Orthogroup	NEMVE	ASTMX
OG0007287	NEMVE09473, NEMVE05342, NEMVE01264, NEMVE05872, NEMVE18858, NEMVE08747, NEMVE08291	ASTMX03831, ASTMX23078
OG0007288	NEMVE08146	ASTMX03770
OG0007289	NEMVE10504	ASTMX13263
OG0007290	NEMVE17402	ASTMX00594, ASTMX00595
OG0007291	NEMVE14746	ASTMX18522
OG0007292	NEMVE08212	ASTMX06760
OG0007293	NEMVE13245	ASTMX00876
OG0007294	NEMVE05938	ASTMX12341
OG0007295	NEMVE19179	ASTMX04656
OG0007296	NEMVE13425	ASTMX12421
OG0007297	NEMVE05122	ASTMX03978
OG0007299	NEMVE17700	ASTMX19667
OG0007300	NEMVE10414	ASTMX11999
OG0007301	NEMVE05910	ASTMX00922
OG0007302	NEMVE24421	ASTMX06041
OG0007303	NEMVE21168, NEMVE21934	ASTMX10541
OG0007304	NEMVE19345	ASTMX20413
OG0007305	NEMVE18637	ASTMX03479
OG0007306	NEMVE18933	ASTMX03689
OG0007307	NEMVE15849	ASTMX04207
OG0007309	NEMVE10518, NEMVE20201	ASTMX11583
OG0007310	NEMVE06728	ASTMX12704
OG0007312	NEMVE23732	ASTMX04996
OG0007314	NEMVE14601	ASTMX10223
OG0007316	NEMVE13237	ASTMX02720
OG0007317	NEMVE07571	ASTMX22022
OG0007318	NEMVE13190	ASTMX00787
OG0007319	NEMVE13526	ASTMX07462
OG0007320	NEMVE13887	ASTMX12409
OG0007321	NEMVE14743	ASTMX11807
OG0007322	NEMVE13884	ASTMX11199
OG0007323	NEMVE15965	ASTMX17924
OG0007325	NEMVE14080	ASTMX02559
OG0007326	NEMVE02450	ASTMX05141
OG0007327	NEMVE09633	ASTMX16928
OG0007328	NEMVE25409	ASTMX18500, ASTMX09690
OG0007329	NEMVE24680	ASTMX09140
OG0007331	NEMVE17405, NEMVE06097	ASTMX20704
OG0007333	NEMVE18252	ASTMX22709, ASTMX07160, ASTMX00006, ASTMX08588
OG0007334	NEMVE09677	ASTMX00823
OG0007335	NEMVE10469	ASTMX08086
OG0007336	NEMVE22461	ASTMX07496
OG0007337	NEMVE05791	ASTMX12916
OG0007338	NEMVE08790	ASTMX02618
OG0007339	NEMVE04953	ASTMX02641
OG0007340	NEMVE06786	ASTMX08732
OG0007341	NEMVE14964	ASTMX04204
OG0007342	NEMVE14032	ASTMX19872
OG0007343	NEMVE06113	ASTMX18185
OG0007344	NEMVE17645	ASTMX01305, ASTMX02473
OG0007347	NEMVE05928	ASTMX19348
OG0007348	NEMVE25081	ASTMX04174
OG0007349	NEMVE24138	ASTMX13465
OG0007351	NEMVE15176	ASTMX16249
OG0007352	NEMVE22263	ASTMX15445
OG0007353	NEMVE09891	ASTMX00421
OG0007354	NEMVE12447, NEMVE22312	ASTMX09586
OG0007355	NEMVE26015, NEMVE24494	ASTMX20506
OG0007356	NEMVE22435	ASTMX09436
OG0007357	NEMVE03442	ASTMX00212
OG0007358	NEMVE22472	ASTMX13640, ASTMX13639
OG0007360	NEMVE13667	ASTMX13128
OG0007361	NEMVE21896	ASTMX04257
OG0007363	NEMVE07823	ASTMX09519
OG0007364	NEMVE14072	ASTMX19884
OG0007365	NEMVE02500	ASTMX11544
OG0007366	NEMVE10651	ASTMX07911
OG0007367	NEMVE14913	ASTMX16066
OG0007368	NEMVE21985	ASTMX21920, ASTMX21921
OG0007369	NEMVE04959	ASTMX07879
OG0007370	NEMVE24854	ASTMX04423
OG0007371	NEMVE22865	ASTMX13154
OG0007372	NEMVE14160	ASTMX12516
OG0007373	NEMVE22902	ASTMX14113
OG0007374	NEMVE10037	ASTMX12837
OG0007376	NEMVE14158	ASTMX15253
OG0007377	NEMVE01324	ASTMX03790
OG0007378	NEMVE23117	ASTMX18122
OG0007380	NEMVE06086, NEMVE12199	ASTMX04916
OG0007381	NEMVE23101	ASTMX20401
OG0007382	NEMVE14758	ASTMX17402
OG0007385	NEMVE14990	ASTMX09213
OG0007386	NEMVE13865, NEMVE00269	ASTMX20935
OG0007387	NEMVE23956	ASTMX15746
OG0007388	NEMVE05194	ASTMX22670
OG0007389	NEMVE25345	ASTMX10391
OG0007390	NEMVE24823	ASTMX04953
OG0007391	NEMVE08201	ASTMX13069
OG0007392	NEMVE13961	ASTMX19324
OG0007393	NEMVE00582, NEMVE21768	ASTMX01350
OG0007394	NEMVE22615	ASTMX16185
OG0007395	NEMVE17435	ASTMX01531
OG0007396	NEMVE15920	ASTMX12830, ASTMX12829
OG0007397	NEMVE09462	ASTMX14034
OG0007399	NEMVE09265	ASTMX13453
OG0007401	NEMVE13443	ASTMX12789
OG0007402	NEMVE14824	ASTMX15982
OG0007403	NEMVE18192	ASTMX16612
OG0007405	NEMVE13995	ASTMX02602
OG0007407	NEMVE14797	ASTMX12099
OG0007408	NEMVE08149	ASTMX09058
OG0007409	NEMVE13321	ASTMX07509
OG0007411	NEMVE14384	ASTMX13621
OG0007412	NEMVE08446	ASTMX13610
OG0007415	NEMVE22466	ASTMX16034, ASTMX16033
OG0007416	NEMVE04678	ASTMX17243
OG0007417	NEMVE08802	ASTMX20315
OG0007418	NEMVE25117	ASTMX04419
OG0007419	NEMVE14407	ASTMX04991
OG0007421	NEMVE01648	ASTMX05344
OG0007422	NEMVE06450	ASTMX19693
OG0007423	NEMVE09572	ASTMX12312, ASTMX03626
OG0007424	NEMVE07064	ASTMX15981
OG0007425	NEMVE01463	ASTMX02596
OG0007426	NEMVE25299	ASTMX12404, ASTMX22699
OG0007427	NEMVE11584, NEMVE11585	ASTMX12286
OG0007430	NEMVE21972	ASTMX03740
OG0007431	NEMVE22905	ASTMX01820
OG0007432	NEMVE23141	ASTMX14921
OG0007433	NEMVE14283, NEMVE02780	ASTMX17755
OG0007436	NEMVE08293	ASTMX15686, ASTMX15687
OG0007437	NEMVE06897	ASTMX18512, ASTMX04683
OG0007438	NEMVE24737	ASTMX09594
OG0007439	NEMVE02374, NEMVE20588	ASTMX19373
OG0007440	NEMVE21710	ASTMX05556
OG0007441	NEMVE10398	ASTMX09117
OG0007442	NEMVE22223	ASTMX06460
OG0007443	NEMVE25371	ASTMX12858
OG0007445	NEMVE24684	ASTMX06203
OG0007446	NEMVE14884	ASTMX05100
OG0007449	NEMVE18235	ASTMX17730
OG0007450	NEMVE01821, NEMVE07887	ASTMX04602
OG0007451	NEMVE09386	ASTMX12754
OG0007452	NEMVE00170, NEMVE13609	ASTMX07761
OG0007453	NEMVE13424	ASTMX23041, ASTMX14696
OG0007454	NEMVE14909	ASTMX12724
OG0007455	NEMVE14702	ASTMX07952
OG0007456	NEMVE06082	ASTMX09758
OG0007457	NEMVE19632, NEMVE25342	ASTMX13240
OG0007459	NEMVE25566	ASTMX04370
OG0007460	NEMVE14451	ASTMX03203
OG0007463	NEMVE20726, NEMVE22590	ASTMX08538
OG0007464	NEMVE24268	ASTMX01898
OG0007465	NEMVE22007	ASTMX22932
OG0007467	NEMVE21131	ASTMX18832
OG0007470	NEMVE24480	ASTMX16381, ASTMX00497
OG0007471	NEMVE23466	ASTMX05581
OG0007472	NEMVE14194	ASTMX08198
OG0007473	NEMVE21682	ASTMX04881
OG0007475	NEMVE10836	ASTMX09706
OG0007476	NEMVE15012	ASTMX18971
OG0007477	NEMVE05313	ASTMX19734
OG0007478	NEMVE15694	ASTMX10619
OG0007480	NEMVE13266	ASTMX07621
OG0007481	NEMVE22561	ASTMX09636
OG0007482	NEMVE13581	ASTMX15375
OG0007483	NEMVE08075	ASTMX18379
OG0007484	NEMVE06907	ASTMX16513
OG0007485	NEMVE25477	ASTMX15236
OG0007487	NEMVE19514	ASTMX04401
OG0007488	NEMVE24850	ASTMX15704
OG0007489	NEMVE13290	ASTMX20723
OG0007490	NEMVE24955	ASTMX11459
OG0007491	NEMVE15400	ASTMX21855
OG0007492	NEMVE12352	ASTMX22346
OG0007494	NEMVE13649	ASTMX10193
OG0007495	NEMVE14337	ASTMX11414
OG0007496	NEMVE05960	ASTMX22765
OG0007497	NEMVE06046, NEMVE11399, NEMVE04682, NEMVE18627	ASTMX00120
OG0007498	NEMVE11016, NEMVE12879	ASTMX21105
OG0007499	NEMVE18098	ASTMX03949
OG0007500	NEMVE22504	ASTMX04154, ASTMX15693
OG0007501	NEMVE15355	ASTMX07151
OG0007503	NEMVE11611	ASTMX06574
OG0007504	NEMVE23039	ASTMX12320
OG0007506	NEMVE22395	ASTMX01578
OG0007507	NEMVE25891	ASTMX22746
OG0007508	NEMVE14963	ASTMX03316
OG0007509	NEMVE17668	ASTMX09639
OG0007510	NEMVE05795	ASTMX02461
OG0007513	NEMVE25913	ASTMX22406, ASTMX07121
OG0007515	NEMVE25353	ASTMX11064
OG0007517	NEMVE22057	ASTMX00346
OG0007518	NEMVE14498	ASTMX22420
OG0007519	NEMVE13604	ASTMX02575
OG0007524	NEMVE19720	ASTMX11833
OG0007525	NEMVE25128, NEMVE07761	ASTMX02842
OG0007527	NEMVE24239	ASTMX20421, ASTMX12338
OG0007528	NEMVE16685, NEMVE16684	ASTMX16867
OG0007531	NEMVE14641	ASTMX21127
OG0007533	NEMVE25147	ASTMX18571, ASTMX19307
OG0007543	NEMVE06335	ASTMX03328, ASTMX03114, ASTMX03844
OG0007546	NEMVE04938	ASTMX08577
OG0007548	NEMVE10764	ASTMX09188
OG0007552	NEMVE01711	ASTMX15490, ASTMX17347
OG0007582	NEMVE25110	ASTMX04137
OG0007583	NEMVE05002	ASTMX03611
OG0007586	NEMVE21958	ASTMX18851
OG0007587	NEMVE05439	ASTMX10665
OG0007588	NEMVE14974	ASTMX16311
OG0007589	NEMVE00133, NEMVE16108	ASTMX14018
OG0007591	NEMVE14305	ASTMX10219
OG0007592	NEMVE25777	ASTMX15697
OG0007593	NEMVE08761	ASTMX05699
OG0007594	NEMVE13798, NEMVE12256	ASTMX19718
OG0007597	NEMVE02017	ASTMX12506
OG0007598	NEMVE13275, NEMVE15766	ASTMX15421
OG0007600	NEMVE25474	ASTMX06490
OG0007601	NEMVE20762, NEMVE06284, NEMVE12569	ASTMX14174
OG0007602	NEMVE08220	ASTMX12453
OG0007603	NEMVE25916	ASTMX06253
OG0007604	NEMVE15922	ASTMX02553
OG0007605	NEMVE22713	ASTMX01306, ASTMX02474
OG0007606	NEMVE07882	ASTMX08449
OG0007607	NEMVE14803	ASTMX05677
OG0007608	NEMVE25259	ASTMX09087, ASTMX00919
OG0007609	NEMVE14141	ASTMX13434
OG0007610	NEMVE13618	ASTMX00949
OG0007612	NEMVE13493	ASTMX05194
OG0007613	NEMVE25112	ASTMX02855
OG0007614	NEMVE25043	ASTMX02573
OG0007615	NEMVE13394	ASTMX21643
OG0007616	NEMVE22755	ASTMX07503, ASTMX07502
OG0007619	NEMVE22719	ASTMX18208
OG0007621	NEMVE15854	ASTMX08854
OG0007622	NEMVE14178	ASTMX11258
OG0007624	NEMVE01610	ASTMX07491
OG0007626	NEMVE09273	ASTMX04623
OG0007628	NEMVE07362	ASTMX19581
OG0007629	NEMVE03312, NEMVE13373	ASTMX13084
OG0007631	NEMVE06747, NEMVE11236	ASTMX20840, ASTMX09783
OG0007632	NEMVE14960	ASTMX18462, ASTMX04246
OG0007633	NEMVE04946	ASTMX02751
OG0007634	NEMVE23401	ASTMX19337
OG0007637	NEMVE16744, NEMVE06908	ASTMX04583
OG0007638	NEMVE25858	ASTMX06881
OG0007639	NEMVE06099	ASTMX18691
OG0007640	NEMVE08959	ASTMX17837, ASTMX02941
OG0007643	NEMVE25518, NEMVE22109, NEMVE16341	ASTMX05389
OG0007645	NEMVE06297	ASTMX05408
OG0007646	NEMVE11980, NEMVE25514	ASTMX00141
OG0007647	NEMVE17951	ASTMX19745
OG0007648	NEMVE07012	ASTMX09097
OG0007650	NEMVE08861	ASTMX15984
OG0007651	NEMVE06271	ASTMX20922
OG0007652	NEMVE24675	ASTMX20055, ASTMX09733
OG0007653	NEMVE20290	ASTMX11577
OG0007654	NEMVE25572	ASTMX12009
OG0007656	NEMVE00479, NEMVE05622	ASTMX02152
OG0007657	NEMVE09719	ASTMX19589
OG0007658	NEMVE17719	ASTMX08797
OG0007659	NEMVE15005	ASTMX12190
OG0007660	NEMVE06829	ASTMX11758
OG0007663	NEMVE03506	ASTMX21598
OG0007664	NEMVE08366, NEMVE09875	ASTMX00404
OG0007666	NEMVE06300	ASTMX17057, ASTMX14860
OG0007667	NEMVE21308	ASTMX06071
OG0007669	NEMVE09329	ASTMX00417
OG0007670	NEMVE00374, NEMVE13235	ASTMX08467
OG0007672	NEMVE10871	ASTMX00534, ASTMX00119
OG0007674	NEMVE09137	ASTMX20726
OG0007675	NEMVE14230	ASTMX07674
OG0007676	NEMVE09075	ASTMX19972
OG0007679	NEMVE14614	ASTMX04667
OG0007680	NEMVE09957	ASTMX05414
OG0007681	NEMVE11266, NEMVE04177	ASTMX12414
OG0007684	NEMVE07913	ASTMX06059
OG0007685	NEMVE22475	ASTMX02773
OG0007687	NEMVE15064	ASTMX17669
OG0007688	NEMVE23866	ASTMX13121
OG0007689	NEMVE15533, NEMVE25163	ASTMX16346
OG0007690	NEMVE09407	ASTMX14447
OG0007691	NEMVE14856, NEMVE10823, NEMVE19790, NEMVE14812	ASTMX14360
OG0007692	NEMVE24948	ASTMX14270
OG0007694	NEMVE14461	ASTMX07418
OG0007695	NEMVE15957	ASTMX05012, ASTMX04328
OG0007696	NEMVE13808	ASTMX12954, ASTMX08314
OG0007697	NEMVE22701	ASTMX17473
OG0007698	NEMVE19391	ASTMX10373
OG0007700	NEMVE06383, NEMVE20983	ASTMX20412
OG0007701	NEMVE23722	ASTMX16330
OG0007702	NEMVE22678	ASTMX22374, ASTMX04372
OG0007703	NEMVE22465	ASTMX19453
OG0007704	NEMVE13360	ASTMX12994
OG0007705	NEMVE23373	ASTMX17453
OG0007707	NEMVE17260, NEMVE19486, NEMVE17005	ASTMX20330, ASTMX04335, ASTMX06982
OG0007708	NEMVE14576	ASTMX05720
OG0007709	NEMVE14284	ASTMX10589
OG0007711	NEMVE03458, NEMVE16976	ASTMX13419
OG0007712	NEMVE16922	ASTMX07651
OG0007713	NEMVE10952	ASTMX19622
OG0007714	NEMVE04698	ASTMX01182
OG0007715	NEMVE14423	ASTMX15762
OG0007716	NEMVE24083	ASTMX22069
OG0007717	NEMVE14630	ASTMX12667
OG0007718	NEMVE14642	ASTMX06214
OG0007721	NEMVE16202	ASTMX05840
OG0007722	NEMVE12233, NEMVE24674	ASTMX00744
OG0007724	NEMVE08494	ASTMX03607
OG0007725	NEMVE08931	ASTMX13307, ASTMX16772
OG0007727	NEMVE22125	ASTMX14601
OG0007728	NEMVE19501	ASTMX06139
OG0007729	NEMVE05917	ASTMX18244
OG0007730	NEMVE22534	ASTMX07395
OG0007733	NEMVE13390	ASTMX01784
OG0007734	NEMVE01827	ASTMX15091, ASTMX03999
OG0007739	NEMVE13651	ASTMX06348
OG0007741	NEMVE02338	ASTMX04638
OG0007743	NEMVE22363	ASTMX04763
OG0007744	NEMVE15801	ASTMX19319
OG0007745	NEMVE23484	ASTMX00381
OG0007746	NEMVE15823	ASTMX01281
OG0007748	NEMVE23336	ASTMX05821
OG0007749	NEMVE14299, NEMVE12664	ASTMX05167
OG0007750	NEMVE16263	ASTMX13139
OG0007751	NEMVE21679	ASTMX19310
OG0007752	NEMVE25084	ASTMX18140
OG0007753	NEMVE09762	ASTMX21748
OG0007754	NEMVE04608	ASTMX14947
OG0007756	NEMVE21769, NEMVE21203	ASTMX12102
OG0007758	NEMVE24832	ASTMX04015
OG0007759	NEMVE23846	ASTMX08280
OG0007761	NEMVE10403	ASTMX05522, ASTMX22088
OG0007763	NEMVE01958, NEMVE20035	ASTMX17791
OG0007766	NEMVE05141	ASTMX07721
OG0007767	NEMVE13662	ASTMX08912
OG0007769	NEMVE08042	ASTMX18905
OG0007770	NEMVE05408, NEMVE20937	ASTMX10721
OG0007771	NEMVE13470	ASTMX10494
OG0007772	NEMVE06176	ASTMX00533
OG0007774	NEMVE08940	ASTMX17700
OG0007775	NEMVE06546	ASTMX12159
OG0007776	NEMVE20241	ASTMX10383
OG0007779	NEMVE10345	ASTMX15026
OG0007781	NEMVE14598, NEMVE11915	ASTMX02218
OG0007782	NEMVE13738	ASTMX07331
OG0007783	NEMVE23094	ASTMX17810
OG0007784	NEMVE21852	ASTMX15989
OG0007785	NEMVE23583	ASTMX07125, ASTMX07124
OG0007786	NEMVE10346	ASTMX18635
OG0007787	NEMVE04711, NEMVE04653	ASTMX02068
OG0007789	NEMVE22184	ASTMX16141
OG0007790	NEMVE13911	ASTMX20616
OG0007791	NEMVE22262	ASTMX00738
OG0007793	NEMVE01965	ASTMX05505
OG0007794	NEMVE13881	ASTMX15194
OG0007795	NEMVE16217	ASTMX13863
OG0007796	NEMVE16045	ASTMX21888, ASTMX10660
OG0007798	NEMVE07652	ASTMX15270
OG0007800	NEMVE02246	ASTMX02257
OG0007801	NEMVE24803	ASTMX20707
OG0007802	NEMVE05110	ASTMX10115
OG0007803	NEMVE14259	ASTMX11582
OG0007804	NEMVE13958	ASTMX02512
OG0007805	NEMVE23683	ASTMX09885
OG0007807	NEMVE23161	ASTMX16145
OG0007809	NEMVE19397	ASTMX14577
OG0007810	NEMVE25323	ASTMX08369
OG0007811	NEMVE22619	ASTMX11168
OG0007812	NEMVE05957	ASTMX02668, ASTMX18552
OG0007813	NEMVE22957	ASTMX07499
OG0007814	NEMVE10610	ASTMX13396
OG0007816	NEMVE14681	ASTMX05675
OG0007820	NEMVE10824	ASTMX15997
OG0007823	NEMVE14069	ASTMX16149
OG0007825	NEMVE24335	ASTMX18618
OG0007826	NEMVE22606	ASTMX09991
OG0007827	NEMVE15793	ASTMX14411
OG0007829	NEMVE14463	ASTMX21617
OG0007830	NEMVE22401	ASTMX18257
OG0007831	NEMVE13120	ASTMX04668
OG0007832	NEMVE22265	ASTMX04594
OG0007833	NEMVE23699	ASTMX05052
OG0007834	NEMVE22860	ASTMX20813
OG0007835	NEMVE05299	ASTMX03027
OG0007836	NEMVE09417	ASTMX04626
OG0007837	NEMVE17939	ASTMX13314
OG0007838	NEMVE16374	ASTMX05098
OG0007839	NEMVE03369	ASTMX06305
OG0007840	NEMVE14835	ASTMX15255
OG0007841	NEMVE14118	ASTMX15833, ASTMX03250, ASTMX22662
OG0007842	NEMVE04751	ASTMX15043
OG0007843	NEMVE09373	ASTMX18009
OG0007845	NEMVE23748	ASTMX00783
OG0007847	NEMVE07339	ASTMX01737
OG0007848	NEMVE22567	ASTMX04212
OG0007850	NEMVE06247	ASTMX03735
OG0007851	NEMVE13904	ASTMX17643
OG0007852	NEMVE23585	ASTMX05348
OG0007854	NEMVE10266	ASTMX08184
OG0007858	NEMVE23921	ASTMX05032
OG0007859	NEMVE22571, NEMVE20885	ASTMX14666
OG0007860	NEMVE06761	ASTMX08368, ASTMX00926, ASTMX21401, ASTMX15838
OG0007908	NEMVE13340	ASTMX15245
OG0007911	NEMVE07983	ASTMX10631
OG0007913	NEMVE18005	ASTMX06223
OG0007915	NEMVE19232, NEMVE06531	ASTMX13424
OG0007916	NEMVE13298	ASTMX09786
OG0007918	NEMVE25851	ASTMX11806
OG0007920	NEMVE23461	ASTMX03083, ASTMX03082
OG0007921	NEMVE08958	ASTMX21796
OG0007924	NEMVE16716	ASTMX04371
OG0007926	NEMVE22555	ASTMX09675
OG0007927	NEMVE13085	ASTMX03056
OG0007931	NEMVE02001	ASTMX05848, ASTMX15420
OG0007932	NEMVE20940, NEMVE23396	ASTMX06742, ASTMX00852
OG0007934	NEMVE25429	ASTMX12712
OG0007936	NEMVE12282, NEMVE10998, NEMVE05778	ASTMX01223
OG0007937	NEMVE25331	ASTMX18654
OG0007940	NEMVE24639	ASTMX11113
OG0007941	NEMVE23201	ASTMX14695
OG0007942	NEMVE21277	ASTMX18528
OG0007943	NEMVE13601	ASTMX09388
OG0007944	NEMVE25215	ASTMX03374
OG0007945	NEMVE23257	ASTMX04414
OG0007946	NEMVE25132	ASTMX11784
OG0007947	NEMVE09699	ASTMX14167
OG0007948	NEMVE08238	ASTMX03507
OG0007951	NEMVE14182	ASTMX07694
OG0007952	NEMVE14869	ASTMX22285
OG0007953	NEMVE08477	ASTMX13305
OG0007954	NEMVE19250	ASTMX03836
OG0007955	NEMVE07888	ASTMX12269
OG0007956	NEMVE25554	ASTMX08199
OG0007957	NEMVE15377	ASTMX08905
OG0007958	NEMVE21992	ASTMX18083
OG0007959	NEMVE06212	ASTMX16070
OG0007960	NEMVE24065, NEMVE16826	ASTMX13619
OG0007961	NEMVE22779	ASTMX06510, ASTMX11169
OG0007962	NEMVE18122	ASTMX18003
OG0007963	NEMVE13861	ASTMX02121
OG0007964	NEMVE08711, NEMVE11799	ASTMX05932
OG0007965	NEMVE20506	ASTMX04863
OG0007966	NEMVE07836	ASTMX13642
OG0007968	NEMVE01617	ASTMX06631
OG0007969	NEMVE09301, NEMVE23413	ASTMX02933
OG0007970	NEMVE06256	ASTMX04780
OG0007971	NEMVE07956	ASTMX14279
OG0007972	NEMVE13341	ASTMX21237
OG0007973	NEMVE08897	ASTMX06438
OG0007974	NEMVE14826	ASTMX03195
OG0007975	NEMVE21874	ASTMX05689
OG0007977	NEMVE06275	ASTMX14691
OG0007978	NEMVE07101	ASTMX18483
OG0007979	NEMVE21700	ASTMX21845
OG0007980	NEMVE05723	ASTMX02485
OG0007981	NEMVE09517	ASTMX22696, ASTMX12279
OG0007983	NEMVE14172	ASTMX18415
OG0007984	NEMVE24343, NEMVE20219, NEMVE20180	ASTMX05644
OG0007985	NEMVE24004	ASTMX00312
OG0007987	NEMVE13955	ASTMX13188, ASTMX17252
OG0007988	NEMVE13338	ASTMX06904
OG0007990	NEMVE09182	ASTMX10148
OG0007991	NEMVE22986	ASTMX15639
OG0007993	NEMVE08910	ASTMX01291
OG0007996	NEMVE13646	ASTMX06882
OG0007997	NEMVE19513	ASTMX03766
OG0007999	NEMVE06729	ASTMX07377
OG0008000	NEMVE09345, NEMVE20611	ASTMX13017
OG0008001	NEMVE25418	ASTMX17979
OG0008002	NEMVE25367	ASTMX12617, ASTMX23029
OG0008003	NEMVE22529	ASTMX05604
OG0008004	NEMVE20153, NEMVE13316, NEMVE21249	ASTMX21235
OG0008006	NEMVE23911	ASTMX04524
OG0008007	NEMVE25115	ASTMX17037
OG0008008	NEMVE06561	ASTMX04952
OG0008009	NEMVE24576	ASTMX15382
OG0008011	NEMVE18294	ASTMX09223
OG0008012	NEMVE24882	ASTMX14085
OG0008013	NEMVE04911	ASTMX09598
OG0008016	NEMVE08957	ASTMX14706
OG0008017	NEMVE18181	ASTMX06391
OG0008019	NEMVE25415	ASTMX16933
OG0008020	NEMVE13173	ASTMX05825
OG0008021	NEMVE22596	ASTMX06678, ASTMX15580, ASTMX10415, ASTMX18292
OG0008022	NEMVE07871	ASTMX08101
OG0008023	NEMVE07050	ASTMX09231
OG0008025	NEMVE23311	ASTMX12319, ASTMX04979
OG0008026	NEMVE25695	ASTMX22338
OG0008027	NEMVE01124	ASTMX13655
OG0008028	NEMVE08557	ASTMX09119
OG0008029	NEMVE24281	ASTMX03518
OG0008030	NEMVE17479	ASTMX10317
OG0008031	NEMVE09401	ASTMX14362
OG0008033	NEMVE09724	ASTMX11477
OG0008036	NEMVE06791	ASTMX21006
OG0008037	NEMVE25946	ASTMX12411
OG0008038	NEMVE05260	ASTMX02104
OG0008039	NEMVE01393	ASTMX16331
OG0008040	NEMVE13650	ASTMX03841
OG0008041	NEMVE18872	ASTMX12610
OG0008043	NEMVE24564	ASTMX17469
OG0008046	NEMVE15065	ASTMX10231
OG0008047	NEMVE14161	ASTMX02150
OG0008048	NEMVE12973	ASTMX00882
OG0008049	NEMVE01869	ASTMX03509
OG0008050	NEMVE17669	ASTMX21251
OG0008051	NEMVE13844	ASTMX21396
OG0008052	NEMVE22576	ASTMX04543
OG0008053	NEMVE06850	ASTMX12568
OG0008054	NEMVE22146	ASTMX19942
OG0008055	NEMVE09826, NEMVE20692	ASTMX13290
OG0008056	NEMVE22900	ASTMX18151
OG0008057	NEMVE13357	ASTMX13259
OG0008058	NEMVE24600	ASTMX19986
OG0008061	NEMVE01400	ASTMX06138, ASTMX05447
OG0008062	NEMVE10166	ASTMX21745
OG0008063	NEMVE22876	ASTMX10084, ASTMX13488, ASTMX21341
OG0008064	NEMVE19831	ASTMX09865
OG0008065	NEMVE04900, NEMVE13327	ASTMX07100, ASTMX02601
OG0008068	NEMVE07690, NEMVE14715	ASTMX14752, ASTMX18010
OG0008069	NEMVE14728	ASTMX07898
OG0008070	NEMVE13074	ASTMX14041
OG0008071	NEMVE15806	ASTMX03165
OG0008072	NEMVE17950	ASTMX05212, ASTMX09244
OG0008073	NEMVE13515	ASTMX20576
OG0008074	NEMVE18779	ASTMX03465
OG0008075	NEMVE14443	ASTMX01773
OG0008077	NEMVE10448	ASTMX12175
OG0008079	NEMVE10412	ASTMX06132
OG0008080	NEMVE14239	ASTMX02163
OG0008081	NEMVE17317	ASTMX07518
OG0008082	NEMVE14186	ASTMX12613
OG0008083	NEMVE23989	ASTMX17394
OG0008084	NEMVE23003	ASTMX17548
OG0008085	NEMVE22309	ASTMX12950
OG0008090	NEMVE07296	ASTMX11523
OG0008091	NEMVE24934	ASTMX19021
OG0008093	NEMVE22789	ASTMX14448
OG0008094	NEMVE05228	ASTMX20288, ASTMX22755
OG0008098	NEMVE13839	ASTMX07610
OG0008099	NEMVE17671	ASTMX14690
OG0008100	NEMVE09715	ASTMX03221
OG0008102	NEMVE05914	ASTMX18367
OG0008103	NEMVE05057	ASTMX04700
OG0008104	NEMVE04771	ASTMX01493
OG0008105	NEMVE21942	ASTMX21863
OG0008106	NEMVE09754, NEMVE19826	ASTMX09221
OG0008107	NEMVE04951	ASTMX07927
OG0008109	NEMVE24545	ASTMX09340
OG0008110	NEMVE05743	ASTMX22389
OG0008111	NEMVE07727	ASTMX00256
OG0008112	NEMVE09048	ASTMX09683, ASTMX09684
OG0008113	NEMVE10318	ASTMX03400
OG0008117	NEMVE18767	ASTMX09862
OG0008119	NEMVE13736	ASTMX12809
OG0008124	NEMVE02297	ASTMX06051
OG0008126	NEMVE22642	ASTMX09175
OG0008127	NEMVE22668	ASTMX11818, ASTMX17373
OG0008136	NEMVE22687	ASTMX05309
OG0008143	NEMVE12162	ASTMX04098
OG0008156	NEMVE06523, NEMVE16455	ASTMX18508
OG0008194	NEMVE19530	ASTMX15281
OG0008196	NEMVE20835, NEMVE25681	ASTMX23059
OG0008199	NEMVE13276, NEMVE00110	ASTMX18291
OG0008201	NEMVE14732	ASTMX09451
OG0008202	NEMVE22079	ASTMX03742
OG0008203	NEMVE25423	ASTMX19811
OG0008205	NEMVE06832	ASTMX14352
OG0008206	NEMVE22519, NEMVE12130	ASTMX20685
OG0008208	NEMVE15800	ASTMX00803
OG0008209	NEMVE24399	ASTMX05658
OG0008211	NEMVE24869	ASTMX18370
OG0008213	NEMVE06358, NEMVE12480	ASTMX04183
OG0008214	NEMVE17191	ASTMX16918
OG0008216	NEMVE01716	ASTMX15095
OG0008217	NEMVE05131	ASTMX15399
OG0008219	NEMVE07971	ASTMX06142
OG0008220	NEMVE14539	ASTMX18047
OG0008223	NEMVE21473, NEMVE14007	ASTMX08792
OG0008225	NEMVE21899, NEMVE20595	ASTMX08009
OG0008227	NEMVE16143	ASTMX18852
OG0008228	NEMVE08177, NEMVE08181	ASTMX10779
OG0008229	NEMVE25333	ASTMX09778
OG0008230	NEMVE18242	ASTMX07030
OG0008231	NEMVE15184	ASTMX12821
OG0008232	NEMVE14148	ASTMX09620
OG0008234	NEMVE07566	ASTMX01454
OG0008235	NEMVE14636	ASTMX17399
OG0008236	NEMVE07107, NEMVE20294	ASTMX01802
