Orthogroup	HUMAN	ASTMX
OG0000736	HUMAN17852	ASTMX08660, ASTMX00487
OG0000737	HUMAN17101	ASTMX11985
OG0000738	HUMAN19112, HUMAN19111, HUMAN14030	ASTMX10645
OG0000738	HUMAN00271	ASTMX00735
OG0000738	HUMAN19299	ASTMX09714
OG0000738	HUMAN28176	ASTMX09715
OG0000738	HUMAN00110	ASTMX21416, ASTMX21409, ASTMX22304, ASTMX21410, ASTMX21415
OG0000740	HUMAN18572	ASTMX14537
OG0000740	HUMAN28388	ASTMX06828, ASTMX20426
OG0000740	HUMAN22675	ASTMX12672, ASTMX03661
OG0000740	HUMAN03196	ASTMX07626
OG0000743	HUMAN10614	ASTMX20693
OG0000743	HUMAN16281	ASTMX11433
OG0000743	HUMAN13445	ASTMX04870
OG0000743	HUMAN10624, HUMAN10625	ASTMX03638
OG0000743	HUMAN13443	ASTMX04869
OG0000744	HUMAN00289, HUMAN00292, HUMAN00290, HUMAN00281, HUMAN07979	ASTMX08430, ASTMX13118
OG0000744	HUMAN27970	ASTMX02655, ASTMX15516
OG0000745	HUMAN16914, HUMAN16913, HUMAN16912	ASTMX10595
OG0000746	HUMAN25657	ASTMX14203, ASTMX19139
OG0000746	HUMAN06050	ASTMX17663
OG0000746	HUMAN25656	ASTMX13418
OG0000748	HUMAN12918, HUMAN12919	ASTMX16043
OG0000749	HUMAN08964, HUMAN08965, HUMAN08966, HUMAN08963	ASTMX16104, ASTMX05800, ASTMX02758
OG0000749	HUMAN15786	ASTMX16105, ASTMX04430
OG0000750	HUMAN20901, HUMAN20902	ASTMX00934, ASTMX08372
OG0000751	HUMAN26069	ASTMX20516
OG0000751	HUMAN21913	ASTMX04152, ASTMX15696
OG0000751	HUMAN29824, HUMAN14197, HUMAN14196, HUMAN14195	ASTMX19712, ASTMX07901
OG0000752	HUMAN03702	ASTMX12098
OG0000752	HUMAN00918	ASTMX06480
OG0000752	HUMAN14778	ASTMX04128
OG0000753	HUMAN09485	ASTMX22178, ASTMX21967
OG0000753	HUMAN02007	ASTMX20031
OG0000753	HUMAN05622, HUMAN05621	ASTMX02344, ASTMX11178
OG0000755	HUMAN08181	ASTMX12763, ASTMX09944
OG0000755	HUMAN24591	ASTMX09713, ASTMX10144
OG0000756	HUMAN24074	ASTMX17607
OG0000756	HUMAN24073	ASTMX15575
OG0000757	HUMAN13317, HUMAN25714	ASTMX11382
OG0000757	HUMAN19627, HUMAN19629	ASTMX20344
OG0000757	HUMAN10800	ASTMX17086
OG0000757	HUMAN18080	ASTMX05445
OG0000758	HUMAN00461, HUMAN00462	ASTMX19547
OG0000758	HUMAN28238	ASTMX16359
OG0000758	HUMAN16598	ASTMX17536, ASTMX07595
OG0000759	HUMAN17790, HUMAN17794	ASTMX14677, ASTMX13249
OG0000759	HUMAN27300, HUMAN27301	ASTMX18116, ASTMX06445
OG0000759	HUMAN17543	ASTMX13612, ASTMX13613
OG0000760	HUMAN05782	ASTMX16638, ASTMX08318
OG0000760	HUMAN21049	ASTMX16846
OG0000761	HUMAN29145	ASTMX04074
OG0000761	HUMAN14464	ASTMX18480
OG0000761	HUMAN02283	ASTMX02391
OG0000762	HUMAN26153	ASTMX05730
OG0000763	HUMAN23673	ASTMX10316
OG0000763	HUMAN15002	ASTMX02051
OG0000763	HUMAN15712, HUMAN15711	ASTMX06717
OG0000764	HUMAN29205	ASTMX19511
OG0000764	HUMAN01181	ASTMX06499, ASTMX03308
OG0000765	HUMAN01542	ASTMX18648
OG0000765	HUMAN07243	ASTMX05048
OG0000766	HUMAN01845, HUMAN01843	ASTMX06840
OG0000766	HUMAN14280	ASTMX04918
OG0000766	HUMAN23727	ASTMX08201
OG0000767	HUMAN09350	ASTMX03288
OG0000767	HUMAN18691, HUMAN18692	ASTMX18659, ASTMX03804
OG0000768	HUMAN02829	ASTMX07141
OG0000768	HUMAN21055	ASTMX22777
OG0000769	HUMAN04003, HUMAN02754, HUMAN03996, HUMAN24729, HUMAN24692	ASTMX22645, ASTMX05637, ASTMX19216, ASTMX19205, ASTMX20376, ASTMX22175, ASTMX19215, ASTMX07017, ASTMX16972, ASTMX07022, ASTMX07035, ASTMX07034, ASTMX13755, ASTMX13754, ASTMX17424, ASTMX01656, ASTMX07020, ASTMX20375, ASTMX07037, ASTMX07019, ASTMX07018, ASTMX16973, ASTMX20523, ASTMX07021
OG0000774	HUMAN01303	ASTMX06458
OG0000774	HUMAN25353	ASTMX12899
OG0000774	HUMAN29842	ASTMX04044
OG0000775	HUMAN25468	ASTMX08143
OG0000775	HUMAN07094	ASTMX19025
OG0000776	HUMAN23098	ASTMX16276
OG0000776	HUMAN29543, HUMAN30264	ASTMX08791
OG0000777	HUMAN20209	ASTMX15408, ASTMX12925
OG0000777	HUMAN12177	ASTMX04998, ASTMX12330
OG0000777	HUMAN13333	ASTMX11385
OG0000778	HUMAN11998	ASTMX13835, ASTMX20627
OG0000778	HUMAN00345, HUMAN00344	ASTMX05232
OG0000778	HUMAN21684	ASTMX18216
OG0000778	HUMAN00117	ASTMX05703
OG0000779	HUMAN29418	ASTMX03346
OG0000779	HUMAN19017	ASTMX00687
OG0000779	HUMAN25627, HUMAN25628, HUMAN25626	ASTMX11032
OG0000779	HUMAN27878	ASTMX06141
OG0000780	HUMAN08674	ASTMX01363
OG0000780	HUMAN12283, HUMAN12282	ASTMX05871
OG0000781	HUMAN25364	ASTMX01378
OG0000782	HUMAN14354	ASTMX02444
OG0000782	HUMAN13919	ASTMX19387
OG0000782	HUMAN01526, HUMAN09694	ASTMX06219, ASTMX00254
OG0000784	HUMAN18358	ASTMX13104, ASTMX16895
OG0000784	HUMAN24114	ASTMX00816
OG0000784	HUMAN21806	ASTMX16655
OG0000784	HUMAN19259	ASTMX19363, ASTMX06706
OG0000786	HUMAN02357	ASTMX01793, ASTMX05538
OG0000786	HUMAN01417	ASTMX15702
OG0000786	HUMAN19903	ASTMX16013
OG0000786	HUMAN12082	ASTMX13074
OG0000787	HUMAN27681	ASTMX18588, ASTMX20527
OG0000787	HUMAN24285	ASTMX03662
OG0000787	HUMAN03250	ASTMX06610
OG0000787	HUMAN22686	ASTMX03035
OG0000788	HUMAN04410	ASTMX03595
OG0000788	HUMAN27018	ASTMX18586
OG0000788	HUMAN28674	ASTMX05072
OG0000788	HUMAN01749	ASTMX10651
OG0000788	HUMAN14357	ASTMX11933, ASTMX02454
OG0000790	HUMAN14409, HUMAN14408, HUMAN14410	ASTMX22472
OG0000791	HUMAN27291, HUMAN27292	ASTMX13100, ASTMX11966
OG0000791	HUMAN06332	ASTMX00979
OG0000791	HUMAN18232	ASTMX16746, ASTMX17098
OG0000792	HUMAN26127	ASTMX01915
OG0000792	HUMAN17926	ASTMX11855
OG0000792	HUMAN07120, HUMAN07119	ASTMX16348
OG0000793	HUMAN01813	ASTMX14223
OG0000793	HUMAN23530, HUMAN23529	ASTMX10357
OG0000793	HUMAN09808, HUMAN09807, HUMAN09806	ASTMX01727, ASTMX02233
OG0000793	HUMAN14239	ASTMX02443
OG0000793	HUMAN09819, HUMAN09820	ASTMX05161, ASTMX20115
OG0000794	HUMAN12200, HUMAN12197, HUMAN12195	ASTMX04449, ASTMX12232, ASTMX04448
OG0000794	HUMAN05033, HUMAN05029	ASTMX18972
OG0000795	HUMAN30438, HUMAN30437, HUMAN30436	ASTMX15720
OG0000796	HUMAN05204	ASTMX02301
OG0000796	HUMAN11792	ASTMX05643, ASTMX18123
OG0000796	HUMAN18400	ASTMX20198
OG0000796	HUMAN30000	ASTMX08788, ASTMX18533
OG0000797	HUMAN23752, HUMAN23754	ASTMX20588
OG0000797	HUMAN23003, HUMAN23004	ASTMX19577
OG0000798	HUMAN12996	ASTMX11678
OG0000798	HUMAN10260	ASTMX10211
OG0000799	HUMAN03572, HUMAN03573	ASTMX17390
OG0000799	HUMAN24207, HUMAN24208, HUMAN24205	ASTMX14818, ASTMX00307
OG0000799	HUMAN22273, HUMAN22272, HUMAN22274	ASTMX10072
OG0000799	HUMAN17345	ASTMX09971
OG0000799	HUMAN17346	ASTMX14456
OG0000799	HUMAN24206	ASTMX15426
OG0000801	HUMAN09761	ASTMX01728, ASTMX02234
OG0000801	HUMAN13969	ASTMX15089
OG0000802	HUMAN01155, HUMAN01153, HUMAN01154	ASTMX06019
OG0000802	HUMAN14855	ASTMX21699, ASTMX11410
OG0000802	HUMAN01190, HUMAN01189	ASTMX02887
OG0000802	HUMAN14331, HUMAN14330	ASTMX04926
OG0000802	HUMAN15853, HUMAN15854	ASTMX13825
OG0000802	HUMAN08400, HUMAN08401	ASTMX08074, ASTMX21722
OG0000802	HUMAN23294	ASTMX16382, ASTMX05118, ASTMX11346
OG0000803	HUMAN04198	ASTMX01085
OG0000803	HUMAN06177	ASTMX17361
OG0000805	HUMAN29084, HUMAN29083, HUMAN24786, HUMAN24785	ASTMX13799, ASTMX19764
OG0000805	HUMAN02138	ASTMX17903, ASTMX12444
OG0000805	HUMAN21807	ASTMX16652
OG0000809	HUMAN01052	ASTMX18076
OG0000809	HUMAN15029	ASTMX20241, ASTMX06550
OG0000809	HUMAN15032, HUMAN15033, HUMAN15030	ASTMX06551, ASTMX02419
OG0000809	HUMAN23557	ASTMX12066
OG0000810	HUMAN00992	ASTMX14057
OG0000810	HUMAN21423	ASTMX12714
OG0000810	HUMAN20624, HUMAN20625	ASTMX07516, ASTMX17120
OG0000811	HUMAN20401	ASTMX16565
OG0000813	HUMAN03259, HUMAN22179	ASTMX04213
OG0000815	HUMAN07837	ASTMX00181
OG0000815	HUMAN17849	ASTMX08658
OG0000816	HUMAN04902	ASTMX01604
OG0000816	HUMAN17010	ASTMX07613
OG0000816	HUMAN15773	ASTMX14361
OG0000816	HUMAN22732	ASTMX03674
OG0000816	HUMAN03583	ASTMX12133
OG0000817	HUMAN13385, HUMAN06596	ASTMX22057
OG0000817	HUMAN03169	ASTMX12294
OG0000817	HUMAN27263	ASTMX19659
OG0000818	HUMAN20108, HUMAN20109	ASTMX15406
OG0000818	HUMAN25966	ASTMX07670
OG0000818	HUMAN13463	ASTMX01486
OG0000819	HUMAN04360	ASTMX14488
OG0000819	HUMAN12285, HUMAN12284	ASTMX05872, ASTMX12231
OG0000820	HUMAN26046, HUMAN26049, HUMAN26047	ASTMX12576, ASTMX21202
OG0000820	HUMAN17877	ASTMX08673, ASTMX00527
OG0000820	HUMAN06271, HUMAN06272	ASTMX23035, ASTMX11792, ASTMX15475
OG0000822	HUMAN06077, HUMAN06076	ASTMX10309
OG0000822	HUMAN06089, HUMAN06088	ASTMX12605
OG0000824	HUMAN12193	ASTMX19093
OG0000824	HUMAN12192, HUMAN12199	ASTMX19096, ASTMX19094, ASTMX19092, ASTMX12217, ASTMX19091, ASTMX12216, ASTMX19095
OG0000825	HUMAN17393	ASTMX09792
OG0000825	HUMAN06887	ASTMX19849, ASTMX06289
OG0000826	HUMAN18961	ASTMX19669
OG0000827	HUMAN28623	ASTMX03408, ASTMX03367
OG0000828	HUMAN23682, HUMAN23683	ASTMX13643
OG0000828	HUMAN07354	ASTMX19023
OG0000829	HUMAN09769, HUMAN09770	ASTMX20116
OG0000829	HUMAN23704	ASTMX18197, ASTMX04946, ASTMX13633, ASTMX12842
OG0000829	HUMAN03517	ASTMX02806, ASTMX14699
OG0000829	HUMAN27574	ASTMX09961, ASTMX19415
OG0000829	HUMAN17189	ASTMX04647, ASTMX18505
OG0000830	HUMAN13475	ASTMX17788
OG0000830	HUMAN04465	ASTMX07267, ASTMX03575
OG0000831	HUMAN00865, HUMAN00861	ASTMX10322, ASTMX00501
OG0000831	HUMAN17250	ASTMX02796, ASTMX17883
OG0000832	HUMAN08917	ASTMX15114, ASTMX12276
OG0000832	HUMAN08745	ASTMX04850
OG0000833	HUMAN14526	ASTMX16676
OG0000833	HUMAN28569	ASTMX17036
OG0000833	HUMAN00981	ASTMX17998
OG0000834	HUMAN06471	ASTMX06048, ASTMX10777
OG0000834	HUMAN12572	ASTMX03780
OG0000834	HUMAN26292	ASTMX11762
OG0000834	HUMAN18196	ASTMX10829, ASTMX00566
OG0000835	HUMAN25456, HUMAN19696	ASTMX11779
OG0000835	HUMAN04187	ASTMX09001
OG0000835	HUMAN19692, HUMAN19697	ASTMX07115, ASTMX07230
OG0000836	HUMAN09550	ASTMX14295, ASTMX00637
OG0000837	HUMAN25283	ASTMX04140, ASTMX07602
OG0000837	HUMAN19289	ASTMX17291
OG0000838	HUMAN01404	ASTMX09270, ASTMX02043
OG0000838	HUMAN07009	ASTMX16316
OG0000841	HUMAN28389	ASTMX20424
OG0000841	HUMAN25529	ASTMX01216
OG0000842	HUMAN17591	ASTMX05913
OG0000842	HUMAN12703	ASTMX19115
OG0000842	HUMAN27200	ASTMX09604
OG0000844	HUMAN00341, HUMAN00340, HUMAN00339	ASTMX05225
OG0000844	HUMAN21889, HUMAN21890	ASTMX04355
OG0000844	HUMAN27161, HUMAN27162	ASTMX10336
OG0000845	HUMAN29728	ASTMX11852
OG0000845	HUMAN30115	ASTMX04520
OG0000845	HUMAN05320	ASTMX05855
OG0000846	HUMAN18548, HUMAN18550	ASTMX14946
OG0000846	HUMAN05197	ASTMX06081
OG0000847	HUMAN12189	ASTMX04476
OG0000847	HUMAN19801	ASTMX13199
OG0000847	HUMAN10864	ASTMX17255
OG0000848	HUMAN07569	ASTMX13979
OG0000848	HUMAN22921	ASTMX14345
OG0000848	HUMAN23842	ASTMX04742
OG0000848	HUMAN09682	ASTMX00257
OG0000848	HUMAN13934	ASTMX13366
OG0000849	HUMAN01370	ASTMX14573
OG0000849	HUMAN01371	ASTMX21951
OG0000849	HUMAN01454	ASTMX13338
OG0000849	HUMAN04171	ASTMX16587, ASTMX06284
OG0000850	HUMAN00998	ASTMX16693, ASTMX02820
OG0000850	HUMAN03430	ASTMX12095
OG0000851	HUMAN17389	ASTMX09789, ASTMX17144
OG0000851	HUMAN22898	ASTMX08263
OG0000852	HUMAN01598	ASTMX14218, ASTMX09079, ASTMX14219
OG0000852	HUMAN18978, HUMAN18977	ASTMX01973
OG0000852	HUMAN13869	ASTMX04325
OG0000853	HUMAN08276	ASTMX09686
OG0000853	HUMAN15868	ASTMX12533, ASTMX13818
OG0000855	HUMAN12462	ASTMX05866
OG0000856	HUMAN01376, HUMAN01377	ASTMX08886
OG0000857	HUMAN24948	ASTMX18737
OG0000857	HUMAN05809	ASTMX15778
OG0000857	HUMAN04190	ASTMX01089, ASTMX09003
OG0000858	HUMAN27046, HUMAN27045	ASTMX14432
OG0000858	HUMAN05690	ASTMX03492
OG0000859	HUMAN01835	ASTMX18557, ASTMX14932
OG0000859	HUMAN09993	ASTMX18996, ASTMX04905
OG0000859	HUMAN23491	ASTMX12394
OG0000859	HUMAN14489	ASTMX18622, ASTMX17513
OG0000860	HUMAN14477	ASTMX22579
OG0000860	HUMAN01277	ASTMX21569
OG0000861	HUMAN28119, HUMAN28117	ASTMX09840, ASTMX14709
OG0000863	HUMAN25393	ASTMX14464
OG0000866	HUMAN26002	ASTMX16257, ASTMX10404
OG0000868	HUMAN15364	ASTMX10396
OG0000868	HUMAN08901	ASTMX18458, ASTMX16490
OG0000869	HUMAN00016	ASTMX05238
OG0000869	HUMAN23280	ASTMX03029
OG0000870	HUMAN13265	ASTMX17331, ASTMX18789
OG0000871	HUMAN30324	ASTMX08820
OG0000871	HUMAN03633	ASTMX22315
OG0000872	HUMAN05052	ASTMX20999
OG0000872	HUMAN20384	ASTMX02605
OG0000872	HUMAN05053	ASTMX03062
OG0000873	HUMAN28660, HUMAN28659	ASTMX15339
OG0000873	HUMAN14987	ASTMX18171, ASTMX02450
OG0000873	HUMAN09518	ASTMX18538
OG0000874	HUMAN22955	ASTMX01664
OG0000874	HUMAN04088	ASTMX03695, ASTMX11238, ASTMX21323
OG0000874	HUMAN20636	ASTMX03655, ASTMX07423
OG0000875	HUMAN28345	ASTMX10227, ASTMX22128
OG0000875	HUMAN18108	ASTMX15020
OG0000876	HUMAN02797	ASTMX16648
OG0000876	HUMAN06402	ASTMX11061, ASTMX09402
OG0000876	HUMAN19662	ASTMX16730
OG0000877	HUMAN20047	ASTMX02085
OG0000877	HUMAN18987	ASTMX00683
OG0000878	HUMAN26944	ASTMX02607
OG0000878	HUMAN26167	ASTMX14927
OG0000879	HUMAN22026, HUMAN22025	ASTMX07159
OG0000879	HUMAN11931, HUMAN11933	ASTMX20218, ASTMX05667
OG0000879	HUMAN06283	ASTMX19602
OG0000879	HUMAN21911	ASTMX05400
OG0000880	HUMAN21143, HUMAN21144	ASTMX19119
OG0000880	HUMAN25036	ASTMX05557
OG0000880	HUMAN26847	ASTMX08534
OG0000880	HUMAN29870, HUMAN29869	ASTMX08874, ASTMX01769
OG0000881	HUMAN24746	ASTMX08736, ASTMX09138
OG0000881	HUMAN12291	ASTMX09646, ASTMX05888
OG0000882	HUMAN25185	ASTMX13018
OG0000882	HUMAN24494, HUMAN24493	ASTMX12618
OG0000882	HUMAN19192	ASTMX07464
OG0000882	HUMAN25186	ASTMX13019
OG0000882	HUMAN00713	ASTMX05010
OG0000883	HUMAN09654	ASTMX03555
OG0000883	HUMAN15097	ASTMX07903
OG0000887	HUMAN19125	ASTMX05512, ASTMX10768
OG0000887	HUMAN02796	ASTMX16791
OG0000888	HUMAN01523	ASTMX14224
OG0000888	HUMAN14144	ASTMX11928
OG0000888	HUMAN17235	ASTMX18926
OG0000888	HUMAN14143	ASTMX21100
OG0000889	HUMAN16803	ASTMX01303, ASTMX13535
OG0000889	HUMAN10862	ASTMX17253
OG0000889	HUMAN19799	ASTMX13198
OG0000889	HUMAN19800	ASTMX13987, ASTMX20205
OG0000890	HUMAN16690	ASTMX13028
OG0000890	HUMAN19479, HUMAN19478	ASTMX07291
OG0000892	HUMAN02174	ASTMX13286, ASTMX17844, ASTMX06337, ASTMX22137, ASTMX21089, ASTMX21944, ASTMX19404, ASTMX19403, ASTMX19405, ASTMX19406, ASTMX19411, ASTMX11754, ASTMX16643, ASTMX17014, ASTMX17959, ASTMX17961, ASTMX16640, ASTMX16641, ASTMX17957, ASTMX17958, ASTMX16642, ASTMX16639, ASTMX17960, ASTMX22501, ASTMX15187, ASTMX05596, ASTMX05595, ASTMX05597, ASTMX05579, ASTMX22607, ASTMX15537, ASTMX15538, ASTMX15677, ASTMX15676, ASTMX01659, ASTMX01657, ASTMX01658
OG0000893	HUMAN20942	ASTMX16839, ASTMX15713
OG0000893	HUMAN26905	ASTMX05174
OG0000893	HUMAN26904	ASTMX05175
OG0000893	HUMAN20941	ASTMX15714
OG0000894	HUMAN22934	ASTMX14915, ASTMX19186
OG0000894	HUMAN20156	ASTMX07726, ASTMX19891
OG0000894	HUMAN25909	ASTMX11065
OG0000895	HUMAN14000, HUMAN13999	ASTMX07765
OG0000895	HUMAN23630	ASTMX10574
OG0000895	HUMAN10073	ASTMX09017
OG0000896	HUMAN05088, HUMAN05089	ASTMX08984
OG0000896	HUMAN02560	ASTMX03839
OG0000896	HUMAN04868	ASTMX20490
OG0000897	HUMAN20369	ASTMX00619
OG0000897	HUMAN01428	ASTMX00999, ASTMX08838
OG0000898	HUMAN01291, HUMAN01290, HUMAN01289	ASTMX07406, ASTMX18529
OG0000899	HUMAN05148, HUMAN05147	ASTMX04348
OG0000899	HUMAN22308	ASTMX02728
OG0000899	HUMAN23989	ASTMX04745
OG0000900	HUMAN01356, HUMAN02358	ASTMX07447, ASTMX15310
OG0000900	HUMAN04444	ASTMX21378, ASTMX00238
OG0000900	HUMAN16078	ASTMX21380, ASTMX17023
OG0000904	HUMAN03047, HUMAN24362, HUMAN30132	ASTMX09306, ASTMX14881
OG0000904	HUMAN03200	ASTMX12135
OG0000904	HUMAN22497, HUMAN22498	ASTMX11271
OG0000905	HUMAN04252	ASTMX00338
OG0000905	HUMAN04253	ASTMX00347
OG0000907	HUMAN01311	ASTMX06533, ASTMX02843
OG0000907	HUMAN28917, HUMAN28918, HUMAN28916	ASTMX09038
OG0000908	HUMAN03690	ASTMX20519
OG0000908	HUMAN27510	ASTMX14450
OG0000908	HUMAN03117	ASTMX13391, ASTMX06616
OG0000909	HUMAN25145	ASTMX14114, ASTMX08183
OG0000909	HUMAN19496	ASTMX18935
OG0000909	HUMAN00496	ASTMX02527
OG0000911	HUMAN12682, HUMAN12683	ASTMX10186, ASTMX20068
OG0000911	HUMAN06653	ASTMX11057
OG0000911	HUMAN18001	ASTMX07865
OG0000912	HUMAN03635, HUMAN03636	ASTMX10500, ASTMX10501
OG0000912	HUMAN24298	ASTMX16615
OG0000912	HUMAN22121	ASTMX11993, ASTMX21776
OG0000912	HUMAN11740	ASTMX13041, ASTMX04397
OG0000913	HUMAN24104, HUMAN24103, HUMAN24106	ASTMX04731
OG0000913	HUMAN05337	ASTMX14355
OG0000914	HUMAN30512	ASTMX04016
OG0000914	HUMAN24958	ASTMX01787
OG0000914	HUMAN30513, HUMAN26793	ASTMX05533
OG0000914	HUMAN26790	ASTMX00615
OG0000915	HUMAN30522	ASTMX19052, ASTMX06403
OG0000915	HUMAN20445	ASTMX09477
OG0000915	HUMAN01514, HUMAN01508, HUMAN02420	ASTMX05555
OG0000915	HUMAN06732	ASTMX07212
OG0000916	HUMAN01193, HUMAN01192, HUMAN01191	ASTMX19855, ASTMX19856, ASTMX19853, ASTMX12970, ASTMX19854, ASTMX20080, ASTMX20081, ASTMX15070, ASTMX15071, ASTMX18988, ASTMX18989, ASTMX18985, ASTMX18987, ASTMX19857, ASTMX18220, ASTMX20067, ASTMX18221, ASTMX16683, ASTMX13125, ASTMX18305, ASTMX18615
OG0000921	HUMAN02905	ASTMX01807
OG0000921	HUMAN17556, HUMAN17558, HUMAN17557, HUMAN17559	ASTMX13599
OG0000921	HUMAN02198	ASTMX02073
OG0000923	HUMAN17831	ASTMX12705
OG0000923	HUMAN06654	ASTMX05362
OG0000923	HUMAN17698	ASTMX00157
OG0000925	HUMAN23362, HUMAN23363, HUMAN23364	ASTMX10561
OG0000925	HUMAN30631, HUMAN29752	ASTMX00132, ASTMX00555
OG0000926	HUMAN23202	ASTMX09727
OG0000927	HUMAN21812	ASTMX14905
OG0000927	HUMAN30637, HUMAN30636, HUMAN29567	ASTMX00005
OG0000927	HUMAN30015	ASTMX18145, ASTMX01174
OG0000927	HUMAN11917	ASTMX14825, ASTMX06980
OG0000927	HUMAN21813	ASTMX08592
OG0000928	HUMAN14950, HUMAN14947	ASTMX22584, ASTMX18625
OG0000928	HUMAN14948	ASTMX17517
OG0000928	HUMAN09734	ASTMX00645, ASTMX01726
OG0000929	HUMAN07498, HUMAN07497	ASTMX06184, ASTMX16944
OG0000929	HUMAN25465	ASTMX10239
OG0000929	HUMAN00572	ASTMX04285
OG0000930	HUMAN24832, HUMAN24833, HUMAN24830, HUMAN24828, HUMAN24829	ASTMX02277, ASTMX03926, ASTMX03925
OG0000931	HUMAN03786	ASTMX12585
OG0000931	HUMAN27595, HUMAN18620, HUMAN18621	ASTMX03676
OG0000932	HUMAN07155	ASTMX05094
OG0000932	HUMAN26747	ASTMX12156, ASTMX11727
OG0000932	HUMAN26746	ASTMX11726
OG0000933	HUMAN18787	ASTMX03259
OG0000933	HUMAN04834	ASTMX06999, ASTMX13050
OG0000933	HUMAN08387	ASTMX05807
OG0000933	HUMAN18788	ASTMX22463
OG0000934	HUMAN07465	ASTMX09810
OG0000934	HUMAN25721, HUMAN25723	ASTMX09922
OG0000934	HUMAN24974	ASTMX08879
OG0000934	HUMAN06158	ASTMX19792
OG0000935	HUMAN10106	ASTMX02617, ASTMX18423
OG0000935	HUMAN01617, HUMAN01618	ASTMX09074, ASTMX14216
OG0000935	HUMAN06391, HUMAN06392, HUMAN06390	ASTMX00813
OG0000936	HUMAN20877, HUMAN20876	ASTMX15303, ASTMX09443
OG0000938	HUMAN21959	ASTMX01692
OG0000938	HUMAN04773, HUMAN04774, HUMAN04772, HUMAN04771, HUMAN04769	ASTMX19323, ASTMX19322, ASTMX04693, ASTMX09745
OG0000938	HUMAN22973	ASTMX01666, ASTMX21733
OG0000940	HUMAN29044, HUMAN29045	ASTMX10004
OG0000943	HUMAN06082	ASTMX05186
OG0000943	HUMAN04649, HUMAN07383	ASTMX21773
OG0000944	HUMAN07470	ASTMX07936, ASTMX13997
OG0000944	HUMAN27468	ASTMX11801
OG0000944	HUMAN30061	ASTMX01164
OG0000945	HUMAN11233	ASTMX00204
OG0000945	HUMAN23148	ASTMX16834
OG0000946	HUMAN02309	ASTMX14434
OG0000946	HUMAN07023	ASTMX10860
OG0000947	HUMAN17713	ASTMX10737, ASTMX06666
OG0000947	HUMAN20687	ASTMX16756, ASTMX11945
OG0000947	HUMAN20621	ASTMX07513
OG0000949	HUMAN29456	ASTMX15084
OG0000949	HUMAN30599	ASTMX08824
OG0000949	HUMAN19495	ASTMX22481, ASTMX19646
OG0000949	HUMAN00495	ASTMX11332
OG0000949	HUMAN25148, HUMAN25147	ASTMX19844, ASTMX08182
OG0000950	HUMAN13056, HUMAN13055	ASTMX05864
OG0000950	HUMAN07390	ASTMX16099, ASTMX18311
OG0000951	HUMAN01583	ASTMX01863, ASTMX22222
OG0000951	HUMAN09204	ASTMX05129
OG0000951	HUMAN25650	ASTMX04202
OG0000952	HUMAN23779	ASTMX04103
OG0000952	HUMAN22570	ASTMX16768
OG0000952	HUMAN24186	ASTMX08010
OG0000952	HUMAN22573, HUMAN22572	ASTMX16769
OG0000953	HUMAN23240	ASTMX18226
OG0000953	HUMAN28289	ASTMX06834
OG0000953	HUMAN00190	ASTMX00739
OG0000954	HUMAN18210, HUMAN18209	ASTMX15027
OG0000954	HUMAN10272	ASTMX21854
OG0000955	HUMAN28653	ASTMX18471, ASTMX19384
OG0000955	HUMAN09438	ASTMX22024
OG0000955	HUMAN22849	ASTMX11621
OG0000957	HUMAN29143	ASTMX14243
OG0000957	HUMAN14343	ASTMX04943
OG0000957	HUMAN23229	ASTMX06936
OG0000958	HUMAN28882	ASTMX06367
OG0000958	HUMAN05775, HUMAN05774	ASTMX12813
OG0000960	HUMAN11354	ASTMX16444, ASTMX07245
OG0000960	HUMAN28219	ASTMX15601
OG0000963	HUMAN23351	ASTMX05064
OG0000963	HUMAN01011	ASTMX15961
OG0000964	HUMAN15564, HUMAN15563	ASTMX06312
OG0000965	HUMAN22507	ASTMX11644
OG0000965	HUMAN08123	ASTMX05585
OG0000966	HUMAN12399	ASTMX02282
OG0000966	HUMAN12400	ASTMX09390
OG0000966	HUMAN07294	ASTMX05066, ASTMX09997
OG0000967	HUMAN07448, HUMAN07447, HUMAN19350	ASTMX08221
OG0000967	HUMAN03396	ASTMX07666
OG0000967	HUMAN03397	ASTMX03215
OG0000968	HUMAN06994	ASTMX16299
OG0000968	HUMAN04278	ASTMX00443
OG0000968	HUMAN12426	ASTMX13057
OG0000968	HUMAN19951	ASTMX11973
OG0000969	HUMAN26507	ASTMX01808
OG0000970	HUMAN19711, HUMAN30698	ASTMX16775, ASTMX10621
OG0000971	HUMAN17931	ASTMX00664
OG0000971	HUMAN18274	ASTMX14779
OG0000972	HUMAN19914, HUMAN05358, HUMAN07389	ASTMX18834
OG0000972	HUMAN27539	ASTMX16325
OG0000973	HUMAN24825	ASTMX13794, ASTMX13793
OG0000974	HUMAN24126	ASTMX15410
OG0000976	HUMAN17462	ASTMX04179, ASTMX20853
OG0000978	HUMAN23161	ASTMX10667, ASTMX02304
OG0000978	HUMAN19104	ASTMX07458, ASTMX17117
OG0000978	HUMAN11274	ASTMX00202
OG0000978	HUMAN09230	ASTMX01648
OG0000979	HUMAN03626, HUMAN03625	ASTMX07631
OG0000981	HUMAN23534, HUMAN23535	ASTMX07777
OG0000982	HUMAN14333	ASTMX07919
OG0000982	HUMAN01637	ASTMX11536, ASTMX07445
