Orthogroup	HUMAN	DANRE
OG0003686	HUMAN11096	DANRE12684, DANRE12685
OG0003687	HUMAN06582	DANRE23303
OG0003687	HUMAN12545	DANRE03707
OG0003687	HUMAN17984	DANRE42626, DANRE42624
OG0003688	HUMAN00391, HUMAN00390	DANRE39820, DANRE39819, DANRE39818
OG0003689	HUMAN12564	DANRE02010, DANRE02009
OG0003689	HUMAN17888	DANRE35759
OG0003690	HUMAN08255, HUMAN08254, HUMAN08253	DANRE11515, DANRE11514
OG0003691	HUMAN27486	DANRE15708, DANRE15710, DANRE15711, DANRE15709
OG0003692	HUMAN26245	DANRE01457, DANRE01458, DANRE41224, DANRE41225, DANRE20247
OG0003693	HUMAN05789	DANRE31444, DANRE31443
OG0003693	HUMAN21038	DANRE41258
OG0003694	HUMAN01597	DANRE09191, DANRE09192, DANRE09193
OG0003695	HUMAN29320	DANRE35139, DANRE35387
OG0003695	HUMAN28471	DANRE17667, DANRE17668
OG0003696	HUMAN26795	DANRE24939, DANRE24937, DANRE24938, DANRE24941
OG0003697	HUMAN10208	DANRE29085, DANRE29084
OG0003697	HUMAN13631	DANRE04036
OG0003698	HUMAN03524	DANRE05742
OG0003698	HUMAN27578	DANRE41164
OG0003701	HUMAN21420	DANRE42586, DANRE42585, DANRE42588, DANRE42587
OG0003702	HUMAN08385	DANRE05652, DANRE05653
OG0003703	HUMAN04604	DANRE16794, DANRE16793
OG0003703	HUMAN09417, HUMAN09419	DANRE03417
OG0003704	HUMAN14829	DANRE16910
OG0003704	HUMAN01005	DANRE26809, DANRE26810
OG0003706	HUMAN24793	DANRE14653, DANRE14652, DANRE08597
OG0003707	HUMAN28827, HUMAN10024	DANRE37652
OG0003708	HUMAN00455	DANRE11486
OG0003709	HUMAN15203	DANRE38887, DANRE12499, DANRE12500, DANRE38889, DANRE38888
OG0003710	HUMAN29654, HUMAN22687	DANRE33869, DANRE33868, DANRE24366, DANRE24365
OG0003711	HUMAN09536	DANRE38542, DANRE38543
OG0003712	HUMAN20248	DANRE28597
OG0003712	HUMAN10482	DANRE15505
OG0003713	HUMAN02247	DANRE18263, DANRE26856, DANRE26858, DANRE26857
OG0003714	HUMAN00129, HUMAN00131, HUMAN00130	DANRE40252
OG0003716	HUMAN21975	DANRE02645, DANRE02644
OG0003717	HUMAN00711	DANRE15027, DANRE15028
OG0003717	HUMAN24583	DANRE10151, DANRE10150
OG0003718	HUMAN18082	DANRE35702, DANRE35699, DANRE35700, DANRE35701, DANRE35698
OG0003719	HUMAN01524	DANRE09387
OG0003720	HUMAN02239	DANRE26975
OG0003721	HUMAN04841	DANRE06295, DANRE06296
OG0003722	HUMAN01183	DANRE26551
OG0003724	HUMAN00259	DANRE41054
OG0003725	HUMAN00988, HUMAN00987	DANRE39997, DANRE39998
OG0003725	HUMAN28511	DANRE23715
OG0003726	HUMAN00634, HUMAN25217	DANRE04497
OG0003727	HUMAN15652	DANRE13820, DANRE13821, DANRE09248
OG0003728	HUMAN01158	DANRE40051
OG0003729	HUMAN17750	DANRE35811
OG0003730	HUMAN03774	DANRE04244
OG0003731	HUMAN14612, HUMAN14611	DANRE01973, DANRE01974
OG0003732	HUMAN17458	DANRE41533
OG0003733	HUMAN28575	DANRE39268, DANRE39269
OG0003734	HUMAN29355	DANRE34281
OG0003735	HUMAN05437	DANRE01253, DANRE01252
OG0003736	HUMAN11064	DANRE12670
OG0003737	HUMAN29411	DANRE35136
OG0003737	HUMAN02196	DANRE39954
OG0003738	HUMAN12341	DANRE36139, DANRE36138, DANRE36137, DANRE29374, DANRE29373
OG0003739	HUMAN17673	DANRE42065, DANRE42066, DANRE42068, DANRE42067
OG0003740	HUMAN04217	DANRE38234
OG0003741	HUMAN15538	DANRE10272
OG0003742	HUMAN26023	DANRE08596, DANRE14643, DANRE14644
OG0003742	HUMAN06690, HUMAN06689	DANRE23457
OG0003743	HUMAN07084, HUMAN07087, HUMAN07083, HUMAN07085	DANRE33700
OG0003744	HUMAN29944	DANRE40230, DANRE40231
OG0003744	HUMAN20992	DANRE01611
OG0003745	HUMAN19746, HUMAN19745, HUMAN19747, HUMAN19744	DANRE33987
OG0003746	HUMAN18235	DANRE41689, DANRE35874
OG0003746	HUMAN12379	DANRE03867
OG0003748	HUMAN06965, HUMAN06967, HUMAN06966	DANRE31296, DANRE31295, DANRE31298, DANRE31297, DANRE25037
OG0003749	HUMAN06179	DANRE25687
OG0003750	HUMAN18942, HUMAN18943	DANRE22388, DANRE22389
OG0003751	HUMAN02217, HUMAN02218, HUMAN02216	DANRE40133
OG0003752	HUMAN28947	DANRE06205
OG0003752	HUMAN09871	DANRE25811, DANRE25810
OG0003753	HUMAN13277	DANRE43284
OG0003753	HUMAN13278, HUMAN13279	DANRE03079, DANRE43075
OG0003754	HUMAN04680	DANRE25083, DANRE25084
OG0003754	HUMAN06799	DANRE32954
OG0003755	HUMAN13092	DANRE07965, DANRE07966
OG0003756	HUMAN11263	DANRE12823
OG0003757	HUMAN15876	DANRE08297, DANRE08295, DANRE08296
OG0003758	HUMAN12883, HUMAN12882	DANRE29257, DANRE29256
OG0003758	HUMAN06530, HUMAN06529, HUMAN06528	DANRE23446
OG0003759	HUMAN11801	DANRE23669
OG0003759	HUMAN24876	DANRE13867
OG0003760	HUMAN13770, HUMAN13772, HUMAN13771	DANRE26661
OG0003760	HUMAN16625	DANRE11544
OG0003760	HUMAN16624	DANRE11543
OG0003761	HUMAN09889	DANRE25159, DANRE25158
OG0003761	HUMAN28585	DANRE39412
OG0003762	HUMAN13397	DANRE30494
OG0003762	HUMAN10438, HUMAN10436	DANRE03653, DANRE30300
OG0003762	HUMAN10437, HUMAN10440	DANRE03652, DANRE03651
OG0003763	HUMAN25652	DANRE04502, DANRE04503
OG0003764	HUMAN13587, HUMAN13588	DANRE03129, DANRE03130, DANRE03128
OG0003765	HUMAN30574, HUMAN30573	DANRE22765, DANRE22764
OG0003765	HUMAN02880, HUMAN02881, HUMAN02878	DANRE30920, DANRE30919
OG0003766	HUMAN19093	DANRE01676
OG0003767	HUMAN28071, HUMAN28072	DANRE14728, DANRE14727
OG0003768	HUMAN06974, HUMAN06975	DANRE31350, DANRE31348, DANRE31349
OG0003769	HUMAN08202	DANRE24053, DANRE24054
OG0003770	HUMAN05134	DANRE08938
OG0003771	HUMAN13368, HUMAN13367	DANRE04250
OG0003771	HUMAN20264	DANRE28509
OG0003772	HUMAN11534, HUMAN11536, HUMAN11535, HUMAN11537	DANRE12993, DANRE12994, DANRE12995
OG0003773	HUMAN10264	DANRE24816
OG0003773	HUMAN12965	DANRE03698, DANRE03701, DANRE03700, DANRE03699
OG0003775	HUMAN22617	DANRE19597, DANRE19596
OG0003776	HUMAN19372, HUMAN19371	DANRE41866, DANRE41867, DANRE41870, DANRE41869, DANRE41865, DANRE41868, DANRE15288, DANRE15287
OG0003777	HUMAN18426	DANRE21401, DANRE42071
OG0003777	HUMAN12738	DANRE03850
OG0003777	HUMAN26008	DANRE14680, DANRE08584
OG0003778	HUMAN16925, HUMAN19684, HUMAN19685	DANRE30803, DANRE25496
OG0003779	HUMAN11974	DANRE23671
OG0003780	HUMAN18353	DANRE22195
OG0003780	HUMAN30243	DANRE38018, DANRE38019
OG0003780	HUMAN07642, HUMAN07641	DANRE35732, DANRE42145
OG0003781	HUMAN22177	DANRE38748
OG0003781	HUMAN03631, HUMAN03630, HUMAN03632	DANRE16630
OG0003794	HUMAN14083	DANRE14387
OG0003794	HUMAN15210	DANRE12539, DANRE12540, DANRE38896
OG0003795	HUMAN29845	DANRE39787, DANRE39786, DANRE39788, DANRE02438
OG0003798	HUMAN17950	DANRE42704, DANRE42702
OG0003798	HUMAN06536	DANRE01603, DANRE01605, DANRE01604, DANRE01602
OG0003803	HUMAN02236	DANRE19445, DANRE40131, DANRE40132
OG0003806	HUMAN10280	DANRE29065
OG0003807	HUMAN10606, HUMAN10605	DANRE29385
OG0003808	HUMAN00688, HUMAN00686	DANRE14806, DANRE14805
OG0003809	HUMAN22691	DANRE39386
OG0003810	HUMAN07745	DANRE41806, DANRE37129
OG0003811	HUMAN22421, HUMAN22419	DANRE17816
OG0003812	HUMAN29819	DANRE19662, DANRE19663
OG0003813	HUMAN22627	DANRE34559, DANRE34558
OG0003813	HUMAN18665	DANRE33725
OG0003815	HUMAN25505, HUMAN15828	DANRE35071
OG0003816	HUMAN03485, HUMAN03484	DANRE05129
OG0003817	HUMAN21262	DANRE27863, DANRE27864
OG0003818	HUMAN07697	DANRE00796, DANRE00795, DANRE00794
OG0003820	HUMAN28538, HUMAN28537	DANRE37833
OG0003821	HUMAN01393	DANRE40392
OG0003821	HUMAN20961	DANRE22098, DANRE22097
OG0003823	HUMAN18565	DANRE02338
OG0003823	HUMAN16630, HUMAN16629	DANRE18651
OG0003823	HUMAN28229	DANRE14745
OG0003824	HUMAN27737	DANRE41228
OG0003825	HUMAN25524, HUMAN25522	DANRE11071, DANRE11072, DANRE18536, DANRE18535
OG0003826	HUMAN11781	DANRE34174, DANRE34175
OG0003827	HUMAN01147	DANRE03015
OG0003828	HUMAN29062	DANRE34896
OG0003829	HUMAN01266	DANRE26628
OG0003830	HUMAN25373, HUMAN25370	DANRE17312, DANRE17311, DANRE17313, DANRE11097, DANRE11096, DANRE11098
OG0003831	HUMAN22335	DANRE15888, DANRE15887
OG0003833	HUMAN27613	DANRE10771, DANRE10770
OG0003834	HUMAN14036	DANRE26683, DANRE26682
OG0003834	HUMAN11315	DANRE26041, DANRE26040
OG0003835	HUMAN16694	DANRE10791, DANRE10790, DANRE10789, DANRE10788
OG0003836	HUMAN22326	DANRE15750, DANRE15749
OG0003836	HUMAN24116	DANRE20258
OG0003837	HUMAN13331	DANRE28859
OG0003838	HUMAN07732, HUMAN07731	DANRE41969, DANRE41970
OG0003838	HUMAN22348	DANRE15858
OG0003839	HUMAN02039	DANRE26852, DANRE26851, DANRE26850, DANRE26849
OG0003840	HUMAN09600	DANRE38305
OG0003840	HUMAN01591	DANRE00216
OG0003841	HUMAN24738	DANRE14586, DANRE14585
OG0003842	HUMAN06942	DANRE31588, DANRE31587, DANRE31586, DANRE31585, DANRE31589
OG0003843	HUMAN17036	DANRE16706, DANRE16708, DANRE11332
OG0003844	HUMAN28532	DANRE16504
OG0003845	HUMAN13124	DANRE00910, DANRE00911
OG0003846	HUMAN27511	DANRE11225, DANRE11224
OG0003846	HUMAN27512, HUMAN17116	DANRE00602
OG0003848	HUMAN02199	DANRE26505, DANRE39951
OG0003849	HUMAN09691, HUMAN09692	DANRE12746, DANRE12745, DANRE38507
OG0003849	HUMAN13933	DANRE00452, DANRE00453
OG0003850	HUMAN00536, HUMAN00537, HUMAN00534, HUMAN00535	DANRE10537
OG0003851	HUMAN02979	DANRE24600, DANRE24599, DANRE26396
OG0003852	HUMAN10038, HUMAN10035	DANRE25290, DANRE25289, DANRE25291
OG0003852	HUMAN10036	DANRE25288
OG0003853	HUMAN25110, HUMAN25109	DANRE05312, DANRE05311
OG0003854	HUMAN15023	DANRE28328
OG0003854	HUMAN10092, HUMAN10091	DANRE12790, DANRE12789
OG0003855	HUMAN01643	DANRE10176, DANRE10174, DANRE10175
OG0003856	HUMAN20705	DANRE35627
OG0003857	HUMAN10555	DANRE29893
OG0003858	HUMAN25115	DANRE04452, DANRE04453
OG0003859	HUMAN16757, HUMAN16755	DANRE18447, DANRE18446
OG0003860	HUMAN02814	DANRE28107
OG0003862	HUMAN17772	DANRE35801, DANRE35802
OG0003863	HUMAN03804	DANRE40797
OG0003864	HUMAN15578, HUMAN15577	DANRE13127
OG0003865	HUMAN21906	DANRE42849
OG0003865	HUMAN06498	DANRE41340, DANRE41339, DANRE41338
OG0003866	HUMAN29685, HUMAN05999	DANRE24133, DANRE24132, DANRE24134
OG0003866	HUMAN29686	DANRE24131
OG0003867	HUMAN26780	DANRE31225
OG0003868	HUMAN14809	DANRE02600
OG0003868	HUMAN02201	DANRE21503
OG0003869	HUMAN12692	DANRE24691
OG0003870	HUMAN16083, HUMAN16082	DANRE29501, DANRE29502
OG0003871	HUMAN07601	DANRE41821, DANRE41822
OG0003872	HUMAN19735	DANRE33580
OG0003873	HUMAN02732	DANRE10964, DANRE10965, DANRE10963
OG0003874	HUMAN01763	DANRE09593
OG0003875	HUMAN04342	DANRE13186
OG0003876	HUMAN28953, HUMAN28954	DANRE09822, DANRE09823
OG0003878	HUMAN01357	DANRE31427, DANRE31426, DANRE40405, DANRE02688, DANRE02689
OG0003879	HUMAN09653	DANRE26116, DANRE37629
OG0003880	HUMAN21532, HUMAN21531	DANRE36266, DANRE36267, DANRE36268
OG0003881	HUMAN00160	DANRE23015, DANRE23016
OG0003882	HUMAN27065	DANRE12769, DANRE12770, DANRE12768
OG0003883	HUMAN22279, HUMAN22278	DANRE39402
OG0003884	HUMAN09697	DANRE24982, DANRE24981, DANRE24983, DANRE24984, DANRE38541, DANRE38540
OG0003885	HUMAN24509	DANRE23957, DANRE23956
OG0003886	HUMAN12711	DANRE03464
OG0003886	HUMAN02704	DANRE03465
OG0003887	HUMAN10867, HUMAN10808	DANRE39231
OG0003887	HUMAN01579	DANRE10423
OG0003888	HUMAN19589, HUMAN19338	DANRE03002, DANRE03001
OG0003889	HUMAN10468, HUMAN10467	DANRE29440
OG0003890	HUMAN17103	DANRE00279
OG0003890	HUMAN24051	DANRE20424
OG0003892	HUMAN02848	DANRE31548, DANRE31549
OG0003893	HUMAN17502	DANRE05886
OG0003894	HUMAN29298	DANRE34284
OG0003895	HUMAN13034	DANRE29856
OG0003896	HUMAN12343	DANRE29376, DANRE29375
OG0003897	HUMAN18373, HUMAN18372	DANRE26467
OG0003898	HUMAN21809, HUMAN21810	DANRE01941, DANRE01939, DANRE01940
OG0003899	HUMAN28708, HUMAN28709	DANRE15788
OG0003900	HUMAN04892	DANRE00881
OG0003901	HUMAN25158, HUMAN00514	DANRE18344, DANRE18343
OG0003903	HUMAN22257	DANRE15774
OG0003904	HUMAN09983	DANRE12918
OG0003905	HUMAN06891	DANRE25562, DANRE25561
OG0003906	HUMAN14951	DANRE21318, DANRE21317, DANRE21319
OG0003907	HUMAN23046	DANRE37504
OG0003908	HUMAN22926	DANRE16228
OG0003908	HUMAN06953, HUMAN06952	DANRE37850
OG0003909	HUMAN16634	DANRE18212, DANRE18213
OG0003910	HUMAN00725	DANRE14816
OG0003911	HUMAN18914, HUMAN18913	DANRE36887, DANRE36885, DANRE36886
OG0003912	HUMAN18812	DANRE22780
OG0003912	HUMAN11530, HUMAN11531	DANRE12988
OG0003913	HUMAN22057	DANRE06162
OG0003914	HUMAN09922	DANRE37573
OG0003915	HUMAN07885	DANRE15235
OG0003915	HUMAN30288	DANRE06997, DANRE06996
OG0003916	HUMAN07943	DANRE15537, DANRE27984
OG0003916	HUMAN28011	DANRE14683
OG0003917	HUMAN17384	DANRE36320, DANRE36318, DANRE36319
OG0003918	HUMAN24389	DANRE20155, DANRE07336
OG0003918	HUMAN22575	DANRE34528
OG0003919	HUMAN18229	DANRE34144
OG0003920	HUMAN00591, HUMAN00592	DANRE13507, DANRE13508, DANRE13506
OG0003921	HUMAN27803	DANRE27254, DANRE27256
OG0003922	HUMAN21903, HUMAN21904	DANRE41706
OG0003923	HUMAN18230	DANRE41776, DANRE41774, DANRE41775
OG0003924	HUMAN28661	DANRE09379, DANRE09380, DANRE09378, DANRE09381, DANRE33656, DANRE33655
OG0003925	HUMAN00566, HUMAN00563, HUMAN00564, HUMAN00565	DANRE14197, DANRE10649, DANRE10648
OG0003926	HUMAN00418	DANRE01778
OG0003927	HUMAN07340, HUMAN07339	DANRE34037
OG0003928	HUMAN27971	DANRE27301, DANRE27303, DANRE27302
OG0003929	HUMAN11590, HUMAN11588, HUMAN11589, HUMAN11587	DANRE39127, DANRE39126
OG0003930	HUMAN06982	DANRE25628
OG0003930	HUMAN06981, HUMAN06983	DANRE25629
OG0003931	HUMAN10525, HUMAN10524, HUMAN29902	DANRE03642, DANRE29896, DANRE29894, DANRE29895
OG0003933	HUMAN21430	DANRE36065
OG0003933	HUMAN07048	DANRE30948
OG0003934	HUMAN16284	DANRE13278
OG0003935	HUMAN08472, HUMAN08471	DANRE05444
OG0003936	HUMAN11264	DANRE12822, DANRE12821, DANRE12820
OG0003937	HUMAN03795	DANRE04177
OG0003937	HUMAN27601	DANRE00588, DANRE39693
OG0003938	HUMAN16018	DANRE11347
OG0003939	HUMAN02684	DANRE03346
OG0003940	HUMAN04396	DANRE39442
OG0003941	HUMAN07026	DANRE21275, DANRE31025, DANRE31024, DANRE31023
OG0003942	HUMAN25725	DANRE17325, DANRE17324, DANRE17327, DANRE17326
OG0003943	HUMAN27634	DANRE14720, DANRE14718, DANRE14719, DANRE18814, DANRE11116, DANRE11117
OG0003944	HUMAN21868	DANRE26350
OG0003945	HUMAN05796	DANRE12335, DANRE12334
OG0003945	HUMAN24950	DANRE36681
OG0003946	HUMAN03504, HUMAN03508	DANRE16868
OG0003946	HUMAN22287	DANRE15691
OG0003947	HUMAN22108	DANRE04867, DANRE04866, DANRE04865
OG0003947	HUMAN27709	DANRE00638
OG0003948	HUMAN17355	DANRE39684
OG0003949	HUMAN25455, HUMAN25454	DANRE22446, DANRE37005
OG0003950	HUMAN03842, HUMAN03843	DANRE25270
OG0003951	HUMAN20874	DANRE40463, DANRE40462
OG0003953	HUMAN23048	DANRE16259
OG0003954	HUMAN28199	DANRE10352, DANRE10351
OG0003954	HUMAN16670	DANRE18648, DANRE18649, DANRE18647
OG0003955	HUMAN23068	DANRE16285, DANRE16284, DANRE16283
OG0003957	HUMAN25496	DANRE17276
OG0003957	HUMAN14055	DANRE27155
OG0003958	HUMAN03241	DANRE05370
OG0003958	HUMAN23908	DANRE19939, DANRE19940, DANRE06230
OG0003958	HUMAN27697	DANRE19659
OG0003959	HUMAN29359	DANRE35120
OG0003960	HUMAN06253, HUMAN06252, HUMAN06254	DANRE31202, DANRE31201, DANRE24968, DANRE24967
OG0003961	HUMAN00898	DANRE27124, DANRE40065
OG0003962	HUMAN07757	DANRE15346
OG0003962	HUMAN22850	DANRE06009
OG0003962	HUMAN23998	DANRE20526
OG0003964	HUMAN29141, HUMAN02159	DANRE21534
OG0003965	HUMAN00594, HUMAN00595, HUMAN00593	DANRE11346
OG0003966	HUMAN19472, HUMAN19475, HUMAN19474, HUMAN19476, HUMAN19471	DANRE16607, DANRE16606
OG0003967	HUMAN10627	DANRE21964
OG0003968	HUMAN01462	DANRE42393
OG0003968	HUMAN01977	DANRE37375
OG0003969	HUMAN08409	DANRE11066
OG0003970	HUMAN07324	DANRE35241, DANRE35240, DANRE35239
OG0003971	HUMAN29506	DANRE33922
OG0003972	HUMAN19162	DANRE22865, DANRE22866
OG0003973	HUMAN08329	DANRE10902
OG0003973	HUMAN18737	DANRE35576, DANRE35578, DANRE35577
OG0003974	HUMAN24977	DANRE43296, DANRE20637, DANRE20638
OG0003974	HUMAN06043, HUMAN06042	DANRE25001, DANRE31366
OG0003974	HUMAN03960	DANRE25187, DANRE38924
OG0003978	HUMAN26994	DANRE25666
OG0003978	HUMAN30075, HUMAN03495	DANRE05433, DANRE16866
OG0003978	HUMAN26246	DANRE19589
OG0003979	HUMAN07462, HUMAN07461	DANRE41931
OG0003979	HUMAN25188, HUMAN25189	DANRE10987
OG0003979	HUMAN24053, HUMAN07460	DANRE10986, DANRE18312
OG0003980	HUMAN00367, HUMAN00368, HUMAN00369, HUMAN00370, HUMAN00372, HUMAN00366	DANRE36826, DANRE36827, DANRE36828
OG0003981	HUMAN16155	DANRE09708
OG0003981	HUMAN28192	DANRE09407
OG0003981	HUMAN11304, HUMAN11303	DANRE12641, DANRE12643, DANRE12642
OG0003982	HUMAN01756, HUMAN01757, HUMAN01759, HUMAN01760, HUMAN01755	DANRE14107
OG0003982	HUMAN09588, HUMAN09591, HUMAN09592, HUMAN09590, HUMAN09589	DANRE26002
OG0003982	HUMAN14908, HUMAN14910	DANRE38341, DANRE21456, DANRE28314, DANRE28315
OG0003997	HUMAN23065	DANRE16277, DANRE16275, DANRE16276
OG0003998	HUMAN17020	DANRE16820
OG0003999	HUMAN27199, HUMAN27198	DANRE24171, DANRE24172
OG0004000	HUMAN20817	DANRE14303, DANRE10250, DANRE10249
OG0004002	HUMAN02677	DANRE05932, DANRE05928, DANRE05930, DANRE05933, DANRE05931
OG0004004	HUMAN21663	DANRE20284
OG0004004	HUMAN11010	DANRE12698, DANRE12699
OG0004005	HUMAN16556, HUMAN16557, HUMAN16560, HUMAN16558	DANRE23393, DANRE23392
OG0004007	HUMAN01069	DANRE17531
OG0004007	HUMAN23295	DANRE34274
OG0004009	HUMAN03273	DANRE04572
OG0004010	HUMAN23360	DANRE00257
OG0004011	HUMAN03321	DANRE04959
OG0004011	HUMAN27684	DANRE33896
OG0004012	HUMAN24339, HUMAN24338, HUMAN24337	DANRE20086
OG0004014	HUMAN18181	DANRE42841, DANRE42839, DANRE42840, DANRE42838
OG0004015	HUMAN01156	DANRE36484, DANRE36483
OG0004016	HUMAN06482	DANRE23411, DANRE23410, DANRE23409
OG0004017	HUMAN10876	DANRE29671, DANRE29669, DANRE29670
OG0004019	HUMAN16041, HUMAN16043, HUMAN16042	DANRE26375
OG0004020	HUMAN18327, HUMAN18326	DANRE13395, DANRE13394
OG0004021	HUMAN11780, HUMAN11779	DANRE34176
OG0004022	HUMAN29670, HUMAN29669	DANRE19882, DANRE19881
OG0004023	HUMAN11239, HUMAN11240, HUMAN11242	DANRE38568
OG0004024	HUMAN21511, HUMAN21514	DANRE23979, DANRE23981, DANRE23980
OG0004025	HUMAN22133	DANRE35212
OG0004027	HUMAN06638	DANRE22477, DANRE23101
OG0004027	HUMAN12722	DANRE03257
OG0004028	HUMAN03299	DANRE05053, DANRE05054, DANRE05056
OG0004029	HUMAN20668, HUMAN20667	DANRE05899
OG0004030	HUMAN10251	DANRE24757, DANRE24758
OG0004031	HUMAN15780	DANRE13424
OG0004032	HUMAN30274	DANRE06973
OG0004032	HUMAN07906	DANRE42488, DANRE42487, DANRE42486, DANRE42489
OG0004033	HUMAN02667	DANRE02951, DANRE02950
OG0004034	HUMAN09932	DANRE09592, DANRE37587, DANRE37588
OG0004035	HUMAN18569	DANRE21263
OG0004036	HUMAN30598	DANRE20096, DANRE38034
OG0004036	HUMAN05435	DANRE14234
OG0004037	HUMAN18538, HUMAN18540	DANRE36247, DANRE36246
OG0004038	HUMAN14761, HUMAN14760	DANRE21930
OG0004039	HUMAN25332	DANRE10161, DANRE10162
OG0004040	HUMAN22331	DANRE15831, DANRE15830
OG0004041	HUMAN18706	DANRE16723
OG0004042	HUMAN04449	DANRE38657, DANRE38655
OG0004043	HUMAN25302, HUMAN25301, HUMAN25303	DANRE23254
OG0004044	HUMAN20694	DANRE28162
OG0004045	HUMAN03490	DANRE22126
OG0004046	HUMAN07172, HUMAN07174, HUMAN07173	DANRE35326
OG0004047	HUMAN13570	DANRE21333, DANRE21332
OG0004048	HUMAN22101, HUMAN22100	DANRE06433, DANRE06434
OG0004049	HUMAN25326	DANRE10046, DANRE22341
OG0004050	HUMAN20375	DANRE25137
OG0004051	HUMAN06505	DANRE41445, DANRE35765
OG0004052	HUMAN15057, HUMAN15056	DANRE20998, DANRE20999
OG0004053	HUMAN29957, HUMAN28825, HUMAN01839	DANRE10451, DANRE10452, DANRE10453
OG0004054	HUMAN08335	DANRE23307
OG0004054	HUMAN15782	DANRE07839, DANRE07837
OG0004055	HUMAN25842	DANRE18129, DANRE18130, DANRE18128, DANRE18127
OG0004056	HUMAN23551, HUMAN21186	DANRE33963
OG0004057	HUMAN26949	DANRE31161, DANRE31160
OG0004058	HUMAN16633, HUMAN16632	DANRE18210, DANRE18209, DANRE18208
OG0004059	HUMAN15829	DANRE35070, DANRE35069
OG0004060	HUMAN25392	DANRE10030, DANRE10031
OG0004061	HUMAN00893, HUMAN00894	DANRE27391
OG0004062	HUMAN03560	DANRE05295
OG0004062	HUMAN24215	DANRE00700, DANRE43148
OG0004063	HUMAN07941	DANRE30815, DANRE30816, DANRE30817, DANRE30814, DANRE30819, DANRE30813, DANRE30818
OG0004064	HUMAN18276, HUMAN18275	DANRE41678, DANRE41677
OG0004065	HUMAN00215, HUMAN00216	DANRE23201, DANRE23200, DANRE23198, DANRE23202, DANRE23199
OG0004066	HUMAN14690	DANRE35641
OG0004067	HUMAN18034	DANRE06632
OG0004068	HUMAN30035, HUMAN30649, HUMAN30612	DANRE39005
OG0004069	HUMAN28854	DANRE35213, DANRE35214
OG0004070	HUMAN25913, HUMAN25912	DANRE15504, DANRE15501, DANRE15503, DANRE15502, DANRE15500
OG0004071	HUMAN02291, HUMAN24781, HUMAN24782, HUMAN29079	DANRE34963
OG0004072	HUMAN13160	DANRE03361
OG0004073	HUMAN06790	DANRE26024
OG0004073	HUMAN25043	DANRE36632
OG0004074	HUMAN03472, HUMAN03475, HUMAN03474, HUMAN03473, HUMAN03471, HUMAN22236	DANRE22339
OG0004075	HUMAN10663	DANRE03376, DANRE03377, DANRE03378
OG0004076	HUMAN28164, HUMAN28163, HUMAN28165, HUMAN28162	DANRE15069
OG0004077	HUMAN29503, HUMAN29502	DANRE34054, DANRE34052, DANRE34053, DANRE34056, DANRE34055, DANRE19436
OG0004078	HUMAN03624	DANRE05190, DANRE05191
OG0004079	HUMAN22873	DANRE07274, DANRE15648, DANRE15649, DANRE15650
OG0004080	HUMAN18253	DANRE35778
OG0004080	HUMAN27257	DANRE24628
OG0004081	HUMAN18386	DANRE28019
OG0004083	HUMAN08562	DANRE05501, DANRE05502
OG0004085	HUMAN07816	DANRE15264, DANRE15263
OG0004086	HUMAN18693	DANRE05573
OG0004087	HUMAN20698	DANRE24876, DANRE24874, DANRE24875
OG0004087	HUMAN17812	DANRE42789, DANRE42788
OG0004088	HUMAN01139	DANRE40011
OG0004088	HUMAN23388	DANRE43235
OG0004089	HUMAN21587	DANRE08809, DANRE08808
OG0004090	HUMAN06601	DANRE36859, DANRE23136, DANRE23135
OG0004091	HUMAN28496	DANRE35209, DANRE35210
OG0004092	HUMAN26216	DANRE23794
OG0004092	HUMAN12524	DANRE13755
OG0004093	HUMAN27002	DANRE19022, DANRE19023
OG0004094	HUMAN29054	DANRE34257, DANRE34256, DANRE34258, DANRE34259, DANRE41241, DANRE41242, DANRE41240, DANRE41239, DANRE41238
OG0004095	HUMAN04244, HUMAN04243	DANRE25028
OG0004096	HUMAN02141	DANRE17669
OG0004097	HUMAN30130, HUMAN30128, HUMAN30129, HUMAN30127, HUMAN08360	DANRE33765
OG0004098	HUMAN28862	DANRE00179
OG0004098	HUMAN01104	DANRE36368, DANRE36369
OG0004099	HUMAN16085	DANRE09350
OG0004099	HUMAN20170	DANRE03606
OG0004100	HUMAN06958	DANRE25221, DANRE25220
OG0004101	HUMAN12860	DANRE02022
OG0004102	HUMAN03466	DANRE03959
OG0004103	HUMAN19037	DANRE23050
OG0004104	HUMAN14010	DANRE35218, DANRE35217
OG0004105	HUMAN28120	DANRE14170
OG0004106	HUMAN00170	DANRE02860, DANRE02861, DANRE23233
OG0004107	HUMAN01954	DANRE13122, DANRE13121
OG0004108	HUMAN03070, HUMAN03126	DANRE04976, DANRE04975, DANRE04973, DANRE04974
OG0004110	HUMAN03249	DANRE05249
OG0004111	HUMAN28066	DANRE14732
OG0004111	HUMAN16652	DANRE18626
OG0004112	HUMAN01822, HUMAN01821	DANRE13978, DANRE13976, DANRE13977
OG0004113	HUMAN20537	DANRE40461
OG0004114	HUMAN04859, HUMAN04858, HUMAN04860	DANRE34872
OG0004115	HUMAN21493	DANRE10141, DANRE10142
OG0004116	HUMAN05608, HUMAN05607	DANRE34155
OG0004117	HUMAN27879	DANRE27850, DANRE27849
OG0004118	HUMAN26960	DANRE31237
