Orthogroup	APOSC_ok	STRPU_ok
OG0000722	APOSC_23981	STRPU_21044
OG0000722	APOSC_27863	STRPU_20560
OG0000723	APOSC_27973	STRPU_22942, STRPU_22941
OG0000723	APOSC_15313, APOSC_13660, APOSC_21170	STRPU_22940, STRPU_22939
OG0000723	APOSC_24997	STRPU_23374
OG0000725	APOSC_00094	STRPU_19812, STRPU_00755
OG0000725	APOSC_10898	STRPU_12601
OG0000726	APOSC_20907	STRPU_13494
OG0000730	APOSC_16492	STRPU_13747, STRPU_01502
OG0000730	APOSC_24312	STRPU_18715
OG0000730	APOSC_22249	STRPU_18716
OG0000731	APOSC_14089, APOSC_13977, APOSC_13252, APOSC_13253	STRPU_06695
OG0000732	APOSC_01005	STRPU_06871
OG0000732	APOSC_22697	STRPU_18394
OG0000733	APOSC_15598	STRPU_21566
OG0000733	APOSC_14468	STRPU_20797
OG0000734	APOSC_27033	STRPU_20020
OG0000735	APOSC_08541, APOSC_08542	STRPU_24284
OG0000736	APOSC_24942, APOSC_27355	STRPU_21933, STRPU_07453, STRPU_07445
OG0000737	APOSC_18824, APOSC_08933, APOSC_08934, APOSC_08935	STRPU_09307
OG0000740	APOSC_20786	STRPU_13396, STRPU_13375
OG0000740	APOSC_14263	STRPU_04815
OG0000742	APOSC_21417	STRPU_06432
OG0000743	APOSC_09120, APOSC_09119	STRPU_08228
OG0000743	APOSC_12908	STRPU_08229
OG0000744	APOSC_21453, APOSC_21454, APOSC_22851	STRPU_25504, STRPU_25505, STRPU_25506
OG0000745	APOSC_07957, APOSC_07956, APOSC_27337, APOSC_27338	STRPU_20528
OG0000745	APOSC_10295	STRPU_20529
OG0000745	APOSC_02392	STRPU_19598
OG0000746	APOSC_20615	STRPU_02737, STRPU_02739, STRPU_02736
OG0000746	APOSC_27276, APOSC_27277	STRPU_20172, STRPU_20405
OG0000746	APOSC_04558	STRPU_20321, STRPU_20397
OG0000747	APOSC_10377	STRPU_01792, STRPU_18103
OG0000747	APOSC_22793, APOSC_01421, APOSC_04166, APOSC_09294, APOSC_09295	STRPU_03822, STRPU_03836
OG0000747	APOSC_26831, APOSC_21163	STRPU_01813
OG0000748	APOSC_01384, APOSC_01385	STRPU_22034
OG0000749	APOSC_09299, APOSC_09298	STRPU_21644, STRPU_21708
OG0000750	APOSC_27901	STRPU_21563
OG0000750	APOSC_12241, APOSC_01474	STRPU_04644, STRPU_04622
OG0000751	APOSC_10279	STRPU_13591, STRPU_01611
OG0000752	APOSC_04900	STRPU_10384
OG0000752	APOSC_11897	STRPU_17910
OG0000752	APOSC_20705	STRPU_19015
OG0000753	APOSC_17933	STRPU_23569
OG0000753	APOSC_23432	STRPU_03838
OG0000754	APOSC_10620	STRPU_25589
OG0000755	APOSC_02841, APOSC_02836, APOSC_02842, APOSC_02838	STRPU_26250
OG0000757	APOSC_21066	STRPU_14828
OG0000758	APOSC_04627, APOSC_04628, APOSC_04626	STRPU_24891
OG0000759	APOSC_10203	STRPU_25007
OG0000760	APOSC_23163, APOSC_23162, APOSC_23164	STRPU_01895, STRPU_22741
OG0000761	APOSC_25522, APOSC_02293, APOSC_05181, APOSC_05182	STRPU_19482
OG0000762	APOSC_27690	STRPU_24145
OG0000763	APOSC_11369	STRPU_26640
OG0000765	APOSC_08832	STRPU_20844, STRPU_20882
OG0000765	APOSC_08175	STRPU_20883, STRPU_20845
OG0000766	APOSC_02629, APOSC_02626, APOSC_02627	STRPU_26502, STRPU_12701
OG0000767	APOSC_22136, APOSC_22137	STRPU_20571
OG0000768	APOSC_11098, APOSC_11096, APOSC_11097	STRPU_23593
OG0000772	APOSC_24323	STRPU_04727, STRPU_04734, STRPU_04728
OG0000772	APOSC_17782	STRPU_15066, STRPU_25730, STRPU_11346, STRPU_25314
OG0000773	APOSC_19616	STRPU_17781
OG0000773	APOSC_21137	STRPU_19947, STRPU_02579, STRPU_11217, STRPU_11254
OG0000773	APOSC_11971	STRPU_18826
OG0000774	APOSC_18361	STRPU_01825, STRPU_19314
OG0000774	APOSC_14291	STRPU_09065, STRPU_02041
OG0000774	APOSC_14965	STRPU_23589
OG0000775	APOSC_15715, APOSC_15716, APOSC_15714, APOSC_10384	STRPU_21116, STRPU_23930, STRPU_07226
OG0000776	APOSC_14658, APOSC_04219, APOSC_04218	STRPU_25591
OG0000776	APOSC_20069	STRPU_07752
OG0000777	APOSC_06075	STRPU_08984
OG0000779	APOSC_20892	STRPU_20061
OG0000779	APOSC_15142	STRPU_15696
OG0000780	APOSC_06109, APOSC_07773	STRPU_21536
OG0000780	APOSC_21503	STRPU_18748
OG0000781	APOSC_24857	STRPU_08929, STRPU_00630, STRPU_00629, STRPU_08928, STRPU_00628, STRPU_08927, STRPU_17724, STRPU_17701
OG0000782	APOSC_02046, APOSC_02045	STRPU_27022
OG0000784	APOSC_17182, APOSC_20175	STRPU_24373
OG0000786	APOSC_12334	STRPU_15453
OG0000787	APOSC_24396	STRPU_04197, STRPU_04234
OG0000788	APOSC_18949	STRPU_11964, STRPU_01625
OG0000788	APOSC_21919, APOSC_21918	STRPU_26569
OG0000789	APOSC_26967	STRPU_05122, STRPU_05047
OG0000790	APOSC_17258	STRPU_22128
OG0000791	APOSC_26179, APOSC_26180	STRPU_13705, STRPU_00440
OG0000792	APOSC_14959	STRPU_25047
OG0000792	APOSC_04163	STRPU_14909
OG0000793	APOSC_28727	STRPU_26762, STRPU_26748
OG0000794	APOSC_25175	STRPU_15852, STRPU_15804
OG0000794	APOSC_12304, APOSC_28540, APOSC_17611, APOSC_08351, APOSC_01861, APOSC_03932	STRPU_16063
OG0000795	APOSC_09195	STRPU_05667, STRPU_05863, STRPU_03826, STRPU_03807, STRPU_05860, STRPU_05862, STRPU_05668, STRPU_05669, STRPU_05670
OG0000796	APOSC_17748	STRPU_06080
OG0000797	APOSC_05552, APOSC_02654	STRPU_04347
OG0000798	APOSC_20553	STRPU_05696
OG0000799	APOSC_20835	STRPU_09727, STRPU_09770
OG0000800	APOSC_27669	STRPU_09950, STRPU_09973, STRPU_07425, STRPU_15030
OG0000801	APOSC_13410, APOSC_22125	STRPU_23079, STRPU_00663
OG0000802	APOSC_16253	STRPU_18369
OG0000803	APOSC_18801, APOSC_00365	STRPU_12487, STRPU_12512
OG0000809	APOSC_01372	STRPU_18374
OG0000810	APOSC_15514	STRPU_19223
OG0000810	APOSC_02955, APOSC_02954, APOSC_02956	STRPU_16445
OG0000811	APOSC_10153	STRPU_14640
OG0000813	APOSC_22749, APOSC_28682, APOSC_28679, APOSC_28681, APOSC_28678, APOSC_28677, APOSC_28680	STRPU_04740, STRPU_04739
OG0000814	APOSC_19527	STRPU_21983
OG0000814	APOSC_22281	STRPU_15086, STRPU_16415, STRPU_15087, STRPU_15083
OG0000815	APOSC_21255	STRPU_26905
OG0000815	APOSC_22055	STRPU_06613
OG0000815	APOSC_20294	STRPU_24245, STRPU_01059
OG0000816	APOSC_05809	STRPU_21113
OG0000816	APOSC_10643, APOSC_15680	STRPU_04037, STRPU_00076
OG0000817	APOSC_13738	STRPU_22107
OG0000817	APOSC_22901	STRPU_04676
OG0000817	APOSC_07767	STRPU_14081, STRPU_00839
OG0000818	APOSC_14407, APOSC_14408, APOSC_14409	STRPU_08499
OG0000819	APOSC_17700	STRPU_13106, STRPU_13090
OG0000819	APOSC_09083	STRPU_15366
OG0000819	APOSC_05516	STRPU_02243, STRPU_15556
OG0000820	APOSC_11841	STRPU_14124
OG0000822	APOSC_20678	STRPU_11821
OG0000822	APOSC_12709	STRPU_13103, STRPU_13093
OG0000822	APOSC_02360, APOSC_25612	STRPU_12245
OG0000824	APOSC_26516	STRPU_25265
OG0000825	APOSC_17271	STRPU_05131, STRPU_05055
OG0000825	APOSC_03303	STRPU_12931
OG0000827	APOSC_10934	STRPU_26359
OG0000827	APOSC_24620, APOSC_19492	STRPU_24864, STRPU_24863, STRPU_24060
OG0000827	APOSC_06325	STRPU_26513
OG0000828	APOSC_05791	STRPU_23372
OG0000828	APOSC_22977, APOSC_11571	STRPU_15585, STRPU_02220
OG0000829	APOSC_25803, APOSC_25804	STRPU_10209
OG0000830	APOSC_07203, APOSC_07204	STRPU_20808
OG0000830	APOSC_18116	STRPU_06577, STRPU_06522
OG0000830	APOSC_14730	STRPU_26494
OG0000831	APOSC_01145	STRPU_25894, STRPU_25422, STRPU_25896
OG0000832	APOSC_10469, APOSC_10470	STRPU_17567, STRPU_17584, STRPU_24442, STRPU_17065, STRPU_17067
OG0000833	APOSC_26082, APOSC_26081	STRPU_18167, STRPU_18151
OG0000834	APOSC_04739, APOSC_27269	STRPU_24584, STRPU_24595
OG0000835	APOSC_18417	STRPU_11532
OG0000836	APOSC_15778	STRPU_22902, STRPU_22889
OG0000836	APOSC_06642	STRPU_22890, STRPU_22905
OG0000837	APOSC_12041, APOSC_06484, APOSC_27044, APOSC_21308	STRPU_24375
OG0000838	APOSC_26520	STRPU_12478
OG0000838	APOSC_02486	STRPU_12822
OG0000841	APOSC_23985, APOSC_23987, APOSC_23986	STRPU_25231
OG0000842	APOSC_09796	STRPU_22935
OG0000843	APOSC_15224, APOSC_12714	STRPU_14670
OG0000844	APOSC_10362	STRPU_10513
OG0000845	APOSC_21723, APOSC_21724	STRPU_17166, STRPU_17173
OG0000845	APOSC_15428	STRPU_16991
OG0000845	APOSC_11449	STRPU_17391
OG0000846	APOSC_25695	STRPU_11905, STRPU_11945, STRPU_11815
OG0000846	APOSC_22439, APOSC_15488	STRPU_12114, STRPU_12146
OG0000847	APOSC_11562	STRPU_14471
OG0000848	APOSC_20382	STRPU_04979
OG0000848	APOSC_18151, APOSC_18150	STRPU_21912
OG0000849	APOSC_27634, APOSC_09266	STRPU_02904
OG0000850	APOSC_08264	STRPU_01821, STRPU_19318
OG0000850	APOSC_23927	STRPU_01567, STRPU_09392
OG0000851	APOSC_19702, APOSC_19703, APOSC_19701	STRPU_04950
OG0000852	APOSC_20285, APOSC_20286	STRPU_27397
OG0000852	APOSC_02824	STRPU_26323
OG0000853	APOSC_14872, APOSC_14873, APOSC_14871, APOSC_04190	STRPU_16201, STRPU_16240
OG0000855	APOSC_08922, APOSC_08923, APOSC_26256	STRPU_14665, STRPU_26339, STRPU_26337, STRPU_26336
OG0000857	APOSC_24744	STRPU_01644, STRPU_11981
OG0000858	APOSC_14953	STRPU_23333
OG0000858	APOSC_23576	STRPU_03252, STRPU_03287
OG0000859	APOSC_20756, APOSC_20755, APOSC_20757	STRPU_26362
OG0000860	APOSC_17954	STRPU_19409
OG0000861	APOSC_17877, APOSC_28813	STRPU_22075
OG0000861	APOSC_20529	STRPU_14757, STRPU_02565, STRPU_14758, STRPU_02566
OG0000861	APOSC_24193	STRPU_22076, STRPU_22077
OG0000868	APOSC_13101	STRPU_21550
OG0000869	APOSC_14843	STRPU_11325
OG0000869	APOSC_18698	STRPU_18300, STRPU_01157
OG0000869	APOSC_10798	STRPU_19045
OG0000870	APOSC_06340	STRPU_21877
OG0000871	APOSC_20272	STRPU_17837, STRPU_17836
OG0000871	APOSC_28302, APOSC_27777	STRPU_17284, STRPU_17286
OG0000871	APOSC_14488	STRPU_09793, STRPU_09788, STRPU_09787
OG0000872	APOSC_01621, APOSC_01620	STRPU_11965, STRPU_01626
OG0000873	APOSC_27618	STRPU_27121
OG0000874	APOSC_09520	STRPU_25374
OG0000875	APOSC_06925, APOSC_26698, APOSC_26697	STRPU_19189
OG0000875	APOSC_10816, APOSC_05938	STRPU_13557
OG0000876	APOSC_13414	STRPU_24157
OG0000877	APOSC_14562, APOSC_05392, APOSC_11159, APOSC_18856, APOSC_22435, APOSC_14561, APOSC_03592, APOSC_03591	STRPU_26098, STRPU_26109, STRPU_26097, STRPU_26099, STRPU_26112, STRPU_26111, STRPU_26110
OG0000878	APOSC_12538	STRPU_24918
OG0000879	APOSC_25589, APOSC_19618	STRPU_04023, STRPU_14061, STRPU_00861, STRPU_00863
OG0000880	APOSC_11063	STRPU_21962
OG0000882	APOSC_22975	STRPU_07358, STRPU_07357
OG0000887	APOSC_07943	STRPU_13716
OG0000888	APOSC_22842	STRPU_27059
OG0000888	APOSC_02163	STRPU_04199, STRPU_04237
OG0000889	APOSC_15049, APOSC_07753	STRPU_21634
OG0000889	APOSC_09768	STRPU_21635
OG0000889	APOSC_28468	STRPU_14204, STRPU_00423
OG0000890	APOSC_26142, APOSC_26140	STRPU_17572
OG0000891	APOSC_21662, APOSC_19871, APOSC_18925, APOSC_08985, APOSC_04933, APOSC_06099, APOSC_25735, APOSC_11370, APOSC_07457, APOSC_17994, APOSC_05702	STRPU_08642, STRPU_08643
OG0000893	APOSC_13888, APOSC_05778	STRPU_11138, STRPU_11115, STRPU_17260
OG0000894	APOSC_05906, APOSC_06317	STRPU_00073, STRPU_05725
OG0000894	APOSC_02796, APOSC_02797	STRPU_08351
OG0000895	APOSC_08060, APOSC_08062, APOSC_08061	STRPU_22560
OG0000896	APOSC_16669	STRPU_21363
OG0000897	APOSC_09636	STRPU_22622
OG0000897	APOSC_15460, APOSC_17372	STRPU_22853, STRPU_22852, STRPU_22851
OG0000898	APOSC_16195	STRPU_18627, STRPU_18582
OG0000899	APOSC_14711	STRPU_05178
OG0000904	APOSC_17702, APOSC_14302, APOSC_14303	STRPU_04732, STRPU_04725, STRPU_04724
OG0000905	APOSC_09225, APOSC_09226	STRPU_01236, STRPU_12062, STRPU_12061
OG0000906	APOSC_04764	STRPU_20167
OG0000907	APOSC_00840	STRPU_19282, STRPU_00404
OG0000908	APOSC_14771	STRPU_10409
OG0000908	APOSC_27466	STRPU_04140
OG0000909	APOSC_25304, APOSC_25305, APOSC_25306	STRPU_17078, STRPU_17082
OG0000911	APOSC_15133, APOSC_15134	STRPU_22245
OG0000912	APOSC_27960, APOSC_27961	STRPU_09304
OG0000912	APOSC_29074	STRPU_14305
OG0000913	APOSC_04388	STRPU_05760
OG0000914	APOSC_12098	STRPU_23164
OG0000915	APOSC_07775	STRPU_23266
OG0000921	APOSC_26555	STRPU_01492, STRPU_13755
OG0000921	APOSC_24063	STRPU_02601, STRPU_19926
OG0000922	APOSC_26104, APOSC_17712, APOSC_07423, APOSC_27187, APOSC_28235, APOSC_02076, APOSC_14009, APOSC_11284, APOSC_03961, APOSC_23296	STRPU_25216
OG0000923	APOSC_26447	STRPU_24165
OG0000923	APOSC_00356	STRPU_25213
OG0000924	APOSC_24384	STRPU_22630
OG0000924	APOSC_05973	STRPU_05778
OG0000924	APOSC_27606	STRPU_05548
OG0000924	APOSC_19207	STRPU_04110, STRPU_05777
OG0000924	APOSC_08247	STRPU_08145
OG0000924	APOSC_25896	STRPU_22629
OG0000925	APOSC_04534	STRPU_18396
OG0000925	APOSC_05628	STRPU_06765, STRPU_06773
OG0000926	APOSC_22481	STRPU_16992
OG0000927	APOSC_02135	STRPU_06645
OG0000928	APOSC_19235, APOSC_19234, APOSC_19236	STRPU_26844
OG0000929	APOSC_28960	STRPU_17708, STRPU_13746, STRPU_01503
OG0000930	APOSC_24569, APOSC_24571, APOSC_24568, APOSC_24572	STRPU_20011, STRPU_01207, STRPU_19978, STRPU_01206, STRPU_19977, STRPU_19992
OG0000931	APOSC_10285	STRPU_10318
OG0000932	APOSC_20073	STRPU_14600
OG0000932	APOSC_27821, APOSC_27820	STRPU_14601
OG0000933	APOSC_28945	STRPU_21205
OG0000934	APOSC_15771	STRPU_17512
OG0000934	APOSC_01130	STRPU_12472
OG0000935	APOSC_07475	STRPU_00845, STRPU_14076
OG0000936	APOSC_27659	STRPU_17259, STRPU_17297, STRPU_17313, STRPU_17304, STRPU_17314, STRPU_17305
OG0000936	APOSC_26821, APOSC_20781, APOSC_04602, APOSC_04603	STRPU_09371, STRPU_09370, STRPU_18688
OG0000936	APOSC_00147	STRPU_19010
OG0000937	APOSC_17318	STRPU_24196, STRPU_09025, STRPU_25455, STRPU_04025, STRPU_23032, STRPU_18875, STRPU_00907, STRPU_20246
OG0000943	APOSC_21318	STRPU_04161, STRPU_22662, STRPU_22663
OG0000943	APOSC_16658	STRPU_15088
OG0000944	APOSC_18987	STRPU_04925
OG0000945	APOSC_00213	STRPU_06784, STRPU_26122
OG0000946	APOSC_07875	STRPU_11548
OG0000946	APOSC_29057	STRPU_12293
OG0000947	APOSC_14595	STRPU_23678, STRPU_23653
OG0000947	APOSC_00712	STRPU_23988
OG0000949	APOSC_12498	STRPU_17047, STRPU_01811
OG0000950	APOSC_07812, APOSC_23885, APOSC_28280	STRPU_14496
OG0000951	APOSC_13115, APOSC_13394	STRPU_26714
OG0000952	APOSC_07711	STRPU_05319
OG0000952	APOSC_03764, APOSC_03765	STRPU_05320
OG0000953	APOSC_11055	STRPU_11350, STRPU_10566, STRPU_23631
OG0000953	APOSC_00862	STRPU_15034
OG0000954	APOSC_16116, APOSC_16117	STRPU_14000
OG0000954	APOSC_17406, APOSC_17405	STRPU_08333
OG0000955	APOSC_05735	STRPU_19275, STRPU_00412
OG0000955	APOSC_04505	STRPU_05708
OG0000956	APOSC_05305, APOSC_09898	STRPU_07658, STRPU_13452, STRPU_11256, STRPU_19912, STRPU_08615, STRPU_19176, STRPU_14966, STRPU_12266, STRPU_27343, STRPU_26553, STRPU_07643, STRPU_02977, STRPU_26163, STRPU_09107, STRPU_09516, STRPU_06560, STRPU_07119, STRPU_26292, STRPU_09047
OG0000956	APOSC_08222	STRPU_24281, STRPU_15344
OG0000956	APOSC_19178	STRPU_08405, STRPU_12402, STRPU_24282
OG0000957	APOSC_18814	STRPU_26358
OG0000958	APOSC_18169	STRPU_01979, STRPU_22820
OG0000960	APOSC_11917, APOSC_11916	STRPU_25823
OG0000963	APOSC_02848	STRPU_01836
OG0000964	APOSC_14870, APOSC_13280, APOSC_13279, APOSC_13425, APOSC_28264	STRPU_17480, STRPU_17483, STRPU_17484
OG0000965	APOSC_23312, APOSC_23311	STRPU_04296, STRPU_04326
OG0000965	APOSC_09972	STRPU_25366
OG0000966	APOSC_26602	STRPU_14353
OG0000967	APOSC_19736	STRPU_04947
OG0000967	APOSC_16830, APOSC_16829	STRPU_04307, STRPU_04334
OG0000967	APOSC_28756	STRPU_04333, STRPU_04306
OG0000968	APOSC_16459	STRPU_12147, STRPU_12115
OG0000968	APOSC_20513	STRPU_15550, STRPU_02249
OG0000969	APOSC_09810, APOSC_13652, APOSC_17711, APOSC_15123	STRPU_04503, STRPU_13343, STRPU_13345
OG0000970	APOSC_21804	STRPU_15449
OG0000970	APOSC_22645	STRPU_15417
OG0000972	APOSC_08203	STRPU_15045
OG0000972	APOSC_06797	STRPU_04339, STRPU_04312
OG0000973	APOSC_12417, APOSC_12418	STRPU_06911, STRPU_06928, STRPU_06929, STRPU_06912, STRPU_06930
OG0000973	APOSC_02414, APOSC_22199, APOSC_22200, APOSC_22201	STRPU_20263
OG0000974	APOSC_23144, APOSC_06310, APOSC_20150, APOSC_13468	STRPU_05052, STRPU_05128, STRPU_05051, STRPU_05126, STRPU_05223
OG0000977	APOSC_07409	STRPU_25429
OG0000977	APOSC_00474	STRPU_23395
OG0000977	APOSC_21228	STRPU_13208
OG0000978	APOSC_07678	STRPU_26153
OG0000979	APOSC_15019, APOSC_17422	STRPU_23044, STRPU_23043
OG0000981	APOSC_22053, APOSC_15946, APOSC_14553, APOSC_08758	STRPU_21843, STRPU_10922, STRPU_21844
OG0000981	APOSC_19493	STRPU_26885
OG0000982	APOSC_05256, APOSC_05255	STRPU_22197
OG0000983	APOSC_18110, APOSC_06126, APOSC_13813, APOSC_23821	STRPU_07600, STRPU_07601, STRPU_06056
OG0000984	APOSC_25696	STRPU_27147
OG0000984	APOSC_25912	STRPU_05828
OG0000984	APOSC_05077	STRPU_16245, STRPU_16206
OG0000985	APOSC_19761	STRPU_04359
OG0000986	APOSC_14086	STRPU_04549
OG0000987	APOSC_18102	STRPU_24310
OG0000988	APOSC_04357, APOSC_13757	STRPU_19747, STRPU_14029, STRPU_14027, STRPU_14031, STRPU_20149
OG0000992	APOSC_10110, APOSC_22971	STRPU_08115, STRPU_08101
OG0000992	APOSC_24901	STRPU_00060, STRPU_09680
OG0000993	APOSC_07451, APOSC_07452, APOSC_27467, APOSC_25800, APOSC_25799, APOSC_15824, APOSC_13161, APOSC_04147, APOSC_15770, APOSC_07683, APOSC_01705, APOSC_24726, APOSC_24727, APOSC_23319, APOSC_04797, APOSC_28883, APOSC_17603	STRPU_23797, STRPU_23665, STRPU_23639
OG0000994	APOSC_21838	STRPU_24886
OG0000994	APOSC_16646	STRPU_10294
OG0000995	APOSC_26873, APOSC_26872	STRPU_08653
OG0000996	APOSC_26134, APOSC_26133	STRPU_06423
OG0000997	APOSC_11276	STRPU_26880, STRPU_05728, STRPU_05450
OG0000998	APOSC_02804	STRPU_17595, STRPU_17266, STRPU_17269, STRPU_17267, STRPU_17268, STRPU_17270, STRPU_17197, STRPU_17190, STRPU_17165, STRPU_17177, STRPU_17176, STRPU_17164, STRPU_17163, STRPU_17178, STRPU_17162, STRPU_17179, STRPU_17180, STRPU_17161, STRPU_17395, STRPU_17405
OG0000999	APOSC_24853, APOSC_24852	STRPU_11511
OG0001000	APOSC_22545, APOSC_22546	STRPU_17978
OG0001001	APOSC_09664	STRPU_06920, STRPU_06897, STRPU_06919
OG0001002	APOSC_12230	STRPU_12183
OG0001002	APOSC_20234	STRPU_11724, STRPU_11725
OG0001003	APOSC_02292	STRPU_14729
OG0001004	APOSC_07819	STRPU_19334
OG0001005	APOSC_05743, APOSC_05745	STRPU_22006
OG0001006	APOSC_03092, APOSC_20430	STRPU_16623
OG0001006	APOSC_16381	STRPU_19160
OG0001007	APOSC_06868, APOSC_06866	STRPU_19408
OG0001008	APOSC_08619	STRPU_12298
OG0001009	APOSC_15733, APOSC_04114, APOSC_04113, APOSC_15732, APOSC_04115	STRPU_08409, STRPU_08408, STRPU_08403
OG0001009	APOSC_07787	STRPU_08468, STRPU_08469
OG0001015	APOSC_22160	STRPU_09285
OG0001016	APOSC_19695	STRPU_13418
OG0001016	APOSC_06741	STRPU_22033
OG0001017	APOSC_27698, APOSC_27697	STRPU_22555
OG0001018	APOSC_00082	STRPU_17343, STRPU_17363
OG0001018	APOSC_00204	STRPU_20600
OG0001019	APOSC_27053, APOSC_00529, APOSC_06795	STRPU_25464, STRPU_25463
OG0001021	APOSC_24595, APOSC_24596, APOSC_10647	STRPU_20988
OG0001022	APOSC_27056, APOSC_27057	STRPU_06174, STRPU_06175
OG0001023	APOSC_14370	STRPU_11672
OG0001024	APOSC_15001	STRPU_04414
OG0001024	APOSC_13882	STRPU_04310, STRPU_04337
OG0001024	APOSC_23658	STRPU_04853, STRPU_04411, STRPU_04412
OG0001025	APOSC_13385, APOSC_04483	STRPU_14539
OG0001025	APOSC_04480	STRPU_19213, STRPU_18041, STRPU_20431, STRPU_00421, STRPU_01593, STRPU_21334, STRPU_21880, STRPU_00887, STRPU_08071, STRPU_14883
OG0001026	APOSC_16961, APOSC_16960	STRPU_08439
OG0001027	APOSC_27148, APOSC_06988, APOSC_05293, APOSC_24821, APOSC_27692	STRPU_19450, STRPU_19451, STRPU_19445, STRPU_19447, STRPU_21612, STRPU_21611, STRPU_21613, STRPU_19955, STRPU_01186
OG0001028	APOSC_08654	STRPU_26808
OG0001029	APOSC_00202	STRPU_25961, STRPU_00221
OG0001030	APOSC_09604	STRPU_26818
OG0001030	APOSC_11729	STRPU_20834, STRPU_20871
OG0001031	APOSC_26056	STRPU_04858
OG0001032	APOSC_22643, APOSC_22642	STRPU_20417
OG0001033	APOSC_15664	STRPU_04287, STRPU_04317
OG0001033	APOSC_27603	STRPU_01715, STRPU_16742
OG0001036	APOSC_22682	STRPU_24843
OG0001037	APOSC_08095, APOSC_08094	STRPU_19516
OG0001038	APOSC_19793	STRPU_10125, STRPU_10052
OG0001039	APOSC_04027	STRPU_14369
OG0001039	APOSC_21961, APOSC_21960	STRPU_23336
OG0001041	APOSC_25866, APOSC_28586, APOSC_02528, APOSC_05089	STRPU_06950, STRPU_14271, STRPU_14287, STRPU_19893, STRPU_19668, STRPU_04593, STRPU_04594, STRPU_01444, STRPU_06953, STRPU_14282, STRPU_14265, STRPU_14264, STRPU_14262, STRPU_14283, STRPU_14266
OG0001042	APOSC_11804, APOSC_11802, APOSC_11803	STRPU_23315
OG0001043	APOSC_02147	STRPU_09363, STRPU_09362, STRPU_11696, STRPU_11695, STRPU_23786, STRPU_19166, STRPU_22973, STRPU_07405
OG0001043	APOSC_15918	STRPU_07642
OG0001043	APOSC_25991	STRPU_20567
OG0001044	APOSC_21527	STRPU_26930
OG0001044	APOSC_09771	STRPU_26500
OG0001045	APOSC_25428, APOSC_17544	STRPU_07680, STRPU_07695, STRPU_07678, STRPU_07655
OG0001046	APOSC_10057	STRPU_08450
OG0001047	APOSC_07498, APOSC_07497	STRPU_06132
OG0001048	APOSC_27676	STRPU_04789
OG0001048	APOSC_08099	STRPU_04416
OG0001049	APOSC_13075	STRPU_11147
OG0001049	APOSC_00313	STRPU_10627
OG0001050	APOSC_28063	STRPU_02998
OG0001052	APOSC_21889	STRPU_04346
OG0001052	APOSC_07407	STRPU_04136
OG0001053	APOSC_25635	STRPU_13953
OG0001053	APOSC_21499	STRPU_04183
OG0001054	APOSC_23483	STRPU_08413
OG0001055	APOSC_10851, APOSC_16805, APOSC_03145, APOSC_17030, APOSC_17029	STRPU_21516, STRPU_21517, STRPU_21518, STRPU_21520, STRPU_21519, STRPU_21521
OG0001056	APOSC_00339	STRPU_25561, STRPU_00830
OG0001057	APOSC_03585	STRPU_07713, STRPU_07716
OG0001057	APOSC_13058	STRPU_07715
OG0001058	APOSC_03274, APOSC_08093, APOSC_03275	STRPU_03447
OG0001059	APOSC_04077	STRPU_08067
OG0001060	APOSC_24256, APOSC_24254, APOSC_24252, APOSC_24253	STRPU_04924
OG0001061	APOSC_21195	STRPU_24093, STRPU_21586
OG0001061	APOSC_17050, APOSC_16833, APOSC_16832	STRPU_25729, STRPU_25727, STRPU_25728, STRPU_23566
OG0001061	APOSC_15699	STRPU_06233, STRPU_06232, STRPU_06231, STRPU_06230, STRPU_06229, STRPU_06228, STRPU_06227
OG0001062	APOSC_18657	STRPU_18503
OG0001063	APOSC_06298, APOSC_18602	STRPU_21392
OG0001063	APOSC_25113, APOSC_25112	STRPU_20790
OG0001065	APOSC_06320	STRPU_20677
OG0001065	APOSC_24476, APOSC_06121	STRPU_11722, STRPU_23422, STRPU_01015, STRPU_23423, STRPU_01014, STRPU_13778, STRPU_13777, STRPU_14362, STRPU_15249, STRPU_15191
OG0001066	APOSC_28501	STRPU_00995, STRPU_23446, STRPU_23443, STRPU_23442, STRPU_23441, STRPU_00997
OG0001067	APOSC_06521	STRPU_21138
OG0001068	APOSC_05419	STRPU_11367
OG0001072	APOSC_21913	STRPU_15409
OG0001072	APOSC_13810, APOSC_10950, APOSC_17931	STRPU_05942, STRPU_14672
OG0001073	APOSC_26376	STRPU_05291
OG0001075	APOSC_01609	STRPU_24305
OG0001077	APOSC_11437	STRPU_13910, STRPU_13926
OG0001077	APOSC_00506	STRPU_13772
OG0001078	APOSC_27568	STRPU_12443
OG0001079	APOSC_10027	STRPU_23714
OG0001080	APOSC_05170	STRPU_13224, STRPU_13236
OG0001080	APOSC_12416	STRPU_17890
OG0001081	APOSC_07539	STRPU_11527, STRPU_11523, STRPU_11522, STRPU_12200, STRPU_12201
OG0001082	APOSC_13677	STRPU_13255
OG0001083	APOSC_11163	STRPU_10283
OG0001084	APOSC_05222	STRPU_17793
OG0001085	APOSC_12993, APOSC_12994	STRPU_23261
OG0001088	APOSC_08580	STRPU_15408
OG0001089	APOSC_27366	STRPU_03381
OG0001091	APOSC_06445	STRPU_23757
OG0001092	APOSC_09742	STRPU_05311
