Orthogroup	APOSC_ok	OWEFU
OG0001119	APOSC_27988	OFUSG21187.2.p1, OFUSG21187.1.p1, OFUSG21187.3.p1, OFUSG21187.5.p1, OFUSG21187.4.p1
OG0001121	APOSC_08497, APOSC_08496	OFUSG00225.1.p1, OFUSG00225.2.p1
OG0001122	APOSC_07761, APOSC_23420, APOSC_08814, APOSC_12905, APOSC_18940	OFUSG14506.1.p1, OFUSG24260.1.p1
OG0001123	APOSC_27910	OFUSG12701.1.p1
OG0001123	APOSC_06480	OFUSG22297.1.p1
OG0001124	APOSC_05655	OFUSG10854.1.p1
OG0001124	APOSC_14707	OFUSG07596.1.p1
OG0001125	APOSC_00441, APOSC_00357	OFUSG23339.1.p1
OG0001125	APOSC_21286, APOSC_18357, APOSC_24352, APOSC_24351, APOSC_01493	OFUSG23343.1.p1
OG0001125	APOSC_28375, APOSC_05285, APOSC_15482, APOSC_12462	OFUSG23335.1.p1
OG0001126	APOSC_00716, APOSC_00715, APOSC_12884	OFUSG24750.1.p1
OG0001126	APOSC_12885	OFUSG06152.1.p1
OG0001127	APOSC_22052	OFUSG16574.1.p1, OFUSG16574.2.p1
OG0001128	APOSC_17039	OFUSG11491.1.p1
OG0001129	APOSC_09504, APOSC_09503, APOSC_09505	OFUSG05147.2.p1, OFUSG05147.1.p1
OG0001130	APOSC_10394	OFUSG08598.1.p1
OG0001131	APOSC_10660	OFUSG21658.1.p1
OG0001132	APOSC_22214	OFUSG20144.1.p1
OG0001133	APOSC_09462	OFUSG08388.1.p1
OG0001133	APOSC_26387	OFUSG21360.1.p1
OG0001134	APOSC_03277	OFUSG10062.2.p1, OFUSG10062.1.p1
OG0001135	APOSC_07139, APOSC_21672	OFUSG17784.2.p1, OFUSG17784.1.p1
OG0001135	APOSC_23479	OFUSG17785.1.p1, OFUSG02833.1.p1
OG0001136	APOSC_27527	OFUSG20143.1.p1, OFUSG20143.4.p1, OFUSG20143.3.p1, OFUSG20143.2.p1
OG0001137	APOSC_03121, APOSC_03122	OFUSG11347.1.p1
OG0001138	APOSC_17070, APOSC_17069	OFUSG13035.1.p1, OFUSG13035.2.p1
OG0001139	APOSC_20729, APOSC_20730	OFUSG26881.1.p1
OG0001139	APOSC_22795	OFUSG25576.1.p1
OG0001140	APOSC_21510	OFUSG20072.1.p1, OFUSG00173.1.p1
OG0001141	APOSC_14638, APOSC_05629, APOSC_15128	OFUSG09098.2.p1, OFUSG09098.1.p1
OG0001142	APOSC_21301, APOSC_21304, APOSC_21300, APOSC_21302	OFUSG10654.1.p1
OG0001143	APOSC_15154	OFUSG16015.1.p1
OG0001144	APOSC_19392	OFUSG23430.1.p1
OG0001148	APOSC_26031	OFUSG04841.1.p1
OG0001149	APOSC_21673, APOSC_19665	OFUSG26608.1.p1, OFUSG26608.2.p1
OG0001155	APOSC_09331	OFUSG23517.1.p1
OG0001155	APOSC_20228	OFUSG22403.1.p1
OG0001156	APOSC_02186	OFUSG03954.1.p1, OFUSG03954.2.p1, OFUSG03954.3.p1
OG0001158	APOSC_02675, APOSC_10531	OFUSG20905.2.p1, OFUSG20905.1.p1
OG0001159	APOSC_12530	OFUSG11338.1.p1, OFUSG20958.1.p1
OG0001160	APOSC_19351	OFUSG07954.1.p1
OG0001161	APOSC_06253, APOSC_13984, APOSC_06254	OFUSG16226.3.p1, OFUSG16226.2.p1, OFUSG16226.1.p1
OG0001162	APOSC_12922, APOSC_12923	OFUSG20181.1.p1
OG0001163	APOSC_00653, APOSC_10789, APOSC_08646, APOSC_08645, APOSC_17340, APOSC_13361	OFUSG11184.1.p1, OFUSG11184.2.p1
OG0001164	APOSC_13012	OFUSG24177.1.p1
OG0001165	APOSC_20051	OFUSG13166.1.p1
OG0001165	APOSC_23971	OFUSG14678.1.p1, OFUSG14678.2.p1
OG0001166	APOSC_26232, APOSC_26233, APOSC_26234	OFUSG02486.1.p1
OG0001167	APOSC_15750, APOSC_15751	OFUSG21708.1.p1
OG0001168	APOSC_07839, APOSC_20079	OFUSG18913.1.p1
OG0001169	APOSC_16441	OFUSG02492.1.p1
OG0001170	APOSC_23119, APOSC_09798, APOSC_25465, APOSC_23121, APOSC_23122	OFUSG01257.1.p1
OG0001171	APOSC_10831	OFUSG16690.1.p1
OG0001172	APOSC_01434	OFUSG24342.1.p1
OG0001173	APOSC_12328	OFUSG04684.1.p1
OG0001173	APOSC_12225	OFUSG25326.1.p1
OG0001173	APOSC_13474	OFUSG04683.1.p1
OG0001174	APOSC_02636, APOSC_02635	OFUSG06404.1.p1, OFUSG06737.1.p1
OG0001176	APOSC_09966	OFUSG10722.1.p1
OG0001177	APOSC_05829	OFUSG21017.1.p1, OFUSG21015.1.p1
OG0001177	APOSC_27862, APOSC_09067	OFUSG21019.1.p1, OFUSG21014.1.p1, OFUSG21016.1.p1
OG0001178	APOSC_13380	OFUSG12774.1.p1
OG0001178	APOSC_10092	OFUSG25843.1.p1
OG0001179	APOSC_24042, APOSC_00450	OFUSG23169.1.p1
OG0001180	APOSC_06660	OFUSG09681.3.p1, OFUSG09681.1.p1, OFUSG09681.2.p1
OG0001181	APOSC_08671	OFUSG04163.4.p1, OFUSG04163.3.p1, OFUSG04163.2.p1, OFUSG04163.5.p1, OFUSG04163.1.p1
OG0001182	APOSC_00719, APOSC_23474, APOSC_12486, APOSC_22228	OFUSG07436.2.p1, OFUSG07436.1.p1, OFUSG07437.1.p1, OFUSG21970.1.p1, OFUSG20652.1.p1
OG0001183	APOSC_23108	OFUSG16750.2.p1, OFUSG16750.1.p1
OG0001183	APOSC_17193, APOSC_17194	OFUSG16748.1.p1
OG0001184	APOSC_28467	OFUSG07947.1.p1, OFUSG07947.2.p1
OG0001184	APOSC_19647	OFUSG05984.1.p1
OG0001185	APOSC_20961, APOSC_20963, APOSC_20960, APOSC_20962, APOSC_20964, APOSC_02697	OFUSG20935.1.p1
OG0001186	APOSC_22932	OFUSG20257.1.p1
OG0001186	APOSC_07366	OFUSG20541.1.p1
OG0001188	APOSC_22816, APOSC_01840	OFUSG12424.3.p1, OFUSG12424.2.p1, OFUSG12424.4.p1, OFUSG12424.1.p1
OG0001189	APOSC_16284, APOSC_02204	OFUSG13394.1.p1, OFUSG13393.2.p1, OFUSG13393.1.p1
OG0001190	APOSC_04573	OFUSG17154.1.p1
OG0001191	APOSC_16893	OFUSG19246.1.p1
OG0001196	APOSC_17916	OFUSG09460.1.p1
OG0001197	APOSC_08492	OFUSG12312.1.p1
OG0001197	APOSC_20448	OFUSG26563.2.p1, OFUSG26563.1.p1
OG0001198	APOSC_22302	OFUSG09269.1.p1
OG0001198	APOSC_22586	OFUSG01615.2.p1, OFUSG01615.1.p1, OFUSG01616.2.p1, OFUSG01616.1.p1
OG0001199	APOSC_03972	OFUSG01516.1.p1
OG0001199	APOSC_23577	OFUSG23535.1.p1, OFUSG23535.2.p1
OG0001200	APOSC_05559, APOSC_05558	OFUSG25224.1.p1
OG0001201	APOSC_09437, APOSC_09439, APOSC_09438, APOSC_03781, APOSC_23148, APOSC_21279, APOSC_09441, APOSC_09436, APOSC_09435, APOSC_09440, APOSC_12369, APOSC_21883, APOSC_22185, APOSC_21884, APOSC_05515, APOSC_24393, APOSC_24392	OFUSG05227.1.p1
OG0001202	APOSC_09292	OFUSG14587.1.p1
OG0001203	APOSC_25464	OFUSG11251.2.p1, OFUSG11251.1.p1
OG0001204	APOSC_02297, APOSC_24480	OFUSG22699.1.p1
OG0001205	APOSC_09031	OFUSG03656.1.p1
OG0001207	APOSC_12551	OFUSG04252.2.p1, OFUSG04252.1.p1
OG0001208	APOSC_16730	OFUSG23596.1.p1, OFUSG23596.2.p1
OG0001209	APOSC_10899	OFUSG16185.1.p1
OG0001210	APOSC_23126	OFUSG21803.1.p1
OG0001210	APOSC_24521, APOSC_24519, APOSC_24520	OFUSG16955.1.p1
OG0001211	APOSC_18687, APOSC_18686, APOSC_18685	OFUSG26423.1.p1
OG0001213	APOSC_26742	OFUSG05564.1.p1
OG0001213	APOSC_18014, APOSC_16372	OFUSG24083.1.p1
OG0001215	APOSC_13978	OFUSG23468.1.p1
OG0001216	APOSC_27402, APOSC_27401, APOSC_24924	OFUSG24041.1.p1
OG0001216	APOSC_07564	OFUSG05377.1.p1, OFUSG05376.1.p1
OG0001216	APOSC_01787	OFUSG05379.1.p1
OG0001217	APOSC_19625	OFUSG01813.2.p1, OFUSG01813.1.p1, OFUSG01813.3.p1
OG0001218	APOSC_27369, APOSC_27373, APOSC_27371, APOSC_27368	OFUSG23686.1.p1
OG0001219	APOSC_17654	OFUSG21415.1.p1
OG0001220	APOSC_05642	OFUSG14871.1.p1
OG0001220	APOSC_04679	OFUSG14154.1.p1
OG0001221	APOSC_24815	OFUSG05323.1.p1, OFUSG04940.1.p1, OFUSG20341.1.p1
OG0001222	APOSC_01661	OFUSG24279.1.p1, OFUSG24279.2.p1, OFUSG25226.1.p1, OFUSG07727.1.p1, OFUSG00477.1.p1
OG0001223	APOSC_26454	OFUSG20458.1.p1, OFUSG20458.3.p1, OFUSG20458.2.p1
OG0001225	APOSC_15265	OFUSG04589.1.p1
OG0001226	APOSC_06917, APOSC_04394, APOSC_01427	OFUSG22727.1.p1
OG0001227	APOSC_26346	OFUSG00654.1.p1
OG0001230	APOSC_01640, APOSC_01639	OFUSG21086.1.p1
OG0001231	APOSC_20643	OFUSG12258.4.p1, OFUSG12258.5.p1, OFUSG12258.2.p1, OFUSG12258.3.p1, OFUSG12258.1.p1
OG0001232	APOSC_26473, APOSC_20135, APOSC_14799, APOSC_26965, APOSC_10973, APOSC_18148	OFUSG10193.1.p1, OFUSG07641.1.p1, OFUSG07649.1.p1
OG0001234	APOSC_26853, APOSC_26851, APOSC_26852, APOSC_26850, APOSC_26849	OFUSG05267.1.p1
OG0001236	APOSC_08290, APOSC_12875	OFUSG21425.1.p1
OG0001237	APOSC_10087	OFUSG24255.3.p1, OFUSG24255.1.p1, OFUSG24255.2.p1
OG0001238	APOSC_09179	OFUSG19388.1.p1
OG0001239	APOSC_03435	OFUSG05931.1.p1, OFUSG05931.2.p1
OG0001240	APOSC_24416, APOSC_24417	OFUSG20659.1.p1
OG0001241	APOSC_23343	OFUSG12948.2.p1, OFUSG12948.1.p1
OG0001241	APOSC_04462	OFUSG14006.1.p1
OG0001242	APOSC_15728, APOSC_21012	OFUSG07103.1.p1, OFUSG07103.2.p1, OFUSG26502.1.p1, OFUSG26501.1.p1, OFUSG26500.1.p1, OFUSG03443.1.p1, OFUSG17525.1.p1
OG0001243	APOSC_18938	OFUSG16186.2.p1, OFUSG16186.3.p1, OFUSG16186.1.p1, OFUSG16186.5.p1, OFUSG16186.4.p1
OG0001245	APOSC_07109, APOSC_07108	OFUSG10421.2.p1, OFUSG10421.4.p1, OFUSG10421.3.p1, OFUSG10421.1.p1
OG0001247	APOSC_08850	OFUSG05637.1.p1, OFUSG05637.3.p1, OFUSG05637.4.p1, OFUSG05637.2.p1
OG0001248	APOSC_19998	OFUSG23624.1.p1
OG0001249	APOSC_06543	OFUSG17354.1.p1
OG0001250	APOSC_01792	OFUSG09998.1.p1, OFUSG09998.2.p1
OG0001251	APOSC_09632	OFUSG04849.1.p1
OG0001252	APOSC_19009	OFUSG16975.2.p1, OFUSG16975.1.p1
OG0001253	APOSC_11036	OFUSG06702.1.p1
OG0001254	APOSC_13372	OFUSG24259.1.p1, OFUSG24259.5.p1, OFUSG24259.3.p1, OFUSG24259.4.p1, OFUSG24259.2.p1
OG0001256	APOSC_14777, APOSC_14776	OFUSG01838.2.p1, OFUSG01838.3.p1, OFUSG01838.1.p1
OG0001262	APOSC_09805, APOSC_09807, APOSC_09806, APOSC_09804, APOSC_24190	OFUSG07691.1.p1
OG0001263	APOSC_14146	OFUSG09274.1.p1
OG0001264	APOSC_15051, APOSC_15050	OFUSG23132.1.p1
OG0001265	APOSC_16599	OFUSG13131.2.p1, OFUSG13131.1.p1
OG0001266	APOSC_19801, APOSC_19802	OFUSG06980.1.p1
OG0001266	APOSC_00128, APOSC_00129	OFUSG16970.1.p1
OG0001267	APOSC_17932	OFUSG03362.1.p1
OG0001267	APOSC_02561	OFUSG22343.1.p1
OG0001268	APOSC_21922	OFUSG09833.1.p1
OG0001268	APOSC_07653	OFUSG06589.1.p1, OFUSG06589.2.p1
OG0001270	APOSC_07392	OFUSG18535.1.p1
OG0001270	APOSC_26062	OFUSG05149.1.p1
OG0001271	APOSC_28116	OFUSG04260.2.p1, OFUSG04260.1.p1
OG0001272	APOSC_02691, APOSC_10352, APOSC_17558, APOSC_25634	OFUSG15558.2.p1, OFUSG15558.1.p1
OG0001273	APOSC_21600	OFUSG08474.2.p1, OFUSG08474.1.p1
OG0001274	APOSC_21306	OFUSG26621.1.p1, OFUSG26621.2.p1
OG0001274	APOSC_21305	OFUSG26622.2.p1, OFUSG26622.1.p1
OG0001275	APOSC_18045	OFUSG00065.1.p1
OG0001275	APOSC_18046	OFUSG00063.1.p1
OG0001276	APOSC_09906, APOSC_09905, APOSC_02286, APOSC_02287	OFUSG02131.2.p1, OFUSG02131.1.p1
OG0001278	APOSC_09194	OFUSG21422.1.p1
OG0001279	APOSC_10702, APOSC_10701	OFUSG11783.1.p1
OG0001280	APOSC_27519, APOSC_27518	OFUSG08879.1.p1
OG0001281	APOSC_05353	OFUSG11373.1.p1
OG0001282	APOSC_02603, APOSC_02605	OFUSG01601.2.p1, OFUSG01601.1.p1
OG0001284	APOSC_07511	OFUSG16498.1.p1
OG0001284	APOSC_23659	OFUSG08836.1.p1, OFUSG08837.1.p1
OG0001285	APOSC_22604, APOSC_22605	OFUSG19139.1.p1
OG0001286	APOSC_05067	OFUSG08045.2.p1, OFUSG08045.1.p1
OG0001287	APOSC_06831	OFUSG02471.1.p1
OG0001289	APOSC_26710, APOSC_18302	OFUSG25018.2.p1, OFUSG25018.1.p1
OG0001291	APOSC_25701	OFUSG10221.1.p1
OG0001292	APOSC_09434, APOSC_09433	OFUSG16670.1.p1
OG0001293	APOSC_02639	OFUSG22587.1.p1
OG0001294	APOSC_15979, APOSC_15980, APOSC_15981	OFUSG12455.1.p1, OFUSG12455.2.p1, OFUSG12455.4.p1, OFUSG12455.3.p1
OG0001295	APOSC_18506, APOSC_18505	OFUSG26538.2.p1, OFUSG26538.1.p1
OG0001296	APOSC_21716	OFUSG22042.1.p1
OG0001297	APOSC_13620, APOSC_10275	OFUSG07798.1.p1
OG0001300	APOSC_24410	OFUSG06989.2.p1, OFUSG06989.1.p1, OFUSG06989.3.p1, OFUSG06989.4.p1
OG0001301	APOSC_01942, APOSC_08482, APOSC_14982, APOSC_15255, APOSC_18894, APOSC_22268, APOSC_26123, APOSC_01032, APOSC_02903, APOSC_03394, APOSC_21675, APOSC_20231, APOSC_24121, APOSC_13168	OFUSG03090.1.p1
OG0001302	APOSC_13642	OFUSG26569.1.p1
OG0001302	APOSC_27436	OFUSG15207.1.p1
OG0001304	APOSC_15954, APOSC_15955	OFUSG05114.1.p1
OG0001305	APOSC_04550	OFUSG08198.1.p1
OG0001306	APOSC_25565	OFUSG23546.1.p1
OG0001306	APOSC_16313	OFUSG07657.1.p1, OFUSG07657.2.p1
OG0001308	APOSC_19468	OFUSG10535.1.p1
OG0001309	APOSC_28082, APOSC_26759	OFUSG21047.1.p1, OFUSG22086.1.p1, OFUSG25240.1.p1, OFUSG07752.1.p1
OG0001310	APOSC_16039	OFUSG11461.1.p1
OG0001310	APOSC_12794	OFUSG06993.1.p1, OFUSG06993.2.p1, OFUSG06993.3.p1
OG0001311	APOSC_06535, APOSC_06536	OFUSG12707.3.p1, OFUSG12707.2.p1, OFUSG12707.1.p1
OG0001311	APOSC_26409	OFUSG15938.2.p1, OFUSG15938.1.p1
OG0001312	APOSC_18881	OFUSG17940.1.p1
OG0001313	APOSC_28195	OFUSG00097.1.p1, OFUSG00029.1.p1
OG0001314	APOSC_01897, APOSC_01896, APOSC_15067, APOSC_15068, APOSC_26629, APOSC_11409	OFUSG25481.1.p1, OFUSG26729.1.p1, OFUSG26729.2.p1
OG0001315	APOSC_18374, APOSC_17332, APOSC_10891, APOSC_19465, APOSC_23156, APOSC_08359, APOSC_08360, APOSC_13377, APOSC_11677, APOSC_04724, APOSC_21291	OFUSG10828.1.p1
OG0001316	APOSC_10173, APOSC_24096, APOSC_24095	OFUSG25497.3.p1, OFUSG25497.2.p1, OFUSG25497.1.p1
OG0001317	APOSC_08113	OFUSG06662.2.p1, OFUSG06662.1.p1
OG0001318	APOSC_20047	OFUSG00323.1.p1
OG0001318	APOSC_08207	OFUSG00343.1.p1
OG0001319	APOSC_07704	OFUSG26856.1.p1, OFUSG26856.2.p1
OG0001320	APOSC_12164	OFUSG21928.1.p1, OFUSG11012.1.p1, OFUSG11010.1.p1
OG0001321	APOSC_09384	OFUSG16548.1.p1
OG0001322	APOSC_08768	OFUSG07154.2.p1, OFUSG07154.1.p1
OG0001322	APOSC_06842	OFUSG11624.1.p1
OG0001323	APOSC_20876	OFUSG11964.4.p1, OFUSG11964.3.p1, OFUSG11964.1.p1, OFUSG11964.2.p1
OG0001324	APOSC_00820	OFUSG16607.1.p1
OG0001325	APOSC_01729	OFUSG10884.1.p1
OG0001326	APOSC_23911	OFUSG19214.1.p1
OG0001327	APOSC_03248	OFUSG12772.1.p1
OG0001327	APOSC_16461	OFUSG06432.1.p1
OG0001328	APOSC_14560	OFUSG01967.1.p1, OFUSG01966.2.p1, OFUSG01966.1.p1, OFUSG21221.1.p1, OFUSG06755.1.p1
OG0001329	APOSC_28234	OFUSG19399.1.p1, OFUSG06594.1.p1
OG0001330	APOSC_03934, APOSC_03936, APOSC_03935	OFUSG15141.1.p1
OG0001331	APOSC_17937	OFUSG06502.1.p1
OG0001332	APOSC_22470	OFUSG05145.1.p1
OG0001332	APOSC_17203, APOSC_16944, APOSC_26743	OFUSG17350.1.p1
OG0001335	APOSC_04738	OFUSG19960.1.p1
OG0001337	APOSC_17535	OFUSG20188.1.p1
OG0001337	APOSC_06896	OFUSG21230.1.p1
OG0001339	APOSC_19890	OFUSG21367.1.p1, OFUSG21369.1.p1
OG0001341	APOSC_25206	OFUSG06041.1.p1
OG0001344	APOSC_01831	OFUSG10181.1.p1
OG0001345	APOSC_20488	OFUSG06158.1.p1
OG0001348	APOSC_29007, APOSC_29008	OFUSG14452.1.p1, OFUSG14452.2.p1
OG0001351	APOSC_12255, APOSC_12254	OFUSG24766.1.p1, OFUSG24766.2.p1
OG0001352	APOSC_09016, APOSC_09015, APOSC_00670, APOSC_22722, APOSC_00899	OFUSG21804.1.p1, OFUSG10126.1.p1
OG0001353	APOSC_06612	OFUSG21880.1.p1
OG0001353	APOSC_14654	OFUSG17569.1.p1
OG0001354	APOSC_27231	OFUSG09421.1.p1
OG0001354	APOSC_23529	OFUSG21208.1.p1
OG0001355	APOSC_12249	OFUSG06812.1.p1
OG0001356	APOSC_18143	OFUSG05861.1.p1, OFUSG19759.1.p1
OG0001357	APOSC_06611	OFUSG11869.2.p1, OFUSG11869.1.p1
OG0001358	APOSC_25741	OFUSG00575.1.p1
OG0001359	APOSC_05796	OFUSG09546.1.p1, OFUSG09546.4.p1, OFUSG09546.3.p1, OFUSG09546.2.p1
OG0001360	APOSC_20918, APOSC_03141, APOSC_03140	OFUSG10269.1.p1, OFUSG08616.1.p1
OG0001362	APOSC_07416, APOSC_07418	OFUSG10756.1.p1
OG0001363	APOSC_13047, APOSC_04146, APOSC_25033	OFUSG08098.1.p1, OFUSG06851.1.p1, OFUSG04232.2.p1, OFUSG04232.1.p1, OFUSG10137.2.p1, OFUSG10137.1.p1
OG0001364	APOSC_01652	OFUSG21480.2.p1, OFUSG21480.1.p1
OG0001366	APOSC_16257	OFUSG24531.1.p1, OFUSG24531.2.p1
OG0001366	APOSC_27251	OFUSG24530.1.p1, OFUSG24526.1.p1
OG0001367	APOSC_02909	OFUSG13306.3.p1, OFUSG13306.2.p1, OFUSG13306.1.p1
OG0001368	APOSC_19224	OFUSG15592.1.p1, OFUSG15601.1.p1, OFUSG14872.1.p1, OFUSG23238.1.p1, OFUSG13017.1.p1, OFUSG03573.1.p1, OFUSG11560.1.p1
OG0001369	APOSC_00594, APOSC_00593	OFUSG19058.2.p1, OFUSG19058.1.p1, OFUSG19058.3.p1
OG0001370	APOSC_20803, APOSC_20802, APOSC_05081	OFUSG26505.1.p1
OG0001370	APOSC_27098	OFUSG07390.1.p1
OG0001371	APOSC_04765, APOSC_24656, APOSC_24655, APOSC_12215	OFUSG17879.1.p1
OG0001372	APOSC_13607	OFUSG17365.1.p1
OG0001372	APOSC_07222	OFUSG20231.1.p1
OG0001373	APOSC_10593	OFUSG10557.1.p1
OG0001374	APOSC_13404	OFUSG04562.1.p1
OG0001375	APOSC_04608	OFUSG07343.1.p1
OG0001375	APOSC_01077	OFUSG17328.1.p1
OG0001376	APOSC_00252	OFUSG09428.1.p1
OG0001377	APOSC_17837	OFUSG05993.5.p1, OFUSG05993.1.p1, OFUSG05993.4.p1, OFUSG05993.3.p1, OFUSG05993.2.p1
OG0001378	APOSC_25235	OFUSG06638.1.p1
OG0001379	APOSC_16176	OFUSG25798.1.p1
OG0001380	APOSC_08860, APOSC_27915	OFUSG02941.1.p1
OG0001381	APOSC_12542, APOSC_12541, APOSC_12540, APOSC_12539	OFUSG08848.1.p1
OG0001382	APOSC_27796, APOSC_27799, APOSC_27795, APOSC_27797, APOSC_27798	OFUSG07337.1.p1, OFUSG07337.3.p1, OFUSG07337.2.p1
OG0001383	APOSC_03991	OFUSG08386.1.p1, OFUSG08386.2.p1
OG0001384	APOSC_23265	OFUSG25874.1.p1, OFUSG25878.1.p1
OG0001384	APOSC_09829, APOSC_09830, APOSC_09828	OFUSG25872.1.p1
OG0001386	APOSC_07383, APOSC_07382	OFUSG04435.2.p1, OFUSG04435.1.p1
OG0001388	APOSC_08589	OFUSG02522.1.p1, OFUSG02522.2.p1, OFUSG03415.1.p1, OFUSG12507.1.p1, OFUSG23605.1.p1, OFUSG18402.1.p1, OFUSG17736.1.p1, OFUSG02521.1.p1, OFUSG07696.1.p1, OFUSG07694.1.p1, OFUSG11427.1.p1
OG0001389	APOSC_23942	OFUSG02820.1.p1, OFUSG02820.2.p1
OG0001394	APOSC_06779, APOSC_06780	OFUSG03004.2.p1, OFUSG03004.3.p1, OFUSG03004.1.p1
OG0001395	APOSC_17993	OFUSG00519.1.p1, OFUSG00519.2.p1
OG0001397	APOSC_16804	OFUSG18946.1.p1
OG0001397	APOSC_15929	OFUSG05696.1.p1
OG0001398	APOSC_28642	OFUSG08385.2.p1, OFUSG08385.1.p1
OG0001399	APOSC_15359	OFUSG05115.2.p1, OFUSG05115.1.p1
OG0001400	APOSC_16578, APOSC_16577	OFUSG16752.1.p1
OG0001401	APOSC_06205	OFUSG14256.1.p1
OG0001402	APOSC_08403, APOSC_08404	OFUSG15266.1.p1
OG0001403	APOSC_22719	OFUSG22106.1.p1, OFUSG22108.1.p1, OFUSG22105.1.p1
OG0001403	APOSC_14048, APOSC_27540	OFUSG13041.1.p1, OFUSG13041.4.p1, OFUSG13041.2.p1, OFUSG13041.3.p1, OFUSG01446.1.p1
OG0001404	APOSC_08601	OFUSG10243.1.p1
OG0001404	APOSC_26753	OFUSG13591.1.p1
OG0001405	APOSC_16445	OFUSG08687.1.p1
OG0001406	APOSC_16330	OFUSG26862.2.p1, OFUSG26862.1.p1
OG0001408	APOSC_19450, APOSC_19451	OFUSG26701.3.p1, OFUSG26701.5.p1, OFUSG26701.1.p1, OFUSG26701.2.p1, OFUSG26701.4.p1
OG0001409	APOSC_14068, APOSC_14069	OFUSG08545.1.p1
OG0001410	APOSC_18435	OFUSG03571.1.p1
OG0001410	APOSC_02633	OFUSG05214.1.p1
OG0001411	APOSC_10503, APOSC_27904	OFUSG03508.1.p1
OG0001412	APOSC_01814, APOSC_01813, APOSC_01812	OFUSG18887.1.p1
OG0001413	APOSC_20512	OFUSG22121.1.p1
OG0001413	APOSC_06316	OFUSG08829.2.p1, OFUSG08829.1.p1
OG0001414	APOSC_07127	OFUSG11958.2.p1, OFUSG11958.1.p1
OG0001414	APOSC_08515	OFUSG18118.1.p1
OG0001415	APOSC_10475, APOSC_25795	OFUSG15519.1.p1
OG0001416	APOSC_03441	OFUSG13299.1.p1
OG0001416	APOSC_03440	OFUSG13300.2.p1, OFUSG13300.1.p1
OG0001417	APOSC_22003	OFUSG16507.1.p1
OG0001418	APOSC_27061	OFUSG17720.1.p1
OG0001419	APOSC_12852	OFUSG12217.1.p1
OG0001421	APOSC_15996	OFUSG12383.1.p1, OFUSG12383.2.p1, OFUSG12383.3.p1
OG0001422	APOSC_14929	OFUSG26586.1.p1, OFUSG26586.2.p1
OG0001423	APOSC_06986, APOSC_06987	OFUSG07664.2.p1, OFUSG07664.1.p1
OG0001424	APOSC_09916	OFUSG16407.2.p1, OFUSG16407.1.p1
OG0001425	APOSC_26741, APOSC_26740	OFUSG07569.2.p1, OFUSG07569.1.p1
OG0001426	APOSC_20670, APOSC_20669	OFUSG13058.1.p1
OG0001427	APOSC_07658	OFUSG17237.1.p1, OFUSG17237.2.p1
OG0001428	APOSC_06360, APOSC_19650, APOSC_18933, APOSC_19652, APOSC_19651	OFUSG13057.1.p1, OFUSG13057.2.p1
OG0001429	APOSC_27011, APOSC_27010, APOSC_09991, APOSC_27009, APOSC_22153	OFUSG01117.3.p1, OFUSG01117.1.p1, OFUSG01117.5.p1, OFUSG01117.4.p1, OFUSG01117.2.p1
OG0001430	APOSC_10425	OFUSG12101.2.p1, OFUSG12101.1.p1
OG0001431	APOSC_03549, APOSC_03550	OFUSG13522.1.p1
OG0001433	APOSC_21534, APOSC_21533	OFUSG12630.1.p1
OG0001434	APOSC_06186, APOSC_02988	OFUSG01502.1.p1, OFUSG08642.1.p1, OFUSG01505.1.p1
OG0001434	APOSC_12550	OFUSG01506.1.p1
OG0001436	APOSC_05330, APOSC_05328, APOSC_05329	OFUSG04236.1.p1
OG0001437	APOSC_06789	OFUSG20380.1.p1
OG0001439	APOSC_11256	OFUSG09315.1.p1
OG0001440	APOSC_20481	OFUSG16509.1.p1
OG0001440	APOSC_06674	OFUSG12251.1.p1
OG0001440	APOSC_24861	OFUSG04935.1.p1
OG0001441	APOSC_07931	OFUSG21490.1.p1
OG0001442	APOSC_00669	OFUSG01726.1.p1
OG0001444	APOSC_16896, APOSC_02974, APOSC_25461, APOSC_08857	OFUSG10636.1.p1, OFUSG22849.1.p1, OFUSG01825.1.p1, OFUSG02583.1.p1
OG0001445	APOSC_01766	OFUSG25750.1.p1
OG0001446	APOSC_00923, APOSC_00922, APOSC_10170, APOSC_16223, APOSC_07679, APOSC_25660	OFUSG14848.3.p1, OFUSG14848.1.p1, OFUSG14848.2.p1
OG0001447	APOSC_07024, APOSC_07026, APOSC_07025, APOSC_07023	OFUSG12539.1.p1
OG0001448	APOSC_27362	OFUSG15091.1.p1
OG0001448	APOSC_00557	OFUSG23583.1.p1
OG0001448	APOSC_08217	OFUSG23566.1.p1
OG0001449	APOSC_12099	OFUSG23473.1.p1
OG0001449	APOSC_00496	OFUSG04436.1.p1
OG0001451	APOSC_16226	OFUSG25146.1.p1
OG0001451	APOSC_16661	OFUSG01699.1.p1
OG0001452	APOSC_06149	OFUSG19630.4.p1, OFUSG19630.3.p1, OFUSG19630.2.p1, OFUSG19630.1.p1
OG0001453	APOSC_02976	OFUSG16903.1.p1, OFUSG21275.1.p1
OG0001454	APOSC_10077	OFUSG02983.3.p1, OFUSG02983.1.p1, OFUSG02983.2.p1
OG0001455	APOSC_20486	OFUSG21479.1.p1
OG0001456	APOSC_10360, APOSC_00503	OFUSG19840.1.p1
OG0001457	APOSC_00612	OFUSG26319.1.p1
