Orthogroup	APOSC_ok	PFLAV
OG0000203	APOSC_04458, APOSC_04459	TCONS_00051437.p1
OG0000204	APOSC_15076	TCONS_00051137.p1
OG0000204	APOSC_25272, APOSC_13121, APOSC_25275, APOSC_25274, APOSC_25273	TCONS_00038184.p1
OG0000205	APOSC_28253	TCONS_00011551.p1
OG0000205	APOSC_06399	TCONS_00002780.p1
OG0000205	APOSC_19060	TCONS_00034971.p1, TCONS_00013738.p1
OG0000205	APOSC_17853	TCONS_00057258.p1
OG0000206	APOSC_08765	TCONS_00000443.p1, TCONS_00000446.p1, TCONS_00000461.p1, TCONS_00028561.p1, TCONS_00028562.p1, TCONS_00028563.p1
OG0000207	APOSC_21181, APOSC_21969, APOSC_12332	TCONS_00008213.p1
OG0000208	APOSC_02963	TCONS_00043713.p1, TCONS_00043906.p1, TCONS_00043897.p1, TCONS_00043898.p1, TCONS_00043907.p1, TCONS_00043895.p1, TCONS_00043905.p1, TCONS_00043912.p1, TCONS_00043911.p1, TCONS_00042651.p1, TCONS_00043627.p1, TCONS_00043652.p1, TCONS_00043653.p1, TCONS_00042650.p1, TCONS_00043626.p1, TCONS_00042215.p1, TCONS_00043714.p1, TCONS_00053956.p1
OG0000208	APOSC_28634	TCONS_00006493.p1, TCONS_00006492.p1, TCONS_00006491.p1
OG0000210	APOSC_18166	TCONS_00052900.p1
OG0000210	APOSC_09940	TCONS_00007048.p1, TCONS_00020940.p1
OG0000210	APOSC_02817	TCONS_00020245.p1
OG0000210	APOSC_26680	TCONS_00053130.p1, TCONS_00052628.p1
OG0000210	APOSC_11554, APOSC_01663	TCONS_00053825.p1
OG0000210	APOSC_12084	TCONS_00054361.p1
OG0000210	APOSC_11707	TCONS_00021209.p1
OG0000211	APOSC_20059	TCONS_00040533.p1
OG0000211	APOSC_12887	TCONS_00000780.p1
OG0000211	APOSC_15302	TCONS_00010951.p1
OG0000211	APOSC_11394, APOSC_11393	TCONS_00029746.p1
OG0000213	APOSC_28099, APOSC_28098	TCONS_00006530.p1
OG0000213	APOSC_20753	TCONS_00012857.p1, TCONS_00012854.p1, TCONS_00005461.p1
OG0000214	APOSC_21823	TCONS_00053598.p1, TCONS_00037302.p1, TCONS_00056067.p1, TCONS_00027850.p1
OG0000215	APOSC_22144	TCONS_00056058.p1, TCONS_00057218.p1
OG0000215	APOSC_05488, APOSC_12967, APOSC_18101	TCONS_00054899.p1, TCONS_00054900.p1, TCONS_00054897.p1, TCONS_00054896.p1, TCONS_00056111.p1
OG0000216	APOSC_17461, APOSC_13597	TCONS_00014115.p1, TCONS_00014116.p1, TCONS_00056095.p1
OG0000216	APOSC_22264, APOSC_26435	TCONS_00021644.p1, TCONS_00021642.p1, TCONS_00021639.p1, TCONS_00021636.p1, TCONS_00021638.p1, TCONS_00021645.p1, TCONS_00021635.p1, TCONS_00021647.p1, TCONS_00021652.p1, TCONS_00021649.p1, TCONS_00021646.p1, TCONS_00022818.p1
OG0000218	APOSC_07899	TCONS_00020097.p1
OG0000219	APOSC_10528, APOSC_10527, APOSC_11455, APOSC_27657, APOSC_03002, APOSC_06811, APOSC_21008, APOSC_21007	TCONS_00019208.p1, TCONS_00018923.p1, TCONS_00020158.p1, TCONS_00020153.p1, TCONS_00020325.p1, TCONS_00020155.p1, TCONS_00019079.p1, TCONS_00019086.p1, TCONS_00019073.p1, TCONS_00019074.p1, TCONS_00039152.p1, TCONS_00039101.p1, TCONS_00039119.p1
OG0000220	APOSC_23437	TCONS_00031224.p1
OG0000220	APOSC_08157, APOSC_17903	TCONS_00030402.p1, TCONS_00030386.p1
OG0000220	APOSC_08941	TCONS_00028872.p1
OG0000220	APOSC_26772, APOSC_26773	TCONS_00031182.p1, TCONS_00031209.p1, TCONS_00030118.p1, TCONS_00030106.p1, TCONS_00030107.p1, TCONS_00030119.p1, TCONS_00030104.p1, TCONS_00030114.p1
OG0000221	APOSC_16263	TCONS_00004344.p1
OG0000221	APOSC_14357, APOSC_14358, APOSC_14359	TCONS_00051482.p1
OG0000221	APOSC_15397	TCONS_00015523.p1
OG0000222	APOSC_21408	TCONS_00028849.p1, TCONS_00029832.p1
OG0000222	APOSC_17306, APOSC_24662, APOSC_18810, APOSC_29111	TCONS_00029416.p1
OG0000223	APOSC_25707, APOSC_25708	TCONS_00026632.p1
OG0000223	APOSC_16511, APOSC_16512	TCONS_00045866.p1, TCONS_00044773.p1
OG0000223	APOSC_13895	TCONS_00026631.p1
OG0000225	APOSC_17424, APOSC_17423, APOSC_28152, APOSC_13403, APOSC_16327, APOSC_12109	TCONS_00048759.p1, TCONS_00049310.p1, TCONS_00049308.p1, TCONS_00048761.p1, TCONS_00047386.p1
OG0000226	APOSC_23826	TCONS_00012426.p1, TCONS_00012423.p1
OG0000226	APOSC_12183, APOSC_02105, APOSC_01718	TCONS_00055048.p1, TCONS_00051943.p1
OG0000227	APOSC_28503	TCONS_00055571.p1
OG0000227	APOSC_05191, APOSC_01281	TCONS_00003628.p1
OG0000227	APOSC_13947	TCONS_00003624.p1
OG0000228	APOSC_19530, APOSC_19529	TCONS_00006106.p1
OG0000229	APOSC_25375, APOSC_24814, APOSC_12350, APOSC_16701, APOSC_14149, APOSC_22408, APOSC_21651, APOSC_15293, APOSC_09519, APOSC_02374	TCONS_00025283.p1, TCONS_00025285.p1, TCONS_00025299.p1, TCONS_00023882.p1, TCONS_00025301.p1, TCONS_00025286.p1, TCONS_00025282.p1, TCONS_00015393.p1, TCONS_00023370.p1, TCONS_00023406.p1, TCONS_00023867.p1, TCONS_00023871.p1, TCONS_00025281.p1, TCONS_00054421.p1
OG0000230	APOSC_01215, APOSC_01213	TCONS_00045017.p1, TCONS_00049834.p1
OG0000230	APOSC_06712, APOSC_26272, APOSC_14213, APOSC_14212, APOSC_08307, APOSC_05636, APOSC_13314, APOSC_16355, APOSC_16356, APOSC_07355	TCONS_00023886.p1, TCONS_00023904.p1, TCONS_00046346.p1, TCONS_00046345.p1, TCONS_00046350.p1, TCONS_00045251.p1, TCONS_00045255.p1
OG0000231	APOSC_18173, APOSC_14545	TCONS_00009620.p1, TCONS_00009622.p1
OG0000231	APOSC_23746	TCONS_00043985.p1
OG0000231	APOSC_19155, APOSC_10082, APOSC_10081, APOSC_18444, APOSC_12966	TCONS_00006204.p1
OG0000231	APOSC_06034	TCONS_00009410.p1, TCONS_00009430.p1
OG0000232	APOSC_14325, APOSC_09875, APOSC_28515	TCONS_00013208.p1
OG0000232	APOSC_17893	TCONS_00017123.p1, TCONS_00017130.p1
OG0000233	APOSC_20492, APOSC_20491, APOSC_08594, APOSC_20493	TCONS_00016132.p1
OG0000233	APOSC_17951, APOSC_12310	TCONS_00022822.p1, TCONS_00031321.p1
OG0000233	APOSC_03772	TCONS_00015040.p1, TCONS_00015041.p1
OG0000234	APOSC_09141, APOSC_09142	TCONS_00019067.p1
OG0000235	APOSC_09954	TCONS_00007667.p1, TCONS_00007666.p1, TCONS_00008045.p1, TCONS_00008047.p1, TCONS_00008044.p1, TCONS_00008995.p1, TCONS_00008046.p1, TCONS_00009249.p1
OG0000235	APOSC_14007	TCONS_00011152.p1, TCONS_00011151.p1
OG0000235	APOSC_05733	TCONS_00026367.p1, TCONS_00045192.p1
OG0000235	APOSC_17704, APOSC_05734, APOSC_09538	TCONS_00009826.p1, TCONS_00009825.p1
OG0000236	APOSC_18403	TCONS_00014870.p1
OG0000236	APOSC_01863, APOSC_01862	TCONS_00005536.p1, TCONS_00005541.p1, TCONS_00005535.p1
OG0000237	APOSC_07948	TCONS_00035518.p1, TCONS_00038562.p1
OG0000237	APOSC_15052	TCONS_00008716.p1
OG0000238	APOSC_11219	TCONS_00012248.p1, TCONS_00012247.p1, TCONS_00012242.p1, TCONS_00012250.p1
OG0000238	APOSC_02443, APOSC_14952, APOSC_02534	TCONS_00008771.p1
OG0000238	APOSC_12649	TCONS_00017969.p1
OG0000239	APOSC_21234	TCONS_00002904.p1
OG0000239	APOSC_24359, APOSC_24358	TCONS_00010986.p1
OG0000240	APOSC_07530	TCONS_00005511.p1
OG0000241	APOSC_07674, APOSC_06225, APOSC_28009	TCONS_00038621.p1, TCONS_00031490.p1, TCONS_00040088.p1, TCONS_00006955.p1
OG0000241	APOSC_03128, APOSC_01782	TCONS_00002248.p1, TCONS_00043079.p1, TCONS_00034741.p1
OG0000241	APOSC_26352	TCONS_00037232.p1
OG0000241	APOSC_07673, APOSC_07675, APOSC_12475, APOSC_07860	TCONS_00012992.p1
OG0000241	APOSC_16272	TCONS_00049888.p1
OG0000242	APOSC_16970, APOSC_16971, APOSC_15793	TCONS_00037523.p1, TCONS_00037527.p1, TCONS_00041111.p1, TCONS_00037528.p1, TCONS_00037532.p1, TCONS_00037530.p1, TCONS_00037534.p1, TCONS_00037536.p1, TCONS_00036466.p1
OG0000242	APOSC_24338	TCONS_00041151.p1
OG0000243	APOSC_27135, APOSC_11085	TCONS_00027793.p1, TCONS_00026801.p1, TCONS_00027796.p1, TCONS_00027795.p1
OG0000243	APOSC_24587, APOSC_25330, APOSC_07748, APOSC_24399, APOSC_19535, APOSC_23978	TCONS_00037088.p1, TCONS_00036629.p1, TCONS_00037778.p1, TCONS_00037777.p1, TCONS_00036620.p1, TCONS_00036023.p1, TCONS_00037776.p1, TCONS_00028858.p1, TCONS_00035918.p1, TCONS_00037079.p1, TCONS_00008710.p1, TCONS_00009054.p1, TCONS_00008703.p1, TCONS_00007430.p1, TCONS_00007429.p1, TCONS_00007428.p1, TCONS_00008962.p1, TCONS_00008960.p1, TCONS_00008959.p1
OG0000244	APOSC_19143	TCONS_00008563.p1, TCONS_00008866.p1
OG0000244	APOSC_10917	TCONS_00007547.p1
OG0000244	APOSC_19144	TCONS_00047686.p1
OG0000244	APOSC_27515	TCONS_00007494.p1, TCONS_00007501.p1
OG0000245	APOSC_24749	TCONS_00013875.p1
OG0000245	APOSC_24149, APOSC_20668	TCONS_00013874.p1, TCONS_00013872.p1, TCONS_00013873.p1
OG0000246	APOSC_00635, APOSC_17922	TCONS_00000511.p1
OG0000247	APOSC_11700, APOSC_17151	TCONS_00046846.p1, TCONS_00033071.p1, TCONS_00016761.p1, TCONS_00055628.p1, TCONS_00045462.p1, TCONS_00015560.p1
OG0000247	APOSC_24077	TCONS_00030672.p1, TCONS_00032750.p1, TCONS_00028304.p1
OG0000248	APOSC_15009	TCONS_00032888.p1
OG0000249	APOSC_27309, APOSC_27310, APOSC_27307	TCONS_00028296.p1, TCONS_00029300.p1, TCONS_00028297.p1
OG0000250	APOSC_27451	TCONS_00028853.p1
OG0000250	APOSC_09132	TCONS_00042963.p1
OG0000250	APOSC_03832	TCONS_00030782.p1
OG0000250	APOSC_25705	TCONS_00024627.p1, TCONS_00023621.p1
OG0000251	APOSC_14083	TCONS_00050196.p1
OG0000251	APOSC_15387	TCONS_00032809.p1
OG0000251	APOSC_00515	TCONS_00051376.p1, TCONS_00050216.p1, TCONS_00050210.p1, TCONS_00050208.p1, TCONS_00050218.p1, TCONS_00050201.p1, TCONS_00050209.p1, TCONS_00050206.p1, TCONS_00050213.p1, TCONS_00050207.p1, TCONS_00050200.p1
OG0000251	APOSC_07566	TCONS_00051029.p1
OG0000252	APOSC_08394	TCONS_00039493.p1
OG0000252	APOSC_24581	TCONS_00039495.p1
OG0000252	APOSC_13260, APOSC_04242	TCONS_00039298.p1, TCONS_00039212.p1, TCONS_00039258.p1
OG0000253	APOSC_04721, APOSC_04720, APOSC_02126, APOSC_17881	TCONS_00055301.p1, TCONS_00055297.p1
OG0000253	APOSC_11462	TCONS_00005885.p1, TCONS_00004638.p1, TCONS_00042799.p1, TCONS_00056701.p1
OG0000255	APOSC_21297, APOSC_00489, APOSC_18233, APOSC_18232, APOSC_19496	TCONS_00022651.p1, TCONS_00022654.p1
OG0000255	APOSC_00435	TCONS_00020857.p1
OG0000255	APOSC_25370, APOSC_25369, APOSC_04436, APOSC_05899	TCONS_00055357.p1, TCONS_00056545.p1, TCONS_00055361.p1, TCONS_00055362.p1, TCONS_00056553.p1, TCONS_00051668.p1, TCONS_00056554.p1, TCONS_00056555.p1, TCONS_00017301.p1, TCONS_00017109.p1, TCONS_00017302.p1
OG0000256	APOSC_10246	TCONS_00015961.p1
OG0000256	APOSC_16681	TCONS_00005012.p1
OG0000256	APOSC_15086, APOSC_11495, APOSC_27505, APOSC_22638	TCONS_00022849.p1, TCONS_00021723.p1, TCONS_00021722.p1, TCONS_00021716.p1, TCONS_00021721.p1, TCONS_00021714.p1, TCONS_00021718.p1, TCONS_00021720.p1, TCONS_00021724.p1, TCONS_00028691.p1, TCONS_00029741.p1, TCONS_00029740.p1, TCONS_00021509.p1, TCONS_00022613.p1, TCONS_00028471.p1, TCONS_00028212.p1
OG0000257	APOSC_04351	TCONS_00028283.p1
OG0000257	APOSC_18481	TCONS_00009913.p1
OG0000257	APOSC_16995	TCONS_00029801.p1
OG0000258	APOSC_06996	TCONS_00013487.p1
OG0000258	APOSC_15815	TCONS_00048565.p1
OG0000258	APOSC_03499, APOSC_03498	TCONS_00010222.p1
OG0000260	APOSC_19872	TCONS_00048892.p1
OG0000260	APOSC_16650	TCONS_00026041.p1
OG0000261	APOSC_10229, APOSC_19552, APOSC_25028, APOSC_10230, APOSC_27349, APOSC_25027, APOSC_25029, APOSC_25024, APOSC_25026	TCONS_00022773.p1
OG0000264	APOSC_04262, APOSC_11805, APOSC_01646, APOSC_24091	TCONS_00035338.p1, TCONS_00044835.p1, TCONS_00043007.p1
OG0000265	APOSC_09241	TCONS_00015778.p1
OG0000265	APOSC_08586	TCONS_00048368.p1
OG0000266	APOSC_17650	TCONS_00012948.p1
OG0000266	APOSC_17649	TCONS_00040632.p1, TCONS_00040666.p1, TCONS_00040668.p1, TCONS_00012947.p1, TCONS_00012946.p1
OG0000266	APOSC_00296, APOSC_29031, APOSC_19900	TCONS_00012949.p2
OG0000268	APOSC_19585, APOSC_27953	TCONS_00055763.p1
OG0000268	APOSC_12906	TCONS_00055792.p1
OG0000268	APOSC_11531	TCONS_00056936.p1
OG0000269	APOSC_17446, APOSC_18310, APOSC_18311, APOSC_17253	TCONS_00020143.p1, TCONS_00020142.p1, TCONS_00019846.p1
OG0000269	APOSC_13719	TCONS_00020141.p1, TCONS_00019842.p1, TCONS_00020139.p1, TCONS_00019941.p1, TCONS_00019936.p1, TCONS_00019937.p1, TCONS_00019940.p1, TCONS_00019935.p1, TCONS_00019861.p1
OG0000270	APOSC_03862	TCONS_00011867.p1
OG0000270	APOSC_23703	TCONS_00011913.p1
OG0000270	APOSC_07048	TCONS_00000584.p1
OG0000270	APOSC_04268, APOSC_04269	TCONS_00010521.p1
OG0000271	APOSC_22134, APOSC_20500, APOSC_20499, APOSC_09034, APOSC_17153, APOSC_17154, APOSC_00586	TCONS_00020111.p1, TCONS_00055227.p1
OG0000272	APOSC_08495, APOSC_11181, APOSC_11180	TCONS_00017291.p1, TCONS_00017292.p1
OG0000273	APOSC_08345	TCONS_00052743.p1
OG0000273	APOSC_20677	TCONS_00014429.p1, TCONS_00013411.p1, TCONS_00014425.p1, TCONS_00014428.p1, TCONS_00014427.p1, TCONS_00031802.p1, TCONS_00031787.p1, TCONS_00012267.p1, TCONS_00012268.p1, TCONS_00013410.p1, TCONS_00055219.p1
OG0000273	APOSC_08532	TCONS_00006176.p1
OG0000273	APOSC_21319, APOSC_14604	TCONS_00018452.p1
OG0000274	APOSC_26007	TCONS_00036495.p1, TCONS_00022001.p1, TCONS_00020954.p1
OG0000275	APOSC_10305, APOSC_10306	TCONS_00010942.p1
OG0000275	APOSC_01918	TCONS_00008752.p1
OG0000275	APOSC_07000	TCONS_00048997.p1
OG0000275	APOSC_01987	TCONS_00030369.p1
OG0000276	APOSC_28246, APOSC_23454	TCONS_00049676.p1
OG0000276	APOSC_23611	TCONS_00004239.p1
OG0000276	APOSC_24591	TCONS_00030554.p1
OG0000277	APOSC_02311	TCONS_00004938.p1
OG0000277	APOSC_25568, APOSC_09509, APOSC_02219, APOSC_09507, APOSC_28785, APOSC_09508, APOSC_28781, APOSC_28786, APOSC_28782, APOSC_28783	TCONS_00030524.p1
OG0000278	APOSC_09086	TCONS_00045615.p1
OG0000278	APOSC_09423	TCONS_00009844.p1
OG0000279	APOSC_11525	TCONS_00040129.p1
OG0000279	APOSC_20842	TCONS_00032192.p1, TCONS_00049938.p1
OG0000280	APOSC_10193, APOSC_10191, APOSC_10192	TCONS_00028111.p1, TCONS_00028123.p1
OG0000280	APOSC_09182	TCONS_00002035.p1
OG0000280	APOSC_24776	TCONS_00000870.p1
OG0000280	APOSC_03993	TCONS_00015123.p1
OG0000281	APOSC_24094	TCONS_00007285.p1, TCONS_00007284.p1
OG0000281	APOSC_26411	TCONS_00030938.p1
OG0000282	APOSC_17576, APOSC_17574, APOSC_17573, APOSC_18715, APOSC_17575, APOSC_26306	TCONS_00055293.p1, TCONS_00055299.p1, TCONS_00056469.p1
OG0000282	APOSC_25877	TCONS_00027175.p1
OG0000282	APOSC_07889	TCONS_00027170.p1
OG0000284	APOSC_08790, APOSC_20570	TCONS_00016164.p1, TCONS_00016165.p1
OG0000284	APOSC_16476, APOSC_24928, APOSC_16455	TCONS_00014716.p1, TCONS_00052056.p1, TCONS_00016169.p1, TCONS_00016167.p1
OG0000284	APOSC_24065	TCONS_00046666.p1
OG0000284	APOSC_13238, APOSC_13237	TCONS_00052670.p1
OG0000285	APOSC_12091, APOSC_04006, APOSC_04005, APOSC_21541	TCONS_00043103.p1, TCONS_00054759.p1, TCONS_00043100.p1, TCONS_00043101.p1
OG0000287	APOSC_09187, APOSC_09188	TCONS_00035908.p1, TCONS_00035885.p1, TCONS_00035872.p1, TCONS_00041236.p1, TCONS_00016530.p1
OG0000287	APOSC_27351, APOSC_15522	TCONS_00016501.p1
OG0000288	APOSC_09838	TCONS_00026383.p1, TCONS_00026382.p1, TCONS_00018785.p1, TCONS_00025965.p1, TCONS_00053158.p1, TCONS_00053156.p1, TCONS_00053159.p1, TCONS_00053165.p1, TCONS_00025969.p1, TCONS_00025966.p1, TCONS_00025967.p1, TCONS_00025968.p1, TCONS_00017061.p1, TCONS_00017024.p1, TCONS_00017027.p1, TCONS_00017028.p1, TCONS_00018098.p1, TCONS_00018097.p1, TCONS_00001814.p1, TCONS_00000669.p1, TCONS_00011622.p1, TCONS_00017516.p1, TCONS_00017749.p1
OG0000289	APOSC_06815	TCONS_00053984.p1
OG0000289	APOSC_19166	TCONS_00052913.p1
OG0000289	APOSC_00919	TCONS_00023655.p1
OG0000289	APOSC_19609	TCONS_00025062.p1
OG0000290	APOSC_01500, APOSC_29030, APOSC_09756	TCONS_00016651.p1, TCONS_00019368.p1
OG0000290	APOSC_09681, APOSC_07368, APOSC_07369, APOSC_26955, APOSC_10400, APOSC_05190	TCONS_00036668.p1, TCONS_00036669.p1, TCONS_00036689.p1, TCONS_00042564.p1, TCONS_00042565.p1, TCONS_00042566.p1, TCONS_00050980.p1, TCONS_00050978.p1, TCONS_00050979.p1
OG0000291	APOSC_07541, APOSC_07544	TCONS_00021012.p1, TCONS_00032032.p1, TCONS_00046863.p1, TCONS_00045560.p1, TCONS_00031502.p1
OG0000291	APOSC_05511	TCONS_00024193.p1, TCONS_00043622.p1, TCONS_00041669.p1, TCONS_00039596.p1, TCONS_00037824.p1, TCONS_00000347.p1, TCONS_00045222.p1
OG0000291	APOSC_28244	TCONS_00003520.p1, TCONS_00035443.p1
OG0000292	APOSC_14383	TCONS_00005882.p1, TCONS_00044409.p1, TCONS_00027400.p1, TCONS_00007156.p1, TCONS_00008795.p1, TCONS_00035881.p1, TCONS_00020949.p1
OG0000292	APOSC_24166, APOSC_18520, APOSC_20654, APOSC_08135	TCONS_00006786.p1
OG0000294	APOSC_00803	TCONS_00032061.p1, TCONS_00035771.p1, TCONS_00032062.p1, TCONS_00056228.p1, TCONS_00048689.p1, TCONS_00042656.p1
OG0000294	APOSC_02570, APOSC_22853, APOSC_04808, APOSC_14388	TCONS_00037057.p1
OG0000294	APOSC_01029, APOSC_13423	TCONS_00005880.p1, TCONS_00003436.p1
OG0000294	APOSC_01911	TCONS_00005676.p1, TCONS_00005878.p1, TCONS_00032177.p1, TCONS_00035770.p1, TCONS_00041376.p1, TCONS_00012694.p1, TCONS_00031607.p1, TCONS_00037539.p1, TCONS_00022076.p1, TCONS_00047012.p1, TCONS_00036496.p1, TCONS_00038537.p1, TCONS_00020939.p1
OG0000295	APOSC_20995	TCONS_00029629.p1, TCONS_00012326.p1, TCONS_00029630.p1
OG0000295	APOSC_10930, APOSC_14533	TCONS_00057179.p1
OG0000295	APOSC_03427, APOSC_18908, APOSC_16631	TCONS_00021860.p1
OG0000295	APOSC_02326, APOSC_22548	TCONS_00013638.p1
OG0000295	APOSC_17856	TCONS_00013221.p1, TCONS_00014416.p1, TCONS_00012427.p1
OG0000296	APOSC_11176	TCONS_00012101.p1
OG0000296	APOSC_21501	TCONS_00054325.p1
OG0000296	APOSC_13456	TCONS_00029269.p1, TCONS_00029275.p1
OG0000296	APOSC_28118	TCONS_00020516.p1
OG0000297	APOSC_04349, APOSC_07826	TCONS_00044885.p1
OG0000298	APOSC_21391, APOSC_21390	TCONS_00036036.p1
OG0000298	APOSC_24377	TCONS_00037892.p1, TCONS_00027497.p1
OG0000300	APOSC_25120, APOSC_00191	TCONS_00051728.p1, TCONS_00041285.p1
OG0000301	APOSC_13026	TCONS_00046298.p1, TCONS_00030550.p1
OG0000301	APOSC_09425	TCONS_00030460.p1, TCONS_00030157.p1
OG0000301	APOSC_18104	TCONS_00026109.p1
OG0000301	APOSC_18115	TCONS_00030156.p1
OG0000302	APOSC_14958	TCONS_00033256.p1, TCONS_00032806.p1, TCONS_00032808.p1, TCONS_00032805.p1
OG0000302	APOSC_21862, APOSC_19425, APOSC_10663, APOSC_09131, APOSC_26198, APOSC_23263, APOSC_19942, APOSC_10793, APOSC_23938, APOSC_20473, APOSC_20567, APOSC_23939, APOSC_15016	TCONS_00042989.p1
OG0000303	APOSC_27489	TCONS_00057177.p1
OG0000305	APOSC_10995	TCONS_00049715.p1
OG0000305	APOSC_22799	TCONS_00020271.p1
OG0000305	APOSC_03005	TCONS_00019745.p1
OG0000305	APOSC_02552	TCONS_00020377.p1, TCONS_00020272.p1, TCONS_00020270.p1
OG0000306	APOSC_12440	TCONS_00030411.p1, TCONS_00031228.p1, TCONS_00031225.p1, TCONS_00030417.p1
OG0000307	APOSC_26309	TCONS_00048407.p1
OG0000307	APOSC_15481, APOSC_02178, APOSC_15480	TCONS_00029082.p1, TCONS_00019733.p1, TCONS_00019723.p1
OG0000308	APOSC_12039	TCONS_00057161.p1
OG0000308	APOSC_05445, APOSC_04644	TCONS_00013898.p1
OG0000308	APOSC_02947	TCONS_00007411.p1
OG0000309	APOSC_22167, APOSC_22170, APOSC_22168	TCONS_00047540.p1, TCONS_00047541.p1, TCONS_00047549.p1, TCONS_00048832.p1, TCONS_00022789.p1
OG0000310	APOSC_16775, APOSC_10135, APOSC_16800, APOSC_25840, APOSC_00375	TCONS_00014167.p1
OG0000312	APOSC_01999	TCONS_00028086.p1
OG0000312	APOSC_08606	TCONS_00012089.p1, TCONS_00012092.p1, TCONS_00050599.p1
OG0000312	APOSC_07994, APOSC_07993	TCONS_00022862.p1
OG0000312	APOSC_18962	TCONS_00044132.p1, TCONS_00044224.p1
OG0000313	APOSC_29019	TCONS_00042682.p1
OG0000313	APOSC_14496	TCONS_00050469.p1
OG0000313	APOSC_05787	TCONS_00049016.p1
OG0000314	APOSC_05854	TCONS_00011630.p1
OG0000314	APOSC_12491	TCONS_00010465.p1
OG0000314	APOSC_21537	TCONS_00021202.p1, TCONS_00053431.p1, TCONS_00054558.p1
OG0000314	APOSC_18008	TCONS_00041694.p1, TCONS_00041695.p1
OG0000315	APOSC_23860	TCONS_00006045.p1
OG0000315	APOSC_12783, APOSC_12784	TCONS_00057165.p1
OG0000315	APOSC_19230	TCONS_00047575.p1
OG0000316	APOSC_09172	TCONS_00030421.p1
OG0000316	APOSC_03229	TCONS_00029806.p1
OG0000316	APOSC_03624, APOSC_07155	TCONS_00048792.p1
OG0000317	APOSC_15951, APOSC_01541	TCONS_00016456.p1
OG0000318	APOSC_07422, APOSC_25658, APOSC_21540, APOSC_16187	TCONS_00044139.p1, TCONS_00023104.p1, TCONS_00015987.p1, TCONS_00028759.p1, TCONS_00053495.p1, TCONS_00046115.p1, TCONS_00054543.p1
OG0000319	APOSC_22174, APOSC_22173	TCONS_00045349.p1
OG0000319	APOSC_02658	TCONS_00055966.p1
OG0000320	APOSC_04676	TCONS_00048838.p1, TCONS_00048834.p1, TCONS_00002671.p1, TCONS_00002668.p1, TCONS_00025060.p1, TCONS_00025135.p1, TCONS_00048145.p1
OG0000321	APOSC_16887	TCONS_00054648.p1
OG0000321	APOSC_23475	TCONS_00042983.p1
OG0000321	APOSC_12634	TCONS_00022869.p1
OG0000322	APOSC_03031, APOSC_02053, APOSC_27632, APOSC_16922	TCONS_00042436.p1, TCONS_00042439.p1, TCONS_00043750.p1, TCONS_00042966.p1, TCONS_00042965.p1
OG0000322	APOSC_26374, APOSC_18256	TCONS_00022689.p1
OG0000323	APOSC_04441, APOSC_04442	TCONS_00004750.p1
OG0000323	APOSC_01088	TCONS_00016624.p1
OG0000323	APOSC_27646	TCONS_00019989.p1
OG0000325	APOSC_16862, APOSC_02882, APOSC_29148, APOSC_10221	TCONS_00026502.p1, TCONS_00026499.p1, TCONS_00036336.p1, TCONS_00036295.p1
OG0000326	APOSC_12910	TCONS_00051511.p1
OG0000326	APOSC_26060	TCONS_00022683.p1
OG0000327	APOSC_17692	TCONS_00014538.p1, TCONS_00014537.p1, TCONS_00014516.p1
OG0000327	APOSC_09780	TCONS_00014515.p1
OG0000328	APOSC_12921, APOSC_12920	TCONS_00027402.p1, TCONS_00027401.p1
OG0000328	APOSC_17161	TCONS_00020691.p1
OG0000329	APOSC_01657, APOSC_01654, APOSC_01655, APOSC_01656, APOSC_11373, APOSC_11372, APOSC_11371, APOSC_11374	TCONS_00021560.p1
OG0000330	APOSC_09464, APOSC_18277, APOSC_04346, APOSC_04864, APOSC_04865, APOSC_00566, APOSC_18859, APOSC_21248, APOSC_21249, APOSC_27386, APOSC_27387, APOSC_29151, APOSC_01953, APOSC_01952	TCONS_00009100.p1, TCONS_00009110.p1, TCONS_00009112.p1, TCONS_00009108.p1, TCONS_00009106.p1, TCONS_00044309.p1, TCONS_00016177.p1, TCONS_00015262.p1, TCONS_00010904.p1, TCONS_00009102.p1, TCONS_00009098.p1, TCONS_00010903.p1, TCONS_00010855.p1, TCONS_00009539.p1, TCONS_00003482.p1
OG0000333	APOSC_28267	TCONS_00014899.p1
OG0000335	APOSC_20600, APOSC_20599, APOSC_24834, APOSC_23453	TCONS_00012189.p1, TCONS_00020724.p1, TCONS_00007511.p1, TCONS_00054147.p1, TCONS_00054185.p1, TCONS_00054144.p1, TCONS_00054184.p1, TCONS_00046608.p1, TCONS_00054148.p1, TCONS_00054149.p1, TCONS_00045488.p1, TCONS_00046609.p1, TCONS_00046610.p1, TCONS_00036735.p1, TCONS_00007176.p1, TCONS_00038161.p1, TCONS_00038162.p1, TCONS_00014280.p1, TCONS_00014279.p1, TCONS_00035644.p1, TCONS_00013023.p1, TCONS_00011030.p1, TCONS_00025485.p1, TCONS_00025483.p1, TCONS_00025484.p1, TCONS_00024110.p1, TCONS_00025490.p1, TCONS_00025481.p1, TCONS_00037219.p1
OG0000336	APOSC_11970	TCONS_00051417.p1, TCONS_00016737.p1
OG0000336	APOSC_10606, APOSC_20545, APOSC_07322, APOSC_00628	TCONS_00020399.p1, TCONS_00020788.p1
