Orthogroup	APOSC_ok	DROME
OG0004113	APOSC_14445	DROME06222, DROME06223
OG0004114	APOSC_10050	DROME16337
OG0004115	APOSC_10833	DROME13846, DROME13845, DROME13844
OG0004116	APOSC_01511, APOSC_01512	DROME02477
OG0004118	APOSC_06300	DROME19673
OG0004119	APOSC_04401, APOSC_04402	DROME14543
OG0004120	APOSC_09682, APOSC_11750, APOSC_22566, APOSC_22567, APOSC_22568	DROME07794
OG0004121	APOSC_26762	DROME03957
OG0004122	APOSC_03202, APOSC_03201, APOSC_03203	DROME08383
OG0004123	APOSC_21789, APOSC_21790	DROME12798
OG0004124	APOSC_08825	DROME02608
OG0004127	APOSC_07047	DROME07186
OG0004130	APOSC_15010	DROME05314
OG0004131	APOSC_25999	DROME18904, DROME18905
OG0004133	APOSC_04232	DROME02029
OG0004134	APOSC_03000	DROME14839
OG0004135	APOSC_06031	DROME03879
OG0004136	APOSC_21530	DROME17670
OG0004139	APOSC_17399	DROME14020
OG0004140	APOSC_06873, APOSC_06874	DROME02610
OG0004142	APOSC_21605, APOSC_21642, APOSC_06960, APOSC_06961, APOSC_20815	DROME06754
OG0004143	APOSC_27168, APOSC_27167	DROME13621
OG0004144	APOSC_00660	DROME04309, DROME04310
OG0004145	APOSC_15326	DROME08647, DROME14074, DROME14075
OG0004147	APOSC_19122	DROME06149
OG0004148	APOSC_15043, APOSC_15044	DROME06090, DROME06089
OG0004149	APOSC_02970, APOSC_02971	DROME11017, DROME11016, DROME11015
OG0004150	APOSC_13759	DROME04551, DROME04550
OG0004151	APOSC_00107	DROME14564
OG0004153	APOSC_08022	DROME12893
OG0004156	APOSC_06425	DROME18060
OG0004158	APOSC_10209	DROME10050
OG0004159	APOSC_12951	DROME20404, DROME20403, DROME20402
OG0004160	APOSC_03754	DROME15565
OG0004164	APOSC_18496	DROME16332
OG0004166	APOSC_13131	DROME17896
OG0004167	APOSC_00650	DROME18913
OG0004168	APOSC_04235	DROME05468
OG0004169	APOSC_25303	DROME00368
OG0004170	APOSC_18036, APOSC_03003	DROME12078
OG0004171	APOSC_27996, APOSC_27995	DROME07182
OG0004176	APOSC_27087	DROME10985, DROME10984
OG0004178	APOSC_21497	DROME02387, DROME04815
OG0004179	APOSC_26029	DROME10276, DROME10274, DROME10275, DROME10273
OG0004180	APOSC_05627	DROME20474
OG0004181	APOSC_19299	DROME12964
OG0004182	APOSC_22372, APOSC_24923	DROME16363
OG0004183	APOSC_23810	DROME09271
OG0004184	APOSC_01611	DROME04419
OG0004185	APOSC_24657	DROME05297
OG0004186	APOSC_12750	DROME16037
OG0004187	APOSC_18178	DROME07871
OG0004188	APOSC_19051	DROME07492, DROME07494, DROME07493
OG0004189	APOSC_00415	DROME11000, DROME11001
OG0004215	APOSC_16447	DROME19401
OG0004216	APOSC_18234	DROME11793
OG0004217	APOSC_15366, APOSC_15365	DROME21224
OG0004219	APOSC_25433, APOSC_25434	DROME03490
OG0004220	APOSC_28409, APOSC_28408	DROME07426, DROME07425
OG0004222	APOSC_24192	DROME04949
OG0004223	APOSC_28636, APOSC_28635	DROME01123, DROME06776
OG0004225	APOSC_27259	DROME05012
OG0004226	APOSC_11744	DROME15145
OG0004227	APOSC_07436	DROME04086
OG0004228	APOSC_11334	DROME10277
OG0004229	APOSC_18807	DROME02866, DROME02865
OG0004230	APOSC_11830	DROME18730, DROME18729
OG0004231	APOSC_04324	DROME14487, DROME14486
OG0004232	APOSC_20829, APOSC_20830	DROME15977
OG0004235	APOSC_13621	DROME12429
OG0004236	APOSC_09759	DROME17566
OG0004237	APOSC_28010, APOSC_03637, APOSC_27458, APOSC_07666, APOSC_17201	DROME18213, DROME18214
OG0004239	APOSC_00833	DROME15568
OG0004241	APOSC_26715	DROME15542
OG0004242	APOSC_02510	DROME03644, DROME06191
OG0004243	APOSC_21071	DROME14802, DROME20505
OG0004244	APOSC_21479	DROME10097
OG0004245	APOSC_10499, APOSC_10498, APOSC_10497	DROME02038
OG0004246	APOSC_02127	DROME07435
OG0004248	APOSC_02729	DROME14001
OG0004249	APOSC_05383	DROME04762
OG0004250	APOSC_22267	DROME18272, DROME18273
OG0004251	APOSC_06011	DROME04402
OG0004252	APOSC_15635	DROME14951
OG0004253	APOSC_17061	DROME20276, DROME20277, DROME20275
OG0004254	APOSC_08300	DROME16850, DROME16851, DROME16852
OG0004255	APOSC_05604	DROME06896, DROME06895
OG0004257	APOSC_16172	DROME14416
OG0004258	APOSC_15994	DROME05217
OG0004259	APOSC_13815, APOSC_13814	DROME21474, DROME10563
OG0004261	APOSC_10630	DROME10981
OG0004262	APOSC_02898	DROME16780
OG0004263	APOSC_25349	DROME06450
OG0004264	APOSC_15069	DROME15193
OG0004265	APOSC_13935	DROME05465
OG0004268	APOSC_02867	DROME10031
OG0004269	APOSC_26344	DROME16782
OG0004270	APOSC_08577	DROME19295, DROME19296, DROME19297
OG0004272	APOSC_04474	DROME21011
OG0004273	APOSC_19429	DROME09850
OG0004275	APOSC_18680	DROME16991
OG0004277	APOSC_13693	DROME05527, DROME17087, DROME15966, DROME15965, DROME15964, DROME13638, DROME13639
OG0004278	APOSC_20389	DROME01231
OG0004280	APOSC_04874, APOSC_04875, APOSC_04873	DROME22015
OG0004281	APOSC_06671	DROME00885
OG0004282	APOSC_02424, APOSC_24952, APOSC_03662, APOSC_17904, APOSC_02423	DROME07183
OG0004283	APOSC_10311, APOSC_16308	DROME21977
OG0004284	APOSC_01925	DROME19835, DROME19836
OG0004285	APOSC_03562	DROME12894
OG0004287	APOSC_23356, APOSC_26057	DROME16211
OG0004288	APOSC_01399, APOSC_07188	DROME12750, DROME12751
OG0004289	APOSC_21362	DROME10833, DROME19397
OG0004290	APOSC_01455	DROME01469
OG0004291	APOSC_10039	DROME16342
OG0004292	APOSC_09946	DROME06641
OG0004294	APOSC_18528	DROME13106, DROME13107
OG0004295	APOSC_09213	DROME20603, DROME20604, DROME20602
OG0004297	APOSC_02921	DROME01005
OG0004299	APOSC_24511	DROME21406, DROME21405
OG0004300	APOSC_16240	DROME21737
OG0004301	APOSC_06274	DROME06959
OG0004302	APOSC_19513	DROME01833
OG0004303	APOSC_24805	DROME02789, DROME02790
OG0004304	APOSC_08537	DROME15979, DROME15978
OG0004305	APOSC_13535	DROME00211
OG0004306	APOSC_27082	DROME06581, DROME06582, DROME06580, DROME06583
OG0004307	APOSC_13498	DROME07784
OG0004308	APOSC_21945	DROME08791, DROME08790
OG0004309	APOSC_21721	DROME11787
OG0004310	APOSC_02803	DROME20002
OG0004312	APOSC_18207	DROME07615
OG0004314	APOSC_20468	DROME04957
OG0004315	APOSC_13906	DROME21705
OG0004316	APOSC_18673	DROME06707
OG0004317	APOSC_12017	DROME18648, DROME18649, DROME18650
OG0004319	APOSC_18325	DROME01293
OG0004322	APOSC_26489	DROME21173, DROME21172
OG0004323	APOSC_23597	DROME08716, DROME08715
OG0004324	APOSC_00330	DROME19211, DROME05925, DROME05924
OG0004325	APOSC_03815	DROME08792
OG0004328	APOSC_00739	DROME06814, DROME06813
OG0004329	APOSC_22442	DROME14796
OG0004330	APOSC_23881, APOSC_16360	DROME05935
OG0004331	APOSC_03020	DROME09522
OG0004332	APOSC_05532	DROME03199
OG0004333	APOSC_28574	DROME03525
OG0004334	APOSC_24451	DROME17993, DROME17994
OG0004335	APOSC_08465, APOSC_08464	DROME10278
OG0004337	APOSC_04062, APOSC_04059, APOSC_04060	DROME13597
OG0004338	APOSC_18224, APOSC_10748, APOSC_07049, APOSC_27265, APOSC_02738, APOSC_24204, APOSC_07093	DROME16553
OG0004342	APOSC_21988, APOSC_21987	DROME12320
OG0004343	APOSC_00769	DROME10215
OG0004344	APOSC_16644	DROME17664
OG0004345	APOSC_22925	DROME20919
OG0004347	APOSC_08065, APOSC_11892	DROME21288, DROME21289
OG0004348	APOSC_28686, APOSC_28688, APOSC_28687	DROME08598, DROME08597
OG0004349	APOSC_14515	DROME12070
OG0004350	APOSC_22010	DROME08566
OG0004352	APOSC_14704	DROME04587
OG0004353	APOSC_11748, APOSC_11747	DROME05577
OG0004354	APOSC_06624	DROME18943
OG0004355	APOSC_01153	DROME01999
OG0004356	APOSC_15655	DROME12218
OG0004357	APOSC_28000, APOSC_16304	DROME01205, DROME01203
OG0004358	APOSC_02914	DROME01539
OG0004359	APOSC_28538, APOSC_28537	DROME15372
OG0004360	APOSC_08667	DROME03158
OG0004361	APOSC_24002	DROME16888
OG0004362	APOSC_23840	DROME04321
OG0004364	APOSC_02494, APOSC_02495, APOSC_29028	DROME18518, DROME02371
OG0004365	APOSC_18479	DROME11247
OG0004366	APOSC_22180	DROME02176
OG0004367	APOSC_20905	DROME05441, DROME05440, DROME05442
OG0004368	APOSC_24515	DROME03958, DROME03959
OG0004369	APOSC_11140, APOSC_23833	DROME08156
OG0004370	APOSC_05468	DROME12142, DROME12141
OG0004373	APOSC_08079	DROME07316
OG0004374	APOSC_11001, APOSC_28161	DROME21010
OG0004376	APOSC_03057	DROME21016
OG0004377	APOSC_18261	DROME02771, DROME02772, DROME02773, DROME02770
OG0004378	APOSC_06765	DROME00771
OG0004379	APOSC_24408	DROME14972, DROME14973
OG0004380	APOSC_24668	DROME21035, DROME21034
OG0004381	APOSC_01881	DROME03934
OG0004382	APOSC_14474, APOSC_08562, APOSC_05467	DROME16408, DROME16407
OG0004385	APOSC_06653	DROME16721
OG0004388	APOSC_03123	DROME07878
OG0004389	APOSC_01459	DROME13762
OG0004391	APOSC_28521	DROME11785, DROME11784
OG0004392	APOSC_05231	DROME17967, DROME17966, DROME17965
OG0004393	APOSC_03433	DROME16127
OG0004394	APOSC_10596	DROME00472, DROME00473
OG0004395	APOSC_07133	DROME14114, DROME14116, DROME14115, DROME14113, DROME14117, DROME14118
OG0004396	APOSC_03257	DROME00290, DROME00291
OG0004397	APOSC_23744	DROME07584, DROME07585
OG0004398	APOSC_17705	DROME20923
OG0004399	APOSC_22477, APOSC_22476	DROME00026, DROME00027
OG0004401	APOSC_05845	DROME15904
OG0004403	APOSC_09622	DROME16539, DROME16538, DROME16541, DROME16540
OG0004404	APOSC_24763, APOSC_15852, APOSC_18017, APOSC_07703, APOSC_27079, APOSC_07821	DROME00111
OG0004405	APOSC_14805, APOSC_14804	DROME20905
OG0004406	APOSC_00075, APOSC_00074	DROME20449
OG0004407	APOSC_00103, APOSC_00104	DROME17000
OG0004408	APOSC_25104, APOSC_25103	DROME00339
OG0004409	APOSC_24925	DROME07816
OG0004412	APOSC_18296, APOSC_11186	DROME09927
OG0004413	APOSC_00838, APOSC_00839	DROME16031
OG0004415	APOSC_04509	DROME19672
OG0004417	APOSC_07939	DROME08382
OG0004423	APOSC_27132	DROME09027, DROME09026
OG0004424	APOSC_22699	DROME06710, DROME06709
OG0004425	APOSC_27479	DROME09154
OG0004426	APOSC_18555	DROME02898
OG0004459	APOSC_02057	DROME11629
OG0004460	APOSC_11378	DROME01612
OG0004462	APOSC_03810	DROME10763
OG0004465	APOSC_27612, APOSC_07492	DROME21097, DROME00340
OG0004468	APOSC_04083	DROME08086
OG0004471	APOSC_23990	DROME04870, DROME04872, DROME04871
OG0004472	APOSC_24611	DROME13220
OG0004474	APOSC_14066	DROME12398, DROME12397
OG0004475	APOSC_14655, APOSC_14656	DROME05206
OG0004476	APOSC_28912	DROME21347, DROME21348, DROME21349
OG0004477	APOSC_09595, APOSC_19809	DROME03184
OG0004478	APOSC_09228	DROME08802, DROME08801, DROME08806
OG0004479	APOSC_27243	DROME02751
OG0004480	APOSC_09626	DROME02479
OG0004483	APOSC_10427	DROME01082, DROME01081
OG0004484	APOSC_26538	DROME15453
OG0004486	APOSC_10573	DROME03906
OG0004487	APOSC_16521	DROME22095, DROME20434, DROME20435
OG0004488	APOSC_14403	DROME18125
OG0004488	APOSC_20653	DROME08793
OG0004489	APOSC_02546	DROME01140
OG0004490	APOSC_26766	DROME02420
OG0004492	APOSC_15415, APOSC_10060, APOSC_04007	DROME06523
OG0004493	APOSC_16878	DROME05464
OG0004494	APOSC_17707	DROME12460, DROME12459
OG0004495	APOSC_02433	DROME19461, DROME19460, DROME03167
OG0004496	APOSC_01447	DROME10398
OG0004497	APOSC_14596	DROME12594
OG0004498	APOSC_17715	DROME20932
OG0004500	APOSC_22983	DROME19536
OG0004501	APOSC_04951, APOSC_04952	DROME11056
OG0004503	APOSC_02535	DROME04705
OG0004506	APOSC_05112	DROME10904
OG0004507	APOSC_10102	DROME17036
OG0004511	APOSC_18981	DROME13105
OG0004512	APOSC_16199	DROME10927
OG0004513	APOSC_04598, APOSC_24273, APOSC_24274	DROME12675
OG0004515	APOSC_19569	DROME15124, DROME19804
OG0004517	APOSC_24629	DROME12340
OG0004518	APOSC_08232	DROME19881
OG0004519	APOSC_06794	DROME13472
OG0004520	APOSC_26902, APOSC_13178, APOSC_06894, APOSC_06893, APOSC_05580, APOSC_25046	DROME13131
OG0004523	APOSC_28480	DROME07758
OG0004524	APOSC_27372	DROME19557
OG0004525	APOSC_21081	DROME13522
OG0004526	APOSC_08516	DROME09780
OG0004529	APOSC_09056, APOSC_09055	DROME14562
OG0004530	APOSC_18566	DROME03349
OG0004532	APOSC_19189	DROME11183
OG0004533	APOSC_11139	DROME16934, DROME16933
OG0004534	APOSC_18797	DROME11128, DROME11127
OG0004535	APOSC_09549	DROME11313, DROME11681
OG0004538	APOSC_06047	DROME01010
OG0004539	APOSC_15371, APOSC_28990	DROME22056, DROME22055
OG0004540	APOSC_09272	DROME21936, DROME17090
OG0004542	APOSC_22755	DROME14306, DROME14305
OG0004543	APOSC_00139	DROME16410
OG0004544	APOSC_07199	DROME03219
OG0004545	APOSC_24266, APOSC_24267	DROME14918
OG0004546	APOSC_19042, APOSC_00630, APOSC_22280, APOSC_16773, APOSC_02200	DROME07299
OG0004548	APOSC_25627, APOSC_25626	DROME20368, DROME10401
OG0004550	APOSC_28929	DROME17029
OG0004551	APOSC_02915	DROME17768, DROME17769
OG0004552	APOSC_21731	DROME00895
OG0004553	APOSC_12207	DROME15169, DROME15168, DROME15170, DROME15171, DROME15167, DROME15172
OG0004554	APOSC_13446	DROME15667
OG0004555	APOSC_15225	DROME08499, DROME08501, DROME08498, DROME08500
OG0004557	APOSC_28749	DROME07905
OG0004559	APOSC_23773	DROME00073
OG0004561	APOSC_25438, APOSC_25439	DROME14241, DROME14240
OG0004563	APOSC_14680	DROME01043
OG0004564	APOSC_25145	DROME21672, DROME05211
OG0004565	APOSC_10903	DROME02327, DROME02328
OG0004566	APOSC_19237	DROME09871
OG0004567	APOSC_19708, APOSC_19707	DROME02916
OG0004569	APOSC_28318, APOSC_28317	DROME06466
OG0004570	APOSC_06974	DROME03152, DROME03153
OG0004571	APOSC_01633	DROME15691, DROME15692
OG0004572	APOSC_28774	DROME09948
OG0004573	APOSC_22038	DROME00139
OG0004577	APOSC_00393	DROME08875, DROME08876
OG0004578	APOSC_03074	DROME18906
OG0004579	APOSC_17666	DROME01846
OG0004581	APOSC_09764, APOSC_09765	DROME17808, DROME17807, DROME17806
OG0004582	APOSC_05848	DROME06477
OG0004583	APOSC_26146, APOSC_24465, APOSC_25925, APOSC_23947, APOSC_28222, APOSC_01294	DROME11053
OG0004584	APOSC_11244	DROME21581
OG0004585	APOSC_08928, APOSC_08929	DROME01558, DROME01556, DROME01557
OG0004587	APOSC_03006	DROME15606
OG0004588	APOSC_00734	DROME12819, DROME12820
OG0004589	APOSC_06495	DROME10033, DROME10032
OG0004590	APOSC_08746, APOSC_13381	DROME15582, DROME11041, DROME11040
OG0004593	APOSC_02700	DROME07438
OG0004597	APOSC_03956, APOSC_12757	DROME12390
OG0004601	APOSC_13137, APOSC_13135, APOSC_13136	DROME05651, DROME05650
OG0004602	APOSC_25001	DROME02726, DROME12032
OG0004603	APOSC_27918	DROME10465, DROME10466, DROME10464
OG0004606	APOSC_14341, APOSC_20745	DROME09779
OG0004607	APOSC_09406	DROME13125, DROME13124, DROME13126
OG0004609	APOSC_18308, APOSC_13911, APOSC_14861	DROME08817
OG0004610	APOSC_03915	DROME10381
OG0004611	APOSC_04318, APOSC_04319	DROME16445
OG0004612	APOSC_01071, APOSC_01073	DROME00790
OG0004613	APOSC_04879, APOSC_08973	DROME05353
OG0004614	APOSC_01798	DROME13073, DROME13075, DROME13074
OG0004616	APOSC_12974, APOSC_12975	DROME19950, DROME19951
OG0004619	APOSC_17300	DROME17529
OG0004621	APOSC_27624	DROME20061, DROME20060
OG0004622	APOSC_04139	DROME08147, DROME08146
OG0004625	APOSC_05518, APOSC_22603	DROME00122
OG0004626	APOSC_12611	DROME04697
OG0004627	APOSC_15400, APOSC_26283	DROME18129, DROME18128, DROME18127
OG0004628	APOSC_06246, APOSC_06247	DROME03937
OG0004629	APOSC_27869	DROME06036
OG0004630	APOSC_15915	DROME13583
OG0004633	APOSC_09565, APOSC_09566	DROME15422
OG0004634	APOSC_28548	DROME00888
OG0004635	APOSC_14663	DROME17782
OG0004638	APOSC_21459	DROME09153
OG0004639	APOSC_13364	DROME08016
OG0004640	APOSC_23775	DROME04904, DROME04905
OG0004643	APOSC_22738	DROME00911
OG0004645	APOSC_19329	DROME21222
OG0004646	APOSC_12361	DROME06988
OG0004647	APOSC_23966, APOSC_13087	DROME12086
OG0004648	APOSC_22091, APOSC_12036, APOSC_12035, APOSC_19767	DROME18522
OG0004649	APOSC_06462	DROME20953
OG0004651	APOSC_27283	DROME21452, DROME21453
OG0004652	APOSC_27302, APOSC_27303, APOSC_27301	DROME17381
OG0004653	APOSC_13432, APOSC_13431	DROME13457
OG0004654	APOSC_13565, APOSC_22271, APOSC_03786, APOSC_19555	DROME05489, DROME05488
OG0004655	APOSC_14379, APOSC_14378	DROME01318
OG0004656	APOSC_26188	DROME16743
OG0004657	APOSC_19831	DROME03195
OG0004658	APOSC_21482, APOSC_21483	DROME09698
OG0004659	APOSC_07030	DROME14307
OG0004660	APOSC_07764	DROME17308, DROME17309, DROME17306, DROME17307
OG0004662	APOSC_20920	DROME19806
OG0004663	APOSC_26347	DROME20926
OG0004667	APOSC_11065	DROME16447, DROME16446, DROME16449, DROME16448
OG0004669	APOSC_19747	DROME07920
OG0004670	APOSC_01653	DROME04629
OG0004671	APOSC_26066, APOSC_26065	DROME19389
OG0004672	APOSC_12045	DROME19572
OG0004674	APOSC_09218	DROME20610
OG0004675	APOSC_16056	DROME01467, DROME01466, DROME03380
OG0004676	APOSC_10008	DROME18548
OG0004677	APOSC_26883	DROME00115
OG0004678	APOSC_07378	DROME04998, DROME04997
OG0004679	APOSC_01980	DROME04800
OG0004681	APOSC_18164, APOSC_17288	DROME07478, DROME07479
OG0004682	APOSC_07397, APOSC_07398	DROME14960, DROME14957
OG0004683	APOSC_17054	DROME20448
OG0004684	APOSC_15120, APOSC_15121, APOSC_15119, APOSC_19559, APOSC_19558, APOSC_09429, APOSC_09475	DROME16043
OG0004685	APOSC_22489	DROME18917, DROME18916
OG0004687	APOSC_26487	DROME02093
OG0004688	APOSC_11316	DROME08291
OG0004689	APOSC_17413	DROME11694
OG0004690	APOSC_10397, APOSC_10398	DROME07347
OG0004691	APOSC_22501	DROME17121
OG0004692	APOSC_04838, APOSC_25537, APOSC_09130	DROME08213, DROME01042, DROME01041, DROME01050, DROME02438
OG0004694	APOSC_27421	DROME13257
OG0004697	APOSC_25711	DROME17424
OG0004699	APOSC_02077	DROME03068
OG0004700	APOSC_02967	DROME06957
OG0004703	APOSC_21024	DROME19325
OG0004705	APOSC_15897	DROME20075, DROME20076
OG0004707	APOSC_26732	DROME19641
OG0004708	APOSC_00517	DROME00172
OG0004710	APOSC_23583	DROME00511
OG0004711	APOSC_01617	DROME06479
OG0004728	APOSC_24873, APOSC_05914, APOSC_20520, APOSC_10742	DROME01900
OG0004730	APOSC_27787	DROME02564
OG0004731	APOSC_28248, APOSC_28249	DROME19893, DROME19894
OG0004733	APOSC_12459	DROME04757
OG0004739	APOSC_05760	DROME16590
OG0004740	APOSC_28993	DROME20299
OG0004743	APOSC_17648, APOSC_01602	DROME03419
OG0004744	APOSC_02645, APOSC_24072	DROME08184
OG0004747	APOSC_21069	DROME00628
OG0004749	APOSC_14536, APOSC_28362	DROME10966
OG0004751	APOSC_24651	DROME01337, DROME01338
OG0004752	APOSC_15513	DROME18734
OG0004753	APOSC_21783	DROME03636
OG0004754	APOSC_27236	DROME22044
OG0004755	APOSC_11712	DROME16542
OG0004756	APOSC_19091	DROME05028
OG0004757	APOSC_28719	DROME14317
OG0004758	APOSC_12327	DROME10880
OG0004759	APOSC_17104	DROME14009
OG0004760	APOSC_14625	DROME20882, DROME20886, DROME20887, DROME20888, DROME11853
OG0004761	APOSC_24459	DROME15693, DROME15694
OG0004763	APOSC_08514	DROME06189
OG0004764	APOSC_02720	DROME04351
OG0004765	APOSC_21254	DROME08142, DROME19163
OG0004766	APOSC_22855, APOSC_00741	DROME02533
OG0004767	APOSC_13011	DROME10770
OG0004768	APOSC_27912	DROME02452
OG0004769	APOSC_17402	DROME02034
OG0004770	APOSC_02747, APOSC_02748	DROME06615
OG0004771	APOSC_01808, APOSC_21897	DROME07917, DROME07916, DROME07918, DROME07919
OG0004772	APOSC_17024	DROME04147
OG0004774	APOSC_03484	DROME15180
OG0004775	APOSC_20383	DROME19718
OG0004776	APOSC_15592	DROME08094
OG0004783	APOSC_18072	DROME09246
OG0004784	APOSC_06666, APOSC_06665, APOSC_06720	DROME21712, DROME21713, DROME21714
OG0004785	APOSC_06497	DROME20154, DROME01032, DROME00155, DROME02565
OG0004787	APOSC_12775	DROME07713
OG0004789	APOSC_11003	DROME18163, DROME07088, DROME07089, DROME07087, DROME07090, DROME07091
OG0004790	APOSC_26323	DROME01119
OG0004791	APOSC_08822	DROME14199
OG0004792	APOSC_11949, APOSC_02819, APOSC_02820	DROME06361, DROME08012
OG0004793	APOSC_16471	DROME15053
OG0004794	APOSC_22694	DROME12402
OG0004795	APOSC_11957	DROME13666
OG0004797	APOSC_18656	DROME07303
OG0004799	APOSC_08801	DROME19190, DROME19189
OG0004801	APOSC_03930	DROME12258, DROME12259
OG0004805	APOSC_23984	DROME04002
OG0004808	APOSC_00809	DROME02542
OG0004810	APOSC_22512	DROME05623, DROME05622
OG0004811	APOSC_12677	DROME02621
OG0004812	APOSC_00894, APOSC_04595	DROME01555
OG0004813	APOSC_12785	DROME00925
OG0004814	APOSC_17303	DROME05830
OG0004816	APOSC_14528, APOSC_19782, APOSC_07651	DROME07783
OG0004817	APOSC_18531	DROME06146
OG0004819	APOSC_01062, APOSC_01061	DROME12033
OG0004820	APOSC_25668	DROME01989
OG0004822	APOSC_28208, APOSC_11012	DROME04359
OG0004823	APOSC_14310	DROME10144, DROME10142, DROME10143
OG0004824	APOSC_08837	DROME05768
OG0004825	APOSC_07995	DROME03283, DROME04091
OG0004826	APOSC_00805	DROME20871
OG0004828	APOSC_04869	DROME18812, DROME18813
OG0004829	APOSC_18638	DROME09372
OG0004830	APOSC_21849, APOSC_12125	DROME10949
OG0004831	APOSC_10208	DROME01012
OG0004832	APOSC_19491, APOSC_24739	DROME15225
OG0004833	APOSC_21026, APOSC_21025	DROME21757, DROME21758, DROME07997, DROME05462, DROME18534
OG0004835	APOSC_05804	DROME16717
OG0004836	APOSC_28404, APOSC_28405	DROME13630
OG0004837	APOSC_15814	DROME03243, DROME03241, DROME03242
OG0004838	APOSC_04205	DROME19784
OG0004840	APOSC_26796	DROME05865
OG0004841	APOSC_24766	DROME10055
OG0004842	APOSC_13259	DROME03366
OG0004843	APOSC_12626, APOSC_12625	DROME07719, DROME07718
OG0004844	APOSC_28841	DROME13071
OG0004846	APOSC_05197	DROME02141
OG0004847	APOSC_26699	DROME08420
OG0004848	APOSC_23427, APOSC_09099	DROME00795
OG0004849	APOSC_10424	DROME13112
OG0004850	APOSC_27814	DROME02318
OG0004851	APOSC_20688, APOSC_12080	DROME14412
