Orthogroup	BRALA	PFLAV
OG0000273	BRALA06390	TCONS_00014429.p1, TCONS_00013411.p1, TCONS_00014425.p1, TCONS_00014428.p1, TCONS_00014427.p1, TCONS_00031802.p1, TCONS_00031787.p1, TCONS_00012267.p1, TCONS_00012268.p1, TCONS_00013410.p1, TCONS_00055219.p1
OG0000273	BRALA15018	TCONS_00006176.p1
OG0000273	BRALA14731	TCONS_00018452.p1
OG0000274	BRALA28188	TCONS_00018216.p1, TCONS_00018218.p1, TCONS_00017161.p1, TCONS_00017165.p1, TCONS_00017168.p1, TCONS_00017166.p1, TCONS_00017159.p1, TCONS_00017167.p1
OG0000275	BRALA24464	TCONS_00008752.p1
OG0000275	BRALA04992	TCONS_00048997.p1
OG0000276	BRALA12811, BRALA12822	TCONS_00049676.p1
OG0000276	BRALA03818	TCONS_00030554.p1
OG0000277	BRALA26639	TCONS_00004938.p1
OG0000277	BRALA25256	TCONS_00030524.p1
OG0000277	BRALA06081	TCONS_00048401.p1, TCONS_00048767.p1
OG0000278	BRALA11856, BRALA14630	TCONS_00045615.p1
OG0000278	BRALA21572	TCONS_00009844.p1
OG0000279	BRALA21103, BRALA27220	TCONS_00032799.p1, TCONS_00031727.p1, TCONS_00054155.p1, TCONS_00036734.p1, TCONS_00016921.p1, TCONS_00007928.p1, TCONS_00040129.p1
OG0000279	BRALA07860	TCONS_00049144.p1, TCONS_00018448.p1, TCONS_00018449.p1
OG0000280	BRALA13468	TCONS_00028111.p1, TCONS_00028123.p1
OG0000280	BRALA15664	TCONS_00000870.p1
OG0000280	BRALA18417	TCONS_00015123.p1
OG0000280	BRALA13500	TCONS_00029109.p1
OG0000281	BRALA02314, BRALA03206, BRALA03204, BRALA15731, BRALA03205	TCONS_00007285.p1, TCONS_00007284.p1
OG0000281	BRALA00089, BRALA06078, BRALA03829	TCONS_00030938.p1
OG0000282	BRALA23685	TCONS_00055293.p1, TCONS_00055299.p1, TCONS_00056469.p1
OG0000282	BRALA27475	TCONS_00027175.p1
OG0000282	BRALA11493	TCONS_00027170.p1
OG0000284	BRALA18410	TCONS_00014716.p1, TCONS_00052056.p1, TCONS_00016169.p1, TCONS_00016167.p1
OG0000284	BRALA00852	TCONS_00052670.p1
OG0000285	BRALA26168, BRALA30720, BRALA23371, BRALA23370, BRALA11165, BRALA23372, BRALA19155, BRALA33619, BRALA11166, BRALA02428, BRALA03238, BRALA31583, BRALA32871, BRALA35420, BRALA32202, BRALA35583	TCONS_00008920.p1, TCONS_00008917.p1, TCONS_00008918.p1, TCONS_00040406.p1, TCONS_00018468.p1, TCONS_00023831.p1
OG0000285	BRALA11771, BRALA17774	TCONS_00043103.p1, TCONS_00054759.p1, TCONS_00043100.p1, TCONS_00043101.p1
OG0000286	BRALA16073, BRALA31945	TCONS_00051360.p1
OG0000286	BRALA07447	TCONS_00036258.p1, TCONS_00017713.p1, TCONS_00050380.p1, TCONS_00050379.p1, TCONS_00050705.p1, TCONS_00050726.p1, TCONS_00050727.p1, TCONS_00050729.p1
OG0000286	BRALA09665, BRALA09666, BRALA30005, BRALA27890, BRALA16069, BRALA20229	TCONS_00051359.p1, TCONS_00051350.p1, TCONS_00051358.p1, TCONS_00050805.p1, TCONS_00051380.p1
OG0000286	BRALA02345	TCONS_00002609.p1, TCONS_00026539.p1, TCONS_00026526.p1
OG0000286	BRALA34399	TCONS_00000453.p1, TCONS_00027616.p1, TCONS_00003573.p1, TCONS_00001492.p1, TCONS_00040962.p1, TCONS_00040953.p1, TCONS_00040924.p1, TCONS_00040961.p1
OG0000287	BRALA10176	TCONS_00035908.p1, TCONS_00035885.p1, TCONS_00035872.p1, TCONS_00041236.p1, TCONS_00016530.p1
OG0000287	BRALA02715	TCONS_00016501.p1
OG0000289	BRALA13907, BRALA01040	TCONS_00052913.p1
OG0000289	BRALA18235	TCONS_00023655.p1
OG0000289	BRALA18234	TCONS_00025062.p1
OG0000290	BRALA03290	TCONS_00019308.p1, TCONS_00032817.p1
OG0000291	BRALA13395, BRALA30572	TCONS_00040529.p1, TCONS_00040526.p1, TCONS_00043492.p2
OG0000291	BRALA20367	TCONS_00033187.p2
OG0000291	BRALA24619	TCONS_00038913.p3, TCONS_00006912.p1
OG0000291	BRALA23833, BRALA15721, BRALA24620	TCONS_00020082.p1, TCONS_00036320.p1, TCONS_00037848.p1, TCONS_00056330.p1, TCONS_00026688.p1
OG0000292	BRALA10551, BRALA26018, BRALA35078, BRALA21398, BRALA29100, BRALA08706, BRALA00212	TCONS_00039574.p1, TCONS_00037551.p1, TCONS_00043468.p1, TCONS_00033091.p1
OG0000293	BRALA11610, BRALA34068, BRALA31765	TCONS_00039525.p1
OG0000294	BRALA30553, BRALA30936	TCONS_00005880.p1, TCONS_00003436.p1, TCONS_00005676.p1, TCONS_00005878.p1, TCONS_00032177.p1, TCONS_00035770.p1, TCONS_00041376.p1, TCONS_00012694.p1, TCONS_00031607.p1, TCONS_00037539.p1, TCONS_00022076.p1, TCONS_00047012.p1, TCONS_00036496.p1, TCONS_00038537.p1, TCONS_00020939.p1
OG0000295	BRALA26979, BRALA26980, BRALA22435	TCONS_00029629.p1, TCONS_00012326.p1, TCONS_00029630.p1
OG0000295	BRALA05907, BRALA02617	TCONS_00057179.p1
OG0000295	BRALA05908, BRALA05913	TCONS_00021860.p1
OG0000295	BRALA06482	TCONS_00013638.p1, TCONS_00013221.p1, TCONS_00014416.p1, TCONS_00012427.p1
OG0000296	BRALA13278	TCONS_00012101.p1
OG0000296	BRALA00684	TCONS_00054325.p1
OG0000296	BRALA15062	TCONS_00029269.p1, TCONS_00029275.p1
OG0000296	BRALA03454	TCONS_00020516.p1
OG0000297	BRALA13304	TCONS_00044885.p1
OG0000298	BRALA20144, BRALA02076, BRALA02063, BRALA02056, BRALA08888, BRALA02098	TCONS_00022152.p1, TCONS_00022103.p1, TCONS_00036036.p1, TCONS_00036744.p1, TCONS_00036741.p1, TCONS_00037254.p1, TCONS_00039543.p1, TCONS_00039539.p1, TCONS_00040523.p1, TCONS_00037892.p1, TCONS_00027497.p1
OG0000300	BRALA04539	TCONS_00002552.p1, TCONS_00003549.p1
OG0000300	BRALA13755	TCONS_00051728.p1, TCONS_00041285.p1
OG0000300	BRALA06909, BRALA23699, BRALA05216	TCONS_00042413.p1, TCONS_00042459.p1
OG0000301	BRALA17932	TCONS_00046298.p1, TCONS_00030550.p1
OG0000301	BRALA03661	TCONS_00030157.p1
OG0000301	BRALA23983	TCONS_00026109.p1
OG0000301	BRALA03664	TCONS_00030156.p1
OG0000302	BRALA13291, BRALA01652, BRALA00460	TCONS_00042989.p1
OG0000305	BRALA09424	TCONS_00049715.p1
OG0000305	BRALA18598	TCONS_00019745.p1
OG0000305	BRALA10626	TCONS_00020377.p1, TCONS_00020272.p1, TCONS_00020270.p1
OG0000306	BRALA03883	TCONS_00030411.p1, TCONS_00031228.p1, TCONS_00031225.p1
OG0000307	BRALA28915	TCONS_00003441.p1
OG0000307	BRALA28035	TCONS_00048407.p1
OG0000307	BRALA08461	TCONS_00029082.p1, TCONS_00019733.p1, TCONS_00019723.p1
OG0000308	BRALA35067	TCONS_00057161.p1
OG0000308	BRALA07362	TCONS_00057159.p1
OG0000308	BRALA29439	TCONS_00013898.p1
OG0000308	BRALA22416	TCONS_00007411.p1
OG0000309	BRALA18980	TCONS_00047539.p1
OG0000310	BRALA13697, BRALA13599, BRALA23270, BRALA13590	TCONS_00020935.p1
OG0000310	BRALA14259	TCONS_00008672.p1, TCONS_00008675.p1, TCONS_00007401.p1, TCONS_00008667.p1, TCONS_00008665.p1, TCONS_00008664.p1, TCONS_00008669.p1, TCONS_00008663.p1, TCONS_00007735.p1
OG0000310	BRALA13010	TCONS_00014167.p1
OG0000312	BRALA14627	TCONS_00028086.p1
OG0000312	BRALA11332, BRALA11333, BRALA11331	TCONS_00012089.p1, TCONS_00012092.p1, TCONS_00050599.p1
OG0000312	BRALA05942	TCONS_00022862.p1
OG0000312	BRALA11891	TCONS_00044132.p1, TCONS_00044224.p1
OG0000313	BRALA06607	TCONS_00042682.p1
OG0000313	BRALA35023	TCONS_00050469.p1
OG0000313	BRALA19728	TCONS_00049016.p1
OG0000314	BRALA21481	TCONS_00011630.p1, TCONS_00010465.p1
OG0000314	BRALA29813, BRALA00695	TCONS_00054558.p1
OG0000314	BRALA11883, BRALA01413	TCONS_00041694.p1, TCONS_00041695.p1
OG0000315	BRALA34362	TCONS_00006045.p1
OG0000315	BRALA25721	TCONS_00047575.p1
OG0000316	BRALA03950	TCONS_00030421.p1
OG0000316	BRALA15636	TCONS_00029806.p1
OG0000316	BRALA15637	TCONS_00048792.p1
OG0000317	BRALA30717	TCONS_00046922.p1, TCONS_00045561.p1
OG0000320	BRALA04738, BRALA17494, BRALA04672, BRALA04669, BRALA04676, BRALA17492, BRALA04680	TCONS_00045590.p1
OG0000320	BRALA07236, BRALA24890, BRALA15833	TCONS_00042260.p1, TCONS_00042259.p1, TCONS_00042313.p1, TCONS_00042314.p1, TCONS_00042315.p1
OG0000320	BRALA14081, BRALA14082, BRALA29172, BRALA03137, BRALA05310, BRALA07422	TCONS_00048838.p1, TCONS_00048834.p1, TCONS_00002671.p1, TCONS_00002668.p1, TCONS_00025060.p1, TCONS_00025135.p1, TCONS_00048145.p1
OG0000321	BRALA01010	TCONS_00054648.p1
OG0000321	BRALA31205	TCONS_00042983.p1
OG0000321	BRALA14278	TCONS_00022869.p1
OG0000323	BRALA25493	TCONS_00004750.p1
OG0000323	BRALA07917	TCONS_00016624.p1
OG0000323	BRALA00213	TCONS_00019989.p1
OG0000325	BRALA15301	TCONS_00036208.p1
OG0000325	BRALA32697, BRALA32699, BRALA33204, BRALA28705, BRALA28697, BRALA32751	TCONS_00031253.p1, TCONS_00031254.p2, TCONS_00031256.p1, TCONS_00027308.p1, TCONS_00037462.p1
OG0000325	BRALA24405	TCONS_00018774.p1, TCONS_00044817.p1, TCONS_00017730.p1
OG0000325	BRALA29149	TCONS_00026789.p1
OG0000326	BRALA08611	TCONS_00051511.p1
OG0000326	BRALA14598, BRALA14600, BRALA14599, BRALA17896, BRALA16589	TCONS_00022683.p1, TCONS_00021962.p1, TCONS_00020980.p1
OG0000326	BRALA30880	TCONS_00056614.p1, TCONS_00056613.p1
OG0000327	BRALA19890, BRALA19891, BRALA11391	TCONS_00014538.p1, TCONS_00014537.p1, TCONS_00014516.p1
OG0000327	BRALA07661, BRALA19889	TCONS_00014515.p1
OG0000328	BRALA25596	TCONS_00027402.p1, TCONS_00027401.p1
OG0000329	BRALA11297	TCONS_00003596.p1, TCONS_00002563.p1, TCONS_00021337.p1, TCONS_00021560.p1, TCONS_00002564.p1, TCONS_00003595.p1, TCONS_00002569.p1, TCONS_00002574.p1, TCONS_00003563.p1
OG0000330	BRALA14967	TCONS_00009100.p1, TCONS_00009110.p1, TCONS_00009112.p1, TCONS_00009108.p1, TCONS_00009106.p1, TCONS_00044309.p1, TCONS_00016177.p1, TCONS_00015262.p1, TCONS_00010904.p1, TCONS_00009102.p1, TCONS_00009098.p1, TCONS_00010903.p1, TCONS_00010855.p1, TCONS_00009539.p1, TCONS_00003482.p1
OG0000331	BRALA01166	TCONS_00041707.p1
OG0000331	BRALA31352, BRALA31767, BRALA16437, BRALA24755	TCONS_00044041.p1
OG0000331	BRALA35876, BRALA33658, BRALA16603	TCONS_00013807.p1
OG0000332	BRALA30995, BRALA30996, BRALA23233, BRALA23237, BRALA03701, BRALA03817, BRALA03703, BRALA30106, BRALA06650, BRALA06646, BRALA06647, BRALA06703, BRALA06704, BRALA06814, BRALA06653, BRALA06652, BRALA06831, BRALA03782, BRALA06687, BRALA19105, BRALA17963, BRALA15005, BRALA06817, BRALA06818, BRALA06815	TCONS_00031477.p1
OG0000333	BRALA02535	TCONS_00014899.p1
OG0000333	BRALA05355, BRALA05353, BRALA23904, BRALA25182, BRALA34025, BRALA25690, BRALA24341, BRALA23316, BRALA28582, BRALA32613, BRALA26599, BRALA19157, BRALA02427, BRALA07277, BRALA23922, BRALA07311, BRALA07271, BRALA19001, BRALA20171, BRALA19023, BRALA19024, BRALA19025, BRALA26995, BRALA03234, BRALA20748	TCONS_00044721.p1, TCONS_00002703.p1, TCONS_00045819.p1, TCONS_00045820.p1, TCONS_00045825.p1, TCONS_00025494.p1, TCONS_00025506.p1, TCONS_00025505.p1, TCONS_00025504.p1, TCONS_00025495.p1, TCONS_00014393.p1, TCONS_00014394.p1
OG0000335	BRALA34973, BRALA34688, BRALA30905, BRALA27316, BRALA03367, BRALA03088, BRALA35387	TCONS_00012189.p1, TCONS_00020724.p1, TCONS_00007511.p1, TCONS_00054147.p1, TCONS_00054185.p1, TCONS_00054144.p1, TCONS_00054184.p1, TCONS_00046608.p1, TCONS_00054148.p1, TCONS_00054149.p1, TCONS_00045488.p1, TCONS_00046609.p1, TCONS_00046610.p1, TCONS_00036735.p1, TCONS_00007176.p1, TCONS_00038161.p1, TCONS_00038162.p1, TCONS_00014280.p1, TCONS_00014279.p1, TCONS_00035644.p1, TCONS_00013023.p1, TCONS_00011030.p1, TCONS_00025485.p1, TCONS_00025483.p1, TCONS_00025484.p1, TCONS_00024110.p1, TCONS_00025490.p1, TCONS_00025481.p1, TCONS_00037219.p1
OG0000336	BRALA35710	TCONS_00051417.p1, TCONS_00016737.p1
OG0000337	BRALA27884	TCONS_00040574.p1
OG0000338	BRALA15013	TCONS_00006807.p1
OG0000338	BRALA15015	TCONS_00006253.p1
OG0000338	BRALA03386	TCONS_00007127.p1
OG0000339	BRALA16110, BRALA24762, BRALA24769, BRALA24739, BRALA16149, BRALA24763, BRALA16108, BRALA24745, BRALA24757, BRALA16111	TCONS_00008981.p1, TCONS_00008974.p1, TCONS_00008979.p1, TCONS_00008978.p1
OG0000339	BRALA24761	TCONS_00041930.p1, TCONS_00041933.p1
OG0000339	BRALA22116	TCONS_00019931.p1
OG0000339	BRALA24768	TCONS_00014499.p1
OG0000340	BRALA13170, BRALA11766, BRALA13174, BRALA24546, BRALA29754, BRALA26034, BRALA21406, BRALA13173, BRALA30860, BRALA24545, BRALA04688, BRALA32789, BRALA24539, BRALA07184, BRALA24538, BRALA31106, BRALA24537, BRALA31107, BRALA30861, BRALA17501, BRALA29933, BRALA32964, BRALA30864, BRALA24536, BRALA30865, BRALA24535, BRALA27788, BRALA29507, BRALA27784, BRALA13169, BRALA19801, BRALA02246, BRALA26618, BRALA10539, BRALA27131, BRALA06526, BRALA30336	TCONS_00012451.p1, TCONS_00012455.p1, TCONS_00013641.p1, TCONS_00004714.p1, TCONS_00013357.p1, TCONS_00013354.p1, TCONS_00007937.p1, TCONS_00012839.p1, TCONS_00012457.p1, TCONS_00003047.p1, TCONS_00003048.p1, TCONS_00029469.p1, TCONS_00029468.p1, TCONS_00028607.p1, TCONS_00028558.p1, TCONS_00008991.p1, TCONS_00000016.p1, TCONS_00034378.p1
OG0000341	BRALA17089	TCONS_00045365.p1
OG0000342	BRALA18284, BRALA18068	TCONS_00049425.p1
OG0000342	BRALA11640	TCONS_00044039.p1
OG0000343	BRALA09005	TCONS_00000994.p1
OG0000344	BRALA31687	TCONS_00006468.p1
OG0000344	BRALA00146	TCONS_00026346.p1
OG0000344	BRALA21462	TCONS_00054946.p1
OG0000344	BRALA02343	TCONS_00008395.p1, TCONS_00008396.p1, TCONS_00007036.p1, TCONS_00008894.p1, TCONS_00008025.p1
OG0000344	BRALA16317	TCONS_00026874.p1
OG0000345	BRALA06622, BRALA06843	TCONS_00030626.p1, TCONS_00008130.p1, TCONS_00030018.p1
OG0000345	BRALA09664	TCONS_00031146.p1
OG0000346	BRALA01343	TCONS_00053050.p1, TCONS_00053093.p1
OG0000347	BRALA09109, BRALA09106, BRALA07009, BRALA07008, BRALA07438, BRALA14139	TCONS_00004922.p1, TCONS_00013649.p1, TCONS_00042244.p1, TCONS_00042243.p1, TCONS_00006286.p1, TCONS_00042247.p1, TCONS_00042296.p1, TCONS_00042295.p1, TCONS_00042246.p1, TCONS_00042294.p1, TCONS_00042245.p1
OG0000347	BRALA25759, BRALA07492, BRALA31041	TCONS_00042248.p1, TCONS_00042297.p1
OG0000348	BRALA09320, BRALA28005	TCONS_00014271.p1, TCONS_00003664.p1, TCONS_00050966.p1, TCONS_00047415.p1, TCONS_00026922.p1, TCONS_00000107.p1, TCONS_00000454.p1, TCONS_00033190.p1, TCONS_00047132.p1, TCONS_00044833.p1, TCONS_00049930.p1, TCONS_00050005.p1, TCONS_00044832.p1, TCONS_00047414.p1, TCONS_00036475.p1, TCONS_00047133.p1, TCONS_00050967.p1, TCONS_00006985.p1, TCONS_00036284.p1, TCONS_00046244.p1, TCONS_00023952.p1, TCONS_00036333.p1, TCONS_00046996.p1, TCONS_00049896.p1, TCONS_00000021.p1, TCONS_00047070.p1, TCONS_00038751.p1, TCONS_00041454.p1
OG0000348	BRALA30649, BRALA27490	TCONS_00016741.p1
OG0000349	BRALA22003, BRALA22002, BRALA19096	TCONS_00045298.p1
OG0000349	BRALA01098, BRALA15017	TCONS_00009200.p1
OG0000350	BRALA26265	TCONS_00018385.p1
OG0000350	BRALA35868	TCONS_00031434.p1
OG0000350	BRALA22515, BRALA13342	TCONS_00009755.p1
OG0000350	BRALA34708, BRALA13341	TCONS_00009756.p1
OG0000352	BRALA01009	TCONS_00053533.p1
OG0000352	BRALA15685	TCONS_00056016.p1
OG0000352	BRALA28171	TCONS_00056445.p1
OG0000353	BRALA03683	TCONS_00030001.p1
OG0000355	BRALA34667, BRALA34208	TCONS_00053284.p1, TCONS_00050717.p1
OG0000355	BRALA28448	TCONS_00033515.p1
OG0000355	BRALA10092, BRALA35024, BRALA08716, BRALA31702	TCONS_00056220.p1, TCONS_00005825.p1
OG0000355	BRALA10544	TCONS_00006936.p1, TCONS_00043211.p1, TCONS_00021948.p1, TCONS_00021943.p1
OG0000355	BRALA19172, BRALA31064	TCONS_00034105.p1, TCONS_00041700.p1
OG0000356	BRALA25520, BRALA25522, BRALA25521, BRALA26577	TCONS_00024735.p1, TCONS_00024640.p1
OG0000357	BRALA34828, BRALA34317, BRALA33215	TCONS_00006770.p1
OG0000357	BRALA26089	TCONS_00048191.p1
OG0000358	BRALA02274	TCONS_00037242.p1
OG0000358	BRALA29935	TCONS_00046701.p1
OG0000358	BRALA06031	TCONS_00021276.p1, TCONS_00021752.p1
OG0000359	BRALA13099	TCONS_00013824.p1
OG0000359	BRALA32272, BRALA24208, BRALA15205, BRALA09897, BRALA26110, BRALA18714	TCONS_00021739.p1, TCONS_00012252.p1
OG0000359	BRALA31578	TCONS_00042042.p1
OG0000360	BRALA22946	TCONS_00056135.p1
OG0000360	BRALA28049	TCONS_00047755.p1
OG0000362	BRALA07218	TCONS_00022587.p1
OG0000362	BRALA09863, BRALA13600	TCONS_00038054.p1, TCONS_00026222.p1, TCONS_00036898.p1, TCONS_00026221.p1
OG0000362	BRALA29161, BRALA14501	TCONS_00037481.p1, TCONS_00020334.p1
OG0000363	BRALA18898	TCONS_00009940.p1, TCONS_00009923.p1
OG0000363	BRALA25491, BRALA34908, BRALA34889, BRALA25489, BRALA25484, BRALA25486, BRALA29911	TCONS_00006052.p1, TCONS_00002464.p1
OG0000363	BRALA25487	TCONS_00002468.p1
OG0000363	BRALA25511, BRALA19638	TCONS_00004630.p1, TCONS_00004640.p1
OG0000364	BRALA19406, BRALA19407, BRALA32552, BRALA11746, BRALA11744, BRALA11743, BRALA11742, BRALA23996	TCONS_00051252.p1, TCONS_00044480.p1, TCONS_00018765.p1, TCONS_00018763.p1, TCONS_00018754.p1, TCONS_00021390.p1
OG0000365	BRALA00860	TCONS_00053833.p1
OG0000365	BRALA16888	TCONS_00002093.p1
OG0000366	BRALA24972, BRALA27425	TCONS_00017995.p1
OG0000366	BRALA34989, BRALA32352, BRALA32303, BRALA33122, BRALA25477, BRALA25754, BRALA26296, BRALA12347, BRALA25320, BRALA32705, BRALA10496	TCONS_00041800.p1, TCONS_00028881.p1
OG0000366	BRALA24312	TCONS_00005694.p1, TCONS_00044512.p1
OG0000366	BRALA20933, BRALA30709	TCONS_00039707.p1
OG0000367	BRALA31361	TCONS_00049440.p1
OG0000367	BRALA12833	TCONS_00017935.p1
OG0000369	BRALA13361, BRALA11250, BRALA22748, BRALA12567, BRALA07203	TCONS_00000790.p1
OG0000369	BRALA30284	TCONS_00053731.p1
OG0000370	BRALA22838	TCONS_00027758.p1, TCONS_00027755.p1, TCONS_00054813.p1, TCONS_00027752.p1, TCONS_00027757.p1, TCONS_00027753.p1
OG0000370	BRALA27158, BRALA27151, BRALA27155, BRALA27160, BRALA27154, BRALA16259, BRALA16252, BRALA16255, BRALA16258, BRALA27153, BRALA13714, BRALA18843, BRALA04284, BRALA26088	TCONS_00026441.p1
OG0000371	BRALA10649, BRALA10658	TCONS_00032709.p1
OG0000371	BRALA10647, BRALA17381, BRALA31152, BRALA18606, BRALA18607	TCONS_00036166.p1, TCONS_00033172.p1, TCONS_00047791.p1, TCONS_00020992.p1, TCONS_00022299.p1, TCONS_00033074.p1
OG0000372	BRALA15783	TCONS_00057185.p1
OG0000372	BRALA08267	TCONS_00044124.p1
OG0000372	BRALA23771	TCONS_00055414.p1
OG0000373	BRALA23054	TCONS_00014579.p1
OG0000374	BRALA29978	TCONS_00002547.p1
OG0000374	BRALA25996	TCONS_00030526.p1
OG0000375	BRALA14011	TCONS_00013336.p1
OG0000375	BRALA01775	TCONS_00046009.p1
OG0000377	BRALA24580	TCONS_00040801.p1, TCONS_00040802.p1
OG0000377	BRALA28408, BRALA12849	TCONS_00052091.p1, TCONS_00044008.p1, TCONS_00050388.p1
OG0000378	BRALA33943	TCONS_00001951.p1
OG0000378	BRALA34778	TCONS_00017780.p1
OG0000379	BRALA19351	TCONS_00005740.p1
OG0000379	BRALA06333	TCONS_00013619.p1
OG0000379	BRALA01777	TCONS_00044694.p1
OG0000380	BRALA33306	TCONS_00040864.p1, TCONS_00038906.p1, TCONS_00015765.p1, TCONS_00044501.p1, TCONS_00034044.p1, TCONS_00014533.p1
OG0000380	BRALA00877, BRALA05298, BRALA15172	TCONS_00051265.p1
OG0000380	BRALA30636, BRALA19861, BRALA26052, BRALA09935, BRALA14395	TCONS_00044443.p1, TCONS_00041477.p1, TCONS_00054787.p1, TCONS_00032112.p1
OG0000380	BRALA26332	TCONS_00041136.p1
OG0000380	BRALA21688, BRALA35404	TCONS_00041135.p1
OG0000381	BRALA04195	TCONS_00041315.p1, TCONS_00041298.p1, TCONS_00041313.p1
OG0000381	BRALA14458, BRALA31573, BRALA05666, BRALA05667	TCONS_00019771.p1, TCONS_00018985.p1, TCONS_00029585.p1
OG0000381	BRALA01798	TCONS_00018995.p1, TCONS_00040968.p1
OG0000381	BRALA25883	TCONS_00042122.p1
OG0000381	BRALA00455	TCONS_00042806.p1, TCONS_00042115.p1, TCONS_00042796.p1, TCONS_00042794.p1, TCONS_00042791.p1, TCONS_00042793.p1, TCONS_00042801.p1, TCONS_00042797.p1, TCONS_00042800.p1, TCONS_00022159.p1, TCONS_00022161.p1, TCONS_00011175.p1
OG0000382	BRALA31049, BRALA21317	TCONS_00015915.p1
OG0000382	BRALA17148	TCONS_00049124.p1
OG0000383	BRALA28815	TCONS_00031503.p1, TCONS_00023411.p1
OG0000384	BRALA11440	TCONS_00026546.p1
OG0000384	BRALA18615	TCONS_00019959.p1
OG0000384	BRALA06793	TCONS_00030287.p1
OG0000386	BRALA21053, BRALA10336, BRALA10439, BRALA27391, BRALA29320, BRALA17191, BRALA11288	TCONS_00024023.p1, TCONS_00025390.p1, TCONS_00048379.p1
OG0000389	BRALA11849, BRALA11845, BRALA18683	TCONS_00043098.p1
OG0000389	BRALA06714	TCONS_00031058.p1
OG0000390	BRALA05729	TCONS_00005634.p1, TCONS_00005972.p1, TCONS_00005976.p1, TCONS_00004005.p1
OG0000391	BRALA04832	TCONS_00003870.p1
OG0000392	BRALA01209	TCONS_00053118.p1
OG0000393	BRALA15381, BRALA24472	TCONS_00035297.p1, TCONS_00035111.p1, TCONS_00000681.p1
OG0000393	BRALA03160	TCONS_00007376.p1
OG0000396	BRALA08348	TCONS_00028693.p1
OG0000397	BRALA34670	TCONS_00027690.p1
OG0000399	BRALA23772	TCONS_00046673.p1
OG0000399	BRALA04322	TCONS_00033335.p1
OG0000400	BRALA19704	TCONS_00000839.p1, TCONS_00000848.p1
OG0000401	BRALA15440, BRALA03200, BRALA15436, BRALA15435	TCONS_00006320.p1, TCONS_00006317.p1, TCONS_00056947.p1
OG0000402	BRALA21413	TCONS_00027661.p1, TCONS_00041558.p1
OG0000402	BRALA17661, BRALA17660	TCONS_00007774.p1, TCONS_00007776.p1, TCONS_00009297.p1, TCONS_00008069.p1, TCONS_00009298.p1, TCONS_00007087.p1, TCONS_00007773.p1, TCONS_00007089.p1
OG0000403	BRALA02035, BRALA06762	TCONS_00022535.p1, TCONS_00002334.p1
OG0000403	BRALA05874	TCONS_00002331.p1, TCONS_00002320.p1, TCONS_00022532.p1, TCONS_00022534.p1
OG0000403	BRALA20044	TCONS_00000039.p1, TCONS_00001218.p1, TCONS_00002333.p1, TCONS_00022536.p1, TCONS_00022543.p1, TCONS_00016078.p1, TCONS_00018804.p1
OG0000404	BRALA05151	TCONS_00054584.p1
OG0000404	BRALA05153, BRALA05152	TCONS_00053458.p1
OG0000404	BRALA32209	TCONS_00023670.p1
OG0000404	BRALA30787, BRALA33638	TCONS_00054292.p1
OG0000405	BRALA21721	TCONS_00029005.p1
OG0000406	BRALA20129	TCONS_00040059.p1
OG0000408	BRALA32017, BRALA35937	TCONS_00018964.p1, TCONS_00019942.p1, TCONS_00032619.p1, TCONS_00032618.p1, TCONS_00032994.p1, TCONS_00032993.p1, TCONS_00033692.p1, TCONS_00026300.p1, TCONS_00038963.p1, TCONS_00052430.p1, TCONS_00038959.p1, TCONS_00047081.p1, TCONS_00044597.p1, TCONS_00037243.p1, TCONS_00033016.p1, TCONS_00033018.p1, TCONS_00044609.p1, TCONS_00038976.p1, TCONS_00054794.p1, TCONS_00033049.p1, TCONS_00049951.p1, TCONS_00038983.p1, TCONS_00032601.p1, TCONS_00033166.p1, TCONS_00033157.p1, TCONS_00010569.p1, TCONS_00038967.p1, TCONS_00047079.p1, TCONS_00052420.p1, TCONS_00047088.p1, TCONS_00038978.p1, TCONS_00032600.p1
OG0000408	BRALA16585	TCONS_00044549.p2
OG0000408	BRALA33989, BRALA10986, BRALA28118, BRALA03469, BRALA03468, BRALA09360, BRALA17138, BRALA32244, BRALA28119, BRALA18041, BRALA03522, BRALA03541, BRALA15604, BRALA00210, BRALA31012, BRALA28483	TCONS_00038964.p1, TCONS_00038960.p1, TCONS_00052431.p1, TCONS_00054545.p1, TCONS_00047071.p1, TCONS_00033165.p1
OG0000409	BRALA10303, BRALA10304	TCONS_00047640.p1
OG0000409	BRALA28218	TCONS_00047639.p1, TCONS_00047634.p1, TCONS_00047635.p1, TCONS_00047642.p1, TCONS_00049330.p1, TCONS_00049333.p1, TCONS_00049000.p1
OG0000409	BRALA16408	TCONS_00026510.p1, TCONS_00026514.p1, TCONS_00026515.p1
OG0000410	BRALA09729, BRALA30152, BRALA31379, BRALA17875	TCONS_00004782.p1, TCONS_00004786.p1, TCONS_00004790.p1, TCONS_00004788.p1, TCONS_00004785.p1, TCONS_00004794.p1, TCONS_00011757.p1, TCONS_00011759.p1, TCONS_00011760.p1, TCONS_00004167.p1, TCONS_00004168.p1, TCONS_00043257.p1, TCONS_00043766.p1
OG0000411	BRALA34958	TCONS_00000518.p1
OG0000411	BRALA18710, BRALA18709	TCONS_00015591.p1
OG0000412	BRALA00561	TCONS_00047562.p1
OG0000412	BRALA06660	TCONS_00031385.p1
