Orthogroup	BRALA	XENTR
OG0003308	BRALA05211, BRALA05209, BRALA05210	XENTR11573, XENTR09831
OG0003309	BRALA07365	XENTR15002, XENTR18421
OG0003311	BRALA16041	XENTR11582, XENTR06308
OG0003315	BRALA10201	XENTR05114
OG0003316	BRALA05665	XENTR08584
OG0003317	BRALA25346	XENTR09784
OG0003318	BRALA25729	XENTR17690, XENTR06814
OG0003319	BRALA16686	XENTR16866, XENTR04625
OG0003320	BRALA16362	XENTR02217
OG0003321	BRALA20253	XENTR05135, XENTR05136, XENTR05137
OG0003324	BRALA16750	XENTR05271, XENTR05270
OG0003325	BRALA25251	XENTR14438
OG0003326	BRALA21679, BRALA21678	XENTR10496, XENTR05739
OG0003327	BRALA18397	XENTR17104, XENTR13251
OG0003329	BRALA16528	XENTR05841
OG0003330	BRALA21753	XENTR05319
OG0003331	BRALA23588	XENTR04048
OG0003332	BRALA16700	XENTR17058, XENTR17059
OG0003333	BRALA20739	XENTR04475, XENTR16496, XENTR16497
OG0003335	BRALA18893	XENTR09006
OG0003336	BRALA19535	XENTR04249, XENTR10459, XENTR04672
OG0003337	BRALA05428	XENTR12026
OG0003338	BRALA35064	XENTR05725
OG0003340	BRALA13754	XENTR05753, XENTR04075
OG0003341	BRALA22123	XENTR12776
OG0003342	BRALA04167	XENTR18226, XENTR09311, XENTR06993
OG0003343	BRALA14934	XENTR10202
OG0003344	BRALA16634	XENTR06071, XENTR06072, XENTR06070
OG0003346	BRALA01560, BRALA18456, BRALA18457, BRALA18458, BRALA01829	XENTR12386
OG0003347	BRALA09177	XENTR05381
OG0003348	BRALA15993	XENTR12378, XENTR08608
OG0003349	BRALA03624	XENTR05563, XENTR07550
OG0003350	BRALA14237	XENTR14406, XENTR06191
OG0003352	BRALA00218	XENTR08399, XENTR03180
OG0003353	BRALA15281	XENTR00740
OG0003354	BRALA00361	XENTR14729
OG0003355	BRALA03913	XENTR08296, XENTR14300
OG0003356	BRALA20221	XENTR01788, XENTR19056
OG0003357	BRALA28370	XENTR08718
OG0003359	BRALA22885	XENTR15397
OG0003360	BRALA24694	XENTR03049, XENTR03048
OG0003361	BRALA15184	XENTR13092
OG0003364	BRALA19189	XENTR14029, XENTR16714
OG0003366	BRALA13308	XENTR04144
OG0003367	BRALA02186, BRALA02185, BRALA24845, BRALA32893, BRALA01014	XENTR19276
OG0003368	BRALA11408	XENTR08859
OG0003372	BRALA01258, BRALA01257	XENTR00441
OG0003373	BRALA02259	XENTR14268
OG0003374	BRALA32765	XENTR00231, XENTR13931
OG0003375	BRALA16607	XENTR18878, XENTR00570
OG0003376	BRALA08374	XENTR08868
OG0003377	BRALA30976	XENTR09874
OG0003378	BRALA18244	XENTR16000
OG0003379	BRALA10345	XENTR05021
OG0003380	BRALA19352	XENTR00830
OG0003381	BRALA18296	XENTR16745, XENTR08704
OG0003382	BRALA02288, BRALA02289	XENTR06748
OG0003383	BRALA00564	XENTR17067, XENTR06946, XENTR06945
OG0003383	BRALA35632	XENTR14929
OG0003384	BRALA21417	XENTR01965
OG0003385	BRALA24635	XENTR03792
OG0003386	BRALA30819	XENTR15284
OG0003387	BRALA24624, BRALA24625	XENTR16576, XENTR16577
OG0003388	BRALA06749	XENTR06699
OG0003391	BRALA31037, BRALA31038	XENTR13531
OG0003392	BRALA06298	XENTR09804, XENTR00995, XENTR07310
OG0003396	BRALA02157	XENTR16644
OG0003397	BRALA31792	XENTR11088, XENTR12477
OG0003399	BRALA28163	XENTR14973, XENTR01160, XENTR11109
OG0003401	BRALA10100	XENTR11000, XENTR06980, XENTR06981
OG0003401	BRALA10099	XENTR01481
OG0003419	BRALA33995	XENTR16940
OG0003420	BRALA02559	XENTR12609
OG0003421	BRALA22933	XENTR04887
OG0003422	BRALA08270	XENTR08946, XENTR08947
OG0003424	BRALA27366	XENTR01798
OG0003425	BRALA13513	XENTR08256
OG0003426	BRALA28983	XENTR14116
OG0003428	BRALA26986, BRALA33909	XENTR12198
OG0003429	BRALA02516	XENTR12279
OG0003430	BRALA25695	XENTR15234
OG0003431	BRALA07409	XENTR08565, XENTR08564, XENTR09172
OG0003432	BRALA13775, BRALA13773	XENTR12177
OG0003433	BRALA12225	XENTR13812
OG0003434	BRALA00541	XENTR01877
OG0003437	BRALA06487, BRALA06489	XENTR07320, XENTR05601
OG0003439	BRALA11592	XENTR17504, XENTR10921, XENTR10920
OG0003440	BRALA22768	XENTR02723, XENTR02722
OG0003441	BRALA20520	XENTR00766, XENTR04826
OG0003443	BRALA15200	XENTR07991, XENTR13306
OG0003445	BRALA24008	XENTR07728
OG0003445	BRALA02844	XENTR04011
OG0003447	BRALA17322	XENTR05985
OG0003448	BRALA03321	XENTR05059
OG0003450	BRALA18866	XENTR11136
OG0003451	BRALA12366	XENTR03958
OG0003453	BRALA22884	XENTR12517
OG0003454	BRALA14039	XENTR06943, XENTR12431
OG0003455	BRALA02242	XENTR18377
OG0003456	BRALA13939, BRALA06592	XENTR10526
OG0003457	BRALA14725	XENTR04624, XENTR08027
OG0003458	BRALA21912	XENTR11788
OG0003459	BRALA35733, BRALA30363	XENTR01653
OG0003460	BRALA22272	XENTR05095
OG0003461	BRALA29779	XENTR15751
OG0003462	BRALA10146	XENTR16197
OG0003463	BRALA13330	XENTR11861
OG0003464	BRALA27365, BRALA23056	XENTR00966
OG0003465	BRALA21319	XENTR06176
OG0003466	BRALA09926	XENTR11842, XENTR10915
OG0003467	BRALA12491	XENTR17927
OG0003468	BRALA29135	XENTR02404
OG0003469	BRALA25637	XENTR12948
OG0003471	BRALA22485	XENTR06561
OG0003472	BRALA15949	XENTR13142
OG0003473	BRALA25278	XENTR00629, XENTR14470
OG0003474	BRALA12831	XENTR05119, XENTR13688
OG0003475	BRALA12280	XENTR16240
OG0003476	BRALA30873	XENTR00760
OG0003477	BRALA21273	XENTR08073
OG0003478	BRALA22512	XENTR12098
OG0003479	BRALA30670	XENTR02579, XENTR16286, XENTR11231
OG0003480	BRALA03258	XENTR09961, XENTR17800
OG0003481	BRALA02540	XENTR05415
OG0003482	BRALA27623	XENTR09273, XENTR18489
OG0003483	BRALA32124	XENTR07509
OG0003486	BRALA31683	XENTR14251, XENTR14252
OG0003487	BRALA16372	XENTR18643
OG0003488	BRALA21271	XENTR06590
OG0003489	BRALA14772	XENTR05327, XENTR05749
OG0003490	BRALA23571	XENTR10771
OG0003491	BRALA06006	XENTR03228, XENTR07233
OG0003492	BRALA03827	XENTR01960, XENTR06706
OG0003493	BRALA05370	XENTR00341
OG0003495	BRALA23065	XENTR15577
OG0003495	BRALA21289	XENTR04647
OG0003497	BRALA17605	XENTR06024, XENTR18982
OG0003498	BRALA09693	XENTR03494
OG0003499	BRALA06317	XENTR09564
OG0003500	BRALA15207	XENTR14238
OG0003501	BRALA01350	XENTR10636
OG0003502	BRALA34217, BRALA32822	XENTR06321
OG0003503	BRALA35912	XENTR13845
OG0003505	BRALA03121	XENTR00482
OG0003506	BRALA08237	XENTR11659, XENTR05517
OG0003507	BRALA01241	XENTR10640, XENTR00027
OG0003508	BRALA21200, BRALA21199	XENTR17069, XENTR08767
OG0003509	BRALA05520	XENTR18947
OG0003510	BRALA03112	XENTR02162, XENTR10219
OG0003511	BRALA16529	XENTR05842
OG0003512	BRALA07191, BRALA35635	XENTR01185
OG0003513	BRALA14520	XENTR16163, XENTR15086
OG0003515	BRALA18725	XENTR10827, XENTR01032
OG0003516	BRALA11488	XENTR16307
OG0003517	BRALA23417	XENTR17629, XENTR11506
OG0003518	BRALA01597	XENTR08349
OG0003519	BRALA07432	XENTR16950
OG0003520	BRALA13350	XENTR02410
OG0003521	BRALA28067	XENTR17130
OG0003522	BRALA06407	XENTR04224
OG0003523	BRALA15819	XENTR06238
OG0003525	BRALA04397	XENTR04572
OG0003526	BRALA24423	XENTR07495, XENTR09052
OG0003528	BRALA28828	XENTR10782
OG0003529	BRALA14479	XENTR04193, XENTR18482
OG0003530	BRALA16960	XENTR08393
OG0003531	BRALA34155	XENTR02395, XENTR17644
OG0003532	BRALA28381	XENTR10579
OG0003533	BRALA12757	XENTR06013
OG0003534	BRALA05884, BRALA05922	XENTR09091
OG0003535	BRALA31819	XENTR02215, XENTR09303
OG0003536	BRALA01567	XENTR04485, XENTR12968, XENTR16655
OG0003538	BRALA11760	XENTR16304
OG0003539	BRALA09265	XENTR17518
OG0003541	BRALA19973	XENTR10222
OG0003542	BRALA18626	XENTR11066
OG0003543	BRALA02287	XENTR00214
OG0003544	BRALA04094	XENTR13004, XENTR07985
OG0003545	BRALA25349	XENTR01366, XENTR13128
OG0003546	BRALA34597	XENTR06379, XENTR00109
OG0003547	BRALA27838, BRALA27839	XENTR12061
OG0003548	BRALA21699, BRALA21696, BRALA21695, BRALA21698, BRALA21697	XENTR15263
OG0003549	BRALA23902	XENTR16034, XENTR03980
OG0003550	BRALA18608	XENTR11802, XENTR05398
OG0003551	BRALA01030	XENTR04301
OG0003552	BRALA23094	XENTR01989
OG0003553	BRALA27934	XENTR06457
OG0003554	BRALA24475	XENTR12448
OG0003555	BRALA21968	XENTR10243, XENTR06578, XENTR10244, XENTR10245
OG0003558	BRALA16598	XENTR09307, XENTR11536
OG0003560	BRALA26145	XENTR06670
OG0003561	BRALA28633	XENTR09143, XENTR09144, XENTR15956
OG0003562	BRALA14777	XENTR13770
OG0003563	BRALA18624	XENTR00974
OG0003564	BRALA27591	XENTR01915, XENTR08979
OG0003565	BRALA01127	XENTR01961
OG0003566	BRALA19185	XENTR08703
OG0003567	BRALA02050, BRALA28180, BRALA33385, BRALA28183, BRALA35371	XENTR12992
OG0003568	BRALA28427	XENTR01200
OG0003569	BRALA15282	XENTR00379, XENTR02589, XENTR02786
OG0003570	BRALA00798	XENTR15222
OG0003571	BRALA31602, BRALA34916	XENTR05133, XENTR16524
OG0003572	BRALA13377	XENTR12331, XENTR07627
OG0003573	BRALA14969	XENTR18024
OG0003577	BRALA00402	XENTR15366
OG0003578	BRALA29478, BRALA23275	XENTR14689, XENTR00880
OG0003579	BRALA03835	XENTR01923, XENTR05581, XENTR05580
OG0003581	BRALA20305, BRALA20292	XENTR18268
OG0003582	BRALA19721	XENTR13303
OG0003584	BRALA08616	XENTR16533, XENTR03225, XENTR04095
OG0003585	BRALA12934	XENTR14346, XENTR09956, XENTR16832
OG0003597	BRALA34091	XENTR18049
OG0003598	BRALA18340	XENTR12005
OG0003599	BRALA30350	XENTR06077
OG0003601	BRALA18126	XENTR01099, XENTR05348, XENTR05349
OG0003603	BRALA06241	XENTR07586
OG0003604	BRALA31536	XENTR09462, XENTR01204
OG0003606	BRALA22056	XENTR08447
OG0003608	BRALA18469	XENTR09171
OG0003610	BRALA09770	XENTR18364
OG0003611	BRALA24495	XENTR13792
OG0003613	BRALA11000	XENTR07063, XENTR18350
OG0003615	BRALA05371	XENTR11541
OG0003616	BRALA20439	XENTR17934
OG0003617	BRALA23864	XENTR18835
OG0003618	BRALA30067	XENTR06591
OG0003619	BRALA28306	XENTR14382
OG0003620	BRALA15834	XENTR11610
OG0003621	BRALA15694	XENTR08478
OG0003622	BRALA13428	XENTR00588
OG0003623	BRALA13875	XENTR02019
OG0003624	BRALA34546, BRALA32644	XENTR04842
OG0003627	BRALA16210	XENTR03252
OG0003629	BRALA05892	XENTR03081
OG0003630	BRALA29277	XENTR17948
OG0003632	BRALA22349	XENTR00270
OG0003634	BRALA14363	XENTR10016
OG0003635	BRALA18691	XENTR09260
OG0003636	BRALA30883	XENTR14237
OG0003638	BRALA12059	XENTR03036
OG0003640	BRALA04598	XENTR07366, XENTR07389, XENTR15717
OG0003641	BRALA22029	XENTR07679
OG0003642	BRALA14568	XENTR10056, XENTR06735
OG0003643	BRALA20230, BRALA05378, BRALA17185, BRALA07011	XENTR16883
OG0003644	BRALA10140	XENTR17108
OG0003645	BRALA13185	XENTR03915, XENTR07317
OG0003646	BRALA22868	XENTR17031, XENTR17030
OG0003647	BRALA16527	XENTR05840
OG0003648	BRALA17389	XENTR11369
OG0003649	BRALA01612	XENTR11535
OG0003650	BRALA13666	XENTR18719
OG0003651	BRALA21916	XENTR07797
OG0003652	BRALA34260	XENTR05790, XENTR01212
OG0003653	BRALA33747, BRALA20594, BRALA35513	XENTR00241, XENTR07273, XENTR15919
OG0003654	BRALA21275	XENTR14703
OG0003655	BRALA33353	XENTR16032, XENTR04379
OG0003656	BRALA04460	XENTR08122, XENTR09683
OG0003657	BRALA00140	XENTR07176
OG0003658	BRALA00325	XENTR03326
OG0003659	BRALA07055	XENTR06944
OG0003660	BRALA03685	XENTR09436
OG0003662	BRALA28700	XENTR13147, XENTR18370
OG0003663	BRALA03839, BRALA03841	XENTR12741, XENTR07298
OG0003664	BRALA25355	XENTR01685
OG0003665	BRALA15969, BRALA08702	XENTR03871
OG0003666	BRALA25648	XENTR15411, XENTR03926
OG0003667	BRALA23583	XENTR00535
OG0003668	BRALA16595	XENTR02672
OG0003669	BRALA01156	XENTR08683
OG0003671	BRALA32769	XENTR13386, XENTR15446
OG0003672	BRALA18633	XENTR07314
OG0003673	BRALA19292	XENTR07879, XENTR09618, XENTR07880
OG0003674	BRALA13017	XENTR09128
OG0003675	BRALA11375	XENTR14931
OG0003676	BRALA10096	XENTR00677
OG0003676	BRALA14472	XENTR01874
OG0003677	BRALA09088	XENTR08610, XENTR17285, XENTR15109
OG0003678	BRALA05291	XENTR00079, XENTR17514
OG0003679	BRALA16005, BRALA21232, BRALA26522, BRALA26365, BRALA21231	XENTR18397, XENTR12379
OG0003680	BRALA09741	XENTR05231
OG0003681	BRALA02162	XENTR16296, XENTR16295, XENTR04463
OG0003682	BRALA10785, BRALA10910	XENTR13445
OG0003683	BRALA22205	XENTR01157
OG0003684	BRALA26598	XENTR04969
OG0003685	BRALA04329	XENTR08131
OG0003686	BRALA12463	XENTR05887
OG0003687	BRALA14064	XENTR05213, XENTR00134
OG0003688	BRALA26787, BRALA05434	XENTR03091, XENTR16481, XENTR16482, XENTR16476
OG0003689	BRALA09157	XENTR14093, XENTR05380
OG0003691	BRALA22954	XENTR14452
OG0003692	BRALA28877	XENTR01955
OG0003693	BRALA09225	XENTR10718, XENTR18258
OG0003694	BRALA07902	XENTR17179
OG0003695	BRALA21829	XENTR07743, XENTR03931
OG0003696	BRALA20035	XENTR02869
OG0003697	BRALA16767	XENTR07379
OG0003698	BRALA21409	XENTR09545, XENTR01970
OG0003700	BRALA23022	XENTR15169, XENTR07388
OG0003702	BRALA28909	XENTR18826, XENTR08512
OG0003703	BRALA02399	XENTR16337, XENTR12841
OG0003704	BRALA17852	XENTR14777, XENTR00061
OG0003705	BRALA17124	XENTR12388
OG0003706	BRALA21768	XENTR15599
OG0003707	BRALA13435	XENTR17466, XENTR01423
OG0003709	BRALA03316	XENTR16313
OG0003710	BRALA29789	XENTR06304
OG0003711	BRALA03254	XENTR14138
OG0003712	BRALA11231	XENTR01274, XENTR12990
OG0003713	BRALA01757	XENTR03924
OG0003714	BRALA14362	XENTR10015
OG0003716	BRALA32334	XENTR10549
OG0003717	BRALA21117	XENTR08367
OG0003721	BRALA12038	XENTR07713, XENTR09504
OG0003722	BRALA24100	XENTR13252, XENTR06780
OG0003724	BRALA05473	XENTR10087
OG0003725	BRALA29814, BRALA00696	XENTR00052, XENTR12224, XENTR12471
OG0003726	BRALA15025, BRALA15024	XENTR05750
OG0003727	BRALA25125	XENTR08237
OG0003729	BRALA06888, BRALA06951	XENTR03157
OG0003730	BRALA29533	XENTR02013
OG0003731	BRALA21198	XENTR04923
OG0003732	BRALA11685	XENTR18126
OG0003733	BRALA01134	XENTR04294
OG0003734	BRALA21794	XENTR16422
OG0003735	BRALA34167	XENTR05792
OG0003736	BRALA33666, BRALA33744, BRALA33746	XENTR09558
OG0003737	BRALA17522	XENTR06182, XENTR09163
OG0003738	BRALA18659	XENTR17869
OG0003739	BRALA14467	XENTR15714
OG0003742	BRALA18578	XENTR03179, XENTR03778
OG0003743	BRALA23724	XENTR12518
OG0003744	BRALA24796	XENTR06835, XENTR16465
OG0003745	BRALA06719, BRALA03263, BRALA30410	XENTR00802
OG0003746	BRALA17015	XENTR04180, XENTR06934, XENTR16848
OG0003747	BRALA30716	XENTR05018
OG0003748	BRALA12755	XENTR00377
OG0003749	BRALA26426, BRALA26425	XENTR16748
OG0003750	BRALA18863	XENTR02453
OG0003751	BRALA32676, BRALA06904	XENTR09919, XENTR09920
OG0003752	BRALA25856	XENTR05303
OG0003753	BRALA16740	XENTR13127
OG0003754	BRALA29308	XENTR10153, XENTR11505
OG0003755	BRALA35547, BRALA34607	XENTR04060
OG0003756	BRALA19970	XENTR06642
OG0003757	BRALA13359	XENTR15569, XENTR19000
OG0003758	BRALA00093	XENTR10842, XENTR07110
OG0003759	BRALA05624	XENTR16557, XENTR14606
OG0003760	BRALA17848	XENTR04510, XENTR16728
OG0003761	BRALA04263	XENTR05309, XENTR05308, XENTR07160
OG0003762	BRALA18646	XENTR07403
OG0003763	BRALA24515	XENTR17599
OG0003764	BRALA25043	XENTR10248
OG0003765	BRALA18952	XENTR13156, XENTR06386
OG0003768	BRALA11897	XENTR08962
OG0003769	BRALA26566	XENTR12425
OG0003770	BRALA19409	XENTR14731
OG0003771	BRALA16711	XENTR13739, XENTR03911
OG0003772	BRALA31033	XENTR05943
OG0003773	BRALA23295, BRALA25770, BRALA25032	XENTR01780, XENTR13130
OG0003775	BRALA35914	XENTR13200
OG0003776	BRALA09052	XENTR07141
OG0003777	BRALA06297	XENTR01073, XENTR12435
OG0003778	BRALA19187	XENTR10711
OG0003779	BRALA31824	XENTR17121
OG0003781	BRALA24563	XENTR11089, XENTR16719, XENTR16718
OG0003794	BRALA03340	XENTR06585, XENTR05055
OG0003795	BRALA19714	XENTR19254
OG0003798	BRALA18800	XENTR01114, XENTR07104
OG0003803	BRALA01090	XENTR01279
OG0003806	BRALA06429	XENTR07356
OG0003807	BRALA25353	XENTR01368, XENTR01369, XENTR01367
OG0003808	BRALA10356	XENTR13676
OG0003809	BRALA03811	XENTR08847, XENTR04264
OG0003810	BRALA11857	XENTR00906, XENTR07521, XENTR07515
OG0003811	BRALA19420	XENTR05500
OG0003813	BRALA03804	XENTR10561, XENTR06474
OG0003816	BRALA06868	XENTR07578
OG0003817	BRALA10868	XENTR01494
OG0003818	BRALA21446	XENTR08826
OG0003820	BRALA22842, BRALA27361, BRALA30515, BRALA22840, BRALA29767, BRALA22841	XENTR15816, XENTR15817
OG0003821	BRALA15354, BRALA15353	XENTR02570, XENTR07045
OG0003823	BRALA13717	XENTR12892
OG0003824	BRALA21415	XENTR02218
OG0003825	BRALA17596	XENTR01217
OG0003826	BRALA34230	XENTR01516
OG0003827	BRALA00778	XENTR11304
OG0003827	BRALA00768	XENTR18626
OG0003828	BRALA27337	XENTR14525
OG0003829	BRALA02842	XENTR04012
OG0003830	BRALA15659	XENTR18560, XENTR14254
OG0003831	BRALA11875	XENTR03490
OG0003832	BRALA17319	XENTR00382, XENTR01228, XENTR01229
OG0003833	BRALA19235	XENTR15540
OG0003834	BRALA27607	XENTR04978, XENTR18533
OG0003835	BRALA21118	XENTR12732, XENTR12733
OG0003836	BRALA34236, BRALA34753	XENTR11782, XENTR15896
OG0003837	BRALA19478	XENTR02506
OG0003839	BRALA02789	XENTR13884
OG0003840	BRALA04449	XENTR12159
OG0003842	BRALA00315	XENTR06616
OG0003843	BRALA33818	XENTR12778, XENTR12779
OG0003844	BRALA16546	XENTR07150
OG0003845	BRALA30351	XENTR04055
OG0003846	BRALA21704	XENTR02190, XENTR11317
OG0003847	BRALA07349	XENTR05448
OG0003848	BRALA21811	XENTR09160
OG0003849	BRALA21745, BRALA21651	XENTR02659, XENTR08320
OG0003850	BRALA19297	XENTR05454
OG0003851	BRALA10712	XENTR02901
OG0003852	BRALA04443	XENTR01443, XENTR00580
OG0003853	BRALA15182	XENTR16563
OG0003854	BRALA15033	XENTR09846, XENTR03116
OG0003855	BRALA15994	XENTR18199
OG0003856	BRALA06378	XENTR05612
OG0003857	BRALA06379	XENTR10397
OG0003859	BRALA26266	XENTR18118
OG0003861	BRALA12361	XENTR12844
OG0003862	BRALA30431	XENTR03149
OG0003863	BRALA16261	XENTR10491, XENTR10490, XENTR02221, XENTR02222
OG0003864	BRALA28844	XENTR11994
OG0003865	BRALA11341	XENTR08410, XENTR08547
OG0003866	BRALA23698	XENTR06311
OG0003868	BRALA21807	XENTR14790, XENTR09159, XENTR09158
OG0003869	BRALA14443	XENTR16798
OG0003870	BRALA07708	XENTR11422
OG0003872	BRALA30315	XENTR00808
OG0003873	BRALA05760, BRALA05761	XENTR00180
OG0003874	BRALA01611	XENTR15862
OG0003875	BRALA34606, BRALA35940	XENTR04436
OG0003876	BRALA00896	XENTR17136
OG0003877	BRALA23816	XENTR02745
OG0003878	BRALA20063	XENTR02554
OG0003879	BRALA15031	XENTR11236
OG0003880	BRALA11582	XENTR13950, XENTR06094
OG0003881	BRALA24783	XENTR04081
OG0003882	BRALA03161	XENTR16402
OG0003883	BRALA11445	XENTR14642, XENTR14643, XENTR08760
OG0003884	BRALA08005	XENTR02661
OG0003885	BRALA23768	XENTR05759, XENTR02123
OG0003886	BRALA04852	XENTR01682
OG0003887	BRALA26855	XENTR18026
OG0003887	BRALA20668	XENTR11440
OG0003888	BRALA19321	XENTR15148
OG0003890	BRALA26936	XENTR06459, XENTR12480
OG0003892	BRALA22723	XENTR00762
OG0003893	BRALA24429	XENTR13880
OG0003894	BRALA10135, BRALA10136	XENTR06779
OG0003895	BRALA13986	XENTR15607
OG0003896	BRALA13108	XENTR17970, XENTR04800, XENTR16273
OG0003897	BRALA24446	XENTR09637
OG0003898	BRALA06113	XENTR00281
OG0003899	BRALA08278	XENTR07459
OG0003900	BRALA17436	XENTR06624
OG0003901	BRALA14426, BRALA08560, BRALA08561	XENTR10660, XENTR18510
OG0003903	BRALA12337	XENTR11558
OG0003904	BRALA04278	XENTR05314
OG0003906	BRALA18512	XENTR05038
OG0003908	BRALA16606	XENTR12199
OG0003908	BRALA17141	XENTR15544
OG0003909	BRALA29427	XENTR13589
OG0003910	BRALA23005	XENTR07945
OG0003911	BRALA13724	XENTR02501
OG0003912	BRALA26575	XENTR18566, XENTR04975, XENTR07778
OG0003913	BRALA05130	XENTR15388
OG0003914	BRALA04182	XENTR02686
OG0003915	BRALA12140	XENTR02712, XENTR00701
OG0003916	BRALA19092	XENTR04593, XENTR05144
OG0003917	BRALA18730	XENTR00420, XENTR10594
OG0003918	BRALA03733	XENTR06731
OG0003920	BRALA23721	XENTR12856
OG0003921	BRALA09641	XENTR04630
OG0003922	BRALA25868, BRALA02161	XENTR08412
OG0003923	BRALA14453	XENTR04190
OG0003925	BRALA05610	XENTR05466
OG0003931	BRALA25275	XENTR10403
OG0003933	BRALA28039	XENTR11134, XENTR10793
OG0003934	BRALA01058	XENTR05679
OG0003935	BRALA13280, BRALA03846, BRALA20864	XENTR03877
OG0003936	BRALA34488	XENTR06644
OG0003937	BRALA25602	XENTR01997, XENTR01986
OG0003938	BRALA24502	XENTR15244
OG0003939	BRALA05196	XENTR04150
OG0003940	BRALA15373	XENTR04461
OG0003941	BRALA20467	XENTR10808
OG0003942	BRALA34122	XENTR17940
OG0003944	BRALA12422	XENTR06236
OG0003945	BRALA25345	XENTR18416
OG0003946	BRALA21665	XENTR08261, XENTR12173
OG0003947	BRALA29298	XENTR08870, XENTR02239
OG0003948	BRALA14249	XENTR01906
OG0003949	BRALA02048, BRALA07193, BRALA30122, BRALA20244, BRALA02045	XENTR02519
OG0003950	BRALA02049	XENTR10159
OG0003951	BRALA15284	XENTR02805
OG0003953	BRALA23252	XENTR01614, XENTR03298
OG0003954	BRALA16702	XENTR15739, XENTR07597
OG0003955	BRALA20185	XENTR03281
OG0003956	BRALA05102	XENTR00432
OG0003957	BRALA03349	XENTR13241
OG0003958	BRALA33511	XENTR08137
OG0003959	BRALA02632	XENTR14787, XENTR19068, XENTR16821
OG0003960	BRALA02491	XENTR02354, XENTR13704
OG0003961	BRALA09640	XENTR09360
OG0003962	BRALA34272	XENTR09257, XENTR00890, XENTR15298, XENTR13042
OG0003965	BRALA31971	XENTR12041
OG0003966	BRALA24386	XENTR12845
OG0003967	BRALA26387	XENTR01385
OG0003968	BRALA12045	XENTR09674
OG0003969	BRALA31035	XENTR09036
OG0003970	BRALA04290	XENTR06325
OG0003971	BRALA17785	XENTR16415
OG0003972	BRALA03399	XENTR02960
OG0003973	BRALA22301	XENTR02390, XENTR13883
OG0003974	BRALA02422	XENTR05432
OG0003979	BRALA01550, BRALA33170, BRALA33805	XENTR10784
OG0003979	BRALA19949	XENTR12481
OG0003979	BRALA04551, BRALA02647	XENTR16528
OG0003980	BRALA19128	XENTR16662
OG0003980	BRALA10372, BRALA18555	XENTR18634, XENTR16902, XENTR16903
OG0003981	BRALA16165, BRALA16166, BRALA12076, BRALA01818, BRALA01817	XENTR10622, XENTR18919, XENTR15688, XENTR07637
OG0003997	BRALA16956	XENTR03284
OG0003998	BRALA31907	XENTR13053
OG0003999	BRALA00082	XENTR13639
OG0004000	BRALA28671	XENTR16850
OG0004002	BRALA24418	XENTR07505
OG0004004	BRALA00327	XENTR09365, XENTR00508
OG0004005	BRALA14573	XENTR08022
OG0004007	BRALA01057	XENTR00335, XENTR12145
OG0004009	BRALA28666	XENTR12738, XENTR07565
OG0004010	BRALA00694, BRALA29812	XENTR15365
OG0004011	BRALA06852	XENTR09432, XENTR02695
OG0004012	BRALA21712	XENTR08974
OG0004014	BRALA12884	XENTR16545
OG0004015	BRALA28855	XENTR07793
OG0004016	BRALA07122	XENTR08559
OG0004017	BRALA15067	XENTR14676
OG0004018	BRALA25652, BRALA25651	XENTR14620
OG0004019	BRALA02398	XENTR14133
OG0004020	BRALA33134	XENTR03214
OG0004021	BRALA27677, BRALA23566	XENTR01515
OG0004022	BRALA09008, BRALA15698	XENTR07692
OG0004024	BRALA19457	XENTR10419
OG0004025	BRALA24484	XENTR15063
