Orthogroup	BRALA	BRAFL
OG0000027	BRALA16500, BRALA16502	bflo_13627, bflo_13309, bflo_13311, bflo_13310
OG0000027	BRALA15148	bflo_00954
OG0000027	BRALA12240	bflo_21377
OG0000027	BRALA23216, BRALA17841, BRALA12241, BRALA12239	bflo_21771, bflo_21770, bflo_21767, bflo_21295, bflo_27379, bflo_21769, bflo_21480, bflo_16406, bflo_21376, bflo_21766
OG0000027	BRALA32630	bflo_20722
OG0000027	BRALA08245	bflo_15160
OG0000027	BRALA08233	bflo_18041, bflo_15157, bflo_15155, bflo_15156, bflo_01209
OG0000027	BRALA23546	bflo_15798
OG0000027	BRALA12814	bflo_12491
OG0000027	BRALA25835	bflo_10841
OG0000027	BRALA13009, BRALA00483	bflo_00669
OG0000027	BRALA00450	bflo_00360, bflo_26536, bflo_26537
OG0000027	BRALA09026	bflo_19407, bflo_19400, bflo_19409, bflo_19408
OG0000027	BRALA26977, BRALA09028	bflo_19405, bflo_05073
OG0000027	BRALA03738	bflo_08278
OG0000027	BRALA18788, BRALA11602, BRALA32150	bflo_24610
OG0000028	BRALA26965	bflo_15045
OG0000028	BRALA06262	bflo_23186
OG0000028	BRALA06265	bflo_23170
OG0000028	BRALA11957, BRALA28259, BRALA27261	bflo_04841
OG0000028	BRALA08037	bflo_07777
OG0000028	BRALA08038	bflo_07411
OG0000028	BRALA23716	bflo_18326
OG0000028	BRALA08026, BRALA08036	bflo_07776
OG0000028	BRALA04194	bflo_08264
OG0000028	BRALA08537	bflo_06696
OG0000028	BRALA08538	bflo_05765
OG0000028	BRALA08539	bflo_05766
OG0000028	BRALA08540	bflo_05767
OG0000028	BRALA08541	bflo_05958
OG0000028	BRALA08543, BRALA08542	bflo_05959
OG0000028	BRALA08547	bflo_06498
OG0000028	BRALA15654	bflo_18107
OG0000028	BRALA01199	bflo_25761
OG0000028	BRALA17029	bflo_19766
OG0000028	BRALA17030	bflo_19099
OG0000028	BRALA08523	bflo_06341
OG0000028	BRALA12956	bflo_01235
OG0000028	BRALA12957	bflo_02042
OG0000028	BRALA19589	bflo_24390
OG0000028	BRALA19590	bflo_24387
OG0000028	BRALA06381, BRALA06380, BRALA21277	bflo_05196
OG0000029	BRALA01099	bflo_25831
OG0000029	BRALA00240	bflo_00316, bflo_26576
OG0000029	BRALA18593, BRALA15599	bflo_00742
OG0000029	BRALA21105	bflo_13634
OG0000029	BRALA06813, BRALA30989	bflo_21595, bflo_21596, bflo_08663, bflo_08664, bflo_03929, bflo_00132
OG0000029	BRALA00525	bflo_10187
OG0000029	BRALA00526	bflo_00840
OG0000029	BRALA00527	bflo_00865, bflo_12518, bflo_00853
OG0000029	BRALA00523	bflo_00841
OG0000029	BRALA00522	bflo_00854, bflo_00848
OG0000029	BRALA00528	bflo_00836
OG0000029	BRALA09392	bflo_11153
OG0000029	BRALA20510	bflo_10901
OG0000029	BRALA08676	bflo_25901, bflo_24407
OG0000030	BRALA04160	bflo_08323
OG0000030	BRALA13442	bflo_05230
OG0000030	BRALA12198	bflo_21886
OG0000030	BRALA32549, BRALA32573	bflo_25955
OG0000030	BRALA13032	bflo_23616
OG0000030	BRALA33797, BRALA14671	bflo_02525
OG0000030	BRALA10449	bflo_23730
OG0000030	BRALA29985	bflo_09678
OG0000030	BRALA29147	bflo_10382
OG0000030	BRALA32176	bflo_09719
OG0000030	BRALA06142	bflo_22462
OG0000031	BRALA09438, BRALA01951	bflo_04592
OG0000031	BRALA14885	bflo_05889, bflo_05515
OG0000031	BRALA23662, BRALA14883	bflo_02310
OG0000031	BRALA05713, BRALA17265	bflo_00531
OG0000031	BRALA15256, BRALA15254, BRALA01977, BRALA22606	bflo_15662
OG0000031	BRALA04543	bflo_02624
OG0000031	BRALA04547	bflo_02501
OG0000031	BRALA04610	bflo_02849
OG0000031	BRALA13458	bflo_06021
OG0000031	BRALA05046	bflo_25562
OG0000031	BRALA16640	bflo_06369
OG0000031	BRALA09408	bflo_11397
OG0000031	BRALA28311	bflo_15458
OG0000032	BRALA10240	bflo_12824, bflo_01429
OG0000032	BRALA09648	bflo_01210
OG0000032	BRALA04170	bflo_08327
OG0000032	BRALA24050	bflo_09713
OG0000032	BRALA04172	bflo_08329
OG0000032	BRALA04375, BRALA04377	bflo_08426
OG0000032	BRALA09749	bflo_01811
OG0000032	BRALA09755	bflo_01636
OG0000032	BRALA09747	bflo_01514, bflo_01513
OG0000032	BRALA09748	bflo_01634, bflo_01633
OG0000032	BRALA11179, BRALA11177	bflo_23561, bflo_23038
OG0000032	BRALA09647	bflo_01635
OG0000032	BRALA04146	bflo_08328
OG0000032	BRALA04145, BRALA04144	bflo_07783
OG0000032	BRALA00632	bflo_19844
OG0000032	BRALA09098	bflo_19585
OG0000032	BRALA21017	bflo_19127
OG0000032	BRALA21018	bflo_19062
OG0000032	BRALA21016	bflo_19061
OG0000032	BRALA22581	bflo_19371, bflo_18653
OG0000032	BRALA14174	bflo_19388
OG0000033	BRALA24610, BRALA10541	bflo_01352, bflo_03633
OG0000033	BRALA02126	bflo_26002
OG0000033	BRALA10869, BRALA21237, BRALA19989	bflo_04544
OG0000033	BRALA30896, BRALA03164, BRALA20948	bflo_00163
OG0000033	BRALA16265	bflo_06741
OG0000033	BRALA30133, BRALA27954, BRALA26545, BRALA09893	bflo_17809
OG0000033	BRALA08428, BRALA32889, BRALA32814, BRALA17887, BRALA29128	bflo_03709, bflo_11321
OG0000033	BRALA31215	bflo_11329, bflo_03793
OG0000033	BRALA32952, BRALA32013, BRALA31320, BRALA22662, BRALA32689, BRALA12445	bflo_19957
OG0000033	BRALA27795, BRALA10774, BRALA00010	bflo_22799
OG0000033	BRALA20279, BRALA10423, BRALA34048, BRALA34732	bflo_18950
OG0000033	BRALA33801, BRALA32426, BRALA32153, BRALA20280	bflo_24853
OG0000033	BRALA29143, BRALA29939, BRALA09522, BRALA32831, BRALA19307, BRALA23155, BRALA27594	bflo_19052, bflo_18243, bflo_00552
OG0000033	BRALA22615, BRALA32032, BRALA32815, BRALA33133, BRALA19402, BRALA00758, BRALA22567, BRALA31294, BRALA28294	bflo_07886, bflo_24852, bflo_17791
OG0000033	BRALA30835, BRALA20226	bflo_11964
OG0000033	BRALA30827	bflo_24309
OG0000033	BRALA34440, BRALA21407	bflo_19014
OG0000033	BRALA29940, BRALA33100, BRALA11728	bflo_11315
OG0000034	BRALA27570	bflo_20326
OG0000034	BRALA08901	bflo_03308
OG0000034	BRALA03079	bflo_13145
OG0000034	BRALA17580	bflo_05871
OG0000034	BRALA08885	bflo_03310
OG0000034	BRALA23966	bflo_07712
OG0000034	BRALA06594	bflo_08443
OG0000034	BRALA18444	bflo_15884
OG0000034	BRALA02412	bflo_03379
OG0000035	BRALA21367, BRALA35402	bflo_02157
OG0000035	BRALA13925	bflo_10387, bflo_26954
OG0000035	BRALA13921	bflo_10385
OG0000035	BRALA29588	bflo_09462
OG0000035	BRALA13912	bflo_10324
OG0000035	BRALA13913	bflo_10556
OG0000035	BRALA30368	bflo_09279
OG0000035	BRALA30375	bflo_10372
OG0000035	BRALA30377	bflo_09995
OG0000035	BRALA30378	bflo_09994
OG0000035	BRALA30374	bflo_08803
OG0000035	BRALA30370	bflo_09280
OG0000035	BRALA34080	bflo_10711
OG0000035	BRALA13915	bflo_09767
OG0000035	BRALA22877	bflo_09277
OG0000035	BRALA13917	bflo_10386
OG0000036	BRALA03126	bflo_13405, bflo_09641
OG0000036	BRALA19967	bflo_13747, bflo_13748
OG0000036	BRALA22400	bflo_13764, bflo_12886
OG0000036	BRALA22399	bflo_13765
OG0000036	BRALA22398	bflo_13767
OG0000036	BRALA02193, BRALA22463, BRALA05181	bflo_03188
OG0000036	BRALA31321, BRALA06755	bflo_08259
OG0000036	BRALA06753	bflo_08260
OG0000036	BRALA18345	bflo_16423, bflo_16325
OG0000036	BRALA22402	bflo_12806
OG0000036	BRALA22404	bflo_12805
OG0000037	BRALA30888	bflo_22493
OG0000037	BRALA30887, BRALA30886	bflo_20015
OG0000037	BRALA34479	bflo_20913
OG0000037	BRALA15633, BRALA15632	bflo_05449
OG0000037	BRALA17025, BRALA34823, BRALA09732	bflo_01064
OG0000037	BRALA14456, BRALA16028, BRALA16027	bflo_01359
OG0000037	BRALA32232, BRALA35009	bflo_20196
OG0000037	BRALA32233	bflo_20199
OG0000037	BRALA32234	bflo_20198
OG0000037	BRALA32235	bflo_20195
OG0000037	BRALA11133	bflo_22823
OG0000037	BRALA01782, BRALA01781	bflo_01080
OG0000037	BRALA07903	bflo_08240
OG0000037	BRALA07904	bflo_08475
OG0000037	BRALA07905	bflo_08481
OG0000037	BRALA22282	bflo_18550, bflo_02879
OG0000037	BRALA22275	bflo_10999
OG0000037	BRALA16015	bflo_01342
OG0000037	BRALA16393	bflo_10199
OG0000037	BRALA16390	bflo_10232
OG0000037	BRALA16391	bflo_10192
OG0000037	BRALA16388	bflo_10180
OG0000038	BRALA00267	bflo_03592, bflo_00458
OG0000038	BRALA07354	bflo_18868
OG0000038	BRALA07450, BRALA07449, BRALA03789, BRALA20288	bflo_18833
OG0000038	BRALA18077	bflo_05210, bflo_10654
OG0000038	BRALA27417	bflo_18855
OG0000039	BRALA06993, BRALA34379	bflo_02223, bflo_02227
OG0000039	BRALA31749	bflo_03136, bflo_27317
OG0000039	BRALA29745	bflo_19899, bflo_03164
OG0000039	BRALA19134	bflo_20754, bflo_03799
OG0000039	BRALA06990	bflo_16202, bflo_02225
OG0000039	BRALA17755, BRALA26668	bflo_27318
OG0000039	BRALA19135	bflo_00568, bflo_03800
OG0000039	BRALA11768	bflo_27127, bflo_15187, bflo_27466
OG0000039	BRALA25325	bflo_26974
OG0000039	BRALA17518	bflo_01763
OG0000039	BRALA26162, BRALA32574	bflo_23061
OG0000039	BRALA32576	bflo_22995, bflo_23026
OG0000039	BRALA25316, BRALA21159, BRALA17814	bflo_12184
OG0000039	BRALA17816	bflo_10698
OG0000039	BRALA17817	bflo_10998, bflo_10878, bflo_10625
OG0000039	BRALA09388, BRALA21591, BRALA21590	bflo_09250
OG0000039	BRALA32620	bflo_23001
OG0000039	BRALA30705	bflo_01761
OG0000039	BRALA32623	bflo_10810, bflo_23007, bflo_01762
OG0000039	BRALA17815, BRALA32622, BRALA25326	bflo_15400
OG0000039	BRALA01170	bflo_25339
OG0000039	BRALA17648	bflo_13500
OG0000039	BRALA19632	bflo_25066
OG0000039	BRALA19635	bflo_24169
OG0000039	BRALA01164	bflo_26070
OG0000039	BRALA21586	bflo_06186
OG0000039	BRALA02916	bflo_16063
OG0000039	BRALA20258, BRALA27882	bflo_05536, bflo_26754
OG0000039	BRALA01620, BRALA01618, BRALA04466	bflo_07279
OG0000039	BRALA04471	bflo_07260, bflo_07251, bflo_26843, bflo_07252, bflo_25456, bflo_04828, bflo_25467, bflo_08429, bflo_04543, bflo_04541, bflo_25412
OG0000039	BRALA35729	bflo_11811
OG0000039	BRALA19542	bflo_15832
OG0000040	BRALA18485	bflo_16781
OG0000040	BRALA35825, BRALA27751	bflo_18133
OG0000040	BRALA11729	bflo_18120
OG0000040	BRALA05958	bflo_22334
OG0000040	BRALA30125	bflo_22336
OG0000040	BRALA25190	bflo_18296
OG0000040	BRALA05957	bflo_21600, bflo_21601
OG0000040	BRALA05956	bflo_22337, bflo_22516
OG0000040	BRALA24498	bflo_10596
OG0000040	BRALA28368	bflo_03642, bflo_03265, bflo_03263, bflo_03262, bflo_09253, bflo_09254, bflo_10559
OG0000040	BRALA17917, BRALA31975, BRALA14369	bflo_12515, bflo_12514
OG0000040	BRALA25635	bflo_26520, bflo_13862
OG0000040	BRALA14529	bflo_03226, bflo_18603
OG0000040	BRALA07729	bflo_08965
OG0000040	BRALA29177, BRALA06759, BRALA31556, BRALA17916, BRALA33438, BRALA30900, BRALA15606	bflo_03641, bflo_03272
OG0000041	BRALA00505	bflo_00106
OG0000041	BRALA16473	bflo_13477
OG0000041	BRALA00235	bflo_00582
OG0000041	BRALA34487	bflo_00913
OG0000041	BRALA22373	bflo_10831
OG0000041	BRALA12409	bflo_18111
OG0000041	BRALA12410	bflo_17887
OG0000041	BRALA15735	bflo_18216
OG0000041	BRALA29856	bflo_16501
OG0000041	BRALA12407	bflo_17380, bflo_17886
OG0000041	BRALA24919	bflo_08425
OG0000041	BRALA22127	bflo_05530
OG0000041	BRALA14462	bflo_18780
OG0000041	BRALA07763	bflo_09009, bflo_26911
OG0000041	BRALA29216	bflo_03344
OG0000041	BRALA11960	bflo_12945
OG0000041	BRALA12406	bflo_18109
OG0000041	BRALA33023, BRALA09775	bflo_01738
OG0000041	BRALA27215	bflo_05956
OG0000042	BRALA07355	bflo_18865
OG0000042	BRALA07849	bflo_19275, bflo_08284
OG0000042	BRALA34325	bflo_19372
OG0000042	BRALA24605	bflo_26825, bflo_26667
OG0000042	BRALA07847	bflo_19477, bflo_08309
OG0000042	BRALA33450	bflo_05048
OG0000042	BRALA35264	bflo_21075
OG0000042	BRALA12284, BRALA35083	bflo_24631, bflo_19286, bflo_18373
OG0000042	BRALA20111	bflo_07166
OG0000042	BRALA06271	bflo_23168
OG0000042	BRALA27010, BRALA29555, BRALA28356	bflo_14826, bflo_14986
OG0000042	BRALA31737	bflo_18167
OG0000042	BRALA31881	bflo_08788
OG0000042	BRALA32581, BRALA23280	bflo_15316
OG0000042	BRALA00418	bflo_00431
OG0000042	BRALA30833, BRALA32825, BRALA26228	bflo_02711
OG0000042	BRALA11123	bflo_22818
OG0000042	BRALA11124	bflo_22819
OG0000042	BRALA11125, BRALA26907, BRALA26906, BRALA26912, BRALA26903	bflo_12087, bflo_11511, bflo_12326
OG0000042	BRALA22612, BRALA04619, BRALA28472	bflo_26700
OG0000042	BRALA34429	bflo_01922, bflo_01196, bflo_01197
OG0000042	BRALA27880	bflo_10929
OG0000042	BRALA05311	bflo_25898
OG0000042	BRALA25919, BRALA28670	bflo_26102
OG0000042	BRALA19166, BRALA23184	bflo_03006
OG0000042	BRALA28669, BRALA16191, BRALA25918, BRALA30415, BRALA29610, BRALA04826	bflo_26101
OG0000042	BRALA22020, BRALA21500	bflo_02981
OG0000042	BRALA26652	bflo_25465, bflo_00903
OG0000043	BRALA27558, BRALA29904, BRALA27561, BRALA27544, BRALA25261, BRALA20700	bflo_21607, bflo_03333, bflo_03334, bflo_21606, bflo_22480, bflo_21604, bflo_03332, bflo_20396, bflo_20397
OG0000043	BRALA31404, BRALA31409	bflo_26387, bflo_26388, bflo_26390, bflo_26385, bflo_26389, bflo_26386, bflo_01851, bflo_26391, bflo_26228, bflo_17461, bflo_25593, bflo_25594, bflo_25592
OG0000043	BRALA06431	bflo_23222, bflo_23223, bflo_23219, bflo_23220
OG0000043	BRALA06417, BRALA06396	bflo_23221
OG0000043	BRALA06409	bflo_23218
OG0000043	BRALA06468	bflo_23236
OG0000043	BRALA06439	bflo_23211
OG0000043	BRALA20722	bflo_07587
OG0000043	BRALA06464	bflo_23242
OG0000043	BRALA06413	bflo_23238
OG0000043	BRALA06474, BRALA06478	bflo_23225, bflo_23224
OG0000043	BRALA09159	bflo_19214
OG0000044	BRALA16330, BRALA33207	bflo_09762
OG0000044	BRALA28596	bflo_14922
OG0000044	BRALA05008, BRALA05063, BRALA05266, BRALA05269	bflo_26099, bflo_11229
OG0000044	BRALA27747	bflo_07748
OG0000044	BRALA34838	bflo_21420, bflo_01236, bflo_12257
OG0000044	BRALA24587	bflo_09554
OG0000044	BRALA03916	bflo_07502
OG0000044	BRALA26507, BRALA16452	bflo_13320
OG0000044	BRALA25594	bflo_10330
OG0000044	BRALA12952	bflo_00108, bflo_00107, bflo_01958, bflo_01243, bflo_26025, bflo_26127, bflo_26635
OG0000045	BRALA29043	bflo_20899
OG0000045	BRALA32667	bflo_17244
OG0000045	BRALA00161, BRALA00165, BRALA00163, BRALA00162	bflo_00610
OG0000045	BRALA00175, BRALA00172, BRALA00173	bflo_00609
OG0000045	BRALA00167, BRALA00176, BRALA00180	bflo_00608
OG0000045	BRALA06480	bflo_23162
OG0000045	BRALA19490, BRALA19482	bflo_03910
OG0000045	BRALA01913	bflo_05500
OG0000045	BRALA01918, BRALA01920	bflo_05502
OG0000045	BRALA13455	bflo_05995
OG0000045	BRALA24221, BRALA27752	bflo_19911, bflo_20224, bflo_20985
OG0000045	BRALA18221	bflo_05921
OG0000045	BRALA26831	bflo_06682
OG0000045	BRALA13064	bflo_23400
OG0000045	BRALA13057	bflo_05120
OG0000045	BRALA13058	bflo_05118
OG0000045	BRALA00181	bflo_00606
OG0000046	BRALA28946	bflo_09128, bflo_05621
OG0000046	BRALA00828	bflo_12973, bflo_25564, bflo_11116
OG0000046	BRALA17402, BRALA17400	bflo_21984
OG0000046	BRALA23725	bflo_17346, bflo_17140, bflo_17411, bflo_17138
OG0000046	BRALA23726	bflo_15946
OG0000046	BRALA19361	bflo_19960, bflo_03865
OG0000046	BRALA20352	bflo_11219, bflo_01794
OG0000046	BRALA19394	bflo_11929
OG0000046	BRALA23187, BRALA19360, BRALA17712, BRALA30574	bflo_19932
OG0000046	BRALA15856, BRALA28385	bflo_10620
OG0000046	BRALA34030	bflo_14470, bflo_15030
OG0000046	BRALA15915	bflo_15472
OG0000046	BRALA26810, BRALA08161	bflo_14788
OG0000046	BRALA17417, BRALA15600	bflo_08725
OG0000046	BRALA31259	bflo_22091
OG0000046	BRALA05184, BRALA05187	bflo_18241
OG0000046	BRALA01521, BRALA01523	bflo_04660
OG0000046	BRALA00548	bflo_14191, bflo_00216
OG0000046	BRALA15946	bflo_09271, bflo_01289
OG0000047	BRALA19327, BRALA19328, BRALA08009, BRALA30249, BRALA22247, BRALA27495, BRALA28592, BRALA15305, BRALA21551, BRALA30124, BRALA25680	bflo_26688
OG0000047	BRALA18589, BRALA30988, BRALA33052	bflo_22263
OG0000047	BRALA00424, BRALA02976, BRALA02069, BRALA27265, BRALA11914, BRALA08126, BRALA12628, BRALA20001, BRALA31913, BRALA33929, BRALA30421, BRALA10187, BRALA26702, BRALA12513, BRALA17224, BRALA02337, BRALA11367, BRALA31778, BRALA17391	bflo_16428
OG0000047	BRALA10482	bflo_15647
OG0000047	BRALA23014, BRALA29849	bflo_13834
OG0000048	BRALA08224	bflo_15152
OG0000048	BRALA06772	bflo_07462
OG0000048	BRALA35359, BRALA30640, BRALA30891	bflo_17882, bflo_09143, bflo_09129, bflo_09102
OG0000048	BRALA28757	bflo_27224
OG0000048	BRALA17823	bflo_13732
OG0000048	BRALA17828	bflo_11483
OG0000048	BRALA17827, BRALA14637, BRALA17826	bflo_11417
OG0000048	BRALA20466	bflo_05102, bflo_05104
OG0000048	BRALA05845	bflo_17693, bflo_18962, bflo_22214
OG0000048	BRALA13397	bflo_23171
OG0000048	BRALA31649	bflo_19625
OG0000048	BRALA31651	bflo_19404
OG0000048	BRALA13408, BRALA13407	bflo_20902
OG0000048	BRALA17809	bflo_17669
OG0000048	BRALA10830	bflo_20353
OG0000048	BRALA23587	bflo_20337
OG0000048	BRALA03524	bflo_12849
OG0000049	BRALA24160	bflo_20713
OG0000049	BRALA08950, BRALA08951	bflo_17665
OG0000049	BRALA15334	bflo_12099
OG0000049	BRALA15336	bflo_12470
OG0000049	BRALA15335	bflo_11081
OG0000049	BRALA17285	bflo_24254
OG0000049	BRALA26771	bflo_25115
OG0000049	BRALA08954	bflo_17113
OG0000049	BRALA23719	bflo_17536
OG0000049	BRALA24162	bflo_20711
OG0000049	BRALA13111, BRALA24161	bflo_20926, bflo_27352
OG0000049	BRALA16919	bflo_17096
OG0000049	BRALA35874, BRALA15337	bflo_11847
OG0000050	BRALA29504, BRALA33239	bflo_08634, bflo_13204
OG0000050	BRALA27959, BRALA01945, BRALA33449, BRALA32066, BRALA01944	bflo_05159
OG0000050	BRALA30000	bflo_06071, bflo_13661, bflo_23087
OG0000050	BRALA21559, BRALA15438, BRALA30119	bflo_25684, bflo_00569, bflo_19319
OG0000050	BRALA32686, BRALA08624, BRALA30084	bflo_19224
OG0000050	BRALA32951	bflo_04911, bflo_10993
OG0000050	BRALA13973	bflo_19823
OG0000050	BRALA10559	bflo_13685
OG0000051	BRALA30678	bflo_10647
OG0000051	BRALA34311	bflo_09149
OG0000051	BRALA03595, BRALA20239	bflo_08177
OG0000051	BRALA03865	bflo_07909
OG0000051	BRALA03866	bflo_07908
OG0000051	BRALA03867	bflo_08424
OG0000051	BRALA03864	bflo_08234
OG0000051	BRALA03859, BRALA03860, BRALA03861, BRALA03862	bflo_08120, bflo_08121
OG0000051	BRALA03858	bflo_08122
OG0000051	BRALA07177	bflo_02540
OG0000051	BRALA07182, BRALA34503	bflo_02589
OG0000051	BRALA07183, BRALA31110, BRALA03328, BRALA07178, BRALA07180, BRALA07181	bflo_02539
OG0000051	BRALA03815, BRALA03814	bflo_08374, bflo_10741, bflo_06938, bflo_08542
OG0000051	BRALA03593	bflo_07135
OG0000051	BRALA17952	bflo_08711
OG0000051	BRALA22978	bflo_18195
OG0000051	BRALA25416	bflo_17371
OG0000052	BRALA31597, BRALA31990, BRALA23098, BRALA32359, BRALA01546, BRALA12749, BRALA03474, BRALA26667, BRALA27854, BRALA32884, BRALA17972, BRALA09204, BRALA19103, BRALA16841, BRALA01500, BRALA27314, BRALA07522, BRALA11636, BRALA13254, BRALA17955, BRALA23616, BRALA18886, BRALA12690, BRALA12254, BRALA10985, BRALA26548, BRALA15676, BRALA26833, BRALA21382, BRALA22722, BRALA22656, BRALA07767, BRALA20131, BRALA29503, BRALA17971, BRALA30145, BRALA21483, BRALA32358	bflo_27040
OG0000052	BRALA32354, BRALA33745, BRALA29046, BRALA22655, BRALA21383, BRALA13065, BRALA12991, BRALA11152, BRALA07766, BRALA07479, BRALA01433, BRALA01406, BRALA12590, BRALA24634, BRALA02553, BRALA25928	bflo_19802, bflo_01398, bflo_21080
OG0000052	BRALA14154, BRALA03903, BRALA35146	bflo_05328, bflo_02741
OG0000052	BRALA01780, BRALA19636, BRALA03448, BRALA25177, BRALA34774, BRALA19340, BRALA19337, BRALA13175, BRALA29756, BRALA21907, BRALA29760, BRALA26550, BRALA11628, BRALA30906, BRALA27793, BRALA29469, BRALA18478, BRALA20881, BRALA32444, BRALA27554, BRALA22559, BRALA28706	bflo_00114
OG0000052	BRALA23403, BRALA12582, BRALA24313, BRALA03336, BRALA01309, BRALA00341, BRALA01921, BRALA17134, BRALA09402, BRALA13022, BRALA11458, BRALA26226, BRALA32281, BRALA31303	bflo_05170
OG0000052	BRALA02042, BRALA32550	bflo_09046, bflo_09710
OG0000052	BRALA14048, BRALA33106, BRALA15526	bflo_00584, bflo_04449, bflo_01355
OG0000053	BRALA07781	bflo_08643
OG0000053	BRALA04262	bflo_08013
OG0000053	BRALA16213	bflo_21932, bflo_21926
OG0000053	BRALA07330	bflo_18879, bflo_19026
OG0000054	BRALA10120	bflo_10477
OG0000054	BRALA24089	bflo_16354, bflo_16689
OG0000054	BRALA02118	bflo_04388
OG0000054	BRALA12332, BRALA22995, BRALA22164	bflo_20488
OG0000054	BRALA21314	bflo_15707
OG0000054	BRALA18426	bflo_15703, bflo_15905
OG0000054	BRALA25220	bflo_15752
OG0000054	BRALA21960, BRALA06303, BRALA29468	bflo_23344, bflo_22720
OG0000054	BRALA09095	bflo_19106
OG0000054	BRALA20505	bflo_09085, bflo_09133
OG0000054	BRALA23115, BRALA28620	bflo_05501
OG0000054	BRALA24808	bflo_17229
OG0000054	BRALA15699	bflo_17691, bflo_18295, bflo_18294
OG0000054	BRALA01267	bflo_26044, bflo_24306
OG0000054	BRALA17804	bflo_10355
OG0000054	BRALA17806	bflo_13684, bflo_13746, bflo_10411, bflo_13726
OG0000054	BRALA00882	bflo_13740, bflo_13675, bflo_13693, bflo_25983, bflo_26141
OG0000054	BRALA05257	bflo_25284
OG0000054	BRALA25223	bflo_15164
OG0000055	BRALA34592	bflo_18013, bflo_21433
OG0000055	BRALA06465	bflo_23228
OG0000055	BRALA06467	bflo_23240
OG0000055	BRALA13087	bflo_23399
OG0000055	BRALA25264	bflo_25595, bflo_25598, bflo_25596, bflo_17462, bflo_26379, bflo_26397, bflo_26396, bflo_26392, bflo_26395, bflo_26394
OG0000055	BRALA25260	bflo_21609
OG0000055	BRALA27539	bflo_21608
OG0000055	BRALA20701	bflo_03336
OG0000055	BRALA06416	bflo_23227, bflo_23233
OG0000055	BRALA06397	bflo_23235, bflo_23230, bflo_23231
OG0000055	BRALA06394	bflo_23234
OG0000055	BRALA06430	bflo_23239
OG0000055	BRALA06473	bflo_23195, bflo_23241
OG0000055	BRALA06477	bflo_23237
OG0000056	BRALA00682	bflo_25516
OG0000056	BRALA17447	bflo_08200
OG0000056	BRALA17448	bflo_07902, bflo_08069
OG0000056	BRALA17452	bflo_07804
OG0000056	BRALA17449	bflo_22104
OG0000056	BRALA21309	bflo_15952
OG0000056	BRALA08250	bflo_15237
OG0000057	BRALA22206, BRALA11691	bflo_15406, bflo_07670
OG0000057	BRALA27516	bflo_18359, bflo_16293, bflo_17114
OG0000057	BRALA21236	bflo_13221
OG0000057	BRALA00966	bflo_09754
OG0000057	BRALA09850	bflo_09752, bflo_09751
OG0000057	BRALA13889	bflo_09742, bflo_09744, bflo_09121
OG0000057	BRALA10001	bflo_09741
OG0000057	BRALA13910	bflo_09120, bflo_09740
OG0000057	BRALA23224	bflo_21348, bflo_20324
OG0000057	BRALA06484	bflo_23697
OG0000057	BRALA33854	bflo_24939
OG0000057	BRALA09469, BRALA07816, BRALA07817, BRALA07813, BRALA34412, BRALA23522	bflo_19525
OG0000057	BRALA07814	bflo_00567
OG0000057	BRALA23123	bflo_15438
OG0000058	BRALA29633	bflo_24517
OG0000058	BRALA08669	bflo_05358
OG0000058	BRALA24063	bflo_09194
OG0000058	BRALA06324	bflo_23140
OG0000058	BRALA25998	bflo_01016
OG0000058	BRALA27305	bflo_16790
OG0000058	BRALA06328	bflo_23137
OG0000058	BRALA03972	bflo_07524
OG0000058	BRALA06644	bflo_08605
OG0000058	BRALA08742	bflo_23941, bflo_23940, bflo_23938, bflo_27442, bflo_23937, bflo_23936, bflo_23939
OG0000058	BRALA24463	bflo_23943
OG0000058	BRALA24460	bflo_23942, bflo_23935
