Orthogroup	DANRE	BRAFL
OG0000382	DANRE25955, DANRE25953, DANRE25954, DANRE25952, DANRE22850, DANRE22851, DANRE25951, DANRE25950, DANRE31576, DANRE31575, DANRE22849	bflo_12323
OG0000384	DANRE39176, DANRE39177, DANRE15659, DANRE15658	bflo_05291
OG0000384	DANRE09548, DANRE09549, DANRE09547, DANRE41421, DANRE41422	bflo_00328
OG0000385	DANRE42775, DANRE42776, DANRE02100, DANRE02102, DANRE02101	bflo_19604
OG0000385	DANRE09865, DANRE09508	bflo_18599
OG0000386	DANRE15744, DANRE06792, DANRE06707, DANRE33779, DANRE08771, DANRE00813	bflo_19548, bflo_01822, bflo_01692, bflo_19136, bflo_20890, bflo_02065, bflo_18690
OG0000389	DANRE07865, DANRE02597, DANRE07866	bflo_15093, bflo_14683, bflo_14165, bflo_15397
OG0000389	DANRE20466, DANRE20465, DANRE20464, DANRE20463, DANRE03342, DANRE03343, DANRE03344, DANRE11173	bflo_00851, bflo_00833, bflo_08724
OG0000391	DANRE23137, DANRE23139, DANRE23138, DANRE04942, DANRE04941, DANRE04943, DANRE04944, DANRE04940, DANRE42610, DANRE42611	bflo_02326
OG0000392	DANRE34329, DANRE26696, DANRE26695, DANRE36354, DANRE36355	bflo_25334
OG0000393	DANRE33584, DANRE33585	bflo_09981, bflo_03395, bflo_12314, bflo_10658, bflo_09983, bflo_13075
OG0000393	DANRE41173, DANRE41172	bflo_09730
OG0000393	DANRE04252	bflo_12974
OG0000396	DANRE13219, DANRE13220	bflo_05608
OG0000396	DANRE19273, DANRE40879	bflo_26073
OG0000396	DANRE17659, DANRE35148, DANRE35151, DANRE19240, DANRE19237, DANRE26720, DANRE26721, DANRE24521, DANRE17217, DANRE30277, DANRE30278, DANRE30279	bflo_07114
OG0000397	DANRE04744, DANRE01077, DANRE01069, DANRE04710, DANRE19128, DANRE19140, DANRE04716, DANRE19137, DANRE19120, DANRE04707, DANRE04713, DANRE04747, DANRE04686, DANRE04689, DANRE04685, DANRE04683, DANRE04734, DANRE04733, DANRE04677, DANRE04736, DANRE04684, DANRE04739, DANRE04691, DANRE04688, DANRE04681, DANRE04682, DANRE04732, DANRE04746, DANRE04695, DANRE04694, DANRE04735, DANRE04678, DANRE04690, DANRE04708, DANRE04743, DANRE04711, DANRE04717, DANRE04692, DANRE04738, DANRE04714, DANRE01076, DANRE19142, DANRE19144, DANRE04740, DANRE04719	bflo_09318
OG0000399	DANRE18056	bflo_18860
OG0000399	DANRE18763	bflo_06800
OG0000399	DANRE26022, DANRE09643, DANRE38314, DANRE28313	bflo_08038
OG0000400	DANRE10040	bflo_17776
OG0000401	DANRE03473, DANRE27291, DANRE38823, DANRE38822	bflo_19446, bflo_12961, bflo_27312, bflo_19447
OG0000402	DANRE41229, DANRE19619, DANRE03492, DANRE03493, DANRE11285	bflo_10632, bflo_09977
OG0000402	DANRE01674, DANRE01673, DANRE22595	bflo_13338, bflo_13171
OG0000403	DANRE19802	bflo_07864, bflo_22142
OG0000403	DANRE06760, DANRE06758, DANRE06761, DANRE06759	bflo_04398
OG0000404	DANRE39992	bflo_26366
OG0000404	DANRE36432, DANRE34734	bflo_26162
OG0000404	DANRE34733	bflo_26305
OG0000405	DANRE09894, DANRE09893, DANRE09890, DANRE09892, DANRE09891, DANRE12864, DANRE12863, DANRE12862, DANRE12866, DANRE12865, DANRE37670, DANRE37669, DANRE37671, DANRE01496, DANRE01497, DANRE01495, DANRE01502, DANRE01500, DANRE01499, DANRE01501, DANRE34777, DANRE34779, DANRE34778, DANRE21580, DANRE21579, DANRE01498	bflo_06572
OG0000406	DANRE23159, DANRE23160, DANRE36552	bflo_18527, bflo_06929, bflo_25381, bflo_19796, bflo_14281, bflo_26711, bflo_12022, bflo_24045, bflo_21895, bflo_21817, bflo_20290, bflo_25152, bflo_21907, bflo_24530, bflo_24632, bflo_01214, bflo_09784, bflo_09785, bflo_00711, bflo_05446, bflo_16060, bflo_19234, bflo_09186
OG0000409	DANRE33669, DANRE33668, DANRE34639, DANRE34638, DANRE09306	bflo_01293
OG0000410	DANRE37915, DANRE09277, DANRE20414, DANRE37994, DANRE00717, DANRE00715, DANRE00716, DANRE00719, DANRE37987, DANRE37986, DANRE37988, DANRE37985, DANRE37913, DANRE00419, DANRE00420	bflo_01989, bflo_01601, bflo_05836
OG0000411	DANRE13511, DANRE12026, DANRE12027, DANRE12025, DANRE12028, DANRE17380, DANRE13514, DANRE13513, DANRE17379, DANRE17378	bflo_17409
OG0000411	DANRE03269	bflo_14978, bflo_14593
OG0000412	DANRE40212, DANRE40213	bflo_00225
OG0000412	DANRE05333, DANRE05334	bflo_08591
OG0000412	DANRE34255, DANRE34254, DANRE40964, DANRE14291	bflo_05972, bflo_16322
OG0000413	DANRE10704, DANRE18922, DANRE18980, DANRE08263, DANRE08262	bflo_14739
OG0000413	DANRE27623, DANRE27621, DANRE27622, DANRE20913, DANRE20912, DANRE20914, DANRE12246, DANRE12248, DANRE12247	bflo_21427
OG0000415	DANRE22332, DANRE23529, DANRE23530, DANRE23528, DANRE23527, DANRE23556, DANRE23764, DANRE28253, DANRE23816, DANRE23815, DANRE37519, DANRE23602, DANRE35497, DANRE35498, DANRE37135, DANRE37134	bflo_12739, bflo_12745, bflo_10121, bflo_20948, bflo_12970
OG0000416	DANRE28749, DANRE27845, DANRE12131, DANRE31926, DANRE28748, DANRE28750, DANRE33210, DANRE12132, DANRE27844, DANRE27843	bflo_04749, bflo_04759, bflo_04753, bflo_04751, bflo_23726, bflo_04750, bflo_13638, bflo_04314, bflo_21859, bflo_20431, bflo_03943, bflo_03733, bflo_03953, bflo_04315, bflo_05100, bflo_04313, bflo_03960, bflo_18679
OG0000417	DANRE39225, DANRE13017, DANRE35073, DANRE35074	bflo_05335
OG0000418	DANRE07530, DANRE20965, DANRE31644	bflo_18672, bflo_19255, bflo_03329, bflo_04703, bflo_10994, bflo_12656, bflo_06427
OG0000419	DANRE43228, DANRE43227	bflo_07379
OG0000420	DANRE00840, DANRE00841, DANRE08543, DANRE08545, DANRE08542, DANRE08546, DANRE08544, DANRE06728	bflo_17746
OG0000421	DANRE01490	bflo_01061, bflo_03273, bflo_03643, bflo_06707, bflo_06708, bflo_15311, bflo_26901, bflo_06711, bflo_06712
OG0000422	DANRE14661, DANRE05596, DANRE05597, DANRE18645, DANRE18644, DANRE22673, DANRE22672, DANRE41117, DANRE41116	bflo_01841
OG0000424	DANRE03532	bflo_07069, bflo_07072, bflo_03509, bflo_03507
OG0000425	DANRE16731, DANRE07739, DANRE07738, DANRE16733, DANRE16732, DANRE04594, DANRE12103, DANRE12105, DANRE12104, DANRE17581	bflo_15042
OG0000425	DANRE16734, DANRE41873, DANRE41874, DANRE16596, DANRE16595, DANRE00985	bflo_08454
OG0000426	DANRE07062	bflo_10409
OG0000426	DANRE14044, DANRE17040, DANRE17041, DANRE30201, DANRE09323, DANRE09324, DANRE09322, DANRE09321, DANRE29984, DANRE29985	bflo_22865
OG0000427	DANRE12612, DANRE12613, DANRE12611, DANRE39319, DANRE39318	bflo_09135
OG0000427	DANRE22930, DANRE22931, DANRE22929, DANRE02497, DANRE02496, DANRE43089, DANRE26773, DANRE26772	bflo_24135, bflo_24132, bflo_23993
OG0000429	DANRE36001, DANRE36002	bflo_01906, bflo_00989, bflo_26612, bflo_00993, bflo_00990, bflo_05299, bflo_17239, bflo_05214, bflo_17214
OG0000430	DANRE23936, DANRE25020, DANRE37608, DANRE29590, DANRE29591, DANRE29600, DANRE29596, DANRE29595, DANRE29594, DANRE29599, DANRE29593, DANRE29601, DANRE29597, DANRE29598, DANRE29592	bflo_15444, bflo_26286, bflo_07250, bflo_17434, bflo_10498
OG0000431	DANRE24824	bflo_23110
OG0000431	DANRE26528, DANRE15244, DANRE42492, DANRE42493, DANRE42494, DANRE42495	bflo_21622
OG0000432	DANRE31442, DANRE25599, DANRE25600, DANRE02708, DANRE02707, DANRE41299	bflo_10885
OG0000432	DANRE31413, DANRE31412, DANRE21202, DANRE21201, DANRE36976, DANRE36975, DANRE36974	bflo_11863, bflo_11838, bflo_11424
OG0000433	DANRE04048, DANRE29991, DANRE29994, DANRE29993, DANRE29992	bflo_22961
OG0000433	DANRE18171, DANRE18170, DANRE18169, DANRE18168, DANRE10817, DANRE42181, DANRE42182	bflo_17648
OG0000435	DANRE03550	bflo_17533
OG0000435	DANRE23596, DANRE23597, DANRE23598, DANRE23968, DANRE23966, DANRE23967, DANRE27191, DANRE14826, DANRE14825, DANRE17636, DANRE11382, DANRE11383, DANRE17637, DANRE17638, DANRE35492, DANRE35491, DANRE35494, DANRE35493	bflo_00433
OG0000436	DANRE42552, DANRE42550, DANRE42551, DANRE42553, DANRE14971, DANRE14972, DANRE02915, DANRE14967, DANRE14969, DANRE14968, DANRE14970, DANRE14966, DANRE42555	bflo_26554
OG0000442	DANRE07531, DANRE07532, DANRE07533, DANRE16586	bflo_21599
OG0000442	DANRE24242, DANRE14641, DANRE10018, DANRE14640	bflo_17568
OG0000442	DANRE00817, DANRE29323	bflo_17631
OG0000443	DANRE09802, DANRE09801, DANRE42227, DANRE42228, DANRE42226, DANRE42229	bflo_18531
OG0000443	DANRE00081, DANRE00080, DANRE00082	bflo_06828
OG0000444	DANRE31300, DANRE31301, DANRE02757, DANRE22266, DANRE22265	bflo_10204
OG0000444	DANRE12801, DANRE12802, DANRE12418	bflo_10684
OG0000445	DANRE17296	bflo_24863, bflo_01964, bflo_05054, bflo_18289, bflo_00589, bflo_06262, bflo_07278
OG0000446	DANRE18817	bflo_01471
OG0000446	DANRE38226, DANRE38225	bflo_04727
OG0000446	DANRE15125, DANRE15124, DANRE15097, DANRE15117, DANRE15116, DANRE17410, DANRE10485, DANRE10484	bflo_01065
OG0000447	DANRE16236, DANRE16237, DANRE34347, DANRE34348, DANRE34349, DANRE34350, DANRE19795, DANRE19794, DANRE13289	bflo_14311
OG0000448	DANRE42866, DANRE42867	bflo_14676, bflo_14718
OG0000449	DANRE10524, DANRE10525, DANRE00979, DANRE00980, DANRE00981, DANRE00982, DANRE43215, DANRE36482	bflo_07112, bflo_17674
OG0000450	DANRE13780, DANRE13779, DANRE13781, DANRE07541	bflo_20906
OG0000452	DANRE18071, DANRE18072, DANRE09006, DANRE31571, DANRE31572, DANRE31573, DANRE31574, DANRE31563, DANRE31562, DANRE31561, DANRE31560, DANRE31568, DANRE31567, DANRE31565, DANRE31564, DANRE31570, DANRE31569, DANRE31566, DANRE25956	bflo_11354, bflo_12133, bflo_11353, bflo_14618
OG0000453	DANRE13184, DANRE13185	bflo_05750, bflo_12764, bflo_12115, bflo_07044, bflo_11775, bflo_17995, bflo_20915, bflo_11283, bflo_15292, bflo_21781, bflo_02998, bflo_07650
OG0000454	DANRE38342, DANRE21455, DANRE21457	bflo_06561
OG0000457	DANRE42219, DANRE20040, DANRE16026	bflo_20352, bflo_19100, bflo_05206, bflo_25920
OG0000458	DANRE18765, DANRE11630	bflo_06803
OG0000458	DANRE17730, DANRE10760, DANRE27173, DANRE27171, DANRE23245, DANRE22516	bflo_06805, bflo_06666, bflo_04696
OG0000458	DANRE14521, DANRE24084	bflo_19919, bflo_20979
OG0000460	DANRE03441	bflo_14319
OG0000461	DANRE29922, DANRE29923, DANRE29921	bflo_07181, bflo_00203
OG0000461	DANRE33325	bflo_20096
OG0000463	DANRE25872, DANRE25873, DANRE25871	bflo_09114
OG0000463	DANRE25874	bflo_01416
OG0000463	DANRE41150, DANRE41151, DANRE25321, DANRE25320	bflo_05598
OG0000465	DANRE26401, DANRE26400, DANRE26398, DANRE26399, DANRE26397	bflo_00794
OG0000465	DANRE43152	bflo_24499
OG0000466	DANRE11837, DANRE11834, DANRE11833	bflo_05441, bflo_05440
OG0000467	DANRE23056, DANRE23057, DANRE23058, DANRE22608, DANRE22609, DANRE02650, DANRE02651, DANRE36597, DANRE36596, DANRE23594, DANRE02242, DANRE02241, DANRE31546, DANRE31547, DANRE31545, DANRE22610	bflo_11110
OG0000468	DANRE38072, DANRE38073, DANRE38074	bflo_03275, bflo_03654, bflo_03645, bflo_03264, bflo_03637, bflo_12349, bflo_09961, bflo_09959, bflo_09520
OG0000468	DANRE11717	bflo_23431
OG0000469	DANRE02667, DANRE36725, DANRE22869, DANRE23507, DANRE23506, DANRE20673, DANRE36794, DANRE01800, DANRE25224, DANRE30917, DANRE25226, DANRE25225, DANRE39797	bflo_11324
OG0000469	DANRE34931, DANRE02143	bflo_04725
OG0000470	DANRE15508, DANRE15509, DANRE03596, DANRE03595, DANRE04324, DANRE18054, DANRE11163, DANRE04323	bflo_08491
OG0000471	DANRE07230	bflo_10902
OG0000471	DANRE06782, DANRE06783, DANRE15739, DANRE20505, DANRE05253, DANRE05254, DANRE05088, DANRE05070, DANRE05082, DANRE05083, DANRE05078, DANRE05085, DANRE03790, DANRE05079, DANRE05081, DANRE05072, DANRE05071, DANRE05073, DANRE05080, DANRE05076, DANRE03793, DANRE03792, DANRE03791, DANRE33408, DANRE00062, DANRE00063, DANRE33407, DANRE43189	bflo_06159, bflo_05125
OG0000472	DANRE40009, DANRE40010, DANRE26322	bflo_17690, bflo_02139
OG0000475	DANRE14923, DANRE14922, DANRE14924, DANRE09178, DANRE09179, DANRE09180, DANRE35686, DANRE35687, DANRE41506, DANRE41505	bflo_02919
OG0000476	DANRE34964	bflo_17083
OG0000476	DANRE19447	bflo_06569, bflo_06568, bflo_06570
OG0000477	DANRE17529, DANRE17530, DANRE30222, DANRE30221, DANRE21741, DANRE28268, DANRE00327, DANRE00328, DANRE00329, DANRE39549	bflo_19342
OG0000478	DANRE22766, DANRE02682, DANRE25577	bflo_22125
OG0000479	DANRE10077, DANRE10078, DANRE14206, DANRE14207, DANRE17444, DANRE17445, DANRE17446, DANRE07001	bflo_17734
OG0000479	DANRE16462, DANRE07346, DANRE33624, DANRE00042, DANRE00044, DANRE00043	bflo_20950
OG0000481	DANRE29372, DANRE03161	bflo_20169, bflo_20171
OG0000481	DANRE34217	bflo_15712
OG0000481	DANRE20546, DANRE07350, DANRE00274	bflo_07346
OG0000482	DANRE10705	bflo_20130
OG0000482	DANRE10729	bflo_09175
OG0000484	DANRE36359	bflo_25251
OG0000485	DANRE41723, DANRE16774	bflo_18606
OG0000485	DANRE01267, DANRE13327, DANRE13328	bflo_25560, bflo_16150
OG0000486	DANRE05042, DANRE07090, DANRE07089, DANRE04364	bflo_25698, bflo_15799, bflo_16994, bflo_13974, bflo_02817, bflo_07531
OG0000487	DANRE10699	bflo_09879
OG0000487	DANRE28673	bflo_14910, bflo_09870, bflo_09874, bflo_14913
OG0000488	DANRE01677, DANRE22393, DANRE22392	bflo_26845, bflo_07048
OG0000488	DANRE05627, DANRE05626, DANRE18066, DANRE18067, DANRE18068, DANRE18065	bflo_12530
OG0000489	DANRE16126, DANRE16128, DANRE16127, DANRE05282, DANRE05285, DANRE05286, DANRE36913, DANRE05283, DANRE16125, DANRE10371, DANRE14174, DANRE14172, DANRE10370, DANRE14527	bflo_01733
OG0000490	DANRE13869, DANRE36198, DANRE36199, DANRE30262, DANRE30263, DANRE13871, DANRE13870, DANRE10492, DANRE10493, DANRE10494, DANRE19551, DANRE19550, DANRE35143, DANRE35142, DANRE35145, DANRE35144	bflo_16287
OG0000492	DANRE29604, DANRE29603, DANRE38725, DANRE38722, DANRE38727, DANRE38720, DANRE38721, DANRE38715, DANRE38719, DANRE38716, DANRE38726, DANRE38718, DANRE38723, DANRE38728, DANRE38724, DANRE25943, DANRE25944, DANRE30895, DANRE30896, DANRE30893, DANRE30902, DANRE25670, DANRE25669, DANRE30899, DANRE30901, DANRE30897, DANRE30894, DANRE30892, DANRE30898, DANRE30900, DANRE30891, DANRE31087, DANRE22451, DANRE22452, DANRE22449, DANRE22450, DANRE38717	bflo_10701
OG0000494	DANRE34633, DANRE34632, DANRE34634, DANRE07924, DANRE06591, DANRE06590, DANRE16474, DANRE33529, DANRE34185, DANRE34184, DANRE40596, DANRE40598, DANRE40597, DANRE40595, DANRE19497, DANRE19498	bflo_21012
OG0000495	DANRE18597	bflo_17328, bflo_17329, bflo_20028, bflo_14633, bflo_25150, bflo_26792, bflo_05352, bflo_14634, bflo_17330
OG0000496	DANRE26393, DANRE03735	bflo_02965
OG0000497	DANRE19507, DANRE08308, DANRE34943, DANRE34942, DANRE08309	bflo_09440
OG0000497	DANRE35380, DANRE35379, DANRE35381, DANRE35382, DANRE35378, DANRE39953	bflo_16465
OG0000498	DANRE38559, DANRE26141, DANRE27692, DANRE27693, DANRE14403, DANRE37024, DANRE23500, DANRE39337, DANRE39336, DANRE26186, DANRE26187	bflo_13583
OG0000499	DANRE17443, DANRE17442, DANRE11965, DANRE11964	bflo_18253
OG0000503	DANRE29639, DANRE29640, DANRE37675, DANRE12362, DANRE12363, DANRE12364, DANRE31157, DANRE31158	bflo_10348
OG0000503	DANRE12932, DANRE12931	bflo_17082
OG0000504	DANRE41917, DANRE41916, DANRE13988, DANRE13989, DANRE19314, DANRE19315, DANRE28310, DANRE21611, DANRE25901, DANRE25900, DANRE12198	bflo_06289
OG0000505	DANRE20986, DANRE20985, DANRE28320, DANRE28321, DANRE34921, DANRE34920, DANRE26014, DANRE26013, DANRE26010, DANRE26011, DANRE26012, DANRE10179	bflo_07768
OG0000505	DANRE10178	bflo_07767
OG0000506	DANRE00952, DANRE06950, DANRE06952, DANRE06953, DANRE26426, DANRE23658, DANRE26422, DANRE26423, DANRE26424, DANRE26425, DANRE36338, DANRE36336, DANRE36337, DANRE36335, DANRE35296, DANRE06954, DANRE00953, DANRE00951, DANRE00954, DANRE06951	bflo_22129
OG0000508	DANRE03868, DANRE14508, DANRE14509	bflo_18835
OG0000508	DANRE41797, DANRE41796, DANRE41798	bflo_00915
OG0000508	DANRE33661, DANRE33660, DANRE34215, DANRE34216, DANRE34446, DANRE08333, DANRE08332, DANRE08334	bflo_20411
OG0000510	DANRE29015, DANRE29016, DANRE23929, DANRE24614, DANRE24613, DANRE33900, DANRE33901, DANRE00308, DANRE16489, DANRE06484, DANRE06483	bflo_00250
OG0000512	DANRE24892, DANRE28258, DANRE28257, DANRE41975, DANRE21343, DANRE21342, DANRE42188, DANRE42020, DANRE35419, DANRE42025, DANRE42026, DANRE41979, DANRE41978, DANRE41980, DANRE41982, DANRE41985, DANRE41984, DANRE42019, DANRE41983, DANRE41974, DANRE41976, DANRE41977, DANRE03961, DANRE03960, DANRE42023, DANRE42024, DANRE42022, DANRE42021, DANRE03962, DANRE03963	bflo_08124
OG0000514	DANRE09989, DANRE35445, DANRE29427, DANRE29426, DANRE29431, DANRE29430, DANRE29429, DANRE28744, DANRE04023, DANRE04024, DANRE04022, DANRE28743, DANRE28742, DANRE29428	bflo_04358
OG0000515	DANRE03235, DANRE03236	bflo_07840, bflo_19448
OG0000516	DANRE37175, DANRE01104, DANRE01105, DANRE08144	bflo_04958, bflo_04964, bflo_04978, bflo_04972, bflo_04974, bflo_04979, bflo_04981, bflo_04962, bflo_04969, bflo_04966, bflo_04961, bflo_04983, bflo_04986, bflo_04976, bflo_04732, bflo_03764, bflo_22939, bflo_13085
OG0000516	DANRE26283, DANRE26284	bflo_13506
OG0000517	DANRE13798, DANRE36560, DANRE36561, DANRE22559, DANRE22560, DANRE21346, DANRE21347, DANRE21348, DANRE13789, DANRE13788, DANRE13790, DANRE13794, DANRE13793, DANRE13791, DANRE13796, DANRE13792, DANRE13800, DANRE13799, DANRE13797, DANRE13801, DANRE01998, DANRE01994, DANRE01993, DANRE13795, DANRE13802, DANRE27382	bflo_02363, bflo_03618
OG0000519	DANRE01551, DANRE33550, DANRE01552	bflo_04746, bflo_19841
OG0000521	DANRE34387, DANRE34386, DANRE08837, DANRE08836, DANRE08838, DANRE05616, DANRE05617, DANRE02580, DANRE02579, DANRE02578, DANRE02577, DANRE02576, DANRE11262, DANRE11261, DANRE19967, DANRE39243, DANRE39244	bflo_10380
OG0000522	DANRE07315, DANRE07316, DANRE07314, DANRE07313, DANRE07311, DANRE07312, DANRE07310, DANRE15867, DANRE15866, DANRE15864, DANRE15869, DANRE15865, DANRE15868	bflo_10022, bflo_10021
OG0000523	DANRE43295	bflo_20597
OG0000523	DANRE38364, DANRE37559	bflo_05805
OG0000524	DANRE04953, DANRE04954	bflo_07612
OG0000525	DANRE27465, DANRE34311	bflo_16581
OG0000525	DANRE36178, DANRE37919, DANRE37918, DANRE24803, DANRE36177, DANRE29333	bflo_22957
OG0000526	DANRE04464, DANRE16744	bflo_03466, bflo_05443, bflo_05444, bflo_21568, bflo_09245, bflo_14836, bflo_08760, bflo_15247, bflo_13787, bflo_26442, bflo_00822, bflo_00641, bflo_26490, bflo_00115, bflo_21914, bflo_03791, bflo_21569
OG0000527	DANRE28026, DANRE28029, DANRE28025, DANRE28024, DANRE21774, DANRE21773, DANRE21772, DANRE28027, DANRE30267, DANRE17202	bflo_01262
OG0000528	DANRE11572, DANRE11573, DANRE08361, DANRE08362, DANRE37792, DANRE37793, DANRE37794	bflo_07977
OG0000529	DANRE14000, DANRE09212, DANRE00742, DANRE02792, DANRE02793	bflo_24350
OG0000530	DANRE26826, DANRE27113, DANRE02134, DANRE00409, DANRE24563, DANRE26825, DANRE24562	bflo_25160
OG0000531	DANRE26591, DANRE26590, DANRE23889, DANRE41756, DANRE41751, DANRE41754, DANRE41755, DANRE41753, DANRE41752, DANRE35724, DANRE35721, DANRE35723, DANRE35725, DANRE35722, DANRE35726, DANRE35727	bflo_00390
OG0000532	DANRE11421	bflo_17770
OG0000534	DANRE41516, DANRE41515, DANRE41513, DANRE35861, DANRE41514, DANRE23039, DANRE35863, DANRE35862, DANRE23037, DANRE23038, DANRE24707, DANRE24706, DANRE29924	bflo_19475
OG0000535	DANRE20157, DANRE20158, DANRE06031, DANRE06033, DANRE06032, DANRE22311, DANRE22312, DANRE22313, DANRE15667, DANRE15668	bflo_23349
OG0000537	DANRE38989, DANRE38988, DANRE41614, DANRE41613, DANRE08646, DANRE08648, DANRE08647	bflo_21616
OG0000537	DANRE08649, DANRE38991, DANRE38990, DANRE38992, DANRE41611, DANRE41612	bflo_21615
OG0000539	DANRE02013	bflo_11764, bflo_18430, bflo_04586, bflo_01715, bflo_09848, bflo_04616, bflo_10638, bflo_10636, bflo_19528
OG0000540	DANRE19009, DANRE30851, DANRE19590, DANRE33560, DANRE16143, DANRE05308, DANRE04722, DANRE19586, DANRE19585, DANRE19584, DANRE24592, DANRE28184, DANRE35881, DANRE41578, DANRE41577, DANRE01756, DANRE01755, DANRE29570	bflo_00156, bflo_00167, bflo_00147, bflo_00174, bflo_00178, bflo_00136, bflo_26475, bflo_00126, bflo_26547, bflo_26513, bflo_00098, bflo_26502, bflo_26564, bflo_26524, bflo_26482
OG0000542	DANRE14981, DANRE14980	bflo_00805
OG0000544	DANRE08538, DANRE08537, DANRE00847, DANRE00846, DANRE00848, DANRE00845, DANRE16215	bflo_14131
OG0000544	DANRE34532, DANRE34530, DANRE34533, DANRE34531	bflo_07969
OG0000544	DANRE21519, DANRE21518, DANRE21517, DANRE39389, DANRE39388	bflo_25327
OG0000545	DANRE11520	bflo_18231
OG0000545	DANRE02906, DANRE02907, DANRE34438, DANRE34437, DANRE34436, DANRE34439, DANRE11738, DANRE13378, DANRE13377	bflo_12226
OG0000546	DANRE16759, DANRE27125, DANRE25021, DANRE25022	bflo_22147
OG0000547	DANRE22078, DANRE22082, DANRE22081, DANRE22080, DANRE22079, DANRE39729, DANRE39728, DANRE39727, DANRE22077, DANRE22076	bflo_19336
OG0000548	DANRE06455, DANRE19625, DANRE40865, DANRE22043	bflo_09374
OG0000548	DANRE18865	bflo_10945
OG0000548	DANRE01597, DANRE01599, DANRE01598, DANRE25568	bflo_11390
OG0000550	DANRE42675, DANRE42676, DANRE42677	bflo_20434, bflo_02305, bflo_02304
OG0000551	DANRE41282	bflo_12938, bflo_07425, bflo_12554
OG0000552	DANRE01503	bflo_07608
OG0000552	DANRE06064	bflo_14381
OG0000553	DANRE00920, DANRE00921, DANRE34994, DANRE09706	bflo_01191
OG0000553	DANRE29057, DANRE03068	bflo_23301
OG0000554	DANRE30641, DANRE11706, DANRE11705	bflo_10796
OG0000554	DANRE04186	bflo_02002
OG0000560	DANRE03304, DANRE11206	bflo_21065, bflo_17516, bflo_25084, bflo_24948, bflo_24301, bflo_25087, bflo_24121, bflo_24472, bflo_25015
OG0000561	DANRE18926, DANRE18925, DANRE18927, DANRE10686, DANRE10685	bflo_08446, bflo_27388, bflo_22174
OG0000561	DANRE18929, DANRE35309, DANRE06689	bflo_22164
OG0000562	DANRE27041, DANRE01831	bflo_01967
OG0000562	DANRE25391, DANRE09161	bflo_12589, bflo_27046
OG0000564	DANRE34378, DANRE34377, DANRE08076, DANRE16838, DANRE16839, DANRE16840, DANRE04604, DANRE18044	bflo_12710
OG0000564	DANRE05546, DANRE17800, DANRE17802, DANRE17801, DANRE05570, DANRE16718, DANRE16717	bflo_11709
OG0000565	DANRE09696, DANRE09695, DANRE09693, DANRE09692, DANRE09697	bflo_23423, bflo_00721, bflo_21031, bflo_25370, bflo_12816, bflo_06157, bflo_02938, bflo_02291
