Orthogroup	APOSJ_ok	ASTMX
OG0000712	APOSJ_28649, APOSJ_40940, APOSJ_28648, APOSJ_61191, APOSJ_28645, APOSJ_39987, APOSJ_61194, APOSJ_28650, APOSJ_39981, APOSJ_61193	ASTMX22569, ASTMX03963, ASTMX04673, ASTMX01123, ASTMX10729, ASTMX02260, ASTMX21387, ASTMX03749
OG0000713	APOSJ_58098, APOSJ_58097, APOSJ_38731, APOSJ_61007, APOSJ_38740, APOSJ_03584	ASTMX05607, ASTMX20151, ASTMX06165, ASTMX06166
OG0000715	APOSJ_39071, APOSJ_43533, APOSJ_39067, APOSJ_39068, APOSJ_39070, APOSJ_39073, APOSJ_39069, APOSJ_43529, APOSJ_43531, APOSJ_43530, APOSJ_43528, APOSJ_39074, APOSJ_39066, APOSJ_06586, APOSJ_39072	ASTMX14672, ASTMX18871, ASTMX22799, ASTMX19603, ASTMX07512, ASTMX20053, ASTMX05364
OG0000716	APOSJ_51263, APOSJ_64313, APOSJ_30671, APOSJ_58360, APOSJ_04541, APOSJ_64317, APOSJ_28316, APOSJ_04539, APOSJ_28321, APOSJ_64315, APOSJ_58359, APOSJ_51255, APOSJ_04542, APOSJ_51259, APOSJ_64318, APOSJ_51262, APOSJ_64316, APOSJ_51264, APOSJ_04540, APOSJ_51261, APOSJ_04543, APOSJ_05409, APOSJ_64314, APOSJ_51260, APOSJ_54870, APOSJ_54869, APOSJ_61592, APOSJ_04538, APOSJ_03939	ASTMX07959, ASTMX03833, ASTMX05778
OG0000717	APOSJ_10067, APOSJ_10068	ASTMX00510
OG0000718	APOSJ_33271, APOSJ_33274, APOSJ_33273, APOSJ_33272	ASTMX00156, ASTMX21497, ASTMX08739, ASTMX06759, ASTMX18042, ASTMX01851
OG0000720	APOSJ_61454, APOSJ_61453, APOSJ_00132, APOSJ_00807, APOSJ_50387, APOSJ_62988, APOSJ_39677, APOSJ_62989, APOSJ_62990, APOSJ_25918, APOSJ_56405, APOSJ_54917, APOSJ_62994, APOSJ_14156, APOSJ_44554, APOSJ_62992, APOSJ_62993, APOSJ_62991, APOSJ_54743, APOSJ_39693, APOSJ_56404, APOSJ_52494, APOSJ_44555	ASTMX08205, ASTMX06231
OG0000721	APOSJ_59489, APOSJ_59488, APOSJ_59487	ASTMX09355, ASTMX10626
OG0000721	APOSJ_54963, APOSJ_40791, APOSJ_40790	ASTMX01119, ASTMX09098, ASTMX11905, ASTMX16534
OG0000722	APOSJ_37621, APOSJ_37620	ASTMX11006, ASTMX22801, ASTMX12541, ASTMX04707, ASTMX03237, ASTMX11068, ASTMX03598, ASTMX02154, ASTMX08313
OG0000725	APOSJ_22494	ASTMX17945, ASTMX15661, ASTMX11197
OG0000726	APOSJ_58267, APOSJ_08434, APOSJ_08433, APOSJ_08439	ASTMX13772, ASTMX13000, ASTMX04188, ASTMX09401
OG0000730	APOSJ_04248	ASTMX18548, ASTMX02642, ASTMX01674, ASTMX00160, ASTMX01043
OG0000731	APOSJ_34927, APOSJ_08522, APOSJ_19285, APOSJ_34925, APOSJ_34929, APOSJ_08523, APOSJ_34930, APOSJ_08524, APOSJ_34924, APOSJ_34926, APOSJ_34928, APOSJ_08525	ASTMX02541, ASTMX17854, ASTMX16715, ASTMX02722
OG0000732	APOSJ_29012, APOSJ_59223	ASTMX04110, ASTMX08757, ASTMX08756
OG0000733	APOSJ_25718	ASTMX13523, ASTMX10818, ASTMX05629, ASTMX01287
OG0000733	APOSJ_21693, APOSJ_28672	ASTMX12275, ASTMX15113, ASTMX04231
OG0000734	APOSJ_05774, APOSJ_05773	ASTMX19512, ASTMX21022, ASTMX19965, ASTMX01932, ASTMX22860
OG0000735	APOSJ_02012, APOSJ_02011, APOSJ_02010, APOSJ_08954	ASTMX18670, ASTMX15914, ASTMX01829, ASTMX03219
OG0000736	APOSJ_47303, APOSJ_52918, APOSJ_17400, APOSJ_40460, APOSJ_17398, APOSJ_17403, APOSJ_17402, APOSJ_17191	ASTMX19171
OG0000736	APOSJ_18640, APOSJ_49996	ASTMX16058
OG0000737	APOSJ_35772, APOSJ_26465, APOSJ_26468, APOSJ_26470, APOSJ_26471, APOSJ_26466, APOSJ_26469, APOSJ_26467, APOSJ_26464, APOSJ_53789	ASTMX07624, ASTMX11985
OG0000740	APOSJ_00170, APOSJ_00173, APOSJ_00169	ASTMX14537, ASTMX06828, ASTMX20426, ASTMX10405
OG0000743	APOSJ_24439, APOSJ_22851	ASTMX20693, ASTMX11433, ASTMX04870
OG0000743	APOSJ_25993	ASTMX03638, ASTMX04869, ASTMX21402
OG0000744	APOSJ_39924, APOSJ_39925, APOSJ_39923, APOSJ_26836, APOSJ_39919, APOSJ_39921, APOSJ_55947	ASTMX08430, ASTMX13118, ASTMX02655, ASTMX15516
OG0000745	APOSJ_14587	ASTMX10595
OG0000746	APOSJ_57884	ASTMX14203, ASTMX19139
OG0000746	APOSJ_59275, APOSJ_59274	ASTMX13418
OG0000748	APOSJ_63067, APOSJ_26477, APOSJ_20585, APOSJ_63028, APOSJ_63021, APOSJ_35809, APOSJ_45722, APOSJ_45717, APOSJ_01289, APOSJ_45725, APOSJ_63026, APOSJ_20581, APOSJ_01306, APOSJ_45721, APOSJ_20583, APOSJ_63034, APOSJ_45720, APOSJ_20584, APOSJ_26478, APOSJ_20582	ASTMX16043
OG0000749	APOSJ_44375, APOSJ_34241, APOSJ_34236, APOSJ_34238, APOSJ_38330, APOSJ_34237, APOSJ_34242, APOSJ_44380, APOSJ_27990, APOSJ_34235, APOSJ_27989, APOSJ_34243, APOSJ_65208, APOSJ_44377, APOSJ_27986, APOSJ_44378, APOSJ_44379, APOSJ_44381, APOSJ_34240, APOSJ_44376, APOSJ_27987, APOSJ_34239, APOSJ_27988, APOSJ_44382	ASTMX16104, ASTMX05800, ASTMX02758
OG0000751	APOSJ_19337, APOSJ_34414, APOSJ_34397, APOSJ_64577	ASTMX20516, ASTMX04152, ASTMX15696
OG0000752	APOSJ_26182, APOSJ_26181	ASTMX12098
OG0000752	APOSJ_19613, APOSJ_19615, APOSJ_19614	ASTMX06480, ASTMX04128
OG0000753	APOSJ_47396, APOSJ_26981	ASTMX22178, ASTMX21967
OG0000753	APOSJ_50474	ASTMX20031, ASTMX02344, ASTMX11178
OG0000755	APOSJ_24947, APOSJ_33585, APOSJ_36448, APOSJ_60516, APOSJ_01278, APOSJ_06910, APOSJ_07988, APOSJ_36447, APOSJ_60513, APOSJ_43618, APOSJ_60515, APOSJ_33587, APOSJ_24936, APOSJ_06913, APOSJ_43626, APOSJ_60514, APOSJ_60517, APOSJ_01087, APOSJ_24959, APOSJ_36443, APOSJ_07994, APOSJ_33588, APOSJ_60512, APOSJ_33584, APOSJ_01281, APOSJ_33582, APOSJ_33583, APOSJ_33586, APOSJ_06914, APOSJ_07990, APOSJ_25726, APOSJ_01282, APOSJ_01283, APOSJ_01279	ASTMX12763, ASTMX09944, ASTMX09713, ASTMX10144
OG0000756	APOSJ_35563	ASTMX15575
OG0000757	APOSJ_01955, APOSJ_01952	ASTMX17086
OG0000757	APOSJ_32097	ASTMX05445
OG0000758	APOSJ_29877, APOSJ_29876, APOSJ_29879, APOSJ_29878	ASTMX19547, ASTMX16359, ASTMX11953, ASTMX19955, ASTMX17536, ASTMX07595
OG0000759	APOSJ_62011, APOSJ_62012, APOSJ_62010	ASTMX14677, ASTMX13249, ASTMX18116, ASTMX06445, ASTMX15465, ASTMX13612, ASTMX13613
OG0000760	APOSJ_08337, APOSJ_08334, APOSJ_08335, APOSJ_44735, APOSJ_01607, APOSJ_44740, APOSJ_08339, APOSJ_28068	ASTMX16638, ASTMX08318, ASTMX02096, ASTMX16846, ASTMX02097
OG0000761	APOSJ_23851, APOSJ_61116, APOSJ_26309, APOSJ_64553, APOSJ_23855, APOSJ_61114, APOSJ_58291, APOSJ_64781, APOSJ_64783, APOSJ_23845, APOSJ_23848, APOSJ_61468, APOSJ_64785, APOSJ_61113, APOSJ_51722, APOSJ_61111, APOSJ_03669, APOSJ_61112, APOSJ_64780, APOSJ_61471, APOSJ_23847, APOSJ_61110, APOSJ_23857, APOSJ_61109, APOSJ_64786, APOSJ_64523, APOSJ_51723, APOSJ_61108, APOSJ_64782, APOSJ_61470, APOSJ_61117	ASTMX04074, ASTMX18480, ASTMX02391
OG0000762	APOSJ_23273, APOSJ_42854, APOSJ_17524, APOSJ_54227, APOSJ_23266, APOSJ_23275, APOSJ_23274, APOSJ_42824, APOSJ_23267, APOSJ_17526, APOSJ_27887, APOSJ_42867, APOSJ_23270, APOSJ_23272, APOSJ_17528, APOSJ_17536, APOSJ_17529, APOSJ_17525, APOSJ_54230, APOSJ_23268, APOSJ_23269, APOSJ_17535, APOSJ_23271, APOSJ_54229, APOSJ_17527	ASTMX05730, ASTMX00651
OG0000763	APOSJ_02196, APOSJ_57739, APOSJ_02199	ASTMX14556, ASTMX10316, ASTMX02051, ASTMX06717
OG0000765	APOSJ_07857, APOSJ_44225, APOSJ_44226, APOSJ_44224, APOSJ_44223, APOSJ_44222, APOSJ_07856, APOSJ_49163, APOSJ_49169, APOSJ_49162, APOSJ_07860, APOSJ_49160, APOSJ_07861, APOSJ_44227, APOSJ_49167	ASTMX18648, ASTMX05048
OG0000766	APOSJ_13729, APOSJ_13728, APOSJ_56700, APOSJ_13734, APOSJ_13731, APOSJ_56723, APOSJ_13730, APOSJ_13727	ASTMX11015, ASTMX06840, ASTMX04918, ASTMX08201
OG0000767	APOSJ_17969, APOSJ_18153, APOSJ_02954, APOSJ_02955, APOSJ_18795, APOSJ_01500, APOSJ_01499, APOSJ_01495, APOSJ_18798, APOSJ_01498, APOSJ_53897, APOSJ_65173, APOSJ_31504, APOSJ_18797, APOSJ_18793, APOSJ_01496, APOSJ_06275, APOSJ_65143, APOSJ_53900, APOSJ_18794, APOSJ_65159, APOSJ_36976, APOSJ_18796, APOSJ_24376	ASTMX03288, ASTMX02324, ASTMX18659, ASTMX03804
OG0000768	APOSJ_04628, APOSJ_17297, APOSJ_64659, APOSJ_55324, APOSJ_64657, APOSJ_64662, APOSJ_64658, APOSJ_17294, APOSJ_64656, APOSJ_41096, APOSJ_04622, APOSJ_60457, APOSJ_58132, APOSJ_64661, APOSJ_64660, APOSJ_23010, APOSJ_55362, APOSJ_23004, APOSJ_04623, APOSJ_04626, APOSJ_28314, APOSJ_04627, APOSJ_28759, APOSJ_58133, APOSJ_04625	ASTMX07141, ASTMX00777, ASTMX22777, ASTMX20032
OG0000772	APOSJ_61532, APOSJ_61533	ASTMX21784
OG0000772	APOSJ_37005, APOSJ_22525	ASTMX06747
OG0000774	APOSJ_33820	ASTMX06458
OG0000774	APOSJ_63949	ASTMX12899
OG0000774	APOSJ_09200, APOSJ_09198, APOSJ_09197, APOSJ_09199	ASTMX04044
OG0000775	APOSJ_12325, APOSJ_36141, APOSJ_25891	ASTMX08143, ASTMX19025
OG0000777	APOSJ_12249, APOSJ_39367	ASTMX11385
OG0000778	APOSJ_27515, APOSJ_27517, APOSJ_27516, APOSJ_27519, APOSJ_27520, APOSJ_27518	ASTMX18216, ASTMX05703
OG0000779	APOSJ_54047, APOSJ_54049	ASTMX03346
OG0000779	APOSJ_35189, APOSJ_35187, APOSJ_30464, APOSJ_20966, APOSJ_35188, APOSJ_47795, APOSJ_32539, APOSJ_35192, APOSJ_32538, APOSJ_32542	ASTMX03437, ASTMX00687, ASTMX11032, ASTMX06141
OG0000780	APOSJ_32726, APOSJ_59900, APOSJ_59902, APOSJ_59904, APOSJ_59903, APOSJ_59899, APOSJ_59901	ASTMX01363
OG0000780	APOSJ_09268, APOSJ_09267	ASTMX05871
OG0000781	APOSJ_40864, APOSJ_60706, APOSJ_60705, APOSJ_42557, APOSJ_38214, APOSJ_30264, APOSJ_60873, APOSJ_60707, APOSJ_30259, APOSJ_60872, APOSJ_42561, APOSJ_42567, APOSJ_38211, APOSJ_12907, APOSJ_12906, APOSJ_37438	ASTMX01378
OG0000782	APOSJ_64771, APOSJ_24067, APOSJ_24068, APOSJ_24070, APOSJ_64761, APOSJ_24069	ASTMX02444, ASTMX19387, ASTMX06219, ASTMX00254
OG0000784	APOSJ_06052, APOSJ_06051, APOSJ_04173, APOSJ_04172	ASTMX13104, ASTMX16895, ASTMX00816, ASTMX16655, ASTMX03185, ASTMX16934, ASTMX19363, ASTMX06706
OG0000786	APOSJ_46241, APOSJ_21834, APOSJ_46242, APOSJ_46240	ASTMX08950, ASTMX01793, ASTMX05538, ASTMX15702, ASTMX17407, ASTMX20594, ASTMX20593, ASTMX22132, ASTMX20592, ASTMX16013, ASTMX13074
OG0000787	APOSJ_43413, APOSJ_01851, APOSJ_01850, APOSJ_43419, APOSJ_01847, APOSJ_05854, APOSJ_40802, APOSJ_43417, APOSJ_01845, APOSJ_43418, APOSJ_01848, APOSJ_43415, APOSJ_01844, APOSJ_43416, APOSJ_37424, APOSJ_05862	ASTMX18588, ASTMX20527, ASTMX20528, ASTMX03662, ASTMX06610, ASTMX03035
OG0000788	APOSJ_22742, APOSJ_22741	ASTMX03595, ASTMX18586
OG0000788	APOSJ_42313, APOSJ_42316, APOSJ_42312, APOSJ_42311, APOSJ_42314, APOSJ_65341	ASTMX05072, ASTMX10651, ASTMX11933, ASTMX02454
OG0000790	APOSJ_44080	ASTMX22472
OG0000791	APOSJ_06124, APOSJ_06125, APOSJ_20874, APOSJ_39057, APOSJ_39055, APOSJ_06119, APOSJ_20872, APOSJ_06118, APOSJ_39059, APOSJ_06126, APOSJ_06123	ASTMX13100, ASTMX11966, ASTMX00979, ASTMX16746, ASTMX17098
OG0000792	APOSJ_02884, APOSJ_27285	ASTMX01915
OG0000792	APOSJ_28521, APOSJ_28523, APOSJ_40476, APOSJ_28524, APOSJ_28522, APOSJ_40475, APOSJ_40474, APOSJ_40477	ASTMX16348
OG0000793	APOSJ_14951, APOSJ_23405, APOSJ_14122, APOSJ_14123	ASTMX14223, ASTMX10357, ASTMX01727, ASTMX02233, ASTMX02443, ASTMX05161, ASTMX20115
OG0000795	APOSJ_10400, APOSJ_05151, APOSJ_05148, APOSJ_55592, APOSJ_55587, APOSJ_05152, APOSJ_19046, APOSJ_31900, APOSJ_03407, APOSJ_05153, APOSJ_05150, APOSJ_05149, APOSJ_05154, APOSJ_45766, APOSJ_19047, APOSJ_19045	ASTMX15720
OG0000797	APOSJ_60034, APOSJ_40856, APOSJ_15725, APOSJ_32650, APOSJ_38449, APOSJ_38448, APOSJ_32648, APOSJ_32649, APOSJ_15721, APOSJ_38451, APOSJ_60027, APOSJ_32647, APOSJ_04189, APOSJ_09897, APOSJ_15723, APOSJ_44311, APOSJ_15726, APOSJ_40776, APOSJ_44529, APOSJ_07063, APOSJ_26056, APOSJ_60060, APOSJ_09895, APOSJ_09899, APOSJ_15719, APOSJ_32651, APOSJ_09898, APOSJ_44254, APOSJ_40859, APOSJ_60081, APOSJ_09894, APOSJ_15720, APOSJ_38450, APOSJ_09896	ASTMX20588, ASTMX19577
OG0000798	APOSJ_07127, APOSJ_44763, APOSJ_20563, APOSJ_07125	ASTMX21193, ASTMX11678, ASTMX10211
OG0000799	APOSJ_41368, APOSJ_41374, APOSJ_41373, APOSJ_17815, APOSJ_59000, APOSJ_17817, APOSJ_17816, APOSJ_41369, APOSJ_58999	ASTMX17390, ASTMX14818, ASTMX00307, ASTMX10072, ASTMX09971, ASTMX14456, ASTMX15426
OG0000800	APOSJ_27810, APOSJ_27809, APOSJ_27811, APOSJ_10729, APOSJ_43127, APOSJ_27812, APOSJ_10730, APOSJ_43133, APOSJ_27807	ASTMX14154, ASTMX10910, ASTMX21176, ASTMX21175, ASTMX03211
OG0000801	APOSJ_59383, APOSJ_15617, APOSJ_56652, APOSJ_59380, APOSJ_37282, APOSJ_63283, APOSJ_59381, APOSJ_15629, APOSJ_09326, APOSJ_56651, APOSJ_56650, APOSJ_56649, APOSJ_56647, APOSJ_14157, APOSJ_09321, APOSJ_59379, APOSJ_09322, APOSJ_63281, APOSJ_62503, APOSJ_30014, APOSJ_59937, APOSJ_37285, APOSJ_26750, APOSJ_09327, APOSJ_09323, APOSJ_63282, APOSJ_63280, APOSJ_37283, APOSJ_52031, APOSJ_59385, APOSJ_26749, APOSJ_52030, APOSJ_09324, APOSJ_52029, APOSJ_56653, APOSJ_26748, APOSJ_32059, APOSJ_56648, APOSJ_59384, APOSJ_52028, APOSJ_03827, APOSJ_16072	ASTMX01728, ASTMX02234, ASTMX15089
OG0000803	APOSJ_00199	ASTMX01085, ASTMX17361
OG0000809	APOSJ_50361, APOSJ_19777, APOSJ_19776, APOSJ_19778, APOSJ_19773, APOSJ_60280, APOSJ_19775, APOSJ_19774	ASTMX16871, ASTMX20241, ASTMX06550, ASTMX06551, ASTMX02419, ASTMX12066
OG0000810	APOSJ_53352, APOSJ_59276, APOSJ_59277	ASTMX22884, ASTMX14057
OG0000810	APOSJ_61766, APOSJ_61767, APOSJ_33321	ASTMX12714, ASTMX07516, ASTMX17120
OG0000811	APOSJ_39089, APOSJ_38884, APOSJ_49181, APOSJ_39092, APOSJ_00804, APOSJ_49186, APOSJ_54817, APOSJ_55871, APOSJ_54815, APOSJ_54818, APOSJ_55869, APOSJ_54812, APOSJ_55870, APOSJ_54816, APOSJ_54813, APOSJ_54814, APOSJ_55867, APOSJ_55872, APOSJ_55868, APOSJ_39645, APOSJ_39636	ASTMX16565
OG0000813	APOSJ_32320, APOSJ_48071, APOSJ_48069, APOSJ_09244, APOSJ_44304, APOSJ_09234, APOSJ_40732, APOSJ_54656, APOSJ_40731, APOSJ_40730, APOSJ_40733, APOSJ_48070	ASTMX04213
OG0000814	APOSJ_27234, APOSJ_29118, APOSJ_29114, APOSJ_04392, APOSJ_29117, APOSJ_29116	ASTMX15594
OG0000815	APOSJ_47130	ASTMX05918
OG0000816	APOSJ_08526, APOSJ_08527	ASTMX01604, ASTMX07613, ASTMX14361
OG0000816	APOSJ_55008, APOSJ_25023	ASTMX03674, ASTMX12133
OG0000817	APOSJ_58924	ASTMX22057
OG0000817	APOSJ_05147, APOSJ_16466	ASTMX12294
OG0000817	APOSJ_21144, APOSJ_21145	ASTMX19659
OG0000818	APOSJ_42319, APOSJ_42320, APOSJ_42321	ASTMX12922, ASTMX22575, ASTMX07670, ASTMX01486, ASTMX09066
OG0000819	APOSJ_18287, APOSJ_61424, APOSJ_48684, APOSJ_20740	ASTMX14488
OG0000819	APOSJ_07797, APOSJ_07798, APOSJ_07795, APOSJ_07796	ASTMX05872, ASTMX12231
OG0000820	APOSJ_50145, APOSJ_22502	ASTMX08673, ASTMX00527
OG0000822	APOSJ_46062	ASTMX12417
OG0000822	APOSJ_38936, APOSJ_38933, APOSJ_38934, APOSJ_38935	ASTMX10309
OG0000822	APOSJ_52853, APOSJ_52852, APOSJ_38511	ASTMX12605
OG0000824	APOSJ_03942, APOSJ_03944, APOSJ_03943, APOSJ_24452	ASTMX19096, ASTMX19094, ASTMX19092, ASTMX12217, ASTMX19091, ASTMX12216, ASTMX19095
OG0000825	APOSJ_12197	ASTMX14867, ASTMX09792
OG0000825	APOSJ_42233, APOSJ_42234, APOSJ_42235, APOSJ_37335	ASTMX19849, ASTMX06289
OG0000826	APOSJ_55177, APOSJ_55174, APOSJ_55176, APOSJ_55173, APOSJ_07122, APOSJ_55172, APOSJ_13689, APOSJ_55175	ASTMX19669
OG0000827	APOSJ_51202	ASTMX03408, ASTMX03367
OG0000828	APOSJ_50146	ASTMX13643
OG0000828	APOSJ_39990, APOSJ_39991, APOSJ_19031, APOSJ_19029, APOSJ_19027, APOSJ_19030	ASTMX19023
OG0000829	APOSJ_27445, APOSJ_27444	ASTMX02806, ASTMX14699, ASTMX09961, ASTMX19415, ASTMX04647, ASTMX18505
OG0000830	APOSJ_58793	ASTMX15395, ASTMX17788, ASTMX07267, ASTMX03575
OG0000831	APOSJ_61004, APOSJ_61003, APOSJ_61002	ASTMX10322, ASTMX00501
OG0000832	APOSJ_54947, APOSJ_54946	ASTMX15114, ASTMX12276, ASTMX04850
OG0000833	APOSJ_32064	ASTMX16676, ASTMX17036, ASTMX20537, ASTMX17998
OG0000834	APOSJ_27505, APOSJ_25155	ASTMX03780
OG0000835	APOSJ_42069, APOSJ_02483, APOSJ_02485, APOSJ_15072, APOSJ_14519, APOSJ_14522, APOSJ_14520, APOSJ_27386, APOSJ_48184, APOSJ_47257, APOSJ_48182, APOSJ_33110, APOSJ_48181, APOSJ_48183, APOSJ_48179, APOSJ_37505, APOSJ_48180, APOSJ_47256, APOSJ_48185	ASTMX11779
OG0000835	APOSJ_04948	ASTMX01087, ASTMX09001, ASTMX07115, ASTMX07230
OG0000836	APOSJ_47104, APOSJ_47105	ASTMX14295, ASTMX00637, ASTMX02859
OG0000837	APOSJ_30433, APOSJ_48352	ASTMX11955
OG0000837	APOSJ_53788, APOSJ_07156	ASTMX04294, ASTMX04295, ASTMX04140, ASTMX07602, ASTMX17291
OG0000838	APOSJ_42033, APOSJ_42036	ASTMX09271, ASTMX02044, ASTMX09270, ASTMX02043, ASTMX16316
OG0000841	APOSJ_20937, APOSJ_20938, APOSJ_02223, APOSJ_26762, APOSJ_20939, APOSJ_20940	ASTMX20424, ASTMX10887, ASTMX01216, ASTMX12144
OG0000842	APOSJ_02046, APOSJ_02045, APOSJ_12472, APOSJ_02044	ASTMX13270, ASTMX14600, ASTMX21767, ASTMX08674, ASTMX22831, ASTMX05913, ASTMX19115, ASTMX09604
OG0000844	APOSJ_14389, APOSJ_24990	ASTMX05225, ASTMX06886, ASTMX11513, ASTMX04355, ASTMX10336, ASTMX04359
OG0000845	APOSJ_35924, APOSJ_35923, APOSJ_24773, APOSJ_35921, APOSJ_35922	ASTMX05855
OG0000846	APOSJ_34130	ASTMX14946, ASTMX06081
OG0000847	APOSJ_07138, APOSJ_07140, APOSJ_07139	ASTMX04476
OG0000847	APOSJ_37393, APOSJ_64417, APOSJ_37410	ASTMX13199, ASTMX17255
OG0000848	APOSJ_57867, APOSJ_21858	ASTMX13979, ASTMX14345, ASTMX04742
OG0000848	APOSJ_37470, APOSJ_61306, APOSJ_61305, APOSJ_40590, APOSJ_61307	ASTMX00257, ASTMX06224, ASTMX13366
OG0000849	APOSJ_28569, APOSJ_47907, APOSJ_47906, APOSJ_47905, APOSJ_54422, APOSJ_28570, APOSJ_28571, APOSJ_47909, APOSJ_57707, APOSJ_63715	ASTMX14573
OG0000849	APOSJ_24980, APOSJ_24981, APOSJ_24982	ASTMX21951
OG0000850	APOSJ_48008, APOSJ_48007	ASTMX16693, ASTMX02820
OG0000850	APOSJ_43389, APOSJ_10662	ASTMX12095
OG0000851	APOSJ_48145, APOSJ_48146, APOSJ_32816, APOSJ_48144, APOSJ_50654, APOSJ_48147, APOSJ_05428, APOSJ_05427, APOSJ_05431, APOSJ_62125, APOSJ_09644, APOSJ_05429, APOSJ_09647, APOSJ_05434, APOSJ_09649, APOSJ_05435, APOSJ_09646, APOSJ_09643, APOSJ_05426, APOSJ_05430, APOSJ_09642, APOSJ_09648	ASTMX09788, ASTMX09789, ASTMX17144, ASTMX08263
OG0000852	APOSJ_64589	ASTMX14218, ASTMX09079, ASTMX14219
OG0000852	APOSJ_12943	ASTMX01973, ASTMX04325
OG0000855	APOSJ_14055, APOSJ_14051, APOSJ_14054, APOSJ_14052, APOSJ_14053	ASTMX05866, ASTMX09644, ASTMX09643
OG0000857	APOSJ_49783, APOSJ_49781	ASTMX18737, ASTMX15778, ASTMX01089, ASTMX09003
OG0000858	APOSJ_12185, APOSJ_12184	ASTMX14432
OG0000858	APOSJ_21398, APOSJ_21395, APOSJ_21396, APOSJ_21397	ASTMX03492
OG0000860	APOSJ_28084, APOSJ_28083, APOSJ_28085	ASTMX22579, ASTMX13435, ASTMX16785, ASTMX21569, ASTMX19755
OG0000866	APOSJ_34503	ASTMX16257, ASTMX10404
OG0000868	APOSJ_19636	ASTMX10396
OG0000868	APOSJ_29113, APOSJ_25427	ASTMX18458, ASTMX16490
OG0000869	APOSJ_19244, APOSJ_56671, APOSJ_19242, APOSJ_19245, APOSJ_19240, APOSJ_56681, APOSJ_19241, APOSJ_19243	ASTMX05238
OG0000869	APOSJ_36939	ASTMX03029, ASTMX03031, ASTMX03030
OG0000871	APOSJ_57144, APOSJ_57143, APOSJ_57142, APOSJ_57141, APOSJ_37908, APOSJ_59217	ASTMX08820
OG0000871	APOSJ_44220	ASTMX22315
OG0000872	APOSJ_37062, APOSJ_37063, APOSJ_04372, APOSJ_04374, APOSJ_37061, APOSJ_04369, APOSJ_04376, APOSJ_04368, APOSJ_44428, APOSJ_04373, APOSJ_04375, APOSJ_04371	ASTMX20999
OG0000873	APOSJ_25706	ASTMX22220
OG0000874	APOSJ_26550, APOSJ_22841, APOSJ_22825, APOSJ_26548	ASTMX03695, ASTMX11238, ASTMX21323
OG0000874	APOSJ_53110	ASTMX03655, ASTMX07423
OG0000875	APOSJ_08818, APOSJ_08817	ASTMX10227, ASTMX22128
OG0000875	APOSJ_52605, APOSJ_58380	ASTMX15020
OG0000877	APOSJ_50388, APOSJ_50389, APOSJ_63128, APOSJ_63129, APOSJ_22155, APOSJ_22154, APOSJ_63975, APOSJ_14069, APOSJ_14070, APOSJ_47437, APOSJ_47438	ASTMX02085
OG0000878	APOSJ_42982, APOSJ_42980	ASTMX14927
OG0000879	APOSJ_38539	ASTMX07159, ASTMX20218, ASTMX05667
OG0000879	APOSJ_32111	ASTMX19602, ASTMX05400
OG0000880	APOSJ_48679, APOSJ_48680, APOSJ_48681, APOSJ_48682, APOSJ_48683, APOSJ_49069	ASTMX19119, ASTMX05557, ASTMX08534, ASTMX10778
OG0000882	APOSJ_32705, APOSJ_32703, APOSJ_32706, APOSJ_32704	ASTMX12618, ASTMX07464, ASTMX13019, ASTMX05010
OG0000887	APOSJ_40145	ASTMX05512, ASTMX10768
OG0000887	APOSJ_02931	ASTMX16791
OG0000888	APOSJ_22590, APOSJ_49280, APOSJ_22589, APOSJ_49284, APOSJ_22591, APOSJ_32713	ASTMX14224, ASTMX11928
OG0000888	APOSJ_54889, APOSJ_05548, APOSJ_54888	ASTMX18926
OG0000889	APOSJ_38181, APOSJ_33849, APOSJ_33848	ASTMX01303, ASTMX13535
OG0000889	APOSJ_02579	ASTMX17253, ASTMX13198, ASTMX13987, ASTMX20205
OG0000890	APOSJ_01352, APOSJ_01351	ASTMX13028, ASTMX21054, ASTMX07291
OG0000893	APOSJ_47025, APOSJ_29261, APOSJ_04696, APOSJ_04697	ASTMX16839, ASTMX15713, ASTMX05174, ASTMX05175, ASTMX05176, ASTMX15714
OG0000894	APOSJ_29737, APOSJ_28706, APOSJ_28705	ASTMX14915, ASTMX19186
OG0000894	APOSJ_55800, APOSJ_02048	ASTMX07726, ASTMX19891, ASTMX11065
OG0000896	APOSJ_25337	ASTMX03839, ASTMX20490
OG0000897	APOSJ_05769, APOSJ_05771, APOSJ_05768	ASTMX00619
OG0000897	APOSJ_51303, APOSJ_51302, APOSJ_21827, APOSJ_07334, APOSJ_21829, APOSJ_21826, APOSJ_13928, APOSJ_13929, APOSJ_22190	ASTMX00999, ASTMX08838
OG0000898	APOSJ_17268, APOSJ_25267	ASTMX07406, ASTMX18529
