Orthogroup	APOSJ_ok	OWEFU
OG0001068	APOSJ_58219, APOSJ_58221, APOSJ_58220	OFUSG20968.4.p1, OFUSG20968.1.p1, OFUSG20968.2.p1, OFUSG20968.3.p1
OG0001072	APOSJ_31299	OFUSG14989.1.p1, OFUSG14989.2.p1
OG0001072	APOSJ_37742, APOSJ_37741, APOSJ_37740, APOSJ_52931	OFUSG23887.1.p1, OFUSG23887.2.p1
OG0001073	APOSJ_44600, APOSJ_44598, APOSJ_02115, APOSJ_44601, APOSJ_44603, APOSJ_44596, APOSJ_44604, APOSJ_44599, APOSJ_44602, APOSJ_10539, APOSJ_44597, APOSJ_02114	OFUSG03347.1.p1
OG0001073	APOSJ_15120, APOSJ_15122	OFUSG03346.1.p1
OG0001075	APOSJ_43886, APOSJ_55214	OFUSG21504.2.p1, OFUSG21504.3.p1, OFUSG21504.1.p1, OFUSG21503.2.p1, OFUSG21503.1.p1
OG0001076	APOSJ_20280	OFUSG03330.1.p1
OG0001077	APOSJ_32144, APOSJ_05175, APOSJ_05176	OFUSG15956.1.p1, OFUSG15957.1.p1
OG0001078	APOSJ_01341	OFUSG07195.2.p1, OFUSG07195.1.p1, OFUSG07195.3.p1
OG0001079	APOSJ_48407	OFUSG06804.1.p1
OG0001080	APOSJ_02975	OFUSG16677.1.p1
OG0001080	APOSJ_50278	OFUSG00008.1.p1
OG0001081	APOSJ_19313, APOSJ_18432, APOSJ_18433, APOSJ_51296, APOSJ_18436, APOSJ_06899, APOSJ_05795, APOSJ_18435	OFUSG14342.1.p1, OFUSG07840.1.p1
OG0001082	APOSJ_50344, APOSJ_55101, APOSJ_30098, APOSJ_55093, APOSJ_08785, APOSJ_55094, APOSJ_32224, APOSJ_55097, APOSJ_06626, APOSJ_06627	OFUSG04037.1.p1
OG0001083	APOSJ_38880, APOSJ_38874, APOSJ_38151, APOSJ_38152, APOSJ_38150, APOSJ_31067, APOSJ_38149, APOSJ_38873	OFUSG06289.3.p1, OFUSG06289.2.p1, OFUSG06289.4.p1, OFUSG06289.1.p1, OFUSG06289.5.p1
OG0001084	APOSJ_54407, APOSJ_03690, APOSJ_54409, APOSJ_45657, APOSJ_53106, APOSJ_54408, APOSJ_63134, APOSJ_63135, APOSJ_61049, APOSJ_07255, APOSJ_03689, APOSJ_45666, APOSJ_07254, APOSJ_07256, APOSJ_54406, APOSJ_07252, APOSJ_63118, APOSJ_45669, APOSJ_03688, APOSJ_45660, APOSJ_45661, APOSJ_63130, APOSJ_07253	OFUSG00659.1.p1, OFUSG00659.2.p1
OG0001085	APOSJ_60767, APOSJ_60764, APOSJ_63024	OFUSG06361.1.p1
OG0001086	APOSJ_30188	OFUSG12287.2.p1, OFUSG12287.1.p1
OG0001087	APOSJ_49388, APOSJ_25834, APOSJ_25833, APOSJ_25832	OFUSG03054.1.p2, OFUSG03745.1.p1
OG0001087	APOSJ_62802	OFUSG17195.1.p1
OG0001087	APOSJ_16706, APOSJ_16707, APOSJ_43869, APOSJ_43867, APOSJ_38992, APOSJ_08440, APOSJ_55685, APOSJ_55683, APOSJ_38990, APOSJ_08441, APOSJ_55684, APOSJ_38995, APOSJ_08438, APOSJ_38993, APOSJ_38991, APOSJ_38996, APOSJ_55686, APOSJ_38994, APOSJ_08436, APOSJ_12357, APOSJ_08437, APOSJ_55682, APOSJ_44061, APOSJ_55681, APOSJ_55678, APOSJ_08435, APOSJ_55680	OFUSG21462.1.p1
OG0001088	APOSJ_60103	OFUSG12190.1.p1
OG0001088	APOSJ_03808, APOSJ_23624, APOSJ_03809	OFUSG15120.4.p1, OFUSG15120.1.p1, OFUSG15120.2.p1, OFUSG15120.3.p1
OG0001088	APOSJ_62411	OFUSG11487.2.p1, OFUSG11487.1.p1
OG0001089	APOSJ_44329	OFUSG19616.1.p1
OG0001092	APOSJ_34458, APOSJ_16950, APOSJ_34460, APOSJ_34459	OFUSG02473.1.p1
OG0001094	APOSJ_43517	OFUSG12462.1.p1
OG0001095	APOSJ_21298	OFUSG13749.1.p1, OFUSG13749.3.p1, OFUSG13749.2.p1
OG0001102	APOSJ_20394, APOSJ_20392, APOSJ_20393	OFUSG12472.1.p1
OG0001102	APOSJ_62424, APOSJ_01923, APOSJ_09690	OFUSG11952.1.p1, OFUSG11951.2.p1, OFUSG11951.1.p1
OG0001103	APOSJ_18790, APOSJ_53872, APOSJ_18791	OFUSG12330.1.p1
OG0001103	APOSJ_28765, APOSJ_28766, APOSJ_28767	OFUSG17037.1.p1, OFUSG17037.3.p1, OFUSG17037.2.p1, OFUSG17037.4.p1
OG0001104	APOSJ_63115	OFUSG23716.1.p1
OG0001105	APOSJ_26419, APOSJ_14625, APOSJ_14622, APOSJ_36785	OFUSG16233.2.p1, OFUSG16233.1.p1, OFUSG16233.4.p1, OFUSG16233.3.p1
OG0001106	APOSJ_42254, APOSJ_64987	OFUSG09718.2.p1, OFUSG09718.1.p1, OFUSG06264.1.p1, OFUSG06257.1.p1
OG0001107	APOSJ_21580, APOSJ_21590, APOSJ_21589, APOSJ_21582, APOSJ_21584, APOSJ_05877, APOSJ_21585, APOSJ_21583	OFUSG24708.1.p1
OG0001108	APOSJ_02969, APOSJ_02970	OFUSG17063.1.p1
OG0001108	APOSJ_19593	OFUSG24077.2.p1, OFUSG24077.1.p1
OG0001110	APOSJ_15855, APOSJ_15853, APOSJ_15854, APOSJ_15851, APOSJ_15852, APOSJ_15850	OFUSG08273.1.p1, OFUSG08276.1.p1
OG0001111	APOSJ_24368	OFUSG11298.1.p1
OG0001111	APOSJ_02457	OFUSG11299.1.p1
OG0001112	APOSJ_41571, APOSJ_41572	OFUSG13817.3.p1, OFUSG13817.1.p1, OFUSG13817.4.p1, OFUSG13817.2.p1, OFUSG13817.5.p1
OG0001113	APOSJ_62872, APOSJ_49690, APOSJ_62875, APOSJ_62876	OFUSG01933.1.p1
OG0001113	APOSJ_49287	OFUSG14818.1.p1
OG0001114	APOSJ_15885, APOSJ_20381, APOSJ_20380	OFUSG04229.1.p1
OG0001115	APOSJ_11052, APOSJ_11048, APOSJ_11050, APOSJ_11047, APOSJ_11051, APOSJ_11049	OFUSG04191.1.p1
OG0001118	APOSJ_00995, APOSJ_55077, APOSJ_06498, APOSJ_06499, APOSJ_55078	OFUSG08091.2.p1, OFUSG08091.5.p1, OFUSG08091.1.p1, OFUSG08091.4.p1, OFUSG08091.3.p1
OG0001121	APOSJ_32181, APOSJ_51004, APOSJ_32180, APOSJ_34465, APOSJ_32179, APOSJ_50971, APOSJ_34466, APOSJ_34463, APOSJ_17002, APOSJ_32178, APOSJ_32177	OFUSG00225.1.p1, OFUSG00225.2.p1
OG0001122	APOSJ_27337, APOSJ_11485, APOSJ_44410, APOSJ_13950, APOSJ_43812	OFUSG14506.1.p1, OFUSG24260.1.p1
OG0001123	APOSJ_12564, APOSJ_07738	OFUSG12701.1.p1
OG0001123	APOSJ_35407, APOSJ_35406	OFUSG22297.1.p1
OG0001124	APOSJ_50119, APOSJ_64959, APOSJ_50120	OFUSG10854.1.p1
OG0001124	APOSJ_06928, APOSJ_19612, APOSJ_43744, APOSJ_06929	OFUSG07596.1.p1
OG0001125	APOSJ_02616	OFUSG23339.1.p1
OG0001125	APOSJ_31336, APOSJ_10806, APOSJ_22931, APOSJ_42983	OFUSG23343.1.p1
OG0001125	APOSJ_52656	OFUSG23334.1.p1
OG0001125	APOSJ_62260, APOSJ_05546	OFUSG23335.1.p1
OG0001126	APOSJ_30661, APOSJ_61227, APOSJ_30660, APOSJ_34351, APOSJ_30658, APOSJ_34352, APOSJ_61230, APOSJ_30659, APOSJ_34349, APOSJ_30655, APOSJ_34350	OFUSG24750.1.p1
OG0001126	APOSJ_52110, APOSJ_52111, APOSJ_52109	OFUSG06152.1.p1
OG0001127	APOSJ_37145, APOSJ_37142, APOSJ_37143, APOSJ_37141	OFUSG16574.1.p1, OFUSG16574.2.p1
OG0001128	APOSJ_57260, APOSJ_18952	OFUSG11491.1.p1
OG0001129	APOSJ_25816, APOSJ_25817, APOSJ_25818	OFUSG05147.2.p1, OFUSG05147.1.p1
OG0001130	APOSJ_45980, APOSJ_45981	OFUSG08598.1.p1
OG0001131	APOSJ_45169, APOSJ_59509, APOSJ_59504, APOSJ_59505, APOSJ_59507, APOSJ_52861, APOSJ_34886, APOSJ_46529, APOSJ_40439, APOSJ_46532, APOSJ_46530, APOSJ_40442, APOSJ_34889, APOSJ_46527, APOSJ_46535, APOSJ_28173, APOSJ_29139, APOSJ_34885, APOSJ_40441, APOSJ_46534, APOSJ_45168, APOSJ_47747, APOSJ_59506, APOSJ_59501, APOSJ_59508, APOSJ_47746, APOSJ_34891, APOSJ_46528, APOSJ_34890, APOSJ_34887	OFUSG21658.1.p1
OG0001132	APOSJ_17244, APOSJ_11493, APOSJ_11488, APOSJ_11495, APOSJ_11496, APOSJ_17243, APOSJ_11490, APOSJ_11492, APOSJ_59966, APOSJ_47442, APOSJ_28964, APOSJ_28968, APOSJ_47445, APOSJ_28966, APOSJ_47446, APOSJ_59964, APOSJ_47441, APOSJ_59963, APOSJ_32987, APOSJ_28965, APOSJ_47439, APOSJ_59961, APOSJ_17245, APOSJ_17242, APOSJ_11489, APOSJ_11494, APOSJ_17241, APOSJ_00742, APOSJ_17247, APOSJ_11491, APOSJ_47443, APOSJ_17246, APOSJ_28967, APOSJ_59962, APOSJ_47444, APOSJ_28969, APOSJ_28963, APOSJ_59965, APOSJ_47440	OFUSG20144.1.p1
OG0001133	APOSJ_43053, APOSJ_43052	OFUSG08388.1.p1
OG0001133	APOSJ_30572, APOSJ_30571, APOSJ_30570	OFUSG21360.1.p1
OG0001134	APOSJ_46103, APOSJ_39342	OFUSG10062.2.p1, OFUSG10062.1.p1
OG0001135	APOSJ_18187	OFUSG17784.2.p1, OFUSG17784.1.p1
OG0001136	APOSJ_60014, APOSJ_58081, APOSJ_60019, APOSJ_60022	OFUSG20143.1.p1, OFUSG20143.4.p1, OFUSG20143.3.p1, OFUSG20143.2.p1
OG0001137	APOSJ_07767, APOSJ_07766	OFUSG11347.1.p1
OG0001138	APOSJ_48351	OFUSG13035.1.p1, OFUSG13035.2.p1
OG0001139	APOSJ_39764, APOSJ_06912, APOSJ_06911	OFUSG26881.1.p1
OG0001139	APOSJ_12993	OFUSG25576.1.p1
OG0001140	APOSJ_35608, APOSJ_23309	OFUSG20072.1.p1, OFUSG00173.1.p1
OG0001141	APOSJ_14268, APOSJ_58207, APOSJ_64480, APOSJ_64479	OFUSG09098.2.p1, OFUSG09098.1.p1
OG0001142	APOSJ_21965, APOSJ_61915, APOSJ_51026, APOSJ_39756, APOSJ_48881, APOSJ_48879, APOSJ_16159, APOSJ_21967, APOSJ_48880, APOSJ_45036, APOSJ_41992, APOSJ_45034, APOSJ_12989, APOSJ_45038, APOSJ_45037, APOSJ_45032, APOSJ_21973, APOSJ_51022, APOSJ_51024, APOSJ_51347, APOSJ_45033, APOSJ_16163, APOSJ_01149, APOSJ_45035, APOSJ_48882, APOSJ_01134, APOSJ_48877	OFUSG10654.1.p1
OG0001143	APOSJ_50743, APOSJ_50744, APOSJ_53351, APOSJ_47727, APOSJ_50745, APOSJ_47725	OFUSG16015.1.p1
OG0001144	APOSJ_14988, APOSJ_12514, APOSJ_14987, APOSJ_14986, APOSJ_14989	OFUSG23430.1.p1
OG0001146	APOSJ_18240, APOSJ_18241, APOSJ_49551	OFUSG16918.1.p1
OG0001148	APOSJ_36458, APOSJ_27843, APOSJ_36457, APOSJ_36456	OFUSG04841.1.p1
OG0001149	APOSJ_33950, APOSJ_33949	OFUSG26608.1.p1, OFUSG26608.2.p1
OG0001155	APOSJ_15552	OFUSG23517.1.p1
OG0001155	APOSJ_15648, APOSJ_15647	OFUSG22403.1.p1
OG0001156	APOSJ_18425	OFUSG03954.1.p1, OFUSG03954.2.p1, OFUSG03954.3.p1
OG0001158	APOSJ_62821, APOSJ_10981, APOSJ_10980, APOSJ_04235	OFUSG20905.2.p1, OFUSG20905.1.p1
OG0001159	APOSJ_51472, APOSJ_51719	OFUSG11338.1.p1, OFUSG20958.1.p1
OG0001160	APOSJ_45582, APOSJ_28225, APOSJ_28221, APOSJ_28222, APOSJ_28223	OFUSG07954.1.p1
OG0001161	APOSJ_18705, APOSJ_18703, APOSJ_18704, APOSJ_18706, APOSJ_65292, APOSJ_00565, APOSJ_11477, APOSJ_11474	OFUSG16226.3.p1, OFUSG16226.2.p1, OFUSG16226.1.p1
OG0001162	APOSJ_60627, APOSJ_64538, APOSJ_64537	OFUSG20181.1.p1
OG0001163	APOSJ_07955, APOSJ_07957, APOSJ_49878, APOSJ_07956, APOSJ_07959, APOSJ_07958, APOSJ_46878, APOSJ_11189, APOSJ_63692, APOSJ_44713, APOSJ_44711, APOSJ_33342, APOSJ_13133	OFUSG11184.1.p1, OFUSG11184.2.p1
OG0001164	APOSJ_01946	OFUSG24177.1.p1
OG0001165	APOSJ_07921, APOSJ_28147, APOSJ_28137, APOSJ_04506, APOSJ_04505, APOSJ_47651, APOSJ_28149, APOSJ_07922, APOSJ_28148, APOSJ_28150, APOSJ_28146	OFUSG13166.1.p1
OG0001165	APOSJ_62646, APOSJ_62647, APOSJ_62643, APOSJ_62645	OFUSG14678.1.p1, OFUSG14678.2.p1
OG0001166	APOSJ_24788, APOSJ_24784, APOSJ_24786, APOSJ_24782, APOSJ_24785, APOSJ_24888, APOSJ_24783, APOSJ_24787	OFUSG02486.1.p1
OG0001167	APOSJ_55239, APOSJ_63932, APOSJ_48587, APOSJ_55240, APOSJ_48606, APOSJ_63850, APOSJ_55243, APOSJ_48588, APOSJ_48591, APOSJ_48609, APOSJ_48593, APOSJ_48590, APOSJ_55238, APOSJ_55241, APOSJ_48592, APOSJ_48594, APOSJ_55242, APOSJ_48899, APOSJ_42628, APOSJ_48608, APOSJ_55237, APOSJ_48589, APOSJ_48595	OFUSG21708.1.p1
OG0001168	APOSJ_28988, APOSJ_36650, APOSJ_29205, APOSJ_28989, APOSJ_24017, APOSJ_22126	OFUSG18913.1.p1
OG0001169	APOSJ_34689, APOSJ_05561, APOSJ_05560, APOSJ_05559	OFUSG02492.1.p1
OG0001170	APOSJ_58947, APOSJ_53815, APOSJ_65389, APOSJ_65390, APOSJ_53814, APOSJ_65388, APOSJ_65384, APOSJ_44064, APOSJ_44065	OFUSG01257.1.p1
OG0001171	APOSJ_32394, APOSJ_32395	OFUSG16690.1.p1
OG0001172	APOSJ_56461	OFUSG24342.1.p1
OG0001173	APOSJ_61633	OFUSG04683.1.p1
OG0001174	APOSJ_37059, APOSJ_31995, APOSJ_37055, APOSJ_31992, APOSJ_37057, APOSJ_37060, APOSJ_37056, APOSJ_31947, APOSJ_37053, APOSJ_37058, APOSJ_37054, APOSJ_31999, APOSJ_31998, APOSJ_31996, APOSJ_31997, APOSJ_31994	OFUSG06404.1.p1, OFUSG06737.1.p1
OG0001176	APOSJ_42572, APOSJ_01076, APOSJ_42571, APOSJ_42573	OFUSG10722.1.p1
OG0001177	APOSJ_52104, APOSJ_44813	OFUSG21017.1.p1, OFUSG21015.1.p1
OG0001177	APOSJ_29427, APOSJ_53427, APOSJ_29429, APOSJ_51390, APOSJ_29921, APOSJ_29919, APOSJ_29920	OFUSG21019.1.p1, OFUSG21014.1.p1, OFUSG21016.1.p1
OG0001178	APOSJ_56479	OFUSG12774.1.p1
OG0001178	APOSJ_53354, APOSJ_62824	OFUSG25843.1.p1
OG0001179	APOSJ_18554, APOSJ_27224, APOSJ_39766, APOSJ_27225	OFUSG23169.1.p1
OG0001180	APOSJ_34257, APOSJ_34256	OFUSG09681.3.p1, OFUSG09681.1.p1, OFUSG09681.2.p1
OG0001180	APOSJ_60339	OFUSG19622.1.p1
OG0001181	APOSJ_49272, APOSJ_49277, APOSJ_49275, APOSJ_63759, APOSJ_49276, APOSJ_63757, APOSJ_63760, APOSJ_49271, APOSJ_39251, APOSJ_39252, APOSJ_49273, APOSJ_49274	OFUSG04163.4.p1, OFUSG04163.3.p1, OFUSG04163.2.p1, OFUSG04163.5.p1, OFUSG04163.1.p1
OG0001182	APOSJ_21032, APOSJ_21033, APOSJ_44807, APOSJ_16090, APOSJ_44810, APOSJ_00240	OFUSG07436.2.p1, OFUSG07436.1.p1, OFUSG07437.1.p1, OFUSG21970.1.p1, OFUSG20652.1.p1
OG0001183	APOSJ_29047	OFUSG16750.2.p1, OFUSG16750.1.p1
OG0001183	APOSJ_15455, APOSJ_15454	OFUSG16748.1.p1
OG0001184	APOSJ_14036, APOSJ_14034, APOSJ_14037, APOSJ_14035	OFUSG07947.1.p1, OFUSG07947.2.p1
OG0001184	APOSJ_33065, APOSJ_09294, APOSJ_33062, APOSJ_33061	OFUSG05984.1.p1
OG0001185	APOSJ_55269, APOSJ_55273, APOSJ_55270, APOSJ_55272, APOSJ_55274, APOSJ_55271, APOSJ_55268, APOSJ_07581	OFUSG20935.1.p1
OG0001186	APOSJ_65059, APOSJ_49100, APOSJ_61207, APOSJ_61209, APOSJ_49105, APOSJ_49101, APOSJ_49102, APOSJ_40051, APOSJ_61206	OFUSG20541.1.p1
OG0001188	APOSJ_02458, APOSJ_02460, APOSJ_02459	OFUSG12424.3.p1, OFUSG12424.2.p1, OFUSG12424.4.p1, OFUSG12424.1.p1
OG0001189	APOSJ_07607, APOSJ_46552, APOSJ_46567, APOSJ_07604, APOSJ_07601, APOSJ_07600, APOSJ_07603, APOSJ_32759, APOSJ_07605	OFUSG13394.1.p1, OFUSG13393.2.p1, OFUSG13393.1.p1
OG0001190	APOSJ_25935, APOSJ_25929, APOSJ_32431, APOSJ_32429, APOSJ_25932, APOSJ_25931, APOSJ_52256, APOSJ_25930, APOSJ_56333, APOSJ_52255, APOSJ_52257, APOSJ_48161, APOSJ_60883, APOSJ_25934, APOSJ_52259, APOSJ_56323, APOSJ_48157	OFUSG17154.1.p1
OG0001191	APOSJ_42790, APOSJ_42793, APOSJ_14790, APOSJ_42792, APOSJ_14832, APOSJ_38916, APOSJ_42794	OFUSG19246.1.p1
OG0001196	APOSJ_50475, APOSJ_28945, APOSJ_28943, APOSJ_28944	OFUSG09460.1.p1
OG0001197	APOSJ_02421, APOSJ_14617, APOSJ_14615, APOSJ_35771	OFUSG12312.1.p1
OG0001197	APOSJ_49286, APOSJ_49285	OFUSG26563.2.p1, OFUSG26563.1.p1
OG0001198	APOSJ_04989, APOSJ_04990	OFUSG09269.1.p1
OG0001198	APOSJ_58834, APOSJ_58833	OFUSG01615.2.p1, OFUSG01615.1.p1, OFUSG01616.2.p1, OFUSG01616.1.p1
OG0001199	APOSJ_51306, APOSJ_51308	OFUSG01516.1.p1
OG0001199	APOSJ_05930, APOSJ_37640, APOSJ_05933, APOSJ_05929, APOSJ_05932	OFUSG23535.1.p1, OFUSG23535.2.p1
OG0001200	APOSJ_32054, APOSJ_56754, APOSJ_18890, APOSJ_37081, APOSJ_30917, APOSJ_18885, APOSJ_18891, APOSJ_37078, APOSJ_18886, APOSJ_20274, APOSJ_30911, APOSJ_20270, APOSJ_20275, APOSJ_37075, APOSJ_54506, APOSJ_18887, APOSJ_18892, APOSJ_30913, APOSJ_63778, APOSJ_30918, APOSJ_37084, APOSJ_20273, APOSJ_30916, APOSJ_63775, APOSJ_32050, APOSJ_56751, APOSJ_18888, APOSJ_37076, APOSJ_10745, APOSJ_30912, APOSJ_30910, APOSJ_30909, APOSJ_20271, APOSJ_37079	OFUSG25224.1.p1
OG0001201	APOSJ_61343, APOSJ_61344, APOSJ_52026, APOSJ_49436, APOSJ_36541	OFUSG05227.1.p1
OG0001202	APOSJ_53516, APOSJ_53517, APOSJ_53518, APOSJ_53519	OFUSG14587.1.p1
OG0001203	APOSJ_41014, APOSJ_46802, APOSJ_53052	OFUSG11251.2.p1, OFUSG11251.1.p1
OG0001204	APOSJ_07019, APOSJ_07070, APOSJ_21696, APOSJ_35408, APOSJ_41668, APOSJ_39539, APOSJ_53773, APOSJ_46990, APOSJ_53249, APOSJ_30340, APOSJ_30345, APOSJ_30338, APOSJ_30339, APOSJ_30343, APOSJ_30342, APOSJ_30344, APOSJ_30341	OFUSG22699.1.p1
OG0001205	APOSJ_27795, APOSJ_27794	OFUSG03656.1.p1
OG0001207	APOSJ_02461	OFUSG26036.1.p1
OG0001207	APOSJ_04816	OFUSG04252.2.p1, OFUSG04252.1.p1
OG0001208	APOSJ_02833, APOSJ_02834, APOSJ_02831, APOSJ_02832	OFUSG23596.1.p1, OFUSG23596.2.p1
OG0001209	APOSJ_25666, APOSJ_37223, APOSJ_55938, APOSJ_43203, APOSJ_24877, APOSJ_25116, APOSJ_34642, APOSJ_34645, APOSJ_34646, APOSJ_32868, APOSJ_34643, APOSJ_43208, APOSJ_43209, APOSJ_37218, APOSJ_55934, APOSJ_04702, APOSJ_24875, APOSJ_24876, APOSJ_34641, APOSJ_37217, APOSJ_34647, APOSJ_34644, APOSJ_24873, APOSJ_37222, APOSJ_43210, APOSJ_55936, APOSJ_60923, APOSJ_43204, APOSJ_37220, APOSJ_43202, APOSJ_55937, APOSJ_60975, APOSJ_43206, APOSJ_55935, APOSJ_37219, APOSJ_43205, APOSJ_37221, APOSJ_43207, APOSJ_32871, APOSJ_24874	OFUSG16185.1.p1
OG0001210	APOSJ_37932	OFUSG21803.1.p1
OG0001210	APOSJ_23203, APOSJ_23202	OFUSG16955.1.p1
OG0001211	APOSJ_18069, APOSJ_18071	OFUSG26423.1.p1
OG0001213	APOSJ_24043	OFUSG05564.1.p1
OG0001213	APOSJ_46848, APOSJ_65395, APOSJ_53817, APOSJ_65397	OFUSG24083.1.p1
OG0001215	APOSJ_25502, APOSJ_21308, APOSJ_21316, APOSJ_24195, APOSJ_24199, APOSJ_24193, APOSJ_24194, APOSJ_21312	OFUSG23468.1.p1
OG0001216	APOSJ_27698, APOSJ_57845	OFUSG24041.1.p1
OG0001216	APOSJ_07687, APOSJ_07690, APOSJ_07688, APOSJ_07689	OFUSG05379.1.p1
OG0001217	APOSJ_49876, APOSJ_49877	OFUSG01813.2.p1, OFUSG01813.1.p1, OFUSG01813.3.p1
OG0001218	APOSJ_12838, APOSJ_12839, APOSJ_12837	OFUSG23686.1.p1
OG0001219	APOSJ_05496, APOSJ_31063, APOSJ_00885, APOSJ_51184	OFUSG21415.1.p1
OG0001220	APOSJ_49207, APOSJ_49206, APOSJ_30068	OFUSG14871.1.p1
OG0001220	APOSJ_26636, APOSJ_26635	OFUSG14154.1.p1
OG0001221	APOSJ_23575	OFUSG05323.1.p1, OFUSG04940.1.p1, OFUSG20341.1.p1
OG0001222	APOSJ_30309, APOSJ_59446	OFUSG24279.1.p1, OFUSG24279.2.p1, OFUSG25226.1.p1, OFUSG07727.1.p1, OFUSG00477.1.p1
OG0001223	APOSJ_33776, APOSJ_42058, APOSJ_42065, APOSJ_42066, APOSJ_42061, APOSJ_42060, APOSJ_64592, APOSJ_42059, APOSJ_42062, APOSJ_63265, APOSJ_42064, APOSJ_51893, APOSJ_42063	OFUSG20458.1.p1, OFUSG20458.3.p1, OFUSG20458.2.p1
OG0001225	APOSJ_26355, APOSJ_26353, APOSJ_26354	OFUSG04589.1.p1
OG0001227	APOSJ_42967, APOSJ_35503, APOSJ_58893, APOSJ_27276, APOSJ_53195, APOSJ_53194	OFUSG00654.1.p1
OG0001230	APOSJ_03240, APOSJ_03235	OFUSG21086.1.p1
OG0001231	APOSJ_31108, APOSJ_63515, APOSJ_63517, APOSJ_17578, APOSJ_63521, APOSJ_31111, APOSJ_29042, APOSJ_17638	OFUSG12258.4.p1, OFUSG12258.5.p1, OFUSG12258.2.p1, OFUSG12258.3.p1, OFUSG12258.1.p1
OG0001232	APOSJ_19086, APOSJ_19085, APOSJ_41937, APOSJ_63122, APOSJ_25755, APOSJ_26775, APOSJ_26779, APOSJ_26778, APOSJ_26777, APOSJ_37428, APOSJ_26773, APOSJ_26774, APOSJ_26776	OFUSG10193.1.p1, OFUSG07641.1.p1, OFUSG07649.1.p1
OG0001234	APOSJ_53744, APOSJ_64981, APOSJ_01119, APOSJ_64982, APOSJ_23879, APOSJ_35714, APOSJ_25662, APOSJ_35713	OFUSG05267.1.p1
OG0001236	APOSJ_47426	OFUSG21425.1.p1
OG0001237	APOSJ_49562	OFUSG24255.3.p1, OFUSG24255.1.p1, OFUSG24255.2.p1
OG0001238	APOSJ_10931, APOSJ_10930, APOSJ_10927, APOSJ_10928, APOSJ_10925, APOSJ_10926, APOSJ_10929, APOSJ_10932	OFUSG19388.1.p1
OG0001239	APOSJ_35111, APOSJ_35115, APOSJ_35117, APOSJ_35116, APOSJ_35110, APOSJ_35114, APOSJ_35113, APOSJ_35112	OFUSG05931.1.p1, OFUSG05931.2.p1
OG0001240	APOSJ_22371, APOSJ_35327, APOSJ_35332, APOSJ_35329, APOSJ_21620, APOSJ_22388, APOSJ_21619	OFUSG20659.1.p1
OG0001241	APOSJ_31880, APOSJ_31879	OFUSG12948.2.p1, OFUSG12948.1.p1
OG0001241	APOSJ_14702, APOSJ_26894, APOSJ_26895, APOSJ_14704, APOSJ_14703, APOSJ_26899, APOSJ_14705	OFUSG14006.1.p1
OG0001242	APOSJ_52730, APOSJ_52729	OFUSG07103.1.p1, OFUSG07103.2.p1, OFUSG26502.1.p1, OFUSG26501.1.p1, OFUSG26500.1.p1, OFUSG03443.1.p1, OFUSG17525.1.p1
OG0001243	APOSJ_62434, APOSJ_33719, APOSJ_08856, APOSJ_08854, APOSJ_15749, APOSJ_33720, APOSJ_15751, APOSJ_15750, APOSJ_13102, APOSJ_33724, APOSJ_56492, APOSJ_33723	OFUSG16186.2.p1, OFUSG16186.3.p1, OFUSG16186.1.p1, OFUSG16186.5.p1, OFUSG16186.4.p1
OG0001245	APOSJ_08451, APOSJ_08447, APOSJ_08448, APOSJ_08444, APOSJ_08449, APOSJ_08445, APOSJ_08443, APOSJ_08446	OFUSG10421.2.p1, OFUSG10421.4.p1, OFUSG10421.3.p1, OFUSG10421.1.p1
OG0001247	APOSJ_24401, APOSJ_46726	OFUSG05637.1.p1, OFUSG05637.3.p1, OFUSG05637.4.p1, OFUSG05637.2.p1
OG0001248	APOSJ_01452	OFUSG23624.1.p1
OG0001249	APOSJ_49684, APOSJ_49687, APOSJ_49685, APOSJ_49681, APOSJ_49683, APOSJ_49686, APOSJ_49682	OFUSG17354.1.p1
OG0001250	APOSJ_45773, APOSJ_45772	OFUSG09998.1.p1, OFUSG09998.2.p1
OG0001251	APOSJ_26930, APOSJ_53060	OFUSG04849.1.p1
OG0001252	APOSJ_57275, APOSJ_57272, APOSJ_57271, APOSJ_57277, APOSJ_57273, APOSJ_57279, APOSJ_57280, APOSJ_57276	OFUSG16975.2.p1, OFUSG16975.1.p1
OG0001253	APOSJ_63481	OFUSG06702.1.p1
OG0001254	APOSJ_20082, APOSJ_20079, APOSJ_20080, APOSJ_20081, APOSJ_20083	OFUSG24259.1.p1, OFUSG24259.5.p1, OFUSG24259.3.p1, OFUSG24259.4.p1, OFUSG24259.2.p1
OG0001256	APOSJ_22662, APOSJ_16855, APOSJ_16856, APOSJ_08655, APOSJ_16851, APOSJ_41118, APOSJ_12081, APOSJ_08656, APOSJ_40675, APOSJ_16853, APOSJ_08669, APOSJ_08664, APOSJ_16852, APOSJ_55433, APOSJ_55436, APOSJ_18496, APOSJ_55435, APOSJ_16854, APOSJ_16857	OFUSG01838.2.p1, OFUSG01838.3.p1, OFUSG01838.1.p1
OG0001261	APOSJ_27066, APOSJ_38946, APOSJ_27062, APOSJ_27063, APOSJ_27071, APOSJ_27067, APOSJ_27065, APOSJ_27064	OFUSG02179.1.p1
OG0001262	APOSJ_28304, APOSJ_28303, APOSJ_46237, APOSJ_28302	OFUSG07691.1.p1
