Orthogroup	APOSJ_ok	XENTR
OG0001318	APOSJ_58195, APOSJ_58196, APOSJ_25774	XENTR00640
OG0001319	APOSJ_49796	XENTR00669, XENTR10926, XENTR09062
OG0001320	APOSJ_57053, APOSJ_18022	XENTR12547
OG0001320	APOSJ_18945	XENTR13078, XENTR04130
OG0001321	APOSJ_00883, APOSJ_05483, APOSJ_00884	XENTR11250, XENTR11532, XENTR11534
OG0001322	APOSJ_17574, APOSJ_34586	XENTR10160, XENTR16770
OG0001322	APOSJ_25010, APOSJ_25009	XENTR07426
OG0001323	APOSJ_22973	XENTR04149, XENTR14533, XENTR06661, XENTR12671
OG0001324	APOSJ_27568, APOSJ_63968, APOSJ_63983, APOSJ_27573, APOSJ_27571, APOSJ_33050, APOSJ_33047, APOSJ_33052, APOSJ_33051, APOSJ_33048, APOSJ_33049, APOSJ_63992, APOSJ_63953, APOSJ_27563	XENTR08414
OG0001326	APOSJ_44084, APOSJ_48298	XENTR09549, XENTR01917, XENTR01916, XENTR08643, XENTR11848
OG0001327	APOSJ_32560, APOSJ_15638	XENTR10101, XENTR14547
OG0001329	APOSJ_53471, APOSJ_53474, APOSJ_53473	XENTR00757
OG0001330	APOSJ_55342, APOSJ_55345, APOSJ_47110, APOSJ_55344	XENTR14976, XENTR11097, XENTR10939
OG0001332	APOSJ_34905, APOSJ_34907, APOSJ_34906, APOSJ_34908, APOSJ_34904	XENTR11574, XENTR14153, XENTR14152
OG0001333	APOSJ_54634, APOSJ_27713, APOSJ_11036, APOSJ_48030, APOSJ_01772, APOSJ_48029, APOSJ_42588, APOSJ_58038, APOSJ_58032, APOSJ_48031, APOSJ_58027, APOSJ_54633, APOSJ_48032, APOSJ_01771	XENTR01835
OG0001337	APOSJ_00699, APOSJ_25641, APOSJ_62000, APOSJ_00714, APOSJ_08080, APOSJ_61995, APOSJ_30806, APOSJ_00711	XENTR04761, XENTR09361
OG0001341	APOSJ_13756, APOSJ_26232, APOSJ_55577, APOSJ_47616, APOSJ_13755, APOSJ_47617, APOSJ_51109, APOSJ_26204, APOSJ_07563, APOSJ_47614, APOSJ_51124, APOSJ_55588, APOSJ_13754, APOSJ_07564, APOSJ_26219, APOSJ_26213	XENTR17450
OG0001344	APOSJ_53449, APOSJ_53444, APOSJ_53446, APOSJ_53445, APOSJ_53443, APOSJ_53448	XENTR06464
OG0001345	APOSJ_27585, APOSJ_27586, APOSJ_27587	XENTR02832
OG0001348	APOSJ_64919, APOSJ_64920, APOSJ_25094, APOSJ_64921	XENTR02721, XENTR02053
OG0001350	APOSJ_58137, APOSJ_58135, APOSJ_58134, APOSJ_56731, APOSJ_56732, APOSJ_58136, APOSJ_56733, APOSJ_56730	XENTR00070
OG0001351	APOSJ_64597, APOSJ_60152	XENTR02308
OG0001352	APOSJ_35179, APOSJ_35178, APOSJ_35177, APOSJ_35176, APOSJ_35180, APOSJ_34965, APOSJ_34968, APOSJ_34966, APOSJ_34964, APOSJ_53108, APOSJ_53107	XENTR02276, XENTR07810
OG0001353	APOSJ_23313, APOSJ_14345	XENTR09948
OG0001353	APOSJ_07681, APOSJ_07682	XENTR09957, XENTR02518
OG0001354	APOSJ_12562, APOSJ_13772	XENTR04304
OG0001355	APOSJ_04974, APOSJ_04973	XENTR08752, XENTR12634, XENTR02287, XENTR14204
OG0001356	APOSJ_55102, APOSJ_45190, APOSJ_19994, APOSJ_08640, APOSJ_55103, APOSJ_45195, APOSJ_08639, APOSJ_08638, APOSJ_65373, APOSJ_45192, APOSJ_45191	XENTR11301, XENTR02362, XENTR06819
OG0001359	APOSJ_20250, APOSJ_20249	XENTR04346, XENTR10433, XENTR08085, XENTR18085
OG0001361	APOSJ_12183	XENTR11816, XENTR11817, XENTR17007
OG0001362	APOSJ_21174	XENTR09103
OG0001363	APOSJ_18304	XENTR09917, XENTR06150
OG0001364	APOSJ_48961	XENTR17966, XENTR03257
OG0001365	APOSJ_19266, APOSJ_17777, APOSJ_28052, APOSJ_28051, APOSJ_17778, APOSJ_17781, APOSJ_17782, APOSJ_48818, APOSJ_19779, APOSJ_19780	XENTR03966, XENTR05559
OG0001366	APOSJ_15729	XENTR03370
OG0001367	APOSJ_43134, APOSJ_64574	XENTR02449, XENTR12179, XENTR12890
OG0001368	APOSJ_11663, APOSJ_11664, APOSJ_08285, APOSJ_08277, APOSJ_33258, APOSJ_11662	XENTR09946, XENTR11688
OG0001369	APOSJ_27114, APOSJ_27111, APOSJ_27113, APOSJ_27110, APOSJ_20416, APOSJ_27112	XENTR07049, XENTR14549, XENTR14550, XENTR10107
OG0001370	APOSJ_23259	XENTR01446
OG0001370	APOSJ_51380	XENTR09409
OG0001371	APOSJ_60337, APOSJ_41614, APOSJ_41615, APOSJ_05666, APOSJ_05668, APOSJ_05667	XENTR09788
OG0001372	APOSJ_22680, APOSJ_51824, APOSJ_22681, APOSJ_22679, APOSJ_22682	XENTR17215
OG0001373	APOSJ_33658, APOSJ_33657, APOSJ_33660, APOSJ_33656, APOSJ_33659, APOSJ_33655, APOSJ_12552	XENTR01826, XENTR09130, XENTR04806
OG0001374	APOSJ_06603, APOSJ_42895, APOSJ_02943, APOSJ_02946	XENTR15855, XENTR14140
OG0001375	APOSJ_32605	XENTR05015
OG0001375	APOSJ_42027, APOSJ_01914, APOSJ_01916, APOSJ_11798, APOSJ_01917, APOSJ_01918, APOSJ_01915, APOSJ_01919	XENTR07997, XENTR12997
OG0001376	APOSJ_40424, APOSJ_40425	XENTR13691, XENTR14498, XENTR07143
OG0001377	APOSJ_16777, APOSJ_16778, APOSJ_16776, APOSJ_16775, APOSJ_16779, APOSJ_16774	XENTR07904, XENTR16306
OG0001378	APOSJ_23820, APOSJ_23821, APOSJ_18962	XENTR01985, XENTR01998, XENTR11085, XENTR12484
OG0001379	APOSJ_32392, APOSJ_32393, APOSJ_32390, APOSJ_32389, APOSJ_31749, APOSJ_05697, APOSJ_31750, APOSJ_32391	XENTR05934, XENTR18078, XENTR18079, XENTR06099, XENTR06100
OG0001380	APOSJ_31089	XENTR13793, XENTR03477, XENTR03478
OG0001381	APOSJ_28946, APOSJ_28947, APOSJ_28949, APOSJ_28948	XENTR15731, XENTR09312, XENTR06992
OG0001382	APOSJ_38348, APOSJ_38346, APOSJ_38347, APOSJ_38349, APOSJ_38344, APOSJ_38345	XENTR05428
OG0001384	APOSJ_64140, APOSJ_57281, APOSJ_64143, APOSJ_64141, APOSJ_64142, APOSJ_57283, APOSJ_56396, APOSJ_64144	XENTR06196, XENTR07238
OG0001389	APOSJ_21023	XENTR05255, XENTR05190, XENTR01018, XENTR09739
OG0001394	APOSJ_14603, APOSJ_14601, APOSJ_32575, APOSJ_32572, APOSJ_14602, APOSJ_32574, APOSJ_32577, APOSJ_36758, APOSJ_32573, APOSJ_32576, APOSJ_14600, APOSJ_26314	XENTR16874
OG0001395	APOSJ_19595	XENTR05456, XENTR16923, XENTR11578, XENTR07687
OG0001397	APOSJ_08999, APOSJ_08998	XENTR17141, XENTR17665
OG0001397	APOSJ_58982, APOSJ_58981	XENTR11843
OG0001399	APOSJ_63162, APOSJ_63166, APOSJ_63165, APOSJ_63164, APOSJ_63163, APOSJ_51444	XENTR06193, XENTR06192
OG0001399	APOSJ_50593, APOSJ_50594	XENTR02498, XENTR09890
OG0001400	APOSJ_40398, APOSJ_52484, APOSJ_40397, APOSJ_40400	XENTR07182, XENTR03349, XENTR03348
OG0001402	APOSJ_05185, APOSJ_05184	XENTR04534, XENTR14904, XENTR04036
OG0001403	APOSJ_33027, APOSJ_34083, APOSJ_34085, APOSJ_34082	XENTR06529, XENTR17701, XENTR10933
OG0001404	APOSJ_28116, APOSJ_28135, APOSJ_38973	XENTR10088
OG0001405	APOSJ_37660, APOSJ_37658, APOSJ_37654, APOSJ_37655, APOSJ_37659	XENTR07643, XENTR11005
OG0001405	APOSJ_13259	XENTR16937, XENTR16938
OG0001406	APOSJ_01575	XENTR09026, XENTR05268
OG0001408	APOSJ_62183, APOSJ_62674	XENTR06160, XENTR13671, XENTR01315
OG0001409	APOSJ_07829, APOSJ_09406, APOSJ_09407, APOSJ_09408, APOSJ_09409, APOSJ_09410	XENTR08239, XENTR15156
OG0001410	APOSJ_51759, APOSJ_51757, APOSJ_05846, APOSJ_51758	XENTR04211, XENTR11331
OG0001410	APOSJ_04633	XENTR08205
OG0001411	APOSJ_38351, APOSJ_52153, APOSJ_55708, APOSJ_33498, APOSJ_55701, APOSJ_33500, APOSJ_63215, APOSJ_45710, APOSJ_26956, APOSJ_33502, APOSJ_33501, APOSJ_26953, APOSJ_33507, APOSJ_26954, APOSJ_33506, APOSJ_33504, APOSJ_52154, APOSJ_33505, APOSJ_55703, APOSJ_33503, APOSJ_26957, APOSJ_55709, APOSJ_45708, APOSJ_55707, APOSJ_45709, APOSJ_26952, APOSJ_38354, APOSJ_33499	XENTR05513
OG0001412	APOSJ_02937	XENTR01134
OG0001413	APOSJ_13128, APOSJ_56198	XENTR10327
OG0001413	APOSJ_53004, APOSJ_60766	XENTR01450
OG0001414	APOSJ_13920, APOSJ_13919, APOSJ_13921, APOSJ_13922	XENTR16760
OG0001414	APOSJ_63059, APOSJ_63062, APOSJ_63061, APOSJ_63060, APOSJ_63057, APOSJ_63058	XENTR03396
OG0001415	APOSJ_07314, APOSJ_64693, APOSJ_51268, APOSJ_36844	XENTR00799
OG0001416	APOSJ_65416	XENTR04093, XENTR17575
OG0001417	APOSJ_53606, APOSJ_65112, APOSJ_63699, APOSJ_65113	XENTR13968
OG0001417	APOSJ_25784, APOSJ_25783, APOSJ_25785, APOSJ_25782	XENTR05604
OG0001418	APOSJ_63883, APOSJ_63882, APOSJ_63881	XENTR11447, XENTR00014, XENTR05877, XENTR04739
OG0001419	APOSJ_38110, APOSJ_14045, APOSJ_62069, APOSJ_14049, APOSJ_62068, APOSJ_38109, APOSJ_14044, APOSJ_38112, APOSJ_41472, APOSJ_38113, APOSJ_50993, APOSJ_22877	XENTR07503, XENTR07502, XENTR02430, XENTR02429
OG0001420	APOSJ_24455, APOSJ_24456, APOSJ_24454	XENTR12964, XENTR18542, XENTR07058, XENTR02347, XENTR02348
OG0001421	APOSJ_16340, APOSJ_16339	XENTR11642, XENTR10761, XENTR11862
OG0001422	APOSJ_00918, APOSJ_00916	XENTR07180, XENTR03319
OG0001423	APOSJ_49156, APOSJ_62797, APOSJ_49158	XENTR11753, XENTR07724, XENTR12211
OG0001424	APOSJ_33187, APOSJ_33186	XENTR09472
OG0001425	APOSJ_02691, APOSJ_03645, APOSJ_65175, APOSJ_02690, APOSJ_16541, APOSJ_02689, APOSJ_02694, APOSJ_02692	XENTR00165, XENTR10054, XENTR15292
OG0001427	APOSJ_47860	XENTR12966
OG0001428	APOSJ_61295, APOSJ_40068, APOSJ_08747, APOSJ_02448, APOSJ_45811	XENTR08058
OG0001429	APOSJ_58301, APOSJ_02678, APOSJ_02680, APOSJ_02683, APOSJ_02682, APOSJ_02679	XENTR06303, XENTR08005
OG0001430	APOSJ_18614	XENTR11865, XENTR09506, XENTR03841, XENTR12647
OG0001431	APOSJ_59960, APOSJ_57946, APOSJ_58259, APOSJ_58262, APOSJ_57944, APOSJ_58261, APOSJ_58260, APOSJ_34692, APOSJ_57943, APOSJ_57947, APOSJ_57945, APOSJ_57948	XENTR12951, XENTR14198
OG0001432	APOSJ_58435, APOSJ_58436, APOSJ_58438, APOSJ_58439, APOSJ_58437	XENTR18322, XENTR18323
OG0001433	APOSJ_00375, APOSJ_00374	XENTR12757, XENTR01397, XENTR08074
OG0001434	APOSJ_53500, APOSJ_18726	XENTR14256, XENTR14257, XENTR14255
OG0001437	APOSJ_05128	XENTR07683, XENTR08203
OG0001440	APOSJ_27900, APOSJ_27899	XENTR02912, XENTR02913, XENTR13967
OG0001441	APOSJ_11765	XENTR19038, XENTR08191, XENTR08190, XENTR13903, XENTR15537
OG0001445	APOSJ_48231, APOSJ_61399, APOSJ_13482, APOSJ_19159, APOSJ_48233, APOSJ_13481, APOSJ_13478, APOSJ_61401, APOSJ_48234, APOSJ_13485, APOSJ_61400, APOSJ_13486, APOSJ_12279, APOSJ_52238, APOSJ_61398, APOSJ_40917, APOSJ_41165, APOSJ_52261, APOSJ_02004, APOSJ_48230, APOSJ_12281, APOSJ_41135, APOSJ_19163, APOSJ_13480, APOSJ_48232	XENTR00603, XENTR11995
OG0001446	APOSJ_44285, APOSJ_11070, APOSJ_58994, APOSJ_11086, APOSJ_36494, APOSJ_27978, APOSJ_11067, APOSJ_58998, APOSJ_58995, APOSJ_58996, APOSJ_58997, APOSJ_59620	XENTR11107
OG0001447	APOSJ_44814, APOSJ_28079, APOSJ_28082, APOSJ_28081, APOSJ_28080	XENTR06688, XENTR11993, XENTR11860
OG0001449	APOSJ_09119, APOSJ_58492	XENTR18530
OG0001449	APOSJ_21245, APOSJ_21244	XENTR17594
OG0001451	APOSJ_60575, APOSJ_09090, APOSJ_58280, APOSJ_09094, APOSJ_09093, APOSJ_47714, APOSJ_09092, APOSJ_09091	XENTR01133
OG0001451	APOSJ_31618, APOSJ_31620	XENTR09852
OG0001452	APOSJ_12826, APOSJ_12828, APOSJ_12827, APOSJ_12825	XENTR05846, XENTR01476, XENTR12152
OG0001453	APOSJ_03694	XENTR15215, XENTR02669
OG0001454	APOSJ_38412, APOSJ_38411	XENTR01618, XENTR01050
OG0001455	APOSJ_19092, APOSJ_19091	XENTR00058, XENTR11013, XENTR05881, XENTR12230
OG0001456	APOSJ_36129, APOSJ_36127, APOSJ_36126, APOSJ_36125, APOSJ_36128, APOSJ_36124, APOSJ_14012, APOSJ_25848	XENTR09379
OG0001457	APOSJ_63846, APOSJ_63845, APOSJ_55613	XENTR12907, XENTR05747, XENTR02139, XENTR01401, XENTR05746
OG0001459	APOSJ_49247, APOSJ_49246, APOSJ_49250, APOSJ_65412, APOSJ_49248, APOSJ_49249, APOSJ_65411, APOSJ_49251, APOSJ_35348, APOSJ_52084	XENTR19263, XENTR05668
OG0001460	APOSJ_22989, APOSJ_22990	XENTR14447
OG0001461	APOSJ_42829, APOSJ_32423, APOSJ_05887, APOSJ_42828, APOSJ_42825, APOSJ_32421, APOSJ_42826, APOSJ_53272, APOSJ_02591, APOSJ_42827, APOSJ_32425, APOSJ_32419, APOSJ_32420, APOSJ_32424, APOSJ_32418	XENTR05990
OG0001462	APOSJ_37906, APOSJ_37479	XENTR15395
OG0001463	APOSJ_05955, APOSJ_05956	XENTR15129, XENTR03741
OG0001464	APOSJ_62735, APOSJ_62738, APOSJ_62734	XENTR03158, XENTR17134, XENTR06200
OG0001465	APOSJ_01193, APOSJ_26102, APOSJ_01191, APOSJ_01192	XENTR17228
OG0001466	APOSJ_55773, APOSJ_49228, APOSJ_20185, APOSJ_20186, APOSJ_63188, APOSJ_49229, APOSJ_49227	XENTR03641
OG0001467	APOSJ_48095	XENTR16639
OG0001468	APOSJ_23856, APOSJ_23854, APOSJ_23853, APOSJ_23852	XENTR04167, XENTR10607
OG0001469	APOSJ_58140	XENTR01260
OG0001470	APOSJ_62615	XENTR08880, XENTR08883
OG0001472	APOSJ_20884, APOSJ_02763	XENTR12389
OG0001472	APOSJ_04800, APOSJ_04801	XENTR13330
OG0001473	APOSJ_63513, APOSJ_63514, APOSJ_30846, APOSJ_62194, APOSJ_30848, APOSJ_30847	XENTR16670, XENTR04818, XENTR04817
OG0001474	APOSJ_53524, APOSJ_26185, APOSJ_26183, APOSJ_26184	XENTR18010
OG0001475	APOSJ_43620	XENTR12916
OG0001476	APOSJ_05896, APOSJ_05895, APOSJ_05894, APOSJ_05897	XENTR11401
OG0001478	APOSJ_40906, APOSJ_40905, APOSJ_40911, APOSJ_40910, APOSJ_40904, APOSJ_40907, APOSJ_40909, APOSJ_55742	XENTR14390
OG0001479	APOSJ_16438, APOSJ_29892, APOSJ_29818, APOSJ_16436	XENTR01295, XENTR15874, XENTR09664
OG0001480	APOSJ_32378, APOSJ_32380, APOSJ_32377	XENTR08394, XENTR12252, XENTR14932
OG0001481	APOSJ_59081, APOSJ_59080	XENTR08156, XENTR03822
OG0001482	APOSJ_35936, APOSJ_35937	XENTR16187, XENTR10305, XENTR01513
OG0001483	APOSJ_57364, APOSJ_51007, APOSJ_56520, APOSJ_64029, APOSJ_51008, APOSJ_57365, APOSJ_64030, APOSJ_64025, APOSJ_64027, APOSJ_19561, APOSJ_57363, APOSJ_64912, APOSJ_16808, APOSJ_57366, APOSJ_51011, APOSJ_51547, APOSJ_57367, APOSJ_51010, APOSJ_51013, APOSJ_51014, APOSJ_19564, APOSJ_64028, APOSJ_34936, APOSJ_51012	XENTR10570
OG0001484	APOSJ_16822, APOSJ_40457, APOSJ_16820, APOSJ_16823, APOSJ_16824, APOSJ_16819, APOSJ_16821, APOSJ_16818, APOSJ_16825	XENTR07065
OG0001485	APOSJ_26209, APOSJ_26208, APOSJ_26210, APOSJ_26206, APOSJ_34046, APOSJ_26207	XENTR03119, XENTR03410
OG0001486	APOSJ_09178	XENTR14269, XENTR05434, XENTR04448, XENTR04449
OG0001487	APOSJ_59292, APOSJ_16234, APOSJ_64489, APOSJ_62649, APOSJ_16229, APOSJ_64490, APOSJ_16232, APOSJ_64486, APOSJ_16235, APOSJ_27035, APOSJ_16227, APOSJ_27055	XENTR15807, XENTR15808, XENTR03755, XENTR07678
OG0001488	APOSJ_46153, APOSJ_20655, APOSJ_13032, APOSJ_60370, APOSJ_46220	XENTR17821
OG0001489	APOSJ_60984, APOSJ_14586	XENTR00338, XENTR12149
OG0001490	APOSJ_48336, APOSJ_07680	XENTR16191, XENTR12791, XENTR03053
OG0001492	APOSJ_62402	XENTR06535, XENTR01139
OG0001493	APOSJ_14527, APOSJ_23245, APOSJ_25825, APOSJ_14528	XENTR09429
OG0001495	APOSJ_01130, APOSJ_01128, APOSJ_01127, APOSJ_01131, APOSJ_01129	XENTR13170
OG0001496	APOSJ_35718, APOSJ_35320, APOSJ_43116, APOSJ_43117, APOSJ_51627	XENTR07933
OG0001500	APOSJ_60578, APOSJ_60574, APOSJ_60579, APOSJ_05866, APOSJ_25800, APOSJ_60577, APOSJ_60576, APOSJ_60581, APOSJ_60573, APOSJ_60582	XENTR08590, XENTR12582, XENTR10830
OG0001501	APOSJ_36887	XENTR06683, XENTR06684, XENTR12986
OG0001502	APOSJ_52685, APOSJ_52686, APOSJ_52688, APOSJ_58829, APOSJ_52681, APOSJ_52682, APOSJ_52683, APOSJ_52684, APOSJ_52687	XENTR17438
OG0001503	APOSJ_39257	XENTR14751
OG0001503	APOSJ_26139, APOSJ_26137, APOSJ_26138, APOSJ_26136	XENTR05638
OG0001504	APOSJ_35252, APOSJ_31363, APOSJ_05029, APOSJ_31367, APOSJ_05030	XENTR02517
OG0001505	APOSJ_22967	XENTR00271
OG0001506	APOSJ_40132, APOSJ_06340, APOSJ_06342, APOSJ_06334, APOSJ_06337, APOSJ_06341, APOSJ_06338, APOSJ_06339	XENTR00266, XENTR08441, XENTR08440
OG0001507	APOSJ_54371, APOSJ_54370	XENTR08992, XENTR07481
OG0001508	APOSJ_28090	XENTR15984, XENTR15983, XENTR11480, XENTR11479
OG0001509	APOSJ_32589, APOSJ_06824, APOSJ_32593, APOSJ_32592, APOSJ_06822, APOSJ_63990	XENTR10571, XENTR03196
OG0001510	APOSJ_51289, APOSJ_51290	XENTR07005, XENTR12209, XENTR00355
OG0001511	APOSJ_03992, APOSJ_03991, APOSJ_03993, APOSJ_03994	XENTR03205
OG0001513	APOSJ_27426, APOSJ_17427, APOSJ_17428, APOSJ_11682, APOSJ_11684, APOSJ_11069, APOSJ_11681, APOSJ_59803, APOSJ_17425, APOSJ_17424, APOSJ_11683	XENTR03148, XENTR05200
OG0001515	APOSJ_43857, APOSJ_15158, APOSJ_15159, APOSJ_15160, APOSJ_62098, APOSJ_29787, APOSJ_57954, APOSJ_57959, APOSJ_22246, APOSJ_62090, APOSJ_15162, APOSJ_57957, APOSJ_15161, APOSJ_57956	XENTR04041, XENTR04537
OG0001516	APOSJ_47832, APOSJ_61364, APOSJ_01984, APOSJ_61365, APOSJ_12232, APOSJ_12223, APOSJ_12226, APOSJ_61363, APOSJ_61361, APOSJ_01991, APOSJ_61366, APOSJ_40862, APOSJ_12225, APOSJ_31069, APOSJ_31068, APOSJ_12224, APOSJ_01983, APOSJ_47836, APOSJ_61367, APOSJ_47835, APOSJ_47837, APOSJ_61362, APOSJ_01981, APOSJ_61360, APOSJ_47833, APOSJ_47834, APOSJ_47838, APOSJ_40874, APOSJ_01982	XENTR11018
OG0001517	APOSJ_64375	XENTR13941, XENTR13905
OG0001518	APOSJ_38488, APOSJ_06551	XENTR06101, XENTR00879
OG0001520	APOSJ_06930, APOSJ_04719, APOSJ_04720	XENTR12857, XENTR05173
OG0001521	APOSJ_16952	XENTR14078
OG0001522	APOSJ_53441	XENTR15230
OG0001523	APOSJ_57805, APOSJ_13811, APOSJ_21350, APOSJ_41208, APOSJ_41210, APOSJ_13814, APOSJ_13812, APOSJ_13810, APOSJ_41209, APOSJ_57806, APOSJ_13813, APOSJ_13815, APOSJ_41211, APOSJ_41212	XENTR10881, XENTR17742
OG0001524	APOSJ_00646, APOSJ_00649, APOSJ_00648, APOSJ_00647	XENTR00484
OG0001525	APOSJ_63579	XENTR12515, XENTR12514
OG0001526	APOSJ_52880, APOSJ_52879	XENTR01289, XENTR17681, XENTR16198
OG0001527	APOSJ_12095	XENTR01509
OG0001527	APOSJ_38697	XENTR15735
OG0001528	APOSJ_26070, APOSJ_14559, APOSJ_19618, APOSJ_19617, APOSJ_14564, APOSJ_58217, APOSJ_14561, APOSJ_59048, APOSJ_19619, APOSJ_14560, APOSJ_14565, APOSJ_14563, APOSJ_14562, APOSJ_56123	XENTR17324, XENTR04419
OG0001529	APOSJ_29325, APOSJ_29327, APOSJ_29326	XENTR02811, XENTR02810, XENTR08383
OG0001531	APOSJ_47069	XENTR12449, XENTR11571, XENTR08724
OG0001532	APOSJ_09970, APOSJ_09969	XENTR11612, XENTR16708, XENTR06237
OG0001533	APOSJ_42562, APOSJ_42563, APOSJ_42564	XENTR07080, XENTR17861
OG0001534	APOSJ_63458, APOSJ_35365, APOSJ_35361, APOSJ_35363, APOSJ_35359, APOSJ_35362, APOSJ_35360	XENTR05627, XENTR06763, XENTR05628
OG0001536	APOSJ_12164, APOSJ_12167, APOSJ_12169, APOSJ_10163, APOSJ_17919, APOSJ_10160, APOSJ_17918, APOSJ_12165, APOSJ_47347, APOSJ_43077, APOSJ_10164, APOSJ_06320, APOSJ_12166, APOSJ_17920, APOSJ_17921, APOSJ_10162, APOSJ_06319, APOSJ_10161, APOSJ_12168, APOSJ_06321	XENTR00181, XENTR02934
OG0001538	APOSJ_32609, APOSJ_06874, APOSJ_43458	XENTR15405
OG0001545	APOSJ_59325	XENTR08623, XENTR05315, XENTR18196
OG0001546	APOSJ_33827	XENTR02403, XENTR05092
OG0001549	APOSJ_18418, APOSJ_18415, APOSJ_18417, APOSJ_18416	XENTR06613, XENTR07982, XENTR02588
OG0001550	APOSJ_35970, APOSJ_37097, APOSJ_18901, APOSJ_43280, APOSJ_17288	XENTR12624
OG0001551	APOSJ_20173, APOSJ_65295, APOSJ_65315, APOSJ_40271, APOSJ_30369, APOSJ_13184, APOSJ_13182, APOSJ_63144, APOSJ_38371, APOSJ_13180, APOSJ_13185, APOSJ_13181, APOSJ_40283, APOSJ_30420, APOSJ_38374, APOSJ_20172, APOSJ_65319, APOSJ_65300, APOSJ_65296, APOSJ_38373	XENTR05545, XENTR05547
OG0001552	APOSJ_36407, APOSJ_36406, APOSJ_40615, APOSJ_40614	XENTR07028
OG0001553	APOSJ_33155	XENTR02229, XENTR09430, XENTR09742
OG0001554	APOSJ_01812, APOSJ_01815, APOSJ_39913, APOSJ_01813, APOSJ_63168, APOSJ_01814, APOSJ_59008, APOSJ_11208, APOSJ_39916, APOSJ_63170, APOSJ_51471, APOSJ_63171, APOSJ_11202, APOSJ_63173, APOSJ_11207, APOSJ_38163, APOSJ_63174, APOSJ_63169, APOSJ_63167, APOSJ_03538, APOSJ_63172	XENTR08488, XENTR05924
OG0001557	APOSJ_10654, APOSJ_10652, APOSJ_10655, APOSJ_10651, APOSJ_10653, APOSJ_10656	XENTR11819
OG0001558	APOSJ_61618	XENTR16416, XENTR06488
OG0001559	APOSJ_09869, APOSJ_09865	XENTR09039, XENTR06623
OG0001560	APOSJ_59884, APOSJ_59935	XENTR12473, XENTR04353, XENTR13870, XENTR12299
OG0001561	APOSJ_47065, APOSJ_22872, APOSJ_47066, APOSJ_47067, APOSJ_47068	XENTR16133, XENTR07954, XENTR01341
OG0001563	APOSJ_30084, APOSJ_30085, APOSJ_28436	XENTR12134
OG0001564	APOSJ_17825, APOSJ_17828	XENTR03255, XENTR05932
OG0001565	APOSJ_56291, APOSJ_56292	XENTR14497, XENTR14805, XENTR12160
OG0001566	APOSJ_55830, APOSJ_55832, APOSJ_55836, APOSJ_55833, APOSJ_55829, APOSJ_55831, APOSJ_55834, APOSJ_55835	XENTR12398, XENTR12399, XENTR04955
OG0001567	APOSJ_29433, APOSJ_36664	XENTR10094, XENTR00289
OG0001568	APOSJ_51707, APOSJ_63229, APOSJ_56617, APOSJ_08333, APOSJ_60412, APOSJ_43837, APOSJ_08932, APOSJ_43833, APOSJ_43838, APOSJ_43836, APOSJ_43834, APOSJ_43832, APOSJ_08920, APOSJ_43835, APOSJ_43839, APOSJ_63230, APOSJ_51344, APOSJ_56619, APOSJ_64647, APOSJ_63233, APOSJ_63232, APOSJ_64648, APOSJ_63231, APOSJ_56616, APOSJ_56621	XENTR05615
OG0001569	APOSJ_04760	XENTR02711, XENTR00703, XENTR00702
OG0001570	APOSJ_13094, APOSJ_13092, APOSJ_20991, APOSJ_13088, APOSJ_20995, APOSJ_20992, APOSJ_17048, APOSJ_20994, APOSJ_13089, APOSJ_20993	XENTR05431
OG0001571	APOSJ_58190, APOSJ_41488, APOSJ_41492, APOSJ_41491, APOSJ_41490, APOSJ_41489, APOSJ_58191, APOSJ_41493, APOSJ_41486, APOSJ_60005	XENTR14473
OG0001572	APOSJ_10785, APOSJ_03281, APOSJ_03280, APOSJ_10782	XENTR14408
OG0001572	APOSJ_24843, APOSJ_12670	XENTR03742
OG0001573	APOSJ_07885, APOSJ_28755, APOSJ_28751, APOSJ_40296, APOSJ_07889, APOSJ_04624, APOSJ_40300, APOSJ_28754, APOSJ_40307, APOSJ_07891, APOSJ_55775, APOSJ_55792, APOSJ_27081, APOSJ_07880, APOSJ_55784, APOSJ_06375, APOSJ_27094, APOSJ_06376, APOSJ_07881, APOSJ_07877, APOSJ_21923, APOSJ_07879, APOSJ_40302	XENTR03987, XENTR08694
OG0001574	APOSJ_61647, APOSJ_34078, APOSJ_61646, APOSJ_61645	XENTR01390, XENTR06575, XENTR18448, XENTR11497, XENTR11496
OG0001576	APOSJ_04347, APOSJ_04350, APOSJ_04348, APOSJ_04352, APOSJ_55939, APOSJ_04349	XENTR15048, XENTR13227
OG0001578	APOSJ_57447, APOSJ_34870	XENTR01969, XENTR09544
OG0001579	APOSJ_12988	XENTR06690
OG0001580	APOSJ_03305, APOSJ_44754	XENTR13327, XENTR07267
OG0001581	APOSJ_31513, APOSJ_31511	XENTR07619, XENTR15249
OG0001582	APOSJ_22671, APOSJ_22672	XENTR07708, XENTR17762, XENTR01173
OG0001583	APOSJ_31852, APOSJ_35085, APOSJ_31848, APOSJ_35090	XENTR11561, XENTR14641
