Orthogroup	APOSJ_ok	SCHMD
OG0001177	APOSJ_52104, APOSJ_44813	SCHMD07014, SCHMD07016, SCHMD07017, SCHMD07015
OG0001178	APOSJ_56479	SCHMD07684
OG0001178	APOSJ_53354, APOSJ_62824	SCHMD13713
OG0001179	APOSJ_27224, APOSJ_39766, APOSJ_27225	SCHMD26379
OG0001180	APOSJ_34257, APOSJ_34256	SCHMD06758, SCHMD11099, SCHMD23467, SCHMD27444, SCHMD17396
OG0001181	APOSJ_49272, APOSJ_49277, APOSJ_49275, APOSJ_63759, APOSJ_49276, APOSJ_63757, APOSJ_63760, APOSJ_49271, APOSJ_39251, APOSJ_39252, APOSJ_49273, APOSJ_49274	SCHMD21797
OG0001183	APOSJ_15455, APOSJ_15454	SCHMD02325
OG0001184	APOSJ_14036, APOSJ_14034, APOSJ_14037, APOSJ_14035	SCHMD09255, SCHMD12752
OG0001184	APOSJ_33065, APOSJ_09294, APOSJ_33062, APOSJ_33061	SCHMD29753, SCHMD15110, SCHMD23640
OG0001185	APOSJ_55269, APOSJ_55273, APOSJ_55270, APOSJ_55272, APOSJ_55274, APOSJ_55271, APOSJ_55268, APOSJ_07581	SCHMD23236
OG0001186	APOSJ_65059, APOSJ_49100, APOSJ_61207, APOSJ_61209, APOSJ_49105, APOSJ_49101, APOSJ_49102, APOSJ_40051, APOSJ_61206	SCHMD05037
OG0001188	APOSJ_02458, APOSJ_02460, APOSJ_02459	SCHMD05963, SCHMD14167
OG0001189	APOSJ_07607, APOSJ_46552, APOSJ_46567, APOSJ_07604, APOSJ_07601, APOSJ_07600, APOSJ_07603, APOSJ_32759, APOSJ_07605	SCHMD17573, SCHMD27159, SCHMD05552
OG0001191	APOSJ_42790, APOSJ_42793, APOSJ_14790, APOSJ_42792, APOSJ_14832, APOSJ_38916, APOSJ_42794	SCHMD11387
OG0001197	APOSJ_01649, APOSJ_02421, APOSJ_14617, APOSJ_14615, APOSJ_35771	SCHMD06230
OG0001197	APOSJ_49286, APOSJ_49285	SCHMD16253
OG0001198	APOSJ_58834, APOSJ_58833	SCHMD04078
OG0001199	APOSJ_51306, APOSJ_51308, APOSJ_37753, APOSJ_37754	SCHMD17507, SCHMD14047
OG0001199	APOSJ_05930, APOSJ_37640, APOSJ_05933, APOSJ_05929, APOSJ_05932	SCHMD17830
OG0001201	APOSJ_61344, APOSJ_52026, APOSJ_49436, APOSJ_36541	SCHMD18644
OG0001203	APOSJ_41014, APOSJ_46802	SCHMD00135, SCHMD00546, SCHMD10565, SCHMD27661, SCHMD10341
OG0001204	APOSJ_07019, APOSJ_07070, APOSJ_21696, APOSJ_35408, APOSJ_41668, APOSJ_39539, APOSJ_53773, APOSJ_46990, APOSJ_53249, APOSJ_30340, APOSJ_30345, APOSJ_30338, APOSJ_30339, APOSJ_30343, APOSJ_30342, APOSJ_30344, APOSJ_30341	SCHMD08657, SCHMD22624, SCHMD10325
OG0001207	APOSJ_02461, APOSJ_04816	SCHMD07731
OG0001208	APOSJ_02833, APOSJ_02834, APOSJ_02831, APOSJ_02832	SCHMD11671, SCHMD13440, SCHMD22806
OG0001209	APOSJ_25666, APOSJ_37223, APOSJ_55938, APOSJ_43203, APOSJ_24877, APOSJ_25116, APOSJ_34642, APOSJ_34645, APOSJ_34646, APOSJ_32868, APOSJ_34643, APOSJ_43208, APOSJ_43209, APOSJ_37218, APOSJ_55934, APOSJ_04702, APOSJ_24875, APOSJ_24876, APOSJ_34641, APOSJ_37217, APOSJ_34647, APOSJ_34644, APOSJ_24873, APOSJ_37222, APOSJ_43210, APOSJ_55936, APOSJ_60923, APOSJ_43204, APOSJ_37220, APOSJ_43202, APOSJ_55937, APOSJ_60975, APOSJ_43206, APOSJ_55935, APOSJ_37219, APOSJ_43205, APOSJ_37221, APOSJ_43207, APOSJ_32871, APOSJ_24874	SCHMD22043, SCHMD28492
OG0001210	APOSJ_37932	SCHMD19441
OG0001210	APOSJ_23203, APOSJ_23202	SCHMD03204
OG0001213	APOSJ_24043	SCHMD01086
OG0001213	APOSJ_46848, APOSJ_65395, APOSJ_53817, APOSJ_65397	SCHMD23993, SCHMD21364, SCHMD26387, SCHMD21954, SCHMD22675
OG0001215	APOSJ_25502, APOSJ_21308, APOSJ_21316, APOSJ_24195, APOSJ_24199, APOSJ_24193, APOSJ_24194, APOSJ_21312	SCHMD25774
OG0001216	APOSJ_07687, APOSJ_07690, APOSJ_07688, APOSJ_07689	SCHMD13349
OG0001217	APOSJ_49876, APOSJ_49877	SCHMD18537
OG0001218	APOSJ_12838, APOSJ_12839, APOSJ_12837	SCHMD03255
OG0001219	APOSJ_05496, APOSJ_31063, APOSJ_00885, APOSJ_51184	SCHMD09614, SCHMD00713
OG0001221	APOSJ_23575	SCHMD16690
OG0001223	APOSJ_33776, APOSJ_42058, APOSJ_42065, APOSJ_42066, APOSJ_42061, APOSJ_42060, APOSJ_64592, APOSJ_42059, APOSJ_42062, APOSJ_63265, APOSJ_42064, APOSJ_51893, APOSJ_42063	SCHMD08671
OG0001229	APOSJ_43099	SCHMD15784
OG0001230	APOSJ_03235	SCHMD18159
OG0001231	APOSJ_31108, APOSJ_63515, APOSJ_63517, APOSJ_17578, APOSJ_63521, APOSJ_31111, APOSJ_29042, APOSJ_17638	SCHMD05786, SCHMD07759, SCHMD03181, SCHMD13940, SCHMD03182
OG0001234	APOSJ_53744, APOSJ_64981, APOSJ_01119, APOSJ_64982, APOSJ_23879, APOSJ_35714, APOSJ_25662, APOSJ_35713	SCHMD01688
OG0001236	APOSJ_47426	SCHMD08913, SCHMD03442
OG0001238	APOSJ_10931, APOSJ_10930, APOSJ_10927, APOSJ_10928, APOSJ_10925, APOSJ_10926, APOSJ_10929, APOSJ_10932	SCHMD09688
OG0001239	APOSJ_35111, APOSJ_35115, APOSJ_35117, APOSJ_35116, APOSJ_35110, APOSJ_35114, APOSJ_35113, APOSJ_35112	SCHMD22060, SCHMD22059, SCHMD04401, SCHMD16791
OG0001241	APOSJ_31880, APOSJ_31879	SCHMD04223
OG0001241	APOSJ_14702, APOSJ_26894, APOSJ_26895, APOSJ_14704, APOSJ_14703, APOSJ_26899, APOSJ_14705	SCHMD16327
OG0001245	APOSJ_08451, APOSJ_08447, APOSJ_08448, APOSJ_08444, APOSJ_08449, APOSJ_08445, APOSJ_08443, APOSJ_08446	SCHMD09398
OG0001247	APOSJ_24401, APOSJ_46726	SCHMD01541, SCHMD06119, SCHMD06121
OG0001248	APOSJ_01452	SCHMD28672, SCHMD29190, SCHMD17657
OG0001249	APOSJ_49684, APOSJ_49687, APOSJ_49685, APOSJ_49681, APOSJ_49683, APOSJ_49686, APOSJ_49682	SCHMD01149
OG0001250	APOSJ_45773, APOSJ_45772	SCHMD08101, SCHMD04347
OG0001251	APOSJ_26930, APOSJ_53060	SCHMD18877, SCHMD19053, SCHMD14253, SCHMD20912, SCHMD12715
OG0001254	APOSJ_20082, APOSJ_20079, APOSJ_20080, APOSJ_20081, APOSJ_20083	SCHMD14258, SCHMD09217
OG0001256	APOSJ_22662, APOSJ_16855, APOSJ_16856, APOSJ_08655, APOSJ_16851, APOSJ_41118, APOSJ_12081, APOSJ_08656, APOSJ_40675, APOSJ_16853, APOSJ_08669, APOSJ_08664, APOSJ_16852, APOSJ_55433, APOSJ_55436, APOSJ_18496, APOSJ_55435, APOSJ_16854, APOSJ_16857	SCHMD23608, SCHMD16589, SCHMD16774, SCHMD00239, SCHMD25518
OG0001261	APOSJ_29574, APOSJ_29579, APOSJ_29576, APOSJ_54321, APOSJ_29578, APOSJ_29580, APOSJ_29575, APOSJ_29577	SCHMD04419
OG0001261	APOSJ_27066, APOSJ_38946, APOSJ_27062, APOSJ_27063, APOSJ_27071, APOSJ_27067, APOSJ_27065, APOSJ_27064	SCHMD13436
OG0001262	APOSJ_28304, APOSJ_28303, APOSJ_46237, APOSJ_28302	SCHMD20011
OG0001263	APOSJ_26053, APOSJ_26052, APOSJ_27866, APOSJ_27867	SCHMD17470
OG0001264	APOSJ_45943, APOSJ_45939, APOSJ_45942, APOSJ_45944, APOSJ_06798, APOSJ_45941, APOSJ_59790, APOSJ_06799, APOSJ_45940	SCHMD27230, SCHMD17432
OG0001266	APOSJ_21749	SCHMD00016, SCHMD26654
OG0001266	APOSJ_03810	SCHMD10438
OG0001267	APOSJ_40387, APOSJ_40388	SCHMD05399
OG0001268	APOSJ_30635, APOSJ_30631, APOSJ_30630, APOSJ_61129, APOSJ_26078, APOSJ_61134, APOSJ_30632, APOSJ_61130, APOSJ_30629	SCHMD01057
OG0001271	APOSJ_42324, APOSJ_42325, APOSJ_42323, APOSJ_42327, APOSJ_42326, APOSJ_42322	SCHMD05357
OG0001272	APOSJ_63437, APOSJ_56345, APOSJ_64374, APOSJ_14803, APOSJ_14802	SCHMD22716, SCHMD09459
OG0001273	APOSJ_07726, APOSJ_19500, APOSJ_19498	SCHMD13838, SCHMD25918, SCHMD21739
OG0001275	APOSJ_19016	SCHMD21376
OG0001275	APOSJ_19017, APOSJ_34874	SCHMD25163
OG0001275	APOSJ_40449, APOSJ_40448, APOSJ_40447, APOSJ_40446, APOSJ_40445, APOSJ_40443, APOSJ_64594, APOSJ_40444	SCHMD12521
OG0001279	APOSJ_00366, APOSJ_00367	SCHMD06836
OG0001280	APOSJ_38817, APOSJ_38818, APOSJ_38816	SCHMD09937, SCHMD20104, SCHMD05674, SCHMD11884
OG0001282	APOSJ_53381, APOSJ_53380, APOSJ_53382, APOSJ_53379, APOSJ_53383, APOSJ_62917, APOSJ_63341, APOSJ_62919	SCHMD08025
OG0001284	APOSJ_51094, APOSJ_51096, APOSJ_51095, APOSJ_51093	SCHMD09316
OG0001284	APOSJ_38180, APOSJ_38179, APOSJ_38178, APOSJ_39124	SCHMD00434
OG0001286	APOSJ_21405	SCHMD05790
OG0001287	APOSJ_30564, APOSJ_02347, APOSJ_31786, APOSJ_62177	SCHMD07530
OG0001291	APOSJ_13944, APOSJ_61515, APOSJ_61517, APOSJ_61511, APOSJ_61514, APOSJ_61513, APOSJ_61512, APOSJ_61516	SCHMD20641, SCHMD11793
OG0001294	APOSJ_33881, APOSJ_12351, APOSJ_55521, APOSJ_60130, APOSJ_60133, APOSJ_55523, APOSJ_60129, APOSJ_55517, APOSJ_33889, APOSJ_12353, APOSJ_12350, APOSJ_55520, APOSJ_12352, APOSJ_55516, APOSJ_55525, APOSJ_12355, APOSJ_12354, APOSJ_12349, APOSJ_55519, APOSJ_55524, APOSJ_60131, APOSJ_60128, APOSJ_55522	SCHMD26181, SCHMD17649, SCHMD26146, SCHMD20417, SCHMD20418
OG0001296	APOSJ_05820	SCHMD20454, SCHMD11060
OG0001297	APOSJ_40127, APOSJ_40126, APOSJ_40128, APOSJ_50636	SCHMD10762
OG0001300	APOSJ_00778	SCHMD19001, SCHMD09152, SCHMD17144, SCHMD02202
OG0001302	APOSJ_50423, APOSJ_14148, APOSJ_45734, APOSJ_14151, APOSJ_50422, APOSJ_50421, APOSJ_38024	SCHMD13885
OG0001302	APOSJ_52700, APOSJ_52698, APOSJ_52702, APOSJ_52697	SCHMD08617, SCHMD27826
OG0001306	APOSJ_58894	SCHMD04516
OG0001308	APOSJ_62820, APOSJ_49337, APOSJ_62822	SCHMD08020
OG0001310	APOSJ_62169	SCHMD19422
OG0001310	APOSJ_54029, APOSJ_54028	SCHMD09167
OG0001311	APOSJ_36807	SCHMD05801
OG0001316	APOSJ_23602	SCHMD15981
OG0001318	APOSJ_38930, APOSJ_26105, APOSJ_12648, APOSJ_38928, APOSJ_38929, APOSJ_43686, APOSJ_38925, APOSJ_26107	SCHMD07054
OG0001318	APOSJ_58195, APOSJ_58196, APOSJ_25774	SCHMD16802
OG0001319	APOSJ_49796	SCHMD14764
OG0001320	APOSJ_57053, APOSJ_18022	SCHMD01321, SCHMD01324, SCHMD01322
OG0001320	APOSJ_18945	SCHMD05527
OG0001321	APOSJ_00883, APOSJ_05483, APOSJ_00884	SCHMD23818
OG0001322	APOSJ_17574, APOSJ_34586, APOSJ_25010, APOSJ_25009	SCHMD09506
OG0001323	APOSJ_62064	SCHMD18380, SCHMD28053
OG0001323	APOSJ_22973	SCHMD14852, SCHMD22300
OG0001325	APOSJ_07903, APOSJ_07905	SCHMD05728
OG0001326	APOSJ_44084, APOSJ_48298	SCHMD29052, SCHMD26738, SCHMD21907, SCHMD17595, SCHMD08761, SCHMD19423
OG0001327	APOSJ_32560, APOSJ_15638	SCHMD08653, SCHMD04846
OG0001328	APOSJ_09302, APOSJ_09297, APOSJ_52598, APOSJ_09296, APOSJ_52596, APOSJ_59045, APOSJ_59781, APOSJ_52600, APOSJ_59046, APOSJ_52599, APOSJ_01427, APOSJ_09295, APOSJ_09298, APOSJ_09299, APOSJ_11661, APOSJ_32443, APOSJ_52597, APOSJ_59043, APOSJ_59044, APOSJ_59047, APOSJ_09301	SCHMD23086
OG0001329	APOSJ_53471, APOSJ_53474, APOSJ_53473	SCHMD15324
OG0001331	APOSJ_64248, APOSJ_56897, APOSJ_19276, APOSJ_64250, APOSJ_19283, APOSJ_19279, APOSJ_25098, APOSJ_19280, APOSJ_64249, APOSJ_64244, APOSJ_19284, APOSJ_25100, APOSJ_64247, APOSJ_64246, APOSJ_19281, APOSJ_19278, APOSJ_06702, APOSJ_26972, APOSJ_19282, APOSJ_25099, APOSJ_64245, APOSJ_64251, APOSJ_19275	SCHMD14545
OG0001332	APOSJ_62303, APOSJ_62304, APOSJ_34905, APOSJ_34907, APOSJ_34906, APOSJ_34908, APOSJ_34904	SCHMD04204
OG0001333	APOSJ_54634, APOSJ_27713, APOSJ_11036, APOSJ_48030, APOSJ_01772, APOSJ_48029, APOSJ_42588, APOSJ_58038, APOSJ_58032, APOSJ_48031, APOSJ_58027, APOSJ_54633, APOSJ_48032, APOSJ_01771, APOSJ_21097, APOSJ_21098, APOSJ_64098	SCHMD15673, SCHMD23155
OG0001335	APOSJ_37030	SCHMD26447
OG0001337	APOSJ_29722	SCHMD01703
OG0001337	APOSJ_00699, APOSJ_25641, APOSJ_62000, APOSJ_00714, APOSJ_08080, APOSJ_61995, APOSJ_30806, APOSJ_00711	SCHMD11229, SCHMD01704, SCHMD14444
OG0001341	APOSJ_13756, APOSJ_26232, APOSJ_55577, APOSJ_47616, APOSJ_13755, APOSJ_47617, APOSJ_51109, APOSJ_26204, APOSJ_07563, APOSJ_47614, APOSJ_51124, APOSJ_55588, APOSJ_13754, APOSJ_07564, APOSJ_26219, APOSJ_26213	SCHMD01188, SCHMD02608
OG0001348	APOSJ_64919, APOSJ_64920, APOSJ_25094, APOSJ_64921	SCHMD24331, SCHMD29399
OG0001350	APOSJ_58137, APOSJ_58135, APOSJ_58134, APOSJ_56731, APOSJ_56732, APOSJ_58136, APOSJ_56733, APOSJ_56730	SCHMD23052
OG0001350	APOSJ_37537, APOSJ_05346, APOSJ_05345, APOSJ_36144, APOSJ_36143	SCHMD17071, SCHMD29804, SCHMD10618
OG0001351	APOSJ_64597, APOSJ_60152	SCHMD24241
OG0001353	APOSJ_07681, APOSJ_07682	SCHMD10586
OG0001354	APOSJ_12562, APOSJ_13772	SCHMD12063
OG0001355	APOSJ_04974, APOSJ_04973	SCHMD23781
OG0001356	APOSJ_55102, APOSJ_45190, APOSJ_19994, APOSJ_08640, APOSJ_55103, APOSJ_45195, APOSJ_08639, APOSJ_08638, APOSJ_65373, APOSJ_45192, APOSJ_45191	SCHMD21598, SCHMD19916
OG0001357	APOSJ_14369, APOSJ_14370	SCHMD16922, SCHMD25884
OG0001362	APOSJ_21174	SCHMD04122, SCHMD05643, SCHMD13617
OG0001363	APOSJ_18304	SCHMD05287, SCHMD16288, SCHMD05291
OG0001364	APOSJ_40220	SCHMD00323
OG0001367	APOSJ_43134, APOSJ_64574	SCHMD04624
OG0001368	APOSJ_11663, APOSJ_11664, APOSJ_08285, APOSJ_08277, APOSJ_33258, APOSJ_11662	SCHMD12524, SCHMD12925, SCHMD10124, SCHMD12523, SCHMD08134, SCHMD19303, SCHMD02343
OG0001369	APOSJ_27114, APOSJ_27111, APOSJ_27113, APOSJ_27110, APOSJ_20416, APOSJ_27112	SCHMD15727, SCHMD16208, SCHMD22520, SCHMD04521
OG0001370	APOSJ_23259	SCHMD12004
OG0001370	APOSJ_51380, APOSJ_18976	SCHMD18225, SCHMD11963
OG0001371	APOSJ_60337, APOSJ_41614, APOSJ_41615, APOSJ_05666, APOSJ_05668, APOSJ_05667	SCHMD02523
OG0001372	APOSJ_22680, APOSJ_51824, APOSJ_22681, APOSJ_22679, APOSJ_22682	SCHMD12353, SCHMD23970
OG0001372	APOSJ_58194	SCHMD29815
OG0001374	APOSJ_06603, APOSJ_42895, APOSJ_02943, APOSJ_02946	SCHMD12937
OG0001375	APOSJ_41146, APOSJ_32605, APOSJ_42027, APOSJ_01914, APOSJ_01916, APOSJ_11798, APOSJ_01917, APOSJ_01918, APOSJ_01915, APOSJ_01919	SCHMD18333
OG0001378	APOSJ_23820, APOSJ_23821, APOSJ_18962	SCHMD12504, SCHMD07107
OG0001379	APOSJ_32392, APOSJ_32393, APOSJ_32390, APOSJ_32389, APOSJ_31749, APOSJ_05697, APOSJ_31750, APOSJ_32391	SCHMD15234
OG0001381	APOSJ_28946, APOSJ_28947, APOSJ_28949, APOSJ_28948	SCHMD02869, SCHMD02871, SCHMD02870
OG0001383	APOSJ_33339, APOSJ_23887, APOSJ_51980, APOSJ_51857, APOSJ_14897, APOSJ_51364, APOSJ_51363, APOSJ_51365, APOSJ_19442, APOSJ_23890, APOSJ_51833, APOSJ_23886, APOSJ_23889, APOSJ_23891, APOSJ_23888, APOSJ_51123	SCHMD28197, SCHMD18572
OG0001386	APOSJ_12830, APOSJ_12824, APOSJ_12831, APOSJ_12829	SCHMD24943, SCHMD20670, SCHMD14052, SCHMD07967, SCHMD00663
OG0001389	APOSJ_21023	SCHMD02031, SCHMD17776
OG0001394	APOSJ_14603, APOSJ_14601, APOSJ_32575, APOSJ_32572, APOSJ_14602, APOSJ_32574, APOSJ_32577, APOSJ_36758, APOSJ_32573, APOSJ_32576, APOSJ_14600, APOSJ_26314	SCHMD23211, SCHMD24249
OG0001395	APOSJ_19595	SCHMD11706, SCHMD08832
OG0001397	APOSJ_08999, APOSJ_08998	SCHMD08548, SCHMD08095
OG0001399	APOSJ_63162, APOSJ_63166, APOSJ_63165, APOSJ_63164, APOSJ_63163, APOSJ_51444, APOSJ_50593, APOSJ_50594	SCHMD20091, SCHMD16432
OG0001400	APOSJ_40398, APOSJ_52484, APOSJ_40397, APOSJ_40400	SCHMD26317
OG0001401	APOSJ_41226, APOSJ_57926, APOSJ_41227, APOSJ_43952, APOSJ_43951, APOSJ_43953	SCHMD15712
OG0001402	APOSJ_05185, APOSJ_05184	SCHMD06853
OG0001404	APOSJ_25093	SCHMD14856
OG0001404	APOSJ_28116, APOSJ_28135, APOSJ_38973	SCHMD14853
OG0001405	APOSJ_13259	SCHMD16175
OG0001406	APOSJ_01575	SCHMD13359, SCHMD19152
OG0001408	APOSJ_62183, APOSJ_62674	SCHMD23659, SCHMD15840, SCHMD15841
OG0001409	APOSJ_07829, APOSJ_09406, APOSJ_09407, APOSJ_09408, APOSJ_09409, APOSJ_09410	SCHMD04792
OG0001410	APOSJ_51759, APOSJ_51757, APOSJ_05846, APOSJ_51758	SCHMD09832
OG0001410	APOSJ_04633	SCHMD09687
OG0001411	APOSJ_38351, APOSJ_52153, APOSJ_55708, APOSJ_33498, APOSJ_55701, APOSJ_33500, APOSJ_63215, APOSJ_45710, APOSJ_26956, APOSJ_33502, APOSJ_33501, APOSJ_26953, APOSJ_33507, APOSJ_26954, APOSJ_33506, APOSJ_33504, APOSJ_52154, APOSJ_33505, APOSJ_55703, APOSJ_33503, APOSJ_26957, APOSJ_55709, APOSJ_45708, APOSJ_55707, APOSJ_45709, APOSJ_26952, APOSJ_38354, APOSJ_33499	SCHMD13417, SCHMD19317, SCHMD13416, SCHMD19137
OG0001412	APOSJ_08051, APOSJ_27255, APOSJ_50629, APOSJ_18073, APOSJ_08050, APOSJ_57056, APOSJ_50632, APOSJ_32891, APOSJ_50630, APOSJ_09735, APOSJ_09732, APOSJ_08048, APOSJ_08052, APOSJ_08049, APOSJ_27259, APOSJ_09734, APOSJ_09733, APOSJ_43373, APOSJ_50243, APOSJ_32846, APOSJ_27260, APOSJ_02937	SCHMD13223
OG0001413	APOSJ_13128, APOSJ_56198	SCHMD02827
OG0001413	APOSJ_60763, APOSJ_53004, APOSJ_60766	SCHMD02718
OG0001414	APOSJ_63059, APOSJ_63062, APOSJ_63061, APOSJ_63060, APOSJ_63057, APOSJ_63058	SCHMD19649
OG0001415	APOSJ_28238, APOSJ_48349	SCHMD01522, SCHMD16066, SCHMD16500, SCHMD15947
OG0001417	APOSJ_53606, APOSJ_65112, APOSJ_63699, APOSJ_65113	SCHMD06429, SCHMD24380, SCHMD19840, SCHMD16804, SCHMD06430
OG0001421	APOSJ_16340, APOSJ_16339	SCHMD14208
OG0001422	APOSJ_00918, APOSJ_00916	SCHMD18897, SCHMD04981, SCHMD04982
OG0001424	APOSJ_44890, APOSJ_44889	SCHMD23260, SCHMD24676
OG0001425	APOSJ_02691, APOSJ_03645, APOSJ_65175, APOSJ_02690, APOSJ_16541, APOSJ_02689, APOSJ_02694, APOSJ_02692	SCHMD16287, SCHMD09188, SCHMD09187
OG0001426	APOSJ_20659, APOSJ_03328	SCHMD02033
OG0001427	APOSJ_47860	SCHMD03939, SCHMD00575
OG0001428	APOSJ_08747	SCHMD06125
OG0001429	APOSJ_58301, APOSJ_02678, APOSJ_02680, APOSJ_02683, APOSJ_02682, APOSJ_02679	SCHMD14421
OG0001430	APOSJ_18614	SCHMD00026
OG0001432	APOSJ_58435, APOSJ_58436, APOSJ_58438, APOSJ_58439, APOSJ_58437	SCHMD22173
OG0001434	APOSJ_18726	SCHMD11795
OG0001439	APOSJ_02659, APOSJ_33067, APOSJ_02660, APOSJ_02663	SCHMD07462, SCHMD14352
OG0001440	APOSJ_27900, APOSJ_27899	SCHMD08958, SCHMD08957
OG0001445	APOSJ_48231, APOSJ_61399, APOSJ_13482, APOSJ_19159, APOSJ_48233, APOSJ_13481, APOSJ_13478, APOSJ_61401, APOSJ_48234, APOSJ_13485, APOSJ_61400, APOSJ_13486, APOSJ_12279, APOSJ_52238, APOSJ_61398, APOSJ_40917, APOSJ_41165, APOSJ_52261, APOSJ_02004, APOSJ_48230, APOSJ_12281, APOSJ_41135, APOSJ_19163, APOSJ_13480, APOSJ_48232	SCHMD04082
OG0001447	APOSJ_44814, APOSJ_28079, APOSJ_28082, APOSJ_28081, APOSJ_28080	SCHMD14223
OG0001449	APOSJ_09119, APOSJ_58492	SCHMD11900
OG0001450	APOSJ_20784	SCHMD00462
OG0001450	APOSJ_32187	SCHMD05056, SCHMD20237
OG0001451	APOSJ_60575, APOSJ_09090, APOSJ_58280, APOSJ_09094, APOSJ_09093, APOSJ_47714, APOSJ_09092, APOSJ_09091, APOSJ_31618, APOSJ_31620	SCHMD11378, SCHMD13989, SCHMD09385, SCHMD09340
OG0001453	APOSJ_03694	SCHMD06884, SCHMD06825
OG0001454	APOSJ_38412, APOSJ_38411	SCHMD21412, SCHMD12857, SCHMD10712, SCHMD05935, SCHMD27841, SCHMD03145
OG0001455	APOSJ_19092, APOSJ_19091	SCHMD09779, SCHMD21676, SCHMD21247, SCHMD23564, SCHMD17786, SCHMD27690, SCHMD19082, SCHMD00110
OG0001456	APOSJ_36129, APOSJ_36127, APOSJ_36126, APOSJ_36125, APOSJ_36128, APOSJ_36124, APOSJ_14012, APOSJ_25848	SCHMD22269, SCHMD26154
OG0001460	APOSJ_22473, APOSJ_22474, APOSJ_22475	SCHMD10311, SCHMD23647
OG0001460	APOSJ_22989, APOSJ_22990	SCHMD10312, SCHMD23646
OG0001464	APOSJ_62735, APOSJ_62738, APOSJ_62734	SCHMD20463
OG0001466	APOSJ_55773, APOSJ_49228, APOSJ_20185, APOSJ_20186, APOSJ_63188, APOSJ_49229, APOSJ_49227	SCHMD12996, SCHMD13074
OG0001467	APOSJ_22274, APOSJ_22277	SCHMD12343
OG0001467	APOSJ_48095	SCHMD19099
OG0001468	APOSJ_23856, APOSJ_23854, APOSJ_23853, APOSJ_23852	SCHMD00390
OG0001469	APOSJ_45532, APOSJ_45531	SCHMD09394
OG0001469	APOSJ_58140	SCHMD24067, SCHMD10449
OG0001470	APOSJ_09188	SCHMD02322
OG0001470	APOSJ_62615	SCHMD02321, SCHMD02318
OG0001472	APOSJ_20884, APOSJ_02763	SCHMD12948
OG0001472	APOSJ_04800, APOSJ_04801	SCHMD13936, SCHMD13397, SCHMD27432
OG0001474	APOSJ_53524, APOSJ_26185, APOSJ_26183, APOSJ_26184	SCHMD07415
OG0001475	APOSJ_43620	SCHMD01990, SCHMD01568, SCHMD01569, SCHMD13677, SCHMD05348
OG0001478	APOSJ_40906, APOSJ_40905, APOSJ_40911, APOSJ_40910, APOSJ_40904, APOSJ_40907, APOSJ_40909, APOSJ_55742	SCHMD22576, SCHMD26017
OG0001479	APOSJ_16438, APOSJ_29892, APOSJ_29818, APOSJ_16436	SCHMD12413, SCHMD08686
OG0001480	APOSJ_02796, APOSJ_32378, APOSJ_32380, APOSJ_32377	SCHMD13493
OG0001482	APOSJ_53360	SCHMD02244
OG0001482	APOSJ_35936, APOSJ_35937	SCHMD09593, SCHMD10073, SCHMD09185, SCHMD02242
OG0001483	APOSJ_57364, APOSJ_51007, APOSJ_56520, APOSJ_64029, APOSJ_51008, APOSJ_57365, APOSJ_64030, APOSJ_64025, APOSJ_64027, APOSJ_19561, APOSJ_57363, APOSJ_64912, APOSJ_16808, APOSJ_57366, APOSJ_51011, APOSJ_51547, APOSJ_57367, APOSJ_51010, APOSJ_51013, APOSJ_51014, APOSJ_19564, APOSJ_64028, APOSJ_34936, APOSJ_51012	SCHMD00397
OG0001484	APOSJ_16822, APOSJ_40457, APOSJ_16820, APOSJ_16823, APOSJ_16824, APOSJ_16819, APOSJ_16821, APOSJ_16818, APOSJ_16825	SCHMD14277
OG0001485	APOSJ_48935	SCHMD18182
OG0001488	APOSJ_18281, APOSJ_46129, APOSJ_24273, APOSJ_62760, APOSJ_20457	SCHMD21551
OG0001490	APOSJ_48336, APOSJ_07680	SCHMD08286, SCHMD07637
OG0001492	APOSJ_62402	SCHMD23516, SCHMD26961, SCHMD25275, SCHMD13787, SCHMD04408, SCHMD08526, SCHMD03207, SCHMD22383, SCHMD21998, SCHMD05531, SCHMD02901, SCHMD18008, SCHMD25870, SCHMD01545, SCHMD02176, SCHMD21595, SCHMD22373, SCHMD22752, SCHMD09908, SCHMD16982, SCHMD26364, SCHMD01591
OG0001501	APOSJ_36887	SCHMD02704
OG0001502	APOSJ_52685, APOSJ_52686, APOSJ_52688, APOSJ_58829, APOSJ_52681, APOSJ_52682, APOSJ_52683, APOSJ_52684, APOSJ_52687	SCHMD06697
OG0001503	APOSJ_39257	SCHMD25279, SCHMD19928
OG0001503	APOSJ_26139, APOSJ_26137, APOSJ_26138, APOSJ_26136	SCHMD25148
OG0001504	APOSJ_35252, APOSJ_31363, APOSJ_05029, APOSJ_31367, APOSJ_05030	SCHMD05964
OG0001506	APOSJ_40132, APOSJ_06340, APOSJ_06342, APOSJ_06334, APOSJ_06337, APOSJ_06341, APOSJ_06338, APOSJ_06339	SCHMD04881
OG0001507	APOSJ_54371, APOSJ_54370	SCHMD00476, SCHMD00993
OG0001508	APOSJ_28090	SCHMD22201, SCHMD18843, SCHMD16325, SCHMD15374
OG0001510	APOSJ_51289, APOSJ_51290	SCHMD18904, SCHMD27815, SCHMD18903
