Orthogroup	APOSJ_ok	AENJA_ok
OG0000041	APOSJ_00247	AENJA_03404, AENJA_03405
OG0000042	APOSJ_60830, APOSJ_16283, APOSJ_27361	AENJA_20216
OG0000044	APOSJ_20279, APOSJ_20278	AENJA_12079
OG0000044	APOSJ_22626, APOSJ_55615, APOSJ_55614, APOSJ_28339, APOSJ_28351, APOSJ_28336, APOSJ_22636, APOSJ_03631	AENJA_26664
OG0000044	APOSJ_46280	AENJA_23969
OG0000044	APOSJ_55841	AENJA_03123
OG0000044	APOSJ_57022, APOSJ_17804	AENJA_06141
OG0000045	APOSJ_29414	AENJA_25503
OG0000045	APOSJ_01039	AENJA_24293
OG0000045	APOSJ_29368, APOSJ_29369	AENJA_09277
OG0000045	APOSJ_45950, APOSJ_27349, APOSJ_04409, APOSJ_04407, APOSJ_04408	AENJA_04220, AENJA_24299
OG0000045	APOSJ_64963	AENJA_10338, AENJA_06988
OG0000045	APOSJ_04466, APOSJ_33667	AENJA_18923, AENJA_18166, AENJA_08775
OG0000045	APOSJ_44902, APOSJ_44899, APOSJ_44901, APOSJ_54328, APOSJ_02525, APOSJ_27472	AENJA_20791
OG0000045	APOSJ_15992, APOSJ_12916, APOSJ_12920, APOSJ_12919, APOSJ_12914, APOSJ_12918, APOSJ_12915, APOSJ_12917	AENJA_09131
OG0000046	APOSJ_42127, APOSJ_64323, APOSJ_42125	AENJA_09090, AENJA_10596, AENJA_20156, AENJA_21759
OG0000046	APOSJ_02618, APOSJ_32175, APOSJ_31531	AENJA_13407, AENJA_01687, AENJA_01592, AENJA_15828
OG0000047	APOSJ_07377	AENJA_20068
OG0000047	APOSJ_54259	AENJA_14228, AENJA_15629, AENJA_01851
OG0000048	APOSJ_59658	AENJA_11619
OG0000048	APOSJ_10763, APOSJ_10766	AENJA_21270
OG0000048	APOSJ_11623	AENJA_21713
OG0000048	APOSJ_03221, APOSJ_10764	AENJA_09360
OG0000048	APOSJ_60260, APOSJ_60261, APOSJ_61046, APOSJ_60262, APOSJ_34779	AENJA_16735
OG0000048	APOSJ_12442	AENJA_25506
OG0000049	APOSJ_51843	AENJA_20702
OG0000049	APOSJ_36502	AENJA_25756
OG0000049	APOSJ_34401	AENJA_10359
OG0000049	APOSJ_35690, APOSJ_21435	AENJA_24580
OG0000049	APOSJ_26887, APOSJ_00983, APOSJ_14701, APOSJ_26886, APOSJ_26888, APOSJ_25392, APOSJ_11159, APOSJ_25393, APOSJ_26890, APOSJ_14700, APOSJ_00988, APOSJ_05165, APOSJ_05164, APOSJ_55533, APOSJ_62002, APOSJ_23002, APOSJ_42387, APOSJ_50269, APOSJ_50261, APOSJ_42386	AENJA_11158
OG0000049	APOSJ_09319, APOSJ_59032	AENJA_02953, AENJA_07586
OG0000049	APOSJ_55361, APOSJ_34757, APOSJ_60078, APOSJ_57736, APOSJ_57738, APOSJ_60083, APOSJ_60080, APOSJ_60075, APOSJ_57737, APOSJ_60077, APOSJ_60082	AENJA_17680
OG0000050	APOSJ_57493, APOSJ_36060, APOSJ_36061, APOSJ_36063, APOSJ_36065, APOSJ_36066, APOSJ_04035, APOSJ_00653, APOSJ_36062, APOSJ_25539, APOSJ_36064, APOSJ_00654, APOSJ_08665, APOSJ_29147, APOSJ_51862, APOSJ_51863, APOSJ_20325, APOSJ_20324, APOSJ_58281, APOSJ_34871, APOSJ_13856, APOSJ_13854, APOSJ_45580, APOSJ_13852, APOSJ_13850, APOSJ_13851, APOSJ_13855, APOSJ_13853, APOSJ_12186	AENJA_04055, AENJA_09800, AENJA_19193
OG0000050	APOSJ_40638	AENJA_03200, AENJA_25472, AENJA_19123, AENJA_10961
OG0000050	APOSJ_13876	AENJA_09597, AENJA_17561
OG0000050	APOSJ_54268, APOSJ_54266, APOSJ_02357, APOSJ_54267, APOSJ_54270, APOSJ_54269, APOSJ_28465	AENJA_01528, AENJA_02355, AENJA_00087
OG0000050	APOSJ_15112, APOSJ_62920, APOSJ_15109, APOSJ_15111, APOSJ_15108	AENJA_12783
OG0000051	APOSJ_42696, APOSJ_22311, APOSJ_45471, APOSJ_36585, APOSJ_65392, APOSJ_36584, APOSJ_36582, APOSJ_36580, APOSJ_36579, APOSJ_28591, APOSJ_28590, APOSJ_19528, APOSJ_48652, APOSJ_48243, APOSJ_48242, APOSJ_48241, APOSJ_48240, APOSJ_13578, APOSJ_61106	AENJA_12662
OG0000051	APOSJ_30249, APOSJ_30251, APOSJ_01654, APOSJ_47098	AENJA_24250
OG0000052	APOSJ_26687, APOSJ_34045, APOSJ_63388, APOSJ_36954, APOSJ_61278	AENJA_03439, AENJA_08145
OG0000052	APOSJ_55765	AENJA_25939
OG0000053	APOSJ_62689	AENJA_14744
OG0000053	APOSJ_06077	AENJA_07517
OG0000053	APOSJ_01928	AENJA_06824, AENJA_02299, AENJA_15417
OG0000053	APOSJ_46784, APOSJ_43246, APOSJ_45595, APOSJ_45594, APOSJ_08055	AENJA_26082
OG0000053	APOSJ_55098, APOSJ_10099, APOSJ_09291, APOSJ_09292	AENJA_25816, AENJA_09489
OG0000054	APOSJ_18612, APOSJ_52518, APOSJ_18611, APOSJ_31400, APOSJ_07291, APOSJ_45891, APOSJ_07290, APOSJ_24181, APOSJ_58354, APOSJ_58353, APOSJ_58350, APOSJ_58351, APOSJ_58352	AENJA_06676, AENJA_23371
OG0000054	APOSJ_07760, APOSJ_07758, APOSJ_52019, APOSJ_14269	AENJA_12232, AENJA_06677
OG0000056	APOSJ_39271, APOSJ_39270, APOSJ_48773, APOSJ_45665	AENJA_20268
OG0000056	APOSJ_63771, APOSJ_63767	AENJA_20270
OG0000057	APOSJ_56231	AENJA_23993
OG0000057	APOSJ_24024, APOSJ_17502, APOSJ_17503, APOSJ_17501, APOSJ_17500, APOSJ_17499	AENJA_11025
OG0000058	APOSJ_27364, APOSJ_40682, APOSJ_27363	AENJA_23345
OG0000058	APOSJ_01990, APOSJ_45171, APOSJ_56047, APOSJ_62157, APOSJ_01986, APOSJ_12231, APOSJ_01994, APOSJ_62154, APOSJ_01988, APOSJ_62155	AENJA_12354
OG0000058	APOSJ_01291, APOSJ_51554	AENJA_10634
OG0000059	APOSJ_34977, APOSJ_41112, APOSJ_15943, APOSJ_15944	AENJA_13132
OG0000059	APOSJ_09529	AENJA_17651
OG0000059	APOSJ_54479	AENJA_11528
OG0000059	APOSJ_40721, APOSJ_40724, APOSJ_40723	AENJA_18423, AENJA_19757
OG0000059	APOSJ_35006, APOSJ_35005, APOSJ_35004	AENJA_26400
OG0000059	APOSJ_00361, APOSJ_32459	AENJA_11199, AENJA_02561, AENJA_02562
OG0000060	APOSJ_62502, APOSJ_14511, APOSJ_62507, APOSJ_14509, APOSJ_53301, APOSJ_53299, APOSJ_62506, APOSJ_08035, APOSJ_62505	AENJA_17233
OG0000060	APOSJ_41349	AENJA_19748
OG0000060	APOSJ_24727, APOSJ_46788	AENJA_23597
OG0000061	APOSJ_58339, APOSJ_18222, APOSJ_18226, APOSJ_18220, APOSJ_58336, APOSJ_24082, APOSJ_18227, APOSJ_18225, APOSJ_18223, APOSJ_24083, APOSJ_24098, APOSJ_58337, APOSJ_58338, APOSJ_18224	AENJA_07301
OG0000061	APOSJ_04549, APOSJ_04550	AENJA_07183
OG0000061	APOSJ_53824, APOSJ_08464, APOSJ_14395	AENJA_26614, AENJA_08766
OG0000061	APOSJ_44585, APOSJ_44584, APOSJ_12599, APOSJ_31580, APOSJ_31574, APOSJ_30135, APOSJ_31576, APOSJ_13080, APOSJ_01080, APOSJ_31575, APOSJ_31579, APOSJ_31577, APOSJ_31578	AENJA_06999
OG0000061	APOSJ_63552, APOSJ_56302	AENJA_07304
OG0000062	APOSJ_50534, APOSJ_50538, APOSJ_50533, APOSJ_50536, APOSJ_39442	AENJA_09642
OG0000062	APOSJ_42177, APOSJ_42181, APOSJ_42180, APOSJ_42182	AENJA_08106, AENJA_05257, AENJA_04997, AENJA_21915, AENJA_04995
OG0000062	APOSJ_10140	AENJA_03699
OG0000063	APOSJ_62799, APOSJ_60703	AENJA_20321
OG0000063	APOSJ_45342, APOSJ_45340, APOSJ_35186, APOSJ_45343, APOSJ_45341, APOSJ_16611	AENJA_03789
OG0000063	APOSJ_54428, APOSJ_43445, APOSJ_43446, APOSJ_32981, APOSJ_59523, APOSJ_17401, APOSJ_34559, APOSJ_34558, APOSJ_34560, APOSJ_41274, APOSJ_48780, APOSJ_15420, APOSJ_15419, APOSJ_15421, APOSJ_15422, APOSJ_65066, APOSJ_55009, APOSJ_39001, APOSJ_55011, APOSJ_24896	AENJA_04323
OG0000063	APOSJ_58298, APOSJ_58293, APOSJ_19476	AENJA_26394
OG0000064	APOSJ_00152	AENJA_16750
OG0000064	APOSJ_31230	AENJA_15514
OG0000064	APOSJ_33042	AENJA_22603
OG0000065	APOSJ_50038, APOSJ_50039, APOSJ_24289, APOSJ_57910, APOSJ_03191, APOSJ_44461, APOSJ_44463, APOSJ_44460, APOSJ_44462, APOSJ_44459, APOSJ_44458, APOSJ_03207, APOSJ_00528, APOSJ_38560, APOSJ_35502, APOSJ_44267, APOSJ_21458, APOSJ_46186, APOSJ_46189, APOSJ_55233, APOSJ_00910	AENJA_08288
OG0000065	APOSJ_42751, APOSJ_33992, APOSJ_36131, APOSJ_42184, APOSJ_00972	AENJA_15523
OG0000066	APOSJ_56697, APOSJ_30328	AENJA_12655, AENJA_09505
OG0000066	APOSJ_39917, APOSJ_61182, APOSJ_56923	AENJA_20318
OG0000067	APOSJ_52844, APOSJ_52843, APOSJ_12780, APOSJ_12787, APOSJ_12782, APOSJ_12783, APOSJ_57552	AENJA_21171
OG0000067	APOSJ_18931	AENJA_21686
OG0000067	APOSJ_06153	AENJA_02413
OG0000067	APOSJ_56300, APOSJ_56301, APOSJ_56298, APOSJ_56299	AENJA_04270
OG0000068	APOSJ_21674, APOSJ_37249, APOSJ_37250, APOSJ_22049, APOSJ_37245, APOSJ_13843, APOSJ_13846, APOSJ_13840, APOSJ_13849, APOSJ_37247, APOSJ_37246, APOSJ_22027, APOSJ_13845, APOSJ_37251, APOSJ_37248, APOSJ_13847, APOSJ_07893, APOSJ_07895, APOSJ_07894, APOSJ_07892	AENJA_08649
OG0000068	APOSJ_18613	AENJA_02187, AENJA_15847, AENJA_18813, AENJA_15846, AENJA_08645, AENJA_17392, AENJA_01993, AENJA_10902
OG0000068	APOSJ_16395, APOSJ_61799, APOSJ_25336, APOSJ_63107, APOSJ_57724, APOSJ_12116, APOSJ_12117, APOSJ_12118, APOSJ_12119	AENJA_20175, AENJA_10908, AENJA_08647
OG0000069	APOSJ_40539, APOSJ_40541, APOSJ_40540	AENJA_15982
OG0000070	APOSJ_54993	AENJA_20523, AENJA_15427, AENJA_23180, AENJA_12319, AENJA_24460, AENJA_25453, AENJA_07501
OG0000070	APOSJ_01603	AENJA_17946, AENJA_17947
OG0000070	APOSJ_32199, APOSJ_32200, APOSJ_19014, APOSJ_41483, APOSJ_41485, APOSJ_41484	AENJA_05824
OG0000070	APOSJ_45156	AENJA_17346
OG0000070	APOSJ_39050	AENJA_12868
OG0000070	APOSJ_15810, APOSJ_02571	AENJA_23218
OG0000070	APOSJ_07700, APOSJ_07702, APOSJ_07701	AENJA_23720, AENJA_23723
OG0000071	APOSJ_47743, APOSJ_47742	AENJA_19944
OG0000071	APOSJ_37919, APOSJ_37920	AENJA_11228, AENJA_11157
OG0000071	APOSJ_06112, APOSJ_06111	AENJA_22629, AENJA_19685, AENJA_10216, AENJA_21722, AENJA_10228, AENJA_19682
OG0000072	APOSJ_61865, APOSJ_61864	AENJA_14652
OG0000072	APOSJ_38815	AENJA_13128
OG0000072	APOSJ_48834, APOSJ_48835, APOSJ_48833	AENJA_02450
OG0000072	APOSJ_18641, APOSJ_18643, APOSJ_18642, APOSJ_18645, APOSJ_18644, APOSJ_05758, APOSJ_62884, APOSJ_24139, APOSJ_45100, APOSJ_26722	AENJA_05444
OG0000072	APOSJ_62423, APOSJ_40725, APOSJ_21416	AENJA_24050, AENJA_00746
OG0000073	APOSJ_38490, APOSJ_38489	AENJA_08518, AENJA_08515
OG0000073	APOSJ_08940, APOSJ_46393, APOSJ_46396, APOSJ_46397, APOSJ_46395, APOSJ_46394, APOSJ_46392, APOSJ_46391, APOSJ_46390, APOSJ_08939, APOSJ_08938, APOSJ_08937, APOSJ_08936, APOSJ_08935, APOSJ_08934, APOSJ_08933, APOSJ_11264, APOSJ_11263, APOSJ_49054, APOSJ_07397, APOSJ_07398, APOSJ_59440, APOSJ_59442, APOSJ_59444, APOSJ_59439, APOSJ_30291, APOSJ_59443, APOSJ_07209, APOSJ_43657, APOSJ_43658, APOSJ_22605, APOSJ_45919, APOSJ_30921, APOSJ_63534, APOSJ_23884, APOSJ_24622	AENJA_03975, AENJA_15428
OG0000074	APOSJ_13143	AENJA_05555
OG0000074	APOSJ_54927, APOSJ_51986, APOSJ_40639, APOSJ_38988, APOSJ_51984, APOSJ_54925	AENJA_24714
OG0000074	APOSJ_06601, APOSJ_29080, APOSJ_29087, APOSJ_64653	AENJA_19802, AENJA_22095, AENJA_10992
OG0000074	APOSJ_07443, APOSJ_11506	AENJA_03334, AENJA_21322, AENJA_11103, AENJA_23926, AENJA_22408, AENJA_25285, AENJA_25284
OG0000075	APOSJ_20337, APOSJ_34520, APOSJ_34522, APOSJ_34524, APOSJ_34523, APOSJ_34521, APOSJ_34519, APOSJ_20338, APOSJ_34518, APOSJ_17256	AENJA_23745
OG0000075	APOSJ_58877, APOSJ_16929, APOSJ_58880	AENJA_05831
OG0000075	APOSJ_33309, APOSJ_33308	AENJA_21406
OG0000075	APOSJ_16193, APOSJ_16195	AENJA_12918
OG0000075	APOSJ_22770	AENJA_12839
OG0000076	APOSJ_12572, APOSJ_12571, APOSJ_01097, APOSJ_64883	AENJA_00663, AENJA_09864, AENJA_18581, AENJA_25057
OG0000076	APOSJ_12574, APOSJ_12570	AENJA_03351
OG0000076	APOSJ_35281, APOSJ_21282	AENJA_00818, AENJA_01910
OG0000076	APOSJ_47283, APOSJ_27708	AENJA_19797, AENJA_00881
OG0000076	APOSJ_07453	AENJA_17137, AENJA_08896, AENJA_14286, AENJA_00817, AENJA_18754
OG0000076	APOSJ_45096	AENJA_10025
OG0000076	APOSJ_52305, APOSJ_52304	AENJA_21283
OG0000076	APOSJ_47674	AENJA_20970
OG0000076	APOSJ_16471, APOSJ_28978, APOSJ_28982	AENJA_12722
OG0000076	APOSJ_34725	AENJA_25776, AENJA_20849
OG0000077	APOSJ_42258	AENJA_20850
OG0000078	APOSJ_09078	AENJA_06551
OG0000078	APOSJ_14796	AENJA_16680
OG0000078	APOSJ_20704, APOSJ_30834, APOSJ_14320, APOSJ_14319, APOSJ_14324, APOSJ_14321, APOSJ_63175, APOSJ_35742	AENJA_06754
OG0000078	APOSJ_46646	AENJA_26733
OG0000078	APOSJ_16505, APOSJ_56844, APOSJ_34859, APOSJ_46612, APOSJ_25459, APOSJ_02595, APOSJ_15951, APOSJ_30925, APOSJ_30924, APOSJ_15259, APOSJ_15263, APOSJ_36218, APOSJ_36220, APOSJ_36217, APOSJ_15264, APOSJ_52603, APOSJ_11972, APOSJ_11971, APOSJ_56698, APOSJ_30936, APOSJ_04960, APOSJ_42241, APOSJ_64902, APOSJ_42242, APOSJ_53664, APOSJ_64757	AENJA_26653
OG0000079	APOSJ_50875, APOSJ_50877, APOSJ_64501, APOSJ_18723, APOSJ_32515, APOSJ_37152	AENJA_16186
OG0000079	APOSJ_18254	AENJA_02482
OG0000079	APOSJ_28991, APOSJ_28990	AENJA_17442
OG0000079	APOSJ_06559, APOSJ_06558	AENJA_10507
OG0000080	APOSJ_52022	AENJA_00028, AENJA_16119, AENJA_22310, AENJA_08696
OG0000080	APOSJ_34051, APOSJ_14425	AENJA_13588
OG0000080	APOSJ_33975, APOSJ_14060	AENJA_22904
OG0000080	APOSJ_58825	AENJA_05027, AENJA_20662, AENJA_01319
OG0000080	APOSJ_53756, APOSJ_51750, APOSJ_51752, APOSJ_01451, APOSJ_09047, APOSJ_51753, APOSJ_51751	AENJA_11587, AENJA_14545, AENJA_02324
OG0000080	APOSJ_51199, APOSJ_15551	AENJA_22994
OG0000080	APOSJ_16829	AENJA_22144
OG0000081	APOSJ_65213, APOSJ_65212, APOSJ_52934, APOSJ_61033	AENJA_04630, AENJA_04629
OG0000081	APOSJ_31425, APOSJ_15260, APOSJ_36219, APOSJ_36216, APOSJ_15261, APOSJ_15262, APOSJ_12604, APOSJ_12607, APOSJ_12605, APOSJ_12603, APOSJ_38391, APOSJ_61731, APOSJ_14091, APOSJ_55406, APOSJ_48708, APOSJ_51973, APOSJ_50939, APOSJ_50938, APOSJ_24494, APOSJ_24497	AENJA_04623
OG0000082	APOSJ_31175, APOSJ_61283, APOSJ_41067, APOSJ_61284, APOSJ_61286, APOSJ_61287	AENJA_25747
OG0000082	APOSJ_10612	AENJA_11460
OG0000083	APOSJ_11498, APOSJ_11497	AENJA_21795
OG0000083	APOSJ_26285	AENJA_03464
OG0000083	APOSJ_03370	AENJA_09136
OG0000083	APOSJ_49238, APOSJ_49237	AENJA_12490
OG0000084	APOSJ_15697	AENJA_24814
OG0000084	APOSJ_24644, APOSJ_24645	AENJA_24184
OG0000084	APOSJ_64503, APOSJ_64502, APOSJ_01190	AENJA_02486
OG0000084	APOSJ_10253, APOSJ_06887	AENJA_16500
OG0000085	APOSJ_64863	AENJA_05556
OG0000085	APOSJ_41027, APOSJ_41023, APOSJ_41020, APOSJ_41026, APOSJ_41024, APOSJ_41021, APOSJ_41025, APOSJ_41022	AENJA_06487
OG0000085	APOSJ_25761	AENJA_24493
OG0000085	APOSJ_04663, APOSJ_04662	AENJA_20539
OG0000085	APOSJ_64175, APOSJ_09405	AENJA_06382
OG0000086	APOSJ_14775	AENJA_15016
OG0000086	APOSJ_23608, APOSJ_23610, APOSJ_23609, APOSJ_23612, APOSJ_23611, APOSJ_23607	AENJA_09648
OG0000086	APOSJ_16795, APOSJ_34577, APOSJ_31502	AENJA_17133
OG0000087	APOSJ_44974	AENJA_23251
OG0000087	APOSJ_35198	AENJA_08976
OG0000087	APOSJ_02933	AENJA_19775
OG0000087	APOSJ_59532	AENJA_19935
OG0000087	APOSJ_03507	AENJA_04374
OG0000087	APOSJ_10114	AENJA_10299
OG0000088	APOSJ_63869, APOSJ_63868, APOSJ_31116, APOSJ_63535, APOSJ_35086, APOSJ_63797, APOSJ_63809	AENJA_07097, AENJA_08556, AENJA_07105, AENJA_07098, AENJA_07104
OG0000088	APOSJ_42039, APOSJ_42040	AENJA_11026
OG0000088	APOSJ_36688, APOSJ_22725, APOSJ_36687, APOSJ_22750	AENJA_13877
OG0000088	APOSJ_39202, APOSJ_45270	AENJA_03166, AENJA_03175, AENJA_08500
OG0000089	APOSJ_22069, APOSJ_63957, APOSJ_13902, APOSJ_13901, APOSJ_22060, APOSJ_46987, APOSJ_23425, APOSJ_26460, APOSJ_26461, APOSJ_35730, APOSJ_26462, APOSJ_29945, APOSJ_29202, APOSJ_36819, APOSJ_36818	AENJA_09905, AENJA_09906, AENJA_05338, AENJA_04745, AENJA_16486, AENJA_16485, AENJA_22237, AENJA_02539, AENJA_15610, AENJA_01496
OG0000089	APOSJ_13904	AENJA_09908
OG0000089	APOSJ_01323, APOSJ_40758, APOSJ_40759	AENJA_09728, AENJA_01807
OG0000090	APOSJ_60895, APOSJ_01887, APOSJ_64787	AENJA_17985
OG0000090	APOSJ_38878, APOSJ_38877, APOSJ_38876	AENJA_10145
OG0000090	APOSJ_21259, APOSJ_53542	AENJA_19633
OG0000090	APOSJ_00149	AENJA_26164
OG0000090	APOSJ_51909	AENJA_06259
OG0000090	APOSJ_22326	AENJA_01954
OG0000091	APOSJ_47851, APOSJ_47852, APOSJ_59618, APOSJ_41218, APOSJ_41215, APOSJ_41219, APOSJ_09663, APOSJ_44248	AENJA_01389
OG0000094	APOSJ_44228, APOSJ_55244, APOSJ_44217, APOSJ_44221	AENJA_14582
OG0000094	APOSJ_53754, APOSJ_53752, APOSJ_65048, APOSJ_47218, APOSJ_27262, APOSJ_47216, APOSJ_45516, APOSJ_53755, APOSJ_53750, APOSJ_43553, APOSJ_53751, APOSJ_27263, APOSJ_13209, APOSJ_53749, APOSJ_13205, APOSJ_41126, APOSJ_58382, APOSJ_53747, APOSJ_41131, APOSJ_47213, APOSJ_44712, APOSJ_13203, APOSJ_44716, APOSJ_53748, APOSJ_41124, APOSJ_41129, APOSJ_44710, APOSJ_53753, APOSJ_47217, APOSJ_41133, APOSJ_47215, APOSJ_41125, APOSJ_44715, APOSJ_41128	AENJA_26553
OG0000095	APOSJ_39248, APOSJ_37770	AENJA_19114
OG0000095	APOSJ_23399, APOSJ_62237	AENJA_16573
OG0000095	APOSJ_03627, APOSJ_65068, APOSJ_08274, APOSJ_08273, APOSJ_08272	AENJA_07479, AENJA_11792, AENJA_11795, AENJA_02518, AENJA_18173
OG0000095	APOSJ_43782, APOSJ_43781, APOSJ_45895	AENJA_25126
OG0000096	APOSJ_12412, APOSJ_28828, APOSJ_12411, APOSJ_12410	AENJA_25727
OG0000096	APOSJ_37126	AENJA_21947
OG0000096	APOSJ_52836	AENJA_08423
OG0000096	APOSJ_32708	AENJA_09240
OG0000096	APOSJ_43628, APOSJ_43632, APOSJ_43630, APOSJ_43631	AENJA_14053
OG0000097	APOSJ_04559, APOSJ_59289	AENJA_16144
OG0000098	APOSJ_10086, APOSJ_10085, APOSJ_49529	AENJA_10136, AENJA_10137
OG0000098	APOSJ_00048, APOSJ_10129	AENJA_22563
OG0000098	APOSJ_49520, APOSJ_28774, APOSJ_28779, APOSJ_28777	AENJA_15215
OG0000098	APOSJ_29182, APOSJ_29186, APOSJ_29187, APOSJ_29181, APOSJ_29183, APOSJ_29180	AENJA_03419, AENJA_23542, AENJA_23540
OG0000098	APOSJ_29185	AENJA_23539, AENJA_14153
OG0000099	APOSJ_00575, APOSJ_00574	AENJA_17408
OG0000099	APOSJ_25133, APOSJ_34675, APOSJ_42170, APOSJ_64579	AENJA_19631
OG0000099	APOSJ_34532, APOSJ_05873	AENJA_07638, AENJA_14869
OG0000099	APOSJ_11356	AENJA_15326
OG0000100	APOSJ_10863, APOSJ_58398, APOSJ_28341, APOSJ_03770, APOSJ_10867, APOSJ_10864, APOSJ_28346, APOSJ_28348, APOSJ_36749, APOSJ_58400, APOSJ_45201	AENJA_00956, AENJA_05837, AENJA_07310, AENJA_13839, AENJA_05294
OG0000100	APOSJ_63304	AENJA_07340, AENJA_11582, AENJA_07341
OG0000101	APOSJ_12255, APOSJ_12254	AENJA_26592
OG0000101	APOSJ_27406	AENJA_06142
OG0000101	APOSJ_27229, APOSJ_27226, APOSJ_27227, APOSJ_27230, APOSJ_27228, APOSJ_33916, APOSJ_33914, APOSJ_33915, APOSJ_33917	AENJA_14914, AENJA_21479
OG0000102	APOSJ_64447, APOSJ_17902, APOSJ_64448, APOSJ_62908, APOSJ_64449, APOSJ_64445, APOSJ_64450, APOSJ_64452, APOSJ_62911	AENJA_01229, AENJA_14532, AENJA_03604, AENJA_09290, AENJA_02099, AENJA_11586, AENJA_05172, AENJA_21823, AENJA_22292, AENJA_08727, AENJA_26596, AENJA_03728, AENJA_05251, AENJA_05418, AENJA_25773, AENJA_16535, AENJA_01181, AENJA_19177, AENJA_19154, AENJA_17660, AENJA_22655, AENJA_11696, AENJA_07164
OG0000102	APOSJ_53390, APOSJ_53377, APOSJ_40879, APOSJ_40880, APOSJ_58206, APOSJ_60694, APOSJ_61374, APOSJ_61375, APOSJ_61376, APOSJ_59355, APOSJ_60697, APOSJ_61373, APOSJ_61377, APOSJ_60696, APOSJ_60695, APOSJ_60693, APOSJ_40877, APOSJ_01973, APOSJ_53669, APOSJ_53675, APOSJ_22038, APOSJ_08363, APOSJ_63989, APOSJ_64801, APOSJ_53671, APOSJ_53674, APOSJ_53670, APOSJ_53668, APOSJ_22039, APOSJ_22037, APOSJ_22036, APOSJ_22035	AENJA_05324
OG0000103	APOSJ_43912	AENJA_10812
OG0000103	APOSJ_39175, APOSJ_52145, APOSJ_20990, APOSJ_39172, APOSJ_52143, APOSJ_52149, APOSJ_54042, APOSJ_56932, APOSJ_20989, APOSJ_20986, APOSJ_55632, APOSJ_39176, APOSJ_20985, APOSJ_39174, APOSJ_39173, APOSJ_20988, APOSJ_54037, APOSJ_54009, APOSJ_52142, APOSJ_55627, APOSJ_20987, APOSJ_52148	AENJA_14367
OG0000104	APOSJ_28792, APOSJ_28791, APOSJ_14343	AENJA_04107
OG0000104	APOSJ_60992, APOSJ_60994, APOSJ_38695, APOSJ_38692	AENJA_02684
OG0000104	APOSJ_38440, APOSJ_40832, APOSJ_60308	AENJA_26666
OG0000105	APOSJ_49949, APOSJ_49948, APOSJ_45829, APOSJ_20281, APOSJ_47044, APOSJ_46928, APOSJ_46927, APOSJ_36908, APOSJ_36907, APOSJ_61556, APOSJ_61557, APOSJ_41690, APOSJ_30176, APOSJ_34678, APOSJ_06197, APOSJ_39079, APOSJ_39076, APOSJ_06196, APOSJ_02206, APOSJ_02207, APOSJ_02208, APOSJ_56059, APOSJ_57653	AENJA_01683, AENJA_01676, AENJA_01677, AENJA_20915
OG0000106	APOSJ_28496, APOSJ_28495, APOSJ_28494	AENJA_21591
OG0000106	APOSJ_63823, APOSJ_32714	AENJA_13743
OG0000106	APOSJ_07800, APOSJ_32795, APOSJ_57641, APOSJ_20665, APOSJ_20666, APOSJ_00824, APOSJ_36967	AENJA_24394, AENJA_24395
OG0000108	APOSJ_49621	AENJA_21690
OG0000108	APOSJ_36832, APOSJ_36834, APOSJ_36833, APOSJ_36837, APOSJ_13348, APOSJ_13347	AENJA_21287
OG0000109	APOSJ_17756, APOSJ_07006, APOSJ_14760, APOSJ_14755, APOSJ_25631, APOSJ_25632, APOSJ_14758, APOSJ_25633, APOSJ_27389, APOSJ_14759, APOSJ_14757, APOSJ_25634, APOSJ_25635, APOSJ_14756, APOSJ_08486	AENJA_13828, AENJA_18518, AENJA_16912, AENJA_13953, AENJA_06460, AENJA_11116, AENJA_14472, AENJA_01542, AENJA_15538, AENJA_12477, AENJA_02149, AENJA_19268, AENJA_01689, AENJA_01697, AENJA_01520, AENJA_15125, AENJA_01693, AENJA_25302, AENJA_15124, AENJA_19269, AENJA_19270
OG0000109	APOSJ_32434, APOSJ_32428	AENJA_04502, AENJA_24882
OG0000110	APOSJ_08356, APOSJ_29062, APOSJ_29064, APOSJ_29063, APOSJ_55382, APOSJ_29061, APOSJ_53332	AENJA_16216
OG0000110	APOSJ_06994, APOSJ_24032, APOSJ_24036, APOSJ_22153, APOSJ_06996, APOSJ_24035, APOSJ_24640, APOSJ_24037, APOSJ_22166, APOSJ_06995	AENJA_01780, AENJA_10578, AENJA_06144, AENJA_06145, AENJA_16217
OG0000110	APOSJ_05587, APOSJ_27170, APOSJ_05585, APOSJ_25338	AENJA_19995
OG0000110	APOSJ_55799, APOSJ_62572, APOSJ_62556	AENJA_08732
OG0000111	APOSJ_06931, APOSJ_06932	AENJA_04205
OG0000111	APOSJ_06818, APOSJ_06821, APOSJ_06819, APOSJ_06820	AENJA_23685
OG0000112	APOSJ_57671, APOSJ_28497, APOSJ_24458, APOSJ_09748, APOSJ_09747, APOSJ_24459, APOSJ_09749, APOSJ_07615	AENJA_11052, AENJA_24371
OG0000112	APOSJ_38605, APOSJ_38606, APOSJ_41867, APOSJ_07100, APOSJ_28064, APOSJ_28102, APOSJ_44674, APOSJ_39153, APOSJ_44673, APOSJ_28087, APOSJ_07101	AENJA_03899, AENJA_13242
