Orthogroup	PFLAV	BRAFL
OG0003864	TCONS_00011878.p1	bflo_17590
OG0003865	TCONS_00003872.p1	bflo_02430
OG0003866	TCONS_00001305.p1	bflo_18467, bflo_18468
OG0003867	TCONS_00050625.p1	bflo_24398
OG0003868	TCONS_00014972.p1	bflo_15648
OG0003869	TCONS_00055343.p1	bflo_18781
OG0003870	TCONS_00025664.p1	bflo_10490
OG0003871	TCONS_00021067.p1	bflo_21732
OG0003872	TCONS_00006031.p1	bflo_16387
OG0003873	TCONS_00024533.p1	bflo_24827
OG0003874	TCONS_00029673.p1	bflo_06454
OG0003876	TCONS_00053735.p1	bflo_25231
OG0003877	TCONS_00022731.p1, TCONS_00021597.p1	bflo_22483
OG0003878	TCONS_00049628.p1	bflo_11907
OG0003879	TCONS_00028211.p1	bflo_01976
OG0003880	TCONS_00020852.p1	bflo_21721, bflo_21549
OG0003881	TCONS_00047720.p1, TCONS_00047725.p1	bflo_12239
OG0003882	TCONS_00008643.p1	bflo_12728
OG0003883	TCONS_00027470.p1	bflo_09030
OG0003884	TCONS_00019247.p1	bflo_08247
OG0003885	TCONS_00046675.p1	bflo_05699
OG0003886	TCONS_00003927.p1	bflo_02594
OG0003887	TCONS_00030695.p1	bflo_07640
OG0003888	TCONS_00052636.p1	bflo_17272
OG0003889	TCONS_00012827.p1	bflo_23775, bflo_22871, bflo_22869
OG0003889	TCONS_00010987.p1	bflo_06060
OG0003890	TCONS_00055503.p1	bflo_14828, bflo_10736
OG0003892	TCONS_00048438.p1	bflo_11576
OG0003893	TCONS_00011425.p1	bflo_18061
OG0003894	TCONS_00014845.p1	bflo_15776
OG0003895	TCONS_00013387.p1	bflo_22849
OG0003896	TCONS_00042058.p1, TCONS_00012652.p1	bflo_23104
OG0003897	TCONS_00050998.p1	bflo_24684
OG0003898	TCONS_00021035.p1	bflo_21662
OG0003899	TCONS_00042081.p1	bflo_04991
OG0003900	TCONS_00010847.p1	bflo_22302
OG0003901	TCONS_00041073.p1, TCONS_00034799.p1	bflo_25007
OG0003903	TCONS_00027055.p1	bflo_17448
OG0003904	TCONS_00033299.p1	bflo_08053
OG0003906	TCONS_00029119.p1	bflo_04877
OG0003907	TCONS_00043884.p1, TCONS_00043880.p1, TCONS_00043885.p1	bflo_15071, bflo_14277
OG0003910	TCONS_00001878.p1	bflo_17784
OG0003911	TCONS_00016777.p1	bflo_01450
OG0003912	TCONS_00009015.p1	bflo_13927
OG0003913	TCONS_00053946.p1	bflo_25822
OG0003914	TCONS_00041215.p1, TCONS_00041198.p1	bflo_07842
OG0003915	TCONS_00021210.p1	bflo_22605
OG0003916	TCONS_00008484.p1	bflo_12715
OG0003917	TCONS_00042943.p1	bflo_14511
OG0003918	TCONS_00030934.p1	bflo_07118
OG0003920	TCONS_00000854.p1	bflo_17349
OG0003921	TCONS_00017320.p1	bflo_01051
OG0003922	TCONS_00055815.p1, TCONS_00055814.p1, TCONS_00055811.p1	bflo_24628, bflo_03949
OG0003923	TCONS_00056321.p1, TCONS_00056382.p1	bflo_18828
OG0003924	TCONS_00019267.p1	bflo_08629, bflo_26895
OG0003925	TCONS_00039090.p1, TCONS_00050656.p1, TCONS_00041293.p1	bflo_24965
OG0003926	TCONS_00052184.p1, TCONS_00052181.p1, TCONS_00006710.p1, TCONS_00043224.p1	bflo_24571
OG0003927	TCONS_00006760.p1	bflo_21017, bflo_21016
OG0003928	TCONS_00008035.p1, TCONS_00008034.p1	bflo_13839
OG0003929	TCONS_00008562.p1, TCONS_00008560.p1	bflo_05243
OG0003930	TCONS_00036253.p1	bflo_03015
OG0003931	TCONS_00012638.p1	bflo_23064
OG0003932	TCONS_00024837.p1	bflo_06821
OG0003932	TCONS_00054921.p1	bflo_15910
OG0003933	TCONS_00047268.p1	bflo_12445
OG0003935	TCONS_00011137.p1, TCONS_00009790.p1, TCONS_00009793.p1, TCONS_00009792.p1	bflo_09457, bflo_07075, bflo_19441
OG0003937	TCONS_00026626.p1	bflo_09216
OG0003938	TCONS_00000187.p1	bflo_17513
OG0003939	TCONS_00053724.p1	bflo_25332
OG0003940	TCONS_00048927.p1	bflo_12482
OG0003941	TCONS_00048587.p1	bflo_11126
OG0003942	TCONS_00002163.p1	bflo_17261
OG0003943	TCONS_00045502.p1	bflo_06013, bflo_05488
OG0003944	TCONS_00029066.p1	bflo_17891
OG0003945	TCONS_00025621.p1	bflo_23336
OG0003946	TCONS_00027376.p1	bflo_08890
OG0003947	TCONS_00027772.p1	bflo_10038, bflo_26937
OG0003948	TCONS_00026177.p1	bflo_21792
OG0003949	TCONS_00036172.p1	bflo_04795, bflo_20040, bflo_04980
OG0003950	TCONS_00036173.p1	bflo_04796
OG0003951	TCONS_00049176.p1, TCONS_00049155.p1	bflo_10924
OG0003952	TCONS_00038206.p1, TCONS_00038207.p1	bflo_03025
OG0003953	TCONS_00044129.p1	bflo_14350
OG0003954	TCONS_00045854.p1	bflo_06529
OG0003955	TCONS_00044096.p1	bflo_15067
OG0003956	TCONS_00052540.p1	bflo_25554
OG0003957	TCONS_00019641.p1	bflo_12685
OG0003958	TCONS_00030617.p1	bflo_07451
OG0003959	TCONS_00014849.p1	bflo_16654
OG0003960	TCONS_00037977.p1	bflo_03368
OG0003961	TCONS_00018472.p1	bflo_01052
OG0003962	TCONS_00043323.p1	bflo_14558
OG0003965	TCONS_00017720.p1	bflo_01681
OG0003966	TCONS_00001179.p1, TCONS_00001190.p1	bflo_18046
OG0003967	TCONS_00014234.p1, TCONS_00014232.p1	bflo_23352
OG0003968	TCONS_00017762.p1	bflo_09937
OG0003969	TCONS_00011049.p1	bflo_11550
OG0003970	TCONS_00006276.p1	bflo_08004
OG0003971	TCONS_00040867.p1	bflo_09929
OG0003972	TCONS_00007106.p1, TCONS_00007105.p1	bflo_13739
OG0003973	TCONS_00009676.p1	bflo_07614
OG0003974	TCONS_00038159.p1	bflo_02985
OG0003976	TCONS_00027636.p1	bflo_10370
OG0003980	TCONS_00043578.p1, TCONS_00043587.p1	bflo_08627, bflo_03797, bflo_07167
OG0003997	TCONS_00042839.p1	bflo_17824
OG0003998	TCONS_00010889.p1	bflo_19399
OG0003999	TCONS_00020030.p1	bflo_00820
OG0004000	TCONS_00002973.p1	bflo_02654
OG0004002	TCONS_00012148.p1	bflo_05675
OG0004003	TCONS_00014839.p1, TCONS_00014865.p1, TCONS_00015885.p1	bflo_13754
OG0004003	TCONS_00015924.p1, TCONS_00015370.p1, TCONS_00015368.p1, TCONS_00014864.p1, TCONS_00015886.p1	bflo_06656
OG0004004	TCONS_00054890.p1	bflo_00245
OG0004005	TCONS_00055013.p1, TCONS_00055012.p1	bflo_05822
OG0004006	TCONS_00010731.p1	bflo_15642
OG0004007	TCONS_00054345.p1	bflo_25579
OG0004009	TCONS_00030825.p1	bflo_08409
OG0004010	TCONS_00053896.p1, TCONS_00052851.p1	bflo_25494
OG0004011	TCONS_00030947.p1, TCONS_00030946.p1	bflo_07481
OG0004012	TCONS_00027244.p1	bflo_10107
OG0004014	TCONS_00018248.p1	bflo_01604
OG0004015	TCONS_00053661.p1	bflo_27508, bflo_25882
OG0004016	TCONS_00047337.p1	bflo_26991, bflo_11062
OG0004016	TCONS_00054891.p1	bflo_02411
OG0004017	TCONS_00005125.p1	bflo_06408
OG0004018	TCONS_00049328.p1	bflo_12053, bflo_12055
OG0004019	TCONS_00024143.p1	bflo_03365
OG0004020	TCONS_00022627.p1	bflo_21634
OG0004021	TCONS_00006438.p1	bflo_20663
OG0004022	TCONS_00002354.p1	bflo_03904, bflo_18302
OG0004023	TCONS_00009288.p1	bflo_13771, bflo_13445
OG0004024	TCONS_00002583.p1	bflo_22710
OG0004025	TCONS_00026270.p1	bflo_08844
OG0004027	TCONS_00054882.p1	bflo_19261
OG0004028	TCONS_00040538.p1, TCONS_00033273.p1, TCONS_00030295.p1	bflo_08558
OG0004029	TCONS_00056028.p1	bflo_18630
OG0004031	TCONS_00011023.p1	bflo_16318
OG0004032	TCONS_00021570.p1	bflo_22471
OG0004033	TCONS_00011608.p1	bflo_10163
OG0004035	TCONS_00009453.p1	bflo_13352
OG0004036	TCONS_00000983.p1	bflo_04917
OG0004037	TCONS_00021625.p1	bflo_21736
OG0004038	TCONS_00021437.p1	bflo_25870
OG0004039	TCONS_00000136.p1, TCONS_00032659.p1	bflo_00182
OG0004041	TCONS_00010859.p1	bflo_06689
OG0004042	TCONS_00056008.p1	bflo_01092
OG0004043	TCONS_00000189.p1	bflo_18420
OG0004044	TCONS_00018088.p1	bflo_01005
OG0004045	TCONS_00027157.p1	bflo_10090
OG0004046	TCONS_00005077.p1	bflo_20151
OG0004046	TCONS_00049198.p1	bflo_12442
OG0004047	TCONS_00014227.p1	bflo_07563, bflo_15046, bflo_16184, bflo_14780
OG0004048	TCONS_00027634.p1	bflo_05759
OG0004049	TCONS_00013382.p1, TCONS_00000116.p1	bflo_17743
OG0004050	TCONS_00047585.p1	bflo_12480
OG0004051	TCONS_00031884.p1	bflo_00363
OG0004052	TCONS_00031689.p1, TCONS_00031687.p1	bflo_07404
OG0004053	TCONS_00029652.p1	bflo_06844
OG0004054	TCONS_00011874.p1	bflo_17321
OG0004055	TCONS_00001281.p1	bflo_18237
OG0004056	TCONS_00019098.p1	bflo_08362
OG0004057	TCONS_00036725.p1	bflo_03481
OG0004059	TCONS_00011709.p1	bflo_09431
OG0004060	TCONS_00056984.p1	bflo_10224
OG0004062	TCONS_00026505.p1	bflo_09235
OG0004063	TCONS_00010646.p1	bflo_04519
OG0004064	TCONS_00003929.p1	bflo_06053
OG0004065	TCONS_00051172.p1	bflo_24951
OG0004066	TCONS_00015438.p1	bflo_16076
OG0004066	TCONS_00015412.p1	bflo_16059
OG0004067	TCONS_00022596.p1	bflo_21757
OG0004068	TCONS_00001314.p1	bflo_04452
OG0004069	TCONS_00033132.p1	bflo_07987
OG0004070	TCONS_00026262.p1	bflo_23729
OG0004071	TCONS_00015780.p1	bflo_16403
OG0004072	TCONS_00056622.p1	bflo_19459
OG0004073	TCONS_00037125.p1	bflo_03411
OG0004074	TCONS_00046185.p1	bflo_06358
OG0004075	TCONS_00014149.p1, TCONS_00012736.p1, TCONS_00014145.p1, TCONS_00014147.p1	bflo_12360
OG0004076	TCONS_00045999.p1	bflo_06535
OG0004077	TCONS_00016077.p1	bflo_27169, bflo_16619, bflo_16837
OG0004078	TCONS_00026775.p1	bflo_09450
OG0004079	TCONS_00043865.p1	bflo_15451
OG0004080	TCONS_00057069.p1	bflo_18882
OG0004081	TCONS_00021321.p1	bflo_21861
OG0004082	TCONS_00017035.p1	bflo_00978
OG0004083	TCONS_00003483.p1	bflo_19440
OG0004084	TCONS_00046143.p1	bflo_04730
OG0004085	TCONS_00022909.p1	bflo_21712
OG0004086	TCONS_00010739.p1, TCONS_00010740.p1	bflo_15527
OG0004087	TCONS_00033020.p1	bflo_00774
OG0004088	TCONS_00054049.p1	bflo_08888
OG0004089	TCONS_00052009.p1	bflo_24435
OG0004090	TCONS_00003003.p1	bflo_02550
OG0004091	TCONS_00053676.p1	bflo_25537
OG0004092	TCONS_00056687.p1	bflo_18722
OG0004093	TCONS_00025996.p1	bflo_10011
OG0004094	TCONS_00015342.p1	bflo_17070
OG0004095	TCONS_00030160.p1	bflo_08947
OG0004096	TCONS_00015008.p1	bflo_16105
OG0004097	TCONS_00055161.p1	bflo_23785
OG0004098	TCONS_00053174.p1	bflo_25548
OG0004099	TCONS_00014574.p1	bflo_23751
OG0004100	TCONS_00048183.p1, TCONS_00049141.p1, TCONS_00049138.p1	bflo_10859
OG0004101	TCONS_00002991.p1, TCONS_00003971.p1	bflo_02328
OG0004102	TCONS_00027001.p1	bflo_10530
OG0004103	TCONS_00017398.p1, TCONS_00016551.p1	bflo_18116, bflo_01589
OG0004104	TCONS_00029688.p1	bflo_06763
OG0004105	TCONS_00017260.p1	bflo_05301
OG0004106	TCONS_00051399.p1	bflo_23964, bflo_24930
OG0004107	TCONS_00040485.p1, TCONS_00039514.p1	bflo_26512, bflo_10561
OG0004110	TCONS_00034163.p1	bflo_06903
OG0004111	TCONS_00046120.p1	bflo_06133
OG0004112	TCONS_00028015.p1	bflo_05743
OG0004113	TCONS_00048317.p1	bflo_11906
OG0004114	TCONS_00010503.p1	bflo_18466
OG0004115	TCONS_00052002.p1	bflo_24357
OG0004116	TCONS_00040373.p1	bflo_14868
OG0004117	TCONS_00056306.p1, TCONS_00056337.p1	bflo_06359
OG0004118	TCONS_00047218.p1	bflo_11032
OG0004119	TCONS_00007586.p1	bflo_05817
OG0004120	TCONS_00031456.p1	bflo_06902
OG0004121	TCONS_00052021.p1	bflo_24414
OG0004122	TCONS_00014777.p1	bflo_16663
OG0004123	TCONS_00016895.p1	bflo_01120
OG0004124	TCONS_00045725.p1	bflo_01444
OG0004125	TCONS_00014192.p1	bflo_02477
OG0004126	TCONS_00035236.p1	bflo_12737
OG0004130	TCONS_00056956.p1, TCONS_00056957.p1, TCONS_00015571.p1	bflo_05927
OG0004131	TCONS_00006407.p1	bflo_16570
OG0004132	TCONS_00008475.p1	bflo_13126
OG0004133	TCONS_00022682.p1	bflo_21730
OG0004134	TCONS_00027849.p1	bflo_09300
OG0004135	TCONS_00012853.p1	bflo_23100
OG0004136	TCONS_00054339.p1	bflo_25663, bflo_25662
OG0004137	TCONS_00028614.p1, TCONS_00028615.p1	bflo_05477
OG0004138	TCONS_00002355.p1	bflo_18230
OG0004139	TCONS_00052838.p1	bflo_26265
OG0004140	TCONS_00021890.p1	bflo_13590
OG0004141	TCONS_00047537.p1	bflo_11700
OG0004142	TCONS_00047653.p1	bflo_11007
OG0004143	TCONS_00028951.p1	bflo_04320
OG0004144	TCONS_00056033.p1	bflo_18803
OG0004145	TCONS_00011650.p1	bflo_17954
OG0004146	TCONS_00004845.p1, TCONS_00004826.p1, TCONS_00004825.p1	bflo_20192
OG0004147	TCONS_00035866.p1, TCONS_00035865.p1, TCONS_00041247.p1	bflo_26420
OG0004148	TCONS_00055720.p1, TCONS_00055711.p1	bflo_18685
OG0004149	TCONS_00021572.p1	bflo_22473
OG0004150	TCONS_00056906.p1	bflo_09053
OG0004153	TCONS_00030135.p1	bflo_07572, bflo_07571
OG0004154	TCONS_00033373.p1, TCONS_00038771.p1, TCONS_00020814.p1	bflo_05130, bflo_01086
OG0004156	TCONS_00047632.p1	bflo_12353
OG0004157	TCONS_00054767.p1, TCONS_00006833.p1	bflo_11422
OG0004158	TCONS_00004246.p1	bflo_02113
OG0004159	TCONS_00011596.p1	bflo_05541
OG0004160	TCONS_00052968.p1	bflo_25508
OG0004161	TCONS_00017748.p1	bflo_13481, bflo_27086
OG0004162	TCONS_00013138.p1, TCONS_00013139.p1	bflo_23463
OG0004163	TCONS_00022983.p1	bflo_05333, bflo_05332, bflo_10119
OG0004164	TCONS_00030925.p1	bflo_07953
OG0004166	TCONS_00027695.p1	bflo_10003
OG0004167	TCONS_00003611.p1	bflo_06366
OG0004168	TCONS_00006436.p1	bflo_03869
OG0004169	TCONS_00014455.p1	bflo_23613
OG0004170	TCONS_00023955.p1	bflo_08931
OG0004171	TCONS_00056085.p1	bflo_08244
OG0004174	TCONS_00054641.p1	bflo_25477
OG0004175	TCONS_00054534.p1	bflo_13043
OG0004176	TCONS_00042674.p1	bflo_07261
OG0004178	TCONS_00049594.p1	bflo_11717
OG0004179	TCONS_00014009.p1	bflo_23006
OG0004180	TCONS_00055453.p1	bflo_19742, bflo_19473
OG0004181	TCONS_00042164.p1	bflo_14869
OG0004182	TCONS_00002134.p1	bflo_17268, bflo_17270, bflo_04774
OG0004183	TCONS_00016676.p1	bflo_08248
OG0004184	TCONS_00024172.p1, TCONS_00004485.p1, TCONS_00011629.p1, TCONS_00011628.p1	bflo_17251
OG0004185	TCONS_00056970.p1	bflo_21307
OG0004186	TCONS_00010700.p1	bflo_07573
OG0004187	TCONS_00007370.p1	bflo_13222
OG0004188	TCONS_00012181.p1	bflo_11714, bflo_16377
OG0004189	TCONS_00006565.p1	bflo_20223
OG0004190	TCONS_00013159.p1	bflo_23894
OG0004193	TCONS_00045873.p1, TCONS_00044726.p1, TCONS_00045904.p1, TCONS_00045876.p1, TCONS_00044743.p1, TCONS_00045908.p1, TCONS_00044727.p1, TCONS_00044841.p1, TCONS_00044729.p1, TCONS_00044742.p1, TCONS_00044740.p1, TCONS_00045903.p1, TCONS_00044839.p1, TCONS_00045910.p1, TCONS_00045877.p1, TCONS_00044728.p1, TCONS_00044744.p1, TCONS_00044717.p2	bflo_03387, bflo_03606
OG0004194	TCONS_00036227.p1, TCONS_00036224.p1, TCONS_00036225.p1, TCONS_00037364.p1, TCONS_00037365.p1, TCONS_00008457.p1, TCONS_00008458.p1	bflo_13776, bflo_05208, bflo_11710, bflo_13381, bflo_13229, bflo_22527
OG0004197	TCONS_00003015.p1, TCONS_00002767.p1	bflo_24807
OG0004202	TCONS_00043494.p1, TCONS_00010235.p1, TCONS_00010234.p1	bflo_14706, bflo_14653, bflo_22497, bflo_14393, bflo_05124, bflo_14392, bflo_14391, bflo_04225, bflo_04223, bflo_04219, bflo_04180, bflo_04179, bflo_04227, bflo_14707, bflo_26427, bflo_12301, bflo_12302, bflo_12309, bflo_14704, bflo_15097
OG0004214	TCONS_00018221.p1	bflo_05900
OG0004215	TCONS_00006088.p1	bflo_20025
OG0004216	TCONS_00008492.p1	bflo_12603
OG0004217	TCONS_00044057.p1	bflo_14087
OG0004218	TCONS_00005905.p1	bflo_21045, bflo_20460
OG0004219	TCONS_00003548.p1	bflo_02280
OG0004220	TCONS_00028351.p1	bflo_01267
OG0004223	TCONS_00017775.p1	bflo_01727
OG0004226	TCONS_00055877.p1	bflo_19811
OG0004227	TCONS_00050548.p1	bflo_25102
OG0004228	TCONS_00018265.p1	bflo_01224
OG0004229	TCONS_00030138.p1	bflo_07812
OG0004230	TCONS_00034979.p1	bflo_14845
OG0004231	TCONS_00028285.p1	bflo_05384
OG0004232	TCONS_00026176.p1	bflo_10173
OG0004233	TCONS_00051973.p1	bflo_24143
OG0004234	TCONS_00051720.p1	bflo_24057
OG0004235	TCONS_00013753.p1	bflo_23719
OG0004236	TCONS_00011164.p1	bflo_07373
OG0004237	TCONS_00043031.p1	bflo_14843
OG0004239	TCONS_00015454.p1	bflo_16055
OG0004240	TCONS_00010412.p1	bflo_14064
OG0004241	TCONS_00021571.p1	bflo_22009
OG0004243	TCONS_00003869.p1	bflo_02341
OG0004244	TCONS_00049222.p1	bflo_11658
OG0004245	TCONS_00027399.p1	bflo_10377
OG0004246	TCONS_00038726.p1	bflo_23079
OG0004247	TCONS_00039976.p1	bflo_19177, bflo_17721
OG0004248	TCONS_00051504.p1	bflo_24542, bflo_24543
OG0004249	TCONS_00042977.p1	bflo_14267
OG0004250	TCONS_00011396.p1	bflo_20438
OG0004251	TCONS_00015519.p1	bflo_16457
OG0004252	TCONS_00014324.p1	bflo_03055
OG0004253	TCONS_00004772.p1	bflo_21064
OG0004254	TCONS_00031008.p1	bflo_08133
OG0004255	TCONS_00050637.p1	bflo_25003
OG0004256	TCONS_00003000.p1	bflo_09197, bflo_09196, bflo_10282, bflo_11154, bflo_10502, bflo_08861, bflo_16667, bflo_10503, bflo_08860, bflo_09906
OG0004257	TCONS_00006703.p1	bflo_01868
OG0004258	TCONS_00033470.p1	bflo_14122
OG0004259	TCONS_00029720.p1	bflo_03895
OG0004260	TCONS_00019536.p1	bflo_07593
OG0004262	TCONS_00010239.p1	bflo_17291
OG0004263	TCONS_00009010.p1	bflo_18760
OG0004264	TCONS_00030324.p1	bflo_07431
OG0004265	TCONS_00016664.p1	bflo_16650
OG0004266	TCONS_00006075.p1	bflo_19972
OG0004266	TCONS_00006074.p1	bflo_19971
OG0004267	TCONS_00038037.p1	bflo_04121
OG0004268	TCONS_00007056.p1	bflo_13534
OG0004269	TCONS_00026954.p1	bflo_23956
OG0004270	TCONS_00028204.p1	bflo_05847
OG0004271	TCONS_00049721.p1	bflo_11927
OG0004272	TCONS_00029044.p1	bflo_05950
OG0004273	TCONS_00014095.p1	bflo_23163
OG0004274	TCONS_00007037.p1	bflo_04876, bflo_13254
OG0004275	TCONS_00056700.p1	bflo_19058
OG0004277	TCONS_00000888.p1	bflo_17664
OG0004278	TCONS_00029791.p1	bflo_26456
OG0004279	TCONS_00016684.p1	bflo_15836
OG0004280	TCONS_00054869.p1	bflo_05742
OG0004280	TCONS_00054870.p1	bflo_18667
OG0004281	TCONS_00041054.p1	bflo_09552
OG0004282	TCONS_00018461.p1	bflo_01697
OG0004284	TCONS_00026190.p1	bflo_10091
OG0004285	TCONS_00027256.p1	bflo_09644
OG0004286	TCONS_00055502.p1	bflo_19820
OG0004287	TCONS_00003481.p1	bflo_22517
OG0004288	TCONS_00007996.p1, TCONS_00008003.p1, TCONS_00008014.p1	bflo_13055
OG0004289	TCONS_00016007.p1, TCONS_00010551.p1	bflo_16900
OG0004290	TCONS_00008678.p1	bflo_12592
OG0004291	TCONS_00003534.p1	bflo_09709
OG0004292	TCONS_00053583.p1	bflo_24769
OG0004294	TCONS_00036435.p1	bflo_20010
OG0004295	TCONS_00052529.p1	bflo_25243
OG0004296	TCONS_00031140.p1, TCONS_00030352.p1	bflo_08135
OG0004297	TCONS_00014818.p1	bflo_01520
OG0004298	TCONS_00042080.p1	bflo_14807
OG0004299	TCONS_00042365.p1	bflo_14117
OG0004301	TCONS_00006202.p1	bflo_21149
OG0004302	TCONS_00005132.p1	bflo_20299
OG0004303	TCONS_00021470.p1	bflo_21593
OG0004304	TCONS_00027443.p1	bflo_10723
OG0004305	TCONS_00050049.p1	bflo_05913
OG0004306	TCONS_00046568.p1, TCONS_00046595.p1	bflo_06377
OG0004307	TCONS_00013730.p1	bflo_23131
OG0004308	TCONS_00000991.p1	bflo_17611
OG0004309	TCONS_00050069.p1	bflo_07674
OG0004310	TCONS_00020243.p1	bflo_07406
OG0004311	TCONS_00028757.p1, TCONS_00031451.p1	bflo_05859
OG0004312	TCONS_00007473.p1	bflo_18032
OG0004313	TCONS_00004961.p1	bflo_20212
OG0004314	TCONS_00036594.p1	bflo_15802
OG0004315	TCONS_00027429.p1	bflo_09497
OG0004316	TCONS_00056268.p1	bflo_24460
OG0004317	TCONS_00006086.p1	bflo_19864
OG0004318	TCONS_00013963.p1	bflo_23343
OG0004319	TCONS_00037979.p1	bflo_03033
OG0004320	TCONS_00021981.p1	bflo_22155
OG0004321	TCONS_00030172.p1, TCONS_00030173.p1, TCONS_00030174.p1	bflo_07360, bflo_21224
OG0004322	TCONS_00046365.p1	bflo_04745
OG0004323	TCONS_00001109.p1	bflo_18175
OG0004324	TCONS_00018780.p1, TCONS_00045901.p1	bflo_01085
OG0004325	TCONS_00031356.p1	bflo_12662
OG0004326	TCONS_00050977.p1, TCONS_00050965.p1, TCONS_00050975.p1, TCONS_00050964.p1, TCONS_00050963.p1, TCONS_00050974.p1	bflo_24879, bflo_25019
OG0004327	TCONS_00042591.p1, TCONS_00018157.p1, TCONS_00042608.p1	bflo_14246
OG0004328	TCONS_00018012.p1	bflo_01149
OG0004329	TCONS_00027303.p1, TCONS_00049136.p1, TCONS_00049140.p1, TCONS_00027302.p1	bflo_09988, bflo_02398
OG0004330	TCONS_00003506.p1	bflo_18848
OG0004331	TCONS_00009918.p1	bflo_18890
OG0004332	TCONS_00035313.p1	bflo_24713
OG0004333	TCONS_00018561.p1	bflo_01460
OG0004334	TCONS_00053191.p1	bflo_25607
OG0004335	TCONS_00043984.p1	bflo_14442
OG0004336	TCONS_00019643.p1	bflo_07414, bflo_13336
OG0004337	TCONS_00027011.p1	bflo_09505
OG0004338	TCONS_00043688.p1	bflo_14114
OG0004339	TCONS_00006942.p1, TCONS_00006919.p1	bflo_21099
OG0004340	TCONS_00013299.p1, TCONS_00013280.p1	bflo_23322, bflo_22794
OG0004341	TCONS_00013791.p1	bflo_23516
OG0004342	TCONS_00042945.p1	bflo_08386
OG0004343	TCONS_00027115.p1	bflo_09298
OG0004344	TCONS_00019121.p1	bflo_07396
OG0004345	TCONS_00015773.p1	bflo_16427
OG0004346	TCONS_00023609.p1, TCONS_00023561.p1, TCONS_00056584.p1, TCONS_00056581.p1	bflo_19751
OG0004347	TCONS_00006658.p1	bflo_20345
OG0004348	TCONS_00021863.p1	bflo_21350
OG0004349	TCONS_00048999.p1	bflo_12358
OG0004350	TCONS_00002092.p1	bflo_18288, bflo_18444
OG0004351	TCONS_00052150.p1	bflo_24757
OG0004352	TCONS_00050845.p1	bflo_24539
OG0004353	TCONS_00050632.p1, TCONS_00050634.p1	bflo_24646
OG0004354	TCONS_00041077.p1	bflo_14863
OG0004355	TCONS_00017323.p1	bflo_16043
OG0004356	TCONS_00015524.p1	bflo_23965, bflo_24929
OG0004358	TCONS_00048777.p1, TCONS_00048787.p1	bflo_11539
OG0004359	TCONS_00048643.p1	bflo_15102
OG0004360	TCONS_00004058.p1	bflo_05338
OG0004361	TCONS_00015708.p1	bflo_15552
OG0004362	TCONS_00027451.p1	bflo_04119
OG0004364	TCONS_00009654.p1	bflo_13993
OG0004365	TCONS_00033008.p1, TCONS_00033521.p1	bflo_19418
OG0004366	TCONS_00008682.p1	bflo_12765
OG0004367	TCONS_00010541.p1	bflo_21281
OG0004368	TCONS_00015256.p1	bflo_16051
OG0004369	TCONS_00015110.p1	bflo_16942
OG0004370	TCONS_00021476.p1	bflo_21301
OG0004371	TCONS_00051821.p1	bflo_24077
OG0004372	TCONS_00054481.p1	bflo_04811
OG0004373	TCONS_00053379.p1	bflo_06065
OG0004374	TCONS_00005113.p1	bflo_20012
OG0004375	TCONS_00033009.p1, TCONS_00033519.p1	bflo_07701
OG0004376	TCONS_00006571.p1	bflo_20526
OG0004377	TCONS_00056907.p1	bflo_19356
OG0004378	TCONS_00004662.p1	bflo_07641
OG0004379	TCONS_00025463.p1	bflo_09448
OG0004381	TCONS_00028923.p1	bflo_09247
OG0004382	TCONS_00028412.p1	bflo_06113
OG0004383	TCONS_00011730.p1	bflo_27132, bflo_14288, bflo_14991
OG0004384	TCONS_00010468.p1	bflo_15995
OG0004385	TCONS_00016022.p1	bflo_15870
OG0004386	TCONS_00006567.p1	bflo_20435
OG0004387	TCONS_00035335.p1, TCONS_00035082.p1, TCONS_00035332.p1, TCONS_00035085.p1, TCONS_00035314.p1, TCONS_00035333.p1, TCONS_00035036.p1	bflo_09116, bflo_08752
OG0004389	TCONS_00053363.p1	bflo_26325
OG0004390	TCONS_00016442.p1	bflo_17071
OG0004391	TCONS_00030455.p1	bflo_08434
OG0004392	TCONS_00030935.p1	bflo_07121
OG0004393	TCONS_00026831.p1	bflo_09718
OG0004394	TCONS_00043317.p1	bflo_14723
OG0004395	TCONS_00048660.p1	bflo_12354
OG0004396	TCONS_00050867.p1	bflo_24471
OG0004397	TCONS_00009273.p1	bflo_13249
OG0004398	TCONS_00006820.p1	bflo_20532
OG0004399	TCONS_00049722.p1	bflo_11895
OG0004400	TCONS_00017572.p1	bflo_01509
OG0004401	TCONS_00019458.p1	bflo_00348
OG0004402	TCONS_00041903.p1, TCONS_00041899.p1	bflo_14968
OG0004403	TCONS_00020817.p1	bflo_06952
OG0004404	TCONS_00041072.p1	bflo_21918
OG0004405	TCONS_00012993.p1	bflo_23675
OG0004406	TCONS_00011020.p1	bflo_13880
OG0004407	TCONS_00012002.p1	bflo_24382
OG0004408	TCONS_00021244.p1	bflo_21379
OG0004409	TCONS_00047261.p1	bflo_12253
OG0004413	TCONS_00047265.p1	bflo_11285
OG0004414	TCONS_00017404.p1	bflo_00981
OG0004415	TCONS_00055882.p1	bflo_18620
OG0004417	TCONS_00053504.p1	bflo_25703
OG0004418	TCONS_00023911.p1, TCONS_00023897.p1	bflo_09866
