Orthogroup	BRAFL	XENTR
OG0007976	bflo_23117	XENTR10402
OG0007977	bflo_22929	XENTR01009
OG0007979	bflo_14680	XENTR05250
OG0007981	bflo_07631	XENTR08502
OG0007982	bflo_02109	XENTR10596
OG0007983	bflo_04850	XENTR16037
OG0007984	bflo_21333, bflo_21994	XENTR13814
OG0007985	bflo_14993, bflo_27135	XENTR15302
OG0007987	bflo_21083	XENTR18668
OG0007988	bflo_12561	XENTR15923
OG0007991	bflo_12744	XENTR13088
OG0007993	bflo_06048	XENTR05533
OG0007994	bflo_07557	XENTR05525
OG0007996	bflo_20570	XENTR15283
OG0007997	bflo_20061	XENTR10426
OG0007999	bflo_18850	XENTR06951
OG0008000	bflo_01750	XENTR16143
OG0008001	bflo_07295	XENTR01930
OG0008002	bflo_26652, bflo_02053	XENTR02134, XENTR02133
OG0008003	bflo_24744	XENTR14885
OG0008004	bflo_15702	XENTR04573
OG0008006	bflo_22376, bflo_22210	XENTR12594
OG0008007	bflo_26231	XENTR04295
OG0008008	bflo_23803	XENTR18597
OG0008011	bflo_12071	XENTR02801
OG0008014	bflo_22732	XENTR16102
OG0008016	bflo_06044	XENTR09313
OG0008018	bflo_10614	XENTR08274
OG0008019	bflo_24197	XENTR17876
OG0008020	bflo_17017	XENTR00191
OG0008021	bflo_18650	XENTR08617
OG0008023	bflo_24601	XENTR17830
OG0008026	bflo_05857	XENTR08941
OG0008027	bflo_05641	XENTR13080
OG0008028	bflo_01481	XENTR04519
OG0008029	bflo_20622	XENTR06544
OG0008030	bflo_20783	XENTR00882
OG0008031	bflo_15505	XENTR12706
OG0008033	bflo_09244	XENTR07921
OG0008035	bflo_25021	XENTR10036, XENTR03937
OG0008036	bflo_23597	XENTR16276
OG0008039	bflo_21143	XENTR00527
OG0008040	bflo_18362	XENTR14621
OG0008041	bflo_12110	XENTR18188
OG0008043	bflo_19743, bflo_15192	XENTR13090, XENTR13089
OG0008048	bflo_13158	XENTR05142
OG0008049	bflo_20285	XENTR06531
OG0008052	bflo_12650	XENTR13093
OG0008053	bflo_10200	XENTR03171
OG0008054	bflo_19172	XENTR02300
OG0008055	bflo_11673	XENTR02343
OG0008056	bflo_22457	XENTR05929
OG0008057	bflo_14159, bflo_26941	XENTR01103
OG0008059	bflo_22099	XENTR05460
OG0008062	bflo_01328	XENTR08530
OG0008065	bflo_09932	XENTR12888
OG0008066	bflo_03563	XENTR11095
OG0008067	bflo_06241	XENTR07473
OG0008068	bflo_14995	XENTR03293, XENTR01617
OG0008069	bflo_25318	XENTR09820
OG0008070	bflo_22630	XENTR04503
OG0008071	bflo_20776	XENTR00077
OG0008075	bflo_14400	XENTR15145
OG0008076	bflo_19297, bflo_14887	XENTR01791
OG0008077	bflo_14852	XENTR16541
OG0008078	bflo_21633	XENTR08566
OG0008079	bflo_24655	XENTR13201
OG0008081	bflo_13733	XENTR10425
OG0008082	bflo_04484	XENTR02138, XENTR02137
OG0008083	bflo_19745	XENTR03038
OG0008084	bflo_05884	XENTR06650
OG0008085	bflo_14047	XENTR06383
OG0008086	bflo_04886	XENTR10502, XENTR10503
OG0008087	bflo_00892	XENTR08549, XENTR10380
OG0008088	bflo_17624	XENTR09004
OG0008089	bflo_11402	XENTR02865
OG0008090	bflo_04469	XENTR12430
OG0008092	bflo_10744	XENTR16319
OG0008098	bflo_16350	XENTR08899
OG0008099	bflo_25711	XENTR15326
OG0008100	bflo_06252	XENTR13894
OG0008102	bflo_16606	XENTR11039
OG0008103	bflo_23153	XENTR14105
OG0008104	bflo_07082	XENTR11834
OG0008105	bflo_24175	XENTR00182
OG0008107	bflo_02513	XENTR11212
OG0008108	bflo_12718	XENTR00468
OG0008109	bflo_20239	XENTR06543
OG0008110	bflo_09748	XENTR18890
OG0008111	bflo_06012	XENTR02658
OG0008112	bflo_19831	XENTR02402
OG0008113	bflo_08464	XENTR08629, XENTR10068
OG0008115	bflo_23862	XENTR06677
OG0008116	bflo_23115	XENTR07381, XENTR07380, XENTR01767
OG0008117	bflo_16568	XENTR18637
OG0008119	bflo_20529	XENTR17669, XENTR06528
OG0008120	bflo_17432	XENTR11888
OG0008123	bflo_11111, bflo_27008	XENTR12795
OG0008124	bflo_21059	XENTR07109
OG0008125	bflo_11403	XENTR10329
OG0008126	bflo_02173	XENTR18938
OG0008127	bflo_14260	XENTR04380
OG0008136	bflo_13975	XENTR02981
OG0008143	bflo_14244	XENTR06411
OG0008149	bflo_01301	XENTR18844, XENTR05479
OG0008151	bflo_08210	XENTR04330
OG0008154	bflo_01934, bflo_01369, bflo_07428, bflo_21240	XENTR09703, XENTR10116, XENTR10117
OG0008156	bflo_22234, bflo_09568	XENTR08049
OG0008194	bflo_14434	XENTR09689
OG0008196	bflo_06636	XENTR05316
OG0008199	bflo_14179	XENTR03291
OG0008201	bflo_11543	XENTR02829
OG0008202	bflo_17727	XENTR09753
OG0008204	bflo_13453	XENTR08937
OG0008205	bflo_15599	XENTR07731
OG0008208	bflo_12074	XENTR11124
OG0008209	bflo_21208, bflo_22352	XENTR15514
OG0008212	bflo_00959, bflo_00737, bflo_26501	XENTR02920, XENTR13956
OG0008213	bflo_17603	XENTR12606, XENTR00651
OG0008215	bflo_14211	XENTR08813
OG0008217	bflo_23434	XENTR03890
OG0008218	bflo_23816	XENTR07362
OG0008220	bflo_14162	XENTR12599
OG0008221	bflo_13375	XENTR00475
OG0008222	bflo_10172	XENTR08273
OG0008223	bflo_15105	XENTR05245
OG0008224	bflo_13074	XENTR03726
OG0008225	bflo_14433	XENTR07518
OG0008227	bflo_05785	XENTR05711
OG0008228	bflo_12176	XENTR11910
OG0008230	bflo_13174	XENTR15917
OG0008231	bflo_10768	XENTR17320
OG0008232	bflo_15698, bflo_05139	XENTR01508
OG0008234	bflo_23788	XENTR07376
OG0008235	bflo_24467	XENTR09235
OG0008236	bflo_19397	XENTR12434
OG0008237	bflo_07399	XENTR06770
OG0008238	bflo_25853	XENTR11188
OG0008239	bflo_07315	XENTR07288
OG0008240	bflo_19120	XENTR11069
OG0008242	bflo_14837	XENTR17426
OG0008243	bflo_17256	XENTR09391
OG0008244	bflo_23863	XENTR01796, XENTR01795
OG0008246	bflo_02073	XENTR05230
OG0008247	bflo_18470	XENTR08654, XENTR08656, XENTR08655
OG0008249	bflo_25552	XENTR17513
OG0008250	bflo_03608	XENTR08113
OG0008251	bflo_08485	XENTR00537
OG0008252	bflo_05554	XENTR00568
OG0008253	bflo_10098	XENTR08756
OG0008254	bflo_25097	XENTR18327
OG0008256	bflo_10539	XENTR12140
OG0008257	bflo_21434	XENTR13641
OG0008258	bflo_05172	XENTR15402
OG0008259	bflo_00970	XENTR12735
OG0008260	bflo_13511	XENTR06274
OG0008262	bflo_15826	XENTR06791
OG0008263	bflo_16405	XENTR14542
OG0008264	bflo_05614	XENTR00573
OG0008265	bflo_11391	XENTR14446
OG0008266	bflo_13946	XENTR06901
OG0008268	bflo_06894	XENTR15406
OG0008269	bflo_15790	XENTR17860
OG0008271	bflo_14838	XENTR04352
OG0008272	bflo_05825	XENTR09866
OG0008273	bflo_19759	XENTR17915
OG0008274	bflo_10934	XENTR13469
OG0008275	bflo_18433	XENTR05891
OG0008277	bflo_03455	XENTR17427
OG0008278	bflo_20133	XENTR10940
OG0008280	bflo_21982	XENTR17743
OG0008281	bflo_19968	XENTR11627
OG0008283	bflo_20787	XENTR08251
OG0008286	bflo_13178	XENTR02486
OG0008289	bflo_06353	XENTR06153
OG0008291	bflo_23157	XENTR09122
OG0008292	bflo_05696	XENTR05323
OG0008293	bflo_06831	XENTR13222
OG0008294	bflo_09498	XENTR18970
OG0008295	bflo_12425	XENTR00184
OG0008296	bflo_20584, bflo_19994	XENTR09371
OG0008297	bflo_14052	XENTR04554
OG0008298	bflo_24555	XENTR14480
OG0008300	bflo_07056	XENTR07452
OG0008301	bflo_08740	XENTR14215
OG0008303	bflo_09184	XENTR08492, XENTR08493
OG0008304	bflo_22092	XENTR06190
OG0008305	bflo_02959	XENTR08211
OG0008306	bflo_00722	XENTR01064, XENTR18942, XENTR14197
OG0008307	bflo_20544	XENTR18959
OG0008309	bflo_03373	XENTR01300
OG0008312	bflo_23264	XENTR06572
OG0008315	bflo_20989	XENTR14695
OG0008316	bflo_19108	XENTR03153
OG0008318	bflo_15631	XENTR02401
OG0008319	bflo_25081	XENTR16661
OG0008323	bflo_22601	XENTR04337
OG0008324	bflo_20274	XENTR04032
OG0008325	bflo_13382	XENTR05952
OG0008328	bflo_17488	XENTR12166
OG0008331	bflo_21529	XENTR05539
OG0008333	bflo_24979	XENTR06251
OG0008334	bflo_15581	XENTR16763
OG0008336	bflo_11246	XENTR02376
OG0008337	bflo_18382	XENTR13556
OG0008338	bflo_06496	XENTR02980, XENTR07472
OG0008339	bflo_01195	XENTR09613
OG0008341	bflo_05713	XENTR09053
OG0008342	bflo_13270	XENTR07758, XENTR00242
OG0008343	bflo_01028, bflo_26613	XENTR08200
OG0008345	bflo_06967	XENTR01459
OG0008346	bflo_16079	XENTR11364
OG0008347	bflo_02342	XENTR06930
OG0008349	bflo_14681	XENTR05258
OG0008350	bflo_23021	XENTR17287
OG0008351	bflo_03945	XENTR13343
OG0008352	bflo_06333	XENTR00548
OG0008353	bflo_11912	XENTR16294
OG0008354	bflo_05394	XENTR16532
OG0008355	bflo_15690	XENTR00614
OG0008357	bflo_06087	XENTR11247
OG0008358	bflo_13528, bflo_05244	XENTR18534
OG0008359	bflo_05938	XENTR03009
OG0008360	bflo_12557	XENTR17756
OG0008361	bflo_04798	XENTR12088
OG0008363	bflo_14232	XENTR12798
OG0008364	bflo_09352	XENTR11314
OG0008365	bflo_21649	XENTR02735
OG0008368	bflo_02469	XENTR01067
OG0008370	bflo_13872	XENTR06937, XENTR19184, XENTR08787
OG0008371	bflo_10681	XENTR00300
OG0008373	bflo_03244	XENTR16024
OG0008374	bflo_12063	XENTR02364
OG0008376	bflo_25518	XENTR13904
OG0008377	bflo_18878	XENTR10390
OG0008378	bflo_00435	XENTR09428
OG0008379	bflo_25706	XENTR05029
OG0008381	bflo_09299	XENTR07926
OG0008382	bflo_13185	XENTR13570
OG0008383	bflo_25105	XENTR10091
OG0008384	bflo_24417	XENTR07626
OG0008386	bflo_25355	XENTR13717
OG0008387	bflo_21043	XENTR06213
OG0008388	bflo_23360	XENTR16568
OG0008391	bflo_16567	XENTR00428
OG0008392	bflo_23144	XENTR00129
OG0008395	bflo_07220	XENTR03353
OG0008396	bflo_27074, bflo_13271	XENTR07759
OG0008399	bflo_20395	XENTR00533
OG0008400	bflo_25665	XENTR14794
OG0008401	bflo_12127	XENTR01244
OG0008403	bflo_17519	XENTR12767
OG0008404	bflo_16793	XENTR06168
OG0008406	bflo_26326	XENTR00299
OG0008410	bflo_19466	XENTR02915
OG0008412	bflo_06204	XENTR12300
OG0008414	bflo_08691	XENTR09684
OG0008415	bflo_14538	XENTR05488
OG0008416	bflo_13157	XENTR12955
OG0008418	bflo_22363	XENTR12382
OG0008419	bflo_22615	XENTR01646
OG0008421	bflo_03060	XENTR13250
OG0008422	bflo_18567	XENTR09498
OG0008424	bflo_04295	XENTR15296, XENTR15295
OG0008425	bflo_13835	XENTR01396
OG0008427	bflo_06302	XENTR09397
OG0008432	bflo_14749	XENTR14433
OG0008437	bflo_00866	XENTR04479
OG0008443	bflo_17736	XENTR00168
OG0008444	bflo_07626	XENTR12799
OG0008448	bflo_13952	XENTR02405
OG0008453	bflo_10469	XENTR16648
OG0008457	bflo_06601	XENTR12984
OG0008460	bflo_10540, bflo_09075	XENTR01208, XENTR09150, XENTR01209
OG0008468	bflo_12139	XENTR06374
OG0008470	bflo_24391	XENTR13491, XENTR13692
OG0008472	bflo_24208, bflo_24410	XENTR05438, XENTR05439, XENTR05437
OG0008507	bflo_05783	XENTR01430, XENTR01429
OG0008509	bflo_24600	XENTR18633
OG0008513	bflo_05873	XENTR01278
OG0008514	bflo_15478	XENTR03290
OG0008516	bflo_13080	XENTR02387
OG0008524	bflo_20429	XENTR14679
OG0008526	bflo_25321	XENTR00080
OG0008527	bflo_06389	XENTR09697
OG0008528	bflo_05777	XENTR03107
OG0008529	bflo_03906	XENTR02098
OG0008530	bflo_07528	XENTR04917
OG0008531	bflo_21782	XENTR00247
OG0008532	bflo_09671	XENTR09247
OG0008533	bflo_18027	XENTR01211
OG0008534	bflo_09494	XENTR17291, XENTR17292
OG0008536	bflo_26445	XENTR12616, XENTR06872, XENTR15937
OG0008539	bflo_12416	XENTR00471
OG0008542	bflo_06695	XENTR15730
OG0008544	bflo_06925	XENTR06640
OG0008546	bflo_13964	XENTR07676
OG0008550	bflo_13467	XENTR08428
OG0008551	bflo_18054	XENTR09711
OG0008554	bflo_12658	XENTR00467, XENTR06581, XENTR13244
OG0008555	bflo_04455	XENTR05744
OG0008556	bflo_05177	XENTR15403
OG0008557	bflo_17035	XENTR04600
OG0008558	bflo_03229	XENTR10140
OG0008559	bflo_00950	XENTR05418
OG0008561	bflo_20126	XENTR04937
OG0008562	bflo_17593	XENTR11390
OG0008563	bflo_20452	XENTR01203
OG0008564	bflo_11404	XENTR17125
OG0008565	bflo_05748	XENTR00566
OG0008566	bflo_26934, bflo_10005	XENTR08865
OG0008567	bflo_25254, bflo_14366	XENTR00194
OG0008572	bflo_04448	XENTR11873
OG0008573	bflo_06641	XENTR14331
OG0008576	bflo_08767	XENTR09218
OG0008577	bflo_23907	XENTR10407
OG0008578	bflo_13092	XENTR01712
OG0008579	bflo_25506	XENTR02161
OG0008582	bflo_07339	XENTR00739
OG0008583	bflo_01082	XENTR02152
OG0008587	bflo_07744	XENTR13433, XENTR06654
OG0008588	bflo_23737	XENTR07394
OG0008591	bflo_20888	XENTR01773
OG0008592	bflo_16706	XENTR15407
OG0008595	bflo_03899	XENTR07876
OG0008596	bflo_18694	XENTR11812
OG0008597	bflo_27120, bflo_14183	XENTR03283
OG0008602	bflo_21727	XENTR08161
OG0008603	bflo_20371	XENTR13283
OG0008604	bflo_23667	XENTR01374
OG0008606	bflo_01729	XENTR07130
OG0008607	bflo_16395	XENTR04696
OG0008609	bflo_23813	XENTR00940
OG0008611	bflo_17065	XENTR09930
OG0008612	bflo_15903	XENTR03918, XENTR03919
OG0008613	bflo_12108	XENTR00748
OG0008614	bflo_14387	XENTR16119
OG0008618	bflo_11481, bflo_12026, bflo_12485	XENTR18926
OG0008619	bflo_20672	XENTR08491
OG0008622	bflo_12608	XENTR02858
OG0008623	bflo_00397	XENTR02601
OG0008624	bflo_13949	XENTR04822
OG0008626	bflo_12655	XENTR09686
OG0008627	bflo_14368	XENTR13790
OG0008628	bflo_14884	XENTR15960
OG0008629	bflo_06061	XENTR08329
OG0008630	bflo_19872, bflo_20694	XENTR07701, XENTR11098
OG0008631	bflo_09016	XENTR08789
OG0008632	bflo_19170	XENTR06853
OG0008633	bflo_19269	XENTR18778
OG0008634	bflo_20155	XENTR00176
OG0008636	bflo_06070	XENTR12117
OG0008637	bflo_24442	XENTR09639
OG0008638	bflo_08322	XENTR06292
OG0008639	bflo_18095	XENTR10525
OG0008640	bflo_13625	XENTR08146
OG0008641	bflo_01329	XENTR10943
OG0008644	bflo_10691	XENTR09774
OG0008646	bflo_18097	XENTR10271
OG0008648	bflo_11509	XENTR14108
OG0008649	bflo_08992	XENTR09593
OG0008651	bflo_00812	XENTR06051
OG0008653	bflo_05422	XENTR00123
OG0008654	bflo_22977	XENTR04792
OG0008655	bflo_11937	XENTR10795
OG0008656	bflo_14876	XENTR01636
OG0008658	bflo_01987	XENTR12731
OG0008660	bflo_05706, bflo_26802	XENTR16507
OG0008661	bflo_10401	XENTR02006
OG0008665	bflo_07367	XENTR12695
OG0008668	bflo_05289	XENTR12424
OG0008669	bflo_08972	XENTR12612
OG0008672	bflo_05851	XENTR06769
OG0008673	bflo_16309	XENTR17073
OG0008674	bflo_15118	XENTR04911
OG0008675	bflo_05167	XENTR12099, XENTR16216
OG0008676	bflo_21049	XENTR03487
OG0008677	bflo_25713	XENTR01728
OG0008678	bflo_20440	XENTR00530
OG0008680	bflo_09791	XENTR07520
OG0008681	bflo_01433	XENTR02732
OG0008683	bflo_24177	XENTR00255
OG0008684	bflo_00413	XENTR17487
OG0008685	bflo_13111	XENTR10990
OG0008693	bflo_09605	XENTR13743
OG0008694	bflo_21495	XENTR17054
OG0008696	bflo_14306	XENTR03916
OG0008698	bflo_07341	XENTR11893
OG0008702	bflo_12604	XENTR07672, XENTR15806
OG0008703	bflo_02625	XENTR07187
OG0008705	bflo_00932	XENTR12231
OG0008706	bflo_06203	XENTR11233, XENTR11434
OG0008709	bflo_08846	XENTR17496
OG0008758	bflo_14138	XENTR11825
OG0008762	bflo_05577	XENTR02066
OG0008763	bflo_18113	XENTR02427
OG0008765	bflo_00424	XENTR01115
OG0008766	bflo_06076	XENTR17543
OG0008770	bflo_14257	XENTR13131
OG0008771	bflo_00893	XENTR03183
OG0008772	bflo_24343	XENTR09094
OG0008778	bflo_06309	XENTR11252
OG0008780	bflo_22312	XENTR14575
OG0008782	bflo_01498	XENTR16876
OG0008785	bflo_15566	XENTR07791
OG0008786	bflo_11902	XENTR06387
OG0008788	bflo_19220	XENTR05389
OG0008790	bflo_08227	XENTR13441
OG0008797	bflo_20992	XENTR04552
OG0008798	bflo_15040	XENTR12196
OG0008800	bflo_05511	XENTR17354
OG0008804	bflo_06638	XENTR06681
OG0008805	bflo_06975	XENTR05035
OG0008810	bflo_17626	XENTR05795
OG0008814	bflo_01677, bflo_07080	XENTR07296
OG0008820	bflo_01093	XENTR12860
OG0008821	bflo_04457	XENTR12995
OG0008823	bflo_20458	XENTR12534
OG0008826	bflo_25727	XENTR12223
OG0008827	bflo_22836	XENTR00125
OG0008828	bflo_02345	XENTR10006
OG0008829	bflo_08652	XENTR02771
OG0008830	bflo_25295	XENTR09819
OG0008831	bflo_04901	XENTR06786
OG0008832	bflo_24617	XENTR10035
OG0008833	bflo_10718, bflo_15368	XENTR09089
OG0008835	bflo_21824	XENTR08026
OG0008836	bflo_20240	XENTR04547
OG0008837	bflo_20413	XENTR09454
OG0008838	bflo_11202	XENTR02727
OG0008840	bflo_12618	XENTR17338
OG0008841	bflo_23274	XENTR01013
OG0008844	bflo_13108	XENTR08180, XENTR08179
OG0008845	bflo_20567, bflo_20568	XENTR12608
OG0008847	bflo_18075	XENTR04146
OG0008850	bflo_09038	XENTR08720
OG0008856	bflo_05961	XENTR04432
OG0008864	bflo_11588	XENTR11291
OG0008866	bflo_21940	XENTR02743
OG0008867	bflo_07708	XENTR08303
OG0008868	bflo_23424	XENTR09129, XENTR01825
OG0008876	bflo_07526	XENTR06703
OG0008878	bflo_11933	XENTR05995
OG0008880	bflo_17675	XENTR08473
OG0008883	bflo_20328	XENTR14680
OG0008885	bflo_00571	XENTR05361
OG0008888	bflo_23727	XENTR16929
OG0008889	bflo_25635	XENTR16790
OG0008891	bflo_09549	XENTR04230
OG0008893	bflo_24649	XENTR05960
OG0008894	bflo_06764	XENTR04142
OG0008897	bflo_23025	XENTR06355
OG0008898	bflo_08055	XENTR12710
OG0008900	bflo_23072	XENTR19020
OG0008901	bflo_12195	XENTR03514
OG0008903	bflo_11258	XENTR10495
OG0008907	bflo_23433	XENTR00990
OG0008910	bflo_12046	XENTR16947
OG0008914	bflo_14245	XENTR18435
OG0008915	bflo_13355	XENTR11557
OG0008916	bflo_17897, bflo_17442	XENTR08820
OG0008918	bflo_06312	XENTR17829
OG0008923	bflo_10626	XENTR06066
OG0008924	bflo_11447	XENTR06805
OG0008925	bflo_11366	XENTR18119, XENTR18120
OG0008927	bflo_26215	XENTR13990
OG0008929	bflo_06279	XENTR15313
OG0008936	bflo_06399	XENTR12579
OG0008938	bflo_09125	XENTR06454
OG0008942	bflo_05700	XENTR00312
OG0008946	bflo_14917	XENTR10610
OG0008951	bflo_01130	XENTR14336
OG0008955	bflo_01456	XENTR13024
OG0008959	bflo_05761	XENTR11608
OG0008977	bflo_14198	XENTR05118
OG0008979	bflo_25185	XENTR13702
OG0008980	bflo_25357	XENTR12157, XENTR12255
OG0008981	bflo_08236	XENTR00863
OG0008982	bflo_08859	XENTR14117, XENTR14118, XENTR17101
OG0008985	bflo_12743	XENTR01402, XENTR05177
OG0008990	bflo_02482	XENTR18969
OG0008991	bflo_07023	XENTR04347, XENTR04306
OG0009000	bflo_22245, bflo_25200, bflo_24615, bflo_12250	XENTR15924
OG0009044	bflo_05674	XENTR02767
OG0009056	bflo_15222	XENTR14357
OG0009062	bflo_17333, bflo_17332	XENTR15250
OG0009063	bflo_23347	XENTR10391
OG0009064	bflo_24119	XENTR00259
OG0009067	bflo_22563	XENTR05610
OG0009071	bflo_18034	XENTR09140
OG0009074	bflo_14715	XENTR17588
OG0009076	bflo_23517	XENTR03060
OG0009083	bflo_05597	XENTR08072
OG0009084	bflo_11022	XENTR02856
OG0009085	bflo_25117	XENTR18385
OG0009091	bflo_22641	XENTR17870
OG0009092	bflo_26377	XENTR10635
OG0009094	bflo_22621	XENTR10520
OG0009095	bflo_14035	XENTR10980
OG0009110	bflo_00202	XENTR16546
OG0009113	bflo_21396	XENTR04030, XENTR11147
OG0009114	bflo_17967	XENTR11579
OG0009117	bflo_23528	XENTR03032
OG0009120	bflo_06567	XENTR15294
OG0009121	bflo_15028	XENTR00158
OG0009129	bflo_16618	XENTR15610
OG0009132	bflo_14677	XENTR01804
OG0009133	bflo_00898	XENTR11902
OG0009134	bflo_00730	XENTR10816
OG0009135	bflo_24563	XENTR16474, XENTR16473
OG0009140	bflo_12958	XENTR02954
OG0009142	bflo_21668	XENTR02473
OG0009143	bflo_12391	XENTR06373
OG0009144	bflo_08761	XENTR14358
OG0009145	bflo_22511	XENTR12719
OG0009149	bflo_12065	XENTR08896
OG0009150	bflo_11793	XENTR00187
OG0009151	bflo_07484	XENTR08144
OG0009152	bflo_08516	XENTR08136
OG0009154	bflo_00261	XENTR15935, XENTR01110
OG0009156	bflo_11234, bflo_11014	XENTR03631, XENTR19240
OG0009157	bflo_09443	XENTR08043
OG0009158	bflo_24079	XENTR11691
OG0009163	bflo_23069	XENTR09796
OG0009164	bflo_26176	XENTR00363
OG0009165	bflo_14508	XENTR01031
OG0009166	bflo_01482	XENTR03630
OG0009167	bflo_16639	XENTR04250
OG0009168	bflo_16402	XENTR15272
OG0009169	bflo_11409	XENTR01317
OG0009170	bflo_09436	XENTR02020
OG0009172	bflo_18774	XENTR05351
OG0009174	bflo_10782	XENTR08267
OG0009176	bflo_24859	XENTR06244
OG0009178	bflo_12317	XENTR07927, XENTR15065, XENTR19052, XENTR03492
OG0009179	bflo_21709	XENTR11140
OG0009180	bflo_21947	XENTR01524, XENTR04549
OG0009181	bflo_06599	XENTR08802
OG0009185	bflo_08335	XENTR04756
OG0009190	bflo_20876	XENTR13633
OG0009193	bflo_11908	XENTR09952
OG0009194	bflo_14814	XENTR11669
OG0009197	bflo_22512	XENTR12720
OG0009208	bflo_00381	XENTR05416, XENTR12625
OG0009209	bflo_17797, bflo_13626, bflo_00594, bflo_22304, bflo_22303, bflo_21472, bflo_22308, bflo_21906	XENTR09465
OG0009211	bflo_04453	XENTR12998, XENTR09177
OG0009214	bflo_10661, bflo_20786, bflo_10633, bflo_20993	XENTR01523
OG0009216	bflo_18087, bflo_06793	XENTR06953, XENTR05743
OG0009217	bflo_21147, bflo_20863	XENTR11099
OG0009219	bflo_18720	XENTR03399, XENTR12699
OG0009222	bflo_07155	XENTR16176
OG0009224	bflo_10844	XENTR01973, XENTR08723
OG0009225	bflo_00926	XENTR13638
OG0009226	bflo_07634, bflo_07633	XENTR09732
OG0009230	bflo_24444	XENTR06967
OG0009231	bflo_13845	XENTR02740
OG0009232	bflo_24947	XENTR18701
OG0009293	bflo_25608	XENTR00339
OG0009296	bflo_05038	XENTR07536
OG0009305	bflo_00876	XENTR05087
OG0009310	bflo_25881	XENTR04713
OG0009312	bflo_03363	XENTR19195
OG0009313	bflo_23398	XENTR13994
OG0009322	bflo_15882	XENTR17166
OG0009325	bflo_11138	XENTR16649
OG0009327	bflo_03544	XENTR15982
OG0009328	bflo_23762	XENTR12103
OG0009335	bflo_26202	XENTR12227
OG0009338	bflo_14635	XENTR12193
OG0009340	bflo_05682	XENTR00645
OG0009345	bflo_00768	XENTR06923
OG0009348	bflo_20774, bflo_20789, bflo_27344	XENTR10930
OG0009350	bflo_11651	XENTR18971
OG0009358	bflo_19438, bflo_27301	XENTR01725
OG0009363	bflo_19842	XENTR06448
OG0009365	bflo_08441	XENTR06775
OG0009369	bflo_12118	XENTR02787
OG0009370	bflo_13910	XENTR05060
OG0009378	bflo_25145	XENTR01763
OG0009380	bflo_13853	XENTR13669
OG0009384	bflo_21228	XENTR10265
OG0009385	bflo_19985	XENTR00823
OG0009390	bflo_14283	XENTR01055
OG0009392	bflo_23448	XENTR05621
OG0009401	bflo_09291	XENTR13121
OG0009403	bflo_14844	XENTR12595
OG0009404	bflo_17552	XENTR16759
OG0009407	bflo_22989	XENTR07335
OG0009415	bflo_05298	XENTR11153
OG0009417	bflo_05811	XENTR00137
OG0009419	bflo_06995	XENTR01883
OG0009421	bflo_26210	XENTR04654
OG0009423	bflo_26380	XENTR13223
OG0009425	bflo_00799	XENTR14941
OG0009426	bflo_06404	XENTR14917
OG0009430	bflo_08785	XENTR02515
OG0009434	bflo_20190	XENTR13915
OG0009436	bflo_06759	XENTR12131
OG0009448	bflo_21117	XENTR12182
OG0009449	bflo_15029	XENTR00895
OG0009459	bflo_12678, bflo_12980	XENTR07773
OG0009465	bflo_18004	XENTR04217, XENTR15951
OG0009468	bflo_06630	XENTR05726
OG0009470	bflo_26155	XENTR06596, XENTR02975
OG0009472	bflo_24709	XENTR03269
OG0009474	bflo_00354	XENTR05254
OG0009475	bflo_21042, bflo_05607, bflo_21033, bflo_19786	XENTR07117
OG0009480	bflo_20951	XENTR03169, XENTR01072
OG0009483	bflo_12506	XENTR07762
OG0009485	bflo_23134	XENTR09802, XENTR01770
OG0009543	bflo_21004	XENTR10932
OG0009544	bflo_16890	XENTR06351
OG0009571	bflo_06386	XENTR12784
OG0009576	bflo_23430	XENTR07303
OG0009584	bflo_09756	XENTR11838
OG0009585	bflo_10631	XENTR17647
OG0009586	bflo_14528	XENTR10266
