Orthogroup	BRAFL	ASTMX
OG0000603	bflo_04842	ASTMX10221, ASTMX04851, ASTMX01584, ASTMX06561, ASTMX19202
OG0000604	bflo_14466	ASTMX20952, ASTMX03236, ASTMX19938, ASTMX03235, ASTMX11005, ASTMX17547, ASTMX19569, ASTMX12146, ASTMX03234, ASTMX19571, ASTMX20953, ASTMX20951, ASTMX19937, ASTMX21867, ASTMX19572, ASTMX20954
OG0000607	bflo_03955	ASTMX02194, ASTMX15507, ASTMX16125, ASTMX15313
OG0000609	bflo_06226	ASTMX09487
OG0000609	bflo_10430, bflo_12331, bflo_11801, bflo_12180, bflo_10255, bflo_10429	ASTMX19499, ASTMX00147, ASTMX19500
OG0000609	bflo_02450	ASTMX13250
OG0000609	bflo_25757, bflo_26350	ASTMX05358
OG0000610	bflo_06848	ASTMX09076, ASTMX07077, ASTMX09077
OG0000610	bflo_16219	ASTMX03105, ASTMX08602
OG0000611	bflo_14598	ASTMX07157, ASTMX09331, ASTMX05615
OG0000611	bflo_13769	ASTMX12827
OG0000612	bflo_08808	ASTMX09692, ASTMX18860, ASTMX09749
OG0000612	bflo_13076	ASTMX15804
OG0000613	bflo_01058	ASTMX01217, ASTMX05307, ASTMX07479, ASTMX16319
OG0000613	bflo_06280	ASTMX03360
OG0000614	bflo_05248, bflo_12534, bflo_23560	ASTMX11010
OG0000615	bflo_21223	ASTMX21454, ASTMX20753
OG0000616	bflo_16048	ASTMX16225
OG0000617	bflo_11487	ASTMX00627
OG0000619	bflo_22484	ASTMX11692, ASTMX15038
OG0000620	bflo_22429, bflo_05409	ASTMX19268, ASTMX02620
OG0000621	bflo_23720	ASTMX01766
OG0000621	bflo_04514	ASTMX12194, ASTMX07935
OG0000623	bflo_05993	ASTMX07600
OG0000623	bflo_18608, bflo_22702	ASTMX07831, ASTMX20139, ASTMX15503
OG0000624	bflo_18705	ASTMX13226, ASTMX19412, ASTMX08664
OG0000625	bflo_13602	ASTMX11301, ASTMX11304, ASTMX11302, ASTMX16523, ASTMX16522, ASTMX11303, ASTMX14967, ASTMX11878
OG0000626	bflo_01067	ASTMX00847, ASTMX01224, ASTMX06433, ASTMX01759, ASTMX01760
OG0000627	bflo_11148	ASTMX02960, ASTMX07039, ASTMX06195
OG0000628	bflo_04338	ASTMX05782, ASTMX11840, ASTMX18687
OG0000628	bflo_04756	ASTMX03435, ASTMX03434, ASTMX12380, ASTMX18405, ASTMX15898
OG0000629	bflo_19152, bflo_03279	ASTMX09268
OG0000629	bflo_03281	ASTMX09266, ASTMX08860, ASTMX17914, ASTMX07251
OG0000633	bflo_15810, bflo_05433, bflo_06357, bflo_06920, bflo_06887, bflo_06921, bflo_06972, bflo_07875, bflo_06813, bflo_06924, bflo_09159, bflo_21204, bflo_24198	ASTMX11538
OG0000634	bflo_23919	ASTMX01056, ASTMX12422
OG0000636	bflo_10717, bflo_05158	ASTMX16568, ASTMX15211, ASTMX02467, ASTMX01529, ASTMX19165, ASTMX14950
OG0000637	bflo_15987	ASTMX21369
OG0000637	bflo_13690	ASTMX21579, ASTMX17434
OG0000639	bflo_00204	ASTMX07088, ASTMX03393
OG0000639	bflo_13390	ASTMX02657, ASTMX18519, ASTMX07469
OG0000641	bflo_03831, bflo_26728, bflo_00901, bflo_00902	ASTMX22253, ASTMX00505, ASTMX10774, ASTMX10773, ASTMX09397, ASTMX00810, ASTMX22520
OG0000642	bflo_06990	ASTMX01930, ASTMX01929, ASTMX17309, ASTMX04214, ASTMX12313
OG0000643	bflo_25724	ASTMX02318, ASTMX01314
OG0000643	bflo_20210	ASTMX20408, ASTMX05940, ASTMX03512
OG0000645	bflo_13206	ASTMX12833, ASTMX02606
OG0000645	bflo_08017	ASTMX18567, ASTMX05124
OG0000646	bflo_24088	ASTMX16478, ASTMX02676
OG0000646	bflo_12788	ASTMX07029, ASTMX07086, ASTMX20232
OG0000647	bflo_10183	ASTMX19826, ASTMX06640
OG0000647	bflo_23085	ASTMX12729, ASTMX12730
OG0000648	bflo_12702	ASTMX22428, ASTMX02643
OG0000648	bflo_12700	ASTMX15128, ASTMX02551
OG0000649	bflo_19169, bflo_02204, bflo_23734	ASTMX09392, ASTMX04774, ASTMX18484, ASTMX18485, ASTMX01888
OG0000650	bflo_07845, bflo_02924	ASTMX12731, ASTMX05353, ASTMX08700, ASTMX08975, ASTMX20574, ASTMX08278, ASTMX16890, ASTMX00837, ASTMX13841
OG0000651	bflo_00909	ASTMX17737, ASTMX05303, ASTMX08641
OG0000652	bflo_12260	ASTMX00762, ASTMX06378, ASTMX06377, ASTMX00760, ASTMX00761, ASTMX07128, ASTMX20824, ASTMX06369
OG0000654	bflo_02577	ASTMX13738, ASTMX11052, ASTMX19746, ASTMX10206, ASTMX17145, ASTMX00164
OG0000657	bflo_05126	ASTMX12483, ASTMX19401
OG0000660	bflo_04466	ASTMX00650, ASTMX17867
OG0000660	bflo_18320	ASTMX22390, ASTMX13764, ASTMX14506, ASTMX05874
OG0000660	bflo_04617	ASTMX20321
OG0000662	bflo_09255	ASTMX17885
OG0000662	bflo_23849	ASTMX16404, ASTMX12633, ASTMX19890, ASTMX07727
OG0000664	bflo_11369	ASTMX04014, ASTMX05721, ASTMX16074, ASTMX00707
OG0000665	bflo_06772	ASTMX00639, ASTMX14293, ASTMX19003, ASTMX12074, ASTMX09156, ASTMX14734, ASTMX03383
OG0000666	bflo_11545	ASTMX19047
OG0000667	bflo_04093, bflo_25426	ASTMX20350, ASTMX23022, ASTMX21283
OG0000667	bflo_22846	ASTMX23017
OG0000670	bflo_21701	ASTMX20785, ASTMX03449, ASTMX08812, ASTMX09574, ASTMX02280, ASTMX21360, ASTMX21701, ASTMX18201
OG0000671	bflo_02233, bflo_02719	ASTMX06408, ASTMX19050, ASTMX20927, ASTMX00924, ASTMX01022, ASTMX16162, ASTMX15147
OG0000672	bflo_21591	ASTMX06515, ASTMX05666
OG0000672	bflo_18607	ASTMX04882
OG0000674	bflo_03109	ASTMX09072, ASTMX11026
OG0000674	bflo_09819	ASTMX07263, ASTMX16632, ASTMX09005
OG0000675	bflo_04950, bflo_08779, bflo_17155, bflo_17844, bflo_17299, bflo_04268	ASTMX11306
OG0000676	bflo_01208	ASTMX00864, ASTMX18277
OG0000676	bflo_21661	ASTMX08754, ASTMX04107, ASTMX12053, ASTMX05384, ASTMX03141
OG0000680	bflo_11480, bflo_11478, bflo_12784, bflo_11600, bflo_11950, bflo_11953, bflo_06681	ASTMX04094, ASTMX17912, ASTMX07260
OG0000680	bflo_06524, bflo_11051, bflo_11738	ASTMX09412
OG0000681	bflo_15452	ASTMX16270, ASTMX14874, ASTMX04528, ASTMX09518
OG0000681	bflo_09887	ASTMX09258, ASTMX00394
OG0000682	bflo_10546, bflo_10014	ASTMX11995, ASTMX12288, ASTMX10499, ASTMX07767
OG0000683	bflo_08553	ASTMX00004, ASTMX04192
OG0000683	bflo_25223	ASTMX02366, ASTMX20098, ASTMX14160
OG0000684	bflo_13113	ASTMX02086, ASTMX02670, ASTMX17835, ASTMX13854
OG0000685	bflo_08805	ASTMX19743, ASTMX06302, ASTMX05561, ASTMX15879, ASTMX18992
OG0000686	bflo_00607, bflo_04095, bflo_04081, bflo_04128, bflo_14458, bflo_27316, bflo_04130, bflo_04079, bflo_04078, bflo_04080, bflo_04108, bflo_25179, bflo_26179, bflo_26093, bflo_25541, bflo_09058, bflo_11986, bflo_25503, bflo_25504, bflo_13703, bflo_15338, bflo_12005, bflo_11942, bflo_12102, bflo_18972, bflo_04741, bflo_25922, bflo_06347, bflo_08793, bflo_12364, bflo_14690, bflo_14215, bflo_14503, bflo_14960, bflo_14506, bflo_21435, bflo_21436, bflo_14542, bflo_12237, bflo_11382, bflo_11926, bflo_11598, bflo_11948, bflo_25921	ASTMX05101, ASTMX19072
OG0000690	bflo_00919	ASTMX00910, ASTMX12919
OG0000690	bflo_17423	ASTMX02690
OG0000690	bflo_25725	ASTMX17891, ASTMX22294
OG0000691	bflo_13891	ASTMX15518
OG0000691	bflo_01480	ASTMX17535, ASTMX19545, ASTMX15604, ASTMX00917, ASTMX18521
OG0000692	bflo_25652	ASTMX05795
OG0000693	bflo_24457	ASTMX01005, ASTMX05252, ASTMX09341, ASTMX22319, ASTMX13726, ASTMX10635
OG0000693	bflo_15843	ASTMX11362
OG0000694	bflo_16417	ASTMX03278, ASTMX14068, ASTMX09753, ASTMX09044
OG0000695	bflo_15602, bflo_23371, bflo_00832, bflo_20412	ASTMX16491, ASTMX20005, ASTMX13926, ASTMX15636, ASTMX04364, ASTMX03944, ASTMX02716, ASTMX01311, ASTMX08058
OG0000696	bflo_01530	ASTMX10247
OG0000697	bflo_12428	ASTMX20673, ASTMX15925, ASTMX22108, ASTMX19355, ASTMX01748, ASTMX13942, ASTMX09469
OG0000698	bflo_11041	ASTMX11812, ASTMX12891, ASTMX01360, ASTMX12890, ASTMX09372
OG0000699	bflo_22458	ASTMX16931, ASTMX12166
OG0000700	bflo_03482	ASTMX10307, ASTMX02187
OG0000701	bflo_10548	ASTMX20666, ASTMX10954, ASTMX11996, ASTMX15941
OG0000702	bflo_12229	ASTMX18168, ASTMX02447, ASTMX15168, ASTMX00641, ASTMX14288
OG0000703	bflo_07565	ASTMX02735, ASTMX03772, ASTMX19327
OG0000705	bflo_03840	ASTMX07195, ASTMX07146, ASTMX07194, ASTMX07193, ASTMX21013, ASTMX15889, ASTMX17551, ASTMX08378, ASTMX01770, ASTMX08876, ASTMX00794, ASTMX09026, ASTMX02406, ASTMX21950
OG0000706	bflo_11940	ASTMX06417, ASTMX00708
OG0000708	bflo_25666	ASTMX20485, ASTMX07401
OG0000708	bflo_11530	ASTMX01986, ASTMX04018
OG0000709	bflo_24062	ASTMX03927, ASTMX01587, ASTMX01677, ASTMX01678, ASTMX12944
OG0000710	bflo_13156	ASTMX11525, ASTMX00218
OG0000711	bflo_03306	ASTMX10859
OG0000711	bflo_03574, bflo_02975	ASTMX02221, ASTMX06274
OG0000711	bflo_04395	ASTMX00349, ASTMX10858
OG0000712	bflo_26526, bflo_14133	ASTMX22569, ASTMX03963, ASTMX04673, ASTMX01123, ASTMX10729, ASTMX02260, ASTMX21387, ASTMX03749
OG0000713	bflo_21867, bflo_21513, bflo_02677	ASTMX05607, ASTMX20151, ASTMX06165, ASTMX06166
OG0000715	bflo_19456	ASTMX14672, ASTMX18871, ASTMX22799, ASTMX19603, ASTMX07512, ASTMX20053, ASTMX05364
OG0000716	bflo_18078	ASTMX07959, ASTMX03833, ASTMX05778
OG0000717	bflo_16636	ASTMX00510
OG0000718	bflo_19048	ASTMX00156, ASTMX21497, ASTMX08739, ASTMX06759, ASTMX18042, ASTMX01851
OG0000720	bflo_07282	ASTMX08205, ASTMX06231
OG0000721	bflo_20743	ASTMX09355, ASTMX10626
OG0000721	bflo_17766	ASTMX01119, ASTMX09098, ASTMX11905, ASTMX16534
OG0000722	bflo_12630, bflo_12642	ASTMX11006, ASTMX22801, ASTMX12541, ASTMX04707, ASTMX03237, ASTMX11068, ASTMX03598, ASTMX02154, ASTMX08313
OG0000723	bflo_16835, bflo_07774, bflo_07630, bflo_05135, bflo_22054	ASTMX06370, ASTMX00757, ASTMX03618
OG0000725	bflo_16019	ASTMX17945, ASTMX15661, ASTMX11197
OG0000726	bflo_19350	ASTMX13772, ASTMX13000, ASTMX04188, ASTMX09401
OG0000730	bflo_18664	ASTMX20397, ASTMX07875, ASTMX13260
OG0000730	bflo_18663	ASTMX18548, ASTMX02642, ASTMX01674, ASTMX00160, ASTMX01043
OG0000732	bflo_21787	ASTMX04110, ASTMX08757, ASTMX08756
OG0000732	bflo_25639	ASTMX19433, ASTMX11592, ASTMX05482
OG0000733	bflo_12810	ASTMX13523, ASTMX10818, ASTMX05629, ASTMX01287
OG0000733	bflo_07935	ASTMX12275, ASTMX15113, ASTMX04231
OG0000734	bflo_15574	ASTMX19512, ASTMX21022, ASTMX19965, ASTMX01932, ASTMX22860
OG0000735	bflo_01496	ASTMX18670, ASTMX15914, ASTMX01829, ASTMX03219
OG0000736	bflo_26430	ASTMX19171
OG0000736	bflo_00735	ASTMX08660, ASTMX00487
OG0000738	bflo_25128, bflo_24022	ASTMX10645
OG0000738	bflo_25060, bflo_24960, bflo_25061, bflo_25008, bflo_24685	ASTMX09714, ASTMX09715
OG0000740	bflo_19201	ASTMX14537, ASTMX06828, ASTMX20426, ASTMX10405
OG0000740	bflo_08713	ASTMX12672, ASTMX03661
OG0000743	bflo_23103	ASTMX20693, ASTMX11433, ASTMX04870
OG0000743	bflo_23390	ASTMX03638, ASTMX04869, ASTMX21402
OG0000744	bflo_07888, bflo_08706, bflo_13928	ASTMX08430, ASTMX13118, ASTMX02655, ASTMX15516
OG0000745	bflo_22342	ASTMX10595
OG0000746	bflo_16695, bflo_16866, bflo_16868, bflo_16812	ASTMX14203, ASTMX19139
OG0000748	bflo_00355	ASTMX16043
OG0000749	bflo_11190	ASTMX16104, ASTMX05800, ASTMX02758
OG0000750	bflo_24245, bflo_13122	ASTMX15609
OG0000751	bflo_19051, bflo_18792	ASTMX20516, ASTMX04152, ASTMX15696
OG0000751	bflo_08486	ASTMX19712, ASTMX07901
OG0000752	bflo_09173	ASTMX12098
OG0000752	bflo_25764	ASTMX06480, ASTMX04128
OG0000753	bflo_07197	ASTMX22178, ASTMX21967
OG0000753	bflo_21758	ASTMX20031, ASTMX02344, ASTMX11178
OG0000755	bflo_13054	ASTMX12763, ASTMX09944, ASTMX09713, ASTMX10144
OG0000756	bflo_24481, bflo_26484	ASTMX17607
OG0000756	bflo_23308, bflo_23505	ASTMX08072
OG0000757	bflo_20811	ASTMX17086
OG0000757	bflo_18826, bflo_04296	ASTMX05445
OG0000758	bflo_01097	ASTMX19547, ASTMX16359, ASTMX11953, ASTMX19955, ASTMX17536, ASTMX07595
OG0000759	bflo_02579, bflo_02659	ASTMX18116, ASTMX06445, ASTMX15465, ASTMX13612, ASTMX13613
OG0000760	bflo_11514	ASTMX16638, ASTMX08318, ASTMX02096, ASTMX16846, ASTMX02097
OG0000761	bflo_16367	ASTMX04074, ASTMX18480, ASTMX02391
OG0000762	bflo_02491, bflo_02535	ASTMX05730, ASTMX00651
OG0000763	bflo_06587	ASTMX14556, ASTMX10316, ASTMX02051
OG0000765	bflo_08626	ASTMX18648, ASTMX05048
OG0000766	bflo_05997	ASTMX11015, ASTMX06840, ASTMX04918, ASTMX08201
OG0000767	bflo_14537, bflo_17883	ASTMX03288, ASTMX02324, ASTMX18659, ASTMX03804
OG0000768	bflo_12288	ASTMX07141, ASTMX00777, ASTMX22777, ASTMX20032
OG0000772	bflo_08683	ASTMX21784
OG0000772	bflo_13063	ASTMX06747
OG0000774	bflo_25631	ASTMX06458
OG0000774	bflo_23899	ASTMX12899
OG0000774	bflo_11567	ASTMX04044
OG0000775	bflo_25667	ASTMX08143
OG0000775	bflo_18209, bflo_17805, bflo_18208, bflo_16771, bflo_00359, bflo_15150	ASTMX19025
OG0000777	bflo_23099	ASTMX11385
OG0000778	bflo_12322, bflo_00934	ASTMX18216, ASTMX05703
OG0000779	bflo_16829	ASTMX03346
OG0000779	bflo_05592	ASTMX03437, ASTMX00687, ASTMX11032, ASTMX06141
OG0000780	bflo_13962	ASTMX01363
OG0000780	bflo_25174	ASTMX05871
OG0000781	bflo_25793, bflo_17209, bflo_17450, bflo_17842	ASTMX01378
OG0000782	bflo_25636	ASTMX19387, ASTMX06219, ASTMX00254
OG0000784	bflo_22377, bflo_22425	ASTMX16655, ASTMX03185, ASTMX16934
OG0000784	bflo_26168, bflo_10268, bflo_09560	ASTMX19363, ASTMX06706
OG0000786	bflo_22842	ASTMX08950
OG0000786	bflo_21670	ASTMX01793, ASTMX05538, ASTMX15702, ASTMX17407, ASTMX20594, ASTMX20593, ASTMX22132, ASTMX20592, ASTMX16013, ASTMX13074
OG0000787	bflo_08501	ASTMX18588, ASTMX20527, ASTMX20528, ASTMX03662, ASTMX06610, ASTMX03035
OG0000788	bflo_03223	ASTMX03595, ASTMX18586
OG0000788	bflo_02988	ASTMX05072, ASTMX10651, ASTMX11933, ASTMX02454
OG0000789	bflo_09423, bflo_18363, bflo_11778, bflo_18440, bflo_18471	ASTMX05744, ASTMX05742, ASTMX21288
OG0000790	bflo_02731, bflo_14990, bflo_14815, bflo_12986, bflo_12988, bflo_13720, bflo_13722, bflo_14546, bflo_14501, bflo_19845, bflo_14720, bflo_14962, bflo_14502, bflo_14719, bflo_14901, bflo_15345, bflo_08027, bflo_05185, bflo_00279, bflo_10977, bflo_07988, bflo_17093, bflo_08059	ASTMX22472
OG0000791	bflo_18766	ASTMX13100, ASTMX11966, ASTMX00979, ASTMX16746, ASTMX17098
OG0000792	bflo_02568	ASTMX01915
OG0000792	bflo_20459	ASTMX16348
OG0000793	bflo_06217	ASTMX14223, ASTMX10357, ASTMX01727, ASTMX02233, ASTMX02443, ASTMX05161, ASTMX20115
OG0000795	bflo_15104	ASTMX15720
OG0000798	bflo_14240	ASTMX21193, ASTMX11678, ASTMX10211
OG0000799	bflo_10428	ASTMX17390, ASTMX14818, ASTMX00307, ASTMX10072, ASTMX09971, ASTMX14456, ASTMX15426
OG0000800	bflo_09025	ASTMX14154, ASTMX10910, ASTMX21176, ASTMX21175, ASTMX03211
OG0000801	bflo_08310	ASTMX01728, ASTMX02234, ASTMX15089
OG0000802	bflo_25821, bflo_26295	ASTMX06019, ASTMX21699, ASTMX11410, ASTMX02887, ASTMX04926, ASTMX14181, ASTMX13825, ASTMX08074, ASTMX21722, ASTMX16382, ASTMX05118, ASTMX11346
OG0000805	bflo_23872, bflo_23871, bflo_22595, bflo_22285, bflo_21225, bflo_22287, bflo_14885	ASTMX10697, ASTMX13799, ASTMX19764, ASTMX17903, ASTMX12444, ASTMX09333, ASTMX07001, ASTMX16652
OG0000809	bflo_25858	ASTMX18076, ASTMX16871, ASTMX20241, ASTMX06550, ASTMX06551, ASTMX02419, ASTMX12066
OG0000810	bflo_25756	ASTMX22884, ASTMX14057
OG0000810	bflo_00231	ASTMX12714, ASTMX07516, ASTMX17120
OG0000811	bflo_16577	ASTMX16565
OG0000813	bflo_07088	ASTMX04213
OG0000813	bflo_08447	ASTMX12845, ASTMX17981
OG0000814	bflo_04758	ASTMX15594
OG0000815	bflo_05473	ASTMX05918
OG0000815	bflo_21696	ASTMX00181
OG0000815	bflo_02427	ASTMX08658
OG0000816	bflo_18431	ASTMX01604, ASTMX07613, ASTMX14361
OG0000816	bflo_07555	ASTMX03674, ASTMX12133
OG0000817	bflo_00856	ASTMX22057
OG0000817	bflo_07439	ASTMX12294
OG0000817	bflo_18969	ASTMX19659
OG0000818	bflo_23425	ASTMX12922, ASTMX22575, ASTMX07670, ASTMX01486, ASTMX09066
OG0000819	bflo_10524	ASTMX14488
OG0000819	bflo_20956	ASTMX05872, ASTMX12231
OG0000820	bflo_18733	ASTMX23035, ASTMX11792, ASTMX15475
OG0000822	bflo_03526, bflo_03719, bflo_03555, bflo_03528	ASTMX12417
OG0000822	bflo_09872, bflo_09868	ASTMX10309
OG0000822	bflo_04733	ASTMX03593
OG0000824	bflo_13274	ASTMX19096, ASTMX19094, ASTMX19092, ASTMX12217, ASTMX19091, ASTMX12216, ASTMX19095
OG0000825	bflo_15210	ASTMX14867, ASTMX09792
OG0000825	bflo_08984, bflo_09151, bflo_09150	ASTMX19849, ASTMX06289
OG0000826	bflo_01977, bflo_13774	ASTMX19669
OG0000827	bflo_18876, bflo_03038, bflo_06200, bflo_05865, bflo_25409	ASTMX03408, ASTMX03367
OG0000828	bflo_07597	ASTMX13643
OG0000828	bflo_20839	ASTMX19023
OG0000829	bflo_10600, bflo_10308	ASTMX20116, ASTMX18197, ASTMX04946, ASTMX13633, ASTMX12842
OG0000829	bflo_10699	ASTMX02806, ASTMX14699, ASTMX09961, ASTMX19415, ASTMX04647, ASTMX18505
OG0000830	bflo_23192	ASTMX15395, ASTMX17788
OG0000830	bflo_13253	ASTMX07267, ASTMX03575
OG0000831	bflo_25792	ASTMX10322, ASTMX00501
OG0000833	bflo_25237	ASTMX16676, ASTMX17036, ASTMX20537, ASTMX17998
OG0000834	bflo_02857	ASTMX06048, ASTMX10777, ASTMX03780, ASTMX11762, ASTMX10829, ASTMX00566
OG0000835	bflo_03284	ASTMX01087, ASTMX09001, ASTMX07115, ASTMX07230
OG0000836	bflo_07996, bflo_08141, bflo_07459	ASTMX14295, ASTMX00637, ASTMX02859
OG0000837	bflo_00035, bflo_12566	ASTMX11955
OG0000837	bflo_01440, bflo_15081, bflo_01439	ASTMX04294, ASTMX04295, ASTMX04140, ASTMX07602, ASTMX17291
OG0000838	bflo_09519, bflo_10354	ASTMX09271, ASTMX02044, ASTMX09270, ASTMX02043, ASTMX16316
OG0000841	bflo_13469	ASTMX20424, ASTMX10887, ASTMX01216, ASTMX12144
OG0000842	bflo_26481	ASTMX13270, ASTMX14600, ASTMX21767, ASTMX08674, ASTMX22831, ASTMX05913, ASTMX19115, ASTMX09604
OG0000844	bflo_24153	ASTMX05225, ASTMX06886, ASTMX11513, ASTMX04355, ASTMX10336, ASTMX04359
OG0000845	bflo_18108	ASTMX11852, ASTMX04520
OG0000845	bflo_17447	ASTMX05855
OG0000847	bflo_21169	ASTMX04476
OG0000847	bflo_20471	ASTMX13199, ASTMX17255
OG0000848	bflo_07381	ASTMX00257, ASTMX06224, ASTMX13366
OG0000849	bflo_02361	ASTMX21951, ASTMX13338, ASTMX16587, ASTMX06284
OG0000850	bflo_25536	ASTMX16693, ASTMX02820
OG0000850	bflo_08991	ASTMX12095
OG0000851	bflo_14102	ASTMX09788, ASTMX09789, ASTMX17144, ASTMX08263
OG0000852	bflo_13268	ASTMX01973, ASTMX04325
OG0000854	bflo_00536, bflo_07303, bflo_07298, bflo_18632, bflo_26078, bflo_07314, bflo_07317, bflo_07311, bflo_07307, bflo_01973, bflo_16247, bflo_16220, bflo_16222, bflo_16356, bflo_11684	ASTMX08448, ASTMX07266, ASTMX08447
OG0000855	bflo_04775, bflo_04776	ASTMX09644
OG0000855	bflo_16604, bflo_04853, bflo_16597	ASTMX09643
OG0000856	bflo_08358	ASTMX08886
OG0000857	bflo_03314	ASTMX18737, ASTMX15778, ASTMX01089, ASTMX09003
OG0000858	bflo_10644, bflo_11464	ASTMX14432
OG0000858	bflo_11695	ASTMX08402
OG0000858	bflo_03553	ASTMX03492
OG0000859	bflo_06258	ASTMX18557, ASTMX14932, ASTMX18996, ASTMX04905, ASTMX12394, ASTMX18622, ASTMX17513
OG0000860	bflo_15791	ASTMX22579, ASTMX13435, ASTMX16785, ASTMX21569, ASTMX19755
OG0000861	bflo_20852, bflo_20859, bflo_20860, bflo_21098, bflo_12911, bflo_22390, bflo_22416, bflo_02704, bflo_02426, bflo_06512	ASTMX09840, ASTMX14709
OG0000863	bflo_10601	ASTMX14464, ASTMX10280
OG0000866	bflo_04437	ASTMX16257, ASTMX10404
OG0000868	bflo_17556	ASTMX18458, ASTMX16490
OG0000869	bflo_24265	ASTMX05238
OG0000869	bflo_25732	ASTMX03029, ASTMX03031, ASTMX03030
OG0000870	bflo_17767	ASTMX17331, ASTMX18789
OG0000871	bflo_17545	ASTMX08820
OG0000871	bflo_10176	ASTMX22315
OG0000872	bflo_03017	ASTMX20999
OG0000873	bflo_01487	ASTMX20798, ASTMX15340, ASTMX21884, ASTMX15339, ASTMX15341, ASTMX18171, ASTMX02450, ASTMX18538, ASTMX22220
OG0000874	bflo_14069	ASTMX01664, ASTMX03695, ASTMX11238, ASTMX21323
OG0000874	bflo_12681	ASTMX03655, ASTMX07423
OG0000875	bflo_01017	ASTMX10227, ASTMX22128
OG0000875	bflo_19415	ASTMX15020
OG0000877	bflo_12965, bflo_12968	ASTMX02085
OG0000877	bflo_13809	ASTMX00683
OG0000878	bflo_02683	ASTMX14927
OG0000879	bflo_21594	ASTMX07159, ASTMX20218, ASTMX05667
OG0000879	bflo_19083, bflo_24230, bflo_18829, bflo_05186	ASTMX19602, ASTMX05400
OG0000881	bflo_15605	ASTMX08736, ASTMX09138
OG0000881	bflo_20101	ASTMX09646, ASTMX05888
OG0000882	bflo_04158	ASTMX12618, ASTMX07464, ASTMX13019, ASTMX05010
OG0000883	bflo_07397	ASTMX03555, ASTMX07903
OG0000887	bflo_01743	ASTMX05512, ASTMX10768
OG0000887	bflo_19302	ASTMX16791
OG0000888	bflo_05832	ASTMX14224, ASTMX11928
OG0000888	bflo_07374	ASTMX18926
OG0000888	bflo_19321	ASTMX21100
OG0000889	bflo_12593	ASTMX01303, ASTMX13535
OG0000889	bflo_21142	ASTMX17253, ASTMX13198, ASTMX13987, ASTMX20205
OG0000893	bflo_24157, bflo_24156, bflo_22075, bflo_24701, bflo_23931	ASTMX16839, ASTMX15713, ASTMX05174, ASTMX05175, ASTMX05176, ASTMX15714
OG0000894	bflo_14750	ASTMX14915, ASTMX19186
OG0000894	bflo_23023	ASTMX07726, ASTMX19891, ASTMX11065
OG0000895	bflo_06958, bflo_08034	ASTMX07765
OG0000895	bflo_05916	ASTMX10574, ASTMX09017
OG0000896	bflo_13131	ASTMX08984
OG0000896	bflo_09970	ASTMX03839, ASTMX20490
OG0000897	bflo_11434	ASTMX00619
OG0000897	bflo_11945, bflo_11590, bflo_11740	ASTMX00999, ASTMX08838
OG0000898	bflo_12625, bflo_26024	ASTMX07406, ASTMX18529
OG0000899	bflo_14337	ASTMX04348, ASTMX20253, ASTMX02728, ASTMX04745, ASTMX18004
OG0000904	bflo_13183	ASTMX09306, ASTMX14881, ASTMX12135
OG0000906	bflo_17920, bflo_19022, bflo_17827, bflo_21444, bflo_27497, bflo_27265	ASTMX22382
OG0000907	bflo_25628	ASTMX06533, ASTMX02843
OG0000908	bflo_09711, bflo_09707, bflo_08871	ASTMX20519, ASTMX14450
OG0000908	bflo_08596	ASTMX13391, ASTMX06616
OG0000909	bflo_18377	ASTMX14114, ASTMX08183, ASTMX18935, ASTMX02527
OG0000911	bflo_00891, bflo_00957	ASTMX10186, ASTMX20068
OG0000911	bflo_12997	ASTMX07865, ASTMX06052
OG0000912	bflo_09112	ASTMX10500, ASTMX10501, ASTMX16615
OG0000912	bflo_20621	ASTMX13041, ASTMX04397
OG0000913	bflo_14588	ASTMX04731, ASTMX14355
OG0000914	bflo_10973	ASTMX05533
OG0000915	bflo_12273	ASTMX19052, ASTMX06403, ASTMX16161, ASTMX09477, ASTMX05555, ASTMX07212
OG0000916	bflo_26245, bflo_16703, bflo_25616, bflo_13633	ASTMX19855, ASTMX19856, ASTMX19853, ASTMX12970, ASTMX19854, ASTMX20080, ASTMX20081, ASTMX15070, ASTMX15071, ASTMX18988, ASTMX18989, ASTMX18985, ASTMX18987, ASTMX19857, ASTMX18220, ASTMX20067, ASTMX18221, ASTMX16683, ASTMX13125, ASTMX18305, ASTMX18615
OG0000921	bflo_15652	ASTMX02073
OG0000923	bflo_02952	ASTMX12705
OG0000923	bflo_02648	ASTMX14532, ASTMX05362, ASTMX00157, ASTMX10399, ASTMX10398, ASTMX21755
OG0000925	bflo_09205	ASTMX10561
OG0000925	bflo_22447	ASTMX00132, ASTMX00555
OG0000926	bflo_13640	ASTMX09727
OG0000926	bflo_17123	ASTMX09128
OG0000926	bflo_21264	ASTMX20470
OG0000927	bflo_22432	ASTMX14905, ASTMX00005, ASTMX18145, ASTMX01174, ASTMX14825, ASTMX06980, ASTMX08592
OG0000928	bflo_05985	ASTMX22584, ASTMX18625, ASTMX17517, ASTMX00645, ASTMX01726
OG0000929	bflo_17125	ASTMX04114, ASTMX07004, ASTMX06184, ASTMX16944, ASTMX10239, ASTMX04285
OG0000931	bflo_08954	ASTMX03676
OG0000932	bflo_19999	ASTMX05094, ASTMX12156, ASTMX11727
