Orthogroup	BRAFL	PFLAV
OG0003322	bflo_00002, bflo_27076	TCONS_00043082.p1
OG0003322	bflo_12508, bflo_19520, bflo_10617	TCONS_00033212.p1
OG0003323	bflo_15869	TCONS_00015010.p1
OG0003324	bflo_22670	TCONS_00012971.p1
OG0003325	bflo_08410	TCONS_00031296.p1
OG0003326	bflo_09789	TCONS_00027204.p1, TCONS_00027197.p1
OG0003327	bflo_15914	TCONS_00016375.p1
OG0003328	bflo_00426	TCONS_00008820.p1
OG0003329	bflo_06538	TCONS_00028898.p1
OG0003330	bflo_05318	TCONS_00028960.p1
OG0003331	bflo_20334	TCONS_00006506.p1
OG0003332	bflo_06531	TCONS_00046192.p1
OG0003333	bflo_03278	TCONS_00036252.p1
OG0003335	bflo_16036	TCONS_00011485.p1
OG0003336	bflo_16347	TCONS_00014647.p1
OG0003337	bflo_24672	TCONS_00051325.p1, TCONS_00051418.p1
OG0003338	bflo_25768	TCONS_00054607.p1
OG0003340	bflo_00966	TCONS_00017094.p1
OG0003341	bflo_13784	TCONS_00003609.p1
OG0003343	bflo_21197	TCONS_00006521.p1
OG0003344	bflo_06379	TCONS_00046687.p1
OG0003346	bflo_11187	TCONS_00048354.p1
OG0003346	bflo_22611, bflo_06286, bflo_15968, bflo_15971, bflo_15970, bflo_05737	TCONS_00046360.p1, TCONS_00046351.p1, TCONS_00046362.p1
OG0003347	bflo_18875	TCONS_00056116.p1
OG0003348	bflo_01497	TCONS_00017611.p1, TCONS_00017647.p1
OG0003349	bflo_08162	TCONS_00030123.p1
OG0003350	bflo_21636	TCONS_00022739.p1
OG0003351	bflo_11662	TCONS_00047963.p2
OG0003351	bflo_18448	TCONS_00012043.p1
OG0003352	bflo_26474, bflo_26477, bflo_08957	TCONS_00033183.p1
OG0003353	bflo_11091	TCONS_00047823.p1, TCONS_00047834.p1
OG0003354	bflo_00257	TCONS_00033398.p1, TCONS_00032835.p1
OG0003355	bflo_07915	TCONS_00031349.p1
OG0003356	bflo_13961	TCONS_00012899.p1
OG0003357	bflo_10674	TCONS_00026252.p1
OG0003358	bflo_11374	TCONS_00048237.p1
OG0003359	bflo_09270	TCONS_00023445.p1, TCONS_00023479.p1
OG0003360	bflo_08028	TCONS_00011165.p1
OG0003361	bflo_21492	TCONS_00011047.p1
OG0003362	bflo_15019, bflo_27136, bflo_15047	TCONS_00043774.p1
OG0003363	bflo_19412, bflo_19416	TCONS_00055673.p1
OG0003364	bflo_03561	TCONS_00037083.p1
OG0003366	bflo_23663	TCONS_00011117.p1
OG0003367	bflo_03392, bflo_03276, bflo_03820, bflo_16550, bflo_25315	TCONS_00014336.p1, TCONS_00014325.p1
OG0003368	bflo_08973	TCONS_00027072.p1
OG0003369	bflo_08608	TCONS_00030861.p1
OG0003370	bflo_05182	TCONS_00017723.p1, TCONS_00044503.p1, TCONS_00044812.p1
OG0003371	bflo_14039	TCONS_00008422.p1
OG0003372	bflo_25213	TCONS_00053297.p1
OG0003373	bflo_04729	TCONS_00037895.p1
OG0003374	bflo_01562	TCONS_00054992.p1
OG0003375	bflo_05681	TCONS_00029030.p1, TCONS_00029032.p1
OG0003376	bflo_05753	TCONS_00055205.p1, TCONS_00041457.p1
OG0003377	bflo_09240, bflo_09241	TCONS_00023122.p1
OG0003378	bflo_09811	TCONS_00023058.p1, TCONS_00023089.p1
OG0003379	bflo_01579	TCONS_00018871.p1
OG0003380	bflo_20421	TCONS_00006819.p1
OG0003381	bflo_09923	TCONS_00024085.p1
OG0003382	bflo_03233	TCONS_00023674.p1
OG0003383	bflo_00169	TCONS_00020044.p1
OG0003384	bflo_10672	TCONS_00027067.p1
OG0003385	bflo_20288	TCONS_00020620.p1
OG0003386	bflo_24755	TCONS_00052234.p1
OG0003387	bflo_20271, bflo_20266	TCONS_00005038.p1
OG0003388	bflo_08160	TCONS_00030400.p1, TCONS_00030384.p1
OG0003391	bflo_11495	TCONS_00009705.p1
OG0003392	bflo_04347	TCONS_00014589.p1
OG0003394	bflo_00632	TCONS_00019998.p1
OG0003396	bflo_03372	TCONS_00036037.p1
OG0003397	bflo_25073	TCONS_00051012.p1
OG0003401	bflo_04587	TCONS_00015311.p1
OG0003419	bflo_19082	TCONS_00040540.p1
OG0003420	bflo_16820	TCONS_00015563.p1
OG0003421	bflo_14823	TCONS_00043655.p1, TCONS_00043654.p1, TCONS_00042652.p1, TCONS_00042813.p1
OG0003422	bflo_15120	TCONS_00022982.p1
OG0003423	bflo_18335, bflo_24193, bflo_03381, bflo_03806, bflo_11430, bflo_26333, bflo_11943, bflo_11944, bflo_12483	TCONS_00007352.p1, TCONS_00000834.p1, TCONS_00001989.p1, TCONS_00002040.p1, TCONS_00000880.p1, TCONS_00001988.p1, TCONS_00000845.p1, TCONS_00000846.p1, TCONS_00001914.p1, TCONS_00002509.p1, TCONS_00002017.p1
OG0003424	bflo_22975	TCONS_00013866.p1
OG0003425	bflo_06597	TCONS_00029551.p1
OG0003426	bflo_17220	TCONS_00028995.p1
OG0003428	bflo_15063	TCONS_00043444.p1
OG0003429	bflo_03695	TCONS_00036739.p1
OG0003430	bflo_10656	TCONS_00035290.p1
OG0003431	bflo_18771	TCONS_00057200.p1
OG0003432	bflo_01885	TCONS_00016975.p1
OG0003433	bflo_22519	TCONS_00021164.p1
OG0003434	bflo_00872	TCONS_00031599.p1
OG0003435	bflo_21768	TCONS_00010051.p1
OG0003437	bflo_23416	TCONS_00012557.p1, TCONS_00012556.p1, TCONS_00012555.p1
OG0003438	bflo_20074	TCONS_00006810.p1
OG0003438	bflo_20077	TCONS_00005722.p1
OG0003439	bflo_21650	TCONS_00022916.p1
OG0003440	bflo_14213	TCONS_00042109.p1
OG0003441	bflo_12321	TCONS_00047900.p1
OG0003442	bflo_15421	TCONS_00043703.p1
OG0003443	bflo_23995	TCONS_00019758.p1, TCONS_00020819.p1, TCONS_00010416.p1
OG0003444	bflo_03457	TCONS_00037790.p1
OG0003447	bflo_11633	TCONS_00049275.p1
OG0003448	bflo_13876	TCONS_00007007.p1
OG0003449	bflo_22898	TCONS_00014387.p1
OG0003450	bflo_14312	TCONS_00043348.p1, TCONS_00043337.p1
OG0003451	bflo_17722	TCONS_00002411.p1
OG0003452	bflo_09208	TCONS_00026077.p1
OG0003453	bflo_09284	TCONS_00005573.p1
OG0003454	bflo_18619	TCONS_00057051.p1
OG0003455	bflo_03202, bflo_03230	TCONS_00055264.p1
OG0003456	bflo_23918	TCONS_00013273.p1
OG0003457	bflo_01506	TCONS_00018135.p1
OG0003458	bflo_05669	TCONS_00044748.p1
OG0003458	bflo_03987	TCONS_00034693.p1, TCONS_00034755.p1
OG0003459	bflo_13470	TCONS_00011141.p1
OG0003460	bflo_16240	TCONS_00009899.p1
OG0003461	bflo_10235	TCONS_00023217.p1
OG0003462	bflo_15758	TCONS_00015415.p1
OG0003463	bflo_24804	TCONS_00010682.p1, TCONS_00010685.p1
OG0003465	bflo_16970	TCONS_00016466.p1
OG0003466	bflo_09344	TCONS_00026627.p1
OG0003467	bflo_12624	TCONS_00007054.p1
OG0003468	bflo_18674	TCONS_00010320.p1
OG0003470	bflo_06693	TCONS_00028699.p1
OG0003471	bflo_23271	TCONS_00011334.p1
OG0003472	bflo_14735	TCONS_00043524.p1
OG0003473	bflo_23011	TCONS_00018879.p1
OG0003474	bflo_01167	TCONS_00018276.p1
OG0003475	bflo_17402	TCONS_00001181.p1, TCONS_00001191.p1
OG0003476	bflo_10013	TCONS_00048082.p1
OG0003477	bflo_05188	TCONS_00046338.p1
OG0003478	bflo_05169	TCONS_00009936.p1, TCONS_00009948.p1
OG0003479	bflo_11660	TCONS_00047360.p1
OG0003480	bflo_13731	TCONS_00007841.p1
OG0003481	bflo_15888	TCONS_00020337.p1
OG0003482	bflo_09842	TCONS_00023584.p1, TCONS_00023547.p1
OG0003483	bflo_15095	TCONS_00031009.p1
OG0003484	bflo_08356	TCONS_00032810.p1
OG0003486	bflo_20523	TCONS_00001225.p1
OG0003487	bflo_10772	TCONS_00026217.p1
OG0003488	bflo_05906	TCONS_00046419.p1
OG0003489	bflo_02309	TCONS_00017830.p1
OG0003490	bflo_20489	TCONS_00004980.p1
OG0003491	bflo_22547	TCONS_00022792.p1, TCONS_00022795.p1
OG0003492	bflo_06984	TCONS_00031295.p1
OG0003495	bflo_06400	TCONS_00045498.p1
OG0003496	bflo_14755, bflo_14596	TCONS_00042095.p1
OG0003497	bflo_06218	TCONS_00034974.p1
OG0003499	bflo_23661	TCONS_00017602.p1
OG0003500	bflo_20102	TCONS_00016487.p1
OG0003501	bflo_25164	TCONS_00052580.p1
OG0003502	bflo_20275	TCONS_00004748.p1
OG0003503	bflo_23296	TCONS_00012915.p1
OG0003504	bflo_23302	TCONS_00013392.p1
OG0003505	bflo_12682	TCONS_00008629.p1
OG0003506	bflo_15168	TCONS_00042743.p1
OG0003507	bflo_26224	TCONS_00052832.p1
OG0003508	bflo_14628	TCONS_00056773.p1
OG0003509	bflo_24353	TCONS_00051123.p1
OG0003511	bflo_06537	TCONS_00027853.p1
OG0003512	bflo_21139, bflo_21138	TCONS_00004749.p1
OG0003513	bflo_18565	TCONS_00055574.p1
OG0003514	bflo_10920	TCONS_00047997.p1
OG0003515	bflo_14188	TCONS_00042609.p1
OG0003516	bflo_10550	TCONS_00027677.p1
OG0003517	bflo_03023	TCONS_00037571.p1, TCONS_00037565.p1
OG0003518	bflo_25746	TCONS_00007976.p1
OG0003519	bflo_18795	TCONS_00057255.p1
OG0003520	bflo_10704	TCONS_00003471.p1
OG0003521	bflo_17952	TCONS_00042336.p1
OG0003522	bflo_23156	TCONS_00013623.p1
OG0003523	bflo_24396	TCONS_00050093.p1, TCONS_00051275.p1
OG0003524	bflo_24392	TCONS_00050096.p1
OG0003525	bflo_07077	TCONS_00038685.p1
OG0003525	bflo_07153	TCONS_00038686.p1
OG0003526	bflo_05929	TCONS_00011200.p1
OG0003528	bflo_17528	TCONS_00000892.p1, TCONS_00000893.p1
OG0003529	bflo_18877	TCONS_00055604.p1
OG0003530	bflo_14037, bflo_14178	TCONS_00003662.p1
OG0003531	bflo_24099	TCONS_00010091.p1
OG0003532	bflo_09668	TCONS_00051905.p1
OG0003533	bflo_12390	TCONS_00048487.p1
OG0003534	bflo_22240, bflo_22294, bflo_18361	TCONS_00010648.p1
OG0003535	bflo_09980	TCONS_00026200.p1
OG0003536	bflo_06440	TCONS_00045108.p1
OG0003537	bflo_09395	TCONS_00026578.p1
OG0003538	bflo_15185	TCONS_00044141.p1
OG0003539	bflo_11094	TCONS_00019206.p1
OG0003540	bflo_14295	TCONS_00040372.p1
OG0003541	bflo_13586	TCONS_00018913.p1
OG0003542	bflo_23060	TCONS_00012622.p1, TCONS_00012623.p1
OG0003543	bflo_03236	TCONS_00055790.p1
OG0003544	bflo_07217	TCONS_00046341.p1
OG0003545	bflo_23382	TCONS_00013272.p1
OG0003546	bflo_16201	TCONS_00015103.p1, TCONS_00044318.p1
OG0003547	bflo_10227	TCONS_00025320.p1
OG0003548	bflo_09354	TCONS_00027368.p1
OG0003549	bflo_18405	TCONS_00002377.p1, TCONS_00002369.p1
OG0003550	bflo_00232	TCONS_00019051.p1
OG0003551	bflo_25362	TCONS_00052907.p1
OG0003552	bflo_16108	TCONS_00015339.p1
OG0003553	bflo_08891	TCONS_00027833.p1
OG0003554	bflo_10753	TCONS_00026112.p1
OG0003555	bflo_24243, bflo_23498	TCONS_00012957.p1
OG0003556	bflo_06642	TCONS_00046619.p1
OG0003557	bflo_15889	TCONS_00014687.p1
OG0003558	bflo_04064	TCONS_00029710.p1
OG0003560	bflo_11890	TCONS_00010190.p1
OG0003561	bflo_04334	TCONS_00000395.p1
OG0003562	bflo_01200	TCONS_00018209.p1
OG0003563	bflo_23836	TCONS_00012912.p1
OG0003564	bflo_09292	TCONS_00026983.p1
OG0003565	bflo_25721	TCONS_00013499.p1, TCONS_00013504.p1, TCONS_00013503.p1, TCONS_00013502.p1
OG0003566	bflo_03002	TCONS_00036670.p1, TCONS_00036691.p1
OG0003567	bflo_04792	TCONS_00013825.p1
OG0003568	bflo_20229	TCONS_00005329.p1
OG0003569	bflo_11253	TCONS_00049703.p1
OG0003570	bflo_26249	TCONS_00038273.p1, TCONS_00038298.p1
OG0003571	bflo_05241	TCONS_00008075.p1
OG0003572	bflo_24403	TCONS_00010599.p1
OG0003573	bflo_20068	TCONS_00006509.p1
OG0003574	bflo_27071	TCONS_00008254.p1
OG0003576	bflo_13166	TCONS_00009130.p1
OG0003577	bflo_00343	TCONS_00019459.p1
OG0003578	bflo_20566, bflo_14712	TCONS_00005625.p1
OG0003579	bflo_07074	TCONS_00030567.p1
OG0003581	bflo_18883, bflo_18884	TCONS_00017960.p1, TCONS_00016901.p1
OG0003582	bflo_10944	TCONS_00049811.p1
OG0003588	bflo_12479, bflo_06452, bflo_16666, bflo_01857, bflo_01859, bflo_20872, bflo_08575, bflo_23983, bflo_10481, bflo_10480, bflo_08838	TCONS_00040874.p1, TCONS_00039862.p1, TCONS_00013604.p1
OG0003588	bflo_14950	TCONS_00056432.p1
OG0003589	bflo_14784, bflo_14587, bflo_14776, bflo_14590, bflo_14585, bflo_14774	TCONS_00043832.p1, TCONS_00043830.p1, TCONS_00043833.p1, TCONS_00043831.p1, TCONS_00041492.p1, TCONS_00035257.p1
OG0003589	bflo_14778, bflo_14787, bflo_14779	TCONS_00042537.p1, TCONS_00000017.p1
OG0003590	bflo_18985	TCONS_00022193.p1, TCONS_00001147.p1, TCONS_00001148.p1, TCONS_00001149.p1, TCONS_00001155.p1, TCONS_00001146.p1, TCONS_00001154.p1, TCONS_00013217.p1, TCONS_00014411.p1, TCONS_00013212.p1, TCONS_00014389.p1, TCONS_00014390.p1, TCONS_00050748.p1, TCONS_00050747.p1, TCONS_00051844.p1, TCONS_00051833.p1, TCONS_00051840.p1, TCONS_00050745.p1, TCONS_00051829.p1, TCONS_00051837.p1, TCONS_00051841.p1, TCONS_00051842.p1, TCONS_00050746.p1, TCONS_00040645.p1, TCONS_00040612.p1, TCONS_00051848.p1, TCONS_00051868.p1, TCONS_00051845.p1, TCONS_00051846.p1, TCONS_00051827.p1
OG0003597	bflo_10323	TCONS_00037741.p1
OG0003598	bflo_16711	TCONS_00016130.p1
OG0003599	bflo_06072	TCONS_00029425.p1
OG0003600	bflo_13340	TCONS_00007927.p1
OG0003601	bflo_19194, bflo_18911	TCONS_00056829.p1
OG0003603	bflo_23649	TCONS_00012634.p1
OG0003604	bflo_20404	TCONS_00006087.p1
OG0003606	bflo_17517	TCONS_00001243.p1
OG0003607	bflo_05933	TCONS_00009514.p1
OG0003608	bflo_15932	TCONS_00015406.p1
OG0003610	bflo_01164	TCONS_00018565.p1
OG0003611	bflo_09170	TCONS_00026984.p1
OG0003613	bflo_12262	TCONS_00037548.p1
OG0003615	bflo_26275	TCONS_00054640.p1
OG0003616	bflo_11097	TCONS_00049702.p1
OG0003618	bflo_01473	TCONS_00044972.p1
OG0003619	bflo_14248	TCONS_00043918.p1
OG0003620	bflo_25025	TCONS_00027300.p1
OG0003621	bflo_04483, bflo_26752	TCONS_00001275.p1
OG0003622	bflo_11800	TCONS_00009864.p1
OG0003623	bflo_10738	TCONS_00050642.p1
OG0003625	bflo_09142, bflo_01124, bflo_01123, bflo_18218, bflo_17455, bflo_17909, bflo_01122, bflo_01337, bflo_01126, bflo_01671	TCONS_00017338.p1, TCONS_00017592.p1, TCONS_00018519.p1, TCONS_00016845.p1
OG0003626	bflo_02389	TCONS_00002996.p1
OG0003627	bflo_21960	TCONS_00021203.p1
OG0003628	bflo_05874	TCONS_00028245.p1
OG0003629	bflo_22183	TCONS_00021339.p1
OG0003630	bflo_20004	TCONS_00006358.p1
OG0003631	bflo_23468	TCONS_00043632.p1, TCONS_00043605.p1
OG0003632	bflo_03937	TCONS_00051362.p1
OG0003633	bflo_00307	TCONS_00054784.p1, TCONS_00044543.p1
OG0003634	bflo_24973	TCONS_00052228.p1
OG0003635	bflo_07120	TCONS_00030553.p1
OG0003635	bflo_14711	TCONS_00043850.p1
OG0003636	bflo_07731, bflo_05787, bflo_07722	TCONS_00011609.p1
OG0003638	bflo_17869	TCONS_00003511.p1
OG0003640	bflo_26670, bflo_02410	TCONS_00004132.p1
OG0003641	bflo_13272	TCONS_00009159.p1
OG0003643	bflo_10320, bflo_24819, bflo_24817, bflo_09628, bflo_02964, bflo_24044	TCONS_00048583.p1
OG0003644	bflo_16458	TCONS_00016060.p1
OG0003645	bflo_14727	TCONS_00042488.p1
OG0003646	bflo_03551	TCONS_00029784.p1
OG0003647	bflo_06536	TCONS_00027854.p1
OG0003648	bflo_22126	TCONS_00009686.p1
OG0003649	bflo_06468	TCONS_00027915.p1
OG0003650	bflo_21715	TCONS_00045964.p1
OG0003651	bflo_01723	TCONS_00045395.p1
OG0003652	bflo_17868	TCONS_00002146.p1
OG0003653	bflo_13101	TCONS_00020700.p1
OG0003654	bflo_05910	TCONS_00045387.p1
OG0003655	bflo_17616	TCONS_00000200.p1
OG0003656	bflo_08293	TCONS_00020357.p1
OG0003657	bflo_00252	TCONS_00032983.p1
OG0003658	bflo_00698	TCONS_00032273.p1
OG0003659	bflo_02419	TCONS_00003686.p1
OG0003660	bflo_07809	TCONS_00030797.p1
OG0003661	bflo_26559	TCONS_00032274.p1
OG0003662	bflo_10412	TCONS_00027101.p1
OG0003664	bflo_23489	TCONS_00024736.p1, TCONS_00024643.p1
OG0003665	bflo_03349, bflo_03667, bflo_14985, bflo_03668, bflo_03348, bflo_03347	TCONS_00010044.p1, TCONS_00009382.p1
OG0003666	bflo_11627, bflo_27012	TCONS_00047691.p1, TCONS_00047692.p1
OG0003667	bflo_20479	TCONS_00005804.p1, TCONS_00005788.p1
OG0003668	bflo_06147	TCONS_00029645.p1
OG0003669	bflo_25341	TCONS_00053763.p1
OG0003671	bflo_09735	TCONS_00026939.p1
OG0003672	bflo_23403	TCONS_00014351.p1
OG0003674	bflo_23396	TCONS_00013395.p1
OG0003675	bflo_02379	TCONS_00002929.p1
OG0003676	bflo_04781, bflo_04777	TCONS_00055967.p1
OG0003677	bflo_19132	TCONS_00056120.p1
OG0003678	bflo_25551	TCONS_00054343.p1
OG0003679	bflo_02036, bflo_13294	TCONS_00017789.p1
OG0003680	bflo_01532	TCONS_00002910.p1
OG0003681	bflo_03957	TCONS_00030595.p1
OG0003682	bflo_07489	TCONS_00009725.p1
OG0003683	bflo_20104	TCONS_00004855.p1, TCONS_00004834.p1
OG0003684	bflo_13833	TCONS_00007072.p1
OG0003685	bflo_07993	TCONS_00033332.p1
OG0003686	bflo_12834	TCONS_00008641.p1
OG0003687	bflo_19027	TCONS_00057206.p1
OG0003688	bflo_24589	TCONS_00036414.p1, TCONS_00036423.p1
OG0003688	bflo_24522	TCONS_00050596.p1
OG0003689	bflo_19565	TCONS_00056117.p1
OG0003690	bflo_13292	TCONS_00010756.p1
OG0003691	bflo_14352	TCONS_00041854.p1
OG0003692	bflo_09441	TCONS_00026517.p1
OG0003693	bflo_11485	TCONS_00048357.p1
OG0003694	bflo_07368	TCONS_00019312.p1
OG0003695	bflo_16279	TCONS_00015112.p1, TCONS_00014508.p1
OG0003696	bflo_11319	TCONS_00047294.p1
OG0003697	bflo_23717	TCONS_00012511.p1
OG0003698	bflo_10629	TCONS_00026609.p1
OG0003699	bflo_03400	TCONS_00035985.p1
OG0003700	bflo_22951	TCONS_00012360.p1
OG0003701	bflo_01336	TCONS_00045362.p1
OG0003702	bflo_11082	TCONS_00004464.p1
OG0003703	bflo_03241	TCONS_00035988.p1
OG0003704	bflo_06360	TCONS_00046090.p1
OG0003705	bflo_01256	TCONS_00055975.p1
OG0003706	bflo_15874	TCONS_00015043.p1
OG0003707	bflo_06702	TCONS_00056987.p1
OG0003708	bflo_17394	TCONS_00000585.p1
OG0003710	bflo_18086	TCONS_00001097.p1
OG0003711	bflo_12884	TCONS_00020785.p1, TCONS_00020775.p1
OG0003712	bflo_23878	TCONS_00012419.p1
OG0003713	bflo_02056	TCONS_00045793.p1
OG0003714	bflo_24976, bflo_27475	TCONS_00051128.p1
OG0003716	bflo_24004	TCONS_00050423.p1
OG0003717	bflo_01566	TCONS_00017571.p1
OG0003718	bflo_02164	TCONS_00003037.p1
OG0003719	bflo_04239	TCONS_00028257.p1
OG0003721	bflo_09733	TCONS_00009979.p1
OG0003722	bflo_16670	TCONS_00015463.p1
OG0003723	bflo_04881	TCONS_00054348.p1, TCONS_00054347.p1, TCONS_00027272.p1, TCONS_00004106.p1, TCONS_00004107.p1, TCONS_00003716.p1, TCONS_00002949.p1, TCONS_00003715.p1, TCONS_00027704.p1, TCONS_00027520.p1, TCONS_00027521.p1
OG0003724	bflo_24348	TCONS_00051898.p1
OG0003725	bflo_25497	TCONS_00052910.p1
OG0003726	bflo_25423, bflo_06344	TCONS_00046473.p1, TCONS_00045342.p1, TCONS_00046474.p1, TCONS_00045345.p1
OG0003728	bflo_16366	TCONS_00016021.p1
OG0003730	bflo_09786	TCONS_00027342.p1
OG0003731	bflo_09228	TCONS_00011687.p1
OG0003732	bflo_21803	TCONS_00021737.p1
OG0003733	bflo_25583	TCONS_00052651.p1
OG0003734	bflo_15650	TCONS_00015817.p1
OG0003735	bflo_17363	TCONS_00002105.p1, TCONS_00002113.p1
OG0003736	bflo_12719	TCONS_00056575.p1
OG0003737	bflo_15994	TCONS_00016153.p1
OG0003738	bflo_23509	TCONS_00013945.p1
OG0003739	bflo_04782, bflo_26767	TCONS_00055464.p1
OG0003740	bflo_09974	TCONS_00024141.p1
OG0003741	bflo_10194	TCONS_00034776.p1
OG0003742	bflo_00933	TCONS_00019755.p1
OG0003743	bflo_17350	TCONS_00000185.p1
OG0003744	bflo_11052	TCONS_00047885.p1
OG0003745	bflo_13758, bflo_07859	TCONS_00006756.p1
OG0003746	bflo_18735	TCONS_00055721.p1
OG0003747	bflo_06649	TCONS_00046166.p1
OG0003748	bflo_12393	TCONS_00049131.p1
OG0003749	bflo_09949, bflo_09953	TCONS_00025714.p1
OG0003750	bflo_14314	TCONS_00034398.p1, TCONS_00034464.p1, TCONS_00034397.p1
OG0003751	bflo_08903, bflo_02875	TCONS_00050252.p1, TCONS_00052175.p1
OG0003752	bflo_09978	TCONS_00057226.p1
OG0003753	bflo_22685	TCONS_00012646.p1
OG0003754	bflo_10581	TCONS_00025033.p1, TCONS_00023166.p1
OG0003755	bflo_20955	TCONS_00038918.p1, TCONS_00005696.p1
OG0003756	bflo_13745	TCONS_00009191.p1
OG0003757	bflo_05823	TCONS_00010281.p1
OG0003759	bflo_25051	TCONS_00050120.p1
OG0003760	bflo_06355	TCONS_00046388.p1
OG0003761	bflo_07994	TCONS_00033664.p1
OG0003762	bflo_23845	TCONS_00012749.p1
OG0003764	bflo_23348	TCONS_00013237.p1, TCONS_00013238.p1, TCONS_00013239.p1
OG0003765	bflo_11672	TCONS_00003893.p1, TCONS_00049556.p1
OG0003767	bflo_13723, bflo_13725, bflo_13724	TCONS_00046050.p2
OG0003768	bflo_14840	TCONS_00024314.p1, TCONS_00024317.p1, TCONS_00024305.p1, TCONS_00024316.p1
OG0003769	bflo_13838	TCONS_00008637.p1
OG0003770	bflo_14290	TCONS_00043123.p1
OG0003771	bflo_23473	TCONS_00014140.p1
OG0003773	bflo_23068	TCONS_00013177.p1
OG0003776	bflo_19353	TCONS_00032725.p1, TCONS_00032743.p1
OG0003777	bflo_05355	TCONS_00012320.p1
OG0003778	bflo_03437	TCONS_00036301.p1, TCONS_00036323.p1, TCONS_00037457.p1, TCONS_00036347.p1
OG0003779	bflo_10120	TCONS_00021938.p1
OG0003794	bflo_12963	TCONS_00008804.p1
OG0003795	bflo_11372	TCONS_00049781.p1
OG0003798	bflo_17437	TCONS_00016653.p1
OG0003803	bflo_25196	TCONS_00015861.p1
OG0003806	bflo_23190, bflo_00688	TCONS_00014048.p1
OG0003807	bflo_23696	TCONS_00012280.p1
OG0003808	bflo_01527	TCONS_00017543.p1
OG0003809	bflo_07420	TCONS_00030928.p1
OG0003810	bflo_15440	TCONS_00041620.p1
OG0003811	bflo_14145	TCONS_00043382.p1
OG0003812	bflo_24338	TCONS_00050555.p1
OG0003813	bflo_08536	TCONS_00030409.p1
OG0003815	bflo_18600	TCONS_00011083.p1
OG0003816	bflo_07647, bflo_07324	TCONS_00030012.p1
OG0003818	bflo_26938, bflo_10045	TCONS_00043595.p1
OG0003819	bflo_14692	TCONS_00041849.p1
OG0003820	bflo_03485	TCONS_00029649.p1
OG0003821	bflo_11241	TCONS_00048803.p1
OG0003822	bflo_19813, bflo_19570	TCONS_00016760.p1
OG0003822	bflo_19126	TCONS_00055406.p1
OG0003823	bflo_01062	TCONS_00017834.p1
OG0003824	bflo_01655	TCONS_00041559.p1, TCONS_00027662.p1
OG0003825	bflo_06191	TCONS_00027692.p1, TCONS_00027691.p1
OG0003826	bflo_20813	TCONS_00006654.p1
OG0003827	bflo_26098	TCONS_00053570.p1
OG0003827	bflo_25484, bflo_25483, bflo_26097	TCONS_00053571.p1
OG0003828	bflo_16758	TCONS_00015781.p1
OG0003829	bflo_16298	TCONS_00041768.p1
OG0003830	bflo_17896	TCONS_00000940.p1, TCONS_00000927.p1
OG0003831	bflo_15015	TCONS_00041986.p1, TCONS_00041979.p1
OG0003832	bflo_11645	TCONS_00047965.p1
OG0003833	bflo_15287	TCONS_00044191.p1, TCONS_00042862.p1, TCONS_00042864.p1
OG0003834	bflo_13313	TCONS_00008744.p1
OG0003835	bflo_01951	TCONS_00018072.p1
OG0003836	bflo_14104	TCONS_00043960.p1
OG0003837	bflo_04359	TCONS_00013327.p1
OG0003838	bflo_14249	TCONS_00042726.p1
OG0003839	bflo_15827	TCONS_00015241.p1
OG0003840	bflo_06986	TCONS_00056576.p1
OG0003841	bflo_04276	TCONS_00015618.p1
OG0003842	bflo_26499	TCONS_00049454.p1
OG0003843	bflo_13315	TCONS_00009505.p1, TCONS_00010868.p1
OG0003844	bflo_05707	TCONS_00028970.p1
OG0003845	bflo_20330	TCONS_00004661.p1
OG0003846	bflo_08816	TCONS_00027628.p1
OG0003847	bflo_18871	TCONS_00055246.p1
OG0003847	bflo_16688	TCONS_00001462.p1
OG0003848	bflo_27156, bflo_15576	TCONS_00014970.p1
OG0003849	bflo_06550, bflo_06870	TCONS_00028619.p1
OG0003850	bflo_11358	TCONS_00000960.p1
OG0003851	bflo_00750	TCONS_00032794.p1
OG0003852	bflo_07596	TCONS_00020658.p1
OG0003854	bflo_02025	TCONS_00029018.p1
OG0003855	bflo_01488	TCONS_00018586.p1
OG0003856	bflo_23888	TCONS_00013066.p1
OG0003857	bflo_23884	TCONS_00013404.p1
OG0003858	bflo_16889	TCONS_00011927.p1
OG0003859	bflo_01769	TCONS_00017915.p1
OG0003861	bflo_18325	TCONS_00001075.p1
OG0003862	bflo_18081	TCONS_00020265.p1
OG0003863	bflo_08746	TCONS_00026709.p1
OG0003864	bflo_17590	TCONS_00011878.p1
OG0003865	bflo_02430	TCONS_00003872.p1
OG0003866	bflo_18467, bflo_18468	TCONS_00001305.p1
OG0003867	bflo_24398	TCONS_00050625.p1
OG0003868	bflo_15648	TCONS_00014972.p1
OG0003869	bflo_18781	TCONS_00055343.p1
OG0003870	bflo_10490	TCONS_00025664.p1
OG0003871	bflo_21732	TCONS_00021067.p1
OG0003872	bflo_16387	TCONS_00006031.p1
OG0003873	bflo_24827	TCONS_00024533.p1
OG0003874	bflo_06454	TCONS_00029673.p1
OG0003876	bflo_25231	TCONS_00053735.p1
OG0003877	bflo_22483	TCONS_00022731.p1, TCONS_00021597.p1
OG0003878	bflo_11907	TCONS_00049628.p1
OG0003879	bflo_01976	TCONS_00028211.p1
