Orthogroup	BRAFL	HUMAN
OG0003122	bflo_11331	HUMAN26906
OG0003123	bflo_13105, bflo_03106, bflo_03107, bflo_03105, bflo_03104	HUMAN20628, HUMAN11101, HUMAN11102
OG0003124	bflo_20947	HUMAN07397
OG0003125	bflo_09377	HUMAN29700, HUMAN29698, HUMAN01969, HUMAN01968
OG0003126	bflo_25347	HUMAN28486
OG0003127	bflo_16528	HUMAN08591, HUMAN08592
OG0003128	bflo_20579	HUMAN11847, HUMAN11849, HUMAN05014, HUMAN05013
OG0003129	bflo_07601, bflo_07737, bflo_20157, bflo_20156	HUMAN20343, HUMAN20345, HUMAN20344
OG0003130	bflo_20145	HUMAN13117
OG0003131	bflo_20297	HUMAN07183
OG0003132	bflo_13312	HUMAN28059
OG0003133	bflo_13064	HUMAN11357
OG0003134	bflo_22955	HUMAN12660
OG0003135	bflo_11156	HUMAN15787
OG0003136	bflo_06361	HUMAN16835
OG0003137	bflo_13210	HUMAN15220, HUMAN15221, HUMAN15222
OG0003138	bflo_18045, bflo_24475	HUMAN18543
OG0003140	bflo_05963, bflo_05965	HUMAN23718, HUMAN09636, HUMAN09635
OG0003141	bflo_24349	HUMAN00353, HUMAN00352, HUMAN00354, HUMAN00355, HUMAN05937
OG0003142	bflo_06487	HUMAN23584, HUMAN23583, HUMAN01534
OG0003144	bflo_18077	HUMAN19445
OG0003145	bflo_16411	HUMAN01270
OG0003146	bflo_01499	HUMAN28091, HUMAN16761
OG0003147	bflo_10687	HUMAN17255
OG0003148	bflo_12082	HUMAN16837, HUMAN16838, HUMAN05694, HUMAN05693
OG0003149	bflo_05831, bflo_05830	HUMAN01810
OG0003150	bflo_21673	HUMAN07681, HUMAN30374, HUMAN07680
OG0003152	bflo_23595	HUMAN12025, HUMAN12215, HUMAN12216
OG0003153	bflo_13277	HUMAN19216, HUMAN19215
OG0003154	bflo_15309, bflo_20484, bflo_01436	HUMAN01026
OG0003155	bflo_23835	HUMAN10683
OG0003156	bflo_17373	HUMAN19468, HUMAN19467
OG0003156	bflo_27205	HUMAN19466
OG0003157	bflo_14340	HUMAN05273, HUMAN05272
OG0003158	bflo_02352	HUMAN18128, HUMAN03028
OG0003159	bflo_07057	HUMAN27504, HUMAN03044
OG0003160	bflo_09900	HUMAN03497
OG0003161	bflo_11644	HUMAN08529, HUMAN08535, HUMAN08531, HUMAN08534, HUMAN08533, HUMAN08532
OG0003162	bflo_06527	HUMAN08502, HUMAN18293
OG0003163	bflo_25957	HUMAN09879, HUMAN14441
OG0003164	bflo_15147	HUMAN30072, HUMAN27461
OG0003165	bflo_17531	HUMAN25662, HUMAN00646, HUMAN00647
OG0003167	bflo_20648	HUMAN10863, HUMAN13086
OG0003168	bflo_23652	HUMAN20202, HUMAN12152
OG0003169	bflo_05306	HUMAN17978
OG0003171	bflo_16716	HUMAN02114
OG0003172	bflo_19337	HUMAN01490
OG0003174	bflo_15477	HUMAN23922, HUMAN23921
OG0003175	bflo_02528, bflo_02529, bflo_02516	HUMAN20588, HUMAN17938, HUMAN20593, HUMAN20592, HUMAN20591
OG0003176	bflo_13138, bflo_13141, bflo_13521	HUMAN11334
OG0003177	bflo_04900	HUMAN22137
OG0003178	bflo_21644	HUMAN15504, HUMAN08420, HUMAN08421
OG0003179	bflo_07971	HUMAN22541
OG0003180	bflo_03868	HUMAN07250, HUMAN10366, HUMAN07249, HUMAN07248
OG0003181	bflo_23833	HUMAN12376
OG0003182	bflo_13801	HUMAN08117
OG0003183	bflo_00612	HUMAN06415, HUMAN20649, HUMAN20648, HUMAN17584
OG0003184	bflo_07007	HUMAN24341, HUMAN22777
OG0003185	bflo_03286	HUMAN04155, HUMAN04154, HUMAN06198
OG0003186	bflo_17640	HUMAN19506
OG0003187	bflo_06988	HUMAN14927
OG0003188	bflo_05779	HUMAN09855, HUMAN23332
OG0003189	bflo_17966, bflo_17711	HUMAN19512, HUMAN19511
OG0003190	bflo_26454, bflo_00272	HUMAN23026
OG0003191	bflo_02395	HUMAN06605
OG0003193	bflo_22117	HUMAN07624
OG0003195	bflo_23682	HUMAN13197, HUMAN13198
OG0003196	bflo_23488, bflo_13878, bflo_13848	HUMAN10463, HUMAN10462
OG0003197	bflo_21320	HUMAN17605, HUMAN17604
OG0003199	bflo_11640	HUMAN30572
OG0003200	bflo_05796	HUMAN27357
OG0003202	bflo_08512	HUMAN22610
OG0003203	bflo_00895	HUMAN20643, HUMAN12521
OG0003204	bflo_14307	HUMAN13014
OG0003205	bflo_04278	HUMAN14146, HUMAN14145, HUMAN23338
OG0003206	bflo_14678, bflo_27134	HUMAN10329, HUMAN10330
OG0003207	bflo_11574	HUMAN26777
OG0003208	bflo_12238	HUMAN27277, HUMAN27275, HUMAN18434
OG0003210	bflo_16532	HUMAN29324, HUMAN02072
OG0003211	bflo_12109	HUMAN20350, HUMAN20349
OG0003212	bflo_11237, bflo_11720	HUMAN24989, HUMAN20352, HUMAN20354
OG0003213	bflo_06414	HUMAN14321, HUMAN14319, HUMAN14322
OG0003214	bflo_15011	HUMAN06365, HUMAN17740
OG0003215	bflo_23368	HUMAN02681, HUMAN08405
OG0003216	bflo_22888	HUMAN13617
OG0003217	bflo_13097, bflo_13181	HUMAN14937, HUMAN29000
OG0003218	bflo_21266	HUMAN30583
OG0003219	bflo_14338	HUMAN22950, HUMAN22949
OG0003220	bflo_17426	HUMAN29636, HUMAN00810
OG0003221	bflo_01510	HUMAN24556, HUMAN00790
OG0003222	bflo_14038	HUMAN08168, HUMAN11392, HUMAN27932
OG0003223	bflo_13052	HUMAN19114
OG0003224	bflo_00958	HUMAN17997, HUMAN06652
OG0003225	bflo_08138	HUMAN05599
OG0003226	bflo_03250	HUMAN24984, HUMAN24985, HUMAN24983, HUMAN04466
OG0003227	bflo_09183	HUMAN10018
OG0003228	bflo_11373	HUMAN08956
OG0003229	bflo_14282	HUMAN03467, HUMAN07147
OG0003230	bflo_10210	HUMAN03745
OG0003232	bflo_13766	HUMAN25067, HUMAN04720
OG0003234	bflo_14580, bflo_14579	HUMAN23993
OG0003235	bflo_14854	HUMAN30554, HUMAN30553, HUMAN30552
OG0003236	bflo_16680	HUMAN13936
OG0003236	bflo_27409, bflo_22679	HUMAN13328, HUMAN13329, HUMAN13327
OG0003238	bflo_07377	HUMAN09444, HUMAN09446, HUMAN09445, HUMAN09443
OG0003240	bflo_07037, bflo_07038	HUMAN09441, HUMAN09440
OG0003250	bflo_01703	HUMAN26282, HUMAN18827, HUMAN18826
OG0003251	bflo_12651	HUMAN23183, HUMAN11019
OG0003252	bflo_14795	HUMAN08538, HUMAN08539
OG0003253	bflo_01277	HUMAN28629, HUMAN28628, HUMAN28627, HUMAN09815, HUMAN09814
OG0003254	bflo_05940	HUMAN04752
OG0003255	bflo_08217	HUMAN28201, HUMAN28200, HUMAN28203
OG0003257	bflo_05917	HUMAN09014
OG0003257	bflo_05925	HUMAN09015
OG0003258	bflo_24354	HUMAN18355, HUMAN18354
OG0003259	bflo_06895	HUMAN17219
OG0003260	bflo_25696	HUMAN17383, HUMAN28859
OG0003261	bflo_01512, bflo_00495	HUMAN18317
OG0003262	bflo_20031	HUMAN13063, HUMAN19967
OG0003263	bflo_23703	HUMAN15937, HUMAN15936
OG0003264	bflo_04822	HUMAN24506, HUMAN24505, HUMAN24504, HUMAN24507, HUMAN24503, HUMAN24508, HUMAN24502, HUMAN25197
OG0003265	bflo_11145	HUMAN21031, HUMAN02854
OG0003266	bflo_10178	HUMAN05508, HUMAN19360, HUMAN05507, HUMAN05506
OG0003267	bflo_26847, bflo_07095	HUMAN03394
OG0003268	bflo_13173	HUMAN28145
OG0003269	bflo_23123	HUMAN10676, HUMAN10677
OG0003270	bflo_12004	HUMAN06226
OG0003272	bflo_14266	HUMAN30233, HUMAN22920
OG0003273	bflo_14432	HUMAN18722
OG0003275	bflo_13276	HUMAN28409, HUMAN18996
OG0003276	bflo_17428	HUMAN04947, HUMAN25137, HUMAN25136
OG0003277	bflo_11010	HUMAN06094, HUMAN26863, HUMAN01427, HUMAN26861
OG0003278	bflo_11050, bflo_18953	HUMAN02507
OG0003279	bflo_14292	HUMAN23996, HUMAN22367, HUMAN22366
OG0003282	bflo_05872	HUMAN23854, HUMAN23855, HUMAN23856
OG0003283	bflo_27041, bflo_12474	HUMAN26779
OG0003284	bflo_02462	HUMAN18141
OG0003286	bflo_23054	HUMAN26600, HUMAN26601
OG0003287	bflo_03086	HUMAN27838, HUMAN27837, HUMAN18594, HUMAN18593, HUMAN16672
OG0003288	bflo_14155	HUMAN30308
OG0003289	bflo_13357	HUMAN14064, HUMAN10999
OG0003291	bflo_04904	HUMAN12326
OG0003292	bflo_22007	HUMAN30011
OG0003293	bflo_00129	HUMAN06629
OG0003294	bflo_14576	HUMAN22430
OG0003296	bflo_21081	HUMAN07526, HUMAN19789
OG0003297	bflo_22943, bflo_27414	HUMAN12990, HUMAN12991
OG0003298	bflo_15165	HUMAN18763, HUMAN30220
OG0003299	bflo_25833	HUMAN01143
OG0003301	bflo_01141	HUMAN05757, HUMAN03223
OG0003302	bflo_07345	HUMAN24408, HUMAN24406, HUMAN24405
OG0003303	bflo_15649	HUMAN02696
OG0003304	bflo_25914	HUMAN26514, HUMAN12786
OG0003305	bflo_03407	HUMAN29475
OG0003306	bflo_11444, bflo_26999	HUMAN21480
OG0003307	bflo_07093	HUMAN22643, HUMAN24109
OG0003308	bflo_25159, bflo_25333	HUMAN28975, HUMAN14165
OG0003309	bflo_18723	HUMAN26215, HUMAN17578, HUMAN17579
OG0003311	bflo_01504	HUMAN30093, HUMAN29682
OG0003313	bflo_06556	HUMAN08162
OG0003314	bflo_14212	HUMAN17421, HUMAN22423, HUMAN17422
OG0003315	bflo_26618, bflo_01077	HUMAN28080
OG0003316	bflo_24864	HUMAN17611
OG0003317	bflo_23280	HUMAN13511
OG0003318	bflo_11452	HUMAN20325, HUMAN29926
OG0003319	bflo_06319	HUMAN19327, HUMAN19329, HUMAN19326, HUMAN27792, HUMAN27791
OG0003320	bflo_10097	HUMAN27571, HUMAN27570
OG0003323	bflo_15869	HUMAN29496, HUMAN29498, HUMAN29495
OG0003324	bflo_05150	HUMAN09782, HUMAN09784, HUMAN09783, HUMAN09785
OG0003325	bflo_08410	HUMAN03339
OG0003326	bflo_09789	HUMAN03757, HUMAN22619, HUMAN22620, HUMAN22621, HUMAN22623
OG0003327	bflo_15914	HUMAN29276, HUMAN29277, HUMAN01184, HUMAN29278
OG0003328	bflo_00597, bflo_00596	HUMAN08219
OG0003329	bflo_06538	HUMAN23501
OG0003330	bflo_05318	HUMAN09858, HUMAN09857, HUMAN09856
OG0003331	bflo_20334	HUMAN13106, HUMAN11828
OG0003332	bflo_06531	HUMAN00604
OG0003333	bflo_03278	HUMAN04423, HUMAN20310, HUMAN20309, HUMAN20311, HUMAN20312
OG0003335	bflo_16036	HUMAN09257
OG0003336	bflo_16347	HUMAN02064, HUMAN29174
OG0003337	bflo_24672	HUMAN00059, HUMAN00062, HUMAN00061, HUMAN00060
OG0003340	bflo_00966	HUMAN13928, HUMAN13927, HUMAN13924, HUMAN13926, HUMAN13925, HUMAN00467
OG0003341	bflo_13784	HUMAN17043
OG0003342	bflo_08333	HUMAN01811, HUMAN01812, HUMAN09186, HUMAN28762, HUMAN28763
OG0003343	bflo_21197	HUMAN12267
OG0003344	bflo_06379	HUMAN16583
OG0003346	bflo_22611, bflo_06286, bflo_15968, bflo_15971, bflo_15970, bflo_05737	HUMAN02911
OG0003347	bflo_18875	HUMAN17887
OG0003348	bflo_01497	HUMAN02924, HUMAN17738
OG0003349	bflo_08162	HUMAN22753, HUMAN03238
OG0003350	bflo_21636	HUMAN18346, HUMAN30083, HUMAN07649
OG0003351	bflo_11662	HUMAN26798
OG0003351	bflo_18448	HUMAN21338
OG0003352	bflo_26474, bflo_26477, bflo_08957	HUMAN18052, HUMAN26022
OG0003353	bflo_11091	HUMAN26966, HUMAN26965
OG0003354	bflo_00257	HUMAN12575, HUMAN12574
OG0003355	bflo_07915	HUMAN03083, HUMAN22632, HUMAN03097
OG0003356	bflo_13961	HUMAN10721, HUMAN13177
OG0003357	bflo_10674	HUMAN12004, HUMAN12005, HUMAN24237, HUMAN12003
OG0003358	bflo_11374	HUMAN20527
OG0003359	bflo_09270	HUMAN02577
OG0003360	bflo_08028	HUMAN08804
OG0003361	bflo_21492	HUMAN09313, HUMAN10724
OG0003362	bflo_15019, bflo_27136	HUMAN07540
OG0003362	bflo_15047	HUMAN07541, HUMAN07539
OG0003363	bflo_19624	HUMAN18036, HUMAN18035
OG0003364	bflo_03561	HUMAN06821, HUMAN16054
OG0003366	bflo_23663	HUMAN16863, HUMAN16862
OG0003367	bflo_03392, bflo_03276, bflo_03820, bflo_16550, bflo_25315	HUMAN06122
OG0003368	bflo_08973	HUMAN24222, HUMAN24221, HUMAN24219, HUMAN03562
OG0003369	bflo_08608	HUMAN27685
OG0003370	bflo_05182	HUMAN28060, HUMAN28061
OG0003371	bflo_14039	HUMAN23136, HUMAN11227
OG0003372	bflo_25213	HUMAN01212, HUMAN14880, HUMAN14879
OG0003373	bflo_04729	HUMAN05820
OG0003374	bflo_01562	HUMAN28112, HUMAN16615
OG0003375	bflo_05681	HUMAN23698
OG0003376	bflo_05753	HUMAN22113, HUMAN22114, HUMAN22110, HUMAN22111, HUMAN22112
OG0003377	bflo_09240, bflo_09241	HUMAN04348
OG0003378	bflo_09811	HUMAN16348, HUMAN05047, HUMAN05045
OG0003379	bflo_01579	HUMAN28285, HUMAN28287
OG0003380	bflo_20421	HUMAN19717
OG0003381	bflo_09923	HUMAN06184, HUMAN06185, HUMAN04158
OG0003382	bflo_03233	HUMAN19968, HUMAN01608
OG0003383	bflo_00169	HUMAN12827
OG0003384	bflo_10672	HUMAN03513, HUMAN27736
OG0003385	bflo_20288	HUMAN06417, HUMAN06419, HUMAN06418
OG0003386	bflo_24755	HUMAN05900, HUMAN05902, HUMAN05903
OG0003387	bflo_20271, bflo_20266	HUMAN13643, HUMAN13638, HUMAN13640, HUMAN13639
OG0003388	bflo_08160	HUMAN03392
OG0003391	bflo_11495	HUMAN08974
OG0003392	bflo_04347	HUMAN13559, HUMAN10151
OG0003393	bflo_04808	HUMAN04338
OG0003394	bflo_00632	HUMAN22046
OG0003396	bflo_03372	HUMAN06037, HUMAN05048
OG0003397	bflo_25073	HUMAN22181, HUMAN22180, HUMAN03668, HUMAN24048
OG0003399	bflo_20125	HUMAN12298, HUMAN10839, HUMAN19924, HUMAN12297, HUMAN12299
OG0003401	bflo_15561, bflo_16225	HUMAN18616, HUMAN28787
OG0003401	bflo_04587	HUMAN09936
OG0003419	bflo_19082	HUMAN02012
OG0003420	bflo_16824	HUMAN01559, HUMAN01556, HUMAN01560
OG0003421	bflo_14823	HUMAN23071
OG0003422	bflo_15120	HUMAN07007, HUMAN07008
OG0003424	bflo_22975	HUMAN10759
OG0003425	bflo_06597	HUMAN23668, HUMAN23669
OG0003426	bflo_17220	HUMAN04822, HUMAN04821
OG0003428	bflo_15063	HUMAN22929
OG0003429	bflo_03695	HUMAN24947
OG0003430	bflo_10656	HUMAN15764
OG0003431	bflo_18771	HUMAN06475, HUMAN02186
OG0003433	bflo_22519	HUMAN11873
OG0003434	bflo_00872	HUMAN20686
OG0003435	bflo_21768	HUMAN08411
OG0003437	bflo_23416	HUMAN12122, HUMAN20061
OG0003439	bflo_21650	HUMAN07771, HUMAN07770, HUMAN21552, HUMAN21553
OG0003440	bflo_14213	HUMAN07852, HUMAN07851, HUMAN07850
OG0003441	bflo_12321	HUMAN21029, HUMAN21027
OG0003443	bflo_23995	HUMAN25588, HUMAN08555
OG0003445	bflo_16302	HUMAN01267
OG0003447	bflo_11633	HUMAN26881
OG0003448	bflo_13876	HUMAN15205
OG0003450	bflo_14312	HUMAN12087, HUMAN12089
OG0003451	bflo_17722	HUMAN21236
OG0003452	bflo_09208	HUMAN03708, HUMAN03710
OG0003453	bflo_09284	HUMAN07081, HUMAN07082
OG0003454	bflo_18619	HUMAN12804, HUMAN12803, HUMAN02907
OG0003455	bflo_03202, bflo_03230	HUMAN20526, HUMAN01754
OG0003456	bflo_23918	HUMAN13016, HUMAN25940
OG0003457	bflo_01506	HUMAN27789, HUMAN16567
OG0003458	bflo_05669	HUMAN28214, HUMAN28215, HUMAN28213, HUMAN28212
OG0003459	bflo_13470	HUMAN16899, HUMAN08550
OG0003460	bflo_16240	HUMAN16828
OG0003461	bflo_10235	HUMAN24927, HUMAN24928
OG0003462	bflo_15758	HUMAN14649
OG0003463	bflo_24804	HUMAN02584
OG0003464	bflo_22976	HUMAN25957
OG0003465	bflo_16970	HUMAN29422, HUMAN29421
OG0003466	bflo_09344	HUMAN03596
OG0003467	bflo_12624	HUMAN28399
OG0003468	bflo_18674	HUMAN08265
OG0003469	bflo_12756	HUMAN26180
OG0003470	bflo_06693	HUMAN13977, HUMAN13976
OG0003471	bflo_23271	HUMAN16952
OG0003472	bflo_14735	HUMAN29614, HUMAN29613
OG0003473	bflo_23011	HUMAN19355, HUMAN05515, HUMAN05516
OG0003474	bflo_01167	HUMAN28089, HUMAN00685
OG0003475	bflo_17402	HUMAN21366
OG0003476	bflo_10013	HUMAN02837
OG0003477	bflo_05188	HUMAN25241
OG0003478	bflo_05169	HUMAN08716, HUMAN08715
OG0003479	bflo_11660	HUMAN02334, HUMAN20427
OG0003480	bflo_13731	HUMAN13707, HUMAN13705
OG0003481	bflo_15888	HUMAN17835
OG0003482	bflo_09842	HUMAN06885, HUMAN04192
OG0003483	bflo_15095	HUMAN02672
OG0003486	bflo_20523	HUMAN25368
OG0003487	bflo_10772	HUMAN01641, HUMAN01639
OG0003488	bflo_05906	HUMAN27887
OG0003489	bflo_02309	HUMAN00472, HUMAN25219
OG0003490	bflo_20489	HUMAN07486
OG0003491	bflo_22547	HUMAN18345, HUMAN07660
OG0003492	bflo_06984	HUMAN17154, HUMAN03405
OG0003493	bflo_25210	HUMAN01078
OG0003495	bflo_14132	HUMAN19550
OG0003495	bflo_06400	HUMAN18833, HUMAN27823, HUMAN25685
OG0003496	bflo_14755	HUMAN05409
OG0003497	bflo_06218	HUMAN05604
OG0003498	bflo_01724	HUMAN22332, HUMAN22333
OG0003499	bflo_23661	HUMAN15248, HUMAN15247, HUMAN15246
OG0003500	bflo_07514	HUMAN17492
OG0003500	bflo_20102	HUMAN09263
OG0003501	bflo_25164	HUMAN14259, HUMAN14258
OG0003502	bflo_20275	HUMAN26410, HUMAN26411
OG0003503	bflo_23296	HUMAN13541
OG0003504	bflo_23302	HUMAN13209, HUMAN13210
OG0003505	bflo_12682	HUMAN11145
OG0003506	bflo_15168	HUMAN24134, HUMAN24135, HUMAN07475, HUMAN27460
OG0003507	bflo_26224	HUMAN14251, HUMAN00947
OG0003508	bflo_14628	HUMAN20681, HUMAN17821
OG0003509	bflo_24353	HUMAN11891
OG0003510	bflo_13265	HUMAN24552, HUMAN11374
OG0003511	bflo_06537	HUMAN23502
OG0003512	bflo_21139, bflo_21138	HUMAN07246, HUMAN07245
OG0003513	bflo_18565	HUMAN17574, HUMAN17572, HUMAN29015
OG0003514	bflo_10920	HUMAN20926, HUMAN26859
OG0003515	bflo_14188	HUMAN07599, HUMAN22879
OG0003516	bflo_10550	HUMAN03685
OG0003517	bflo_03023	HUMAN04692, HUMAN04691, HUMAN04694, HUMAN06798, HUMAN06796
OG0003518	bflo_25746	HUMAN14108
OG0003519	bflo_18795	HUMAN20557, HUMAN20556, HUMAN20554
OG0003520	bflo_10704	HUMAN21004, HUMAN08252
OG0003521	bflo_17952	HUMAN05179
OG0003522	bflo_23156	HUMAN25338
OG0003523	bflo_24396	HUMAN21871, HUMAN21873
OG0003524	bflo_24392	HUMAN00423, HUMAN00422
OG0003525	bflo_07077, bflo_07153, bflo_07154	HUMAN07937
OG0003526	bflo_05929	HUMAN02679, HUMAN08399
OG0003528	bflo_17528	HUMAN07458
OG0003529	bflo_18877	HUMAN18247, HUMAN12697, HUMAN12696
OG0003530	bflo_14037, bflo_14178, bflo_14631	HUMAN18072
OG0003531	bflo_24099	HUMAN09342, HUMAN04724
OG0003532	bflo_09668	HUMAN17410
OG0003533	bflo_12390	HUMAN21080, HUMAN21079
OG0003534	bflo_18361	HUMAN16987, HUMAN08770
OG0003535	bflo_09980	HUMAN27564, HUMAN03170
OG0003536	bflo_06440	HUMAN13845, HUMAN13847, HUMAN18837, HUMAN18836, HUMAN16704, HUMAN13846
OG0003537	bflo_09395	HUMAN22131, HUMAN22130
OG0003538	bflo_15185	HUMAN03691
OG0003539	bflo_11094	HUMAN27654
OG0003541	bflo_13586	HUMAN11651, HUMAN11648
OG0003542	bflo_23060	HUMAN10755, HUMAN10756
OG0003543	bflo_03236	HUMAN28052
OG0003544	bflo_07217	HUMAN00617, HUMAN00616
OG0003545	bflo_23382	HUMAN12962, HUMAN10596, HUMAN12961
OG0003546	bflo_16201	HUMAN29089, HUMAN02169
OG0003547	bflo_10227	HUMAN03917
OG0003548	bflo_09354	HUMAN22282
OG0003549	bflo_18405	HUMAN25712, HUMAN29713
OG0003550	bflo_00232	HUMAN26578, HUMAN17867
OG0003551	bflo_25362	HUMAN14799, HUMAN29003
OG0003552	bflo_16108	HUMAN01497
OG0003553	bflo_08891	HUMAN17100
OG0003554	bflo_10753	HUMAN03429
OG0003555	bflo_24243, bflo_23498	HUMAN13236, HUMAN13235, HUMAN13238, HUMAN13237, HUMAN13240, HUMAN13241
OG0003556	bflo_06642	HUMAN19312
OG0003557	bflo_15889	HUMAN27746, HUMAN27748, HUMAN03307
OG0003558	bflo_04064	HUMAN09720
OG0003560	bflo_11890	HUMAN08292
OG0003561	bflo_04334	HUMAN25470, HUMAN07496
OG0003562	bflo_01200	HUMAN18584, HUMAN18585, HUMAN28168
OG0003563	bflo_23836	HUMAN10685
OG0003564	bflo_09292	HUMAN17366, HUMAN24302
OG0003565	bflo_25721	HUMAN27729, HUMAN27728
OG0003566	bflo_03002	HUMAN04196, HUMAN24973
OG0003567	bflo_04792	HUMAN10488
OG0003568	bflo_20229	HUMAN07272
OG0003569	bflo_11253	HUMAN07054, HUMAN02397
OG0003570	bflo_26249	HUMAN02024, HUMAN02025, HUMAN02026
OG0003571	bflo_05241	HUMAN28033, HUMAN11183
OG0003572	bflo_24403	HUMAN15595, HUMAN15596, HUMAN02513, HUMAN08691
OG0003573	bflo_20068	HUMAN10871, HUMAN10813, HUMAN10775
OG0003576	bflo_13166	HUMAN13837, HUMAN13836, HUMAN19144, HUMAN19146, HUMAN11580, HUMAN11579, HUMAN11577
OG0003577	bflo_00343	HUMAN29012
OG0003578	bflo_20566, bflo_14712	HUMAN20028, HUMAN20029
OG0003579	bflo_07074	HUMAN26278, HUMAN22725
OG0003581	bflo_18883, bflo_18884	HUMAN04085
OG0003582	bflo_10944	HUMAN29836, HUMAN02330
OG0003584	bflo_24324	HUMAN11984, HUMAN11985, HUMAN11983, HUMAN18471, HUMAN00178
OG0003585	bflo_01255	HUMAN25564, HUMAN13697, HUMAN13696, HUMAN18958
OG0003597	bflo_10323	HUMAN04460
OG0003598	bflo_16711	HUMAN29147
OG0003600	bflo_13340	HUMAN15217
OG0003601	bflo_19194, bflo_18911	HUMAN26533, HUMAN26534
OG0003603	bflo_23649	HUMAN13251, HUMAN13246
OG0003604	bflo_20404	HUMAN12260, HUMAN12259, HUMAN07277
OG0003606	bflo_17517	HUMAN00503
OG0003607	bflo_05933	HUMAN02686
OG0003608	bflo_15932	HUMAN02187
OG0003610	bflo_01164	HUMAN16758, HUMAN16759
OG0003611	bflo_09170	HUMAN24173
OG0003612	bflo_25558	HUMAN24816
OG0003613	bflo_12262	HUMAN20927, HUMAN11439
OG0003615	bflo_26275	HUMAN14433, HUMAN23272
OG0003616	bflo_11097	HUMAN20505, HUMAN20506, HUMAN20504
OG0003618	bflo_01473	HUMAN27888, HUMAN27890
OG0003619	bflo_14248	HUMAN30124, HUMAN23959
OG0003620	bflo_25025	HUMAN00037
OG0003621	bflo_04483, bflo_26752	HUMAN05311
OG0003622	bflo_11800	HUMAN18690
OG0003623	bflo_10738	HUMAN05857
OG0003624	bflo_11072	HUMAN28864
OG0003627	bflo_21960	HUMAN17655, HUMAN17656, HUMAN05166, HUMAN05165
OG0003629	bflo_22183	HUMAN21741, HUMAN21740
OG0003630	bflo_20004	HUMAN10764, HUMAN10786
OG0003632	bflo_03937	HUMAN00144, HUMAN00145, HUMAN21796
OG0003633	bflo_00307	HUMAN05293
OG0003634	bflo_24973	HUMAN00128, HUMAN00127
OG0003635	bflo_14711	HUMAN30608, HUMAN30607
OG0003638	bflo_17869	HUMAN08782
OG0003640	bflo_26670, bflo_02410	HUMAN13431, HUMAN17671
OG0003641	bflo_13272	HUMAN13743, HUMAN13746, HUMAN13744, HUMAN19226
OG0003642	bflo_04341	HUMAN09836
OG0003643	bflo_10320, bflo_24819, bflo_24817, bflo_09628, bflo_02964, bflo_24044	HUMAN02410
OG0003644	bflo_16458	HUMAN29286, HUMAN29287, HUMAN29285, HUMAN29284
OG0003645	bflo_14727	HUMAN20257, HUMAN20256, HUMAN12129, HUMAN12128
OG0003646	bflo_03551	HUMAN09524
OG0003647	bflo_06536	HUMAN23500
OG0003648	bflo_22126	HUMAN16787
OG0003649	bflo_06468	HUMAN14411
OG0003650	bflo_21715	HUMAN19279, HUMAN19278, HUMAN19276, HUMAN19277
OG0003651	bflo_01723	HUMAN18587, HUMAN27840
OG0003652	bflo_17868	HUMAN05434, HUMAN25517
OG0003653	bflo_13101	HUMAN28128, HUMAN15232, HUMAN08130
OG0003654	bflo_05910	HUMAN27868
OG0003655	bflo_17616	HUMAN25720, HUMAN07525
OG0003656	bflo_08293	HUMAN09498, HUMAN09499, HUMAN01632
OG0003657	bflo_00252	HUMAN17897
OG0003658	bflo_00698	HUMAN26110, HUMAN26109
OG0003659	bflo_02419	HUMAN12849, HUMAN12851
OG0003660	bflo_07809	HUMAN03330
OG0003662	bflo_10412	HUMAN03175, HUMAN03176, HUMAN17173
OG0003663	bflo_07065	HUMAN24345
OG0003664	bflo_23489	HUMAN12052
OG0003665	bflo_03349, bflo_03667, bflo_14985, bflo_03668, bflo_03348, bflo_03347	HUMAN08464
OG0003666	bflo_11627, bflo_27012	HUMAN29133, HUMAN02252
OG0003668	bflo_06147	HUMAN30167, HUMAN09900, HUMAN09899
OG0003669	bflo_25341	HUMAN29028
OG0003671	bflo_09735	HUMAN03501, HUMAN24226
OG0003672	bflo_23403	HUMAN12138
OG0003673	bflo_04517	HUMAN25306
OG0003674	bflo_23396	HUMAN12022
OG0003675	bflo_02379	HUMAN20720
OG0003676	bflo_15747	HUMAN29262
OG0003676	bflo_04781, bflo_04777	HUMAN20688
OG0003677	bflo_19132	HUMAN17731, HUMAN02931, HUMAN12515, HUMAN12514
OG0003678	bflo_25551	HUMAN01033, HUMAN14660
OG0003679	bflo_02036, bflo_13294	HUMAN21403, HUMAN02922
OG0003680	bflo_01532	HUMAN06616, HUMAN18004, HUMAN18005
OG0003681	bflo_03957	HUMAN20399, HUMAN04398
OG0003682	bflo_07489	HUMAN02554
OG0003683	bflo_20104	HUMAN19922, HUMAN04991
OG0003684	bflo_13833	HUMAN14029, HUMAN14028
OG0003685	bflo_07993	HUMAN09512
OG0003686	bflo_12834	HUMAN11096
OG0003687	bflo_19027	HUMAN06582, HUMAN12545, HUMAN17984
OG0003688	bflo_24589, bflo_24522	HUMAN00391, HUMAN00390
OG0003689	bflo_19565	HUMAN12564, HUMAN17888
OG0003690	bflo_13292	HUMAN08255, HUMAN08254, HUMAN08253
OG0003691	bflo_14352, bflo_03283	HUMAN27486
OG0003692	bflo_09441	HUMAN26245
