Orthogroup	SACKO_ok	DANRE
OG0004098	SACKO_27018	DANRE00179, DANRE36368, DANRE36369
OG0004099	SACKO_13836	DANRE09350, DANRE03606
OG0004100	SACKO_06161, SACKO_06158, SACKO_06160, SACKO_26602	DANRE25221, DANRE25220
OG0004101	SACKO_05006	DANRE02022
OG0004102	SACKO_06536	DANRE03959
OG0004103	SACKO_11477, SACKO_25893	DANRE23050
OG0004104	SACKO_02429	DANRE35218, DANRE35217, DANRE35219, DANRE21466, DANRE12910
OG0004105	SACKO_08461	DANRE14169, DANRE10477, DANRE14170
OG0004106	SACKO_20371, SACKO_18121	DANRE02860, DANRE02861, DANRE23233
OG0004108	SACKO_31634, SACKO_04231	DANRE04976, DANRE04975, DANRE04973, DANRE04974
OG0004110	SACKO_33407	DANRE05249
OG0004111	SACKO_01686	DANRE14732, DANRE18626
OG0004112	SACKO_04832	DANRE13978, DANRE13976, DANRE13977
OG0004113	SACKO_07968	DANRE40461
OG0004114	SACKO_07278	DANRE34872
OG0004115	SACKO_04614	DANRE10141, DANRE10142
OG0004116	SACKO_12551	DANRE34155
OG0004117	SACKO_11228	DANRE27850, DANRE27849
OG0004118	SACKO_08745	DANRE31237
OG0004119	SACKO_16359	DANRE12211
OG0004120	SACKO_22425	DANRE05375, DANRE05376, DANRE05377
OG0004121	SACKO_28819	DANRE22939, DANRE27805, DANRE08793, DANRE08792
OG0004122	SACKO_16718, SACKO_16732	DANRE34074, DANRE34075, DANRE19444
OG0004123	SACKO_05474	DANRE00959
OG0004124	SACKO_01623	DANRE22782, DANRE22783, DANRE24184
OG0004126	SACKO_17034	DANRE07400, DANRE07729, DANRE07730
OG0004127	SACKO_30149	DANRE24066, DANRE24065, DANRE27220, DANRE27221, DANRE27222
OG0004128	SACKO_33426	DANRE11350
OG0004130	SACKO_04539, SACKO_29058	DANRE09375, DANRE09376, DANRE09377
OG0004131	SACKO_31379	DANRE40593
OG0004132	SACKO_10439, SACKO_19039	DANRE24923, DANRE24922
OG0004133	SACKO_06628	DANRE08845, DANRE42087
OG0004134	SACKO_21471	DANRE07379, DANRE07380, DANRE07381, DANRE43376
OG0004135	SACKO_25029	DANRE30043, DANRE03672, DANRE29872
OG0004136	SACKO_00526	DANRE40774
OG0004137	SACKO_16541	DANRE34718
OG0004139	SACKO_03872	DANRE00188, DANRE27643, DANRE01906
OG0004140	SACKO_23320	DANRE26029
OG0004141	SACKO_25462	DANRE39746, DANRE39745
OG0004142	SACKO_15937	DANRE30629
OG0004143	SACKO_17997	DANRE19387, DANRE19388, DANRE25179, DANRE37632, DANRE37633
OG0004144	SACKO_12932	DANRE09126, DANRE09125, DANRE42052
OG0004145	SACKO_17936	DANRE10998, DANRE11779, DANRE18791, DANRE18790
OG0004146	SACKO_21251	DANRE34606, DANRE34605
OG0004147	SACKO_02789, SACKO_00298, SACKO_19204, SACKO_14344, SACKO_13311, SACKO_04984	DANRE42081, DANRE35930
OG0004148	SACKO_04179	DANRE29829, DANRE03866, DANRE03865, DANRE29828
OG0004149	SACKO_05134	DANRE41833, DANRE41832, DANRE06625, DANRE06626
OG0004150	SACKO_06062	DANRE05792
OG0004153	SACKO_17489	DANRE20163
OG0004154	SACKO_13527, SACKO_26315, SACKO_00413, SACKO_16309	DANRE11687
OG0004156	SACKO_07990, SACKO_27546	DANRE31241, DANRE31240, DANRE31242, DANRE23377, DANRE23376, DANRE35483
OG0004157	SACKO_02828	DANRE40282, DANRE40281, DANRE40215, DANRE40214
OG0004158	SACKO_18616	DANRE42931, DANRE42938, DANRE23921, DANRE23922
OG0004159	SACKO_15242	DANRE13391, DANRE10938
OG0004160	SACKO_14735	DANRE26485, DANRE18770
OG0004161	SACKO_22482, SACKO_22491	DANRE35464
OG0004162	SACKO_22066	DANRE15596, DANRE15595, DANRE30052, DANRE30053
OG0004163	SACKO_04573, SACKO_25173	DANRE20650, DANRE20649, DANRE39331, DANRE12628, DANRE12626, DANRE12627
OG0004164	SACKO_05848	DANRE20575, DANRE05368
OG0004166	SACKO_12473	DANRE23367
OG0004167	SACKO_11715	DANRE19957, DANRE19956, DANRE06196, DANRE06197
OG0004168	SACKO_24506	DANRE08328, DANRE08330, DANRE08329
OG0004169	SACKO_10004	DANRE30096
OG0004171	SACKO_29940	DANRE08068, DANRE08069
OG0004174	SACKO_18154	DANRE40570
OG0004176	SACKO_25099	DANRE07215, DANRE07216
OG0004178	SACKO_23443	DANRE22426, DANRE23062
OG0004179	SACKO_01013	DANRE30370, DANRE04292
OG0004180	SACKO_06651	DANRE38816, DANRE41685, DANRE35870, DANRE35871
OG0004181	SACKO_24938	DANRE17827, DANRE17828, DANRE17829, DANRE15664
OG0004182	SACKO_27354	DANRE07705, DANRE07706
OG0004183	SACKO_02874, SACKO_28561, SACKO_09640	DANRE40848, DANRE40849
OG0004184	SACKO_11934	DANRE05779
OG0004185	SACKO_32961	DANRE31138, DANRE36620
OG0004186	SACKO_12502	DANRE10675, DANRE10674, DANRE19945, DANRE04804
OG0004187	SACKO_26772	DANRE12987, DANRE12986, DANRE03435
OG0004188	SACKO_12003	DANRE03766, DANRE11056, DANRE11057
OG0004190	SACKO_22036	DANRE30538
OG0004191	SACKO_18312, SACKO_31446, SACKO_18928, SACKO_18595, SACKO_28540, SACKO_01774	DANRE18752
OG0004194	SACKO_04880, SACKO_04924	DANRE13561
OG0004197	SACKO_24436	DANRE35786, DANRE09551, DANRE09552, DANRE14345
OG0004198	SACKO_11238, SACKO_12328	DANRE43301, DANRE09641, DANRE13965, DANRE09640
OG0004202	SACKO_09493, SACKO_33430	DANRE12389
OG0004214	SACKO_12484	DANRE10156, DANRE10155
OG0004215	SACKO_02214	DANRE08211, DANRE01210
OG0004216	SACKO_32089	DANRE31388, DANRE31392
OG0004218	SACKO_18222	DANRE39587, DANRE39586, DANRE36804, DANRE24073
OG0004219	SACKO_03103	DANRE35534
OG0004220	SACKO_23085	DANRE19559, DANRE19555, DANRE19557, DANRE19546, DANRE19545
OG0004222	SACKO_12358	DANRE10943
OG0004225	SACKO_26484, SACKO_26695	DANRE01728, DANRE27204, DANRE27205
OG0004226	SACKO_01406	DANRE05686, DANRE17765, DANRE17766
OG0004227	SACKO_14123	DANRE41048, DANRE41049, DANRE41047, DANRE41050
OG0004228	SACKO_18186	DANRE11401, DANRE17731
OG0004229	SACKO_17477	DANRE03287, DANRE03286, DANRE11209, DANRE06138, DANRE06139
OG0004230	SACKO_30089	DANRE07988, DANRE07987, DANRE34148
OG0004231	SACKO_01862	DANRE29877, DANRE29878
OG0004232	SACKO_13258	DANRE06060
OG0004233	SACKO_09478	DANRE08640, DANRE08639, DANRE08638, DANRE02838
OG0004234	SACKO_00881	DANRE08774, DANRE08775
OG0004235	SACKO_17332	DANRE03089
OG0004236	SACKO_11379	DANRE35563
OG0004237	SACKO_33563	DANRE15924
OG0004238	SACKO_11304	DANRE13675, DANRE13674, DANRE10092
OG0004239	SACKO_08658	DANRE41351
OG0004240	SACKO_03705	DANRE05545, DANRE05544, DANRE07266, DANRE07267
OG0004241	SACKO_05087	DANRE42257, DANRE16587
OG0004243	SACKO_21841	DANRE03711, DANRE03710, DANRE29826, DANRE29827
OG0004244	SACKO_10773	DANRE01630
OG0004245	SACKO_12744	DANRE05322
OG0004246	SACKO_10191	DANRE03879
OG0004247	SACKO_29414	DANRE19864, DANRE19863, DANRE19865, DANRE19866, DANRE19867
OG0004248	SACKO_26657	DANRE23609
OG0004249	SACKO_09516	DANRE19293
OG0004250	SACKO_07268	DANRE05878
OG0004251	SACKO_02877	DANRE36303, DANRE26629
OG0004252	SACKO_16333	DANRE30850
OG0004253	SACKO_02192	DANRE03888, DANRE19905, DANRE07707
OG0004254	SACKO_18552	DANRE00107, DANRE00106
OG0004255	SACKO_09554	DANRE02663
OG0004257	SACKO_10226	DANRE19570, DANRE19569, DANRE19572
OG0004258	SACKO_16352, SACKO_16395	DANRE16049, DANRE16050
OG0004259	SACKO_29831	DANRE37622, DANRE12712
OG0004260	SACKO_31028	DANRE25975, DANRE25976
OG0004261	SACKO_29025	DANRE13599, DANRE13600
OG0004262	SACKO_23794	DANRE18725, DANRE18724
OG0004264	SACKO_21378	DANRE05218, DANRE39594
OG0004267	SACKO_29345	DANRE30593, DANRE25757, DANRE13443
OG0004268	SACKO_32110	DANRE38884
OG0004269	SACKO_02690, SACKO_17980, SACKO_17981	DANRE16641, DANRE16642
OG0004270	SACKO_15850	DANRE13963, DANRE09634
OG0004271	SACKO_21341, SACKO_01124	DANRE31170, DANRE31169, DANRE24936
OG0004272	SACKO_11645	DANRE34773
OG0004272	SACKO_12140	DANRE01493, DANRE34772, DANRE34771
OG0004273	SACKO_09932	DANRE09358, DANRE09357
OG0004274	SACKO_28578	DANRE13346, DANRE13345, DANRE13342, DANRE09425
OG0004275	SACKO_12868	DANRE31178, DANRE24956, DANRE36764
OG0004276	SACKO_08172	DANRE09737
OG0004277	SACKO_21081	DANRE16329, DANRE16330, DANRE38084
OG0004278	SACKO_21185	DANRE00447, DANRE00446, DANRE00445
OG0004279	SACKO_27575	DANRE34813
OG0004280	SACKO_28223	DANRE29566
OG0004282	SACKO_29038	DANRE15036
OG0004283	SACKO_08259	DANRE06175
OG0004284	SACKO_19468, SACKO_24083	DANRE17856, DANRE17855, DANRE17854
OG0004285	SACKO_03384	DANRE43135, DANRE07213
OG0004286	SACKO_12883	DANRE13281, DANRE13282, DANRE13280
OG0004288	SACKO_30893, SACKO_11263, SACKO_11252, SACKO_12605	DANRE19335
OG0004289	SACKO_32406	DANRE17569
OG0004290	SACKO_28264	DANRE12679, DANRE12675, DANRE12677, DANRE12676, DANRE10315
OG0004291	SACKO_14905	DANRE05724, DANRE05722, DANRE05723
OG0004292	SACKO_03502	DANRE15377
OG0004294	SACKO_18046	DANRE38266, DANRE38267, DANRE40449, DANRE40450
OG0004295	SACKO_04249	DANRE21758, DANRE21759
OG0004296	SACKO_21380	DANRE34538, DANRE00368
OG0004297	SACKO_28535	DANRE14286
OG0004298	SACKO_30591	DANRE08935
OG0004299	SACKO_30101	DANRE15522, DANRE15521, DANRE20529
OG0004300	SACKO_30810	DANRE21278, DANRE21279
OG0004301	SACKO_20227	DANRE06468
OG0004302	SACKO_18457	DANRE03425, DANRE03424
OG0004303	SACKO_26532	DANRE07545, DANRE28080, DANRE07544
OG0004304	SACKO_20533	DANRE19474, DANRE19473
OG0004306	SACKO_26978	DANRE10245, DANRE10244, DANRE10246
OG0004307	SACKO_33572	DANRE30227, DANRE30226
OG0004308	SACKO_01785	DANRE06355
OG0004309	SACKO_30754	DANRE03911, DANRE03912, DANRE03913
OG0004310	SACKO_10532	DANRE21587
OG0004311	SACKO_04511	DANRE28357, DANRE21566
OG0004312	SACKO_10930	DANRE24921
OG0004313	SACKO_19238, SACKO_19229	DANRE33992
OG0004314	SACKO_11572	DANRE18288, DANRE34249
OG0004315	SACKO_16588	DANRE43202
OG0004316	SACKO_28186	DANRE23666, DANRE23667, DANRE36322, DANRE36321
OG0004317	SACKO_02212	DANRE08327
OG0004318	SACKO_24911	DANRE04132, DANRE04133
OG0004319	SACKO_05877	DANRE12625, DANRE12773, DANRE12772, DANRE12774
OG0004320	SACKO_00068	DANRE42284, DANRE42288, DANRE42285, DANRE42287, DANRE42286
OG0004321	SACKO_28159, SACKO_28167	DANRE05768, DANRE05769, DANRE03282, DANRE03281
OG0004322	SACKO_28915	DANRE15076, DANRE15074
OG0004323	SACKO_25179	DANRE17273, DANRE17274
OG0004324	SACKO_12104, SACKO_08113	DANRE22537, DANRE22536, DANRE22534, DANRE22535
OG0004325	SACKO_16198, SACKO_04707	DANRE00284, DANRE00282
OG0004326	SACKO_16860, SACKO_16861, SACKO_16858, SACKO_16857	DANRE10000, DANRE10001, DANRE09952, DANRE09953, DANRE09996, DANRE09999, DANRE09997, DANRE09998
OG0004327	SACKO_31782, SACKO_30605	DANRE08865
OG0004328	SACKO_23143, SACKO_33011	DANRE02156, DANRE02160, DANRE02159, DANRE02158, DANRE02157, DANRE02155
OG0004329	SACKO_25792, SACKO_09106	DANRE40873, DANRE40872, DANRE40874
OG0004330	SACKO_07866	DANRE11058, DANRE11062, DANRE11059
OG0004331	SACKO_06087	DANRE10901
OG0004332	SACKO_02982	DANRE00957, DANRE00956, DANRE00958
OG0004333	SACKO_09526	DANRE13744, DANRE13743, DANRE13742
OG0004334	SACKO_08631	DANRE39983
OG0004335	SACKO_30625, SACKO_16024, SACKO_30637	DANRE23624
OG0004336	SACKO_06667	DANRE38874, DANRE09812, DANRE02344, DANRE02343, DANRE02342
OG0004337	SACKO_10301	DANRE41654, DANRE41653
OG0004338	SACKO_24216	DANRE12236, DANRE12237
OG0004342	SACKO_01335	DANRE37507, DANRE37506, DANRE37508
OG0004343	SACKO_03414, SACKO_21071	DANRE10875, DANRE10876
OG0004344	SACKO_02938	DANRE06853
OG0004345	SACKO_24990	DANRE19118
OG0004346	SACKO_12882	DANRE02180, DANRE02181
OG0004347	SACKO_18290	DANRE07708, DANRE07709
OG0004348	SACKO_00059	DANRE42472, DANRE42473
OG0004350	SACKO_33866	DANRE10750, DANRE10749
OG0004351	SACKO_14866	DANRE28003, DANRE28002
OG0004352	SACKO_10946	DANRE09568
OG0004353	SACKO_09595	DANRE09455
OG0004354	SACKO_06263, SACKO_06268	DANRE33627, DANRE33625, DANRE33626
OG0004355	SACKO_23242	DANRE22085, DANRE31144
OG0004356	SACKO_08790	DANRE43053
OG0004357	SACKO_30143	DANRE05948, DANRE05949, DANRE01459, DANRE01460, DANRE41227
OG0004358	SACKO_23737	DANRE41274, DANRE41273
OG0004359	SACKO_07960	DANRE02425
OG0004360	SACKO_13028	DANRE26365, DANRE26366
OG0004361	SACKO_16141	DANRE21796, DANRE21795, DANRE21794
OG0004362	SACKO_08638	DANRE29037, DANRE14255, DANRE14256
OG0004364	SACKO_23778	DANRE11772
OG0004365	SACKO_23975	DANRE25826
OG0004366	SACKO_02101, SACKO_28270	DANRE12283, DANRE12284, DANRE12285
OG0004367	SACKO_33429	DANRE22230, DANRE22231
OG0004368	SACKO_03972	DANRE18241, DANRE18242, DANRE43383
OG0004369	SACKO_34043, SACKO_22812	DANRE34900, DANRE34901
OG0004370	SACKO_26120	DANRE34877, DANRE34876
OG0004371	SACKO_25786, SACKO_13642	DANRE14630, DANRE14631, DANRE14629, DANRE05860, DANRE10767, DANRE17742, DANRE17741
OG0004372	SACKO_02914	DANRE35509
OG0004373	SACKO_02913	DANRE43176
OG0004374	SACKO_27657, SACKO_05442	DANRE20926, DANRE20927
OG0004375	SACKO_01917	DANRE25111
OG0004376	SACKO_04476	DANRE07421, DANRE33508
OG0004377	SACKO_04189	DANRE38821
OG0004378	SACKO_21719	DANRE08245
OG0004379	SACKO_04588	DANRE29006, DANRE31285, DANRE31284
OG0004380	SACKO_08279	DANRE02319, DANRE25045, DANRE25044, DANRE31287, DANRE31288
OG0004381	SACKO_23417	DANRE14548, DANRE14549, DANRE14547
OG0004382	SACKO_16501	DANRE34314
OG0004383	SACKO_04003	DANRE11497, DANRE11498
OG0004384	SACKO_31481	DANRE17420, DANRE17419
OG0004385	SACKO_28528, SACKO_14841	DANRE34112, DANRE19530
OG0004386	SACKO_04366	DANRE40293
OG0004388	SACKO_34021	DANRE17362, DANRE17360, DANRE17361
OG0004389	SACKO_09781	DANRE36413, DANRE36412, DANRE36411, DANRE36414
OG0004390	SACKO_17506	DANRE27472, DANRE27471
OG0004391	SACKO_06460	DANRE15795, DANRE20560, DANRE20559
OG0004392	SACKO_01326	DANRE05947
OG0004393	SACKO_03731	DANRE02958, DANRE04827, DANRE38038, DANRE38040, DANRE38039
OG0004394	SACKO_06802	DANRE20261, DANRE20262
OG0004396	SACKO_09175	DANRE20597, DANRE20596
OG0004397	SACKO_00175	DANRE25678, DANRE25679, DANRE43067, DANRE17709, DANRE17710
OG0004398	SACKO_05440	DANRE10835, DANRE10834
OG0004399	SACKO_01145	DANRE02735, DANRE41307, DANRE31607
OG0004400	SACKO_18353	DANRE21495, DANRE21496
OG0004401	SACKO_22723	DANRE29576
OG0004402	SACKO_31687	DANRE15900
OG0004403	SACKO_17078	DANRE38909, DANRE38910, DANRE38908, DANRE25152, DANRE25153
OG0004404	SACKO_09881	DANRE13595, DANRE13596, DANRE13597
OG0004405	SACKO_17613, SACKO_28559	DANRE16529, DANRE16527, DANRE16530, DANRE16528
OG0004406	SACKO_12007	DANRE39248, DANRE17699, DANRE17700, DANRE10991, DANRE10992, DANRE10990
OG0004407	SACKO_16287	DANRE12088
OG0004408	SACKO_22114	DANRE00028, DANRE00029
OG0004409	SACKO_33175	DANRE36762, DANRE22574, DANRE31184, DANRE31185
OG0004413	SACKO_24559	DANRE36717, DANRE36718
OG0004414	SACKO_05191	DANRE34140, DANRE34141, DANRE07970, DANRE07971
OG0004415	SACKO_30317	DANRE14859, DANRE14860
OG0004417	SACKO_27616	DANRE26688, DANRE43329, DANRE43330, DANRE43328
OG0004418	SACKO_31965	DANRE19384, DANRE40661, DANRE40660
OG0004419	SACKO_30193	DANRE40956, DANRE40957
OG0004420	SACKO_00861	DANRE41102, DANRE36289, DANRE36290
OG0004421	SACKO_23605	DANRE36713
OG0004422	SACKO_09183	DANRE37626, DANRE37624, DANRE37625, DANRE34749, DANRE34750
OG0004423	SACKO_34049, SACKO_34098, SACKO_14325	DANRE14691, DANRE14690
OG0004424	SACKO_10837	DANRE36046
OG0004425	SACKO_07906	DANRE24598, DANRE13803
OG0004426	SACKO_09068	DANRE05633
OG0004427	SACKO_00878	DANRE13494, DANRE26193, DANRE26194, DANRE05894
OG0004459	SACKO_07787	DANRE03934, DANRE03933
OG0004460	SACKO_19002	DANRE02370, DANRE02369, DANRE02371
OG0004461	SACKO_15418	DANRE31591, DANRE20635
OG0004462	SACKO_05077	DANRE15232, DANRE15233
OG0004463	SACKO_04376	DANRE33811, DANRE33810
OG0004465	SACKO_18438	DANRE17974, DANRE10221
OG0004467	SACKO_04860, SACKO_19896	DANRE33315, DANRE40705, DANRE33314
OG0004468	SACKO_33156	DANRE16473, DANRE16472, DANRE16471, DANRE06592
OG0004471	SACKO_07695	DANRE42671, DANRE42672, DANRE35789
OG0004472	SACKO_27165	DANRE31243, DANRE31244
OG0004473	SACKO_03372	DANRE36664, DANRE36663
OG0004474	SACKO_13446	DANRE41289, DANRE41288
OG0004476	SACKO_14576	DANRE00041, DANRE33641, DANRE33640, DANRE33639
OG0004477	SACKO_15776	DANRE34564, DANRE34565, DANRE00363, DANRE00362, DANRE25172
OG0004478	SACKO_16158	DANRE12859, DANRE12857, DANRE12860, DANRE12861, DANRE12858, DANRE12856
OG0004479	SACKO_15668	DANRE14165
OG0004480	SACKO_09896	DANRE41804
OG0004482	SACKO_15365	DANRE24207
OG0004483	SACKO_15376	DANRE36016, DANRE36015, DANRE36014, DANRE36017
OG0004484	SACKO_24669, SACKO_24665	DANRE23463, DANRE23462
OG0004485	SACKO_32612	DANRE13310
OG0004486	SACKO_13395	DANRE02337, DANRE38751, DANRE38752
OG0004487	SACKO_04088	DANRE17920, DANRE17921
OG0004488	SACKO_11836	DANRE12224, DANRE13919, DANRE13923, DANRE13920, DANRE13922, DANRE13921
OG0004489	SACKO_11062	DANRE36650, DANRE02189, DANRE36649
OG0004490	SACKO_01568	DANRE29605, DANRE29606
OG0004491	SACKO_33881	DANRE38626, DANRE38627, DANRE38628
OG0004492	SACKO_04355	DANRE37611, DANRE36858
OG0004493	SACKO_04749	DANRE10131, DANRE13694, DANRE13695
OG0004494	SACKO_24457	DANRE03077, DANRE03076
OG0004495	SACKO_09341	DANRE26631, DANRE26632, DANRE26630
OG0004496	SACKO_26743	DANRE24246, DANRE24247, DANRE24248
OG0004497	SACKO_26844	DANRE12815, DANRE12814
OG0004498	SACKO_29609	DANRE14302, DANRE14301
OG0004499	SACKO_14890	DANRE18420, DANRE18418, DANRE18419, DANRE12113
OG0004500	SACKO_18016	DANRE18484
OG0004501	SACKO_05302	DANRE11405, DANRE11407, DANRE11403, DANRE11404, DANRE11406
OG0004502	SACKO_04915	DANRE23484
OG0004503	SACKO_30080, SACKO_30085	DANRE16687
OG0004505	SACKO_07933	DANRE42706
OG0004506	SACKO_22735	DANRE30476
OG0004507	SACKO_28863	DANRE34603
OG0004508	SACKO_00949	DANRE02336
OG0004509	SACKO_04702	DANRE26479, DANRE40204, DANRE40206, DANRE40205
OG0004510	SACKO_10418	DANRE42897, DANRE42895, DANRE42896, DANRE42898
OG0004511	SACKO_11442	DANRE33541, DANRE19924
OG0004512	SACKO_32401	DANRE11592
OG0004514	SACKO_08578	DANRE36665, DANRE36667, DANRE36666
OG0004515	SACKO_10522	DANRE04363
OG0004517	SACKO_28631	DANRE29093, DANRE29095, DANRE29094
OG0004518	SACKO_14581	DANRE34247, DANRE17198
OG0004519	SACKO_01174	DANRE36763
OG0004520	SACKO_26274	DANRE13362, DANRE13363, DANRE13364
OG0004521	SACKO_18409	DANRE04630, DANRE04629
OG0004522	SACKO_17016	DANRE23959, DANRE23958
OG0004523	SACKO_04848	DANRE09384
OG0004525	SACKO_19797	DANRE39978
OG0004526	SACKO_10282	DANRE34280
OG0004527	SACKO_27212, SACKO_27206	DANRE36388, DANRE36387
OG0004528	SACKO_22051	DANRE34179, DANRE34177, DANRE34178
OG0004529	SACKO_19291	DANRE04507, DANRE04504, DANRE04505
OG0004530	SACKO_20418	DANRE06407, DANRE42891
OG0004531	SACKO_23166, SACKO_03320	DANRE02542
OG0004532	SACKO_28637	DANRE30309
OG0004533	SACKO_17772	DANRE41059
OG0004534	SACKO_19903, SACKO_12762	DANRE01100, DANRE01102
OG0004535	SACKO_03150	DANRE13321, DANRE13320
OG0004536	SACKO_21274	DANRE24182, DANRE24183
OG0004537	SACKO_21349	DANRE34313, DANRE34312
OG0004538	SACKO_09085	DANRE11867
OG0004539	SACKO_22173	DANRE04395, DANRE11126
OG0004540	SACKO_30901	DANRE24891, DANRE24888, DANRE24889, DANRE24890
OG0004542	SACKO_06292	DANRE03604, DANRE03605
OG0004543	SACKO_11922	DANRE02020, DANRE02021, DANRE02018, DANRE02019
OG0004544	SACKO_31438	DANRE22391, DANRE36746, DANRE40962
OG0004545	SACKO_15736	DANRE33970
OG0004546	SACKO_28524	DANRE14283
OG0004547	SACKO_12149	DANRE25138, DANRE02890
OG0004548	SACKO_03951	DANRE21818
OG0004549	SACKO_23349	DANRE25749, DANRE25750
OG0004550	SACKO_19164	DANRE31317, DANRE31316
OG0004551	SACKO_04145	DANRE24748, DANRE24749
OG0004552	SACKO_08469	DANRE33884, DANRE38203
OG0004553	SACKO_03082	DANRE23753
OG0004554	SACKO_00814	DANRE18104
OG0004555	SACKO_29011	DANRE24036, DANRE24037, DANRE27384
OG0004556	SACKO_18821	DANRE09228, DANRE09229
OG0004557	SACKO_24872	DANRE22267, DANRE13618, DANRE42725, DANRE09513
OG0004558	SACKO_28349	DANRE02700, DANRE02701, DANRE02699, DANRE02702
OG0004559	SACKO_28715	DANRE29861
OG0004560	SACKO_28894	DANRE36276, DANRE36275, DANRE26954, DANRE26955
OG0004561	SACKO_33874	DANRE22191
OG0004563	SACKO_33905	DANRE22724
OG0004564	SACKO_09067	DANRE05628, DANRE04805
OG0004565	SACKO_02187	DANRE11419, DANRE11417, DANRE11418
OG0004566	SACKO_17991	DANRE18485, DANRE24680, DANRE24679
OG0004567	SACKO_07155, SACKO_28403	DANRE18156
OG0004569	SACKO_07551	DANRE33534, DANRE33535, DANRE33533, DANRE33532
OG0004570	SACKO_12970, SACKO_07861	DANRE03765, DANRE03764, DANRE04653, DANRE08932, DANRE11064
OG0004571	SACKO_31573	DANRE23882, DANRE23883
OG0004572	SACKO_18974	DANRE27224, DANRE27223
OG0004573	SACKO_18454	DANRE00757
OG0004574	SACKO_19725	DANRE30718, DANRE30719, DANRE37705, DANRE37706, DANRE37703, DANRE37704
OG0004576	SACKO_30468, SACKO_30461	DANRE20079, DANRE04307, DANRE04308
OG0004577	SACKO_15685	DANRE37192, DANRE37191, DANRE37190, DANRE37194, DANRE37193
OG0004578	SACKO_25847	DANRE19554, DANRE19552, DANRE19553
OG0004579	SACKO_17206	DANRE25034, DANRE31590
OG0004580	SACKO_29417	DANRE41260, DANRE41261
OG0004581	SACKO_30000	DANRE34427
OG0004582	SACKO_20979, SACKO_20988	DANRE00200, DANRE00203
OG0004583	SACKO_05163	DANRE23267
OG0004584	SACKO_03076	DANRE09063
OG0004585	SACKO_13522	DANRE23964, DANRE23965
OG0004587	SACKO_11225, SACKO_20399	DANRE15933, DANRE43316, DANRE15932
OG0004588	SACKO_20226	DANRE19524, DANRE34173
OG0004589	SACKO_24508	DANRE29154, DANRE29153, DANRE08410, DANRE08409
OG0004590	SACKO_24523	DANRE01038
OG0004591	SACKO_10632	DANRE28775
OG0004592	SACKO_20946	DANRE15605, DANRE15604
OG0004593	SACKO_12736	DANRE07356, DANRE07355, DANRE07354, DANRE07353
OG0004594	SACKO_05883	DANRE25090
OG0004595	SACKO_23859	DANRE29126, DANRE27364
OG0004596	SACKO_28471	DANRE26023
OG0004597	SACKO_09052	DANRE11746
OG0004601	SACKO_07622, SACKO_21914	DANRE19151
OG0004602	SACKO_33314	DANRE29863, DANRE29862, DANRE29864, DANRE29865
OG0004603	SACKO_02772	DANRE29420
OG0004605	SACKO_24891	DANRE29847
OG0004606	SACKO_29308	DANRE36927
OG0004607	SACKO_15058, SACKO_15026, SACKO_15055, SACKO_07746, SACKO_08584, SACKO_07758, SACKO_15049, SACKO_15028	DANRE33904
OG0004608	SACKO_06096	DANRE18792
OG0004609	SACKO_02975	DANRE19927, DANRE19928
OG0004610	SACKO_21418	DANRE24946, DANRE24945, DANRE39093
OG0004611	SACKO_19720	DANRE05043, DANRE05045, DANRE05044, DANRE05046
OG0004612	SACKO_29135	DANRE14838, DANRE14837, DANRE14835, DANRE14836
OG0004613	SACKO_19929, SACKO_19918	DANRE10616
OG0004614	SACKO_06287	DANRE06238
OG0004615	SACKO_28291	DANRE19261, DANRE26623, DANRE36309
OG0004616	SACKO_18631	DANRE35757, DANRE35756, DANRE35755
OG0004617	SACKO_32229	DANRE13359, DANRE13357, DANRE13358, DANRE25144, DANRE25141, DANRE25142, DANRE25143, DANRE31592
OG0004618	SACKO_04320	DANRE15642, DANRE15641, DANRE15640
OG0004619	SACKO_13215	DANRE28992, DANRE28989, DANRE28993, DANRE28991, DANRE28990
OG0004620	SACKO_19040	DANRE43350, DANRE43349
