Orthogroup	CAEEL	ORYLA
OG0006516	CAEEL15132	ORYLA10111, ORYLA10110
OG0006517	CAEEL01423	ORYLA06301
OG0006520	CAEEL13792	ORYLA04037
OG0006523	CAEEL15760	ORYLA03670
OG0006525	CAEEL11800	ORYLA16237
OG0006528	CAEEL14466	ORYLA08757
OG0006532	CAEEL05678	ORYLA12770
OG0006536	CAEEL05174	ORYLA00277
OG0006538	CAEEL07903, CAEEL04060	ORYLA12235
OG0006540	CAEEL19898	ORYLA04334
OG0006542	CAEEL04749	ORYLA04038
OG0006543	CAEEL05304	ORYLA05121
OG0006544	CAEEL02597	ORYLA13799
OG0006545	CAEEL08394	ORYLA01750
OG0006547	CAEEL09736	ORYLA04432
OG0006550	CAEEL02186	ORYLA11254
OG0006552	CAEEL02725	ORYLA02423
OG0006553	CAEEL06508	ORYLA00553
OG0006554	CAEEL09071	ORYLA02770
OG0006556	CAEEL00553	ORYLA10590
OG0006557	CAEEL07597	ORYLA17641
OG0006560	CAEEL14360	ORYLA11992
OG0006561	CAEEL16404	ORYLA11401
OG0006565	CAEEL12176	ORYLA19532, ORYLA14158
OG0006567	CAEEL15749	ORYLA14215
OG0006568	CAEEL01944	ORYLA00111
OG0006569	CAEEL03290	ORYLA04751
OG0006570	CAEEL15966	ORYLA02088
OG0006571	CAEEL05447	ORYLA18093
OG0006573	CAEEL05442	ORYLA04375
OG0006574	CAEEL01738	ORYLA13477
OG0006577	CAEEL15281	ORYLA04095
OG0006578	CAEEL00045	ORYLA02514
OG0006579	CAEEL07922	ORYLA07356
OG0006583	CAEEL01627	ORYLA11606
OG0006584	CAEEL05880	ORYLA05604
OG0006587	CAEEL17957	ORYLA03374
OG0006588	CAEEL11640	ORYLA16204
OG0006589	CAEEL10276	ORYLA19520
OG0006590	CAEEL15655	ORYLA15302
OG0006591	CAEEL01066	ORYLA05510
OG0006594	CAEEL00833	ORYLA07714
OG0006595	CAEEL10661	ORYLA08079
OG0006597	CAEEL10448	ORYLA00971
OG0006598	CAEEL03295	ORYLA17695
OG0006602	CAEEL16562	ORYLA00714
OG0006603	CAEEL00624	ORYLA15058
OG0006604	CAEEL07198	ORYLA03264
OG0006606	CAEEL07376	ORYLA15309
OG0006607	CAEEL01560	ORYLA05978
OG0006609	CAEEL02187	ORYLA09197
OG0006610	CAEEL11386	ORYLA00548
OG0006611	CAEEL07953	ORYLA16098
OG0006613	CAEEL01845	ORYLA12182
OG0006614	CAEEL05124	ORYLA10829
OG0006615	CAEEL09131	ORYLA01747
OG0006621	CAEEL07639	ORYLA04538
OG0006622	CAEEL05834	ORYLA04282
OG0006624	CAEEL07631	ORYLA06131, ORYLA06132
OG0006625	CAEEL08791	ORYLA12231
OG0006626	CAEEL07560	ORYLA17629
OG0006627	CAEEL11375	ORYLA17509
OG0006628	CAEEL07329	ORYLA12154
OG0006630	CAEEL11696	ORYLA12196
OG0006631	CAEEL00720	ORYLA09701
OG0006632	CAEEL20160, CAEEL00199	ORYLA01518, ORYLA01497
OG0006633	CAEEL00427	ORYLA06549
OG0006636	CAEEL07724	ORYLA05802
OG0006637	CAEEL12125	ORYLA08373
OG0006645	CAEEL17855	ORYLA05680
OG0006646	CAEEL15891	ORYLA12692, ORYLA12691
OG0006647	CAEEL07174	ORYLA06525
OG0006648	CAEEL01435	ORYLA20356
OG0006651	CAEEL09522	ORYLA04105
OG0006655	CAEEL00324	ORYLA17342
OG0006658	CAEEL00269	ORYLA11434
OG0006660	CAEEL09560, CAEEL09561	ORYLA13850
OG0006662	CAEEL12773	ORYLA14512
OG0006663	CAEEL08458	ORYLA03621
OG0006664	CAEEL01906	ORYLA09332
OG0006666	CAEEL05999	ORYLA20165
OG0006667	CAEEL01250	ORYLA06327
OG0006668	CAEEL06992	ORYLA08545
OG0006669	CAEEL08205	ORYLA02526
OG0006673	CAEEL00769	ORYLA17788
OG0006678	CAEEL12368	ORYLA16789
OG0006680	CAEEL09390	ORYLA13976
OG0006681	CAEEL05335	ORYLA11715
OG0006683	CAEEL00441	ORYLA15512
OG0006684	CAEEL11224	ORYLA11012
OG0006686	CAEEL20085	ORYLA18912
OG0006690	CAEEL11346	ORYLA15449
OG0006691	CAEEL07500	ORYLA08252
OG0006692	CAEEL00770	ORYLA18541
OG0006693	CAEEL13049, CAEEL08528, CAEEL19542	ORYLA00439
OG0006694	CAEEL01422	ORYLA11331
OG0006695	CAEEL17851	ORYLA03032
OG0006702	CAEEL08311	ORYLA01940
OG0006703	CAEEL00186	ORYLA09239
OG0006705	CAEEL04478	ORYLA13053
OG0006706	CAEEL11633	ORYLA06274
OG0006709	CAEEL07440	ORYLA09857
OG0006710	CAEEL07165	ORYLA07507
OG0006712	CAEEL01534	ORYLA16175
OG0006716	CAEEL01171	ORYLA07108
OG0006717	CAEEL00315	ORYLA01078
OG0006720	CAEEL09628	ORYLA13526
OG0006722	CAEEL04109	ORYLA19383
OG0006723	CAEEL07804	ORYLA15389
OG0006726	CAEEL18959	ORYLA18866
OG0006730	CAEEL07386, CAEEL18705	ORYLA15663
OG0006732	CAEEL07406	ORYLA18287
OG0006735	CAEEL20573	ORYLA14353
OG0006737	CAEEL18816	ORYLA08275
OG0006741	CAEEL11903	ORYLA14536
OG0006742	CAEEL06688, CAEEL06689	ORYLA01030, ORYLA00302
OG0006749	CAEEL08028	ORYLA16853
OG0006750	CAEEL02998	ORYLA11676
OG0006752	CAEEL12417	ORYLA04133
OG0006753	CAEEL06421	ORYLA10479
OG0006754	CAEEL15551	ORYLA05668, ORYLA19170
OG0006755	CAEEL08754	ORYLA08778
OG0006757	CAEEL05691	ORYLA05170
OG0006760	CAEEL14472	ORYLA13106, ORYLA13107
OG0006762	CAEEL06780, CAEEL14299	ORYLA08143, ORYLA05165
OG0006763	CAEEL12476	ORYLA02127, ORYLA05928, ORYLA16452
OG0006765	CAEEL01561	ORYLA12661
OG0006766	CAEEL04604	ORYLA04462
OG0006768	CAEEL07976	ORYLA05533
OG0006769	CAEEL00344	ORYLA19703
OG0006772	CAEEL06744, CAEEL20464	ORYLA00394
OG0006774	CAEEL01597, CAEEL17633	ORYLA06740
OG0006777	CAEEL17985	ORYLA12364
OG0006780	CAEEL03293	ORYLA10161
OG0006784	CAEEL12328	ORYLA05674
OG0006791	CAEEL11174	ORYLA01324
OG0006795	CAEEL17325, CAEEL03139, CAEEL17385, CAEEL06951, CAEEL03170, CAEEL03151, CAEEL12331, CAEEL03123, CAEEL13163, CAEEL10223, CAEEL17912, CAEEL03163, CAEEL03125, CAEEL03120, CAEEL06506	ORYLA06379, ORYLA06126
OG0006826	CAEEL07305	ORYLA07190
OG0006828	CAEEL01547	ORYLA19553
OG0006830	CAEEL01610	ORYLA04099
OG0006832	CAEEL18365	ORYLA10081
OG0006833	CAEEL01607	ORYLA12166
OG0006838	CAEEL04815	ORYLA16929
OG0006842	CAEEL01401	ORYLA00868
OG0006843	CAEEL01030	ORYLA18591
OG0006844	CAEEL01019	ORYLA12172
OG0006845	CAEEL16127	ORYLA04346
OG0006846	CAEEL15729	ORYLA10163
OG0006849	CAEEL06259	ORYLA04862
OG0006851	CAEEL12983	ORYLA08359
OG0006853	CAEEL10839	ORYLA19226
OG0006860	CAEEL08670	ORYLA12394
OG0006864	CAEEL08583	ORYLA16704, ORYLA00881
OG0006870	CAEEL08613	ORYLA09718
OG0006875	CAEEL10848	ORYLA04531
OG0006876	CAEEL04447	ORYLA13231
OG0006878	CAEEL06314	ORYLA06366
OG0006881	CAEEL09403	ORYLA03213
OG0006882	CAEEL09595	ORYLA12470
OG0006886	CAEEL05972, CAEEL05973	ORYLA01362
OG0006887	CAEEL04262	ORYLA18327
OG0006888	CAEEL07944	ORYLA13676
OG0006890	CAEEL05820	ORYLA05057
OG0006891	CAEEL07412	ORYLA12282
OG0006892	CAEEL07307	ORYLA18584
OG0006894	CAEEL12154	ORYLA19918
OG0006895	CAEEL18907	ORYLA08207
OG0006897	CAEEL00287	ORYLA17654
OG0006898	CAEEL01473	ORYLA15253
OG0006901	CAEEL06883	ORYLA19363
OG0006905	CAEEL08307	ORYLA14337
OG0006906	CAEEL05830	ORYLA04358
OG0006914	CAEEL01820	ORYLA19783
OG0006917	CAEEL05784	ORYLA18342
OG0006918	CAEEL01349	ORYLA05445
OG0006919	CAEEL05782	ORYLA19417
OG0006920	CAEEL08877	ORYLA09599
OG0006923	CAEEL09234	ORYLA02242
OG0006924	CAEEL12241	ORYLA19320
OG0006926	CAEEL19851, CAEEL00630	ORYLA02117
OG0006927	CAEEL11861	ORYLA06863
OG0006931	CAEEL14601	ORYLA11673
OG0006934	CAEEL00405	ORYLA09930
OG0006936	CAEEL11645	ORYLA12502
OG0006937	CAEEL00825	ORYLA09224
OG0006938	CAEEL00362	ORYLA13900
OG0006939	CAEEL14723	ORYLA10635
OG0006942	CAEEL08740	ORYLA01085
OG0006943	CAEEL14228	ORYLA11269
OG0006944	CAEEL11263	ORYLA18190, ORYLA15875
OG0006945	CAEEL08245	ORYLA19364
OG0006948	CAEEL04453	ORYLA05268
OG0006949	CAEEL00718	ORYLA14891
OG0006952	CAEEL11032	ORYLA02149
OG0006953	CAEEL11948	ORYLA04011
OG0006954	CAEEL16023	ORYLA10656
OG0006957	CAEEL08617	ORYLA01524
OG0006959	CAEEL04110	ORYLA07529
OG0006960	CAEEL12630	ORYLA20075
OG0006962	CAEEL05048	ORYLA14243
OG0006964	CAEEL00220	ORYLA06047
OG0006967	CAEEL06996	ORYLA07736
OG0006969	CAEEL02753	ORYLA00904
OG0006970	CAEEL07035	ORYLA01120
OG0006971	CAEEL08956	ORYLA17898
OG0006973	CAEEL00443	ORYLA11601
OG0006974	CAEEL11749	ORYLA03114
OG0006975	CAEEL06258	ORYLA05959
OG0006976	CAEEL02822	ORYLA11643
OG0006977	CAEEL11170	ORYLA14070
OG0006979	CAEEL01624	ORYLA18967
OG0006980	CAEEL07784	ORYLA18420, ORYLA18419
OG0006982	CAEEL08318	ORYLA08562, ORYLA08563
OG0006983	CAEEL05835	ORYLA15643
OG0006988	CAEEL16268	ORYLA16944
OG0006989	CAEEL07496	ORYLA09680
OG0006990	CAEEL10497, CAEEL10492	ORYLA12859
OG0006991	CAEEL04823	ORYLA19862
OG0006994	CAEEL01434	ORYLA19038
OG0006995	CAEEL02252	ORYLA01996
OG0006996	CAEEL16529	ORYLA04870
OG0006999	CAEEL04127	ORYLA05329
OG0007002	CAEEL02243	ORYLA19238
OG0007003	CAEEL10884	ORYLA15348, ORYLA12075
OG0007005	CAEEL06687	ORYLA03067
OG0007007	CAEEL08012	ORYLA19143
OG0007008	CAEEL02046	ORYLA20301
OG0007009	CAEEL01782	ORYLA17311
OG0007010	CAEEL15343	ORYLA12802
OG0007011	CAEEL08044	ORYLA03574
OG0007012	CAEEL11328	ORYLA07702
OG0007013	CAEEL06144	ORYLA08186
OG0007015	CAEEL15511	ORYLA15619
OG0007016	CAEEL00075	ORYLA20315
OG0007017	CAEEL12138	ORYLA00928
OG0007024	CAEEL10553, CAEEL11101	ORYLA14743
OG0007025	CAEEL06876	ORYLA19770
OG0007027	CAEEL09519	ORYLA15909
OG0007028	CAEEL05606	ORYLA06937
OG0007029	CAEEL09103	ORYLA14229
OG0007033	CAEEL14194	ORYLA11802
OG0007034	CAEEL08733	ORYLA13978
OG0007037	CAEEL08744	ORYLA09849
OG0007039	CAEEL13025	ORYLA10444
OG0007040	CAEEL08972	ORYLA15293
OG0007042	CAEEL08206	ORYLA05629
OG0007046	CAEEL09633	ORYLA10686
OG0007049	CAEEL00647	ORYLA12565
OG0007050	CAEEL06277	ORYLA20452
OG0007053	CAEEL09135	ORYLA16394
OG0007055	CAEEL08098	ORYLA17619
OG0007056	CAEEL07277	ORYLA03250
OG0007059	CAEEL14078	ORYLA07836
OG0007061	CAEEL08933	ORYLA00894
OG0007062	CAEEL09707	ORYLA03640
OG0007063	CAEEL07545	ORYLA05804
OG0007064	CAEEL09068	ORYLA20409
OG0007065	CAEEL20267	ORYLA14600
OG0007071	CAEEL04826	ORYLA10456
OG0007073	CAEEL05159	ORYLA03515
OG0007083	CAEEL05178	ORYLA02087
OG0007084	CAEEL01491	ORYLA18994
OG0007090	CAEEL05033	ORYLA12938
OG0007091	CAEEL12658	ORYLA10611
OG0007092	CAEEL08546	ORYLA11433
OG0007093	CAEEL04448	ORYLA12432
OG0007095	CAEEL00821	ORYLA05795
OG0007098	CAEEL08067	ORYLA15262
OG0007100	CAEEL09539	ORYLA13677
OG0007102	CAEEL08970	ORYLA09553
OG0007103	CAEEL10775	ORYLA08342
OG0007106	CAEEL05993	ORYLA13818
OG0007108	CAEEL05255	ORYLA04528
OG0007112	CAEEL01614	ORYLA19964
OG0007113	CAEEL11083	ORYLA15522, ORYLA13775
OG0007114	CAEEL01821	ORYLA05387, ORYLA02077
OG0007117	CAEEL10841	ORYLA11159
OG0007118	CAEEL02534	ORYLA18746
OG0007119	CAEEL05050	ORYLA13244
OG0007120	CAEEL07430, CAEEL07614	ORYLA02860
OG0007121	CAEEL12811	ORYLA00087
OG0007122	CAEEL04526	ORYLA15640
OG0007123	CAEEL19756	ORYLA07878
OG0007124	CAEEL07005	ORYLA09552
OG0007125	CAEEL20499	ORYLA13532
OG0007127	CAEEL15458	ORYLA05546
OG0007128	CAEEL00451	ORYLA02979
OG0007130	CAEEL11905, CAEEL11906, CAEEL09908	ORYLA18855
OG0007131	CAEEL05443	ORYLA17663
OG0007132	CAEEL02720	ORYLA02165
OG0007133	CAEEL03495	ORYLA18527
OG0007137	CAEEL15473	ORYLA06230
OG0007139	CAEEL01164	ORYLA20254
OG0007143	CAEEL10767	ORYLA10676
OG0007145	CAEEL03134	ORYLA07062
OG0007147	CAEEL02107	ORYLA14416
OG0007151	CAEEL07199	ORYLA03573
OG0007153	CAEEL12781	ORYLA04856
OG0007154	CAEEL03604	ORYLA10421
OG0007163	CAEEL15486	ORYLA19100
OG0007164	CAEEL07443	ORYLA09721, ORYLA12288
OG0007165	CAEEL10428	ORYLA03664
OG0007166	CAEEL06036	ORYLA12340, ORYLA12341
OG0007173	CAEEL07482	ORYLA00375
OG0007174	CAEEL14161	ORYLA15845
OG0007175	CAEEL05365	ORYLA12365
OG0007176	CAEEL08939	ORYLA05563
OG0007177	CAEEL15953	ORYLA10550
OG0007181	CAEEL09037	ORYLA15718
OG0007182	CAEEL00499	ORYLA12514
OG0007183	CAEEL02179	ORYLA05418
OG0007184	CAEEL03133	ORYLA02171
OG0007186	CAEEL05116	ORYLA08238
OG0007190	CAEEL10785	ORYLA02310
OG0007192	CAEEL16561	ORYLA09692
OG0007199	CAEEL11122	ORYLA05345, ORYLA01726
OG0007209	CAEEL07382	ORYLA00656, ORYLA00655
OG0007248	CAEEL16171	ORYLA06298
OG0007251	CAEEL06390	ORYLA06850
OG0007254	CAEEL02889	ORYLA11846
OG0007256	CAEEL04854	ORYLA18423
OG0007258	CAEEL01284	ORYLA02983
OG0007260	CAEEL15754	ORYLA07375
OG0007266	CAEEL01793	ORYLA19225
OG0007267	CAEEL20518	ORYLA14269
OG0007269	CAEEL20059	ORYLA10696
OG0007274	CAEEL17821	ORYLA01401
OG0007276	CAEEL02045	ORYLA17414
OG0007279	CAEEL01707	ORYLA04478
OG0007280	CAEEL02744	ORYLA06789
OG0007282	CAEEL08198	ORYLA17269
OG0007283	CAEEL07508	ORYLA16980, ORYLA00573
OG0007288	CAEEL09410	ORYLA20472
OG0007291	CAEEL00922	ORYLA15418
OG0007293	CAEEL02960	ORYLA02154
OG0007296	CAEEL07895	ORYLA12441
OG0007299	CAEEL08257	ORYLA17998
OG0007303	CAEEL00729	ORYLA18273
OG0007307	CAEEL05489	ORYLA04750
OG0007309	CAEEL06253	ORYLA00123
OG0007312	CAEEL18157	ORYLA16909
OG0007314	CAEEL14922	ORYLA11660
OG0007317	CAEEL04877	ORYLA04703
OG0007319	CAEEL02684	ORYLA13973
OG0007321	CAEEL08372	ORYLA01035
OG0007322	CAEEL07863	ORYLA12070
OG0007325	CAEEL02968	ORYLA12467
OG0007326	CAEEL12237	ORYLA14944
OG0007330	CAEEL08957	ORYLA03139
OG0007333	CAEEL02810	ORYLA13227, ORYLA09947
OG0007334	CAEEL16445	ORYLA02101
OG0007335	CAEEL09096	ORYLA11672
OG0007336	CAEEL07287	ORYLA05981
OG0007341	CAEEL08254	ORYLA12520
OG0007342	CAEEL17647	ORYLA17313
OG0007343	CAEEL01237	ORYLA13486
OG0007344	CAEEL14479	ORYLA18957
OG0007347	CAEEL16216	ORYLA13816
OG0007348	CAEEL01419	ORYLA12246
OG0007351	CAEEL00046	ORYLA06166
OG0007352	CAEEL02694	ORYLA18525, ORYLA00412
OG0007353	CAEEL01909	ORYLA12576
OG0007354	CAEEL07366	ORYLA09048
OG0007355	CAEEL07543	ORYLA20163
OG0007356	CAEEL10653	ORYLA13760
OG0007361	CAEEL18143	ORYLA01623
OG0007363	CAEEL15459	ORYLA06682
OG0007364	CAEEL00051	ORYLA16985
OG0007365	CAEEL15469	ORYLA13386
OG0007370	CAEEL00810	ORYLA03491
OG0007371	CAEEL08890	ORYLA00696
OG0007373	CAEEL07235	ORYLA11366
OG0007374	CAEEL08407	ORYLA02701
OG0007380	CAEEL02178	ORYLA12839
OG0007382	CAEEL03532	ORYLA08742
OG0007385	CAEEL10159	ORYLA12485
OG0007386	CAEEL20708	ORYLA11303
OG0007387	CAEEL01651	ORYLA19178
OG0007391	CAEEL15047	ORYLA04353
OG0007392	CAEEL04967	ORYLA10645
OG0007393	CAEEL14340	ORYLA10500
OG0007394	CAEEL17618	ORYLA03499
OG0007395	CAEEL00007	ORYLA08169
OG0007396	CAEEL08409	ORYLA12727
OG0007397	CAEEL05717	ORYLA08942
OG0007399	CAEEL09345	ORYLA17904
OG0007400	CAEEL07494	ORYLA08958
OG0007405	CAEEL09683	ORYLA15003
OG0007406	CAEEL08578	ORYLA02660
OG0007407	CAEEL09634	ORYLA05302
OG0007408	CAEEL03271	ORYLA20365
OG0007409	CAEEL00402	ORYLA05521
OG0007411	CAEEL00187	ORYLA19807
OG0007412	CAEEL02088	ORYLA09356
OG0007413	CAEEL05369	ORYLA06066, ORYLA06065, ORYLA06064
OG0007416	CAEEL06905	ORYLA00938
OG0007417	CAEEL11994	ORYLA17547
OG0007419	CAEEL08256	ORYLA16934
OG0007421	CAEEL05873	ORYLA14356
OG0007422	CAEEL14217	ORYLA10067
OG0007424	CAEEL09653	ORYLA08021
OG0007425	CAEEL08774	ORYLA14998
OG0007431	CAEEL08321	ORYLA05544, ORYLA05545
OG0007432	CAEEL05561	ORYLA03130
OG0007437	CAEEL05064	ORYLA00941
OG0007439	CAEEL00478	ORYLA05166
OG0007441	CAEEL08872	ORYLA08960
OG0007442	CAEEL05801, CAEEL20230	ORYLA06331
OG0007446	CAEEL08347	ORYLA17366
OG0007447	CAEEL15347, CAEEL04835	ORYLA00461
OG0007450	CAEEL15942	ORYLA10095
OG0007451	CAEEL01087	ORYLA08969
OG0007452	CAEEL11309, CAEEL11308	ORYLA02553
OG0007453	CAEEL15555	ORYLA16527
OG0007454	CAEEL05191	ORYLA09677
OG0007455	CAEEL09023	ORYLA09348
OG0007456	CAEEL09752	ORYLA02608
OG0007457	CAEEL02978	ORYLA14661
OG0007459	CAEEL08625	ORYLA10805
OG0007460	CAEEL08071	ORYLA20039
OG0007463	CAEEL05195	ORYLA10835
OG0007471	CAEEL00262	ORYLA07475
OG0007472	CAEEL07712	ORYLA13056
OG0007473	CAEEL06395	ORYLA06701
OG0007475	CAEEL11891	ORYLA08013, ORYLA08012
OG0007476	CAEEL05614	ORYLA17195
OG0007477	CAEEL18090	ORYLA16341
OG0007478	CAEEL10045	ORYLA17253
OG0007481	CAEEL07144	ORYLA04396
OG0007482	CAEEL05046	ORYLA01730
OG0007483	CAEEL05091	ORYLA11513
OG0007484	CAEEL15663	ORYLA03268
OG0007488	CAEEL11022	ORYLA14033
OG0007489	CAEEL01991	ORYLA10665
OG0007491	CAEEL08156	ORYLA16759
OG0007494	CAEEL07420	ORYLA16845
OG0007495	CAEEL02719	ORYLA10015
OG0007496	CAEEL08861	ORYLA14535
OG0007498	CAEEL00436	ORYLA05446
OG0007500	CAEEL02792, CAEEL15995	ORYLA09788
OG0007503	CAEEL02990	ORYLA08089
OG0007509	CAEEL03713	ORYLA04370
OG0007510	CAEEL02087	ORYLA10564
OG0007516	CAEEL12379, CAEEL12378	ORYLA15899, ORYLA15898, ORYLA14717, ORYLA11020
OG0007518	CAEEL09758	ORYLA11226
OG0007519	CAEEL01445	ORYLA12456
OG0007522	CAEEL17731, CAEEL17730, CAEEL12726, CAEEL04614	ORYLA10477
OG0007524	CAEEL19299	ORYLA01439
OG0007527	CAEEL00663	ORYLA06523, ORYLA09269
OG0007541	CAEEL15073	ORYLA11457
OG0007550	CAEEL07298	ORYLA06997, ORYLA12399
OG0007586	CAEEL10449	ORYLA17497
OG0007591	CAEEL00268	ORYLA16433
OG0007597	CAEEL08128	ORYLA11901
OG0007602	CAEEL04254	ORYLA13457
OG0007603	CAEEL01794	ORYLA15288
OG0007606	CAEEL07584	ORYLA04737
OG0007608	CAEEL13664	ORYLA05477, ORYLA02256
OG0007609	CAEEL18836	ORYLA17969
OG0007613	CAEEL08843	ORYLA13617
OG0007615	CAEEL11977	ORYLA18029
OG0007616	CAEEL01590	ORYLA05381
OG0007619	CAEEL00841	ORYLA13054
OG0007621	CAEEL02354	ORYLA13396
OG0007624	CAEEL00535	ORYLA05976
OG0007626	CAEEL06256	ORYLA01317
OG0007633	CAEEL20565	ORYLA05304
OG0007634	CAEEL15553	ORYLA10749
OG0007635	CAEEL09813	ORYLA04891
OG0007638	CAEEL00644	ORYLA15010
OG0007642	CAEEL15921	ORYLA20111
OG0007645	CAEEL07585	ORYLA00783
OG0007646	CAEEL01490	ORYLA09484
OG0007654	CAEEL01221, CAEEL08338	ORYLA18713
OG0007656	CAEEL10499	ORYLA11259
OG0007657	CAEEL03766	ORYLA12352
OG0007662	CAEEL14112	ORYLA07565, ORYLA07566
OG0007663	CAEEL07909	ORYLA19677
OG0007664	CAEEL02497	ORYLA15115
OG0007666	CAEEL06730	ORYLA16689, ORYLA19032
OG0007667	CAEEL09697	ORYLA13912
OG0007674	CAEEL07619	ORYLA10748
OG0007676	CAEEL11928	ORYLA15905
OG0007680	CAEEL08127	ORYLA04680
OG0007681	CAEEL00409	ORYLA12077
OG0007685	CAEEL05547	ORYLA04777
OG0007686	CAEEL07547	ORYLA12300
OG0007687	CAEEL12382	ORYLA17022
OG0007690	CAEEL07839	ORYLA19010
OG0007701	CAEEL08144	ORYLA17283
OG0007702	CAEEL09034	ORYLA19222
OG0007703	CAEEL09743	ORYLA19369
OG0007712	CAEEL10394	ORYLA19931
OG0007713	CAEEL08732	ORYLA16096
OG0007717	CAEEL05318	ORYLA04892
OG0007719	CAEEL04281	ORYLA06546
OG0007722	CAEEL04401	ORYLA18334
OG0007723	CAEEL01529	ORYLA18893
OG0007724	CAEEL11098	ORYLA12008
OG0007732	CAEEL02105	ORYLA04446
OG0007734	CAEEL20465	ORYLA13593
OG0007736	CAEEL08552	ORYLA03755
OG0007738	CAEEL13138	ORYLA08765
OG0007739	CAEEL05697	ORYLA15510, ORYLA15465
OG0007743	CAEEL01748	ORYLA15748
OG0007744	CAEEL07533	ORYLA03484
OG0007746	CAEEL14195	ORYLA11437
OG0007749	CAEEL12327	ORYLA14559
OG0007752	CAEEL16888	ORYLA04249
OG0007754	CAEEL16020	ORYLA03359
OG0007757	CAEEL04833	ORYLA13243
OG0007758	CAEEL12592	ORYLA20257
OG0007759	CAEEL09235	ORYLA13401
OG0007760	CAEEL11638	ORYLA15939
OG0007761	CAEEL04714	ORYLA14432, ORYLA15518
OG0007766	CAEEL16170	ORYLA07757
OG0007767	CAEEL04905	ORYLA08931
OG0007769	CAEEL08087	ORYLA07999
OG0007771	CAEEL07807	ORYLA11217
OG0007772	CAEEL09510	ORYLA19133
OG0007774	CAEEL00940	ORYLA09883
OG0007781	CAEEL15819	ORYLA14752
OG0007782	CAEEL02809	ORYLA16300
OG0007784	CAEEL08610	ORYLA08060
OG0007786	CAEEL11757	ORYLA18688
OG0007790	CAEEL09046	ORYLA06620
OG0007794	CAEEL19174	ORYLA17293
OG0007800	CAEEL08807	ORYLA03145
OG0007803	CAEEL05119	ORYLA00124
OG0007804	CAEEL00772	ORYLA05116
OG0007807	CAEEL05530	ORYLA07875
OG0007810	CAEEL03135	ORYLA13827
OG0007811	CAEEL07487	ORYLA13112
OG0007813	CAEEL13344	ORYLA05391
OG0007814	CAEEL09448	ORYLA08100
OG0007817	CAEEL15491	ORYLA10554, ORYLA11650, ORYLA03078
OG0007818	CAEEL09942	ORYLA09109
OG0007820	CAEEL09298	ORYLA04378
OG0007823	CAEEL13928	ORYLA19067, ORYLA19068
OG0007825	CAEEL11587	ORYLA13025
OG0007829	CAEEL06733	ORYLA15176
OG0007830	CAEEL12370	ORYLA14956
OG0007831	CAEEL09366	ORYLA01418
OG0007832	CAEEL15897	ORYLA10104
OG0007834	CAEEL18324	ORYLA01285
OG0007835	CAEEL14273	ORYLA02635
OG0007837	CAEEL08272	ORYLA08812
OG0007840	CAEEL02866	ORYLA08937
OG0007848	CAEEL00623	ORYLA05186
OG0007852	CAEEL12251	ORYLA13909
OG0007858	CAEEL05800	ORYLA17809
OG0007911	CAEEL19720	ORYLA05799
OG0007918	CAEEL01338	ORYLA01441
OG0007932	CAEEL18348	ORYLA02191
OG0007942	CAEEL06424	ORYLA00254, ORYLA17113
OG0007943	CAEEL00323	ORYLA12929
OG0007947	CAEEL08838	ORYLA16624
OG0007952	CAEEL00559	ORYLA09182
OG0007955	CAEEL04282	ORYLA10392
OG0007956	CAEEL07040	ORYLA19095
OG0007957	CAEEL07410	ORYLA07016
OG0007958	CAEEL09574	ORYLA16538
OG0007959	CAEEL06031	ORYLA06759
OG0007962	CAEEL03907	ORYLA04455
OG0007966	CAEEL18121	ORYLA17404
OG0007969	CAEEL07525	ORYLA13627
OG0007974	CAEEL18470	ORYLA10212
OG0007975	CAEEL07570	ORYLA16228
OG0007976	CAEEL13363	ORYLA00600
OG0007978	CAEEL16129	ORYLA02070
OG0007980	CAEEL04889	ORYLA05197, ORYLA05196
OG0007990	CAEEL07840	ORYLA01553
OG0007994	CAEEL07063	ORYLA19701
OG0007996	CAEEL08828	ORYLA05852
OG0007997	CAEEL08226	ORYLA01173, ORYLA01172
OG0007999	CAEEL07190	ORYLA16389
OG0008000	CAEEL08364	ORYLA18400
OG0008001	CAEEL02665	ORYLA17558
OG0008007	CAEEL06239	ORYLA07323
OG0008009	CAEEL02124	ORYLA18180
OG0008011	CAEEL11657	ORYLA20138
OG0008016	CAEEL01402	ORYLA12316
OG0008018	CAEEL09951	ORYLA05042
OG0008020	CAEEL07350	ORYLA12517
OG0008023	CAEEL06642	ORYLA20131
OG0008028	CAEEL08626	ORYLA08852
OG0008030	CAEEL08937	ORYLA02706
OG0008031	CAEEL03012	ORYLA03385
OG0008039	CAEEL08953	ORYLA17282
OG0008045	CAEEL06796	ORYLA01796
OG0008046	CAEEL02060	ORYLA13352
OG0008047	CAEEL11814	ORYLA11247
OG0008049	CAEEL07907	ORYLA11671
OG0008050	CAEEL05217	ORYLA06526
OG0008051	CAEEL00393	ORYLA16920
OG0008056	CAEEL07039	ORYLA20489
OG0008059	CAEEL15078	ORYLA05431
OG0008062	CAEEL05480	ORYLA12174
OG0008065	CAEEL19082	ORYLA15002
OG0008066	CAEEL02996	ORYLA14650
OG0008067	CAEEL01642	ORYLA11729
OG0008071	CAEEL15707	ORYLA19110
OG0008072	CAEEL03539	ORYLA13669
OG0008075	CAEEL18761	ORYLA20225
