Orthogroup	CAEEL	NEMVE
OG0001728	CAEEL20444	NEMVE16908
OG0001730	CAEEL04519	NEMVE00988
OG0001731	CAEEL19569	NEMVE14594
OG0001732	CAEEL05337	NEMVE08717
OG0001733	CAEEL11586	NEMVE04835
OG0001735	CAEEL08598	NEMVE08944, NEMVE20783
OG0001736	CAEEL20331	NEMVE07797
OG0001736	CAEEL15724, CAEEL15493	NEMVE14430
OG0001738	CAEEL09745, CAEEL09746	NEMVE05920
OG0001739	CAEEL10953	NEMVE22586, NEMVE20891
OG0001743	CAEEL18830	NEMVE08168
OG0001744	CAEEL18540	NEMVE00868, NEMVE09318, NEMVE11370, NEMVE05557, NEMVE05541
OG0001745	CAEEL15294	NEMVE23300, NEMVE23314
OG0001746	CAEEL09374	NEMVE17218, NEMVE19788, NEMVE19907, NEMVE12201
OG0001747	CAEEL13414, CAEEL14611, CAEEL15557	NEMVE09757
OG0001749	CAEEL07118	NEMVE17331
OG0001750	CAEEL08294	NEMVE21750
OG0001752	CAEEL02282	NEMVE24646
OG0001754	CAEEL06405	NEMVE14105, NEMVE20494
OG0001755	CAEEL12716	NEMVE14907
OG0001755	CAEEL16403	NEMVE21726
OG0001756	CAEEL02757	NEMVE14922, NEMVE13947
OG0001758	CAEEL12018, CAEEL10328, CAEEL02808, CAEEL03701, CAEEL00164	NEMVE22663
OG0001768	CAEEL10363	NEMVE06041
OG0001769	CAEEL12367	NEMVE10615
OG0001770	CAEEL12180	NEMVE14281, NEMVE00088
OG0001774	CAEEL20358	NEMVE14068
OG0001774	CAEEL07377, CAEEL01266	NEMVE25139
OG0001775	CAEEL01757	NEMVE13368
OG0001777	CAEEL07037	NEMVE03411
OG0001780	CAEEL12979	NEMVE03550, NEMVE15664, NEMVE22327
OG0001781	CAEEL04378	NEMVE14316, NEMVE13106
OG0001783	CAEEL18807	NEMVE25002
OG0001785	CAEEL10450, CAEEL07502	NEMVE06191, NEMVE01945
OG0001786	CAEEL15765	NEMVE07858, NEMVE17340
OG0001786	CAEEL18388	NEMVE06879
OG0001787	CAEEL07669	NEMVE06362
OG0001790	CAEEL19999	NEMVE09497
OG0001793	CAEEL07806	NEMVE22918
OG0001797	CAEEL19521, CAEEL11913, CAEEL20460	NEMVE05370
OG0001798	CAEEL02504	NEMVE07620
OG0001799	CAEEL07172	NEMVE02952
OG0001800	CAEEL10920, CAEEL02655, CAEEL10124	NEMVE12705, NEMVE21805
OG0001805	CAEEL10422, CAEEL19401	NEMVE14596
OG0001808	CAEEL18904	NEMVE06614
OG0001808	CAEEL17962	NEMVE13479
OG0001809	CAEEL18133	NEMVE14997, NEMVE12260
OG0001810	CAEEL00534	NEMVE21765
OG0001811	CAEEL12329	NEMVE00892
OG0001815	CAEEL15383	NEMVE08243, NEMVE03138
OG0001816	CAEEL05710	NEMVE16539
OG0001818	CAEEL16460	NEMVE14370
OG0001819	CAEEL08110	NEMVE23893
OG0001820	CAEEL00161	NEMVE14972
OG0001821	CAEEL18946, CAEEL11366, CAEEL11028, CAEEL00517, CAEEL17960, CAEEL19600	NEMVE06367
OG0001822	CAEEL14275, CAEEL14276	NEMVE13743
OG0001823	CAEEL18465	NEMVE12129
OG0001824	CAEEL20525	NEMVE10882
OG0001825	CAEEL00895	NEMVE05456
OG0001826	CAEEL08005, CAEEL18927	NEMVE15142
OG0001827	CAEEL12511	NEMVE06953, NEMVE22019, NEMVE13541
OG0001828	CAEEL07411	NEMVE13351
OG0001830	CAEEL00742	NEMVE00966, NEMVE10828
OG0001831	CAEEL10161, CAEEL19257	NEMVE08518, NEMVE11776
OG0001832	CAEEL05995	NEMVE03211, NEMVE02593
OG0001834	CAEEL08270	NEMVE20987, NEMVE01038
OG0001835	CAEEL15709	NEMVE24254, NEMVE10604
OG0001842	CAEEL06944	NEMVE22493
OG0001846	CAEEL02581, CAEEL02580	NEMVE11075, NEMVE11783
OG0001850	CAEEL04901	NEMVE05785, NEMVE03645
OG0001852	CAEEL10571	NEMVE23749
OG0001853	CAEEL00334, CAEEL01622	NEMVE07936
OG0001854	CAEEL12618	NEMVE17632
OG0001857	CAEEL04635	NEMVE23842
OG0001858	CAEEL11554	NEMVE07716
OG0001860	CAEEL19534	NEMVE22498
OG0001862	CAEEL07094	NEMVE05359
OG0001863	CAEEL11286	NEMVE17199
OG0001864	CAEEL00359	NEMVE08923
OG0001866	CAEEL12131	NEMVE00644, NEMVE18906
OG0001867	CAEEL18932	NEMVE05147
OG0001870	CAEEL18619	NEMVE21714
OG0001872	CAEEL20718	NEMVE22458
OG0001873	CAEEL14280, CAEEL14281, CAEEL15718	NEMVE21702, NEMVE17269, NEMVE13980
OG0001875	CAEEL09917	NEMVE24956
OG0001876	CAEEL11614	NEMVE01630
OG0001878	CAEEL07138	NEMVE04635
OG0001879	CAEEL07021, CAEEL20524, CAEEL09154	NEMVE20764, NEMVE13735
OG0001883	CAEEL19810	NEMVE23661
OG0001884	CAEEL01920, CAEEL19384, CAEEL00428, CAEEL18714, CAEEL01922	NEMVE05773
OG0001886	CAEEL20566, CAEEL20351	NEMVE14073
OG0001887	CAEEL05740	NEMVE08409, NEMVE14044
OG0001888	CAEEL18672, CAEEL11639	NEMVE14388
OG0001889	CAEEL11129, CAEEL11128	NEMVE01910
OG0001890	CAEEL18655	NEMVE04816
OG0001895	CAEEL00352, CAEEL16104	NEMVE08995, NEMVE08991
OG0001897	CAEEL00130	NEMVE05902
OG0001898	CAEEL15099	NEMVE05042, NEMVE00078, NEMVE11971, NEMVE10699
OG0001899	CAEEL14131	NEMVE00990
OG0001900	CAEEL16160	NEMVE02795, NEMVE14738
OG0001901	CAEEL08532, CAEEL08531	NEMVE04718
OG0001903	CAEEL12995	NEMVE23014, NEMVE15464
OG0001913	CAEEL00139	NEMVE05008
OG0001914	CAEEL15938	NEMVE24283
OG0001915	CAEEL10189	NEMVE01292, NEMVE15067
OG0001917	CAEEL05323, CAEEL05320, CAEEL05322, CAEEL05321	NEMVE22972, NEMVE06545, NEMVE09944
OG0001918	CAEEL07844	NEMVE04767, NEMVE20498, NEMVE07952
OG0001919	CAEEL18092	NEMVE06104
OG0001920	CAEEL03600	NEMVE18406, NEMVE09356
OG0001923	CAEEL00866, CAEEL02499	NEMVE13404
OG0001926	CAEEL05295	NEMVE14562
OG0001928	CAEEL19148	NEMVE07338, NEMVE05794
OG0001930	CAEEL01812	NEMVE13232, NEMVE09148
OG0001932	CAEEL18548, CAEEL17132	NEMVE10249
OG0001932	CAEEL20531	NEMVE10245, NEMVE00785
OG0001933	CAEEL05724	NEMVE02956
OG0001934	CAEEL04980, CAEEL04981	NEMVE09811, NEMVE23059
OG0001935	CAEEL01455	NEMVE13529
OG0001939	CAEEL05317	NEMVE08131, NEMVE13358, NEMVE20322, NEMVE14627, NEMVE14690, NEMVE08857, NEMVE22666
OG0001940	CAEEL08846	NEMVE13882
OG0001945	CAEEL05071	NEMVE08582
OG0001946	CAEEL11023	NEMVE25577
OG0001947	CAEEL20697	NEMVE14499
OG0001948	CAEEL15692	NEMVE06973
OG0001949	CAEEL19721	NEMVE23793
OG0001951	CAEEL08644, CAEEL02798	NEMVE12966, NEMVE23680, NEMVE18054
OG0001952	CAEEL00959	NEMVE10151
OG0001953	CAEEL01457	NEMVE09970
OG0001956	CAEEL07023	NEMVE20264, NEMVE01458
OG0001958	CAEEL19146	NEMVE06090
OG0001961	CAEEL11703	NEMVE05332, NEMVE05331
OG0001962	CAEEL07745	NEMVE08403
OG0001963	CAEEL09651	NEMVE05900
OG0001964	CAEEL12015, CAEEL18880	NEMVE13227
OG0001965	CAEEL15340	NEMVE22556
OG0001966	CAEEL15352, CAEEL06723	NEMVE05589, NEMVE18674
OG0001968	CAEEL10639	NEMVE00494
OG0001969	CAEEL09244, CAEEL09472, CAEEL00361	NEMVE21988, NEMVE15841
OG0001970	CAEEL17419	NEMVE13293
OG0001971	CAEEL16320, CAEEL14231, CAEEL18293, CAEEL18291, CAEEL04802, CAEEL10583	NEMVE06261
OG0001974	CAEEL10261	NEMVE09975
OG0001985	CAEEL08373, CAEEL02584, CAEEL02585	NEMVE14018, NEMVE09656
OG0001987	CAEEL06766	NEMVE13766
OG0001988	CAEEL02095	NEMVE13461, NEMVE20802, NEMVE11686
OG0001989	CAEEL20436	NEMVE06852
OG0001990	CAEEL18486	NEMVE09795
OG0001991	CAEEL08725	NEMVE23863, NEMVE01568, NEMVE00098, NEMVE02070, NEMVE18696, NEMVE25712, NEMVE03452, NEMVE15203, NEMVE11589, NEMVE17113
OG0001992	CAEEL00543	NEMVE10979
OG0001993	CAEEL15736	NEMVE04996
OG0001994	CAEEL19344, CAEEL02372	NEMVE05452
OG0001996	CAEEL07117	NEMVE18632, NEMVE13507
OG0001998	CAEEL08296	NEMVE25942, NEMVE25642
OG0001999	CAEEL06715	NEMVE06295
OG0002000	CAEEL08459	NEMVE05625, NEMVE16765
OG0002001	CAEEL07856	NEMVE14609, NEMVE10299
OG0002002	CAEEL05495, CAEEL09310, CAEEL01852	NEMVE18499
OG0002003	CAEEL18663	NEMVE13572
OG0002004	CAEEL08821, CAEEL14586, CAEEL09383, CAEEL11550	NEMVE24875
OG0002005	CAEEL10504	NEMVE15913
OG0002006	CAEEL16051, CAEEL18232	NEMVE18013
OG0002008	CAEEL11706	NEMVE21351, NEMVE07071
OG0002009	CAEEL18123, CAEEL18838, CAEEL10136, CAEEL10135, CAEEL10131, CAEEL08207	NEMVE16636, NEMVE14215
OG0002011	CAEEL06587, CAEEL01459	NEMVE07404, NEMVE13629, NEMVE13630
OG0002013	CAEEL00803, CAEEL01317	NEMVE22426
OG0002015	CAEEL07232	NEMVE17796, NEMVE22689
OG0002016	CAEEL10751	NEMVE07667
OG0002017	CAEEL04551	NEMVE13696
OG0002018	CAEEL08242	NEMVE13280
OG0002020	CAEEL20282	NEMVE04992
OG0002023	CAEEL12418	NEMVE10441, NEMVE18028
OG0002026	CAEEL09267	NEMVE05540
OG0002027	CAEEL19841	NEMVE24604
OG0002031	CAEEL07288	NEMVE22573
OG0002032	CAEEL15092	NEMVE22365
OG0002035	CAEEL04843, CAEEL04846	NEMVE02576
OG0002036	CAEEL17432	NEMVE14928
OG0002042	CAEEL11958, CAEEL11961, CAEEL11957, CAEEL11960, CAEEL13817	NEMVE22387
OG0002043	CAEEL01497	NEMVE21953
OG0002057	CAEEL03706, CAEEL05026, CAEEL04583, CAEEL04582, CAEEL04584	NEMVE12053, NEMVE05212
OG0002059	CAEEL20695	NEMVE14966
OG0002060	CAEEL17542	NEMVE25745, NEMVE20567
OG0002062	CAEEL01567	NEMVE07454
OG0002063	CAEEL01336	NEMVE21994
OG0002064	CAEEL17790	NEMVE23001, NEMVE11474, NEMVE17878
OG0002068	CAEEL15280	NEMVE21886
OG0002073	CAEEL08416, CAEEL13072, CAEEL01141, CAEEL05593	NEMVE08047
OG0002074	CAEEL18383	NEMVE22585, NEMVE24126, NEMVE24125, NEMVE23976
OG0002075	CAEEL15213	NEMVE16708
OG0002076	CAEEL17850	NEMVE01949
OG0002077	CAEEL08392	NEMVE06634
OG0002078	CAEEL04535	NEMVE06296
OG0002079	CAEEL07901	NEMVE21701
OG0002080	CAEEL03246, CAEEL12691	NEMVE01454, NEMVE01941
OG0002085	CAEEL11230, CAEEL11229	NEMVE19065
OG0002086	CAEEL01985	NEMVE23568
OG0002087	CAEEL07742	NEMVE06824
OG0002090	CAEEL00790	NEMVE00378, NEMVE20058, NEMVE00177, NEMVE11698
OG0002093	CAEEL02211, CAEEL19978	NEMVE26014
OG0002095	CAEEL07104	NEMVE25728
OG0002097	CAEEL03161, CAEEL00098, CAEEL19231	NEMVE13006, NEMVE08209
OG0002099	CAEEL05221	NEMVE11724, NEMVE05667
OG0002101	CAEEL04990	NEMVE18728
OG0002103	CAEEL16392, CAEEL16394	NEMVE24638
OG0002104	CAEEL08654	NEMVE20826
OG0002105	CAEEL18772	NEMVE05828
OG0002106	CAEEL18235, CAEEL08825	NEMVE11787, NEMVE23849
OG0002107	CAEEL07845	NEMVE13149
OG0002108	CAEEL05450, CAEEL05957, CAEEL15378	NEMVE14269, NEMVE14369, NEMVE00973
OG0002122	CAEEL09431	NEMVE24209
OG0002123	CAEEL05315	NEMVE15053
OG0002124	CAEEL05107	NEMVE16310, NEMVE04865
OG0002125	CAEEL06344	NEMVE01005
OG0002131	CAEEL00336	NEMVE14040
OG0002135	CAEEL01398, CAEEL15762	NEMVE08407, NEMVE00050
OG0002136	CAEEL12257	NEMVE23649
OG0002139	CAEEL15822	NEMVE04928
OG0002142	CAEEL01037	NEMVE23121
OG0002144	CAEEL08787	NEMVE24612
OG0002145	CAEEL00125	NEMVE22803
OG0002146	CAEEL10604	NEMVE14303, NEMVE22492
OG0002147	CAEEL05229	NEMVE14395
OG0002148	CAEEL13205	NEMVE17376
OG0002149	CAEEL09018, CAEEL08046	NEMVE24016
OG0002150	CAEEL15750, CAEEL00860	NEMVE13668
OG0002151	CAEEL19229	NEMVE14212
OG0002152	CAEEL00179	NEMVE13660
OG0002153	CAEEL11458	NEMVE07373
OG0002154	CAEEL18065	NEMVE18220
OG0002156	CAEEL08424	NEMVE22212
OG0002157	CAEEL07043, CAEEL10861	NEMVE05285
OG0002160	CAEEL05075	NEMVE14377
OG0002164	CAEEL04595, CAEEL04594, CAEEL19903	NEMVE17097, NEMVE07768
OG0002165	CAEEL13880	NEMVE13553
OG0002166	CAEEL06693, CAEEL06692	NEMVE07576
OG0002167	CAEEL10771, CAEEL20502	NEMVE03075
OG0002168	CAEEL06529	NEMVE23404, NEMVE16843
OG0002169	CAEEL19452	NEMVE25833
OG0002170	CAEEL11886	NEMVE13172, NEMVE13595
OG0002171	CAEEL09511	NEMVE18921
OG0002173	CAEEL02072	NEMVE21933, NEMVE09938
OG0002175	CAEEL11081	NEMVE13452
OG0002177	CAEEL16080	NEMVE06715
OG0002179	CAEEL17210, CAEEL19563	NEMVE05933
OG0002182	CAEEL11866	NEMVE24371
OG0002184	CAEEL06428	NEMVE24412
OG0002185	CAEEL01312	NEMVE15000, NEMVE23238
OG0002187	CAEEL05615	NEMVE22527
OG0002188	CAEEL10832	NEMVE13879
OG0002189	CAEEL17261, CAEEL17762, CAEEL20687	NEMVE19763
OG0002190	CAEEL18099	NEMVE00300
OG0002191	CAEEL00670	NEMVE25926, NEMVE16582
OG0002201	CAEEL01613	NEMVE04881
OG0002209	CAEEL07139, CAEEL07960	NEMVE14444
OG0002212	CAEEL17949	NEMVE02224
OG0002213	CAEEL09259	NEMVE01046
OG0002215	CAEEL19732	NEMVE25210
OG0002216	CAEEL09929, CAEEL09930	NEMVE08163, NEMVE08160, NEMVE13762
OG0002218	CAEEL00880	NEMVE09940
OG0002221	CAEEL05780	NEMVE07463
OG0002222	CAEEL05529	NEMVE18035
OG0002224	CAEEL10158	NEMVE14874
OG0002225	CAEEL15252	NEMVE06935
OG0002226	CAEEL04806	NEMVE12046, NEMVE13683
OG0002227	CAEEL00491	NEMVE05812, NEMVE00081
OG0002228	CAEEL05227	NEMVE07969
OG0002229	CAEEL08325	NEMVE01194, NEMVE20352, NEMVE14661
OG0002236	CAEEL18503	NEMVE21969
OG0002237	CAEEL00004	NEMVE14800
OG0002239	CAEEL05928	NEMVE19625
OG0002240	CAEEL05366	NEMVE13693
OG0002241	CAEEL07281	NEMVE24926
OG0002243	CAEEL05910, CAEEL11717	NEMVE14204
OG0002244	CAEEL02764	NEMVE19154, NEMVE14375
OG0002246	CAEEL00010	NEMVE14848
OG0002248	CAEEL09675	NEMVE21016, NEMVE20977
OG0002251	CAEEL18329, CAEEL19690	NEMVE09002
OG0002252	CAEEL18710	NEMVE13916
OG0002253	CAEEL14203	NEMVE13505
OG0002255	CAEEL01086	NEMVE07533, NEMVE08622
OG0002258	CAEEL10467	NEMVE22688
OG0002259	CAEEL08231	NEMVE25958
OG0002261	CAEEL09054	NEMVE22484
OG0002262	CAEEL07374	NEMVE25627
OG0002263	CAEEL08085	NEMVE18735, NEMVE18736, NEMVE20565
OG0002264	CAEEL01891	NEMVE14171
OG0002266	CAEEL18931	NEMVE10301
OG0002270	CAEEL01255	NEMVE05227
OG0002272	CAEEL00180	NEMVE09465
OG0002272	CAEEL00181	NEMVE09461
OG0002277	CAEEL12016	NEMVE01515
OG0002278	CAEEL17984, CAEEL17983	NEMVE03191
OG0002279	CAEEL01783, CAEEL19214	NEMVE10911, NEMVE10903, NEMVE00393
OG0002282	CAEEL05126	NEMVE22583
OG0002284	CAEEL09475	NEMVE21975
OG0002286	CAEEL15075	NEMVE15044
OG0002288	CAEEL11923	NEMVE11591
OG0002289	CAEEL09428, CAEEL09935, CAEEL20243, CAEEL11495	NEMVE18348, NEMVE22518
OG0002291	CAEEL05473, CAEEL19449, CAEEL19450, CAEEL03560, CAEEL03557, CAEEL03551, CAEEL03556, CAEEL03569, CAEEL03564, CAEEL03568, CAEEL03567, CAEEL03561, CAEEL03566, CAEEL03562, CAEEL03563, CAEEL19451, CAEEL03559, CAEEL03558	NEMVE25973, NEMVE06615
OG0002292	CAEEL11264	NEMVE25224
OG0002293	CAEEL01475	NEMVE02991
OG0002294	CAEEL03275, CAEEL03274	NEMVE23623
OG0002299	CAEEL14191, CAEEL08945, CAEEL08949	NEMVE24964, NEMVE25776, NEMVE18135
OG0002312	CAEEL04818, CAEEL04817	NEMVE14597
OG0002316	CAEEL01858, CAEEL01859	NEMVE13597
OG0002317	CAEEL13995	NEMVE00994
OG0002318	CAEEL05991	NEMVE14046
OG0002321	CAEEL11607	NEMVE08031
OG0002322	CAEEL12636, CAEEL12634	NEMVE21771
OG0002323	CAEEL00606	NEMVE23408
OG0002324	CAEEL19437	NEMVE12958
OG0002324	CAEEL14861	NEMVE13483
OG0002325	CAEEL12660	NEMVE08574
OG0002326	CAEEL19309, CAEEL19310	NEMVE13090
OG0002327	CAEEL11423	NEMVE02446, NEMVE05520, NEMVE13392
OG0002330	CAEEL09607	NEMVE18821
OG0002331	CAEEL13492, CAEEL01768	NEMVE00902
OG0002332	CAEEL07378	NEMVE13746
OG0002336	CAEEL18832	NEMVE22649
OG0002337	CAEEL05247	NEMVE07310
OG0002338	CAEEL10912, CAEEL18553, CAEEL18528, CAEEL18552, CAEEL18803, CAEEL19252	NEMVE16847
OG0002340	CAEEL00545	NEMVE14889
OG0002341	CAEEL07757	NEMVE17028
OG0002342	CAEEL05375	NEMVE05486
OG0002342	CAEEL06352, CAEEL06355, CAEEL00891	NEMVE15964, NEMVE12813
OG0002343	CAEEL20506, CAEEL10734	NEMVE21898
OG0002344	CAEEL07661	NEMVE13994
OG0002346	CAEEL04391	NEMVE22393
OG0002352	CAEEL04784	NEMVE16031
OG0002354	CAEEL09038	NEMVE25207
OG0002355	CAEEL08630	NEMVE04699
OG0002356	CAEEL17852	NEMVE14410
OG0002357	CAEEL14198	NEMVE10988, NEMVE16493
OG0002358	CAEEL20542	NEMVE00249, NEMVE05922
OG0002359	CAEEL10259	NEMVE15077
OG0002360	CAEEL19089	NEMVE22728, NEMVE21262
OG0002361	CAEEL16240, CAEEL14724	NEMVE23990
OG0002362	CAEEL01494	NEMVE14488
OG0002363	CAEEL18180	NEMVE13201
OG0002366	CAEEL01476	NEMVE14677
OG0002367	CAEEL02851	NEMVE09858, NEMVE01094
OG0002368	CAEEL06921	NEMVE14745
OG0002369	CAEEL00665	NEMVE02379, NEMVE20377, NEMVE23831
OG0002370	CAEEL06782	NEMVE21773
OG0002371	CAEEL10782, CAEEL02897	NEMVE14124, NEMVE15035
OG0002373	CAEEL10724, CAEEL10847	NEMVE03888, NEMVE25614, NEMVE10608, NEMVE07946
OG0002374	CAEEL00989, CAEEL03595	NEMVE08260
OG0002375	CAEEL09148	NEMVE09792
OG0002376	CAEEL16557	NEMVE06579, NEMVE00678, NEMVE06595
OG0002377	CAEEL14877	NEMVE25018
OG0002378	CAEEL05507, CAEEL19717	NEMVE13809
OG0002379	CAEEL20511	NEMVE18344
OG0002396	CAEEL15127	NEMVE25624, NEMVE06812, NEMVE00769
OG0002400	CAEEL12685	NEMVE14873
OG0002402	CAEEL07971	NEMVE09714
OG0002405	CAEEL09238	NEMVE22447
OG0002406	CAEEL05272	NEMVE05742
OG0002407	CAEEL11836	NEMVE24388
OG0002408	CAEEL05340	NEMVE01957
OG0002409	CAEEL12380	NEMVE15101, NEMVE13448
OG0002410	CAEEL06445	NEMVE22081, NEMVE07328, NEMVE02435
OG0002411	CAEEL09509	NEMVE10406
OG0002413	CAEEL05456	NEMVE25129
OG0002414	CAEEL16542	NEMVE21892
OG0002415	CAEEL09540, CAEEL09394, CAEEL15033	NEMVE13203
OG0002421	CAEEL09266	NEMVE25383, NEMVE14459
OG0002422	CAEEL02358, CAEEL02352, CAEEL02351	NEMVE02831
OG0002422	CAEEL09220	NEMVE10635
OG0002424	CAEEL18326	NEMVE15321, NEMVE22044, NEMVE23984
OG0002425	CAEEL00712	NEMVE21194
OG0002427	CAEEL07892	NEMVE11407, NEMVE12644
OG0002429	CAEEL05601	NEMVE09741
OG0002433	CAEEL18398	NEMVE20617, NEMVE15590
OG0002434	CAEEL09324	NEMVE22925
OG0002439	CAEEL06145, CAEEL06146	NEMVE04556
OG0002441	CAEEL01735	NEMVE24762
OG0002442	CAEEL00999	NEMVE21948
OG0002443	CAEEL11867	NEMVE14202
OG0002444	CAEEL11588	NEMVE09464
OG0002445	CAEEL08003	NEMVE13825
OG0002448	CAEEL11664	NEMVE13491
OG0002449	CAEEL15838	NEMVE19333
OG0002450	CAEEL02915	NEMVE00233, NEMVE22469
OG0002453	CAEEL12607, CAEEL12794, CAEEL12792, CAEEL12793, CAEEL12796, CAEEL13671	NEMVE11318
OG0002454	CAEEL06870	NEMVE11711, NEMVE14844
OG0002456	CAEEL19152, CAEEL02912	NEMVE09478, NEMVE09471
OG0002457	CAEEL08209	NEMVE09503, NEMVE09210
OG0002459	CAEEL00771, CAEEL04852	NEMVE24140, NEMVE21139
OG0002461	CAEEL07388	NEMVE21857
OG0002464	CAEEL09680	NEMVE15226
OG0002467	CAEEL00166	NEMVE22035
OG0002476	CAEEL00590	NEMVE14890
OG0002477	CAEEL05771	NEMVE14324, NEMVE14511
OG0002481	CAEEL07210	NEMVE02247, NEMVE06166
OG0002486	CAEEL00554	NEMVE16930
OG0002487	CAEEL13022	NEMVE07549, NEMVE07538
OG0002489	CAEEL20456	NEMVE24996
OG0002490	CAEEL09795	NEMVE02204
OG0002491	CAEEL01502	NEMVE11049
OG0002492	CAEEL07791	NEMVE04398, NEMVE15055
OG0002494	CAEEL02924	NEMVE15130
OG0002495	CAEEL05776	NEMVE25970, NEMVE11239, NEMVE11237
OG0002497	CAEEL00487	NEMVE06652
OG0002499	CAEEL02172, CAEEL11853	NEMVE12047, NEMVE05319
OG0002500	CAEEL00642, CAEEL07067	NEMVE21891
OG0002502	CAEEL01666, CAEEL05931	NEMVE16269
OG0002503	CAEEL11848, CAEEL10709, CAEEL17654, CAEEL17049, CAEEL10625	NEMVE17773, NEMVE24712, NEMVE23269
OG0002504	CAEEL06712, CAEEL09129	NEMVE08396
OG0002505	CAEEL05922	NEMVE19951, NEMVE01459, NEMVE03128, NEMVE20815
OG0002506	CAEEL00901	NEMVE04873
OG0002507	CAEEL03010	NEMVE14545
OG0002509	CAEEL10641, CAEEL10642	NEMVE25172
OG0002510	CAEEL15444	NEMVE25080
OG0002511	CAEEL03054	NEMVE22149
OG0002512	CAEEL06721	NEMVE07816
OG0002515	CAEEL20541, CAEEL01695	NEMVE25074, NEMVE03038
OG0002516	CAEEL07616	NEMVE22681
OG0002518	CAEEL03272	NEMVE14734
OG0002519	CAEEL07683	NEMVE24207
OG0002520	CAEEL11387	NEMVE02312
OG0002522	CAEEL04069	NEMVE24558
OG0002523	CAEEL09506	NEMVE25812
OG0002524	CAEEL07737	NEMVE23707
OG0002527	CAEEL00425, CAEEL00799	NEMVE14552
OG0002528	CAEEL14274	NEMVE14679
OG0002529	CAEEL18703, CAEEL04668	NEMVE05888
OG0002530	CAEEL18169	NEMVE10791
OG0002532	CAEEL00641	NEMVE25959, NEMVE05153
OG0002533	CAEEL08550	NEMVE03417
OG0002534	CAEEL08629	NEMVE24013
OG0002535	CAEEL08139	NEMVE12866
OG0002537	CAEEL07418	NEMVE05551
OG0002541	CAEEL09534	NEMVE02362
OG0002542	CAEEL06956	NEMVE22658
OG0002543	CAEEL07344	NEMVE17118
OG0002544	CAEEL16419	NEMVE15197
OG0002544	CAEEL07645	NEMVE03625
OG0002545	CAEEL12452	NEMVE22970
OG0002548	CAEEL14464, CAEEL04858, CAEEL17540, CAEEL14091	NEMVE06587
OG0002549	CAEEL18135	NEMVE23917
OG0002551	CAEEL01609	NEMVE24927, NEMVE18065
OG0002552	CAEEL01916	NEMVE25639
OG0002553	CAEEL07705	NEMVE25764, NEMVE08839, NEMVE01366
OG0002554	CAEEL13829	NEMVE08258
OG0002557	CAEEL02904	NEMVE14082
OG0002559	CAEEL14654	NEMVE14223
OG0002561	CAEEL13357	NEMVE05064
OG0002562	CAEEL00489	NEMVE07092, NEMVE01906
OG0002563	CAEEL08940	NEMVE08352
OG0002564	CAEEL14884	NEMVE00075, NEMVE01546
OG0002565	CAEEL01779, CAEEL19992	NEMVE13158
OG0002566	CAEEL18146	NEMVE14051
OG0002567	CAEEL10186, CAEEL10185	NEMVE00969, NEMVE13679
OG0002570	CAEEL02126	NEMVE13046, NEMVE14150
OG0002571	CAEEL01329, CAEEL00047	NEMVE06449, NEMVE02078
OG0002572	CAEEL06422	NEMVE13221
OG0002573	CAEEL00251, CAEEL14125, CAEEL08863, CAEEL20490	NEMVE25149, NEMVE05027
OG0002587	CAEEL02535	NEMVE09616
OG0002590	CAEEL01823	NEMVE07406, NEMVE20999
OG0002593	CAEEL06340, CAEEL06341	NEMVE01107
OG0002594	CAEEL02859	NEMVE07262
OG0002598	CAEEL04239	NEMVE22416
OG0002599	CAEEL09489, CAEEL05240	NEMVE17323
OG0002600	CAEEL18751	NEMVE24873
OG0002601	CAEEL11850, CAEEL17493, CAEEL06460	NEMVE06924
OG0002602	CAEEL19298	NEMVE05264
OG0002605	CAEEL06425	NEMVE01455
OG0002608	CAEEL20298	NEMVE02967
OG0002609	CAEEL00486	NEMVE14492
OG0002610	CAEEL00976	NEMVE22485, NEMVE22440
OG0002611	CAEEL00525	NEMVE06962
OG0002614	CAEEL18150	NEMVE14892
OG0002617	CAEEL08131	NEMVE13584
OG0002618	CAEEL11865	NEMVE02148
OG0002623	CAEEL04862	NEMVE14530, NEMVE16351
OG0002624	CAEEL00996	NEMVE05771
OG0002630	CAEEL00017	NEMVE25025
OG0002632	CAEEL01456	NEMVE10788, NEMVE11872
OG0002633	CAEEL13867	NEMVE07534
OG0002636	CAEEL09021	NEMVE09568
OG0002637	CAEEL07699	NEMVE10674
OG0002638	CAEEL05543	NEMVE16638
OG0002639	CAEEL13790	NEMVE18209
OG0002643	CAEEL01960	NEMVE21040, NEMVE08951, NEMVE12990
OG0002644	CAEEL00760	NEMVE04724
OG0002645	CAEEL09814	NEMVE01929, NEMVE09904
OG0002646	CAEEL10837	NEMVE07455
OG0002649	CAEEL18434	NEMVE14408
OG0002651	CAEEL08032	NEMVE03413
OG0002653	CAEEL15759, CAEEL10493, CAEEL09022	NEMVE14839
OG0002655	CAEEL10857	NEMVE25659
OG0002656	CAEEL06531	NEMVE15375, NEMVE15374
OG0002658	CAEEL08300	NEMVE09624
OG0002659	CAEEL20147, CAEEL01412	NEMVE10090, NEMVE05819
OG0002660	CAEEL11563	NEMVE00228, NEMVE13381
OG0002661	CAEEL19789	NEMVE13146
OG0002662	CAEEL18190	NEMVE13719
OG0002663	CAEEL19742	NEMVE25219
