Orthogroup	CAEEL	BRALA
OG0004186	CAEEL13926	BRALA20859
OG0004187	CAEEL02068	BRALA03251
OG0004188	CAEEL15410	BRALA30311
OG0004189	CAEEL17811	BRALA28411
OG0004198	CAEEL12770	BRALA04321
OG0004215	CAEEL08870	BRALA22830
OG0004216	CAEEL02995	BRALA03093
OG0004217	CAEEL08020	BRALA11886
OG0004218	CAEEL08860	BRALA35691, BRALA11369, BRALA27082
OG0004219	CAEEL00713	BRALA29983, BRALA33234
OG0004222	CAEEL05571	BRALA26148
OG0004223	CAEEL05790	BRALA09691
OG0004225	CAEEL07717	BRALA18596
OG0004227	CAEEL05233	BRALA26674
OG0004228	CAEEL13669	BRALA15960
OG0004229	CAEEL11625	BRALA03705
OG0004230	CAEEL07897	BRALA25002
OG0004231	CAEEL00452	BRALA18489
OG0004232	CAEEL03690	BRALA35546, BRALA35590, BRALA34888, BRALA34160
OG0004233	CAEEL12306	BRALA29740, BRALA10180, BRALA18749
OG0004236	CAEEL15188	BRALA21571
OG0004240	CAEEL11686	BRALA22623
OG0004241	CAEEL20251	BRALA14197
OG0004242	CAEEL01841, CAEEL05945, CAEEL04061	BRALA15049
OG0004243	CAEEL01439	BRALA11315
OG0004244	CAEEL12157	BRALA22724
OG0004245	CAEEL11730	BRALA35301, BRALA34355
OG0004246	CAEEL17853	BRALA25785
OG0004248	CAEEL11465	BRALA05741
OG0004249	CAEEL17634	BRALA08296
OG0004250	CAEEL16187	BRALA29141
OG0004252	CAEEL07003	BRALA02512
OG0004253	CAEEL06637	BRALA14983
OG0004254	CAEEL05989	BRALA03749
OG0004255	CAEEL03031	BRALA26683
OG0004257	CAEEL01608	BRALA10361
OG0004258	CAEEL00939	BRALA19445
OG0004259	CAEEL12479, CAEEL01029, CAEEL01027, CAEEL01028	BRALA09457
OG0004261	CAEEL04677	BRALA19111
OG0004262	CAEEL13871	BRALA34766, BRALA21467
OG0004263	CAEEL04092, CAEEL20329	BRALA07416
OG0004265	CAEEL08248	BRALA31423
OG0004267	CAEEL04354, CAEEL04355	BRALA01991
OG0004268	CAEEL02406	BRALA12493
OG0004269	CAEEL07842	BRALA05544
OG0004270	CAEEL02066	BRALA18525
OG0004271	CAEEL10494	BRALA09426
OG0004273	CAEEL04799	BRALA06404
OG0004274	CAEEL05009	BRALA20006
OG0004277	CAEEL06545	BRALA30535
OG0004278	CAEEL07238	BRALA14565
OG0004280	CAEEL16211, CAEEL16212	BRALA23682, BRALA18212
OG0004282	CAEEL18359, CAEEL13638	BRALA14728
OG0004283	CAEEL08314	BRALA22939
OG0004284	CAEEL08527	BRALA11418
OG0004285	CAEEL01238	BRALA29530
OG0004288	CAEEL01059	BRALA03278
OG0004289	CAEEL02984	BRALA15160
OG0004290	CAEEL02030	BRALA03150
OG0004291	CAEEL04748	BRALA31457
OG0004292	CAEEL15301	BRALA05406
OG0004294	CAEEL04571	BRALA29283
OG0004295	CAEEL03919	BRALA01000
OG0004297	CAEEL19228	BRALA10358
OG0004299	CAEEL07283	BRALA18722
OG0004301	CAEEL07551	BRALA32145
OG0004303	CAEEL12783	BRALA05979
OG0004304	CAEEL17137	BRALA29843
OG0004305	CAEEL02874	BRALA14639
OG0004307	CAEEL00090	BRALA11162
OG0004308	CAEEL00320	BRALA23893
OG0004309	CAEEL13877	BRALA03711
OG0004310	CAEEL02565	BRALA07958
OG0004312	CAEEL05846	BRALA16894
OG0004314	CAEEL00001	BRALA02958
OG0004316	CAEEL10340	BRALA27284
OG0004317	CAEEL07185	BRALA31137, BRALA31136
OG0004321	CAEEL11975	BRALA03831
OG0004324	CAEEL07830	BRALA09811
OG0004326	CAEEL05465, CAEEL10687	BRALA05683, BRALA05687
OG0004328	CAEEL00916	BRALA13776
OG0004329	CAEEL16040	BRALA11460
OG0004330	CAEEL15513	BRALA10844
OG0004331	CAEEL11038	BRALA25017
OG0004332	CAEEL19699	BRALA05495
OG0004333	CAEEL19900	BRALA14711
OG0004334	CAEEL04372	BRALA05133
OG0004335	CAEEL09206	BRALA11786
OG0004337	CAEEL11698, CAEEL01133	BRALA11506
OG0004338	CAEEL07793	BRALA22739
OG0004344	CAEEL16267	BRALA04177
OG0004345	CAEEL06934	BRALA10189
OG0004348	CAEEL08518	BRALA12127
OG0004349	CAEEL06923, CAEEL06922	BRALA26083
OG0004350	CAEEL01588	BRALA12360
OG0004351	CAEEL08854	BRALA18778
OG0004353	CAEEL03078	BRALA26681
OG0004355	CAEEL17139	BRALA02915
OG0004356	CAEEL10602	BRALA18746
OG0004357	CAEEL01908	BRALA09608
OG0004358	CAEEL10874	BRALA15298
OG0004359	CAEEL05118	BRALA22732
OG0004360	CAEEL08760	BRALA27825
OG0004361	CAEEL01764	BRALA19546, BRALA19547
OG0004362	CAEEL01360	BRALA01978
OG0004364	CAEEL05913	BRALA23445
OG0004365	CAEEL00507	BRALA24172
OG0004368	CAEEL20084	BRALA23102
OG0004369	CAEEL08210	BRALA02910
OG0004370	CAEEL03244, CAEEL09918	BRALA13645
OG0004372	CAEEL05609	BRALA02065, BRALA02064
OG0004373	CAEEL05891	BRALA16557
OG0004374	CAEEL07100	BRALA29279
OG0004376	CAEEL08383	BRALA26859
OG0004377	CAEEL07838	BRALA22650, BRALA22649
OG0004378	CAEEL08612	BRALA29460
OG0004380	CAEEL04195	BRALA31059
OG0004381	CAEEL00194	BRALA31166
OG0004382	CAEEL06795	BRALA01390
OG0004388	CAEEL02922	BRALA01537
OG0004390	CAEEL10569	BRALA20609
OG0004391	CAEEL09690	BRALA06733
OG0004392	CAEEL11311, CAEEL11312	BRALA03731
OG0004393	CAEEL19535	BRALA25078
OG0004394	CAEEL00556	BRALA31576
OG0004396	CAEEL05746	BRALA05724
OG0004398	CAEEL09179	BRALA33935
OG0004399	CAEEL12106	BRALA09277
OG0004401	CAEEL08851	BRALA00557
OG0004402	CAEEL07455	BRALA35050, BRALA22916
OG0004403	CAEEL00967	BRALA04354
OG0004404	CAEEL00266	BRALA12217
OG0004407	CAEEL15656	BRALA13375, BRALA13376
OG0004409	CAEEL18900	BRALA27206
OG0004417	CAEEL04605	BRALA00783
OG0004419	CAEEL07142	BRALA21691
OG0004423	CAEEL08323, CAEEL04481, CAEEL04480	BRALA17096
OG0004426	CAEEL06644	BRALA30364
OG0004459	CAEEL09113	BRALA29538, BRALA34073
OG0004460	CAEEL05618, CAEEL12160	BRALA12464
OG0004462	CAEEL07505	BRALA14199
OG0004465	CAEEL14659	BRALA01824
OG0004467	CAEEL08802	BRALA29326
OG0004468	CAEEL08068, CAEEL00974	BRALA29411
OG0004471	CAEEL07653	BRALA18574
OG0004472	CAEEL02040	BRALA29153
OG0004474	CAEEL04978, CAEEL19704	BRALA31316, BRALA07079
OG0004476	CAEEL09485	BRALA14581
OG0004477	CAEEL01083	BRALA01420
OG0004479	CAEEL01982	BRALA28094, BRALA03563, BRALA28093
OG0004484	CAEEL03718, CAEEL03716	BRALA08580
OG0004486	CAEEL02086	BRALA03457
OG0004487	CAEEL04119	BRALA03392
OG0004489	CAEEL07471	BRALA18946
OG0004490	CAEEL15483	BRALA08921
OG0004493	CAEEL07084	BRALA19060
OG0004494	CAEEL06691	BRALA21955
OG0004495	CAEEL00990	BRALA13392
OG0004496	CAEEL17616	BRALA10106, BRALA10107
OG0004498	CAEEL07493	BRALA03323
OG0004500	CAEEL07302, CAEEL06408	BRALA01903
OG0004501	CAEEL02204	BRALA34231
OG0004505	CAEEL02342, CAEEL10487	BRALA04628
OG0004506	CAEEL09652	BRALA18627
OG0004507	CAEEL02892	BRALA21608
OG0004509	CAEEL08073, CAEEL06714	BRALA20619
OG0004511	CAEEL00625	BRALA24832
OG0004513	CAEEL02074	BRALA04514
OG0004514	CAEEL07361	BRALA25503
OG0004516	CAEEL09798	BRALA25445
OG0004517	CAEEL19843	BRALA13110
OG0004518	CAEEL18955	BRALA18338
OG0004519	CAEEL09657	BRALA09425
OG0004520	CAEEL04837	BRALA12190
OG0004523	CAEEL05687	BRALA23188
OG0004525	CAEEL03911	BRALA20597
OG0004526	CAEEL07101	BRALA21793
OG0004532	CAEEL10922	BRALA11196
OG0004533	CAEEL01233	BRALA07893
OG0004535	CAEEL05920	BRALA26230
OG0004538	CAEEL15076	BRALA12040
OG0004539	CAEEL15237	BRALA35415, BRALA26130
OG0004542	CAEEL08914	BRALA24298
OG0004543	CAEEL06797	BRALA00359
OG0004544	CAEEL10954	BRALA25649
OG0004545	CAEEL06229	BRALA28871
OG0004546	CAEEL12390	BRALA21732
OG0004548	CAEEL05049	BRALA10022
OG0004551	CAEEL07605	BRALA32474, BRALA32475
OG0004552	CAEEL14818	BRALA06062
OG0004554	CAEEL12132	BRALA14413
OG0004555	CAEEL01286	BRALA03335
OG0004557	CAEEL19316	BRALA07431
OG0004559	CAEEL01667	BRALA23018
OG0004563	CAEEL05628	BRALA15038
OG0004564	CAEEL15096	BRALA32101
OG0004566	CAEEL08060	BRALA01904
OG0004567	CAEEL19136, CAEEL09098	BRALA12845
OG0004568	CAEEL14278	BRALA13349
OG0004569	CAEEL05747	BRALA17687
OG0004572	CAEEL15485	BRALA03398, BRALA19984
OG0004573	CAEEL03080	BRALA32832, BRALA34747, BRALA35237
OG0004574	CAEEL05144	BRALA24731
OG0004579	CAEEL12615	BRALA09331
OG0004581	CAEEL20357	BRALA14290
OG0004582	CAEEL14132	BRALA00706
OG0004583	CAEEL07667	BRALA01776
OG0004584	CAEEL07066	BRALA22981
OG0004585	CAEEL02092	BRALA25633
OG0004587	CAEEL08366	BRALA20385
OG0004589	CAEEL09315	BRALA28422
OG0004590	CAEEL07891	BRALA28418
OG0004592	CAEEL05824	BRALA01027
OG0004595	CAEEL08365	BRALA10676
OG0004597	CAEEL15344	BRALA15202
OG0004599	CAEEL18962	BRALA16807
OG0004602	CAEEL17403	BRALA11139
OG0004603	CAEEL01453	BRALA06365
OG0004606	CAEEL07463	BRALA21148, BRALA34943
OG0004609	CAEEL01549, CAEEL18748	BRALA33091
OG0004610	CAEEL01077	BRALA17107
OG0004611	CAEEL06872	BRALA12585
OG0004612	CAEEL17404	BRALA28657, BRALA00024
OG0004613	CAEEL11219	BRALA09133, BRALA20462
OG0004614	CAEEL14871	BRALA30212
OG0004616	CAEEL02677	BRALA06969
OG0004618	CAEEL11221	BRALA22928
OG0004619	CAEEL07756	BRALA20299
OG0004622	CAEEL00340, CAEEL00339	BRALA32935, BRALA32009, BRALA21361, BRALA34893
OG0004625	CAEEL07707	BRALA34052
OG0004626	CAEEL02718	BRALA16134
OG0004628	CAEEL08879	BRALA00501
OG0004630	CAEEL04593	BRALA27521
OG0004631	CAEEL04543, CAEEL20866, CAEEL16837	BRALA00873
OG0004633	CAEEL05017, CAEEL04995, CAEEL07556	BRALA27276
OG0004634	CAEEL04100	BRALA05479
OG0004635	CAEEL00310	BRALA31719
OG0004638	CAEEL15951	BRALA10114
OG0004639	CAEEL10507	BRALA23114
OG0004641	CAEEL19853	BRALA06119
OG0004642	CAEEL00483	BRALA03307
OG0004643	CAEEL14114	BRALA06114
OG0004644	CAEEL03030	BRALA15220
OG0004648	CAEEL08010	BRALA27204
OG0004649	CAEEL08731	BRALA26873
OG0004652	CAEEL00605	BRALA29899
OG0004654	CAEEL11750	BRALA25532
OG0004655	CAEEL08002	BRALA07762
OG0004656	CAEEL20024, CAEEL05907	BRALA23741
OG0004657	CAEEL03111	BRALA05637
OG0004658	CAEEL10598, CAEEL10597	BRALA23896
OG0004662	CAEEL07384, CAEEL15414	BRALA29139
OG0004663	CAEEL07711	BRALA33957, BRALA33872
OG0004664	CAEEL14781	BRALA28864, BRALA28863
OG0004669	CAEEL16538	BRALA31710
OG0004670	CAEEL02555	BRALA11400
OG0004671	CAEEL07417	BRALA34470, BRALA34664, BRALA33814, BRALA34282, BRALA34594
OG0004672	CAEEL13478, CAEEL04196	BRALA03094
OG0004674	CAEEL04819	BRALA21747
OG0004675	CAEEL00752	BRALA01751
OG0004677	CAEEL15841	BRALA13391
OG0004678	CAEEL08038	BRALA10033
OG0004681	CAEEL07293	BRALA29477, BRALA35123
OG0004682	CAEEL05023	BRALA03899
OG0004683	CAEEL15952	BRALA26125
OG0004684	CAEEL14663	BRALA26124
OG0004685	CAEEL09080	BRALA29447
OG0004687	CAEEL14139	BRALA19729
OG0004689	CAEEL04374	BRALA14930
OG0004690	CAEEL19211, CAEEL07164, CAEEL19526	BRALA08004
OG0004691	CAEEL06746	BRALA31036
OG0004694	CAEEL10169	BRALA23046
OG0004697	CAEEL08756	BRALA11777
OG0004699	CAEEL06377	BRALA07186
OG0004700	CAEEL14721	BRALA23313
OG0004703	CAEEL06877	BRALA26823
OG0004705	CAEEL07549	BRALA08213
OG0004708	CAEEL19872	BRALA00406
OG0004711	CAEEL00544	BRALA08263
OG0004728	CAEEL00538	BRALA19112
OG0004730	CAEEL07318	BRALA13497
OG0004731	CAEEL07767	BRALA29685
OG0004733	CAEEL14033	BRALA17604
OG0004735	CAEEL15164	BRALA05427
OG0004738	CAEEL01347	BRALA27390
OG0004739	CAEEL11525, CAEEL11526	BRALA03271, BRALA03272
OG0004740	CAEEL00607	BRALA29145, BRALA20852
OG0004743	CAEEL09903	BRALA08286
OG0004744	CAEEL01018	BRALA06531
OG0004746	CAEEL06526, CAEEL06525	BRALA08943
OG0004747	CAEEL05338	BRALA28438
OG0004749	CAEEL01493	BRALA20020
OG0004752	CAEEL01146	BRALA11223
OG0004753	CAEEL05745	BRALA13874
OG0004754	CAEEL09862	BRALA23050
OG0004755	CAEEL05081	BRALA27358
OG0004756	CAEEL04839	BRALA09680
OG0004758	CAEEL07889	BRALA24157
OG0004759	CAEEL14427	BRALA22261
OG0004760	CAEEL04521	BRALA13716
OG0004762	CAEEL04079	BRALA28326
OG0004763	CAEEL09072, CAEEL20382	BRALA34431
OG0004764	CAEEL08826	BRALA05324
OG0004765	CAEEL05458	BRALA00991
OG0004766	CAEEL11340	BRALA24690
OG0004767	CAEEL15300	BRALA10440
OG0004768	CAEEL15484	BRALA11889
OG0004769	CAEEL12780	BRALA10097, BRALA07309
OG0004770	CAEEL01889	BRALA19310
OG0004775	CAEEL13367, CAEEL13366	BRALA35930
OG0004776	CAEEL08387	BRALA23901
OG0004781	CAEEL08433	BRALA11896
OG0004784	CAEEL12805	BRALA10893
OG0004785	CAEEL06884	BRALA09161
OG0004786	CAEEL08213	BRALA14055
OG0004787	CAEEL05444	BRALA12312
OG0004790	CAEEL09153	BRALA34363
OG0004791	CAEEL06281	BRALA27664
OG0004793	CAEEL04135, CAEEL04136	BRALA21447
OG0004794	CAEEL18384	BRALA01793
OG0004795	CAEEL08472	BRALA35226, BRALA35282, BRALA33991
OG0004797	CAEEL00938	BRALA16695
OG0004805	CAEEL12139	BRALA11567
OG0004808	CAEEL02473, CAEEL11207	BRALA05658
OG0004811	CAEEL01647	BRALA17170
OG0004812	CAEEL13048, CAEEL18140	BRALA16045
OG0004813	CAEEL00671	BRALA15155
OG0004814	CAEEL07145	BRALA09208
OG0004816	CAEEL16537	BRALA22898
OG0004817	CAEEL06643	BRALA00236
OG0004818	CAEEL19418	BRALA31690
OG0004819	CAEEL17427	BRALA13757
OG0004820	CAEEL02793	BRALA28634
OG0004822	CAEEL08056	BRALA24004
OG0004825	CAEEL11735	BRALA18333
OG0004826	CAEEL15579	BRALA31003
OG0004828	CAEEL10102	BRALA03838
OG0004829	CAEEL10445	BRALA30027
OG0004830	CAEEL14471	BRALA23182
OG0004832	CAEEL07284	BRALA00100
OG0004833	CAEEL01811, CAEEL01810, CAEEL17285, CAEEL17797, CAEEL16922	BRALA03973
OG0004835	CAEEL18124	BRALA17760
OG0004836	CAEEL07499	BRALA34047
OG0004837	CAEEL17416	BRALA15342
OG0004838	CAEEL14322	BRALA15130
OG0004839	CAEEL00540	BRALA14588
OG0004840	CAEEL00561	BRALA10057
OG0004841	CAEEL02557	BRALA03215
OG0004842	CAEEL15435	BRALA13532
OG0004843	CAEEL04542	BRALA33348
OG0004844	CAEEL14096	BRALA23632
OG0004849	CAEEL05685	BRALA34656, BRALA23873
OG0004851	CAEEL09166	BRALA23176
OG0004852	CAEEL08142	BRALA02596
OG0004853	CAEEL20498	BRALA02905
OG0004854	CAEEL02729	BRALA22738
OG0004855	CAEEL07990	BRALA19389
OG0004856	CAEEL19311	BRALA22942
OG0004858	CAEEL09152	BRALA14994
OG0004859	CAEEL09290	BRALA07338
OG0004860	CAEEL06108	BRALA05260
OG0004862	CAEEL08490	BRALA24266
OG0004863	CAEEL15773	BRALA29780
OG0004864	CAEEL09721, CAEEL09722	BRALA15377
OG0004865	CAEEL07300	BRALA14970
OG0004866	CAEEL11181	BRALA15991
OG0004870	CAEEL11148	BRALA25836
OG0004871	CAEEL08934	BRALA32821
OG0004873	CAEEL10496, CAEEL15348	BRALA05488
OG0004874	CAEEL06394	BRALA03277
OG0004875	CAEEL02867	BRALA01281
OG0004877	CAEEL07946, CAEEL07947	BRALA16981
OG0004880	CAEEL10160	BRALA16715
OG0004881	CAEEL06389	BRALA05669
OG0004882	CAEEL20468	BRALA03289
OG0004884	CAEEL16735	BRALA30160
OG0004885	CAEEL05871	BRALA18097
OG0004887	CAEEL07579	BRALA18551, BRALA18550
OG0004889	CAEEL04283	BRALA22241
OG0004890	CAEEL07834, CAEEL07833	BRALA28412
OG0004891	CAEEL20745	BRALA16020
OG0004893	CAEEL00322	BRALA01439
OG0004896	CAEEL17820	BRALA02657
OG0004897	CAEEL08009	BRALA06731
OG0004899	CAEEL09181	BRALA13151
OG0004900	CAEEL07133	BRALA24271
OG0004901	CAEEL20837	BRALA07724
OG0004902	CAEEL15345	BRALA15203
OG0004903	CAEEL00424	BRALA26597
OG0004904	CAEEL09286	BRALA22957
OG0004906	CAEEL14478	BRALA05859
OG0004907	CAEEL03774, CAEEL04312	BRALA27011, BRALA29950, BRALA27009
OG0004911	CAEEL08171	BRALA23612, BRALA33471
OG0004913	CAEEL04759, CAEEL19345	BRALA13584
OG0004917	CAEEL02599	BRALA17895
OG0004919	CAEEL05201	BRALA28325, BRALA33679
OG0004922	CAEEL03541	BRALA16616
OG0004923	CAEEL07594	BRALA21201
OG0004924	CAEEL19399, CAEEL02108	BRALA09627
OG0004925	CAEEL12266	BRALA11773, BRALA31625, BRALA27891, BRALA29997, BRALA18560
OG0004926	CAEEL03668	BRALA02572
OG0004927	CAEEL14292	BRALA22260
OG0004928	CAEEL00896	BRALA13743
OG0004929	CAEEL01165	BRALA16946
OG0004930	CAEEL07601	BRALA00532
OG0004931	CAEEL18664	BRALA35702
OG0004932	CAEEL13052	BRALA09812
OG0004934	CAEEL18162	BRALA34630, BRALA20603
OG0004935	CAEEL05576, CAEEL06452, CAEEL08089	BRALA31718
OG0004937	CAEEL15861	BRALA22270, BRALA22268
OG0004939	CAEEL07671	BRALA15087
OG0004940	CAEEL02013	BRALA16635
OG0004941	CAEEL09039	BRALA17339
OG0004944	CAEEL11095	BRALA18049
OG0004946	CAEEL04126	BRALA13424
OG0004947	CAEEL00845	BRALA09544
OG0004952	CAEEL16397	BRALA31449
OG0004954	CAEEL15813	BRALA01713
OG0004955	CAEEL07135	BRALA22647
OG0004960	CAEEL10532	BRALA22837
OG0004961	CAEEL08261	BRALA00519
OG0004962	CAEEL12650	BRALA14101
OG0004963	CAEEL02957	BRALA04605
OG0004964	CAEEL08584	BRALA14478
OG0004966	CAEEL05224, CAEEL06497, CAEEL19367	BRALA35012
OG0004967	CAEEL01452	BRALA29363
OG0004968	CAEEL01209	BRALA29428
OG0004970	CAEEL00883	BRALA27520
OG0004972	CAEEL09033, CAEEL08011	BRALA06415
OG0004973	CAEEL04625	BRALA06428
OG0004975	CAEEL09604, CAEEL09605, CAEEL09603	BRALA01236
OG0004976	CAEEL07289	BRALA08070
OG0004978	CAEEL08000	BRALA08114
OG0004979	CAEEL08214	BRALA20271
OG0004980	CAEEL02291	BRALA06666
OG0004981	CAEEL09447	BRALA07121
OG0004982	CAEEL04257	BRALA10028
OG0004983	CAEEL20664	BRALA22364
OG0004985	CAEEL12156	BRALA15016
OG0004988	CAEEL17794, CAEEL18022	BRALA29383
OG0004989	CAEEL05203	BRALA08810
OG0004991	CAEEL09801	BRALA20054
OG0004993	CAEEL15309	BRALA20595, BRALA35651, BRALA35141, BRALA35910
OG0004996	CAEEL17438, CAEEL11752	BRALA17166
OG0004997	CAEEL04822	BRALA24073
OG0004999	CAEEL05368	BRALA29054
OG0005000	CAEEL11120	BRALA08674
OG0005002	CAEEL01672	BRALA01660
OG0005003	CAEEL01322, CAEEL00099	BRALA21209, BRALA32328
OG0005007	CAEEL00948	BRALA14191
OG0005009	CAEEL18496, CAEEL07665	BRALA29055
OG0005010	CAEEL16152, CAEEL15693	BRALA29595, BRALA32302, BRALA19473
OG0005014	CAEEL11918	BRALA29414
OG0005015	CAEEL11900	BRALA06837
OG0005021	CAEEL10907, CAEEL20625	BRALA16206
OG0005040	CAEEL00444	BRALA22055
OG0005044	CAEEL18052, CAEEL08925	BRALA23584
OG0005045	CAEEL02865, CAEEL15654, CAEEL18839, CAEEL19319	BRALA17551
OG0005046	CAEEL06278	BRALA11035
OG0005048	CAEEL08395	BRALA15277
OG0005049	CAEEL05912	BRALA09255, BRALA09254
OG0005053	CAEEL05072	BRALA14037
OG0005055	CAEEL15917	BRALA21470
OG0005061	CAEEL06935	BRALA05605, BRALA24447
OG0005062	CAEEL15834	BRALA04850
OG0005064	CAEEL02804	BRALA02160
OG0005066	CAEEL04324	BRALA11959
OG0005067	CAEEL09402	BRALA10674
OG0005068	CAEEL06007	BRALA05475, BRALA05476
OG0005069	CAEEL20392, CAEEL03480, CAEEL07766, CAEEL05483, CAEEL05440	BRALA22169
OG0005072	CAEEL08088	BRALA22943
OG0005075	CAEEL12679, CAEEL12680	BRALA28224
OG0005076	CAEEL00314	BRALA16542
OG0005077	CAEEL03715	BRALA08579, BRALA04364, BRALA03765
OG0005079	CAEEL04258	BRALA22108
OG0005081	CAEEL00648	BRALA04559
OG0005084	CAEEL10424	BRALA18989
OG0005086	CAEEL10116	BRALA09381
OG0005087	CAEEL00397	BRALA20901
OG0005089	CAEEL01129	BRALA14635
OG0005090	CAEEL07862	BRALA11176
OG0005091	CAEEL08585	BRALA18690
OG0005092	CAEEL10329	BRALA12771
OG0005093	CAEEL01263	BRALA09010
OG0005095	CAEEL09367	BRALA24486
OG0005096	CAEEL01063	BRALA10442
OG0005097	CAEEL03077	BRALA06505
OG0005100	CAEEL09224	BRALA13678
OG0005104	CAEEL06404	BRALA09466
OG0005106	CAEEL08221	BRALA20191
OG0005107	CAEEL06519	BRALA02107
OG0005108	CAEEL17437	BRALA01222
OG0005109	CAEEL08735	BRALA09181
OG0005110	CAEEL00788	BRALA11256
OG0005111	CAEEL06161	BRALA08666
OG0005114	CAEEL05264	BRALA25886
OG0005117	CAEEL05287	BRALA24439
OG0005118	CAEEL00391	BRALA04838
OG0005119	CAEEL15595	BRALA11537
OG0005120	CAEEL00721	BRALA03270
OG0005121	CAEEL15242	BRALA19194
OG0005124	CAEEL15904	BRALA25908, BRALA21509
OG0005125	CAEEL18933	BRALA06466
OG0005126	CAEEL01900	BRALA14585, BRALA14587
OG0005127	CAEEL09162	BRALA13611
OG0005130	CAEEL09169	BRALA12681
OG0005139	CAEEL04623	BRALA30039, BRALA30040
OG0005140	CAEEL11450, CAEEL01348	BRALA04264
OG0005142	CAEEL08707	BRALA14416
OG0005143	CAEEL11317	BRALA13606
OG0005144	CAEEL05847	BRALA01103
OG0005146	CAEEL10882	BRALA35713, BRALA34099
OG0005148	CAEEL19830	BRALA21616, BRALA13451
OG0005149	CAEEL00546	BRALA04404
OG0005151	CAEEL07956	BRALA06150
OG0005154	CAEEL17431, CAEEL17429	BRALA01060, BRALA01059
OG0005155	CAEEL00411, CAEEL19156	BRALA11593
OG0005157	CAEEL08876	BRALA07429
OG0005158	CAEEL08905	BRALA29072
OG0005160	CAEEL07790	BRALA32456
OG0005164	CAEEL05870, CAEEL01827, CAEEL00921	BRALA26111
OG0005166	CAEEL15691	BRALA10890
OG0005167	CAEEL07061	BRALA18625
OG0005168	CAEEL14712	BRALA25927
OG0005169	CAEEL09655	BRALA11938
OG0005171	CAEEL10803	BRALA20461
OG0005172	CAEEL02363	BRALA03213
OG0005174	CAEEL08350	BRALA18570
OG0005175	CAEEL15716	BRALA26154
OG0005176	CAEEL07557	BRALA07188
OG0005178	CAEEL07469	BRALA08227
OG0005179	CAEEL07168	BRALA08226
OG0005180	CAEEL09248	BRALA11534
OG0005181	CAEEL07703	BRALA22385, BRALA34053
OG0005183	CAEEL08543	BRALA25396
OG0005184	CAEEL18223	BRALA31284
OG0005187	CAEEL14730	BRALA27874
OG0005188	CAEEL08965	BRALA07448
OG0005191	CAEEL05362	BRALA05242
OG0005192	CAEEL04804	BRALA06601
OG0005193	CAEEL07091	BRALA10856, BRALA10857
OG0005194	CAEEL05882	BRALA11540
OG0005196	CAEEL01072	BRALA02216
OG0005197	CAEEL08230	BRALA00021
OG0005199	CAEEL19265	BRALA13748
OG0005200	CAEEL05998	BRALA08688
OG0005201	CAEEL04588	BRALA21190
OG0005202	CAEEL08971	BRALA20262
OG0005204	CAEEL00557	BRALA10188
OG0005205	CAEEL18834	BRALA09049
OG0005206	CAEEL02109	BRALA18514
OG0005207	CAEEL05270	BRALA20633
OG0005209	CAEEL12392	BRALA26384
OG0005210	CAEEL01507	BRALA04797
OG0005212	CAEEL01431	BRALA21756
OG0005215	CAEEL02018	BRALA05147
OG0005217	CAEEL00519	BRALA00513
OG0005221	CAEEL13148	BRALA29622, BRALA29621, BRALA35688
OG0005222	CAEEL00417	BRALA20017
OG0005223	CAEEL08867	BRALA15442
OG0005224	CAEEL11021	BRALA28981
OG0005225	CAEEL11736	BRALA08607
OG0005226	CAEEL09365	BRALA17307
OG0005228	CAEEL02900	BRALA11409
OG0005229	CAEEL09302	BRALA19740
OG0005230	CAEEL17555	BRALA12448
OG0005231	CAEEL04101	BRALA05111
OG0005232	CAEEL14162	BRALA22201
OG0005233	CAEEL03305	BRALA18001
OG0005234	CAEEL03034	BRALA08685
OG0005235	CAEEL06659	BRALA24858
OG0005237	CAEEL01570	BRALA22124
OG0005238	CAEEL07258	BRALA02843
OG0005239	CAEEL15608	BRALA23447
OG0005240	CAEEL00076	BRALA00223
OG0005244	CAEEL12471	BRALA02782
OG0005245	CAEEL07654	BRALA34909
OG0005247	CAEEL05013	BRALA03180
OG0005248	CAEEL10051	BRALA19124, BRALA19123, BRALA03374
OG0005249	CAEEL18813, CAEEL11117	BRALA20640
OG0005250	CAEEL00202	BRALA16854
OG0005252	CAEEL11797	BRALA02806
OG0005253	CAEEL07486	BRALA22944
OG0005254	CAEEL04182	BRALA25289
OG0005255	CAEEL18693	BRALA16360
OG0005257	CAEEL20337	BRALA06705
OG0005258	CAEEL02600	BRALA28052
OG0005259	CAEEL12389	BRALA28056
OG0005260	CAEEL18095	BRALA04508
OG0005261	CAEEL16553	BRALA21136
OG0005262	CAEEL05690	BRALA27286
OG0005266	CAEEL09384	BRALA03450
OG0005267	CAEEL15615	BRALA24431
OG0005269	CAEEL10603	BRALA11073
OG0005272	CAEEL07617	BRALA10652
OG0005273	CAEEL00093	BRALA15722
OG0005275	CAEEL10805, CAEEL10806	BRALA17317
OG0005276	CAEEL06716	BRALA01442
OG0005277	CAEEL02345	BRALA00795
OG0005278	CAEEL00673	BRALA15039
OG0005279	CAEEL02901	BRALA22426
OG0005280	CAEEL08138	BRALA25837
OG0005281	CAEEL07157	BRALA30687
OG0005285	CAEEL03081	BRALA14917
OG0005286	CAEEL09226	BRALA12554
OG0005287	CAEEL01803	BRALA07946
OG0005289	CAEEL11634	BRALA18476
