Orthogroup	CAEEL	APOSC_ok
OG0004218	CAEEL20381, CAEEL08860	APOSC_15148
OG0004219	CAEEL00713	APOSC_25433, APOSC_25434
OG0004222	CAEEL05571	APOSC_24192
OG0004223	CAEEL05790	APOSC_28636, APOSC_28635
OG0004225	CAEEL07717	APOSC_27259
OG0004227	CAEEL05233	APOSC_07436
OG0004228	CAEEL13669	APOSC_11334
OG0004229	CAEEL11625	APOSC_18807
OG0004230	CAEEL07897	APOSC_11830
OG0004231	CAEEL00452	APOSC_04324
OG0004232	CAEEL03690	APOSC_20829, APOSC_20830
OG0004233	CAEEL12306	APOSC_18789
OG0004236	CAEEL15188	APOSC_09759
OG0004237	CAEEL07362	APOSC_28010, APOSC_03637, APOSC_27458, APOSC_07666, APOSC_17201
OG0004238	CAEEL19751	APOSC_13447
OG0004240	CAEEL11686	APOSC_01716
OG0004241	CAEEL20251	APOSC_26715
OG0004242	CAEEL01841, CAEEL05945, CAEEL04061	APOSC_02510
OG0004243	CAEEL01439	APOSC_21071
OG0004244	CAEEL12157	APOSC_21479
OG0004245	CAEEL11730	APOSC_10499, APOSC_10498, APOSC_10497
OG0004246	CAEEL17853	APOSC_02127
OG0004248	CAEEL11465	APOSC_02729
OG0004249	CAEEL17634	APOSC_05383
OG0004250	CAEEL16187	APOSC_22267
OG0004252	CAEEL07003	APOSC_15635
OG0004253	CAEEL06637	APOSC_17061
OG0004254	CAEEL05989	APOSC_08300
OG0004255	CAEEL03031	APOSC_05604
OG0004257	CAEEL01608	APOSC_16172
OG0004258	CAEEL00939	APOSC_15994
OG0004259	CAEEL12479, CAEEL01029, CAEEL01027, CAEEL01028	APOSC_13815, APOSC_13814
OG0004261	CAEEL04677	APOSC_10630
OG0004262	CAEEL13871	APOSC_02898
OG0004263	CAEEL04092, CAEEL20329	APOSC_25349
OG0004265	CAEEL08248	APOSC_13935
OG0004267	CAEEL04354, CAEEL04355	APOSC_05994, APOSC_05993
OG0004268	CAEEL02406	APOSC_02867
OG0004269	CAEEL07842	APOSC_26344
OG0004270	CAEEL02066	APOSC_08577
OG0004271	CAEEL10494	APOSC_03782
OG0004273	CAEEL04799	APOSC_19429
OG0004274	CAEEL05009	APOSC_26837
OG0004277	CAEEL06545	APOSC_13693
OG0004278	CAEEL07238	APOSC_20389
OG0004280	CAEEL16211, CAEEL16212	APOSC_04874, APOSC_04875, APOSC_04873
OG0004282	CAEEL18359, CAEEL13638	APOSC_02424, APOSC_24952, APOSC_03662, APOSC_17904, APOSC_02423
OG0004283	CAEEL08314	APOSC_10311, APOSC_16308
OG0004284	CAEEL08527	APOSC_01925
OG0004285	CAEEL01238	APOSC_03562
OG0004288	CAEEL01059	APOSC_01399, APOSC_07188
OG0004289	CAEEL02984	APOSC_21362
OG0004290	CAEEL02030	APOSC_01455
OG0004291	CAEEL04748	APOSC_10038, APOSC_10039
OG0004292	CAEEL15301	APOSC_09946
OG0004294	CAEEL04571	APOSC_18528
OG0004295	CAEEL03919	APOSC_09213
OG0004297	CAEEL19228	APOSC_02921
OG0004299	CAEEL07283	APOSC_24511
OG0004301	CAEEL07551	APOSC_06274
OG0004302	CAEEL07295	APOSC_19513
OG0004303	CAEEL12783	APOSC_24805
OG0004304	CAEEL17137	APOSC_08537
OG0004305	CAEEL02874	APOSC_13535
OG0004307	CAEEL00090	APOSC_13498
OG0004308	CAEEL00320	APOSC_21945
OG0004309	CAEEL13877	APOSC_21721
OG0004310	CAEEL02565	APOSC_02803
OG0004312	CAEEL05846	APOSC_18207
OG0004314	CAEEL00001	APOSC_20468
OG0004316	CAEEL10340	APOSC_18673
OG0004317	CAEEL07185	APOSC_12017
OG0004324	CAEEL07830	APOSC_00330
OG0004328	CAEEL00916	APOSC_00739
OG0004329	CAEEL16040	APOSC_22442
OG0004330	CAEEL15513	APOSC_23881, APOSC_16360
OG0004331	CAEEL11038	APOSC_03020
OG0004332	CAEEL19699	APOSC_05532
OG0004333	CAEEL19900	APOSC_28574
OG0004334	CAEEL04372	APOSC_24451
OG0004335	CAEEL09206	APOSC_08465, APOSC_08464
OG0004337	CAEEL11698, CAEEL01133	APOSC_04062, APOSC_04059, APOSC_04060
OG0004338	CAEEL07793	APOSC_18224, APOSC_10748, APOSC_07049, APOSC_27265, APOSC_02738, APOSC_24204, APOSC_07093
OG0004344	CAEEL16267	APOSC_16644
OG0004345	CAEEL06934	APOSC_22925
OG0004348	CAEEL08518	APOSC_28686, APOSC_28688, APOSC_28687
OG0004349	CAEEL06923, CAEEL06922	APOSC_14515
OG0004350	CAEEL01588	APOSC_22010
OG0004351	CAEEL08854	APOSC_00133
OG0004353	CAEEL03078	APOSC_11748, APOSC_11747
OG0004355	CAEEL17139	APOSC_01153
OG0004356	CAEEL10602	APOSC_15655
OG0004357	CAEEL01908	APOSC_28000, APOSC_16304
OG0004358	CAEEL10874	APOSC_02914
OG0004359	CAEEL05118	APOSC_28538, APOSC_28537
OG0004360	CAEEL08760	APOSC_08667
OG0004361	CAEEL01764	APOSC_24002
OG0004362	CAEEL01360	APOSC_23840
OG0004364	CAEEL05913	APOSC_27074, APOSC_02494, APOSC_02495, APOSC_29028
OG0004365	CAEEL00507	APOSC_18479
OG0004368	CAEEL20084	APOSC_24515
OG0004369	CAEEL08210	APOSC_11140, APOSC_23833
OG0004370	CAEEL03244, CAEEL09918	APOSC_05468
OG0004373	CAEEL05891	APOSC_08422, APOSC_08079
OG0004374	CAEEL07100	APOSC_11001, APOSC_28161
OG0004376	CAEEL08383	APOSC_03057
OG0004377	CAEEL07838	APOSC_18261
OG0004378	CAEEL08612	APOSC_06765
OG0004379	CAEEL06174	APOSC_24408
OG0004380	CAEEL04195	APOSC_24668
OG0004381	CAEEL00194	APOSC_01881
OG0004382	CAEEL06795	APOSC_14474, APOSC_08562, APOSC_05467
OG0004388	CAEEL02922	APOSC_03123
OG0004389	CAEEL16085, CAEEL05794	APOSC_01459
OG0004390	CAEEL10569	APOSC_08698, APOSC_08696, APOSC_08697
OG0004391	CAEEL09690	APOSC_28521
OG0004392	CAEEL11311, CAEEL11312	APOSC_05231
OG0004393	CAEEL19535	APOSC_03433
OG0004394	CAEEL00556	APOSC_28384, APOSC_10596
OG0004396	CAEEL05746	APOSC_03257
OG0004398	CAEEL09179	APOSC_17705
OG0004399	CAEEL12106	APOSC_22477, APOSC_22476
OG0004401	CAEEL08851	APOSC_05845
OG0004402	CAEEL07455	APOSC_21198, APOSC_21197
OG0004403	CAEEL00967	APOSC_09622
OG0004404	CAEEL00266	APOSC_24763, APOSC_15852, APOSC_18017, APOSC_07703, APOSC_27079, APOSC_07821
OG0004407	CAEEL15656	APOSC_00103, APOSC_00104
OG0004409	CAEEL18900	APOSC_24925
OG0004417	CAEEL04605	APOSC_07939
OG0004419	CAEEL07142	APOSC_27089
OG0004423	CAEEL08323, CAEEL04481, CAEEL04480	APOSC_27132
OG0004425	CAEEL04267	APOSC_10602, APOSC_12826, APOSC_27479
OG0004426	CAEEL06644	APOSC_18555
OG0004459	CAEEL09113	APOSC_02057
OG0004460	CAEEL05618, CAEEL12160	APOSC_11378
OG0004462	CAEEL07505	APOSC_03810
OG0004465	CAEEL14659	APOSC_27612, APOSC_07492
OG0004467	CAEEL08802	APOSC_08131, APOSC_08130
OG0004468	CAEEL08068, CAEEL00974	APOSC_04083
OG0004471	CAEEL07653	APOSC_23990
OG0004472	CAEEL02040	APOSC_24611
OG0004474	CAEEL04978, CAEEL19704	APOSC_14066
OG0004476	CAEEL09485	APOSC_28912
OG0004477	CAEEL01083	APOSC_09595, APOSC_19809
OG0004479	CAEEL01982	APOSC_27243
OG0004481	CAEEL01863	APOSC_01303, APOSC_01304
OG0004484	CAEEL03718, CAEEL03716	APOSC_26538
OG0004486	CAEEL02086	APOSC_10573
OG0004487	CAEEL04119	APOSC_13922, APOSC_16521
OG0004489	CAEEL07471	APOSC_02546
OG0004490	CAEEL15483	APOSC_26766
OG0004492	CAEEL12152, CAEEL01223	APOSC_27181, APOSC_17941, APOSC_01115, APOSC_15415, APOSC_10060, APOSC_04007
OG0004493	CAEEL07084	APOSC_16878
OG0004494	CAEEL06691	APOSC_17707
OG0004495	CAEEL00990	APOSC_02433
OG0004496	CAEEL17616	APOSC_01447
OG0004498	CAEEL07493	APOSC_17715
OG0004500	CAEEL07302, CAEEL06408	APOSC_22983
OG0004501	CAEEL02204	APOSC_04951, APOSC_04952
OG0004505	CAEEL02342, CAEEL10487	APOSC_11357
OG0004506	CAEEL09652	APOSC_05112
OG0004507	CAEEL02892	APOSC_10102
OG0004509	CAEEL08073, CAEEL06714	APOSC_20036
OG0004511	CAEEL00625	APOSC_18981
OG0004513	CAEEL02074	APOSC_04598, APOSC_24273, APOSC_24274
OG0004514	CAEEL07361	APOSC_02680
OG0004516	CAEEL09798	APOSC_04046
OG0004517	CAEEL19843	APOSC_24629
OG0004518	CAEEL18955	APOSC_08232
OG0004519	CAEEL09657	APOSC_06794
OG0004520	CAEEL04837	APOSC_05663, APOSC_12029, APOSC_26902, APOSC_13178, APOSC_06894, APOSC_06893, APOSC_05580, APOSC_25046
OG0004523	CAEEL05687	APOSC_28480
OG0004525	CAEEL03911	APOSC_21081
OG0004526	CAEEL07101	APOSC_08516
OG0004532	CAEEL10922	APOSC_19189
OG0004533	CAEEL01233	APOSC_11139
OG0004535	CAEEL05920	APOSC_09549
OG0004538	CAEEL15076	APOSC_06047
OG0004539	CAEEL15237	APOSC_15371, APOSC_28990
OG0004542	CAEEL08914	APOSC_22755
OG0004543	CAEEL06797	APOSC_00139
OG0004544	CAEEL10954	APOSC_07199
OG0004545	CAEEL06229	APOSC_24266, APOSC_24267
OG0004546	CAEEL12390	APOSC_00630, APOSC_22280, APOSC_16773, APOSC_02200
OG0004548	CAEEL05049	APOSC_25627, APOSC_25626
OG0004551	CAEEL07605	APOSC_02915
OG0004552	CAEEL14818	APOSC_21731
OG0004554	CAEEL12132	APOSC_13446
OG0004555	CAEEL01286	APOSC_15225
OG0004557	CAEEL19316	APOSC_28749
OG0004559	CAEEL01667	APOSC_23773
OG0004563	CAEEL05628	APOSC_14680
OG0004564	CAEEL15096	APOSC_25145
OG0004566	CAEEL08060	APOSC_19237
OG0004567	CAEEL19136, CAEEL09098	APOSC_19708, APOSC_19707
OG0004569	CAEEL05747	APOSC_28318, APOSC_28317
OG0004572	CAEEL15485	APOSC_08630, APOSC_28774
OG0004573	CAEEL03080	APOSC_22038
OG0004574	CAEEL05144	APOSC_18978
OG0004577	CAEEL02135, CAEEL02134	APOSC_00393
OG0004579	CAEEL12615	APOSC_17666
OG0004581	CAEEL20357	APOSC_09764, APOSC_09765
OG0004582	CAEEL14132	APOSC_05848
OG0004583	CAEEL07667	APOSC_24465, APOSC_25925, APOSC_23947, APOSC_28222, APOSC_01294
OG0004584	CAEEL07066	APOSC_11244
OG0004585	CAEEL02092	APOSC_08928, APOSC_08929
OG0004587	CAEEL08366	APOSC_03006
OG0004589	CAEEL09315	APOSC_06495
OG0004590	CAEEL07891	APOSC_08746, APOSC_13381
OG0004592	CAEEL05824	APOSC_05155
OG0004595	CAEEL08365	APOSC_02806
OG0004596	CAEEL00832	APOSC_02821
OG0004597	CAEEL15344	APOSC_03956
OG0004599	CAEEL18962	APOSC_16698
OG0004602	CAEEL17403	APOSC_25001
OG0004603	CAEEL01453	APOSC_27918
OG0004606	CAEEL07463	APOSC_14341, APOSC_20745
OG0004609	CAEEL01549, CAEEL18748	APOSC_13910, APOSC_18308, APOSC_13911, APOSC_14861
OG0004610	CAEEL01077	APOSC_02022, APOSC_03915, APOSC_21573
OG0004611	CAEEL06872	APOSC_04318, APOSC_04319
OG0004612	CAEEL17404	APOSC_01071, APOSC_01073
OG0004613	CAEEL11219	APOSC_04879, APOSC_08973
OG0004614	CAEEL14871	APOSC_01798
OG0004616	CAEEL02677	APOSC_12974, APOSC_12975
OG0004619	CAEEL07756	APOSC_17300
OG0004621	CAEEL01185	APOSC_27624
OG0004622	CAEEL00340, CAEEL00339	APOSC_04139
OG0004625	CAEEL07707	APOSC_22602
OG0004626	CAEEL02718	APOSC_12611
OG0004627	CAEEL03177, CAEEL14265	APOSC_26283
OG0004628	CAEEL08879	APOSC_06246, APOSC_06247
OG0004630	CAEEL04593	APOSC_15915
OG0004631	CAEEL04543, CAEEL20866, CAEEL16837	APOSC_27725
OG0004633	CAEEL05017, CAEEL04995, CAEEL07556	APOSC_09565, APOSC_09566
OG0004634	CAEEL04100	APOSC_28548
OG0004635	CAEEL00310	APOSC_14663
OG0004638	CAEEL15951	APOSC_18406
OG0004639	CAEEL10507	APOSC_13364
OG0004640	CAEEL00547	APOSC_23775
OG0004641	CAEEL19853	APOSC_28019
OG0004642	CAEEL00483	APOSC_22463
OG0004643	CAEEL14114	APOSC_22738
OG0004644	CAEEL03030	APOSC_28437
OG0004648	CAEEL08010	APOSC_22091, APOSC_12036, APOSC_12035, APOSC_19767, APOSC_05964
OG0004649	CAEEL08731	APOSC_06462
OG0004652	CAEEL00605	APOSC_27302, APOSC_27303, APOSC_27301
OG0004654	CAEEL11750	APOSC_13565, APOSC_22271, APOSC_03786, APOSC_19555
OG0004655	CAEEL08002	APOSC_14379, APOSC_14378
OG0004656	CAEEL20024, CAEEL05907	APOSC_26188
OG0004657	CAEEL03111	APOSC_19831
OG0004658	CAEEL10598, CAEEL10597	APOSC_21482, APOSC_21483
OG0004662	CAEEL07384, CAEEL15414	APOSC_20920
OG0004663	CAEEL07711	APOSC_26347
OG0004664	CAEEL14781	APOSC_07353
OG0004669	CAEEL16538	APOSC_19747
OG0004670	CAEEL02555	APOSC_01653
OG0004671	CAEEL07417	APOSC_26066, APOSC_26065
OG0004672	CAEEL13478, CAEEL04196	APOSC_12045
OG0004674	CAEEL04819	APOSC_09218
OG0004675	CAEEL00752	APOSC_16056
OG0004677	CAEEL15841	APOSC_26883
OG0004678	CAEEL08038	APOSC_07378
OG0004682	CAEEL05023	APOSC_07397
OG0004683	CAEEL15952	APOSC_17054
OG0004684	CAEEL14663	APOSC_15120, APOSC_15121, APOSC_15119, APOSC_19559, APOSC_19558, APOSC_09429, APOSC_09475
OG0004685	CAEEL09080	APOSC_22489
OG0004687	CAEEL14139	APOSC_26487
OG0004689	CAEEL04374	APOSC_17413
OG0004690	CAEEL19211, CAEEL07164, CAEEL19526	APOSC_10397, APOSC_10398
OG0004691	CAEEL06746	APOSC_22501
OG0004694	CAEEL10169	APOSC_27421
OG0004697	CAEEL08756	APOSC_25711
OG0004699	CAEEL06377	APOSC_02077
OG0004700	CAEEL14721	APOSC_02967
OG0004703	CAEEL06877	APOSC_21024
OG0004704	CAEEL18407	APOSC_24975, APOSC_18165
OG0004705	CAEEL07549	APOSC_15897
OG0004708	CAEEL19872	APOSC_00517
OG0004711	CAEEL00544	APOSC_01617
OG0004728	CAEEL00538	APOSC_24873, APOSC_05914, APOSC_20520, APOSC_10742
OG0004730	CAEEL07318	APOSC_27787
OG0004731	CAEEL07767	APOSC_28248, APOSC_28249
OG0004733	CAEEL14033	APOSC_12459
OG0004735	CAEEL15164	APOSC_29162
OG0004738	CAEEL01347	APOSC_26463
OG0004739	CAEEL11525, CAEEL11526	APOSC_05760
OG0004740	CAEEL00607	APOSC_28993
OG0004743	CAEEL09903	APOSC_17648, APOSC_01602
OG0004744	CAEEL01018	APOSC_02645, APOSC_24072
OG0004746	CAEEL06526, CAEEL06525	APOSC_04479
OG0004747	CAEEL05338	APOSC_21069
OG0004749	CAEEL01493	APOSC_14536, APOSC_28362
OG0004752	CAEEL01146	APOSC_15513
OG0004753	CAEEL05745	APOSC_21783
OG0004754	CAEEL09862	APOSC_27236
OG0004756	CAEEL04839	APOSC_19091
OG0004758	CAEEL07889	APOSC_12327
OG0004759	CAEEL14427	APOSC_17104
OG0004760	CAEEL04521	APOSC_14625
OG0004763	CAEEL09072, CAEEL20382	APOSC_08514
OG0004764	CAEEL08826	APOSC_02720
OG0004765	CAEEL05458	APOSC_21254
OG0004766	CAEEL11340	APOSC_22855, APOSC_00741
OG0004767	CAEEL15300	APOSC_13011
OG0004768	CAEEL15484	APOSC_27912
OG0004769	CAEEL12780	APOSC_17402, APOSC_17401
OG0004770	CAEEL01889	APOSC_02747, APOSC_02748
OG0004772	CAEEL18433	APOSC_17024
OG0004776	CAEEL08387	APOSC_15592
OG0004781	CAEEL08433	APOSC_16354
OG0004784	CAEEL12805	APOSC_06666, APOSC_06665, APOSC_06720
OG0004785	CAEEL06884	APOSC_06497, APOSC_13596, APOSC_22739
OG0004786	CAEEL08213	APOSC_17038
OG0004787	CAEEL05444	APOSC_12775
OG0004789	CAEEL02896	APOSC_11003
OG0004790	CAEEL09153	APOSC_26323
OG0004791	CAEEL06281	APOSC_08822
OG0004792	CAEEL07537	APOSC_11949, APOSC_02819, APOSC_02820
OG0004793	CAEEL04135, CAEEL04136	APOSC_16471
OG0004794	CAEEL18384	APOSC_22694
OG0004795	CAEEL08472	APOSC_11957
OG0004797	CAEEL00938	APOSC_18656
OG0004805	CAEEL12139	APOSC_23984
OG0004808	CAEEL02473, CAEEL11207	APOSC_00809
OG0004811	CAEEL01647	APOSC_12677
OG0004812	CAEEL13048, CAEEL18140	APOSC_00894, APOSC_04595
OG0004813	CAEEL00671	APOSC_12785
OG0004814	CAEEL07145	APOSC_17303
OG0004816	CAEEL16537	APOSC_14528, APOSC_19782, APOSC_07651, APOSC_26175, APOSC_04126
OG0004817	CAEEL06643	APOSC_18531
OG0004818	CAEEL19418	APOSC_06929
OG0004819	CAEEL17427	APOSC_01062, APOSC_01061
OG0004820	CAEEL02793	APOSC_25668
OG0004822	CAEEL08056	APOSC_28208, APOSC_11012
OG0004825	CAEEL11735	APOSC_07995
OG0004826	CAEEL15579	APOSC_00805
OG0004828	CAEEL10102	APOSC_04869
OG0004829	CAEEL10445	APOSC_18638
OG0004830	CAEEL14471	APOSC_21849, APOSC_12125
OG0004832	CAEEL07284	APOSC_19491, APOSC_24739
OG0004833	CAEEL01811, CAEEL01810, CAEEL17285, CAEEL17797, CAEEL16922	APOSC_15028, APOSC_21026, APOSC_21025
OG0004835	CAEEL18124	APOSC_05804
OG0004836	CAEEL07499	APOSC_28404, APOSC_28405
OG0004837	CAEEL17416	APOSC_15814
OG0004838	CAEEL14322	APOSC_04205
OG0004839	CAEEL00540	APOSC_07813
OG0004840	CAEEL00561	APOSC_26796
OG0004841	CAEEL02557	APOSC_24766
OG0004842	CAEEL15435	APOSC_13259
OG0004843	CAEEL04542	APOSC_12626, APOSC_12625
OG0004844	CAEEL14096	APOSC_28841
OG0004848	CAEEL00267	APOSC_16797
OG0004849	CAEEL05685	APOSC_10424
OG0004851	CAEEL09166	APOSC_20688, APOSC_12080
OG0004852	CAEEL08142	APOSC_28800, APOSC_26971, APOSC_07413, APOSC_07415, APOSC_27457
OG0004853	CAEEL20498	APOSC_18187, APOSC_18186
OG0004854	CAEEL02729	APOSC_11248, APOSC_11247
OG0004856	CAEEL19311	APOSC_05989
OG0004858	CAEEL09152	APOSC_00651, APOSC_00652
OG0004859	CAEEL09290	APOSC_28347
OG0004860	CAEEL06108	APOSC_14466
OG0004861	CAEEL01470	APOSC_25886
OG0004862	CAEEL08490	APOSC_24605
OG0004863	CAEEL15773	APOSC_19314
OG0004864	CAEEL09721, CAEEL09722	APOSC_21183, APOSC_11985
OG0004865	CAEEL07300	APOSC_15126
OG0004866	CAEEL11181	APOSC_09458
OG0004870	CAEEL11148	APOSC_00247
OG0004871	CAEEL08934	APOSC_11514, APOSC_26608
OG0004874	CAEEL06394	APOSC_16765
OG0004875	CAEEL02867	APOSC_23070
OG0004877	CAEEL07946, CAEEL07947	APOSC_23571
OG0004880	CAEEL10160	APOSC_05578
OG0004881	CAEEL06389	APOSC_01627
OG0004882	CAEEL20468	APOSC_19733
OG0004884	CAEEL16735	APOSC_18914, APOSC_18913
OG0004885	CAEEL05871	APOSC_09883
OG0004887	CAEEL07579	APOSC_23448
OG0004889	CAEEL04283	APOSC_18740
OG0004890	CAEEL07834, CAEEL07833	APOSC_28225, APOSC_28544, APOSC_23758
OG0004891	CAEEL20745	APOSC_19978
OG0004893	CAEEL00322	APOSC_13538
OG0004896	CAEEL17820	APOSC_22241
OG0004897	CAEEL08009	APOSC_03739, APOSC_02448
OG0004898	CAEEL09548	APOSC_15328, APOSC_15329
OG0004899	CAEEL09181	APOSC_16192
OG0004900	CAEEL07133	APOSC_25455
OG0004901	CAEEL20837	APOSC_29135
OG0004902	CAEEL15345	APOSC_20205, APOSC_20206
OG0004903	CAEEL00424	APOSC_28442
OG0004904	CAEEL09286	APOSC_15618
OG0004906	CAEEL14478	APOSC_10829
OG0004907	CAEEL03774, CAEEL04312	APOSC_26722
OG0004911	CAEEL08171	APOSC_24278
OG0004913	CAEEL04759, CAEEL19345	APOSC_01879
OG0004917	CAEEL02599	APOSC_18872, APOSC_08997
OG0004919	CAEEL05201	APOSC_08486
OG0004920	CAEEL20503	APOSC_27744
OG0004922	CAEEL03541	APOSC_01894
OG0004923	CAEEL07594	APOSC_26426
OG0004924	CAEEL19399, CAEEL02108	APOSC_26407
OG0004925	CAEEL12266	APOSC_25473
OG0004926	CAEEL03668	APOSC_06546
OG0004927	CAEEL14292	APOSC_06832
OG0004928	CAEEL00896	APOSC_25338, APOSC_01712, APOSC_21753, APOSC_19239, APOSC_10850
OG0004929	CAEEL01165	APOSC_22375
OG0004930	CAEEL07601	APOSC_25655
OG0004931	CAEEL18664	APOSC_13142, APOSC_13143
OG0004932	CAEEL13052	APOSC_00265
OG0004934	CAEEL18162	APOSC_26300
OG0004935	CAEEL05576, CAEEL06452, CAEEL08089	APOSC_01395
OG0004937	CAEEL15861	APOSC_15155
OG0004939	CAEEL07671	APOSC_19365, APOSC_23435
OG0004940	CAEEL02013	APOSC_21420, APOSC_09286, APOSC_27462, APOSC_09288, APOSC_09287
OG0004941	CAEEL09039	APOSC_07906
OG0004944	CAEEL11095	APOSC_24038, APOSC_24039
OG0004946	CAEEL04126	APOSC_07901
OG0004947	CAEEL00845	APOSC_28433
OG0004952	CAEEL16397	APOSC_23049
OG0004954	CAEEL15813	APOSC_13369
OG0004955	CAEEL07135	APOSC_19877, APOSC_06184
OG0004957	CAEEL18102	APOSC_14201, APOSC_14202
OG0004960	CAEEL10532	APOSC_29061
OG0004961	CAEEL08261	APOSC_26647
OG0004962	CAEEL12650	APOSC_28035
OG0004963	CAEEL02957	APOSC_23225, APOSC_23226, APOSC_23224
OG0004964	CAEEL08584	APOSC_07483
OG0004967	CAEEL01452	APOSC_09076, APOSC_09075, APOSC_09077
OG0004968	CAEEL01209	APOSC_04019
OG0004969	CAEEL00449	APOSC_15312
OG0004970	CAEEL00883	APOSC_12399, APOSC_12401, APOSC_12400
OG0004972	CAEEL09033, CAEEL08011	APOSC_03315
OG0004975	CAEEL09604, CAEEL09605, CAEEL09603	APOSC_00051
OG0004976	CAEEL07289	APOSC_02810, APOSC_02811
OG0004978	CAEEL08000	APOSC_15201
OG0004979	CAEEL08214	APOSC_19053
OG0004980	CAEEL02291	APOSC_00410, APOSC_17279
OG0004981	CAEEL09447	APOSC_26712, APOSC_14915, APOSC_14913, APOSC_14914, APOSC_18267
OG0004982	CAEEL04257	APOSC_17165
OG0004983	CAEEL20664	APOSC_01696
OG0004985	CAEEL12156	APOSC_01917
OG0004988	CAEEL17794, CAEEL18022	APOSC_24816
OG0004989	CAEEL05203	APOSC_24768
OG0004991	CAEEL09801	APOSC_17350, APOSC_11919
OG0004993	CAEEL15309	APOSC_02545
OG0004996	CAEEL17438, CAEEL11752	APOSC_06046
OG0004997	CAEEL04822	APOSC_11799
OG0004999	CAEEL05368	APOSC_08150, APOSC_08151
OG0005000	CAEEL11120	APOSC_16709
OG0005002	CAEEL01672	APOSC_27158, APOSC_00962, APOSC_22570, APOSC_03522, APOSC_24213
OG0005003	CAEEL01322, CAEEL00099	APOSC_00926
OG0005007	CAEEL00948	APOSC_16161
OG0005009	CAEEL18496, CAEEL07665	APOSC_16548
OG0005010	CAEEL16152, CAEEL15693	APOSC_12362
OG0005014	CAEEL11918	APOSC_25977, APOSC_25978
OG0005015	CAEEL11900	APOSC_07779, APOSC_27016, APOSC_27015
OG0005038	CAEEL10919	APOSC_06759
OG0005040	CAEEL00444	APOSC_02779
OG0005044	CAEEL18052, CAEEL08925	APOSC_15901
OG0005045	CAEEL02865, CAEEL15654, CAEEL18839, CAEEL19319	APOSC_02896
OG0005046	CAEEL06278	APOSC_22224
OG0005047	CAEEL09699, CAEEL08619, CAEEL08618	APOSC_11093
OG0005048	CAEEL08395	APOSC_25102
OG0005049	CAEEL05912	APOSC_25153
OG0005053	CAEEL05072	APOSC_16666
OG0005055	CAEEL15917	APOSC_10162
OG0005061	CAEEL06935	APOSC_02678
OG0005062	CAEEL15834	APOSC_13838
OG0005064	CAEEL02804	APOSC_28259
OG0005067	CAEEL09402	APOSC_15855, APOSC_15854
OG0005068	CAEEL06007	APOSC_05709
OG0005069	CAEEL20392, CAEEL03480, CAEEL07766, CAEEL05483, CAEEL05440	APOSC_18932, APOSC_24379, APOSC_24380
OG0005072	CAEEL08088	APOSC_11349, APOSC_11348
OG0005075	CAEEL12679, CAEEL12680	APOSC_13170
OG0005076	CAEEL00314	APOSC_19994
OG0005077	CAEEL03715	APOSC_24165
OG0005079	CAEEL04258	APOSC_03107
OG0005081	CAEEL00648	APOSC_24378
OG0005084	CAEEL10424	APOSC_03696
OG0005086	CAEEL10116	APOSC_02666, APOSC_02667
OG0005087	CAEEL00397	APOSC_25593
OG0005089	CAEEL01129	APOSC_10837
OG0005090	CAEEL07862	APOSC_16737
OG0005091	CAEEL08585	APOSC_11302
OG0005092	CAEEL10329	APOSC_10413
OG0005093	CAEEL01263	APOSC_23767
OG0005094	CAEEL01147	APOSC_20671
OG0005095	CAEEL09367	APOSC_08299
OG0005096	CAEEL01063	APOSC_14882
OG0005097	CAEEL03077	APOSC_07900
OG0005100	CAEEL09224	APOSC_27305
OG0005102	CAEEL01712	APOSC_05258
OG0005104	CAEEL06404	APOSC_08795
OG0005106	CAEEL08221	APOSC_09445, APOSC_18297, APOSC_27833, APOSC_27723, APOSC_09444, APOSC_09446, APOSC_09443, APOSC_08826
OG0005107	CAEEL06519	APOSC_07985
OG0005108	CAEEL17437	APOSC_06524
OG0005109	CAEEL08735	APOSC_20304
OG0005110	CAEEL00788	APOSC_08573
OG0005111	CAEEL06161	APOSC_22230, APOSC_23587
OG0005112	CAEEL00664	APOSC_24062, APOSC_04781
OG0005114	CAEEL05264	APOSC_00254, APOSC_25577, APOSC_01758
OG0005117	CAEEL05287	APOSC_15922
OG0005118	CAEEL00391	APOSC_10212
OG0005119	CAEEL15595	APOSC_22395
OG0005120	CAEEL00721	APOSC_14997, APOSC_24079
OG0005121	CAEEL15242	APOSC_02873
OG0005124	CAEEL15904	APOSC_11877
OG0005125	CAEEL18933	APOSC_10638
OG0005126	CAEEL01900	APOSC_18168, APOSC_15948
OG0005127	CAEEL09162	APOSC_23106
OG0005130	CAEEL09169	APOSC_22518
OG0005131	CAEEL04955	APOSC_00695
OG0005139	CAEEL04623	APOSC_20983
OG0005140	CAEEL11450, CAEEL01348	APOSC_15239
OG0005142	CAEEL08707	APOSC_03160
OG0005143	CAEEL11317	APOSC_28229
OG0005144	CAEEL05847	APOSC_23591
OG0005146	CAEEL10882	APOSC_08851, APOSC_08852
OG0005147	CAEEL09090	APOSC_02705
OG0005148	CAEEL19830	APOSC_25504, APOSC_02008
OG0005149	CAEEL00546	APOSC_11564
OG0005151	CAEEL07956	APOSC_05387
OG0005154	CAEEL17431, CAEEL17429	APOSC_06041
OG0005155	CAEEL00411, CAEEL19156	APOSC_02172
