source	target	weight
TCONS_00031046	TCONS_00012715	0.90540427
TCONS_00021202	TCONS_00012337	0.90540475
TCONS_00011491	TCONS_00046618	0.0025698400000000454
TCONS_00009689	TCONS_00019051	0.90540576
TCONS_00001951	TCONS_00011650	0.0058099000000000345
TCONS_00047299	TCONS_00049468	0.0155092
TCONS_00020167	TCONS_00052518	0.90540916
TCONS_00006235	TCONS_00036657	0.90540916
TCONS_00008464	TCONS_00000757	0.9054099
TCONS_00008966	TCONS_00056040	0.90541023
TCONS_00028502	TCONS_00000889	0.90541065
TCONS_00057143	TCONS_00007262	0.9054118
TCONS_00011478	TCONS_00014672	0.0075345399999999785
TCONS_00021581	TCONS_00006251	0.9054122
TCONS_00014206	TCONS_00002083	0.9054124
TCONS_00021202	TCONS_00026954	0.9054132
TCONS_00012881	TCONS_00045360	0.9054139
TCONS_00018823	TCONS_00029827	0.905414
TCONS_00055417	TCONS_00025251	0.90541404
TCONS_00008967	TCONS_00010726	0.9054143
TCONS_00001141	TCONS_00024598	0.9054156
TCONS_00054588	TCONS_00023789	0.90541583
TCONS_00009689	TCONS_00022727	0.90541685
TCONS_00041694	TCONS_00015448	0.9054177
TCONS_00041694	TCONS_00045380	0.90541804
TCONS_00041695	TCONS_00034156	0.90541875
TCONS_00029830	TCONS_00020895	0.90541875
TCONS_00027931	TCONS_00053189	0.9054189
TCONS_00021202	TCONS_00049301	0.9054191
TCONS_00027931	TCONS_00057267	0.90541923
TCONS_00037097	TCONS_00022851	0.90541977
TCONS_00019617	TCONS_00028417	0.90542036
TCONS_00019617	TCONS_00003490	0.9054206
TCONS_00006235	TCONS_00049059	0.9054208
TCONS_00013726	TCONS_00029082	0.90542114
TCONS_00030912	TCONS_00044164	0.9054218
TCONS_00037097	TCONS_00015492	0.90542233
TCONS_00057143	TCONS_00021749	0.90542346
TCONS_00030912	TCONS_00010043	0.9054237
TCONS_00028953	TCONS_00028957	0.90542597
TCONS_00021994	TCONS_00026925	0.0034204600000000696
TCONS_00009611	TCONS_00001141	0.90542626
TCONS_00028953	TCONS_00052957	0.90542716
TCONS_00021994	TCONS_00044010	0.90542716
TCONS_00037097	TCONS_00052415	0.9054278
TCONS_00021202	TCONS_00042943	0.9054282
TCONS_00021998	TCONS_00042839	0.905429
TCONS_00027108	TCONS_00041695	0.90542924
TCONS_00013726	TCONS_00031004	0.90542954
TCONS_00027931	TCONS_00042542	0.90542954
TCONS_00011336	TCONS_00021829	0.0019219500000000611
TCONS_00025066	TCONS_00030978	0.905431
TCONS_00003964	TCONS_00045190	0.9054311
TCONS_00056455	TCONS_00015124	0.9054322
TCONS_00052518	TCONS_00012347	0.90543294
TCONS_00025066	TCONS_00019578	0.90543294
TCONS_00019617	TCONS_00054332	0.90543336
TCONS_00027932	TCONS_00006875	0.9054341
TCONS_00021994	TCONS_00020899	0.013262989999999975
TCONS_00053533	TCONS_00006191	0.9054354
TCONS_00025066	TCONS_00007463	0.9054368
TCONS_00041695	TCONS_00031984	0.90543735
TCONS_00011491	TCONS_00013499	0.90543854
TCONS_00014249	TCONS_00014637	0.9054386
TCONS_00005618	TCONS_00053708	0.9054388
TCONS_00029574	TCONS_00057120	0.90543884
TCONS_00028502	TCONS_00024127	0.9054401
TCONS_00037097	TCONS_00025445	0.9054406
TCONS_00011478	TCONS_00020631	0.009838239999999998
TCONS_00027932	TCONS_00050600	0.9054421
TCONS_00013726	TCONS_00019620	0.9054425
TCONS_00012881	TCONS_00020906	0.9054427
TCONS_00028502	TCONS_00018554	0.9054431
TCONS_00007046	TCONS_00019673	0.90544385
TCONS_00037097	TCONS_00047447	0.9054439
TCONS_00057143	TCONS_00003252	0.9054456
TCONS_00027108	TCONS_00028439	0.9054479
TCONS_00011491	TCONS_00021421	0.9054486
TCONS_00030624	TCONS_00007731	0.9054496
TCONS_00025375	TCONS_00031000	0.009585269999999979
TCONS_00045354	TCONS_00028960	0.9054506
TCONS_00018209	TCONS_00007666	0.9054512
TCONS_00047299	TCONS_00055219	0.022087140000000005
TCONS_00011491	TCONS_00032872	0.9054521
TCONS_00027931	TCONS_00016293	0.905453
TCONS_00047299	TCONS_00009633	0.010611060000000005
TCONS_00047299	TCONS_00042205	0.9054539
TCONS_00025375	TCONS_00051959	0.008834009999999948
TCONS_00029574	TCONS_00006190	0.90545464
TCONS_00012754	TCONS_00052043	0.9054566
TCONS_00011489	TCONS_00030208	0.9054572
TCONS_00019617	TCONS_00027101	0.9054573
TCONS_00057143	TCONS_00002980	0.90545774
TCONS_00014249	TCONS_00026648	0.9054584
TCONS_00010310	TCONS_00054588	0.90546006
TCONS_00012881	TCONS_00033828	0.90546024
TCONS_00021994	TCONS_00002725	0.9054611
TCONS_00017780	TCONS_00049440	0.9054611
TCONS_00027932	TCONS_00011142	0.9054613
TCONS_00009689	TCONS_00044257	0.9054636
TCONS_00057143	TCONS_00020622	0.90546435
TCONS_00011478	TCONS_00002219	0.9054649
TCONS_00045275	TCONS_00020893	0.90546525
TCONS_00053431	TCONS_00004493	0.019164700000000034
TCONS_00025375	TCONS_00013566	0.016058510000000026
TCONS_00021202	TCONS_00011600	0.9054664
TCONS_00021998	TCONS_00048296	0.90546715
TCONS_00009611	TCONS_00041649	0.9054673
TCONS_00056455	TCONS_00047885	0.90546757
TCONS_00021202	TCONS_00005104	0.9054677
TCONS_00041695	TCONS_00016234	0.90546846
TCONS_00014206	TCONS_00030158	0.9054689
TCONS_00054588	TCONS_00048407	0.90546924
TCONS_00045354	TCONS_00021209	0.9054704
TCONS_00053533	TCONS_00028296	0.9054705
TCONS_00014249	TCONS_00030604	0.018445040000000024
TCONS_00009611	TCONS_00008968	0.9054716
TCONS_00052518	TCONS_00031874	0.90547216
TCONS_00024115	TCONS_00027001	0.01656318000000001
TCONS_00029143	TCONS_00028170	0.90547276
TCONS_00037097	TCONS_00016980	0.9054728
TCONS_00011491	TCONS_00036575	0.9054734
TCONS_00027108	TCONS_00053189	0.9054738
TCONS_00052518	TCONS_00053189	0.90547425
TCONS_00027931	TCONS_00000577	0.9054744
TCONS_00027108	TCONS_00017184	0.90547574
TCONS_00014206	TCONS_00031434	0.90547603
TCONS_00054588	TCONS_00048612	0.9054767
TCONS_00018547	TCONS_00005425	0.90547675
TCONS_00047299	TCONS_00053666	0.010479899999999986
TCONS_00053431	TCONS_00033927	0.9054771
TCONS_00011489	TCONS_00042950	0.9054775
TCONS_00011580	TCONS_00012240	0.9054776
TCONS_00019617	TCONS_00031425	0.9054777
TCONS_00056455	TCONS_00011194	0.90547824
TCONS_00021998	TCONS_00011084	0.9054788
TCONS_00008967	TCONS_00046374	0.90547943
TCONS_00011491	TCONS_00047561	0.90547967
TCONS_00009689	TCONS_00020792	0.90547985
TCONS_00052518	TCONS_00029628	0.9054803
TCONS_00041694	TCONS_00028716	0.9054809
TCONS_00001951	TCONS_00039153	0.905481
TCONS_00052518	TCONS_00018558	0.90548116
TCONS_00047299	TCONS_00010095	0.021783030000000037
TCONS_00045275	TCONS_00041956	0.9054828
TCONS_00025066	TCONS_00011122	0.90548384
TCONS_00012754	TCONS_00010986	0.90548444
TCONS_00019617	TCONS_00050546	0.9054849
TCONS_00037097	TCONS_00008051	0.9054869
TCONS_00056455	TCONS_00002895	0.9054872
TCONS_00037097	TCONS_00014473	0.9054874
TCONS_00027932	TCONS_00014421	0.90548784
TCONS_00045275	TCONS_00042889	0.90548956
TCONS_00009689	TCONS_00015753	0.90549034
TCONS_00045354	TCONS_00010184	0.9054909
TCONS_00008966	TCONS_00037978	0.905491
TCONS_00045275	TCONS_00047290	0.017535060000000047
TCONS_00020167	TCONS_00036893	0.90549177
TCONS_00046850	TCONS_00037334	0.90549266
TCONS_00018547	TCONS_00029143	0.905493
TCONS_00025375	TCONS_00031340	0.014855859999999943
TCONS_00014206	TCONS_00044061	0.90549374
TCONS_00045275	TCONS_00012652	0.025529029999999953
TCONS_00057143	TCONS_00006196	0.9054952
TCONS_00027108	TCONS_00000172	0.9054962
TCONS_00005618	TCONS_00046374	0.90549666
TCONS_00019617	TCONS_00049467	0.90549725
TCONS_00014206	TCONS_00014718	0.9054974
TCONS_00018823	TCONS_00029792	0.9054984
TCONS_00057143	TCONS_00020160	0.9054985
TCONS_00054588	TCONS_00042481	0.9055013
TCONS_00013726	TCONS_00048188	0.9055024
TCONS_00057143	TCONS_00025889	0.9055024
TCONS_00041694	TCONS_00011638	0.9055026
TCONS_00012881	TCONS_00030942	0.90550333
TCONS_00041695	TCONS_00042450	0.905504
TCONS_00003964	TCONS_00051204	0.9055041
TCONS_00006235	TCONS_00027737	0.009961130000000096
TCONS_00010310	TCONS_00016588	0.9055045
TCONS_00009611	TCONS_00017778	0.9055051
TCONS_00009689	TCONS_00019285	0.9055051
TCONS_00053431	TCONS_00006396	0.027846600000000055
TCONS_00025066	TCONS_00037487	0.016695099999999963
TCONS_00041694	TCONS_00006729	0.9055056
TCONS_00027932	TCONS_00037980	0.905506
TCONS_00029143	TCONS_00046787	0.9055065
TCONS_00045275	TCONS_00006395	0.025272430000000012
TCONS_00018823	TCONS_00057012	0.90550774
TCONS_00014249	TCONS_00016056	0.012663199999999986
TCONS_00021202	TCONS_00049726	0.9055082
TCONS_00009611	TCONS_00002952	0.90550834
TCONS_00006235	TCONS_00016586	0.9055091
TCONS_00011491	TCONS_00021619	0.023878899999999925
TCONS_00053431	TCONS_00055791	0.90551025
TCONS_00041694	TCONS_00039452	0.9055111
TCONS_00027932	TCONS_00016022	0.9055126
TCONS_00041695	TCONS_00010576	0.9055136
TCONS_00041694	TCONS_00054590	0.9055139
TCONS_00053533	TCONS_00032888	0.90551394
TCONS_00009611	TCONS_00037980	0.9055146
TCONS_00017780	TCONS_00004961	0.9055158
TCONS_00054588	TCONS_00025564	0.90551615
TCONS_00014206	TCONS_00015865	0.9055171
TCONS_00041695	TCONS_00015689	0.90551823
TCONS_00041694	TCONS_00010756	0.90551823
TCONS_00028502	TCONS_00030925	0.90551835
TCONS_00012754	TCONS_00015424	0.90551835
TCONS_00010310	TCONS_00018355	0.90551853
TCONS_00021581	TCONS_00047734	0.90551883
TCONS_00041694	TCONS_00015426	0.9055191
TCONS_00024115	TCONS_00002219	0.9055205
TCONS_00047299	TCONS_00016273	0.90552074
TCONS_00021994	TCONS_00047626	0.008460040000000002
TCONS_00021994	TCONS_00042834	0.008510169999999984
TCONS_00013726	TCONS_00053250	0.9055216
TCONS_00057143	TCONS_00020100	0.9055218
TCONS_00037097	TCONS_00032919	0.9055225
TCONS_00057143	TCONS_00028440	0.90552336
TCONS_00013726	TCONS_00005618	0.9055238
TCONS_00041694	TCONS_00014779	0.9055238
TCONS_00021994	TCONS_00007117	0.015785269999999962
TCONS_00055417	TCONS_00046145	0.9055251
TCONS_00037097	TCONS_00042488	0.90552527
TCONS_00011491	TCONS_00027193	0.9055265
TCONS_00027931	TCONS_00041695	0.90552723
TCONS_00009611	TCONS_00005635	0.90552866
TCONS_00021202	TCONS_00006674	0.90552866
TCONS_00011491	TCONS_00050060	0.90552884
TCONS_00052518	TCONS_00054563	0.9055294
TCONS_00052518	TCONS_00021701	0.9055315
TCONS_00014206	TCONS_00030947	0.90553164
TCONS_00027932	TCONS_00010576	0.9055317
TCONS_00021998	TCONS_00029923	0.90553266
TCONS_00027932	TCONS_00047987	0.9055334
TCONS_00009689	TCONS_00053330	0.9055346
TCONS_00055417	TCONS_00008368	0.9055346
TCONS_00041694	TCONS_00046777	0.9055348
TCONS_00018209	TCONS_00048407	0.9055357
TCONS_00047299	TCONS_00027699	0.9055357
TCONS_00009689	TCONS_00021823	0.9055359
TCONS_00018823	TCONS_00025702	0.9055368
TCONS_00009689	TCONS_00009196	0.90553695
TCONS_00011489	TCONS_00049569	0.90553725
TCONS_00027932	TCONS_00002128	0.9055379
TCONS_00041694	TCONS_00010852	0.90553844
TCONS_00019617	TCONS_00020597	0.9055385
TCONS_00009689	TCONS_00052703	0.9055386
TCONS_00009611	TCONS_00007927	0.9055391
TCONS_00018547	TCONS_00043206	0.90553945
TCONS_00021202	TCONS_00028524	0.90553963
TCONS_00029830	TCONS_00028683	0.9055417
TCONS_00009611	TCONS_00022520	0.9055419
TCONS_00018823	TCONS_00009340	0.9055422
TCONS_00011478	TCONS_00037671	0.9055423
TCONS_00053533	TCONS_00054466	0.90554285
TCONS_00028953	TCONS_00045323	0.9055429
TCONS_00011489	TCONS_00030172	0.9055431
TCONS_00025066	TCONS_00031378	0.9055433
TCONS_00006235	TCONS_00026601	0.9055441
TCONS_00012881	TCONS_00001885	0.9055451
TCONS_00009611	TCONS_00046365	0.9055455
TCONS_00018547	TCONS_00022858	0.9055468
TCONS_00056455	TCONS_00006015	0.90554714
TCONS_00011478	TCONS_00028822	0.011895340000000032
TCONS_00006235	TCONS_00051197	0.9055473
TCONS_00053431	TCONS_00010263	0.9055475
TCONS_00021998	TCONS_00005893	0.9055481
TCONS_00007046	TCONS_00042619	0.90554863
TCONS_00009611	TCONS_00033875	0.90554893
TCONS_00053431	TCONS_00000638	0.9055493
TCONS_00052518	TCONS_00047595	0.9055499
TCONS_00053431	TCONS_00028627	0.9055502
TCONS_00055417	TCONS_00028261	0.006068839999999964
TCONS_00037097	TCONS_00026937	0.90555185
TCONS_00012881	TCONS_00016323	0.9055519
TCONS_00021994	TCONS_00011384	0.90555257
TCONS_00018547	TCONS_00053186	0.90555274
TCONS_00018823	TCONS_00029324	0.90555346
TCONS_00057143	TCONS_00030536	0.90555376
TCONS_00041694	TCONS_00034978	0.905554
TCONS_00045354	TCONS_00027024	0.9055551
TCONS_00029574	TCONS_00049340	0.9055551
TCONS_00021202	TCONS_00035720	0.90555644
TCONS_00011489	TCONS_00027849	0.90555733
TCONS_00014206	TCONS_00002544	0.90555793
TCONS_00011489	TCONS_00010541	0.90555805
TCONS_00028163	TCONS_00033906	0.9055582
TCONS_00028163	TCONS_00022414	0.90555954
TCONS_00021202	TCONS_00009740	0.90556014
TCONS_00041695	TCONS_00008968	0.90556014
TCONS_00025375	TCONS_00027569	0.9055617
TCONS_00021994	TCONS_00053241	0.90556216
TCONS_00007046	TCONS_00052014	0.013387700000000002
TCONS_00005618	TCONS_00025702	0.9055633
TCONS_00019617	TCONS_00014028	0.90556353
TCONS_00020167	TCONS_00043703	0.9055644
TCONS_00057143	TCONS_00056410	0.9055648
TCONS_00017780	TCONS_00009628	0.9055653
TCONS_00041695	TCONS_00049591	0.90556645
TCONS_00011489	TCONS_00018351	0.905567
TCONS_00006235	TCONS_00026510	0.90556717
TCONS_00041694	TCONS_00002541	0.90556765
TCONS_00047299	TCONS_00049717	0.01712066000000001
TCONS_00028502	TCONS_00028170	0.9055688
TCONS_00011489	TCONS_00003487	0.9055691
TCONS_00047299	TCONS_00007127	0.90557003
TCONS_00008966	TCONS_00019172	0.90557057
TCONS_00053431	TCONS_00017046	0.9055708
TCONS_00012881	TCONS_00039474	0.9055709
TCONS_00028953	TCONS_00016160	0.9055716
TCONS_00030624	TCONS_00007193	0.019010900000000053
TCONS_00014249	TCONS_00010089	0.9055723
TCONS_00005618	TCONS_00054329	0.90557253
TCONS_00021202	TCONS_00008678	0.9055728
TCONS_00021994	TCONS_00005639	0.9055728
TCONS_00012754	TCONS_00015711	0.90557367
TCONS_00010310	TCONS_00000128	0.9055737
TCONS_00028502	TCONS_00019234	0.9055747
TCONS_00011491	TCONS_00017154	0.020650999999999975
TCONS_00041694	TCONS_00040176	0.90557647
TCONS_00057143	TCONS_00029280	0.90557694
TCONS_00041694	TCONS_00003407	0.9055773
TCONS_00003964	TCONS_00040352	0.9055778
TCONS_00028502	TCONS_00007087	0.90557915
TCONS_00028953	TCONS_00027064	0.90557945
TCONS_00012754	TCONS_00020044	0.9055795
TCONS_00012754	TCONS_00017186	0.9055815
TCONS_00055417	TCONS_00056428	0.90558255
TCONS_00011336	TCONS_00001573	0.004892429999999948
TCONS_00021994	TCONS_00032872	0.9055844
TCONS_00054588	TCONS_00010279	0.9055846
TCONS_00055417	TCONS_00027796	0.9055864
TCONS_00021202	TCONS_00049625	0.9055865
TCONS_00041695	TCONS_00002289	0.9055872
TCONS_00011478	TCONS_00019691	0.90558773
TCONS_00006235	TCONS_00025907	0.90558803
TCONS_00028502	TCONS_00014978	0.9055881
TCONS_00057143	TCONS_00048368	0.90558827
TCONS_00045354	TCONS_00049260	0.9055883
TCONS_00011491	TCONS_00027929	0.905589
TCONS_00029574	TCONS_00022414	0.90559006
TCONS_00047299	TCONS_00031428	0.01996323
TCONS_00055417	TCONS_00005423	0.003720649999999992
TCONS_00021202	TCONS_00041684	0.90559137
TCONS_00045354	TCONS_00055917	0.90559167
TCONS_00018209	TCONS_00049440	0.9055929
TCONS_00019617	TCONS_00030138	0.9055932
TCONS_00011491	TCONS_00050249	0.90559334
TCONS_00009689	TCONS_00018823	0.9055938
TCONS_00019617	TCONS_00019372	0.9055945
TCONS_00021581	TCONS_00039134	0.90559506
TCONS_00010310	TCONS_00039538	0.9055956
TCONS_00028953	TCONS_00043166	0.9055969
TCONS_00012754	TCONS_00056526	0.9055976
TCONS_00041694	TCONS_00051871	0.90559787
TCONS_00054588	TCONS_00038524	0.9055992
TCONS_00045275	TCONS_00010072	0.0093719000000001
TCONS_00012754	TCONS_00007087	0.9056011
TCONS_00053533	TCONS_00050927	0.90560114
TCONS_00005618	TCONS_00008117	0.9056028
TCONS_00020167	TCONS_00038002	0.90560377
TCONS_00027108	TCONS_00012347	0.905604
TCONS_00020167	TCONS_00017283	0.9056046
TCONS_00047299	TCONS_00003963	0.90560496
TCONS_00025375	TCONS_00057267	0.9056052
TCONS_00018547	TCONS_00014032	0.90560776
TCONS_00030912	TCONS_00029624	0.90560806
TCONS_00013726	TCONS_00042859	0.9056084
TCONS_00020167	TCONS_00026389	0.9056084
TCONS_00024115	TCONS_00044694	0.020132750000000033
TCONS_00053431	TCONS_00028284	0.9056086
TCONS_00047299	TCONS_00018997	0.90560925
TCONS_00012881	TCONS_00019617	0.9056094
TCONS_00018209	TCONS_00027025	0.9056096
TCONS_00021998	TCONS_00036575	0.90560967
TCONS_00009611	TCONS_00037975	0.9056097
TCONS_00037097	TCONS_00010367	0.90560997
TCONS_00012881	TCONS_00011509	0.90561
TCONS_00029574	TCONS_00037487	0.9056102
TCONS_00054588	TCONS_00033828	0.9056108
TCONS_00009611	TCONS_00012994	0.90561086
TCONS_00011491	TCONS_00004810	0.02617820000000004
TCONS_00055417	TCONS_00048592	0.9056112
TCONS_00045354	TCONS_00048565	0.9056112
TCONS_00021202	TCONS_00047441	0.9056114
TCONS_00028953	TCONS_00009586	0.9056116
TCONS_00014249	TCONS_00028005	0.90561336
TCONS_00011478	TCONS_00029548	0.9056138
TCONS_00021998	TCONS_00005907	0.9056141
TCONS_00041695	TCONS_00052552	0.90561414
TCONS_00011491	TCONS_00015174	0.9056153
TCONS_00046850	TCONS_00049243	0.90561557
TCONS_00025375	TCONS_00010700	0.018193899999999985
TCONS_00012881	TCONS_00008156	0.9056174
TCONS_00009689	TCONS_00033553	0.9056183
TCONS_00027932	TCONS_00022521	0.90561837
TCONS_00012754	TCONS_00020436	0.90561837
TCONS_00019617	TCONS_00043974	0.90561914
TCONS_00037097	TCONS_00009842	0.9056194
TCONS_00028953	TCONS_00043320	0.9056195
TCONS_00011491	TCONS_00031984	0.0008756599999999448
TCONS_00011580	TCONS_00048863	0.9056212
TCONS_00010310	TCONS_00030151	0.90562165
TCONS_00045275	TCONS_00014471	0.90562177
TCONS_00003964	TCONS_00015187	0.9056222
TCONS_00031046	TCONS_00032031	0.9056223
TCONS_00041694	TCONS_00030801	0.905623
TCONS_00041694	TCONS_00052568	0.90562445
TCONS_00055417	TCONS_00030797	0.019835500000000006
TCONS_00041695	TCONS_00046697	0.9056249
TCONS_00009689	TCONS_00045439	0.9056269
TCONS_00041695	TCONS_00012574	0.9056274
TCONS_00011336	TCONS_00033865	0.02531908999999999
TCONS_00024002	TCONS_00048864	0.90562963
TCONS_00019617	TCONS_00019846	0.9056305
TCONS_00042488	TCONS_00025445	0.014552049999999928
TCONS_00045354	TCONS_00008742	0.905631
TCONS_00021202	TCONS_00039817	0.90563256
TCONS_00027932	TCONS_00045211	0.9056329
TCONS_00018547	TCONS_00009633	0.9056343
TCONS_00045354	TCONS_00038178	0.90563476
TCONS_00019617	TCONS_00012973	0.90563524
TCONS_00029143	TCONS_00053925	0.9056357
TCONS_00054588	TCONS_00009860	0.90563595
TCONS_00052518	TCONS_00030978	0.9056376
TCONS_00009689	TCONS_00025375	0.9056376
TCONS_00056455	TCONS_00011198	0.9056383
TCONS_00027108	TCONS_00054563	0.9056384
TCONS_00010310	TCONS_00048934	0.90563905
TCONS_00011489	TCONS_00043707	0.9056396
TCONS_00018547	TCONS_00008724	0.90563965
TCONS_00041694	TCONS_00049100	0.90563977
TCONS_00021202	TCONS_00004172	0.9056399
TCONS_00055417	TCONS_00056953	0.90563995
TCONS_00029143	TCONS_00009195	0.9056401
TCONS_00027932	TCONS_00052970	0.9056405
TCONS_00029574	TCONS_00050775	0.90564084
TCONS_00014206	TCONS_00031402	0.9056413
TCONS_00011491	TCONS_00027731	0.9056415
TCONS_00041695	TCONS_00019012	0.9056422
TCONS_00009689	TCONS_00012337	0.90564287
TCONS_00009611	TCONS_00022792	0.9056439
TCONS_00011336	TCONS_00043936	0.9056443
TCONS_00055417	TCONS_00018509	0.9056448
TCONS_00021202	TCONS_00009119	0.9056449
TCONS_00046850	TCONS_00023764	0.017300929999999992
TCONS_00027108	TCONS_00057012	0.90564543
TCONS_00025066	TCONS_00042859	0.9056455
TCONS_00030912	TCONS_00009340	0.905647
TCONS_00046850	TCONS_00039134	0.020717389999999947
TCONS_00014206	TCONS_00036874	0.90564775
TCONS_00045354	TCONS_00026831	0.90564793
TCONS_00021998	TCONS_00011840	0.9056484
TCONS_00029143	TCONS_00045190	0.9056485
TCONS_00045354	TCONS_00011332	0.9056485
TCONS_00009689	TCONS_00014313	0.9056488
TCONS_00053431	TCONS_00003900	0.9056488
TCONS_00041694	TCONS_00050788	0.9056488
TCONS_00028953	TCONS_00013483	0.9056489
TCONS_00057143	TCONS_00050571	0.90565
TCONS_00021998	TCONS_00022983	0.90565133
TCONS_00028953	TCONS_00028502	0.9056517
TCONS_00009689	TCONS_00001205	0.9056519
TCONS_00027931	TCONS_00057012	0.9056522
TCONS_00041694	TCONS_00010084	0.9056526
TCONS_00053431	TCONS_00053475	0.9056526
TCONS_00041695	TCONS_00017067	0.02550118999999995
TCONS_00018547	TCONS_00045862	0.9056541
TCONS_00010310	TCONS_00030309	0.9056547
TCONS_00055417	TCONS_00055327	0.9056548
TCONS_00047299	TCONS_00045377	0.9056564
TCONS_00012754	TCONS_00015571	0.9056564
TCONS_00029143	TCONS_00053091	0.9056565
TCONS_00028953	TCONS_00017046	0.9056567
TCONS_00057143	TCONS_00010637	0.9056569
TCONS_00012881	TCONS_00020541	0.90565735
TCONS_00008966	TCONS_00029827	0.9056582
TCONS_00053431	TCONS_00012240	0.9056582
TCONS_00028953	TCONS_00049204	0.90565825
TCONS_00047299	TCONS_00004419	0.90565926
TCONS_00037097	TCONS_00016129	0.9056594
TCONS_00001951	TCONS_00041622	0.02375371000000004
TCONS_00054588	TCONS_00000425	0.9056598
TCONS_00020167	TCONS_00017266	0.9056599
TCONS_00045275	TCONS_00025516	0.90566015
TCONS_00055417	TCONS_00013936	0.003294589999999986
TCONS_00042488	TCONS_00030893	0.9056619
TCONS_00037097	TCONS_00043444	0.905663
TCONS_00011336	TCONS_00000128	0.9056633
TCONS_00011491	TCONS_00000431	0.9056642
TCONS_00045354	TCONS_00027289	0.9056648
TCONS_00056455	TCONS_00030893	0.9056653
TCONS_00012881	TCONS_00023283	0.90566605
TCONS_00057143	TCONS_00014217	0.90566623
TCONS_00001951	TCONS_00014149	0.9056667
TCONS_00011491	TCONS_00045016	0.90566677
TCONS_00030912	TCONS_00011491	0.90566677
TCONS_00027108	TCONS_00021610	0.9056669
TCONS_00012754	TCONS_00014978	0.9056675
TCONS_00054588	TCONS_00026471	0.9056677
TCONS_00041695	TCONS_00044912	0.90566844
TCONS_00001951	TCONS_00045524	0.00021655999999992126
TCONS_00027932	TCONS_00017778	0.90567
TCONS_00025375	TCONS_00050937	0.005754560000000075
TCONS_00008967	TCONS_00027411	0.9056717
TCONS_00012754	TCONS_00052835	0.9056718
TCONS_00019617	TCONS_00027069	0.9056723
TCONS_00045354	TCONS_00026085	0.90567255
TCONS_00045275	TCONS_00016640	0.00026420000000004773
