Orthogroup	DROME	APOSC_ok
OG0007414	DROME09035, DROME09036	APOSC_09344, APOSC_19745
OG0007416	DROME19013, DROME13286	APOSC_12793
OG0007417	DROME06465	APOSC_21158
OG0007418	DROME19454, DROME19453	APOSC_05342
OG0007419	DROME15814	APOSC_03939
OG0007421	DROME18796	APOSC_01857
OG0007422	DROME18166, DROME18165	APOSC_09386
OG0007423	DROME21225	APOSC_13864
OG0007424	DROME15021	APOSC_14283
OG0007425	DROME18621	APOSC_10510
OG0007427	DROME13387	APOSC_17844
OG0007431	DROME18094	APOSC_16398
OG0007432	DROME11099	APOSC_27468
OG0007433	DROME15002, DROME15003	APOSC_15519
OG0007438	DROME05724	APOSC_24617
OG0007439	DROME11359	APOSC_15942
OG0007442	DROME17214	APOSC_05686
OG0007445	DROME12184, DROME12185	APOSC_27335
OG0007446	DROME18838	APOSC_06202
OG0007450	DROME18174	APOSC_24868
OG0007451	DROME01044	APOSC_03436
OG0007452	DROME05562	APOSC_13061
OG0007453	DROME08632, DROME08631	APOSC_11031
OG0007454	DROME01936	APOSC_23331
OG0007455	DROME05407	APOSC_14525
OG0007456	DROME08553	APOSC_27800
OG0007457	DROME09037	APOSC_18601
OG0007458	DROME06115	APOSC_00473
OG0007459	DROME15675	APOSC_03345
OG0007460	DROME11931	APOSC_13905
OG0007461	DROME04326	APOSC_28835
OG0007462	DROME09094	APOSC_13842
OG0007463	DROME11508	APOSC_09528
OG0007470	DROME12837, DROME12836, DROME04638	APOSC_28856
OG0007472	DROME12085	APOSC_01349
OG0007473	DROME00942	APOSC_27428, APOSC_27429
OG0007476	DROME01998	APOSC_12767
OG0007477	DROME18579	APOSC_11620
OG0007478	DROME11578	APOSC_00149
OG0007480	DROME01310	APOSC_16083
OG0007481	DROME06787	APOSC_11072
OG0007482	DROME19386	APOSC_11382
OG0007483	DROME16379	APOSC_19340
OG0007484	DROME13008	APOSC_03384, APOSC_10885
OG0007488	DROME15720	APOSC_10046
OG0007490	DROME19319, DROME05428	APOSC_06228
OG0007491	DROME16108	APOSC_20172
OG0007492	DROME03070	APOSC_19304, APOSC_19305
OG0007493	DROME06082	APOSC_15913, APOSC_15912
OG0007495	DROME21169	APOSC_17790, APOSC_05318
OG0007496	DROME02361	APOSC_07260, APOSC_23340
OG0007498	DROME07302	APOSC_08188
OG0007499	DROME15554	APOSC_16910, APOSC_16911
OG0007501	DROME05481	APOSC_28089
OG0007503	DROME05006	APOSC_15711
OG0007504	DROME09511	APOSC_22782
OG0007507	DROME07477, DROME07281	APOSC_18497, APOSC_18498
OG0007508	DROME11676, DROME11677	APOSC_13088
OG0007509	DROME00425, DROME08833	APOSC_28922
OG0007510	DROME16224	APOSC_02927
OG0007515	DROME00112	APOSC_21428
OG0007517	DROME17380, DROME17379	APOSC_06793
OG0007518	DROME00450	APOSC_11498
OG0007519	DROME11576	APOSC_16685
OG0007522	DROME12681, DROME06917	APOSC_14152
OG0007525	DROME18795	APOSC_09924
OG0007527	DROME11575	APOSC_24874
OG0007531	DROME18150	APOSC_03072
OG0007533	DROME10145	APOSC_01449
OG0007539	DROME18639	APOSC_15823
OG0007586	DROME07523	APOSC_20350
OG0007589	DROME13237	APOSC_12502
OG0007590	DROME16134	APOSC_07278
OG0007591	DROME03303	APOSC_10553
OG0007592	DROME04907	APOSC_00525
OG0007594	DROME21320	APOSC_03024, APOSC_11239
OG0007597	DROME11734	APOSC_05814, APOSC_05815
OG0007598	DROME18070	APOSC_26583
OG0007605	DROME04308	APOSC_17292
OG0007610	DROME11054, DROME13702	APOSC_24658
OG0007613	DROME00786	APOSC_02165, APOSC_02166
OG0007615	DROME16992	APOSC_12637
OG0007616	DROME01134	APOSC_02217
OG0007619	DROME13917	APOSC_14017
OG0007621	DROME07475	APOSC_26719
OG0007624	DROME22076	APOSC_27965
OG0007626	DROME17034	APOSC_06523
OG0007629	DROME17004	APOSC_19061
OG0007630	DROME01630	APOSC_16305
OG0007633	DROME21858	APOSC_19734
OG0007634	DROME03086	APOSC_23117
OG0007638	DROME04531	APOSC_28435
OG0007642	DROME19922, DROME10802	APOSC_00752
OG0007645	DROME19485	APOSC_22609
OG0007646	DROME01727	APOSC_17349
OG0007647	DROME12776, DROME12777	APOSC_14665
OG0007648	DROME10644	APOSC_18620
OG0007649	DROME07677	APOSC_15988
OG0007650	DROME06961	APOSC_01972
OG0007651	DROME09521	APOSC_17594
OG0007656	DROME19669	APOSC_03159
OG0007657	DROME21498	APOSC_01993
OG0007660	DROME02310, DROME02307	APOSC_28292
OG0007662	DROME00293	APOSC_20466
OG0007663	DROME19396	APOSC_02728
OG0007664	DROME16279	APOSC_02524
OG0007667	DROME01143	APOSC_10901
OG0007668	DROME16715, DROME16716, DROME16714	APOSC_19055
OG0007671	DROME08426, DROME08427	APOSC_20704
OG0007673	DROME03587	APOSC_27200
OG0007676	DROME19677	APOSC_05879
OG0007677	DROME12187	APOSC_22422
OG0007680	DROME12223, DROME20813	APOSC_28293
OG0007685	DROME08699	APOSC_12938
OG0007686	DROME05296	APOSC_16986, APOSC_16987
OG0007687	DROME05239	APOSC_20932
OG0007690	DROME19805	APOSC_18618
OG0007691	DROME05660	APOSC_18370
OG0007695	DROME08604	APOSC_21620
OG0007696	DROME07818, DROME07817	APOSC_17052
OG0007698	DROME06524	APOSC_12163
OG0007701	DROME20491	APOSC_00228
OG0007702	DROME04524	APOSC_07178
OG0007703	DROME09613	APOSC_06165
OG0007706	DROME15325	APOSC_23602, APOSC_22591
OG0007708	DROME19898	APOSC_16373
OG0007712	DROME00072	APOSC_08827, APOSC_08828
OG0007713	DROME08102	APOSC_19438
OG0007714	DROME18732, DROME18731	APOSC_11333
OG0007715	DROME00231	APOSC_19107
OG0007719	DROME08626	APOSC_09388
OG0007722	DROME05973	APOSC_17122
OG0007729	DROME13937	APOSC_12073
OG0007732	DROME15276	APOSC_23886
OG0007733	DROME02381	APOSC_23441
OG0007736	DROME02622	APOSC_05621
OG0007738	DROME11307	APOSC_09799
OG0007739	DROME03472	APOSC_06240
OG0007743	DROME21252	APOSC_06572
OG0007744	DROME03287	APOSC_09925
OG0007746	DROME15467	APOSC_14936
OG0007749	DROME11919	APOSC_16625
OG0007750	DROME14153	APOSC_14979
OG0007751	DROME07969	APOSC_11823
OG0007752	DROME19902	APOSC_03918
OG0007754	DROME10213	APOSC_02480
OG0007756	DROME19305, DROME19304	APOSC_14705
OG0007758	DROME17216	APOSC_21644
OG0007759	DROME02749	APOSC_15672, APOSC_15671
OG0007760	DROME07190	APOSC_10797
OG0007761	DROME12840	APOSC_23778
OG0007763	DROME09941	APOSC_14363
OG0007766	DROME01672	APOSC_07061
OG0007767	DROME15596	APOSC_28554
OG0007768	DROME03522	APOSC_26432
OG0007772	DROME12007	APOSC_13501
OG0007773	DROME08270	APOSC_03995
OG0007774	DROME12031	APOSC_13250
OG0007779	DROME02843	APOSC_20163
OG0007781	DROME18077	APOSC_21561
OG0007782	DROME19324	APOSC_19048
OG0007783	DROME03858	APOSC_08633
OG0007786	DROME18638	APOSC_27963
OG0007790	DROME12339	APOSC_12725
OG0007798	DROME15483	APOSC_19232
OG0007799	DROME16355	APOSC_07729
OG0007800	DROME01328	APOSC_04185
OG0007803	DROME02406	APOSC_25972
OG0007805	DROME01226	APOSC_07297
OG0007807	DROME02602, DROME02603	APOSC_18526
OG0007809	DROME03461	APOSC_26876
OG0007810	DROME06120	APOSC_20810
OG0007811	DROME12619	APOSC_07082
OG0007812	DROME15163	APOSC_14235
OG0007813	DROME14956	APOSC_26038, APOSC_08477
OG0007814	DROME20150, DROME13529	APOSC_17495
OG0007816	DROME17032	APOSC_06784
OG0007823	DROME13489	APOSC_03519, APOSC_12438
OG0007825	DROME02964	APOSC_18771, APOSC_18772
OG0007827	DROME12150	APOSC_20981
OG0007829	DROME12217	APOSC_13789, APOSC_12814
OG0007830	DROME18766	APOSC_25337
OG0007831	DROME00843	APOSC_23248
OG0007833	DROME06789, DROME06790	APOSC_10286
OG0007835	DROME08087	APOSC_19892
OG0007838	DROME15578	APOSC_07171
OG0007840	DROME16035	APOSC_20023, APOSC_08462, APOSC_23763, APOSC_08976
OG0007841	DROME11786	APOSC_20926
OG0007843	DROME21223	APOSC_07300
OG0007848	DROME09406	APOSC_10364
OG0007850	DROME17217	APOSC_09417
OG0007851	DROME03473	APOSC_01589
OG0007852	DROME07522	APOSC_01625, APOSC_01623
OG0007854	DROME14458	APOSC_02461, APOSC_02460
OG0007858	DROME07490	APOSC_09977
OG0007911	DROME01183	APOSC_26735
OG0007913	DROME10986	APOSC_16904
OG0007918	DROME12221	APOSC_22002
OG0007929	DROME20970	APOSC_23012
OG0007931	DROME17745	APOSC_05194
OG0007932	DROME04704	APOSC_11906
OG0007935	DROME05405	APOSC_22032
OG0007937	DROME14062	APOSC_02733
OG0007941	DROME01234	APOSC_16273
OG0007943	DROME21368	APOSC_24917
OG0007947	DROME10269	APOSC_12155
OG0007948	DROME14592	APOSC_25146
OG0007949	DROME00508	APOSC_18779, APOSC_20539
OG0007951	DROME08356	APOSC_01248
OG0007952	DROME20239	APOSC_01052
OG0007953	DROME09819	APOSC_00302
OG0007955	DROME02061	APOSC_00091
OG0007956	DROME04763, DROME04764	APOSC_19930
OG0007957	DROME16988	APOSC_02795
OG0007958	DROME07369	APOSC_13077
OG0007962	DROME13835	APOSC_17861
OG0007964	DROME15489	APOSC_03858
OG0007966	DROME06982	APOSC_24056
OG0007968	DROME08366	APOSC_13647
OG0007969	DROME08603	APOSC_22956
OG0007971	DROME02958	APOSC_25406
OG0007972	DROME05655	APOSC_08717
OG0007975	DROME08774	APOSC_11633
OG0007976	DROME09395	APOSC_23057
OG0007978	DROME15288	APOSC_20326
OG0007979	DROME02018	APOSC_06426, APOSC_06427
OG0007980	DROME18856	APOSC_27208
OG0007983	DROME15066, DROME15065	APOSC_02662
OG0007984	DROME12797	APOSC_28885
OG0007986	DROME01126	APOSC_20381
OG0007990	DROME02537	APOSC_13512
OG0007991	DROME15771	APOSC_14722
OG0007993	DROME19632	APOSC_21612
OG0007994	DROME00744	APOSC_12623
OG0007996	DROME19142	APOSC_17440
OG0007997	DROME05664	APOSC_21698
OG0007999	DROME10618	APOSC_09847
OG0008000	DROME08107	APOSC_03861
OG0008002	DROME16335	APOSC_09739
OG0008003	DROME00766, DROME00767	APOSC_25748
OG0008007	DROME11844	APOSC_10197
OG0008008	DROME15850	APOSC_08380
OG0008009	DROME15050	APOSC_26253, APOSC_17890
OG0008011	DROME08106	APOSC_14830
OG0008013	DROME19871	APOSC_01356
OG0008020	DROME08219	APOSC_27780
OG0008023	DROME07714	APOSC_18944
OG0008027	DROME14280	APOSC_06386
OG0008028	DROME00865	APOSC_27294, APOSC_27293
OG0008030	DROME05451	APOSC_03982
OG0008031	DROME00893	APOSC_25984
OG0008036	DROME14879	APOSC_28420
OG0008038	DROME21413	APOSC_15782
OG0008041	DROME15272	APOSC_27285
OG0008042	DROME14442, DROME14443, DROME14441	APOSC_09787
OG0008045	DROME01340	APOSC_18023
OG0008046	DROME04953	APOSC_16451
OG0008047	DROME06653	APOSC_07617
OG0008049	DROME06428	APOSC_26885
OG0008050	DROME04442	APOSC_13160
OG0008051	DROME02747	APOSC_03468
OG0008053	DROME01291	APOSC_05241, APOSC_05242
OG0008055	DROME03088	APOSC_14003
OG0008056	DROME02535	APOSC_08885
OG0008062	DROME17709	APOSC_12388
OG0008063	DROME08157	APOSC_22434
OG0008067	DROME19730, DROME19732, DROME19731	APOSC_16252
OG0008068	DROME01969	APOSC_03814
OG0008069	DROME20009	APOSC_20472
OG0008071	DROME09459, DROME16653	APOSC_24421
OG0008072	DROME20664, DROME12867, DROME08206	APOSC_28694
OG0008075	DROME11758	APOSC_08341
OG0008079	DROME10112	APOSC_14186
OG0008080	DROME01083	APOSC_05343
OG0008081	DROME09031	APOSC_19170
OG0008082	DROME14554	APOSC_24746
OG0008087	DROME09309, DROME09310	APOSC_17002
OG0008091	DROME00222	APOSC_18409
OG0008092	DROME20980, DROME20979	APOSC_18004
OG0008094	DROME08591	APOSC_18874
OG0008100	DROME19462	APOSC_07045
OG0008103	DROME10134	APOSC_16584
OG0008104	DROME08058	APOSC_05053
OG0008105	DROME14648	APOSC_17240
OG0008106	DROME10011	APOSC_02206
OG0008107	DROME05339	APOSC_02763
OG0008108	DROME01195, DROME01194	APOSC_17504
OG0008110	DROME00054	APOSC_25259
OG0008113	DROME10166	APOSC_14747
OG0008117	DROME00477	APOSC_02223, APOSC_02222
OG0008120	DROME14547	APOSC_11042
OG0008122	DROME05443, DROME05446, DROME05444, DROME05445	APOSC_20851
OG0008125	DROME00652	APOSC_02610
OG0008126	DROME13720	APOSC_09984, APOSC_25489
OG0008127	DROME20959	APOSC_07880
OG0008136	DROME09512	APOSC_07166
OG0008142	DROME08335, DROME04588, DROME04589, DROME04591, DROME04590, DROME05295, DROME10625, DROME09815, DROME09816, DROME10623, DROME10624, DROME12511, DROME12510, DROME12512, DROME12515, DROME01325, DROME09814, DROME05292, DROME05293, DROME05555, DROME09693, DROME05549, DROME05536	APOSC_17281
OG0008143	DROME15175	APOSC_20779
OG0008201	DROME14121	APOSC_24486
OG0008202	DROME21810	APOSC_07690
OG0008203	DROME06351	APOSC_03043, APOSC_03044
OG0008205	DROME18014	APOSC_26162
OG0008208	DROME16689	APOSC_03726
OG0008216	DROME01108, DROME00866	APOSC_02181
OG0008219	DROME09623	APOSC_01816
OG0008220	DROME11266	APOSC_16489
OG0008224	DROME06232	APOSC_13569
OG0008229	DROME21747	APOSC_04449
OG0008230	DROME04392	APOSC_01050
OG0008232	DROME01932	APOSC_13954
OG0008236	DROME21584	APOSC_13471
OG0008238	DROME14135	APOSC_09010
OG0008239	DROME08355	APOSC_00770
OG0008240	DROME03015	APOSC_04944
OG0008243	DROME17525	APOSC_12489
OG0008245	DROME06758, DROME06760, DROME06759	APOSC_09282
OG0008246	DROME11496, DROME02594	APOSC_21974
OG0008249	DROME19019	APOSC_23287
OG0008250	DROME02536	APOSC_19147
OG0008251	DROME16902	APOSC_06719, APOSC_06718
OG0008254	DROME21984	APOSC_24820
OG0008255	DROME11309	APOSC_29147
OG0008258	DROME16701	APOSC_18575, APOSC_18576, APOSC_18577
OG0008261	DROME00578	APOSC_23556, APOSC_14888
OG0008262	DROME11696	APOSC_16435
OG0008263	DROME00718	APOSC_05613
OG0008264	DROME13492	APOSC_16007, APOSC_10532
OG0008267	DROME10683	APOSC_26204
OG0008268	DROME08337	APOSC_11254
OG0008269	DROME17491	APOSC_11767
OG0008271	DROME06996	APOSC_15408
OG0008273	DROME00516	APOSC_18538
OG0008275	DROME03628, DROME03627	APOSC_09999, APOSC_09998
OG0008278	DROME21695	APOSC_27090
OG0008281	DROME14998	APOSC_25564
OG0008283	DROME20884	APOSC_15446
OG0008288	DROME19471	APOSC_08896
OG0008293	DROME09142	APOSC_05615
OG0008295	DROME02099, DROME09306	APOSC_28274
OG0008298	DROME02895	APOSC_20933
OG0008304	DROME09856	APOSC_26151
OG0008305	DROME01621	APOSC_26364
OG0008307	DROME12835	APOSC_00812
OG0008308	DROME14838	APOSC_06610
OG0008312	DROME02035	APOSC_03983
OG0008313	DROME18135	APOSC_25393
OG0008317	DROME08354	APOSC_08409
OG0008318	DROME03856, DROME03855	APOSC_07399
OG0008319	DROME01120	APOSC_10042
OG0008320	DROME16494	APOSC_08581
OG0008325	DROME03626	APOSC_22229
OG0008327	DROME21746	APOSC_17199
OG0008328	DROME00964, DROME00963	APOSC_27235
OG0008333	DROME20894	APOSC_25210
OG0008335	DROME12715, DROME18818	APOSC_24989
OG0008336	DROME07914	APOSC_28759
OG0008339	DROME15405	APOSC_24725
OG0008341	DROME15491	APOSC_06989
OG0008343	DROME05923	APOSC_10336
OG0008345	DROME14820	APOSC_10582
OG0008346	DROME04695	APOSC_02989
OG0008347	DROME05337	APOSC_27237
OG0008348	DROME00896	APOSC_04923
OG0008349	DROME12360, DROME16513	APOSC_24760
OG0008351	DROME01247	APOSC_03421
OG0008353	DROME16354	APOSC_05405
OG0008355	DROME11930	APOSC_07250
OG0008357	DROME00228	APOSC_20364
OG0008358	DROME14176, DROME14175, DROME14177	APOSC_18427
OG0008359	DROME02002	APOSC_10441
OG0008361	DROME06617	APOSC_27978
OG0008363	DROME09820	APOSC_12772
OG0008364	DROME14632	APOSC_25191
OG0008369	DROME01004, DROME18984	APOSC_20701
OG0008373	DROME07396	APOSC_20839
OG0008377	DROME15639, DROME15638, DROME15637	APOSC_05161
OG0008379	DROME18342	APOSC_11653
OG0008380	DROME20197	APOSC_16416, APOSC_16417
OG0008381	DROME07899	APOSC_18144
OG0008383	DROME00341	APOSC_27193
OG0008384	DROME14218	APOSC_21382
OG0008386	DROME15270, DROME15271	APOSC_04675
OG0008388	DROME15477	APOSC_08414
OG0008392	DROME08319	APOSC_28212
OG0008398	DROME00605	APOSC_10921, APOSC_09318
OG0008400	DROME09510	APOSC_02345
OG0008401	DROME09509, DROME09508	APOSC_11241
OG0008402	DROME00416	APOSC_13502
OG0008403	DROME07792	APOSC_22193
OG0008404	DROME00855	APOSC_06705
OG0008412	DROME08805	APOSC_26156
OG0008415	DROME14546	APOSC_05218
OG0008416	DROME04988, DROME04987	APOSC_28432
OG0008418	DROME02335	APOSC_25353
OG0008422	DROME13691	APOSC_16612
OG0008424	DROME21655	APOSC_12374
OG0008427	DROME09186	APOSC_14976
OG0008438	DROME11926, DROME11925, DROME07463, DROME06893, DROME05709, DROME05710, DROME17230, DROME20551, DROME05713, DROME05712, DROME05711	APOSC_07110
OG0008443	DROME20246	APOSC_12816
OG0008444	DROME06774	APOSC_14295
OG0008454	DROME11871, DROME09648, DROME09646, DROME09645, DROME09649, DROME17823, DROME00882, DROME09651, DROME09650, DROME04640, DROME10130, DROME00881, DROME10129, DROME00883, DROME10438, DROME10439, DROME10437, DROME10422, DROME17947, DROME17948, DROME17822, DROME17821	APOSC_28541
OG0008509	DROME01326	APOSC_12873
OG0008516	DROME15972	APOSC_08682
OG0008522	DROME17936	APOSC_13449
OG0008528	DROME04176	APOSC_24325
OG0008533	DROME00226	APOSC_14916
OG0008534	DROME06269	APOSC_12537
OG0008538	DROME00792	APOSC_13890
OG0008539	DROME17009	APOSC_07394
OG0008540	DROME13108	APOSC_01144
OG0008544	DROME04324	APOSC_18440
OG0008546	DROME15569	APOSC_03316
OG0008555	DROME11395, DROME11394	APOSC_18215
OG0008559	DROME14908	APOSC_01566
OG0008561	DROME12139	APOSC_07820
OG0008562	DROME14061	APOSC_01224
OG0008563	DROME03604	APOSC_22957
OG0008569	DROME14211	APOSC_09585
OG0008570	DROME05758	APOSC_17751
OG0008571	DROME01378	APOSC_27123
OG0008572	DROME13238	APOSC_18400
OG0008573	DROME01886	APOSC_20777
OG0008578	DROME12401	APOSC_22254
OG0008588	DROME12637	APOSC_24866
OG0008591	DROME11628	APOSC_14208
OG0008596	DROME20262	APOSC_20789, APOSC_20790
OG0008600	DROME13072	APOSC_10335
OG0008602	DROME13490	APOSC_02048, APOSC_02047
OG0008606	DROME08229	APOSC_02702
OG0008609	DROME03665	APOSC_10190
OG0008611	DROME14947	APOSC_21770
OG0008620	DROME19856, DROME19857	APOSC_16989
OG0008626	DROME04318	APOSC_24115
OG0008627	DROME19713	APOSC_10330
OG0008628	DROME05518	APOSC_12508
OG0008631	DROME13804	APOSC_22666, APOSC_00303, APOSC_00304, APOSC_05465, APOSC_11326, APOSC_05249, APOSC_18514, APOSC_08546
OG0008639	DROME14156	APOSC_01209
OG0008640	DROME13657, DROME13656	APOSC_24046, APOSC_04145
OG0008644	DROME16291	APOSC_10925
OG0008645	DROME10951	APOSC_25362
OG0008646	DROME20151	APOSC_15865
OG0008647	DROME16287	APOSC_18127
OG0008656	DROME01865	APOSC_18674, APOSC_06708, APOSC_22614
OG0008658	DROME15306	APOSC_27361
OG0008659	DROME06094	APOSC_24797
OG0008662	DROME14303	APOSC_26049
OG0008666	DROME19154	APOSC_24205
OG0008672	DROME21006, DROME03145	APOSC_26835
OG0008673	DROME17016	APOSC_11067
OG0008674	DROME15616	APOSC_02366, APOSC_02367
OG0008676	DROME08298	APOSC_09314
OG0008677	DROME02959	APOSC_06945
OG0008680	DROME02750	APOSC_01148
OG0008681	DROME00538	APOSC_16889
OG0008684	DROME05158	APOSC_06613
OG0008685	DROME14794	APOSC_02453
OG0008686	DROME07016	APOSC_02834, APOSC_16457, APOSC_13309, APOSC_11497, APOSC_03871, APOSC_25722, APOSC_25723
OG0008689	DROME04121	APOSC_09418
OG0008753	DROME16105	APOSC_15261
OG0008760	DROME15736	APOSC_13885
OG0008782	DROME21639	APOSC_16554
OG0008790	DROME10403	APOSC_00052
OG0008792	DROME16975, DROME16976, DROME16974	APOSC_24832, APOSC_24833
OG0008794	DROME08595, DROME09157	APOSC_18114
OG0008799	DROME16243	APOSC_15675
OG0008816	DROME10643	APOSC_22805
OG0008824	DROME09947	APOSC_02746
OG0008826	DROME12581	APOSC_17428
OG0008828	DROME00117	APOSC_10392
OG0008837	DROME16336	APOSC_17582
OG0008840	DROME04981	APOSC_18501
OG0008843	DROME01424, DROME01426, DROME01423, DROME01431, DROME01425, DROME01429, DROME01430, DROME01428, DROME01427	APOSC_05976
OG0008845	DROME08807	APOSC_23551
OG0008847	DROME11187	APOSC_17876
OG0008859	DROME11945	APOSC_24752
OG0008870	DROME02619	APOSC_09152
OG0008877	DROME16950	APOSC_12195
OG0008879	DROME01892, DROME01893	APOSC_19737
OG0008885	DROME18530	APOSC_16891
OG0008891	DROME12640	APOSC_24313
OG0008900	DROME13719	APOSC_06374
OG0008910	DROME13999	APOSC_15192
OG0008914	DROME12250	APOSC_06662
OG0008915	DROME17080	APOSC_17436
OG0008916	DROME11514	APOSC_22266
OG0008917	DROME18742	APOSC_12271
OG0008922	DROME15229	APOSC_04249
OG0008924	DROME15634	APOSC_26758
OG0008928	DROME02311, DROME02308	APOSC_14917
OG0008929	DROME08852	APOSC_12309
OG0008933	DROME18427	APOSC_04298
OG0008938	DROME08097	APOSC_19903
OG0008946	DROME03547	APOSC_04678
OG0008953	DROME07710, DROME03933	APOSC_18858
OG0008959	DROME08488	APOSC_25710
OG0008962	DROME06752, DROME17394, DROME10394	APOSC_26390
OG0009044	DROME20940	APOSC_08072
OG0009048	DROME03532	APOSC_11191
OG0009049	DROME14792	APOSC_17192
OG0009052	DROME09266, DROME09267	APOSC_20867
OG0009055	DROME04696	APOSC_24510
OG0009067	DROME13879	APOSC_28943
OG0009076	DROME05207	APOSC_27378
OG0009083	DROME13205	APOSC_04921
OG0009084	DROME06270	APOSC_24044
OG0009110	DROME14233	APOSC_08117
OG0009121	DROME13608	APOSC_18125
OG0009123	DROME21384	APOSC_22883
OG0009127	DROME15729	APOSC_07237
OG0009147	DROME19642	APOSC_05114
OG0009152	DROME20327, DROME20329, DROME20328	APOSC_13267
OG0009153	DROME09853	APOSC_03627
OG0009157	DROME17933	APOSC_21449
OG0009158	DROME19303	APOSC_17527, APOSC_17526
OG0009163	DROME00113	APOSC_19507
OG0009168	DROME00391	APOSC_12307
OG0009169	DROME14808	APOSC_03805
OG0009175	DROME08856	APOSC_18696
OG0009182	DROME21411, DROME21410, DROME21412	APOSC_09270
OG0009190	DROME01051, DROME07457	APOSC_07006
OG0009191	DROME07168	APOSC_08226, APOSC_22246
OG0009194	DROME05340	APOSC_13009
OG0009196	DROME06068	APOSC_23100
OG0009198	DROME02242	APOSC_25192
OG0009307	DROME21568	APOSC_24992
OG0009313	DROME10771	APOSC_25114
OG0009315	DROME07613	APOSC_01539
OG0009344	DROME07626	APOSC_13183
OG0009351	DROME06533, DROME06535, DROME06532, DROME06530, DROME06531, DROME06534	APOSC_12612
OG0009356	DROME15974	APOSC_10994
OG0009370	DROME09859	APOSC_25746
OG0009378	DROME15726	APOSC_25035, APOSC_25034
OG0009386	DROME00798	APOSC_11731, APOSC_27172, APOSC_11061
OG0009388	DROME17894	APOSC_10910
OG0009390	DROME02337	APOSC_23256
OG0009392	DROME01321, DROME06882	APOSC_12613
OG0009400	DROME06436	APOSC_25096
OG0009402	DROME13806, DROME13805	APOSC_24208
OG0009415	DROME16962	APOSC_15859
OG0009419	DROME21522	APOSC_17742
OG0009423	DROME08950	APOSC_09997
OG0009434	DROME07128	APOSC_02438
