Orthogroup	DROME	ASTMX
OG0002831	DROME21764, DROME21763	ASTMX07219
OG0002832	DROME20194	ASTMX16063, ASTMX15257
OG0002833	DROME08474, DROME08472, DROME08473, DROME08475	ASTMX17660, ASTMX15980
OG0002835	DROME04546	ASTMX07497, ASTMX15221
OG0002836	DROME03263	ASTMX16518, ASTMX08868
OG0002837	DROME16455	ASTMX06183, ASTMX02695, ASTMX11101
OG0002838	DROME19188	ASTMX07617, ASTMX19008
OG0002839	DROME20539, DROME20540	ASTMX10136
OG0002840	DROME20941	ASTMX03567, ASTMX10233
OG0002841	DROME06956	ASTMX20703
OG0002843	DROME05626	ASTMX23062, ASTMX16351
OG0002844	DROME01327, DROME00485	ASTMX09226, ASTMX16992
OG0002845	DROME21934, DROME05525, DROME05526	ASTMX01725
OG0002846	DROME12562	ASTMX08489
OG0002848	DROME11797	ASTMX12620
OG0002850	DROME18798	ASTMX15162
OG0002851	DROME07485, DROME07488, DROME07486, DROME07487	ASTMX03703, ASTMX14358, ASTMX04838
OG0002854	DROME03526, DROME03527	ASTMX20047
OG0002856	DROME10602, DROME10600, DROME10603, DROME10601	ASTMX19709, ASTMX07905, ASTMX19196, ASTMX12028
OG0002858	DROME20172, DROME20171	ASTMX20339, ASTMX17651
OG0002859	DROME13204	ASTMX17158
OG0002860	DROME21067	ASTMX03636
OG0002861	DROME19141	ASTMX20391
OG0002862	DROME14414	ASTMX17381, ASTMX08708, ASTMX20940, ASTMX11428
OG0002865	DROME09974	ASTMX09485
OG0002866	DROME08853	ASTMX20659, ASTMX21913
OG0002868	DROME08895, DROME08893, DROME08894	ASTMX09293, ASTMX09292, ASTMX05079
OG0002869	DROME01493	ASTMX16665, ASTMX16669, ASTMX21589, ASTMX02041
OG0002870	DROME05751	ASTMX01395
OG0002872	DROME09095	ASTMX04272
OG0002873	DROME15273, DROME15275, DROME15274	ASTMX03633
OG0002876	DROME02491	ASTMX00547, ASTMX12943
OG0002877	DROME16795	ASTMX02938
OG0002879	DROME05962	ASTMX09549, ASTMX04541
OG0002880	DROME09708	ASTMX08916, ASTMX10765, ASTMX12917, ASTMX10766
OG0002882	DROME15316	ASTMX00741
OG0002883	DROME19983, DROME19982	ASTMX12110
OG0002884	DROME00136	ASTMX09433
OG0002885	DROME10516	ASTMX03303, ASTMX06907
OG0002888	DROME08352, DROME08351	ASTMX17659, ASTMX11387
OG0002889	DROME18283, DROME18285, DROME18284	ASTMX22104, ASTMX16163
OG0002890	DROME12018	ASTMX13782, ASTMX17134, ASTMX11262, ASTMX06745
OG0002891	DROME12152	ASTMX14161
OG0002892	DROME18981	ASTMX14206, ASTMX04005, ASTMX08598, ASTMX10377
OG0002893	DROME14268	ASTMX04172
OG0002894	DROME07096, DROME07097	ASTMX03268, ASTMX12100
OG0002895	DROME16391, DROME16390	ASTMX12952, ASTMX14061, ASTMX05379
OG0002896	DROME00179, DROME00180	ASTMX19105, ASTMX09780, ASTMX08412
OG0002897	DROME08372	ASTMX10736
OG0002898	DROME21521	ASTMX14754
OG0002899	DROME09113	ASTMX06782, ASTMX18211
OG0002900	DROME06374	ASTMX09021, ASTMX09858
OG0002902	DROME12234, DROME12235	ASTMX16032, ASTMX07744
OG0002905	DROME02163, DROME02164	ASTMX05245, ASTMX16672
OG0002906	DROME12553, DROME12554	ASTMX02587, ASTMX00583
OG0002907	DROME00536, DROME00537, DROME00535	ASTMX10573, ASTMX09015
OG0002909	DROME00512	ASTMX17748, ASTMX08531
OG0002910	DROME07768	ASTMX08537
OG0002911	DROME01531, DROME01532, DROME01530	ASTMX07620, ASTMX09963
OG0002912	DROME03365, DROME03361, DROME03364	ASTMX03571
OG0002915	DROME05142, DROME05144, DROME05146, DROME05143, DROME05145, DROME05147	ASTMX10897, ASTMX15512
OG0002916	DROME03083	ASTMX02914, ASTMX10017, ASTMX10016
OG0002917	DROME13023, DROME13021, DROME13019, DROME13018, DROME13015, DROME13020, DROME13017, DROME13022, DROME13016	ASTMX06336
OG0002921	DROME20904, DROME20903	ASTMX17074
OG0002922	DROME13161	ASTMX21382, ASTMX09964
OG0002924	DROME15371	ASTMX00258, ASTMX06225, ASTMX07771
OG0002925	DROME09078, DROME09077, DROME18817, DROME18816	ASTMX07510, ASTMX11462, ASTMX04330
OG0002926	DROME01891	ASTMX12392, ASTMX07910
OG0002927	DROME09412, DROME09413	ASTMX14610
OG0002944	DROME18576	ASTMX13024, ASTMX18030, ASTMX12751
OG0002945	DROME02620	ASTMX07832
OG0002948	DROME05969, DROME05968, DROME05967, DROME05966	ASTMX09230
OG0002949	DROME10410, DROME10411	ASTMX10636
OG0002952	DROME10856, DROME10855, DROME10853, DROME10854	ASTMX11800, ASTMX03890
OG0002953	DROME06983, DROME06984	ASTMX05287
OG0002954	DROME12606, DROME12607	ASTMX14496, ASTMX00341
OG0002955	DROME16794	ASTMX04547, ASTMX22263
OG0002956	DROME13931, DROME13930, DROME13929	ASTMX02448, ASTMX06899, ASTMX18169
OG0002957	DROME15903, DROME15902	ASTMX16714
OG0002959	DROME21736	ASTMX03291, ASTMX13416, ASTMX16543
OG0002960	DROME20297, DROME20296, DROME20294, DROME20295, DROME20293	ASTMX13796
OG0002962	DROME20600	ASTMX21110, ASTMX21109, ASTMX07712, ASTMX18086
OG0002964	DROME17991, DROME17992, DROME17989, DROME17985, DROME17987, DROME17984, DROME17988, DROME17990, DROME17986	ASTMX05000, ASTMX07844, ASTMX21735
OG0002966	DROME20414, DROME20412, DROME20411, DROME20415, DROME20410, DROME20413	ASTMX10395, ASTMX14585, ASTMX08283
OG0002968	DROME10921	ASTMX08777
OG0002968	DROME05214	ASTMX16814
OG0002969	DROME04084, DROME04085	ASTMX19487
OG0002973	DROME19229, DROME19228	ASTMX00766, ASTMX03063
OG0002974	DROME01465	ASTMX22896, ASTMX03538
OG0002975	DROME00051, DROME00050	ASTMX23071
OG0002976	DROME16320, DROME20322, DROME20323	ASTMX03355
OG0002977	DROME10042, DROME10040, DROME10039, DROME10038, DROME10036, DROME10037, DROME10041, DROME10043	ASTMX16248
OG0002978	DROME09324, DROME11790	ASTMX09737, ASTMX04699, ASTMX14100, ASTMX01387
OG0002979	DROME15607	ASTMX11853, ASTMX19791
OG0002982	DROME07294, DROME07292, DROME07295, DROME07293	ASTMX12949
OG0002983	DROME12376	ASTMX02519, ASTMX22054, ASTMX06014
OG0002984	DROME11997	ASTMX09070
OG0002985	DROME08067, DROME08066, DROME08064, DROME08065, DROME08063	ASTMX14851, ASTMX21191
OG0002986	DROME06888	ASTMX08841, ASTMX01002, ASTMX10260
OG0002987	DROME13970, DROME13977	ASTMX04738
OG0002990	DROME12949, DROME12950	ASTMX05794, ASTMX20875, ASTMX07804
OG0002991	DROME05520, DROME05522, DROME05521	ASTMX02776
OG0002992	DROME16899, DROME16900	ASTMX13119, ASTMX04764
OG0002994	DROME07777, DROME07776	ASTMX06744, ASTMX13783
OG0002995	DROME15764, DROME15763, DROME15761, DROME15762, DROME15765	ASTMX01369
OG0002997	DROME02903	ASTMX10330
OG0002998	DROME04901, DROME04900, DROME04899	ASTMX08338, ASTMX01774, ASTMX17111
OG0003001	DROME12222	ASTMX15125, ASTMX00486
OG0003004	DROME09624, DROME09625, DROME12361, DROME12362, DROME10708	ASTMX16526, ASTMX06062, ASTMX17299
OG0003005	DROME19774	ASTMX04617
OG0003006	DROME00129	ASTMX20088, ASTMX15978, ASTMX15977, ASTMX19876
OG0003008	DROME10417, DROME10419, DROME10418	ASTMX11361, ASTMX06537, ASTMX11563
OG0003010	DROME09942, DROME21676, DROME21680, DROME21679, DROME21678, DROME21677	ASTMX07751
OG0003011	DROME17655, DROME17656	ASTMX11395, ASTMX14305, ASTMX19701
OG0003012	DROME16686	ASTMX10744, ASTMX09447, ASTMX17773
OG0003014	DROME20620	ASTMX18669, ASTMX03277
OG0003016	DROME06109, DROME04760	ASTMX20183, ASTMX02288
OG0003017	DROME03993, DROME03994	ASTMX20936, ASTMX18161
OG0003018	DROME01985	ASTMX09335
OG0003019	DROME14436	ASTMX21902
OG0003021	DROME11191	ASTMX13837
OG0003022	DROME12200	ASTMX11483
OG0003023	DROME04319, DROME04320, DROME04322, DROME19161, DROME19162, DROME20477, DROME20476, DROME19693	ASTMX05867, ASTMX05966, ASTMX22290
OG0003024	DROME14540, DROME13066	ASTMX18655, ASTMX03805
OG0003025	DROME16128	ASTMX13447, ASTMX18869, ASTMX11744
OG0003026	DROME01191	ASTMX04873
OG0003027	DROME13632	ASTMX13439, ASTMX00386
OG0003028	DROME19503	ASTMX04249
OG0003029	DROME01355, DROME01353, DROME01354, DROME01356	ASTMX08718, ASTMX07235
OG0003030	DROME20783, DROME03164	ASTMX20050, ASTMX17904
OG0003031	DROME10589, DROME10590	ASTMX19116, ASTMX09602
OG0003033	DROME02552	ASTMX09542
OG0003034	DROME13458	ASTMX08258
OG0003035	DROME10664	ASTMX07906, ASTMX08632
OG0003036	DROME08134	ASTMX22808, ASTMX02382
OG0003038	DROME21419, DROME21417, DROME21418, DROME21415, DROME21416	ASTMX11869, ASTMX03732
OG0003041	DROME13990, DROME13989	ASTMX16824
OG0003042	DROME19648, DROME19650, DROME19649	ASTMX22431, ASTMX08657
OG0003043	DROME01115	ASTMX12456
OG0003044	DROME07467	ASTMX03506
OG0003045	DROME10689, DROME10687, DROME10688	ASTMX02264
OG0003046	DROME06986	ASTMX01068, ASTMX01067, ASTMX21979
OG0003048	DROME03285	ASTMX18595, ASTMX16216, ASTMX21980
OG0003049	DROME11842	ASTMX09040, ASTMX11555
OG0003050	DROME21024, DROME21025	ASTMX21807, ASTMX22136
OG0003052	DROME17384, DROME22105, DROME17383	ASTMX07304
OG0003053	DROME05736	ASTMX09045
OG0003054	DROME15214	ASTMX00110, ASTMX09568
OG0003055	DROME13955	ASTMX20532, ASTMX04937, ASTMX14054
OG0003056	DROME01323, DROME01324	ASTMX17404, ASTMX17406
OG0003058	DROME03947	ASTMX12378, ASTMX15897
OG0003059	DROME10348, DROME10347, DROME10349, DROME10350	ASTMX11573, ASTMX03262
OG0003060	DROME04543	ASTMX14156, ASTMX06493, ASTMX04925
OG0003062	DROME19727	ASTMX08924, ASTMX17139, ASTMX07083
OG0003063	DROME03416	ASTMX16164
OG0003064	DROME05139, DROME16537, DROME16536	ASTMX02348
OG0003065	DROME07296	ASTMX16223, ASTMX11526
OG0003066	DROME19326	ASTMX01076
OG0003072	DROME09180, DROME09181	ASTMX14570, ASTMX08544
OG0003073	DROME13385, DROME14642	ASTMX21813, ASTMX00976
OG0003074	DROME08737, DROME08738, DROME08736, DROME08735	ASTMX14062, ASTMX09834, ASTMX07438
OG0003078	DROME00990	ASTMX01682
OG0003079	DROME11418, DROME11417	ASTMX08960, ASTMX02438
OG0003080	DROME07733	ASTMX20078, ASTMX14727, ASTMX14726, ASTMX00029, ASTMX16647, ASTMX20403, ASTMX16692
OG0003090	DROME08348, DROME08349	ASTMX07964, ASTMX09342, ASTMX11450, ASTMX00188, ASTMX22375
OG0003101	DROME16966, DROME16965, DROME16967	ASTMX19919, ASTMX06150, ASTMX01755
OG0003103	DROME19370, DROME19375, DROME19374, DROME19371, DROME19372	ASTMX12562
OG0003104	DROME01186, DROME01187	ASTMX09610, ASTMX11561, ASTMX09609
OG0003105	DROME14362, DROME14361, DROME14360	ASTMX00325, ASTMX00326
OG0003106	DROME07627	ASTMX06237
OG0003107	DROME12506	ASTMX02590, ASTMX16600
OG0003108	DROME13177, DROME13178	ASTMX05191
OG0003109	DROME00284	ASTMX18781
OG0003110	DROME09020	ASTMX00133
OG0003112	DROME16468, DROME01349, DROME01348	ASTMX02525
OG0003113	DROME01816, DROME01817	ASTMX13016, ASTMX07578
OG0003114	DROME04951, DROME04952	ASTMX02715, ASTMX03943
OG0003115	DROME18331	ASTMX18170, ASTMX11011, ASTMX01881
OG0003116	DROME20130	ASTMX07169, ASTMX03748
OG0003118	DROME11873, DROME11872	ASTMX17621, ASTMX15584, ASTMX10419
OG0003119	DROME02450, DROME02453, DROME02451	ASTMX06194, ASTMX21119
OG0003120	DROME17944	ASTMX15617, ASTMX15618
OG0003121	DROME19886, DROME19887	ASTMX06230, ASTMX18167, ASTMX02445
OG0003123	DROME20099	ASTMX07429, ASTMX06241
OG0003125	DROME08841, DROME08840	ASTMX13117
OG0003126	DROME07155, DROME07156, DROME07159, DROME07160, DROME07161, DROME07158, DROME07157, DROME05531, DROME05529, DROME05530, DROME05534, DROME05533, DROME05532, DROME07164, DROME07165, DROME07163, DROME07162	ASTMX14715
OG0003128	DROME20310, DROME20309	ASTMX20600
OG0003130	DROME20301, DROME20300	ASTMX09888
OG0003132	DROME12375	ASTMX04307
OG0003135	DROME07491	ASTMX04429
OG0003136	DROME17171	ASTMX13058, ASTMX01379, ASTMX19806
OG0003138	DROME18809	ASTMX06553
OG0003140	DROME06905, DROME06907, DROME06906, DROME06909, DROME06908	ASTMX13627, ASTMX15157, ASTMX21926, ASTMX01723
OG0003141	DROME21226, DROME21227	ASTMX09233, ASTMX11515, ASTMX10094
OG0003142	DROME11840	ASTMX08629, ASTMX09849, ASTMX19194
OG0003144	DROME13433	ASTMX13684, ASTMX08230
OG0003145	DROME03862	ASTMX16469, ASTMX16882
OG0003146	DROME01929	ASTMX10808
OG0003147	DROME16290, DROME16289	ASTMX16613
OG0003148	DROME18800, DROME18799	ASTMX12896, ASTMX07507, ASTMX14971
OG0003149	DROME16606, DROME16608	ASTMX10129
OG0003150	DROME19300	ASTMX11834, ASTMX21211
OG0003151	DROME04792	ASTMX11951, ASTMX21033, ASTMX05673
OG0003152	DROME17760	ASTMX11668, ASTMX10214
OG0003153	DROME21845	ASTMX21330
OG0003154	DROME05761	ASTMX06476
OG0003156	DROME13943	ASTMX18933
OG0003157	DROME06121, DROME06123, DROME06124, DROME06122, DROME06125, DROME06126	ASTMX06118
OG0003158	DROME02271	ASTMX12999, ASTMX02638
OG0003159	DROME05071	ASTMX12859, ASTMX09033, ASTMX07619
OG0003160	DROME17382	ASTMX02814, ASTMX16455
OG0003161	DROME12081	ASTMX13679, ASTMX15650
OG0003164	DROME01606	ASTMX01170, ASTMX15907
OG0003165	DROME00374, DROME00377, DROME00375, DROME00376	ASTMX03289, ASTMX04540
OG0003169	DROME03939	ASTMX07868
OG0003171	DROME20192, DROME20189, DROME20190, DROME20191, DROME20193	ASTMX22824
OG0003172	DROME02195	ASTMX12697
OG0003173	DROME20160, DROME20161	ASTMX20601, ASTMX20314, ASTMX05950
OG0003174	DROME21527, DROME21526, DROME21528	ASTMX07988
OG0003175	DROME02106	ASTMX20854, ASTMX00657
OG0003176	DROME19128	ASTMX02580
OG0003178	DROME10286, DROME10285	ASTMX16511, ASTMX15240
OG0003179	DROME19635	ASTMX22089
OG0003180	DROME11167, DROME11166	ASTMX09365
OG0003181	DROME02965, DROME02966, DROME02967, DROME02968, DROME02969	ASTMX18964, ASTMX11371
OG0003182	DROME01632	ASTMX01957, ASTMX21704
OG0003183	DROME05040, DROME05042, DROME05041	ASTMX15472, ASTMX04269
OG0003184	DROME11152	ASTMX09649, ASTMX22723
OG0003185	DROME08767, DROME08766	ASTMX08990, ASTMX16307
OG0003188	DROME03250, DROME03249	ASTMX12866, ASTMX05144, ASTMX18728, ASTMX06943
OG0003189	DROME13140, DROME13139, DROME13141, DROME13138	ASTMX03737
OG0003191	DROME09590	ASTMX00980, ASTMX19044
OG0003192	DROME12610	ASTMX20427, ASTMX05442
OG0003193	DROME14192	ASTMX04173, ASTMX07557
OG0003197	DROME21048	ASTMX08037
OG0003198	DROME07357	ASTMX14796
OG0003199	DROME12668, DROME21725, DROME21726	ASTMX13735, ASTMX17609
OG0003202	DROME05838, DROME05839	ASTMX10006
OG0003203	DROME05382, DROME05385, DROME05386, DROME05383, DROME05384	ASTMX04267, ASTMX15368
OG0003205	DROME06205, DROME06206	ASTMX07896, ASTMX13085, ASTMX06944
OG0003207	DROME14952	ASTMX00941, ASTMX16303
OG0003210	DROME16773, DROME16774	ASTMX10368, ASTMX08853, ASTMX06477
OG0003212	DROME16100	ASTMX13329, ASTMX01976
OG0003214	DROME00548	ASTMX08653
OG0003215	DROME09352	ASTMX04892
OG0003217	DROME21077	ASTMX02353, ASTMX14721
OG0003218	DROME08230	ASTMX15207
OG0003219	DROME09373	ASTMX01631
OG0003220	DROME11342, DROME11341	ASTMX21037, ASTMX05784
OG0003221	DROME00225, DROME00224	ASTMX04321, ASTMX04290
OG0003222	DROME18303, DROME18302, DROME18304	ASTMX08890, ASTMX02588, ASTMX06133
OG0003223	DROME09209	ASTMX06346, ASTMX06347
OG0003224	DROME09348, DROME09349, DROME09347	ASTMX07863, ASTMX13264, ASTMX05296
OG0003225	DROME18849	ASTMX10853, ASTMX22401
OG0003228	DROME21008	ASTMX10791, ASTMX02764
OG0003229	DROME01144	ASTMX17506, ASTMX12857
OG0003230	DROME17741	ASTMX13387
OG0003231	DROME19301	ASTMX02884
OG0003235	DROME05661, DROME05663, DROME05662	ASTMX16993
OG0003240	DROME12807	ASTMX02082, ASTMX01039, ASTMX17067, ASTMX10438
OG0003251	DROME19769, DROME19768, DROME16949	ASTMX09724, ASTMX15809, ASTMX03540
OG0003252	DROME18445	ASTMX03281, ASTMX01275
OG0003254	DROME02901	ASTMX04636, ASTMX03953
OG0003255	DROME06336	ASTMX12251
OG0003257	DROME15418	ASTMX14786, ASTMX22306, ASTMX04534
OG0003261	DROME07634, DROME07633	ASTMX19028
OG0003262	DROME21043, DROME21045, DROME21044	ASTMX09623, ASTMX05093, ASTMX09613
OG0003263	DROME09851	ASTMX06871
OG0003264	DROME08076	ASTMX12623, ASTMX02507, ASTMX17172
OG0003267	DROME01973, DROME01974, DROME02727	ASTMX16323, ASTMX07667
OG0003268	DROME20306	ASTMX13578
OG0003269	DROME11682	ASTMX07746, ASTMX16031
OG0003272	DROME19754, DROME19755, DROME00829	ASTMX16097, ASTMX17574
OG0003273	DROME01509	ASTMX03258
OG0003275	DROME11988, DROME11987	ASTMX20071, ASTMX00521
OG0003277	DROME07456	ASTMX08840, ASTMX22126
OG0003279	DROME01016, DROME01017, DROME01018	ASTMX11486, ASTMX04660
OG0003280	DROME06169, DROME06168, DROME04670, DROME04668, DROME04669	ASTMX15864
OG0003282	DROME17686	ASTMX09305, ASTMX07991
OG0003283	DROME12472	ASTMX16304
OG0003284	DROME06818	ASTMX00092
OG0003287	DROME04328, DROME08276	ASTMX06398, ASTMX14109
OG0003288	DROME00366, DROME00364, DROME00365	ASTMX01172
OG0003289	DROME20541, DROME20542	ASTMX09581, ASTMX11746, ASTMX02626, ASTMX12831
OG0003290	DROME00517	ASTMX03173
OG0003291	DROME20523	ASTMX12200
OG0003293	DROME14676	ASTMX14284, ASTMX14283
OG0003294	DROME01659, DROME01660	ASTMX12473
OG0003296	DROME06822, DROME13531	ASTMX13206, ASTMX05984
OG0003297	DROME19465	ASTMX17343
OG0003298	DROME08089	ASTMX04625
OG0003299	DROME08284, DROME14772, DROME14767, DROME14773, DROME14768, DROME14774, DROME14769, DROME14771, DROME14770	ASTMX05504
OG0003301	DROME18741	ASTMX10951
OG0003302	DROME01480	ASTMX03967, ASTMX14885
OG0003303	DROME19468, DROME19469, DROME10718, DROME01925, DROME19470	ASTMX21947, ASTMX20298
OG0003304	DROME02914, DROME02913	ASTMX01812
OG0003305	DROME13149	ASTMX22768, ASTMX07790, ASTMX07791, ASTMX14350, ASTMX07789
OG0003306	DROME10136	ASTMX19066
OG0003307	DROME17313	ASTMX14758, ASTMX14757, ASTMX04729
OG0003309	DROME19043, DROME19042	ASTMX02666, ASTMX18550, ASTMX01675, ASTMX00158
OG0003311	DROME15213	ASTMX01126, ASTMX10706, ASTMX06164, ASTMX20152
OG0003314	DROME09986, DROME09988, DROME09987, DROME09985	ASTMX10703, ASTMX01641, ASTMX12479, ASTMX22732
OG0003317	DROME19362	ASTMX17437
OG0003318	DROME16706	ASTMX01091, ASTMX15793, ASTMX04784, ASTMX15792, ASTMX15791
OG0003320	DROME12326	ASTMX17270
OG0003327	DROME19734	ASTMX10363, ASTMX06502
OG0003329	DROME10094, DROME10095	ASTMX03339, ASTMX07785
OG0003330	DROME03252, DROME03251	ASTMX05145
OG0003331	DROME12208, DROME12210, DROME12207, DROME12209	ASTMX04420, ASTMX08193
OG0003332	DROME00791	ASTMX15129, ASTMX08712, ASTMX05756
OG0003333	DROME10886, DROME10885, DROME10884	ASTMX03589, ASTMX04374
OG0003335	DROME18113, DROME18112	ASTMX10999
OG0003336	DROME10919, DROME10920, DROME10917	ASTMX03852, ASTMX14190, ASTMX09729, ASTMX05727
OG0003337	DROME15232	ASTMX09237, ASTMX09238
OG0003340	DROME16534, DROME16533	ASTMX20458, ASTMX04299
OG0003341	DROME01797	ASTMX13167
OG0003343	DROME09151	ASTMX05881
OG0003344	DROME04462, DROME04461	ASTMX13412
OG0003346	DROME13869	ASTMX22669
OG0003347	DROME11879, DROME11880	ASTMX17698, ASTMX05419
OG0003349	DROME08306, DROME08305, DROME08304	ASTMX06632, ASTMX06577
OG0003350	DROME00177, DROME00176	ASTMX05436, ASTMX17847, ASTMX01138, ASTMX22134
OG0003352	DROME13172	ASTMX07532, ASTMX10406, ASTMX00833
OG0003353	DROME11820, DROME11822, DROME11821	ASTMX08541
OG0003354	DROME19858	ASTMX21682
OG0003356	DROME15849	ASTMX19698, ASTMX21492
OG0003357	DROME12029	ASTMX00318
OG0003358	DROME16921	ASTMX15835
OG0003359	DROME18758	ASTMX08948
OG0003360	DROME20878, DROME20879	ASTMX22262, ASTMX04549, ASTMX22698, ASTMX04548
OG0003361	DROME13197	ASTMX02459, ASTMX04442
OG0003363	DROME10311, DROME10310, DROME10313, DROME10312	ASTMX05464
OG0003364	DROME00064	ASTMX06273, ASTMX21297
OG0003365	DROME04108	ASTMX03051, ASTMX05516
OG0003366	DROME12603, DROME20629, DROME02253, DROME12602, DROME09664	ASTMX02786
OG0003367	DROME12239	ASTMX22230, ASTMX02176
OG0003368	DROME16106, DROME16107	ASTMX18958, ASTMX00275
OG0003370	DROME12377, DROME12378	ASTMX19055, ASTMX04318
OG0003371	DROME09945, DROME09943, DROME09944, DROME09946	ASTMX19054, ASTMX00217, ASTMX01969, ASTMX00956
OG0003372	DROME18186, DROME18187, DROME18189, DROME18182, DROME18183, DROME18184, DROME18185, DROME18188	ASTMX17792, ASTMX22090
OG0003374	DROME06476, DROME06475, DROME06474	ASTMX00872, ASTMX16829, ASTMX01333
OG0003375	DROME21029	ASTMX13635
OG0003376	DROME16130, DROME16131, DROME16129	ASTMX16960
OG0003377	DROME20606	ASTMX18938
OG0003378	DROME18533	ASTMX07310, ASTMX10913, ASTMX18798
OG0003380	DROME14333	ASTMX21115, ASTMX05978, ASTMX21392
OG0003381	DROME10051	ASTMX16159, ASTMX08992
OG0003384	DROME17249, DROME17250	ASTMX13160, ASTMX02808, ASTMX09958
OG0003386	DROME07039, DROME07040, DROME07041	ASTMX15558, ASTMX05500
OG0003388	DROME11674, DROME19363	ASTMX07669, ASTMX03217, ASTMX03218
OG0003392	DROME11355	ASTMX17435, ASTMX20620
OG0003394	DROME14094	ASTMX12715
OG0003401	DROME10424	ASTMX15731, ASTMX19715, ASTMX11019
OG0003402	DROME17185	ASTMX19529, ASTMX13153, ASTMX21364, ASTMX20402, ASTMX17333
OG0003419	DROME18310	ASTMX09665, ASTMX22627
OG0003421	DROME04908, DROME07137, DROME07651	ASTMX03751
OG0003422	DROME04814	ASTMX16317
OG0003425	DROME11464, DROME11465, DROME11463	ASTMX10571
OG0003426	DROME12495	ASTMX04641
OG0003429	DROME10812	ASTMX01780
OG0003430	DROME19610, DROME04057	ASTMX03478, ASTMX11528, ASTMX06739
OG0003431	DROME13747	ASTMX02037
OG0003433	DROME02216, DROME02219, DROME02218, DROME02217	ASTMX18120, ASTMX05648
OG0003434	DROME00166, DROME15353	ASTMX16757
OG0003437	DROME09807	ASTMX18378, ASTMX16135, ASTMX15000
OG0003442	DROME06015, DROME06013, DROME06014	ASTMX04859, ASTMX01667, ASTMX05506
OG0003443	DROME18500	ASTMX12664, ASTMX04558
OG0003444	DROME05516, DROME05517, DROME05515, DROME06639	ASTMX02545, ASTMX01080, ASTMX02546, ASTMX01079
OG0003448	DROME02828, DROME02829, DROME02830	ASTMX13573, ASTMX13913, ASTMX17648
OG0003450	DROME03280	ASTMX21046
OG0003452	DROME16213, DROME16214, DROME16217, DROME16216, DROME16215	ASTMX07622
OG0003454	DROME10067	ASTMX17262, ASTMX01805, ASTMX17046
OG0003455	DROME04003	ASTMX03443
OG0003456	DROME19556	ASTMX21655, ASTMX18222, ASTMX04968
OG0003457	DROME06510, DROME06508, DROME06509	ASTMX17161, ASTMX01405
OG0003458	DROME04148	ASTMX10149
OG0003459	DROME18560, DROME18559, DROME18562, DROME18558, DROME18564, DROME18561, DROME18557, DROME18563, DROME18556	ASTMX10610, ASTMX08523
OG0003461	DROME17474, DROME21694	ASTMX15709
OG0003462	DROME00239	ASTMX22437
OG0003463	DROME20444	ASTMX08158, ASTMX19125, ASTMX17220
OG0003464	DROME06231	ASTMX07673
OG0003465	DROME04464	ASTMX08614
OG0003466	DROME16278	ASTMX18103, ASTMX01489, ASTMX09766, ASTMX12180, ASTMX07980
OG0003467	DROME06043, DROME06042	ASTMX15385
OG0003469	DROME04366, DROME04367, DROME04365	ASTMX02623
OG0003470	DROME13653	ASTMX20804
OG0003472	DROME09631, DROME09633	ASTMX00009
OG0003473	DROME00049	ASTMX07041
