Orthogroup	MOUSE	CAEEL
OG0005936	MOUSE19948, MOUSE19946, MOUSE19947	CAEEL07303
OG0005937	MOUSE14417, MOUSE14414, MOUSE14415	CAEEL10539
OG0005938	MOUSE13211, MOUSE13212, MOUSE13210	CAEEL06000, CAEEL09583
OG0005940	MOUSE27467	CAEEL04134
OG0005941	MOUSE18684	CAEEL08713
OG0005943	MOUSE14299, MOUSE14298, MOUSE14296, MOUSE14297	CAEEL02014
OG0005946	MOUSE53517, MOUSE53518	CAEEL11452, CAEEL11968
OG0005947	MOUSE13123, MOUSE13120, MOUSE13122	CAEEL19240
OG0005949	MOUSE37563, MOUSE37562	CAEEL12005
OG0005950	MOUSE06852, MOUSE06853, MOUSE06850	CAEEL02721
OG0005952	MOUSE02830	CAEEL08042
OG0005953	MOUSE10404, MOUSE10401	CAEEL01826
OG0005957	MOUSE32426	CAEEL13678, CAEEL02860
OG0005960	MOUSE36097, MOUSE36098	CAEEL18529, CAEEL16584
OG0005963	MOUSE09064	CAEEL02429, CAEEL11102
OG0005965	MOUSE36148	CAEEL17925
OG0005966	MOUSE16974, MOUSE16973	CAEEL05490
OG0005967	MOUSE14023	CAEEL08429
OG0005968	MOUSE29105, MOUSE19001	CAEEL01646
OG0005969	MOUSE18215	CAEEL01577
OG0005970	MOUSE31327, MOUSE31324, MOUSE31323, MOUSE31325, MOUSE31322, MOUSE31326	CAEEL16383
OG0005973	MOUSE07223, MOUSE07222	CAEEL13364
OG0005974	MOUSE24031, MOUSE24032	CAEEL11184
OG0005975	MOUSE53724, MOUSE53723, MOUSE53725, MOUSE29688, MOUSE54426	CAEEL05822
OG0005976	MOUSE22127	CAEEL15581
OG0005977	MOUSE39172, MOUSE39171	CAEEL04186
OG0005978	MOUSE05375, MOUSE05374	CAEEL08320
OG0005980	MOUSE18255	CAEEL05471
OG0005982	MOUSE10476, MOUSE10478, MOUSE10475, MOUSE10477	CAEEL04709
OG0005984	MOUSE13162	CAEEL06514, CAEEL07173
OG0005985	MOUSE20715, MOUSE20714	CAEEL11206
OG0005987	MOUSE19110, MOUSE55047	CAEEL05677
OG0005989	MOUSE45928, MOUSE45929	CAEEL14108
OG0005991	MOUSE39460, MOUSE39457, MOUSE39459, MOUSE39456, MOUSE39458	CAEEL07604
OG0005993	MOUSE17253	CAEEL18661, CAEEL01298, CAEEL08795
OG0005995	MOUSE18219, MOUSE18218, MOUSE18220	CAEEL09469
OG0005997	MOUSE19029, MOUSE46943, MOUSE46944, MOUSE46945, MOUSE46942	CAEEL11505, CAEEL13118
OG0005998	MOUSE01071, MOUSE01072	CAEEL12651
OG0006000	MOUSE24686, MOUSE24684, MOUSE24685	CAEEL06731
OG0006003	MOUSE50331, MOUSE50334	CAEEL12475
OG0006004	MOUSE26214, MOUSE14772	CAEEL01451
OG0006005	MOUSE03622	CAEEL08818
OG0006008	MOUSE06292	CAEEL11432
OG0006009	MOUSE32966, MOUSE32967, MOUSE32968	CAEEL00036, CAEEL00032, CAEEL10358, CAEEL00033, CAEEL07257
OG0006010	MOUSE26647, MOUSE26648	CAEEL07462
OG0006011	MOUSE05005, MOUSE05004, MOUSE05003	CAEEL06588
OG0006013	MOUSE17852	CAEEL11082
OG0006022	MOUSE30961, MOUSE30959, MOUSE30960, MOUSE24368, MOUSE24367	CAEEL20451
OG0006025	MOUSE13588, MOUSE13603, MOUSE13602, MOUSE28590	CAEEL03361, CAEEL12698
OG0006031	MOUSE27622, MOUSE27621, MOUSE27619, MOUSE27620, MOUSE27618, MOUSE10400, MOUSE10398, MOUSE10399	CAEEL00264
OG0006059	MOUSE13895, MOUSE13894	CAEEL09710
OG0006062	MOUSE14967	CAEEL08027
OG0006063	MOUSE09559, MOUSE09560	CAEEL09563
OG0006064	MOUSE19231	CAEEL11646
OG0006066	MOUSE15817	CAEEL07776
OG0006069	MOUSE38708, MOUSE38709	CAEEL08597
OG0006072	MOUSE44551	CAEEL09063
OG0006073	MOUSE42655, MOUSE42654	CAEEL15279
OG0006074	MOUSE07769	CAEEL15694
OG0006075	MOUSE18180, MOUSE18181, MOUSE18182	CAEEL05481
OG0006079	MOUSE44737, MOUSE44734	CAEEL06022
OG0006083	MOUSE39295, MOUSE39293, MOUSE39296, MOUSE39297, MOUSE39294, MOUSE39292	CAEEL10880
OG0006085	MOUSE41521, MOUSE41520	CAEEL07121
OG0006086	MOUSE17796, MOUSE17795, MOUSE17797	CAEEL05357
OG0006087	MOUSE27350	CAEEL10339
OG0006090	MOUSE24615	CAEEL06249
OG0006095	MOUSE27229, MOUSE50304	CAEEL03714
OG0006096	MOUSE37864, MOUSE37863	CAEEL08930
OG0006098	MOUSE09151, MOUSE09150, MOUSE09152, MOUSE09149	CAEEL17792
OG0006101	MOUSE44923, MOUSE44922, MOUSE44921	CAEEL04363
OG0006102	MOUSE01673	CAEEL01860
OG0006104	MOUSE06095, MOUSE06094	CAEEL15552
OG0006106	MOUSE31379, MOUSE31376	CAEEL09939
OG0006108	MOUSE29211, MOUSE17732	CAEEL07908
OG0006110	MOUSE34976, MOUSE34974, MOUSE34975	CAEEL15606
OG0006111	MOUSE45682, MOUSE45687, MOUSE45684	CAEEL06592
OG0006113	MOUSE15176	CAEEL00297
OG0006116	MOUSE20130	CAEEL14600
OG0006117	MOUSE06195, MOUSE06196	CAEEL15839
OG0006118	MOUSE09999	CAEEL05175
OG0006119	MOUSE35848	CAEEL19837
OG0006120	MOUSE40195	CAEEL19875
OG0006121	MOUSE09448, MOUSE09447, MOUSE09446	CAEEL01535
OG0006122	MOUSE05144	CAEEL06423
OG0006124	MOUSE40352	CAEEL00683
OG0006125	MOUSE43457, MOUSE43455, MOUSE43456	CAEEL12098
OG0006127	MOUSE49454, MOUSE49455	CAEEL08699
OG0006128	MOUSE49444, MOUSE49443, MOUSE49445, MOUSE49442	CAEEL01734
OG0006129	MOUSE36305, MOUSE36306	CAEEL15436
OG0006130	MOUSE17246, MOUSE17247	CAEEL19047
OG0006131	MOUSE05048, MOUSE05049, MOUSE16865	CAEEL08997
OG0006134	MOUSE10022, MOUSE10020	CAEEL05080
OG0006135	MOUSE20960	CAEEL16406
OG0006137	MOUSE33917, MOUSE33916, MOUSE33918, MOUSE33919, MOUSE33920	CAEEL01021
OG0006140	MOUSE38190, MOUSE38192, MOUSE38191	CAEEL06530
OG0006141	MOUSE51343, MOUSE51342, MOUSE51341	CAEEL00813
OG0006144	MOUSE20124	CAEEL12775
OG0006145	MOUSE34972	CAEEL00765, CAEEL00923
OG0006147	MOUSE31232	CAEEL11314
OG0006148	MOUSE10492	CAEEL05997
OG0006152	MOUSE00260, MOUSE00257	CAEEL01636
OG0006153	MOUSE30044	CAEEL01203, CAEEL07510, CAEEL11307
OG0006156	MOUSE38431, MOUSE38430	CAEEL13825
OG0006160	MOUSE24920	CAEEL08936
OG0006162	MOUSE01397	CAEEL06160
OG0006163	MOUSE27647, MOUSE27645, MOUSE27646	CAEEL00653
OG0006164	MOUSE26974	CAEEL01158
OG0006165	MOUSE28387	CAEEL15774
OG0006168	MOUSE50314	CAEEL05152
OG0006169	MOUSE45226, MOUSE45225	CAEEL08537
OG0006171	MOUSE33966, MOUSE33967, MOUSE33965, MOUSE33968	CAEEL01756
OG0006172	MOUSE07858, MOUSE07857, MOUSE07859	CAEEL14351
OG0006176	MOUSE48486	CAEEL05930
OG0006177	MOUSE44442, MOUSE44441	CAEEL04212
OG0006180	MOUSE23209	CAEEL09925
OG0006181	MOUSE43442, MOUSE43444, MOUSE43443, MOUSE43441	CAEEL14722
OG0006182	MOUSE05545	CAEEL06387
OG0006183	MOUSE14194, MOUSE14197	CAEEL19366
OG0006185	MOUSE31989	CAEEL01692
OG0006187	MOUSE30179, MOUSE30178	CAEEL00902
OG0006188	MOUSE32525, MOUSE32524	CAEEL02058
OG0006191	MOUSE19452	CAEEL06280, CAEEL06279
OG0006195	MOUSE15018, MOUSE15019, MOUSE15020, MOUSE15021	CAEEL08079
OG0006196	MOUSE29966	CAEEL06224, CAEEL06189
OG0006198	MOUSE46635	CAEEL00819
OG0006200	MOUSE48340, MOUSE48339	CAEEL11329
OG0006202	MOUSE12269, MOUSE12268	CAEEL07568
OG0006208	MOUSE48543, MOUSE48542	CAEEL00204
OG0006209	MOUSE13266	CAEEL11287
OG0006210	MOUSE09964, MOUSE09963, MOUSE09965, MOUSE09962	CAEEL00160
OG0006213	MOUSE52346, MOUSE52348, MOUSE52347, MOUSE52345, MOUSE52344, MOUSE52343	CAEEL01145
OG0006214	MOUSE01795, MOUSE01797, MOUSE01796	CAEEL12120
OG0006215	MOUSE33103, MOUSE33102	CAEEL04734
OG0006216	MOUSE48857, MOUSE48862, MOUSE48865, MOUSE48855	CAEEL16326
OG0006217	MOUSE36677	CAEEL05235
OG0006220	MOUSE23372	CAEEL08309
OG0006224	MOUSE34843	CAEEL11548
OG0006226	MOUSE10482	CAEEL02716
OG0006229	MOUSE30115, MOUSE30114, MOUSE30116	CAEEL06963
OG0006230	MOUSE23377	CAEEL08542
OG0006231	MOUSE32029, MOUSE32030, MOUSE32031	CAEEL20582
OG0006234	MOUSE33398	CAEEL05918
OG0006235	MOUSE41751, MOUSE41752	CAEEL04462
OG0006237	MOUSE34509, MOUSE34508	CAEEL04160
OG0006239	MOUSE49322, MOUSE49321, MOUSE49323, MOUSE49320	CAEEL01539
OG0006240	MOUSE32816	CAEEL08852
OG0006245	MOUSE22264, MOUSE22265	CAEEL00941
OG0006247	MOUSE10299	CAEEL11988
OG0006248	MOUSE03884, MOUSE03885, MOUSE54081	CAEEL05883
OG0006249	MOUSE04079, MOUSE04078	CAEEL10060
OG0006254	MOUSE14074, MOUSE14075	CAEEL11539
OG0006257	MOUSE28054	CAEEL15240
OG0006259	MOUSE13823	CAEEL09792
OG0006260	MOUSE41017	CAEEL09587
OG0006262	MOUSE53349, MOUSE53351, MOUSE53353	CAEEL01377
OG0006263	MOUSE19929	CAEEL09474
OG0006264	MOUSE37346	CAEEL11589
OG0006267	MOUSE36950, MOUSE36947, MOUSE36949, MOUSE36946	CAEEL09521
OG0006268	MOUSE53582, MOUSE53581, MOUSE53580	CAEEL09373, CAEEL09395
OG0006269	MOUSE40907, MOUSE40906	CAEEL11344
OG0006270	MOUSE25735, MOUSE25737	CAEEL01876
OG0006271	MOUSE21994, MOUSE21993	CAEEL08264
OG0006275	MOUSE24704, MOUSE24705, MOUSE24706	CAEEL01989
OG0006277	MOUSE04582	CAEEL08057
OG0006279	MOUSE16388, MOUSE16387, MOUSE16386	CAEEL00237
OG0006280	MOUSE00019	CAEEL17987
OG0006281	MOUSE35102, MOUSE35103	CAEEL04765
OG0006283	MOUSE25149, MOUSE25148, MOUSE25150, MOUSE25147	CAEEL00881
OG0006284	MOUSE01517, MOUSE01515, MOUSE01516	CAEEL08923
OG0006285	MOUSE22193, MOUSE22194, MOUSE22195, MOUSE22196	CAEEL04794
OG0006286	MOUSE35473, MOUSE35474	CAEEL00158
OG0006288	MOUSE37718, MOUSE37719	CAEEL08712
OG0006289	MOUSE40814, MOUSE40816	CAEEL07964
OG0006290	MOUSE35141, MOUSE35140	CAEEL04712
OG0006291	MOUSE31402, MOUSE31403, MOUSE31400, MOUSE31401	CAEEL00609
OG0006293	MOUSE37627, MOUSE37625	CAEEL07928
OG0006294	MOUSE07913	CAEEL14462
OG0006295	MOUSE38121	CAEEL09568
OG0006297	MOUSE40886, MOUSE40885, MOUSE40887	CAEEL11872
OG0006301	MOUSE27376, MOUSE27375	CAEEL17598
OG0006306	MOUSE34252, MOUSE34251	CAEEL01065
OG0006307	MOUSE10641, MOUSE10646, MOUSE10640, MOUSE10644, MOUSE10642, MOUSE10645, MOUSE10643	CAEEL06264
OG0006309	MOUSE02180	CAEEL05232
OG0006311	MOUSE42034	CAEEL17612
OG0006313	MOUSE34183, MOUSE34185, MOUSE34184	CAEEL05123
OG0006315	MOUSE27789, MOUSE27788	CAEEL15905
OG0006319	MOUSE45688	CAEEL13894
OG0006322	MOUSE52872	CAEEL09507
OG0006323	MOUSE12964, MOUSE12965	CAEEL02251
OG0006326	MOUSE23732	CAEEL15323
OG0006329	MOUSE27767, MOUSE27765, MOUSE27766, MOUSE27764	CAEEL02571
OG0006330	MOUSE51759	CAEEL06542
OG0006331	MOUSE42771, MOUSE42772	CAEEL13794
OG0006332	MOUSE27257, MOUSE27256	CAEEL10865
OG0006334	MOUSE48911, MOUSE48912	CAEEL08411, CAEEL18378
OG0006339	MOUSE37259	CAEEL08069
OG0006340	MOUSE00903, MOUSE00904, MOUSE00905, MOUSE00902	CAEEL11454
OG0006341	MOUSE47414	CAEEL06023
OG0006343	MOUSE48088	CAEEL05583, CAEEL02498
OG0006344	MOUSE32264	CAEEL14876
OG0006345	MOUSE21609	CAEEL06549
OG0006346	MOUSE51221	CAEEL05783
OG0006347	MOUSE02467	CAEEL07567
OG0006350	MOUSE19460	CAEEL07674
OG0006352	MOUSE32257	CAEEL02603
OG0006353	MOUSE42828	CAEEL19140, CAEEL05676
OG0006354	MOUSE40413, MOUSE40412	CAEEL18116
OG0006356	MOUSE03845, MOUSE03847, MOUSE03846	CAEEL07675
OG0006360	MOUSE02221	CAEEL05277
OG0006361	MOUSE48965, MOUSE48966, MOUSE48963, MOUSE48964	CAEEL09060
OG0006362	MOUSE34247, MOUSE34248	CAEEL00998
OG0006363	MOUSE20221	CAEEL00971
OG0006365	MOUSE23279, MOUSE54173, MOUSE54172	CAEEL12631
OG0006370	MOUSE35591, MOUSE35592	CAEEL05220
OG0006372	MOUSE45009, MOUSE45008, MOUSE45007, MOUSE45010, MOUSE45012, MOUSE45011	CAEEL09848
OG0006375	MOUSE16929	CAEEL00741
OG0006376	MOUSE25552, MOUSE25550, MOUSE25549	CAEEL15051
OG0006377	MOUSE13243	CAEEL09247
OG0006378	MOUSE36964, MOUSE36966, MOUSE36963	CAEEL04747
OG0006381	MOUSE02021, MOUSE02020	CAEEL09800
OG0006385	MOUSE20071, MOUSE20069, MOUSE20070, MOUSE20066, MOUSE20067, MOUSE20068	CAEEL17878
OG0006386	MOUSE47125, MOUSE47128, MOUSE47127, MOUSE47126	CAEEL02065
OG0006387	MOUSE16306, MOUSE34335	CAEEL00319
OG0006389	MOUSE16581, MOUSE16586, MOUSE16584, MOUSE16585, MOUSE16582, MOUSE16583	CAEEL07348
OG0006390	MOUSE24929, MOUSE24930, MOUSE24928, MOUSE24927	CAEEL13360
OG0006391	MOUSE50989, MOUSE50991, MOUSE50988	CAEEL16380, CAEEL11908
OG0006392	MOUSE30923, MOUSE30926, MOUSE30924, MOUSE30925	CAEEL07571
OG0006393	MOUSE33021, MOUSE33020, MOUSE18469	CAEEL14337
OG0006395	MOUSE28238, MOUSE28236, MOUSE28237, MOUSE28235	CAEEL11636
OG0006405	MOUSE20487, MOUSE20488, MOUSE47054, MOUSE47053	CAEEL04608
OG0006406	MOUSE05088, MOUSE05087, MOUSE44266, MOUSE05086, MOUSE05085	CAEEL04927, CAEEL07538
OG0006407	MOUSE15997, MOUSE15998, MOUSE43472, MOUSE43473	CAEEL20555
OG0006408	MOUSE08267, MOUSE08266, MOUSE08265	CAEEL15120
OG0006414	MOUSE20902	CAEEL18847
OG0006415	MOUSE26667, MOUSE26666, MOUSE15311, MOUSE04488	CAEEL20504
OG0006443	MOUSE20211	CAEEL07304
OG0006448	MOUSE13317, MOUSE13318	CAEEL07841
OG0006449	MOUSE13387, MOUSE13386	CAEEL02036
OG0006454	MOUSE04930, MOUSE04929	CAEEL06995
OG0006456	MOUSE19867, MOUSE19868	CAEEL09794
OG0006457	MOUSE48917	CAEEL05605
OG0006459	MOUSE27714, MOUSE27717	CAEEL00244
OG0006460	MOUSE49911	CAEEL10630
OG0006461	MOUSE52644	CAEEL11863
OG0006462	MOUSE14254, MOUSE14253	CAEEL05709
OG0006464	MOUSE15625, MOUSE15624	CAEEL01413
OG0006465	MOUSE08682, MOUSE08683, MOUSE08684	CAEEL10921
OG0006468	MOUSE32105	CAEEL05183, CAEEL05085, CAEEL16207
OG0006472	MOUSE38447	CAEEL03032, CAEEL18854, CAEEL02993, CAEEL18340
OG0006474	MOUSE15358, MOUSE15357, MOUSE15356	CAEEL07206
OG0006475	MOUSE39872	CAEEL07548
OG0006476	MOUSE38897	CAEEL12092
OG0006478	MOUSE18471, MOUSE18472	CAEEL06158
OG0006479	MOUSE35163, MOUSE35164	CAEEL05626
OG0006480	MOUSE21333	CAEEL10265, CAEEL10266
OG0006481	MOUSE02030, MOUSE51052	CAEEL19099, CAEEL01638
OG0006482	MOUSE07260, MOUSE07262	CAEEL10834
OG0006485	MOUSE20333	CAEEL14223
OG0006488	MOUSE42690, MOUSE42689	CAEEL17648
OG0006490	MOUSE01816	CAEEL11637
OG0006491	MOUSE18971	CAEEL13015
OG0006496	MOUSE23975, MOUSE23974, MOUSE23972, MOUSE23971	CAEEL08493
OG0006497	MOUSE12999, MOUSE12998, MOUSE13000	CAEEL06461
OG0006498	MOUSE54568, MOUSE54567	CAEEL02503
OG0006499	MOUSE23782, MOUSE23784, MOUSE23783	CAEEL20101
OG0006501	MOUSE43340, MOUSE43338, MOUSE43339, MOUSE43337	CAEEL16016
OG0006503	MOUSE47999	CAEEL07188
OG0006505	MOUSE18917	CAEEL06783
OG0006506	MOUSE15973, MOUSE15972	CAEEL03029
OG0006509	MOUSE48743	CAEEL00006, CAEEL15373
OG0006511	MOUSE27841, MOUSE27840, MOUSE44519	CAEEL02676
OG0006512	MOUSE48697	CAEEL07313
OG0006514	MOUSE30039, MOUSE30040	CAEEL07858
OG0006515	MOUSE08195, MOUSE08193, MOUSE08194	CAEEL02554
OG0006516	MOUSE27482	CAEEL15132
OG0006517	MOUSE18538	CAEEL01423
OG0006519	MOUSE24788	CAEEL05908
OG0006520	MOUSE29790, MOUSE29789	CAEEL13792
OG0006522	MOUSE04682	CAEEL07957
OG0006523	MOUSE42761	CAEEL15760
OG0006525	MOUSE09827	CAEEL11800
OG0006528	MOUSE22560, MOUSE22559, MOUSE22558	CAEEL14466
OG0006532	MOUSE01404	CAEEL05678
OG0006535	MOUSE41980, MOUSE41979, MOUSE41981	CAEEL19419
OG0006536	MOUSE48901, MOUSE48899, MOUSE48900, MOUSE48898	CAEEL05174
OG0006538	MOUSE26266	CAEEL07903, CAEEL04060
OG0006540	MOUSE55045, MOUSE55046, MOUSE55043, MOUSE55042, MOUSE55044	CAEEL19898
OG0006542	MOUSE29787, MOUSE29788, MOUSE29786	CAEEL04749
OG0006543	MOUSE52038	CAEEL05304
OG0006544	MOUSE28396, MOUSE28393	CAEEL02597
OG0006545	MOUSE32675, MOUSE32676, MOUSE32674	CAEEL08394
OG0006546	MOUSE08071	CAEEL16446
OG0006547	MOUSE14774	CAEEL09736
OG0006550	MOUSE24976	CAEEL02186
OG0006552	MOUSE10340, MOUSE10339	CAEEL02725
OG0006553	MOUSE38559, MOUSE38560	CAEEL06508
OG0006554	MOUSE37728, MOUSE37726, MOUSE37727	CAEEL09071
OG0006556	MOUSE16511	CAEEL00553
OG0006557	MOUSE02772, MOUSE02771, MOUSE02773	CAEEL07597
OG0006560	MOUSE07751, MOUSE07752	CAEEL14360
OG0006561	MOUSE07407, MOUSE07406	CAEEL16404
OG0006565	MOUSE39122, MOUSE10893, MOUSE10894	CAEEL12176
OG0006568	MOUSE00150	CAEEL01944
OG0006569	MOUSE02949, MOUSE02948	CAEEL03290
OG0006570	MOUSE17869, MOUSE17870	CAEEL15966
OG0006571	MOUSE10425, MOUSE10423	CAEEL05447
OG0006572	MOUSE33656, MOUSE33655, MOUSE33654	CAEEL09940, CAEEL09371
OG0006573	MOUSE04658	CAEEL05442
OG0006574	MOUSE18407	CAEEL01738
OG0006577	MOUSE51174, MOUSE51175, MOUSE51176, MOUSE51173	CAEEL15281
OG0006578	MOUSE35928, MOUSE35927	CAEEL00045
OG0006579	MOUSE32954, MOUSE32953, MOUSE32952, MOUSE32955	CAEEL07922
OG0006583	MOUSE00099	CAEEL01627
OG0006584	MOUSE11385, MOUSE11380, MOUSE11382, MOUSE11381	CAEEL05880
OG0006587	MOUSE43220, MOUSE43217, MOUSE43218, MOUSE43219, MOUSE43216	CAEEL17957
OG0006588	MOUSE55160, MOUSE55159	CAEEL11640
OG0006589	MOUSE40526, MOUSE40528, MOUSE40527, MOUSE40525, MOUSE40524	CAEEL10276
OG0006590	MOUSE41529, MOUSE41530	CAEEL15655
OG0006591	MOUSE13632	CAEEL01066
OG0006594	MOUSE46304, MOUSE46303	CAEEL00833
OG0006595	MOUSE11155, MOUSE11154	CAEEL10661
OG0006596	MOUSE28680, MOUSE28681, MOUSE28682, MOUSE28679	CAEEL00560
OG0006597	MOUSE28239, MOUSE53941	CAEEL10448
OG0006598	MOUSE32270	CAEEL03295
OG0006602	MOUSE48843, MOUSE48842, MOUSE48844	CAEEL16562
OG0006603	MOUSE49497	CAEEL00624
OG0006604	MOUSE04487, MOUSE04486	CAEEL07198
OG0006606	MOUSE49675	CAEEL07376
OG0006607	MOUSE33913, MOUSE33912	CAEEL01560
OG0006608	MOUSE30020, MOUSE30018, MOUSE30019	CAEEL05698
OG0006609	MOUSE35588	CAEEL02187
OG0006610	MOUSE17087, MOUSE17086, MOUSE17088	CAEEL11386
OG0006611	MOUSE02492, MOUSE02494, MOUSE02493	CAEEL07953
OG0006613	MOUSE27701, MOUSE27702	CAEEL01845
OG0006614	MOUSE41919	CAEEL05124
OG0006615	MOUSE19081	CAEEL09131
OG0006618	MOUSE19920	CAEEL00041
OG0006621	MOUSE38258, MOUSE38257, MOUSE38259, MOUSE38255, MOUSE38256	CAEEL07639
OG0006622	MOUSE33010, MOUSE55184	CAEEL05834
OG0006624	MOUSE10945, MOUSE10944, MOUSE10946	CAEEL07631
OG0006625	MOUSE22589, MOUSE22587, MOUSE22586, MOUSE22588, MOUSE22585, MOUSE22590	CAEEL08791
OG0006626	MOUSE17467, MOUSE02715, MOUSE02716, MOUSE15964	CAEEL07560
OG0006627	MOUSE18618	CAEEL11375
OG0006628	MOUSE51627	CAEEL07329
OG0006630	MOUSE51996	CAEEL11696
OG0006631	MOUSE23336, MOUSE23337, MOUSE23338	CAEEL00720
OG0006632	MOUSE09432, MOUSE37150, MOUSE37151	CAEEL20160, CAEEL00199
OG0006633	MOUSE09178, MOUSE09174	CAEEL00427
OG0006636	MOUSE42187, MOUSE42189	CAEEL07724
OG0006637	MOUSE05078, MOUSE05077	CAEEL12125
OG0006642	MOUSE11002	CAEEL19634
OG0006645	MOUSE32599, MOUSE32598	CAEEL17855
OG0006646	MOUSE44699	CAEEL15891
OG0006647	MOUSE49192, MOUSE49193, MOUSE49195, MOUSE49196	CAEEL07174
OG0006648	MOUSE52136, MOUSE52135	CAEEL01435
OG0006651	MOUSE16196, MOUSE16198	CAEEL09522
OG0006655	MOUSE10356	CAEEL00324
OG0006658	MOUSE07435	CAEEL00269
OG0006660	MOUSE52656, MOUSE52657	CAEEL09560, CAEEL09561
OG0006662	MOUSE51152, MOUSE51153, MOUSE51154	CAEEL12773
OG0006663	MOUSE22698	CAEEL08458
OG0006664	MOUSE13287	CAEEL01906
OG0006666	MOUSE09374, MOUSE09372	CAEEL05999
OG0006667	MOUSE51392	CAEEL01250
OG0006668	MOUSE21920	CAEEL06992
OG0006669	MOUSE13244	CAEEL08205
OG0006670	MOUSE24192, MOUSE24191	CAEEL05160
OG0006673	MOUSE27959	CAEEL00769
OG0006678	MOUSE06118	CAEEL12368
OG0006680	MOUSE28338, MOUSE28337	CAEEL09390
OG0006681	MOUSE12651	CAEEL05335
OG0006683	MOUSE35000, MOUSE34999, MOUSE34997, MOUSE34998	CAEEL00441
OG0006684	MOUSE39139, MOUSE39138	CAEEL11224
OG0006686	MOUSE25607	CAEEL20085
OG0006690	MOUSE31222, MOUSE31224, MOUSE31225, MOUSE31223	CAEEL11346
OG0006691	MOUSE05202, MOUSE05203	CAEEL07500
OG0006692	MOUSE05269	CAEEL00770
OG0006693	MOUSE31556	CAEEL13049, CAEEL08528, CAEEL19542
OG0006694	MOUSE00171, MOUSE00170, MOUSE00172	CAEEL01422
OG0006695	MOUSE50174, MOUSE50175, MOUSE50173	CAEEL17851
OG0006702	MOUSE34380, MOUSE34381, MOUSE34382	CAEEL08311
OG0006703	MOUSE21491, MOUSE21488, MOUSE21489	CAEEL00186
OG0006705	MOUSE29539, MOUSE29536, MOUSE29535, MOUSE29540, MOUSE29541	CAEEL04478
OG0006706	MOUSE31890, MOUSE31891, MOUSE31893, MOUSE31892	CAEEL11633
OG0006709	MOUSE26376, MOUSE26377	CAEEL07440
OG0006710	MOUSE32429, MOUSE32428	CAEEL07165
OG0006712	MOUSE28628	CAEEL01534
OG0006714	MOUSE17204	CAEEL06631
OG0006716	MOUSE32261, MOUSE32263, MOUSE32262	CAEEL01171
OG0006717	MOUSE20433	CAEEL00315
OG0006720	MOUSE53739, MOUSE53741, MOUSE53742, MOUSE53740	CAEEL09628
OG0006722	MOUSE44584, MOUSE44583	CAEEL04109
OG0006723	MOUSE31005, MOUSE31004, MOUSE31003	CAEEL07804
OG0006726	MOUSE00160, MOUSE00159, MOUSE00161, MOUSE00158	CAEEL18959
OG0006730	MOUSE31098, MOUSE31099, MOUSE31097	CAEEL07386, CAEEL18705
OG0006732	MOUSE23249, MOUSE23247, MOUSE23248	CAEEL07406
OG0006735	MOUSE02545	CAEEL20573
OG0006736	MOUSE53272, MOUSE53273	CAEEL01882
OG0006737	MOUSE46126, MOUSE46125	CAEEL18816
OG0006741	MOUSE52752	CAEEL11903
OG0006742	MOUSE54682, MOUSE36508	CAEEL06688, CAEEL06689
OG0006749	MOUSE17020	CAEEL08028
OG0006750	MOUSE06621, MOUSE06620	CAEEL02998
OG0006752	MOUSE51249, MOUSE51248, MOUSE51250, MOUSE51251	CAEEL12417
OG0006753	MOUSE07645, MOUSE07647, MOUSE07646, MOUSE07644	CAEEL06421
OG0006754	MOUSE13935, MOUSE13936	CAEEL15551
OG0006755	MOUSE21891, MOUSE21890, MOUSE21889, MOUSE21888	CAEEL08754
OG0006757	MOUSE43120, MOUSE43121, MOUSE43119	CAEEL05691
OG0006758	MOUSE41066	CAEEL05308
OG0006760	MOUSE10493, MOUSE10494	CAEEL14472
OG0006762	MOUSE18804, MOUSE18805	CAEEL06780, CAEEL14299
OG0006763	MOUSE53131, MOUSE05491, MOUSE05490	CAEEL12476
OG0006765	MOUSE48980, MOUSE48979, MOUSE48978, MOUSE48977	CAEEL01561
OG0006766	MOUSE54011	CAEEL04604
OG0006768	MOUSE43544, MOUSE43541, MOUSE43545, MOUSE43542, MOUSE43543, MOUSE43540	CAEEL07976
OG0006769	MOUSE47279, MOUSE47278, MOUSE47276	CAEEL00344
OG0006772	MOUSE40319	CAEEL06744, CAEEL20464
OG0006774	MOUSE12304, MOUSE12305	CAEEL01597
OG0006774	MOUSE12307, MOUSE12302, MOUSE12306, MOUSE12303	CAEEL17633
OG0006774	MOUSE37175	CAEEL01586
OG0006777	MOUSE43306, MOUSE43305	CAEEL17985
OG0006780	MOUSE07762, MOUSE07758	CAEEL03293
OG0006784	MOUSE32683	CAEEL04782
OG0006784	MOUSE32682	CAEEL12328
OG0006791	MOUSE39692, MOUSE39691, MOUSE17195	CAEEL11174
OG0006795	MOUSE04231	CAEEL17325, CAEEL03139, CAEEL17385, CAEEL06951, CAEEL03170, CAEEL03151, CAEEL12331, CAEEL03123, CAEEL13163, CAEEL10223, CAEEL17912, CAEEL03163, CAEEL03125, CAEEL03120, CAEEL06506
