Orthogroup	MOUSE	DROME
OG0003679	MOUSE15732, MOUSE25049, MOUSE25050	DROME02313
OG0003680	MOUSE02511, MOUSE02510, MOUSE02508, MOUSE02509, MOUSE02513, MOUSE02514, MOUSE22063, MOUSE22062	DROME01384
OG0003681	MOUSE14464, MOUSE27092, MOUSE27091	DROME08680, DROME08681
OG0003682	MOUSE24620, MOUSE24619	DROME12564
OG0003683	MOUSE20046	DROME03935
OG0003685	MOUSE32370	DROME05381
OG0003686	MOUSE49108, MOUSE49109, MOUSE49107, MOUSE49105, MOUSE49106, MOUSE49104, MOUSE49103, MOUSE49102, MOUSE49101, MOUSE49099	DROME06762
OG0003687	MOUSE02568, MOUSE02567, MOUSE05366, MOUSE22110, MOUSE22109	DROME12601
OG0003690	MOUSE07036, MOUSE07037, MOUSE07038	DROME00439
OG0003692	MOUSE02817, MOUSE02816, MOUSE02818	DROME11124
OG0003693	MOUSE41191, MOUSE41190, MOUSE11267, MOUSE11266, MOUSE11265	DROME08115
OG0003694	MOUSE30782	DROME12215, DROME12216
OG0003695	MOUSE25741, MOUSE25740, MOUSE25739, MOUSE20814	DROME01947
OG0003696	MOUSE35451, MOUSE35452, MOUSE35449, MOUSE35450	DROME10156
OG0003697	MOUSE06524	DROME03932, DROME03930, DROME03929, DROME03931
OG0003698	MOUSE21124, MOUSE12762	DROME17520
OG0003700	MOUSE15026, MOUSE06260, MOUSE06261, MOUSE06262	DROME01181, DROME01182
OG0003701	MOUSE15704, MOUSE15707, MOUSE15706, MOUSE15705, MOUSE15703	DROME18636, DROME18637
OG0003703	MOUSE20574, MOUSE27650	DROME15370
OG0003704	MOUSE48834, MOUSE48833, MOUSE33411, MOUSE33409	DROME02181, DROME02180
OG0003707	MOUSE09617	DROME04303
OG0003708	MOUSE34409, MOUSE34410, MOUSE34408, MOUSE34406, MOUSE34407	DROME12282, DROME12281
OG0003709	MOUSE43765, MOUSE43763, MOUSE43764	DROME13668, DROME18688
OG0003710	MOUSE55264, MOUSE31690	DROME19166, DROME19168, DROME19167, DROME19169
OG0003712	MOUSE14240, MOUSE14239, MOUSE15046	DROME10970
OG0003713	MOUSE23766, MOUSE23765, MOUSE23764, MOUSE23767	DROME05410
OG0003714	MOUSE34993, MOUSE34994	DROME02517
OG0003716	MOUSE15604, MOUSE15602	DROME18657
OG0003717	MOUSE33976, MOUSE33975, MOUSE08977, MOUSE08978	DROME10046
OG0003718	MOUSE22255, MOUSE22254, MOUSE22249, MOUSE22251	DROME01297
OG0003719	MOUSE30866	DROME14563
OG0003720	MOUSE23795, MOUSE23793, MOUSE23792, MOUSE23794, MOUSE17553	DROME17484
OG0003721	MOUSE08040, MOUSE08041, MOUSE20246, MOUSE20247	DROME09052
OG0003722	MOUSE31879, MOUSE31880, MOUSE31883, MOUSE31881, MOUSE25682, MOUSE25686, MOUSE25681	DROME05995
OG0003729	MOUSE26210, MOUSE26211	DROME04356, DROME06341
OG0003730	MOUSE46789	DROME12908
OG0003731	MOUSE50324, MOUSE50322, MOUSE50321, MOUSE50323, MOUSE50320	DROME02907
OG0003732	MOUSE22010, MOUSE22008, MOUSE22011	DROME10070
OG0003733	MOUSE33101, MOUSE33100	DROME00230
OG0003734	MOUSE25448, MOUSE18509, MOUSE28344	DROME19430
OG0003735	MOUSE51303	DROME19631
OG0003737	MOUSE25393, MOUSE25394, MOUSE23885, MOUSE23886, MOUSE23887	DROME05769, DROME16282, DROME16607, DROME16283
OG0003738	MOUSE04750, MOUSE04749	DROME11561, DROME11562
OG0003740	MOUSE45976, MOUSE45977, MOUSE45975	DROME01620
OG0003741	MOUSE43248, MOUSE43247	DROME14002, DROME20156
OG0003742	MOUSE06945, MOUSE06947, MOUSE02363	DROME17331, DROME17332
OG0003743	MOUSE37350, MOUSE37349, MOUSE37354	DROME13785
OG0003744	MOUSE55115, MOUSE55116, MOUSE52537, MOUSE52533, MOUSE52535	DROME08150
OG0003745	MOUSE15322, MOUSE15325, MOUSE15323	DROME20574, DROME20575
OG0003746	MOUSE22549, MOUSE04784, MOUSE04785	DROME01977
OG0003748	MOUSE01948, MOUSE01947, MOUSE01949, MOUSE01946, MOUSE01950	DROME01784
OG0003749	MOUSE42046, MOUSE42049, MOUSE42048, MOUSE42050	DROME18502, DROME18501
OG0003750	MOUSE28489, MOUSE28488, MOUSE28487	DROME15590
OG0003753	MOUSE06071	DROME12522, DROME12521, DROME12523
OG0003754	MOUSE20471, MOUSE20474, MOUSE20473, MOUSE20472, MOUSE02213	DROME08228, DROME08227
OG0003755	MOUSE04960, MOUSE04959	DROME10789, DROME20093, DROME20094
OG0003756	MOUSE49404, MOUSE49403, MOUSE49401, MOUSE21326	DROME21916, DROME21915, DROME03180, DROME21917
OG0003758	MOUSE05241, MOUSE05240, MOUSE14904	DROME11710, DROME11712, DROME11711
OG0003759	MOUSE04234, MOUSE17579, MOUSE17581	DROME06383
OG0003761	MOUSE51337, MOUSE32241	DROME14154, DROME16436
OG0003763	MOUSE00212, MOUSE00213	DROME19350
OG0003764	MOUSE06475, MOUSE06476, MOUSE06477, MOUSE06478	DROME21578
OG0003767	MOUSE13389	DROME02791
OG0003769	MOUSE12405, MOUSE12406, MOUSE12409, MOUSE12408	DROME11691, DROME11690, DROME11693, DROME11692
OG0003771	MOUSE06180, MOUSE06179, MOUSE14269	DROME11019, DROME11021, DROME11022, DROME11020, DROME11018
OG0003772	MOUSE49741, MOUSE49740, MOUSE49744, MOUSE49743, MOUSE49746, MOUSE49745, MOUSE49747	DROME12948
OG0003773	MOUSE17006, MOUSE17005, MOUSE17004, MOUSE05143	DROME05209
OG0003775	MOUSE36961, MOUSE36959, MOUSE36962, MOUSE36960	DROME10059
OG0003776	MOUSE16172, MOUSE16173	DROME09504, DROME16551
OG0003777	MOUSE22964, MOUSE05638, MOUSE06985	DROME18238, DROME18237, DROME18236
OG0003778	MOUSE18778, MOUSE41255, MOUSE41257, MOUSE41256, MOUSE41258	DROME13171
OG0003779	MOUSE04027, MOUSE04026, MOUSE04028	DROME17898
OG0003794	MOUSE28886, MOUSE28885, MOUSE28884, MOUSE28883, MOUSE19914, MOUSE43750	DROME03810, DROME03820
OG0003795	MOUSE53567, MOUSE53566, MOUSE53563, MOUSE53564, MOUSE53565	DROME10754, DROME10753, DROME10755
OG0003798	MOUSE26587, MOUSE26588, MOUSE14915	DROME12695
OG0003803	MOUSE23801, MOUSE23803, MOUSE23802, MOUSE23800	DROME02481, DROME02482
OG0003806	MOUSE17191, MOUSE16977, MOUSE16976, MOUSE16978	DROME01868
OG0003807	MOUSE45986, MOUSE45987, MOUSE45988, MOUSE45985	DROME20522, DROME05215
OG0003808	MOUSE34022, MOUSE34021	DROME08174
OG0003809	MOUSE31684, MOUSE31683, MOUSE31685, MOUSE31687	DROME04169, DROME04168
OG0003811	MOUSE36524, MOUSE36525	DROME14988, DROME14990, DROME14989
OG0003813	MOUSE36975, MOUSE27962, MOUSE27966, MOUSE27965	DROME10056
OG0003817	MOUSE15979, MOUSE15977, MOUSE15978	DROME00653
OG0003818	MOUSE47757	DROME11129
OG0003820	MOUSE33033, MOUSE33034, MOUSE33032	DROME07987
OG0003821	MOUSE31151, MOUSE52622, MOUSE52623	DROME04477
OG0003823	MOUSE28214, MOUSE06728, MOUSE06726, MOUSE13637, MOUSE13638, MOUSE06727	DROME12335
OG0003824	MOUSE47802	DROME17215
OG0003826	MOUSE04366	DROME12869, DROME12870, DROME12868
OG0003827	MOUSE31957, MOUSE31958	DROME06883, DROME06884
OG0003828	MOUSE32817	DROME10911
OG0003829	MOUSE37106, MOUSE37104, MOUSE37102, MOUSE37101, MOUSE37100, MOUSE37103	DROME01864
OG0003831	MOUSE20873, MOUSE36301, MOUSE04870, MOUSE36300, MOUSE36298	DROME02158
OG0003832	MOUSE31056, MOUSE02326, MOUSE02327, MOUSE02328, MOUSE52521, MOUSE52522, MOUSE52523	DROME22043
OG0003834	MOUSE23210, MOUSE49466	DROME21433
OG0003836	MOUSE36279, MOUSE36278, MOUSE03603, MOUSE03602	DROME15123
OG0003837	MOUSE06123, MOUSE06124, MOUSE06122	DROME14236, DROME08398
OG0003838	MOUSE13017, MOUSE13018, MOUSE51688, MOUSE36348	DROME00382, DROME00383
OG0003839	MOUSE24236, MOUSE24234	DROME21710
OG0003840	MOUSE51791, MOUSE51790, MOUSE51795, MOUSE51794, MOUSE51792, MOUSE30794, MOUSE30796, MOUSE30795	DROME00482
OG0003841	MOUSE17860, MOUSE17856, MOUSE17858, MOUSE17857, MOUSE17859, MOUSE17855, MOUSE17854, MOUSE17853, MOUSE17861	DROME10377, DROME10376, DROME21784
OG0003843	MOUSE02984, MOUSE02983	DROME02011
OG0003844	MOUSE33019	DROME19636, DROME19637
OG0003845	MOUSE04946	DROME21374
OG0003846	MOUSE48366, MOUSE40451, MOUSE40452, MOUSE40453	DROME14576
OG0003847	MOUSE05297, MOUSE05298, MOUSE05296	DROME04113
OG0003848	MOUSE23878, MOUSE23876, MOUSE23877	DROME19059, DROME03440, DROME21451, DROME09630
OG0003849	MOUSE51655, MOUSE51656, MOUSE51657, MOUSE19816	DROME18363, DROME18362
OG0003850	MOUSE34272, MOUSE34270, MOUSE34268, MOUSE34271, MOUSE34269, MOUSE34273	DROME19645
OG0003851	MOUSE25173	DROME07873, DROME07872, DROME07874
OG0003852	MOUSE44765, MOUSE19461	DROME08152
OG0003853	MOUSE18178, MOUSE18177, MOUSE18175, MOUSE18176, MOUSE18179	DROME00889
OG0003854	MOUSE48500, MOUSE48497, MOUSE48498, MOUSE48499, MOUSE48496, MOUSE44637, MOUSE44638	DROME11356
OG0003855	MOUSE30683	DROME08550, DROME08549
OG0003856	MOUSE53260, MOUSE53261, MOUSE53262	DROME18670
OG0003857	MOUSE15137, MOUSE15138, MOUSE15136, MOUSE15135	DROME21963
OG0003858	MOUSE18173	DROME12659
OG0003860	MOUSE08583, MOUSE08581, MOUSE08582	DROME03956
OG0003861	MOUSE16328, MOUSE16329, MOUSE16332, MOUSE16326, MOUSE16330, MOUSE16325, MOUSE16327, MOUSE16324, MOUSE16331, MOUSE16323	DROME13113
OG0003863	MOUSE46853, MOUSE46851, MOUSE46852	DROME16970, DROME16972, DROME16971
OG0003864	MOUSE43181, MOUSE43180, MOUSE43182, MOUSE43179	DROME16687, DROME16688
OG0003865	MOUSE15488, MOUSE14853	DROME12154, DROME12155
OG0003866	MOUSE55423, MOUSE54508, MOUSE54509	DROME15012, DROME15013
OG0003867	MOUSE35425	DROME04382
OG0003868	MOUSE23872, MOUSE23869, MOUSE23871, MOUSE23870	DROME05264, DROME05265, DROME05263
OG0003869	MOUSE05547	DROME09592
OG0003870	MOUSE43942, MOUSE43941, MOUSE43940	DROME12586, DROME12587
OG0003871	MOUSE12954	DROME19904, DROME19903
OG0003872	MOUSE15344, MOUSE15345, MOUSE15348, MOUSE15346, MOUSE15349, MOUSE15347, MOUSE15343	DROME05404
OG0003873	MOUSE24551, MOUSE24547, MOUSE24549, MOUSE24548	DROME21721
OG0003874	MOUSE30453, MOUSE30451, MOUSE30450, MOUSE30452, MOUSE30449	DROME06608
OG0003875	MOUSE27194, MOUSE27195	DROME19790, DROME19791
OG0003876	MOUSE32588, MOUSE32587	DROME09112
OG0003879	MOUSE51723, MOUSE51724, MOUSE51725	DROME15863, DROME15864
OG0003881	MOUSE34941, MOUSE34940, MOUSE34939	DROME06398
OG0003883	MOUSE36195, MOUSE36197, MOUSE36198, MOUSE36196, MOUSE36194	DROME12952, DROME12953
OG0003884	MOUSE51646, MOUSE51647, MOUSE51649, MOUSE51645, MOUSE51650, MOUSE51648	DROME16036
OG0003885	MOUSE52050, MOUSE52047, MOUSE09216, MOUSE09218, MOUSE09219, MOUSE09215, MOUSE09217, MOUSE09220	DROME01881, DROME01880
OG0003886	MOUSE05592, MOUSE05590, MOUSE05588, MOUSE05593, MOUSE24488, MOUSE24487	DROME16702
OG0003887	MOUSE46306, MOUSE46305	DROME05627
OG0003887	MOUSE30820	DROME16856
OG0003888	MOUSE01271, MOUSE01270, MOUSE01269	DROME14996
OG0003889	MOUSE15029	DROME06390
OG0003892	MOUSE24997, MOUSE24998	DROME03882, DROME03883, DROME03881
OG0003893	MOUSE27805, MOUSE27806, MOUSE27807	DROME20864
OG0003894	MOUSE25680	DROME08816
OG0003895	MOUSE05047	DROME02851, DROME08609, DROME08610, DROME02850
OG0003897	MOUSE22869, MOUSE22871	DROME08504, DROME08505
OG0003898	MOUSE29424, MOUSE29423	DROME10004, DROME10008, DROME10006, DROME10009, DROME10005, DROME10007
OG0003899	MOUSE32512, MOUSE32510, MOUSE32509, MOUSE32511	DROME15608
OG0003903	MOUSE36163, MOUSE36162	DROME10193, DROME10192, DROME10577, DROME05877, DROME10568, DROME05866, DROME06507, DROME06503
OG0003904	MOUSE19671, MOUSE19672, MOUSE19670, MOUSE44859, MOUSE44858, MOUSE44857, MOUSE44860	DROME13386
OG0003906	MOUSE48566, MOUSE48567, MOUSE48565	DROME10315
OG0003908	MOUSE48727	DROME07423
OG0003908	MOUSE01976	DROME05483
OG0003909	MOUSE06721, MOUSE06722	DROME12680
OG0003910	MOUSE33951	DROME10387
OG0003911	MOUSE28427, MOUSE28428, MOUSE28429, MOUSE28430	DROME11361
OG0003912	MOUSE28242, MOUSE49733, MOUSE49734	DROME03970, DROME03969, DROME03443
OG0003913	MOUSE37139, MOUSE37140, MOUSE37141	DROME04350
OG0003915	MOUSE47591, MOUSE53939, MOUSE53940, MOUSE53938	DROME04519
OG0003916	MOUSE11886, MOUSE11883, MOUSE32101, MOUSE11887, MOUSE11888, MOUSE11885, MOUSE11884	DROME10524, DROME10523
OG0003917	MOUSE21868, MOUSE21864, MOUSE21866, MOUSE21865	DROME06379
OG0003918	MOUSE03352, MOUSE03353, MOUSE36870, MOUSE36868, MOUSE36871	DROME16748, DROME16746, DROME16745, DROME16747
OG0003919	MOUSE22533, MOUSE22535, MOUSE22532, MOUSE22536, MOUSE22534	DROME21549
OG0003920	MOUSE34202, MOUSE34203, MOUSE34199, MOUSE34201, MOUSE34197	DROME16629, DROME16630
OG0003921	MOUSE21508, MOUSE21507	DROME02956, DROME02955, DROME02957
OG0003923	MOUSE22537, MOUSE22540	DROME02152, DROME02153, DROME02151, DROME02154, DROME00715, DROME00714
OG0003925	MOUSE34231, MOUSE34234, MOUSE34233, MOUSE34232	DROME01564, DROME01563
OG0003926	MOUSE34485	DROME01565, DROME01567, DROME01566
OG0003929	MOUSE49806, MOUSE49805	DROME08880
OG0003930	MOUSE01906, MOUSE01907	DROME20922
OG0003931	MOUSE54521, MOUSE54520, MOUSE15104, MOUSE15103	DROME02384, DROME02385
OG0003933	MOUSE40723, MOUSE40721, MOUSE01760, MOUSE01761	DROME03669
OG0003934	MOUSE42153, MOUSE42147, MOUSE42150, MOUSE42152, MOUSE42146, MOUSE42144, MOUSE42151, MOUSE42149, MOUSE42145, MOUSE42148	DROME11280
OG0003935	MOUSE07299, MOUSE07301, MOUSE07304, MOUSE07305	DROME00302
OG0003936	MOUSE49405, MOUSE49406, MOUSE49409, MOUSE49408, MOUSE49407	DROME02177
OG0003938	MOUSE44129, MOUSE44122, MOUSE44123, MOUSE44128, MOUSE21304, MOUSE44124, MOUSE44119	DROME13183
OG0003939	MOUSE08650, MOUSE08652, MOUSE08651	DROME01287
OG0003940	MOUSE27096, MOUSE27095, MOUSE27094	DROME13675
OG0003942	MOUSE00089	DROME15620
OG0003944	MOUSE15418, MOUSE15417	DROME18760
OG0003945	MOUSE41583, MOUSE41582, MOUSE41581, MOUSE17288, MOUSE17289	DROME01863
OG0003946	MOUSE21095, MOUSE36215, MOUSE36213	DROME13159, DROME13158
OG0003947	MOUSE35865	DROME08292
OG0003949	MOUSE00545, MOUSE00544	DROME09152
OG0003950	MOUSE46969, MOUSE46968, MOUSE46965, MOUSE46966, MOUSE46967, MOUSE46964	DROME16615
OG0003951	MOUSE52852, MOUSE52853, MOUSE52855	DROME07725
OG0003955	MOUSE54923, MOUSE54922, MOUSE48233	DROME16756
OG0003958	MOUSE00807, MOUSE19245, MOUSE47952	DROME00635
OG0003959	MOUSE25457, MOUSE25458, MOUSE25459	DROME15055
OG0003961	MOUSE33639	DROME17804
OG0003962	MOUSE55666, MOUSE13058, MOUSE29655, MOUSE19377	DROME09201
OG0003965	MOUSE34195, MOUSE34194	DROME07977, DROME07971, DROME07972
OG0003967	MOUSE46011, MOUSE46010	DROME15281
OG0003968	MOUSE30962, MOUSE30965, MOUSE30963, MOUSE30964, MOUSE24346, MOUSE24347	DROME04759, DROME04758
OG0003969	MOUSE11695, MOUSE11697, MOUSE11700, MOUSE11699, MOUSE11698, MOUSE11702, MOUSE11701, MOUSE11696	DROME17765, DROME17762, DROME17766, DROME17763, DROME17764, DROME17767
OG0003970	MOUSE37843, MOUSE37844, MOUSE37846, MOUSE37842, MOUSE37840, MOUSE37841	DROME08299
OG0003971	MOUSE25243	DROME06198
OG0003972	MOUSE28853, MOUSE28854, MOUSE28855	DROME03377
OG0003973	MOUSE07129, MOUSE07128, MOUSE28069, MOUSE28068	DROME13196, DROME13195, DROME13194
OG0003974	MOUSE17319	DROME04925
OG0003976	MOUSE46808	DROME12934
OG0003978	MOUSE39336, MOUSE39339, MOUSE39337, MOUSE39338, MOUSE21070, MOUSE02819	DROME14494, DROME17669
OG0003998	MOUSE03017, MOUSE03016, MOUSE03018, MOUSE03015	DROME16844, DROME16845, DROME16846, DROME16848, DROME16847, DROME16849
OG0003999	MOUSE39639, MOUSE39638	DROME14381, DROME14380
OG0004000	MOUSE53010, MOUSE53011	DROME11283
OG0004004	MOUSE29855	DROME11754
OG0004005	MOUSE06870, MOUSE06869, MOUSE06871	DROME14778, DROME14779, DROME14780
OG0004007	MOUSE33282, MOUSE13163, MOUSE13164	DROME18644
OG0004009	MOUSE31536, MOUSE31534, MOUSE00745, MOUSE00744	DROME09732, DROME09731, DROME09733, DROME09734, DROME09735
OG0004011	MOUSE47919, MOUSE47918, MOUSE11106, MOUSE47920	DROME02697, DROME02696, DROME02701
OG0004012	MOUSE03422	DROME11288
OG0004014	MOUSE22452	DROME02886, DROME02837
OG0004015	MOUSE31950, MOUSE31951, MOUSE31949, MOUSE31948, MOUSE31952	DROME07793
OG0004017	MOUSE46421, MOUSE46424, MOUSE46423, MOUSE46422, MOUSE46420	DROME02036
OG0004019	MOUSE44044, MOUSE44042, MOUSE44043, MOUSE44046, MOUSE44050, MOUSE44045, MOUSE44048, MOUSE44047, MOUSE44051, MOUSE44049, MOUSE44041	DROME01647
OG0004020	MOUSE22765, MOUSE22762, MOUSE22763	DROME17726, DROME17727
OG0004021	MOUSE04367, MOUSE04368	DROME19870
OG0004022	MOUSE55226, MOUSE55227, MOUSE55225	DROME10913, DROME10915, DROME10912, DROME10914
OG0004025	MOUSE35923, MOUSE35917, MOUSE35926, MOUSE35925, MOUSE35922, MOUSE35916, MOUSE35918, MOUSE35924, MOUSE35921, MOUSE35919, MOUSE35920	DROME16102
OG0004027	MOUSE02465, MOUSE02466, MOUSE05609, MOUSE05606, MOUSE05608, MOUSE05607	DROME13967
OG0004028	MOUSE11046, MOUSE11047, MOUSE11048, MOUSE11049	DROME21582, DROME21583
OG0004030	MOUSE17023, MOUSE17021, MOUSE17022	DROME00135, DROME00134
OG0004031	MOUSE42812	DROME01221, DROME01220, DROME01218, DROME01219, DROME01214, DROME01217, DROME01215, DROME01216
OG0004032	MOUSE53862, MOUSE53861, MOUSE47636	DROME08117
OG0004033	MOUSE49958, MOUSE49957	DROME14180, DROME12245
OG0004035	MOUSE28209, MOUSE28210, MOUSE28211	DROME03941, DROME03943, DROME03942, DROME03940
OG0004036	MOUSE34175, MOUSE54435, MOUSE51308	DROME19609
OG0004037	MOUSE23141, MOUSE23140	DROME06863
OG0004038	MOUSE48922	DROME02888
OG0004041	MOUSE28030	DROME05936
OG0004042	MOUSE26985, MOUSE26987, MOUSE26984, MOUSE26986	DROME16619
OG0004044	MOUSE53246, MOUSE53244, MOUSE53243, MOUSE53245	DROME05299, DROME05298
OG0004045	MOUSE21064, MOUSE21065, MOUSE21063, MOUSE21066	DROME06772
OG0004047	MOUSE06437, MOUSE06436	DROME02487, DROME02484, DROME02486, DROME02485
OG0004048	MOUSE35846, MOUSE35844, MOUSE35843, MOUSE35842, MOUSE35845	DROME17671
OG0004050	MOUSE14424	DROME10852
OG0004051	MOUSE05205, MOUSE26476, MOUSE14875, MOUSE14876	DROME18087, DROME18086
OG0004053	MOUSE45540, MOUSE55188, MOUSE09610, MOUSE09609, MOUSE09608, MOUSE30254	DROME21730
OG0004054	MOUSE07133, MOUSE07131, MOUSE07134, MOUSE42809, MOUSE42808, MOUSE42807	DROME15059
OG0004057	MOUSE39232	DROME06677
OG0004057	MOUSE39229, MOUSE39230, MOUSE39231	DROME00479
OG0004059	MOUSE42746, MOUSE42744, MOUSE42745, MOUSE42743	DROME13217
OG0004060	MOUSE32149, MOUSE32151, MOUSE32150, MOUSE32152	DROME20687
OG0004061	MOUSE33645, MOUSE33647, MOUSE33646, MOUSE33648	DROME03990
OG0004062	MOUSE40384, MOUSE40385, MOUSE21178, MOUSE21177, MOUSE03169	DROME16212
OG0004064	MOUSE22630, MOUSE22635, MOUSE22638, MOUSE22632, MOUSE22636, MOUSE22633, MOUSE22634	DROME06301
OG0004065	MOUSE34851, MOUSE34850, MOUSE34848	DROME02456
OG0004066	MOUSE50438, MOUSE50439	DROME10827
OG0004067	MOUSE22149	DROME14860
OG0004069	MOUSE09407	DROME10101
OG0004070	MOUSE38548, MOUSE38549	DROME04845
OG0004071	MOUSE23682, MOUSE17774, MOUSE17773, MOUSE17772, MOUSE32856	DROME15812
OG0004072	MOUSE05860, MOUSE05861	DROME21957, DROME17982
OG0004073	MOUSE02227, MOUSE18280, MOUSE18279	DROME01650
OG0004074	MOUSE21042, MOUSE21041, MOUSE21043, MOUSE36122, MOUSE36121	DROME06751
OG0004075	MOUSE46089	DROME21242
OG0004076	MOUSE13543, MOUSE13542, MOUSE13544, MOUSE13541	DROME00303
OG0004078	MOUSE21297	DROME11078
OG0004079	MOUSE29728, MOUSE29727, MOUSE29726	DROME14266, DROME14264, DROME14261, DROME14262, DROME14263, DROME14265
OG0004080	MOUSE22574, MOUSE22576, MOUSE22573, MOUSE35471	DROME06468, DROME06467
OG0004081	MOUSE22887, MOUSE22886, MOUSE22889, MOUSE22885, MOUSE22883, MOUSE22888, MOUSE22890, MOUSE22884	DROME16707, DROME16708, DROME16709, DROME16710
OG0004082	MOUSE23096	DROME08161
OG0004084	MOUSE12641	DROME12357
OG0004085	MOUSE22017, MOUSE22016, MOUSE22019, MOUSE22015, MOUSE22018, MOUSE22014	DROME05732, DROME05731, DROME05733
OG0004089	MOUSE52298, MOUSE52299, MOUSE52297, MOUSE52296, MOUSE52295	DROME00381
OG0004091	MOUSE20857	DROME14119
OG0004092	MOUSE08723, MOUSE08721, MOUSE08722, MOUSE05348, MOUSE05346, MOUSE05347	DROME12563
OG0004095	MOUSE44365, MOUSE44371, MOUSE44373, MOUSE44363, MOUSE44366, MOUSE44369, MOUSE44364, MOUSE44372	DROME13735
OG0004096	MOUSE26584, MOUSE24020, MOUSE24022	DROME05141, DROME05140, DROME05135, DROME00515
OG0004098	MOUSE09422, MOUSE09423, MOUSE33196	DROME01948
OG0004099	MOUSE43934, MOUSE43936, MOUSE43938, MOUSE43933, MOUSE43935, MOUSE43939, MOUSE43932, MOUSE43937, MOUSE14125	DROME19388
OG0004101	MOUSE05274, MOUSE05270, MOUSE05271, MOUSE05272, MOUSE05273	DROME08755, DROME08757, DROME08756
OG0004102	MOUSE21029, MOUSE21028, MOUSE21027	DROME12666
OG0004105	MOUSE13474, MOUSE13473, MOUSE13475	DROME04809, DROME04810, DROME04811
OG0004107	MOUSE24392	DROME12701, DROME19212
OG0004108	MOUSE41101, MOUSE41097, MOUSE41098, MOUSE41102	DROME07361
OG0004110	MOUSE00785, MOUSE09563, MOUSE09564, MOUSE00786	DROME17755
OG0004111	MOUSE13376, MOUSE13379, MOUSE13378, MOUSE13377, MOUSE06672	DROME04654, DROME04653
OG0004112	MOUSE30305	DROME12140
OG0004113	MOUSE40746, MOUSE40745	DROME06222, DROME06223
OG0004114	MOUSE20231, MOUSE20233, MOUSE20232, MOUSE20230, MOUSE20229, MOUSE20228	DROME16337
OG0004115	MOUSE52504, MOUSE52502, MOUSE52501, MOUSE52503	DROME13846, DROME13845, DROME13844
OG0004116	MOUSE50972, MOUSE50971	DROME02477
OG0004118	MOUSE39262, MOUSE39263	DROME19673
OG0004119	MOUSE43702, MOUSE43701	DROME14543
OG0004120	MOUSE11158, MOUSE11156, MOUSE11157, MOUSE11159	DROME07794
OG0004121	MOUSE34878, MOUSE34879, MOUSE52300	DROME03957
OG0004122	MOUSE25320, MOUSE25316, MOUSE25318, MOUSE25317, MOUSE25319	DROME08383
OG0004123	MOUSE50983, MOUSE50980, MOUSE50981, MOUSE50979, MOUSE50982	DROME12798
OG0004124	MOUSE28810, MOUSE21577	DROME02608
OG0004127	MOUSE21644, MOUSE21643, MOUSE21645, MOUSE21646	DROME07186
OG0004130	MOUSE30313, MOUSE30312, MOUSE30314, MOUSE30315, MOUSE30306	DROME05314
OG0004131	MOUSE01061, MOUSE01059, MOUSE01060, MOUSE01065, MOUSE01063, MOUSE01068, MOUSE01066, MOUSE01067, MOUSE01062	DROME18904, DROME18905
OG0004132	MOUSE29326, MOUSE29328, MOUSE29327	DROME06798
OG0004133	MOUSE22690, MOUSE22691, MOUSE22688, MOUSE22689, MOUSE12619	DROME02029
OG0004134	MOUSE36567	DROME14839
OG0004135	MOUSE38580, MOUSE38581, MOUSE05971	DROME03879
OG0004136	MOUSE23425, MOUSE23427, MOUSE23423, MOUSE23424, MOUSE23426	DROME17670
OG0004139	MOUSE09412, MOUSE01582	DROME14020
OG0004140	MOUSE49614, MOUSE49615, MOUSE49616	DROME02610
OG0004142	MOUSE48548, MOUSE48551, MOUSE48549, MOUSE48546, MOUSE48545	DROME06754
OG0004143	MOUSE32279, MOUSE32278, MOUSE32280, MOUSE51729	DROME13621
OG0004144	MOUSE11375, MOUSE15788, MOUSE15789, MOUSE15790	DROME04309, DROME04310
OG0004145	MOUSE07101, MOUSE28099	DROME08647, DROME14074, DROME14075
OG0004147	MOUSE52328, MOUSE52322, MOUSE52321, MOUSE52323	DROME06149
OG0004148	MOUSE04779, MOUSE04772, MOUSE04780	DROME06090, DROME06089
OG0004149	MOUSE12935, MOUSE12936, MOUSE12934, MOUSE54015, MOUSE54013, MOUSE54014	DROME11017, DROME11016, DROME11015
OG0004150	MOUSE53095, MOUSE53097, MOUSE53096, MOUSE53098	DROME04551, DROME04550
OG0004151	MOUSE49543, MOUSE49544, MOUSE49542	DROME14564
OG0004153	MOUSE19562	DROME12893
OG0004156	MOUSE39315, MOUSE39316, MOUSE40677, MOUSE40678	DROME18060
OG0004157	MOUSE53613, MOUSE53617, MOUSE53615, MOUSE53616	DROME21496
OG0004158	MOUSE23332, MOUSE23331, MOUSE23329, MOUSE35536, MOUSE35537	DROME10050
OG0004159	MOUSE42741, MOUSE07725, MOUSE49956	DROME20404, DROME20403, DROME20402
OG0004160	MOUSE33686	DROME15565
OG0004164	MOUSE00812, MOUSE03436, MOUSE00811, MOUSE00815	DROME16332
OG0004166	MOUSE47935, MOUSE47933, MOUSE47931, MOUSE47932, MOUSE47936, MOUSE47930, MOUSE47934, MOUSE47937	DROME17896
OG0004167	MOUSE20431, MOUSE20429, MOUSE20428, MOUSE20430	DROME18913
