Orthogroup	MOUSE	CAPO3
OG0006714	MOUSE17204, MOUSE17202, MOUSE17200, MOUSE17201	CAPO301000
OG0006716	MOUSE32261, MOUSE32263, MOUSE32262	CAPO302196
OG0006717	MOUSE20433	CAPO305633
OG0006718	MOUSE21129, MOUSE21128, MOUSE21127	CAPO306293
OG0006719	MOUSE03965, MOUSE03966, MOUSE03967	CAPO302454
OG0006721	MOUSE48435, MOUSE48434	CAPO307315
OG0006722	MOUSE44584, MOUSE44583	CAPO304555
OG0006723	MOUSE31005, MOUSE31004, MOUSE31003	CAPO300019
OG0006724	MOUSE34776, MOUSE34778, MOUSE34777, MOUSE34779	CAPO300231
OG0006725	MOUSE52635, MOUSE52636	CAPO301206
OG0006726	MOUSE00160, MOUSE00159, MOUSE00161, MOUSE00158	CAPO303375
OG0006727	MOUSE32170, MOUSE32169	CAPO306447
OG0006728	MOUSE19069, MOUSE19071, MOUSE19070, MOUSE19068	CAPO303411
OG0006729	MOUSE13150	CAPO302448
OG0006730	MOUSE31098, MOUSE31099, MOUSE31097	CAPO307696
OG0006732	MOUSE23249, MOUSE23247, MOUSE23248	CAPO301757
OG0006733	MOUSE20140, MOUSE20141	CAPO306420
OG0006735	MOUSE02545	CAPO307764
OG0006736	MOUSE53272, MOUSE53273	CAPO301670
OG0006737	MOUSE46126, MOUSE46125	CAPO302977
OG0006738	MOUSE23304, MOUSE23306, MOUSE23305	CAPO305285
OG0006740	MOUSE07457, MOUSE07458	CAPO304581
OG0006741	MOUSE52752	CAPO306132
OG0006745	MOUSE29402, MOUSE29401	CAPO304913
OG0006750	MOUSE06621, MOUSE06620	CAPO306076
OG0006751	MOUSE20034	CAPO305160
OG0006752	MOUSE51249, MOUSE51248, MOUSE51250, MOUSE51251	CAPO301753
OG0006753	MOUSE07645, MOUSE07647, MOUSE07646, MOUSE07644	CAPO304199
OG0006754	MOUSE13935, MOUSE13936	CAPO307231
OG0006755	MOUSE21891, MOUSE21890, MOUSE21889, MOUSE21888	CAPO304099
OG0006757	MOUSE43120, MOUSE43121, MOUSE43119	CAPO308250
OG0006758	MOUSE41066	CAPO303486
OG0006759	MOUSE02243	CAPO301178
OG0006760	MOUSE10493, MOUSE10494	CAPO300357
OG0006766	MOUSE54011	CAPO300327
OG0006769	MOUSE47279, MOUSE47278, MOUSE47276	CAPO304104
OG0006772	MOUSE40319	CAPO306103
OG0006775	MOUSE38636, MOUSE38637, MOUSE38641, MOUSE38640, MOUSE38639, MOUSE38638	CAPO303956
OG0006776	MOUSE05553, MOUSE05552	CAPO307354, CAPO307229
OG0006777	MOUSE43306, MOUSE43305	CAPO308320
OG0006791	MOUSE39692, MOUSE39691, MOUSE17195	CAPO302265
OG0006796	MOUSE23519, MOUSE45971, MOUSE45972, MOUSE45967, MOUSE45966, MOUSE45962, MOUSE45965, MOUSE45969, MOUSE45968, MOUSE45970, MOUSE45974	CAPO306698, CAPO305329
OG0006826	MOUSE19257	CAPO306575
OG0006827	MOUSE33337, MOUSE33336, MOUSE33338	CAPO306579
OG0006830	MOUSE04883	CAPO304885
OG0006833	MOUSE49351, MOUSE49350, MOUSE49349, MOUSE49348	CAPO307011
OG0006838	MOUSE16969	CAPO304346
OG0006842	MOUSE48778	CAPO303033
OG0006843	MOUSE32360, MOUSE32362, MOUSE32361	CAPO301783
OG0006844	MOUSE27711, MOUSE27712, MOUSE27713	CAPO303858
OG0006845	MOUSE20190, MOUSE20189	CAPO304222
OG0006846	MOUSE07807	CAPO305985, CAPO301436
OG0006848	MOUSE00822, MOUSE09570, MOUSE09569	CAPO302750
OG0006849	MOUSE18767	CAPO306709
OG0006850	MOUSE31600, MOUSE31599	CAPO300307
OG0006853	MOUSE02312, MOUSE02313, MOUSE02310, MOUSE02311	CAPO305011
OG0006856	MOUSE46141, MOUSE46142	CAPO306926
OG0006857	MOUSE53691	CAPO304592
OG0006860	MOUSE49501	CAPO304880
OG0006862	MOUSE08221, MOUSE08220, MOUSE08219	CAPO306834
OG0006864	MOUSE14979	CAPO300266
OG0006865	MOUSE12914	CAPO300579
OG0006867	MOUSE18748	CAPO304561
OG0006868	MOUSE52669, MOUSE52667, MOUSE52668	CAPO304824
OG0006869	MOUSE40651	CAPO303718
OG0006870	MOUSE00722, MOUSE00723, MOUSE00718, MOUSE00720, MOUSE00721	CAPO305471
OG0006872	MOUSE49857, MOUSE49858, MOUSE49859, MOUSE49856	CAPO305763, CAPO306267
OG0006874	MOUSE40813, MOUSE40812	CAPO303002
OG0006875	MOUSE51191, MOUSE51192	CAPO300245
OG0006876	MOUSE33297, MOUSE33298, MOUSE33299	CAPO301384
OG0006877	MOUSE51332, MOUSE51334	CAPO303758
OG0006880	MOUSE40621, MOUSE40622	CAPO300637
OG0006881	MOUSE45680, MOUSE45679	CAPO307302
OG0006886	MOUSE54545, MOUSE54546, MOUSE54547	CAPO308008
OG0006887	MOUSE19492, MOUSE05301	CAPO303330
OG0006888	MOUSE18268	CAPO300481
OG0006889	MOUSE49701, MOUSE49700	CAPO305411
OG0006890	MOUSE21126	CAPO301774
OG0006892	MOUSE22133	CAPO306271
OG0006893	MOUSE05930, MOUSE05929	CAPO308281
OG0006894	MOUSE06080	CAPO305493
OG0006895	MOUSE21170	CAPO305321
OG0006897	MOUSE10431, MOUSE10432	CAPO305270
OG0006898	MOUSE49458, MOUSE49461	CAPO307616
OG0006901	MOUSE22140	CAPO301222
OG0006904	MOUSE36413, MOUSE36412, MOUSE36414	CAPO301235
OG0006906	MOUSE04566, MOUSE04569, MOUSE04568, MOUSE04567	CAPO307116
OG0006912	MOUSE24083, MOUSE24084, MOUSE24086	CAPO306387
OG0006914	MOUSE32366, MOUSE32365, MOUSE32364, MOUSE32363	CAPO302212
OG0006915	MOUSE44315, MOUSE44316, MOUSE44314, MOUSE44317	CAPO305363
OG0006916	MOUSE49691, MOUSE49690	CAPO306266
OG0006918	MOUSE13577, MOUSE13576, MOUSE13578	CAPO303362
OG0006920	MOUSE12512	CAPO306461
OG0006923	MOUSE34244	CAPO302381
OG0006924	MOUSE19139, MOUSE19140	CAPO304320
OG0006925	MOUSE27505, MOUSE27502, MOUSE27499	CAPO306734
OG0006926	MOUSE34131	CAPO303493
OG0006927	MOUSE01548, MOUSE01547	CAPO303700
OG0006930	MOUSE09636	CAPO301522
OG0006931	MOUSE12676	CAPO300460
OG0006932	MOUSE14249, MOUSE14250	CAPO305813
OG0006934	MOUSE12905, MOUSE12906	CAPO304656
OG0006935	MOUSE32527, MOUSE32526	CAPO305404
OG0006936	MOUSE00847, MOUSE00846	CAPO301255
OG0006937	MOUSE35606	CAPO300724
OG0006938	MOUSE41043, MOUSE41042, MOUSE41040, MOUSE41041	CAPO307064
OG0006939	MOUSE34061, MOUSE34060	CAPO300423
OG0006940	MOUSE05605, MOUSE05603, MOUSE05604	CAPO308295
OG0006942	MOUSE20201, MOUSE20202	CAPO305131
OG0006943	MOUSE21146	CAPO300653
OG0006944	MOUSE52613, MOUSE52615, MOUSE52614	CAPO301423
OG0006945	MOUSE22142, MOUSE22143, MOUSE22141, MOUSE22145	CAPO304257
OG0006947	MOUSE05975, MOUSE05974, MOUSE38579, MOUSE38578	CAPO303778
OG0006948	MOUSE14082	CAPO307507
OG0006949	MOUSE51685	CAPO300866
OG0006951	MOUSE38916	CAPO302915
OG0006952	MOUSE54586, MOUSE32099, MOUSE32100	CAPO308002
OG0006953	MOUSE04485	CAPO302825
OG0006957	MOUSE09556, MOUSE09555, MOUSE09557	CAPO304410
OG0006959	MOUSE24311, MOUSE24310	CAPO305847
OG0006960	MOUSE15811, MOUSE15812	CAPO306688
OG0006962	MOUSE33764	CAPO307572
OG0006964	MOUSE00609	CAPO306352
OG0006966	MOUSE29849, MOUSE29852	CAPO304695
OG0006967	MOUSE14234	CAPO303820
OG0006968	MOUSE13904, MOUSE13899, MOUSE13901	CAPO301435
OG0006969	MOUSE35832, MOUSE35830, MOUSE35829	CAPO306618
OG0006970	MOUSE26650	CAPO304851
OG0006971	MOUSE37465	CAPO303658
OG0006973	MOUSE00510, MOUSE00509, MOUSE00508, MOUSE00507, MOUSE00506	CAPO306305
OG0006975	MOUSE33904, MOUSE33903	CAPO306893
OG0006977	MOUSE10916, MOUSE10917	CAPO305268
OG0006978	MOUSE10225, MOUSE10227	CAPO304336
OG0006979	MOUSE27624, MOUSE27625	CAPO300168
OG0006980	MOUSE15424	CAPO305562
OG0006982	MOUSE27876, MOUSE27877	CAPO305716
OG0006983	MOUSE34876, MOUSE34874, MOUSE34875	CAPO300916
OG0006989	MOUSE22512	CAPO302679
OG0006990	MOUSE21147	CAPO300763
OG0006991	MOUSE29125	CAPO303392
OG0006992	MOUSE21388	CAPO305740
OG0006993	MOUSE22722	CAPO305954
OG0006994	MOUSE26596	CAPO306564
OG0006995	MOUSE10952, MOUSE10951, MOUSE10949	CAPO306435
OG0006997	MOUSE14368	CAPO304873
OG0006998	MOUSE05846	CAPO301390
OG0006999	MOUSE13476	CAPO303913
OG0007001	MOUSE41846	CAPO305444
OG0007002	MOUSE25836, MOUSE25835	CAPO304225
OG0007003	MOUSE09049	CAPO302304
OG0007005	MOUSE38054, MOUSE38052	CAPO303654
OG0007007	MOUSE50660, MOUSE50659, MOUSE50658	CAPO302408
OG0007009	MOUSE20677, MOUSE20678, MOUSE20679	CAPO305960
OG0007010	MOUSE36520, MOUSE36523, MOUSE36522	CAPO301780
OG0007011	MOUSE50033	CAPO301128
OG0007012	MOUSE31649	CAPO304946
OG0007013	MOUSE03906	CAPO303300
OG0007015	MOUSE28687, MOUSE28688, MOUSE28686	CAPO305278
OG0007016	MOUSE49206, MOUSE49205	CAPO304972
OG0007017	MOUSE38429, MOUSE38428, MOUSE38427	CAPO301345
OG0007018	MOUSE03253	CAPO300889
OG0007019	MOUSE06390, MOUSE06389, MOUSE06391	CAPO304408
OG0007020	MOUSE40200, MOUSE40201	CAPO303562, CAPO308296
OG0007021	MOUSE12612, MOUSE12611, MOUSE12610	CAPO306622
OG0007022	MOUSE22093, MOUSE22095, MOUSE22094, MOUSE22092	CAPO303253
OG0007024	MOUSE39327	CAPO302054
OG0007025	MOUSE06165	CAPO302785
OG0007026	MOUSE26964	CAPO304159
OG0007029	MOUSE23539, MOUSE23537, MOUSE23536, MOUSE23540	CAPO302104
OG0007030	MOUSE48335, MOUSE48334	CAPO303845
OG0007032	MOUSE16311, MOUSE16312, MOUSE16309, MOUSE16310	CAPO304830
OG0007033	MOUSE28089	CAPO305180
OG0007034	MOUSE02577, MOUSE02578, MOUSE02579	CAPO306932
OG0007038	MOUSE31028, MOUSE31027, MOUSE31029, MOUSE31026, MOUSE31025	CAPO302068
OG0007040	MOUSE53846, MOUSE53847	CAPO306537
OG0007042	MOUSE39750, MOUSE39749	CAPO307996
OG0007043	MOUSE46823, MOUSE46824	CAPO305780
OG0007044	MOUSE45081, MOUSE48750	CAPO307221
OG0007045	MOUSE34173, MOUSE34174	CAPO305958
OG0007046	MOUSE00604	CAPO305591
OG0007047	MOUSE17868, MOUSE17867	CAPO305693
OG0007048	MOUSE38707	CAPO302164
OG0007049	MOUSE49472, MOUSE49471	CAPO305031
OG0007050	MOUSE36566	CAPO307898
OG0007055	MOUSE02729, MOUSE02728	CAPO304778
OG0007057	MOUSE47096	CAPO304630
OG0007058	MOUSE50713, MOUSE50714	CAPO301734, CAPO304572
OG0007059	MOUSE21335	CAPO303590, CAPO303318
OG0007061	MOUSE21327	CAPO305340
OG0007062	MOUSE29940, MOUSE29941	CAPO302545
OG0007063	MOUSE44304	CAPO308261
OG0007065	MOUSE45868, MOUSE45863, MOUSE45865, MOUSE45867, MOUSE45864, MOUSE45869, MOUSE45870, MOUSE45866	CAPO301537
OG0007068	MOUSE31487, MOUSE31486, MOUSE33096	CAPO307887
OG0007069	MOUSE07095, MOUSE07092, MOUSE07094, MOUSE07093	CAPO307200
OG0007071	MOUSE31902, MOUSE31903, MOUSE31904	CAPO301761
OG0007072	MOUSE43689, MOUSE43688, MOUSE43687	CAPO306160
OG0007073	MOUSE22670, MOUSE22668	CAPO302936
OG0007074	MOUSE15406, MOUSE15407	CAPO306910
OG0007076	MOUSE02319, MOUSE02318	CAPO300474
OG0007081	MOUSE05720, MOUSE05719	CAPO305760
OG0007084	MOUSE13905	CAPO307673
OG0007086	MOUSE02323	CAPO306079
OG0007089	MOUSE45218, MOUSE45217	CAPO300706
OG0007090	MOUSE31318, MOUSE31320	CAPO300368
OG0007091	MOUSE33846	CAPO304945
OG0007092	MOUSE07434	CAPO304498, CAPO305528
OG0007093	MOUSE49068, MOUSE49069, MOUSE49070	CAPO308175
OG0007094	MOUSE11809, MOUSE11804, MOUSE11805	CAPO301835
OG0007095	MOUSE42126, MOUSE42125	CAPO304293
OG0007097	MOUSE37800, MOUSE37799, MOUSE37801	CAPO302515
OG0007098	MOUSE49126, MOUSE49129, MOUSE49127	CAPO301993
OG0007099	MOUSE49900	CAPO304218
OG0007100	MOUSE18270, MOUSE18269	CAPO302645
OG0007105	MOUSE40404, MOUSE40405, MOUSE40403	CAPO303780
OG0007106	MOUSE40661	CAPO302226
OG0007112	MOUSE51325, MOUSE51323	CAPO303793
OG0007114	MOUSE53414	CAPO305243
OG0007118	MOUSE00453	CAPO306502
OG0007119	MOUSE33186	CAPO303656
OG0007121	MOUSE18224	CAPO305337
OG0007122	MOUSE34859, MOUSE34857, MOUSE34858	CAPO302728
OG0007124	MOUSE21912, MOUSE21910	CAPO307876
OG0007127	MOUSE08708, MOUSE08709	CAPO305077
OG0007128	MOUSE19637	CAPO303539
OG0007130	MOUSE01970	CAPO302224
OG0007131	MOUSE10506, MOUSE10507	CAPO304315
OG0007132	MOUSE13945	CAPO301608
OG0007133	MOUSE10217, MOUSE10216	CAPO305338
OG0007134	MOUSE21213	CAPO302517
OG0007137	MOUSE42561	CAPO303287
OG0007138	MOUSE23725	CAPO307436
OG0007139	MOUSE08897	CAPO302325
OG0007141	MOUSE14078, MOUSE14079, MOUSE14081, MOUSE14080, MOUSE14077	CAPO306130
OG0007143	MOUSE06767	CAPO307276
OG0007144	MOUSE49923, MOUSE49924, MOUSE49922	CAPO301797
OG0007145	MOUSE18943	CAPO305008
OG0007146	MOUSE03366, MOUSE03367	CAPO306800
OG0007147	MOUSE11305, MOUSE11304, MOUSE11303, MOUSE11302	CAPO305032
OG0007150	MOUSE48982, MOUSE48981	CAPO304704
OG0007151	MOUSE50029, MOUSE50027	CAPO304299
OG0007154	MOUSE07324, MOUSE07323, MOUSE07325	CAPO302715
OG0007158	MOUSE36020	CAPO303011
OG0007160	MOUSE48934, MOUSE48938, MOUSE48935, MOUSE48937, MOUSE48936	CAPO301230
OG0007162	MOUSE43534, MOUSE43533	CAPO305815
OG0007163	MOUSE30404, MOUSE30406, MOUSE30403, MOUSE30405	CAPO306908
OG0007165	MOUSE50996, MOUSE50995	CAPO300764
OG0007166	MOUSE20485	CAPO301841
OG0007168	MOUSE01155	CAPO304836
OG0007173	MOUSE50154, MOUSE50153	CAPO305749, CAPO300679
OG0007174	MOUSE28506	CAPO304732
OG0007175	MOUSE45837, MOUSE45836	CAPO300929
OG0007176	MOUSE43501, MOUSE43500, MOUSE43499, MOUSE43498	CAPO305825
OG0007178	MOUSE24080, MOUSE24079, MOUSE24082, MOUSE24081	CAPO306843
OG0007180	MOUSE48420, MOUSE48421, MOUSE48419	CAPO300869
OG0007181	MOUSE54274, MOUSE54273	CAPO302549
OG0007182	MOUSE04320, MOUSE04317	CAPO302258
OG0007183	MOUSE52163, MOUSE52162	CAPO303453
OG0007184	MOUSE09858	CAPO304626
OG0007186	MOUSE05260, MOUSE05261	CAPO306272
OG0007191	MOUSE10517, MOUSE10515, MOUSE10516, MOUSE10514, MOUSE15591	CAPO307327
OG0007192	MOUSE22113, MOUSE22112, MOUSE22111	CAPO307148
OG0007199	MOUSE13429	CAPO300510
OG0007201	MOUSE17913, MOUSE17912	CAPO305686
OG0007204	MOUSE33203, MOUSE33202, MOUSE50332, MOUSE50333	CAPO305874
OG0007208	MOUSE20788, MOUSE20782, MOUSE20769, MOUSE20768, MOUSE20770, MOUSE20773, MOUSE20783, MOUSE20781, MOUSE20786, MOUSE20787, MOUSE20780, MOUSE20779, MOUSE20771, MOUSE20784, MOUSE20772, MOUSE20774, MOUSE20775, MOUSE20778, MOUSE20777	CAPO306253
OG0007213	MOUSE17123, MOUSE17125, MOUSE17121, MOUSE17124, MOUSE17122	CAPO300546
OG0007248	MOUSE18543, MOUSE18542	CAPO305807
OG0007251	MOUSE01636	CAPO307515
OG0007254	MOUSE49930	CAPO300342
OG0007258	MOUSE19644	CAPO301895
OG0007261	MOUSE32244	CAPO306348
OG0007266	MOUSE01804	CAPO305560
OG0007269	MOUSE06847	CAPO305691
OG0007272	MOUSE34613, MOUSE34614	CAPO303817, CAPO303673
OG0007273	MOUSE44138, MOUSE44137, MOUSE44139, MOUSE44141	CAPO305134
OG0007276	MOUSE20695	CAPO301595
OG0007279	MOUSE04341	CAPO302557
OG0007281	MOUSE38663, MOUSE38662	CAPO304423
OG0007282	MOUSE37535	CAPO300960
OG0007283	MOUSE03788, MOUSE03787	CAPO304757
OG0007291	MOUSE28540	CAPO307621
OG0007292	MOUSE43053, MOUSE43052	CAPO302024
OG0007293	MOUSE13613	CAPO301970
OG0007297	MOUSE53604, MOUSE53603, MOUSE53601	CAPO305876
OG0007299	MOUSE47838, MOUSE47840, MOUSE47839	CAPO308254
OG0007300	MOUSE35183, MOUSE35181, MOUSE35182	CAPO301046
OG0007301	MOUSE09989, MOUSE09991, MOUSE09990, MOUSE09992	CAPO301996
OG0007302	MOUSE44516, MOUSE44515, MOUSE44506, MOUSE44507, MOUSE44510	CAPO307174
OG0007303	MOUSE28066, MOUSE28065	CAPO302064
OG0007304	MOUSE06867	CAPO306505
OG0007305	MOUSE24298, MOUSE24297	CAPO303443
OG0007307	MOUSE02947	CAPO304518, CAPO304185
OG0007309	MOUSE03035	CAPO300726
OG0007314	MOUSE24672	CAPO307151
OG0007317	MOUSE03033	CAPO306655
OG0007319	MOUSE28912	CAPO300742
OG0007320	MOUSE51738, MOUSE51739, MOUSE51737	CAPO300324
OG0007321	MOUSE20101	CAPO307651
OG0007322	MOUSE32819, MOUSE32818	CAPO301300
OG0007325	MOUSE49722	CAPO305675
OG0007326	MOUSE51801, MOUSE51802	CAPO304342
OG0007329	MOUSE17878	CAPO306408
OG0007330	MOUSE45076, MOUSE45075	CAPO300366
OG0007335	MOUSE08020, MOUSE08021	CAPO304929
OG0007336	MOUSE33887	CAPO304895
OG0007339	MOUSE08716	CAPO300192
OG0007341	MOUSE16696	CAPO300898
OG0007342	MOUSE09679, MOUSE09680, MOUSE08805	CAPO300397
OG0007343	MOUSE01417	CAPO305744
OG0007347	MOUSE40881, MOUSE40884, MOUSE40882	CAPO302872
OG0007348	MOUSE12913	CAPO307161
OG0007352	MOUSE20513	CAPO306052
OG0007353	MOUSE49062, MOUSE49063	CAPO302025
OG0007354	MOUSE13358	CAPO303485
OG0007355	MOUSE13914	CAPO307111
OG0007356	MOUSE17323	CAPO306331
OG0007357	MOUSE49428	CAPO304967
OG0007358	MOUSE19466	CAPO304741
OG0007361	MOUSE30812	CAPO305039
OG0007363	MOUSE12968	CAPO304834
OG0007364	MOUSE14210, MOUSE14209	CAPO303075
OG0007365	MOUSE33407	CAPO306500
OG0007366	MOUSE48417, MOUSE48418	CAPO305485
OG0007367	MOUSE33622	CAPO305088
OG0007368	MOUSE27087	CAPO305250
OG0007369	MOUSE22430	CAPO300391
OG0007371	MOUSE21071, MOUSE21072	CAPO305453
OG0007372	MOUSE42627	CAPO307960
OG0007373	MOUSE18067	CAPO301099
OG0007376	MOUSE32001, MOUSE32000, MOUSE31998, MOUSE31999, MOUSE31997, MOUSE31996	CAPO302556
OG0007377	MOUSE24074, MOUSE24073	CAPO306927
OG0007378	MOUSE04222, MOUSE04221	CAPO307557
OG0007379	MOUSE08208, MOUSE08209	CAPO305130
OG0007380	MOUSE18994	CAPO300141
OG0007381	MOUSE06415, MOUSE06416, MOUSE06414	CAPO303646
OG0007382	MOUSE16189, MOUSE16187, MOUSE16188, MOUSE16186	CAPO305525
OG0007385	MOUSE27240, MOUSE27239, MOUSE27238	CAPO304120
OG0007387	MOUSE32806	CAPO304030
OG0007388	MOUSE35885, MOUSE35884, MOUSE35886	CAPO306166
OG0007391	MOUSE50178, MOUSE50176, MOUSE50177	CAPO304827
OG0007392	MOUSE32236, MOUSE32238, MOUSE32237	CAPO303501
OG0007393	MOUSE07668	CAPO301859
OG0007395	MOUSE06300, MOUSE06302, MOUSE06301	CAPO302788
OG0007396	MOUSE48951	CAPO302581
OG0007397	MOUSE33684	CAPO300434
OG0007399	MOUSE43864	CAPO306050
OG0007401	MOUSE51222, MOUSE13110, MOUSE54883	CAPO302124
OG0007402	MOUSE17044, MOUSE17045	CAPO306401
OG0007405	MOUSE14443, MOUSE14442	CAPO303800
OG0007407	MOUSE21054	CAPO306953
OG0007408	MOUSE13504	CAPO303491
OG0007409	MOUSE00404, MOUSE00402	CAPO305402
OG0007411	MOUSE19156, MOUSE19154, MOUSE19155	CAPO300699
OG0007412	MOUSE23326, MOUSE23325	CAPO302107
OG0007413	MOUSE53007	CAPO305882
OG0007414	MOUSE33295, MOUSE33294, MOUSE33296	CAPO300363
OG0007415	MOUSE05666	CAPO307758, CAPO301270
OG0007417	MOUSE37895, MOUSE37894	CAPO303652
OG0007418	MOUSE04928	CAPO300947
OG0007421	MOUSE02352	CAPO301566
OG0007422	MOUSE07286, MOUSE40322, MOUSE07287, MOUSE07288	CAPO301771
OG0007424	MOUSE17046	CAPO304349
OG0007425	MOUSE18550, MOUSE18548	CAPO303896
OG0007428	MOUSE53225, MOUSE53224, MOUSE53223, MOUSE53209	CAPO301768
OG0007431	MOUSE08705	CAPO304150
OG0007432	MOUSE51045	CAPO307504
OG0007433	MOUSE44443, MOUSE44444	CAPO307042
OG0007437	MOUSE40494, MOUSE40495	CAPO302606
OG0007439	MOUSE18803	CAPO300813
OG0007440	MOUSE23442	CAPO302516
OG0007441	MOUSE18962	CAPO304615
OG0007442	MOUSE33512	CAPO308291
OG0007446	MOUSE37963, MOUSE37961	CAPO303088
OG0007447	MOUSE48737, MOUSE48736	CAPO301482
OG0007451	MOUSE12346	CAPO303173
OG0007455	MOUSE55231, MOUSE55229, MOUSE55228	CAPO303919
OG0007456	MOUSE37583	CAPO301020
OG0007457	MOUSE51393	CAPO302854
OG0007458	MOUSE32631, MOUSE32630	CAPO300350
OG0007459	MOUSE35765, MOUSE35764, MOUSE35766	CAPO304746
OG0007462	MOUSE01188, MOUSE01187	CAPO300088
OG0007463	MOUSE01879, MOUSE01878	CAPO300212
OG0007466	MOUSE27626, MOUSE27627, MOUSE27628	CAPO300471
OG0007470	MOUSE33567, MOUSE33568	CAPO304669
OG0007471	MOUSE11860, MOUSE11862, MOUSE11861, MOUSE11859	CAPO307438
OG0007472	MOUSE19520, MOUSE19519, MOUSE19518	CAPO302245
OG0007473	MOUSE22462, MOUSE22461	CAPO303433
OG0007476	MOUSE18470	CAPO303558
OG0007478	MOUSE37279, MOUSE37280, MOUSE37278	CAPO301266
OG0007480	MOUSE46625, MOUSE46626	CAPO306792
OG0007482	MOUSE29719, MOUSE30818	CAPO307266
OG0007483	MOUSE16635, MOUSE16636	CAPO300503
OG0007484	MOUSE43277	CAPO302421
OG0007488	MOUSE17251	CAPO308146
OG0007490	MOUSE28197, MOUSE28196	CAPO303421
OG0007491	MOUSE16994	CAPO304949
OG0007494	MOUSE43929, MOUSE43928, MOUSE43931, MOUSE43927	CAPO300105
OG0007496	MOUSE11212	CAPO306996
OG0007498	MOUSE13566, MOUSE13567	CAPO306301
OG0007499	MOUSE20297, MOUSE20299, MOUSE20298	CAPO302974
OG0007503	MOUSE00760	CAPO308251
OG0007506	MOUSE03077, MOUSE03078	CAPO305836
OG0007508	MOUSE25338	CAPO306367
OG0007509	MOUSE04914	CAPO301428
OG0007510	MOUSE34054, MOUSE34055, MOUSE34053	CAPO303897
OG0007513	MOUSE25012, MOUSE25011	CAPO308263
OG0007515	MOUSE38546	CAPO300264
OG0007518	MOUSE02001, MOUSE01999, MOUSE02000	CAPO304172
OG0007519	MOUSE43742, MOUSE43741	CAPO307472
OG0007524	MOUSE38356, MOUSE38357, MOUSE38358, MOUSE54054, MOUSE54055	CAPO306111
OG0007525	MOUSE31316, MOUSE31314	CAPO300836
OG0007527	MOUSE19940	CAPO306220
OG0007529	MOUSE06522, MOUSE06523, MOUSE06521, MOUSE06520	CAPO307735
OG0007531	MOUSE10278, MOUSE10279, MOUSE10277	CAPO301562
OG0007541	MOUSE24792, MOUSE24790, MOUSE24791, MOUSE24789	CAPO301788
OG0007546	MOUSE14292, MOUSE14294, MOUSE14295, MOUSE14293, MOUSE14291, MOUSE14290	CAPO301193
OG0007550	MOUSE23206, MOUSE49522, MOUSE49523	CAPO301421, CAPO302720, CAPO300311, CAPO304075
OG0007582	MOUSE10485, MOUSE10483, MOUSE10486, MOUSE10484	CAPO305253
OG0007586	MOUSE09618	CAPO305648
OG0007588	MOUSE41576, MOUSE41580, MOUSE41579, MOUSE41577, MOUSE41575, MOUSE41578	CAPO306467
OG0007591	MOUSE05188, MOUSE05187	CAPO302671
OG0007594	MOUSE20721, MOUSE20718, MOUSE20717, MOUSE20719	CAPO307951
OG0007597	MOUSE37260	CAPO302699
OG0007601	MOUSE05139	CAPO303119
OG0007602	MOUSE33601	CAPO307324
OG0007603	MOUSE49112, MOUSE49111	CAPO301881
OG0007604	MOUSE49654, MOUSE49653, MOUSE49655	CAPO302471
OG0007606	MOUSE18645, MOUSE18646	CAPO303879
OG0007607	MOUSE35013, MOUSE35014	CAPO304420
OG0007611	MOUSE07480	CAPO300602
OG0007613	MOUSE48648	CAPO304725
OG0007614	MOUSE49787, MOUSE49788	CAPO307463
OG0007615	MOUSE21778, MOUSE21777, MOUSE21776	CAPO302208
OG0007616	MOUSE35669, MOUSE35667, MOUSE35670, MOUSE35668	CAPO305524
OG0007617	MOUSE33012, MOUSE33011	CAPO306965
OG0007619	MOUSE29534	CAPO307079
OG0007621	MOUSE33365, MOUSE41694, MOUSE41696	CAPO302700
OG0007622	MOUSE10876, MOUSE10875, MOUSE10877, MOUSE10878, MOUSE10879	CAPO304123
OG0007624	MOUSE33915	CAPO306507
OG0007629	MOUSE10615, MOUSE10614, MOUSE10616, MOUSE10617	CAPO306379
OG0007633	MOUSE19082	CAPO303133
OG0007634	MOUSE31642, MOUSE31641	CAPO301291
OG0007640	MOUSE48580	CAPO305938
OG0007648	MOUSE54552, MOUSE54551	CAPO303467
OG0007649	MOUSE31287, MOUSE31289, MOUSE31288	CAPO300338
OG0007653	MOUSE02998, MOUSE03000, MOUSE02999, MOUSE02994, MOUSE02997	CAPO304087
OG0007656	MOUSE24937, MOUSE24938	CAPO306133
OG0007657	MOUSE45927	CAPO302526
OG0007660	MOUSE24173, MOUSE24172	CAPO308074
OG0007663	MOUSE17385, MOUSE17387	CAPO303269
OG0007666	MOUSE16916, MOUSE16917	CAPO302483
OG0007673	MOUSE34212, MOUSE34213	CAPO306691
OG0007674	MOUSE07068, MOUSE07067, MOUSE07066, MOUSE07065, MOUSE07064	CAPO307516
OG0007676	MOUSE17543	CAPO301687
OG0007677	MOUSE25756, MOUSE25754, MOUSE25755, MOUSE25757, MOUSE25758	CAPO302393
OG0007680	MOUSE26498	CAPO301892
OG0007685	MOUSE28172	CAPO307242
OG0007686	MOUSE49809	CAPO307006
OG0007687	MOUSE14275	CAPO301616
OG0007690	MOUSE47971	CAPO306330
OG0007691	MOUSE31993	CAPO306763
