Orthogroup	AENJA_ok	OWEFU
OG0004576	AENJA_13910	OFUSG06493.1.p1
OG0004577	AENJA_13927	OFUSG05229.1.p1
OG0004578	AENJA_13961	OFUSG08031.1.p1
OG0004579	AENJA_14039	OFUSG19362.1.p1
OG0004580	AENJA_14065	OFUSG13429.2.p1, OFUSG13429.1.p1
OG0004581	AENJA_14240	OFUSG26863.1.p1, OFUSG26863.2.p1
OG0004582	AENJA_14257	OFUSG21277.1.p1
OG0004583	AENJA_14685	OFUSG12908.1.p1
OG0004584	AENJA_14870	OFUSG16312.1.p1
OG0004585	AENJA_14884	OFUSG20357.1.p1
OG0004586	AENJA_14926, AENJA_14905	OFUSG11575.1.p1, OFUSG05868.1.p1, OFUSG11576.1.p1
OG0004587	AENJA_15222, AENJA_17865	OFUSG02164.1.p1
OG0004588	AENJA_15364	OFUSG22313.1.p1
OG0004589	AENJA_15580	OFUSG24193.1.p1
OG0004590	AENJA_15587	OFUSG14930.2.p1, OFUSG14930.1.p1
OG0004591	AENJA_15650	OFUSG17812.1.p1
OG0004592	AENJA_16014	OFUSG21433.1.p1
OG0004593	AENJA_16066	OFUSG04892.1.p1
OG0004594	AENJA_16146	OFUSG00833.1.p1
OG0004595	AENJA_16184	OFUSG17531.2.p1, OFUSG17531.3.p1, OFUSG17531.1.p1
OG0004596	AENJA_16300	OFUSG07539.1.p1
OG0004599	AENJA_16431	OFUSG26506.1.p1
OG0004600	AENJA_16453	OFUSG14651.1.p1
OG0004601	AENJA_16456	OFUSG25669.1.p1
OG0004602	AENJA_16684	OFUSG18345.1.p1
OG0004603	AENJA_16691	OFUSG18121.1.p1
OG0004605	AENJA_16792	OFUSG10056.1.p1
OG0004608	AENJA_17422	OFUSG11818.1.p1
OG0004609	AENJA_17443	OFUSG07084.1.p1
OG0004610	AENJA_17485	OFUSG09759.1.p1
OG0004611	AENJA_17567	OFUSG13143.1.p1
OG0004612	AENJA_17697	OFUSG16853.2.p1, OFUSG16853.1.p1
OG0004613	AENJA_17756	OFUSG12709.2.p1, OFUSG12709.1.p1, OFUSG12709.3.p1
OG0004614	AENJA_17767	OFUSG11608.1.p1
OG0004616	AENJA_17897	OFUSG03912.1.p1
OG0004617	AENJA_17898	OFUSG01614.1.p1
OG0004618	AENJA_17899	OFUSG03094.1.p1, OFUSG03134.1.p1
OG0004619	AENJA_18030	OFUSG16672.1.p1
OG0004621	AENJA_18130	OFUSG19375.1.p1, OFUSG19375.2.p1
OG0004622	AENJA_18238	OFUSG04709.2.p1, OFUSG04709.1.p1
OG0004624	AENJA_18455	OFUSG04529.1.p1
OG0004625	AENJA_18748	OFUSG15027.1.p1
OG0004627	AENJA_19058	OFUSG14785.1.p1, OFUSG14785.2.p1
OG0004628	AENJA_19220	OFUSG17226.1.p1
OG0004629	AENJA_19229	OFUSG14690.1.p1
OG0004631	AENJA_19307	OFUSG09085.1.p1, OFUSG09085.2.p1
OG0004632	AENJA_19345	OFUSG12694.1.p1
OG0004633	AENJA_19396	OFUSG13692.1.p1
OG0004634	AENJA_19399	OFUSG13542.1.p1
OG0004635	AENJA_19421	OFUSG19569.1.p1
OG0004637	AENJA_19514	OFUSG05044.1.p1
OG0004638	AENJA_19695	OFUSG08345.2.p1, OFUSG08345.1.p1
OG0004639	AENJA_19701	OFUSG25724.1.p1
OG0004640	AENJA_20049	OFUSG16860.1.p1
OG0004641	AENJA_20072	OFUSG08286.1.p1
OG0004642	AENJA_20253	OFUSG05078.1.p1
OG0004643	AENJA_20590	OFUSG14661.1.p1
OG0004644	AENJA_20785	OFUSG11984.1.p1, OFUSG11984.2.p1
OG0004646	AENJA_20935	OFUSG08555.1.p1
OG0004647	AENJA_21162	OFUSG20121.1.p1, OFUSG20121.2.p1, OFUSG20121.5.p1, OFUSG20121.4.p1, OFUSG20121.3.p1
OG0004648	AENJA_21464	OFUSG25016.1.p1
OG0004649	AENJA_21530	OFUSG22259.1.p1
OG0004650	AENJA_21566	OFUSG18552.1.p1
OG0004651	AENJA_21665	OFUSG07034.1.p1, OFUSG07034.3.p1, OFUSG07034.2.p1
OG0004652	AENJA_21741	OFUSG14432.1.p1
OG0004653	AENJA_21780	OFUSG04384.1.p1, OFUSG04154.1.p1
OG0004654	AENJA_21881	OFUSG07791.1.p1
OG0004655	AENJA_21945	OFUSG07897.1.p1
OG0004656	AENJA_22399	OFUSG13180.1.p1
OG0004657	AENJA_22627	OFUSG20946.1.p1
OG0004658	AENJA_22666	OFUSG00003.2.p1, OFUSG00003.1.p1
OG0004659	AENJA_22731	OFUSG05707.2.p1, OFUSG05707.1.p1
OG0004660	AENJA_22903	OFUSG00440.1.p1
OG0004661	AENJA_23009	OFUSG08935.1.p1
OG0004662	AENJA_23022	OFUSG12267.1.p1
OG0004663	AENJA_23128	OFUSG15708.1.p1
OG0004664	AENJA_23247	OFUSG14191.1.p1
OG0004665	AENJA_23350	OFUSG03945.1.p1
OG0004666	AENJA_23667	OFUSG23197.1.p1, OFUSG23197.2.p1, OFUSG23197.3.p1
OG0004667	AENJA_23857	OFUSG05624.1.p1
OG0004668	AENJA_23876	OFUSG21754.1.p1
OG0004669	AENJA_23970	OFUSG09155.1.p1
OG0004670	AENJA_23983	OFUSG16156.1.p1
OG0004671	AENJA_24032	OFUSG15323.1.p1, OFUSG15323.2.p1
OG0004672	AENJA_24195	OFUSG20622.1.p1, OFUSG20623.1.p1
OG0004673	AENJA_24385	OFUSG04159.1.p1
OG0004674	AENJA_24465	OFUSG21156.1.p1
OG0004675	AENJA_24642	OFUSG12757.3.p1, OFUSG12757.2.p1, OFUSG12757.1.p1
OG0004676	AENJA_24878	OFUSG22032.1.p1, OFUSG22032.2.p1
OG0004677	AENJA_24896	OFUSG11726.1.p1
OG0004678	AENJA_25081	OFUSG08155.1.p1, OFUSG08156.1.p1
OG0004679	AENJA_25314	OFUSG24186.1.p1
OG0004683	AENJA_25906	OFUSG25029.1.p1
OG0004684	AENJA_25907	OFUSG11714.1.p1
OG0004685	AENJA_26252	OFUSG15144.1.p1
OG0004686	AENJA_26610	OFUSG15875.1.p1
OG0004687	AENJA_26633	OFUSG18909.1.p1
OG0004688	AENJA_26638	OFUSG22565.1.p1
OG0004689	AENJA_26700	OFUSG22250.1.p1, OFUSG22250.2.p1
OG0004690	AENJA_26765	OFUSG15804.1.p1
OG0004691	AENJA_26781	OFUSG11227.1.p1
OG0004692	AENJA_26783	OFUSG04470.1.p1, OFUSG25025.1.p1
OG0004728	AENJA_00010	OFUSG19340.1.p1
OG0004729	AENJA_00229	OFUSG14953.1.p1, OFUSG14953.2.p1
OG0004730	AENJA_00270	OFUSG20134.2.p1, OFUSG20134.1.p1
OG0004731	AENJA_00435	OFUSG20985.1.p1, OFUSG20985.2.p1
OG0004732	AENJA_00454	OFUSG14904.1.p1
OG0004733	AENJA_00482	OFUSG09435.1.p1
OG0004735	AENJA_00527	OFUSG08126.1.p1
OG0004736	AENJA_00579	OFUSG02971.1.p1, OFUSG02971.3.p1, OFUSG02971.2.p1
OG0004738	AENJA_00661, AENJA_21232, AENJA_00974	OFUSG10899.1.p1
OG0004739	AENJA_00833	OFUSG11195.1.p1
OG0004740	AENJA_00889	OFUSG25163.1.p1
OG0004744	AENJA_01048	OFUSG09993.1.p1
OG0004746	AENJA_01964	OFUSG00207.1.p1
OG0004747	AENJA_02204	OFUSG23171.1.p1
OG0004748	AENJA_25929, AENJA_25930, AENJA_02212	OFUSG08583.1.p1
OG0004749	AENJA_02213	OFUSG05430.1.p1
OG0004750	AENJA_02329	OFUSG16339.1.p1, OFUSG16339.2.p1
OG0004751	AENJA_02331	OFUSG21705.1.p1, OFUSG21706.1.p1
OG0004752	AENJA_02350	OFUSG07848.1.p1
OG0004753	AENJA_02412	OFUSG13691.1.p1
OG0004754	AENJA_02418	OFUSG17881.2.p1, OFUSG17881.1.p1
OG0004755	AENJA_02461	OFUSG16567.1.p1
OG0004756	AENJA_02560	OFUSG23403.1.p1
OG0004757	AENJA_02653	OFUSG06894.1.p1
OG0004758	AENJA_02719	OFUSG05254.1.p1, OFUSG05254.2.p1
OG0004759	AENJA_02782	OFUSG11568.1.p1
OG0004760	AENJA_02947	OFUSG17160.2.p1, OFUSG17160.1.p1
OG0004761	AENJA_03060	OFUSG16790.1.p1
OG0004762	AENJA_04757, AENJA_23731, AENJA_04762, AENJA_25598, AENJA_15891	OFUSG17449.1.p1
OG0004762	AENJA_03398	OFUSG22137.1.p1, OFUSG22137.2.p1
OG0004763	AENJA_03524	OFUSG08982.1.p1
OG0004764	AENJA_03553	OFUSG13324.1.p1
OG0004765	AENJA_03642	OFUSG26546.1.p1
OG0004766	AENJA_03824	OFUSG20178.1.p1
OG0004767	AENJA_03880	OFUSG17853.1.p1
OG0004768	AENJA_03887	OFUSG03609.2.p1, OFUSG03609.1.p1
OG0004769	AENJA_04019	OFUSG25501.1.p1
OG0004770	AENJA_04020	OFUSG00866.1.p1
OG0004771	AENJA_04031	OFUSG07800.1.p1
OG0004772	AENJA_04226	OFUSG10371.1.p1
OG0004772	AENJA_12095	OFUSG11095.1.p1, OFUSG13231.1.p1, OFUSG06023.1.p1
OG0004774	AENJA_04499	OFUSG10040.1.p1
OG0004775	AENJA_04683, AENJA_14667	OFUSG16316.1.p1
OG0004776	AENJA_04694	OFUSG15174.1.p1
OG0004777	AENJA_04780	OFUSG12752.1.p1
OG0004779	AENJA_19733, AENJA_05191	OFUSG14353.1.p1
OG0004781	AENJA_05335	OFUSG03103.1.p1
OG0004782	AENJA_05376	OFUSG20600.1.p1, OFUSG20600.2.p1
OG0004783	AENJA_05756	OFUSG08888.1.p1, OFUSG08888.2.p1
OG0004784	AENJA_05766	OFUSG11398.1.p1
OG0004785	AENJA_05817	OFUSG15812.1.p1
OG0004786	AENJA_05823	OFUSG04628.1.p1
OG0004787	AENJA_05829	OFUSG21388.1.p1
OG0004789	AENJA_06213	OFUSG15292.1.p1
OG0004791	AENJA_06248	OFUSG19701.1.p1
OG0004792	AENJA_06378	OFUSG15044.1.p1
OG0004793	AENJA_06468	OFUSG19030.1.p1, OFUSG06876.1.p1
OG0004794	AENJA_06550	OFUSG13389.1.p1
OG0004795	AENJA_06563	OFUSG15100.1.p1, OFUSG15100.2.p1
OG0004796	AENJA_06612	OFUSG21179.2.p1, OFUSG21179.1.p1, OFUSG21179.3.p1
OG0004797	AENJA_06655	OFUSG12917.1.p1
OG0004798	AENJA_06749	OFUSG20795.1.p1
OG0004799	AENJA_06797	OFUSG00163.1.p1
OG0004800	AENJA_18628, AENJA_06886	OFUSG16098.1.p1
OG0004801	AENJA_07060	OFUSG10453.1.p1
OG0004802	AENJA_07061	OFUSG04837.1.p1
OG0004803	AENJA_07208	OFUSG24825.1.p1
OG0004804	AENJA_07395	OFUSG10885.1.p1
OG0004805	AENJA_07591	OFUSG24637.1.p1, OFUSG24637.2.p1, OFUSG24637.3.p1
OG0004806	AENJA_07769	OFUSG11605.2.p1, OFUSG11605.1.p1
OG0004807	AENJA_14345, AENJA_07814	OFUSG15589.1.p1
OG0004808	AENJA_07815	OFUSG23681.1.p1
OG0004809	AENJA_07834	OFUSG12354.1.p1
OG0004810	AENJA_07988	OFUSG19265.1.p1
OG0004811	AENJA_07997	OFUSG04813.1.p1
OG0004812	AENJA_08047	OFUSG12662.1.p1
OG0004813	AENJA_08093	OFUSG17469.1.p1
OG0004814	AENJA_08117	OFUSG16286.1.p1
OG0004815	AENJA_08187	OFUSG05513.1.p1
OG0004816	AENJA_08251	OFUSG26076.1.p1
OG0004817	AENJA_08281	OFUSG13720.1.p1
OG0004818	AENJA_08517	OFUSG09386.1.p1
OG0004819	AENJA_08531	OFUSG21509.1.p1
OG0004820	AENJA_08918	OFUSG00419.1.p1
OG0004821	AENJA_09028	OFUSG06860.1.p1
OG0004822	AENJA_09116	OFUSG12693.1.p1
OG0004823	AENJA_09117	OFUSG00324.1.p1
OG0004824	AENJA_09143	OFUSG07500.1.p1
OG0004825	AENJA_09280	OFUSG09935.2.p1, OFUSG09935.1.p1
OG0004826	AENJA_09359	OFUSG12257.1.p1
OG0004827	AENJA_09361	OFUSG25292.1.p1, OFUSG25292.2.p1
OG0004828	AENJA_09627	OFUSG10685.1.p1
OG0004829	AENJA_09743	OFUSG04480.1.p1
OG0004830	AENJA_09877	OFUSG19559.1.p2
OG0004831	AENJA_09893	OFUSG00901.1.p1
OG0004832	AENJA_09922	OFUSG00282.1.p1
OG0004834	AENJA_10100	OFUSG13864.1.p1
OG0004835	AENJA_10287	OFUSG22629.1.p1
OG0004836	AENJA_10309	OFUSG22338.1.p1
OG0004837	AENJA_10362	OFUSG06806.1.p1
OG0004838	AENJA_10479	OFUSG17247.2.p1, OFUSG17247.1.p1
OG0004839	AENJA_10621	OFUSG25809.1.p1, OFUSG25806.1.p1, OFUSG25806.2.p1, OFUSG20964.1.p1
OG0004840	AENJA_10771	OFUSG08308.1.p1
OG0004841	AENJA_10828	OFUSG05085.1.p1
OG0004842	AENJA_10831	OFUSG20852.2.p1, OFUSG20852.1.p1
OG0004844	AENJA_11067	OFUSG06898.1.p1
OG0004845	AENJA_11102	OFUSG07494.1.p1
OG0004846	AENJA_11191	OFUSG09097.1.p1
OG0004849	AENJA_11321	OFUSG01632.1.p1
OG0004850	AENJA_11412	OFUSG08815.1.p1
OG0004851	AENJA_11448	OFUSG08767.1.p1
OG0004852	AENJA_11559	OFUSG07249.1.p1
OG0004853	AENJA_11561	OFUSG07165.1.p1
OG0004854	AENJA_11701	OFUSG02448.1.p1
OG0004855	AENJA_11702	OFUSG03426.1.p1
OG0004856	AENJA_11708	OFUSG01983.1.p1
OG0004857	AENJA_11918	OFUSG08188.1.p1
OG0004858	AENJA_12040	OFUSG24022.1.p1
OG0004859	AENJA_12107	OFUSG24360.1.p1, OFUSG24360.2.p1
OG0004860	AENJA_12135	OFUSG13245.1.p1
OG0004861	AENJA_12181	OFUSG12039.1.p1
OG0004862	AENJA_23842, AENJA_20260, AENJA_12269, AENJA_12268	OFUSG24024.1.p1, OFUSG24024.2.p1
OG0004863	AENJA_12291	OFUSG07011.1.p1
OG0004864	AENJA_12322	OFUSG19405.1.p1
OG0004865	AENJA_12376	OFUSG15043.1.p1
OG0004867	AENJA_12713	OFUSG12018.1.p1
OG0004868	AENJA_12819	OFUSG12184.1.p1
OG0004869	AENJA_12936	OFUSG24277.1.p1
OG0004870	AENJA_12972	OFUSG06513.1.p1
OG0004871	AENJA_13199	OFUSG15737.2.p1, OFUSG15737.1.p1
OG0004872	AENJA_13238	OFUSG23224.1.p1, OFUSG23224.2.p1
OG0004873	AENJA_13320, AENJA_24529	OFUSG23300.1.p1
OG0004874	AENJA_13351	OFUSG20579.1.p1
OG0004875	AENJA_13517	OFUSG21354.1.p1
OG0004877	AENJA_13821	OFUSG03033.1.p1
OG0004878	AENJA_13850	OFUSG04440.1.p1
OG0004879	AENJA_13901	OFUSG25000.1.p1
OG0004879	AENJA_13900	OFUSG25761.1.p1
OG0004880	AENJA_14006	OFUSG10324.2.p1, OFUSG10324.1.p1, OFUSG10324.3.p1
OG0004881	AENJA_14067	OFUSG13219.1.p1
OG0004882	AENJA_14071	OFUSG20302.1.p1
OG0004883	AENJA_14293	OFUSG10396.1.p1
OG0004884	AENJA_14362, AENJA_15468	OFUSG11374.1.p1
OG0004885	AENJA_14400	OFUSG17906.1.p1
OG0004886	AENJA_14557	OFUSG05529.1.p1
OG0004887	AENJA_14679	OFUSG12649.1.p1, OFUSG12649.2.p1
OG0004888	AENJA_14916	OFUSG03915.1.p1, OFUSG03915.2.p1
OG0004889	AENJA_15082	OFUSG25415.1.p1
OG0004890	AENJA_15359	OFUSG24212.1.p1, OFUSG24212.2.p1
OG0004891	AENJA_15447	OFUSG16879.1.p1
OG0004892	AENJA_15515	OFUSG19213.2.p1, OFUSG19213.1.p1
OG0004893	AENJA_15519	OFUSG17315.1.p1
OG0004894	AENJA_15564	OFUSG03703.1.p1
OG0004895	AENJA_15591	OFUSG24048.1.p1
OG0004896	AENJA_15696	OFUSG07793.1.p1
OG0004897	AENJA_15708	OFUSG11041.1.p1
OG0004898	AENJA_15713, AENJA_15712	OFUSG09628.1.p1
OG0004900	AENJA_15868	OFUSG24025.1.p1
OG0004901	AENJA_16306	OFUSG26074.1.p1, OFUSG26074.2.p1
OG0004902	AENJA_16316	OFUSG11830.1.p1
OG0004903	AENJA_16438	OFUSG04757.1.p1, OFUSG04757.2.p1
OG0004904	AENJA_16465	OFUSG02756.1.p1
OG0004906	AENJA_16690, AENJA_26441	OFUSG10778.1.p1
OG0004907	AENJA_16734	OFUSG11286.2.p1, OFUSG11286.1.p1
OG0004908	AENJA_16862	OFUSG13664.1.p1
OG0004909	AENJA_16925	OFUSG07225.2.p1, OFUSG07225.1.p1
OG0004911	AENJA_16946	OFUSG02913.1.p1, OFUSG02913.2.p1
OG0004912	AENJA_17019	OFUSG03610.1.p1
OG0004913	AENJA_17248	OFUSG14507.1.p1
OG0004914	AENJA_17388	OFUSG23820.1.p1
OG0004915	AENJA_17467	OFUSG15367.1.p1
OG0004916	AENJA_17520	OFUSG04043.2.p1, OFUSG04043.1.p1
OG0004917	AENJA_17545	OFUSG07930.1.p1, OFUSG17153.1.p1
OG0004919	AENJA_17808	OFUSG17502.1.p1
OG0004920	AENJA_17812	OFUSG24410.1.p1
OG0004921	AENJA_17996	OFUSG17577.1.p1
OG0004922	AENJA_18037	OFUSG09234.1.p1
OG0004923	AENJA_26541, AENJA_18139	OFUSG11665.1.p1
OG0004924	AENJA_18232	OFUSG23542.1.p1
OG0004925	AENJA_18478	OFUSG16526.1.p1, OFUSG16527.1.p1
OG0004926	AENJA_18485	OFUSG07780.1.p1, OFUSG07780.2.p1
OG0004927	AENJA_18519	OFUSG12081.1.p1
OG0004928	AENJA_18869	OFUSG21085.1.p1
OG0004929	AENJA_18909	OFUSG03117.1.p1
OG0004930	AENJA_18934	OFUSG25755.1.p1
OG0004931	AENJA_19420	OFUSG09325.1.p1
OG0004932	AENJA_19433	OFUSG08167.1.p1
OG0004933	AENJA_19474	OFUSG11046.1.p1
OG0004934	AENJA_19615	OFUSG07146.1.p1
OG0004935	AENJA_19714	OFUSG25611.1.p1
OG0004936	AENJA_19999	OFUSG21765.2.p1, OFUSG21765.1.p1
OG0004937	AENJA_20030, AENJA_25238	OFUSG11661.1.p1
OG0004938	AENJA_20207	OFUSG09690.1.p1
OG0004939	AENJA_20237	OFUSG09434.1.p1, OFUSG09433.1.p1
OG0004940	AENJA_20384	OFUSG23621.1.p1
OG0004941	AENJA_20437	OFUSG06184.1.p1
OG0004942	AENJA_20554	OFUSG13775.3.p1, OFUSG13775.1.p1, OFUSG13775.4.p1, OFUSG13775.2.p1
OG0004943	AENJA_21353	OFUSG13635.1.p1
OG0004944	AENJA_21776	OFUSG06302.1.p1
OG0004945	AENJA_24471	OFUSG21023.2.p1, OFUSG21023.1.p1
OG0004946	AENJA_22254	OFUSG21835.1.p1
OG0004947	AENJA_22271	OFUSG08209.1.p1
OG0004948	AENJA_22467	OFUSG26680.2.p1, OFUSG26680.1.p1
OG0004949	AENJA_22471	OFUSG07349.1.p1
OG0004950	AENJA_22659	OFUSG00434.1.p1
OG0004951	AENJA_22900	OFUSG00474.1.p1
OG0004952	AENJA_23013	OFUSG25086.1.p1
OG0004953	AENJA_23228	OFUSG05770.1.p1
OG0004954	AENJA_23328	OFUSG26340.1.p1
OG0004955	AENJA_23340	OFUSG16073.1.p1
OG0004957	AENJA_23455	OFUSG12660.3.p1, OFUSG12660.1.p1, OFUSG12660.2.p1
OG0004958	AENJA_23474	OFUSG08685.1.p1, OFUSG08685.2.p1
OG0004959	AENJA_23513	OFUSG00847.2.p2, OFUSG00847.1.p1
OG0004960	AENJA_23682	OFUSG00760.1.p1
OG0004961	AENJA_23701	OFUSG12860.1.p1
OG0004962	AENJA_23749	OFUSG16563.3.p1, OFUSG16563.2.p1, OFUSG16563.1.p1
OG0004963	AENJA_23812	OFUSG08855.1.p1
OG0004964	AENJA_24147	OFUSG03866.1.p1, OFUSG03867.1.p2
OG0004965	AENJA_24203	OFUSG04978.1.p1
OG0004966	AENJA_24410	OFUSG05511.1.p1, OFUSG05510.1.p1
OG0004967	AENJA_24426	OFUSG16340.1.p1, OFUSG16340.3.p1, OFUSG16340.2.p1
OG0004968	AENJA_24458	OFUSG05071.1.p1
OG0004969	AENJA_24520	OFUSG14464.1.p1
OG0004970	AENJA_24573	OFUSG00116.1.p1
OG0004971	AENJA_24578	OFUSG00413.1.p1
OG0004972	AENJA_24749	OFUSG10755.1.p1
OG0004973	AENJA_24853	OFUSG23588.1.p1
OG0004974	AENJA_24904	OFUSG00214.1.p1
OG0004975	AENJA_25050	OFUSG21026.1.p1
OG0004976	AENJA_25080	OFUSG03681.1.p1
OG0004977	AENJA_25085	OFUSG16613.1.p1
OG0004978	AENJA_25196	OFUSG02539.2.p1, OFUSG02539.1.p1
OG0004979	AENJA_25410	OFUSG15948.1.p1
OG0004980	AENJA_25419	OFUSG10179.1.p1
OG0004981	AENJA_25504	OFUSG07554.1.p1
OG0004982	AENJA_25668	OFUSG26035.1.p1
OG0004983	AENJA_25750	OFUSG06730.1.p1
OG0004984	AENJA_25818	OFUSG05566.1.p1
OG0004985	AENJA_26124	OFUSG19260.1.p1
OG0004986	AENJA_26159	OFUSG08758.1.p1, OFUSG08758.2.p1
OG0004988	AENJA_26346	OFUSG15118.1.p1
OG0004989	AENJA_26564	OFUSG00776.1.p1
OG0004990	AENJA_26628	OFUSG06430.1.p1
OG0004991	AENJA_26634	OFUSG06592.1.p1
OG0004993	AENJA_26728	OFUSG09937.1.p1
OG0005037	AENJA_00011	OFUSG20777.1.p1
OG0005038	AENJA_00045	OFUSG06564.1.p1
OG0005040	AENJA_00082	OFUSG00734.1.p1
OG0005041	AENJA_00180	OFUSG07553.1.p1, OFUSG12509.1.p1, OFUSG01662.1.p1
OG0005044	AENJA_00304	OFUSG15749.2.p1, OFUSG15749.1.p1
OG0005045	AENJA_00355	OFUSG26381.1.p1
OG0005046	AENJA_00376	OFUSG06171.1.p1
OG0005047	AENJA_00552	OFUSG01990.1.p1
OG0005048	AENJA_00701	OFUSG20128.1.p1
OG0005049	AENJA_00801	OFUSG06098.1.p1
OG0005050	AENJA_00873	OFUSG19156.1.p1
OG0005052	AENJA_21271, AENJA_01005, AENJA_02086, AENJA_12631	OFUSG19869.1.p2, OFUSG24416.1.p1, OFUSG19874.1.p1, OFUSG15240.1.p1, OFUSG15241.1.p1, OFUSG23105.1.p1, OFUSG20938.1.p1, OFUSG14893.1.p1, OFUSG24415.1.p1, OFUSG14879.1.p1, OFUSG21535.1.p1, OFUSG24417.1.p1, OFUSG24420.1.p1, OFUSG24421.1.p1, OFUSG15599.1.p1, OFUSG15598.1.p1, OFUSG14878.1.p1, OFUSG14892.1.p1, OFUSG15645.2.p1, OFUSG15645.1.p1, OFUSG15435.1.p1, OFUSG15434.1.p1, OFUSG21534.1.p1, OFUSG15257.1.p1, OFUSG15591.1.p1, OFUSG24414.1.p1
OG0005053	AENJA_01012	OFUSG12823.1.p1
OG0005054	AENJA_01014	OFUSG26483.1.p1
OG0005055	AENJA_01142	OFUSG21796.1.p1, OFUSG21792.1.p1
OG0005057	AENJA_01514, AENJA_08906	OFUSG07187.1.p1
OG0005058	AENJA_01526	OFUSG19365.1.p1
OG0005059	AENJA_01536	OFUSG07313.1.p1
OG0005060	AENJA_01648, AENJA_09889	OFUSG03701.1.p1
OG0005061	AENJA_01869	OFUSG17372.1.p1
OG0005062	AENJA_01961	OFUSG04061.1.p1, OFUSG04061.2.p1
OG0005063	AENJA_02075	OFUSG11181.1.p1
OG0005064	AENJA_02094, AENJA_02088	OFUSG09745.1.p1, OFUSG09745.2.p1
OG0005065	AENJA_02249	OFUSG03998.1.p1
OG0005066	AENJA_03450	OFUSG21561.1.p1, OFUSG21568.1.p1, OFUSG21563.1.p1, OFUSG21566.1.p1, OFUSG21570.1.p1
OG0005067	AENJA_02335	OFUSG17239.1.p1
OG0005068	AENJA_02372	OFUSG12654.1.p1
OG0005069	AENJA_02390	OFUSG07392.1.p1
OG0005070	AENJA_02423, AENJA_02421	OFUSG17800.1.p1
OG0005071	AENJA_02436	OFUSG26858.1.p1, OFUSG26858.2.p1
OG0005072	AENJA_02445	OFUSG02933.1.p1, OFUSG02933.2.p1
OG0005073	AENJA_02563	OFUSG21089.1.p1
OG0005074	AENJA_02693	OFUSG13880.1.p1, OFUSG13880.2.p1
OG0005075	AENJA_02759	OFUSG06293.3.p1, OFUSG06293.2.p1, OFUSG06293.1.p1
OG0005076	AENJA_02930	OFUSG08872.1.p1
OG0005077	AENJA_02964	OFUSG05535.1.p1
OG0005079	AENJA_03063	OFUSG11915.1.p1
OG0005081	AENJA_03161	OFUSG04195.1.p1
OG0005082	AENJA_03336	OFUSG15109.1.p1, OFUSG15109.2.p1
OG0005083	AENJA_03370	OFUSG00464.1.p1
OG0005084	AENJA_03378	OFUSG19044.1.p1
OG0005085	AENJA_03391	OFUSG01231.1.p1
OG0005086	AENJA_03514	OFUSG19095.1.p1
OG0005087	AENJA_03523	OFUSG16893.1.p1, OFUSG16893.2.p1
OG0005088	AENJA_03643	OFUSG26589.1.p1, OFUSG26589.2.p1
OG0005089	AENJA_09868, AENJA_03710	OFUSG08719.1.p1
OG0005090	AENJA_03754	OFUSG18630.1.p1
OG0005091	AENJA_03934	OFUSG03013.1.p1
OG0005092	AENJA_03948	OFUSG06269.1.p1
OG0005093	AENJA_03996	OFUSG00062.1.p1
OG0005094	AENJA_04041	OFUSG20778.1.p1
OG0005095	AENJA_04110	OFUSG12396.1.p1
OG0005096	AENJA_04204	OFUSG11096.1.p1
OG0005097	AENJA_04431	OFUSG10863.1.p1
OG0005098	AENJA_04474	OFUSG04126.1.p1
OG0005099	AENJA_04491	OFUSG10319.1.p1
OG0005100	AENJA_04820	OFUSG05439.1.p1
OG0005102	AENJA_04857	OFUSG10959.2.p1, OFUSG10959.1.p1, OFUSG12787.1.p1, OFUSG12786.1.p1
OG0005103	AENJA_04873	OFUSG00175.1.p1
OG0005104	AENJA_05405	OFUSG23594.1.p1
OG0005105	AENJA_05433	OFUSG11099.1.p1
OG0005107	AENJA_05759	OFUSG00742.1.p1
OG0005108	AENJA_19182, AENJA_05788	OFUSG04152.1.p1
OG0005109	AENJA_05821	OFUSG04385.1.p1
OG0005110	AENJA_05901	OFUSG10358.1.p1
OG0005112	AENJA_06748	OFUSG25210.1.p1
OG0005113	AENJA_06751	OFUSG11486.1.p1
OG0005114	AENJA_06756	OFUSG00172.1.p1, OFUSG21152.1.p1
OG0005115	AENJA_07188	OFUSG25534.1.p1
OG0005116	AENJA_07202	OFUSG14216.1.p1
OG0005117	AENJA_07237	OFUSG13585.1.p1
OG0005118	AENJA_07278	OFUSG04626.1.p1
OG0005119	AENJA_07457, AENJA_07456	OFUSG19207.1.p1
OG0005120	AENJA_07511, AENJA_10440	OFUSG09024.1.p1
OG0005121	AENJA_07745	OFUSG07571.1.p1
OG0005122	AENJA_07756	OFUSG21091.1.p1
OG0005123	AENJA_07784	OFUSG19297.1.p1
OG0005124	AENJA_07802	OFUSG25186.1.p1
OG0005125	AENJA_07897	OFUSG10781.1.p1
OG0005126	AENJA_08094	OFUSG17530.1.p1, OFUSG17530.2.p1
OG0005127	AENJA_08108	OFUSG14336.1.p1
OG0005128	AENJA_08244	OFUSG01749.1.p1
OG0005128	AENJA_11112	OFUSG01129.1.p1
OG0005129	AENJA_08249	OFUSG01103.2.p1, OFUSG01103.1.p1
OG0005130	AENJA_08397	OFUSG02638.1.p1
OG0005131	AENJA_08502	OFUSG05119.1.p1
OG0005132	AENJA_08611	OFUSG21010.1.p1
