Orthogroup	AENJA_ok	NEMVE
OG0007919	AENJA_00691, AENJA_07592, AENJA_23934, AENJA_06726	NEMVE18679, NEMVE18678, NEMVE19444, NEMVE16119, NEMVE21259
OG0007920	AENJA_00706	NEMVE23462
OG0007921	AENJA_00713	NEMVE08958
OG0007922	AENJA_00734, AENJA_00733	NEMVE16510
OG0007924	AENJA_00993	NEMVE16716
OG0007926	AENJA_01125	NEMVE22555
OG0007927	AENJA_01207, AENJA_01458	NEMVE13085
OG0007930	AENJA_01654, AENJA_05381	NEMVE22670
OG0007931	AENJA_01727	NEMVE02001
OG0007932	AENJA_01753	NEMVE20940, NEMVE23396
OG0007933	AENJA_02051	NEMVE13492, NEMVE11999
OG0007934	AENJA_02342	NEMVE25429
OG0007936	AENJA_02595	NEMVE12282, NEMVE10998, NEMVE05778
OG0007937	AENJA_02784	NEMVE25331
OG0007938	AENJA_02811	NEMVE24777
OG0007940	AENJA_03128	NEMVE24639
OG0007941	AENJA_03147	NEMVE23201
OG0007942	AENJA_03272	NEMVE21277
OG0007943	AENJA_03467	NEMVE13601
OG0007944	AENJA_03606	NEMVE25215
OG0007945	AENJA_03801	NEMVE23257
OG0007946	AENJA_03832	NEMVE25132
OG0007947	AENJA_04228	NEMVE09699
OG0007948	AENJA_04332	NEMVE08238
OG0007951	AENJA_04818	NEMVE14182
OG0007952	AENJA_04832	NEMVE14869
OG0007953	AENJA_04939	NEMVE08477
OG0007954	AENJA_05279	NEMVE19250
OG0007955	AENJA_05489	NEMVE07888
OG0007956	AENJA_05510	NEMVE25554
OG0007957	AENJA_05563	NEMVE15377
OG0007958	AENJA_05678	NEMVE21992
OG0007959	AENJA_23496, AENJA_05849	NEMVE06212
OG0007960	AENJA_06056	NEMVE24065, NEMVE16826
OG0007961	AENJA_06200, AENJA_16860	NEMVE22779
OG0007962	AENJA_06266	NEMVE18122
OG0007963	AENJA_06564, AENJA_24525	NEMVE13861
OG0007964	AENJA_06717	NEMVE08711, NEMVE11799
OG0007965	AENJA_07054	NEMVE20506
OG0007966	AENJA_07217	NEMVE07836
OG0007968	AENJA_07308	NEMVE01617
OG0007969	AENJA_23140, AENJA_07425	NEMVE09301, NEMVE23413
OG0007970	AENJA_07816	NEMVE06256
OG0007971	AENJA_07915	NEMVE07956
OG0007972	AENJA_08033	NEMVE13341
OG0007973	AENJA_08075	NEMVE08897
OG0007974	AENJA_08318	NEMVE14826
OG0007975	AENJA_08715	NEMVE21874
OG0007977	AENJA_08865	NEMVE06275
OG0007978	AENJA_09030	NEMVE07101
OG0007979	AENJA_09318	NEMVE21700
OG0007980	AENJA_09355	NEMVE05723
OG0007981	AENJA_09647, AENJA_24645	NEMVE09517
OG0007982	AENJA_09685	NEMVE21094, NEMVE08716
OG0007983	AENJA_10038	NEMVE14172
OG0007984	AENJA_10051	NEMVE24343, NEMVE20219, NEMVE20180
OG0007985	AENJA_10225	NEMVE24004
OG0007987	AENJA_10379	NEMVE13955
OG0007988	AENJA_10830	NEMVE13338
OG0007990	AENJA_10859	NEMVE09182
OG0007991	AENJA_10934	NEMVE22986
OG0007993	AENJA_11287	NEMVE08910
OG0007994	AENJA_11379	NEMVE03520
OG0007995	AENJA_11500	NEMVE17198, NEMVE19132
OG0007996	AENJA_11555	NEMVE13646
OG0007997	AENJA_11624	NEMVE19513
OG0007998	AENJA_18597	NEMVE13103
OG0007999	AENJA_12234	NEMVE06729
OG0008000	AENJA_12523	NEMVE09345, NEMVE20611
OG0008001	AENJA_12599	NEMVE25418
OG0008002	AENJA_12792	NEMVE25367
OG0008003	AENJA_13113	NEMVE22529
OG0008004	AENJA_13236	NEMVE20153, NEMVE13316, NEMVE21249
OG0008005	AENJA_13251	NEMVE25176
OG0008006	AENJA_13422	NEMVE23911
OG0008007	AENJA_13516	NEMVE25115
OG0008008	AENJA_13549	NEMVE06561
OG0008009	AENJA_13677	NEMVE24576
OG0008011	AENJA_13712	NEMVE18294
OG0008012	AENJA_13763	NEMVE24882
OG0008013	AENJA_13764	NEMVE04911
OG0008016	AENJA_14093	NEMVE08957
OG0008017	AENJA_14642	NEMVE18181
OG0008019	AENJA_14792	NEMVE25415
OG0008020	AENJA_14835	NEMVE13173
OG0008021	AENJA_14875	NEMVE22596
OG0008022	AENJA_14929	NEMVE07871
OG0008023	AENJA_14935	NEMVE07050
OG0008025	AENJA_15451	NEMVE23311
OG0008026	AENJA_15525	NEMVE25695
OG0008027	AENJA_15598	NEMVE01124
OG0008028	AENJA_15742	NEMVE08557
OG0008029	AENJA_15949	NEMVE24281
OG0008030	AENJA_16003	NEMVE17479
OG0008031	AENJA_16038	NEMVE09401
OG0008034	AENJA_16430, AENJA_20650	NEMVE17277
OG0008036	AENJA_16682	NEMVE06791
OG0008037	AENJA_16697	NEMVE25946
OG0008038	AENJA_16974	NEMVE05260
OG0008039	AENJA_17386	NEMVE01393
OG0008040	AENJA_17581	NEMVE13650
OG0008041	AENJA_18132	NEMVE18872
OG0008042	AENJA_18630	NEMVE13490
OG0008043	AENJA_18655	NEMVE24564
OG0008044	AENJA_19162, AENJA_19161	NEMVE16270
OG0008046	AENJA_19488	NEMVE15065
OG0008047	AENJA_19880	NEMVE14161
OG0008048	AENJA_20241	NEMVE12973, NEMVE13931
OG0008049	AENJA_20688	NEMVE01869
OG0008050	AENJA_20740	NEMVE17669
OG0008051	AENJA_20858	NEMVE13844
OG0008052	AENJA_21000	NEMVE22576
OG0008053	AENJA_21398	NEMVE06850
OG0008054	AENJA_21562	NEMVE22146
OG0008055	AENJA_21571	NEMVE09826, NEMVE20692
OG0008056	AENJA_21612	NEMVE22900
OG0008057	AENJA_21692	NEMVE13357
OG0008058	AENJA_21768	NEMVE24600
OG0008059	AENJA_21844	NEMVE00213, NEMVE07562
OG0008061	AENJA_21931	NEMVE01400
OG0008062	AENJA_21983	NEMVE10166
OG0008063	AENJA_22028	NEMVE22876
OG0008064	AENJA_22298	NEMVE19831
OG0008065	AENJA_22503	NEMVE04900, NEMVE13327
OG0008068	AENJA_23036	NEMVE07690, NEMVE14715
OG0008069	AENJA_23295	NEMVE14728
OG0008070	AENJA_23324	NEMVE13074
OG0008071	AENJA_23380	NEMVE15806
OG0008072	AENJA_23402	NEMVE17950
OG0008073	AENJA_23533	NEMVE13515
OG0008074	AENJA_23838	NEMVE18779
OG0008075	AENJA_24721	NEMVE14443
OG0008077	AENJA_24893	NEMVE10448
OG0008079	AENJA_25100	NEMVE10412
OG0008080	AENJA_25141	NEMVE14239
OG0008081	AENJA_25170	NEMVE17317
OG0008082	AENJA_25191	NEMVE14186
OG0008083	AENJA_25219	NEMVE23989
OG0008084	AENJA_25324	NEMVE23003
OG0008085	AENJA_25493	NEMVE22309
OG0008088	AENJA_25970	NEMVE09143
OG0008090	AENJA_26607	NEMVE07296
OG0008091	AENJA_26699	NEMVE24934
OG0008194	AENJA_00146	NEMVE19530
OG0008196	AENJA_00317	NEMVE25681
OG0008199	AENJA_01001	NEMVE13276, NEMVE00110
OG0008201	AENJA_01208	NEMVE14732
OG0008202	AENJA_01325	NEMVE22079
OG0008203	AENJA_01357	NEMVE25423
OG0008205	AENJA_01532	NEMVE06832
OG0008206	AENJA_11972, AENJA_01666	NEMVE22519, NEMVE12130
OG0008208	AENJA_01852	NEMVE15800
OG0008209	AENJA_01880	NEMVE24399
OG0008211	AENJA_01948	NEMVE24869
OG0008212	AENJA_02202, AENJA_17139	NEMVE24884
OG0008213	AENJA_02352	NEMVE06358, NEMVE12480
OG0008214	AENJA_02373	NEMVE17191
OG0008215	AENJA_02474	NEMVE05583
OG0008216	AENJA_02643	NEMVE01716
OG0008217	AENJA_03020	NEMVE05131
OG0008219	AENJA_03031	NEMVE07971
OG0008220	AENJA_03211	NEMVE14539
OG0008221	AENJA_03408	NEMVE15711
OG0008223	AENJA_03483	NEMVE21473, NEMVE14007
OG0008225	AENJA_03573	NEMVE21899, NEMVE20595
OG0008227	AENJA_03715	NEMVE16143
OG0008228	AENJA_03787	NEMVE08177
OG0008229	AENJA_03931	NEMVE25333
OG0008230	AENJA_04035	NEMVE18242
OG0008231	AENJA_04312	NEMVE15184
OG0008232	AENJA_04401	NEMVE14148
OG0008233	AENJA_12508, AENJA_04737	NEMVE25594
OG0008234	AENJA_04854	NEMVE07566
OG0008235	AENJA_05077	NEMVE14636
OG0008236	AENJA_05551	NEMVE07107, NEMVE20294
OG0008237	AENJA_05577	NEMVE24150
OG0008238	AENJA_05620	NEMVE23486
OG0008240	AENJA_05677	NEMVE14050
OG0008241	AENJA_05722	NEMVE21828
OG0008244	AENJA_05897	NEMVE19525
OG0008245	AENJA_05910	NEMVE06377
OG0008246	AENJA_06048	NEMVE13099
OG0008248	AENJA_06229	NEMVE19607
OG0008249	AENJA_06670	NEMVE25364
OG0008250	AENJA_06779	NEMVE25890
OG0008251	AENJA_06866	NEMVE25689
OG0008253	AENJA_07477	NEMVE08540
OG0008254	AENJA_07508	NEMVE25670
OG0008255	AENJA_07942	NEMVE14574, NEMVE16433
OG0008256	AENJA_08183	NEMVE22958
OG0008257	AENJA_08319	NEMVE24826
OG0008258	AENJA_08403	NEMVE25567
OG0008259	AENJA_08568	NEMVE16553
OG0008260	AENJA_08627	NEMVE00888
OG0008262	AENJA_08652	NEMVE01887
OG0008263	AENJA_08668	NEMVE07916
OG0008264	AENJA_08758	NEMVE07155
OG0008265	AENJA_09054	NEMVE17159
OG0008266	AENJA_13356	NEMVE13343
OG0008267	AENJA_09216	NEMVE17564
OG0008268	AENJA_09330	NEMVE01321
OG0008269	AENJA_09331	NEMVE10105
OG0008270	AENJA_09342	NEMVE21725, NEMVE21733
OG0008271	AENJA_09398	NEMVE16549
OG0008272	AENJA_09453	NEMVE09402
OG0008273	AENJA_09471	NEMVE12232
OG0008275	AENJA_09593	NEMVE16981
OG0008277	AENJA_09854	NEMVE07710
OG0008278	AENJA_09972, AENJA_09971	NEMVE14533
OG0008279	AENJA_10024	NEMVE24904
OG0008280	AENJA_10050	NEMVE07638
OG0008281	AENJA_10162	NEMVE24642
OG0008282	AENJA_10248	NEMVE13187
OG0008283	AENJA_10286	NEMVE08120
OG0008285	AENJA_10649	NEMVE22654, NEMVE05069
OG0008288	AENJA_10917	NEMVE15738
OG0008289	AENJA_10942	NEMVE22449, NEMVE20358
OG0008290	AENJA_10991	NEMVE21697
OG0008292	AENJA_11346	NEMVE17607
OG0008293	AENJA_11450	NEMVE08887
OG0008294	AENJA_11713	NEMVE25650
OG0008295	AENJA_16657, AENJA_11908	NEMVE23337
OG0008296	AENJA_11913	NEMVE01829
OG0008297	AENJA_12037	NEMVE24309
OG0008298	AENJA_12089	NEMVE23136
OG0008299	AENJA_12113	NEMVE13573
OG0008300	AENJA_12144	NEMVE06439
OG0008301	AENJA_12441	NEMVE05011
OG0008302	AENJA_13275, AENJA_25201, AENJA_12478	NEMVE02652
OG0008303	AENJA_12536	NEMVE07919
OG0008304	AENJA_12570	NEMVE16043
OG0008305	AENJA_12858	NEMVE18097
OG0008307	AENJA_13011	NEMVE05421
OG0008308	AENJA_13121	NEMVE25859
OG0008309	AENJA_13239	NEMVE22503
OG0008312	AENJA_13879	NEMVE03436
OG0008313	AENJA_13915	NEMVE13998
OG0008314	AENJA_14054	NEMVE20605, NEMVE03422
OG0008315	AENJA_14416	NEMVE22753
OG0008316	AENJA_14601	NEMVE05962
OG0008317	AENJA_14783	NEMVE03363
OG0008318	AENJA_14785	NEMVE06801
OG0008319	AENJA_14790	NEMVE14402
OG0008320	AENJA_15090	NEMVE01620
OG0008321	AENJA_15203, AENJA_17446	NEMVE07290
OG0008322	AENJA_15312, AENJA_17305, AENJA_15311	NEMVE05413
OG0008324	AENJA_15588	NEMVE05417
OG0008325	AENJA_15718, AENJA_15717	NEMVE14879
OG0008326	AENJA_15744	NEMVE11429
OG0008327	AENJA_15788	NEMVE15591
OG0008328	AENJA_15866	NEMVE14718
OG0008329	AENJA_16020	NEMVE02236
OG0008331	AENJA_16317	NEMVE01852
OG0008332	AENJA_16512	NEMVE03236
OG0008333	AENJA_16988	NEMVE24255
OG0008335	AENJA_17118	NEMVE24652
OG0008336	AENJA_17129	NEMVE04688
OG0008337	AENJA_17300	NEMVE22628
OG0008338	AENJA_17786	NEMVE20504, NEMVE01990
OG0008341	AENJA_18514	NEMVE06947, NEMVE19995
OG0008344	AENJA_18634	NEMVE22921
OG0008345	AENJA_18699	NEMVE05829
OG0008346	AENJA_18767	NEMVE22837
OG0008347	AENJA_18947	NEMVE06716
OG0008348	AENJA_19233	NEMVE13454
OG0008350	AENJA_19686	NEMVE23102
OG0008351	AENJA_19747	NEMVE13763
OG0008352	AENJA_19927	NEMVE08435
OG0008353	AENJA_19936	NEMVE03427
OG0008354	AENJA_20279	NEMVE21284
OG0008355	AENJA_20829	NEMVE15123
OG0008356	AENJA_25615, AENJA_20990	NEMVE26001, NEMVE23081
OG0008357	AENJA_21156	NEMVE06016
OG0008358	AENJA_21304	NEMVE09418
OG0008359	AENJA_21350	NEMVE23193
OG0008360	AENJA_21540	NEMVE22894
OG0008361	AENJA_21933	NEMVE23200
OG0008363	AENJA_22641	NEMVE14712
OG0008364	AENJA_23223	NEMVE25717
OG0008365	AENJA_23252	NEMVE03762
OG0008366	AENJA_23409	NEMVE20866
OG0008367	AENJA_23708	NEMVE03025
OG0008368	AENJA_23984	NEMVE13421
OG0008369	AENJA_24036	NEMVE13591
OG0008371	AENJA_24359	NEMVE01091
OG0008374	AENJA_25266	NEMVE13827
OG0008376	AENJA_25448	NEMVE06388
OG0008377	AENJA_25580	NEMVE21921
OG0008378	AENJA_25875	NEMVE05932
OG0008380	AENJA_25998	NEMVE25944, NEMVE19174
OG0008381	AENJA_26202	NEMVE14757
OG0008382	AENJA_26241	NEMVE24022
OG0008383	AENJA_26281	NEMVE05320
OG0008384	AENJA_26604	NEMVE13561
OG0008386	AENJA_26631	NEMVE03630
OG0008388	AENJA_26785	NEMVE13484
OG0008507	AENJA_00318	NEMVE23548
OG0008509	AENJA_00544	NEMVE24848
OG0008512	AENJA_00753	NEMVE01085, NEMVE22190
OG0008513	AENJA_00836	NEMVE23772
OG0008514	AENJA_01000	NEMVE07954
OG0008515	AENJA_23531	NEMVE14721
OG0008516	AENJA_01225	NEMVE24923
OG0008520	AENJA_06504	NEMVE05224
OG0008520	AENJA_26308, AENJA_14922, AENJA_01988	NEMVE03814
OG0008520	AENJA_18070, AENJA_06881, AENJA_06879, AENJA_25181, AENJA_06882, AENJA_26306, AENJA_26305, AENJA_11648, AENJA_24554, AENJA_11646, AENJA_06880, AENJA_18073, AENJA_26776, AENJA_21028	NEMVE05182, NEMVE18973
OG0008524	AENJA_03437	NEMVE08942
OG0008526	AENJA_03570	NEMVE05005
OG0008528	AENJA_03759	NEMVE18744
OG0008529	AENJA_04298	NEMVE23344
OG0008530	AENJA_04370	NEMVE14076
OG0008531	AENJA_04402	NEMVE22168
OG0008532	AENJA_04571	NEMVE22851
OG0008533	AENJA_04666	NEMVE14654
OG0008534	AENJA_05019	NEMVE25794
OG0008535	AENJA_05023	NEMVE02986
OG0008536	AENJA_05136, AENJA_09792	NEMVE07110
OG0008538	AENJA_05378, AENJA_19445	NEMVE22562
OG0008539	AENJA_05486	NEMVE20331, NEMVE24445
OG0008540	AENJA_05568	NEMVE13698
OG0008542	AENJA_05813	NEMVE23528
OG0008543	AENJA_06054	NEMVE23492
OG0008544	AENJA_06389	NEMVE25090
OG0008545	AENJA_06390	NEMVE22652
OG0008546	AENJA_06435	NEMVE09008
OG0008547	AENJA_06697	NEMVE05307, NEMVE15615
OG0008549	AENJA_25235	NEMVE19609
OG0008550	AENJA_07554	NEMVE02008
OG0008551	AENJA_07562, AENJA_07569	NEMVE17840
OG0008552	AENJA_07719	NEMVE19311
OG0008554	AENJA_08032	NEMVE08384
OG0008557	AENJA_08760	NEMVE10366
OG0008559	AENJA_09341	NEMVE16554
OG0008560	AENJA_09842	NEMVE15191, NEMVE10222
OG0008561	AENJA_09967	NEMVE01691
OG0008562	AENJA_19559, AENJA_10327	NEMVE18414
OG0008563	AENJA_10384	NEMVE14418
OG0008564	AENJA_10469, AENJA_14179	NEMVE01000
OG0008565	AENJA_10798	NEMVE08499, NEMVE19384
OG0008566	AENJA_10865	NEMVE06878
OG0008569	AENJA_12911, AENJA_11178	NEMVE20507, NEMVE03034
OG0008570	AENJA_11204	NEMVE11670, NEMVE09705
OG0008572	AENJA_11295	NEMVE16357
OG0008573	AENJA_11526	NEMVE25781
OG0008574	AENJA_11798	NEMVE24557
OG0008575	AENJA_11846	NEMVE01012
OG0008576	AENJA_12071	NEMVE22319
OG0008577	AENJA_12355	NEMVE07448
OG0008579	AENJA_20077, AENJA_12437	NEMVE23697
OG0008580	AENJA_12554	NEMVE16162
OG0008583	AENJA_12791	NEMVE00007
OG0008586	AENJA_13261	NEMVE21154
OG0008587	AENJA_13578	NEMVE23850
OG0008588	AENJA_13917	NEMVE16313
OG0008589	AENJA_14057	NEMVE16205
OG0008589	AENJA_14580	NEMVE16206
OG0008590	AENJA_14290	NEMVE20336, NEMVE06282
OG0008592	AENJA_14483	NEMVE23818, NEMVE06605
OG0008596	AENJA_14880	NEMVE22506
OG0008597	AENJA_15095	NEMVE11500, NEMVE24375
OG0008600	AENJA_15422	NEMVE14012, NEMVE22366
OG0008601	AENJA_16193	NEMVE22610
OG0008602	AENJA_16318	NEMVE07908
OG0008603	AENJA_16664	NEMVE25178
OG0008607	AENJA_16928	NEMVE22525
OG0008608	AENJA_17810	NEMVE06815
OG0008608	AENJA_17807	NEMVE13001
OG0008611	AENJA_17945	NEMVE12141, NEMVE22359
OG0008612	AENJA_17949	NEMVE16329, NEMVE16328, NEMVE18634
OG0008613	AENJA_18131	NEMVE06475
OG0008614	AENJA_18225	NEMVE23737
OG0008616	AENJA_18680, AENJA_18679	NEMVE10331
OG0008617	AENJA_19004	NEMVE23327
OG0008620	AENJA_19257	NEMVE09312
OG0008621	AENJA_22916, AENJA_19459	NEMVE23279
OG0008622	AENJA_20017	NEMVE25590
OG0008623	AENJA_20206	NEMVE24602
OG0008624	AENJA_20222	NEMVE24986
OG0008625	AENJA_20379	NEMVE06748
OG0008626	AENJA_20823	NEMVE25563
OG0008627	AENJA_20874	NEMVE22795
OG0008628	AENJA_20919	NEMVE23285
OG0008629	AENJA_20932	NEMVE09319
OG0008630	AENJA_21211	NEMVE01080
OG0008633	AENJA_22194	NEMVE10982
OG0008634	AENJA_22521	NEMVE17397
OG0008635	AENJA_22620	NEMVE10470
OG0008637	AENJA_23399	NEMVE14857
OG0008638	AENJA_23413	NEMVE22850
OG0008639	AENJA_23500	NEMVE21171, NEMVE12268
OG0008641	AENJA_23577	NEMVE23562
OG0008642	AENJA_24043	NEMVE24420
OG0008643	AENJA_24368	NEMVE23065
OG0008644	AENJA_24833	NEMVE24046
OG0008645	AENJA_26189	NEMVE22648
OG0008646	AENJA_26201	NEMVE07234, NEMVE20723
OG0008647	AENJA_26274	NEMVE14049
OG0008648	AENJA_26508	NEMVE10181
OG0008649	AENJA_26543	NEMVE17297
OG0008757	AENJA_00248	NEMVE07975
OG0008760	AENJA_01013	NEMVE23306
OG0008762	AENJA_01196	NEMVE13502
OG0008765	AENJA_01760	NEMVE05722
OG0008766	AENJA_01947	NEMVE18267
OG0008767	AENJA_02095	NEMVE00346, NEMVE24728
OG0008771	AENJA_02681	NEMVE18021
OG0008772	AENJA_02760	NEMVE24987
OG0008773	AENJA_02765	NEMVE19145
OG0008774	AENJA_02797, AENJA_10155	NEMVE24527
OG0008776	AENJA_02888	NEMVE20599, NEMVE15449
OG0008778	AENJA_02933	NEMVE21311, NEMVE07876
OG0008779	AENJA_02940	NEMVE18889
OG0008780	AENJA_02986	NEMVE10258
OG0008781	AENJA_03283	NEMVE25127
OG0008782	AENJA_03320	NEMVE25361
OG0008784	AENJA_03639	NEMVE23625
OG0008786	AENJA_04275	NEMVE04596
OG0008789	AENJA_05021, AENJA_09108	NEMVE02946
OG0008792	AENJA_05562	NEMVE24560
OG0008794	AENJA_05734	NEMVE13692
OG0008795	AENJA_05917, AENJA_24598	NEMVE23613
OG0008797	AENJA_06113	NEMVE02425
OG0008798	AENJA_06124	NEMVE03471
OG0008799	AENJA_06238	NEMVE01885
OG0008800	AENJA_06407	NEMVE24734
OG0008801	AENJA_06718	NEMVE07367
OG0008802	AENJA_06725	NEMVE24980
OG0008803	AENJA_15807, AENJA_13244, AENJA_08832, AENJA_06743	NEMVE07399
OG0008804	AENJA_06815	NEMVE24643
OG0008808	AENJA_13429, AENJA_07648	NEMVE12340
OG0008809	AENJA_07706, AENJA_21873	NEMVE23164
OG0008811	AENJA_08631	NEMVE22500
OG0008812	AENJA_08728	NEMVE20858
OG0008814	AENJA_08992	NEMVE14088
OG0008815	AENJA_09066	NEMVE25686
OG0008816	AENJA_09134	NEMVE14491
OG0008817	AENJA_09251	NEMVE11583
OG0008818	AENJA_09454	NEMVE04994
OG0008821	AENJA_11288	NEMVE09368
OG0008822	AENJA_11337	NEMVE17023, NEMVE00443
OG0008824	AENJA_11564	NEMVE10117
OG0008825	AENJA_11797, AENJA_11788	NEMVE24499
OG0008826	AENJA_11861	NEMVE22979
OG0008827	AENJA_11907	NEMVE06926
OG0008828	AENJA_12062	NEMVE14527
OG0008829	AENJA_12118	NEMVE13410
OG0008831	AENJA_12451	NEMVE23959
OG0008832	AENJA_12665	NEMVE17274
OG0008833	AENJA_12892	NEMVE13511
OG0008834	AENJA_12899, AENJA_17601	NEMVE17736
OG0008835	AENJA_12987	NEMVE24188
OG0008836	AENJA_12998	NEMVE21572, NEMVE24925
OG0008838	AENJA_13576	NEMVE21811
OG0008840	AENJA_13926	NEMVE24969
OG0008841	AENJA_14009	NEMVE09802
OG0008844	AENJA_14159	NEMVE15923
OG0008845	AENJA_14223	NEMVE25073
OG0008847	AENJA_15154	NEMVE21949
OG0008849	AENJA_15557	NEMVE09039
OG0008850	AENJA_16073	NEMVE22858
OG0008851	AENJA_18696, AENJA_16522	NEMVE15128
OG0008853	AENJA_17015	NEMVE24891
OG0008855	AENJA_17082	NEMVE14784
OG0008856	AENJA_17229	NEMVE24718
OG0008857	AENJA_17323, AENJA_18000	NEMVE23148
OG0008859	AENJA_18088	NEMVE22947
OG0008861	AENJA_18107	NEMVE13686
OG0008862	AENJA_18122, AENJA_18121	NEMVE13832
OG0008864	AENJA_18513	NEMVE06626
OG0008866	AENJA_18626	NEMVE01590
OG0008868	AENJA_19679	NEMVE17919
OG0008871	AENJA_20500	NEMVE15359
OG0008872	AENJA_20547	NEMVE18394
OG0008873	AENJA_20898	NEMVE15304, NEMVE14994
OG0008875	AENJA_21167	NEMVE23545
OG0008876	AENJA_21340	NEMVE18124
OG0008877	AENJA_21368	NEMVE08680
OG0008878	AENJA_21403	NEMVE22956
OG0008879	AENJA_21532	NEMVE23362, NEMVE20066
OG0008880	AENJA_21634	NEMVE13802
OG0008881	AENJA_21661	NEMVE22144
OG0008882	AENJA_21696	NEMVE15368
OG0008883	AENJA_22131	NEMVE11560, NEMVE06298
OG0008884	AENJA_22183	NEMVE08657, NEMVE09519, NEMVE10173, NEMVE10179
OG0008885	AENJA_22404	NEMVE01728
OG0008886	AENJA_22472	NEMVE24860, NEMVE17978
OG0008887	AENJA_23123	NEMVE24276, NEMVE20282
OG0008888	AENJA_23206	NEMVE21296, NEMVE15442
OG0008889	AENJA_23297	NEMVE23586
OG0008892	AENJA_24831	NEMVE20121, NEMVE22953
OG0008893	AENJA_25102	NEMVE16874
OG0008894	AENJA_25240	NEMVE19509
OG0008896	AENJA_26177	NEMVE11625
OG0008897	AENJA_26287	NEMVE09429
OG0008900	AENJA_26512	NEMVE25048
OG0008901	AENJA_26637	NEMVE05337
OG0009044	AENJA_00709	NEMVE17552
OG0009045	AENJA_00790	NEMVE09504
OG0009048	AENJA_01448	NEMVE17145
OG0009052	AENJA_01879	NEMVE22170
OG0009053	AENJA_17882, AENJA_06700, AENJA_17016, AENJA_01906	NEMVE20227
OG0009054	AENJA_02448	NEMVE23753
OG0009055	AENJA_02462	NEMVE23919
OG0009056	AENJA_02632	NEMVE06944
OG0009057	AENJA_02709	NEMVE22655
OG0009058	AENJA_09427, AENJA_02906	NEMVE15848, NEMVE15847
OG0009059	AENJA_03049	NEMVE25837
OG0009062	AENJA_03997	NEMVE24704
OG0009063	AENJA_04246	NEMVE06303
OG0009064	AENJA_04611	NEMVE14107
OG0009067	AENJA_05140	NEMVE24091
OG0009068	AENJA_05155, AENJA_22361	NEMVE20087, NEMVE16011
OG0009068	AENJA_21885	NEMVE18770
OG0009068	AENJA_19962	NEMVE17798
OG0009069	AENJA_05231	NEMVE25330
OG0009070	AENJA_05554	NEMVE19901
OG0009074	AENJA_06408	NEMVE19968, NEMVE24432
OG0009075	AENJA_06924	NEMVE23541
OG0009076	AENJA_07353	NEMVE05526
OG0009077	AENJA_07509	NEMVE05192
OG0009078	AENJA_07563	NEMVE21973
OG0009082	AENJA_07881	NEMVE18671
OG0009083	AENJA_08096	NEMVE01706
OG0009084	AENJA_08640	NEMVE23371
OG0009085	AENJA_08785	NEMVE13932
OG0009086	AENJA_08996	NEMVE19089
OG0009087	AENJA_09701	NEMVE22159
OG0009089	AENJA_09820, AENJA_18387	NEMVE07195
OG0009090	AENJA_10494	NEMVE14902, NEMVE07093, NEMVE02969, NEMVE21247, NEMVE23309
OG0009091	AENJA_10589	NEMVE24985
OG0009093	AENJA_10769	NEMVE18478
OG0009094	AENJA_11276	NEMVE13184
OG0009095	AENJA_11278	NEMVE00935
OG0009096	AENJA_11395	NEMVE02034
OG0009098	AENJA_12163, AENJA_12164, AENJA_20527	NEMVE24490
OG0009099	AENJA_12330	NEMVE15307
OG0009100	AENJA_13016, AENJA_13017	NEMVE25582
OG0009102	AENJA_25701, AENJA_13423	NEMVE25125
OG0009103	AENJA_13876	NEMVE23934
OG0009105	AENJA_14046	NEMVE09034
OG0009106	AENJA_14380, AENJA_20447, AENJA_14381	NEMVE02506
OG0009107	AENJA_14439	NEMVE13219, NEMVE17941
OG0009109	AENJA_14962	NEMVE09642
OG0009111	AENJA_15766	NEMVE15303
OG0009113	AENJA_16416, AENJA_16417	NEMVE14241
OG0009115	AENJA_17120	NEMVE12320
OG0009117	AENJA_17419	NEMVE13894
OG0009119	AENJA_18343	NEMVE16587
OG0009120	AENJA_18368	NEMVE25786
OG0009123	AENJA_18460	NEMVE08603
OG0009126	AENJA_18669	NEMVE13004, NEMVE21966
OG0009128	AENJA_19036	NEMVE23617
OG0009129	AENJA_19409	NEMVE23939
OG0009130	AENJA_19478	NEMVE18153
OG0009132	AENJA_20404	NEMVE23280
OG0009133	AENJA_20495	NEMVE14940
OG0009134	AENJA_20542	NEMVE14566
OG0009135	AENJA_21311	NEMVE09950
OG0009136	AENJA_22202	NEMVE09245
OG0009137	AENJA_22318	NEMVE23013
OG0009138	AENJA_22466	NEMVE24315
OG0009141	AENJA_23179	NEMVE13943
OG0009143	AENJA_23489	NEMVE21916
OG0009145	AENJA_23888	NEMVE25059
OG0009146	AENJA_23967	NEMVE19754
OG0009147	AENJA_24589	NEMVE17907
OG0009148	AENJA_25034	NEMVE22060
OG0009149	AENJA_25267	NEMVE14849
OG0009150	AENJA_25333	NEMVE17649
OG0009151	AENJA_25481	NEMVE22001
OG0009154	AENJA_26770	NEMVE09952
OG0009155	AENJA_26834	NEMVE23589
OG0009288	AENJA_00013, AENJA_12720	NEMVE24670
OG0009292	AENJA_00655	NEMVE24410
OG0009293	AENJA_00714	NEMVE01992
OG0009296	AENJA_01074, AENJA_00964, AENJA_00966, AENJA_00965	NEMVE25242
OG0009297	AENJA_00973	NEMVE06682, NEMVE00711
