Orthogroup	AENJA_ok	MOUSE
OG0007959	AENJA_23496, AENJA_05849	MOUSE33616, MOUSE33614, MOUSE33615
OG0007960	AENJA_06056	MOUSE22270, MOUSE22266, MOUSE22267, MOUSE22269, MOUSE22268
OG0007962	AENJA_06266	MOUSE19256
OG0007963	AENJA_06564, AENJA_24525	MOUSE35094
OG0007964	AENJA_06717	MOUSE02840, MOUSE02841
OG0007965	AENJA_07054	MOUSE46016, MOUSE46015, MOUSE46014
OG0007966	AENJA_07217	MOUSE19459
OG0007967	AENJA_15664, AENJA_07274, AENJA_07275	MOUSE50310
OG0007968	AENJA_07308	MOUSE00817, MOUSE00816
OG0007969	AENJA_23140, AENJA_07425	MOUSE04390, MOUSE04389
OG0007970	AENJA_07816	MOUSE04005, MOUSE04004
OG0007971	AENJA_07915	MOUSE41054, MOUSE41053
OG0007972	AENJA_08033	MOUSE12463
OG0007973	AENJA_08075	MOUSE28287, MOUSE28288
OG0007974	AENJA_08318	MOUSE52376, MOUSE52375
OG0007975	AENJA_08715	MOUSE35061
OG0007976	AENJA_08860	MOUSE46061
OG0007977	AENJA_08865	MOUSE46146, MOUSE46145
OG0007978	AENJA_09030	MOUSE38964
OG0007979	AENJA_09318	MOUSE13976
OG0007980	AENJA_09355	MOUSE18152
OG0007981	AENJA_09647, AENJA_24645	MOUSE08100, MOUSE08102
OG0007982	AENJA_09685	MOUSE08980
OG0007983	AENJA_10038	MOUSE49934, MOUSE49933
OG0007984	AENJA_10051	MOUSE04214, MOUSE04213
OG0007985	AENJA_10225	MOUSE29638, MOUSE29637
OG0007986	AENJA_10340	MOUSE19534
OG0007988	AENJA_10830	MOUSE12273, MOUSE12272, MOUSE12274
OG0007990	AENJA_10859	MOUSE13625
OG0007991	AENJA_10934	MOUSE27470, MOUSE27471
OG0007992	AENJA_11203	MOUSE43732
OG0007993	AENJA_11287	MOUSE24793
OG0007994	AENJA_11379	MOUSE18237
OG0007995	AENJA_11500	MOUSE22157
OG0007996	AENJA_11555	MOUSE41392
OG0007997	AENJA_11624	MOUSE16634
OG0007998	AENJA_11739, AENJA_18597	MOUSE35513
OG0007999	AENJA_12234	MOUSE05858
OG0008000	AENJA_12523	MOUSE35615
OG0008001	AENJA_12599	MOUSE40259
OG0008002	AENJA_12792	MOUSE09190, MOUSE09188, MOUSE09189
OG0008003	AENJA_13113	MOUSE04039, MOUSE04040, MOUSE03055
OG0008004	AENJA_13236	MOUSE11865
OG0008005	AENJA_13251	MOUSE41524
OG0008006	AENJA_13422	MOUSE54878, MOUSE54877
OG0008007	AENJA_13516	MOUSE33098
OG0008008	AENJA_13549	MOUSE38553
OG0008009	AENJA_13677	MOUSE30632, MOUSE30631
OG0008011	AENJA_13712	MOUSE52842
OG0008012	AENJA_13763	MOUSE05679, MOUSE05680
OG0008013	AENJA_13764	MOUSE25100
OG0008014	AENJA_13875	MOUSE04965
OG0008016	AENJA_14093	MOUSE44552, MOUSE44554
OG0008017	AENJA_14642	MOUSE53612, MOUSE53611
OG0008018	AENJA_14739	MOUSE21112
OG0008019	AENJA_14792	MOUSE38391, MOUSE38392, MOUSE38393
OG0008020	AENJA_14835	MOUSE16705, MOUSE16706
OG0008021	AENJA_14875	MOUSE26159, MOUSE26158, MOUSE05616
OG0008022	AENJA_14929	MOUSE07125, MOUSE07123, MOUSE07124
OG0008023	AENJA_14935	MOUSE34579
OG0008025	AENJA_15451	MOUSE38601, MOUSE38602
OG0008026	AENJA_15525	MOUSE01841
OG0008027	AENJA_15598	MOUSE27459
OG0008028	AENJA_15742	MOUSE18970
OG0008029	AENJA_15949	MOUSE38049, MOUSE38051, MOUSE38050, MOUSE38048
OG0008030	AENJA_16003	MOUSE02676
OG0008031	AENJA_16038	MOUSE17164
OG0008035	AENJA_16440	MOUSE34642, MOUSE26683, MOUSE24196
OG0008036	AENJA_16682	MOUSE38494, MOUSE38495
OG0008037	AENJA_16697	MOUSE51727, MOUSE51728, MOUSE51726
OG0008038	AENJA_16974	MOUSE11252, MOUSE11251
OG0008039	AENJA_17386	MOUSE02803, MOUSE02801, MOUSE02802
OG0008040	AENJA_17581	MOUSE00546, MOUSE00547
OG0008041	AENJA_18132	MOUSE39464
OG0008043	AENJA_18655	MOUSE27473, MOUSE27472
OG0008044	AENJA_19162	MOUSE49718
OG0008045	AENJA_19218	MOUSE38959
OG0008046	AENJA_19488	MOUSE13966
OG0008047	AENJA_19880	MOUSE24941
OG0008048	AENJA_20241	MOUSE32098
OG0008049	AENJA_20688	MOUSE38264, MOUSE38265, MOUSE38263
OG0008050	AENJA_20740	MOUSE10211, MOUSE10210
OG0008051	AENJA_20858	MOUSE46156
OG0008052	AENJA_21000	MOUSE27478, MOUSE27479
OG0008053	AENJA_21398	MOUSE06924
OG0008054	AENJA_21562	MOUSE11400
OG0008055	AENJA_21571	MOUSE02341, MOUSE02340
OG0008056	AENJA_21612	MOUSE41869, MOUSE54587
OG0008057	AENJA_21692	MOUSE01159
OG0008058	AENJA_21768	MOUSE43492, MOUSE43491, MOUSE43493
OG0008059	AENJA_21844	MOUSE34246
OG0008060	AENJA_21856	MOUSE30978, MOUSE30977
OG0008061	AENJA_21931	MOUSE21557
OG0008062	AENJA_21983	MOUSE27723
OG0008063	AENJA_22028	MOUSE44235, MOUSE44236, MOUSE23518
OG0008064	AENJA_22298	MOUSE50499
OG0008065	AENJA_22503	MOUSE14444
OG0008066	AENJA_22565	MOUSE51552, MOUSE51553
OG0008067	AENJA_22996	MOUSE00282
OG0008068	AENJA_23036	MOUSE48257, MOUSE03609
OG0008069	AENJA_23295	MOUSE01436, MOUSE01435
OG0008071	AENJA_23380	MOUSE33353, MOUSE33351
OG0008072	AENJA_23402	MOUSE34512
OG0008073	AENJA_23533	MOUSE25534, MOUSE25536, MOUSE25535
OG0008074	AENJA_23838	MOUSE04904
OG0008075	AENJA_24721	MOUSE53504
OG0008076	AENJA_24761	MOUSE14585
OG0008077	AENJA_24893	MOUSE38437, MOUSE38438
OG0008078	AENJA_24980	MOUSE14810
OG0008079	AENJA_25100	MOUSE29279
OG0008080	AENJA_25141	MOUSE20489
OG0008081	AENJA_25170	MOUSE53380, MOUSE53379
OG0008083	AENJA_25219	MOUSE07873, MOUSE07872
OG0008084	AENJA_25324	MOUSE27355, MOUSE27354
OG0008085	AENJA_25493	MOUSE24926, MOUSE24925
OG0008086	AENJA_25596	MOUSE46702, MOUSE46701, MOUSE46699, MOUSE46700
OG0008087	AENJA_25872	MOUSE22259
OG0008088	AENJA_25970	MOUSE07403, MOUSE07402, MOUSE07404, MOUSE07405
OG0008089	AENJA_26262, AENJA_26264	MOUSE35431, MOUSE35430
OG0008090	AENJA_26607	MOUSE24879
OG0008091	AENJA_26699	MOUSE37931
OG0008092	AENJA_26787	MOUSE27033
OG0008194	AENJA_00146	MOUSE24365, MOUSE24364, MOUSE24366
OG0008199	AENJA_01001	MOUSE48254, MOUSE48255
OG0008201	AENJA_01208	MOUSE40639
OG0008202	AENJA_01325	MOUSE24115, MOUSE24113
OG0008203	AENJA_01357	MOUSE09562
OG0008204	AENJA_01376	MOUSE49397
OG0008205	AENJA_01532	MOUSE25529
OG0008206	AENJA_11972, AENJA_01666	MOUSE23600, MOUSE23598
OG0008208	AENJA_01852	MOUSE40748
OG0008209	AENJA_01880	MOUSE38456, MOUSE38454, MOUSE38453, MOUSE38455
OG0008211	AENJA_01948	MOUSE32435, MOUSE32437, MOUSE32436
OG0008212	AENJA_02202, AENJA_17139	MOUSE05306
OG0008214	AENJA_02373	MOUSE38398, MOUSE38397
OG0008215	AENJA_02474	MOUSE29766, MOUSE29768, MOUSE29767
OG0008216	AENJA_02643	MOUSE07747, MOUSE07748
OG0008217	AENJA_03020	MOUSE14169
OG0008218	AENJA_03029	MOUSE03940, MOUSE03941
OG0008219	AENJA_03031	MOUSE21536
OG0008220	AENJA_03211	MOUSE21741, MOUSE55013
OG0008221	AENJA_03408	MOUSE49185, MOUSE49186, MOUSE49183, MOUSE49184, MOUSE49182, MOUSE49180, MOUSE49181
OG0008223	AENJA_03483	MOUSE53844
OG0008224	AENJA_03538	MOUSE49803
OG0008225	AENJA_03573	MOUSE03205, MOUSE03206
OG0008227	AENJA_03715	MOUSE09612, MOUSE09611
OG0008228	AENJA_03787	MOUSE40851, MOUSE40852
OG0008229	AENJA_03931	MOUSE25293
OG0008230	AENJA_04035	MOUSE12257, MOUSE12256, MOUSE12255
OG0008231	AENJA_04312	MOUSE21427
OG0008232	AENJA_04401	MOUSE04305
OG0008234	AENJA_04854	MOUSE06514
OG0008235	AENJA_05077	MOUSE33786
OG0008236	AENJA_05551	MOUSE25027, MOUSE25026, MOUSE25029, MOUSE25024
OG0008237	AENJA_05577	MOUSE18526
OG0008238	AENJA_05620	MOUSE42133
OG0008239	AENJA_05646	MOUSE11043, MOUSE11045, MOUSE11044
OG0008240	AENJA_05677	MOUSE03130, MOUSE03131
OG0008242	AENJA_05732	MOUSE31940
OG0008243	AENJA_05790	MOUSE00601
OG0008244	AENJA_05897	MOUSE17159
OG0008245	AENJA_05910	MOUSE32837, MOUSE32836, MOUSE32834, MOUSE32835
OG0008246	AENJA_06048	MOUSE02515
OG0008247	AENJA_06106	MOUSE21291, MOUSE21289, MOUSE21290
OG0008249	AENJA_06670	MOUSE50402
OG0008250	AENJA_06779	MOUSE48584, MOUSE48582, MOUSE48583
OG0008251	AENJA_06866	MOUSE03565, MOUSE03564
OG0008252	AENJA_06985	MOUSE19494
OG0008253	AENJA_07477	MOUSE36185
OG0008254	AENJA_07508	MOUSE30294, MOUSE30293
OG0008255	AENJA_07942	MOUSE32452
OG0008256	AENJA_08183	MOUSE06806, MOUSE06805
OG0008257	AENJA_08319	MOUSE52380, MOUSE52379
OG0008258	AENJA_08403	MOUSE24600
OG0008259	AENJA_08568	MOUSE06588
OG0008260	AENJA_08627	MOUSE32573, MOUSE32574
OG0008261	AENJA_08637	MOUSE45085, MOUSE45084
OG0008262	AENJA_08652	MOUSE25792
OG0008263	AENJA_08668	MOUSE20129
OG0008264	AENJA_08758	MOUSE19474, MOUSE19475
OG0008265	AENJA_09054	MOUSE54252, MOUSE54253
OG0008266	AENJA_09057, AENJA_13356	MOUSE27562, MOUSE27560, MOUSE27559, MOUSE27561
OG0008267	AENJA_09216	MOUSE14481
OG0008268	AENJA_09330	MOUSE25991
OG0008269	AENJA_09331	MOUSE15742
OG0008270	AENJA_09342	MOUSE33910, MOUSE33909, MOUSE33908
OG0008271	AENJA_09398	MOUSE18408, MOUSE18409
OG0008272	AENJA_09453	MOUSE27157
OG0008273	AENJA_09471	MOUSE04041
OG0008274	AENJA_09504	MOUSE11231, MOUSE11230
OG0008275	AENJA_09593	MOUSE32147
OG0008277	AENJA_09854	MOUSE45807, MOUSE45808, MOUSE45806
OG0008278	AENJA_09972, AENJA_09971	MOUSE37521, MOUSE37522
OG0008279	AENJA_10024	MOUSE30023
OG0008280	AENJA_10050	MOUSE15649, MOUSE15650, MOUSE15651
OG0008281	AENJA_10162	MOUSE20422
OG0008282	AENJA_10248	MOUSE33644, MOUSE33643
OG0008283	AENJA_10286	MOUSE37554
OG0008284	AENJA_10377	MOUSE42759
OG0008285	AENJA_10649	MOUSE49674, MOUSE19869
OG0008286	AENJA_10651	MOUSE28342, MOUSE28340, MOUSE28341
OG0008288	AENJA_10917	MOUSE34482, MOUSE34483, MOUSE34484
OG0008289	AENJA_10942	MOUSE25931, MOUSE25928, MOUSE25929, MOUSE25930
OG0008290	AENJA_10991	MOUSE45820
OG0008291	AENJA_10998	MOUSE03973
OG0008292	AENJA_11346	MOUSE51354, MOUSE51357, MOUSE51356, MOUSE51355, MOUSE51353
OG0008293	AENJA_11450	MOUSE44885
OG0008294	AENJA_11713	MOUSE40379, MOUSE40378
OG0008295	AENJA_16657, AENJA_11908	MOUSE18641
OG0008296	AENJA_11913	MOUSE29831
OG0008297	AENJA_12037	MOUSE02733
OG0008298	AENJA_12089	MOUSE34796
OG0008299	AENJA_12113	MOUSE05064
OG0008300	AENJA_12144	MOUSE32479, MOUSE32478
OG0008301	AENJA_12441	MOUSE21452, MOUSE21454, MOUSE21453
OG0008303	AENJA_12536	MOUSE08135, MOUSE08134
OG0008304	AENJA_12570	MOUSE12873
OG0008305	AENJA_12858	MOUSE22982, MOUSE22981
OG0008306	AENJA_12994, AENJA_12995	MOUSE22445
OG0008307	AENJA_13011	MOUSE42015, MOUSE42014
OG0008308	AENJA_13121	MOUSE15830
OG0008309	AENJA_13239	MOUSE23667
OG0008312	AENJA_13879	MOUSE06342, MOUSE06343
OG0008313	AENJA_13915	MOUSE06076
OG0008314	AENJA_14054	MOUSE23295
OG0008315	AENJA_14416	MOUSE46587
OG0008317	AENJA_14783	MOUSE25313, MOUSE25314, MOUSE25312
OG0008318	AENJA_14785	MOUSE07051
OG0008319	AENJA_14790	MOUSE34558, MOUSE34557
OG0008323	AENJA_15382	MOUSE32251, MOUSE32249, MOUSE32250, MOUSE32252
OG0008324	AENJA_15588	MOUSE38215, MOUSE38211, MOUSE38212
OG0008325	AENJA_15718, AENJA_15717	MOUSE49672
OG0008326	AENJA_15744	MOUSE09200
OG0008327	AENJA_15788	MOUSE38338
OG0008328	AENJA_15866	MOUSE36237
OG0008329	AENJA_16020	MOUSE26603, MOUSE26604
OG0008331	AENJA_16317	MOUSE24779
OG0008333	AENJA_16988	MOUSE15471, MOUSE15470
OG0008334	AENJA_16992	MOUSE26074, MOUSE26073, MOUSE26076, MOUSE26075
OG0008335	AENJA_17118	MOUSE17521
OG0008336	AENJA_17129	MOUSE06998, MOUSE06997
OG0008337	AENJA_17300	MOUSE16044
OG0008338	AENJA_17786	MOUSE28787, MOUSE00281
OG0008339	AENJA_17825	MOUSE00162
OG0008340	AENJA_18345	MOUSE41260, MOUSE41259
OG0008341	AENJA_18514	MOUSE10989
OG0008342	AENJA_18557	MOUSE49779, MOUSE13494
OG0008343	AENJA_18563	MOUSE40395
OG0008345	AENJA_18699	MOUSE27623
OG0008346	AENJA_18767	MOUSE18622
OG0008347	AENJA_18947	MOUSE05732, MOUSE05731
OG0008348	AENJA_19233	MOUSE27879
OG0008349	AENJA_19677	MOUSE32632, MOUSE54196, MOUSE54197, MOUSE54195
OG0008350	AENJA_19686	MOUSE38590, MOUSE38589
OG0008351	AENJA_19747	MOUSE04900
OG0008352	AENJA_19927	MOUSE19537
OG0008353	AENJA_19936	MOUSE39137
OG0008354	AENJA_20279	MOUSE04001, MOUSE03998, MOUSE03999, MOUSE04000
OG0008355	AENJA_20829	MOUSE02946
OG0008356	AENJA_25615, AENJA_20990	MOUSE34752, MOUSE34753
OG0008357	AENJA_21156	MOUSE51709
OG0008358	AENJA_21304	MOUSE49468
OG0008359	AENJA_21350	MOUSE28624, MOUSE28623
OG0008361	AENJA_21933	MOUSE34215, MOUSE34216
OG0008363	AENJA_22641	MOUSE20096
OG0008364	AENJA_23223	MOUSE40460, MOUSE19202
OG0008365	AENJA_23252	MOUSE47488, MOUSE47487
OG0008367	AENJA_23708	MOUSE00805
OG0008368	AENJA_23984	MOUSE23007
OG0008369	AENJA_24036	MOUSE04340
OG0008370	AENJA_24205	MOUSE05733
OG0008371	AENJA_24359	MOUSE33620
OG0008373	AENJA_24428	MOUSE45946, MOUSE45944, MOUSE45947, MOUSE45945
OG0008374	AENJA_25266	MOUSE14511, MOUSE14510, MOUSE14509
OG0008376	AENJA_25448	MOUSE15941, MOUSE15940
OG0008377	AENJA_25580	MOUSE22163
OG0008378	AENJA_25875	MOUSE22334
OG0008379	AENJA_25898	MOUSE48667
OG0008380	AENJA_25998	MOUSE49927
OG0008381	AENJA_26202	MOUSE40504, MOUSE40505, MOUSE40503
OG0008382	AENJA_26241	MOUSE49441
OG0008383	AENJA_26281	MOUSE34762
OG0008384	AENJA_26604	MOUSE24715
OG0008386	AENJA_26631	MOUSE06103
OG0008387	AENJA_26702	MOUSE14625
OG0008388	AENJA_26785	MOUSE18115
OG0008507	AENJA_00318	MOUSE44759
OG0008509	AENJA_00544	MOUSE34577, MOUSE34578
OG0008513	AENJA_00836	MOUSE14257, MOUSE14258, MOUSE14256
OG0008514	AENJA_01000	MOUSE48251, MOUSE48252, MOUSE48253, MOUSE48250, MOUSE48249, MOUSE48248
OG0008515	AENJA_01090	MOUSE13365, MOUSE13367, MOUSE13366
OG0008516	AENJA_01225	MOUSE27413, MOUSE27412
OG0008522	AENJA_02195	MOUSE10300, MOUSE10301
OG0008524	AENJA_03437	MOUSE46417
OG0008526	AENJA_03570	MOUSE33339, MOUSE33340
OG0008527	AENJA_03625	MOUSE24397
OG0008528	AENJA_03759	MOUSE29923
OG0008530	AENJA_04370	MOUSE48146
OG0008531	AENJA_04402	MOUSE30013
OG0008532	AENJA_04571	MOUSE20164
OG0008533	AENJA_04666	MOUSE00669
OG0008534	AENJA_05019	MOUSE44356
OG0008535	AENJA_05023	MOUSE40365, MOUSE40364
OG0008536	AENJA_05136, AENJA_09792	MOUSE05717, MOUSE05718
OG0008538	AENJA_05378, AENJA_19445	MOUSE19255
OG0008539	AENJA_05486	MOUSE49159
OG0008540	AENJA_05568	MOUSE30667
OG0008542	AENJA_05813	MOUSE01620
OG0008544	AENJA_06389	MOUSE49388, MOUSE49387
OG0008545	AENJA_06390	MOUSE40415, MOUSE40414
OG0008546	AENJA_06435	MOUSE19697
OG0008550	AENJA_07554	MOUSE34884, MOUSE34885, MOUSE34886
OG0008551	AENJA_07562, AENJA_07569	MOUSE45026, MOUSE45027, MOUSE45028
OG0008554	AENJA_08032	MOUSE49137, MOUSE28900, MOUSE19939
OG0008555	AENJA_08099	MOUSE21751, MOUSE21750
OG0008556	AENJA_08409, AENJA_19340	MOUSE24601, MOUSE24603
OG0008557	AENJA_08760	MOUSE11863, MOUSE11864
OG0008558	AENJA_09242	MOUSE20456
OG0008559	AENJA_09341	MOUSE26387, MOUSE26386, MOUSE26388
OG0008560	AENJA_09842	MOUSE17224, MOUSE17225, MOUSE17223
OG0008561	AENJA_09967	MOUSE04564
OG0008562	AENJA_19559, AENJA_10327	MOUSE32165, MOUSE32166
OG0008563	AENJA_10384	MOUSE37460
OG0008565	AENJA_10798	MOUSE19497, MOUSE19496
OG0008566	AENJA_10865	MOUSE35881, MOUSE35883, MOUSE35882
OG0008567	AENJA_10928	MOUSE16695
OG0008570	AENJA_11204	MOUSE15045
OG0008571	AENJA_11214	MOUSE49698
OG0008572	AENJA_11295	MOUSE16447, MOUSE16448
OG0008573	AENJA_11526	MOUSE32284
OG0008574	AENJA_11798	MOUSE34297, MOUSE34295, MOUSE34296
OG0008575	AENJA_11846	MOUSE42012
OG0008576	AENJA_12071	MOUSE46861, MOUSE46862
OG0008577	AENJA_12355	MOUSE15114, MOUSE15112, MOUSE15113
OG0008579	AENJA_12437	MOUSE09302
OG0008583	AENJA_12791	MOUSE09329, MOUSE09327, MOUSE09328
OG0008587	AENJA_13578	MOUSE07482
OG0008588	AENJA_13917	MOUSE06241
OG0008590	AENJA_14290	MOUSE13846, MOUSE13845
OG0008591	AENJA_14308	MOUSE17017
OG0008592	AENJA_14483	MOUSE25992
OG0008593	AENJA_14585	MOUSE17237, MOUSE52637, MOUSE17236
OG0008595	AENJA_14825	MOUSE52110, MOUSE52109, MOUSE52111
OG0008596	AENJA_14880	MOUSE38977
OG0008597	AENJA_15095	MOUSE48235
OG0008599	AENJA_15360	MOUSE18340
OG0008600	AENJA_15422	MOUSE21094
OG0008601	AENJA_16193	MOUSE03478, MOUSE03477
OG0008602	AENJA_16318	MOUSE18676
OG0008603	AENJA_16664	MOUSE01334
OG0008604	AENJA_16683	MOUSE45999, MOUSE46000, MOUSE45997, MOUSE45998
OG0008605	AENJA_16741	MOUSE40455, MOUSE40454
OG0008606	AENJA_16811	MOUSE38007, MOUSE38006, MOUSE38005, MOUSE38004
OG0008607	AENJA_16928	MOUSE01695, MOUSE24018, MOUSE24015, MOUSE24014
OG0008609	AENJA_17846	MOUSE38675
OG0008611	AENJA_17945	MOUSE23927
OG0008612	AENJA_17949	MOUSE23807, MOUSE23806
OG0008613	AENJA_18131	MOUSE39325, MOUSE39323, MOUSE39324, MOUSE39326
OG0008614	AENJA_18225	MOUSE44456
OG0008616	AENJA_18680, AENJA_18679	MOUSE30863, MOUSE30865, MOUSE30864
OG0008618	AENJA_19021	MOUSE41026, MOUSE41025
OG0008619	AENJA_19147	MOUSE08139, MOUSE08138
OG0008620	AENJA_19257	MOUSE20745, MOUSE20744
OG0008621	AENJA_22916, AENJA_19459	MOUSE48700
OG0008622	AENJA_20017	MOUSE35415, MOUSE35414, MOUSE35416, MOUSE54894, MOUSE54895, MOUSE54892
OG0008623	AENJA_20206	MOUSE50997, MOUSE50999, MOUSE51000, MOUSE50998, MOUSE51001
OG0008624	AENJA_20222	MOUSE14025
OG0008626	AENJA_20823	MOUSE12442
OG0008627	AENJA_20874	MOUSE19246, MOUSE19248
OG0008628	AENJA_20919	MOUSE38786, MOUSE38788, MOUSE38787
OG0008629	AENJA_20932	MOUSE19794
OG0008630	AENJA_21211	MOUSE04614
OG0008632	AENJA_21695	MOUSE04788
OG0008633	AENJA_22194	MOUSE18648
OG0008634	AENJA_22521	MOUSE24538
OG0008635	AENJA_22620	MOUSE35039, MOUSE29907, MOUSE29910, MOUSE29906, MOUSE29908, MOUSE34456, MOUSE34457
OG0008636	AENJA_23071	MOUSE51760
OG0008637	AENJA_23399	MOUSE22861, MOUSE22863
OG0008638	AENJA_23413	MOUSE08512
OG0008639	AENJA_23500	MOUSE28318, MOUSE28319
OG0008640	AENJA_23515	MOUSE21249
OG0008641	AENJA_23577	MOUSE37516, MOUSE37515
OG0008642	AENJA_24043	MOUSE28255, MOUSE28258
OG0008643	AENJA_24368	MOUSE23951, MOUSE23953, MOUSE23954, MOUSE23952, MOUSE23955
OG0008644	AENJA_24833	MOUSE40228
OG0008645	AENJA_26189	MOUSE28714, MOUSE28713
OG0008646	AENJA_26201	MOUSE53646
OG0008647	AENJA_26274	MOUSE01328, MOUSE01327
OG0008648	AENJA_26508	MOUSE20323
OG0008649	AENJA_26543	MOUSE27403, MOUSE27402
OG0008753	AENJA_00095	MOUSE17641
OG0008757	AENJA_00248	MOUSE15128, MOUSE15126, MOUSE15127
OG0008758	AENJA_00351	MOUSE27237, MOUSE27236, MOUSE27235, MOUSE27234
OG0008760	AENJA_01013	MOUSE03704, MOUSE03703
OG0008762	AENJA_01196	MOUSE42669, MOUSE42670
OG0008763	AENJA_01556	MOUSE27368
OG0008764	AENJA_13847	MOUSE16950
OG0008764	AENJA_01596	MOUSE16948
OG0008765	AENJA_01760	MOUSE08763, MOUSE08764, MOUSE26586
OG0008766	AENJA_01947	MOUSE19453
OG0008770	AENJA_02618	MOUSE05142
OG0008771	AENJA_02681	MOUSE06958
OG0008772	AENJA_02760	MOUSE03099, MOUSE03100
OG0008775	AENJA_02882	MOUSE44240, MOUSE44241, MOUSE44237, MOUSE44239, MOUSE44238
OG0008778	AENJA_02933	MOUSE51693, MOUSE51692
OG0008780	AENJA_02986	MOUSE07174, MOUSE07177, MOUSE07175, MOUSE07173
OG0008782	AENJA_03320	MOUSE13520, MOUSE13521
OG0008784	AENJA_03639	MOUSE03666, MOUSE03667
OG0008785	AENJA_04147	MOUSE31938, MOUSE31939
OG0008786	AENJA_04275	MOUSE24891
OG0008788	AENJA_04682, AENJA_23326	MOUSE26438, MOUSE26437
OG0008790	AENJA_05031, AENJA_05032	MOUSE24655, MOUSE24652
OG0008796	AENJA_06016	MOUSE12299, MOUSE12298
OG0008797	AENJA_06113	MOUSE02739, MOUSE02738
OG0008798	AENJA_06124	MOUSE48719
OG0008799	AENJA_06238	MOUSE17947, MOUSE17946
OG0008800	AENJA_06407	MOUSE17405, MOUSE17404
OG0008802	AENJA_06725	MOUSE46031, MOUSE46029, MOUSE46032, MOUSE46030
OG0008804	AENJA_06815	MOUSE07112, MOUSE07111
OG0008806	AENJA_07194	MOUSE02902, MOUSE02901
OG0008807	AENJA_07579, AENJA_07582	MOUSE05981
OG0008807	AENJA_07580	MOUSE05980
OG0008808	AENJA_13429	MOUSE19073, MOUSE26204, MOUSE19074
OG0008808	AENJA_07648	MOUSE48268
OG0008809	AENJA_07706, AENJA_21873	MOUSE33807
OG0008810	AENJA_08241	MOUSE51298, MOUSE51297
OG0008811	AENJA_08631	MOUSE32045, MOUSE32046
OG0008812	AENJA_08728	MOUSE07393, MOUSE07394
OG0008814	AENJA_08992	MOUSE00832, MOUSE00828, MOUSE00827, MOUSE00830, MOUSE00831, MOUSE00829
OG0008816	AENJA_09134	MOUSE19818, MOUSE19817
OG0008817	AENJA_09251	MOUSE31491, MOUSE31489, MOUSE31490
OG0008818	AENJA_09454	MOUSE19915
OG0008820	AENJA_10295	MOUSE34130
OG0008821	AENJA_11288	MOUSE33897, MOUSE33896
OG0008822	AENJA_11337	MOUSE15159, MOUSE15158
OG0008823	AENJA_11424	MOUSE04704
OG0008824	AENJA_11564	MOUSE25570
OG0008826	AENJA_11861	MOUSE48874
OG0008827	AENJA_11907	MOUSE38616, MOUSE38618, MOUSE38617
OG0008828	AENJA_12062	MOUSE15507
OG0008829	AENJA_12118	MOUSE10651, MOUSE10652
OG0008830	AENJA_12140, AENJA_12136	MOUSE01439
OG0008831	AENJA_12451	MOUSE25594
OG0008832	AENJA_12665	MOUSE34693
OG0008833	AENJA_12892	MOUSE03086, MOUSE03085
OG0008834	AENJA_12899, AENJA_17601	MOUSE20736
OG0008835	AENJA_12987	MOUSE15639
OG0008837	AENJA_13420	MOUSE04698
OG0008838	AENJA_13576	MOUSE47510
OG0008840	AENJA_13926	MOUSE28262
OG0008841	AENJA_14009	MOUSE16912
OG0008844	AENJA_14159	MOUSE09145, MOUSE09144, MOUSE09146
OG0008845	AENJA_14223	MOUSE54876
OG0008846	AENJA_14392, AENJA_14393	MOUSE36801, MOUSE36802, MOUSE36800
OG0008848	AENJA_15357	MOUSE19529, MOUSE19530, MOUSE19528, MOUSE19527
OG0008850	AENJA_16073	MOUSE17199, MOUSE17198, MOUSE17197, MOUSE17196
OG0008851	AENJA_18696, AENJA_16522	MOUSE01295
OG0008853	AENJA_17015	MOUSE33761, MOUSE33763, MOUSE33760, MOUSE33762
OG0008855	AENJA_17082	MOUSE21460, MOUSE21459, MOUSE21458, MOUSE21457
OG0008856	AENJA_17229	MOUSE05637, MOUSE05636
OG0008857	AENJA_17323, AENJA_18000	MOUSE29944
OG0008859	AENJA_18088	MOUSE27868
OG0008860	AENJA_18102	MOUSE28220, MOUSE28218
OG0008861	AENJA_18107	MOUSE09067
OG0008864	AENJA_18513	MOUSE52918
OG0008865	AENJA_18608	MOUSE10430, MOUSE10429
OG0008866	AENJA_18626	MOUSE22033, MOUSE22032
OG0008867	AENJA_19211	MOUSE19845, MOUSE19844, MOUSE19846
OG0008868	AENJA_19679	MOUSE35250
OG0008870	AENJA_20147	MOUSE37476
OG0008871	AENJA_20500	MOUSE25326, MOUSE25325
OG0008872	AENJA_20547	MOUSE33267
OG0008876	AENJA_21340	MOUSE20879, MOUSE20878
OG0008878	AENJA_21403	MOUSE10874
OG0008880	AENJA_21634	MOUSE45005, MOUSE45006
OG0008883	AENJA_22131	MOUSE46439
OG0008884	AENJA_22183	MOUSE20385
OG0008885	AENJA_22404	MOUSE35190, MOUSE35192, MOUSE35193, MOUSE35191
OG0008888	AENJA_23206	MOUSE49916
OG0008889	AENJA_23297	MOUSE48663, MOUSE48662
OG0008891	AENJA_24806	MOUSE32229
OG0008893	AENJA_25102	MOUSE49694, MOUSE49695
OG0008894	AENJA_25240	MOUSE18710
OG0008896	AENJA_26177	MOUSE49395, MOUSE49394
OG0008897	AENJA_26287	MOUSE37938, MOUSE37939, MOUSE37937
