Orthogroup	AENJA_ok	LYTVA_ok
OG0005071	AENJA_02437, AENJA_20683, AENJA_02436	LYTVA_25661
OG0005072	AENJA_02445	LYTVA_12699
OG0005073	AENJA_02563	LYTVA_29173, LYTVA_01002
OG0005074	AENJA_02693	LYTVA_28458
OG0005075	AENJA_02759	LYTVA_08643
OG0005076	AENJA_02930	LYTVA_24637
OG0005077	AENJA_02964	LYTVA_00928, LYTVA_05286
OG0005078	AENJA_03046	LYTVA_10121
OG0005080	AENJA_03126	LYTVA_28401
OG0005081	AENJA_03161	LYTVA_15839
OG0005082	AENJA_03336	LYTVA_18842
OG0005083	AENJA_03370	LYTVA_17325, LYTVA_19891
OG0005084	AENJA_03378	LYTVA_01666
OG0005085	AENJA_03391	LYTVA_03151
OG0005086	AENJA_03514	LYTVA_19054
OG0005087	AENJA_03523	LYTVA_18921
OG0005088	AENJA_03643	LYTVA_28508
OG0005089	AENJA_03710	LYTVA_04803
OG0005092	AENJA_03948	LYTVA_12997
OG0005094	AENJA_04041	LYTVA_11877, LYTVA_22116
OG0005095	AENJA_04110	LYTVA_14778
OG0005096	AENJA_04204	LYTVA_08413
OG0005097	AENJA_04431	LYTVA_29826
OG0005098	AENJA_04474	LYTVA_28750
OG0005099	AENJA_04491	LYTVA_26028
OG0005100	AENJA_04820	LYTVA_13181
OG0005101	AENJA_04848	LYTVA_21524, LYTVA_00615, LYTVA_01158
OG0005102	AENJA_04857	LYTVA_20026
OG0005103	AENJA_04873	LYTVA_11685, LYTVA_28004
OG0005104	AENJA_05405	LYTVA_11553
OG0005105	AENJA_05433	LYTVA_20095
OG0005106	AENJA_05457	LYTVA_14257
OG0005107	AENJA_05759	LYTVA_02082
OG0005108	AENJA_05788	LYTVA_23585
OG0005109	AENJA_05821	LYTVA_26183
OG0005110	AENJA_05901	LYTVA_20182
OG0005112	AENJA_06748	LYTVA_12382
OG0005113	AENJA_06751	LYTVA_16260
OG0005114	AENJA_06756	LYTVA_16644, LYTVA_04766
OG0005115	AENJA_07188	LYTVA_25075
OG0005116	AENJA_07202	LYTVA_16033
OG0005117	AENJA_07237	LYTVA_00508
OG0005118	AENJA_07278	LYTVA_28302
OG0005119	AENJA_07456	LYTVA_23055
OG0005120	AENJA_07511, AENJA_10440	LYTVA_04561
OG0005121	AENJA_07745	LYTVA_18334
OG0005122	AENJA_07756	LYTVA_17201
OG0005123	AENJA_07784	LYTVA_29676
OG0005124	AENJA_07802	LYTVA_11000
OG0005125	AENJA_07897	LYTVA_05020
OG0005126	AENJA_08094	LYTVA_11043, LYTVA_16382
OG0005127	AENJA_08108	LYTVA_28775
OG0005128	AENJA_11112	LYTVA_01585
OG0005129	AENJA_08249	LYTVA_11841, LYTVA_11842
OG0005130	AENJA_08397	LYTVA_14060
OG0005131	AENJA_08502	LYTVA_23321
OG0005132	AENJA_08611	LYTVA_21512
OG0005133	AENJA_08788, AENJA_08787	LYTVA_19014
OG0005134	AENJA_08862	LYTVA_22510
OG0005135	AENJA_15843, AENJA_09273	LYTVA_22454
OG0005136	AENJA_09623	LYTVA_25965, LYTVA_27902
OG0005137	AENJA_22484, AENJA_09771	LYTVA_05155
OG0005138	AENJA_09921	LYTVA_17812
OG0005139	AENJA_09924, AENJA_15622	LYTVA_16571
OG0005140	AENJA_09944	LYTVA_25461
OG0005141	AENJA_09990	LYTVA_08804
OG0005142	AENJA_10009	LYTVA_00109
OG0005143	AENJA_10049	LYTVA_19150
OG0005144	AENJA_22343	LYTVA_12742
OG0005146	AENJA_10342	LYTVA_15977
OG0005147	AENJA_10506	LYTVA_08148
OG0005148	AENJA_10510	LYTVA_07970, LYTVA_06082
OG0005148	AENJA_18925	LYTVA_15327
OG0005150	AENJA_10930	LYTVA_21932
OG0005151	AENJA_11027, AENJA_18836	LYTVA_27792
OG0005152	AENJA_11081	LYTVA_01178, LYTVA_16705
OG0005153	AENJA_11210	LYTVA_09125
OG0005154	AENJA_11215	LYTVA_05952
OG0005155	AENJA_11223	LYTVA_25167
OG0005157	AENJA_11597	LYTVA_05346, LYTVA_07627
OG0005158	AENJA_11673	LYTVA_08038, LYTVA_16647, LYTVA_23862
OG0005159	AENJA_11707	LYTVA_21448
OG0005160	AENJA_11799	LYTVA_15115, LYTVA_00792
OG0005161	AENJA_11845	LYTVA_23381
OG0005162	AENJA_11864	LYTVA_13522, LYTVA_02925
OG0005163	AENJA_16468	LYTVA_17272
OG0005165	AENJA_15309, AENJA_12213	LYTVA_10477
OG0005166	AENJA_12605	LYTVA_27300
OG0005168	AENJA_12811	LYTVA_13195, LYTVA_03102
OG0005169	AENJA_12818	LYTVA_07382
OG0005170	AENJA_12957	LYTVA_16899
OG0005171	AENJA_13043	LYTVA_05923
OG0005172	AENJA_13234	LYTVA_14234
OG0005173	AENJA_13255	LYTVA_15312
OG0005174	AENJA_13256	LYTVA_21956
OG0005175	AENJA_13376	LYTVA_29725
OG0005176	AENJA_13525	LYTVA_10907
OG0005178	AENJA_13682	LYTVA_03900
OG0005179	AENJA_13683	LYTVA_10937
OG0005180	AENJA_13908	LYTVA_01824
OG0005181	AENJA_13952	LYTVA_07669, LYTVA_07663
OG0005182	AENJA_13996	LYTVA_12487
OG0005183	AENJA_14222	LYTVA_03203
OG0005185	AENJA_14463	LYTVA_20388, LYTVA_13179
OG0005186	AENJA_14552	LYTVA_20074
OG0005187	AENJA_14581	LYTVA_06957
OG0005188	AENJA_14606	LYTVA_13117
OG0005189	AENJA_14636	LYTVA_28763
OG0005190	AENJA_14695	LYTVA_02983, LYTVA_28656
OG0005191	AENJA_14708	LYTVA_16417
OG0005192	AENJA_14713	LYTVA_11320, LYTVA_26786
OG0005193	AENJA_15060, AENJA_15057	LYTVA_27574
OG0005194	AENJA_15083	LYTVA_08214, LYTVA_00664
OG0005196	AENJA_15512	LYTVA_18001
OG0005197	AENJA_15534	LYTVA_05888
OG0005198	AENJA_15753	LYTVA_14757
OG0005200	AENJA_15889	LYTVA_06030
OG0005201	AENJA_15944	LYTVA_29977
OG0005202	AENJA_16021	LYTVA_14588
OG0005203	AENJA_16058	LYTVA_24412
OG0005204	AENJA_16162	LYTVA_25886
OG0005205	AENJA_16290	LYTVA_15919, LYTVA_05306
OG0005206	AENJA_16376	LYTVA_00889
OG0005208	AENJA_16681	LYTVA_02654, LYTVA_23924
OG0005209	AENJA_16688	LYTVA_18235
OG0005210	AENJA_16777	LYTVA_07241
OG0005211	AENJA_16839	LYTVA_21649, LYTVA_09121
OG0005212	AENJA_16938	LYTVA_00382
OG0005213	AENJA_17153	LYTVA_22118
OG0005214	AENJA_17260	LYTVA_07112
OG0005215	AENJA_17522	LYTVA_11826
OG0005216	AENJA_17721	LYTVA_20687
OG0005217	AENJA_17741	LYTVA_10436, LYTVA_06021
OG0005218	AENJA_22291	LYTVA_25433
OG0005219	AENJA_18012	LYTVA_16114
OG0005220	AENJA_18013	LYTVA_24525
OG0005221	AENJA_18089	LYTVA_19059
OG0005222	AENJA_18251	LYTVA_07525
OG0005223	AENJA_18354	LYTVA_04282
OG0005224	AENJA_18467	LYTVA_03224
OG0005225	AENJA_18857	LYTVA_18486
OG0005226	AENJA_19000	LYTVA_17427
OG0005227	AENJA_19102	LYTVA_07721
OG0005228	AENJA_23120, AENJA_19277	LYTVA_18639, LYTVA_12908
OG0005229	AENJA_19358	LYTVA_09465
OG0005230	AENJA_19481	LYTVA_07351
OG0005231	AENJA_19506	LYTVA_25304
OG0005232	AENJA_19533	LYTVA_19701
OG0005233	AENJA_19580	LYTVA_12404
OG0005235	AENJA_19652	LYTVA_04092
OG0005237	AENJA_19710	LYTVA_08657, LYTVA_05258, LYTVA_08658
OG0005238	AENJA_19721	LYTVA_06616
OG0005239	AENJA_19990	LYTVA_26773
OG0005240	AENJA_20005	LYTVA_15443
OG0005241	AENJA_20023	LYTVA_12439
OG0005242	AENJA_20059, AENJA_20060, AENJA_20058	LYTVA_00506
OG0005243	AENJA_20088	LYTVA_20277
OG0005244	AENJA_20092	LYTVA_14000
OG0005245	AENJA_20125	LYTVA_23505
OG0005246	AENJA_20205	LYTVA_15479
OG0005247	AENJA_20373	LYTVA_00342
OG0005248	AENJA_20376	LYTVA_17446
OG0005249	AENJA_20420	LYTVA_14003
OG0005250	AENJA_20522	LYTVA_23612
OG0005251	AENJA_20701, AENJA_20700	LYTVA_09515
OG0005252	AENJA_20755	LYTVA_17210, LYTVA_24346
OG0005253	AENJA_20924	LYTVA_12700
OG0005254	AENJA_21033	LYTVA_04592
OG0005256	AENJA_21115	LYTVA_17020
OG0005257	AENJA_21310	LYTVA_19440
OG0005258	AENJA_21405	LYTVA_06143
OG0005259	AENJA_21569	LYTVA_21962
OG0005260	AENJA_21684	LYTVA_27979, LYTVA_00650
OG0005261	AENJA_21820	LYTVA_23858, LYTVA_24509
OG0005262	AENJA_21894	LYTVA_18059
OG0005263	AENJA_21907	LYTVA_10804
OG0005264	AENJA_21961	LYTVA_07871
OG0005265	AENJA_21989	LYTVA_14538
OG0005266	AENJA_22124	LYTVA_22357
OG0005267	AENJA_22355	LYTVA_17789
OG0005268	AENJA_22468	LYTVA_22009
OG0005269	AENJA_22732	LYTVA_22373
OG0005270	AENJA_22809	LYTVA_23141
OG0005271	AENJA_22922	LYTVA_28899, LYTVA_27744
OG0005272	AENJA_22975	LYTVA_16827
OG0005273	AENJA_23163	LYTVA_18611
OG0005274	AENJA_23215	LYTVA_00447
OG0005275	AENJA_23280	LYTVA_05085
OG0005276	AENJA_23352	LYTVA_22209
OG0005277	AENJA_23499	LYTVA_11648, LYTVA_11655
OG0005278	AENJA_23558	LYTVA_26156
OG0005279	AENJA_23668	LYTVA_07318, LYTVA_17464
OG0005280	AENJA_23904	LYTVA_22605
OG0005281	AENJA_23910	LYTVA_22608
OG0005282	AENJA_24246	LYTVA_14494
OG0005286	AENJA_24717	LYTVA_05289
OG0005287	AENJA_25010	LYTVA_15442
OG0005288	AENJA_25028	LYTVA_04103
OG0005289	AENJA_25114	LYTVA_16946
OG0005290	AENJA_25252	LYTVA_16330
OG0005291	AENJA_25292	LYTVA_20498
OG0005292	AENJA_25293	LYTVA_01033, LYTVA_09485
OG0005293	AENJA_25366	LYTVA_15778
OG0005294	AENJA_25605	LYTVA_03149
OG0005296	AENJA_25911	LYTVA_24992
OG0005297	AENJA_25993	LYTVA_06619
OG0005298	AENJA_26046	LYTVA_06195
OG0005299	AENJA_26064	LYTVA_09505
OG0005300	AENJA_26263	LYTVA_15734
OG0005301	AENJA_26280	LYTVA_28976
OG0005302	AENJA_26379	LYTVA_14456
OG0005303	AENJA_26557	LYTVA_03779
OG0005304	AENJA_26674	LYTVA_24754, LYTVA_23395
OG0005359	AENJA_08722, AENJA_12756, AENJA_00536	LYTVA_20184
OG0005360	AENJA_00600	LYTVA_14304
OG0005361	AENJA_00704	LYTVA_15751
OG0005362	AENJA_00802	LYTVA_16873
OG0005363	AENJA_01024	LYTVA_12440, LYTVA_12441
OG0005363	AENJA_08419	LYTVA_11346
OG0005364	AENJA_01052, AENJA_15399, AENJA_04109	LYTVA_15238
OG0005365	AENJA_01109	LYTVA_05201, LYTVA_27525
OG0005366	AENJA_07344, AENJA_24633, AENJA_01145	LYTVA_27363
OG0005368	AENJA_01386, AENJA_10218	LYTVA_18099
OG0005369	AENJA_18411	LYTVA_20706
OG0005370	AENJA_01616	LYTVA_13652
OG0005372	AENJA_01681	LYTVA_18577, LYTVA_14159
OG0005373	AENJA_01827	LYTVA_26529
OG0005377	AENJA_02541	LYTVA_01576
OG0005378	AENJA_02542	LYTVA_08881
OG0005380	AENJA_02682	LYTVA_18841, LYTVA_25738
OG0005381	AENJA_02771	LYTVA_26317
OG0005383	AENJA_03054	LYTVA_10013
OG0005385	AENJA_03432	LYTVA_22111
OG0005387	AENJA_03527, AENJA_03892, AENJA_10993	LYTVA_23220
OG0005388	AENJA_03620	LYTVA_14354
OG0005390	AENJA_03640	LYTVA_25943
OG0005391	AENJA_03952	LYTVA_13901
OG0005392	AENJA_03958	LYTVA_06180
OG0005392	AENJA_26450	LYTVA_23020
OG0005393	AENJA_03974	LYTVA_11222
OG0005395	AENJA_04300	LYTVA_20190
OG0005396	AENJA_04397	LYTVA_25787
OG0005397	AENJA_04433	LYTVA_07391
OG0005399	AENJA_04615	LYTVA_29394
OG0005400	AENJA_04638	LYTVA_24860
OG0005401	AENJA_04698	LYTVA_13849
OG0005402	AENJA_05086	LYTVA_05886, LYTVA_17568
OG0005403	AENJA_05096, AENJA_05789	LYTVA_23999
OG0005404	AENJA_05141	LYTVA_26068
OG0005405	AENJA_05203	LYTVA_24354
OG0005406	AENJA_05242	LYTVA_22936
OG0005407	AENJA_05268	LYTVA_17047
OG0005408	AENJA_05272	LYTVA_16914
OG0005409	AENJA_05383	LYTVA_25970
OG0005410	AENJA_05403	LYTVA_18186
OG0005412	AENJA_05564	LYTVA_13943
OG0005414	AENJA_05642	LYTVA_02401
OG0005415	AENJA_05659	LYTVA_00433
OG0005416	AENJA_05660	LYTVA_09867
OG0005417	AENJA_05779, AENJA_10810	LYTVA_06653
OG0005418	AENJA_05943	LYTVA_24170
OG0005419	AENJA_23436, AENJA_05959	LYTVA_17891
OG0005420	AENJA_06077	LYTVA_01811
OG0005421	AENJA_06253	LYTVA_05316
OG0005423	AENJA_06263	LYTVA_15730
OG0005424	AENJA_06338, AENJA_21977	LYTVA_21267
OG0005425	AENJA_06369	LYTVA_23379
OG0005427	AENJA_14637	LYTVA_05772
OG0005427	AENJA_06445	LYTVA_26616
OG0005428	AENJA_06469	LYTVA_17635, LYTVA_17634
OG0005430	AENJA_06529	LYTVA_23130
OG0005431	AENJA_06544	LYTVA_23117
OG0005432	AENJA_06561	LYTVA_10903
OG0005433	AENJA_06729	LYTVA_25281
OG0005434	AENJA_09460, AENJA_15763, AENJA_20812	LYTVA_09699
OG0005435	AENJA_13965, AENJA_06761	LYTVA_12898
OG0005436	AENJA_06786	LYTVA_07775
OG0005437	AENJA_06816	LYTVA_10033
OG0005438	AENJA_06828	LYTVA_15406
OG0005439	AENJA_06961	LYTVA_01768
OG0005441	AENJA_07020	LYTVA_22028
OG0005442	AENJA_07281	LYTVA_11534
OG0005443	AENJA_07355	LYTVA_10991
OG0005445	AENJA_07490	LYTVA_09654
OG0005446	AENJA_07688	LYTVA_26690
OG0005447	AENJA_07823	LYTVA_23684
OG0005448	AENJA_07878	LYTVA_19835, LYTVA_30219
OG0005449	AENJA_07908	LYTVA_22637
OG0005450	AENJA_07922	LYTVA_28831
OG0005451	AENJA_08098	LYTVA_10961, LYTVA_16307
OG0005453	AENJA_08396	LYTVA_21449, LYTVA_22092, LYTVA_22094, LYTVA_18626
OG0005454	AENJA_08478	LYTVA_15732
OG0005455	AENJA_08486	LYTVA_05016
OG0005456	AENJA_08573	LYTVA_26669
OG0005457	AENJA_08635	LYTVA_03156
OG0005459	AENJA_08812	LYTVA_18751
OG0005460	AENJA_08829	LYTVA_06764, LYTVA_16590
OG0005461	AENJA_08836	LYTVA_26532
OG0005462	AENJA_08901	LYTVA_19325
OG0005463	AENJA_08971	LYTVA_05211
OG0005465	AENJA_09364	LYTVA_07849
OG0005468	AENJA_10069	LYTVA_11556
OG0005471	AENJA_10209	LYTVA_21654
OG0005472	AENJA_10429	LYTVA_28459
OG0005473	AENJA_15968, AENJA_10436	LYTVA_15323
OG0005474	AENJA_10453, AENJA_10452	LYTVA_06418
OG0005476	AENJA_10501	LYTVA_21960
OG0005478	AENJA_10827	LYTVA_21489
OG0005479	AENJA_10855	LYTVA_13568, LYTVA_05870
OG0005480	AENJA_10882, AENJA_12589	LYTVA_08469
OG0005481	AENJA_10900	LYTVA_11545
OG0005482	AENJA_10927	LYTVA_19946
OG0005483	AENJA_10950	LYTVA_22064
OG0005484	AENJA_11054	LYTVA_20849
OG0005485	AENJA_23814	LYTVA_27621, LYTVA_27622
OG0005485	AENJA_11145, AENJA_16906, AENJA_11150	LYTVA_02201
OG0005486	AENJA_11189	LYTVA_16519, LYTVA_16520
OG0005487	AENJA_11317	LYTVA_09749
OG0005488	AENJA_11403	LYTVA_14332
OG0005489	AENJA_11457	LYTVA_15646
OG0005490	AENJA_11459	LYTVA_10748
OG0005491	AENJA_11463	LYTVA_10744, LYTVA_14913
OG0005492	AENJA_11495	LYTVA_10795
OG0005493	AENJA_11632	LYTVA_05656
OG0005494	AENJA_11688	LYTVA_08972
OG0005495	AENJA_11935	LYTVA_04882
OG0005496	AENJA_17774	LYTVA_23214, LYTVA_22150, LYTVA_24530
OG0005497	AENJA_12078	LYTVA_12554
OG0005498	AENJA_12235	LYTVA_30189, LYTVA_17259
OG0005499	AENJA_12600	LYTVA_02987
OG0005500	AENJA_12668	LYTVA_26410
OG0005502	AENJA_12847	LYTVA_27763
OG0005503	AENJA_12860	LYTVA_15235, LYTVA_11509
OG0005504	AENJA_12889	LYTVA_10026
OG0005505	AENJA_13018	LYTVA_17191
OG0005506	AENJA_13022	LYTVA_00322
OG0005507	AENJA_13284	LYTVA_05860, LYTVA_27517, LYTVA_06781
OG0005508	AENJA_13303	LYTVA_04730
OG0005509	AENJA_13405	LYTVA_20524, LYTVA_16523
OG0005510	AENJA_13555	LYTVA_11651, LYTVA_15022
OG0005511	AENJA_13841	LYTVA_24722
OG0005512	AENJA_13902	LYTVA_07869
OG0005513	AENJA_19987	LYTVA_03165
OG0005514	AENJA_14445	LYTVA_09050
OG0005516	AENJA_14784	LYTVA_18663
OG0005517	AENJA_15131	LYTVA_14113
OG0005518	AENJA_15163	LYTVA_05593, LYTVA_00057
OG0005519	AENJA_15201	LYTVA_05963
OG0005520	AENJA_15204	LYTVA_05968
OG0005521	AENJA_15339	LYTVA_18597
OG0005522	AENJA_15369	LYTVA_05582, LYTVA_08217
OG0005523	AENJA_15391	LYTVA_20663, LYTVA_00555
OG0005524	AENJA_15449	LYTVA_06419
OG0005526	AENJA_15658	LYTVA_25448
OG0005527	AENJA_15756	LYTVA_28795
OG0005528	AENJA_15757	LYTVA_20400
OG0005529	AENJA_15872	LYTVA_22467
OG0005530	AENJA_16061	LYTVA_17558, LYTVA_28744
OG0005532	AENJA_16212	LYTVA_15572
OG0005533	AENJA_16223	LYTVA_20427
OG0005534	AENJA_16248	LYTVA_18335
OG0005536	AENJA_16696	LYTVA_16917, LYTVA_22294
OG0005537	AENJA_17179	LYTVA_25196
OG0005538	AENJA_17186	LYTVA_23401
OG0005539	AENJA_17548	LYTVA_02417
OG0005540	AENJA_17551	LYTVA_04890
OG0005541	AENJA_17867	LYTVA_04675
OG0005546	AENJA_18375	LYTVA_29998
OG0005547	AENJA_18382	LYTVA_09111, LYTVA_18512
OG0005548	AENJA_18389	LYTVA_01313
OG0005549	AENJA_18521, AENJA_24977	LYTVA_13060, LYTVA_01683
OG0005550	AENJA_18551	LYTVA_07335
OG0005551	AENJA_18682	LYTVA_25782, LYTVA_29577
OG0005553	AENJA_18692	LYTVA_25162
OG0005554	AENJA_18804	LYTVA_20016
OG0005555	AENJA_18862	LYTVA_24123
OG0005556	AENJA_18935	LYTVA_26009
OG0005557	AENJA_18936	LYTVA_12470
OG0005558	AENJA_19047	LYTVA_15981
OG0005559	AENJA_19056	LYTVA_29586
OG0005561	AENJA_19485	LYTVA_11792, LYTVA_17363
OG0005562	AENJA_19601	LYTVA_03975, LYTVA_15162
OG0005563	AENJA_19676	LYTVA_10416
OG0005564	AENJA_19698	LYTVA_13234
OG0005565	AENJA_19800	LYTVA_08563
OG0005566	AENJA_19875	LYTVA_28317
OG0005567	AENJA_20244	LYTVA_21984
OG0005568	AENJA_20430	LYTVA_03523
OG0005569	AENJA_20459	LYTVA_22491
OG0005570	AENJA_20636	LYTVA_01092
OG0005571	AENJA_20675	LYTVA_02791, LYTVA_06416, LYTVA_20049
OG0005572	AENJA_20678	LYTVA_21172
OG0005574	AENJA_21165	LYTVA_07278
OG0005575	AENJA_21248	LYTVA_15940
OG0005576	AENJA_21641	LYTVA_03215
OG0005577	AENJA_21730	LYTVA_12327
OG0005578	AENJA_21767	LYTVA_14270
OG0005580	AENJA_21973	LYTVA_01951
OG0005581	AENJA_22130	LYTVA_04755
OG0005582	AENJA_22257	LYTVA_09282
OG0005583	AENJA_22365	LYTVA_24844
OG0005584	AENJA_22564	LYTVA_25058
OG0005587	AENJA_22680	LYTVA_07043, LYTVA_24274
OG0005588	AENJA_22691	LYTVA_30060
OG0005589	AENJA_22696	LYTVA_30062
OG0005590	AENJA_22743	LYTVA_03871
OG0005591	AENJA_22817	LYTVA_25079, LYTVA_05118, LYTVA_23552
OG0005592	AENJA_22823	LYTVA_18676
OG0005593	AENJA_22907	LYTVA_28170
OG0005594	AENJA_22998	LYTVA_23833
OG0005595	AENJA_23087	LYTVA_16699
OG0005596	AENJA_23124	LYTVA_06078
OG0005597	AENJA_23387	LYTVA_27673
OG0005598	AENJA_23392	LYTVA_24243, LYTVA_28420
OG0005599	AENJA_23484	LYTVA_21820
OG0005600	AENJA_23486	LYTVA_02910
OG0005601	AENJA_23559	LYTVA_26702
OG0005602	AENJA_23561	LYTVA_10032
OG0005603	AENJA_23595	LYTVA_00740, LYTVA_00881
OG0005604	AENJA_23600	LYTVA_17227
OG0005605	AENJA_23709	LYTVA_03868
OG0005608	AENJA_24078	LYTVA_07774
OG0005609	AENJA_24199	LYTVA_00125
OG0005610	AENJA_24729	LYTVA_26883
OG0005611	AENJA_24774	LYTVA_13858, LYTVA_11420
OG0005612	AENJA_24897	LYTVA_20723
OG0005613	AENJA_24898	LYTVA_07852
OG0005614	AENJA_24899	LYTVA_20702
OG0005615	AENJA_25140	LYTVA_22848
OG0005616	AENJA_25171	LYTVA_21806
OG0005617	AENJA_25373	LYTVA_16568, LYTVA_28710
OG0005618	AENJA_25599	LYTVA_19319, LYTVA_20585
OG0005619	AENJA_25618	LYTVA_19684, LYTVA_18605
OG0005620	AENJA_25760	LYTVA_08517
OG0005621	AENJA_25962	LYTVA_09527, LYTVA_26862
OG0005622	AENJA_25969	LYTVA_11126, LYTVA_29546
OG0005624	AENJA_26148	LYTVA_02444, LYTVA_02430
OG0005625	AENJA_26239	LYTVA_28232
OG0005626	AENJA_26279	LYTVA_00789
OG0005627	AENJA_26410	LYTVA_18632, LYTVA_16894, LYTVA_18630, LYTVA_16898
OG0005628	AENJA_26422	LYTVA_29597
OG0005630	AENJA_26749	LYTVA_06277
OG0005631	AENJA_26768	LYTVA_14897
OG0005632	AENJA_26780	LYTVA_16258
OG0005633	AENJA_26782	LYTVA_23521
OG0005684	AENJA_24345, AENJA_11638, AENJA_00118, AENJA_24599, AENJA_21213, AENJA_06626, AENJA_25827, AENJA_01340, AENJA_06443	LYTVA_20087
OG0005684	AENJA_17180, AENJA_17212	LYTVA_16792
OG0005685	AENJA_00160	LYTVA_14392, LYTVA_14386
OG0005687	AENJA_06890, AENJA_24417, AENJA_15778, AENJA_01794, AENJA_26076, AENJA_26098, AENJA_09203, AENJA_11842, AENJA_00259, AENJA_02155, AENJA_18920, AENJA_07115, AENJA_18775, AENJA_13804, AENJA_15116, AENJA_08850, AENJA_15102, AENJA_10089, AENJA_04053, AENJA_10198, AENJA_16854	LYTVA_07891, LYTVA_04911
OG0005690	AENJA_00316	LYTVA_19300
OG0005691	AENJA_00374	LYTVA_12349
OG0005694	AENJA_08020	LYTVA_11621
OG0005695	AENJA_00554	LYTVA_08896, LYTVA_21423
OG0005696	AENJA_00573	LYTVA_28366
OG0005697	AENJA_01634, AENJA_00905	LYTVA_09418, LYTVA_06620
OG0005698	AENJA_00928	LYTVA_15492
OG0005699	AENJA_00934	LYTVA_09284
OG0005701	AENJA_00987	LYTVA_30025, LYTVA_10789, LYTVA_15178
OG0005702	AENJA_01004	LYTVA_14131
OG0005703	AENJA_01041	LYTVA_09645
OG0005704	AENJA_01067	LYTVA_29951
OG0005706	AENJA_01088	LYTVA_18788, LYTVA_18789
OG0005707	AENJA_01197	LYTVA_05626
OG0005709	AENJA_18524	LYTVA_08714
OG0005711	AENJA_01757	LYTVA_15782
OG0005712	AENJA_01759	LYTVA_25882, LYTVA_10528
OG0005713	AENJA_01966	LYTVA_20521
OG0005714	AENJA_02013	LYTVA_18976
OG0005715	AENJA_02021	LYTVA_18376
OG0005716	AENJA_02079	LYTVA_08945
OG0005716	AENJA_18298	LYTVA_05038
OG0005717	AENJA_02389	LYTVA_00629, LYTVA_27562
OG0005718	AENJA_02397	LYTVA_16862
OG0005719	AENJA_02576, AENJA_21883, AENJA_16676, AENJA_06368, AENJA_14184, AENJA_03800, AENJA_16113	LYTVA_24607
OG0005720	AENJA_02582	LYTVA_00445
OG0005721	AENJA_02598	LYTVA_14543
OG0005722	AENJA_02848	LYTVA_19099
OG0005724	AENJA_02979	LYTVA_25099
OG0005725	AENJA_03017	LYTVA_19217
OG0005726	AENJA_03045	LYTVA_12315
OG0005727	AENJA_03263	LYTVA_05281
OG0005728	AENJA_03321	LYTVA_23545
OG0005729	AENJA_03373	LYTVA_11991
OG0005730	AENJA_03375	LYTVA_25373, LYTVA_00306
OG0005732	AENJA_03425	LYTVA_00395
OG0005733	AENJA_03533, AENJA_24608	LYTVA_13168
OG0005734	AENJA_03577	LYTVA_11108
OG0005735	AENJA_03701	LYTVA_13233
OG0005736	AENJA_03784	LYTVA_28262
OG0005737	AENJA_18620	LYTVA_08421
OG0005737	AENJA_04083	LYTVA_26675
OG0005738	AENJA_04092	LYTVA_12852, LYTVA_02893
OG0005739	AENJA_04180	LYTVA_22076
OG0005740	AENJA_04242	LYTVA_09757
OG0005741	AENJA_04268	LYTVA_09611, LYTVA_10113
OG0005742	AENJA_04450	LYTVA_22875
OG0005744	AENJA_23925	LYTVA_06470
OG0005745	AENJA_04490	LYTVA_04591, LYTVA_28969
OG0005746	AENJA_04525	LYTVA_14216
OG0005747	AENJA_04612	LYTVA_00501
OG0005748	AENJA_04616	LYTVA_16013
OG0005749	AENJA_04691	LYTVA_28764, LYTVA_28670
OG0005750	AENJA_04732	LYTVA_26693
OG0005752	AENJA_05094	LYTVA_19646
OG0005752	AENJA_05157	LYTVA_01417
OG0005754	AENJA_05267	LYTVA_14983
OG0005755	AENJA_05404	LYTVA_24343
OG0005756	AENJA_05494	LYTVA_19892
OG0005757	AENJA_05619	LYTVA_24431
OG0005758	AENJA_05774	LYTVA_12445
OG0005759	AENJA_05846, AENJA_24843	LYTVA_04410
OG0005760	AENJA_06003, AENJA_06152	LYTVA_12124
OG0005761	AENJA_06105	LYTVA_04938
OG0005762	AENJA_06148	LYTVA_18977
OG0005763	AENJA_06347	LYTVA_18127
OG0005764	AENJA_06405	LYTVA_19354
OG0005765	AENJA_06646	LYTVA_29673
OG0005766	AENJA_06695	LYTVA_08287, LYTVA_29222
OG0005767	AENJA_06764	LYTVA_04138
OG0005768	AENJA_06804	LYTVA_14057, LYTVA_17914
OG0005769	AENJA_06901	LYTVA_09632
OG0005772	AENJA_07036	LYTVA_11817
OG0005773	AENJA_07044	LYTVA_15914
OG0005774	AENJA_07195	LYTVA_05829
OG0005775	AENJA_07400	LYTVA_01882
OG0005776	AENJA_09497	LYTVA_16534
OG0005777	AENJA_07504	LYTVA_26090, LYTVA_28674
OG0005778	AENJA_07776	LYTVA_17024
OG0005779	AENJA_22397, AENJA_07902	LYTVA_09970
OG0005780	AENJA_07991	LYTVA_15065, LYTVA_06323, LYTVA_12616, LYTVA_14463, LYTVA_01738, LYTVA_03657, LYTVA_02583
OG0005781	AENJA_08000	LYTVA_26686
OG0005782	AENJA_08153	LYTVA_21263
OG0005783	AENJA_08164	LYTVA_06702, LYTVA_07994
OG0005784	AENJA_08165	LYTVA_23789
OG0005786	AENJA_08270	LYTVA_28993
OG0005787	AENJA_08283	LYTVA_29596
