Orthogroup	AENJA_ok	PFLAV
OG0008879	AENJA_21532	TCONS_00005767.p1
OG0008880	AENJA_21634	TCONS_00001123.p1
OG0008882	AENJA_21696	TCONS_00057011.p1
OG0008883	AENJA_22131	TCONS_00005285.p1
OG0008884	AENJA_22183	TCONS_00031034.p1
OG0008885	AENJA_22404	TCONS_00019636.p1
OG0008886	AENJA_22472	TCONS_00023080.p1, TCONS_00023052.p1
OG0008887	AENJA_23123	TCONS_00006542.p1
OG0008888	AENJA_23206	TCONS_00012096.p1
OG0008890	AENJA_24535	TCONS_00050403.p1, TCONS_00052073.p1
OG0008891	AENJA_24806	TCONS_00027236.p1
OG0008892	AENJA_24831	TCONS_00026559.p1
OG0008893	AENJA_25102	TCONS_00051925.p1
OG0008894	AENJA_25240	TCONS_00023526.p1, TCONS_00003446.p1
OG0008895	AENJA_26069	TCONS_00050089.p2
OG0008896	AENJA_26177	TCONS_00019805.p1
OG0008897	AENJA_26287	TCONS_00005212.p1
OG0008898	AENJA_26382	TCONS_00020834.p1
OG0008900	AENJA_26512	TCONS_00010186.p1
OG0008901	AENJA_26637	TCONS_00049472.p1
OG0009043	AENJA_00478	TCONS_00028749.p1
OG0009044	AENJA_00709	TCONS_00028334.p1
OG0009046	AENJA_22056, AENJA_10665, AENJA_12356, AENJA_08653, AENJA_22941, AENJA_00813	TCONS_00055083.p1
OG0009047	AENJA_00923	TCONS_00051479.p1, TCONS_00050068.p1
OG0009048	AENJA_01448	TCONS_00010085.p1
OG0009049	AENJA_01736	TCONS_00043041.p1
OG0009052	AENJA_01879	TCONS_00021324.p1
OG0009053	AENJA_17016, AENJA_01906	TCONS_00040216.p1, TCONS_00050615.p1, TCONS_00034736.p1, TCONS_00022616.p1
OG0009054	AENJA_02448	TCONS_00043933.p1
OG0009055	AENJA_02462	TCONS_00022433.p1
OG0009056	AENJA_02632	TCONS_00009666.p1
OG0009057	AENJA_02709	TCONS_00015437.p1
OG0009058	AENJA_09427, AENJA_02906	TCONS_00011262.p1, TCONS_00011263.p1, TCONS_00011264.p1
OG0009059	AENJA_03049	TCONS_00008173.p1
OG0009061	AENJA_09879, AENJA_03753	TCONS_00011717.p1
OG0009062	AENJA_03997	TCONS_00001328.p1, TCONS_00001330.p1
OG0009063	AENJA_04246	TCONS_00012388.p1
OG0009064	AENJA_04611	TCONS_00050225.p1
OG0009065	AENJA_04676	TCONS_00018820.p1
OG0009066	AENJA_04891	TCONS_00006464.p1
OG0009067	AENJA_05140	TCONS_00032720.p2
OG0009069	AENJA_05231	TCONS_00015166.p1
OG0009070	AENJA_05554	TCONS_00017271.p1
OG0009071	AENJA_05666	TCONS_00002270.p1
OG0009075	AENJA_06924	TCONS_00028394.p1
OG0009076	AENJA_07353	TCONS_00009969.p1
OG0009077	AENJA_07509	TCONS_00029671.p1
OG0009079	AENJA_14394	TCONS_00007568.p1
OG0009079	AENJA_07739	TCONS_00008472.p1
OG0009080	AENJA_19235, AENJA_07817	TCONS_00015275.p1
OG0009082	AENJA_07881	TCONS_00055738.p1, TCONS_00055737.p1
OG0009083	AENJA_08096	TCONS_00044906.p1
OG0009084	AENJA_08640	TCONS_00049269.p1
OG0009085	AENJA_08785	TCONS_00051025.p1
OG0009088	AENJA_09751	TCONS_00021376.p1
OG0009089	AENJA_18387	TCONS_00030969.p1
OG0009090	AENJA_10494	TCONS_00048330.p1
OG0009091	AENJA_10589	TCONS_00013435.p1
OG0009092	AENJA_10663	TCONS_00053148.p1
OG0009093	AENJA_10769	TCONS_00015912.p1
OG0009094	AENJA_11276	TCONS_00014339.p1, TCONS_00014328.p1
OG0009095	AENJA_11278	TCONS_00008859.p1
OG0009096	AENJA_11395	TCONS_00051168.p1
OG0009098	AENJA_12163, AENJA_12164, AENJA_20527	TCONS_00047943.p1, TCONS_00047944.p1
OG0009099	AENJA_12330	TCONS_00044297.p1
OG0009100	AENJA_13016	TCONS_00004996.p1
OG0009101	AENJA_13418	TCONS_00004607.p1
OG0009102	AENJA_25701, AENJA_13423	TCONS_00055800.p1
OG0009103	AENJA_13876	TCONS_00013439.p1
OG0009105	AENJA_14046	TCONS_00009606.p1
OG0009106	AENJA_14380, AENJA_20447, AENJA_14381	TCONS_00028119.p1, TCONS_00028107.p1
OG0009107	AENJA_14439	TCONS_00027411.p1
OG0009108	AENJA_14894	TCONS_00030842.p1
OG0009109	AENJA_14962	TCONS_00022110.p1
OG0009110	AENJA_15678	TCONS_00019984.p1
OG0009111	AENJA_15766	TCONS_00024697.p1
OG0009112	AENJA_16348	TCONS_00037728.p1, TCONS_00037743.p2, TCONS_00037729.p1
OG0009113	AENJA_16416, AENJA_16417	TCONS_00006393.p1
OG0009114	AENJA_16716	TCONS_00001709.p1
OG0009115	AENJA_17120	TCONS_00053459.p1
OG0009117	AENJA_17419	TCONS_00011337.p1
OG0009118	AENJA_18120	TCONS_00054312.p1
OG0009119	AENJA_18343	TCONS_00009042.p1
OG0009120	AENJA_18368	TCONS_00028775.p1
OG0009121	AENJA_18409	TCONS_00010383.p1
OG0009122	AENJA_21351, AENJA_18433	TCONS_00034198.p1, TCONS_00034209.p1, TCONS_00034212.p1, TCONS_00034202.p1, TCONS_00029208.p1, TCONS_00034205.p1, TCONS_00034188.p1, TCONS_00034190.p1
OG0009123	AENJA_18460	TCONS_00022901.p1
OG0009125	AENJA_18565	TCONS_00017341.p1
OG0009126	AENJA_18669	TCONS_00049313.p1
OG0009127	AENJA_19007	TCONS_00047621.p1
OG0009128	AENJA_19036	TCONS_00047217.p1
OG0009129	AENJA_19409	TCONS_00015167.p1
OG0009130	AENJA_19478	TCONS_00041771.p1
OG0009131	AENJA_20078	TCONS_00048339.p1
OG0009133	AENJA_20495	TCONS_00046700.p1
OG0009135	AENJA_21311	TCONS_00050274.p1
OG0009136	AENJA_22202	TCONS_00009759.p1
OG0009137	AENJA_22318	TCONS_00009786.p1
OG0009138	AENJA_22466	TCONS_00024142.p1
OG0009139	AENJA_22554	TCONS_00003081.p1
OG0009140	AENJA_22821	TCONS_00008834.p1
OG0009141	AENJA_23179	TCONS_00038481.p1, TCONS_00038519.p1
OG0009142	AENJA_23317	TCONS_00045383.p1
OG0009143	AENJA_23489	TCONS_00047800.p1
OG0009144	AENJA_23545	TCONS_00026284.p1
OG0009145	AENJA_23888	TCONS_00021917.p1
OG0009146	AENJA_23967	TCONS_00034794.p1
OG0009147	AENJA_24589	TCONS_00013931.p1
OG0009148	AENJA_25034	TCONS_00046200.p1
OG0009150	AENJA_25333	TCONS_00009811.p1
OG0009151	AENJA_25481	TCONS_00030780.p1
OG0009152	AENJA_26546	TCONS_00031479.p1
OG0009153	AENJA_26697	TCONS_00005042.p1
OG0009154	AENJA_26770	TCONS_00020631.p1
OG0009288	AENJA_00013, AENJA_12720	TCONS_00002992.p1
OG0009291	AENJA_00228	TCONS_00004942.p1
OG0009293	AENJA_00714	TCONS_00053390.p1
OG0009294	AENJA_00750, AENJA_00751, AENJA_04232, AENJA_00752, AENJA_04436	TCONS_00038394.p1, TCONS_00055401.p1
OG0009295	AENJA_26218, AENJA_00805	TCONS_00044253.p1, TCONS_00044254.p1, TCONS_00044255.p1, TCONS_00044256.p1
OG0009296	AENJA_01074, AENJA_00964, AENJA_00966, AENJA_00965	TCONS_00012735.p1, TCONS_00012733.p1, TCONS_00012734.p1
OG0009298	AENJA_01066	TCONS_00001337.p1
OG0009299	AENJA_01434	TCONS_00029839.p1
OG0009301	AENJA_01604	TCONS_00011084.p1
OG0009305	AENJA_02197	TCONS_00019185.p1
OG0009307	AENJA_03026	TCONS_00013711.p1
OG0009309	AENJA_03460	TCONS_00056141.p1
OG0009310	AENJA_03494	TCONS_00055329.p1
OG0009311	AENJA_03632	TCONS_00044189.p1
OG0009312	AENJA_03660	TCONS_00037090.p1, TCONS_00037091.p1
OG0009313	AENJA_03879	TCONS_00013414.p1
OG0009314	AENJA_04791	TCONS_00004422.p1, TCONS_00003359.p1, TCONS_00049146.p1
OG0009315	AENJA_05193, AENJA_06150	TCONS_00021325.p1
OG0009316	AENJA_19110	TCONS_00026276.p1
OG0009316	AENJA_24216	TCONS_00027566.p1
OG0009319	AENJA_05629, AENJA_05627	TCONS_00023187.p1, TCONS_00023316.p1, TCONS_00023623.p1, TCONS_00002451.p1, TCONS_00023182.p1, TCONS_00025025.p1, TCONS_00023181.p1, TCONS_00023180.p1, TCONS_00025023.p1
OG0009320	AENJA_05791	TCONS_00001196.p1
OG0009321	AENJA_05903	TCONS_00004702.p1
OG0009322	AENJA_06095	TCONS_00014652.p1
OG0009324	AENJA_06453	TCONS_00010748.p1
OG0009325	AENJA_06596	TCONS_00047859.p1
OG0009327	AENJA_06795	TCONS_00037488.p1
OG0009328	AENJA_06933	TCONS_00010978.p1
OG0009330	AENJA_07559, AENJA_07519	TCONS_00047293.p1
OG0009332	AENJA_10201, AENJA_09866, AENJA_07695, AENJA_26814, AENJA_19482, AENJA_10200, AENJA_20168, AENJA_25744	TCONS_00026354.p1, TCONS_00047343.p1, TCONS_00035831.p1
OG0009333	AENJA_08074	TCONS_00049685.p1
OG0009334	AENJA_08089	TCONS_00024538.p1, TCONS_00024515.p2, TCONS_00024517.p1
OG0009335	AENJA_08124	TCONS_00052967.p1
OG0009336	AENJA_08158	TCONS_00043640.p1, TCONS_00043610.p1
OG0009337	AENJA_08590	TCONS_00045352.p1
OG0009338	AENJA_08638	TCONS_00041587.p1
OG0009340	AENJA_09305	TCONS_00029651.p1
OG0009341	AENJA_09594	TCONS_00001125.p1
OG0009343	AENJA_10493	TCONS_00049629.p1
OG0009345	AENJA_11108	TCONS_00056697.p1
OG0009346	AENJA_11458	TCONS_00010983.p1, TCONS_00010982.p1, TCONS_00010979.p1, TCONS_00041656.p1, TCONS_00009281.p1, TCONS_00009280.p1, TCONS_00009278.p1
OG0009347	AENJA_11718	TCONS_00026465.p1
OG0009349	AENJA_11980	TCONS_00057140.p1
OG0009350	AENJA_12191	TCONS_00048167.p1
OG0009351	AENJA_12934	TCONS_00056084.p1
OG0009352	AENJA_13127	TCONS_00027639.p1
OG0009353	AENJA_13532	TCONS_00031070.p1
OG0009354	AENJA_13623, AENJA_13624	TCONS_00009019.p1
OG0009355	AENJA_14598	TCONS_00056683.p1
OG0009356	AENJA_14662	TCONS_00012995.p1
OG0009358	AENJA_14876	TCONS_00056291.p1
OG0009360	AENJA_15358	TCONS_00010463.p1
OG0009361	AENJA_15655	TCONS_00004277.p1
OG0009362	AENJA_15988	TCONS_00033755.p1, TCONS_00031970.p1, TCONS_00038609.p1, TCONS_00033706.p1, TCONS_00000673.p1, TCONS_00044360.p1, TCONS_00034240.p1, TCONS_00020656.p1, TCONS_00044361.p1, TCONS_00043740.p1, TCONS_00045476.p1, TCONS_00000672.p1, TCONS_00044362.p1, TCONS_00045900.p1, TCONS_00014799.p1
OG0009363	AENJA_15998	TCONS_00006470.p1
OG0009365	AENJA_16256	TCONS_00019249.p1
OG0009366	AENJA_16296	TCONS_00036576.p1
OG0009367	AENJA_16781, AENJA_20037	TCONS_00016574.p1
OG0009368	AENJA_16921	TCONS_00044315.p1, TCONS_00015107.p1
OG0009369	AENJA_16973	TCONS_00048163.p1
OG0009370	AENJA_17151	TCONS_00010207.p1
OG0009372	AENJA_17719	TCONS_00020285.p1, TCONS_00020296.p1, TCONS_00020286.p1
OG0009373	AENJA_17916	TCONS_00027016.p1
OG0009374	AENJA_18156	TCONS_00002869.p1
OG0009375	AENJA_18490, AENJA_18489	TCONS_00014803.p1
OG0009377	AENJA_18691	TCONS_00016120.p1
OG0009378	AENJA_19124	TCONS_00013095.p1
OG0009379	AENJA_19282	TCONS_00027277.p1
OG0009380	AENJA_19511	TCONS_00019783.p1
OG0009382	AENJA_20045	TCONS_00016500.p1
OG0009383	AENJA_20112	TCONS_00008333.p1
OG0009384	AENJA_20185	TCONS_00022443.p1
OG0009385	AENJA_20219	TCONS_00006159.p1, TCONS_00006139.p1
OG0009386	AENJA_20421	TCONS_00006451.p1
OG0009387	AENJA_20628	TCONS_00008036.p1
OG0009388	AENJA_20712	TCONS_00027569.p1
OG0009389	AENJA_20715	TCONS_00027138.p1
OG0009390	AENJA_20869	TCONS_00043724.p1
OG0009391	AENJA_20962	TCONS_00036740.p1
OG0009393	AENJA_21373	TCONS_00014236.p1
OG0009394	AENJA_21395	TCONS_00014951.p1
OG0009395	AENJA_21468	TCONS_00041597.p1
OG0009396	AENJA_21986	TCONS_00051298.p1, TCONS_00051285.p1, TCONS_00017389.p1
OG0009397	AENJA_22117	TCONS_00007808.p1, TCONS_00007821.p1
OG0009398	AENJA_22251	TCONS_00010970.p1
OG0009399	AENJA_23021	TCONS_00040519.p1
OG0009400	AENJA_23053	TCONS_00022165.p1
OG0009401	AENJA_23906	TCONS_00025939.p1
OG0009402	AENJA_24316	TCONS_00028280.p1, TCONS_00028282.p1
OG0009403	AENJA_24541	TCONS_00041683.p1
OG0009404	AENJA_24582	TCONS_00000426.p1
OG0009405	AENJA_24702	TCONS_00028168.p1
OG0009406	AENJA_24732	TCONS_00043926.p1
OG0009407	AENJA_25286	TCONS_00013453.p1
OG0009408	AENJA_25543	TCONS_00006494.p1
OG0009409	AENJA_25819	TCONS_00026150.p1
OG0009410	AENJA_25831	TCONS_00049551.p1
OG0009411	AENJA_26341	TCONS_00006413.p1
OG0009413	AENJA_26737	TCONS_00050682.p1, TCONS_00050680.p1
OG0009543	AENJA_00266	TCONS_00006233.p1
OG0009544	AENJA_00306	TCONS_00004818.p1
OG0009547	AENJA_26270, AENJA_15299, AENJA_17505, AENJA_07113, AENJA_22222, AENJA_05541, AENJA_01802, AENJA_00842, AENJA_09934, AENJA_05600, AENJA_12552, AENJA_04975, AENJA_09370, AENJA_23703, AENJA_07416, AENJA_07323	TCONS_00055788.p1
OG0009548	AENJA_00874	TCONS_00030272.p1
OG0009552	AENJA_00968	TCONS_00013428.p1
OG0009554	AENJA_01428	TCONS_00029412.p1
OG0009555	AENJA_04032, AENJA_01460	TCONS_00007140.p1
OG0009557	AENJA_01722	TCONS_00048549.p1
OG0009560	AENJA_02105	TCONS_00045154.p1
OG0009562	AENJA_03025	TCONS_00013808.p1
OG0009563	AENJA_03338, AENJA_10296	TCONS_00004635.p1, TCONS_00004647.p1, TCONS_00004646.p1, TCONS_00004634.p1
OG0009564	AENJA_21514	TCONS_00053244.p1, TCONS_00033491.p1
OG0009564	AENJA_10659, AENJA_03352, AENJA_06681	TCONS_00003733.p1
OG0009564	AENJA_07111, AENJA_04486	TCONS_00005494.p1
OG0009567	AENJA_03785	TCONS_00047434.p1
OG0009568	AENJA_03799	TCONS_00015124.p1
OG0009569	AENJA_26265, AENJA_26266, AENJA_20923, AENJA_20928, AENJA_20925, AENJA_20926, AENJA_20927, AENJA_03936, AENJA_03937	TCONS_00051932.p1, TCONS_00051931.p1, TCONS_00005391.p1, TCONS_00005413.p1, TCONS_00006664.p1, TCONS_00005414.p1
OG0009570	AENJA_17714, AENJA_04189	TCONS_00049700.p1
OG0009571	AENJA_10346, AENJA_04657, AENJA_10344, AENJA_16820	TCONS_00005239.p1, TCONS_00005237.p1
OG0009576	AENJA_05440	TCONS_00012581.p1
OG0009578	AENJA_05783	TCONS_00054488.p1
OG0009579	AENJA_05830, AENJA_26275	TCONS_00050221.p1
OG0009580	AENJA_26160	TCONS_00038340.p1
OG0009580	AENJA_05955	TCONS_00047226.p1, TCONS_00026577.p1
OG0009581	AENJA_09712	TCONS_00040215.p1, TCONS_00025598.p1
OG0009581	AENJA_06324	TCONS_00044573.p1
OG0009582	AENJA_06562	TCONS_00006474.p1
OG0009583	AENJA_06757	TCONS_00019254.p1
OG0009584	AENJA_07168	TCONS_00027453.p1
OG0009585	AENJA_07729	TCONS_00010247.p1
OG0009586	AENJA_08399	TCONS_00044155.p1
OG0009587	AENJA_08535	TCONS_00013380.p1, TCONS_00013381.p1
OG0009589	AENJA_08707	TCONS_00054589.p1, TCONS_00054590.p1
OG0009590	AENJA_08772	TCONS_00048115.p1
OG0009592	AENJA_09115	TCONS_00032816.p1
OG0009594	AENJA_09433, AENJA_21654, AENJA_10224	TCONS_00034328.p1
OG0009595	AENJA_09686	TCONS_00056591.p1
OG0009597	AENJA_10103	TCONS_00020866.p1
OG0009598	AENJA_10108	TCONS_00054620.p1, TCONS_00054696.p1
OG0009599	AENJA_19429, AENJA_10326	TCONS_00000600.p1
OG0009600	AENJA_18118, AENJA_10376, AENJA_16585	TCONS_00034694.p1
OG0009600	AENJA_18255, AENJA_26676	TCONS_00035376.p1, TCONS_00035381.p1
OG0009601	AENJA_10725	TCONS_00022740.p1
OG0009603	AENJA_11181	TCONS_00011637.p1
OG0009605	AENJA_11817	TCONS_00038847.p1
OG0009607	AENJA_12534	TCONS_00009849.p1
OG0009608	AENJA_20642	TCONS_00056976.p1
OG0009609	AENJA_13015	TCONS_00007618.p1
OG0009610	AENJA_13300	TCONS_00032483.p1, TCONS_00032478.p1
OG0009611	AENJA_13660	TCONS_00028496.p1
OG0009612	AENJA_13823	TCONS_00043450.p1
OG0009613	AENJA_14369	TCONS_00013270.p1
OG0009618	AENJA_15295	TCONS_00001447.p1
OG0009619	AENJA_15990	TCONS_00003622.p1
OG0009620	AENJA_17026	TCONS_00010985.p1
OG0009621	AENJA_17230	TCONS_00017590.p1
OG0009622	AENJA_17583	TCONS_00001015.p1
OG0009623	AENJA_17979	TCONS_00014036.p1, TCONS_00014039.p2, TCONS_00014041.p1
OG0009624	AENJA_17980	TCONS_00055680.p1
OG0009625	AENJA_18346	TCONS_00003020.p1
OG0009627	AENJA_18670	TCONS_00048118.p1
OG0009628	AENJA_18991	TCONS_00021968.p1, TCONS_00005829.p1
OG0009631	AENJA_19178	TCONS_00035944.p1, TCONS_00035949.p1
OG0009632	AENJA_19331	TCONS_00025131.p1, TCONS_00025666.p1, TCONS_00025704.p1, TCONS_00025713.p1, TCONS_00024285.p2, TCONS_00045584.p2, TCONS_00025689.p1, TCONS_00000175.p1, TCONS_00023675.p3, TCONS_00025706.p2, TCONS_00024469.p2, TCONS_00025654.p2, TCONS_00046688.p2
OG0009634	AENJA_20375	TCONS_00020742.p1, TCONS_00019678.p1
OG0009635	AENJA_20593	TCONS_00021087.p1
OG0009636	AENJA_21042	TCONS_00027039.p1
OG0009637	AENJA_21360	TCONS_00021830.p1
OG0009638	AENJA_21478	TCONS_00055029.p1
OG0009639	AENJA_21601	TCONS_00006221.p1
OG0009640	AENJA_21652	TCONS_00042167.p1
OG0009641	AENJA_21748	TCONS_00006751.p1, TCONS_00051656.p1
OG0009642	AENJA_21955	TCONS_00021956.p1
OG0009643	AENJA_21964	TCONS_00026518.p1
OG0009644	AENJA_22161	TCONS_00030754.p1
OG0009645	AENJA_22400	TCONS_00044916.p1
OG0009646	AENJA_22893	TCONS_00053289.p1
OG0009647	AENJA_22953	TCONS_00015215.p1
OG0009648	AENJA_23331	TCONS_00046655.p1, TCONS_00046654.p1
OG0009649	AENJA_23554	TCONS_00011457.p1
OG0009650	AENJA_23870	TCONS_00007115.p1
OG0009652	AENJA_24075	TCONS_00011579.p1
OG0009653	AENJA_24320	TCONS_00022229.p1
OG0009655	AENJA_25215	TCONS_00012208.p1
OG0009656	AENJA_25678	TCONS_00015905.p1
OG0009839	AENJA_21366	TCONS_00044875.p1
OG0009843	AENJA_00775	TCONS_00055331.p1
OG0009848	AENJA_16337, AENJA_16294	TCONS_00004970.p1, TCONS_00004966.p2, TCONS_00004967.p1
OG0009852	AENJA_02430	TCONS_00045500.p1
OG0009853	AENJA_02484, AENJA_14747	TCONS_00030828.p1
OG0009854	AENJA_02958	TCONS_00027680.p1
OG0009855	AENJA_03051	TCONS_00007513.p1
OG0009855	AENJA_07137	TCONS_00008016.p1
OG0009856	AENJA_03057	TCONS_00033554.p1
OG0009858	AENJA_03397	TCONS_00026274.p1
OG0009862	AENJA_04846	TCONS_00012409.p1
OG0009863	AENJA_18365, AENJA_04863	TCONS_00009324.p1
OG0009864	AENJA_12359, AENJA_04887	TCONS_00005025.p1
OG0009865	AENJA_05625	TCONS_00025619.p1
OG0009866	AENJA_05709	TCONS_00031335.p1
OG0009867	AENJA_25852, AENJA_05844, AENJA_24062	TCONS_00028318.p1
OG0009868	AENJA_22339, AENJA_05871	TCONS_00054249.p1
OG0009869	AENJA_05908	TCONS_00006308.p1
OG0009870	AENJA_05953	TCONS_00027247.p1
OG0009872	AENJA_06398	TCONS_00047723.p1, TCONS_00047721.p1, TCONS_00047726.p1, TCONS_00047724.p1
OG0009873	AENJA_06465	TCONS_00020494.p1
OG0009876	AENJA_24110, AENJA_07581	TCONS_00013383.p1
OG0009877	AENJA_25937, AENJA_07713	TCONS_00043684.p1
OG0009878	AENJA_07905	TCONS_00013140.p1
OG0009879	AENJA_07961	TCONS_00026473.p1
OG0009881	AENJA_08814	TCONS_00047551.p1, TCONS_00047550.p1
OG0009882	AENJA_09480	TCONS_00012205.p1
OG0009883	AENJA_09660	TCONS_00005434.p1
OG0009885	AENJA_10881	TCONS_00023225.p1, TCONS_00023145.p1
OG0009886	AENJA_11070	TCONS_00026290.p1
OG0009887	AENJA_11076	TCONS_00012554.p1
OG0009888	AENJA_24421	TCONS_00002760.p1
OG0009888	AENJA_12629	TCONS_00002761.p1
OG0009889	AENJA_12731	TCONS_00023730.p1, TCONS_00023725.p1
OG0009890	AENJA_13003	TCONS_00028917.p1
OG0009891	AENJA_13214	TCONS_00012914.p1
OG0009893	AENJA_13738	TCONS_00056379.p1
OG0009894	AENJA_13903, AENJA_19934	TCONS_00056043.p1, TCONS_00057277.p1
OG0009895	AENJA_17557, AENJA_14014	TCONS_00054902.p1
OG0009896	AENJA_14376	TCONS_00012570.p1
OG0009897	AENJA_15288	TCONS_00018759.p1
OG0009898	AENJA_15420	TCONS_00027729.p1
OG0009899	AENJA_16214	TCONS_00010193.p1, TCONS_00010191.p1
OG0009900	AENJA_16218	TCONS_00054991.p1
OG0009901	AENJA_16975	TCONS_00048923.p1
OG0009902	AENJA_17524	TCONS_00038341.p1, TCONS_00038376.p1
OG0009908	AENJA_18949	TCONS_00010254.p1
OG0009909	AENJA_19194	TCONS_00011198.p1
OG0009910	AENJA_19689	TCONS_00012661.p1
OG0009911	AENJA_20063	TCONS_00051118.p1
OG0009912	AENJA_20093	TCONS_00014195.p1
OG0009913	AENJA_20417	TCONS_00015521.p1
OG0009915	AENJA_21244	TCONS_00006696.p1, TCONS_00006691.p1
OG0009918	AENJA_22040	TCONS_00029026.p1
OG0009919	AENJA_22454	TCONS_00013532.p1, TCONS_00012361.p1, TCONS_00012876.p1
OG0009920	AENJA_22906	TCONS_00024325.p1
OG0009921	AENJA_24049	TCONS_00010990.p1
OG0009922	AENJA_24255	TCONS_00030327.p1
OG0009926	AENJA_25674	TCONS_00016239.p1
OG0009927	AENJA_25700	TCONS_00022488.p1
OG0009928	AENJA_25805	TCONS_00015504.p1, TCONS_00015505.p1
OG0009929	AENJA_25935	TCONS_00004733.p1
OG0009930	AENJA_26157	TCONS_00039236.p1, TCONS_00040380.p1
OG0009931	AENJA_26288	TCONS_00031031.p1
OG0009932	AENJA_26506	TCONS_00010495.p1
OG0009933	AENJA_26837	TCONS_00021672.p1
OG0010121	AENJA_00183	TCONS_00041992.p1
OG0010123	AENJA_01849, AENJA_18462, AENJA_00245	TCONS_00013030.p1
OG0010124	AENJA_00254	TCONS_00011155.p1
OG0010126	AENJA_00777, AENJA_17349	TCONS_00019092.p1
OG0010130	AENJA_01205	TCONS_00049437.p1
OG0010133	AENJA_01680	TCONS_00034703.p1, TCONS_00034769.p1
OG0010135	AENJA_02916	TCONS_00049679.p1
OG0010136	AENJA_18438, AENJA_02997	TCONS_00008320.p1
OG0010137	AENJA_03069	TCONS_00010816.p1
OG0010141	AENJA_03381, AENJA_20504	TCONS_00002989.p1
OG0010142	AENJA_03392	TCONS_00006324.p1
OG0010147	AENJA_03889	TCONS_00043349.p1, TCONS_00043339.p1
OG0010148	AENJA_04061	TCONS_00021894.p1
OG0010151	AENJA_05443	TCONS_00018309.p1
OG0010152	AENJA_05567	TCONS_00018970.p1
OG0010154	AENJA_05651, AENJA_11670	TCONS_00044759.p1
OG0010155	AENJA_05752	TCONS_00016999.p1
OG0010156	AENJA_05755	TCONS_00002908.p1
OG0010157	AENJA_05796, AENJA_22236, AENJA_15117, AENJA_12117, AENJA_05794	TCONS_00006783.p1
OG0010159	AENJA_06722	TCONS_00041713.p1
OG0010161	AENJA_07294	TCONS_00046205.p1, TCONS_00046206.p1, TCONS_00044942.p1, TCONS_00044946.p1, TCONS_00044943.p1, TCONS_00044947.p1, TCONS_00046207.p1, TCONS_00056178.p1, TCONS_00056177.p1
OG0010162	AENJA_07349	TCONS_00009878.p1
OG0010164	AENJA_17562, AENJA_07770	TCONS_00010036.p1
OG0010167	AENJA_08240	TCONS_00011539.p1
OG0010168	AENJA_08320	TCONS_00039268.p1, TCONS_00040306.p1, TCONS_00039303.p1, TCONS_00040305.p1, TCONS_00039306.p1, TCONS_00039307.p1, TCONS_00039309.p1, TCONS_00039269.p1, TCONS_00039310.p1, TCONS_00039270.p1, TCONS_00034875.p1, TCONS_00034877.p1, TCONS_00034878.p1, TCONS_00034880.p1, TCONS_00034879.p1
OG0010169	AENJA_08463	TCONS_00048353.p1
OG0010170	AENJA_08519	TCONS_00008727.p1
OG0010171	AENJA_08557	TCONS_00054774.p1, TCONS_00044565.p1
OG0010175	AENJA_09579	TCONS_00035041.p1
OG0010176	AENJA_09995	TCONS_00030028.p1
OG0010178	AENJA_11387	TCONS_00048909.p1
OG0010179	AENJA_11498	TCONS_00008105.p1
OG0010180	AENJA_11678	TCONS_00046507.p1
OG0010181	AENJA_15013, AENJA_12142, AENJA_25000	TCONS_00031428.p1
OG0010182	AENJA_12193	TCONS_00037881.p1
OG0010183	AENJA_12296	TCONS_00023794.p1
OG0010184	AENJA_12443	TCONS_00026398.p1, TCONS_00027338.p1
OG0010185	AENJA_12807, AENJA_17617	TCONS_00002176.p1
OG0010186	AENJA_12853	TCONS_00030873.p1
OG0010187	AENJA_12895	TCONS_00010035.p1
OG0010188	AENJA_12901	TCONS_00014893.p1
OG0010189	AENJA_13037	TCONS_00047729.p1
OG0010190	AENJA_13208	TCONS_00006581.p1
OG0010191	AENJA_13259	TCONS_00002310.p1
OG0010192	AENJA_13301	TCONS_00029708.p1
OG0010193	AENJA_13310	TCONS_00031090.p1
OG0010194	AENJA_13998	TCONS_00029650.p1
OG0010196	AENJA_14455	TCONS_00037103.p1
OG0010197	AENJA_14740	TCONS_00046510.p1, TCONS_00037229.p1
OG0010198	AENJA_14936	TCONS_00055493.p1
OG0010200	AENJA_15876	TCONS_00022956.p1
OG0010202	AENJA_16291	TCONS_00055968.p1
OG0010203	AENJA_16455	TCONS_00015862.p1
OG0010204	AENJA_17239	TCONS_00017803.p1
OG0010205	AENJA_17317	TCONS_00055438.p1, TCONS_00055429.p1
OG0010206	AENJA_18480	TCONS_00008680.p1
OG0010207	AENJA_18635	TCONS_00056543.p1
OG0010208	AENJA_19230	TCONS_00014996.p1
OG0010209	AENJA_20278	TCONS_00029069.p1
OG0010210	AENJA_20656	TCONS_00052508.p1
OG0010211	AENJA_21204, AENJA_21208	TCONS_00026945.p1
OG0010212	AENJA_21607	TCONS_00005893.p1
OG0010213	AENJA_21987	TCONS_00017387.p1
OG0010214	AENJA_23327	TCONS_00046487.p1
OG0010215	AENJA_23332	TCONS_00045529.p1
OG0010216	AENJA_23359	TCONS_00006953.p1, TCONS_00040001.p1, TCONS_00022610.p1, TCONS_00025755.p1, TCONS_00005705.p1, TCONS_00007871.p1
OG0010217	AENJA_23664	TCONS_00015356.p1
OG0010218	AENJA_23702	TCONS_00033118.p1
