Orthogroup	SCHMD	BRALA
OG0003764	SCHMD03437	BRALA25043
OG0003767	SCHMD06286	BRALA03143
OG0003771	SCHMD05134	BRALA16711
OG0003776	SCHMD01854	BRALA09052
OG0003777	SCHMD09329, SCHMD03918	BRALA06297
OG0003778	SCHMD06996	BRALA19187
OG0003779	SCHMD15868, SCHMD25797	BRALA31824
OG0003794	SCHMD05999	BRALA03340
OG0003795	SCHMD22731	BRALA19714
OG0003798	SCHMD13971, SCHMD04164	BRALA18800
OG0003803	SCHMD27722, SCHMD27442	BRALA01090
OG0003806	SCHMD21156	BRALA06429
OG0003808	SCHMD27875, SCHMD11284	BRALA10356
OG0003811	SCHMD22928, SCHMD13669	BRALA19420
OG0003812	SCHMD04985	BRALA05555
OG0003813	SCHMD01244	BRALA03804
OG0003815	SCHMD22661, SCHMD08730, SCHMD26116	BRALA24118
OG0003817	SCHMD04758	BRALA10868
OG0003818	SCHMD10822, SCHMD17278	BRALA21446
OG0003821	SCHMD10138	BRALA15354, BRALA15353
OG0003825	SCHMD05990	BRALA17596
OG0003826	SCHMD18514	BRALA34055
OG0003826	SCHMD20348	BRALA34230
OG0003827	SCHMD03936	BRALA00778
OG0003828	SCHMD01189, SCHMD27415	BRALA27337
OG0003831	SCHMD17115	BRALA11875
OG0003833	SCHMD28965	BRALA19235
OG0003834	SCHMD01451	BRALA27607
OG0003837	SCHMD17615, SCHMD14383, SCHMD10163	BRALA19478
OG0003839	SCHMD05702, SCHMD10139	BRALA02789
OG0003840	SCHMD12844, SCHMD26426	BRALA04449
OG0003843	SCHMD16158	BRALA33818
OG0003843	SCHMD16160	BRALA34158
OG0003844	SCHMD09963	BRALA16546
OG0003845	SCHMD00834	BRALA35309
OG0003845	SCHMD00835	BRALA30351
OG0003846	SCHMD06517	BRALA21704
OG0003849	SCHMD10843	BRALA21745, BRALA21651
OG0003850	SCHMD24952, SCHMD16801	BRALA19297
OG0003851	SCHMD05218	BRALA10650
OG0003853	SCHMD14514, SCHMD07343	BRALA15182
OG0003856	SCHMD25122, SCHMD27046, SCHMD07521, SCHMD12531, SCHMD11891	BRALA06378
OG0003857	SCHMD05301	BRALA06379
OG0003862	SCHMD17392	BRALA18165
OG0003863	SCHMD02612	BRALA16261
OG0003863	SCHMD02611	BRALA21717
OG0003865	SCHMD10111	BRALA11341
OG0003866	SCHMD07937, SCHMD00211	BRALA23698
OG0003867	SCHMD20274, SCHMD12094, SCHMD26871, SCHMD11731, SCHMD29207, SCHMD20012, SCHMD24555, SCHMD26707, SCHMD22185, SCHMD13199	BRALA19611
OG0003868	SCHMD15677	BRALA21807
OG0003869	SCHMD16637, SCHMD28120, SCHMD25926, SCHMD25661	BRALA14443
OG0003872	SCHMD13742, SCHMD13511	BRALA30315
OG0003875	SCHMD07244	BRALA35166
OG0003875	SCHMD00813, SCHMD07245, SCHMD07243	BRALA34606, BRALA35940
OG0003876	SCHMD06770	BRALA00896
OG0003877	SCHMD08239	BRALA23816
OG0003878	SCHMD04321	BRALA20063
OG0003879	SCHMD18366	BRALA15031
OG0003881	SCHMD06054, SCHMD03369	BRALA24783
OG0003882	SCHMD13622	BRALA03161
OG0003883	SCHMD24582	BRALA11445
OG0003884	SCHMD04417	BRALA08005
OG0003885	SCHMD09959	BRALA23768
OG0003886	SCHMD12038, SCHMD20172, SCHMD12039, SCHMD20171	BRALA04852
OG0003887	SCHMD20058, SCHMD18207	BRALA20668
OG0003888	SCHMD05192	BRALA19321
OG0003889	SCHMD21799	BRALA06547, BRALA06540, BRALA02812, BRALA02816, BRALA30158
OG0003891	SCHMD14689	BRALA22829
OG0003891	SCHMD17850, SCHMD16290, SCHMD20958, SCHMD05641, SCHMD18101, SCHMD11392, SCHMD08409, SCHMD25517, SCHMD05815, SCHMD24268, SCHMD22365, SCHMD16358, SCHMD06595, SCHMD15926, SCHMD08652, SCHMD12127, SCHMD13306, SCHMD11226, SCHMD13634, SCHMD28608, SCHMD16885, SCHMD13274, SCHMD05113, SCHMD06908	BRALA32754, BRALA20709, BRALA12675, BRALA24599, BRALA29549, BRALA31851, BRALA18877, BRALA02607, BRALA24598
OG0003892	SCHMD07588	BRALA22723
OG0003894	SCHMD11863	BRALA10135, BRALA10136
OG0003896	SCHMD28716	BRALA13108
OG0003897	SCHMD20071	BRALA24446
OG0003904	SCHMD00688	BRALA04278
OG0003906	SCHMD03168	BRALA18512
OG0003908	SCHMD10777, SCHMD26725	BRALA16606
OG0003908	SCHMD03608	BRALA17141
OG0003909	SCHMD13155, SCHMD19547, SCHMD15096	BRALA29427
OG0003910	SCHMD16210, SCHMD14670	BRALA23005
OG0003911	SCHMD20892	BRALA13724
OG0003912	SCHMD04955	BRALA26575
OG0003914	SCHMD00070	BRALA04182
OG0003916	SCHMD05573	BRALA19092
OG0003917	SCHMD02873	BRALA18730
OG0003918	SCHMD00222	BRALA03733
OG0003920	SCHMD03027	BRALA23721
OG0003921	SCHMD06689	BRALA09641
OG0003923	SCHMD25596, SCHMD09715	BRALA14453
OG0003925	SCHMD25912, SCHMD09602	BRALA05610
OG0003926	SCHMD07547, SCHMD26616, SCHMD27475, SCHMD11606	BRALA05443
OG0003929	SCHMD28985	BRALA34730, BRALA06612
OG0003930	SCHMD03275	BRALA02295
OG0003931	SCHMD03615	BRALA25275
OG0003933	SCHMD23983	BRALA28039
OG0003934	SCHMD00793	BRALA01058
OG0003936	SCHMD01877	BRALA34488, BRALA03060, BRALA34821
OG0003938	SCHMD19197	BRALA24502
OG0003939	SCHMD05579	BRALA05196
OG0003940	SCHMD08843, SCHMD24023, SCHMD25474, SCHMD06407	BRALA15373
OG0003942	SCHMD04134	BRALA01293
OG0003944	SCHMD10666	BRALA12422
OG0003945	SCHMD04737	BRALA25345
OG0003946	SCHMD19360, SCHMD00465	BRALA21665
OG0003947	SCHMD06484	BRALA29298
OG0003950	SCHMD13868, SCHMD23437, SCHMD13869	BRALA02049
OG0003951	SCHMD04397	BRALA15284
OG0003953	SCHMD22038	BRALA23252
OG0003953	SCHMD16924	BRALA30111
OG0003954	SCHMD06088	BRALA16702
OG0003955	SCHMD06589	BRALA20185
OG0003956	SCHMD07488	BRALA05102
OG0003958	SCHMD13631, SCHMD28091	BRALA33511
OG0003959	SCHMD19233, SCHMD05380, SCHMD05022, SCHMD26878, SCHMD21243, SCHMD05379	BRALA23661
OG0003961	SCHMD04675	BRALA09640
OG0003963	SCHMD25554, SCHMD11295, SCHMD09659, SCHMD03533, SCHMD15614, SCHMD06790, SCHMD15414, SCHMD24139, SCHMD07934, SCHMD03234, SCHMD11998, SCHMD12725, SCHMD14231, SCHMD10175, SCHMD09814, SCHMD10351, SCHMD15125, SCHMD25013, SCHMD18943, SCHMD09901, SCHMD11186, SCHMD06642, SCHMD26314, SCHMD02136, SCHMD10464, SCHMD12446, SCHMD05220, SCHMD24388, SCHMD01170, SCHMD13959, SCHMD18218, SCHMD00820, SCHMD25703, SCHMD02402	BRALA34373
OG0003965	SCHMD22279, SCHMD23593, SCHMD11100, SCHMD22031	BRALA31971
OG0003968	SCHMD20971, SCHMD24367	BRALA12045
OG0003969	SCHMD08592	BRALA31035
OG0003972	SCHMD13668	BRALA03399
OG0003973	SCHMD06454	BRALA22301
OG0003998	SCHMD17536, SCHMD17537	BRALA31907
OG0004000	SCHMD05012	BRALA28671
OG0004004	SCHMD03887, SCHMD03888	BRALA00327
OG0004007	SCHMD27653	BRALA01057
OG0004009	SCHMD12539	BRALA28666
OG0004010	SCHMD11857	BRALA00694, BRALA29812
OG0004012	SCHMD08012, SCHMD16333	BRALA21712
OG0004014	SCHMD17730, SCHMD16988, SCHMD25573	BRALA12884
OG0004015	SCHMD06396	BRALA28855
OG0004016	SCHMD26981	BRALA09309
OG0004017	SCHMD27630	BRALA15067
OG0004018	SCHMD09657	BRALA25652, BRALA25651
OG0004020	SCHMD29535, SCHMD26610	BRALA33134
OG0004021	SCHMD12686	BRALA27677, BRALA23566
OG0004023	SCHMD07791	BRALA27308
OG0004025	SCHMD25773	BRALA24484
OG0004027	SCHMD07935	BRALA35222
OG0004028	SCHMD03770	BRALA06730
OG0004029	SCHMD25820	BRALA09063, BRALA09061
OG0004032	SCHMD08571	BRALA12147
OG0004033	SCHMD06585	BRALA13287
OG0004035	SCHMD24932, SCHMD26490, SCHMD22875, SCHMD15041, SCHMD16000	BRALA20551
OG0004036	SCHMD07559, SCHMD09846	BRALA19286
OG0004037	SCHMD06653	BRALA29961
OG0004038	SCHMD08999, SCHMD03883	BRALA05335
OG0004039	SCHMD22311	BRALA14564, BRALA14563
OG0004040	SCHMD09208	BRALA29252
OG0004041	SCHMD29278, SCHMD13539, SCHMD13540	BRALA26134
OG0004042	SCHMD14638, SCHMD14606, SCHMD28829, SCHMD17629, SCHMD24833, SCHMD19159, SCHMD11836	BRALA14677
OG0004043	SCHMD00046	BRALA19274
OG0004044	SCHMD16907	BRALA10276
OG0004047	SCHMD07813	BRALA04429, BRALA18670, BRALA08115
OG0004048	SCHMD05765	BRALA24410
OG0004051	SCHMD05269, SCHMD18831	BRALA10732
OG0004052	SCHMD01378	BRALA07966
OG0004053	SCHMD09663	BRALA15092
OG0004054	SCHMD03170	BRALA28842
OG0004056	SCHMD06405	BRALA04140
OG0004057	SCHMD13647, SCHMD03141, SCHMD13648, SCHMD03142	BRALA08841
OG0004059	SCHMD09347, SCHMD09893, SCHMD09894, SCHMD09348, SCHMD09349	BRALA22286
OG0004060	SCHMD16682, SCHMD21120, SCHMD16351	BRALA22527
OG0004064	SCHMD03370	BRALA01479
OG0004065	SCHMD04935	BRALA17282
OG0004066	SCHMD01420	BRALA27550
OG0004067	SCHMD19651, SCHMD28348, SCHMD27778, SCHMD22879	BRALA11637
OG0004068	SCHMD04738	BRALA19301
OG0004069	SCHMD07928	BRALA04243
OG0004071	SCHMD06667	BRALA18327
OG0004072	SCHMD07982	BRALA17054
OG0004073	SCHMD18804	BRALA29860
OG0004076	SCHMD19802	BRALA15154
OG0004078	SCHMD08036	BRALA35758
OG0004079	SCHMD22313, SCHMD19146	BRALA08294
OG0004080	SCHMD18517	BRALA20296
OG0004081	SCHMD03804	BRALA31261
OG0004083	SCHMD05538	BRALA25007
OG0004084	SCHMD13360	BRALA28518
OG0004085	SCHMD20233	BRALA24215
OG0004087	SCHMD13153, SCHMD13154	BRALA10704
OG0004090	SCHMD19142	BRALA11298
OG0004091	SCHMD20986, SCHMD10374	BRALA00652
OG0004092	SCHMD01973	BRALA07368
OG0004094	SCHMD10011	BRALA20617
OG0004096	SCHMD01632	BRALA14331, BRALA21352, BRALA21353
OG0004097	SCHMD00017	BRALA13028
OG0004099	SCHMD07433	BRALA10432
OG0004100	SCHMD17395, SCHMD01145	BRALA17153
OG0004101	SCHMD01669	BRALA04835
OG0004102	SCHMD13995	BRALA34474
OG0004103	SCHMD06708, SCHMD03618	BRALA12428, BRALA14730
OG0004105	SCHMD08794, SCHMD16310	BRALA13768
OG0004106	SCHMD07276	BRALA18745
OG0004107	SCHMD01035	BRALA03118
OG0004108	SCHMD06834	BRALA18855
OG0004110	SCHMD03573	BRALA23943
OG0004112	SCHMD04301	BRALA23193, BRALA23194, BRALA23191
OG0004113	SCHMD09954, SCHMD11157	BRALA20061
OG0004114	SCHMD11428	BRALA25904, BRALA21514
OG0004115	SCHMD08639	BRALA19617
OG0004116	SCHMD22991, SCHMD19169	BRALA25003
OG0004119	SCHMD24339, SCHMD11856	BRALA11157, BRALA08493
OG0004120	SCHMD02931	BRALA23954
OG0004121	SCHMD00644	BRALA08686
OG0004123	SCHMD24840	BRALA14695
OG0004124	SCHMD09788	BRALA30068
OG0004125	SCHMD03017	BRALA04625
OG0004126	SCHMD18874, SCHMD24485, SCHMD09907, SCHMD21126	BRALA25788
OG0004127	SCHMD14115	BRALA16633
OG0004128	SCHMD29366	BRALA15362
OG0004130	SCHMD26247, SCHMD12578, SCHMD28132	BRALA09545
OG0004133	SCHMD08788	BRALA12128
OG0004136	SCHMD21074, SCHMD14863	BRALA00698, BRALA29816
OG0004137	SCHMD09676	BRALA13495, BRALA13496, BRALA13493, BRALA13494
OG0004138	SCHMD22277, SCHMD19287, SCHMD22278, SCHMD23252	BRALA24513
OG0004139	SCHMD27028, SCHMD23843	BRALA11936
OG0004140	SCHMD01399	BRALA19957
OG0004142	SCHMD08558	BRALA19738
OG0004144	SCHMD02257, SCHMD25096, SCHMD15057	BRALA07433
OG0004145	SCHMD20449, SCHMD23522, SCHMD01552	BRALA26159
OG0004147	SCHMD09010	BRALA00106
OG0004148	SCHMD06808	BRALA18127
OG0004150	SCHMD13649	BRALA21716
OG0004151	SCHMD05147, SCHMD20113	BRALA19064
OG0004153	SCHMD07819, SCHMD03631	BRALA03854
OG0004154	SCHMD06235	BRALA10484, BRALA09813
OG0004155	SCHMD21190	BRALA02319
OG0004157	SCHMD05878	BRALA20324
OG0004158	SCHMD07419	BRALA04798
OG0004161	SCHMD08136	BRALA34496, BRALA03572
OG0004164	SCHMD24669, SCHMD09145	BRALA03976, BRALA31557
OG0004166	SCHMD16044	BRALA16339
OG0004167	SCHMD10205	BRALA26238
OG0004168	SCHMD15882, SCHMD09578, SCHMD12788, SCHMD11665	BRALA19364
OG0004169	SCHMD20780	BRALA13050
OG0004171	SCHMD02047, SCHMD02605, SCHMD02048	BRALA08003
OG0004176	SCHMD15010	BRALA03590
OG0004178	SCHMD09644, SCHMD15102	BRALA20094
OG0004179	SCHMD00790	BRALA16718
OG0004181	SCHMD09842	BRALA15876
OG0004184	SCHMD23226, SCHMD21910	BRALA35027
OG0004186	SCHMD22129	BRALA20859
OG0004188	SCHMD11027	BRALA30311
OG0004190	SCHMD02151, SCHMD21121, SCHMD26044, SCHMD02152, SCHMD02153	BRALA25028
OG0004198	SCHMD18242	BRALA04321
OG0004215	SCHMD23456, SCHMD09930	BRALA22830
OG0004216	SCHMD19294, SCHMD21480, SCHMD13603, SCHMD15045	BRALA03093
OG0004217	SCHMD15443	BRALA11886
OG0004219	SCHMD02021	BRALA29982, BRALA29983, BRALA33234
OG0004220	SCHMD00817, SCHMD15893, SCHMD24221, SCHMD00816	BRALA17127
OG0004222	SCHMD02604	BRALA26148
OG0004223	SCHMD04451	BRALA09691
OG0004227	SCHMD11794, SCHMD14206	BRALA26674
OG0004228	SCHMD22945	BRALA15960
OG0004229	SCHMD20367, SCHMD19492	BRALA03705
OG0004230	SCHMD12329, SCHMD13516	BRALA25002
OG0004231	SCHMD18343, SCHMD20951	BRALA18489
OG0004232	SCHMD02245	BRALA34160
OG0004233	SCHMD23521	BRALA29740, BRALA10180, BRALA18749
OG0004235	SCHMD00900	BRALA11235
OG0004236	SCHMD13419, SCHMD19318	BRALA21571
OG0004239	SCHMD04162	BRALA02912
OG0004241	SCHMD20634, SCHMD15365	BRALA14197
OG0004243	SCHMD02806	BRALA11315
OG0004244	SCHMD04165	BRALA22724
OG0004246	SCHMD25240, SCHMD27704	BRALA25785
OG0004247	SCHMD10596	BRALA24657
OG0004249	SCHMD22417, SCHMD22418, SCHMD16976	BRALA08296
OG0004250	SCHMD12623	BRALA29141
OG0004251	SCHMD08633	BRALA10118
OG0004252	SCHMD02811	BRALA02512
OG0004253	SCHMD09205	BRALA14983
OG0004254	SCHMD07480	BRALA03749
OG0004255	SCHMD00865	BRALA26683
OG0004257	SCHMD08129	BRALA10361
OG0004258	SCHMD13120, SCHMD23840, SCHMD13122	BRALA19445
OG0004259	SCHMD18232	BRALA09457
OG0004260	SCHMD23376	BRALA04444
OG0004261	SCHMD16623	BRALA19111
OG0004262	SCHMD16537	BRALA34766, BRALA21467
OG0004263	SCHMD09819, SCHMD22299, SCHMD18530, SCHMD18529	BRALA07416
OG0004265	SCHMD14398	BRALA31423
OG0004267	SCHMD14468	BRALA01991
OG0004268	SCHMD24258, SCHMD19847	BRALA12493
OG0004269	SCHMD06048	BRALA05544
OG0004270	SCHMD06231	BRALA18525
OG0004273	SCHMD15470	BRALA06404
OG0004276	SCHMD07052	BRALA19990
OG0004278	SCHMD07808	BRALA14565
OG0004279	SCHMD09109	BRALA20647
OG0004287	SCHMD02791	BRALA17769
OG0004288	SCHMD04750	BRALA03278
OG0004289	SCHMD07866, SCHMD11142, SCHMD15684, SCHMD05851, SCHMD21673, SCHMD00191, SCHMD29246, SCHMD10655	BRALA15160
OG0004291	SCHMD11768, SCHMD11769	BRALA31457
OG0004292	SCHMD02072	BRALA05406
OG0004294	SCHMD06402	BRALA29283
OG0004295	SCHMD05169	BRALA01000
OG0004296	SCHMD13298	BRALA03748
OG0004297	SCHMD13807, SCHMD28076, SCHMD24237, SCHMD14756, SCHMD24236	BRALA10358
OG0004299	SCHMD15087, SCHMD15086	BRALA18722
OG0004301	SCHMD11559, SCHMD11558, SCHMD21370	BRALA32145
OG0004302	SCHMD08203	BRALA29476
OG0004303	SCHMD17944, SCHMD18972	BRALA05979
OG0004304	SCHMD17338	BRALA29843
OG0004307	SCHMD20615	BRALA11162
OG0004308	SCHMD08570	BRALA23893
OG0004309	SCHMD11977, SCHMD17117	BRALA03711
OG0004310	SCHMD15088	BRALA07958
OG0004312	SCHMD10505	BRALA16894
OG0004316	SCHMD07217	BRALA27284
OG0004317	SCHMD03544	BRALA31137, BRALA31136
OG0004318	SCHMD07900	BRALA11243
OG0004321	SCHMD00773, SCHMD22413	BRALA03831
OG0004322	SCHMD06269, SCHMD13954	BRALA16694
OG0004324	SCHMD07700	BRALA09811
OG0004327	SCHMD11268	BRALA28777
OG0004328	SCHMD18966, SCHMD09751	BRALA13776
OG0004329	SCHMD17260, SCHMD20883, SCHMD17062, SCHMD18927, SCHMD04963	BRALA11460
OG0004330	SCHMD03763	BRALA10844
OG0004331	SCHMD28298, SCHMD09132	BRALA25017
OG0004332	SCHMD00454	BRALA05495
OG0004334	SCHMD10101	BRALA05133
OG0004335	SCHMD29412, SCHMD27303, SCHMD29473, SCHMD29279, SCHMD29277	BRALA11786
OG0004338	SCHMD11859, SCHMD21650, SCHMD20028	BRALA22739
OG0004341	SCHMD09660, SCHMD01095	BRALA18640
OG0004343	SCHMD15843, SCHMD14248	BRALA34611
OG0004344	SCHMD12044	BRALA04177
OG0004347	SCHMD25637, SCHMD11463	BRALA23589
OG0004348	SCHMD00729	BRALA12127
OG0004350	SCHMD16920, SCHMD07665	BRALA12360
OG0004351	SCHMD12829	BRALA18778
OG0004352	SCHMD11224	BRALA14329
OG0004353	SCHMD21824, SCHMD16507	BRALA26681
OG0004354	SCHMD15589	BRALA33463, BRALA33588
OG0004356	SCHMD20562, SCHMD06947, SCHMD21754, SCHMD15066, SCHMD01266, SCHMD06886	BRALA18746
OG0004358	SCHMD26102, SCHMD07557	BRALA15298
OG0004359	SCHMD05503	BRALA22732
OG0004360	SCHMD05210	BRALA27825
OG0004362	SCHMD14598, SCHMD12685	BRALA01978
OG0004364	SCHMD10178, SCHMD08238, SCHMD20097	BRALA23445
OG0004365	SCHMD14299	BRALA24172
OG0004367	SCHMD09384	BRALA15183
OG0004368	SCHMD06787, SCHMD28933	BRALA23102
OG0004369	SCHMD13900	BRALA02910
OG0004370	SCHMD05486	BRALA13645
OG0004373	SCHMD15692	BRALA16557
OG0004374	SCHMD08647	BRALA29279
OG0004376	SCHMD24005, SCHMD12717	BRALA26859
OG0004377	SCHMD00654, SCHMD00288	BRALA22650, BRALA22649
OG0004378	SCHMD13186, SCHMD15248	BRALA29460
OG0004380	SCHMD09830	BRALA31059
OG0004381	SCHMD03449, SCHMD12586, SCHMD17726, SCHMD12588, SCHMD03448, SCHMD12587, SCHMD17725, SCHMD03446, SCHMD03447	BRALA31166
OG0004382	SCHMD20602, SCHMD02352	BRALA01390
OG0004390	SCHMD22900	BRALA20609
OG0004392	SCHMD01600	BRALA03731
OG0004393	SCHMD23967, SCHMD19706	BRALA25078
OG0004394	SCHMD15506	BRALA31576
OG0004395	SCHMD13387, SCHMD13388	BRALA26081
OG0004396	SCHMD06052	BRALA05724
OG0004397	SCHMD22336	BRALA21225
OG0004398	SCHMD28590, SCHMD27345, SCHMD13804	BRALA33935
OG0004399	SCHMD04230	BRALA09277
OG0004401	SCHMD20662, SCHMD11285, SCHMD22919, SCHMD21724, SCHMD27157	BRALA00557
OG0004403	SCHMD15173, SCHMD28843	BRALA04354
OG0004404	SCHMD02644, SCHMD04995	BRALA12217
OG0004405	SCHMD05548, SCHMD03220	BRALA31963, BRALA06302
OG0004407	SCHMD00293	BRALA13375, BRALA13376
OG0004408	SCHMD17516	BRALA31060, BRALA13700
OG0004409	SCHMD04463	BRALA27206
OG0004415	SCHMD23101, SCHMD14463	BRALA14040
OG0004417	SCHMD11303	BRALA00783
OG0004418	SCHMD18151, SCHMD12683	BRALA18257, BRALA17856
OG0004420	SCHMD21338, SCHMD16051, SCHMD25182	BRALA05463
OG0004421	SCHMD29095, SCHMD18163, SCHMD28625, SCHMD20900	BRALA25716
OG0004422	SCHMD03253	BRALA01893
OG0004423	SCHMD29397	BRALA17096
OG0004424	SCHMD16178, SCHMD07772	BRALA12773
OG0004426	SCHMD14134, SCHMD13488	BRALA30364
OG0004457	SCHMD21666	BRALA19083
OG0004459	SCHMD11611	BRALA29538, BRALA34073
OG0004460	SCHMD02836	BRALA12464
OG0004462	SCHMD02862, SCHMD02861, SCHMD02863	BRALA14199
OG0004463	SCHMD05430, SCHMD15650, SCHMD15795, SCHMD15649, SCHMD27866	BRALA26858
OG0004465	SCHMD05636	BRALA01824
OG0004467	SCHMD25583	BRALA29326
OG0004472	SCHMD10150	BRALA29153
OG0004474	SCHMD16777	BRALA31316
OG0004474	SCHMD12470, SCHMD12214	BRALA07079
OG0004479	SCHMD18395, SCHMD16681, SCHMD28653	BRALA28094, BRALA03563, BRALA28093
OG0004480	SCHMD08179	BRALA11435
OG0004484	SCHMD05719, SCHMD12798	BRALA08580
OG0004486	SCHMD01167	BRALA03457
OG0004487	SCHMD27932, SCHMD25838, SCHMD24442, SCHMD16447	BRALA03392
OG0004488	SCHMD26474	BRALA13548
OG0004489	SCHMD27568, SCHMD15864, SCHMD13491	BRALA18946
OG0004490	SCHMD17389, SCHMD11597	BRALA08921
OG0004493	SCHMD17846, SCHMD13358	BRALA19060
OG0004495	SCHMD01719	BRALA13392
OG0004496	SCHMD26140, SCHMD14189	BRALA10106, BRALA10107
OG0004497	SCHMD08729, SCHMD08728	BRALA03230
OG0004498	SCHMD04342	BRALA03323
OG0004499	SCHMD03412, SCHMD12382	BRALA31005
OG0004500	SCHMD11617	BRALA01903
OG0004501	SCHMD07977	BRALA34231
OG0004503	SCHMD16736, SCHMD23538	BRALA08167, BRALA18736
OG0004505	SCHMD09314	BRALA04628
OG0004507	SCHMD04748	BRALA21608
OG0004509	SCHMD17345, SCHMD26727	BRALA20619
OG0004510	SCHMD20341	BRALA22461
OG0004511	SCHMD28314	BRALA24832
OG0004512	SCHMD07187, SCHMD09103	BRALA22481
OG0004513	SCHMD00064, SCHMD04110	BRALA04514
OG0004514	SCHMD05036	BRALA25503
OG0004515	SCHMD02738	BRALA24074
OG0004516	SCHMD11182, SCHMD05663, SCHMD11181, SCHMD22539	BRALA25445
OG0004517	SCHMD21774, SCHMD18540, SCHMD24465, SCHMD24464	BRALA13110
OG0004520	SCHMD11457	BRALA12190
OG0004522	SCHMD08563	BRALA01766
OG0004523	SCHMD00984	BRALA23188
OG0004526	SCHMD13090	BRALA21793
OG0004529	SCHMD01565	BRALA18758
OG0004530	SCHMD02115	BRALA18685
OG0004532	SCHMD21409, SCHMD24151	BRALA11196
OG0004535	SCHMD20791, SCHMD04354, SCHMD12750, SCHMD07827, SCHMD26230	BRALA26230
OG0004539	SCHMD09009	BRALA35415, BRALA26130
OG0004542	SCHMD08621	BRALA24298
OG0004543	SCHMD00021	BRALA00359
OG0004546	SCHMD10690, SCHMD06743, SCHMD14412	BRALA21732
OG0004548	SCHMD01586	BRALA10022
OG0004549	SCHMD23062	BRALA09819, BRALA09820
OG0004551	SCHMD02466	BRALA32475
OG0004552	SCHMD05280	BRALA06062
OG0004554	SCHMD14759, SCHMD27571, SCHMD01446, SCHMD22543	BRALA14413
OG0004555	SCHMD01126	BRALA03335
OG0004558	SCHMD23563	BRALA08582
OG0004559	SCHMD09022	BRALA23018
OG0004564	SCHMD06864, SCHMD16273	BRALA32101
OG0004565	SCHMD06237	BRALA24433
OG0004567	SCHMD08103	BRALA12845
OG0004568	SCHMD00415	BRALA13349
OG0004569	SCHMD07227	BRALA17687
OG0004570	SCHMD10693	BRALA10840
OG0004572	SCHMD00027	BRALA03398, BRALA19984
OG0004573	SCHMD24195, SCHMD13279	BRALA32832, BRALA34747, BRALA35237
OG0004578	SCHMD13522, SCHMD10265	BRALA02649
OG0004579	SCHMD05858	BRALA09331
OG0004581	SCHMD06969	BRALA14290
OG0004583	SCHMD18243, SCHMD12573	BRALA01776
OG0004586	SCHMD10991, SCHMD09342	BRALA05420, BRALA14341
OG0004589	SCHMD07310	BRALA28422
OG0004590	SCHMD02645, SCHMD02084	BRALA28418
OG0004592	SCHMD21981, SCHMD24746	BRALA01027
OG0004595	SCHMD23529, SCHMD18234	BRALA10676
OG0004596	SCHMD22206	BRALA07736
OG0004599	SCHMD19964	BRALA16807
OG0004600	SCHMD10479	BRALA00319
OG0004602	SCHMD00904	BRALA11139
OG0004603	SCHMD09121, SCHMD04362	BRALA06365
OG0004605	SCHMD16312, SCHMD16314	BRALA23013
OG0004606	SCHMD04125, SCHMD12842	BRALA21148, BRALA34943
OG0004607	SCHMD04747, SCHMD24317	BRALA12216
OG0004608	SCHMD24531, SCHMD11307	BRALA15268
OG0004609	SCHMD12031, SCHMD13204	BRALA33091
OG0004610	SCHMD04931	BRALA17107
OG0004612	SCHMD00076	BRALA28657, BRALA00024
OG0004613	SCHMD02078	BRALA09133, BRALA20462
OG0004614	SCHMD21793, SCHMD24411	BRALA30212
OG0004616	SCHMD28217	BRALA06969
OG0004619	SCHMD07738	BRALA20299
OG0004622	SCHMD07163	BRALA21361, BRALA34893
OG0004623	SCHMD29595	BRALA09097
OG0004626	SCHMD21056, SCHMD25126	BRALA16134
OG0004630	SCHMD19924, SCHMD19158	BRALA27521
OG0004631	SCHMD23492	BRALA00873
OG0004632	SCHMD10538, SCHMD22511, SCHMD29376	BRALA27092
OG0004633	SCHMD08375	BRALA27276
OG0004634	SCHMD05432	BRALA05479
OG0004635	SCHMD03118	BRALA31719
OG0004638	SCHMD03884	BRALA10114
OG0004639	SCHMD11835	BRALA23114
OG0004643	SCHMD12179	BRALA06114
OG0004646	SCHMD02650	BRALA15036
OG0004648	SCHMD22597, SCHMD14009	BRALA27204
OG0004649	SCHMD11982	BRALA26873
OG0004651	SCHMD12856	BRALA28079
OG0004652	SCHMD09910, SCHMD14465	BRALA29899
OG0004654	SCHMD11590	BRALA25532
OG0004655	SCHMD10685	BRALA07762
OG0004657	SCHMD24003, SCHMD14727	BRALA05637
OG0004662	SCHMD23223, SCHMD01585	BRALA29139
OG0004663	SCHMD03596	BRALA33957, BRALA33872
OG0004664	SCHMD07542, SCHMD10324	BRALA28864
OG0004666	SCHMD15089	BRALA25386
OG0004669	SCHMD05517	BRALA31710
OG0004670	SCHMD20695, SCHMD17163	BRALA11400
OG0004671	SCHMD02955, SCHMD02956, SCHMD04859	BRALA34470, BRALA34664, BRALA33814, BRALA34282, BRALA34594
OG0004673	SCHMD12584	BRALA07414
OG0004674	SCHMD03223	BRALA21747
OG0004675	SCHMD07033	BRALA01751
OG0004678	SCHMD09572, SCHMD22384	BRALA10033
OG0004681	SCHMD05397	BRALA29477, BRALA35123
OG0004682	SCHMD08178	BRALA03899
OG0004683	SCHMD10878	BRALA26125
OG0004684	SCHMD04346	BRALA26124
OG0004685	SCHMD09955	BRALA29447
