Orthogroup	LYTVA_ok	ORYLA
OG0000158	LYTVA_03807	ORYLA16215, ORYLA04882, ORYLA09237, ORYLA07104
OG0000159	LYTVA_25766	ORYLA02062, ORYLA11501, ORYLA06048
OG0000159	LYTVA_12728	ORYLA02590, ORYLA18122
OG0000159	LYTVA_16500, LYTVA_10738, LYTVA_17708, LYTVA_06313, LYTVA_13868, LYTVA_10736	ORYLA08188
OG0000160	LYTVA_11099	ORYLA02669, ORYLA17886, ORYLA02668, ORYLA17884
OG0000163	LYTVA_26726	ORYLA00631, ORYLA16749, ORYLA00152
OG0000163	LYTVA_16156	ORYLA08243, ORYLA08244, ORYLA05623, ORYLA01820
OG0000164	LYTVA_25753	ORYLA02097, ORYLA18775, ORYLA17709, ORYLA02317, ORYLA13180
OG0000165	LYTVA_00753	ORYLA19750, ORYLA01240, ORYLA03912, ORYLA01443, ORYLA19505, ORYLA01245, ORYLA15304, ORYLA11153, ORYLA12054, ORYLA19673, ORYLA18161, ORYLA12055, ORYLA12173, ORYLA02716, ORYLA17333, ORYLA17334, ORYLA12984, ORYLA01002, ORYLA01003, ORYLA03945, ORYLA07278, ORYLA04321, ORYLA06919, ORYLA09488, ORYLA08771
OG0000166	LYTVA_25764	ORYLA16752
OG0000166	LYTVA_15942	ORYLA03503, ORYLA02712, ORYLA02713, ORYLA12775, ORYLA00549
OG0000168	LYTVA_20122, LYTVA_24324	ORYLA16346, ORYLA15128, ORYLA12100
OG0000168	LYTVA_19322, LYTVA_08888	ORYLA13628, ORYLA02944, ORYLA17507, ORYLA06652, ORYLA13431, ORYLA12906, ORYLA10223, ORYLA07700
OG0000169	LYTVA_02351, LYTVA_20918	ORYLA18751
OG0000169	LYTVA_09716, LYTVA_24640, LYTVA_06335, LYTVA_06337, LYTVA_18535	ORYLA18597, ORYLA05027, ORYLA11561, ORYLA00432, ORYLA18067, ORYLA18044, ORYLA18072, ORYLA18070, ORYLA18612, ORYLA04492, ORYLA07625
OG0000171	LYTVA_27882	ORYLA03475
OG0000171	LYTVA_20168	ORYLA11273
OG0000171	LYTVA_24654	ORYLA07855, ORYLA00842, ORYLA07412
OG0000171	LYTVA_27222	ORYLA00507
OG0000172	LYTVA_28668	ORYLA14355, ORYLA08506, ORYLA09443, ORYLA09676, ORYLA12248
OG0000173	LYTVA_13813	ORYLA05837, ORYLA04181, ORYLA13115, ORYLA06590, ORYLA06914, ORYLA13267, ORYLA20247, ORYLA14500, ORYLA03510, ORYLA06836, ORYLA06833, ORYLA02812, ORYLA09725, ORYLA09722, ORYLA12289, ORYLA14240, ORYLA13837, ORYLA19372, ORYLA02059, ORYLA11932
OG0000174	LYTVA_12646, LYTVA_19454, LYTVA_00411	ORYLA18569, ORYLA09218
OG0000174	LYTVA_10125	ORYLA19814, ORYLA10779
OG0000175	LYTVA_23856	ORYLA13694, ORYLA09065, ORYLA06318
OG0000179	LYTVA_11503	ORYLA02338, ORYLA18117
OG0000179	LYTVA_09715, LYTVA_09722, LYTVA_06848	ORYLA18062, ORYLA18061, ORYLA14649
OG0000179	LYTVA_21017	ORYLA20422
OG0000179	LYTVA_21234	ORYLA09852, ORYLA09146
OG0000180	LYTVA_16023	ORYLA10201, ORYLA08835
OG0000180	LYTVA_05451, LYTVA_05450	ORYLA01448, ORYLA01304, ORYLA04174, ORYLA04081, ORYLA03160, ORYLA03933
OG0000181	LYTVA_19542, LYTVA_21135	ORYLA18853, ORYLA15035
OG0000182	LYTVA_09244	ORYLA10990
OG0000182	LYTVA_23182, LYTVA_12683	ORYLA19632, ORYLA17681
OG0000182	LYTVA_18698	ORYLA14485
OG0000183	LYTVA_29269	ORYLA03838, ORYLA03086, ORYLA10707, ORYLA07386, ORYLA05009, ORYLA00092
OG0000183	LYTVA_12902	ORYLA03426
OG0000183	LYTVA_28105	ORYLA03815
OG0000184	LYTVA_22049, LYTVA_02101, LYTVA_11407, LYTVA_11408	ORYLA13442, ORYLA13444, ORYLA13443
OG0000185	LYTVA_22522	ORYLA15712, ORYLA15972, ORYLA09436
OG0000185	LYTVA_05708	ORYLA12658, ORYLA02266, ORYLA07574
OG0000185	LYTVA_27187	ORYLA11753, ORYLA05335
OG0000187	LYTVA_22390	ORYLA18399
OG0000188	LYTVA_29520	ORYLA02679, ORYLA17741, ORYLA00508
OG0000190	LYTVA_08213	ORYLA06271, ORYLA02455, ORYLA06273, ORYLA12967, ORYLA02454
OG0000192	LYTVA_22840	ORYLA08947, ORYLA19527, ORYLA20454, ORYLA00818, ORYLA13158
OG0000192	LYTVA_17555	ORYLA18141
OG0000192	LYTVA_04263, LYTVA_18552	ORYLA16694
OG0000193	LYTVA_03510	ORYLA02650, ORYLA17280, ORYLA18753, ORYLA17279, ORYLA04135, ORYLA19839
OG0000194	LYTVA_10369, LYTVA_19148, LYTVA_19770, LYTVA_19763, LYTVA_12264, LYTVA_12263, LYTVA_12262, LYTVA_24414	ORYLA03335, ORYLA10209, ORYLA09317
OG0000197	LYTVA_01365	ORYLA01697, ORYLA05763, ORYLA14664, ORYLA12127
OG0000201	LYTVA_05027	ORYLA16516, ORYLA00614, ORYLA00794, ORYLA17010
OG0000201	LYTVA_03480	ORYLA17554, ORYLA04556, ORYLA03543
OG0000201	LYTVA_05441	ORYLA11410, ORYLA04401, ORYLA17966
OG0000202	LYTVA_19347, LYTVA_19795	ORYLA08109, ORYLA18114, ORYLA17987, ORYLA05097, ORYLA08265, ORYLA07710, ORYLA01328, ORYLA04936, ORYLA08130, ORYLA06184
OG0000203	LYTVA_05320	ORYLA02186, ORYLA05651, ORYLA02226
OG0000203	LYTVA_26037	ORYLA06336, ORYLA13132, ORYLA15645
OG0000203	LYTVA_15099	ORYLA15587
OG0000204	LYTVA_09811	ORYLA19568
OG0000204	LYTVA_08501	ORYLA14833, ORYLA12329, ORYLA11040
OG0000205	LYTVA_26646	ORYLA10735, ORYLA11823, ORYLA04847, ORYLA00096
OG0000205	LYTVA_13205	ORYLA07839, ORYLA16466, ORYLA01806
OG0000205	LYTVA_10395, LYTVA_08282	ORYLA08887, ORYLA07906, ORYLA16386, ORYLA08645, ORYLA09823
OG0000206	LYTVA_04961, LYTVA_02159, LYTVA_02157	ORYLA19707, ORYLA12010
OG0000206	LYTVA_02672, LYTVA_18570, LYTVA_28103, LYTVA_05763, LYTVA_03896, LYTVA_15265, LYTVA_13978, LYTVA_13983, LYTVA_04052, LYTVA_26071, LYTVA_26070	ORYLA04922
OG0000207	LYTVA_11110, LYTVA_21753, LYTVA_28234, LYTVA_23513	ORYLA12926, ORYLA15852
OG0000208	LYTVA_06810, LYTVA_29323, LYTVA_05690, LYTVA_05691, LYTVA_28941	ORYLA16091, ORYLA04477, ORYLA03969, ORYLA14541
OG0000211	LYTVA_13895	ORYLA03809, ORYLA03810
OG0000211	LYTVA_06449	ORYLA05322
OG0000211	LYTVA_04294	ORYLA04972
OG0000211	LYTVA_06557	ORYLA02476, ORYLA17530, ORYLA18617
OG0000211	LYTVA_26568	ORYLA15118, ORYLA12450
OG0000213	LYTVA_09081, LYTVA_26281, LYTVA_07948, LYTVA_25250, LYTVA_25252, LYTVA_14214, LYTVA_25244, LYTVA_08396	ORYLA03846, ORYLA17582
OG0000215	LYTVA_05533, LYTVA_09456, LYTVA_02687, LYTVA_25933	ORYLA04441, ORYLA17376
OG0000216	LYTVA_00035	ORYLA01656
OG0000218	LYTVA_12244, LYTVA_02104	ORYLA15885
OG0000220	LYTVA_04465, LYTVA_04466, LYTVA_04468	ORYLA06609, ORYLA09295
OG0000221	LYTVA_17595	ORYLA19844, ORYLA09679, ORYLA09153, ORYLA06716, ORYLA16420, ORYLA20056
OG0000221	LYTVA_04768	ORYLA03306, ORYLA16226, ORYLA13864
OG0000221	LYTVA_08100	ORYLA19366, ORYLA06146, ORYLA01810, ORYLA16468
OG0000223	LYTVA_24317	ORYLA10038, ORYLA11518
OG0000225	LYTVA_20688, LYTVA_20689, LYTVA_18494	ORYLA10962, ORYLA15835, ORYLA13765, ORYLA15534, ORYLA19091, ORYLA15739, ORYLA02794, ORYLA01507
OG0000227	LYTVA_07921	ORYLA09705, ORYLA16473
OG0000227	LYTVA_00830	ORYLA07142, ORYLA14920, ORYLA14919
OG0000227	LYTVA_00289, LYTVA_24191	ORYLA07005, ORYLA07006, ORYLA13332
OG0000228	LYTVA_02590	ORYLA04088, ORYLA03535, ORYLA04089, ORYLA00004, ORYLA00005, ORYLA01119
OG0000229	LYTVA_09325, LYTVA_06193, LYTVA_06192	ORYLA09346
OG0000230	LYTVA_29471	ORYLA10690
OG0000231	LYTVA_23091	ORYLA01387, ORYLA04281, ORYLA19832, ORYLA13508, ORYLA19448, ORYLA09456
OG0000231	LYTVA_01782	ORYLA08962
OG0000232	LYTVA_10574	ORYLA20493
OG0000233	LYTVA_05981	ORYLA18003
OG0000234	LYTVA_19906	ORYLA11249, ORYLA14751
OG0000235	LYTVA_28399, LYTVA_23583	ORYLA14889, ORYLA01167, ORYLA04027, ORYLA10002
OG0000235	LYTVA_28400, LYTVA_29011, LYTVA_24567	ORYLA07335
OG0000236	LYTVA_03072	ORYLA12896, ORYLA06350
OG0000236	LYTVA_06365	ORYLA11551
OG0000238	LYTVA_04511	ORYLA07768
OG0000238	LYTVA_21260, LYTVA_04828, LYTVA_26584	ORYLA07061, ORYLA18743, ORYLA15964
OG0000239	LYTVA_06349	ORYLA11432, ORYLA10759
OG0000239	LYTVA_09698, LYTVA_06433	ORYLA19462, ORYLA07829, ORYLA05627, ORYLA01800
OG0000240	LYTVA_19630	ORYLA19584
OG0000242	LYTVA_20520	ORYLA11284, ORYLA20306, ORYLA07965
OG0000245	LYTVA_25068, LYTVA_25070, LYTVA_25069	ORYLA15217, ORYLA11246, ORYLA04509, ORYLA03682, ORYLA06224, ORYLA16414, ORYLA07883, ORYLA09803, ORYLA05566, ORYLA05567, ORYLA08317, ORYLA16849, ORYLA08043, ORYLA05783, ORYLA00278, ORYLA00279, ORYLA17013
OG0000246	LYTVA_06938	ORYLA17250
OG0000248	LYTVA_10723	ORYLA19716, ORYLA01732, ORYLA06052, ORYLA06051
OG0000250	LYTVA_04806, LYTVA_21908	ORYLA14962
OG0000250	LYTVA_28209	ORYLA16891
OG0000250	LYTVA_07981, LYTVA_05636	ORYLA11002
OG0000251	LYTVA_10259	ORYLA19579, ORYLA14495
OG0000251	LYTVA_03091	ORYLA09347, ORYLA13883, ORYLA03324
OG0000255	LYTVA_14731, LYTVA_05053, LYTVA_05047, LYTVA_01200, LYTVA_21255, LYTVA_21254, LYTVA_22664, LYTVA_22659, LYTVA_22497, LYTVA_19292	ORYLA12113
OG0000256	LYTVA_17873	ORYLA02742, ORYLA16602, ORYLA00877
OG0000256	LYTVA_25028, LYTVA_05484, LYTVA_26739, LYTVA_18612, LYTVA_19747	ORYLA19550, ORYLA12202, ORYLA14805, ORYLA12201
OG0000257	LYTVA_13638	ORYLA07342, ORYLA19508, ORYLA14895
OG0000257	LYTVA_27307	ORYLA11428, ORYLA00194, ORYLA04615, ORYLA01083, ORYLA04202
OG0000258	LYTVA_18309	ORYLA13731, ORYLA14055, ORYLA11238
OG0000258	LYTVA_23522	ORYLA10418, ORYLA04818, ORYLA08148
OG0000259	LYTVA_29137	ORYLA03307, ORYLA00956, ORYLA03309, ORYLA03308, ORYLA03323, ORYLA03315, ORYLA03642, ORYLA04173, ORYLA03317, ORYLA03318, ORYLA03312, ORYLA03322, ORYLA03310, ORYLA03314, ORYLA03313, ORYLA03311, ORYLA03321, ORYLA03320, ORYLA03319
OG0000260	LYTVA_02941	ORYLA10907, ORYLA18428, ORYLA15874
OG0000263	LYTVA_26683, LYTVA_26681, LYTVA_02420, LYTVA_23954, LYTVA_25318, LYTVA_01787, LYTVA_11286, LYTVA_01164, LYTVA_01126, LYTVA_12585, LYTVA_17091, LYTVA_12584, LYTVA_16230, LYTVA_10870, LYTVA_16231, LYTVA_27872, LYTVA_16078, LYTVA_19963, LYTVA_13531, LYTVA_15250, LYTVA_13529, LYTVA_13530, LYTVA_21007, LYTVA_13663, LYTVA_09794, LYTVA_26223, LYTVA_01736, LYTVA_01737	ORYLA00024
OG0000265	LYTVA_27683	ORYLA12872, ORYLA06630, ORYLA16609, ORYLA00871, ORYLA18135, ORYLA02583
OG0000265	LYTVA_23503	ORYLA17739, ORYLA10912, ORYLA14726
OG0000266	LYTVA_29614	ORYLA16539
OG0000268	LYTVA_05677	ORYLA05672, ORYLA09801, ORYLA05671
OG0000269	LYTVA_01038	ORYLA12238, ORYLA16437, ORYLA07123, ORYLA07121, ORYLA09219
OG0000270	LYTVA_15035	ORYLA04109, ORYLA11496
OG0000270	LYTVA_24403	ORYLA03400
OG0000272	LYTVA_01003	ORYLA01727, ORYLA05346, ORYLA10396, ORYLA15887, ORYLA20158, ORYLA03232, ORYLA18754
OG0000275	LYTVA_10999	ORYLA10602
OG0000275	LYTVA_02566	ORYLA19424
OG0000275	LYTVA_22342	ORYLA01109
OG0000275	LYTVA_25132	ORYLA08098, ORYLA00342, ORYLA00341, ORYLA02599
OG0000276	LYTVA_09052, LYTVA_23763	ORYLA12948
OG0000276	LYTVA_20409, LYTVA_17536	ORYLA07457, ORYLA07458
OG0000277	LYTVA_08395	ORYLA07913, ORYLA13592, ORYLA17906
OG0000278	LYTVA_26707	ORYLA02326
OG0000278	LYTVA_29542	ORYLA04766
OG0000278	LYTVA_18701	ORYLA17596
OG0000280	LYTVA_28845	ORYLA11520
OG0000280	LYTVA_06803	ORYLA12009, ORYLA14903
OG0000281	LYTVA_17979	ORYLA13690, ORYLA18802, ORYLA15942, ORYLA10808, ORYLA13337, ORYLA07002, ORYLA09322
OG0000281	LYTVA_26426	ORYLA12563, ORYLA03894, ORYLA01378
OG0000282	LYTVA_01761	ORYLA00210, ORYLA09022
OG0000282	LYTVA_10300	ORYLA18951
OG0000282	LYTVA_07993	ORYLA01496
OG0000284	LYTVA_15352, LYTVA_18853, LYTVA_15353, LYTVA_05389	ORYLA12966, ORYLA01651, ORYLA17103, ORYLA18256
OG0000284	LYTVA_20653	ORYLA20455, ORYLA00383
OG0000285	LYTVA_02472, LYTVA_02471, LYTVA_16191	ORYLA18449
OG0000289	LYTVA_08530	ORYLA11776
OG0000290	LYTVA_06632, LYTVA_11129, LYTVA_02820	ORYLA20080, ORYLA20081
OG0000292	LYTVA_05187, LYTVA_14459, LYTVA_15980, LYTVA_27661, LYTVA_06271, LYTVA_06767, LYTVA_03654, LYTVA_10095, LYTVA_12394, LYTVA_26705, LYTVA_18131	ORYLA04250
OG0000295	LYTVA_08756, LYTVA_13817	ORYLA03631
OG0000295	LYTVA_18727	ORYLA16746, ORYLA00613
OG0000296	LYTVA_13401, LYTVA_19334	ORYLA02357, ORYLA13209
OG0000296	LYTVA_22295	ORYLA17335, ORYLA12148
OG0000296	LYTVA_12833, LYTVA_28597	ORYLA05484, ORYLA12730
OG0000297	LYTVA_19724, LYTVA_16431, LYTVA_13814, LYTVA_07235, LYTVA_26538, LYTVA_28956, LYTVA_21401, LYTVA_21400, LYTVA_25561, LYTVA_13594	ORYLA02364, ORYLA14934, ORYLA17528, ORYLA17276
OG0000298	LYTVA_13625, LYTVA_23486, LYTVA_08908, LYTVA_14906, LYTVA_25498	ORYLA07637, ORYLA08867, ORYLA17620, ORYLA02644, ORYLA07534
OG0000299	LYTVA_07089	ORYLA06308, ORYLA15623
OG0000300	LYTVA_02514, LYTVA_02929	ORYLA01942, ORYLA05122
OG0000302	LYTVA_01256	ORYLA08419
OG0000303	LYTVA_20836	ORYLA16302
OG0000305	LYTVA_16632	ORYLA05505
OG0000305	LYTVA_15733	ORYLA02167, ORYLA05631, ORYLA20085, ORYLA06691, ORYLA14370, ORYLA15761
OG0000306	LYTVA_05730	ORYLA04450, ORYLA08161, ORYLA04852, ORYLA02312, ORYLA17215, ORYLA00329, ORYLA19413
OG0000307	LYTVA_10007	ORYLA02300, ORYLA17392, ORYLA14634
OG0000308	LYTVA_17738, LYTVA_10665	ORYLA08644
OG0000309	LYTVA_17019, LYTVA_16555	ORYLA11241
OG0000312	LYTVA_24273	ORYLA12072, ORYLA02919
OG0000312	LYTVA_30225	ORYLA07558
OG0000312	LYTVA_14217	ORYLA20410, ORYLA04032
OG0000313	LYTVA_13685	ORYLA07713, ORYLA09993
OG0000314	LYTVA_06213	ORYLA17105, ORYLA17107
OG0000314	LYTVA_04787	ORYLA07735, ORYLA16991, ORYLA16992, ORYLA16282, ORYLA05811
OG0000315	LYTVA_09346	ORYLA10390, ORYLA03355
OG0000315	LYTVA_15142	ORYLA09757, ORYLA06311, ORYLA09200
OG0000315	LYTVA_26355	ORYLA14332, ORYLA10891
OG0000316	LYTVA_11631	ORYLA05028, ORYLA00489, ORYLA00488
OG0000316	LYTVA_05423	ORYLA06812, ORYLA13482
OG0000317	LYTVA_06194	ORYLA11482, ORYLA19885, ORYLA01724, ORYLA05343
OG0000319	LYTVA_14716	ORYLA07102
OG0000319	LYTVA_10385, LYTVA_22668	ORYLA17421, ORYLA02486, ORYLA17422
OG0000321	LYTVA_23191	ORYLA16703, ORYLA00623
OG0000321	LYTVA_08758	ORYLA01005, ORYLA09493, ORYLA09170, ORYLA01006, ORYLA09494, ORYLA09171
OG0000322	LYTVA_08299, LYTVA_00474	ORYLA02330, ORYLA02329
OG0000323	LYTVA_24178, LYTVA_03400	ORYLA05750
OG0000323	LYTVA_14040	ORYLA06414, ORYLA19842, ORYLA10008
OG0000324	LYTVA_19435	ORYLA07966
OG0000326	LYTVA_18602	ORYLA13893
OG0000328	LYTVA_11793, LYTVA_17362	ORYLA07598, ORYLA01753, ORYLA05454, ORYLA05455, ORYLA14292, ORYLA20008
OG0000329	LYTVA_04971	ORYLA15753, ORYLA13741, ORYLA08617, ORYLA09747, ORYLA08863, ORYLA07072, ORYLA07907
OG0000330	LYTVA_10062, LYTVA_00390, LYTVA_08866	ORYLA11384, ORYLA11385
OG0000333	LYTVA_05748, LYTVA_16654	ORYLA02740
OG0000334	LYTVA_05579, LYTVA_27451, LYTVA_26985, LYTVA_19447, LYTVA_14665, LYTVA_23457, LYTVA_26982, LYTVA_24482, LYTVA_14664, LYTVA_26630, LYTVA_26983, LYTVA_02495, LYTVA_02498	ORYLA17002
OG0000337	LYTVA_03907	ORYLA19308, ORYLA19275
OG0000338	LYTVA_05136	ORYLA03979, ORYLA03456, ORYLA02319
OG0000338	LYTVA_00791	ORYLA17367, ORYLA06348
OG0000338	LYTVA_01358	ORYLA01999, ORYLA20309, ORYLA06130
OG0000339	LYTVA_02463, LYTVA_19838, LYTVA_21464, LYTVA_02464, LYTVA_21590, LYTVA_21611, LYTVA_06903, LYTVA_21467	ORYLA13968
OG0000341	LYTVA_10929	ORYLA09071, ORYLA11727, ORYLA13974, ORYLA02031
OG0000344	LYTVA_20774, LYTVA_20773	ORYLA04585, ORYLA07404, ORYLA00179, ORYLA17833
OG0000345	LYTVA_25222	ORYLA17736, ORYLA03893, ORYLA18632, ORYLA19612, ORYLA01382, ORYLA08221
OG0000346	LYTVA_28106	ORYLA18917
OG0000349	LYTVA_17287, LYTVA_29813, LYTVA_24225, LYTVA_25473, LYTVA_24224, LYTVA_30170, LYTVA_19301, LYTVA_19693, LYTVA_30167, LYTVA_23471, LYTVA_05966, LYTVA_30169, LYTVA_30168, LYTVA_24227, LYTVA_23889, LYTVA_23887, LYTVA_24226, LYTVA_03186, LYTVA_03183, LYTVA_07990, LYTVA_01925, LYTVA_20167, LYTVA_13420, LYTVA_27719, LYTVA_04109	ORYLA12838, ORYLA06978
OG0000350	LYTVA_20079	ORYLA15941, ORYLA15940, ORYLA14279, ORYLA08983, ORYLA05129, ORYLA01930
OG0000350	LYTVA_15873	ORYLA19267, ORYLA07162
OG0000350	LYTVA_19278	ORYLA09458
OG0000350	LYTVA_25339	ORYLA10263, ORYLA11347
OG0000352	LYTVA_04087, LYTVA_27834	ORYLA02626, ORYLA13214, ORYLA13215, ORYLA16805, ORYLA00708, ORYLA00709
OG0000352	LYTVA_04222	ORYLA19045
OG0000352	LYTVA_11143, LYTVA_11144	ORYLA15089
OG0000356	LYTVA_17493, LYTVA_26914, LYTVA_26912, LYTVA_03031	ORYLA03036
OG0000356	LYTVA_12824, LYTVA_04860, LYTVA_25247	ORYLA20188, ORYLA13681
OG0000357	LYTVA_11987	ORYLA17822
OG0000357	LYTVA_16315	ORYLA11167, ORYLA14261, ORYLA15724
OG0000358	LYTVA_08930, LYTVA_29814	ORYLA20349
OG0000358	LYTVA_21272	ORYLA11009
OG0000358	LYTVA_01288	ORYLA09492
OG0000359	LYTVA_13862	ORYLA12664, ORYLA16724
OG0000359	LYTVA_16943	ORYLA09391, ORYLA16382
OG0000359	LYTVA_21076	ORYLA01269
OG0000360	LYTVA_29199, LYTVA_27053, LYTVA_29200	ORYLA09367, ORYLA12791
OG0000360	LYTVA_05530	ORYLA14415
OG0000363	LYTVA_19730, LYTVA_05256	ORYLA12525
OG0000363	LYTVA_02850, LYTVA_15234, LYTVA_19502, LYTVA_12892	ORYLA06099, ORYLA19085, ORYLA08262, ORYLA01904
OG0000364	LYTVA_03241, LYTVA_12339, LYTVA_24462, LYTVA_21604, LYTVA_02959, LYTVA_06968, LYTVA_19018, LYTVA_21819	ORYLA19293
OG0000365	LYTVA_02311	ORYLA03808, ORYLA04263, ORYLA09099, ORYLA06385, ORYLA08881, ORYLA17112
OG0000367	LYTVA_24456	ORYLA11251, ORYLA13727, ORYLA14050
OG0000371	LYTVA_00668, LYTVA_00667	ORYLA07825, ORYLA07827
OG0000371	LYTVA_22063	ORYLA07826
OG0000371	LYTVA_24627	ORYLA07824
OG0000372	LYTVA_03697	ORYLA16999, ORYLA12426
OG0000372	LYTVA_13806	ORYLA15492, ORYLA11861
OG0000373	LYTVA_08644	ORYLA17975, ORYLA07919, ORYLA16362
OG0000374	LYTVA_22056	ORYLA19024, ORYLA09807, ORYLA15744
OG0000374	LYTVA_28388	ORYLA04768, ORYLA17516, ORYLA02630
OG0000374	LYTVA_17909	ORYLA15743, ORYLA10304, ORYLA09808
OG0000375	LYTVA_06266	ORYLA16528, ORYLA07976, ORYLA16760, ORYLA08298, ORYLA07775, ORYLA08187, ORYLA08185, ORYLA16640
OG0000375	LYTVA_07238	ORYLA04642, ORYLA11940
OG0000378	LYTVA_03257	ORYLA05982, ORYLA05320, ORYLA08586, ORYLA09562, ORYLA01469
OG0000378	LYTVA_02110	ORYLA04523, ORYLA09575, ORYLA01926, ORYLA05901
OG0000379	LYTVA_05437	ORYLA03532
OG0000379	LYTVA_18554	ORYLA08182
OG0000379	LYTVA_20027	ORYLA00689
OG0000379	LYTVA_23890, LYTVA_08324	ORYLA02012
OG0000382	LYTVA_27057	ORYLA14758, ORYLA11219
OG0000382	LYTVA_02944	ORYLA15461, ORYLA14549, ORYLA11229
OG0000383	LYTVA_24014	ORYLA00815, ORYLA00814
OG0000384	LYTVA_14422	ORYLA19370
OG0000384	LYTVA_30064	ORYLA05624
OG0000386	LYTVA_00886, LYTVA_03276, LYTVA_08700, LYTVA_21382, LYTVA_20542, LYTVA_13854	ORYLA00517, ORYLA01282, ORYLA04071
OG0000389	LYTVA_09557	ORYLA19978, ORYLA08372, ORYLA04896
OG0000391	LYTVA_14419	ORYLA04923, ORYLA08111
OG0000393	LYTVA_07049, LYTVA_04769, LYTVA_02534, LYTVA_19296	ORYLA17272
OG0000393	LYTVA_29904	ORYLA18186
OG0000395	LYTVA_07488	ORYLA03651, ORYLA03851, ORYLA04258, ORYLA03410
OG0000396	LYTVA_29756	ORYLA14823, ORYLA12190
OG0000396	LYTVA_24408	ORYLA18015, ORYLA13580, ORYLA12876, ORYLA06631, ORYLA02430, ORYLA18139, ORYLA19526, ORYLA08948, ORYLA00583, ORYLA16575
OG0000397	LYTVA_01829	ORYLA10415
OG0000399	LYTVA_23258	ORYLA11402, ORYLA10522
OG0000399	LYTVA_10216	ORYLA11860
OG0000400	LYTVA_21682	ORYLA05314
OG0000400	LYTVA_00063	ORYLA02904
OG0000401	LYTVA_03050, LYTVA_06551, LYTVA_17743, LYTVA_12806	ORYLA08217, ORYLA07125, ORYLA09210
OG0000402	LYTVA_17451, LYTVA_17450	ORYLA12469
OG0000403	LYTVA_09740, LYTVA_17322, LYTVA_05699	ORYLA01357
OG0000404	LYTVA_11246	ORYLA07320
OG0000404	LYTVA_11319, LYTVA_26787	ORYLA13254, ORYLA19722
OG0000405	LYTVA_02873	ORYLA06036, ORYLA14984, ORYLA12719, ORYLA17691
OG0000411	LYTVA_28501	ORYLA01687, ORYLA10375, ORYLA11322
OG0000412	LYTVA_01548, LYTVA_08305	ORYLA13397
OG0000412	LYTVA_13235	ORYLA17848, ORYLA01673
OG0000413	LYTVA_30013	ORYLA10551, ORYLA11652, ORYLA11343, ORYLA03076, ORYLA03075
OG0000413	LYTVA_27164	ORYLA10219, ORYLA12848, ORYLA03097, ORYLA04188
OG0000415	LYTVA_15027, LYTVA_27129, LYTVA_27126, LYTVA_00428, LYTVA_17858, LYTVA_17856	ORYLA13398, ORYLA12836, ORYLA06749, ORYLA07517, ORYLA14455, ORYLA15194
OG0000417	LYTVA_04747, LYTVA_02916, LYTVA_06178, LYTVA_20445	ORYLA10936
OG0000422	LYTVA_06865	ORYLA01866, ORYLA10570, ORYLA10569, ORYLA10571, ORYLA11363, ORYLA16053
OG0000424	LYTVA_23549, LYTVA_05964, LYTVA_25545, LYTVA_03567	ORYLA19753
OG0000425	LYTVA_08575	ORYLA03494, ORYLA04753, ORYLA10256, ORYLA11610
OG0000425	LYTVA_01661, LYTVA_16295	ORYLA19674
OG0000426	LYTVA_06898	ORYLA01331, ORYLA03961
OG0000426	LYTVA_28523, LYTVA_10466	ORYLA16632, ORYLA05829, ORYLA16908
OG0000427	LYTVA_16595	ORYLA19867, ORYLA12374
OG0000427	LYTVA_19896	ORYLA14494, ORYLA06953, ORYLA03526
OG0000431	LYTVA_04640	ORYLA06581, ORYLA12268, ORYLA09572
OG0000432	LYTVA_08315	ORYLA11066, ORYLA14578, ORYLA13787, ORYLA15822
OG0000432	LYTVA_02449	ORYLA11107, ORYLA15352, ORYLA13847, ORYLA13769
OG0000433	LYTVA_26219	ORYLA20053, ORYLA16936
OG0000433	LYTVA_06955	ORYLA11555, ORYLA11554, ORYLA20072
OG0000435	LYTVA_13773, LYTVA_29418	ORYLA07794
OG0000435	LYTVA_27506	ORYLA09187, ORYLA06556, ORYLA01852, ORYLA10582, ORYLA11407, ORYLA15982, ORYLA14458
OG0000436	LYTVA_21248	ORYLA08530, ORYLA02125
OG0000437	LYTVA_05214, LYTVA_25460	ORYLA10009
OG0000442	LYTVA_03518	ORYLA03345, ORYLA09542
OG0000442	LYTVA_02198	ORYLA09139, ORYLA02244
OG0000442	LYTVA_11814, LYTVA_13337	ORYLA19506, ORYLA00798, ORYLA17054
OG0000443	LYTVA_07561	ORYLA05691, ORYLA19682
OG0000444	LYTVA_22417, LYTVA_07815	ORYLA10830, ORYLA14231, ORYLA14616
OG0000444	LYTVA_19323	ORYLA15046
OG0000446	LYTVA_21122	ORYLA11424
OG0000446	LYTVA_02398, LYTVA_06665	ORYLA12344
OG0000447	LYTVA_12231	ORYLA00469, ORYLA14196, ORYLA04123, ORYLA03133, ORYLA03913
OG0000448	LYTVA_02468	ORYLA09927, ORYLA09928, ORYLA06684
OG0000450	LYTVA_17101	ORYLA18902, ORYLA03353
OG0000452	LYTVA_06720, LYTVA_26610	ORYLA19279, ORYLA11266, ORYLA14382
OG0000453	LYTVA_08205, LYTVA_27618, LYTVA_26520, LYTVA_16783	ORYLA14626
OG0000457	LYTVA_13385, LYTVA_29764	ORYLA12616, ORYLA12615
OG0000458	LYTVA_22216	ORYLA11502, ORYLA12536
