Orthogroup	LYTVA_ok	AMPFI_ok
OG0000943	LYTVA_28974	AMPFI_25624
OG0000943	LYTVA_14187, LYTVA_14188	AMPFI_01279
OG0000944	LYTVA_08967	AMPFI_08499
OG0000945	LYTVA_24430	AMPFI_11479
OG0000946	LYTVA_21339, LYTVA_18138	AMPFI_23608
OG0000947	LYTVA_21967	AMPFI_04579
OG0000947	LYTVA_02610	AMPFI_02830
OG0000949	LYTVA_25907	AMPFI_05269
OG0000950	LYTVA_05291	AMPFI_18145
OG0000951	LYTVA_06560	AMPFI_22274, AMPFI_02878
OG0000951	LYTVA_25198	AMPFI_14404
OG0000952	LYTVA_15183	AMPFI_07302
OG0000952	LYTVA_27737	AMPFI_04586
OG0000953	LYTVA_04277, LYTVA_28070, LYTVA_09640, LYTVA_21901	AMPFI_04696
OG0000954	LYTVA_18195	AMPFI_20580, AMPFI_25977
OG0000954	LYTVA_05025	AMPFI_05682
OG0000955	LYTVA_15857	AMPFI_06876
OG0000956	LYTVA_21381, LYTVA_12086	AMPFI_15630
OG0000957	LYTVA_29537	AMPFI_23600
OG0000960	LYTVA_21462	AMPFI_10077
OG0000963	LYTVA_11219	AMPFI_05536
OG0000964	LYTVA_26196	AMPFI_17923, AMPFI_15487, AMPFI_19681
OG0000965	LYTVA_08512, LYTVA_30143	AMPFI_19565
OG0000965	LYTVA_17394	AMPFI_15550
OG0000965	LYTVA_12319	AMPFI_04099
OG0000966	LYTVA_03424, LYTVA_03969	AMPFI_13605
OG0000967	LYTVA_06230	AMPFI_25346
OG0000967	LYTVA_06235	AMPFI_07326
OG0000969	LYTVA_24552, LYTVA_21412, LYTVA_21065	AMPFI_25200
OG0000970	LYTVA_26609	AMPFI_08215
OG0000972	LYTVA_27486	AMPFI_02188
OG0000972	LYTVA_02986, LYTVA_11435	AMPFI_09775
OG0000973	LYTVA_03075	AMPFI_12954
OG0000974	LYTVA_18520, LYTVA_07191, LYTVA_18514, LYTVA_15617	AMPFI_12784, AMPFI_24248, AMPFI_16221
OG0000976	LYTVA_04443	AMPFI_18379
OG0000976	LYTVA_09442	AMPFI_22577
OG0000977	LYTVA_12206	AMPFI_07484
OG0000977	LYTVA_10438	AMPFI_15809
OG0000977	LYTVA_22167	AMPFI_03209
OG0000979	LYTVA_01203	AMPFI_11199, AMPFI_19528
OG0000981	LYTVA_01774, LYTVA_01773	AMPFI_23802, AMPFI_18811, AMPFI_05565
OG0000981	LYTVA_29410	AMPFI_04285
OG0000981	LYTVA_29882	AMPFI_03663
OG0000982	LYTVA_01090	AMPFI_14398
OG0000983	LYTVA_28564	AMPFI_16960, AMPFI_07554
OG0000983	LYTVA_10964, LYTVA_06932, LYTVA_07862, LYTVA_00716	AMPFI_02021, AMPFI_17167, AMPFI_06757, AMPFI_00943
OG0000984	LYTVA_20605	AMPFI_10960
OG0000984	LYTVA_23816, LYTVA_17983	AMPFI_15775
OG0000985	LYTVA_22922	AMPFI_12470
OG0000986	LYTVA_05339	AMPFI_07828
OG0000987	LYTVA_29210	AMPFI_23099
OG0000988	LYTVA_10317, LYTVA_11083	AMPFI_24561
OG0000992	LYTVA_26659, LYTVA_01840	AMPFI_08334
OG0000993	LYTVA_17730, LYTVA_18314	AMPFI_12469
OG0000994	LYTVA_00968	AMPFI_08034
OG0000994	LYTVA_25056	AMPFI_10949
OG0000997	LYTVA_09372	AMPFI_18380
OG0000997	LYTVA_29274, LYTVA_12640	AMPFI_12727
OG0000997	LYTVA_28518, LYTVA_12834, LYTVA_19954, LYTVA_01250, LYTVA_03648, LYTVA_18467	AMPFI_16934
OG0000998	LYTVA_29352, LYTVA_30148, LYTVA_09122, LYTVA_30152, LYTVA_30151, LYTVA_11443, LYTVA_03803	AMPFI_21171
OG0000999	LYTVA_17675, LYTVA_00175	AMPFI_12976, AMPFI_03412
OG0001000	LYTVA_27555	AMPFI_02319, AMPFI_10736
OG0001001	LYTVA_02181	AMPFI_06409
OG0001002	LYTVA_01211	AMPFI_21134
OG0001003	LYTVA_24521	AMPFI_04602
OG0001005	LYTVA_12001	AMPFI_08475
OG0001005	LYTVA_29339	AMPFI_09343
OG0001006	LYTVA_30116	AMPFI_14604
OG0001006	LYTVA_11326	AMPFI_23083
OG0001007	LYTVA_09219	AMPFI_02923
OG0001008	LYTVA_14143	AMPFI_22903
OG0001009	LYTVA_20690, LYTVA_03437	AMPFI_05554
OG0001015	LYTVA_16130	AMPFI_07651
OG0001016	LYTVA_27385, LYTVA_23205	AMPFI_10130
OG0001016	LYTVA_10008	AMPFI_08991
OG0001018	LYTVA_08364	AMPFI_03134
OG0001018	LYTVA_04534	AMPFI_05980
OG0001019	LYTVA_10901, LYTVA_10902	AMPFI_13368
OG0001021	LYTVA_30213	AMPFI_14678
OG0001022	LYTVA_29702, LYTVA_07313	AMPFI_10268
OG0001023	LYTVA_29811	AMPFI_08517
OG0001024	LYTVA_13785, LYTVA_28952	AMPFI_04961
OG0001025	LYTVA_27970, LYTVA_16561, LYTVA_08440, LYTVA_17173	AMPFI_21771
OG0001026	LYTVA_26222	AMPFI_03842
OG0001028	LYTVA_02453	AMPFI_24614
OG0001029	LYTVA_00344	AMPFI_16108
OG0001029	LYTVA_09938	AMPFI_15855
OG0001030	LYTVA_13104	AMPFI_23968
OG0001031	LYTVA_13786	AMPFI_05042
OG0001032	LYTVA_23396	AMPFI_16468
OG0001033	LYTVA_27425	AMPFI_11384
OG0001034	LYTVA_22671, LYTVA_06987	AMPFI_26029
OG0001034	LYTVA_06988, LYTVA_22670	AMPFI_15409
OG0001036	LYTVA_01189	AMPFI_23633
OG0001037	LYTVA_07115	AMPFI_24179
OG0001039	LYTVA_28151	AMPFI_14266
OG0001039	LYTVA_04517	AMPFI_08765
OG0001039	LYTVA_01352	AMPFI_14267
OG0001041	LYTVA_15249, LYTVA_15246, LYTVA_06829, LYTVA_06828, LYTVA_22754, LYTVA_03875, LYTVA_17584, LYTVA_11499, LYTVA_25955, LYTVA_07914	AMPFI_14934, AMPFI_18354, AMPFI_00086, AMPFI_04196
OG0001042	LYTVA_13445	AMPFI_15466, AMPFI_23740
OG0001043	LYTVA_02035, LYTVA_01167, LYTVA_28190	AMPFI_10384
OG0001043	LYTVA_25539	AMPFI_24132
OG0001043	LYTVA_02626	AMPFI_11304
OG0001044	LYTVA_06578	AMPFI_04650
OG0001047	LYTVA_10366	AMPFI_09147
OG0001047	LYTVA_28083	AMPFI_02704
OG0001048	LYTVA_00731	AMPFI_24104
OG0001048	LYTVA_09405	AMPFI_00575
OG0001049	LYTVA_25001, LYTVA_11198	AMPFI_10283
OG0001049	LYTVA_09888	AMPFI_08679
OG0001050	LYTVA_04036, LYTVA_16457	AMPFI_10641
OG0001053	LYTVA_05734	AMPFI_08985
OG0001055	LYTVA_28532, LYTVA_18736, LYTVA_18735	AMPFI_18194
OG0001056	LYTVA_01786	AMPFI_13808
OG0001058	LYTVA_02007	AMPFI_03304
OG0001059	LYTVA_00483	AMPFI_13123
OG0001060	LYTVA_13944	AMPFI_24245
OG0001061	LYTVA_12810	AMPFI_08287
OG0001061	LYTVA_30197, LYTVA_08759	AMPFI_10093, AMPFI_15927
OG0001062	LYTVA_17131, LYTVA_15828	AMPFI_00636
OG0001063	LYTVA_19095	AMPFI_06965
OG0001063	LYTVA_07378, LYTVA_27583	AMPFI_02456
OG0001064	LYTVA_11261	AMPFI_18491, AMPFI_13276, AMPFI_11404
OG0001065	LYTVA_23523	AMPFI_17895
OG0001065	LYTVA_14105	AMPFI_25290, AMPFI_20969
OG0001065	LYTVA_06010, LYTVA_21236, LYTVA_21237, LYTVA_08594, LYTVA_27514, LYTVA_05649	AMPFI_20706
OG0001067	LYTVA_25739, LYTVA_17028	AMPFI_07922
OG0001068	LYTVA_12120	AMPFI_09936
OG0001072	LYTVA_21778	AMPFI_21446
OG0001072	LYTVA_21225	AMPFI_13752, AMPFI_20806, AMPFI_22954, AMPFI_13751
OG0001073	LYTVA_18221	AMPFI_19188
OG0001075	LYTVA_24384	AMPFI_00014
OG0001076	LYTVA_12589	AMPFI_09505
OG0001077	LYTVA_07624	AMPFI_17348
OG0001078	LYTVA_23690, LYTVA_03209	AMPFI_08816
OG0001079	LYTVA_13000	AMPFI_02862
OG0001080	LYTVA_00946	AMPFI_00813
OG0001080	LYTVA_26032	AMPFI_09613
OG0001081	LYTVA_03364, LYTVA_09565, LYTVA_11238, LYTVA_00546, LYTVA_03368, LYTVA_08915, LYTVA_08917	AMPFI_07991
OG0001082	LYTVA_06685	AMPFI_11475
OG0001082	LYTVA_11262	AMPFI_03241
OG0001083	LYTVA_15288	AMPFI_01600
OG0001085	LYTVA_28264	AMPFI_03348
OG0001086	LYTVA_27406	AMPFI_12526
OG0001088	LYTVA_21777	AMPFI_17942
OG0001088	LYTVA_02372	AMPFI_25806
OG0001089	LYTVA_22672	AMPFI_25612
OG0001092	LYTVA_01908	AMPFI_23695
OG0001092	LYTVA_21143	AMPFI_21806
OG0001093	LYTVA_20171	AMPFI_00814
OG0001093	LYTVA_15549	AMPFI_01496
OG0001094	LYTVA_15558, LYTVA_15559	AMPFI_07987
OG0001095	LYTVA_10435	AMPFI_21259
OG0001096	LYTVA_03888, LYTVA_04358, LYTVA_24651	AMPFI_10982
OG0001101	LYTVA_28690	AMPFI_12698
OG0001102	LYTVA_04384	AMPFI_21024
OG0001102	LYTVA_27846, LYTVA_04692	AMPFI_07650, AMPFI_14421
OG0001103	LYTVA_19234	AMPFI_10132
OG0001103	LYTVA_29667, LYTVA_02741	AMPFI_24729
OG0001104	LYTVA_25180	AMPFI_11622
OG0001105	LYTVA_23898	AMPFI_12581
OG0001105	LYTVA_05998	AMPFI_14430
OG0001106	LYTVA_24001	AMPFI_03299
OG0001106	LYTVA_04820	AMPFI_04453
OG0001106	LYTVA_25189	AMPFI_24278
OG0001108	LYTVA_12879	AMPFI_13784
OG0001109	LYTVA_21949	AMPFI_13387
OG0001110	LYTVA_06257	AMPFI_05484
OG0001111	LYTVA_21470, LYTVA_21492, LYTVA_13216, LYTVA_13217, LYTVA_19961	AMPFI_04458
OG0001112	LYTVA_07658	AMPFI_06514
OG0001113	LYTVA_28836	AMPFI_16641
OG0001114	LYTVA_21386	AMPFI_25604
OG0001115	LYTVA_05111	AMPFI_24017
OG0001115	LYTVA_02273	AMPFI_24646
OG0001115	LYTVA_24204	AMPFI_25273
OG0001116	LYTVA_16823	AMPFI_06806
OG0001117	LYTVA_11481	AMPFI_09422
OG0001118	LYTVA_14256	AMPFI_25968, AMPFI_00976, AMPFI_22735, AMPFI_16307, AMPFI_02493
OG0001119	LYTVA_05961	AMPFI_06894
OG0001121	LYTVA_15718	AMPFI_15985, AMPFI_08055
OG0001122	LYTVA_10807	AMPFI_11755, AMPFI_06064, AMPFI_20156
OG0001123	LYTVA_01308	AMPFI_04929
OG0001123	LYTVA_01705, LYTVA_12884	AMPFI_09973, AMPFI_09974
OG0001124	LYTVA_16535	AMPFI_15848
OG0001126	LYTVA_13765	AMPFI_14567, AMPFI_07530
OG0001127	LYTVA_20907	AMPFI_21530
OG0001129	LYTVA_14702	AMPFI_05280
OG0001130	LYTVA_01563	AMPFI_06009
OG0001132	LYTVA_01795	AMPFI_18757
OG0001133	LYTVA_12090	AMPFI_17650
OG0001133	LYTVA_21722	AMPFI_16747
OG0001133	LYTVA_13505, LYTVA_08035	AMPFI_21275
OG0001134	LYTVA_23641	AMPFI_07585
OG0001137	LYTVA_08712	AMPFI_25398
OG0001138	LYTVA_06752	AMPFI_08224
OG0001139	LYTVA_17543	AMPFI_10168
OG0001141	LYTVA_25914, LYTVA_10307	AMPFI_18156
OG0001143	LYTVA_01170	AMPFI_13922, AMPFI_07389
OG0001144	LYTVA_24625	AMPFI_09246
OG0001146	LYTVA_06824	AMPFI_05945
OG0001147	LYTVA_16424	AMPFI_20662, AMPFI_05223
OG0001154	LYTVA_09578	AMPFI_19788
OG0001155	LYTVA_05140	AMPFI_06783
OG0001155	LYTVA_22105	AMPFI_17194
OG0001156	LYTVA_22449	AMPFI_16501
OG0001157	LYTVA_13906	AMPFI_15206
OG0001158	LYTVA_17437	AMPFI_14324
OG0001160	LYTVA_26964	AMPFI_18833
OG0001162	LYTVA_28314, LYTVA_24093	AMPFI_21383
OG0001164	LYTVA_05648	AMPFI_23885, AMPFI_00138
OG0001164	LYTVA_28276, LYTVA_05650	AMPFI_24570
OG0001165	LYTVA_04541, LYTVA_04542	AMPFI_11630
OG0001167	LYTVA_19097	AMPFI_05454
OG0001168	LYTVA_03414	AMPFI_05372
OG0001169	LYTVA_06902	AMPFI_09626
OG0001170	LYTVA_06397, LYTVA_13191	AMPFI_08205, AMPFI_15728
OG0001171	LYTVA_23053	AMPFI_04677
OG0001172	LYTVA_22652	AMPFI_09322
OG0001173	LYTVA_03479	AMPFI_24169
OG0001174	LYTVA_22335	AMPFI_23115
OG0001175	LYTVA_13142, LYTVA_20054	AMPFI_11579, AMPFI_01291
OG0001176	LYTVA_24712, LYTVA_24713	AMPFI_17036
OG0001177	LYTVA_26801	AMPFI_08044
OG0001178	LYTVA_02324	AMPFI_18821, AMPFI_01265, AMPFI_16670
OG0001178	LYTVA_25867	AMPFI_01492
OG0001179	LYTVA_26628, LYTVA_09673	AMPFI_25942, AMPFI_06700
OG0001181	LYTVA_20940	AMPFI_13623
OG0001181	LYTVA_10373	AMPFI_10170
OG0001182	LYTVA_26540, LYTVA_26537, LYTVA_12465, LYTVA_26539	AMPFI_23673
OG0001183	LYTVA_07928	AMPFI_12914
OG0001184	LYTVA_02863, LYTVA_18281	AMPFI_20865
OG0001184	LYTVA_26638, LYTVA_24278	AMPFI_08874
OG0001185	LYTVA_09656	AMPFI_07596
OG0001186	LYTVA_28926	AMPFI_07934
OG0001186	LYTVA_01688	AMPFI_10517
OG0001187	LYTVA_15913	AMPFI_23801
OG0001188	LYTVA_25404	AMPFI_02144
OG0001189	LYTVA_03876	AMPFI_09388
OG0001190	LYTVA_06830	AMPFI_02258, AMPFI_24898
OG0001196	LYTVA_03677	AMPFI_05001
OG0001197	LYTVA_08630	AMPFI_13739
OG0001198	LYTVA_09572, LYTVA_09571	AMPFI_14243
OG0001199	LYTVA_13204	AMPFI_25970
OG0001200	LYTVA_18532	AMPFI_22505
OG0001200	LYTVA_26385	AMPFI_18393
OG0001201	LYTVA_16866, LYTVA_02039	AMPFI_02387
OG0001202	LYTVA_02469, LYTVA_09875, LYTVA_15508, LYTVA_03546, LYTVA_24829	AMPFI_07863
OG0001203	LYTVA_03972, LYTVA_29946	AMPFI_00203
OG0001204	LYTVA_12790	AMPFI_14021, AMPFI_11338
OG0001205	LYTVA_09031	AMPFI_13876
OG0001206	LYTVA_29606, LYTVA_15484, LYTVA_05569, LYTVA_17095	AMPFI_09532
OG0001206	LYTVA_10884, LYTVA_23790, LYTVA_05270, LYTVA_01071	AMPFI_01336
OG0001206	LYTVA_13259	AMPFI_17297, AMPFI_23702, AMPFI_02424, AMPFI_03162, AMPFI_03098
OG0001206	LYTVA_13256	AMPFI_25275
OG0001206	LYTVA_29869	AMPFI_00382
OG0001206	LYTVA_26104, LYTVA_28935	AMPFI_06938, AMPFI_18762
OG0001206	LYTVA_00616	AMPFI_03967, AMPFI_23192
OG0001207	LYTVA_20519, LYTVA_10763	AMPFI_02832
OG0001208	LYTVA_13276	AMPFI_25578
OG0001210	LYTVA_19275	AMPFI_13828
OG0001210	LYTVA_04311	AMPFI_05417
OG0001211	LYTVA_22456, LYTVA_02722	AMPFI_10364
OG0001212	LYTVA_03375, LYTVA_21023	AMPFI_04206
OG0001213	LYTVA_07548, LYTVA_11628	AMPFI_07381
OG0001213	LYTVA_18522	AMPFI_18186
OG0001215	LYTVA_14835	AMPFI_10063
OG0001216	LYTVA_09816	AMPFI_06120
OG0001216	LYTVA_23706	AMPFI_13697
OG0001217	LYTVA_22786	AMPFI_07018
OG0001218	LYTVA_26113	AMPFI_18506
OG0001219	LYTVA_15579	AMPFI_23839
OG0001220	LYTVA_16343	AMPFI_03787
OG0001221	LYTVA_14047	AMPFI_09440
OG0001223	LYTVA_21037	AMPFI_23890
OG0001224	LYTVA_18212	AMPFI_01499
OG0001225	LYTVA_24620	AMPFI_05889
OG0001227	LYTVA_10499	AMPFI_12556
OG0001229	LYTVA_03710, LYTVA_09027	AMPFI_03782
OG0001229	LYTVA_03433	AMPFI_25258
OG0001229	LYTVA_08509	AMPFI_01838
OG0001230	LYTVA_17571, LYTVA_12678	AMPFI_11806
OG0001231	LYTVA_07439	AMPFI_23517
OG0001232	LYTVA_24297	AMPFI_08459, AMPFI_09206, AMPFI_03213
OG0001233	LYTVA_12332	AMPFI_11204
OG0001233	LYTVA_06716	AMPFI_12663, AMPFI_14959, AMPFI_17326
OG0001234	LYTVA_27375	AMPFI_10815
OG0001236	LYTVA_24738, LYTVA_21569	AMPFI_04390
OG0001237	LYTVA_26239, LYTVA_06734	AMPFI_09608
OG0001238	LYTVA_30061	AMPFI_08263
OG0001241	LYTVA_01648	AMPFI_10474
OG0001242	LYTVA_24858, LYTVA_25798	AMPFI_08208, AMPFI_01628, AMPFI_22498
OG0001243	LYTVA_04835	AMPFI_09177
OG0001245	LYTVA_16857	AMPFI_07722
OG0001246	LYTVA_21025, LYTVA_02567, LYTVA_15140, LYTVA_06598	AMPFI_05364
OG0001247	LYTVA_23646	AMPFI_24091
OG0001248	LYTVA_00986, LYTVA_16637	AMPFI_15716
OG0001249	LYTVA_03472	AMPFI_23310
OG0001250	LYTVA_23037	AMPFI_07433
OG0001251	LYTVA_12207	AMPFI_15272
OG0001252	LYTVA_28229, LYTVA_04840	AMPFI_00156
OG0001253	LYTVA_02267	AMPFI_05658
OG0001254	LYTVA_26444	AMPFI_10158
OG0001256	LYTVA_27563	AMPFI_15458
OG0001261	LYTVA_10322	AMPFI_21898
OG0001262	LYTVA_09252	AMPFI_14619
OG0001263	LYTVA_09084	AMPFI_11017
OG0001264	LYTVA_07325	AMPFI_05271
OG0001266	LYTVA_19851	AMPFI_22613, AMPFI_06682
OG0001267	LYTVA_08091	AMPFI_16785
OG0001267	LYTVA_09343	AMPFI_03197
OG0001268	LYTVA_20779	AMPFI_21846
OG0001270	LYTVA_18319	AMPFI_15423
OG0001271	LYTVA_09608	AMPFI_12722
OG0001274	LYTVA_02869	AMPFI_01753
OG0001275	LYTVA_16368	AMPFI_10981, AMPFI_05849
OG0001276	LYTVA_24445	AMPFI_14910
OG0001277	LYTVA_01349	AMPFI_11990, AMPFI_08088
OG0001277	LYTVA_01345	AMPFI_23862, AMPFI_21730, AMPFI_22050
OG0001277	LYTVA_01344, LYTVA_09116, LYTVA_01343, LYTVA_08685	AMPFI_13913
OG0001278	LYTVA_12248, LYTVA_16623	AMPFI_10211
OG0001279	LYTVA_22555	AMPFI_05903
OG0001281	LYTVA_23356	AMPFI_16027
OG0001283	LYTVA_10124	AMPFI_00380
OG0001283	LYTVA_17951	AMPFI_00187, AMPFI_08340
OG0001284	LYTVA_30054, LYTVA_01526	AMPFI_11093
OG0001284	LYTVA_15592	AMPFI_06659
OG0001285	LYTVA_29345	AMPFI_25522
OG0001287	LYTVA_06176	AMPFI_14082
OG0001288	LYTVA_10306	AMPFI_00778
OG0001289	LYTVA_02257	AMPFI_00215
OG0001290	LYTVA_13603	AMPFI_18904
OG0001291	LYTVA_11712	AMPFI_17861
OG0001292	LYTVA_22168	AMPFI_10776
OG0001293	LYTVA_07691	AMPFI_14701
OG0001294	LYTVA_19271	AMPFI_01514
OG0001295	LYTVA_15580	AMPFI_06419
OG0001296	LYTVA_20224	AMPFI_12346
OG0001297	LYTVA_14610	AMPFI_16113
OG0001300	LYTVA_03792	AMPFI_08329
OG0001301	LYTVA_25190	AMPFI_13360, AMPFI_11816, AMPFI_00547, AMPFI_05962, AMPFI_07795
OG0001302	LYTVA_01979, LYTVA_15833	AMPFI_16649
OG0001302	LYTVA_08998	AMPFI_08047
OG0001303	LYTVA_13820	AMPFI_16967, AMPFI_16729, AMPFI_10469, AMPFI_23492
OG0001305	LYTVA_15520	AMPFI_00755
OG0001306	LYTVA_06210	AMPFI_19010
OG0001308	LYTVA_09417	AMPFI_17316
OG0001308	LYTVA_06427	AMPFI_01794
OG0001308	LYTVA_08159	AMPFI_03456
OG0001309	LYTVA_11009, LYTVA_28629, LYTVA_28628	AMPFI_12360
OG0001310	LYTVA_08839	AMPFI_04482, AMPFI_16368
OG0001310	LYTVA_04185, LYTVA_11415	AMPFI_06804
OG0001311	LYTVA_28955	AMPFI_12130
OG0001313	LYTVA_18781, LYTVA_25650	AMPFI_10514
OG0001314	LYTVA_09665	AMPFI_14399
OG0001314	LYTVA_17554, LYTVA_08218, LYTVA_08220	AMPFI_21411, AMPFI_14658, AMPFI_05186
OG0001315	LYTVA_20106	AMPFI_19734
OG0001315	LYTVA_24055	AMPFI_21563
OG0001316	LYTVA_13297, LYTVA_13299	AMPFI_11413
OG0001317	LYTVA_09521	AMPFI_02448
OG0001318	LYTVA_16780	AMPFI_07561
OG0001318	LYTVA_28059	AMPFI_11299
OG0001319	LYTVA_24410	AMPFI_11777
OG0001320	LYTVA_21775	AMPFI_25009, AMPFI_10016
OG0001320	LYTVA_09922	AMPFI_00452
OG0001322	LYTVA_14240, LYTVA_03712	AMPFI_10344
OG0001322	LYTVA_08843	AMPFI_23671
OG0001323	LYTVA_00847	AMPFI_21599
OG0001324	LYTVA_00291	AMPFI_24533
OG0001325	LYTVA_09407	AMPFI_10346
OG0001326	LYTVA_02897	AMPFI_12886
OG0001327	LYTVA_12279	AMPFI_15522
OG0001329	LYTVA_29340	AMPFI_21747
OG0001330	LYTVA_04759	AMPFI_05140
OG0001331	LYTVA_16616	AMPFI_12424
OG0001332	LYTVA_11327, LYTVA_11322	AMPFI_20259
OG0001333	LYTVA_22466	AMPFI_00843
OG0001334	LYTVA_21097, LYTVA_11765, LYTVA_21099, LYTVA_23859, LYTVA_12536, LYTVA_15544, LYTVA_15545, LYTVA_21207, LYTVA_22770, LYTVA_28655, LYTVA_00939	AMPFI_00084
OG0001335	LYTVA_24585	AMPFI_10205
OG0001336	LYTVA_29174, LYTVA_20412, LYTVA_13710, LYTVA_27449, LYTVA_11447, LYTVA_21330, LYTVA_13796, LYTVA_18897, LYTVA_12659, LYTVA_01622, LYTVA_04709, LYTVA_15654, LYTVA_11797, LYTVA_12949, LYTVA_23663, LYTVA_11452	AMPFI_17850, AMPFI_10445, AMPFI_09949
OG0001339	LYTVA_25825	AMPFI_11085
OG0001341	LYTVA_05973	AMPFI_01027
OG0001343	LYTVA_11093, LYTVA_11760, LYTVA_27004, LYTVA_08340, LYTVA_22778, LYTVA_01484, LYTVA_01480, LYTVA_27138, LYTVA_07013, LYTVA_05634, LYTVA_06836, LYTVA_15606, LYTVA_21685	AMPFI_12861, AMPFI_12298
OG0001344	LYTVA_02352	AMPFI_22417
OG0001345	LYTVA_20477	AMPFI_09770
OG0001348	LYTVA_22256	AMPFI_00159
OG0001351	LYTVA_25655	AMPFI_22361
OG0001353	LYTVA_22573	AMPFI_10664
OG0001354	LYTVA_28511	AMPFI_24004
OG0001355	LYTVA_11629	AMPFI_14446
OG0001356	LYTVA_28992	AMPFI_01615
OG0001357	LYTVA_01328	AMPFI_24417
OG0001360	LYTVA_28373, LYTVA_27643	AMPFI_12400, AMPFI_23660
OG0001362	LYTVA_28040	AMPFI_22273
OG0001362	LYTVA_10356	AMPFI_09488
OG0001363	LYTVA_09257, LYTVA_18119	AMPFI_00070, AMPFI_09800, AMPFI_08365
OG0001364	LYTVA_09892	AMPFI_11134
OG0001365	LYTVA_24140	AMPFI_13985
OG0001365	LYTVA_11701, LYTVA_00097	AMPFI_25879
OG0001365	LYTVA_24131	AMPFI_10449
OG0001366	LYTVA_01522	AMPFI_17877
OG0001367	LYTVA_20815	AMPFI_02161
OG0001369	LYTVA_05062	AMPFI_22208
OG0001370	LYTVA_22074	AMPFI_06706
OG0001371	LYTVA_08478	AMPFI_10372, AMPFI_15938
OG0001371	LYTVA_25037	AMPFI_12819
OG0001372	LYTVA_11215	AMPFI_21335
OG0001372	LYTVA_06840	AMPFI_18921
OG0001373	LYTVA_08692	AMPFI_00190
OG0001374	LYTVA_02702	AMPFI_17974
OG0001375	LYTVA_04323	AMPFI_00915
OG0001376	LYTVA_29983	AMPFI_21697
OG0001378	LYTVA_17384	AMPFI_15247
OG0001379	LYTVA_28884	AMPFI_14320
OG0001380	LYTVA_29108	AMPFI_08147
OG0001381	LYTVA_20781	AMPFI_12006
OG0001382	LYTVA_06738	AMPFI_12332
OG0001386	LYTVA_09276, LYTVA_15458	AMPFI_07982
OG0001387	LYTVA_23743	AMPFI_00234
OG0001387	LYTVA_03895	AMPFI_22448
OG0001389	LYTVA_23428	AMPFI_05693
OG0001394	LYTVA_27588	AMPFI_09024
OG0001395	LYTVA_29626	AMPFI_24070
OG0001396	LYTVA_27817, LYTVA_14678	AMPFI_14908, AMPFI_07434, AMPFI_23711
OG0001397	LYTVA_19050	AMPFI_21706
OG0001397	LYTVA_23784	AMPFI_17878, AMPFI_10775
OG0001398	LYTVA_12730, LYTVA_02864, LYTVA_02865, LYTVA_18283, LYTVA_18282, LYTVA_02862	AMPFI_06855
OG0001399	LYTVA_11204	AMPFI_07188
OG0001399	LYTVA_26875	AMPFI_21935
OG0001400	LYTVA_25761	AMPFI_24285
OG0001401	LYTVA_02911	AMPFI_02014
OG0001402	LYTVA_01375	AMPFI_26005
OG0001403	LYTVA_25904	AMPFI_17230
OG0001404	LYTVA_25793	AMPFI_17704
OG0001404	LYTVA_03852	AMPFI_10794
OG0001405	LYTVA_11923	AMPFI_15743
OG0001405	LYTVA_13898	AMPFI_16561
OG0001406	LYTVA_02505	AMPFI_09333
OG0001410	LYTVA_26149	AMPFI_02616
OG0001412	LYTVA_29467	AMPFI_08141
OG0001413	LYTVA_22106	AMPFI_15619
OG0001413	LYTVA_06579	AMPFI_20583
OG0001414	LYTVA_18745	AMPFI_24645
OG0001414	LYTVA_15413	AMPFI_20423
OG0001415	LYTVA_04754	AMPFI_19237
OG0001415	LYTVA_19006, LYTVA_27686	AMPFI_08129
OG0001416	LYTVA_10946	AMPFI_14851
OG0001416	LYTVA_28696	AMPFI_14850
OG0001417	LYTVA_21364	AMPFI_09940
OG0001417	LYTVA_15358	AMPFI_02655
OG0001418	LYTVA_00553	AMPFI_15591
OG0001419	LYTVA_27301	AMPFI_17376
OG0001421	LYTVA_26131	AMPFI_22931
OG0001422	LYTVA_28672	AMPFI_23699
OG0001423	LYTVA_12091, LYTVA_28484	AMPFI_19050, AMPFI_22796
OG0001424	LYTVA_01086	AMPFI_01906
OG0001425	LYTVA_20870	AMPFI_13079
OG0001426	LYTVA_13737	AMPFI_07973
OG0001427	LYTVA_08328	AMPFI_07391
OG0001428	LYTVA_04004	AMPFI_11938
OG0001429	LYTVA_27578	AMPFI_21567
OG0001430	LYTVA_05538	AMPFI_07622
OG0001431	LYTVA_23169	AMPFI_11117
OG0001432	LYTVA_06530	AMPFI_20982
OG0001432	LYTVA_06533	AMPFI_07409
OG0001434	LYTVA_09215, LYTVA_08418	AMPFI_18441
OG0001434	LYTVA_11544	AMPFI_06188, AMPFI_09637
OG0001435	LYTVA_03335, LYTVA_03334, LYTVA_02236, LYTVA_03333	AMPFI_15537, AMPFI_05263
OG0001436	LYTVA_23400	AMPFI_07709
OG0001437	LYTVA_02456	AMPFI_07780, AMPFI_13432
OG0001442	LYTVA_10451	AMPFI_09777
OG0001444	LYTVA_09770	AMPFI_09712, AMPFI_01804
OG0001444	LYTVA_00095, LYTVA_06686, LYTVA_18469, LYTVA_03928	AMPFI_15750
OG0001445	LYTVA_06306	AMPFI_06828
