Orthogroup	XENTR	HELIO_ok
OG0004567	XENTR13930	HELIO_07623
OG0004569	XENTR00817	HELIO_01159
OG0004570	XENTR01634, XENTR09045	HELIO_00155
OG0004571	XENTR02902	HELIO_02695
OG0004573	XENTR04046	HELIO_11161
OG0004576	XENTR08967, XENTR08877	HELIO_00640
OG0004577	XENTR13602	HELIO_01659
OG0004578	XENTR06163	HELIO_01050
OG0004579	XENTR17330	HELIO_04280
OG0004580	XENTR12038, XENTR12039, XENTR12037	HELIO_09929
OG0004581	XENTR13391	HELIO_05498
OG0004582	XENTR02772	HELIO_08565
OG0004583	XENTR07476	HELIO_00209
OG0004584	XENTR11392	HELIO_11293
OG0004585	XENTR07684	HELIO_05321
OG0004587	XENTR03565, XENTR03564	HELIO_01138
OG0004588	XENTR01517	HELIO_01642
OG0004589	XENTR14980, XENTR06532, XENTR06533	HELIO_12707
OG0004590	XENTR04031	HELIO_05349
OG0004592	XENTR17519	HELIO_10984
OG0004593	XENTR09764	HELIO_00714
OG0004595	XENTR06910	HELIO_00583
OG0004597	XENTR08163	HELIO_09975
OG0004600	XENTR15611	HELIO_10167
OG0004601	XENTR06793	HELIO_03704
OG0004602	XENTR09792	HELIO_01820
OG0004603	XENTR01817	HELIO_01872
OG0004605	XENTR01842, XENTR01844	HELIO_09439, HELIO_09440
OG0004606	XENTR15899	HELIO_10022
OG0004608	XENTR16188, XENTR16189	HELIO_11826
OG0004609	XENTR16103	HELIO_00052
OG0004610	XENTR12122	HELIO_00082
OG0004611	XENTR13026	HELIO_04196
OG0004612	XENTR12441	HELIO_01397
OG0004613	XENTR12502	HELIO_10626
OG0004614	XENTR06617, XENTR06618, XENTR12809, XENTR12810	HELIO_01801
OG0004615	XENTR06169, XENTR04005	HELIO_08842
OG0004616	XENTR05385	HELIO_01195
OG0004617	XENTR17100, XENTR08959	HELIO_08369
OG0004618	XENTR01046, XENTR01045	HELIO_04389
OG0004619	XENTR06929	HELIO_09992
OG0004620	XENTR03756	HELIO_02984
OG0004621	XENTR11915	HELIO_04659
OG0004622	XENTR06548	HELIO_02761
OG0004625	XENTR00859	HELIO_09081
OG0004626	XENTR07264	HELIO_09727
OG0004627	XENTR06310	HELIO_11945
OG0004628	XENTR06954, XENTR08395	HELIO_07285
OG0004629	XENTR10455	HELIO_00929
OG0004630	XENTR04232	HELIO_07827
OG0004631	XENTR08686	HELIO_03167
OG0004632	XENTR17581	HELIO_07666
OG0004633	XENTR03277	HELIO_01232
OG0004634	XENTR06011	HELIO_03114
OG0004637	XENTR03728	HELIO_04732
OG0004638	XENTR13657	HELIO_00200
OG0004639	XENTR07750	HELIO_02889
OG0004641	XENTR17163	HELIO_09900
OG0004642	XENTR10151	HELIO_09909
OG0004643	XENTR01592	HELIO_11685
OG0004644	XENTR05543, XENTR05542	HELIO_11529
OG0004645	XENTR15963	HELIO_01412
OG0004646	XENTR01464, XENTR14068	HELIO_06813
OG0004647	XENTR03408	HELIO_00821
OG0004648	XENTR13808	HELIO_00369
OG0004649	XENTR04062, XENTR00829	HELIO_03519
OG0004651	XENTR16137	HELIO_01360
OG0004655	XENTR12684	HELIO_05420
OG0004656	XENTR05154	HELIO_07103
OG0004657	XENTR09633, XENTR18378	HELIO_01936
OG0004658	XENTR00211	HELIO_07890
OG0004659	XENTR13300	HELIO_03428
OG0004660	XENTR04105	HELIO_10181
OG0004661	XENTR07157	HELIO_10214
OG0004664	XENTR08819	HELIO_11551
OG0004666	XENTR02742, XENTR05796	HELIO_08353
OG0004668	XENTR05524	HELIO_08315
OG0004669	XENTR17310	HELIO_09536
OG0004670	XENTR01679	HELIO_02134
OG0004671	XENTR10200	HELIO_07461
OG0004672	XENTR03732	HELIO_04763
OG0004673	XENTR01887, XENTR18837	HELIO_08420
OG0004674	XENTR04721	HELIO_03310
OG0004675	XENTR10690	HELIO_01458
OG0004676	XENTR12097	HELIO_00427
OG0004677	XENTR08516	HELIO_11439
OG0004678	XENTR09245	HELIO_04212
OG0004679	XENTR04023	HELIO_08320
OG0004680	XENTR06627, XENTR05093	HELIO_10530
OG0004681	XENTR00528	HELIO_02279
OG0004682	XENTR00011	HELIO_10128
OG0004683	XENTR09470	HELIO_11352
OG0004684	XENTR09471	HELIO_03586
OG0004685	XENTR00826	HELIO_10245
OG0004686	XENTR03385	HELIO_11219, HELIO_03694
OG0004687	XENTR08376	HELIO_08862
OG0004688	XENTR00727	HELIO_02857
OG0004690	XENTR02109	HELIO_09683
OG0004691	XENTR12526	HELIO_08399
OG0004692	XENTR12793	HELIO_05109
OG0004694	XENTR12216	HELIO_00653
OG0004695	XENTR07984	HELIO_06763
OG0004696	XENTR08933	HELIO_00504
OG0004697	XENTR01024	HELIO_04340
OG0004698	XENTR15336	HELIO_03210
OG0004699	XENTR04958	HELIO_08731
OG0004702	XENTR07319	HELIO_04400
OG0004703	XENTR01132	HELIO_04914
OG0004704	XENTR00093	HELIO_01766
OG0004705	XENTR05923, XENTR08822, XENTR08821	HELIO_04709
OG0004706	XENTR03339, XENTR10846, XENTR10847	HELIO_03432
OG0004707	XENTR04913	HELIO_10150
OG0004708	XENTR04042	HELIO_11900
OG0004711	XENTR12598	HELIO_02943
OG0004728	XENTR03737	HELIO_00269
OG0004730	XENTR11246	HELIO_01714
OG0004731	XENTR18388	HELIO_02044
OG0004732	XENTR14688	HELIO_05224
OG0004733	XENTR03412	HELIO_10171
OG0004735	XENTR12602	HELIO_02328, HELIO_02327
OG0004736	XENTR00419	HELIO_08313
OG0004738	XENTR15335	HELIO_07530
OG0004739	XENTR07591	HELIO_02404
OG0004740	XENTR02419	HELIO_09419
OG0004743	XENTR05342	HELIO_00353
OG0004744	XENTR16602	HELIO_08063
OG0004746	XENTR16021, XENTR19206	HELIO_07122
OG0004747	XENTR08164	HELIO_00610
OG0004749	XENTR02480	HELIO_03717
OG0004750	XENTR15715	HELIO_03972
OG0004751	XENTR06628	HELIO_12541
OG0004753	XENTR03105	HELIO_01929
OG0004754	XENTR01802	HELIO_05829
OG0004755	XENTR10564	HELIO_02844
OG0004756	XENTR17924	HELIO_08574
OG0004757	XENTR06659	HELIO_05289
OG0004758	XENTR10225	HELIO_08570
OG0004759	XENTR08995	HELIO_02858
OG0004761	XENTR08312	HELIO_09029
OG0004763	XENTR14434	HELIO_07164
OG0004764	XENTR00062	HELIO_05384
OG0004765	XENTR10970	HELIO_12222
OG0004766	XENTR17353	HELIO_04193
OG0004769	XENTR15393	HELIO_01733
OG0004770	XENTR08456	HELIO_04370
OG0004774	XENTR12450, XENTR18887	HELIO_10117
OG0004775	XENTR08212	HELIO_03011
OG0004776	XENTR00828	HELIO_02825
OG0004777	XENTR10573, XENTR00705	HELIO_09268
OG0004779	XENTR03442, XENTR02321, XENTR02320	HELIO_10120
OG0004783	XENTR04323	HELIO_00739
OG0004784	XENTR00188, XENTR00189	HELIO_10588
OG0004786	XENTR04209	HELIO_09763
OG0004787	XENTR14690	HELIO_11880
OG0004788	XENTR00794	HELIO_10690
OG0004789	XENTR07121	HELIO_02951
OG0004790	XENTR05623, XENTR19164, XENTR13909	HELIO_09080
OG0004791	XENTR00086	HELIO_04438
OG0004792	XENTR01195, XENTR16182	HELIO_00048
OG0004793	XENTR11318	HELIO_04702
OG0004794	XENTR08033	HELIO_10483
OG0004795	XENTR06349	HELIO_04401
OG0004797	XENTR03068	HELIO_09940
OG0004799	XENTR15968	HELIO_09326
OG0004800	XENTR08612	HELIO_09344
OG0004801	XENTR01848	HELIO_06400
OG0004802	XENTR09565	HELIO_01976
OG0004803	XENTR15467	HELIO_08209
OG0004804	XENTR10260, XENTR06571, XENTR18506	HELIO_09510
OG0004805	XENTR11662	HELIO_08364
OG0004806	XENTR00596, XENTR12104	HELIO_00945
OG0004807	XENTR15288	HELIO_01224
OG0004808	XENTR03219	HELIO_09802
OG0004809	XENTR12931	HELIO_08380
OG0004810	XENTR00753	HELIO_12432
OG0004811	XENTR00465, XENTR00466	HELIO_06670
OG0004812	XENTR07652	HELIO_07425
OG0004813	XENTR13768	HELIO_04418
OG0004814	XENTR15350	HELIO_10146
OG0004815	XENTR00163	HELIO_02878
OG0004816	XENTR00384	HELIO_09964
OG0004817	XENTR05373	HELIO_05937
OG0004818	XENTR18356, XENTR13695	HELIO_08168
OG0004819	XENTR18290	HELIO_07897
OG0004820	XENTR09145	HELIO_06487
OG0004822	XENTR08415	HELIO_06062
OG0004823	XENTR07412	HELIO_07983
OG0004824	XENTR07425	HELIO_02675
OG0004825	XENTR14340	HELIO_12252
OG0004826	XENTR16039, XENTR10756	HELIO_12537
OG0004827	XENTR15506	HELIO_09669
OG0004828	XENTR10119	HELIO_11628
OG0004830	XENTR14067	HELIO_04244
OG0004831	XENTR12087, XENTR05901	HELIO_11105
OG0004832	XENTR14740	HELIO_09217
OG0004834	XENTR18645	HELIO_03331
OG0004835	XENTR08252, XENTR04057	HELIO_10353
OG0004836	XENTR03675	HELIO_02324
OG0004837	XENTR01234, XENTR02852	HELIO_10521
OG0004838	XENTR04078	HELIO_06565
OG0004839	XENTR14348	HELIO_10868
OG0004840	XENTR15873	HELIO_02085
OG0004841	XENTR07261	HELIO_02585
OG0004842	XENTR03722	HELIO_11832
OG0004843	XENTR00524	HELIO_00834
OG0004844	XENTR13385	HELIO_10522
OG0004845	XENTR10814	HELIO_10157
OG0004846	XENTR01408	HELIO_10819
OG0004847	XENTR18075, XENTR03443, XENTR02319	HELIO_01711
OG0004848	XENTR14338	HELIO_00069
OG0004849	XENTR04783	HELIO_05423
OG0004850	XENTR13562	HELIO_00704
OG0004851	XENTR10062	HELIO_09616
OG0004854	XENTR05196	HELIO_03818
OG0004855	XENTR01667	HELIO_02533
OG0004856	XENTR01049, XENTR05246	HELIO_07832
OG0004858	XENTR10303	HELIO_00650
OG0004859	XENTR08619	HELIO_01723
OG0004860	XENTR02773	HELIO_10679
OG0004861	XENTR03061	HELIO_06812
OG0004862	XENTR17921	HELIO_02985
OG0004863	XENTR05424	HELIO_03006
OG0004864	XENTR00771	HELIO_00612
OG0004865	XENTR13338	HELIO_10000
OG0004866	XENTR08700, XENTR14374	HELIO_06524
OG0004867	XENTR18178, XENTR18179	HELIO_07092
OG0004868	XENTR11987, XENTR12771, XENTR11647, XENTR11648	HELIO_12465
OG0004869	XENTR03761	HELIO_02239
OG0004870	XENTR14935, XENTR14934	HELIO_01880
OG0004871	XENTR01187, XENTR17769	HELIO_05857
OG0004872	XENTR09751	HELIO_12688
OG0004873	XENTR09787	HELIO_01289
OG0004875	XENTR00005	HELIO_06367
OG0004877	XENTR08283	HELIO_07852
OG0004879	XENTR17744	HELIO_00955
OG0004880	XENTR16782	HELIO_05730
OG0004881	XENTR06242	HELIO_09700
OG0004882	XENTR10221	HELIO_11618
OG0004883	XENTR16679, XENTR00126	HELIO_09764
OG0004884	XENTR03050	HELIO_04646
OG0004886	XENTR02719	HELIO_12663
OG0004887	XENTR16111	HELIO_07078
OG0004888	XENTR06526, XENTR08620	HELIO_12304
OG0004889	XENTR06798	HELIO_00127
OG0004892	XENTR14914, XENTR02200	HELIO_09061
OG0004893	XENTR12758	HELIO_09946
OG0004894	XENTR02329, XENTR04892, XENTR04992	HELIO_07921, HELIO_07922
OG0004895	XENTR16712	HELIO_03296
OG0004896	XENTR11036, XENTR11035	HELIO_06128
OG0004898	XENTR14341, XENTR18232	HELIO_03240
OG0004899	XENTR14449	HELIO_05066
OG0004900	XENTR14693	HELIO_12225
OG0004901	XENTR12276, XENTR12275	HELIO_03599
OG0004902	XENTR00620	HELIO_00778
OG0004903	XENTR04968	HELIO_11087
OG0004904	XENTR01812	HELIO_09534, HELIO_09535
OG0004906	XENTR00992	HELIO_11147
OG0004907	XENTR12667	HELIO_07173
OG0004911	XENTR04772	HELIO_07544
OG0004913	XENTR14597	HELIO_03203
OG0004914	XENTR02587	HELIO_01774
OG0004915	XENTR08884, XENTR10936	HELIO_01410
OG0004916	XENTR05388, XENTR08550, XENTR03161	HELIO_03000
OG0004917	XENTR04073	HELIO_12189
OG0004919	XENTR16803	HELIO_10921
OG0004920	XENTR15712	HELIO_01758
OG0004921	XENTR10128, XENTR10129, XENTR10132, XENTR10131	HELIO_10067
OG0004923	XENTR09440	HELIO_02565
OG0004924	XENTR12207	HELIO_01952
OG0004925	XENTR15854	HELIO_02062, HELIO_11064
OG0004926	XENTR14521	HELIO_12251
OG0004927	XENTR08515, XENTR12531	HELIO_02619
OG0004928	XENTR15107	HELIO_07307
OG0004929	XENTR10557	HELIO_05264
OG0004930	XENTR10546	HELIO_04712
OG0004931	XENTR06052	HELIO_03708
OG0004932	XENTR18768	HELIO_07987
OG0004933	XENTR05652, XENTR09741	HELIO_03228
OG0004934	XENTR17872	HELIO_06258
OG0004935	XENTR02108	HELIO_10326
OG0004936	XENTR02426, XENTR12658	HELIO_03754
OG0004938	XENTR12499	HELIO_02813
OG0004939	XENTR00578, XENTR11815	HELIO_07398
OG0004940	XENTR06069	HELIO_00273
OG0004941	XENTR17552	HELIO_05073
OG0004942	XENTR15114	HELIO_10145
OG0004944	XENTR02835, XENTR10997	HELIO_03756
OG0004945	XENTR12373	HELIO_06681
OG0004946	XENTR07623	HELIO_11986
OG0004948	XENTR12682, XENTR12681, XENTR10040	HELIO_02547
OG0004949	XENTR10188	HELIO_02589
OG0004950	XENTR16238	HELIO_12029, HELIO_12030
OG0004951	XENTR02323, XENTR02324	HELIO_00782
OG0004952	XENTR06665	HELIO_07510
OG0004953	XENTR16308	HELIO_06904
OG0004954	XENTR12724	HELIO_00661
OG0004955	XENTR05226	HELIO_04551
OG0004956	XENTR06395	HELIO_01327
OG0004957	XENTR01088, XENTR01089	HELIO_07278
OG0004958	XENTR15047	HELIO_10740
OG0004960	XENTR09316	HELIO_01905
OG0004961	XENTR17175	HELIO_08946, HELIO_08945
OG0004962	XENTR03175	HELIO_08746
OG0004963	XENTR04559	HELIO_03790
OG0004965	XENTR07677	HELIO_04859
OG0004967	XENTR03788	HELIO_01089
OG0004968	XENTR10216	HELIO_02336
OG0004969	XENTR13314	HELIO_09351
OG0004971	XENTR06568	HELIO_11333
OG0004972	XENTR01822, XENTR01821	HELIO_04464
OG0004973	XENTR03262	HELIO_05536
OG0004974	XENTR04472	HELIO_10765
OG0004975	XENTR11022	HELIO_10270
OG0004976	XENTR06433	HELIO_01915
OG0004977	XENTR00140	HELIO_09387
OG0004978	XENTR05928	HELIO_09650
OG0004979	XENTR06280	HELIO_00535
OG0004980	XENTR14445	HELIO_11727
OG0004981	XENTR01741	HELIO_00009
OG0004982	XENTR16425	HELIO_02000
OG0004985	XENTR18934, XENTR04847	HELIO_04047
OG0004988	XENTR01176	HELIO_09379
OG0004989	XENTR00401, XENTR00400	HELIO_10003
OG0004990	XENTR11568	HELIO_07049
OG0004993	XENTR11043, XENTR11042	HELIO_11040
OG0004994	XENTR16715	HELIO_08386, HELIO_04899
OG0004995	XENTR10289	HELIO_06193
OG0004997	XENTR02015	HELIO_02145
OG0004999	XENTR15223	HELIO_10797
OG0005000	XENTR06607	HELIO_00957
OG0005002	XENTR15372	HELIO_00270
OG0005005	XENTR05608	HELIO_12196
OG0005006	XENTR06909	HELIO_11768
OG0005008	XENTR15125	HELIO_11090
OG0005009	XENTR16251	HELIO_08064
OG0005011	XENTR11701	HELIO_05735
OG0005012	XENTR18755, XENTR15909, XENTR15910	HELIO_02335
OG0005013	XENTR02725	HELIO_11789
OG0005014	XENTR00814	HELIO_08846
OG0005015	XENTR12740, XENTR08898	HELIO_00171
OG0005016	XENTR14441	HELIO_02876, HELIO_00692
OG0005038	XENTR06375	HELIO_08881
OG0005040	XENTR12533	HELIO_03252
OG0005041	XENTR04091	HELIO_00372
OG0005044	XENTR04058	HELIO_11709
OG0005045	XENTR14347	HELIO_00283
OG0005046	XENTR16374, XENTR16375	HELIO_04884
OG0005047	XENTR01761	HELIO_00479
OG0005048	XENTR09691	HELIO_11538
OG0005049	XENTR02793, XENTR02792	HELIO_01695
OG0005050	XENTR07902	HELIO_02201
OG0005053	XENTR11151	HELIO_06875
OG0005054	XENTR00423, XENTR00424	HELIO_00874
OG0005055	XENTR09097	HELIO_10170
OG0005057	XENTR01215	HELIO_11960
OG0005058	XENTR01318	HELIO_12265
OG0005059	XENTR07733	HELIO_07564
OG0005060	XENTR11847, XENTR11846	HELIO_08432
OG0005061	XENTR15275	HELIO_05370, HELIO_01775, HELIO_12377
OG0005062	XENTR03783	HELIO_06933
OG0005063	XENTR07559	HELIO_00762
OG0005064	XENTR08366	HELIO_09180
OG0005065	XENTR12640	HELIO_10053
OG0005066	XENTR08153, XENTR08152, XENTR08154	HELIO_10207
OG0005067	XENTR06281	HELIO_09151
OG0005069	XENTR16175	HELIO_00608
OG0005071	XENTR08834	HELIO_07733
OG0005072	XENTR03699, XENTR05247	HELIO_07254
OG0005073	XENTR17939	HELIO_01773
OG0005074	XENTR02040, XENTR02038, XENTR02039	HELIO_00880
OG0005075	XENTR06390	HELIO_01457
OG0005076	XENTR11253	HELIO_03009
OG0005077	XENTR11600	HELIO_12239, HELIO_11769
OG0005079	XENTR03827	HELIO_05403
OG0005080	XENTR00185, XENTR09592	HELIO_09723
OG0005081	XENTR14092	HELIO_10431
OG0005082	XENTR06354	HELIO_03627
OG0005083	XENTR07998	HELIO_09753
OG0005084	XENTR18907, XENTR10715	HELIO_04922
OG0005086	XENTR04829	HELIO_12467
OG0005088	XENTR16788	HELIO_03847
OG0005089	XENTR08675	HELIO_03232
OG0005090	XENTR11064	HELIO_07695
OG0005092	XENTR18796	HELIO_10004
OG0005093	XENTR09400	HELIO_11993
OG0005094	XENTR05058, XENTR05057	HELIO_07446
OG0005096	XENTR07304	HELIO_05731
OG0005097	XENTR03905	HELIO_03002
OG0005098	XENTR05413	HELIO_12132
OG0005099	XENTR04798, XENTR04797, XENTR04799	HELIO_10118
OG0005100	XENTR07674	HELIO_05545
OG0005102	XENTR09794	HELIO_03306
OG0005103	XENTR05449, XENTR01214	HELIO_05844
OG0005104	XENTR16526	HELIO_08531
OG0005105	XENTR13712, XENTR00971	HELIO_09063
OG0005106	XENTR15961	HELIO_00174
OG0005109	XENTR05235	HELIO_06364
OG0005110	XENTR10418	HELIO_07929
OG0005111	XENTR12918	HELIO_00407
OG0005112	XENTR01641	HELIO_12392
OG0005113	XENTR11696	HELIO_12429
OG0005114	XENTR03270	HELIO_08371
OG0005115	XENTR09926, XENTR17174	HELIO_03621
OG0005116	XENTR09652	HELIO_05351
OG0005118	XENTR06229	HELIO_09205
OG0005119	XENTR10964, XENTR18180	HELIO_06477
OG0005121	XENTR08556, XENTR08555	HELIO_07490
OG0005122	XENTR00038	HELIO_09548
OG0005123	XENTR10489, XENTR14001	HELIO_04824
OG0005124	XENTR11277	HELIO_09426
OG0005125	XENTR06577, XENTR01393	HELIO_06800
OG0005126	XENTR11466	HELIO_07265
OG0005129	XENTR01372, XENTR17414, XENTR17415	HELIO_08509
OG0005130	XENTR03472	HELIO_07663
OG0005131	XENTR07770, XENTR05134	HELIO_06662
OG0005132	XENTR13542, XENTR09384	HELIO_06276
OG0005135	XENTR17224	HELIO_04956
OG0005136	XENTR08931	HELIO_03710
OG0005138	XENTR04104	HELIO_07694
OG0005139	XENTR16239	HELIO_08485
OG0005140	XENTR15218	HELIO_06865
OG0005141	XENTR03747	HELIO_11205
OG0005142	XENTR05808, XENTR05807	HELIO_08045
OG0005143	XENTR09021	HELIO_09545
OG0005144	XENTR04655	HELIO_08022
OG0005145	XENTR01474	HELIO_09157
OG0005146	XENTR07514	HELIO_10854
OG0005147	XENTR08897, XENTR03407	HELIO_12761
OG0005151	XENTR10535	HELIO_08645
OG0005152	XENTR11517	HELIO_00544
OG0005153	XENTR11773	HELIO_05232
OG0005154	XENTR09967	HELIO_07276
OG0005155	XENTR17503	HELIO_11097
OG0005156	XENTR10388	HELIO_08797
OG0005157	XENTR06914	HELIO_00904
OG0005158	XENTR04192	HELIO_07792
OG0005159	XENTR11388, XENTR12535	HELIO_03189
OG0005160	XENTR11553, XENTR11552	HELIO_01025
OG0005161	XENTR17738	HELIO_08630
OG0005162	XENTR00083, XENTR14063	HELIO_11742
OG0005163	XENTR07785	HELIO_02333
OG0005164	XENTR11748	HELIO_11468
OG0005165	XENTR03866	HELIO_05039
OG0005166	XENTR02428	HELIO_03529
OG0005169	XENTR03033	HELIO_04343
OG0005170	XENTR10326	HELIO_12628
OG0005171	XENTR05531, XENTR15783	HELIO_02326
OG0005172	XENTR02971	HELIO_03955
OG0005173	XENTR17804, XENTR08501	HELIO_04099
OG0005175	XENTR09468	HELIO_00780
OG0005176	XENTR00816	HELIO_10190
OG0005178	XENTR04360, XENTR05515	HELIO_00616
OG0005179	XENTR03489	HELIO_06111
OG0005180	XENTR11560	HELIO_06975
OG0005181	XENTR07431	HELIO_10980
OG0005182	XENTR17515	HELIO_06479
OG0005183	XENTR16613	HELIO_02806
OG0005184	XENTR03963	HELIO_00770
OG0005185	XENTR10469	HELIO_09126
OG0005186	XENTR09056	HELIO_07997
OG0005187	XENTR01339	HELIO_07825
OG0005188	XENTR16552	HELIO_01778
OG0005189	XENTR10604	HELIO_02759
OG0005190	XENTR15155, XENTR12628	HELIO_05369
OG0005191	XENTR18840, XENTR03558	HELIO_12152
OG0005192	XENTR09355, XENTR09354	HELIO_00944
OG0005193	XENTR11591	HELIO_11765
OG0005194	XENTR08743	HELIO_07040
OG0005195	XENTR15059	HELIO_10943
OG0005196	XENTR12072	HELIO_04481
OG0005197	XENTR04474	HELIO_04130
OG0005198	XENTR12688	HELIO_04715
OG0005199	XENTR06054	HELIO_04408
OG0005200	XENTR15289	HELIO_05628
OG0005201	XENTR02581	HELIO_00986
OG0005202	XENTR01686	HELIO_00823
OG0005203	XENTR08936	HELIO_10134
OG0005204	XENTR16411	HELIO_02257
OG0005205	XENTR02235	HELIO_09166
OG0005206	XENTR14439	HELIO_00103
OG0005207	XENTR09921	HELIO_01768
OG0005208	XENTR17865	HELIO_08730
OG0005209	XENTR16467	HELIO_08974
OG0005210	XENTR10414	HELIO_09612
OG0005211	XENTR05451	HELIO_02192
OG0005212	XENTR05321	HELIO_11385
OG0005213	XENTR02474, XENTR00218	HELIO_11830
OG0005214	XENTR15093	HELIO_08695, HELIO_08696
OG0005215	XENTR09676	HELIO_08665
OG0005217	XENTR03391	HELIO_07358
OG0005218	XENTR11165	HELIO_01874
OG0005219	XENTR03479	HELIO_02014
OG0005220	XENTR15173	HELIO_11906
OG0005221	XENTR07925	HELIO_12033
OG0005222	XENTR10211	HELIO_11738
OG0005223	XENTR05366	HELIO_12613
OG0005224	XENTR10962	HELIO_12119
OG0005226	XENTR17737	HELIO_10719
OG0005227	XENTR08466	HELIO_04033
OG0005228	XENTR02196	HELIO_05235
OG0005229	XENTR09269	HELIO_05105
OG0005230	XENTR00510	HELIO_10429
OG0005231	XENTR14785	HELIO_08456, HELIO_03312
OG0005232	XENTR04371	HELIO_03764, HELIO_06511
OG0005233	XENTR17925	HELIO_11325
OG0005234	XENTR16079	HELIO_06720
OG0005237	XENTR12797	HELIO_12667
OG0005238	XENTR07727	HELIO_08810
OG0005239	XENTR11710, XENTR12808	HELIO_01800
OG0005240	XENTR15629, XENTR13415	HELIO_07718
OG0005241	XENTR09900	HELIO_09675
OG0005242	XENTR08438	HELIO_04255
OG0005243	XENTR01383	HELIO_07101
OG0005245	XENTR06279	HELIO_12126
OG0005247	XENTR02931	HELIO_03585
OG0005248	XENTR05150, XENTR06264	HELIO_07455
OG0005249	XENTR06111, XENTR06112	HELIO_09091
OG0005250	XENTR05467	HELIO_11964
OG0005251	XENTR07883	HELIO_03357, HELIO_08572
OG0005252	XENTR09531, XENTR06739	HELIO_09098
OG0005253	XENTR10902	HELIO_08516
OG0005254	XENTR17441	HELIO_11756
OG0005255	XENTR08746, XENTR08745, XENTR17482	HELIO_12776, HELIO_12775
OG0005256	XENTR17691, XENTR06834	HELIO_03816
OG0005257	XENTR05574	HELIO_12651
OG0005258	XENTR02828	HELIO_11477
OG0005259	XENTR02830	HELIO_05855
OG0005260	XENTR09856	HELIO_06476
OG0005261	XENTR04489, XENTR03622	HELIO_01034
OG0005264	XENTR05358	HELIO_03632
OG0005265	XENTR03437	HELIO_09118
OG0005266	XENTR02969, XENTR04623	HELIO_00296
OG0005267	XENTR00612	HELIO_12160
OG0005268	XENTR10041	HELIO_02601
OG0005269	XENTR02825	HELIO_01373
OG0005270	XENTR14107	HELIO_06330
OG0005271	XENTR00154	HELIO_10108
OG0005272	XENTR03770, XENTR03769	HELIO_01300
OG0005273	XENTR02049	HELIO_05543
OG0005274	XENTR03022	HELIO_06856
OG0005275	XENTR07020	HELIO_00836
OG0005276	XENTR18764	HELIO_06790
OG0005277	XENTR11704	HELIO_11392
OG0005278	XENTR10581	HELIO_03246
OG0005279	XENTR15127	HELIO_10579
OG0005280	XENTR14213	HELIO_08673
OG0005281	XENTR12479, XENTR12478, XENTR11090	HELIO_12345
OG0005282	XENTR05733	HELIO_06709
OG0005283	XENTR17833, XENTR08079	HELIO_06556
OG0005284	XENTR06972	HELIO_00888
OG0005285	XENTR04551	HELIO_08821
OG0005286	XENTR18781, XENTR05904	HELIO_08675
OG0005288	XENTR07466	HELIO_09112
OG0005289	XENTR11766	HELIO_02712
OG0005291	XENTR15637	HELIO_11671
OG0005292	XENTR17077	HELIO_09153
OG0005293	XENTR03075	HELIO_02688
OG0005294	XENTR11029	HELIO_02763
OG0005295	XENTR03857	HELIO_05102
OG0005297	XENTR16547	HELIO_04916
OG0005298	XENTR19199	HELIO_05115
OG0005299	XENTR00453	HELIO_01167
OG0005300	XENTR09324, XENTR09323	HELIO_08983
OG0005301	XENTR00866	HELIO_05934
OG0005302	XENTR10050, XENTR08277	HELIO_02253
OG0005303	XENTR08944, XENTR08943	HELIO_04042
OG0005304	XENTR07753	HELIO_10382
OG0005305	XENTR02973, XENTR02972	HELIO_02967
OG0005307	XENTR02149	HELIO_10613
OG0005309	XENTR06467	HELIO_11500
OG0005310	XENTR03904	HELIO_01859
OG0005312	XENTR11281	HELIO_02639, HELIO_04406
OG0005314	XENTR18994	HELIO_05050
OG0005315	XENTR01293	HELIO_08433
OG0005316	XENTR15429	HELIO_01782
OG0005317	XENTR02322	HELIO_03663
OG0005318	XENTR04452	HELIO_12485
OG0005321	XENTR13052	HELIO_04840
OG0005322	XENTR15003, XENTR15102	HELIO_00998
OG0005323	XENTR05721	HELIO_11320
OG0005326	XENTR16643, XENTR15679	HELIO_11652
OG0005327	XENTR00092	HELIO_11543
OG0005328	XENTR16302	HELIO_02156
OG0005329	XENTR14854	HELIO_11287
OG0005359	XENTR02870	HELIO_11700
OG0005360	XENTR13876	HELIO_02653
OG0005362	XENTR02886	HELIO_09785
OG0005364	XENTR08233	HELIO_10310
OG0005365	XENTR04880	HELIO_00310
OG0005366	XENTR14103	HELIO_04540
OG0005367	XENTR00190	HELIO_09784
OG0005368	XENTR02135	HELIO_04082
OG0005369	XENTR14236	HELIO_08089
OG0005370	XENTR18458, XENTR19057	HELIO_01028
OG0005371	XENTR04241	HELIO_08495
OG0005372	XENTR02926	HELIO_07438
OG0005373	XENTR01008	HELIO_09089
