Orthogroup	XENTR	BRAFL
OG0000842	XENTR15843, XENTR15340, XENTR13923, XENTR01677, XENTR11008, XENTR11009	bflo_26481
OG0000844	XENTR17965, XENTR18460, XENTR06250	bflo_24153
OG0000845	XENTR10269, XENTR12604	bflo_18108
OG0000845	XENTR08484	bflo_17447
OG0000847	XENTR18143, XENTR18591	bflo_21169
OG0000847	XENTR00819	bflo_20471
OG0000848	XENTR08322, XENTR02654	bflo_07381
OG0000849	XENTR07414, XENTR04112	bflo_02361
OG0000850	XENTR00057	bflo_25536
OG0000850	XENTR12447	bflo_08991
OG0000851	XENTR10592, XENTR01014	bflo_14102
OG0000852	XENTR02441, XENTR15626	bflo_13268
OG0000856	XENTR02561	bflo_08358
OG0000857	XENTR11492	bflo_03314
OG0000858	XENTR15971	bflo_10644, bflo_11464
OG0000858	XENTR10077, XENTR10078	bflo_03553
OG0000859	XENTR19026, XENTR03127, XENTR05830, XENTR10647, XENTR10646	bflo_06258
OG0000860	XENTR06781, XENTR03999	bflo_15791
OG0000861	XENTR00233	bflo_20852, bflo_20859, bflo_20860, bflo_21098, bflo_12911, bflo_22390, bflo_22416, bflo_02704, bflo_02426, bflo_06512
OG0000863	XENTR05892	bflo_10601
OG0000866	XENTR12438	bflo_04437
OG0000868	XENTR08506	bflo_17556
OG0000869	XENTR08068	bflo_24265
OG0000869	XENTR11026	bflo_25732
OG0000871	XENTR14179	bflo_17545
OG0000872	XENTR10169	bflo_03017
OG0000873	XENTR15243, XENTR11936, XENTR08135	bflo_01487
OG0000874	XENTR03555, XENTR18666	bflo_14069
OG0000874	XENTR10470	bflo_12681
OG0000875	XENTR15432	bflo_01017
OG0000875	XENTR08213	bflo_19415
OG0000877	XENTR02432, XENTR02438, XENTR19180	bflo_13809
OG0000878	XENTR10168	bflo_03682, bflo_03630
OG0000878	XENTR09205	bflo_02683
OG0000879	XENTR10540, XENTR18110	bflo_21594
OG0000879	XENTR03813	bflo_19083, bflo_24230, bflo_18829, bflo_05186
OG0000881	XENTR12933, XENTR12934	bflo_15605
OG0000881	XENTR11112, XENTR11328	bflo_20101
OG0000882	XENTR02130, XENTR16807, XENTR03617, XENTR03616, XENTR12051	bflo_04158
OG0000883	XENTR11240, XENTR08110	bflo_07397
OG0000887	XENTR02978	bflo_01743
OG0000887	XENTR06287	bflo_19302
OG0000888	XENTR12831, XENTR13292, XENTR13291	bflo_05832
OG0000888	XENTR01928	bflo_07374
OG0000889	XENTR17043	bflo_12593
OG0000889	XENTR16104, XENTR00818	bflo_21142
OG0000893	XENTR01359, XENTR16287, XENTR07052, XENTR07051	bflo_24157, bflo_24156, bflo_22075, bflo_24701, bflo_23931
OG0000894	XENTR12194	bflo_14750
OG0000894	XENTR04788, XENTR16604	bflo_23023
OG0000895	XENTR05065	bflo_06958, bflo_08034
OG0000895	XENTR03432, XENTR03123	bflo_05916
OG0000896	XENTR18869	bflo_13131
OG0000896	XENTR13448, XENTR09474	bflo_09970
OG0000897	XENTR01334, XENTR01333	bflo_11434
OG0000897	XENTR01226, XENTR03509	bflo_11945, bflo_11590, bflo_11740
OG0000898	XENTR03982, XENTR12217	bflo_12625, bflo_26024
OG0000899	XENTR11770, XENTR11769, XENTR03655	bflo_14337
OG0000904	XENTR10340, XENTR08923	bflo_13183
OG0000906	XENTR15532, XENTR06172	bflo_15863
OG0000907	XENTR04660	bflo_25628
OG0000908	XENTR02189, XENTR02188, XENTR02186, XENTR02187, XENTR02185, XENTR02184	bflo_09711, bflo_09707, bflo_08871
OG0000908	XENTR04273	bflo_08596
OG0000909	XENTR10672, XENTR12839, XENTR08443	bflo_18377
OG0000911	XENTR18175	bflo_00891, bflo_00957
OG0000911	XENTR10007, XENTR05207	bflo_12997
OG0000912	XENTR06455, XENTR12826, XENTR08744, XENTR17481	bflo_09112
OG0000912	XENTR06537	bflo_20621
OG0000913	XENTR01593, XENTR13952	bflo_14588
OG0000915	XENTR06376, XENTR07971, XENTR14552, XENTR15550	bflo_12273
OG0000921	XENTR09161	bflo_15652
OG0000923	XENTR08773	bflo_02952
OG0000923	XENTR13432, XENTR09911, XENTR09912, XENTR09913	bflo_02648
OG0000925	XENTR13985	bflo_09205
OG0000925	XENTR02311	bflo_22447
OG0000926	XENTR00402	bflo_13640
OG0000926	XENTR06553	bflo_17123
OG0000927	XENTR00283, XENTR14712, XENTR05915, XENTR18984	bflo_22432
OG0000928	XENTR05033, XENTR05285	bflo_05985
OG0000929	XENTR00682, XENTR15957, XENTR09138, XENTR05468, XENTR05469	bflo_17125
OG0000932	XENTR13910, XENTR16709	bflo_19999
OG0000934	XENTR14739, XENTR18207	bflo_04490
OG0000935	XENTR12574, XENTR06757, XENTR07228, XENTR08768	bflo_19247
OG0000938	XENTR09019, XENTR09487	bflo_16013
OG0000938	XENTR03541, XENTR03542	bflo_25802, bflo_25457, bflo_25455, bflo_25454, bflo_25452, bflo_25458, bflo_25453
OG0000940	XENTR11596	bflo_02263
OG0000940	XENTR08691, XENTR08692	bflo_14573
OG0000943	XENTR06447	bflo_20510
OG0000944	XENTR14742, XENTR14462, XENTR00679	bflo_14426
OG0000945	XENTR09889	bflo_13705, bflo_12713
OG0000946	XENTR14125	bflo_04391
OG0000947	XENTR08808, XENTR01875	bflo_00205
OG0000947	XENTR15993	bflo_00170
OG0000949	XENTR16409, XENTR12925, XENTR16343, XENTR13690, XENTR10671	bflo_17563
OG0000950	XENTR06315, XENTR14022	bflo_19953
OG0000951	XENTR11436, XENTR10439	bflo_05064
OG0000952	XENTR06419, XENTR10974	bflo_14821
OG0000952	XENTR07516, XENTR10972, XENTR10973	bflo_14818
OG0000953	XENTR16006	bflo_22870, bflo_26077, bflo_25794, bflo_25795, bflo_22979
OG0000953	XENTR05020, XENTR10025	bflo_24078
OG0000954	XENTR04163	bflo_13257
OG0000954	XENTR07349, XENTR07350	bflo_23747
OG0000955	XENTR15251	bflo_25651
OG0000955	XENTR15299	bflo_14322
OG0000957	XENTR08642	bflo_03309
OG0000958	XENTR16151	bflo_03727, bflo_03728, bflo_03019, bflo_04824, bflo_03729, bflo_01686, bflo_03214
OG0000960	XENTR00488, XENTR11786, XENTR16830, XENTR19097	bflo_12512
OG0000963	XENTR09828	bflo_07262
OG0000963	XENTR00065	bflo_03565
OG0000964	XENTR15845	bflo_06342, bflo_19118, bflo_10230, bflo_06035, bflo_06039
OG0000965	XENTR14312	bflo_08576
OG0000965	XENTR16944	bflo_13018
OG0000966	XENTR04933, XENTR10311	bflo_20263
OG0000967	XENTR08823	bflo_04354
OG0000967	XENTR06702	bflo_07239
OG0000968	XENTR08955, XENTR17733	bflo_20978
OG0000969	XENTR08014	bflo_04468, bflo_19187, bflo_18840, bflo_18841, bflo_21704, bflo_19041, bflo_18838, bflo_04477, bflo_06432, bflo_19042, bflo_19037, bflo_21707, bflo_21697, bflo_24882, bflo_18839
OG0000970	XENTR01182	bflo_20773
OG0000972	XENTR13483, XENTR14024	bflo_20769, bflo_20771, bflo_20770, bflo_25828
OG0000972	XENTR02207	bflo_08143
OG0000973	XENTR15593	bflo_16704, bflo_16388, bflo_16373, bflo_16375, bflo_16376, bflo_16391, bflo_16380, bflo_16361, bflo_16379, bflo_16384, bflo_16707
OG0000974	XENTR01619	bflo_01162, bflo_20847
OG0000976	XENTR13946, XENTR10262	bflo_21693, bflo_22585, bflo_21856, bflo_21904, bflo_22532
OG0000978	XENTR01707, XENTR17274, XENTR04595	bflo_13255
OG0000979	XENTR08662, XENTR08663, XENTR16278	bflo_08836, bflo_13441, bflo_13442, bflo_13947, bflo_19019, bflo_13644, bflo_12775, bflo_13329, bflo_13369
OG0000981	XENTR14084	bflo_05697
OG0000984	XENTR03417	bflo_06233
OG0000984	XENTR01286, XENTR01285	bflo_15679
OG0000985	XENTR01934, XENTR16979, XENTR16978, XENTR04320, XENTR04319	bflo_07499
OG0000987	XENTR06356, XENTR03812	bflo_02033
OG0000988	XENTR12762, XENTR06777, XENTR06778, XENTR09929	bflo_15623
OG0000992	XENTR07391	bflo_22932
OG0000992	XENTR15056, XENTR11894	bflo_09287
OG0000993	XENTR14928	bflo_00226, bflo_26569, bflo_00227
OG0000994	XENTR15055	bflo_01641
OG0000994	XENTR12451, XENTR12452, XENTR02702, XENTR02703, XENTR02701	bflo_10212
OG0000995	XENTR04796, XENTR07312	bflo_22708
OG0000996	XENTR00689	bflo_21978
OG0000999	XENTR05421, XENTR17674, XENTR18093, XENTR05336	bflo_03341
OG0001000	XENTR02326, XENTR14403	bflo_17958, bflo_27228
OG0001001	XENTR02303	bflo_27374, bflo_21303
OG0001002	XENTR05426, XENTR04429	bflo_15982, bflo_10399, bflo_04098
OG0001003	XENTR06440, XENTR12183	bflo_20878
OG0001005	XENTR17351	bflo_10085
OG0001006	XENTR01787	bflo_04350
OG0001006	XENTR11011, XENTR15378, XENTR09358	bflo_22313
OG0001008	XENTR07071, XENTR13709	bflo_03203
OG0001009	XENTR09611, XENTR19086, XENTR04072	bflo_23339
OG0001011	XENTR08483	bflo_02850, bflo_02067
OG0001011	XENTR04705, XENTR12721	bflo_25798, bflo_25800, bflo_04464
OG0001013	XENTR01268, XENTR12519, XENTR05681, XENTR13123	bflo_23440
OG0001015	XENTR03903, XENTR02699, XENTR16275	bflo_23858
OG0001016	XENTR06361	bflo_19435
OG0001016	XENTR11007	bflo_00910
OG0001017	XENTR01882, XENTR06219	bflo_00667
OG0001018	XENTR12838	bflo_17983, bflo_02467, bflo_02601, bflo_13307, bflo_24232
OG0001018	XENTR13405	bflo_23920
OG0001021	XENTR03042	bflo_16744, bflo_13349
OG0001022	XENTR18242, XENTR09212, XENTR08786, XENTR08785	bflo_21941
OG0001023	XENTR15705, XENTR15704, XENTR16017, XENTR02520, XENTR11481	bflo_03026
OG0001024	XENTR05573, XENTR09290, XENTR01956	bflo_04903
OG0001026	XENTR01794	bflo_23870
OG0001027	XENTR14946	bflo_13760
OG0001027	XENTR18376	bflo_23209, bflo_04293, bflo_23208
OG0001028	XENTR08088, XENTR09574, XENTR09575	bflo_25597
OG0001029	XENTR00509, XENTR04608	bflo_13219
OG0001030	XENTR10641, XENTR13221	bflo_05876
OG0001030	XENTR11652, XENTR00593	bflo_05907
OG0001031	XENTR08916	bflo_07447
OG0001031	XENTR11732	bflo_01411, bflo_21667
OG0001032	XENTR01314, XENTR15209, XENTR06823	bflo_16280
OG0001033	XENTR11737, XENTR02706	bflo_08146
OG0001033	XENTR00028, XENTR04288, XENTR04289, XENTR10639	bflo_20841
OG0001034	XENTR13970, XENTR02918	bflo_18574, bflo_18588
OG0001036	XENTR15810, XENTR02160	bflo_01100
OG0001039	XENTR00807	bflo_08311
OG0001039	XENTR10799, XENTR11115	bflo_11607
OG0001042	XENTR15139, XENTR17123, XENTR16376	bflo_11460, bflo_27000
OG0001046	XENTR01853, XENTR03892, XENTR03891, XENTR10518	bflo_23288
OG0001047	XENTR15460, XENTR09715, XENTR19101, XENTR05905	bflo_22101
OG0001048	XENTR06473, XENTR14297, XENTR16609	bflo_07509, bflo_26856
OG0001049	XENTR00286	bflo_24448, bflo_17931
OG0001049	XENTR03223	bflo_24363
OG0001050	XENTR18291, XENTR03607, XENTR01418, XENTR01419, XENTR15902	bflo_23753, bflo_21612
OG0001051	XENTR02327	bflo_01863, bflo_09666, bflo_16694, bflo_11064, bflo_11881, bflo_11882, bflo_13847
OG0001052	XENTR06692	bflo_08592
OG0001052	XENTR04326, XENTR07297	bflo_07579, bflo_08590
OG0001053	XENTR14072, XENTR07099, XENTR01123	bflo_19733
OG0001053	XENTR07525, XENTR04868, XENTR07295	bflo_08662
OG0001054	XENTR05688	bflo_23806
OG0001057	XENTR09898, XENTR13492, XENTR07434, XENTR15414	bflo_22386, bflo_22387
OG0001058	XENTR09698, XENTR10813	bflo_10254
OG0001059	XENTR16833	bflo_04773
OG0001060	XENTR15320	bflo_14877
OG0001062	XENTR02358, XENTR00517, XENTR00439	bflo_26106
OG0001063	XENTR01633	bflo_10992
OG0001065	XENTR14400, XENTR14851	bflo_24302
OG0001066	XENTR08375, XENTR18939, XENTR01227	bflo_07352
OG0001067	XENTR12290	bflo_14070, bflo_05866
OG0001072	XENTR01131	bflo_20583
OG0001072	XENTR14054	bflo_01344
OG0001073	XENTR13757, XENTR03448, XENTR09013	bflo_14186
OG0001075	XENTR05482, XENTR14239, XENTR06059	bflo_01789
OG0001076	XENTR04369, XENTR03450	bflo_14398
OG0001077	XENTR02919	bflo_19161, bflo_19130
OG0001077	XENTR03172	bflo_15522
OG0001078	XENTR16491, XENTR12278, XENTR05427, XENTR16318	bflo_10417
OG0001079	XENTR05981	bflo_05327, bflo_24090, bflo_21126, bflo_14192, bflo_16216, bflo_20242, bflo_20259, bflo_10866, bflo_12061
OG0001079	XENTR02342, XENTR18570	bflo_11561
OG0001080	XENTR17306	bflo_06623
OG0001080	XENTR00219, XENTR05053	bflo_21619
OG0001081	XENTR11483, XENTR11482	bflo_15729, bflo_03684
OG0001082	XENTR04166, XENTR03787	bflo_19096
OG0001083	XENTR14939, XENTR08964, XENTR02202, XENTR09760	bflo_10562
OG0001084	XENTR03176	bflo_04559
OG0001085	XENTR14464, XENTR18960, XENTR05968, XENTR02550	bflo_11120
OG0001088	XENTR12091	bflo_18566
OG0001088	XENTR01178	bflo_21001
OG0001089	XENTR12503	bflo_05776
OG0001091	XENTR05394, XENTR06870, XENTR11806, XENTR06869, XENTR11805, XENTR05395, XENTR11804	bflo_26460
OG0001092	XENTR03567, XENTR04358	bflo_15467
OG0001093	XENTR14801, XENTR06916, XENTR05391	bflo_02494
OG0001094	XENTR06671, XENTR12802, XENTR09938	bflo_10325
OG0001095	XENTR12897, XENTR04215	bflo_26605, bflo_00827, bflo_26602
OG0001096	XENTR04979, XENTR04980, XENTR10593	bflo_24946, bflo_25111
OG0001097	XENTR05554	bflo_05325
OG0001101	XENTR18754	bflo_12035
OG0001102	XENTR00597	bflo_23676
OG0001102	XENTR08075	bflo_01832
OG0001103	XENTR11707	bflo_13190
OG0001103	XENTR08189	bflo_01225
OG0001104	XENTR13239	bflo_00423
OG0001104	XENTR13771, XENTR13900, XENTR18117	bflo_01201
OG0001105	XENTR00250	bflo_10029
OG0001105	XENTR09104	bflo_23443
OG0001106	XENTR12570	bflo_06185
OG0001107	XENTR10533, XENTR02061, XENTR02717	bflo_22127
OG0001108	XENTR08568	bflo_00378
OG0001108	XENTR01519	bflo_20433
OG0001109	XENTR13118, XENTR13119, XENTR13710, XENTR07737, XENTR12458	bflo_14803, bflo_14804
OG0001110	XENTR01316, XENTR07736	bflo_16461, bflo_16317
OG0001112	XENTR08598, XENTR07078, XENTR02026, XENTR02027	bflo_22501
OG0001113	XENTR03194	bflo_22426
OG0001114	XENTR05283, XENTR05282, XENTR18949	bflo_04550
OG0001115	XENTR18977, XENTR15749, XENTR18459, XENTR14532	bflo_02490
OG0001117	XENTR04976, XENTR19058, XENTR12412	bflo_18874
OG0001119	XENTR05752, XENTR18158	bflo_01654
OG0001121	XENTR00146, XENTR15147	bflo_24945, bflo_17622, bflo_24293, bflo_04825
OG0001123	XENTR10415	bflo_09074
OG0001123	XENTR03409	bflo_20201
OG0001124	XENTR16582	bflo_23639
OG0001124	XENTR06212	bflo_10476
OG0001126	XENTR18698	bflo_21937
OG0001126	XENTR17124	bflo_12463, bflo_10927
OG0001127	XENTR08219, XENTR08218, XENTR06362	bflo_19588
OG0001127	XENTR08217	bflo_19589
OG0001128	XENTR08508, XENTR02079, XENTR13449, XENTR13450	bflo_09982
OG0001129	XENTR05147	bflo_12819
OG0001129	XENTR08362	bflo_13264
OG0001130	XENTR03434	bflo_03852, bflo_06407, bflo_04255
OG0001131	XENTR08901, XENTR13407	bflo_25190
OG0001132	XENTR06989	bflo_06192
OG0001133	XENTR17678	bflo_17034
OG0001133	XENTR15362	bflo_25491
OG0001134	XENTR10250, XENTR00965, XENTR03216, XENTR03221	bflo_22790
OG0001136	XENTR10642, XENTR00557, XENTR12118	bflo_06069
OG0001137	XENTR12668, XENTR04145	bflo_23646
OG0001138	XENTR05997, XENTR02144, XENTR04471, XENTR18324, XENTR16579, XENTR16494, XENTR08552, XENTR05227, XENTR06291, XENTR15641, XENTR15640	bflo_00349, bflo_14068, bflo_00161
OG0001139	XENTR12289	bflo_22593
OG0001139	XENTR07646, XENTR17010	bflo_09826
OG0001141	XENTR05715	bflo_03254
OG0001142	XENTR06629	bflo_01437
OG0001143	XENTR16291, XENTR08123, XENTR08124, XENTR08673, XENTR09685	bflo_07319
OG0001144	XENTR08544, XENTR07178, XENTR03323, XENTR03322	bflo_00201
OG0001146	XENTR04404, XENTR04096, XENTR12242	bflo_25096, bflo_22204
OG0001149	XENTR12926, XENTR00444	bflo_16620, bflo_02962, bflo_01361, bflo_02409, bflo_00024, bflo_02408, bflo_24981, bflo_24690, bflo_09301, bflo_12993, bflo_24100, bflo_02029, bflo_07202, bflo_17094, bflo_13951, bflo_13488, bflo_16513, bflo_16878
OG0001155	XENTR04938	bflo_20442
OG0001156	XENTR07093, XENTR06912, XENTR01092	bflo_18549
OG0001157	XENTR04127	bflo_04821, bflo_19940, bflo_20881, bflo_20767, bflo_20880, bflo_16213, bflo_10961, bflo_11394, bflo_12016, bflo_11393, bflo_12015, bflo_24250, bflo_16503, bflo_08909, bflo_02822, bflo_11112, bflo_19937, bflo_20794, bflo_19947, bflo_20768, bflo_19948, bflo_19939, bflo_19935, bflo_19946, bflo_19927, bflo_19870, bflo_02763, bflo_16780
OG0001158	XENTR16126, XENTR16127, XENTR07686, XENTR07685	bflo_13300, bflo_11159
OG0001159	XENTR05163, XENTR05113	bflo_01553
OG0001161	XENTR05290, XENTR17947	bflo_08066
OG0001162	XENTR10454, XENTR14933	bflo_17404
OG0001163	XENTR08141	bflo_06913, bflo_07427
OG0001165	XENTR03624	bflo_01574
OG0001165	XENTR02305	bflo_22236
OG0001166	XENTR18013, XENTR18012, XENTR14106	bflo_14820, bflo_15448
OG0001167	XENTR07709, XENTR06636, XENTR08900	bflo_16326
OG0001168	XENTR12949, XENTR06904, XENTR00455	bflo_20423, bflo_20474, bflo_13463
OG0001169	XENTR18438	bflo_14076, bflo_12639
OG0001170	XENTR14411	bflo_11360
OG0001171	XENTR06589, XENTR07471, XENTR02457	bflo_05953
OG0001172	XENTR06358, XENTR09420	bflo_02862
OG0001172	XENTR08224, XENTR15936	bflo_02443
OG0001173	XENTR06425, XENTR01039	bflo_06950
OG0001173	XENTR06289, XENTR03346, XENTR03345	bflo_04050, bflo_04048
OG0001174	XENTR02782, XENTR11221, XENTR04237, XENTR14224, XENTR15091, XENTR01015, XENTR02796, XENTR05165, XENTR02815, XENTR11287, XENTR11289, XENTR11288, XENTR11300, XENTR02248, XENTR02246, XENTR01963	bflo_11141
OG0001176	XENTR04321	bflo_07517
OG0001177	XENTR04520	bflo_01608
OG0001178	XENTR00333	bflo_25556
OG0001178	XENTR02313	bflo_22453
OG0001179	XENTR01714	bflo_13513
OG0001180	XENTR11241, XENTR01431, XENTR19021	bflo_06736, bflo_00350
OG0001181	XENTR02917, XENTR13969	bflo_18914
OG0001182	XENTR04131, XENTR14389	bflo_03435
OG0001183	XENTR15931, XENTR15930	bflo_19634
OG0001184	XENTR11761	bflo_15772
OG0001184	XENTR16633	bflo_09793
OG0001185	XENTR09610, XENTR09609	bflo_06562
OG0001186	XENTR07680, XENTR03745	bflo_12657
OG0001186	XENTR03736	bflo_12919
OG0001187	XENTR11283	bflo_18352, bflo_17267, bflo_06600, bflo_06585, bflo_06590, bflo_06591, bflo_18234, bflo_25290, bflo_26120, bflo_06592, bflo_18465, bflo_18461, bflo_18463, bflo_18462, bflo_08800, bflo_10438, bflo_10068, bflo_12634, bflo_12633, bflo_04140, bflo_10069, bflo_12876, bflo_17352, bflo_04133, bflo_04125, bflo_09603, bflo_05471
OG0001188	XENTR04124	bflo_05292
OG0001189	XENTR16871, XENTR08031, XENTR04626	bflo_06318
OG0001190	XENTR06259, XENTR16660, XENTR16659	bflo_25067
OG0001191	XENTR02213, XENTR13144, XENTR08963	bflo_10001
OG0001196	XENTR18694, XENTR11054, XENTR19094	bflo_09773
OG0001198	XENTR13281	bflo_02095
OG0001198	XENTR16301	bflo_03034
OG0001200	XENTR03069	bflo_09896, bflo_19272
OG0001202	XENTR11567, XENTR11566	bflo_02498
OG0001204	XENTR13340	bflo_20309, bflo_20315
OG0001205	XENTR14919	bflo_14061, bflo_27112
OG0001207	XENTR10602, XENTR06956, XENTR16548	bflo_02422
OG0001208	XENTR05399, XENTR14797	bflo_25733
OG0001209	XENTR17550	bflo_26894
OG0001210	XENTR12983	bflo_07894
OG0001210	XENTR09378	bflo_04429
OG0001211	XENTR04154, XENTR06866	bflo_00897
OG0001212	XENTR16369, XENTR16368	bflo_15260
OG0001213	XENTR10507	bflo_10680
OG0001213	XENTR01205	bflo_20590
OG0001214	XENTR02921	bflo_11103
OG0001215	XENTR12954, XENTR16550, XENTR16549	bflo_00807
OG0001216	XENTR13109	bflo_24683
OG0001216	XENTR05946	bflo_13216
OG0001217	XENTR07688, XENTR11580, XENTR00148	bflo_17953
OG0001218	XENTR16071, XENTR10134, XENTR14884, XENTR14883, XENTR16396	bflo_24854
OG0001219	XENTR18228	bflo_01008
OG0001220	XENTR06344, XENTR06343	bflo_20837
OG0001221	XENTR15915	bflo_13343
OG0001223	XENTR07799, XENTR10652, XENTR13605, XENTR02494, XENTR02495	bflo_12732
OG0001224	XENTR18588	bflo_04929
OG0001225	XENTR09310, XENTR06994, XENTR15732	bflo_08317
OG0001226	XENTR11877, XENTR07881	bflo_18009
OG0001227	XENTR05921	bflo_17418
OG0001230	XENTR07940	bflo_16407
OG0001231	XENTR03878, XENTR01648	bflo_03798
OG0001232	XENTR01820	bflo_23005, bflo_23685
OG0001233	XENTR15515	bflo_15064
OG0001237	XENTR03125, XENTR11439, XENTR05845	bflo_08453
OG0001238	XENTR08981	bflo_06313
OG0001238	XENTR12621, XENTR06928, XENTR03786	bflo_26480
OG0001239	XENTR05992, XENTR11309	bflo_10959
OG0001240	XENTR01403, XENTR05719, XENTR12304, XENTR05718	bflo_06423
OG0001241	XENTR12971	bflo_06240
OG0001241	XENTR07087, XENTR02055	bflo_21597
OG0001243	XENTR17516, XENTR17517	bflo_08723
OG0001245	XENTR09296	bflo_08692
OG0001247	XENTR19062, XENTR18189, XENTR18467, XENTR11045	bflo_12136
OG0001248	XENTR01078, XENTR18804, XENTR03776	bflo_00177
OG0001249	XENTR10238, XENTR10239	bflo_25407
OG0001249	XENTR04710, XENTR00318	bflo_25542
OG0001250	XENTR10529, XENTR04777, XENTR07316	bflo_23893
OG0001251	XENTR12411	bflo_13478
OG0001252	XENTR06520, XENTR03993, XENTR03992, XENTR09825	bflo_25844
OG0001253	XENTR01323, XENTR07953, XENTR11293, XENTR01322, XENTR02523	bflo_11668, bflo_06734
OG0001254	XENTR03435, XENTR01471	bflo_16683
OG0001255	XENTR13075, XENTR00445, XENTR14530, XENTR02994, XENTR07995, XENTR10739	bflo_16332
OG0001256	XENTR12356	bflo_27204, bflo_17356
OG0001261	XENTR03563, XENTR16999	bflo_27125, bflo_14339
OG0001262	XENTR06170, XENTR06171, XENTR19017, XENTR15533	bflo_15864
OG0001263	XENTR06868	bflo_10303
OG0001264	XENTR02490, XENTR03731, XENTR05140	bflo_13401
OG0001266	XENTR10900, XENTR02450	bflo_05662
OG0001267	XENTR14460	bflo_14627, bflo_14348
OG0001267	XENTR06333	bflo_20420
OG0001268	XENTR08282	bflo_06467
OG0001268	XENTR18855	bflo_11029
OG0001270	XENTR01782	bflo_23365
OG0001270	XENTR12521, XENTR12522	bflo_22891
OG0001271	XENTR17754, XENTR02751, XENTR07226	bflo_11260, bflo_18970
OG0001272	XENTR18340, XENTR09464, XENTR00960	bflo_20203
OG0001273	XENTR13224, XENTR14752, XENTR14082	bflo_00724, bflo_03191
OG0001274	XENTR13249, XENTR15210, XENTR15211, XENTR07752	bflo_15721
OG0001275	XENTR14625	bflo_17335
OG0001276	XENTR09721, XENTR13760	bflo_14135
OG0001278	XENTR09813	bflo_02941, bflo_01205
OG0001279	XENTR11976, XENTR14916	bflo_08526
OG0001280	XENTR13872, XENTR04350, XENTR07156	bflo_05584
OG0001282	XENTR16436, XENTR00274	bflo_26722, bflo_03069
OG0001284	XENTR15697	bflo_19270
OG0001284	XENTR01467, XENTR01466	bflo_06254
OG0001287	XENTR06418, XENTR10568, XENTR10975, XENTR14177	bflo_14817
OG0001288	XENTR05832, XENTR05833	bflo_06118
OG0001289	XENTR03860	bflo_21364
OG0001290	XENTR08522, XENTR00546, XENTR09553, XENTR04590	bflo_05691
OG0001291	XENTR02209, XENTR05578, XENTR07580, XENTR07579	bflo_08573
OG0001292	XENTR03404, XENTR01086	bflo_18759
OG0001293	XENTR06445, XENTR06449, XENTR06446, XENTR16665, XENTR14560	bflo_20495
OG0001294	XENTR08985, XENTR08984	bflo_18510
OG0001295	XENTR07162, XENTR07111	bflo_00207
OG0001296	XENTR10758, XENTR16218, XENTR01664, XENTR01665	bflo_12324
OG0001297	XENTR07068, XENTR07067, XENTR01254, XENTR17500	bflo_10353
OG0001300	XENTR09380, XENTR15087, XENTR13396	bflo_05339, bflo_05337, bflo_26790, bflo_20405
OG0001302	XENTR00019	bflo_25165
OG0001302	XENTR05127, XENTR05128	bflo_08709
OG0001304	XENTR13603, XENTR09891, XENTR07804, XENTR02497	bflo_13694
OG0001305	XENTR06508, XENTR06784, XENTR15394	bflo_15741
OG0001306	XENTR00068	bflo_25980
OG0001306	XENTR06783	bflo_16344
OG0001308	XENTR08924, XENTR10339, XENTR11736	bflo_08681
