Orthogroup	XENTR	BRALA
OG0004589	XENTR14980, XENTR06532, XENTR06533	BRALA28422
OG0004590	XENTR04031	BRALA28418
OG0004591	XENTR07363	BRALA19571
OG0004592	XENTR17519	BRALA01027
OG0004593	XENTR09764	BRALA28884
OG0004594	XENTR10141	BRALA20772
OG0004595	XENTR06910	BRALA10676
OG0004597	XENTR08163	BRALA15202
OG0004600	XENTR15611	BRALA00319
OG0004601	XENTR06793	BRALA10060
OG0004602	XENTR09792	BRALA11139
OG0004603	XENTR01817	BRALA06365
OG0004605	XENTR01842, XENTR01844	BRALA23013
OG0004606	XENTR15899	BRALA21148, BRALA34943
OG0004607	XENTR04536, XENTR04040	BRALA12216
OG0004608	XENTR16188, XENTR16189	BRALA15268
OG0004609	XENTR16103	BRALA33091
OG0004610	XENTR12122	BRALA17107
OG0004611	XENTR13026	BRALA12585
OG0004612	XENTR12441	BRALA00024
OG0004613	XENTR12502	BRALA09133, BRALA20462
OG0004614	XENTR06617, XENTR06618, XENTR12809, XENTR12810	BRALA30212
OG0004615	XENTR06169, XENTR04005	BRALA18479, BRALA18480, BRALA18477
OG0004616	XENTR05385	BRALA06969
OG0004617	XENTR17100, XENTR08959	BRALA02299
OG0004619	XENTR06929	BRALA20299
OG0004622	XENTR06548	BRALA21361, BRALA34893
OG0004625	XENTR00859	BRALA34052, BRALA34062
OG0004626	XENTR07264	BRALA16134
OG0004627	XENTR06310	BRALA06139
OG0004628	XENTR06954, XENTR08395	BRALA00501
OG0004629	XENTR10455	BRALA10080
OG0004630	XENTR04232	BRALA27521
OG0004631	XENTR08686	BRALA00873
OG0004632	XENTR17581	BRALA27092
OG0004633	XENTR03277	BRALA27276
OG0004634	XENTR06011	BRALA05479
OG0004635	XENTR11060	BRALA31719
OG0004637	XENTR03728	BRALA28098
OG0004638	XENTR13657	BRALA10114
OG0004639	XENTR07750	BRALA23114
OG0004641	XENTR17163	BRALA06119
OG0004642	XENTR10151	BRALA03307
OG0004643	XENTR01592	BRALA06114
OG0004644	XENTR05543, XENTR05542	BRALA15220
OG0004645	XENTR15106	BRALA34349
OG0004646	XENTR01464, XENTR14068	BRALA15036
OG0004647	XENTR03408	BRALA01649
OG0004648	XENTR13808	BRALA27204
OG0004649	XENTR04062, XENTR00829	BRALA26873
OG0004651	XENTR16137	BRALA28079
OG0004652	XENTR14172	BRALA29899
OG0004653	XENTR03316, XENTR05382, XENTR10835	BRALA09173
OG0004654	XENTR15245	BRALA25532
OG0004655	XENTR12684	BRALA07762
OG0004657	XENTR09633, XENTR18378	BRALA05637
OG0004658	XENTR00211	BRALA23896
OG0004659	XENTR13300	BRALA19760
OG0004660	XENTR04105	BRALA18844
OG0004661	XENTR07157	BRALA26103, BRALA09487
OG0004662	XENTR06657	BRALA29139
OG0004663	XENTR07128	BRALA33872
OG0004664	XENTR08819	BRALA28864, BRALA28863
OG0004666	XENTR02742, XENTR05796	BRALA25386
OG0004669	XENTR17310	BRALA31710
OG0004670	XENTR01679	BRALA11400
OG0004671	XENTR10200	BRALA34664, BRALA33814, BRALA34282, BRALA34594
OG0004672	XENTR03732	BRALA03094
OG0004673	XENTR01887, XENTR18837	BRALA07414
OG0004674	XENTR04721	BRALA21747
OG0004675	XENTR10690	BRALA01751
OG0004676	XENTR12097	BRALA22511
OG0004677	XENTR08516	BRALA13391
OG0004678	XENTR09245	BRALA10033
OG0004679	XENTR04023	BRALA32750
OG0004680	XENTR06627, XENTR05093	BRALA32711, BRALA30165
OG0004681	XENTR00528	BRALA29477, BRALA35123
OG0004682	XENTR00011	BRALA03899
OG0004683	XENTR09470	BRALA26125
OG0004684	XENTR09471	BRALA26124
OG0004685	XENTR00826	BRALA29447
OG0004686	XENTR03385	BRALA07410
OG0004687	XENTR08376	BRALA19729
OG0004688	XENTR00727	BRALA20055
OG0004690	XENTR02109	BRALA08004
OG0004691	XENTR12526	BRALA31036
OG0004692	XENTR12793	BRALA32999
OG0004694	XENTR12216	BRALA23046
OG0004695	XENTR07984	BRALA01511, BRALA01505
OG0004696	XENTR08933	BRALA03830
OG0004697	XENTR01024	BRALA11777
OG0004698	XENTR15336	BRALA21938
OG0004699	XENTR04958	BRALA07186
OG0004700	XENTR19117	BRALA23313
OG0004702	XENTR07319	BRALA32995, BRALA07211
OG0004703	XENTR01132	BRALA26823
OG0004704	XENTR00093	BRALA00765
OG0004705	XENTR05923, XENTR08822, XENTR08821	BRALA08213
OG0004706	XENTR03339, XENTR10846, XENTR10847	BRALA00111
OG0004707	XENTR04913	BRALA20441
OG0004708	XENTR04042	BRALA00406
OG0004711	XENTR12598	BRALA08263
OG0004712	XENTR12619, XENTR12620, XENTR07796, XENTR14700	BRALA01432, BRALA16825, BRALA16823, BRALA16824, BRALA11469, BRALA01430
OG0004728	XENTR03737	BRALA19112
OG0004729	XENTR01174	BRALA32996
OG0004730	XENTR11246	BRALA13497
OG0004731	XENTR18388	BRALA29685
OG0004732	XENTR14688	BRALA09631
OG0004733	XENTR03412	BRALA17604
OG0004735	XENTR12602	BRALA05427
OG0004736	XENTR00419	BRALA16972
OG0004738	XENTR15335	BRALA27390
OG0004739	XENTR07591	BRALA03271, BRALA03272
OG0004740	XENTR02419	BRALA29145, BRALA20852
OG0004743	XENTR05342	BRALA08286
OG0004744	XENTR16602	BRALA06531
OG0004746	XENTR16021, XENTR19206	BRALA08943
OG0004747	XENTR08164	BRALA28438
OG0004749	XENTR02480	BRALA20020
OG0004751	XENTR06628	BRALA35736, BRALA13426
OG0004752	XENTR05473	BRALA11223
OG0004753	XENTR03105	BRALA13874
OG0004754	XENTR01802	BRALA23050
OG0004755	XENTR10564	BRALA27359
OG0004755	XENTR18902	BRALA27358
OG0004756	XENTR17924	BRALA09680
OG0004757	XENTR06659	BRALA09865, BRALA09872
OG0004758	XENTR10225	BRALA24157
OG0004759	XENTR08995	BRALA22261
OG0004761	XENTR08312	BRALA24489
OG0004763	XENTR14434	BRALA34431
OG0004764	XENTR00062	BRALA05324
OG0004765	XENTR10970	BRALA00991
OG0004767	XENTR03910	BRALA10440
OG0004768	XENTR06426	BRALA11889
OG0004769	XENTR15393	BRALA10097, BRALA07309
OG0004770	XENTR08456	BRALA19310
OG0004772	XENTR07387, XENTR01786	BRALA06513
OG0004774	XENTR12450, XENTR18887	BRALA06537
OG0004775	XENTR08212	BRALA32894
OG0004776	XENTR00828	BRALA23901
OG0004777	XENTR10573, XENTR00705	BRALA05941
OG0004779	XENTR03442, XENTR02321, XENTR02320	BRALA11730
OG0004781	XENTR16628, XENTR16629	BRALA11896
OG0004783	XENTR04323	BRALA35592
OG0004784	XENTR00188, XENTR00189	BRALA10893
OG0004785	XENTR00119	BRALA09161
OG0004786	XENTR04209	BRALA14055
OG0004787	XENTR14690	BRALA12312
OG0004790	XENTR05623, XENTR19164, XENTR13909	BRALA34363
OG0004791	XENTR00086	BRALA27664
OG0004793	XENTR11318	BRALA21447
OG0004794	XENTR08033	BRALA01793
OG0004795	XENTR06349	BRALA33991
OG0004797	XENTR03068	BRALA16695
OG0004799	XENTR15968	BRALA02224
OG0004800	XENTR08612	BRALA09042
OG0004801	XENTR01848	BRALA06449
OG0004802	XENTR09565	BRALA03380, BRALA03382
OG0004803	XENTR15467	BRALA06021
OG0004804	XENTR10260, XENTR06571, XENTR18506	BRALA16717
OG0004805	XENTR11662	BRALA11567
OG0004806	XENTR00596, XENTR12104	BRALA31348
OG0004808	XENTR03219	BRALA05658
OG0004809	XENTR12931	BRALA10043
OG0004810	XENTR00753	BRALA19737
OG0004811	XENTR00465, XENTR00466	BRALA17170
OG0004812	XENTR07652	BRALA16045
OG0004813	XENTR13768	BRALA15155
OG0004814	XENTR15350	BRALA09208
OG0004815	XENTR00163	BRALA16380
OG0004816	XENTR00384	BRALA22898
OG0004818	XENTR18356, XENTR13695	BRALA31690
OG0004819	XENTR18290	BRALA13757
OG0004820	XENTR09145	BRALA28634
OG0004821	XENTR00744	BRALA35744, BRALA35554, BRALA35428, BRALA19712, BRALA34105
OG0004822	XENTR08415	BRALA24004
OG0004823	XENTR07412	BRALA02286
OG0004824	XENTR07425	BRALA21792
OG0004825	XENTR14340	BRALA18333
OG0004826	XENTR16039, XENTR10756	BRALA31003
OG0004828	XENTR10119	BRALA03838
OG0004829	XENTR02670	BRALA30027
OG0004830	XENTR14067	BRALA23182
OG0004831	XENTR12087, XENTR05901	BRALA08960
OG0004832	XENTR14740	BRALA00100
OG0004833	XENTR07540	BRALA03973
OG0004834	XENTR18645	BRALA05851
OG0004835	XENTR08252, XENTR04057	BRALA17760
OG0004836	XENTR03675	BRALA34047
OG0004837	XENTR01234, XENTR02852	BRALA15342
OG0004838	XENTR04078	BRALA15130
OG0004839	XENTR14348	BRALA14588
OG0004840	XENTR15873	BRALA10057
OG0004841	XENTR07261	BRALA03215
OG0004842	XENTR03722	BRALA13532
OG0004843	XENTR00524	BRALA33348
OG0004844	XENTR13385	BRALA23632
OG0004846	XENTR01408	BRALA09513
OG0004848	XENTR14338	BRALA07685
OG0004849	XENTR04783	BRALA34656, BRALA23873
OG0004850	XENTR13562	BRALA12053
OG0004851	XENTR10062	BRALA23176
OG0004852	XENTR16100	BRALA02596
OG0004853	XENTR17579	BRALA02905
OG0004854	XENTR05196	BRALA22738
OG0004855	XENTR01667	BRALA19389
OG0004856	XENTR01049, XENTR05246	BRALA22942
OG0004857	XENTR00534	BRALA24715
OG0004858	XENTR10303	BRALA14994
OG0004859	XENTR08619	BRALA07338
OG0004860	XENTR02773	BRALA05260
OG0004861	XENTR03061	BRALA13324
OG0004862	XENTR17921	BRALA24266
OG0004863	XENTR05424	BRALA29780
OG0004864	XENTR00771	BRALA15377
OG0004865	XENTR13338	BRALA14970
OG0004866	XENTR08700, XENTR14374	BRALA15991
OG0004867	XENTR18178, XENTR18179	BRALA15186
OG0004868	XENTR11987, XENTR12771, XENTR11647, XENTR11648	BRALA24136
OG0004869	XENTR03761	BRALA21005
OG0004870	XENTR14935, XENTR14934	BRALA25836
OG0004871	XENTR01187, XENTR17769	BRALA32821
OG0004872	XENTR09751	BRALA03369
OG0004873	XENTR09787	BRALA05488
OG0004875	XENTR00005	BRALA01281
OG0004877	XENTR08283	BRALA16981
OG0004879	XENTR17744	BRALA14250
OG0004880	XENTR16782	BRALA16715
OG0004881	XENTR06242	BRALA05669
OG0004882	XENTR10221	BRALA03289
OG0004883	XENTR16679, XENTR00126	BRALA27370
OG0004884	XENTR03050	BRALA30160
OG0004885	XENTR09289, XENTR05572	BRALA18097
OG0004886	XENTR02719	BRALA13594
OG0004887	XENTR16111	BRALA18551, BRALA18550
OG0004888	XENTR06526, XENTR08620	BRALA07403, BRALA07404, BRALA07405
OG0004889	XENTR06798	BRALA22241
OG0004891	XENTR13595	BRALA16020
OG0004892	XENTR14914, XENTR02200	BRALA34926, BRALA33780
OG0004893	XENTR12758	BRALA01439
OG0004894	XENTR02329, XENTR04892, XENTR04992	BRALA19454
OG0004895	XENTR16712	BRALA28415
OG0004896	XENTR11036, XENTR11035	BRALA02657
OG0004897	XENTR09725	BRALA06731
OG0004899	XENTR14449	BRALA13151
OG0004900	XENTR14693	BRALA24271
OG0004901	XENTR12276, XENTR12275	BRALA07724
OG0004902	XENTR00620	BRALA15203
OG0004903	XENTR04968	BRALA26597
OG0004904	XENTR01812	BRALA22957
OG0004905	XENTR06463, XENTR14242	BRALA28672
OG0004906	XENTR00992	BRALA05859
OG0004907	XENTR12667	BRALA27011, BRALA29950, BRALA27009, BRALA10831
OG0004911	XENTR04772	BRALA23612, BRALA33471
OG0004912	XENTR04270, XENTR04271, XENTR04859	BRALA35555
OG0004913	XENTR14597	BRALA13584
OG0004914	XENTR02587	BRALA07564
OG0004915	XENTR08884, XENTR10936	BRALA24632
OG0004916	XENTR05388, XENTR08550, XENTR03161	BRALA21739
OG0004917	XENTR04073	BRALA17895
OG0004919	XENTR16803	BRALA33679
OG0004920	XENTR15712	BRALA04829
OG0004921	XENTR10128, XENTR10129, XENTR10132, XENTR10131	BRALA05499
OG0004923	XENTR09440	BRALA21201
OG0004924	XENTR12207	BRALA09627
OG0004925	XENTR15854	BRALA11773, BRALA31625, BRALA27891, BRALA29997, BRALA18560
OG0004926	XENTR14521	BRALA02572
OG0004927	XENTR08515, XENTR12531	BRALA22260
OG0004928	XENTR15107	BRALA13743
OG0004929	XENTR10557	BRALA16946
OG0004930	XENTR10546	BRALA00532
OG0004931	XENTR06052	BRALA35702
OG0004932	XENTR18768	BRALA09812
OG0004933	XENTR05652, XENTR09741	BRALA03897
OG0004934	XENTR17872	BRALA20603
OG0004935	XENTR02108	BRALA31718
OG0004936	XENTR02426, XENTR12658	BRALA15177
OG0004937	XENTR03034, XENTR06567	BRALA22270, BRALA22268
OG0004938	XENTR12499	BRALA12054
OG0004939	XENTR00578, XENTR11815	BRALA15087
OG0004940	XENTR06069	BRALA16635
OG0004941	XENTR17552	BRALA17339
OG0004942	XENTR15114	BRALA15123
OG0004944	XENTR02835, XENTR10997	BRALA18049
OG0004948	XENTR12682, XENTR12681, XENTR10040	BRALA29771
OG0004949	XENTR10188	BRALA23863
OG0004950	XENTR16238	BRALA24813
OG0004952	XENTR06665	BRALA31449
OG0004953	XENTR16308	BRALA11487
OG0004954	XENTR12724	BRALA01713
OG0004955	XENTR05226	BRALA22647
OG0004956	XENTR06395	BRALA10952
OG0004957	XENTR01088, XENTR01089	BRALA28656, BRALA20706
OG0004959	XENTR04469, XENTR16397	BRALA02311
OG0004960	XENTR09316	BRALA22837
OG0004961	XENTR17175	BRALA00519
OG0004962	XENTR03175	BRALA14101
OG0004963	XENTR04559	BRALA04605
OG0004964	XENTR18483	BRALA14478
OG0004965	XENTR07677	BRALA03347
OG0004967	XENTR03788	BRALA29363
OG0004968	XENTR10216	BRALA29428
OG0004970	XENTR14182	BRALA27520
OG0004971	XENTR06568	BRALA33597
OG0004972	XENTR01822, XENTR01821	BRALA06415
OG0004973	XENTR03262	BRALA06428
OG0004974	XENTR04472	BRALA23354
OG0004975	XENTR11022	BRALA01236
OG0004976	XENTR06433	BRALA08070
OG0004977	XENTR00140	BRALA14155
OG0004978	XENTR05928	BRALA08114
OG0004979	XENTR06280	BRALA20271
OG0004980	XENTR14445	BRALA06666
OG0004981	XENTR01741	BRALA07121
OG0004982	XENTR16425	BRALA10028
OG0004984	XENTR00910, XENTR00909, XENTR19123, XENTR00707, XENTR00713, XENTR08081	BRALA21693
OG0004985	XENTR18934, XENTR04847	BRALA15016
OG0004986	XENTR15158	BRALA01041
OG0004987	XENTR04863, XENTR07563	BRALA06665
OG0004988	XENTR01176	BRALA29383
OG0004989	XENTR00401, XENTR00400	BRALA08810
OG0004990	XENTR11568	BRALA19772
OG0004991	XENTR07044	BRALA20054
OG0004993	XENTR11043, XENTR11042	BRALA20595, BRALA35651, BRALA35141
OG0004995	XENTR10289	BRALA30343
OG0004997	XENTR02015	BRALA24073
OG0004999	XENTR15223	BRALA29054
OG0005000	XENTR06607	BRALA08674
OG0005004	XENTR01091, XENTR00691	BRALA00152, BRALA04486
OG0005006	XENTR06909	BRALA10726
OG0005007	XENTR10611, XENTR10833	BRALA14191
OG0005008	XENTR15125	BRALA28440
OG0005009	XENTR16251	BRALA29055
OG0005010	XENTR07097, XENTR07098, XENTR07590	BRALA29595, BRALA32302, BRALA19473
OG0005012	XENTR18755, XENTR15909, XENTR15910	BRALA06405
OG0005013	XENTR02725	BRALA03794
OG0005014	XENTR00814	BRALA29414
OG0005015	XENTR12740, XENTR08898	BRALA06837
OG0005016	XENTR14441	BRALA05856, BRALA05857
OG0005017	XENTR05798, XENTR11446	BRALA30360, BRALA32979
OG0005021	XENTR09210, XENTR09368	BRALA16206
OG0005022	XENTR01270, XENTR09113, XENTR13658, XENTR11065	BRALA19492
OG0005040	XENTR12533	BRALA22055
OG0005041	XENTR04091	BRALA00415
OG0005044	XENTR04058	BRALA23584
OG0005045	XENTR14347	BRALA17551
OG0005046	XENTR16374, XENTR16375	BRALA11035
OG0005047	XENTR01761	BRALA19446
OG0005048	XENTR09691	BRALA15277
OG0005049	XENTR02793, XENTR02792	BRALA09255
OG0005050	XENTR07902	BRALA35696, BRALA34905
OG0005053	XENTR11151	BRALA14037
OG0005054	XENTR00423, XENTR00424, XENTR00425	BRALA01008
OG0005055	XENTR09097	BRALA21470
OG0005057	XENTR01215	BRALA25601
OG0005058	XENTR01318	BRALA34262, BRALA35945, BRALA35132
OG0005059	XENTR07733	BRALA18360
OG0005060	XENTR11847, XENTR11846	BRALA06013, BRALA16321
OG0005061	XENTR15275	BRALA05605, BRALA24447
OG0005062	XENTR03783	BRALA04850
OG0005063	XENTR07559	BRALA03837
OG0005064	XENTR08366	BRALA02160
OG0005065	XENTR12640	BRALA06867
OG0005066	XENTR08153, XENTR08152, XENTR08154	BRALA11959
OG0005067	XENTR06281	BRALA10674
OG0005069	XENTR16175	BRALA22169
OG0005070	XENTR13741	BRALA27483
OG0005071	XENTR08834	BRALA05811
OG0005072	XENTR03699, XENTR05247	BRALA22943
OG0005073	XENTR17939	BRALA10284
OG0005074	XENTR02040, XENTR02038, XENTR02039	BRALA13653
OG0005075	XENTR06390	BRALA28224
OG0005076	XENTR11253	BRALA16542
OG0005077	XENTR11600	BRALA08579, BRALA04364, BRALA03765
OG0005079	XENTR03827	BRALA22108
OG0005080	XENTR00185, XENTR09592	BRALA22635
OG0005081	XENTR14092	BRALA04559
OG0005084	XENTR18907, XENTR10715	BRALA18989
OG0005085	XENTR18880	BRALA19510
OG0005086	XENTR04829	BRALA09381
OG0005087	XENTR09677	BRALA20901
OG0005088	XENTR16788	BRALA01303
OG0005089	XENTR08675	BRALA14635
OG0005092	XENTR18796	BRALA12771
OG0005093	XENTR09400	BRALA09010
OG0005095	XENTR10204	BRALA24486
OG0005096	XENTR07304	BRALA10442
OG0005097	XENTR03905	BRALA06505
OG0005098	XENTR05413	BRALA14069
OG0005099	XENTR04798, XENTR04797, XENTR04799	BRALA06538
OG0005100	XENTR07674	BRALA13678
OG0005103	XENTR05449, XENTR01214	BRALA28207
OG0005104	XENTR16526	BRALA09466
OG0005105	XENTR13712, XENTR00971	BRALA06454
OG0005106	XENTR15961	BRALA20191
OG0005107	XENTR00721	BRALA02107
OG0005108	XENTR09823	BRALA01222
OG0005109	XENTR05235	BRALA09181
OG0005110	XENTR10418	BRALA11256
OG0005111	XENTR12918	BRALA08666
OG0005112	XENTR01641	BRALA18900
OG0005113	XENTR11696	BRALA30868, BRALA32807, BRALA32806, BRALA35356, BRALA33824
OG0005114	XENTR03270	BRALA25886
OG0005115	XENTR09926, XENTR17174	BRALA02746
OG0005116	XENTR09652	BRALA12189
OG0005117	XENTR00263, XENTR00264	BRALA24439
OG0005118	XENTR06229	BRALA04838
OG0005119	XENTR10964, XENTR18180	BRALA11537
OG0005121	XENTR08556, XENTR08555	BRALA19194
OG0005122	XENTR00038	BRALA00949, BRALA00950
OG0005123	XENTR10489, XENTR14001	BRALA11529
OG0005124	XENTR11277	BRALA25908, BRALA21509
OG0005125	XENTR06577, XENTR01393	BRALA06466
OG0005126	XENTR11466	BRALA14585, BRALA14587
OG0005127	XENTR18846	BRALA13611
OG0005128	XENTR11404	BRALA30436
OG0005129	XENTR01372, XENTR17414, XENTR17415	BRALA11230
OG0005130	XENTR03472	BRALA12681
OG0005131	XENTR07770, XENTR05134	BRALA20254, BRALA27888
OG0005132	XENTR13542, XENTR09384	BRALA16012
OG0005135	XENTR17224	BRALA23510, BRALA04045
OG0005138	XENTR04104	BRALA12306
OG0005139	XENTR16239	BRALA30038
OG0005140	XENTR15218	BRALA04264
OG0005141	XENTR03747	BRALA35495
OG0005142	XENTR05808, XENTR05807	BRALA14416
OG0005143	XENTR09021	BRALA13606
OG0005144	XENTR04655	BRALA01103
OG0005145	XENTR01474	BRALA16536, BRALA16540
OG0005146	XENTR07514	BRALA35713, BRALA34099
OG0005148	XENTR03414	BRALA08427
OG0005150	XENTR11623, XENTR08994, XENTR11974	BRALA31039
OG0005151	XENTR10535	BRALA06150
OG0005152	XENTR11517	BRALA33965
OG0005153	XENTR11773	BRALA12598, BRALA30668, BRALA04843
OG0005154	XENTR09967	BRALA01060, BRALA01059
OG0005155	XENTR17503	BRALA11593
OG0005156	XENTR10388	BRALA11309
OG0005157	XENTR06914	BRALA07429
OG0005158	XENTR04192	BRALA29072
OG0005159	XENTR11388	BRALA05351
OG0005159	XENTR12535	BRALA22580
OG0005160	XENTR11553, XENTR11552	BRALA32456
OG0005161	XENTR17738	BRALA23861
OG0005162	XENTR00083, XENTR14063	BRALA01215
OG0005163	XENTR07785	BRALA18414, BRALA18413
OG0005164	XENTR11748	BRALA26111
OG0005166	XENTR02428	BRALA10890
OG0005167	XENTR17308	BRALA18625
OG0005169	XENTR03033	BRALA11938
OG0005170	XENTR10326	BRALA26937
OG0005171	XENTR05531, XENTR15783	BRALA20461
OG0005172	XENTR02971	BRALA03213
OG0005173	XENTR17804, XENTR08501	BRALA29459
OG0005174	XENTR19029, XENTR01888	BRALA18570
OG0005175	XENTR09468	BRALA26154
OG0005176	XENTR00816	BRALA07188
OG0005178	XENTR04360, XENTR05515	BRALA08227
OG0005179	XENTR03489	BRALA08226
OG0005180	XENTR11560	BRALA11534
OG0005181	XENTR07431	BRALA22385, BRALA34053
OG0005182	XENTR17515	BRALA01101
OG0005183	XENTR16613	BRALA25396
OG0005184	XENTR03963	BRALA31284
OG0005185	XENTR10469	BRALA03147
OG0005186	XENTR09056	BRALA13676
OG0005187	XENTR01339	BRALA27874
OG0005188	XENTR16552	BRALA07448
OG0005189	XENTR10604	BRALA19390
OG0005190	XENTR15155, XENTR12628	BRALA24173
OG0005191	XENTR18840, XENTR03558	BRALA05242
OG0005192	XENTR09355, XENTR09354	BRALA06601
OG0005193	XENTR11591	BRALA10856, BRALA10857
OG0005194	XENTR08743	BRALA11540
OG0005195	XENTR15059	BRALA29156
OG0005196	XENTR12072	BRALA02216
OG0005197	XENTR04474	BRALA00021
OG0005198	XENTR12688	BRALA29770
OG0005199	XENTR06054	BRALA13748
OG0005200	XENTR15289	BRALA08688
OG0005201	XENTR02581	BRALA21190
OG0005202	XENTR01686	BRALA20262
OG0005203	XENTR08936	BRALA25404, BRALA25403
OG0005204	XENTR16411	BRALA10188
OG0005205	XENTR02235	BRALA09049
OG0005206	XENTR14439	BRALA18514
OG0005208	XENTR17865	BRALA11171
OG0005209	XENTR16467	BRALA26384
OG0005210	XENTR10414	BRALA04797
OG0005211	XENTR05451	BRALA28194, BRALA28193, BRALA28192
OG0005212	XENTR05321	BRALA21756
OG0005213	XENTR02474, XENTR00218	BRALA03319
OG0005214	XENTR15093	BRALA12183
OG0005215	XENTR09676	BRALA05147
OG0005218	XENTR11165	BRALA25406
OG0005219	XENTR03479	BRALA19197, BRALA19198, BRALA02125
OG0005220	XENTR15173	BRALA30603, BRALA12573
OG0005221	XENTR07925	BRALA29622
OG0005222	XENTR10211	BRALA20017
OG0005223	XENTR05366	BRALA15442
OG0005224	XENTR10962	BRALA28981
OG0005225	XENTR11516	BRALA08607
OG0005226	XENTR17737	BRALA17307
OG0005227	XENTR08466	BRALA12644
OG0005228	XENTR02196	BRALA11409
OG0005229	XENTR09269	BRALA19740
OG0005230	XENTR00510	BRALA12448
OG0005231	XENTR14785	BRALA05111
OG0005232	XENTR04371	BRALA22201
OG0005233	XENTR17925	BRALA18001
OG0005234	XENTR16079	BRALA08685
OG0005235	XENTR13429	BRALA24858
OG0005236	XENTR06179, XENTR09790, XENTR13766	BRALA11163
OG0005237	XENTR12797	BRALA22124
OG0005238	XENTR07727	BRALA02843
OG0005239	XENTR11710, XENTR12808	BRALA23447
OG0005240	XENTR15629, XENTR13415	BRALA00223
OG0005241	XENTR09900	BRALA05827
OG0005242	XENTR08438	BRALA15789
OG0005243	XENTR01383	BRALA26390
OG0005244	XENTR07088, XENTR07089, XENTR03819	BRALA02782
OG0005245	XENTR06279	BRALA00200
OG0005246	XENTR02623	BRALA25004
OG0005247	XENTR02931	BRALA03180
OG0005248	XENTR05150, XENTR06264	BRALA19124, BRALA19123, BRALA03374
OG0005249	XENTR06111, XENTR06112	BRALA20640
OG0005250	XENTR05467	BRALA16854
OG0005251	XENTR07883	BRALA25411
OG0005252	XENTR09531, XENTR06739	BRALA02806
OG0005253	XENTR10902	BRALA22944
OG0005254	XENTR17441	BRALA25289
OG0005255	XENTR08746, XENTR08745, XENTR17482	BRALA16360
OG0005256	XENTR17691, XENTR06834	BRALA25728
OG0005257	XENTR05574	BRALA06705
OG0005258	XENTR02828	BRALA28052
OG0005259	XENTR02830	BRALA28056
OG0005260	XENTR09856	BRALA04508
OG0005261	XENTR04489, XENTR03622	BRALA21136
OG0005262	XENTR12919	BRALA27286
OG0005264	XENTR05358	BRALA15290
OG0005266	XENTR02969, XENTR04623	BRALA03450
OG0005267	XENTR00612	BRALA24431
OG0005268	XENTR10041	BRALA29772
OG0005269	XENTR02825	BRALA11073
OG0005270	XENTR14107	BRALA25705
OG0005271	XENTR00154	BRALA29064
OG0005272	XENTR03770, XENTR03769	BRALA10652
OG0005273	XENTR02049	BRALA15722
OG0005274	XENTR03022	BRALA14097
OG0005275	XENTR07020	BRALA17317
OG0005276	XENTR18764	BRALA01442
OG0005277	XENTR11704	BRALA00795
OG0005278	XENTR10581	BRALA15039
OG0005279	XENTR15127	BRALA22426
OG0005281	XENTR12479, XENTR12478, XENTR11090	BRALA30687
OG0005282	XENTR05733	BRALA01261
OG0005283	XENTR17833, XENTR08079	BRALA09763
OG0005284	XENTR06972	BRALA28199
OG0005285	XENTR04551	BRALA14917
OG0005286	XENTR18781, XENTR05904	BRALA12554
OG0005288	XENTR07466	BRALA29821
OG0005289	XENTR11766	BRALA18476
OG0005291	XENTR15637	BRALA02163
OG0005292	XENTR17077	BRALA04825
OG0005293	XENTR03075	BRALA32880, BRALA32040
OG0005294	XENTR11029	BRALA00740
OG0005295	XENTR03857	BRALA18856
OG0005296	XENTR14920	BRALA30885
OG0005297	XENTR16547	BRALA10739, BRALA00314
OG0005298	XENTR19199	BRALA09690
OG0005299	XENTR00453	BRALA20015
OG0005300	XENTR09324, XENTR09323	BRALA20319
