Orthogroup	XENTR	ORYLA
OG0001028	XENTR09575	ORYLA17310
OG0001029	XENTR00509	ORYLA15182
OG0001029	XENTR04608	ORYLA07577
OG0001029	XENTR00697	ORYLA04296
OG0001029	XENTR10786	ORYLA09423
OG0001029	XENTR11720	ORYLA05963, ORYLA02036
OG0001030	XENTR10641	ORYLA06855
OG0001030	XENTR13221	ORYLA12212
OG0001030	XENTR11652	ORYLA11995, ORYLA10701
OG0001030	XENTR00593	ORYLA05220
OG0001031	XENTR08916	ORYLA05281
OG0001031	XENTR11732	ORYLA00443
OG0001032	XENTR01314	ORYLA06882, ORYLA13285, ORYLA13284, ORYLA06883, ORYLA13286
OG0001032	XENTR06823	ORYLA02880
OG0001033	XENTR11737	ORYLA02412
OG0001033	XENTR02706	ORYLA17551
OG0001033	XENTR00028	ORYLA13566
OG0001033	XENTR04288, XENTR04289, XENTR10639	ORYLA13207
OG0001034	XENTR13970	ORYLA16497, ORYLA08333
OG0001034	XENTR02918	ORYLA09185
OG0001036	XENTR15810	ORYLA15963
OG0001036	XENTR02160	ORYLA02163, ORYLA05632
OG0001037	XENTR06792	ORYLA18034, ORYLA02947
OG0001037	XENTR04702	ORYLA08956
OG0001038	XENTR08755	ORYLA00365
OG0001038	XENTR10905	ORYLA00910
OG0001038	XENTR13375	ORYLA05052, ORYLA00017
OG0001039	XENTR10799, XENTR11115	ORYLA14221
OG0001042	XENTR15139	ORYLA20004, ORYLA16045
OG0001042	XENTR17123	ORYLA14257, ORYLA15929
OG0001042	XENTR16376	ORYLA11093
OG0001046	XENTR01853	ORYLA16931, ORYLA16932, ORYLA16930, ORYLA00538
OG0001046	XENTR03892, XENTR03891	ORYLA00652
OG0001046	XENTR10518	ORYLA16674, ORYLA00732
OG0001047	XENTR15460	ORYLA03716, ORYLA03850
OG0001047	XENTR09715, XENTR19101	ORYLA03098
OG0001047	XENTR05905	ORYLA01025
OG0001048	XENTR06473	ORYLA17951
OG0001048	XENTR16609	ORYLA02542
OG0001049	XENTR00286	ORYLA13294
OG0001049	XENTR02876	ORYLA15462, ORYLA10866
OG0001049	XENTR03223	ORYLA03790
OG0001050	XENTR08446	ORYLA10628
OG0001050	XENTR18291	ORYLA15890
OG0001050	XENTR03607	ORYLA11461
OG0001050	XENTR01418, XENTR01419	ORYLA12452, ORYLA15112
OG0001050	XENTR15902	ORYLA06038
OG0001051	XENTR02327	ORYLA08725, ORYLA09931, ORYLA01092
OG0001052	XENTR06692	ORYLA02277
OG0001052	XENTR04326	ORYLA18159
OG0001052	XENTR07297	ORYLA04669
OG0001053	XENTR14072	ORYLA07098
OG0001053	XENTR07099	ORYLA15733
OG0001053	XENTR01123	ORYLA09475
OG0001053	XENTR07525	ORYLA20458
OG0001054	XENTR05688	ORYLA05817
OG0001054	XENTR01830	ORYLA16915
OG0001054	XENTR17976	ORYLA16783
OG0001054	XENTR05689	ORYLA01880, ORYLA05818
OG0001057	XENTR09898	ORYLA13279
OG0001057	XENTR13492	ORYLA04087
OG0001057	XENTR07434	ORYLA09608
OG0001057	XENTR15414	ORYLA01089
OG0001058	XENTR09698	ORYLA02850, ORYLA17789
OG0001058	XENTR10813	ORYLA03281
OG0001059	XENTR16833	ORYLA07025
OG0001060	XENTR14378	ORYLA00952
OG0001060	XENTR15320	ORYLA11754
OG0001062	XENTR02358	ORYLA17093, ORYLA00055
OG0001062	XENTR00517	ORYLA13062
OG0001062	XENTR00439	ORYLA07081, ORYLA13265
OG0001063	XENTR01633	ORYLA04692
OG0001065	XENTR14400	ORYLA10407
OG0001065	XENTR14851	ORYLA11700
OG0001066	XENTR08375, XENTR18939	ORYLA20141
OG0001066	XENTR01227	ORYLA15783
OG0001066	XENTR05175	ORYLA11478
OG0001067	XENTR15131, XENTR06306	ORYLA09765
OG0001067	XENTR12290	ORYLA19474
OG0001072	XENTR01131	ORYLA17591
OG0001072	XENTR14054	ORYLA18588
OG0001073	XENTR13757	ORYLA01147
OG0001073	XENTR09013	ORYLA12256
OG0001075	XENTR14239	ORYLA05471, ORYLA05470
OG0001075	XENTR06059	ORYLA10387
OG0001076	XENTR04369	ORYLA04025, ORYLA03193
OG0001076	XENTR03450	ORYLA12782
OG0001077	XENTR02919	ORYLA06555
OG0001077	XENTR03172	ORYLA01775
OG0001078	XENTR16491	ORYLA11135
OG0001078	XENTR12278	ORYLA15991, ORYLA14030
OG0001078	XENTR05427	ORYLA16359, ORYLA08030
OG0001078	XENTR16318	ORYLA19617
OG0001079	XENTR02342	ORYLA13958
OG0001079	XENTR18570	ORYLA20201
OG0001080	XENTR17306	ORYLA06070
OG0001080	XENTR00219	ORYLA01954
OG0001080	XENTR05053	ORYLA12745
OG0001081	XENTR11483, XENTR11482	ORYLA12631, ORYLA12630
OG0001082	XENTR04166, XENTR03787	ORYLA16190, ORYLA14374
OG0001083	XENTR14939	ORYLA08355
OG0001083	XENTR08964	ORYLA01216
OG0001083	XENTR02202, XENTR09760	ORYLA10438
OG0001084	XENTR03176	ORYLA08418, ORYLA10033
OG0001084	XENTR06277	ORYLA08935
OG0001085	XENTR14464	ORYLA13813, ORYLA16003
OG0001085	XENTR18960	ORYLA14313
OG0001085	XENTR05968	ORYLA10899, ORYLA10898
OG0001085	XENTR02550	ORYLA14405
OG0001086	XENTR14767	ORYLA03507
OG0001086	XENTR08988, XENTR08989	ORYLA10518, ORYLA10517
OG0001086	XENTR09494	ORYLA01082, ORYLA04201
OG0001089	XENTR12503	ORYLA06013
OG0001089	XENTR06021	ORYLA03773, ORYLA04210
OG0001091	XENTR05394	ORYLA09872
OG0001091	XENTR06870	ORYLA07822
OG0001091	XENTR11806	ORYLA01798
OG0001091	XENTR06869	ORYLA07821
OG0001091	XENTR11805	ORYLA01797
OG0001091	XENTR05395	ORYLA09871
OG0001092	XENTR04356	ORYLA00474
OG0001092	XENTR04358	ORYLA00476
OG0001093	XENTR14801	ORYLA01792
OG0001093	XENTR06916	ORYLA08189, ORYLA17127
OG0001093	XENTR05391	ORYLA09876
OG0001094	XENTR06671	ORYLA10145
OG0001094	XENTR12802	ORYLA01044
OG0001094	XENTR09938	ORYLA11275, ORYLA05201
OG0001095	XENTR12897	ORYLA13938
OG0001095	XENTR04215	ORYLA08700
OG0001096	XENTR04979, XENTR04980, XENTR10593	ORYLA08777, ORYLA09557
OG0001101	XENTR15140	ORYLA16044
OG0001101	XENTR16380	ORYLA10929
OG0001101	XENTR13296	ORYLA14339, ORYLA16078
OG0001102	XENTR00597	ORYLA05217
OG0001102	XENTR08075	ORYLA05138
OG0001102	XENTR09517	ORYLA20024
OG0001103	XENTR08189	ORYLA08995
OG0001104	XENTR13239	ORYLA12177
OG0001104	XENTR13771	ORYLA01647
OG0001104	XENTR13900, XENTR18117	ORYLA11309
OG0001105	XENTR00250	ORYLA03632
OG0001106	XENTR12570, XENTR01358	ORYLA20354
OG0001107	XENTR10533	ORYLA12765
OG0001107	XENTR02061	ORYLA03943, ORYLA01001
OG0001107	XENTR02717	ORYLA08767, ORYLA09544
OG0001108	XENTR08568	ORYLA14450
OG0001108	XENTR01519	ORYLA18375
OG0001109	XENTR13118, XENTR13119	ORYLA16661
OG0001109	XENTR12458	ORYLA14078
OG0001110	XENTR01316	ORYLA08952
OG0001110	XENTR07736	ORYLA02458, ORYLA08953
OG0001112	XENTR08598	ORYLA12894
OG0001112	XENTR07078	ORYLA09914, ORYLA08799
OG0001112	XENTR02026, XENTR02027	ORYLA07255
OG0001113	XENTR03194	ORYLA03611
OG0001114	XENTR05283, XENTR05282	ORYLA12632, ORYLA12633, ORYLA14795
OG0001114	XENTR18949	ORYLA05778
OG0001115	XENTR18459	ORYLA13897
OG0001115	XENTR14532	ORYLA14688, ORYLA10923
OG0001116	XENTR15111, XENTR15112	ORYLA16423, ORYLA08216
OG0001117	XENTR04976	ORYLA06972, ORYLA06971
OG0001117	XENTR19058	ORYLA14305
OG0001118	XENTR08709	ORYLA12368
OG0001118	XENTR12886	ORYLA18722, ORYLA18723
OG0001119	XENTR05752	ORYLA05124
OG0001119	XENTR18158	ORYLA09259
OG0001120	XENTR06417	ORYLA03903
OG0001121	XENTR00146	ORYLA05153
OG0001121	XENTR15147	ORYLA20092
OG0001123	XENTR10415	ORYLA09262
OG0001123	XENTR03409	ORYLA17703
OG0001124	XENTR16582	ORYLA08277
OG0001124	XENTR06212	ORYLA02278
OG0001126	XENTR18698	ORYLA07447
OG0001126	XENTR17124	ORYLA14267
OG0001127	XENTR06362	ORYLA06210
OG0001127	XENTR08217	ORYLA20099
OG0001128	XENTR08508	ORYLA11339
OG0001128	XENTR02079	ORYLA03669
OG0001129	XENTR08362	ORYLA05461
OG0001131	XENTR08901	ORYLA00774
OG0001131	XENTR13407	ORYLA11383
OG0001132	XENTR06989	ORYLA15693
OG0001133	XENTR17678	ORYLA01655
OG0001133	XENTR15362	ORYLA02500
OG0001134	XENTR10250	ORYLA16671
OG0001135	XENTR14974	ORYLA08362
OG0001135	XENTR01797	ORYLA16838
OG0001135	XENTR01779	ORYLA16856
OG0001136	XENTR10642	ORYLA13203, ORYLA06530
OG0001136	XENTR00557, XENTR12118	ORYLA12133
OG0001137	XENTR12668	ORYLA03035
OG0001137	XENTR04145	ORYLA00090
OG0001138	XENTR05227	ORYLA14334, ORYLA15755
OG0001138	XENTR06291	ORYLA09204, ORYLA06399
OG0001138	XENTR15641, XENTR15640	ORYLA09997
OG0001139	XENTR12289, XENTR11375	ORYLA15805
OG0001139	XENTR07646	ORYLA14857
OG0001139	XENTR17010	ORYLA11008
OG0001140	XENTR00230	ORYLA05368, ORYLA02157
OG0001140	XENTR13933	ORYLA10675
OG0001141	XENTR05715	ORYLA17498
OG0001142	XENTR06629	ORYLA07693
OG0001143	XENTR16291	ORYLA11035
OG0001143	XENTR08123, XENTR08124	ORYLA12195
OG0001143	XENTR09685	ORYLA06058
OG0001144	XENTR08544	ORYLA15705
OG0001144	XENTR07178	ORYLA09889
OG0001144	XENTR03322	ORYLA05611
OG0001146	XENTR04404	ORYLA13499
OG0001146	XENTR04096	ORYLA15595
OG0001146	XENTR12242	ORYLA07425
OG0001148	XENTR10476	ORYLA01854, ORYLA05396
OG0001148	XENTR13630	ORYLA06750
OG0001149	XENTR12926	ORYLA01670
OG0001149	XENTR00444	ORYLA13258
OG0001155	XENTR09180	ORYLA02504, ORYLA02505
OG0001155	XENTR04938	ORYLA03252
OG0001156	XENTR07093	ORYLA14447, ORYLA15424
OG0001156	XENTR06912	ORYLA17150
OG0001156	XENTR01092	ORYLA10003
OG0001158	XENTR16126, XENTR16127	ORYLA13950, ORYLA15560
OG0001158	XENTR07686, XENTR07685	ORYLA06290, ORYLA20120
OG0001159	XENTR05163	ORYLA10160
OG0001159	XENTR05113	ORYLA05356
OG0001160	XENTR08948	ORYLA11144
OG0001161	XENTR05290	ORYLA14942, ORYLA12582
OG0001161	XENTR17947	ORYLA02883
OG0001162	XENTR14933	ORYLA08795
OG0001163	XENTR08141	ORYLA08093, ORYLA04995
OG0001164	XENTR00877	ORYLA06374
OG0001165	XENTR03624	ORYLA11504
OG0001165	XENTR02305	ORYLA09619
OG0001166	XENTR18013, XENTR18012	ORYLA11757, ORYLA11756, ORYLA11755
OG0001166	XENTR14106	ORYLA10465
OG0001167	XENTR07709	ORYLA10169
OG0001167	XENTR06636	ORYLA12428
OG0001167	XENTR08900	ORYLA04713
OG0001168	XENTR12949	ORYLA01742
OG0001168	XENTR06904	ORYLA14387
OG0001168	XENTR00455	ORYLA15300
OG0001169	XENTR00013, XENTR11448	ORYLA17081
OG0001169	XENTR18438	ORYLA03593
OG0001170	XENTR14412, XENTR07877	ORYLA11372
OG0001170	XENTR14411	ORYLA03658
OG0001171	XENTR06589	ORYLA09088
OG0001171	XENTR07471	ORYLA11731
OG0001171	XENTR02457	ORYLA15553
OG0001172	XENTR06358	ORYLA08914, ORYLA06213
OG0001172	XENTR09420	ORYLA09461
OG0001172	XENTR08224	ORYLA09708
OG0001172	XENTR15936	ORYLA16481
OG0001175	XENTR04334	ORYLA17323
OG0001175	XENTR01937	ORYLA17834, ORYLA02704
OG0001177	XENTR04520	ORYLA07071
OG0001177	XENTR01947	ORYLA17818
OG0001178	XENTR00333	ORYLA12858
OG0001178	XENTR02313	ORYLA09479
OG0001179	XENTR01714	ORYLA14131
OG0001180	XENTR01431	ORYLA14974
OG0001180	XENTR19021	ORYLA18703, ORYLA18702, ORYLA12603
OG0001181	XENTR02917	ORYLA09302, ORYLA06967
OG0001181	XENTR13969	ORYLA16422
OG0001182	XENTR04131	ORYLA04656
OG0001182	XENTR14389	ORYLA10537
OG0001182	XENTR06978	ORYLA17798
OG0001182	XENTR10070	ORYLA12681
OG0001183	XENTR15931, XENTR15930	ORYLA16340, ORYLA08337
OG0001184	XENTR11761	ORYLA01867
OG0001184	XENTR16633	ORYLA12325
OG0001185	XENTR05474	ORYLA01991, ORYLA19744
OG0001185	XENTR09610, XENTR09609	ORYLA04885
OG0001186	XENTR07680	ORYLA06474
OG0001186	XENTR03745	ORYLA12462, ORYLA14584
OG0001186	XENTR03736	ORYLA12305
OG0001187	XENTR11283	ORYLA14064
OG0001188	XENTR12660	ORYLA03103
OG0001188	XENTR04124	ORYLA04742
OG0001189	XENTR16871	ORYLA20265
OG0001189	XENTR08031	ORYLA10691, ORYLA11979
OG0001189	XENTR04626	ORYLA07034
OG0001190	XENTR06259	ORYLA10580
OG0001190	XENTR16660, XENTR16659	ORYLA14507, ORYLA10859
OG0001191	XENTR02213	ORYLA17734
OG0001191	XENTR13144	ORYLA04735, ORYLA08358
OG0001191	XENTR08963	ORYLA01217
OG0001196	XENTR18694, XENTR11054	ORYLA06003, ORYLA06002, ORYLA02011
OG0001196	XENTR19094	ORYLA03783
OG0001197	XENTR14109	ORYLA13277
OG0001197	XENTR02293	ORYLA01817, ORYLA05607
OG0001197	XENTR07184	ORYLA09693
OG0001198	XENTR13281	ORYLA10310
OG0001198	XENTR16301	ORYLA15038
OG0001199	XENTR12723	ORYLA11679
OG0001200	XENTR03069	ORYLA12001
OG0001201	XENTR05955	ORYLA15842, ORYLA14298
OG0001201	XENTR17811	ORYLA15310
OG0001202	XENTR11567, XENTR11566	ORYLA09275
OG0001203	XENTR10957	ORYLA10082
OG0001203	XENTR14354	ORYLA00091
OG0001204	XENTR13340	ORYLA03247
OG0001205	XENTR14919	ORYLA11970, ORYLA10540
OG0001205	XENTR03556	ORYLA01265
OG0001207	XENTR10602	ORYLA09156
OG0001207	XENTR06956	ORYLA16388
OG0001207	XENTR16548	ORYLA08504
OG0001208	XENTR05399	ORYLA06825, ORYLA09868
OG0001208	XENTR14797	ORYLA01795
OG0001209	XENTR17550	ORYLA07316, ORYLA00319
OG0001210	XENTR12983	ORYLA11799
OG0001210	XENTR09378	ORYLA06775
OG0001211	XENTR04154	ORYLA20079
OG0001211	XENTR06866	ORYLA07900
OG0001212	XENTR16368	ORYLA10644
OG0001213	XENTR10507	ORYLA08112
OG0001213	XENTR01205	ORYLA02321
OG0001214	XENTR02921	ORYLA09019
OG0001215	XENTR12954	ORYLA06541
OG0001215	XENTR16550, XENTR16549	ORYLA08559, ORYLA09761, ORYLA09762
OG0001216	XENTR05946	ORYLA12067, ORYLA15267
OG0001217	XENTR07688	ORYLA04237
OG0001217	XENTR11580	ORYLA01368
OG0001217	XENTR00148	ORYLA10596, ORYLA10595
OG0001217	XENTR13893	ORYLA10337
OG0001218	XENTR16071	ORYLA05869, ORYLA01891
OG0001218	XENTR10134	ORYLA14508
OG0001218	XENTR14884, XENTR14883, XENTR16396	ORYLA07468
OG0001219	XENTR03647	ORYLA01206, ORYLA04598
OG0001219	XENTR18228	ORYLA01690
OG0001219	XENTR12113	ORYLA05777
OG0001220	XENTR06343	ORYLA02345
OG0001220	XENTR09829	ORYLA12823
OG0001221	XENTR15915	ORYLA07491
OG0001223	XENTR07799	ORYLA06793
OG0001223	XENTR13605	ORYLA07569, ORYLA06727
OG0001223	XENTR02494, XENTR02495	ORYLA15616, ORYLA13963
OG0001224	XENTR18588	ORYLA16020, ORYLA14224
OG0001225	XENTR09310	ORYLA14806, ORYLA12335
OG0001225	XENTR06994	ORYLA02910
OG0001225	XENTR15732	ORYLA13489, ORYLA13488
OG0001226	XENTR11877	ORYLA03653, ORYLA03655, ORYLA03654, ORYLA03656
OG0001226	XENTR07881	ORYLA11722
OG0001226	XENTR05450	ORYLA02207
OG0001227	XENTR02799	ORYLA13792, ORYLA15900
OG0001227	XENTR12049	ORYLA01936, ORYLA01935
OG0001227	XENTR10779	ORYLA09591
OG0001230	XENTR05023	ORYLA01799
OG0001230	XENTR07941	ORYLA05998
OG0001230	XENTR12054	ORYLA02055
OG0001230	XENTR07940	ORYLA05997
OG0001231	XENTR03878	ORYLA10425
OG0001231	XENTR01648	ORYLA04865
OG0001232	XENTR01820	ORYLA17130
OG0001233	XENTR15515	ORYLA07453
OG0001234	XENTR15695	ORYLA05594, ORYLA02233
OG0001234	XENTR00503	ORYLA19956
OG0001236	XENTR16068	ORYLA05857
OG0001237	XENTR03125	ORYLA12698, ORYLA15237
OG0001237	XENTR11439	ORYLA01731, ORYLA06118
OG0001237	XENTR05845	ORYLA17671, ORYLA02367
OG0001238	XENTR08981	ORYLA01295
OG0001238	XENTR12621	ORYLA07056
OG0001239	XENTR11309	ORYLA14159, ORYLA20197
OG0001240	XENTR01403	ORYLA12695, ORYLA20300
OG0001240	XENTR05719	ORYLA12696
OG0001240	XENTR12304	ORYLA06113
OG0001240	XENTR05718	ORYLA02471, ORYLA17502
OG0001241	XENTR12971	ORYLA15497
OG0001241	XENTR02055	ORYLA01008
OG0001243	XENTR17516, XENTR17517	ORYLA07317, ORYLA07318
OG0001245	XENTR03643	ORYLA00901
OG0001245	XENTR11740	ORYLA00456
OG0001245	XENTR09295	ORYLA04906
OG0001246	XENTR08405	ORYLA08383
OG0001247	XENTR18189	ORYLA10879
OG0001247	XENTR18467	ORYLA15933
OG0001247	XENTR11045	ORYLA18030
OG0001248	XENTR01078	ORYLA08537
OG0001248	XENTR18804	ORYLA07036
OG0001248	XENTR03776	ORYLA14359, ORYLA16193
OG0001249	XENTR10239	ORYLA13090
OG0001249	XENTR04710	ORYLA00311
OG0001249	XENTR00318	ORYLA06571, ORYLA12934
OG0001250	XENTR04777	ORYLA17061, ORYLA00854
OG0001250	XENTR07316	ORYLA07782, ORYLA16768
OG0001251	XENTR03730	ORYLA12301
OG0001251	XENTR12411	ORYLA08970
OG0001252	XENTR03993, XENTR03992	ORYLA19528, ORYLA08946
OG0001252	XENTR09825	ORYLA13487
OG0001253	XENTR01323	ORYLA10839, ORYLA15354
OG0001253	XENTR07953	ORYLA15393
OG0001253	XENTR11293	ORYLA18494
OG0001253	XENTR01322	ORYLA10838
OG0001253	XENTR02523	ORYLA14430, ORYLA15691
OG0001254	XENTR01471	ORYLA12036, ORYLA14643
OG0001255	XENTR13075	ORYLA01752
OG0001255	XENTR00445	ORYLA13259
OG0001255	XENTR02994	ORYLA16171, ORYLA16170
OG0001255	XENTR07995	ORYLA11960
OG0001261	XENTR03563	ORYLA07239, ORYLA00479
OG0001261	XENTR16999	ORYLA09455
OG0001262	XENTR06170, XENTR06171	ORYLA02427
OG0001263	XENTR06868	ORYLA07820, ORYLA17132
OG0001264	XENTR02490	ORYLA13965
OG0001264	XENTR03731	ORYLA02150
OG0001266	XENTR10900	ORYLA09233, ORYLA07109
OG0001266	XENTR02450	ORYLA14460
OG0001267	XENTR14460	ORYLA18685
OG0001267	XENTR06333	ORYLA17985
OG0001268	XENTR08282	ORYLA00335
OG0001268	XENTR18855	ORYLA15813
OG0001270	XENTR01782	ORYLA07988
OG0001270	XENTR12521, XENTR12522	ORYLA18804
OG0001271	XENTR17754	ORYLA09251
OG0001271	XENTR02751	ORYLA07889
OG0001271	XENTR07226	ORYLA14013
OG0001272	XENTR18340	ORYLA07941
OG0001272	XENTR09464	ORYLA03248, ORYLA04104
OG0001272	XENTR00960	ORYLA01178
OG0001273	XENTR13224	ORYLA12209
OG0001273	XENTR14752	ORYLA13178, ORYLA06380
OG0001273	XENTR14082	ORYLA02385
OG0001274	XENTR13249	ORYLA06279
OG0001274	XENTR15210, XENTR15211	ORYLA00711
OG0001274	XENTR07752	ORYLA02589, ORYLA18123
OG0001275	XENTR14625	ORYLA11544
OG0001275	XENTR14624	ORYLA11543
OG0001276	XENTR09721	ORYLA03566
OG0001276	XENTR13760	ORYLA01477
OG0001278	XENTR09813	ORYLA16678, ORYLA00727
OG0001279	XENTR11976	ORYLA04097, ORYLA03712
OG0001279	XENTR14916	ORYLA10544
OG0001280	XENTR04350	ORYLA06847, ORYLA12954
OG0001280	XENTR07156	ORYLA19875, ORYLA00452
OG0001281	XENTR10819	ORYLA03725
OG0001281	XENTR07891	ORYLA20463, ORYLA18306
OG0001281	XENTR12911	ORYLA20026
OG0001281	XENTR17643	ORYLA07382
OG0001282	XENTR16436	ORYLA04230
OG0001282	XENTR00274	ORYLA10205, ORYLA08831
OG0001284	XENTR15697	ORYLA09027
OG0001284	XENTR01467, XENTR01466	ORYLA01634, ORYLA14635
OG0001285	XENTR08874	ORYLA10432
OG0001285	XENTR13103	ORYLA05192
OG0001286	XENTR12687	ORYLA12022
OG0001287	XENTR06418	ORYLA03902
OG0001287	XENTR10568	ORYLA09735
OG0001287	XENTR10975, XENTR14177	ORYLA00961
OG0001288	XENTR05832, XENTR05833	ORYLA02420
OG0001289	XENTR03860	ORYLA10464
OG0001290	XENTR00546	ORYLA18055, ORYLA19128
OG0001290	XENTR09553	ORYLA14552
OG0001290	XENTR04590	ORYLA19558, ORYLA18829
OG0001291	XENTR02209	ORYLA17986
OG0001291	XENTR05578	ORYLA07358
OG0001291	XENTR07580, XENTR07579	ORYLA01427, ORYLA04147
OG0001292	XENTR01086	ORYLA09364
OG0001293	XENTR06445	ORYLA17295
OG0001293	XENTR06449, XENTR06446	ORYLA17851, ORYLA02768
OG0001293	XENTR16665, XENTR14560	ORYLA04584
OG0001294	XENTR08985, XENTR08984	ORYLA10122
OG0001295	XENTR07162	ORYLA09900
OG0001295	XENTR10843	ORYLA08242
OG0001295	XENTR03343	ORYLA01819
OG0001296	XENTR16218	ORYLA07385
OG0001296	XENTR01664, XENTR01665	ORYLA00095, ORYLA19357
OG0001297	XENTR01254	ORYLA14020
OG0001297	XENTR17500	ORYLA12085
OG0001300	XENTR09380	ORYLA10216
OG0001300	XENTR15087	ORYLA09658
OG0001300	XENTR13396	ORYLA04280
OG0001302	XENTR00019	ORYLA12923
OG0001302	XENTR05127, XENTR05128	ORYLA05687
OG0001304	XENTR13603	ORYLA06728, ORYLA06729
OG0001304	XENTR09891	ORYLA12651
OG0001304	XENTR07804	ORYLA06796
OG0001304	XENTR02497	ORYLA13823
OG0001305	XENTR06508	ORYLA00057, ORYLA17092
OG0001305	XENTR06784	ORYLA02873
OG0001305	XENTR15394	ORYLA06351
OG0001306	XENTR00068	ORYLA06638, ORYLA13454
OG0001308	XENTR08924	ORYLA12511
OG0001308	XENTR10339	ORYLA01298
OG0001308	XENTR11736	ORYLA19818, ORYLA19817
OG0001309	XENTR12950	ORYLA06422
OG0001310	XENTR02393	ORYLA10760
OG0001310	XENTR15418	ORYLA12263
OG0001311	XENTR11767	ORYLA02079, ORYLA06081
OG0001311	XENTR16951	ORYLA06033
OG0001312	XENTR12977	ORYLA09136, ORYLA09135, ORYLA09133, ORYLA09134
OG0001313	XENTR05706	ORYLA04150
OG0001313	XENTR13563	ORYLA13534
OG0001315	XENTR18202	ORYLA07817
OG0001315	XENTR00932	ORYLA07784, ORYLA16771
OG0001315	XENTR03902	ORYLA00635, ORYLA16948, ORYLA00636
OG0001316	XENTR05492	ORYLA12796
OG0001316	XENTR15964	ORYLA09110
OG0001316	XENTR00686	ORYLA01031
OG0001317	XENTR06399	ORYLA11270
OG0001318	XENTR10187	ORYLA08255
OG0001318	XENTR00640	ORYLA09731
OG0001319	XENTR15508	ORYLA00925
OG0001319	XENTR00669	ORYLA04255, ORYLA01358
OG0001319	XENTR10926	ORYLA10213
OG0001319	XENTR09062	ORYLA09481
OG0001320	XENTR13078	ORYLA11905
OG0001321	XENTR12156	ORYLA06094, ORYLA02144
OG0001321	XENTR11250	ORYLA19802
OG0001321	XENTR11532	ORYLA06811
OG0001321	XENTR11534	ORYLA13481, ORYLA13483
OG0001322	XENTR10160	ORYLA12031
OG0001322	XENTR07426	ORYLA03496
OG0001323	XENTR14533	ORYLA07539
OG0001323	XENTR06661	ORYLA10096
OG0001323	XENTR12671	ORYLA03039
OG0001324	XENTR08414	ORYLA08370
OG0001325	XENTR05586, XENTR05589, XENTR05579, XENTR05585, XENTR05588, XENTR08671, XENTR05587, XENTR05590, XENTR05591	ORYLA18675, ORYLA10649
OG0001325	XENTR05592	ORYLA08927
OG0001326	XENTR09549	ORYLA00013, ORYLA05047
OG0001326	XENTR01917	ORYLA02306
OG0001326	XENTR01916, XENTR08643	ORYLA02304
OG0001326	XENTR11848	ORYLA00758
OG0001327	XENTR10101	ORYLA11280
OG0001327	XENTR14547	ORYLA14397
OG0001329	XENTR00757	ORYLA10954, ORYLA14747
OG0001329	XENTR03282	ORYLA20436
OG0001329	XENTR17152	ORYLA09944
OG0001330	XENTR14976	ORYLA07932, ORYLA16248
OG0001330	XENTR11097	ORYLA04009, ORYLA03267
OG0001330	XENTR10939	ORYLA17273
OG0001331	XENTR14937	ORYLA00931
OG0001331	XENTR18315	ORYLA03956
OG0001332	XENTR11574	ORYLA07497
OG0001333	XENTR01835	ORYLA07772
OG0001335	XENTR12114	ORYLA12708, ORYLA12707
OG0001335	XENTR09833	ORYLA18097, ORYLA13160
OG0001337	XENTR04761	ORYLA02348, ORYLA17664
OG0001337	XENTR09361	ORYLA06931
OG0001338	XENTR04653	ORYLA13422
OG0001338	XENTR04924	ORYLA16567
OG0001338	XENTR09182	ORYLA13604, ORYLA02518
OG0001338	XENTR08090	ORYLA13665
OG0001338	XENTR00438	ORYLA13063
OG0001338	XENTR14154	ORYLA02837
OG0001339	XENTR10662	ORYLA11675
OG0001341	XENTR17450	ORYLA14314
OG0001344	XENTR06464	ORYLA02700
OG0001345	XENTR02832	ORYLA15535
OG0001348	XENTR02721	ORYLA09547, ORYLA09548, ORYLA08775
OG0001348	XENTR02053	ORYLA01011, ORYLA01010
OG0001350	XENTR00070	ORYLA06653
OG0001351	XENTR06632	ORYLA04330
OG0001351	XENTR02308	ORYLA09616, ORYLA08732
OG0001352	XENTR02276	ORYLA17415
OG0001352	XENTR07810	ORYLA09343, ORYLA14143
OG0001353	XENTR09948	ORYLA11826
OG0001353	XENTR09957	ORYLA06297
OG0001353	XENTR02518	ORYLA20269
OG0001354	XENTR12221	ORYLA00266
OG0001354	XENTR00037	ORYLA06924
OG0001354	XENTR04304	ORYLA17236
OG0001355	XENTR03193	ORYLA06341, ORYLA03610
OG0001355	XENTR09059	ORYLA09570, ORYLA12270
OG0001355	XENTR08752	ORYLA19438
OG0001355	XENTR12634	ORYLA00855
OG0001355	XENTR02287, XENTR14204	ORYLA17810, ORYLA02331
OG0001356	XENTR11301	ORYLA14068, ORYLA15897
OG0001356	XENTR02362	ORYLA14716
OG0001356	XENTR06819	ORYLA16052
OG0001357	XENTR02425	ORYLA10513
OG0001357	XENTR12657	ORYLA03046
OG0001358	XENTR12813	ORYLA03714
OG0001358	XENTR14180	ORYLA00979
OG0001358	XENTR08002	ORYLA11552
OG0001359	XENTR04346	ORYLA13603, ORYLA10324
OG0001359	XENTR10433	ORYLA12621
OG0001359	XENTR18085	ORYLA05730
OG0001360	XENTR05571	ORYLA19445, ORYLA19446, ORYLA00396
OG0001361	XENTR11816, XENTR11817	ORYLA12083
