Orthogroup	XENTR	CAEEL
OG0006876	XENTR00090	CAEEL04447
OG0006878	XENTR12365	CAEEL06314
OG0006882	XENTR10988	CAEEL09595
OG0006886	XENTR00696	CAEEL05972, CAEEL05973
OG0006887	XENTR13961	CAEEL04262
OG0006888	XENTR02537	CAEEL07944
OG0006890	XENTR09541	CAEEL05820
OG0006891	XENTR15690	CAEEL07412
OG0006892	XENTR00113	CAEEL07307
OG0006894	XENTR13122	CAEEL12154
OG0006895	XENTR11833	CAEEL18907
OG0006897	XENTR14076	CAEEL00287
OG0006898	XENTR07636	CAEEL01473
OG0006901	XENTR00120	CAEEL06883
OG0006905	XENTR19260	CAEEL08307
OG0006906	XENTR10195	CAEEL05830
OG0006914	XENTR15248	CAEEL01820
OG0006917	XENTR03266	CAEEL05784
OG0006918	XENTR10731, XENTR10730	CAEEL01349
OG0006919	XENTR12172	CAEEL05782
OG0006920	XENTR10785	CAEEL08877
OG0006923	XENTR05461	CAEEL09234
OG0006924	XENTR06768	CAEEL12241
OG0006926	XENTR12859	CAEEL19851, CAEEL00630
OG0006927	XENTR10634	CAEEL11861
OG0006931	XENTR12285	CAEEL14601
OG0006934	XENTR15092	CAEEL00405
OG0006936	XENTR08928	CAEEL11645
OG0006937	XENTR04504	CAEEL00825
OG0006938	XENTR16149	CAEEL00362
OG0006939	XENTR12765	CAEEL14723
OG0006942	XENTR09478	CAEEL08740
OG0006943	XENTR15386	CAEEL14228
OG0006944	XENTR07046	CAEEL11263
OG0006945	XENTR00117	CAEEL08245
OG0006948	XENTR04780	CAEEL04453
OG0006949	XENTR11256	CAEEL00718
OG0006952	XENTR05143	CAEEL11032
OG0006953	XENTR09448	CAEEL11948
OG0006954	XENTR03844	CAEEL16023
OG0006957	XENTR08977	CAEEL08617
OG0006959	XENTR17553	CAEEL04110
OG0006960	XENTR16241	CAEEL12630
OG0006962	XENTR09246	CAEEL05048
OG0006964	XENTR09387	CAEEL00220
OG0006966	XENTR09367	CAEEL05641
OG0006967	XENTR03908	CAEEL06996
OG0006969	XENTR16749, XENTR16750, XENTR16751	CAEEL02753
OG0006970	XENTR14271, XENTR14272	CAEEL07035
OG0006971	XENTR01201	CAEEL08956
OG0006973	XENTR09146	CAEEL00443
OG0006974	XENTR12649, XENTR05529	CAEEL11749
OG0006975	XENTR12996	CAEEL06258
OG0006976	XENTR01210	CAEEL02822
OG0006977	XENTR11302	CAEEL11170
OG0006979	XENTR01458	CAEEL01624
OG0006980	XENTR06239	CAEEL07784
OG0006982	XENTR11312	CAEEL08318
OG0006985	XENTR11227	CAEEL09608
OG0006988	XENTR12330	CAEEL16268
OG0006989	XENTR04170	CAEEL07496
OG0006990	XENTR08922	CAEEL10497, CAEEL10492
OG0006991	XENTR17838	CAEEL04823
OG0006994	XENTR00114	CAEEL01434
OG0006996	XENTR01652	CAEEL16529
OG0006999	XENTR00236	CAEEL04127
OG0007002	XENTR06832	CAEEL02243
OG0007003	XENTR16048	CAEEL10884
OG0007005	XENTR07132	CAEEL06687
OG0007008	XENTR18543	CAEEL02046
OG0007009	XENTR09577	CAEEL01782
OG0007010	XENTR05499	CAEEL15343
OG0007011	XENTR05787	CAEEL08044
OG0007012	XENTR03267	CAEEL11328
OG0007013	XENTR09137	CAEEL06144
OG0007015	XENTR02491	CAEEL15511
OG0007016	XENTR00478	CAEEL00075
OG0007017	XENTR16539	CAEEL12138
OG0007025	XENTR13731	CAEEL06876
OG0007027	XENTR19169, XENTR11118	CAEEL09519
OG0007028	XENTR00104	CAEEL05606
OG0007029	XENTR07776	CAEEL09103
OG0007033	XENTR16190	CAEEL14194
OG0007034	XENTR05241	CAEEL08733
OG0007037	XENTR05417	CAEEL08744
OG0007039	XENTR03063	CAEEL13025
OG0007040	XENTR16157	CAEEL08972
OG0007042	XENTR03360	CAEEL08206
OG0007043	XENTR02003	CAEEL13822
OG0007046	XENTR09390	CAEEL09633
OG0007049	XENTR10205	CAEEL00647
OG0007050	XENTR10229	CAEEL06277
OG0007053	XENTR06867	CAEEL09135
OG0007055	XENTR04557	CAEEL08098
OG0007056	XENTR04936	CAEEL07277
OG0007057	XENTR14128, XENTR07649	CAEEL00263
OG0007059	XENTR01903	CAEEL14078
OG0007061	XENTR12828	CAEEL08933
OG0007062	XENTR03101	CAEEL09707
OG0007063	XENTR05680	CAEEL07545
OG0007064	XENTR16371	CAEEL09068
OG0007065	XENTR04111	CAEEL20267
OG0007071	XENTR07783	CAEEL04826
OG0007073	XENTR08573	CAEEL05159
OG0007083	XENTR12941	CAEEL05178
OG0007084	XENTR15425	CAEEL01491
OG0007090	XENTR04663	CAEEL05033
OG0007091	XENTR16106	CAEEL12658
OG0007092	XENTR09595	CAEEL08546
OG0007093	XENTR09556	CAEEL04448
OG0007095	XENTR11185	CAEEL00821
OG0007098	XENTR00462	CAEEL08067
OG0007100	XENTR02538	CAEEL09539
OG0007102	XENTR10584	CAEEL08970
OG0007103	XENTR09292	CAEEL10775
OG0007106	XENTR02834	CAEEL05993
OG0007107	XENTR15605	CAEEL05472
OG0007108	XENTR11156	CAEEL05255
OG0007112	XENTR05305	CAEEL01614
OG0007113	XENTR07047	CAEEL11083
OG0007114	XENTR17139	CAEEL01821
OG0007117	XENTR15556	CAEEL10841
OG0007118	XENTR11167	CAEEL02534
OG0007119	XENTR00359	CAEEL05050
OG0007120	XENTR11017	CAEEL07430, CAEEL07614
OG0007122	XENTR13022	CAEEL04526
OG0007123	XENTR09569	CAEEL19756
OG0007124	XENTR10585	CAEEL07005
OG0007125	XENTR13558	CAEEL20499
OG0007127	XENTR03372	CAEEL15458
OG0007128	XENTR05067	CAEEL00451
OG0007130	XENTR10790	CAEEL11905, CAEEL11906, CAEEL09908
OG0007131	XENTR04760	CAEEL05443
OG0007132	XENTR18457	CAEEL02720
OG0007133	XENTR06849	CAEEL03495
OG0007137	XENTR16364	CAEEL15473
OG0007138	XENTR01287	CAEEL09999
OG0007139	XENTR18713	CAEEL01164
OG0007143	XENTR13932	CAEEL10767
OG0007144	XENTR05104	CAEEL05598
OG0007145	XENTR04506	CAEEL03134
OG0007147	XENTR17348	CAEEL02107
OG0007151	XENTR05788	CAEEL07199
OG0007153	XENTR08905	CAEEL12781
OG0007154	XENTR03882	CAEEL03604
OG0007161	XENTR12550	CAEEL00150
OG0007164	XENTR00655	CAEEL07443
OG0007165	XENTR02602	CAEEL10428
OG0007166	XENTR10142	CAEEL06036
OG0007172	XENTR03310, XENTR03311, XENTR03309	CAEEL07733
OG0007173	XENTR13485	CAEEL07482
OG0007174	XENTR18531, XENTR02471	CAEEL14161
OG0007175	XENTR08705, XENTR08706	CAEEL05365
OG0007176	XENTR14504	CAEEL08939
OG0007177	XENTR13081	CAEEL15953
OG0007181	XENTR10462	CAEEL09037
OG0007182	XENTR01510	CAEEL00499
OG0007183	XENTR04220	CAEEL02179
OG0007186	XENTR13974	CAEEL05116
OG0007190	XENTR01938	CAEEL10785
OG0007192	XENTR00135	CAEEL16561
OG0007199	XENTR12048, XENTR00223	CAEEL11122
OG0007209	XENTR06157, XENTR18958, XENTR11763	CAEEL07382
OG0007213	XENTR01769, XENTR01768	CAEEL20311
OG0007248	XENTR09965, XENTR09966	CAEEL16171
OG0007251	XENTR16778	CAEEL06390
OG0007254	XENTR16036	CAEEL02889
OG0007256	XENTR05599	CAEEL04854
OG0007258	XENTR05062	CAEEL01284
OG0007266	XENTR14040	CAEEL01793
OG0007269	XENTR08034, XENTR06073	CAEEL20059
OG0007274	XENTR14808	CAEEL17821
OG0007276	XENTR17394	CAEEL02045
OG0007279	XENTR03525	CAEEL01707
OG0007280	XENTR04651	CAEEL02744
OG0007282	XENTR10935	CAEEL08198
OG0007283	XENTR07330	CAEEL07508
OG0007288	XENTR04861	CAEEL09410
OG0007291	XENTR02444	CAEEL00922
OG0007293	XENTR15743	CAEEL02960
OG0007296	XENTR00485	CAEEL07895
OG0007299	XENTR02278	CAEEL08257
OG0007301	XENTR16260	CAEEL01285
OG0007303	XENTR14363	CAEEL00729
OG0007305	XENTR16934	CAEEL08507
OG0007307	XENTR00613	CAEEL05489
OG0007309	XENTR13050	CAEEL06253
OG0007312	XENTR01859	CAEEL18157
OG0007314	XENTR14853	CAEEL14922
OG0007317	XENTR13051	CAEEL04877
OG0007319	XENTR16805	CAEEL02684
OG0007321	XENTR12796	CAEEL08372
OG0007323	XENTR08193, XENTR08194	CAEEL17746
OG0007325	XENTR07774	CAEEL02968
OG0007326	XENTR05294	CAEEL12237
OG0007330	XENTR08463	CAEEL08957
OG0007333	XENTR12288	CAEEL02810
OG0007334	XENTR18884	CAEEL16445
OG0007335	XENTR07715	CAEEL09096
OG0007336	XENTR19188, XENTR12086	CAEEL07287
OG0007341	XENTR00193	CAEEL08254
OG0007342	XENTR05724	CAEEL17647
OG0007343	XENTR09826	CAEEL01237
OG0007344	XENTR15343	CAEEL14479
OG0007347	XENTR11224	CAEEL16216
OG0007348	XENTR09214	CAEEL01419
OG0007353	XENTR09557	CAEEL01909
OG0007354	XENTR00406	CAEEL07366
OG0007356	XENTR01249	CAEEL10653
OG0007361	XENTR11435	CAEEL18143
OG0007363	XENTR10822	CAEEL15459
OG0007364	XENTR05632	CAEEL00051
OG0007365	XENTR00063	CAEEL15469
OG0007370	XENTR06534	CAEEL00810
OG0007371	XENTR13383	CAEEL08890
OG0007373	XENTR03573	CAEEL07235
OG0007374	XENTR06461	CAEEL08407
OG0007378	XENTR11537	CAEEL07515
OG0007380	XENTR17613	CAEEL02178
OG0007385	XENTR11824	CAEEL10159
OG0007386	XENTR18391	CAEEL20708
OG0007387	XENTR14518	CAEEL01651
OG0007391	XENTR01526	CAEEL15047
OG0007392	XENTR04287	CAEEL04967
OG0007393	XENTR11702	CAEEL14340
OG0007394	XENTR12646	CAEEL17618
OG0007395	XENTR07594	CAEEL00007
OG0007396	XENTR00514	CAEEL08409
OG0007397	XENTR00313	CAEEL05717
OG0007399	XENTR04879	CAEEL09345
OG0007400	XENTR06104, XENTR06105	CAEEL07494
OG0007405	XENTR12887	CAEEL09683
OG0007406	XENTR00832	CAEEL08578
OG0007407	XENTR07577	CAEEL09634
OG0007408	XENTR11855	CAEEL03271
OG0007409	XENTR03019	CAEEL00402
OG0007411	XENTR19232	CAEEL00187
OG0007412	XENTR19082	CAEEL02088
OG0007413	XENTR16851	CAEEL05369
OG0007419	XENTR11330	CAEEL08256
OG0007421	XENTR03781	CAEEL05873
OG0007422	XENTR03872	CAEEL14217
OG0007424	XENTR11339	CAEEL09653
OG0007425	XENTR16373	CAEEL08774
OG0007427	XENTR02005	CAEEL12151
OG0007431	XENTR03371	CAEEL08321
OG0007432	XENTR06026	CAEEL05561
OG0007437	XENTR07931	CAEEL05064
OG0007439	XENTR06565	CAEEL00478
OG0007441	XENTR04516	CAEEL08872
OG0007442	XENTR00039	CAEEL05801, CAEEL20230
OG0007446	XENTR06442	CAEEL08347
OG0007447	XENTR12201	CAEEL15347, CAEEL04835
OG0007450	XENTR06660	CAEEL15942
OG0007451	XENTR12405	CAEEL01087
OG0007452	XENTR17957	CAEEL11309, CAEEL11308
OG0007453	XENTR01387	CAEEL15555
OG0007454	XENTR04173	CAEEL05191
OG0007455	XENTR07691	CAEEL09023
OG0007456	XENTR04528	CAEEL09752
OG0007457	XENTR10055	CAEEL02978
OG0007459	XENTR11371	CAEEL08625
OG0007460	XENTR05094	CAEEL08071
OG0007463	XENTR08950	CAEEL05195
OG0007471	XENTR04599	CAEEL00262
OG0007472	XENTR00553	CAEEL07712
OG0007473	XENTR01457	CAEEL06395
OG0007475	XENTR01800	CAEEL11891
OG0007476	XENTR14782	CAEEL05614
OG0007477	XENTR17920	CAEEL18090
OG0007478	XENTR01177	CAEEL10045
OG0007481	XENTR08890	CAEEL07144
OG0007482	XENTR11438	CAEEL05046
OG0007484	XENTR11668	CAEEL15663
OG0007488	XENTR12274	CAEEL11022
OG0007489	XENTR06667	CAEEL01991
OG0007491	XENTR07351	CAEEL08156
OG0007495	XENTR08419	CAEEL02719
OG0007496	XENTR06004	CAEEL08861
OG0007498	XENTR10735	CAEEL00436
OG0007500	XENTR08411	CAEEL02792, CAEEL15995
OG0007503	XENTR07556, XENTR07557	CAEEL02990
OG0007508	XENTR16412	CAEEL11729
OG0007509	XENTR02576	CAEEL03713
OG0007510	XENTR13679	CAEEL02087
OG0007516	XENTR02363	CAEEL12379, CAEEL12378
OG0007518	XENTR06614	CAEEL09758
OG0007519	XENTR05051	CAEEL01445
OG0007522	XENTR07712	CAEEL17731, CAEEL17730, CAEEL12726, CAEEL04614
OG0007524	XENTR17573, XENTR02042	CAEEL19299
OG0007527	XENTR13242	CAEEL00663
OG0007531	XENTR15044, XENTR15045	CAEEL00294
OG0007541	XENTR05534	CAEEL15073
OG0007550	XENTR04972, XENTR03751	CAEEL07298
OG0007586	XENTR08401	CAEEL10449
OG0007591	XENTR06862	CAEEL00268
OG0007597	XENTR00847	CAEEL08128
OG0007602	XENTR00305	CAEEL04254
OG0007603	XENTR05886	CAEEL01794
OG0007606	XENTR04118	CAEEL07584
OG0007608	XENTR10599	CAEEL13664
OG0007609	XENTR10306	CAEEL18836
OG0007611	XENTR06655	CAEEL17991
OG0007613	XENTR05874	CAEEL08843
OG0007615	XENTR19198	CAEEL11977
OG0007618	XENTR18042, XENTR16912, XENTR15241, XENTR15242, XENTR18722, XENTR07716	CAEEL00292
OG0007619	XENTR00292	CAEEL00841
OG0007621	XENTR00074	CAEEL02354
OG0007624	XENTR17757	CAEEL00535
OG0007626	XENTR08782	CAEEL06256
OG0007629	XENTR02760	CAEEL01044
OG0007634	XENTR03275	CAEEL15553
OG0007635	XENTR13478	CAEEL09813
OG0007638	XENTR09880	CAEEL00644
OG0007642	XENTR12383	CAEEL15921
OG0007645	XENTR01371	CAEEL07585
OG0007646	XENTR03696	CAEEL01490
OG0007651	XENTR05156, XENTR05155	CAEEL07805
OG0007654	XENTR05371	CAEEL01221, CAEEL08338
OG0007656	XENTR00778	CAEEL10499
OG0007657	XENTR16019	CAEEL03766
OG0007662	XENTR18077	CAEEL14112
OG0007664	XENTR01452	CAEEL02497
OG0007666	XENTR01765	CAEEL06730
OG0007667	XENTR12332	CAEEL09697
OG0007674	XENTR06686	CAEEL07619
OG0007676	XENTR11756	CAEEL11928
OG0007680	XENTR07166	CAEEL08127
OG0007685	XENTR09953	CAEEL05547
OG0007686	XENTR03729	CAEEL07547
OG0007687	XENTR05620	CAEEL12382
OG0007690	XENTR02183	CAEEL07839
OG0007698	XENTR06794	CAEEL09040
OG0007701	XENTR01199	CAEEL08144
OG0007702	XENTR17687	CAEEL09034
OG0007703	XENTR14246	CAEEL09743
OG0007712	XENTR13584	CAEEL10394
OG0007713	XENTR05208	CAEEL08732
OG0007717	XENTR07567	CAEEL05318
OG0007719	XENTR03373	CAEEL04281
OG0007722	XENTR10029	CAEEL04401
OG0007723	XENTR05353	CAEEL01529
OG0007734	XENTR08115	CAEEL20465
OG0007736	XENTR01490	CAEEL08552
OG0007738	XENTR07139	CAEEL13138
OG0007739	XENTR17717	CAEEL05697
OG0007744	XENTR02881	CAEEL07533
OG0007746	XENTR16570	CAEEL14195
OG0007749	XENTR02891	CAEEL12327
OG0007752	XENTR06969	CAEEL16888
OG0007758	XENTR13164	CAEEL12592
OG0007759	XENTR04000	CAEEL09235
OG0007760	XENTR15814, XENTR15813	CAEEL11638
OG0007761	XENTR17401	CAEEL04714
OG0007766	XENTR10400	CAEEL16170
OG0007767	XENTR08581	CAEEL04905
OG0007769	XENTR01777	CAEEL08087
OG0007771	XENTR15546	CAEEL07807
OG0007772	XENTR07435	CAEEL09510
OG0007774	XENTR05383	CAEEL00940
OG0007781	XENTR00779	CAEEL15819
OG0007782	XENTR14902	CAEEL02809
OG0007783	XENTR10399	CAEEL07253
OG0007784	XENTR06932	CAEEL08610
OG0007786	XENTR00598	CAEEL11757
OG0007794	XENTR06444	CAEEL19174
OG0007800	XENTR16640	CAEEL08807
OG0007803	XENTR13056	CAEEL05119
OG0007804	XENTR05761	CAEEL00772
OG0007807	XENTR09529	CAEEL05530
OG0007810	XENTR07030	CAEEL03135
OG0007811	XENTR06252	CAEEL07487
OG0007813	XENTR07628	CAEEL13344
OG0007814	XENTR04268	CAEEL09448
OG0007816	XENTR08437	CAEEL05256
OG0007818	XENTR04391	CAEEL09942
OG0007820	XENTR11150	CAEEL09298
OG0007823	XENTR09570	CAEEL13928
OG0007825	XENTR13803	CAEEL11587
OG0007829	XENTR00492	CAEEL06733
OG0007830	XENTR05313	CAEEL12370
OG0007831	XENTR04325	CAEEL09366
OG0007832	XENTR03054	CAEEL15897
OG0007834	XENTR17143	CAEEL18324
OG0007835	XENTR11023	CAEEL14273
OG0007837	XENTR03959	CAEEL08272
OG0007840	XENTR04645	CAEEL02866
OG0007848	XENTR16347	CAEEL00623
OG0007852	XENTR16462	CAEEL12251
OG0007858	XENTR02288	CAEEL05800
OG0007911	XENTR11190	CAEEL19720
OG0007918	XENTR11754	CAEEL01338
OG0007929	XENTR08354	CAEEL11949
OG0007932	XENTR02158	CAEEL18348
OG0007942	XENTR12219	CAEEL06424
OG0007943	XENTR05797	CAEEL00323
OG0007947	XENTR09798	CAEEL08838
OG0007952	XENTR10420	CAEEL00559
OG0007955	XENTR10965	CAEEL04282
OG0007956	XENTR00552	CAEEL07040
OG0007957	XENTR13036	CAEEL07410
OG0007958	XENTR11070	CAEEL09574
OG0007959	XENTR00298	CAEEL06031
OG0007962	XENTR13797	CAEEL03907
OG0007966	XENTR00581	CAEEL18121
OG0007969	XENTR11152	CAEEL07525
OG0007971	XENTR17300, XENTR17301	CAEEL09028
OG0007974	XENTR13640	CAEEL18470
OG0007975	XENTR08436	CAEEL07570
OG0007976	XENTR10402	CAEEL13363
OG0007980	XENTR17620	CAEEL04889
OG0007990	XENTR11787	CAEEL07840
OG0007994	XENTR05525	CAEEL07063
OG0007996	XENTR15283	CAEEL08828
OG0007997	XENTR10426	CAEEL08226
OG0007999	XENTR06951	CAEEL07190
OG0008000	XENTR16143	CAEEL08364
OG0008001	XENTR01930	CAEEL02665
OG0008007	XENTR04295	CAEEL06239
OG0008008	XENTR18597	CAEEL09265
OG0008011	XENTR02801	CAEEL11657
OG0008016	XENTR09313	CAEEL01402
OG0008018	XENTR08274	CAEEL09951
OG0008020	XENTR00191	CAEEL07350
OG0008023	XENTR17830	CAEEL06642
OG0008028	XENTR04519	CAEEL08626
OG0008030	XENTR00882	CAEEL08937
OG0008031	XENTR12706	CAEEL03012
OG0008039	XENTR00527	CAEEL08953
OG0008041	XENTR18188	CAEEL11036
OG0008045	XENTR11803	CAEEL06796
OG0008049	XENTR06531	CAEEL07907
OG0008051	XENTR01785	CAEEL00393
OG0008056	XENTR05929	CAEEL07039
OG0008059	XENTR05460	CAEEL15078
OG0008062	XENTR08530	CAEEL05480
OG0008065	XENTR12888	CAEEL19082
OG0008066	XENTR11095	CAEEL02996
OG0008067	XENTR07473	CAEEL01642
OG0008069	XENTR09820	CAEEL04653
OG0008071	XENTR00077	CAEEL15707
OG0008072	XENTR16479	CAEEL03539
OG0008075	XENTR15145	CAEEL18761
OG0008079	XENTR13201	CAEEL11763
OG0008080	XENTR10162	CAEEL05079
OG0008081	XENTR10425	CAEEL01394
OG0008082	XENTR02138, XENTR02137	CAEEL14725
OG0008100	XENTR13894	CAEEL09035
OG0008104	XENTR11834	CAEEL01994
OG0008105	XENTR00182	CAEEL14680
OG0008108	XENTR00468	CAEEL00549
OG0008110	XENTR18890	CAEEL05284
OG0008113	XENTR08629, XENTR10068	CAEEL01854
OG0008115	XENTR06677	CAEEL20667
OG0008117	XENTR18637	CAEEL10260
OG0008119	XENTR17669, XENTR06528	CAEEL12692
OG0008123	XENTR12795	CAEEL15956
OG0008127	XENTR04380	CAEEL07191
OG0008136	XENTR02981	CAEEL09654
OG0008149	XENTR18844, XENTR05479	CAEEL07213, CAEEL11951, CAEEL02974, CAEEL20632
OG0008151	XENTR04330	CAEEL11030
OG0008201	XENTR02829	CAEEL15238
OG0008202	XENTR09753	CAEEL08153
OG0008203	XENTR07528	CAEEL11108
OG0008208	XENTR11124	CAEEL12161
OG0008215	XENTR08813	CAEEL08145
OG0008217	XENTR03890	CAEEL20440
OG0008224	XENTR03726	CAEEL00450
OG0008232	XENTR01508	CAEEL00894
OG0008238	XENTR11188	CAEEL00102
OG0008239	XENTR07288	CAEEL10269
OG0008242	XENTR17426	CAEEL08668
OG0008243	XENTR09391	CAEEL02601
OG0008249	XENTR17513	CAEEL15845
OG0008258	XENTR15402	CAEEL16173
OG0008262	XENTR06791	CAEEL11455
OG0008263	XENTR14542	CAEEL15298
OG0008267	XENTR01352	CAEEL01941
OG0008268	XENTR15406	CAEEL07024
OG0008271	XENTR04352	CAEEL10188
OG0008273	XENTR17915	CAEEL00012
OG0008275	XENTR05891	CAEEL12381
OG0008281	XENTR11627	CAEEL00420
OG0008285	XENTR05957	CAEEL11980
OG0008294	XENTR18970	CAEEL08194
OG0008295	XENTR00184	CAEEL15817
OG0008297	XENTR04554	CAEEL18979
OG0008300	XENTR07452	CAEEL09421
OG0008304	XENTR06190	CAEEL04256
OG0008307	XENTR18959	CAEEL09006
OG0008312	XENTR06572	CAEEL18921
OG0008325	XENTR05952	CAEEL03674
OG0008336	XENTR02376	CAEEL15189
OG0008339	XENTR09613	CAEEL12124
OG0008341	XENTR09053	CAEEL05446
OG0008343	XENTR08200	CAEEL05448
OG0008346	XENTR11364	CAEEL13144
OG0008349	XENTR05258	CAEEL07351
OG0008351	XENTR13343	CAEEL00200
OG0008352	XENTR00548	CAEEL04295
OG0008361	XENTR12088	CAEEL02090
OG0008363	XENTR12798	CAEEL02853
OG0008368	XENTR01067	CAEEL02353
OG0008373	XENTR16024	CAEEL04900
OG0008376	XENTR13904	CAEEL16094
OG0008381	XENTR07926	CAEEL18769
OG0008383	XENTR10091	CAEEL10575
OG0008392	XENTR00129	CAEEL05546
OG0008400	XENTR14794	CAEEL04648
OG0008403	XENTR12767	CAEEL01637
OG0008404	XENTR06168	CAEEL14841
OG0008412	XENTR12300	CAEEL12090
OG0008415	XENTR05488	CAEEL03050
OG0008422	XENTR09498	CAEEL05153
OG0008424	XENTR15296, XENTR15295	CAEEL00661
OG0008426	XENTR13473	CAEEL12305
OG0008427	XENTR09397	CAEEL05373
OG0008444	XENTR12799	CAEEL04821
OG0008516	XENTR02387	CAEEL14865
OG0008528	XENTR03107	CAEEL06234, CAEEL06230
OG0008533	XENTR01211	CAEEL05305
OG0008536	XENTR12616, XENTR06872, XENTR15937	CAEEL08822
OG0008538	XENTR18860	CAEEL02807
OG0008542	XENTR15730	CAEEL01755
OG0008555	XENTR05744	CAEEL14965
OG0008558	XENTR10140	CAEEL00291
OG0008563	XENTR01203	CAEEL08399
OG0008565	XENTR00566	CAEEL20014
OG0008571	XENTR05962	CAEEL11979
OG0008573	XENTR14331	CAEEL02749
OG0008583	XENTR02152	CAEEL07220
OG0008588	XENTR07394	CAEEL20463
OG0008591	XENTR01773	CAEEL07370
OG0008601	XENTR06414	CAEEL06269, CAEEL18930
OG0008602	XENTR08161	CAEEL15827
OG0008609	XENTR00940	CAEEL01661
OG0008622	XENTR02858	CAEEL12315
OG0008626	XENTR09686	CAEEL11775
OG0008632	XENTR06853	CAEEL01917
OG0008633	XENTR18778	CAEEL17795, CAEEL18021
OG0008637	XENTR09639	CAEEL04856
OG0008638	XENTR06292	CAEEL15835
OG0008639	XENTR10525	CAEEL07741
OG0008644	XENTR09774	CAEEL07170
OG0008654	XENTR04792	CAEEL05052
OG0008655	XENTR10795	CAEEL10187
OG0008656	XENTR01636	CAEEL01648
OG0008658	XENTR12731	CAEEL09756
OG0008662	XENTR00815	CAEEL06591
OG0008672	XENTR06769	CAEEL02695
OG0008673	XENTR17073	CAEEL14469
OG0008676	XENTR03487	CAEEL07159
OG0008685	XENTR10990	CAEEL07465
OG0008689	XENTR17820	CAEEL00927
OG0008696	XENTR03916	CAEEL09216
OG0008703	XENTR07187	CAEEL13393
OG0008785	XENTR07791	CAEEL06702
OG0008788	XENTR05389	CAEEL07924
OG0008816	XENTR08319	CAEEL02754
OG0008826	XENTR12223	CAEEL01857
OG0008828	XENTR10006	CAEEL05455
OG0008836	XENTR04547	CAEEL08808
OG0008837	XENTR09454	CAEEL04362
OG0008864	XENTR11291	CAEEL10645
OG0008894	XENTR04142	CAEEL00700
OG0008898	XENTR12710	CAEEL08563
OG0008900	XENTR19020	CAEEL08282
OG0008903	XENTR10495	CAEEL10152
OG0008907	XENTR00990	CAEEL08431
OG0008913	XENTR13335	CAEEL08017
OG0008916	XENTR08820	CAEEL07184
OG0008922	XENTR16400	CAEEL08382
OG0008933	XENTR18753	CAEEL12753
OG0008938	XENTR06454	CAEEL01611
OG0008943	XENTR18743	CAEEL12756
OG0008953	XENTR13813	CAEEL10434
OG0008959	XENTR11608	CAEEL10488
OG0008962	XENTR02396, XENTR03074	CAEEL11608
OG0008990	XENTR18969	CAEEL16731
OG0009043	XENTR05816	CAEEL02926
OG0009044	XENTR02767	CAEEL02093
OG0009067	XENTR05610	CAEEL08173
OG0009078	XENTR13806	CAEEL01659
OG0009083	XENTR08072	CAEEL11653
OG0009094	XENTR10520	CAEEL18708, CAEEL18709
OG0009115	XENTR11528	CAEEL09619
OG0009128	XENTR00737	CAEEL10836
OG0009152	XENTR08136	CAEEL11985
OG0009158	XENTR11691	CAEEL08633
OG0009165	XENTR01031	CAEEL12928
OG0009176	XENTR06244	CAEEL01801
OG0009190	XENTR13633	CAEEL09360
OG0009196	XENTR17135	CAEEL09706
OG0009197	XENTR12720	CAEEL00229
OG0009203	XENTR05979	CAEEL10490
OG0009217	XENTR11099	CAEEL08995
OG0009225	XENTR13638	CAEEL15487
OG0009232	XENTR18701	CAEEL03097
OG0009245	XENTR09623, XENTR08188	CAEEL20592
OG0009297	XENTR10817	CAEEL03167
OG0009312	XENTR19195	CAEEL05370
OG0009323	XENTR01740	CAEEL20602, CAEEL19737, CAEEL10786, CAEEL11266
OG0009331	XENTR17478	CAEEL06623, CAEEL06620, CAEEL06982, CAEEL06621, CAEEL01017, CAEEL01016
OG0009338	XENTR12193	CAEEL11996
OG0009344	XENTR16272	CAEEL02026
OG0009370	XENTR05060	CAEEL11569
OG0009371	XENTR13674	CAEEL00412
OG0009392	XENTR05621	CAEEL20501
OG0009415	XENTR11153	CAEEL10784
OG0009421	XENTR04654	CAEEL04939
OG0009448	XENTR12182	CAEEL14135, CAEEL14136
OG0009468	XENTR05726	CAEEL05582
OG0009575	XENTR05298	CAEEL02774
OG0009604	XENTR00499	CAEEL01986
OG0009617	XENTR08404	CAEEL05286
OG0009629	XENTR19185	CAEEL15547
OG0009630	XENTR09847	CAEEL08959
OG0009649	XENTR08292	CAEEL15752
OG0009651	XENTR07500	CAEEL02019
OG0009654	XENTR10259	CAEEL16720
OG0009703	XENTR15976	CAEEL05296
OG0009723	XENTR00611	CAEEL03673
OG0009875	XENTR03716	CAEEL01503
OG0009918	XENTR04755	CAEEL01737
OG0009925	XENTR17180	CAEEL10149
OG0009930	XENTR00626	CAEEL05187
OG0009976	XENTR10152	CAEEL14430
OG0009994	XENTR02509	CAEEL17392, CAEEL06241
OG0009995	XENTR04245	CAEEL19844
OG0010014	XENTR11990, XENTR11989, XENTR11645	CAEEL15578
OG0010017	XENTR00884	CAEEL02083
OG0010047	XENTR07305	CAEEL07501
OG0010139	XENTR00164	CAEEL06671
OG0010218	XENTR04239	CAEEL01903
OG0010231	XENTR15110	CAEEL05896
OG0010271	XENTR01196	CAEEL05014
OG0010323	XENTR16160	CAEEL08147
OG0010344	XENTR11173, XENTR11172	CAEEL04781
