Orthogroup	XENTR	LYTVA_ok
OG0001807	XENTR12261	LYTVA_27089
OG0001808	XENTR15385, XENTR00368	LYTVA_09711
OG0001809	XENTR09671, XENTR00098, XENTR00099	LYTVA_24690
OG0001810	XENTR11814	LYTVA_27471, LYTVA_27472
OG0001812	XENTR13693	LYTVA_11557, LYTVA_11559
OG0001814	XENTR12256, XENTR09203	LYTVA_13775
OG0001816	XENTR04741	LYTVA_11846
OG0001817	XENTR01799, XENTR07383, XENTR11210, XENTR16361, XENTR16279, XENTR19231, XENTR07609	LYTVA_21391
OG0001818	XENTR08496, XENTR08495, XENTR08497, XENTR16571	LYTVA_09386
OG0001819	XENTR03393, XENTR03154	LYTVA_12283, LYTVA_25485
OG0001820	XENTR11735, XENTR11739, XENTR08919	LYTVA_02599, LYTVA_29524
OG0001821	XENTR04786	LYTVA_07768, LYTVA_18834
OG0001822	XENTR17740	LYTVA_22413
OG0001823	XENTR01462, XENTR05709	LYTVA_05413
OG0001825	XENTR11940, XENTR09385, XENTR03315, XENTR13373, XENTR01399, XENTR12908	LYTVA_14311, LYTVA_23444
OG0001826	XENTR08576, XENTR11916	LYTVA_26574, LYTVA_18547
OG0001827	XENTR06795	LYTVA_09251, LYTVA_06825
OG0001829	XENTR00483, XENTR14302	LYTVA_05903
OG0001830	XENTR04509, XENTR16727	LYTVA_22851
OG0001831	XENTR18275, XENTR17969	LYTVA_25792
OG0001832	XENTR16823	LYTVA_10649
OG0001832	XENTR01410	LYTVA_10011
OG0001834	XENTR08408, XENTR02906	LYTVA_25860
OG0001835	XENTR09853	LYTVA_23786, LYTVA_13724, LYTVA_20339
OG0001838	XENTR08833, XENTR00012	LYTVA_19063, LYTVA_19120
OG0001846	XENTR18639, XENTR07601	LYTVA_14692
OG0001848	XENTR14304	LYTVA_08748, LYTVA_26442
OG0001848	XENTR15790	LYTVA_05081
OG0001849	XENTR05212	LYTVA_05823
OG0001849	XENTR05214, XENTR06882	LYTVA_06918
OG0001851	XENTR10410	LYTVA_22434, LYTVA_22433
OG0001852	XENTR14319, XENTR08373	LYTVA_04485
OG0001854	XENTR07106, XENTR07105	LYTVA_15577
OG0001856	XENTR00941, XENTR09781, XENTR05676, XENTR05677	LYTVA_13246
OG0001857	XENTR18087, XENTR13066	LYTVA_17991, LYTVA_09748, LYTVA_09742
OG0001858	XENTR01943	LYTVA_15118
OG0001859	XENTR08444	LYTVA_15306, LYTVA_24112
OG0001861	XENTR07625	LYTVA_25197
OG0001862	XENTR05039, XENTR12303, XENTR03115	LYTVA_25275
OG0001863	XENTR01885	LYTVA_00865
OG0001864	XENTR04517, XENTR13336	LYTVA_05483
OG0001865	XENTR06410, XENTR04372	LYTVA_01901
OG0001867	XENTR18201	LYTVA_13864
OG0001868	XENTR12422	LYTVA_08383, LYTVA_20946
OG0001869	XENTR12915	LYTVA_29389
OG0001870	XENTR05017, XENTR12751, XENTR08077, XENTR08078	LYTVA_21431
OG0001871	XENTR04383, XENTR14454, XENTR14455	LYTVA_20738
OG0001873	XENTR11870	LYTVA_12057, LYTVA_19029, LYTVA_27237
OG0001874	XENTR08894	LYTVA_22377
OG0001875	XENTR05396	LYTVA_28164, LYTVA_13281
OG0001875	XENTR05593	LYTVA_09408
OG0001876	XENTR06060	LYTVA_02442
OG0001877	XENTR12095, XENTR17619, XENTR15404	LYTVA_14689, LYTVA_10974
OG0001879	XENTR12513	LYTVA_21655
OG0001881	XENTR16627, XENTR17045, XENTR12268	LYTVA_28648
OG0001882	XENTR06860, XENTR06863, XENTR05412	LYTVA_22489
OG0001883	XENTR04807, XENTR13720	LYTVA_08476
OG0001884	XENTR13203, XENTR03005, XENTR07644	LYTVA_16252
OG0001886	XENTR06797, XENTR15392	LYTVA_13389
OG0001887	XENTR06427, XENTR00912, XENTR12585, XENTR03465, XENTR18819	LYTVA_18355
OG0001888	XENTR17512, XENTR15191	LYTVA_14493
OG0001889	XENTR13126, XENTR01850	LYTVA_25267
OG0001890	XENTR14057, XENTR07419, XENTR17098	LYTVA_23939, LYTVA_06479
OG0001892	XENTR15160, XENTR13541	LYTVA_28174, LYTVA_28175
OG0001893	XENTR15523	LYTVA_11404
OG0001894	XENTR15449, XENTR08653	LYTVA_28553
OG0001895	XENTR16129	LYTVA_09898, LYTVA_04308
OG0001897	XENTR16598, XENTR13280, XENTR09183, XENTR08525	LYTVA_28331
OG0001898	XENTR15118	LYTVA_24127, LYTVA_29545
OG0001899	XENTR14578, XENTR09469	LYTVA_29145
OG0001901	XENTR18345	LYTVA_03922
OG0001903	XENTR07494	LYTVA_08067, LYTVA_26061, LYTVA_26671
OG0001905	XENTR14157, XENTR17951, XENTR01202	LYTVA_26674
OG0001906	XENTR18204, XENTR10052, XENTR04278, XENTR10632	LYTVA_23158
OG0001913	XENTR06742, XENTR01451	LYTVA_08539, LYTVA_15655
OG0001914	XENTR06764	LYTVA_13970
OG0001915	XENTR06298	LYTVA_29625
OG0001916	XENTR10953	LYTVA_10483
OG0001916	XENTR12336	LYTVA_30134
OG0001917	XENTR00340, XENTR11451, XENTR14754, XENTR10651	LYTVA_02307
OG0001918	XENTR16543	LYTVA_18496, LYTVA_05232
OG0001918	XENTR04216	LYTVA_18932
OG0001920	XENTR11529, XENTR17510, XENTR17509, XENTR00354	LYTVA_19109
OG0001923	XENTR13216	LYTVA_06842
OG0001925	XENTR17884, XENTR03374, XENTR12899	LYTVA_13286
OG0001926	XENTR00430	LYTVA_19317
OG0001927	XENTR04644	LYTVA_10827
OG0001928	XENTR07469	LYTVA_13719
OG0001930	XENTR01448	LYTVA_22217
OG0001932	XENTR09901, XENTR15132	LYTVA_19885
OG0001933	XENTR06647	LYTVA_09674
OG0001934	XENTR12704, XENTR05609	LYTVA_10941
OG0001936	XENTR08632	LYTVA_24970
OG0001936	XENTR04317	LYTVA_29517
OG0001937	XENTR17859	LYTVA_27995, LYTVA_28001
OG0001938	XENTR04478	LYTVA_28843
OG0001940	XENTR14019	LYTVA_10392
OG0001941	XENTR10384, XENTR17146	LYTVA_16404
OG0001942	XENTR12960, XENTR05523	LYTVA_23498, LYTVA_19010
OG0001943	XENTR10899	LYTVA_09619
OG0001944	XENTR13879, XENTR13878	LYTVA_07851
OG0001945	XENTR03955, XENTR07870	LYTVA_02199
OG0001946	XENTR09726, XENTR07293, XENTR04877, XENTR04876	LYTVA_09498, LYTVA_15952
OG0001948	XENTR14766, XENTR08991, XENTR16041, XENTR06626	LYTVA_24023
OG0001949	XENTR01148, XENTR11100	LYTVA_11745
OG0001950	XENTR12232, XENTR11572, XENTR03988	LYTVA_02704, LYTVA_22842
OG0001951	XENTR07227, XENTR16258	LYTVA_24979
OG0001952	XENTR09389	LYTVA_03403, LYTVA_05983
OG0001953	XENTR09118, XENTR10393	LYTVA_23643
OG0001956	XENTR05066	LYTVA_21159
OG0001957	XENTR11349, XENTR12903, XENTR01129	LYTVA_19757, LYTVA_05894
OG0001958	XENTR16906, XENTR09373, XENTR02730, XENTR00657	LYTVA_27591
OG0001959	XENTR06412, XENTR10577, XENTR05267, XENTR15847	LYTVA_27581
OG0001961	XENTR01355, XENTR01247	LYTVA_04984
OG0001962	XENTR05922, XENTR12047, XENTR12045, XENTR12046	LYTVA_10497
OG0001963	XENTR17226, XENTR11249, XENTR07153	LYTVA_25808
OG0001964	XENTR10264	LYTVA_11887
OG0001966	XENTR15870, XENTR04015	LYTVA_29337
OG0001967	XENTR00364	LYTVA_18417
OG0001968	XENTR14913	LYTVA_11013, LYTVA_26170
OG0001968	XENTR16410	LYTVA_25074, LYTVA_14019
OG0001969	XENTR08255, XENTR15375	LYTVA_26700, LYTVA_02053
OG0001971	XENTR06746, XENTR11941, XENTR05064, XENTR08132	LYTVA_24915
OG0001972	XENTR12033	LYTVA_12401
OG0001974	XENTR09807	LYTVA_05344
OG0001976	XENTR16632, XENTR05423	LYTVA_06869, LYTVA_18038
OG0001985	XENTR06332, XENTR03530	LYTVA_25021
OG0001986	XENTR01297	LYTVA_11214
OG0001987	XENTR04550, XENTR14677	LYTVA_10171
OG0001988	XENTR11854	LYTVA_13692, LYTVA_16970
OG0001989	XENTR14006, XENTR12273	LYTVA_03449
OG0001990	XENTR12970	LYTVA_25772
OG0001991	XENTR02462	LYTVA_23713
OG0001993	XENTR06884, XENTR01623	LYTVA_03593
OG0001998	XENTR16338, XENTR14682	LYTVA_28153
OG0001999	XENTR00961	LYTVA_25071
OG0001999	XENTR10154	LYTVA_17089
OG0002000	XENTR12364	LYTVA_20812
OG0002000	XENTR05813	LYTVA_00535
OG0002001	XENTR12894	LYTVA_06621
OG0002001	XENTR07328	LYTVA_24060
OG0002002	XENTR06108, XENTR09713	LYTVA_06617
OG0002003	XENTR14361, XENTR02394	LYTVA_27403
OG0002005	XENTR02807, XENTR08268, XENTR01964	LYTVA_09452
OG0002006	XENTR12258, XENTR12259	LYTVA_30202, LYTVA_24696, LYTVA_00947
OG0002007	XENTR04883, XENTR07287	LYTVA_00300
OG0002009	XENTR15588	LYTVA_25414
OG0002011	XENTR15809, XENTR12417	LYTVA_00131
OG0002012	XENTR15689, XENTR00529	LYTVA_17215
OG0002013	XENTR16536	LYTVA_17597, LYTVA_21821
OG0002014	XENTR02871, XENTR11303	LYTVA_01257
OG0002016	XENTR08295, XENTR04258	LYTVA_04456
OG0002017	XENTR14273, XENTR15282, XENTR15484	LYTVA_20889
OG0002018	XENTR12197, XENTR00896, XENTR09258, XENTR06435	LYTVA_15295
OG0002019	XENTR02945, XENTR17282	LYTVA_24565, LYTVA_19176, LYTVA_29439
OG0002020	XENTR01912, XENTR15447, XENTR08657	LYTVA_20481
OG0002023	XENTR12329, XENTR11622, XENTR16758	LYTVA_18808
OG0002024	XENTR09931, XENTR16485	LYTVA_29507
OG0002026	XENTR08832	LYTVA_00656, LYTVA_03670
OG0002027	XENTR09267, XENTR07230, XENTR00276	LYTVA_07659
OG0002028	XENTR14364	LYTVA_00282
OG0002029	XENTR18899	LYTVA_21393
OG0002030	XENTR00366, XENTR13208, XENTR16901, XENTR04720	LYTVA_03110
OG0002031	XENTR15929, XENTR15928, XENTR08011	LYTVA_03117
OG0002032	XENTR02603	LYTVA_25138
OG0002034	XENTR02935	LYTVA_17465
OG0002035	XENTR13278, XENTR12372, XENTR13991	LYTVA_16334
OG0002036	XENTR02413, XENTR02087	LYTVA_16034
OG0002037	XENTR13065, XENTR08811	LYTVA_10784
OG0002038	XENTR04004, XENTR11762, XENTR06156	LYTVA_17557
OG0002057	XENTR05735	LYTVA_07252
OG0002059	XENTR06499, XENTR04009, XENTR04010	LYTVA_07033
OG0002060	XENTR03044, XENTR09085	LYTVA_30217
OG0002061	XENTR12690	LYTVA_21428
OG0002062	XENTR10057, XENTR05037	LYTVA_29599
OG0002064	XENTR00155	LYTVA_09088
OG0002064	XENTR11867, XENTR06658	LYTVA_16839
OG0002066	XENTR13591, XENTR16110, XENTR12403	LYTVA_04370
OG0002067	XENTR11063	LYTVA_08828
OG0002068	XENTR08494	LYTVA_21994
OG0002069	XENTR02513, XENTR02512, XENTR13070	LYTVA_18095
OG0002070	XENTR17017, XENTR03998, XENTR06833	LYTVA_21785
OG0002071	XENTR01207, XENTR13312	LYTVA_29940
OG0002072	XENTR01781	LYTVA_26959
OG0002073	XENTR13381, XENTR08969, XENTR17145, XENTR07900	LYTVA_26326
OG0002075	XENTR06558, XENTR06559, XENTR11280	LYTVA_28624
OG0002076	XENTR05229, XENTR17066	LYTVA_20709
OG0002077	XENTR13971, XENTR13972, XENTR02927	LYTVA_05702
OG0002078	XENTR16673, XENTR07358	LYTVA_27383, LYTVA_06878, LYTVA_05678
OG0002080	XENTR01136, XENTR01135, XENTR13342	LYTVA_01538, LYTVA_26517
OG0002081	XENTR00902	LYTVA_05029
OG0002081	XENTR00903	LYTVA_05500
OG0002084	XENTR12442, XENTR12443, XENTR11320	LYTVA_00594
OG0002087	XENTR06831	LYTVA_13703, LYTVA_16316, LYTVA_02024
OG0002088	XENTR11630, XENTR11629	LYTVA_08467
OG0002089	XENTR03801, XENTR07199, XENTR07988, XENTR10242, XENTR17245, XENTR04986	LYTVA_21046, LYTVA_10557
OG0002089	XENTR15008	LYTVA_03234, LYTVA_29434, LYTVA_00054
OG0002090	XENTR15595	LYTVA_05021
OG0002091	XENTR16710, XENTR10291	LYTVA_11172
OG0002093	XENTR02553	LYTVA_22821, LYTVA_20195
OG0002094	XENTR07026, XENTR07025	LYTVA_25874, LYTVA_02272
OG0002096	XENTR04526	LYTVA_17775
OG0002097	XENTR04416, XENTR03687	LYTVA_25591
OG0002098	XENTR17129, XENTR01020	LYTVA_20514, LYTVA_18900
OG0002099	XENTR02496	LYTVA_17183
OG0002100	XENTR04934	LYTVA_17102, LYTVA_17103
OG0002101	XENTR04299	LYTVA_13887, LYTVA_28735
OG0002102	XENTR06095, XENTR11926, XENTR13481, XENTR13482	LYTVA_26576
OG0002104	XENTR05884	LYTVA_12211
OG0002105	XENTR11631, XENTR14520	LYTVA_22568
OG0002106	XENTR11760	LYTVA_17556
OG0002108	XENTR13048, XENTR07710	LYTVA_01699
OG0002125	XENTR18863	LYTVA_00336
OG0002127	XENTR08596	LYTVA_26528, LYTVA_15160
OG0002128	XENTR02317, XENTR03444	LYTVA_18981, LYTVA_18982
OG0002129	XENTR08464, XENTR00664, XENTR13829	LYTVA_14014
OG0002130	XENTR07603	LYTVA_25553
OG0002131	XENTR05730, XENTR05731, XENTR18308, XENTR17313	LYTVA_29216, LYTVA_05431
OG0002134	XENTR07771, XENTR05125	LYTVA_29949, LYTVA_12210
OG0002135	XENTR08449	LYTVA_12995
OG0002135	XENTR18195, XENTR01218	LYTVA_29373
OG0002137	XENTR03111	LYTVA_00323
OG0002138	XENTR08958	LYTVA_18624, LYTVA_18618
OG0002139	XENTR00173, XENTR13536	LYTVA_15039
OG0002140	XENTR07463, XENTR14702	LYTVA_17903, LYTVA_07080, LYTVA_05385
OG0002141	XENTR00916	LYTVA_27475, LYTVA_21058
OG0002144	XENTR18301, XENTR10292	LYTVA_10170
OG0002145	XENTR06603	LYTVA_25747, LYTVA_12284
OG0002146	XENTR12879, XENTR02800	LYTVA_00027
OG0002147	XENTR15274	LYTVA_11017
OG0002148	XENTR13087	LYTVA_19940
OG0002148	XENTR09100	LYTVA_19729
OG0002149	XENTR06941, XENTR02903	LYTVA_00021
OG0002150	XENTR06771, XENTR01454	LYTVA_05712
OG0002151	XENTR01675	LYTVA_10951, LYTVA_15395, LYTVA_15390
OG0002155	XENTR07126	LYTVA_13456, LYTVA_28703
OG0002155	XENTR11228	LYTVA_13320
OG0002156	XENTR04891	LYTVA_11872, LYTVA_12702
OG0002157	XENTR10258	LYTVA_21731
OG0002158	XENTR02132	LYTVA_18224, LYTVA_06861
OG0002160	XENTR18209	LYTVA_18232
OG0002161	XENTR03398, XENTR14188, XENTR12700	LYTVA_21357
OG0002162	XENTR03932, XENTR07744	LYTVA_13230
OG0002163	XENTR00389, XENTR18816, XENTR00388, XENTR07424	LYTVA_00488
OG0002164	XENTR08035	LYTVA_07106
OG0002165	XENTR12790	LYTVA_22362
OG0002166	XENTR10313, XENTR06523	LYTVA_27019
OG0002167	XENTR01922, XENTR03650, XENTR12692	LYTVA_16688
OG0002169	XENTR11319, XENTR12444	LYTVA_19343
OG0002170	XENTR00543	LYTVA_21536
OG0002170	XENTR13652	LYTVA_00414
OG0002171	XENTR02510, XENTR15921	LYTVA_15359
OG0002172	XENTR04445, XENTR05333	LYTVA_22818, LYTVA_18030
OG0002173	XENTR02932	LYTVA_24516
OG0002173	XENTR05324	LYTVA_23801
OG0002175	XENTR06785	LYTVA_12093
OG0002177	XENTR11672, XENTR05111, XENTR02389	LYTVA_27696
OG0002179	XENTR17544	LYTVA_24663
OG0002180	XENTR09330	LYTVA_05800, LYTVA_02550
OG0002182	XENTR05974, XENTR01224	LYTVA_28987
OG0002183	XENTR11513, XENTR13324	LYTVA_05713
OG0002185	XENTR06645, XENTR00451	LYTVA_13990
OG0002187	XENTR16423	LYTVA_23104
OG0002188	XENTR01062	LYTVA_26546
OG0002189	XENTR00331	LYTVA_28734, LYTVA_13891
OG0002190	XENTR01498, XENTR01499	LYTVA_15057
OG0002191	XENTR01870, XENTR03789	LYTVA_16682
OG0002192	XENTR07302	LYTVA_27314
OG0002193	XENTR00017	LYTVA_23878
OG0002194	XENTR00805, XENTR00806, XENTR00804, XENTR18712, XENTR18437	LYTVA_22585, LYTVA_18931
OG0002195	XENTR09243, XENTR09244, XENTR04403, XENTR16060	LYTVA_10127
OG0002196	XENTR08934	LYTVA_16318
OG0002209	XENTR01337, XENTR02797	LYTVA_03464
OG0002211	XENTR09443	LYTVA_05443
OG0002212	XENTR05799	LYTVA_03115, LYTVA_27478, LYTVA_25926
OG0002213	XENTR02106	LYTVA_26644
OG0002216	XENTR02859	LYTVA_08313, LYTVA_03027
OG0002217	XENTR09078	LYTVA_24396
OG0002218	XENTR02678, XENTR05714	LYTVA_08145
OG0002221	XENTR19085, XENTR13112, XENTR09240	LYTVA_29068, LYTVA_12127
OG0002222	XENTR03278	LYTVA_17080
OG0002223	XENTR14551, XENTR10106	LYTVA_00334, LYTVA_27194, LYTVA_07164
OG0002224	XENTR04276, XENTR01944	LYTVA_28937, LYTVA_24337
OG0002225	XENTR14771	LYTVA_07379
OG0002227	XENTR18535	LYTVA_28012
OG0002228	XENTR07401, XENTR11182	LYTVA_13148
OG0002229	XENTR00831	LYTVA_05653
OG0002232	XENTR12560, XENTR16638, XENTR14646	LYTVA_01499, LYTVA_02813, LYTVA_13706, LYTVA_06012, LYTVA_25875, LYTVA_25876, LYTVA_22136, LYTVA_20413, LYTVA_23542, LYTVA_23541, LYTVA_01810, LYTVA_09695, LYTVA_28873, LYTVA_09104, LYTVA_23543
OG0002233	XENTR09065	LYTVA_25994, LYTVA_27709, LYTVA_19570
OG0002234	XENTR05616	LYTVA_13961, LYTVA_13964
OG0002236	XENTR02976, XENTR06598	LYTVA_01006
OG0002237	XENTR05472, XENTR06971, XENTR14618	LYTVA_29077
OG0002239	XENTR17177	LYTVA_24268
OG0002239	XENTR09309, XENTR17015	LYTVA_02728, LYTVA_24845
OG0002240	XENTR09016	LYTVA_07262, LYTVA_13376
OG0002243	XENTR03644, XENTR06468	LYTVA_26266
OG0002244	XENTR05927	LYTVA_15294
OG0002245	XENTR06908	LYTVA_15377
OG0002246	XENTR09317, XENTR11437, XENTR08637	LYTVA_01846
OG0002248	XENTR08913, XENTR04960	LYTVA_03021, LYTVA_16482
OG0002249	XENTR12368, XENTR09189, XENTR15384	LYTVA_25944
OG0002251	XENTR13199, XENTR02220	LYTVA_20483
OG0002253	XENTR09599	LYTVA_25153, LYTVA_27988
OG0002255	XENTR05622	LYTVA_07529
OG0002255	XENTR07271, XENTR02965	LYTVA_20537
OG0002256	XENTR10189	LYTVA_04997
OG0002258	XENTR11554	LYTVA_11086
OG0002259	XENTR16720, XENTR04562	LYTVA_13326
OG0002260	XENTR05549	LYTVA_09923
OG0002261	XENTR12712, XENTR18200, XENTR12711	LYTVA_24946
OG0002262	XENTR03359	LYTVA_13107
OG0002263	XENTR11327	LYTVA_25866
OG0002264	XENTR11031, XENTR12994	LYTVA_10571, LYTVA_20438
OG0002265	XENTR08018, XENTR15740	LYTVA_23111
OG0002266	XENTR10523, XENTR10524, XENTR01757	LYTVA_15212
OG0002267	XENTR15521, XENTR17369	LYTVA_09833
OG0002268	XENTR16404, XENTR16405	LYTVA_12550
OG0002268	XENTR09207	LYTVA_19177
OG0002270	XENTR01124, XENTR13158, XENTR01343	LYTVA_11425
OG0002271	XENTR09066, XENTR07534, XENTR07535, XENTR01048	LYTVA_15269, LYTVA_01731, LYTVA_11747
OG0002272	XENTR02511	LYTVA_11721
OG0002275	XENTR05172, XENTR12040	LYTVA_14393
OG0002276	XENTR10859, XENTR03325, XENTR17603	LYTVA_06506, LYTVA_10718
OG0002279	XENTR17502, XENTR08016	LYTVA_19962
OG0002280	XENTR13539, XENTR13538, XENTR05453	LYTVA_12982
OG0002281	XENTR02192, XENTR11832, XENTR08042	LYTVA_29347
OG0002284	XENTR09193	LYTVA_25872
OG0002285	XENTR01924, XENTR01925	LYTVA_07269
OG0002286	XENTR10663	LYTVA_13152
OG0002287	XENTR13326, XENTR15096	LYTVA_08797
OG0002288	XENTR12739, XENTR07532	LYTVA_14290
OG0002289	XENTR02736, XENTR05940, XENTR16084	LYTVA_23204
OG0002290	XENTR00793, XENTR07136, XENTR14686	LYTVA_14124
OG0002291	XENTR04746	LYTVA_07029, LYTVA_11551
OG0002292	XENTR11818	LYTVA_14951
OG0002294	XENTR05741, XENTR12369	LYTVA_13465
OG0002295	XENTR05805, XENTR01465, XENTR14069, XENTR14825, XENTR03418	LYTVA_18764
OG0002312	XENTR06437, XENTR06436	LYTVA_26175
OG0002314	XENTR05505	LYTVA_22715
OG0002315	XENTR04291, XENTR00326	LYTVA_11331
OG0002316	XENTR13680, XENTR13681	LYTVA_10500
OG0002317	XENTR08993, XENTR11973	LYTVA_01452
OG0002318	XENTR14796	LYTVA_19919, LYTVA_16601
OG0002320	XENTR06033, XENTR16688	LYTVA_08436, LYTVA_08437
OG0002321	XENTR17990	LYTVA_29675
OG0002323	XENTR18240	LYTVA_12247
OG0002324	XENTR11808	LYTVA_18196
OG0002325	XENTR08080	LYTVA_25143
OG0002326	XENTR11657, XENTR05110	LYTVA_23144
OG0002327	XENTR06367, XENTR18257	LYTVA_13830
OG0002329	XENTR02119, XENTR09882	LYTVA_13575
OG0002330	XENTR00853, XENTR16723	LYTVA_00746
OG0002331	XENTR02956, XENTR08347	LYTVA_28456
OG0002332	XENTR04333, XENTR06466	LYTVA_15960
OG0002333	XENTR05844	LYTVA_20317, LYTVA_10749
OG0002334	XENTR17858	LYTVA_22742
OG0002335	XENTR02895	LYTVA_09733
OG0002336	XENTR08017, XENTR02030, XENTR07074	LYTVA_17921
OG0002337	XENTR12506, XENTR04056	LYTVA_22161, LYTVA_19703
OG0002339	XENTR17950, XENTR18616, XENTR02709, XENTR09054	LYTVA_26078
OG0002339	XENTR14922	LYTVA_15491
OG0002341	XENTR17261, XENTR17262	LYTVA_02833
OG0002343	XENTR09466, XENTR17455, XENTR10712	LYTVA_02395
OG0002344	XENTR01511, XENTR10309	LYTVA_11170
OG0002346	XENTR16322	LYTVA_02392
OG0002349	XENTR00479	LYTVA_05082
OG0002349	XENTR11092	LYTVA_00559
OG0002350	XENTR01302, XENTR12001	LYTVA_25261
OG0002352	XENTR10484	LYTVA_04113, LYTVA_00254
OG0002353	XENTR15953	LYTVA_12826, LYTVA_29984
OG0002354	XENTR07671	LYTVA_01631
OG0002355	XENTR01023, XENTR01621	LYTVA_10530, LYTVA_23668
OG0002356	XENTR11801, XENTR14127	LYTVA_15548
OG0002357	XENTR15504, XENTR14393	LYTVA_22139
OG0002358	XENTR15985	LYTVA_25182
OG0002359	XENTR14398	LYTVA_09109, LYTVA_22971, LYTVA_17719
OG0002360	XENTR06917, XENTR14802	LYTVA_13577, LYTVA_26745
OG0002361	XENTR00595, XENTR12105	LYTVA_05317, LYTVA_09958
OG0002362	XENTR06985, XENTR01436, XENTR11944	LYTVA_07780
OG0002363	XENTR01831, XENTR13726	LYTVA_22514, LYTVA_29113
OG0002364	XENTR00498	LYTVA_00477
OG0002366	XENTR03010, XENTR09341, XENTR07763	LYTVA_08796
OG0002367	XENTR04737	LYTVA_25642
OG0002368	XENTR03040, XENTR01632	LYTVA_29543
OG0002369	XENTR08498	LYTVA_07441
OG0002371	XENTR13442, XENTR02101, XENTR08507	LYTVA_25400
OG0002374	XENTR17796, XENTR09958	LYTVA_09672
OG0002375	XENTR03186	LYTVA_09763, LYTVA_28258, LYTVA_15054
OG0002376	XENTR03067	LYTVA_08623
OG0002377	XENTR08904, XENTR03045	LYTVA_21348
OG0002379	XENTR09370, XENTR18063	LYTVA_23460
OG0002380	XENTR06478, XENTR13029, XENTR17006	LYTVA_02915
OG0002395	XENTR04724	LYTVA_17744
OG0002396	XENTR06625, XENTR12782	LYTVA_23895
OG0002398	XENTR05249, XENTR10576, XENTR05514	LYTVA_08374
OG0002399	XENTR12730, XENTR02977, XENTR09322	LYTVA_04547
OG0002400	XENTR11297, XENTR02866, XENTR00907	LYTVA_14444
OG0002401	XENTR19155, XENTR00898, XENTR00899, XENTR00900, XENTR03453, XENTR09261	LYTVA_20736
OG0002402	XENTR18948	LYTVA_29812
OG0002403	XENTR03076	LYTVA_27636
OG0002406	XENTR13694	LYTVA_16025
OG0002407	XENTR16253	LYTVA_09107
OG0002408	XENTR05124	LYTVA_18679
OG0002409	XENTR17207, XENTR00759, XENTR02804	LYTVA_26911
OG0002410	XENTR18986	LYTVA_07702
OG0002411	XENTR10283, XENTR09696	LYTVA_05420
OG0002412	XENTR12811	LYTVA_11984
OG0002413	XENTR12213	LYTVA_03837, LYTVA_28770
OG0002414	XENTR04525, XENTR13332	LYTVA_25326, LYTVA_07578
OG0002415	XENTR18259	LYTVA_19723
OG0002418	XENTR13921, XENTR13922, XENTR08069, XENTR15285	LYTVA_05152
OG0002420	XENTR12655, XENTR02423, XENTR02422, XENTR00619	LYTVA_21934
OG0002422	XENTR12603	LYTVA_25109, LYTVA_03043
OG0002423	XENTR14926	LYTVA_20500
OG0002426	XENTR04791	LYTVA_04606
OG0002427	XENTR11500	LYTVA_24691
OG0002428	XENTR05363	LYTVA_04958
OG0002429	XENTR18057, XENTR02469	LYTVA_00348
OG0002432	XENTR06432	LYTVA_01750
OG0002433	XENTR13711	LYTVA_18440, LYTVA_02521
OG0002434	XENTR07224, XENTR04195	LYTVA_29924, LYTVA_08979
OG0002435	XENTR04305	LYTVA_28515
OG0002436	XENTR00885, XENTR03664	LYTVA_16842
OG0002437	XENTR06859, XENTR03646, XENTR12985, XENTR00540, XENTR07070, XENTR06175	LYTVA_15251
OG0002438	XENTR08545	LYTVA_08071, LYTVA_08590
OG0002439	XENTR00776, XENTR00775, XENTR12812	LYTVA_25319
OG0002441	XENTR05912	LYTVA_03213
OG0002442	XENTR16535, XENTR16802	LYTVA_29246
OG0002443	XENTR00383	LYTVA_18888
OG0002445	XENTR03182	LYTVA_13339
OG0002446	XENTR04769	LYTVA_23950
OG0002447	XENTR09073	LYTVA_23093
OG0002449	XENTR11703	LYTVA_08487
OG0002450	XENTR19093, XENTR14079	LYTVA_25811, LYTVA_04325
OG0002451	XENTR09280	LYTVA_28817
OG0002452	XENTR03150, XENTR10752	LYTVA_28693
OG0002453	XENTR10071	LYTVA_16565
OG0002454	XENTR10315, XENTR04033	LYTVA_24519
OG0002455	XENTR11478, XENTR00256	LYTVA_19895
OG0002456	XENTR14930	LYTVA_07400
OG0002459	XENTR00970	LYTVA_08832, LYTVA_24059, LYTVA_08663
OG0002461	XENTR04357	LYTVA_27742
OG0002464	XENTR07553, XENTR03314	LYTVA_05091
OG0002476	XENTR00493	LYTVA_29232
OG0002480	XENTR07395, XENTR13837, XENTR07396	LYTVA_28861
OG0002481	XENTR02103, XENTR02102, XENTR12801, XENTR14366	LYTVA_24489
OG0002482	XENTR08708, XENTR15748	LYTVA_07694
OG0002484	XENTR06740	LYTVA_10602
OG0002487	XENTR08514, XENTR00198	LYTVA_13421, LYTVA_07772
OG0002491	XENTR08254, XENTR15373	LYTVA_10879
OG0002492	XENTR09648	LYTVA_20142, LYTVA_20143
OG0002494	XENTR02970, XENTR04622	LYTVA_08528, LYTVA_06135
OG0002495	XENTR01127	LYTVA_15838
OG0002496	XENTR18038, XENTR07307	LYTVA_22706
OG0002497	XENTR12266, XENTR01749	LYTVA_19407, LYTVA_09946
OG0002499	XENTR14604, XENTR11611	LYTVA_01816, LYTVA_19380, LYTVA_19376
