Orthogroup	ASTMX	LYTVA_ok
OG0001050	ASTMX17116, ASTMX01295, ASTMX07885, ASTMX07884, ASTMX00384, ASTMX06846	LYTVA_04036, LYTVA_16457
OG0001052	ASTMX02792, ASTMX15614	LYTVA_03660
OG0001053	ASTMX04746	LYTVA_05734
OG0001054	ASTMX11497, ASTMX10102, ASTMX07817, ASTMX12306, ASTMX15402, ASTMX15877, ASTMX07816, ASTMX19836, ASTMX11496, ASTMX10101	LYTVA_03436
OG0001058	ASTMX18033, ASTMX05110, ASTMX11885, ASTMX17859	LYTVA_02007
OG0001059	ASTMX17167, ASTMX13012, ASTMX17166, ASTMX13011	LYTVA_00483
OG0001062	ASTMX14307, ASTMX08563, ASTMX02379, ASTMX17790	LYTVA_17131, LYTVA_15828
OG0001063	ASTMX10605	LYTVA_19095
OG0001065	ASTMX18463, ASTMX10224	LYTVA_23523
OG0001067	ASTMX00002, ASTMX08589	LYTVA_25739, LYTVA_17028
OG0001068	ASTMX16663, ASTMX10634	LYTVA_12120
OG0001072	ASTMX19026	LYTVA_21778
OG0001072	ASTMX07116	LYTVA_21225
OG0001073	ASTMX00299, ASTMX15138, ASTMX15137, ASTMX15139, ASTMX07175	LYTVA_18221
OG0001075	ASTMX15603, ASTMX17534, ASTMX07596	LYTVA_24384
OG0001076	ASTMX03684, ASTMX11243, ASTMX11094	LYTVA_12589
OG0001077	ASTMX08017	LYTVA_07624
OG0001077	ASTMX12567	LYTVA_20896
OG0001078	ASTMX14428, ASTMX16990, ASTMX15708, ASTMX07308, ASTMX21162, ASTMX01731	LYTVA_23690, LYTVA_03209
OG0001079	ASTMX13695, ASTMX07130, ASTMX04052	LYTVA_13000
OG0001080	ASTMX20362	LYTVA_00946
OG0001080	ASTMX17093, ASTMX00271	LYTVA_26032
OG0001081	ASTMX07534, ASTMX20170, ASTMX20169	LYTVA_03364, LYTVA_09565, LYTVA_11238, LYTVA_00546, LYTVA_03368, LYTVA_08915, LYTVA_08917
OG0001082	ASTMX05356	LYTVA_06685
OG0001083	ASTMX03242, ASTMX10427, ASTMX17603, ASTMX08493	LYTVA_15288
OG0001085	ASTMX04023, ASTMX22544, ASTMX08536, ASTMX05559	LYTVA_28264
OG0001086	ASTMX17217, ASTMX13682, ASTMX15645, ASTMX04708, ASTMX12542	LYTVA_27406
OG0001089	ASTMX21827	LYTVA_22672
OG0001092	ASTMX11230	LYTVA_01908
OG0001092	ASTMX11224	LYTVA_21143
OG0001093	ASTMX12014, ASTMX12657, ASTMX16037, ASTMX04141, ASTMX08672	LYTVA_20171, LYTVA_15549
OG0001094	ASTMX20728, ASTMX11817, ASTMX22892	LYTVA_15558, LYTVA_15559
OG0001095	ASTMX01042, ASTMX06668, ASTMX10417, ASTMX04271	LYTVA_10435
OG0001101	ASTMX18645	LYTVA_28690
OG0001102	ASTMX10946, ASTMX06585	LYTVA_27846, LYTVA_04692
OG0001103	ASTMX07925	LYTVA_29667, LYTVA_02741
OG0001105	ASTMX06295	LYTVA_23898
OG0001105	ASTMX16452	LYTVA_17997, LYTVA_09940, LYTVA_09939
OG0001106	ASTMX12402	LYTVA_04820
OG0001108	ASTMX02283	LYTVA_12879
OG0001109	ASTMX22098, ASTMX18693, ASTMX16851, ASTMX20867	LYTVA_21949
OG0001110	ASTMX19998, ASTMX20209, ASTMX10366, ASTMX18902, ASTMX13352	LYTVA_06257
OG0001112	ASTMX08753, ASTMX12056	LYTVA_07658
OG0001113	ASTMX19887	LYTVA_28836
OG0001114	ASTMX20168, ASTMX05200, ASTMX10656	LYTVA_21386
OG0001115	ASTMX22571, ASTMX01777, ASTMX14280, ASTMX19074, ASTMX15784, ASTMX16079, ASTMX09277	LYTVA_02273, LYTVA_24204
OG0001118	ASTMX16589	LYTVA_14341
OG0001119	ASTMX11748	LYTVA_05961
OG0001120	ASTMX04101, ASTMX08003, ASTMX10732, ASTMX16697, ASTMX08805, ASTMX16767	LYTVA_08711
OG0001121	ASTMX15268, ASTMX07286	LYTVA_15718
OG0001123	ASTMX11965	LYTVA_01308
OG0001123	ASTMX03333	LYTVA_01705, LYTVA_12884
OG0001124	ASTMX11649	LYTVA_16535
OG0001124	ASTMX21249	LYTVA_12081
OG0001126	ASTMX15843	LYTVA_13765
OG0001127	ASTMX12680, ASTMX16751, ASTMX02660, ASTMX13770	LYTVA_20907
OG0001129	ASTMX10908, ASTMX12420, ASTMX13922	LYTVA_14702
OG0001130	ASTMX10575	LYTVA_01563
OG0001132	ASTMX10021	LYTVA_01795
OG0001133	ASTMX13789	LYTVA_21722
OG0001133	ASTMX12861	LYTVA_13505, LYTVA_08035
OG0001134	ASTMX21574, ASTMX21573, ASTMX07671	LYTVA_23641
OG0001137	ASTMX12515, ASTMX16194, ASTMX01698	LYTVA_08712
OG0001138	ASTMX18696, ASTMX18698, ASTMX19043, ASTMX13761, ASTMX15448, ASTMX17720	LYTVA_06752
OG0001139	ASTMX08334, ASTMX02193, ASTMX16174	LYTVA_17543
OG0001141	ASTMX18850, ASTMX15737	LYTVA_29978, LYTVA_25914, LYTVA_10307
OG0001142	ASTMX06998	LYTVA_17988
OG0001143	ASTMX05178, ASTMX19786, ASTMX21932, ASTMX06862	LYTVA_01170
OG0001144	ASTMX11062, ASTMX09403, ASTMX17694, ASTMX01911, ASTMX19825	LYTVA_24625
OG0001146	ASTMX16476, ASTMX05676, ASTMX10477, ASTMX20223	LYTVA_06824
OG0001149	ASTMX19645, ASTMX17794	LYTVA_04169, LYTVA_25161
OG0001155	ASTMX05916	LYTVA_05140
OG0001155	ASTMX05884	LYTVA_22105
OG0001156	ASTMX06046, ASTMX21567, ASTMX13224, ASTMX10835, ASTMX00559	LYTVA_22449
OG0001158	ASTMX02087, ASTMX17173, ASTMX12628	LYTVA_13180, LYTVA_17437
OG0001159	ASTMX04571, ASTMX16858	LYTVA_23740
OG0001160	ASTMX03036, ASTMX02042, ASTMX09272	LYTVA_26964
OG0001161	ASTMX05139, ASTMX19392, ASTMX10567	LYTVA_10014
OG0001162	ASTMX14904, ASTMX06131, ASTMX00151, ASTMX17408, ASTMX18039	LYTVA_28314, LYTVA_24093
OG0001163	ASTMX21149, ASTMX13397, ASTMX06626	LYTVA_24878, LYTVA_28270
OG0001164	ASTMX23034	LYTVA_05648, LYTVA_28276, LYTVA_05650
OG0001165	ASTMX13025	LYTVA_04541, LYTVA_04542
OG0001165	ASTMX00124	LYTVA_17460, LYTVA_14088
OG0001166	ASTMX14476, ASTMX21070, ASTMX15099, ASTMX16555, ASTMX04635	LYTVA_02438
OG0001167	ASTMX18844, ASTMX18845, ASTMX07609	LYTVA_19097
OG0001168	ASTMX12263, ASTMX06712, ASTMX05338, ASTMX22562	LYTVA_03414
OG0001169	ASTMX04343	LYTVA_06902
OG0001170	ASTMX11047	LYTVA_06397, LYTVA_13191
OG0001171	ASTMX06140	LYTVA_23053
OG0001172	ASTMX02640, ASTMX12998	LYTVA_22652
OG0001172	ASTMX05444, ASTMX13620, ASTMX07385	LYTVA_29661
OG0001173	ASTMX06808	LYTVA_24626
OG0001174	ASTMX00942	LYTVA_22335
OG0001175	ASTMX15626, ASTMX17938, ASTMX10319	LYTVA_24458, LYTVA_20819, LYTVA_13142, LYTVA_20054
OG0001176	ASTMX10559, ASTMX01481, ASTMX13540	LYTVA_24712, LYTVA_24713
OG0001177	ASTMX14125	LYTVA_26801
OG0001177	ASTMX15939	LYTVA_03786
OG0001178	ASTMX12782, ASTMX12781	LYTVA_02324
OG0001178	ASTMX00134, ASTMX00554	LYTVA_25867
OG0001179	ASTMX12400	LYTVA_26628
OG0001179	ASTMX07456	LYTVA_09673
OG0001180	ASTMX12027, ASTMX19199, ASTMX09020	LYTVA_29855, LYTVA_01176, LYTVA_29854, LYTVA_29850, LYTVA_29852
OG0001181	ASTMX22174	LYTVA_20940
OG0001181	ASTMX18946, ASTMX06446, ASTMX22724, ASTMX17051, ASTMX17260	LYTVA_10373
OG0001182	ASTMX12103, ASTMX13653, ASTMX19714, ASTMX07068, ASTMX07067	LYTVA_26540, LYTVA_26537, LYTVA_12465, LYTVA_26539
OG0001184	ASTMX19302	LYTVA_02863, LYTVA_18281
OG0001184	ASTMX00228	LYTVA_26638, LYTVA_24278
OG0001185	ASTMX07482, ASTMX10936	LYTVA_09656
OG0001186	ASTMX18547, ASTMX02567	LYTVA_28926
OG0001186	ASTMX13845	LYTVA_01688
OG0001187	ASTMX10749	LYTVA_15913
OG0001188	ASTMX10472, ASTMX16516, ASTMX05803, ASTMX14514, ASTMX03224	LYTVA_25404
OG0001190	ASTMX11323, ASTMX13686, ASTMX05267	LYTVA_06830
OG0001196	ASTMX11519, ASTMX11174, ASTMX02339	LYTVA_03677
OG0001197	ASTMX03942	LYTVA_08630
OG0001198	ASTMX02630	LYTVA_09572, LYTVA_09571
OG0001199	ASTMX03290	LYTVA_28061
OG0001199	ASTMX03812	LYTVA_13204
OG0001201	ASTMX18598	LYTVA_16866, LYTVA_02039
OG0001202	ASTMX12631, ASTMX12630	LYTVA_02469, LYTVA_09875, LYTVA_15508, LYTVA_03546, LYTVA_24829
OG0001204	ASTMX05878, ASTMX12225	LYTVA_12790
OG0001205	ASTMX13657	LYTVA_09031
OG0001207	ASTMX15583	LYTVA_05411
OG0001207	ASTMX21871, ASTMX07379, ASTMX05452	LYTVA_20519, LYTVA_10763
OG0001208	ASTMX00484, ASTMX08670, ASTMX06752, ASTMX12017	LYTVA_13276
OG0001210	ASTMX01254	LYTVA_19275
OG0001210	ASTMX10342, ASTMX10343	LYTVA_04311
OG0001211	ASTMX18975, ASTMX16242	LYTVA_22456, LYTVA_02722
OG0001213	ASTMX13388	LYTVA_07548, LYTVA_11628
OG0001213	ASTMX21450	LYTVA_18522
OG0001215	ASTMX20085, ASTMX00530, ASTMX12692, ASTMX15468, ASTMX06044	LYTVA_14835
OG0001216	ASTMX20220	LYTVA_09816
OG0001217	ASTMX09378, ASTMX07954, ASTMX01127, ASTMX10707, ASTMX01247, ASTMX16527, ASTMX07955	LYTVA_22786
OG0001217	ASTMX20834, ASTMX01246	LYTVA_21151
OG0001218	ASTMX10642, ASTMX14744, ASTMX13687, ASTMX05605	LYTVA_26113
OG0001219	ASTMX14886, ASTMX03969, ASTMX10652, ASTMX14229	LYTVA_15579
OG0001220	ASTMX05948, ASTMX05949	LYTVA_16053
OG0001221	ASTMX07026	LYTVA_14047
OG0001223	ASTMX03153, ASTMX00191, ASTMX01647, ASTMX07473	LYTVA_21037
OG0001224	ASTMX06442	LYTVA_18212
OG0001225	ASTMX05153, ASTMX03549, ASTMX13437, ASTMX10024, ASTMX07916	LYTVA_24620
OG0001230	ASTMX17828	LYTVA_07788
OG0001231	ASTMX10826, ASTMX10594, ASTMX16865, ASTMX13823, ASTMX06066	LYTVA_07439
OG0001232	ASTMX03619	LYTVA_24297
OG0001233	ASTMX05613, ASTMX05612, ASTMX20633	LYTVA_06716
OG0001234	ASTMX08429	LYTVA_27375
OG0001236	ASTMX01850	LYTVA_24738, LYTVA_21569
OG0001237	ASTMX02167	LYTVA_26239, LYTVA_06734
OG0001238	ASTMX13748, ASTMX05355	LYTVA_30061
OG0001239	ASTMX05182, ASTMX13945, ASTMX09470	LYTVA_29779
OG0001240	ASTMX20546, ASTMX04906, ASTMX01860, ASTMX15738, ASTMX18848	LYTVA_24587
OG0001241	ASTMX06697	LYTVA_01648
OG0001242	ASTMX06205, ASTMX18340	LYTVA_24858, LYTVA_25798
OG0001243	ASTMX17034, ASTMX02160, ASTMX19994	LYTVA_04835
OG0001245	ASTMX04711, ASTMX08255, ASTMX15831, ASTMX03252	LYTVA_16858
OG0001247	ASTMX12611, ASTMX14275, ASTMX19073, ASTMX16338	LYTVA_23646
OG0001248	ASTMX11443, ASTMX17482, ASTMX05341, ASTMX19178	LYTVA_00986, LYTVA_16637
OG0001249	ASTMX20180, ASTMX00503, ASTMX20181, ASTMX10323, ASTMX00502, ASTMX04928	LYTVA_03472
OG0001250	ASTMX15491, ASTMX07689, ASTMX20710	LYTVA_23037
OG0001251	ASTMX12740	LYTVA_12207
OG0001252	ASTMX14189, ASTMX20484, ASTMX19839, ASTMX18184, ASTMX07917	LYTVA_28229, LYTVA_04840
OG0001253	ASTMX13288, ASTMX07246, ASTMX13330, ASTMX10772, ASTMX13287, ASTMX05532, ASTMX01786	LYTVA_02267
OG0001254	ASTMX21459, ASTMX10576, ASTMX17225	LYTVA_26444
OG0001256	ASTMX12301, ASTMX04241, ASTMX01544	LYTVA_27563
OG0001261	ASTMX19187, ASTMX01634, ASTMX00068	LYTVA_10322
OG0001262	ASTMX21377	LYTVA_11080, LYTVA_11634, LYTVA_11636, LYTVA_11076, LYTVA_09252
OG0001263	ASTMX17678, ASTMX07639	LYTVA_17717, LYTVA_22972
OG0001263	ASTMX17278	LYTVA_09084
OG0001264	ASTMX07471, ASTMX13848, ASTMX00881	LYTVA_07325
OG0001267	ASTMX15901	LYTVA_08091
OG0001267	ASTMX03508, ASTMX05999, ASTMX19426, ASTMX13889	LYTVA_09343
OG0001270	ASTMX03630	LYTVA_18319
OG0001271	ASTMX14027, ASTMX21049, ASTMX10446, ASTMX00815	LYTVA_09608
OG0001272	ASTMX04472, ASTMX05879, ASTMX12223, ASTMX15726	LYTVA_27489
OG0001274	ASTMX22021, ASTMX13163, ASTMX06912	LYTVA_02869
OG0001275	ASTMX03842	LYTVA_15957
OG0001276	ASTMX03010, ASTMX09183	LYTVA_24445
OG0001278	ASTMX04865	LYTVA_12248, LYTVA_16623
OG0001279	ASTMX06329, ASTMX08064, ASTMX13662, ASTMX17711, ASTMX11584	LYTVA_22555
OG0001283	ASTMX22180, ASTMX22202	LYTVA_17951
OG0001284	ASTMX09601	LYTVA_30054, LYTVA_01526
OG0001284	ASTMX06818, ASTMX13787, ASTMX17233	LYTVA_15592
OG0001287	ASTMX04102, ASTMX08011, ASTMX16698, ASTMX10733, ASTMX08804	LYTVA_06176
OG0001288	ASTMX00451, ASTMX12396	LYTVA_10306
OG0001290	ASTMX23021, ASTMX13626, ASTMX08208, ASTMX06258, ASTMX08455	LYTVA_13603
OG0001291	ASTMX09956, ASTMX19427, ASTMX10484, ASTMX07994, ASTMX09302	LYTVA_11712
OG0001292	ASTMX02486, ASTMX00034, ASTMX22402, ASTMX11449	LYTVA_22168
OG0001293	ASTMX05019, ASTMX19347, ASTMX18808, ASTMX16101, ASTMX16100, ASTMX05018, ASTMX03515	LYTVA_07691
OG0001294	ASTMX01279	LYTVA_19271
OG0001295	ASTMX12041, ASTMX05413, ASTMX05412, ASTMX21791	LYTVA_15580
OG0001296	ASTMX10992, ASTMX05624, ASTMX16112, ASTMX16113	LYTVA_20224
OG0001297	ASTMX21540, ASTMX18732, ASTMX17762	LYTVA_14610
OG0001300	ASTMX06507, ASTMX16708, ASTMX01169	LYTVA_05607, LYTVA_03792
OG0001302	ASTMX18397	LYTVA_08998
OG0001305	ASTMX08560, ASTMX14309, ASTMX09612, ASTMX19863, ASTMX03148	LYTVA_15520
OG0001306	ASTMX15047, ASTMX12449	LYTVA_06210
OG0001306	ASTMX07805	LYTVA_04350
OG0001308	ASTMX12136, ASTMX14880, ASTMX11270	LYTVA_06427, LYTVA_08159
OG0001309	ASTMX18355, ASTMX18354, ASTMX18353, ASTMX17029, ASTMX13053, ASTMX15510	LYTVA_11009, LYTVA_28629, LYTVA_28628
OG0001310	ASTMX09500	LYTVA_08839
OG0001310	ASTMX19103, ASTMX15228, ASTMX19102	LYTVA_04185, LYTVA_11415
OG0001311	ASTMX15821, ASTMX19766	LYTVA_28955
OG0001311	ASTMX21056, ASTMX12561	LYTVA_10099
OG0001312	ASTMX21632, ASTMX06204	LYTVA_06396
OG0001316	ASTMX11105, ASTMX06180, ASTMX08793	LYTVA_13297, LYTVA_13299
OG0001317	ASTMX20575	LYTVA_09521
OG0001318	ASTMX01432	LYTVA_16780
OG0001318	ASTMX07560, ASTMX04187	LYTVA_28059
OG0001319	ASTMX21712	LYTVA_24409
OG0001319	ASTMX18142, ASTMX04629, ASTMX16650, ASTMX00136	LYTVA_24410
OG0001320	ASTMX02658	LYTVA_21775
OG0001320	ASTMX12886, ASTMX12104	LYTVA_09922
OG0001322	ASTMX01716, ASTMX07256	LYTVA_14240, LYTVA_03712
OG0001322	ASTMX16188	LYTVA_08843
OG0001324	ASTMX04156	LYTVA_00291
OG0001325	ASTMX19331	LYTVA_09407
OG0001326	ASTMX02799, ASTMX05995, ASTMX05996, ASTMX13210, ASTMX06599, ASTMX08581	LYTVA_02897
OG0001327	ASTMX18676, ASTMX05552	LYTVA_12279
OG0001329	ASTMX07142, ASTMX13340	LYTVA_29340
OG0001330	ASTMX04462, ASTMX17075, ASTMX04383, ASTMX12196, ASTMX19685, ASTMX12195	LYTVA_04759
OG0001331	ASTMX11613	LYTVA_16616
OG0001332	ASTMX08248, ASTMX16970	LYTVA_11322
OG0001333	ASTMX05919, ASTMX07699	LYTVA_22466
OG0001341	ASTMX04021, ASTMX18606	LYTVA_05973
OG0001344	ASTMX12839, ASTMX12838	LYTVA_02352
OG0001345	ASTMX17745	LYTVA_20477
OG0001348	ASTMX09799, ASTMX08553, ASTMX19294	LYTVA_22256
OG0001350	ASTMX06475	LYTVA_08886
OG0001350	ASTMX15964	LYTVA_25134
OG0001351	ASTMX00127, ASTMX00552	LYTVA_25655
OG0001353	ASTMX14151	LYTVA_10030
OG0001353	ASTMX11924, ASTMX13745	LYTVA_22573
OG0001354	ASTMX15487, ASTMX02827, ASTMX19253	LYTVA_28511
OG0001355	ASTMX03894, ASTMX05031, ASTMX05922	LYTVA_11629
OG0001356	ASTMX10756, ASTMX02115, ASTMX00629, ASTMX03094, ASTMX19357	LYTVA_28992
OG0001357	ASTMX19807, ASTMX13049, ASTMX01586, ASTMX13683, ASTMX13930	LYTVA_01328
OG0001358	ASTMX08140	LYTVA_28060
OG0001360	ASTMX19584	LYTVA_28373, LYTVA_27643
OG0001361	ASTMX01071, ASTMX20061, ASTMX16172	LYTVA_24814
OG0001362	ASTMX11654	LYTVA_28040
OG0001362	ASTMX11652	LYTVA_10356
OG0001363	ASTMX08285, ASTMX10326, ASTMX03420	LYTVA_09257, LYTVA_18119
OG0001364	ASTMX17782, ASTMX06972, ASTMX17850	LYTVA_09892
OG0001365	ASTMX00017, ASTMX18825, ASTMX17303	LYTVA_25618, LYTVA_24140, LYTVA_11701, LYTVA_00097, LYTVA_24131
OG0001366	ASTMX01928, ASTMX19346	LYTVA_01522
OG0001367	ASTMX00960, ASTMX11729, ASTMX19617, ASTMX13008, ASTMX20021	LYTVA_20815
OG0001369	ASTMX00950, ASTMX16841, ASTMX05553, ASTMX14417	LYTVA_05062
OG0001370	ASTMX09028	LYTVA_22074
OG0001371	ASTMX10538	LYTVA_08478, LYTVA_25037
OG0001372	ASTMX06020	LYTVA_11215
OG0001373	ASTMX07702, ASTMX20451, ASTMX17338, ASTMX22761, ASTMX07731	LYTVA_08692
OG0001374	ASTMX18408, ASTMX04259, ASTMX21457	LYTVA_02702
OG0001375	ASTMX15348	LYTVA_04323
OG0001376	ASTMX11290, ASTMX15861, ASTMX00150, ASTMX18887	LYTVA_29983
OG0001377	ASTMX02709, ASTMX03269, ASTMX20261, ASTMX18913, ASTMX20260, ASTMX20259, ASTMX21994, ASTMX15701	LYTVA_21846
OG0001378	ASTMX12590, ASTMX15728	LYTVA_17384
OG0001379	ASTMX08769	LYTVA_28884
OG0001380	ASTMX17025, ASTMX12187, ASTMX16524, ASTMX23050, ASTMX17026	LYTVA_29108
OG0001381	ASTMX02347, ASTMX05157, ASTMX14705, ASTMX10023, ASTMX03370	LYTVA_20781
OG0001382	ASTMX22770, ASTMX17021	LYTVA_06738
OG0001387	ASTMX14247, ASTMX08858	LYTVA_23743
OG0001389	ASTMX20254, ASTMX01112, ASTMX08261, ASTMX17570, ASTMX03746	LYTVA_23428
OG0001394	ASTMX11802, ASTMX15905	LYTVA_27588
OG0001395	ASTMX02518, ASTMX01129, ASTMX06152, ASTMX20147, ASTMX19549	LYTVA_29626
OG0001397	ASTMX08012, ASTMX19505	LYTVA_19050
OG0001397	ASTMX01488	LYTVA_23784
OG0001399	ASTMX06124	LYTVA_11204
OG0001399	ASTMX11454, ASTMX00428	LYTVA_26875
OG0001400	ASTMX01461, ASTMX15365, ASTMX12046, ASTMX21798, ASTMX01897	LYTVA_25761
OG0001402	ASTMX12851, ASTMX11974, ASTMX07328, ASTMX11686	LYTVA_01375
OG0001403	ASTMX21751, ASTMX11295, ASTMX18514, ASTMX13183	LYTVA_25904, LYTVA_16669, LYTVA_07690
OG0001404	ASTMX05687	LYTVA_03852
OG0001405	ASTMX02582, ASTMX17235, ASTMX07521, ASTMX17122, ASTMX07520	LYTVA_11923
OG0001405	ASTMX21998	LYTVA_13898
OG0001406	ASTMX11154, ASTMX06992, ASTMX15717	LYTVA_02505
OG0001409	ASTMX06764, ASTMX08743, ASTMX16438, ASTMX11918	LYTVA_11490
OG0001410	ASTMX14683	LYTVA_26149
OG0001412	ASTMX19015, ASTMX19014	LYTVA_29467
OG0001413	ASTMX19024	LYTVA_22106
OG0001414	ASTMX02756	LYTVA_15413
OG0001416	ASTMX16935, ASTMX00724, ASTMX04812	LYTVA_10946
OG0001417	ASTMX15359, ASTMX02876	LYTVA_21364
OG0001418	ASTMX11591, ASTMX19434, ASTMX05467, ASTMX02896, ASTMX19463	LYTVA_00553
OG0001419	ASTMX03238, ASTMX11069, ASTMX03239, ASTMX17546, ASTMX11003	LYTVA_27301
OG0001420	ASTMX04576, ASTMX01772, ASTMX08878, ASTMX08385, ASTMX19032, ASTMX19033	LYTVA_11976
OG0001421	ASTMX10787, ASTMX08122, ASTMX03810	LYTVA_26131
OG0001422	ASTMX17695, ASTMX01913	LYTVA_28672
OG0001423	ASTMX01856, ASTMX07807, ASTMX04010, ASTMX11404, ASTMX22608	LYTVA_12091, LYTVA_28484
OG0001424	ASTMX17288	LYTVA_01086
OG0001425	ASTMX03298, ASTMX08956, ASTMX13239, ASTMX13087, ASTMX06948	LYTVA_20870
OG0001426	ASTMX15051	LYTVA_03466
OG0001426	ASTMX19079	LYTVA_13737
OG0001427	ASTMX01765, ASTMX17165	LYTVA_08328
OG0001428	ASTMX05247, ASTMX09437, ASTMX16939, ASTMX14746	LYTVA_04004
OG0001430	ASTMX21020, ASTMX21443, ASTMX04688, ASTMX10990, ASTMX18254, ASTMX13065	LYTVA_05538
OG0001431	ASTMX15509, ASTMX15371	LYTVA_23169
OG0001432	ASTMX08157, ASTMX21019	LYTVA_06531, LYTVA_06533
OG0001434	ASTMX09914, ASTMX09915	LYTVA_11544
OG0001436	ASTMX01918	LYTVA_23400
OG0001437	ASTMX18553, ASTMX12632	LYTVA_02456
OG0001440	ASTMX06448, ASTMX19471, ASTMX02877	LYTVA_21865
OG0001445	ASTMX04130, ASTMX07057	LYTVA_06306
OG0001447	ASTMX09669, ASTMX06060, ASTMX07055, ASTMX19124	LYTVA_08300
OG0001449	ASTMX21017, ASTMX21018	LYTVA_26829
OG0001449	ASTMX16238	LYTVA_26490
OG0001450	ASTMX06326	LYTVA_11115
OG0001451	ASTMX19016	LYTVA_28152
OG0001451	ASTMX00580	LYTVA_15293, LYTVA_15292
OG0001452	ASTMX12067, ASTMX20582, ASTMX19197	LYTVA_07052
OG0001453	ASTMX22407, ASTMX10274, ASTMX00250	LYTVA_25332
OG0001454	ASTMX18012, ASTMX21139	LYTVA_12706
OG0001455	ASTMX18526, ASTMX02821, ASTMX21962, ASTMX02358, ASTMX03190, ASTMX04167	LYTVA_29635
OG0001456	ASTMX18392, ASTMX18390	LYTVA_29753
OG0001457	ASTMX04194, ASTMX01925, ASTMX22469, ASTMX00888, ASTMX08468, ASTMX19726, ASTMX18878, ASTMX08470	LYTVA_23311
OG0001459	ASTMX20587, ASTMX19737	LYTVA_03447
OG0001460	ASTMX05935	LYTVA_05188
OG0001460	ASTMX06612	LYTVA_25220
OG0001461	ASTMX05184	LYTVA_20044
OG0001462	ASTMX19123	LYTVA_05319
OG0001463	ASTMX00203, ASTMX01706	LYTVA_02407, LYTVA_02045
OG0001464	ASTMX08410, ASTMX05385, ASTMX14611, ASTMX17735, ASTMX05304, ASTMX22688	LYTVA_00287
OG0001465	ASTMX22228, ASTMX20175, ASTMX20176	LYTVA_26108
OG0001466	ASTMX14884	LYTVA_06219, LYTVA_06226
OG0001467	ASTMX14338	LYTVA_13981
OG0001467	ASTMX02258	LYTVA_22531
OG0001468	ASTMX14778, ASTMX06215, ASTMX18545	LYTVA_26492
OG0001469	ASTMX05748	LYTVA_08369
OG0001470	ASTMX22480, ASTMX02997, ASTMX02333	LYTVA_05300
OG0001472	ASTMX17138	LYTVA_00674, LYTVA_18392
OG0001473	ASTMX15501, ASTMX19877	LYTVA_28916, LYTVA_21049, LYTVA_07126, LYTVA_23712
OG0001474	ASTMX12989	LYTVA_10100
OG0001474	ASTMX07703	LYTVA_01292
OG0001475	ASTMX01033, ASTMX04792	LYTVA_29057, LYTVA_24837
OG0001476	ASTMX01244, ASTMX04837, ASTMX14359, ASTMX03706	LYTVA_11849
OG0001478	ASTMX12885	LYTVA_27270, LYTVA_05260
OG0001478	ASTMX07723	LYTVA_16139, LYTVA_02086
OG0001479	ASTMX01954, ASTMX14199, ASTMX14335, ASTMX15077	LYTVA_06390
OG0001480	ASTMX00479, ASTMX02869, ASTMX03656, ASTMX07426	LYTVA_01988
OG0001481	ASTMX08128, ASTMX08933, ASTMX13517, ASTMX14788	LYTVA_06316
OG0001482	ASTMX17250	LYTVA_01060
OG0001484	ASTMX17553, ASTMX17552, ASTMX18774	LYTVA_19019, LYTVA_27048
OG0001485	ASTMX04894, ASTMX10882, ASTMX03334, ASTMX21672	LYTVA_14466, LYTVA_27906
OG0001486	ASTMX09250, ASTMX10289, ASTMX01104, ASTMX08981	LYTVA_00800
OG0001488	ASTMX18812	LYTVA_30042, LYTVA_29707, LYTVA_03629
OG0001489	ASTMX12776, ASTMX12086, ASTMX11213	LYTVA_29241
OG0001490	ASTMX07604, ASTMX00526, ASTMX03930, ASTMX19516, ASTMX03287, ASTMX16189	LYTVA_21998
OG0001492	ASTMX17077, ASTMX04445	LYTVA_23916
OG0001493	ASTMX20989, ASTMX22693	LYTVA_27653
OG0001495	ASTMX17637	LYTVA_19058
OG0001496	ASTMX09754	LYTVA_02996, LYTVA_18645, LYTVA_00598
OG0001500	ASTMX19077, ASTMX07007, ASTMX07549, ASTMX07006	LYTVA_09855
OG0001501	ASTMX09507	LYTVA_20209
OG0001502	ASTMX20142, ASTMX07825	LYTVA_00394
OG0001503	ASTMX02356	LYTVA_26157
OG0001503	ASTMX19525	LYTVA_21678
OG0001504	ASTMX13743	LYTVA_08379, LYTVA_08381
OG0001506	ASTMX16668, ASTMX02040	LYTVA_24167
OG0001507	ASTMX04595, ASTMX10941, ASTMX13047	LYTVA_01453, LYTVA_12072
OG0001508	ASTMX16208, ASTMX16207	LYTVA_06099
OG0001509	ASTMX18743, ASTMX06334	LYTVA_07640
OG0001510	ASTMX01738, ASTMX20539, ASTMX20538, ASTMX05480	LYTVA_28716
OG0001511	ASTMX18393, ASTMX02680	LYTVA_02740
OG0001513	ASTMX14668, ASTMX14669, ASTMX05393, ASTMX15300	LYTVA_00022
OG0001515	ASTMX13055, ASTMX11972	LYTVA_24782, LYTVA_03977
OG0001516	ASTMX06094, ASTMX22766	LYTVA_11182, LYTVA_25941
OG0001517	ASTMX05080, ASTMX07941	LYTVA_12522
OG0001518	ASTMX10339, ASTMX09456	LYTVA_16808
OG0001520	ASTMX04278	LYTVA_23857
OG0001521	ASTMX22388, ASTMX03359, ASTMX10387, ASTMX09846, ASTMX06803	LYTVA_13872
