Orthogroup	ASTMX	STRPU_ok
OG0003639	ASTMX13998	STRPU_14552
OG0003640	ASTMX07846, ASTMX10421	STRPU_24148
OG0003641	ASTMX06736, ASTMX00519	STRPU_00224, STRPU_25964
OG0003642	ASTMX13241, ASTMX14005	STRPU_27230
OG0003643	ASTMX06419	STRPU_23157
OG0003644	ASTMX11204, ASTMX22672	STRPU_19783, STRPU_00787
OG0003645	ASTMX17672	STRPU_05770
OG0003646	ASTMX07094	STRPU_26839
OG0003647	ASTMX03340, ASTMX07786	STRPU_27138
OG0003648	ASTMX04819	STRPU_21139
OG0003649	ASTMX04920	STRPU_26514
OG0003650	ASTMX05339	STRPU_07527
OG0003651	ASTMX06708, ASTMX15249	STRPU_08068
OG0003652	ASTMX06086, ASTMX01201	STRPU_17587, STRPU_17563
OG0003653	ASTMX09844, ASTMX03565, ASTMX07032	STRPU_25673
OG0003654	ASTMX18752, ASTMX06146	STRPU_07070, STRPU_07065
OG0003655	ASTMX09913, ASTMX17372	STRPU_17785
OG0003656	ASTMX22041, ASTMX06864	STRPU_23061, STRPU_00647
OG0003657	ASTMX05415, ASTMX12030	STRPU_22899, STRPU_22914
OG0003658	ASTMX01908, ASTMX21818, ASTMX20155	STRPU_23985
OG0003659	ASTMX22182, ASTMX21660, ASTMX21661	STRPU_24909
OG0003660	ASTMX02749, ASTMX13404	STRPU_04268
OG0003661	ASTMX01047	STRPU_23064, STRPU_00650
OG0003662	ASTMX08499, ASTMX07814, ASTMX12079	STRPU_01543, STRPU_09415
OG0003663	ASTMX03968, ASTMX09648, ASTMX02779, ASTMX14887	STRPU_04833
OG0003664	ASTMX21611, ASTMX22165	STRPU_08332
OG0003665	ASTMX19841	STRPU_26573, STRPU_24787
OG0003666	ASTMX16764, ASTMX03845, ASTMX03113	STRPU_00986, STRPU_23456
OG0003668	ASTMX06218	STRPU_26719
OG0003669	ASTMX15273	STRPU_19296, STRPU_01851
OG0003671	ASTMX16457, ASTMX06659, ASTMX15213	STRPU_09909
OG0003672	ASTMX07690	STRPU_08809
OG0003675	ASTMX07427	STRPU_01019, STRPU_23417
OG0003676	ASTMX16755	STRPU_13154, STRPU_13134
OG0003677	ASTMX08647, ASTMX19744, ASTMX10207	STRPU_13383, STRPU_13363
OG0003678	ASTMX03163, ASTMX18968	STRPU_19225
OG0003679	ASTMX00166, ASTMX14038	STRPU_24398
OG0003680	ASTMX05302, ASTMX19340	STRPU_24042, STRPU_02621
OG0003681	ASTMX16563, ASTMX18250, ASTMX18137	STRPU_11705
OG0003682	ASTMX07505, ASTMX12895	STRPU_20705
OG0003683	ASTMX21452	STRPU_14243
OG0003684	ASTMX08680	STRPU_26095
OG0003685	ASTMX07097	STRPU_22192
OG0003686	ASTMX06254	STRPU_25646, STRPU_25651
OG0003687	ASTMX17726, ASTMX07873	STRPU_13921, STRPU_13934
OG0003688	ASTMX13333	STRPU_11389
OG0003689	ASTMX02872, ASTMX21294, ASTMX05418, ASTMX17697	STRPU_01600, STRPU_13582
OG0003690	ASTMX10980, ASTMX10978	STRPU_21873
OG0003691	ASTMX15904	STRPU_05039, STRPU_05113
OG0003692	ASTMX10000, ASTMX15655	STRPU_01575, STRPU_09381
OG0003693	ASTMX14396, ASTMX02107	STRPU_22769, STRPU_01926
OG0003694	ASTMX09722	STRPU_00897, STRPU_23023
OG0003695	ASTMX03315, ASTMX17201, ASTMX12439	STRPU_20388
OG0003696	ASTMX00614	STRPU_23695, STRPU_23693
OG0003697	ASTMX06569	STRPU_08308
OG0003698	ASTMX02803, ASTMX17268	STRPU_09884
OG0003700	ASTMX19240, ASTMX07852	STRPU_08820
OG0003701	ASTMX12710	STRPU_24397
OG0003702	ASTMX02772, ASTMX05806	STRPU_21023
OG0003703	ASTMX18566, ASTMX17499	STRPU_12263
OG0003704	ASTMX13177, ASTMX10331, ASTMX18966	STRPU_07662, STRPU_18902
OG0003705	ASTMX08013	STRPU_01606, STRPU_13588
OG0003706	ASTMX00898, ASTMX13803	STRPU_19455
OG0003707	ASTMX04909	STRPU_15630, STRPU_15643
OG0003709	ASTMX17645, ASTMX07210	STRPU_25377
OG0003710	ASTMX20149, ASTMX06151	STRPU_17764
OG0003711	ASTMX03560	STRPU_00659, STRPU_23074
OG0003712	ASTMX14325, ASTMX20985	STRPU_02201, STRPU_09234, STRPU_09233, STRPU_02200
OG0003713	ASTMX03846, ASTMX03111	STRPU_07731
OG0003716	ASTMX07172	STRPU_11467
OG0003717	ASTMX04289, ASTMX13919	STRPU_24884
OG0003718	ASTMX05446	STRPU_24139
OG0003719	ASTMX21101	STRPU_26767, STRPU_26753
OG0003720	ASTMX03119, ASTMX19301	STRPU_16621
OG0003721	ASTMX22043	STRPU_21833
OG0003722	ASTMX06501, ASTMX11182	STRPU_20141
OG0003724	ASTMX05688	STRPU_11103, STRPU_11128
OG0003725	ASTMX14050, ASTMX18830	STRPU_19147
OG0003726	ASTMX20012	STRPU_07524, STRPU_03374
OG0003727	ASTMX08742, ASTMX06766	STRPU_00256, STRPU_03165
OG0003728	ASTMX20243	STRPU_19719
OG0003729	ASTMX05387	STRPU_24047, STRPU_02614
OG0003731	ASTMX18880	STRPU_20490
OG0003733	ASTMX05574	STRPU_18985
OG0003734	ASTMX11186	STRPU_20278, STRPU_20274, STRPU_20313, STRPU_00129
OG0003735	ASTMX02980	STRPU_17084
OG0003736	ASTMX06261	STRPU_22673
OG0003737	ASTMX03311, ASTMX02075	STRPU_19671, STRPU_19650
OG0003738	ASTMX11368, ASTMX05001, ASTMX11367	STRPU_08163
OG0003739	ASTMX15585	STRPU_01491, STRPU_13756
OG0003740	ASTMX16206	STRPU_12532
OG0003742	ASTMX13806, ASTMX00905	STRPU_22532
OG0003743	ASTMX18803	STRPU_18134
OG0003744	ASTMX08863, ASTMX05359	STRPU_22977
OG0003746	ASTMX16717, ASTMX17153, ASTMX01456, ASTMX21879, ASTMX09875	STRPU_13668, STRPU_02402
OG0003747	ASTMX18158	STRPU_07517
OG0003748	ASTMX14382, ASTMX00409, ASTMX06418	STRPU_23161
OG0003749	ASTMX08310, ASTMX01524	STRPU_12317
OG0003750	ASTMX18029	STRPU_03777
OG0003751	ASTMX04007	STRPU_11253, STRPU_11216
OG0003752	ASTMX00327, ASTMX00468	STRPU_15768
OG0003753	ASTMX14862	STRPU_08790
OG0003754	ASTMX02185, ASTMX21230	STRPU_12707
OG0003755	ASTMX22559, ASTMX14368	STRPU_15415
OG0003756	ASTMX13569, ASTMX10898	STRPU_25349, STRPU_25348
OG0003757	ASTMX09893	STRPU_20502
OG0003758	ASTMX20436, ASTMX20437	STRPU_21990, STRPU_21988
OG0003759	ASTMX21302, ASTMX08728, ASTMX08729	STRPU_10861, STRPU_10841
OG0003760	ASTMX21160, ASTMX20023	STRPU_07722
OG0003761	ASTMX13246, ASTMX10082	STRPU_22011
OG0003762	ASTMX18780, ASTMX07713, ASTMX18085	STRPU_08506
OG0003763	ASTMX20292, ASTMX20453	STRPU_17640, STRPU_02280
OG0003764	ASTMX16449	STRPU_08733, STRPU_01439
OG0003766	ASTMX00690	STRPU_25294
OG0003767	ASTMX00865	STRPU_07021
OG0003768	ASTMX03041	STRPU_20453, STRPU_22059, STRPU_22060, STRPU_12340
OG0003769	ASTMX09112	STRPU_26021
OG0003770	ASTMX04346	STRPU_05108, STRPU_05035
OG0003771	ASTMX20761, ASTMX17664	STRPU_08361
OG0003772	ASTMX02565	STRPU_16769, STRPU_01739
OG0003773	ASTMX19481, ASTMX13827	STRPU_08673
OG0003776	ASTMX07290, ASTMX16427, ASTMX19488	STRPU_02898
OG0003777	ASTMX15587, ASTMX19161, ASTMX01444, ASTMX00836, ASTMX16256	STRPU_08593, STRPU_00310
OG0003778	ASTMX10296, ASTMX01093	STRPU_11538
OG0003779	ASTMX20791	STRPU_06113
OG0003780	ASTMX11152, ASTMX07003, ASTMX04115, ASTMX05433, ASTMX16713	STRPU_06748
OG0003795	ASTMX22459, ASTMX04043	STRPU_23591
OG0003798	ASTMX00649, ASTMX05334	STRPU_05134, STRPU_05061
OG0003803	ASTMX15080, ASTMX04008	STRPU_20204
OG0003806	ASTMX21196	STRPU_00975, STRPU_08841
OG0003807	ASTMX03640	STRPU_08093
OG0003808	ASTMX12243	STRPU_24251, STRPU_01054
OG0003809	ASTMX20443, ASTMX12115	STRPU_04114
OG0003810	ASTMX00551, ASTMX07541, ASTMX08005	STRPU_04942
OG0003811	ASTMX11112	STRPU_05891
OG0003812	ASTMX06055	STRPU_11207
OG0003813	ASTMX06952, ASTMX11991	STRPU_04220, STRPU_04255
OG0003816	ASTMX10485, ASTMX10948	STRPU_04323, STRPU_04293
OG0003817	ASTMX18647	STRPU_03401, STRPU_03391, STRPU_03416
OG0003818	ASTMX08224	STRPU_05558, STRPU_05616
OG0003820	ASTMX09663	STRPU_27077
OG0003823	ASTMX14106	STRPU_24666
OG0003824	ASTMX15652	STRPU_09421, STRPU_01538
OG0003825	ASTMX23005, ASTMX15234, ASTMX01205	STRPU_10012
OG0003826	ASTMX13299	STRPU_14827
OG0003827	ASTMX08906, ASTMX01691	STRPU_19325
OG0003828	ASTMX09777	STRPU_20403
OG0003829	ASTMX16879	STRPU_20384
OG0003830	ASTMX09924, ASTMX15222	STRPU_01759, STRPU_18068
OG0003831	ASTMX01621	STRPU_05243
OG0003832	ASTMX16229, ASTMX15146, ASTMX00997	STRPU_23140
OG0003833	ASTMX08170	STRPU_05825, STRPU_05285
OG0003834	ASTMX13103, ASTMX02832, ASTMX21677	STRPU_26294, STRPU_26268
OG0003835	ASTMX08155	STRPU_24475
OG0003836	ASTMX03922	STRPU_05030
OG0003837	ASTMX22200	STRPU_08087
OG0003838	ASTMX07568, ASTMX14008	STRPU_05727
OG0003839	ASTMX03107	STRPU_19903
OG0003840	ASTMX21619, ASTMX10569	STRPU_26799
OG0003841	ASTMX15813	STRPU_19672, STRPU_19649
OG0003842	ASTMX02010	STRPU_22707, STRPU_00691, STRPU_22706
OG0003843	ASTMX11574, ASTMX03263	STRPU_21504
OG0003844	ASTMX18569	STRPU_27219
OG0003845	ASTMX21005	STRPU_14394
OG0003848	ASTMX03313, ASTMX06535, ASTMX02072	STRPU_19765
OG0003849	ASTMX06220, ASTMX00255, ASTMX13365	STRPU_26764, STRPU_26750
OG0003850	ASTMX17827	STRPU_17743
OG0003851	ASTMX05745, ASTMX14120	STRPU_22235
OG0003852	ASTMX13641	STRPU_22104
OG0003853	ASTMX06603	STRPU_21495, STRPU_21486
OG0003855	ASTMX18348	STRPU_24429
OG0003856	ASTMX11397	STRPU_09243
OG0003857	ASTMX17813	STRPU_09242
OG0003858	ASTMX02510	STRPU_20968
OG0003859	ASTMX19127	STRPU_23995
OG0003861	ASTMX18934	STRPU_17125, STRPU_17109
OG0003862	ASTMX05392	STRPU_22604
OG0003863	ASTMX05791, ASTMX12495	STRPU_10014
OG0003864	ASTMX07056	STRPU_21449
OG0003865	ASTMX14765, ASTMX05719	STRPU_25046
OG0003866	ASTMX09589	STRPU_17669, STRPU_02253
OG0003867	ASTMX14392	STRPU_10594
OG0003868	ASTMX14524, ASTMX02829	STRPU_19663, STRPU_19655
OG0003869	ASTMX17801	STRPU_00857, STRPU_14063
OG0003870	ASTMX22404	STRPU_12851, STRPU_12861
OG0003872	ASTMX21986	STRPU_14352
OG0003873	ASTMX18658	STRPU_11352
OG0003874	ASTMX09158	STRPU_26807
OG0003875	ASTMX20963	STRPU_12470
OG0003876	ASTMX14613	STRPU_18481, STRPU_18439
OG0003877	ASTMX18203	STRPU_06336
OG0003878	ASTMX03060, ASTMX08366, ASTMX15924	STRPU_22393
OG0003881	ASTMX17611	STRPU_23870, STRPU_23833
OG0003882	ASTMX10267	STRPU_25867
OG0003883	ASTMX18101, ASTMX04876, ASTMX10075	STRPU_10088, STRPU_10151
OG0003884	ASTMX15152, ASTMX03561	STRPU_22886
OG0003885	ASTMX08439, ASTMX12624	STRPU_07351
OG0003886	ASTMX18295	STRPU_25179
OG0003887	ASTMX22919	STRPU_04757
OG0003888	ASTMX04862	STRPU_17913
OG0003890	ASTMX10320, ASTMX10321, ASTMX21516	STRPU_16231, STRPU_16184, STRPU_16192, STRPU_16233
OG0003892	ASTMX02017	STRPU_01952, STRPU_22793
OG0003893	ASTMX12940	STRPU_20996
OG0003894	ASTMX11183	STRPU_20332
OG0003895	ASTMX16407	STRPU_09912
OG0003896	ASTMX05002, ASTMX19466, ASTMX14861	STRPU_08792
OG0003897	ASTMX15050	STRPU_10680, STRPU_00559
OG0003898	ASTMX22794, ASTMX14906	STRPU_06593
OG0003899	ASTMX15271	STRPU_24703, STRPU_24689
OG0003900	ASTMX18534	STRPU_20822
OG0003901	ASTMX03818	STRPU_03089, STRPU_03088
OG0003903	ASTMX01642	STRPU_09773, STRPU_09730
OG0003904	ASTMX18259	STRPU_23136
OG0003906	ASTMX18624	STRPU_26939
OG0003908	ASTMX10495	STRPU_23887
OG0003910	ASTMX12237	STRPU_16982
OG0003911	ASTMX11470	STRPU_24667
OG0003912	ASTMX06396, ASTMX11967, ASTMX02561	STRPU_26148
OG0003913	ASTMX04669	STRPU_18325, STRPU_01122
OG0003915	ASTMX09566, ASTMX08815	STRPU_06949
OG0003916	ASTMX22490, ASTMX18046, ASTMX00894	STRPU_26241
OG0003917	ASTMX18206	STRPU_04930
OG0003918	ASTMX12177, ASTMX18541, ASTMX19758	STRPU_04601
OG0003919	ASTMX12796	STRPU_14836
OG0003920	ASTMX20009	STRPU_17479
OG0003921	ASTMX11734	STRPU_24499
OG0003923	ASTMX17099	STRPU_13944, STRPU_13941
OG0003925	ASTMX08709, ASTMX20939	STRPU_11004, STRPU_00344
OG0003926	ASTMX05523, ASTMX21916	STRPU_10755
OG0003927	ASTMX19425	STRPU_14530
OG0003929	ASTMX13853, ASTMX13851	STRPU_25575
OG0003930	ASTMX19444	STRPU_11790
OG0003931	ASTMX07722, ASTMX17814	STRPU_08493
OG0003932	ASTMX07563	STRPU_13334
OG0003933	ASTMX00968, ASTMX16168	STRPU_23156
OG0003934	ASTMX17687	STRPU_24564
OG0003935	ASTMX04582	STRPU_20857, STRPU_20894
OG0003936	ASTMX10900	STRPU_26066
OG0003937	ASTMX12589, ASTMX18037, ASTMX05114	STRPU_10312
OG0003939	ASTMX12661, ASTMX12660, ASTMX12662, ASTMX12663, ASTMX12658	STRPU_18436, STRPU_18437, STRPU_18479
OG0003940	ASTMX18138	STRPU_21913
OG0003942	ASTMX09921	STRPU_10724
OG0003943	ASTMX00858, ASTMX04844, ASTMX01264, ASTMX22384	STRPU_07574
OG0003944	ASTMX15054, ASTMX15052	STRPU_26716
OG0003945	ASTMX02597, ASTMX09466	STRPU_12909
OG0003946	ASTMX13157, ASTMX19007	STRPU_09832
OG0003947	ASTMX14801, ASTMX09966	STRPU_09926
OG0003948	ASTMX05108	STRPU_09826
OG0003949	ASTMX18736	STRPU_12187
OG0003951	ASTMX19664, ASTMX19666	STRPU_23993
OG0003953	ASTMX18008, ASTMX14755	STRPU_05378
OG0003954	ASTMX01818, ASTMX14108	STRPU_07256, STRPU_07231
OG0003955	ASTMX22833	STRPU_05331
OG0003956	ASTMX02372	STRPU_18464, STRPU_18425
OG0003957	ASTMX12337, ASTMX20420	STRPU_25510
OG0003958	ASTMX06633, ASTMX03960, ASTMX14882, ASTMX09284	STRPU_04451
OG0003959	ASTMX03302, ASTMX06910	STRPU_20127
OG0003960	ASTMX03097, ASTMX00623, ASTMX21530, ASTMX20626	STRPU_12093
OG0003961	ASTMX03170	STRPU_24706
OG0003962	ASTMX03910, ASTMX14501, ASTMX11620, ASTMX04092	STRPU_05218
OG0003965	ASTMX03247, ASTMX20007	STRPU_01083, STRPU_24217
OG0003966	ASTMX07292	STRPU_17582, STRPU_17569
OG0003967	ASTMX20908	STRPU_08909, STRPU_00918
OG0003968	ASTMX11900, ASTMX00066, ASTMX08898, ASTMX22142	STRPU_02867, STRPU_17095
OG0003969	ASTMX15238	STRPU_21355
OG0003970	ASTMX20409	STRPU_14715
OG0003971	ASTMX13704	STRPU_03433
OG0003972	ASTMX06345	STRPU_25335
OG0003973	ASTMX20732, ASTMX00524	STRPU_21229, STRPU_21231
OG0003976	ASTMX01639	STRPU_09678, STRPU_09677
OG0003997	ASTMX19928	STRPU_05888
OG0003998	ASTMX11579	STRPU_20556
OG0003999	ASTMX08675	STRPU_01968, STRPU_22810
OG0004000	ASTMX20946, ASTMX22466	STRPU_24949
OG0004002	ASTMX02497	STRPU_21325
OG0004004	ASTMX03905, ASTMX06247	STRPU_16146
OG0004005	ASTMX20415	STRPU_16657, STRPU_16683
OG0004007	ASTMX12778, ASTMX11189	STRPU_19148
OG0004009	ASTMX13881, ASTMX02524	STRPU_04637, STRPU_04668
OG0004010	ASTMX10560	STRPU_18499
OG0004011	ASTMX20986, ASTMX02746, ASTMX08196, ASTMX11986	STRPU_04289, STRPU_04319
OG0004012	ASTMX09322	STRPU_09870
OG0004014	ASTMX14768	STRPU_01097, STRPU_24202
OG0004015	ASTMX06018	STRPU_18380
OG0004016	ASTMX17626	STRPU_16841
OG0004017	ASTMX17823	STRPU_14536
OG0004018	ASTMX08144	STRPU_23298
OG0004019	ASTMX14129	STRPU_06670
OG0004020	ASTMX06319	STRPU_06482, STRPU_06472
OG0004021	ASTMX13298	STRPU_14759, STRPU_02563
OG0004022	ASTMX22526, ASTMX22527	STRPU_02269, STRPU_17653
OG0004023	ASTMX00207	STRPU_25909
OG0004024	ASTMX09124	STRPU_24617
OG0004025	ASTMX08612	STRPU_09604, STRPU_09594
OG0004027	ASTMX15302, ASTMX11055, ASTMX22240	STRPU_13511
OG0004028	ASTMX12118	STRPU_04568
OG0004029	ASTMX18232	STRPU_13194, STRPU_13195
OG0004031	ASTMX18843, ASTMX17691	STRPU_21388
OG0004032	ASTMX08807, ASTMX00143	STRPU_06807
OG0004033	ASTMX04887, ASTMX02492	STRPU_21510
OG0004035	ASTMX14250	STRPU_25661
OG0004036	ASTMX09328, ASTMX07011, ASTMX21036	STRPU_17564, STRPU_17586
OG0004037	ASTMX08758	STRPU_06495
OG0004038	ASTMX17922	STRPU_06801
OG0004039	ASTMX18412	STRPU_16999
OG0004041	ASTMX18634	STRPU_21042
OG0004042	ASTMX03581	STRPU_16694, STRPU_16667
OG0004043	ASTMX11048	STRPU_18032
OG0004044	ASTMX16753, ASTMX06545	STRPU_24535
OG0004045	ASTMX17396	STRPU_09829
OG0004046	ASTMX14505	STRPU_14361
OG0004047	ASTMX17932	STRPU_08496
OG0004048	ASTMX09318, ASTMX01185	STRPU_10205
OG0004049	ASTMX09548, ASTMX22169, ASTMX08049, ASTMX18380	STRPU_17384
OG0004051	ASTMX16044, ASTMX05416	STRPU_22150
OG0004052	ASTMX04949	STRPU_23378
OG0004053	ASTMX01877	STRPU_26759, STRPU_26744
OG0004054	ASTMX17729, ASTMX17210	STRPU_20700
OG0004055	ASTMX13414	STRPU_08814
OG0004057	ASTMX03071	STRPU_11804
OG0004059	ASTMX13060	STRPU_21348
OG0004060	ASTMX14465	STRPU_13836
OG0004061	ASTMX13867	STRPU_18518, STRPU_19001
OG0004062	ASTMX04650, ASTMX06591, ASTMX14820, ASTMX00305	STRPU_09567
OG0004063	ASTMX13281	STRPU_17709
OG0004064	ASTMX15012, ASTMX15188	STRPU_24939
OG0004065	ASTMX04796	STRPU_11423
OG0004066	ASTMX11405	STRPU_19652, STRPU_19669
OG0004067	ASTMX11484	STRPU_06102
OG0004068	ASTMX02692	STRPU_17877
OG0004069	ASTMX14586	STRPU_23907
OG0004070	ASTMX22191	STRPU_08271
OG0004071	ASTMX15749	STRPU_20340
OG0004072	ASTMX10447	STRPU_14126, STRPU_14112
OG0004073	ASTMX21769, ASTMX21216, ASTMX09434	STRPU_11758
OG0004074	ASTMX01938	STRPU_07232, STRPU_07258
OG0004075	ASTMX07747	STRPU_13427, STRPU_13424, STRPU_13422, STRPU_13420
OG0004076	ASTMX04315	STRPU_00594, STRPU_07563
OG0004077	ASTMX13699, ASTMX16009	STRPU_19390
OG0004078	ASTMX20669	STRPU_09343
OG0004079	ASTMX14875	STRPU_05743
OG0004080	ASTMX05403, ASTMX19661	STRPU_13277
OG0004081	ASTMX22659, ASTMX16927	STRPU_06127
OG0004082	ASTMX18322	STRPU_24384
OG0004083	ASTMX04555	STRPU_21744, STRPU_21680
OG0004084	ASTMX11330, ASTMX08178, ASTMX10797	STRPU_18900, STRPU_07666, STRPU_18901
OG0004085	ASTMX19501	STRPU_06109
OG0004087	ASTMX10679, ASTMX12061	STRPU_23491
OG0004088	ASTMX08848, ASTMX05956	STRPU_18617
OG0004089	ASTMX22983	STRPU_00370, STRPU_11032
OG0004090	ASTMX00983, ASTMX04761	STRPU_24163
OG0004091	ASTMX08610	STRPU_19319
OG0004092	ASTMX02665, ASTMX15369	STRPU_13303
OG0004093	ASTMX15171	STRPU_09708, STRPU_09752
OG0004094	ASTMX11202, ASTMX15659	STRPU_20262
OG0004095	ASTMX02227	STRPU_12681, STRPU_12680
OG0004096	ASTMX11756, ASTMX12440	STRPU_20338
OG0004097	ASTMX10694	STRPU_11558
OG0004098	ASTMX10587, ASTMX05486	STRPU_18328, STRPU_01120
OG0004099	ASTMX10113, ASTMX01415	STRPU_08317
OG0004100	ASTMX07137, ASTMX02215	STRPU_23805
OG0004101	ASTMX02879	STRPU_24073
OG0004102	ASTMX01503	STRPU_09962, STRPU_09983
OG0004103	ASTMX19598	STRPU_24486, STRPU_24316
OG0004104	ASTMX14588, ASTMX02857, ASTMX18263	STRPU_26985
OG0004105	ASTMX09841, ASTMX14708	STRPU_24009
OG0004106	ASTMX00722, ASTMX04813, ASTMX00723	STRPU_11447
OG0004108	ASTMX02739	STRPU_08376
OG0004110	ASTMX19810, ASTMX07616	STRPU_02810
OG0004111	ASTMX00868, ASTMX16853, ASTMX08943	STRPU_07781, STRPU_07758
OG0004112	ASTMX14225	STRPU_27382, STRPU_27383
OG0004114	ASTMX09744	STRPU_20826
OG0004115	ASTMX13900	STRPU_00175, STRPU_10848, STRPU_10829
OG0004116	ASTMX12803	STRPU_03821, STRPU_03835
OG0004117	ASTMX18757	STRPU_16567
OG0004119	ASTMX07078	STRPU_25283
OG0004121	ASTMX05251, ASTMX12771, ASTMX15858	STRPU_10753
OG0004122	ASTMX14333, ASTMX15081	STRPU_20119, STRPU_20098
OG0004123	ASTMX10854	STRPU_24495
OG0004124	ASTMX06394, ASTMX08682	STRPU_07572
OG0004125	ASTMX07853	STRPU_08132
OG0004126	ASTMX20128, ASTMX16183	STRPU_03872
OG0004127	ASTMX22216	STRPU_00575, STRPU_07543
OG0004128	ASTMX00947, ASTMX03225	STRPU_22275
OG0004129	ASTMX00603	STRPU_22276
OG0004130	ASTMX10123	STRPU_16002
OG0004131	ASTMX21499	STRPU_14462, STRPU_14463
OG0004132	ASTMX06519, ASTMX02656	STRPU_26195
OG0004133	ASTMX17631, ASTMX21212	STRPU_07007
OG0004135	ASTMX04961, ASTMX01421, ASTMX16396	STRPU_00976, STRPU_08840
OG0004136	ASTMX21158	STRPU_18932
OG0004137	ASTMX11266	STRPU_26642
OG0004139	ASTMX10583, ASTMX16679, ASTMX02920	STRPU_18649
OG0004140	ASTMX22423	STRPU_25703, STRPU_25684
OG0004141	ASTMX19067	STRPU_22323, STRPU_22305
OG0004142	ASTMX02145	STRPU_22286
OG0004143	ASTMX08959, ASTMX02134, ASTMX12412	STRPU_27285
OG0004144	ASTMX14929, ASTMX00175	STRPU_13998
OG0004145	ASTMX13544, ASTMX09506, ASTMX01256	STRPU_21032
OG0004146	ASTMX19018	STRPU_14257
OG0004147	ASTMX17723, ASTMX11442	STRPU_22168, STRPU_22175
OG0004148	ASTMX01455, ASTMX21880	STRPU_13669, STRPU_02401
OG0004149	ASTMX07554, ASTMX11481	STRPU_06926, STRPU_06908
OG0004150	ASTMX02487	STRPU_17897
OG0004153	ASTMX12182, ASTMX07981, ASTMX12181	STRPU_04733, STRPU_04726
OG0004154	ASTMX07593	STRPU_23784
OG0004156	ASTMX10877, ASTMX15457, ASTMX00963	STRPU_23130
OG0004157	ASTMX01743, ASTMX08856	STRPU_23152
OG0004158	ASTMX17963, ASTMX13614	STRPU_24023, STRPU_02639
OG0004159	ASTMX06317	STRPU_21251
OG0004160	ASTMX22778, ASTMX12455	STRPU_19074
OG0004161	ASTMX05466	STRPU_24354
OG0004162	ASTMX04954	STRPU_08075
OG0004163	ASTMX09262, ASTMX16594, ASTMX06280	STRPU_12646
OG0004164	ASTMX21726, ASTMX06576	STRPU_04686
OG0004166	ASTMX15461	STRPU_09733, STRPU_09689
OG0004167	ASTMX03947, ASTMX04645	STRPU_21156, STRPU_21164
OG0004168	ASTMX13810	STRPU_14329
OG0004169	ASTMX13212	STRPU_08900, STRPU_00919
OG0004171	ASTMX04439	STRPU_16148
OG0004172	ASTMX00390	STRPU_25249, STRPU_09051, STRPU_25339
OG0004174	ASTMX15624	STRPU_18461, STRPU_18420
OG0004176	ASTMX03670	STRPU_05147, STRPU_05071
OG0004178	ASTMX22904, ASTMX19594, ASTMX16994	STRPU_23007, STRPU_00881
OG0004179	ASTMX12310	STRPU_08384
OG0004180	ASTMX14028, ASTMX15191, ASTMX17155	STRPU_14125, STRPU_14113
OG0004181	ASTMX16951, ASTMX11104, ASTMX20353	STRPU_05420, STRPU_05421
OG0004182	ASTMX15301, ASTMX20682	STRPU_17424
OG0004183	ASTMX05065	STRPU_20295
OG0004184	ASTMX12107	STRPU_08996
OG0004185	ASTMX12593, ASTMX09426	STRPU_15635
OG0004186	ASTMX13660, ASTMX03954, ASTMX17709	STRPU_21395
OG0004187	ASTMX02560, ASTMX16139	STRPU_26055
OG0004188	ASTMX14408, ASTMX15241	STRPU_16239, STRPU_16200, STRPU_10934
OG0004190	ASTMX20708, ASTMX20709	STRPU_08808
OG0004197	ASTMX05399, ASTMX01896	STRPU_24927, STRPU_24926, STRPU_24925
OG0004198	ASTMX05125	STRPU_22505
OG0004214	ASTMX13901	STRPU_24335
OG0004215	ASTMX03007	STRPU_14765, STRPU_02559
OG0004216	ASTMX16092	STRPU_26208
OG0004217	ASTMX14006	STRPU_04965
OG0004218	ASTMX21114, ASTMX01025, ASTMX12744	STRPU_14308
OG0004219	ASTMX00489	STRPU_24948
OG0004220	ASTMX08970	STRPU_26863
OG0004222	ASTMX08117	STRPU_21148
OG0004223	ASTMX10659, ASTMX14232	STRPU_24406
OG0004225	ASTMX05299, ASTMX08023	STRPU_23672, STRPU_23647
OG0004226	ASTMX13528, ASTMX10820	STRPU_13717
OG0004227	ASTMX05705	STRPU_11362
OG0004229	ASTMX15829, ASTMX03254, ASTMX15578, ASTMX15577	STRPU_04722
OG0004230	ASTMX14896, ASTMX12799	STRPU_03309
OG0004231	ASTMX16394	STRPU_26733
OG0004232	ASTMX11638	STRPU_10212
OG0004233	ASTMX00748, ASTMX20025	STRPU_11044, STRPU_00382
OG0004234	ASTMX14357	STRPU_11065
OG0004235	ASTMX16132	STRPU_02171, STRPU_09204
OG0004236	ASTMX00523	STRPU_20693
OG0004237	ASTMX01636	STRPU_05856
OG0004238	ASTMX21024	STRPU_24793
OG0004239	ASTMX02083	STRPU_20308
OG0004240	ASTMX04697	STRPU_20696
OG0004241	ASTMX12979, ASTMX07284	STRPU_06100
OG0004242	ASTMX15363	STRPU_27250
OG0004243	ASTMX13834, ASTMX21975, ASTMX22252	STRPU_25021
OG0004244	ASTMX14271	STRPU_22838
OG0004245	ASTMX06607	STRPU_09672
OG0004246	ASTMX01465	STRPU_22152
OG0004248	ASTMX01974	STRPU_11280, STRPU_11242, STRPU_11281
OG0004249	ASTMX07753	STRPU_05688
OG0004250	ASTMX12946	STRPU_20579
