Orthogroup	ASTMX	APOSC_ok
OG0001184	ASTMX00228	APOSC_19647
OG0001185	ASTMX07482, ASTMX10936	APOSC_20961, APOSC_20963, APOSC_20960, APOSC_20962, APOSC_20964, APOSC_02697
OG0001186	ASTMX18547, ASTMX02567	APOSC_22932
OG0001186	ASTMX13845	APOSC_07366
OG0001188	ASTMX10472, ASTMX16516, ASTMX05803, ASTMX14514, ASTMX03224	APOSC_22816, APOSC_01840
OG0001189	ASTMX06692, ASTMX04816, ASTMX01328, ASTMX13413, ASTMX17159	APOSC_16284, APOSC_02204
OG0001190	ASTMX11323, ASTMX13686, ASTMX05267	APOSC_04573
OG0001191	ASTMX19829, ASTMX17768, ASTMX05237, ASTMX10430, ASTMX15730	APOSC_16893
OG0001196	ASTMX11519, ASTMX11174, ASTMX02339	APOSC_17916
OG0001197	ASTMX03942	APOSC_08492
OG0001198	ASTMX02424, ASTMX06547	APOSC_22302
OG0001198	ASTMX02630	APOSC_22586
OG0001199	ASTMX03290	APOSC_03972
OG0001199	ASTMX03812	APOSC_23577
OG0001201	ASTMX18361	APOSC_09437
OG0001201	ASTMX18598	APOSC_03781, APOSC_23148
OG0001202	ASTMX12631, ASTMX12630	APOSC_09292, APOSC_07425, APOSC_23731
OG0001204	ASTMX05878, ASTMX12225	APOSC_02297, APOSC_24480
OG0001205	ASTMX13657	APOSC_09031
OG0001207	ASTMX21871, ASTMX07379, ASTMX05452	APOSC_12551
OG0001208	ASTMX00484, ASTMX08670, ASTMX06752, ASTMX12017	APOSC_16730
OG0001210	ASTMX01254	APOSC_23126
OG0001210	ASTMX10342, ASTMX10343	APOSC_24521, APOSC_24519, APOSC_24520
OG0001211	ASTMX18975, ASTMX16242	APOSC_18685
OG0001213	ASTMX13388	APOSC_26742
OG0001213	ASTMX21450	APOSC_18014, APOSC_16372
OG0001214	ASTMX12596	APOSC_14933, APOSC_14935, APOSC_14934
OG0001215	ASTMX20085, ASTMX00530, ASTMX12692, ASTMX15468, ASTMX06044	APOSC_13978
OG0001216	ASTMX20220	APOSC_27401, APOSC_24924
OG0001216	ASTMX21172	APOSC_01787
OG0001217	ASTMX09378, ASTMX07954, ASTMX01127, ASTMX10707, ASTMX01247, ASTMX16527, ASTMX07955	APOSC_19625
OG0001218	ASTMX10642, ASTMX14744, ASTMX13687, ASTMX05605	APOSC_27369, APOSC_27373, APOSC_27371, APOSC_27368
OG0001219	ASTMX14886, ASTMX03969, ASTMX10652, ASTMX14229	APOSC_17654
OG0001220	ASTMX05948, ASTMX05949	APOSC_05642
OG0001221	ASTMX07026	APOSC_24815
OG0001223	ASTMX03153, ASTMX00191, ASTMX01647, ASTMX07473	APOSC_26454
OG0001224	ASTMX06442	APOSC_21055
OG0001225	ASTMX05153, ASTMX03549, ASTMX13437, ASTMX10024, ASTMX07916	APOSC_15265
OG0001226	ASTMX11041, ASTMX08711	APOSC_06917, APOSC_04394, APOSC_01427
OG0001229	ASTMX13273	APOSC_08565
OG0001229	ASTMX03209	APOSC_05987
OG0001231	ASTMX10826, ASTMX10594, ASTMX16865, ASTMX13823, ASTMX06066	APOSC_20643
OG0001232	ASTMX03619	APOSC_26473, APOSC_20135, APOSC_14799, APOSC_26965, APOSC_10973, APOSC_18148
OG0001234	ASTMX20381	APOSC_26853, APOSC_26851, APOSC_26852, APOSC_26850, APOSC_26849
OG0001236	ASTMX01850	APOSC_08290, APOSC_12875
OG0001237	ASTMX02167	APOSC_10087
OG0001238	ASTMX03666	APOSC_09179
OG0001239	ASTMX05182, ASTMX13945, ASTMX09470	APOSC_03435
OG0001240	ASTMX20546, ASTMX04906, ASTMX01860, ASTMX15738, ASTMX18848	APOSC_24416, APOSC_24417
OG0001241	ASTMX06697	APOSC_23343
OG0001241	ASTMX04159, ASTMX18901	APOSC_04462
OG0001242	ASTMX06205, ASTMX18340	APOSC_15728, APOSC_21012
OG0001243	ASTMX17034, ASTMX02160, ASTMX19994	APOSC_18938
OG0001246	ASTMX05438	APOSC_15436, APOSC_15437
OG0001247	ASTMX12611, ASTMX14275, ASTMX19073, ASTMX16338	APOSC_08850
OG0001248	ASTMX11443, ASTMX17482, ASTMX05341, ASTMX19178	APOSC_19998
OG0001249	ASTMX20180, ASTMX00503, ASTMX20181, ASTMX10323, ASTMX00502, ASTMX04928	APOSC_06543
OG0001250	ASTMX15491, ASTMX07689, ASTMX20710	APOSC_01792
OG0001251	ASTMX12740	APOSC_09632
OG0001252	ASTMX14189, ASTMX20484, ASTMX19839, ASTMX18184, ASTMX07917	APOSC_19009
OG0001253	ASTMX13288, ASTMX07246, ASTMX13330, ASTMX10772, ASTMX13287, ASTMX05532, ASTMX01786	APOSC_11036
OG0001254	ASTMX21459, ASTMX10576, ASTMX17225	APOSC_13372
OG0001256	ASTMX12301, ASTMX04241, ASTMX01544	APOSC_14777, APOSC_14776
OG0001262	ASTMX21377	APOSC_09805, APOSC_09807, APOSC_09806, APOSC_09804, APOSC_24190
OG0001263	ASTMX17278	APOSC_14146
OG0001264	ASTMX07471, ASTMX13848, ASTMX00881	APOSC_15051, APOSC_15050
OG0001266	ASTMX20652, ASTMX13871, ASTMX00959, ASTMX01967	APOSC_00128, APOSC_00129
OG0001267	ASTMX15901	APOSC_17932
OG0001267	ASTMX03508, ASTMX05999, ASTMX19426, ASTMX13889	APOSC_02561
OG0001268	ASTMX20034	APOSC_07653
OG0001270	ASTMX19479	APOSC_07392
OG0001270	ASTMX03630	APOSC_26062
OG0001271	ASTMX14027, ASTMX21049, ASTMX10446, ASTMX00815	APOSC_28116
OG0001272	ASTMX04472, ASTMX05879, ASTMX12223, ASTMX15726	APOSC_02691, APOSC_10352, APOSC_17558, APOSC_25634
OG0001273	ASTMX02897, ASTMX18194, ASTMX07779, ASTMX03354	APOSC_21600
OG0001274	ASTMX22021, ASTMX13163, ASTMX06912	APOSC_21306
OG0001275	ASTMX03842	APOSC_18046
OG0001276	ASTMX03010, ASTMX09183	APOSC_09906, APOSC_09905, APOSC_02286, APOSC_02287
OG0001278	ASTMX04865	APOSC_09194
OG0001278	ASTMX10228	APOSC_22330
OG0001279	ASTMX06329, ASTMX08064, ASTMX13662, ASTMX17711, ASTMX11584	APOSC_10701
OG0001280	ASTMX19448, ASTMX11018, ASTMX16795, ASTMX21805, ASTMX18435	APOSC_27519, APOSC_27518
OG0001282	ASTMX11350, ASTMX00096, ASTMX03184, ASTMX16656	APOSC_02603, APOSC_02605
OG0001282	ASTMX11349	APOSC_02604
OG0001283	ASTMX22202	APOSC_11886, APOSC_04707
OG0001284	ASTMX09601	APOSC_07511
OG0001284	ASTMX06818, ASTMX13787, ASTMX17233	APOSC_23659
OG0001287	ASTMX04102, ASTMX08011, ASTMX16698, ASTMX10733, ASTMX08804	APOSC_06831
OG0001288	ASTMX00451, ASTMX12396	APOSC_05127
OG0001290	ASTMX23021, ASTMX13626, ASTMX08208, ASTMX06258, ASTMX08455	APOSC_26089
OG0001291	ASTMX09956, ASTMX19427, ASTMX10484, ASTMX07994, ASTMX09302	APOSC_25701
OG0001292	ASTMX02486, ASTMX00034, ASTMX22402, ASTMX11449	APOSC_09434, APOSC_09433
OG0001293	ASTMX05019, ASTMX19347, ASTMX18808, ASTMX16101, ASTMX16100, ASTMX05018, ASTMX03515	APOSC_02639
OG0001294	ASTMX01279	APOSC_15979, APOSC_15980, APOSC_15981
OG0001295	ASTMX12041, ASTMX05413, ASTMX05412, ASTMX21791	APOSC_18506, APOSC_18505
OG0001296	ASTMX10992, ASTMX05624, ASTMX16112, ASTMX16113	APOSC_21716
OG0001297	ASTMX21540, ASTMX18732, ASTMX17762	APOSC_13620, APOSC_10275
OG0001300	ASTMX06507, ASTMX16708, ASTMX01169	APOSC_28359, APOSC_24410, APOSC_00939
OG0001302	ASTMX00499	APOSC_13642
OG0001302	ASTMX18397	APOSC_27436
OG0001305	ASTMX08560, ASTMX14309, ASTMX09612, ASTMX19863, ASTMX03148	APOSC_04550
OG0001306	ASTMX15047, ASTMX12449	APOSC_25565
OG0001306	ASTMX07805	APOSC_16313
OG0001308	ASTMX12136, ASTMX14880, ASTMX11270	APOSC_19468
OG0001309	ASTMX18355, ASTMX18354, ASTMX18353, ASTMX17029, ASTMX13053, ASTMX15510	APOSC_28082, APOSC_26759
OG0001310	ASTMX09500	APOSC_16039
OG0001310	ASTMX19103, ASTMX15228, ASTMX19102	APOSC_12794
OG0001311	ASTMX15821, ASTMX19766	APOSC_06535, APOSC_06536
OG0001311	ASTMX21056, ASTMX12561	APOSC_26409
OG0001312	ASTMX21632, ASTMX06204	APOSC_18881, APOSC_02695, APOSC_01193, APOSC_01192
OG0001315	ASTMX16453, ASTMX21035, ASTMX07687, ASTMX17931	APOSC_23156, APOSC_08359, APOSC_08360, APOSC_13377, APOSC_11677, APOSC_04724, APOSC_21291
OG0001316	ASTMX11105, ASTMX06180, ASTMX08793	APOSC_24096, APOSC_24095
OG0001317	ASTMX07111	APOSC_08113
OG0001318	ASTMX01432	APOSC_20047
OG0001318	ASTMX07560, ASTMX04187	APOSC_08207
OG0001319	ASTMX18142, ASTMX04629, ASTMX16650, ASTMX00136	APOSC_07704
OG0001320	ASTMX12886, ASTMX12104	APOSC_12164
OG0001321	ASTMX06232, ASTMX07920, ASTMX01880	APOSC_09384
OG0001322	ASTMX01716, ASTMX07256	APOSC_08768
OG0001322	ASTMX16188	APOSC_06842
OG0001324	ASTMX04156	APOSC_00820
OG0001325	ASTMX19331	APOSC_01729
OG0001326	ASTMX02799, ASTMX05995, ASTMX05996, ASTMX13210, ASTMX06599, ASTMX08581	APOSC_23911
OG0001327	ASTMX01100	APOSC_03248
OG0001327	ASTMX18676, ASTMX05552	APOSC_16461
OG0001329	ASTMX07142, ASTMX13340	APOSC_28234
OG0001330	ASTMX04462, ASTMX17075, ASTMX04383, ASTMX12196, ASTMX19685, ASTMX12195	APOSC_03934, APOSC_03936, APOSC_03935
OG0001332	ASTMX08248, ASTMX16970	APOSC_26743
OG0001333	ASTMX05919, ASTMX07699	APOSC_19820
OG0001337	ASTMX05953, ASTMX13440, ASTMX17317	APOSC_06896
OG0001341	ASTMX04021, ASTMX18606	APOSC_25206
OG0001344	ASTMX12839, ASTMX12838	APOSC_01831
OG0001345	ASTMX17745	APOSC_20488
OG0001348	ASTMX09799, ASTMX08553, ASTMX19294	APOSC_29007, APOSC_29008
OG0001350	ASTMX06475	APOSC_19044
OG0001350	ASTMX15964	APOSC_01928, APOSC_01807, APOSC_12828, APOSC_28227
OG0001351	ASTMX15206	APOSC_12255, APOSC_12254
OG0001352	ASTMX15667, ASTMX15246, ASTMX15247, ASTMX00804	APOSC_09016, APOSC_09015, APOSC_00670, APOSC_22722, APOSC_00899
OG0001353	ASTMX14151	APOSC_06612
OG0001353	ASTMX11924, ASTMX13745	APOSC_25721
OG0001354	ASTMX11901	APOSC_27231
OG0001354	ASTMX19253	APOSC_23529
OG0001355	ASTMX03894, ASTMX05031, ASTMX05922	APOSC_12249
OG0001356	ASTMX10756, ASTMX02115, ASTMX00629, ASTMX03094, ASTMX19357	APOSC_18143
OG0001357	ASTMX19807, ASTMX13049, ASTMX01586, ASTMX13683, ASTMX13930	APOSC_06611
OG0001358	ASTMX08140	APOSC_25741
OG0001359	ASTMX02428, ASTMX11942, ASTMX17796, ASTMX09162	APOSC_05796
OG0001361	ASTMX01071, ASTMX20061, ASTMX16172	APOSC_10076
OG0001362	ASTMX11654	APOSC_07416, APOSC_07418
OG0001362	ASTMX20468	APOSC_07417
OG0001363	ASTMX08285, ASTMX10326, ASTMX03420	APOSC_13047, APOSC_04146, APOSC_25033
OG0001364	ASTMX17782, ASTMX06972, ASTMX17850	APOSC_01652
OG0001365	ASTMX00017, ASTMX18825, ASTMX17303	APOSC_19776, APOSC_19497, APOSC_08816, APOSC_19184
OG0001366	ASTMX01928, ASTMX19346	APOSC_16257
OG0001366	ASTMX02673	APOSC_27251
OG0001367	ASTMX00960, ASTMX11729, ASTMX19617, ASTMX13008, ASTMX20021	APOSC_02909
OG0001368	ASTMX03257, ASTMX15096, ASTMX16548	APOSC_19224
OG0001369	ASTMX00950, ASTMX16841, ASTMX05553, ASTMX14417	APOSC_00594, APOSC_00593
OG0001370	ASTMX09028	APOSC_20803, APOSC_20802, APOSC_05081
OG0001370	ASTMX12996	APOSC_27098
OG0001371	ASTMX10538	APOSC_04765, APOSC_24656, APOSC_24655, APOSC_12215
OG0001372	ASTMX06020	APOSC_13607
OG0001373	ASTMX07702, ASTMX20451, ASTMX17338, ASTMX22761, ASTMX07731	APOSC_10593
OG0001374	ASTMX18408, ASTMX04259, ASTMX21457	APOSC_13404
OG0001375	ASTMX15348	APOSC_04608
OG0001375	ASTMX12879, ASTMX05755, ASTMX08713	APOSC_01077
OG0001376	ASTMX11290, ASTMX15861, ASTMX00150, ASTMX18887	APOSC_00252
OG0001377	ASTMX02709, ASTMX03269, ASTMX20261, ASTMX18913, ASTMX20260, ASTMX20259, ASTMX21994, ASTMX15701	APOSC_17837
OG0001378	ASTMX05115, ASTMX18038, ASTMX12590, ASTMX15728, ASTMX14012, ASTMX04632	APOSC_25235
OG0001379	ASTMX03133, ASTMX08769, ASTMX08803, ASTMX08802, ASTMX03013, ASTMX03014	APOSC_16176
OG0001380	ASTMX17025, ASTMX12187, ASTMX16524, ASTMX23050, ASTMX17026	APOSC_08860, APOSC_27915
OG0001381	ASTMX02347, ASTMX05157, ASTMX14705, ASTMX10023, ASTMX03370	APOSC_12542, APOSC_12541, APOSC_12540, APOSC_12539
OG0001382	ASTMX22770, ASTMX17021	APOSC_27796, APOSC_27799, APOSC_27795, APOSC_27797, APOSC_27798
OG0001384	ASTMX02250, ASTMX07280	APOSC_23265
OG0001386	ASTMX13567	APOSC_07383, APOSC_07382
OG0001388	ASTMX09590, ASTMX20153, ASTMX01154, ASTMX17868	APOSC_08589
OG0001389	ASTMX20254, ASTMX01112, ASTMX08261, ASTMX17570, ASTMX03746	APOSC_23942
OG0001394	ASTMX11802, ASTMX15905	APOSC_06779, APOSC_06780
OG0001395	ASTMX02518, ASTMX01129, ASTMX06152, ASTMX20147, ASTMX19549	APOSC_17993
OG0001397	ASTMX08012, ASTMX19505	APOSC_16804
OG0001397	ASTMX01488	APOSC_15929
OG0001399	ASTMX06124	APOSC_04275
OG0001399	ASTMX11454, ASTMX00428	APOSC_15359
OG0001400	ASTMX01461, ASTMX15365, ASTMX12046, ASTMX21798, ASTMX01897	APOSC_16578, APOSC_16577
OG0001401	ASTMX22162	APOSC_06205
OG0001402	ASTMX12851, ASTMX11974, ASTMX07328, ASTMX11686	APOSC_08403, APOSC_08404
OG0001403	ASTMX21751, ASTMX11295, ASTMX18514, ASTMX13183	APOSC_22719, APOSC_14048, APOSC_27540
OG0001404	ASTMX05687	APOSC_26753
OG0001405	ASTMX02582, ASTMX17235, ASTMX07521, ASTMX17122, ASTMX07520	APOSC_27750
OG0001405	ASTMX21998	APOSC_16445
OG0001406	ASTMX11154, ASTMX06992, ASTMX15717	APOSC_16330
OG0001408	ASTMX08971, ASTMX19130, ASTMX19997, ASTMX18382, ASTMX18903, ASTMX19996	APOSC_19450, APOSC_19451
OG0001409	ASTMX06764, ASTMX08743, ASTMX16438, ASTMX11918	APOSC_14068, APOSC_14069
OG0001410	ASTMX14683	APOSC_18435
OG0001410	ASTMX11950	APOSC_02633
OG0001411	ASTMX12471	APOSC_10503, APOSC_27904
OG0001412	ASTMX19015	APOSC_01814, APOSC_01813
OG0001412	ASTMX19014	APOSC_01812
OG0001413	ASTMX19024	APOSC_20512
OG0001414	ASTMX02756	APOSC_08515
OG0001416	ASTMX16935, ASTMX00724, ASTMX04812	APOSC_03441, APOSC_03440
OG0001417	ASTMX15359, ASTMX02876	APOSC_22003
OG0001418	ASTMX11591, ASTMX19434, ASTMX05467, ASTMX02896, ASTMX19463	APOSC_27061
OG0001419	ASTMX03238, ASTMX11069, ASTMX03239, ASTMX17546, ASTMX11003	APOSC_12852
OG0001420	ASTMX04576, ASTMX01772, ASTMX08878, ASTMX08385, ASTMX19032, ASTMX19033	APOSC_10402
OG0001421	ASTMX10787, ASTMX08122, ASTMX03810	APOSC_15996
OG0001422	ASTMX17695, ASTMX01913	APOSC_14929
OG0001423	ASTMX01856, ASTMX07807, ASTMX04010, ASTMX11404, ASTMX22608	APOSC_06986, APOSC_06987
OG0001424	ASTMX17288	APOSC_09916
OG0001425	ASTMX03298, ASTMX08956, ASTMX13239, ASTMX13087, ASTMX06948	APOSC_26741, APOSC_26740
OG0001426	ASTMX19079	APOSC_20670, APOSC_20669
OG0001427	ASTMX10767	APOSC_07659
OG0001427	ASTMX01765, ASTMX17165	APOSC_07658
OG0001428	ASTMX05247, ASTMX09437, ASTMX16939, ASTMX14746	APOSC_06360, APOSC_19650, APOSC_18933, APOSC_19652, APOSC_19651
OG0001429	ASTMX07960, ASTMX05781, ASTMX16296	APOSC_27011, APOSC_27010
OG0001430	ASTMX21020, ASTMX21443, ASTMX04688, ASTMX10990, ASTMX18254, ASTMX13065	APOSC_10425
OG0001431	ASTMX15509, ASTMX15371	APOSC_03549, APOSC_03550
OG0001432	ASTMX08157, ASTMX21019	APOSC_10777
OG0001433	ASTMX02460, ASTMX00906, ASTMX19534, ASTMX10945	APOSC_21534, APOSC_21533
OG0001434	ASTMX09914, ASTMX09915	APOSC_12550
OG0001436	ASTMX01918	APOSC_05330, APOSC_05328, APOSC_05329
OG0001437	ASTMX02671, ASTMX18553, ASTMX12632	APOSC_06789
OG0001440	ASTMX06448, ASTMX19471, ASTMX02877	APOSC_20481
OG0001441	ASTMX07478, ASTMX16318, ASTMX01057, ASTMX00844, ASTMX10140, ASTMX21644, ASTMX03800	APOSC_07931
OG0001445	ASTMX04130, ASTMX07057	APOSC_01766
OG0001447	ASTMX09669, ASTMX06060, ASTMX07055, ASTMX19124	APOSC_07024, APOSC_07026, APOSC_07025, APOSC_07023
OG0001449	ASTMX21017, ASTMX21018	APOSC_12099
OG0001449	ASTMX16238	APOSC_00496
OG0001451	ASTMX19016	APOSC_16226
OG0001451	ASTMX00580	APOSC_16661
OG0001452	ASTMX12067, ASTMX20582, ASTMX19197	APOSC_06149
OG0001453	ASTMX22407, ASTMX10274, ASTMX00250	APOSC_02976
OG0001454	ASTMX18012, ASTMX21139	APOSC_10077
OG0001455	ASTMX18526, ASTMX02821, ASTMX21962, ASTMX02358, ASTMX03190, ASTMX04167	APOSC_20486
OG0001456	ASTMX18392, ASTMX18390	APOSC_10360, APOSC_00503
OG0001457	ASTMX04194, ASTMX01925, ASTMX22469, ASTMX00888, ASTMX08468, ASTMX19726, ASTMX18878, ASTMX08470	APOSC_00612
OG0001459	ASTMX20587, ASTMX19737	APOSC_03007, APOSC_19515
OG0001460	ASTMX05935	APOSC_17898
OG0001460	ASTMX06612	APOSC_12171
OG0001461	ASTMX05184	APOSC_22593, APOSC_22594
OG0001462	ASTMX19123	APOSC_13848
OG0001463	ASTMX00203, ASTMX01706	APOSC_16275
OG0001464	ASTMX08410, ASTMX05385, ASTMX14611, ASTMX17735, ASTMX05304, ASTMX22688	APOSC_00690
OG0001465	ASTMX22228, ASTMX20175, ASTMX20176	APOSC_28148, APOSC_09134
OG0001466	ASTMX10811	APOSC_10971
OG0001466	ASTMX14884	APOSC_14104
OG0001467	ASTMX14338	APOSC_21011
OG0001467	ASTMX02258	APOSC_12095
OG0001468	ASTMX14778, ASTMX06215, ASTMX18545	APOSC_26571
OG0001469	ASTMX05748	APOSC_12521
OG0001470	ASTMX22480, ASTMX02997, ASTMX02333	APOSC_15496
OG0001472	ASTMX14550	APOSC_03478
OG0001472	ASTMX17138	APOSC_26882
OG0001473	ASTMX15501, ASTMX19877	APOSC_25378, APOSC_24554
OG0001474	ASTMX12989	APOSC_00391
OG0001474	ASTMX07703	APOSC_28339
OG0001475	ASTMX01033, ASTMX04792	APOSC_19285, APOSC_00671
OG0001476	ASTMX01244, ASTMX04837, ASTMX14359, ASTMX03706	APOSC_20045
OG0001477	ASTMX18316	APOSC_14113
OG0001478	ASTMX12885	APOSC_12978
OG0001478	ASTMX07723	APOSC_11937
OG0001479	ASTMX01954, ASTMX14199, ASTMX14335, ASTMX15077	APOSC_29168
OG0001480	ASTMX00479, ASTMX02869, ASTMX03656, ASTMX07426	APOSC_05352
OG0001481	ASTMX08128, ASTMX08933, ASTMX13517, ASTMX14788	APOSC_24916
OG0001482	ASTMX10958, ASTMX07796, ASTMX13431, ASTMX13296, ASTMX22753, ASTMX17504	APOSC_19050
OG0001484	ASTMX18774	APOSC_25021, APOSC_13556
OG0001485	ASTMX04894, ASTMX10882, ASTMX03334, ASTMX21672	APOSC_23085, APOSC_23084, APOSC_23083
OG0001486	ASTMX09250, ASTMX10289, ASTMX01104, ASTMX08981	APOSC_27432
OG0001487	ASTMX16831, ASTMX00874, ASTMX18578	APOSC_08783
OG0001488	ASTMX18812	APOSC_25402, APOSC_03875
OG0001488	ASTMX18813	APOSC_28110
OG0001489	ASTMX12776, ASTMX12086, ASTMX11213	APOSC_17497, APOSC_17496
OG0001490	ASTMX07604, ASTMX00526, ASTMX03930, ASTMX19516, ASTMX03287, ASTMX16189	APOSC_22165
OG0001492	ASTMX17077, ASTMX04445	APOSC_14714
OG0001493	ASTMX20989, ASTMX22693	APOSC_12580
OG0001495	ASTMX17637	APOSC_01292
OG0001496	ASTMX09754	APOSC_09640, APOSC_09641, APOSC_02129, APOSC_24932, APOSC_13192, APOSC_06926
OG0001500	ASTMX19077, ASTMX07007, ASTMX07549, ASTMX07006	APOSC_10163, APOSC_10164
OG0001501	ASTMX22706	APOSC_12105
OG0001501	ASTMX09507	APOSC_12106, APOSC_12104, APOSC_12107
OG0001502	ASTMX20142, ASTMX07825	APOSC_05753, APOSC_21241
OG0001503	ASTMX02356	APOSC_07503
OG0001503	ASTMX19525	APOSC_29093
OG0001504	ASTMX13743	APOSC_05548
OG0001505	ASTMX16658, ASTMX10480	APOSC_21083, APOSC_06533
OG0001506	ASTMX16668, ASTMX02040	APOSC_17974, APOSC_17975
OG0001507	ASTMX04595, ASTMX10941, ASTMX13047	APOSC_20414
OG0001508	ASTMX16208, ASTMX16207	APOSC_21339, APOSC_21338
OG0001509	ASTMX18743, ASTMX06334	APOSC_27811
OG0001510	ASTMX01738, ASTMX20539, ASTMX20538, ASTMX05480	APOSC_12053, APOSC_12055
OG0001511	ASTMX18393, ASTMX02680	APOSC_07488, APOSC_26249
OG0001513	ASTMX14668, ASTMX14669, ASTMX05393, ASTMX15300	APOSC_13909
OG0001515	ASTMX13055, ASTMX11972	APOSC_23285
OG0001516	ASTMX06094, ASTMX22766	APOSC_04613, APOSC_04614
OG0001517	ASTMX05080, ASTMX07941	APOSC_10273
OG0001518	ASTMX10339, ASTMX09456	APOSC_04576, APOSC_19442, APOSC_19441
OG0001520	ASTMX04278	APOSC_18603
OG0001521	ASTMX22388, ASTMX03359, ASTMX10387, ASTMX09846, ASTMX06803	APOSC_26269
OG0001522	ASTMX05739	APOSC_16037
OG0001523	ASTMX02548, ASTMX01083, ASTMX17910, ASTMX07261	APOSC_03544, APOSC_08741
OG0001524	ASTMX02800	APOSC_18612
OG0001524	ASTMX10909	APOSC_18631
OG0001525	ASTMX03602	APOSC_11644
OG0001526	ASTMX08595, ASTMX10378, ASTMX13114	APOSC_21222, APOSC_12286
OG0001527	ASTMX03505	APOSC_26650
OG0001528	ASTMX05668, ASTMX15564, ASTMX07962, ASTMX15565	APOSC_14510
OG0001529	ASTMX09418, ASTMX00938, ASTMX00780	APOSC_03920
OG0001531	ASTMX12093, ASTMX01941, ASTMX07973, ASTMX13493	APOSC_14320
OG0001532	ASTMX04808, ASTMX17443, ASTMX02683, ASTMX09204, ASTMX06449	APOSC_13448
OG0001533	ASTMX12054, ASTMX05383, ASTMX00173	APOSC_28817, APOSC_28816
OG0001534	ASTMX18082, ASTMX07715, ASTMX20898, ASTMX01419	APOSC_07636
OG0001536	ASTMX21864, ASTMX11568, ASTMX15808	APOSC_15383
OG0001538	ASTMX10517, ASTMX02477, ASTMX03859	APOSC_23666, APOSC_28290, APOSC_04002, APOSC_24317
OG0001545	ASTMX03396, ASTMX18260, ASTMX09148, ASTMX14733	APOSC_17565
OG0001546	ASTMX10973, ASTMX01598	APOSC_12494
OG0001549	ASTMX20825, ASTMX02013, ASTMX05521, ASTMX19063, ASTMX09254	APOSC_07982, APOSC_07983
OG0001550	ASTMX18336, ASTMX06212	APOSC_09615, APOSC_26524
OG0001551	ASTMX01345, ASTMX03884	APOSC_25143
OG0001552	ASTMX18767	APOSC_04223, APOSC_20203
OG0001553	ASTMX13473, ASTMX02742, ASTMX20664	APOSC_17818, APOSC_17817, APOSC_17816
OG0001553	ASTMX05977	APOSC_05111
OG0001554	ASTMX03717, ASTMX05853, ASTMX03716, ASTMX07008	APOSC_12359
OG0001557	ASTMX20060	APOSC_10213
OG0001557	ASTMX08321	APOSC_21247
OG0001558	ASTMX15085, ASTMX15086, ASTMX13703, ASTMX08558	APOSC_12692
OG0001559	ASTMX04609, ASTMX03837, ASTMX21052	APOSC_06915
OG0001560	ASTMX02440	APOSC_19389
OG0001561	ASTMX12815, ASTMX13331, ASTMX05206, ASTMX16235	APOSC_03964
OG0001562	ASTMX18908	APOSC_17379
OG0001563	ASTMX16894	APOSC_15535, APOSC_15427, APOSC_27127, APOSC_21984
OG0001564	ASTMX08776, ASTMX08775, ASTMX04344, ASTMX08787	APOSC_06037, APOSC_06038
OG0001565	ASTMX15863, ASTMX02963, ASTMX07043, ASTMX09666	APOSC_04430
OG0001566	ASTMX01234, ASTMX16422	APOSC_18241, APOSC_18242, APOSC_18244, APOSC_18243
OG0001567	ASTMX04861, ASTMX05681	APOSC_14453
OG0001568	ASTMX14315	APOSC_28643
OG0001570	ASTMX17213	APOSC_24457
OG0001571	ASTMX12366, ASTMX03489	APOSC_08835
OG0001572	ASTMX10710, ASTMX01136	APOSC_16015, APOSC_16016
OG0001572	ASTMX21679	APOSC_02447
OG0001573	ASTMX07410, ASTMX09054	APOSC_24147, APOSC_24146
OG0001574	ASTMX04955, ASTMX14909, ASTMX14908, ASTMX10114	APOSC_16952, APOSC_16951
OG0001576	ASTMX04056	APOSC_19353, APOSC_19354
OG0001578	ASTMX17269	APOSC_25871
OG0001579	ASTMX15612, ASTMX02790, ASTMX18014	APOSC_00205
OG0001580	ASTMX17141, ASTMX00422, ASTMX07082	APOSC_04582, APOSC_04583
OG0001581	ASTMX16532	APOSC_12012
OG0001582	ASTMX05961, ASTMX13814, ASTMX08233, ASTMX17082	APOSC_09174
OG0001583	ASTMX21750, ASTMX01613, ASTMX19566, ASTMX06604, ASTMX04877	APOSC_05042, APOSC_05043, APOSC_05041
OG0001584	ASTMX16901	APOSC_24188
OG0001589	ASTMX19867	APOSC_14644
OG0001590	ASTMX14704	APOSC_05334, APOSC_06008, APOSC_06664
OG0001592	ASTMX00643, ASTMX07089, ASTMX03557, ASTMX03556, ASTMX19200, ASTMX12025	APOSC_24168, APOSC_27291
OG0001593	ASTMX21886, ASTMX18436, ASTMX00248, ASTMX04255	APOSC_01201, APOSC_17370
OG0001594	ASTMX03704	APOSC_20977
OG0001595	ASTMX11941	APOSC_05333
OG0001596	ASTMX17112	APOSC_10562
OG0001597	ASTMX12010	APOSC_09081
OG0001597	ASTMX02205	APOSC_18499
OG0001598	ASTMX20268, ASTMX15183, ASTMX20566, ASTMX05564	APOSC_21127, APOSC_21126, APOSC_18109, APOSC_14785, APOSC_11429, APOSC_17571, APOSC_17570, APOSC_24902, APOSC_06892, APOSC_01196
OG0001599	ASTMX14693, ASTMX18782	APOSC_03974
OG0001601	ASTMX19326	APOSC_12518, APOSC_05135
OG0001603	ASTMX22513	APOSC_08042
