Orthogroup	CAPO3	NEMVE
OG0004978	CAPO308306	NEMVE23265
OG0004979	CAPO303118	NEMVE09400
OG0004980	CAPO300807	NEMVE25421
OG0004981	CAPO306326	NEMVE21260, NEMVE15079
OG0004982	CAPO301351	NEMVE25620
OG0004985	CAPO304816	NEMVE22448
OG0004987	CAPO306240	NEMVE10509
OG0004988	CAPO305623	NEMVE13432
OG0004989	CAPO300323	NEMVE14722
OG0004990	CAPO305712	NEMVE00215, NEMVE21079, NEMVE14471
OG0004991	CAPO302271	NEMVE05198
OG0004992	CAPO301159	NEMVE21226, NEMVE19613
OG0004993	CAPO302747, CAPO306074	NEMVE14587
OG0004997	CAPO300456	NEMVE04870, NEMVE21142
OG0004999	CAPO302635	NEMVE21935
OG0005002	CAPO305114	NEMVE14489
OG0005003	CAPO303837	NEMVE02750
OG0005005	CAPO303017	NEMVE24423
OG0005006	CAPO301015	NEMVE22541
OG0005007	CAPO300658	NEMVE11282
OG0005009	CAPO303190	NEMVE10859
OG0005010	CAPO304378	NEMVE25608
OG0005014	CAPO307825	NEMVE04481, NEMVE12690, NEMVE14836
OG0005015	CAPO300946	NEMVE22631
OG0005016	CAPO305499	NEMVE23924
OG0005021	CAPO304690	NEMVE13857
OG0005038	CAPO301658	NEMVE21936
OG0005040	CAPO300876	NEMVE05703, NEMVE15873
OG0005044	CAPO307084	NEMVE22165
OG0005046	CAPO304846	NEMVE24288
OG0005047	CAPO305932	NEMVE13364
OG0005048	CAPO300857	NEMVE00607, NEMVE24484
OG0005053	CAPO302547	NEMVE05596
OG0005057	CAPO303573	NEMVE21846
OG0005058	CAPO306731	NEMVE15777
OG0005059	CAPO300063	NEMVE18371
OG0005061	CAPO306602	NEMVE19746, NEMVE23632
OG0005062	CAPO302106	NEMVE18856
OG0005064	CAPO300249	NEMVE08493, NEMVE17776
OG0005067	CAPO302289	NEMVE21170
OG0005068	CAPO306513	NEMVE09278
OG0005069	CAPO300204	NEMVE11714, NEMVE05735
OG0005071	CAPO305606	NEMVE14769, NEMVE05258
OG0005073	CAPO305547	NEMVE24556
OG0005075	CAPO307362	NEMVE22600
OG0005076	CAPO302885	NEMVE19049
OG0005077	CAPO302160	NEMVE14220
OG0005078	CAPO307983	NEMVE03360
OG0005079	CAPO303799	NEMVE14064
OG0005081	CAPO307065	NEMVE04796
OG0005083	CAPO302388	NEMVE19791, NEMVE09115
OG0005086	CAPO302959	NEMVE07482
OG0005088	CAPO307772	NEMVE13405
OG0005089	CAPO303888	NEMVE15030
OG0005090	CAPO303909	NEMVE11209, NEMVE18162
OG0005091	CAPO305179	NEMVE08357
OG0005092	CAPO301418	NEMVE25357
OG0005093	CAPO303716	NEMVE10149
OG0005094	CAPO303630	NEMVE18917
OG0005095	CAPO301660	NEMVE14185
OG0005096	CAPO301964	NEMVE13847, NEMVE03089
OG0005097	CAPO304365	NEMVE09977
OG0005099	CAPO305916	NEMVE24801
OG0005100	CAPO306219	NEMVE10899
OG0005103	CAPO300625	NEMVE16506
OG0005104	CAPO303053	NEMVE09153
OG0005106	CAPO301403	NEMVE22627
OG0005107	CAPO304194	NEMVE20157, NEMVE08261
OG0005108	CAPO301196	NEMVE13396
OG0005109	CAPO301209	NEMVE04941
OG0005111	CAPO302727	NEMVE13580
OG0005113	CAPO300389	NEMVE25886, NEMVE21027
OG0005114	CAPO305096	NEMVE08411
OG0005119	CAPO304215	NEMVE01031
OG0005120	CAPO304593	NEMVE24047, NEMVE08257
OG0005121	CAPO301715	NEMVE07563
OG0005124	CAPO305507	NEMVE13707
OG0005127	CAPO307277	NEMVE23949
OG0005128	CAPO305144	NEMVE05698
OG0005130	CAPO305368	NEMVE12121, NEMVE07830
OG0005132	CAPO300384	NEMVE11409, NEMVE25901
OG0005138	CAPO300009	NEMVE13824
OG0005139	CAPO302205	NEMVE00951, NEMVE10974
OG0005140	CAPO300700, CAPO302173	NEMVE14128, NEMVE16885
OG0005142	CAPO304715	NEMVE07142, NEMVE12077
OG0005143	CAPO304926	NEMVE00974, NEMVE13415
OG0005144	CAPO306416	NEMVE06213
OG0005145	CAPO302299	NEMVE18108
OG0005146	CAPO303659	NEMVE05099
OG0005147	CAPO302069	NEMVE00982
OG0005149	CAPO302171	NEMVE10144
OG0005150	CAPO301944	NEMVE23996
OG0005151	CAPO302626	NEMVE13659
OG0005152	CAPO307737	NEMVE13218
OG0005154	CAPO307643	NEMVE25021
OG0005155	CAPO304712	NEMVE14140
OG0005156	CAPO305254	NEMVE06980
OG0005157	CAPO301711	NEMVE22505
OG0005158	CAPO300547	NEMVE06969
OG0005160	CAPO300741	NEMVE06389
OG0005163	CAPO305704	NEMVE09841
OG0005164	CAPO307846	NEMVE09725
OG0005167	CAPO303298	NEMVE02902, NEMVE22515
OG0005168	CAPO306745	NEMVE22833
OG0005169	CAPO303886	NEMVE05682
OG0005172	CAPO306565	NEMVE07425
OG0005175	CAPO305645	NEMVE02029
OG0005178	CAPO300199	NEMVE04033
OG0005179	CAPO306190	NEMVE07829
OG0005180	CAPO308188	NEMVE24053
OG0005181	CAPO300793	NEMVE23920
OG0005182	CAPO300394	NEMVE06200
OG0005183	CAPO304256	NEMVE14067
OG0005184	CAPO307619	NEMVE06431
OG0005185	CAPO305409	NEMVE11432
OG0005187	CAPO300108	NEMVE13161
OG0005188	CAPO307366, CAPO308331	NEMVE12845, NEMVE06643
OG0005191	CAPO301264	NEMVE09257
OG0005192	CAPO302320	NEMVE17292, NEMVE12464, NEMVE07764
OG0005193	CAPO300973	NEMVE11228, NEMVE24049, NEMVE08813
OG0005194	CAPO306243	NEMVE03180
OG0005196	CAPO306636	NEMVE19466
OG0005200	CAPO307301	NEMVE13636
OG0005201	CAPO300421	NEMVE02021
OG0005202	CAPO300013	NEMVE11837, NEMVE14473
OG0005203	CAPO304416	NEMVE13297
OG0005205	CAPO302576	NEMVE14634
OG0005206	CAPO301965	NEMVE07942
OG0005208	CAPO303001	NEMVE24981
OG0005209	CAPO300492	NEMVE22417
OG0005210	CAPO301315	NEMVE00129, NEMVE07336
OG0005212	CAPO300331	NEMVE14478
OG0005214	CAPO304556	NEMVE14753
OG0005215	CAPO308114	NEMVE24755
OG0005216	CAPO304567	NEMVE25879
OG0005217	CAPO303096, CAPO306650	NEMVE13104
OG0005221	CAPO306723	NEMVE22950, NEMVE21059
OG0005222	CAPO305567	NEMVE05750
OG0005223	CAPO302922	NEMVE16864, NEMVE07121
OG0005224	CAPO300521	NEMVE07924
OG0005227	CAPO300666	NEMVE13281
OG0005228	CAPO300902	NEMVE20296, NEMVE02199
OG0005229	CAPO300950	NEMVE05889
OG0005230	CAPO305306	NEMVE22091
OG0005231	CAPO307526	NEMVE05026, NEMVE04973
OG0005233	CAPO307259	NEMVE22334
OG0005234	CAPO306586, CAPO305435	NEMVE23138
OG0005237	CAPO300405	NEMVE14603, NEMVE02535
OG0005238	CAPO307942	NEMVE15748
OG0005239	CAPO305851	NEMVE24300, NEMVE14697
OG0005240	CAPO302162	NEMVE23501
OG0005241	CAPO301367	NEMVE00924
OG0005243	CAPO302946	NEMVE13722
OG0005244	CAPO301413	NEMVE24681
OG0005245	CAPO305774	NEMVE01979
OG0005247	CAPO305218	NEMVE13246, NEMVE14263
OG0005249	CAPO306769	NEMVE01081
OG0005250	CAPO304032	NEMVE19972
OG0005251	CAPO306449	NEMVE14226
OG0005253	CAPO307867	NEMVE12473, NEMVE21877, NEMVE17236
OG0005254	CAPO304356	NEMVE08513, NEMVE11856, NEMVE12824
OG0005257	CAPO302797	NEMVE01951
OG0005258	CAPO301990	NEMVE13606
OG0005259	CAPO303873	NEMVE14915
OG0005261	CAPO305240	NEMVE18820, NEMVE12103
OG0005262	CAPO301884	NEMVE10313
OG0005265	CAPO305767	NEMVE20433, NEMVE15978
OG0005267	CAPO300315	NEMVE13171
OG0005268	CAPO302457	NEMVE13154, NEMVE12596
OG0005269	CAPO303868	NEMVE23738
OG0005271	CAPO303459	NEMVE12492, NEMVE23422
OG0005272	CAPO300142	NEMVE08945
OG0005273	CAPO302742	NEMVE15021
OG0005275	CAPO301557	NEMVE17303
OG0005277	CAPO302973, CAPO308033	NEMVE23614
OG0005278	CAPO306576, CAPO308328	NEMVE10247
OG0005279	CAPO304182	NEMVE08263
OG0005280	CAPO306635	NEMVE14921
OG0005285	CAPO302006	NEMVE22305, NEMVE22017, NEMVE12118
OG0005287	CAPO307607	NEMVE07846
OG0005289	CAPO304679	NEMVE13264
OG0005290	CAPO305632	NEMVE22121
OG0005292	CAPO300881	NEMVE13978, NEMVE20613
OG0005293	CAPO303402	NEMVE11769, NEMVE01003
OG0005294	CAPO306913	NEMVE00896
OG0005295	CAPO304907	NEMVE22992
OG0005298	CAPO307279	NEMVE13862, NEMVE00037
OG0005299	CAPO304069	NEMVE14083
OG0005300	CAPO304452	NEMVE15071
OG0005301	CAPO307444	NEMVE18069
OG0005303	CAPO304454	NEMVE15202
OG0005305	CAPO301003	NEMVE03428
OG0005309	CAPO306631	NEMVE07005
OG0005312	CAPO307454, CAPO303466	NEMVE10517
OG0005314	CAPO302074	NEMVE07238
OG0005315	CAPO302427	NEMVE15760
OG0005316	CAPO301704	NEMVE13569
OG0005317	CAPO307168	NEMVE14531
OG0005318	CAPO308249	NEMVE14087, NEMVE12599
OG0005322	CAPO308079	NEMVE24403
OG0005323	CAPO307349	NEMVE05390
OG0005324	CAPO303901	NEMVE02099
OG0005325	CAPO301092	NEMVE21046, NEMVE18560, NEMVE18095, NEMVE18094
OG0005326	CAPO303331	NEMVE19394, NEMVE25692
OG0005342	CAPO308274	NEMVE21630
OG0005346	CAPO307592	NEMVE06111
OG0005359	CAPO300630	NEMVE08524
OG0005360	CAPO303782	NEMVE24149
OG0005364	CAPO300756	NEMVE06746
OG0005365	CAPO303866	NEMVE21047
OG0005367	CAPO304113	NEMVE02013
OG0005370	CAPO303423	NEMVE22407
OG0005371	CAPO306407	NEMVE13716
OG0005374	CAPO300609	NEMVE05694
OG0005375	CAPO305216	NEMVE14110
OG0005377	CAPO307926	NEMVE06548
OG0005378	CAPO301284	NEMVE14923
OG0005379	CAPO303714	NEMVE13439
OG0005380	CAPO306791	NEMVE16857
OG0005381	CAPO301325	NEMVE23937
OG0005384	CAPO300411	NEMVE14176
OG0005385	CAPO305502	NEMVE09424
OG0005386	CAPO307872	NEMVE14008
OG0005388	CAPO301274	NEMVE19846, NEMVE17179
OG0005389	CAPO300599	NEMVE04707
OG0005390	CAPO301450	NEMVE23291
OG0005391	CAPO302409	NEMVE24228, NEMVE12403
OG0005393	CAPO302465	NEMVE03135
OG0005394	CAPO306444	NEMVE09746
OG0005395	CAPO302966	NEMVE10566
OG0005396	CAPO301185	NEMVE13770, NEMVE12327
OG0005398	CAPO301199	NEMVE13488
OG0005399	CAPO306277	NEMVE19672
OG0005400	CAPO301149	NEMVE01303
OG0005402	CAPO307246	NEMVE14998
OG0005403	CAPO303785	NEMVE08821
OG0005404	CAPO306644	NEMVE13711
OG0005405	CAPO304677	NEMVE12916
OG0005406	CAPO301050	NEMVE13726
OG0005408	CAPO306656	NEMVE14356
OG0005410	CAPO300140	NEMVE14431
OG0005412	CAPO300143	NEMVE12334, NEMVE07116
OG0005413	CAPO304093	NEMVE20329, NEMVE22607
OG0005414	CAPO301252, CAPO301167	NEMVE05119
OG0005417	CAPO302063	NEMVE07985
OG0005422	CAPO303205	NEMVE13144
OG0005424	CAPO305286	NEMVE14286
OG0005425	CAPO300175	NEMVE22130
OG0005427	CAPO301444	NEMVE16623
OG0005430	CAPO302295	NEMVE17316
OG0005431	CAPO304591	NEMVE21109, NEMVE00911
OG0005433	CAPO303786	NEMVE01023
OG0005434	CAPO302858	NEMVE24214
OG0005435	CAPO303045	NEMVE22904
OG0005437	CAPO308137	NEMVE21721
OG0005439	CAPO304206	NEMVE13268
OG0005440	CAPO303719	NEMVE26026, NEMVE23527
OG0005442	CAPO307582	NEMVE20524, NEMVE06967
OG0005443	CAPO305021	NEMVE14162
OG0005444	CAPO300488	NEMVE22621
OG0005446	CAPO300144	NEMVE22502
OG0005449	CAPO300543	NEMVE01968
OG0005450	CAPO302868	NEMVE04631, NEMVE22782
OG0005451	CAPO300480	NEMVE14862
OG0005455	CAPO301855	NEMVE24879
OG0005457	CAPO307831	NEMVE20516, NEMVE17454
OG0005461	CAPO307668	NEMVE23510
OG0005462	CAPO306835	NEMVE24468
OG0005463	CAPO303989	NEMVE25457
OG0005464	CAPO307986	NEMVE18553
OG0005465	CAPO300347	NEMVE09135
OG0005466	CAPO300596	NEMVE13417
OG0005467	CAPO305986	NEMVE09512
OG0005469	CAPO301614	NEMVE15103
OG0005470	CAPO300654	NEMVE08170
OG0005471	CAPO300819	NEMVE17574
OG0005474	CAPO304412	NEMVE22052
OG0005475	CAPO300271	NEMVE00116
OG0005478	CAPO305209	NEMVE17684, NEMVE02004
OG0005479	CAPO300550	NEMVE14532
OG0005480	CAPO307314	NEMVE01818
OG0005481	CAPO306697, CAPO301416	NEMVE12105, NEMVE16365
OG0005482	CAPO307925	NEMVE09524
OG0005483	CAPO304067	NEMVE09606
OG0005484	CAPO307524	NEMVE25513
OG0005486	CAPO300225	NEMVE08818
OG0005487	CAPO300444	NEMVE13311, NEMVE20716
OG0005488	CAPO301054	NEMVE10989
OG0005489	CAPO305322	NEMVE06352
OG0005490	CAPO300839	NEMVE15001
OG0005491	CAPO305898	NEMVE15891
OG0005493	CAPO304618	NEMVE03139
OG0005494	CAPO308140	NEMVE20276, NEMVE23985
OG0005495	CAPO305673	NEMVE14014
OG0005497	CAPO305501	NEMVE19298
OG0005498	CAPO303826	NEMVE24787
OG0005500	CAPO306535	NEMVE14899
OG0005503	CAPO307437	NEMVE17209
OG0005505	CAPO307588	NEMVE19557
OG0005506	CAPO307275	NEMVE01938
OG0005508	CAPO308142	NEMVE14483
OG0005509	CAPO300202	NEMVE23243
OG0005510	CAPO307083	NEMVE05240, NEMVE00297
OG0005511	CAPO304438	NEMVE06467
OG0005514	CAPO305223	NEMVE18212, NEMVE20630
OG0005516	CAPO305610	NEMVE15131
OG0005517	CAPO303557	NEMVE05907
OG0005518	CAPO300928	NEMVE12270, NEMVE24038
OG0005524	CAPO307077	NEMVE21844
OG0005525	CAPO305745	NEMVE24754
OG0005527	CAPO307337	NEMVE01715, NEMVE09089, NEMVE12171
OG0005528	CAPO302166	NEMVE04812
OG0005529	CAPO303996	NEMVE05360
OG0005533	CAPO308156	NEMVE01936
OG0005534	CAPO300248	NEMVE10511
OG0005535	CAPO306427	NEMVE23214
OG0005536	CAPO306899	NEMVE25945
OG0005537	CAPO305006	NEMVE17735, NEMVE11592
OG0005539	CAPO300487	NEMVE15047
OG0005541	CAPO302610	NEMVE07765
OG0005545	CAPO307853	NEMVE14775
OG0005550	CAPO303338	NEMVE05781
OG0005553	CAPO308016	NEMVE07415
OG0005554	CAPO307360	NEMVE19424, NEMVE21796
OG0005556	CAPO301726	NEMVE21261, NEMVE14285
OG0005558	CAPO301773	NEMVE08298
OG0005559	CAPO302392	NEMVE19278
OG0005560	CAPO302459	NEMVE21325, NEMVE15697
OG0005561	CAPO307649	NEMVE14147
OG0005562	CAPO300157	NEMVE13599
OG0005563	CAPO300985	NEMVE13362, NEMVE12533
OG0005564	CAPO307593	NEMVE14553, NEMVE14276
OG0005566	CAPO308091	NEMVE21920, NEMVE12368
OG0005569	CAPO301394	NEMVE22877
OG0005572	CAPO300415	NEMVE22437
OG0005574	CAPO305418	NEMVE13871
OG0005578	CAPO300834	NEMVE07998
OG0005580	CAPO308283	NEMVE22749
OG0005581	CAPO303973	NEMVE08250
OG0005582	CAPO306123	NEMVE00898, NEMVE12286
OG0005583	CAPO303824	NEMVE13333
OG0005584	CAPO302871	NEMVE13371
OG0005586	CAPO303784	NEMVE23537, NEMVE22169, NEMVE21722
OG0005588	CAPO305990	NEMVE14078
OG0005589	CAPO305989	NEMVE09365
OG0005590	CAPO302905	NEMVE21941
OG0005592	CAPO305870	NEMVE13249
OG0005593	CAPO302759	NEMVE19470, NEMVE02421, NEMVE10680, NEMVE15156
OG0005594	CAPO306885	NEMVE13772, NEMVE17569
OG0005595	CAPO306737	NEMVE24148
OG0005597	CAPO301334	NEMVE11874, NEMVE06167
OG0005598	CAPO300035	NEMVE00076, NEMVE13856
OG0005599	CAPO302061	NEMVE06209, NEMVE12520
OG0005600	CAPO300445	NEMVE13328
OG0005603	CAPO303949	NEMVE15069
OG0005604	CAPO303855	NEMVE04889
OG0005605	CAPO300782	NEMVE19346
OG0005608	CAPO303058	NEMVE16522
OG0005611	CAPO304396	NEMVE24061
OG0005613	CAPO301790	NEMVE14558
OG0005614	CAPO306809	NEMVE03285
OG0005615	CAPO302186	NEMVE22399
OG0005616	CAPO302310	NEMVE05919
OG0005617	CAPO300131	NEMVE14623
OG0005618	CAPO307702	NEMVE09358
OG0005620	CAPO306094	NEMVE14729
OG0005621	CAPO308123	NEMVE05047
OG0005622	CAPO307903	NEMVE09250
OG0005623	CAPO300779	NEMVE09978
OG0005624	CAPO300652	NEMVE06828
OG0005625	CAPO302221	NEMVE12772, NEMVE13788
OG0005626	CAPO308220	NEMVE02395, NEMVE14768
OG0005629	CAPO302575	NEMVE03995, NEMVE13819
OG0005630	CAPO301786, CAPO307219	NEMVE02111
OG0005631	CAPO300791	NEMVE22831
OG0005632	CAPO303472	NEMVE11004
OG0005633	CAPO302097	NEMVE13712
OG0005636	CAPO302060	NEMVE14287
OG0005637	CAPO305600	NEMVE10842
OG0005639	CAPO306397	NEMVE12532, NEMVE21748
OG0005642	CAPO307460	NEMVE06116
OG0005643	CAPO307244	NEMVE23240
OG0005644	CAPO303605	NEMVE24184, NEMVE06976
OG0005645	CAPO300279	NEMVE21292, NEMVE13413, NEMVE00525
OG0005649	CAPO304011	NEMVE08781
OG0005652	CAPO301437	NEMVE13761
OG0005656	CAPO306816	NEMVE25719
OG0005660	CAPO305277	NEMVE13076, NEMVE12999
OG0005681	CAPO302618	NEMVE01950, NEMVE12509
OG0005690	CAPO303792	NEMVE05999, NEMVE02293
OG0005692	CAPO306503	NEMVE25673
OG0005694	CAPO302741	NEMVE07503
OG0005695	CAPO303401	NEMVE24999
OG0005700	CAPO302108	NEMVE23315
OG0005701	CAPO304311	NEMVE05123
OG0005702	CAPO302394	NEMVE21785
OG0005703	CAPO307490	NEMVE05111
OG0005707	CAPO303751	NEMVE02468
OG0005708	CAPO306478	NEMVE18782
OG0005710	CAPO307544	NEMVE11928, NEMVE07091
OG0005712	CAPO302811	NEMVE14707
OG0005714	CAPO302016	NEMVE16066
OG0005715	CAPO302774	NEMVE09774
OG0005717	CAPO303289	NEMVE10797
OG0005719	CAPO300934	NEMVE14711
OG0005721	CAPO302442	NEMVE20431, NEMVE15979
OG0005723	CAPO301560	NEMVE13732
OG0005724	CAPO305737	NEMVE16694
OG0005725	CAPO304382	NEMVE23028, NEMVE20234, NEMVE11864
OG0005726	CAPO306255	NEMVE13247, NEMVE20214
OG0005728	CAPO300070	NEMVE13776
OG0005729	CAPO306373	NEMVE12801, NEMVE05206, NEMVE19871
OG0005731	CAPO304326	NEMVE07981
OG0005732	CAPO306509	NEMVE11098
OG0005733	CAPO307250	NEMVE13320
OG0005734	CAPO307857	NEMVE12378, NEMVE14515
OG0005735	CAPO306353	NEMVE22451
OG0005738	CAPO304853	NEMVE22405
OG0005744	CAPO302669	NEMVE11969, NEMVE22641
OG0005746	CAPO304136	NEMVE21186, NEMVE14714
OG0005749	CAPO300768	NEMVE04089
OG0005750	CAPO304369	NEMVE09054
OG0005751	CAPO302377	NEMVE05662
OG0005758	CAPO304832	NEMVE07743
OG0005759	CAPO305998	NEMVE13996
OG0005764	CAPO302285	NEMVE01288, NEMVE24394
OG0005770	CAPO306340	NEMVE22242
OG0005771	CAPO301571	NEMVE25507
OG0005774	CAPO303542	NEMVE21829
OG0005775	CAPO306153	NEMVE14392
OG0005776	CAPO303568, CAPO307316	NEMVE07966
OG0005777	CAPO300042	NEMVE24326, NEMVE12823
OG0005779	CAPO306436	NEMVE20167, NEMVE24822
OG0005781	CAPO303884	NEMVE14416
OG0005782	CAPO300230	NEMVE01543
OG0005783	CAPO303474	NEMVE13901
OG0005784	CAPO302307	NEMVE19929, NEMVE04987, NEMVE20893
OG0005787	CAPO307830	NEMVE03826
OG0005788	CAPO300037	NEMVE24678
OG0005789	CAPO303327	NEMVE13313
OG0005790	CAPO304988	NEMVE06982
OG0005792	CAPO301624	NEMVE15437
OG0005793	CAPO300669	NEMVE16943
OG0005794	CAPO302027	NEMVE08832, NEMVE08845
OG0005796	CAPO305004	NEMVE06246
OG0005797	CAPO301712	NEMVE14037
OG0005799	CAPO305503	NEMVE10264
OG0005800	CAPO303116	NEMVE13587
OG0005801	CAPO305293	NEMVE24237
OG0005803	CAPO307068	NEMVE13133
OG0005805	CAPO302538	NEMVE16148, NEMVE23550
OG0005807	CAPO304282	NEMVE06359
OG0005808	CAPO300610	NEMVE01129
OG0005811	CAPO304151	NEMVE17134, NEMVE11119
OG0005812	CAPO305500	NEMVE14364
OG0005814	CAPO301343	NEMVE14624
OG0005815	CAPO306106	NEMVE25274
OG0005817	CAPO300290	NEMVE20440, NEMVE15052
OG0005818	CAPO302009	NEMVE14563
OG0005819	CAPO301574	NEMVE21808
OG0005821	CAPO300824	NEMVE23456
OG0005823	CAPO300775	NEMVE05430, NEMVE20888
OG0005824	CAPO303629	NEMVE14153
OG0005825	CAPO302227	NEMVE16739
OG0005828	CAPO303954	NEMVE23790
OG0005831	CAPO302864	NEMVE05152
OG0005832	CAPO302018	NEMVE22892
OG0005834	CAPO306049, CAPO302406, CAPO305685, CAPO305497	NEMVE23957, NEMVE10656
OG0005835	CAPO306285	NEMVE13878
OG0005837	CAPO300250	NEMVE14056
OG0005840	CAPO305424	NEMVE13747
OG0005842	CAPO304596	NEMVE14687
OG0005843	CAPO307528	NEMVE21067, NEMVE02036, NEMVE22320
OG0005845	CAPO307070	NEMVE13891
OG0005847	CAPO305680	NEMVE05655
OG0005848	CAPO307829	NEMVE22369
OG0005849	CAPO303230	NEMVE13138
OG0005850	CAPO307194	NEMVE13460
OG0005851	CAPO302674	NEMVE09355
OG0005852	CAPO306738	NEMVE01976
OG0005853	CAPO305397	NEMVE14317
OG0005856	CAPO308178	NEMVE01709
OG0005857	CAPO301639	NEMVE24466, NEMVE14208
OG0005858	CAPO305203	NEMVE13228
OG0005859	CAPO307160	NEMVE14832
OG0005860	CAPO300029	NEMVE13210
OG0005863	CAPO304301	NEMVE22266
OG0005864	CAPO301932	NEMVE04848
OG0005865	CAPO303346	NEMVE07679
OG0005866	CAPO302021	NEMVE05461
OG0005869	CAPO305217	NEMVE13626
OG0005870	CAPO305120	NEMVE14905
OG0005872	CAPO301101	NEMVE06649
OG0005874	CAPO301503	NEMVE23891
OG0005875	CAPO307256	NEMVE23453
OG0005876	CAPO301107	NEMVE23289
OG0005877	CAPO303218	NEMVE21342, NEMVE02516, NEMVE05591
OG0005878	CAPO307565	NEMVE02339, NEMVE14777
OG0005879	CAPO305924	NEMVE09579
OG0005880	CAPO303914	NEMVE22612
OG0005884	CAPO302326	NEMVE00229, NEMVE06571
OG0005886	CAPO302755	NEMVE17658
OG0005887	CAPO307435, CAPO303666	NEMVE21713
OG0005888	CAPO305237	NEMVE03064
OG0005889	CAPO306476	NEMVE14237
OG0005890	CAPO303293	NEMVE01492
OG0005892	CAPO304793	NEMVE05482
OG0005893	CAPO302656	NEMVE00948
OG0005894	CAPO302802	NEMVE01396
OG0005897	CAPO306226	NEMVE18801
OG0005898	CAPO304352	NEMVE02011
OG0005899	CAPO306295	NEMVE06363, NEMVE06372, NEMVE16370
OG0005901	CAPO307343	NEMVE22895
OG0005902	CAPO305014, CAPO305124	NEMVE24968
OG0005903	CAPO306042	NEMVE20145, NEMVE14098
OG0005904	CAPO308290	NEMVE14991, NEMVE20948, NEMVE20763
OG0005907	CAPO306181	NEMVE07086
OG0005909	CAPO304980	NEMVE21723
OG0005910	CAPO304445	NEMVE24624
OG0005914	CAPO304812	NEMVE13472
OG0005915	CAPO301830	NEMVE23084
OG0005918	CAPO304132	NEMVE23931
OG0005921	CAPO301707	NEMVE13582
OG0005922	CAPO301561	NEMVE13384
OG0005923	CAPO302607	NEMVE07997
OG0005924	CAPO300900	NEMVE05757
OG0005925	CAPO304879	NEMVE13945
OG0005926	CAPO306981	NEMVE09581
OG0005929	CAPO308208	NEMVE13193
OG0005931	CAPO306162	NEMVE24077
OG0005932	CAPO300797	NEMVE21824
OG0005933	CAPO301858	NEMVE09740
OG0005936	CAPO302424	NEMVE20278, NEMVE22195
OG0005937	CAPO304550	NEMVE03020
OG0005940	CAPO300232	NEMVE05329
OG0005941	CAPO302544	NEMVE18224
OG0005943	CAPO304448	NEMVE14522
OG0005944	CAPO302321	NEMVE11808, NEMVE01376
OG0005946	CAPO302043	NEMVE23066
OG0005947	CAPO308067, CAPO304545	NEMVE14005
OG0005949	CAPO305776	NEMVE05450
OG0005950	CAPO302730	NEMVE14694
OG0005951	CAPO305823	NEMVE25097
OG0005952	CAPO302748	NEMVE22482
OG0005954	CAPO300472	NEMVE08788
OG0005955	CAPO308169	NEMVE24056
OG0005958	CAPO305231	NEMVE06979
OG0005959	CAPO303727	NEMVE24867
OG0005960	CAPO306619	NEMVE13523
OG0005961	CAPO301401	NEMVE08178
OG0005965	CAPO304971	NEMVE06899
OG0005966	CAPO303149	NEMVE19178, NEMVE00025
OG0005967	CAPO304145	NEMVE22443
OG0005968	CAPO307899	NEMVE14434
OG0005969	CAPO304815	NEMVE13532
OG0005970	CAPO300012	NEMVE05887
OG0005972	CAPO306254	NEMVE18774
OG0005973	CAPO301806	NEMVE11820, NEMVE14031
OG0005974	CAPO300269	NEMVE14137
OG0005975	CAPO301864	NEMVE25600
OG0005976	CAPO304330	NEMVE13353
OG0005977	CAPO302621	NEMVE14569
OG0005978	CAPO302579	NEMVE22252
OG0005980	CAPO302151	NEMVE10708
OG0005981	CAPO305244	NEMVE09022
OG0005982	CAPO302153	NEMVE13477
OG0005983	CAPO305305	NEMVE19799
OG0005984	CAPO303854	NEMVE24779
OG0005985	CAPO305361	NEMVE24699, NEMVE20199
OG0005986	CAPO306131	NEMVE02799
OG0005987	CAPO307262	NEMVE21795
OG0005988	CAPO306075	NEMVE12558, NEMVE19559
OG0005989	CAPO304449	NEMVE00971
OG0005993	CAPO301813	NEMVE11171
OG0005998	CAPO304281	NEMVE05440
OG0006000	CAPO304784	NEMVE18781
OG0006001	CAPO300287	NEMVE14112
OG0006002	CAPO300104	NEMVE02860, NEMVE13122
OG0006003	CAPO307004	NEMVE06610
OG0006005	CAPO300498	NEMVE08968, NEMVE00870
OG0006006	CAPO303456	NEMVE24709
OG0006008	CAPO304325	NEMVE24474, NEMVE00275
OG0006009	CAPO302680	NEMVE06073
OG0006011	CAPO305929	NEMVE14656
OG0006012	CAPO306003	NEMVE23549
OG0006013	CAPO306786	NEMVE16371
OG0006031	CAPO307805	NEMVE14413
OG0006059	CAPO306968	NEMVE05469
OG0006060	CAPO302999	NEMVE21182, NEMVE04302, NEMVE06902, NEMVE04018, NEMVE04019
OG0006062	CAPO305933	NEMVE13363
OG0006063	CAPO300774	NEMVE13540
OG0006064	CAPO304870	NEMVE05721
OG0006065	CAPO301967	NEMVE25805
OG0006066	CAPO300852	NEMVE25661
OG0006069	CAPO305608	NEMVE24988
OG0006072	CAPO303438	NEMVE01149
OG0006073	CAPO303232	NEMVE04741
OG0006074	CAPO305192	NEMVE24416
OG0006075	CAPO300591	NEMVE05322
OG0006079	CAPO300122	NEMVE00907
OG0006081	CAPO304015	NEMVE06868, NEMVE06886
OG0006084	CAPO303975	NEMVE14424
