Orthogroup	CAPO3	LYTVA_ok
OG0006128	CAPO301150	LYTVA_17239
OG0006129	CAPO300938	LYTVA_06559
OG0006131	CAPO303965	LYTVA_26134
OG0006132	CAPO307591	LYTVA_09437, LYTVA_13580, LYTVA_14308
OG0006133	CAPO304297	LYTVA_18256
OG0006134	CAPO307652	LYTVA_15355
OG0006135	CAPO307747	LYTVA_08555
OG0006136	CAPO304577	LYTVA_13009
OG0006137	CAPO303566	LYTVA_10892
OG0006139	CAPO301488	LYTVA_03337, LYTVA_09549
OG0006140	CAPO301396	LYTVA_08265
OG0006144	CAPO307727	LYTVA_24305
OG0006145	CAPO304370	LYTVA_21368
OG0006148	CAPO302407	LYTVA_21331, LYTVA_11302
OG0006152	CAPO306493	LYTVA_06919
OG0006153	CAPO305107	LYTVA_10935
OG0006155	CAPO301956	LYTVA_00694, LYTVA_03469
OG0006156	CAPO304652	LYTVA_16773
OG0006157	CAPO300095, CAPO303951	LYTVA_09464, LYTVA_00195, LYTVA_17549, LYTVA_25982
OG0006158	CAPO307937	LYTVA_20335
OG0006159	CAPO307030	LYTVA_03345
OG0006160	CAPO304978	LYTVA_03489
OG0006161	CAPO301615	LYTVA_27508
OG0006162	CAPO300392	LYTVA_24733
OG0006164	CAPO307640	LYTVA_27139, LYTVA_12217
OG0006168	CAPO306154	LYTVA_04359
OG0006169	CAPO305149	LYTVA_04789
OG0006176	CAPO304797	LYTVA_16691, LYTVA_26008
OG0006177	CAPO306017	LYTVA_27891
OG0006179	CAPO307840	LYTVA_23608
OG0006180	CAPO308064	LYTVA_23322
OG0006182	CAPO300329	LYTVA_12535, LYTVA_06005
OG0006185	CAPO301640	LYTVA_06858
OG0006186	CAPO304672	LYTVA_29152
OG0006187	CAPO303722	LYTVA_26400
OG0006188	CAPO307979	LYTVA_16418
OG0006190	CAPO304791	LYTVA_15219
OG0006191	CAPO301907	LYTVA_01224
OG0006192	CAPO308099	LYTVA_12518
OG0006195	CAPO308346, CAPO305489	LYTVA_22252
OG0006196	CAPO304854	LYTVA_08398, LYTVA_07816, LYTVA_02015
OG0006198	CAPO306368	LYTVA_08442
OG0006199	CAPO307861	LYTVA_14501
OG0006200	CAPO306047	LYTVA_11343, LYTVA_11344
OG0006202	CAPO307311	LYTVA_22359
OG0006204	CAPO307074	LYTVA_08879, LYTVA_08880
OG0006205	CAPO306928	LYTVA_03187, LYTVA_21645, LYTVA_07689
OG0006206	CAPO308060	LYTVA_23264
OG0006209	CAPO303208	LYTVA_24210
OG0006210	CAPO301051	LYTVA_22429
OG0006211	CAPO305755	LYTVA_24533
OG0006213	CAPO301176	LYTVA_13202
OG0006214	CAPO305313	LYTVA_24527, LYTVA_03579
OG0006216	CAPO304328	LYTVA_18233
OG0006225	CAPO307529	LYTVA_08304
OG0006226	CAPO303955	LYTVA_20660
OG0006227	CAPO304192	LYTVA_28417
OG0006229	CAPO306729	LYTVA_30192
OG0006230	CAPO303003	LYTVA_00537
OG0006233	CAPO307263	LYTVA_28768, LYTVA_06160
OG0006234	CAPO305546	LYTVA_10376, LYTVA_22669
OG0006237	CAPO302524	LYTVA_21082
OG0006239	CAPO305262	LYTVA_08127, LYTVA_17209
OG0006243	CAPO301646	LYTVA_03083
OG0006244	CAPO306900	LYTVA_08175
OG0006245	CAPO307777	LYTVA_19353
OG0006249	CAPO304667	LYTVA_20075
OG0006250	CAPO301165	LYTVA_10575
OG0006251	CAPO302342	LYTVA_22113
OG0006253	CAPO307341	LYTVA_08763, LYTVA_25229
OG0006254	CAPO305073	LYTVA_02629
OG0006257	CAPO305440	LYTVA_08773
OG0006260	CAPO300587	LYTVA_24680
OG0006261	CAPO305676	LYTVA_21905
OG0006262	CAPO307596	LYTVA_05052
OG0006263	CAPO307994	LYTVA_05073, LYTVA_30238
OG0006264	CAPO304943	LYTVA_04976
OG0006267	CAPO300629	LYTVA_03493, LYTVA_06712
OG0006271	CAPO306714	LYTVA_00237, LYTVA_22321, LYTVA_19165
OG0006272	CAPO300074	LYTVA_21094
OG0006275	CAPO304219	LYTVA_06690
OG0006276	CAPO306041	LYTVA_02383
OG0006279	CAPO307288	LYTVA_00639
OG0006280	CAPO308182	LYTVA_19738
OG0006281	CAPO302129	LYTVA_10059
OG0006284	CAPO301681	LYTVA_13767
OG0006285	CAPO301258	LYTVA_17560
OG0006286	CAPO304212	LYTVA_20377, LYTVA_20379
OG0006287	CAPO302795	LYTVA_30012
OG0006288	CAPO300129	LYTVA_02481
OG0006289	CAPO306652	LYTVA_24452
OG0006291	CAPO308081	LYTVA_29741
OG0006293	CAPO307067	LYTVA_10380
OG0006294	CAPO301151	LYTVA_29965
OG0006295	CAPO307143	LYTVA_15601
OG0006297	CAPO301937	LYTVA_21669, LYTVA_11418
OG0006298	CAPO306805	LYTVA_01860
OG0006301	CAPO306072	LYTVA_26860
OG0006305	CAPO303850	LYTVA_08171
OG0006309	CAPO304441	LYTVA_15703
OG0006311	CAPO300748	LYTVA_02260
OG0006313	CAPO306539	LYTVA_29847
OG0006314	CAPO308085, CAPO301326	LYTVA_01982
OG0006317	CAPO301551	LYTVA_18482
OG0006319	CAPO306239	LYTVA_29168
OG0006320	CAPO303864	LYTVA_01264
OG0006322	CAPO305971	LYTVA_00779
OG0006323	CAPO300361	LYTVA_17375
OG0006324	CAPO307431	LYTVA_20532
OG0006329	CAPO306283	LYTVA_23431
OG0006332	CAPO306801	LYTVA_15890
OG0006334	CAPO302140	LYTVA_14718
OG0006339	CAPO306751	LYTVA_06468
OG0006340	CAPO306725	LYTVA_15371
OG0006341	CAPO303256	LYTVA_19336
OG0006347	CAPO305184	LYTVA_07810, LYTVA_08976
OG0006350	CAPO302433	LYTVA_23710
OG0006352	CAPO301346	LYTVA_10172
OG0006353	CAPO301517	LYTVA_27238
OG0006356	CAPO305164	LYTVA_26136
OG0006358	CAPO303299	LYTVA_12603
OG0006359	CAPO300583	LYTVA_13383
OG0006360	CAPO304103	LYTVA_03777
OG0006361	CAPO308070	LYTVA_28927, LYTVA_07811
OG0006362	CAPO308308	LYTVA_26128
OG0006363	CAPO301002	LYTVA_00665, LYTVA_07751, LYTVA_18871
OG0006370	CAPO300348	LYTVA_04206
OG0006371	CAPO302658	LYTVA_07693
OG0006372	CAPO304608	LYTVA_21306
OG0006375	CAPO306256	LYTVA_06882
OG0006377	CAPO307494	LYTVA_15590
OG0006378	CAPO304918	LYTVA_22931, LYTVA_06148
OG0006381	CAPO301472	LYTVA_17000
OG0006382	CAPO307026	LYTVA_18772
OG0006383	CAPO303174	LYTVA_13675
OG0006384	CAPO305941	LYTVA_24319, LYTVA_18270
OG0006385	CAPO301074	LYTVA_20203
OG0006386	CAPO303165	LYTVA_22817
OG0006387	CAPO306319	LYTVA_05267
OG0006392	CAPO305806	LYTVA_17324
OG0006394	CAPO302470	LYTVA_27935
OG0006395	CAPO300149	LYTVA_00686
OG0006399	CAPO307228	LYTVA_10233
OG0006443	CAPO300234	LYTVA_11664
OG0006447	CAPO302283	LYTVA_19506
OG0006448	CAPO301094	LYTVA_05233, LYTVA_18934
OG0006449	CAPO305961	LYTVA_14385
OG0006456	CAPO300992	LYTVA_06983
OG0006457	CAPO306648	LYTVA_08914
OG0006459	CAPO307843	LYTVA_17229
OG0006460	CAPO308313	LYTVA_04378
OG0006461	CAPO306350	LYTVA_16875
OG0006462	CAPO300662	LYTVA_25038
OG0006464	CAPO307754	LYTVA_09677
OG0006465	CAPO307052	LYTVA_24854
OG0006468	CAPO303390	LYTVA_16194
OG0006469	CAPO302486	LYTVA_27245
OG0006470	CAPO300984	LYTVA_17710
OG0006471	CAPO303440	LYTVA_23270
OG0006474	CAPO300155	LYTVA_05368
OG0006475	CAPO301888	LYTVA_25848
OG0006476	CAPO300216	LYTVA_26882, LYTVA_25653
OG0006478	CAPO301079	LYTVA_15588
OG0006479	CAPO304002	LYTVA_26821
OG0006480	CAPO300197	LYTVA_02980
OG0006485	CAPO307612	LYTVA_11001
OG0006487	CAPO300649	LYTVA_21439, LYTVA_27373
OG0006488	CAPO301772	LYTVA_20193
OG0006490	CAPO301539	LYTVA_20284
OG0006491	CAPO300606	LYTVA_20650, LYTVA_20929
OG0006493	CAPO306548	LYTVA_07017
OG0006496	CAPO304473	LYTVA_17185
OG0006498	CAPO301440	LYTVA_28147
OG0006501	CAPO307734	LYTVA_26999
OG0006502	CAPO301087	LYTVA_24260
OG0006503	CAPO304660	LYTVA_26898, LYTVA_05750
OG0006504	CAPO302154	LYTVA_09504
OG0006505	CAPO301510	LYTVA_11472
OG0006508	CAPO301635	LYTVA_07361
OG0006509	CAPO304681	LYTVA_15412
OG0006510	CAPO300081	LYTVA_08384, LYTVA_21337
OG0006512	CAPO301701	LYTVA_30128
OG0006514	CAPO304095	LYTVA_01073
OG0006516	CAPO305607	LYTVA_11733
OG0006517	CAPO300477	LYTVA_16158
OG0006519	CAPO308006	LYTVA_10465, LYTVA_11808
OG0006520	CAPO300668	LYTVA_21292
OG0006523	CAPO302914	LYTVA_08627
OG0006526	CAPO303623	LYTVA_16250, LYTVA_03698
OG0006532	CAPO304147	LYTVA_17206, LYTVA_14261
OG0006533	CAPO305463	LYTVA_27011, LYTVA_15714
OG0006534	CAPO305714	LYTVA_04214, LYTVA_29677, LYTVA_29678
OG0006536	CAPO305735	LYTVA_00601
OG0006538	CAPO305091	LYTVA_09279, LYTVA_09562
OG0006540	CAPO304760	LYTVA_09467
OG0006541	CAPO302376, CAPO304688, CAPO300243	LYTVA_10494, LYTVA_18775
OG0006542	CAPO305168	LYTVA_21291
OG0006543	CAPO305452	LYTVA_04135
OG0006544	CAPO306101	LYTVA_14693
OG0006545	CAPO307929	LYTVA_01760
OG0006546	CAPO305234	LYTVA_01454
OG0006547	CAPO301259	LYTVA_14740
OG0006549	CAPO306040	LYTVA_18867, LYTVA_12605
OG0006550	CAPO307487	LYTVA_13032
OG0006552	CAPO301957	LYTVA_26407, LYTVA_24481
OG0006553	CAPO308128	LYTVA_29930
OG0006554	CAPO306525	LYTVA_12888
OG0006555	CAPO305951	LYTVA_16831
OG0006556	CAPO304941	LYTVA_26732
OG0006557	CAPO300124	LYTVA_24299, LYTVA_12631
OG0006561	CAPO300890	LYTVA_24027
OG0006562	CAPO303607	LYTVA_19964
OG0006566	CAPO303944	LYTVA_09754
OG0006568	CAPO303043	LYTVA_06190
OG0006569	CAPO300856	LYTVA_03300
OG0006570	CAPO302571	LYTVA_13429, LYTVA_29990
OG0006571	CAPO306740	LYTVA_08745, LYTVA_10211
OG0006572	CAPO302175	LYTVA_16419
OG0006573	CAPO306413	LYTVA_09033
OG0006575	CAPO304950	LYTVA_05866
OG0006578	CAPO303393	LYTVA_22950
OG0006580	CAPO306179	LYTVA_10761
OG0006581	CAPO300223	LYTVA_23340
OG0006582	CAPO305399	LYTVA_13105
OG0006583	CAPO308147	LYTVA_06366, LYTVA_06364
OG0006584	CAPO304380	LYTVA_16648, LYTVA_29363, LYTVA_01051
OG0006586	CAPO300241	LYTVA_28714
OG0006590	CAPO304634	LYTVA_05645
OG0006591	CAPO306654	LYTVA_12165
OG0006592	CAPO302105	LYTVA_26345, LYTVA_15825
OG0006595	CAPO306726	LYTVA_09564
OG0006596	CAPO305496	LYTVA_20385
OG0006598	CAPO303505	LYTVA_06758
OG0006602	CAPO306545	LYTVA_05608
OG0006603	CAPO305246	LYTVA_08641, LYTVA_04115
OG0006604	CAPO301632	LYTVA_12633
OG0006606	CAPO300627, CAPO305047	LYTVA_25434
OG0006607	CAPO302836	LYTVA_15137
OG0006608	CAPO304829	LYTVA_30198
OG0006609	CAPO304156	LYTVA_22539, LYTVA_17868
OG0006610	CAPO305635	LYTVA_13093
OG0006611	CAPO303370	LYTVA_27380
OG0006612	CAPO303674	LYTVA_10377
OG0006613	CAPO305926	LYTVA_10927
OG0006614	CAPO307923	LYTVA_25195
OG0006615	CAPO300892	LYTVA_28757
OG0006616	CAPO302496	LYTVA_28870, LYTVA_09876
OG0006619	CAPO305225	LYTVA_15850
OG0006622	CAPO307274	LYTVA_03022
OG0006625	CAPO304287	LYTVA_28210, LYTVA_28205
OG0006627	CAPO300634	LYTVA_27904, LYTVA_23869
OG0006630	CAPO301318	LYTVA_19052
OG0006631	CAPO302816	LYTVA_04170
OG0006633	CAPO306794	LYTVA_27702
OG0006636	CAPO304383	LYTVA_25039
OG0006637	CAPO304312	LYTVA_27827
OG0006638	CAPO302167	LYTVA_18002
OG0006640	CAPO308241	LYTVA_26611
OG0006642	CAPO303206	LYTVA_06650
OG0006646	CAPO308061	LYTVA_02342
OG0006651	CAPO306376	LYTVA_15341
OG0006655	CAPO306982	LYTVA_26567
OG0006657	CAPO304665	LYTVA_16841
OG0006658	CAPO301723	LYTVA_06859
OG0006662	CAPO305585	LYTVA_17398, LYTVA_22679
OG0006663	CAPO301399	LYTVA_20322
OG0006664	CAPO302941	LYTVA_14742, LYTVA_25776
OG0006666	CAPO301682	LYTVA_29336
OG0006668	CAPO301053	LYTVA_18468
OG0006669	CAPO301280	LYTVA_22893, LYTVA_02320
OG0006671	CAPO307485	LYTVA_19311, LYTVA_06238
OG0006673	CAPO302685	LYTVA_21845
OG0006677	CAPO304250	LYTVA_28901
OG0006678	CAPO300092	LYTVA_15419, LYTVA_15428
OG0006681	CAPO305354	LYTVA_17496, LYTVA_30119
OG0006684	CAPO305512	LYTVA_16659
OG0006686	CAPO307531	LYTVA_23375
OG0006691	CAPO305670	LYTVA_07985
OG0006692	CAPO302647	LYTVA_23399
OG0006693	CAPO302616	LYTVA_27909, LYTVA_00873
OG0006694	CAPO302438	LYTVA_24646, LYTVA_15455
OG0006695	CAPO302533	LYTVA_15983
OG0006696	CAPO303681	LYTVA_15759, LYTVA_01261
OG0006698	CAPO305852	LYTVA_18510, LYTVA_17453
OG0006702	CAPO307269	LYTVA_16976
OG0006703	CAPO302601	LYTVA_11046
OG0006704	CAPO305136	LYTVA_21918, LYTVA_05361
OG0006706	CAPO303773	LYTVA_06256
OG0006707	CAPO304129	LYTVA_21353, LYTVA_05353
OG0006709	CAPO302993	LYTVA_04967
OG0006710	CAPO307958	LYTVA_22943
OG0006712	CAPO307469	LYTVA_17236
OG0006714	CAPO301000	LYTVA_07448
OG0006716	CAPO302196	LYTVA_15879
OG0006718	CAPO306293	LYTVA_10471
OG0006719	CAPO302454	LYTVA_17998
OG0006721	CAPO307315	LYTVA_23599, LYTVA_16518
OG0006722	CAPO304555	LYTVA_11244
OG0006725	CAPO301206	LYTVA_04515
OG0006726	CAPO303375	LYTVA_14167
OG0006727	CAPO306447	LYTVA_03217
OG0006728	CAPO303411	LYTVA_22872
OG0006729	CAPO302448	LYTVA_10174
OG0006730	CAPO307696	LYTVA_26842, LYTVA_09573
OG0006732	CAPO301757	LYTVA_27994
OG0006733	CAPO306420	LYTVA_04666
OG0006736	CAPO301670	LYTVA_29486
OG0006737	CAPO302977	LYTVA_29487
OG0006740	CAPO304581	LYTVA_20145, LYTVA_24577
OG0006741	CAPO306132	LYTVA_07167
OG0006745	CAPO304913	LYTVA_14746
OG0006750	CAPO306076	LYTVA_29209
OG0006751	CAPO305160	LYTVA_29422
OG0006752	CAPO301753	LYTVA_28315
OG0006753	CAPO304199	LYTVA_13933
OG0006757	CAPO308250	LYTVA_23576
OG0006758	CAPO303486	LYTVA_06304
OG0006760	CAPO300357	LYTVA_07257, LYTVA_20797, LYTVA_13275
OG0006766	CAPO300327	LYTVA_28194
OG0006769	CAPO304104	LYTVA_29698
OG0006772	CAPO306103	LYTVA_12214, LYTVA_14428
OG0006775	CAPO303956	LYTVA_15090
OG0006776	CAPO307354, CAPO307229	LYTVA_22877
OG0006777	CAPO308320	LYTVA_13418
OG0006826	CAPO306575	LYTVA_11589
OG0006827	CAPO306579	LYTVA_29607, LYTVA_23359
OG0006830	CAPO304885	LYTVA_03690
OG0006838	CAPO304346	LYTVA_08816
OG0006842	CAPO303033	LYTVA_10835, LYTVA_21530
OG0006844	CAPO303858	LYTVA_10802
OG0006845	CAPO304222	LYTVA_21346
OG0006846	CAPO305985, CAPO301436	LYTVA_05173
OG0006850	CAPO300307	LYTVA_19496
OG0006853	CAPO305011	LYTVA_07171
OG0006856	CAPO306926	LYTVA_24415
OG0006857	CAPO304592	LYTVA_12258
OG0006860	CAPO304880	LYTVA_03678
OG0006862	CAPO306834	LYTVA_26775
OG0006864	CAPO300266	LYTVA_00261
OG0006865	CAPO300579	LYTVA_05819
OG0006867	CAPO304561	LYTVA_03041, LYTVA_04798
OG0006868	CAPO304824	LYTVA_19737
OG0006869	CAPO303718	LYTVA_28620, LYTVA_01897
OG0006872	CAPO305763, CAPO306267	LYTVA_01971
OG0006874	CAPO303002	LYTVA_28249
OG0006875	CAPO300245	LYTVA_03423, LYTVA_15770
OG0006876	CAPO301384	LYTVA_02849
OG0006877	CAPO303758	LYTVA_19179
OG0006887	CAPO303330	LYTVA_13116
OG0006888	CAPO300481	LYTVA_00517, LYTVA_00518
OG0006889	CAPO305411	LYTVA_01644
OG0006890	CAPO301774	LYTVA_18386
OG0006892	CAPO306271	LYTVA_15888, LYTVA_26192
OG0006893	CAPO308281	LYTVA_24058
OG0006894	CAPO305493	LYTVA_09646
OG0006895	CAPO305321	LYTVA_00144
OG0006898	CAPO307616	LYTVA_07336
OG0006901	CAPO301222	LYTVA_26182
OG0006904	CAPO301235	LYTVA_10834
OG0006906	CAPO307116	LYTVA_06059, LYTVA_24234
OG0006912	CAPO306387	LYTVA_23371
OG0006914	CAPO302212	LYTVA_19647
OG0006915	CAPO305363	LYTVA_13564, LYTVA_19160
OG0006916	CAPO306266	LYTVA_08740, LYTVA_21571, LYTVA_25691, LYTVA_07151
OG0006918	CAPO303362	LYTVA_08198
OG0006923	CAPO303076	LYTVA_19710
OG0006924	CAPO304320	LYTVA_28512
OG0006925	CAPO306734	LYTVA_15745
OG0006926	CAPO303493	LYTVA_19475
OG0006930	CAPO301522	LYTVA_28342, LYTVA_06357
OG0006931	CAPO300460	LYTVA_24387
OG0006932	CAPO305813	LYTVA_25041
OG0006934	CAPO304656	LYTVA_28488
OG0006935	CAPO305404	LYTVA_00871, LYTVA_12955
OG0006936	CAPO301255	LYTVA_18797
OG0006937	CAPO300724	LYTVA_10646
OG0006938	CAPO307064	LYTVA_24454
OG0006939	CAPO300423	LYTVA_09864
OG0006940	CAPO308295	LYTVA_03459, LYTVA_25735
OG0006942	CAPO305131	LYTVA_27753
OG0006943	CAPO300653	LYTVA_03946, LYTVA_08311
OG0006944	CAPO301423	LYTVA_17001
OG0006947	CAPO303778	LYTVA_04623, LYTVA_13161
OG0006948	CAPO307507	LYTVA_19779
OG0006949	CAPO300866	LYTVA_21246
OG0006951	CAPO302915	LYTVA_07399
OG0006953	CAPO302825	LYTVA_06163, LYTVA_00099
OG0006957	CAPO304410	LYTVA_15138
OG0006960	CAPO306688	LYTVA_14371
OG0006962	CAPO307572	LYTVA_04008, LYTVA_21258
OG0006964	CAPO306352	LYTVA_06159
OG0006966	CAPO304695	LYTVA_20757
OG0006967	CAPO303820	LYTVA_21312
OG0006968	CAPO301435	LYTVA_08012
OG0006970	CAPO304851	LYTVA_09988
OG0006971	CAPO303658	LYTVA_20324
OG0006973	CAPO306305	LYTVA_29631
OG0006975	CAPO306893	LYTVA_12975
OG0006977	CAPO305268	LYTVA_13712
OG0006979	CAPO300168	LYTVA_23814
OG0006982	CAPO305716	LYTVA_29353
OG0006983	CAPO300916	LYTVA_04126, LYTVA_12399
OG0006989	CAPO302679	LYTVA_20012
OG0006991	CAPO303392	LYTVA_02424
OG0006992	CAPO305740	LYTVA_18795
OG0006994	CAPO306564	LYTVA_20166
OG0006995	CAPO306435	LYTVA_16401
OG0006997	CAPO304873	LYTVA_17736
OG0006999	CAPO303913	LYTVA_28772
OG0007001	CAPO305444	LYTVA_06692
OG0007002	CAPO304225	LYTVA_13388
OG0007003	CAPO302304	LYTVA_05469
OG0007005	CAPO303654	LYTVA_24522
OG0007007	CAPO302408	LYTVA_14776
OG0007009	CAPO305960	LYTVA_21384
OG0007011	CAPO301128	LYTVA_09381
OG0007012	CAPO304946	LYTVA_14288
OG0007013	CAPO303300	LYTVA_08506
OG0007017	CAPO301345	LYTVA_02017
OG0007018	CAPO300889	LYTVA_25072
OG0007019	CAPO304408	LYTVA_21051
OG0007020	CAPO303562, CAPO308296	LYTVA_13475
OG0007021	CAPO306622	LYTVA_03142
OG0007022	CAPO303253	LYTVA_21360
OG0007024	CAPO302054	LYTVA_19875
OG0007025	CAPO302785	LYTVA_21668, LYTVA_06308
OG0007026	CAPO304159	LYTVA_14407, LYTVA_15405, LYTVA_28480
OG0007029	CAPO302104	LYTVA_04037
OG0007030	CAPO303845	LYTVA_01479, LYTVA_10244
OG0007032	CAPO304830	LYTVA_26058
OG0007033	CAPO305180	LYTVA_03101, LYTVA_13194
OG0007034	CAPO306932	LYTVA_11469
OG0007040	CAPO306537	LYTVA_11635
OG0007042	CAPO307996	LYTVA_10226
OG0007043	CAPO305780	LYTVA_28853
OG0007044	CAPO307221	LYTVA_15729, LYTVA_04229
OG0007045	CAPO305958	LYTVA_13338
OG0007046	CAPO305591	LYTVA_19166, LYTVA_13334
OG0007047	CAPO305693	LYTVA_02580
OG0007049	CAPO305031	LYTVA_03854
OG0007055	CAPO304778	LYTVA_09990
OG0007057	CAPO304630	LYTVA_15614, LYTVA_29163
OG0007058	CAPO301734, CAPO304572	LYTVA_24894
OG0007059	CAPO303590, CAPO303318	LYTVA_29456
OG0007061	CAPO305340	LYTVA_00448
OG0007063	CAPO308261	LYTVA_03435, LYTVA_04569
OG0007068	CAPO307887	LYTVA_09404
OG0007069	CAPO307200	LYTVA_12053
OG0007071	CAPO301761	LYTVA_30209
OG0007072	CAPO306160	LYTVA_13910, LYTVA_22708
OG0007073	CAPO302936	LYTVA_27421
OG0007076	CAPO300474	LYTVA_03998
OG0007084	CAPO307673	LYTVA_15149
OG0007086	CAPO306079	LYTVA_03344
OG0007090	CAPO300368	LYTVA_07259
OG0007091	CAPO304945	LYTVA_15856, LYTVA_00688
OG0007092	CAPO304498, CAPO305528	LYTVA_30009
OG0007093	CAPO308175	LYTVA_02317
OG0007094	CAPO301835	LYTVA_10484
OG0007095	CAPO304293	LYTVA_26694
OG0007097	CAPO302515	LYTVA_18947
OG0007099	CAPO304218	LYTVA_06429, LYTVA_18939
OG0007106	CAPO302226	LYTVA_18310
OG0007112	CAPO303793	LYTVA_21113, LYTVA_17175
OG0007114	CAPO305243	LYTVA_10798
OG0007118	CAPO306502	LYTVA_06751
OG0007121	CAPO305337	LYTVA_23219
OG0007122	CAPO302728	LYTVA_11786
OG0007128	CAPO303539	LYTVA_25613
OG0007131	CAPO304315	LYTVA_16333
OG0007132	CAPO301608	LYTVA_07096, LYTVA_10959
OG0007133	CAPO305338	LYTVA_06766
OG0007134	CAPO302517	LYTVA_20762, LYTVA_28832
OG0007137	CAPO303287	LYTVA_09390
OG0007138	CAPO307436	LYTVA_03653
OG0007139	CAPO302325	LYTVA_25562
OG0007141	CAPO306130	LYTVA_16084
OG0007143	CAPO307276	LYTVA_15805
OG0007144	CAPO301797	LYTVA_10155
OG0007145	CAPO305008	LYTVA_15266, LYTVA_19982
OG0007146	CAPO306800	LYTVA_19996
OG0007147	CAPO305032	LYTVA_11114
OG0007150	CAPO304704	LYTVA_25594, LYTVA_18677
OG0007151	CAPO304299	LYTVA_07846
OG0007154	CAPO302715	LYTVA_07855, LYTVA_07854
OG0007158	CAPO303011	LYTVA_24864
OG0007160	CAPO301230	LYTVA_21774
OG0007162	CAPO305815	LYTVA_17298
OG0007163	CAPO306908	LYTVA_07875
OG0007165	CAPO300764	LYTVA_27280
OG0007166	CAPO301841	LYTVA_08751, LYTVA_25662
OG0007168	CAPO304836	LYTVA_13106
OG0007173	CAPO305749, CAPO300679	LYTVA_15493
OG0007178	CAPO306843	LYTVA_18565, LYTVA_28282
OG0007181	CAPO302549	LYTVA_11702
OG0007182	CAPO302258	LYTVA_13310
OG0007183	CAPO303453	LYTVA_17814, LYTVA_04494
OG0007186	CAPO306272	LYTVA_19820
OG0007192	CAPO307148	LYTVA_12538
OG0007199	CAPO300510	LYTVA_00515
OG0007201	CAPO305686	LYTVA_25108
OG0007248	CAPO305807	LYTVA_01206, LYTVA_22776
OG0007249	CAPO304279	LYTVA_04104
OG0007251	CAPO307515	LYTVA_10607
OG0007254	CAPO300342	LYTVA_17075
OG0007258	CAPO301895	LYTVA_04807
OG0007261	CAPO306348	LYTVA_16329
OG0007266	CAPO305560	LYTVA_03338
OG0007272	CAPO303817, CAPO303673	LYTVA_23152
OG0007273	CAPO305134	LYTVA_24239, LYTVA_02079
OG0007281	CAPO304423	LYTVA_00393
OG0007282	CAPO300960	LYTVA_20254
OG0007283	CAPO304757	LYTVA_06398, LYTVA_22306
OG0007291	CAPO307621	LYTVA_21801
OG0007293	CAPO301970	LYTVA_25203, LYTVA_07215
OG0007300	CAPO301046	LYTVA_18529
OG0007301	CAPO301996	LYTVA_05959
OG0007303	CAPO302064	LYTVA_10989
OG0007304	CAPO306505	LYTVA_09281
OG0007305	CAPO303443	LYTVA_16586, LYTVA_20937
OG0007307	CAPO304518, CAPO304185	LYTVA_18744
OG0007313	CAPO302761	LYTVA_02867
OG0007314	CAPO307151	LYTVA_08236, LYTVA_10156
OG0007315	CAPO300478	LYTVA_08065, LYTVA_10122, LYTVA_02405, LYTVA_14248
OG0007317	CAPO306655	LYTVA_22574
OG0007319	CAPO300742	LYTVA_01930
OG0007320	CAPO300324	LYTVA_07334
OG0007321	CAPO307651	LYTVA_14764
OG0007322	CAPO301300	LYTVA_23565
OG0007325	CAPO305675	LYTVA_13185, LYTVA_25303
OG0007329	CAPO306408	LYTVA_09881, LYTVA_17097
OG0007330	CAPO300366	LYTVA_26367
OG0007336	CAPO304895	LYTVA_26129
OG0007339	CAPO300192	LYTVA_07201
OG0007341	CAPO300898	LYTVA_06630
OG0007342	CAPO300397	LYTVA_13753
OG0007343	CAPO305744	LYTVA_03841
OG0007347	CAPO302872	LYTVA_01386
OG0007348	CAPO307161	LYTVA_09877
OG0007350	CAPO306078	LYTVA_14713
OG0007352	CAPO306052	LYTVA_11993, LYTVA_09786
OG0007353	CAPO302025	LYTVA_17240
OG0007354	CAPO303485	LYTVA_23171
OG0007355	CAPO307111	LYTVA_09986
OG0007356	CAPO306331	LYTVA_06628
OG0007357	CAPO304967	LYTVA_04535
OG0007358	CAPO304741	LYTVA_02726
OG0007361	CAPO305039	LYTVA_06556
OG0007363	CAPO304834	LYTVA_06669
OG0007364	CAPO303075	LYTVA_15849
OG0007365	CAPO306500	LYTVA_02308, LYTVA_06457
OG0007366	CAPO305485	LYTVA_11005
OG0007367	CAPO305088	LYTVA_04852
OG0007368	CAPO305250	LYTVA_17542, LYTVA_00624
OG0007369	CAPO300391	LYTVA_19408, LYTVA_18884
OG0007371	CAPO305453	LYTVA_08968
OG0007372	CAPO307960	LYTVA_18746
OG0007373	CAPO301099	LYTVA_15629
OG0007376	CAPO302556	LYTVA_19972
OG0007377	CAPO306927	LYTVA_26494
OG0007378	CAPO307557	LYTVA_05887
OG0007379	CAPO305130	LYTVA_05996, LYTVA_05995
OG0007380	CAPO300141	LYTVA_29427
OG0007382	CAPO305525	LYTVA_04728
OG0007385	CAPO304120	LYTVA_19121
OG0007387	CAPO304030	LYTVA_11399
OG0007388	CAPO306166	LYTVA_28469
OG0007391	CAPO304827	LYTVA_27612
OG0007392	CAPO303501	LYTVA_00208
OG0007393	CAPO301859	LYTVA_16834
OG0007395	CAPO302788	LYTVA_10851
OG0007396	CAPO302581	LYTVA_21805
OG0007397	CAPO300434	LYTVA_06439
OG0007399	CAPO306050	LYTVA_24113
