transcript_id	gene_id
rna-XM_035812190.1	LOC118410458
rna-XM_035812191.1	LOC118410459
rna-XM_035809948.1	LOC118409083
rna-XM_035811253.1	LOC118409881
rna-XM_035811252.1	LOC118409880
rna-XM_035811250.1	LOC118409880
rna-XM_035811251.1	LOC118409880
rna-XM_035810531.1	LOC118409483
rna-XM_035805397.1	LOC118405715
rna-XM_035805387.1	LOC118405715
rna-XM_035805377.1	LOC118405715
rna-XM_035805423.1	LOC118405732
rna-XM_035805408.1	LOC118405727
rna-XM_035809949.1	LOC118409084
rna-XM_035805211.1	LOC118405639
rna-XM_035805219.1	LOC118405639
rna-XM_035805234.1	LOC118405639
rna-XM_035805227.1	LOC118405639
rna-XM_035809177.1	LOC118408404
rna-XM_035809201.1	LOC118408404
rna-XM_035809190.1	LOC118408404
rna-XM_035809950.1	LOC118409085
rna-XM_035809215.1	LOC118408406
rna-XM_035811831.1	LOC118410273
rna-XM_035811859.1	LOC118410296
rna-XM_035811858.1	LOC118410296
rna-XM_035811857.1	LOC118410296
rna-XM_035811856.1	LOC118410296
rna-XM_035811870.1	LOC118410300
rna-XM_035811865.1	LOC118410300
rna-XM_035811868.1	LOC118410300
rna-XM_035811866.1	LOC118410300
rna-XM_035811869.1	LOC118410300
rna-XM_035811863.1	LOC118410298
rna-XM_035811861.1	LOC118410298
rna-XM_035811864.1	LOC118410298
rna-XM_035811862.1	LOC118410298
rna-XM_035811860.1	LOC118410297
rna-XM_035811095.1	LOC118409787
rna-XM_035811094.1	LOC118409787
rna-XM_035811093.1	LOC118409787
rna-XM_035811096.1	LOC118409787
rna-XM_035811097.1	LOC118409787
rna-XM_035811098.1	LOC118409787
rna-XM_035811100.1	LOC118409787
rna-XM_035809122.1	LOC118408358
rna-XM_035809130.1	LOC118408358
rna-XM_035809009.1	LOC118408315
rna-XM_035808991.1	LOC118408292
rna-XM_035808982.1	LOC118408292
rna-XM_035809147.1	LOC118408372
rna-XM_035809156.1	LOC118408372
rna-XM_035809140.1	LOC118408372
rna-XM_035809107.1	LOC118408356
rna-XM_035809059.1	LOC118408327
rna-XM_035809068.1	LOC118408327
rna-XM_035809040.1	LOC118408327
rna-XM_035809079.1	LOC118408327
rna-XM_035809025.1	LOC118408327
rna-XM_035809017.1	LOC118408327
rna-XM_035809090.1	LOC118408327
rna-XM_035809034.1	LOC118408327
rna-XM_035809050.1	LOC118408327
rna-XM_035808999.1	LOC118408305
rna-XM_035811537.1	LOC118410059
rna-XM_035811536.1	LOC118410058
rna-XM_035809951.1	LOC118409086
rna-XM_035809952.1	LOC118409087
rna-XM_035810854.1	LOC118409671
rna-XM_035810855.1	LOC118409671
rna-XM_035811836.1	LOC118410276
rna-XM_035812196.1	LOC118410464
rna-XM_035812195.1	LOC118410463
rna-XM_035812194.1	LOC118410463
rna-XM_035844201.1	LOC118432572
rna-XM_035810830.1	LOC118409658
rna-XM_035810832.1	LOC118409658
rna-XM_035810829.1	LOC118409658
rna-XM_035810831.1	LOC118409658
rna-XM_035811139.1	LOC118409818
rna-XM_035811144.1	LOC118409818
rna-XM_035811145.1	LOC118409818
rna-XM_035811148.1	LOC118409818
rna-XM_035811155.1	LOC118409818
rna-XM_035811146.1	LOC118409818
rna-XM_035811142.1	LOC118409818
rna-XM_035811147.1	LOC118409818
rna-XM_035811141.1	LOC118409818
rna-XM_035811143.1	LOC118409818
rna-XM_035811149.1	LOC118409818
rna-XM_035811151.1	LOC118409818
rna-XM_035811153.1	LOC118409818
rna-XM_035811156.1	LOC118409818
rna-XM_035811152.1	LOC118409818
rna-XM_035811154.1	LOC118409818
rna-XM_035811157.1	LOC118409818
rna-XM_035811140.1	LOC118409818
rna-XM_035811138.1	LOC118409817
rna-XM_035811137.1	LOC118409817
rna-XM_035811158.1	LOC118409820
rna-XM_035811413.1	LOC118409983
rna-XM_035811222.1	LOC118409858
rna-XM_035809953.1	LOC118409088
rna-XM_035811220.1	LOC118409857
rna-XM_035811219.1	LOC118409857
rna-XM_035811221.1	LOC118409857
rna-XM_035804221.1	LOC118404846
rna-XM_035804234.1	LOC118404849
rna-XM_035811645.1	LOC118410124
rna-XM_035811602.1	LOC118410102
rna-XM_035811601.1	LOC118410102
rna-XM_035811603.1	LOC118410102
rna-XM_035811604.1	LOC118410102
rna-XM_035811633.1	LOC118410119
rna-XM_035811632.1	LOC118410119
rna-XM_035811667.1	LOC118410138
rna-XM_035811668.1	LOC118410138
rna-XM_035811642.1	LOC118410122
rna-XM_035811643.1	LOC118410122
rna-XM_035811624.1	LOC118410113
rna-XM_035811620.1	LOC118410110
rna-XM_035811650.1	LOC118410128
rna-XM_035811651.1	LOC118410128
rna-XM_035811652.1	LOC118410128
rna-XM_035811605.1	LOC118410103
rna-XM_035811656.1	LOC118410131
rna-XM_035811622.1	LOC118410112
rna-XM_035811664.1	LOC118410135
rna-XM_035811663.1	LOC118410135
rna-XM_035811661.1	LOC118410135
rna-XM_035811614.1	LOC118410107
rna-XM_035811616.1	LOC118410107
rna-XM_035811615.1	LOC118410107
rna-XM_035811617.1	LOC118410107
rna-XM_035811618.1	LOC118410107
rna-XM_035811619.1	LOC118410107
rna-XM_035811660.1	LOC118410134
rna-XM_035811655.1	LOC118410130
rna-XM_035809954.1	LOC118409089
rna-XM_035811627.1	LOC118410115
rna-XM_035811628.1	LOC118410116
rna-XM_035811639.1	LOC118410120
rna-XM_035811636.1	LOC118410120
rna-XM_035811638.1	LOC118410120
rna-XM_035811635.1	LOC118410120
rna-XM_035811637.1	LOC118410120
rna-XM_035811634.1	LOC118410120
rna-XM_035811671.1	LOC118410140
rna-XM_035811644.1	LOC118410123
rna-XM_035811659.1	LOC118410133
rna-XM_035811646.1	LOC118410125
rna-XM_035811647.1	LOC118410125
rna-XM_035811669.1	LOC118410139
rna-XM_035811630.1	LOC118410118
rna-XM_035811629.1	LOC118410117
rna-XM_035811657.1	LOC118410132
rna-XM_035811654.1	LOC118410129
rna-XM_035811597.1	LOC118410101
rna-XM_035811598.1	LOC118410101
rna-XM_035811599.1	LOC118410101
rna-XM_035811600.1	LOC118410101
rna-XM_035811591.1	LOC118410100
rna-XM_035811592.1	LOC118410100
rna-XM_035811593.1	LOC118410100
rna-XM_035811594.1	LOC118410100
rna-XM_035811595.1	LOC118410100
rna-XM_035811588.1	LOC118410100
rna-XM_035811590.1	LOC118410100
rna-XM_035811589.1	LOC118410100
rna-XM_035811640.1	LOC118410121
rna-XM_035811606.1	LOC118410105
rna-XM_035811648.1	LOC118410126
rna-XM_035811649.1	LOC118410126
rna-XM_035811612.1	LOC118410106
rna-XM_035811613.1	LOC118410106
rna-XM_035811610.1	LOC118410106
rna-XM_035811608.1	LOC118410106
rna-XM_035811611.1	LOC118410106
rna-XM_035811607.1	LOC118410106
rna-XM_035811587.1	LOC118410099
rna-XM_035811666.1	LOC118410137
rna-XM_035811621.1	LOC118410111
rna-XM_035809955.1	LOC118409091
rna-XM_035811665.1	LOC118410136
rna-XM_035811625.1	LOC118410114
rna-XM_035811626.1	LOC118410114
rna-XM_035809956.1	LOC118409092
rna-XM_035809957.1	LOC118409093
rna-XM_035810591.1	LOC118409519
rna-XM_035810590.1	LOC118409519
rna-XM_035810593.1	LOC118409520
rna-XM_035810594.1	LOC118409521
rna-XM_035810596.1	LOC118409522
rna-XM_035810598.1	LOC118409522
rna-XM_035810597.1	LOC118409522
rna-XM_035810600.1	LOC118409522
rna-XM_035810599.1	LOC118409522
rna-XM_035810595.1	LOC118409522
rna-XM_035810516.1	LOC118409473
rna-XM_035810515.1	LOC118409472
rna-XM_035810514.1	LOC118409471
rna-XM_035810513.1	LOC118409471
rna-XM_035811795.1	LOC118410234
rna-XM_035810803.1	LOC118409638
rna-XM_035810800.1	LOC118409637
rna-XM_035810802.1	LOC118409637
rna-XM_035810798.1	LOC118409637
rna-XM_035810801.1	LOC118409637
rna-XM_035810797.1	LOC118409637
rna-XM_035802725.1	LOC118403865
rna-XM_035802705.1	LOC118403846
rna-XM_035802733.1	LOC118403879
rna-XM_035802678.1	LOC118403823
rna-XM_035802686.1	LOC118403823
rna-XM_035802694.1	LOC118403823
rna-XM_035802743.1	LOC118403887
rna-XM_035802755.1	LOC118403896
rna-XM_035802767.1	LOC118403904
rna-XM_035802573.1	LOC118403769
rna-XM_035802592.1	LOC118403769
rna-XM_035802600.1	LOC118403769
rna-XM_035802585.1	LOC118403769
rna-XM_035802616.1	LOC118403769
rna-XM_035802608.1	LOC118403769
rna-XM_035802666.1	LOC118403769
rna-XM_035802634.1	LOC118403769
rna-XM_035802655.1	LOC118403769
rna-XM_035802625.1	LOC118403769
rna-XM_035802645.1	LOC118403769
rna-XM_035802581.1	LOC118403769
rna-XM_035802718.1	LOC118403854
rna-XM_035802804.1	LOC118403920
rna-XM_035802796.1	LOC118403920
rna-XM_035802861.1	LOC118403959
rna-XM_035802870.1	LOC118403959
rna-XM_035802877.1	LOC118403970
rna-XM_035802815.1	LOC118403932
rna-XM_035802827.1	LOC118403941
rna-XM_035802834.1	LOC118403941
rna-XM_035809959.1	LOC118409094
rna-XM_035802849.1	LOC118403954
rna-XM_035802880.1	LOC118403985
rna-XM_035811091.1	LOC118409786
rna-XM_035811090.1	LOC118409786
rna-XM_035811092.1	LOC118409786
rna-XM_035810179.1	LOC118409287
rna-XM_035810566.1	LOC118409503
rna-XM_035810567.1	LOC118409504
rna-XM_035802501.1	LOC118403718
rna-XM_035810697.1	LOC118409580
rna-XM_035810700.1	LOC118409584
rna-XM_035810699.1	LOC118409584
rna-XM_035810708.1	LOC118409584
rna-XM_035810709.1	LOC118409584
rna-XM_035810710.1	LOC118409584
rna-XM_035810711.1	LOC118409584
rna-XM_035810702.1	LOC118409584
rna-XM_035810705.1	LOC118409584
rna-XM_035810704.1	LOC118409584
rna-XM_035810706.1	LOC118409584
rna-XM_035810703.1	LOC118409584
rna-XM_035810707.1	LOC118409584
rna-XM_035810698.1	LOC118409583
rna-XM_035811569.1	LOC118410084
rna-XM_035811568.1	LOC118410084
rna-XM_035811566.1	LOC118410084
rna-XM_035811565.1	LOC118410083
rna-XM_035803245.1	LOC118404214
rna-XM_035803228.1	LOC118404194
rna-XM_035803222.1	LOC118404194
rna-XM_035803236.1	LOC118404194
rna-XM_035809960.1	LOC118409095
rna-XM_035811513.1	LOC118410044
rna-XM_035811696.1	LOC118410165
rna-XM_035811697.1	LOC118410165
rna-XM_035811698.1	LOC118410165
rna-XM_035811691.1	LOC118410159
rna-XM_035812209.1	LOC118410471
rna-XM_035810481.1	LOC118409448
rna-XM_035810480.1	LOC118409448
rna-XM_035810482.1	LOC118409450
rna-XM_035810483.1	LOC118409451
rna-XM_035810484.1	LOC118409451
rna-XM_035810833.1	LOC118409659
rna-XM_035810834.1	LOC118409660
rna-XM_035811820.1	LOC118410262
rna-XM_035811053.1	LOC118409763
rna-XM_035811054.1	LOC118409763
rna-XM_035811715.1	LOC118410176
rna-XM_035811277.1	LOC118409903
rna-XM_035811276.1	LOC118409902
rna-XM_035811279.1	LOC118409904
rna-XM_035811278.1	LOC118409904
rna-XM_035811280.1	LOC118409904
rna-XM_035809961.1	LOC118409096
rna-XM_035811275.1	LOC118409901
rna-XM_035810653.1	LOC118409551
rna-XM_035810652.1	LOC118409550
rna-XM_035810769.1	LOC118409619
rna-XM_035810767.1	LOC118409618
rna-XM_035810768.1	LOC118409618
rna-XM_035807984.1	LOC118407503
rna-XM_035807971.1	LOC118407477
rna-XM_035807963.1	LOC118407477
rna-XM_035807948.1	LOC118407469
rna-XM_035809962.1	LOC118409097
rna-XM_035809963.1	LOC118409098
rna-XM_035807978.1	LOC118407491
rna-XM_035809964.1	LOC118409099
rna-XM_035810565.1	LOC118409502
rna-XM_035810564.1	LOC118409502
rna-XM_035810562.1	LOC118409501
rna-XM_035809965.1	LOC118409101
rna-XM_035811121.1	LOC118409801
rna-XM_035811122.1	LOC118409804
rna-XM_035811123.1	LOC118409804
rna-XM_035810440.1	LOC118409423
rna-XM_035810441.1	LOC118409423
rna-XM_035812072.1	LOC118410384
rna-XM_035812073.1	LOC118410384
rna-XM_035811890.1	LOC118410312
rna-XM_035810620.1	LOC118409531
rna-XM_035810617.1	LOC118409531
rna-XM_035810621.1	LOC118409531
rna-XM_035810619.1	LOC118409531
rna-XM_035810616.1	LOC118409531
rna-XM_035810618.1	LOC118409531
rna-XM_035810629.1	LOC118409532
rna-XM_035810625.1	LOC118409532
rna-XM_035810627.1	LOC118409532
rna-XM_035810626.1	LOC118409532
rna-XM_035810622.1	LOC118409532
rna-XM_035810623.1	LOC118409532
rna-XM_035810628.1	LOC118409532
rna-XM_035809966.1	LOC118409102
rna-XM_035809967.1	LOC118409103
rna-XM_035812084.1	LOC118410392
rna-XM_035812103.1	LOC118410405
rna-XM_035809969.1	LOC118409104
rna-XM_035812156.1	LOC118410434
rna-XM_035812158.1	LOC118410435
rna-XM_035812159.1	LOC118410436
rna-XM_035843156.1	LOC118431784
rna-XM_035843128.1	LOC118431784
rna-XM_035843145.1	LOC118431784
rna-XM_035843119.1	LOC118431784
rna-XM_035843136.1	LOC118431784
rna-XM_035843171.1	LOC118431803
rna-XM_035810129.1	LOC118409252
rna-XM_035810130.1	LOC118409253
rna-XM_035810127.1	LOC118409250
rna-XM_035810128.1	LOC118409251
rna-XM_035805867.1	LOC118406008
rna-XM_035805780.1	LOC118405914
rna-XM_035805772.1	LOC118405914
rna-XM_035805787.1	LOC118405914
rna-XM_035805767.1	LOC118405914
rna-XM_035805932.1	LOC118406069
rna-XM_035809970.1	LOC118409105
rna-XM_035805750.1	LOC118405911
rna-XM_035809971.1	LOC118409106
rna-XM_035805903.1	LOC118406045
rna-XM_035805911.1	LOC118406045
rna-XM_035805847.1	LOC118405990
rna-XM_035805882.1	LOC118406024
rna-XM_035805942.1	LOC118406079
rna-XM_035805893.1	LOC118406035
rna-XM_035805818.1	LOC118405962
rna-XM_035805825.1	LOC118405962
rna-XM_035805836.1	LOC118405979
rna-XM_035805953.1	LOC118406089
rna-XM_035805809.1	LOC118405940
rna-XM_035805802.1	LOC118405940
rna-XM_035805796.1	LOC118405940
rna-XM_035809972.1	LOC118409107
rna-XM_035805965.1	LOC118406098
rna-XM_035805977.1	LOC118406107
rna-XM_035805920.1	LOC118406060
rna-XM_035805857.1	LOC118405999
rna-XM_035805057.1	LOC118405551
rna-XM_035805066.1	LOC118405551
rna-XM_035805096.1	LOC118405551
rna-XM_035805085.1	LOC118405551
rna-XM_035805074.1	LOC118405551
rna-XM_035805105.1	LOC118405551
rna-XM_035805137.1	LOC118405586
rna-XM_035805144.1	LOC118405593
rna-XM_035809973.1	LOC118409108
rna-XM_035809974.1	LOC118409109
rna-XM_035809975.1	LOC118409110
rna-XM_035805130.1	LOC118405577
rna-XM_035805118.1	LOC118405568
rna-XM_035812189.1	LOC118410457
rna-XM_035809977.1	LOC118409111
rna-XM_035812440.1	LOC118410648
rna-XM_035811273.1	LOC118409900
rna-XM_035809978.1	LOC118409112
rna-XM_035809979.1	LOC118409113
rna-XM_035809980.1	LOC118409114
rna-XM_035810730.1	LOC118409598
rna-XM_035810729.1	LOC118409597
rna-XM_035810728.1	LOC118409597
rna-XM_035812376.1	LOC118410600
rna-XM_035809981.1	LOC118409115
rna-XM_035844449.1	LOC118432811
rna-XM_035844442.1	LOC118432811
rna-XM_035844434.1	LOC118432811
rna-XM_035801478.1	LOC118403038
rna-XM_035809982.1	LOC118409116
rna-XM_035844466.1	LOC118432844
rna-XM_035801509.1	LOC118403069
rna-XM_035809983.1	LOC118409117
rna-XM_035801536.1	LOC118403085
rna-XM_035844423.1	LOC118432800
rna-XM_035809985.1	LOC118409118
rna-XM_035801498.1	LOC118403058
rna-XM_035844412.1	LOC118432789
rna-XM_035801468.1	LOC118403028
rna-XM_035844379.1	LOC118432759
rna-XM_035801522.1	LOC118403078
rna-XM_035801458.1	LOC118403012
rna-XM_035801451.1	LOC118403012
rna-XM_035844401.1	LOC118432778
rna-XM_035801489.1	LOC118403049
rna-XM_035844390.1	LOC118432767
rna-XM_035844367.1	LOC118432750
rna-XM_035844354.1	LOC118432741
rna-XM_035809986.1	LOC118409119
rna-XM_035811947.1	LOC118410331
rna-XM_035809987.1	LOC118409120
rna-XM_035809988.1	LOC118409121
rna-XM_035811453.1	LOC118410007
rna-XM_035811125.1	LOC118409806
rna-XM_035811128.1	LOC118409808
rna-XM_035809989.1	LOC118409122
rna-XM_035809990.1	LOC118409123
rna-XM_035809992.1	LOC118409124
rna-XM_035809993.1	LOC118409125
rna-XM_035811127.1	LOC118409807
rna-XM_035811126.1	LOC118409807
rna-XM_035809994.1	LOC118409126
rna-XM_035809995.1	LOC118409127
rna-XM_035809996.1	LOC118409128
rna-XM_035812477.1	LOC118410672
rna-XM_035812476.1	LOC118410672
rna-XM_035810822.1	LOC118409652
rna-XM_035810823.1	LOC118409653
rna-XM_035812161.1	LOC118410437
rna-XM_035812160.1	LOC118410437
rna-XM_035811560.1	LOC118410078
rna-XM_035812207.1	LOC118410469
rna-XM_035812204.1	LOC118410468
rna-XM_035812203.1	LOC118410468
rna-XM_035812202.1	LOC118410468
rna-XM_035812205.1	LOC118410468
rna-XM_035812201.1	LOC118410468
rna-XM_035812199.1	LOC118410466
rna-XM_035812200.1	LOC118410467
rna-XM_035810180.1	LOC118409288
rna-XM_035810183.1	LOC118409288
rna-XM_035810184.1	LOC118409288
rna-XM_035810181.1	LOC118409288
rna-XM_035812361.1	LOC118410584
rna-XM_035810279.1	LOC118409327
rna-XM_035810280.1	LOC118409327
rna-XM_035810281.1	LOC118409328
rna-XM_035812005.1	LOC118410342
rna-XM_035811404.1	LOC118409978
rna-XM_035808048.1	LOC118407565
rna-XM_035808059.1	LOC118407565
rna-XM_035808069.1	LOC118407565
rna-XM_035808099.1	LOC118407600
rna-XM_035809997.1	LOC118409129
rna-XM_035808079.1	LOC118407578
rna-XM_035809998.1	LOC118409130
rna-XM_035808111.1	LOC118407608
rna-XM_035808087.1	LOC118407589
rna-XM_035812042.1	LOC118410360
rna-XM_035812030.1	LOC118410352
rna-XM_035812028.1	LOC118410352
rna-XM_035812033.1	LOC118410352
rna-XM_035812032.1	LOC118410352
rna-XM_035812029.1	LOC118410352
rna-XM_035812055.1	LOC118410368
rna-XM_035812041.1	LOC118410359
rna-XM_035812040.1	LOC118410358
rna-XM_035812059.1	LOC118410371
rna-XM_035810000.1	LOC118409131
rna-XM_035812053.1	LOC118410366
rna-XM_035812044.1	LOC118410361
rna-XM_035810001.1	LOC118409132
rna-XM_035812062.1	LOC118410373
rna-XM_035812036.1	LOC118410353
rna-XM_035812034.1	LOC118410353
rna-XM_035812035.1	LOC118410353
rna-XM_035812017.1	LOC118410351
rna-XM_035812021.1	LOC118410351
rna-XM_035812016.1	LOC118410351
rna-XM_035812018.1	LOC118410351
rna-XM_035812015.1	LOC118410351
rna-XM_035812014.1	LOC118410351
rna-XM_035812020.1	LOC118410351
rna-XM_035812024.1	LOC118410351
rna-XM_035812023.1	LOC118410351
rna-XM_035812022.1	LOC118410351
rna-XM_035812026.1	LOC118410351
rna-XM_035812027.1	LOC118410351
rna-XM_035812065.1	LOC118410375
rna-XM_035812063.1	LOC118410374
rna-XM_035812057.1	LOC118410369
rna-XM_035812066.1	LOC118410376
rna-XM_035812038.1	LOC118410355
rna-XM_035812054.1	LOC118410367
rna-XM_035812052.1	LOC118410364
rna-XM_035812051.1	LOC118410364
rna-XM_035812050.1	LOC118410364
rna-XM_035810002.1	LOC118409133
rna-XM_035812060.1	LOC118410372
rna-XM_035812061.1	LOC118410372
rna-XM_035812058.1	LOC118410370
rna-XM_035812039.1	LOC118410356
rna-XM_035812037.1	LOC118410354
rna-XM_035812068.1	LOC118410378
rna-XM_035812067.1	LOC118410377
rna-XM_035812070.1	LOC118410380
rna-XM_035812045.1	LOC118410362
rna-XM_035812069.1	LOC118410379
rna-XM_035810003.1	LOC118409134
rna-XM_035812046.1	LOC118410363
rna-XM_035812047.1	LOC118410363
rna-XM_035812049.1	LOC118410363
rna-XM_035812048.1	LOC118410363
rna-XM_035810004.1	LOC118409135
rna-XM_035812006.1	LOC118410343
rna-XM_035810835.1	LOC118409662
rna-XM_035810836.1	LOC118409663
rna-XM_035811088.1	LOC118409785
rna-XM_035810856.1	LOC118409672
rna-XM_035810506.1	LOC118409467
rna-XM_035810507.1	LOC118409467
rna-XM_035810505.1	LOC118409465
rna-XM_035810504.1	LOC118409465
rna-XM_035811900.1	LOC118410317
rna-XM_035810006.1	LOC118409136
rna-XM_035811901.1	LOC118410318
rna-XM_035812344.1	LOC118410572
rna-XM_035812082.1	LOC118410391
rna-XM_035812083.1	LOC118410391
rna-XM_035811838.1	LOC118410278
rna-XM_035810490.1	LOC118409456
rna-XM_035810491.1	LOC118409457
rna-XM_035810492.1	LOC118409457
rna-XM_035804090.1	LOC118404741
rna-XM_035804084.1	LOC118404741
rna-XM_035804122.1	LOC118404741
rna-XM_035804070.1	LOC118404741
rna-XM_035804128.1	LOC118404741
rna-XM_035804114.1	LOC118404741
rna-XM_035804078.1	LOC118404741
rna-XM_035804106.1	LOC118404741
rna-XM_035804062.1	LOC118404741
rna-XM_035804096.1	LOC118404741
rna-XM_035812349.1	LOC118410576
rna-XM_035812345.1	LOC118410573
rna-XM_035812346.1	LOC118410573
rna-XM_035812347.1	LOC118410573
rna-XM_035812348.1	LOC118410573
rna-XM_035811819.1	LOC118410261
rna-XM_035811849.1	LOC118410287
rna-XM_035810224.1	LOC118409301
rna-XM_035810677.1	LOC118409569
rna-XM_035810678.1	LOC118409569
rna-XM_035811008.1	LOC118409730
rna-XM_035811007.1	LOC118409730
rna-XM_035811010.1	LOC118409730
rna-XM_035811009.1	LOC118409730
rna-XM_035811006.1	LOC118409729
rna-XM_035811005.1	LOC118409729
rna-XM_035811004.1	LOC118409729
rna-XM_035811017.1	LOC118409735
rna-XM_035811018.1	LOC118409735
rna-XM_035810987.1	LOC118409718
rna-XM_035811024.1	LOC118409741
rna-XM_035811020.1	LOC118409738
rna-XM_035810945.1	LOC118409702
rna-XM_035810986.1	LOC118409717
rna-XM_035810941.1	LOC118409699
rna-XM_035810994.1	LOC118409722
rna-XM_035810983.1	LOC118409715
rna-XM_035810989.1	LOC118409720
rna-XM_035810933.1	LOC118409696
rna-XM_035810932.1	LOC118409696
rna-XM_035810911.1	LOC118409688
rna-XM_035810912.1	LOC118409688
rna-XM_035811013.1	LOC118409732
rna-XM_035810007.1	LOC118409138
rna-XM_035811000.1	LOC118409726
rna-XM_035811002.1	LOC118409726
rna-XM_035810894.1	LOC118409687
rna-XM_035810908.1	LOC118409687
rna-XM_035810906.1	LOC118409687
rna-XM_035810904.1	LOC118409687
rna-XM_035810907.1	LOC118409687
rna-XM_035810905.1	LOC118409687
rna-XM_035810903.1	LOC118409687
rna-XM_035810896.1	LOC118409687
rna-XM_035810901.1	LOC118409687
rna-XM_035810900.1	LOC118409687
rna-XM_035810895.1	LOC118409687
rna-XM_035810897.1	LOC118409687
rna-XM_035810898.1	LOC118409687
rna-XM_035810893.1	LOC118409687
rna-XM_035810902.1	LOC118409687
rna-XM_035810999.1	LOC118409725
rna-XM_035811023.1	LOC118409740
rna-XM_035810952.1	LOC118409704
rna-XM_035810953.1	LOC118409704
rna-XM_035810951.1	LOC118409704
rna-XM_035810948.1	LOC118409704
rna-XM_035810949.1	LOC118409704
rna-XM_035810954.1	LOC118409704
rna-XM_035810950.1	LOC118409704
rna-XM_035810968.1	LOC118409711
rna-XM_035810919.1	LOC118409690
rna-XM_035810921.1	LOC118409690
rna-XM_035810922.1	LOC118409690
rna-XM_035810008.1	LOC118409140
rna-XM_035810918.1	LOC118409689
rna-XM_035810913.1	LOC118409689
rna-XM_035810917.1	LOC118409689
rna-XM_035810914.1	LOC118409689
rna-XM_035810915.1	LOC118409689
rna-XM_035810916.1	LOC118409689
rna-XM_035810970.1	LOC118409713
rna-XM_035810972.1	LOC118409713
rna-XM_035810971.1	LOC118409713
rna-XM_035810988.1	LOC118409719
rna-XM_035810997.1	LOC118409723
rna-XM_035810995.1	LOC118409723
rna-XM_035810996.1	LOC118409723
rna-XM_035810985.1	LOC118409716
rna-XM_035810009.1	LOC118409141
rna-XM_035811019.1	LOC118409737
rna-XM_035811012.1	LOC118409731
rna-XM_035810939.1	LOC118409698
rna-XM_035810937.1	LOC118409698
rna-XM_035810936.1	LOC118409698
rna-XM_035810935.1	LOC118409698
rna-XM_035810940.1	LOC118409698
rna-XM_035811029.1	LOC118409746
rna-XM_035811030.1	LOC118409746
rna-XM_035810962.1	LOC118409706
rna-XM_035810944.1	LOC118409701
rna-XM_035810943.1	LOC118409701
rna-XM_035811035.1	LOC118409751
rna-XM_035810927.1	LOC118409693
rna-XM_035810946.1	LOC118409703
rna-XM_035811025.1	LOC118409742
rna-XM_035810010.1	LOC118409142
rna-XM_035810991.1	LOC118409721
rna-XM_035810992.1	LOC118409721
rna-XM_035810990.1	LOC118409721
rna-XM_035810942.1	LOC118409700
rna-XM_035810012.1	LOC118409143
rna-XM_035810013.1	LOC118409144
rna-XM_035811014.1	LOC118409733
rna-XM_035811015.1	LOC118409734
rna-XM_035811016.1	LOC118409734
rna-XM_035810014.1	LOC118409145
rna-XM_035811031.1	LOC118409748
rna-XM_035810015.1	LOC118409146
