Orthogroup	ORYLA	XENTR
OG0001524	ORYLA00012, ORYLA05046	XENTR09548
OG0001524	ORYLA12443	XENTR00484
OG0001525	ORYLA17631	XENTR12515, XENTR12514
OG0001526	ORYLA17247, ORYLA02495	XENTR01289, XENTR17681
OG0001526	ORYLA16611	XENTR16198
OG0001527	ORYLA02867	XENTR01509
OG0001527	ORYLA20388, ORYLA20389	XENTR15735
OG0001528	ORYLA07415	XENTR17324
OG0001528	ORYLA09313, ORYLA06618	XENTR04419
OG0001529	ORYLA13719	XENTR02811
OG0001529	ORYLA14481	XENTR02810
OG0001530	ORYLA05079	XENTR13543
OG0001530	ORYLA18041	XENTR10562
OG0001531	ORYLA04648	XENTR12449
OG0001531	ORYLA13539	XENTR11571
OG0001531	ORYLA01320, ORYLA03926	XENTR08724
OG0001532	ORYLA16027	XENTR11612
OG0001532	ORYLA07446	XENTR16708
OG0001532	ORYLA06821	XENTR06237
OG0001533	ORYLA09911, ORYLA08628	XENTR07080
OG0001533	ORYLA09442	XENTR17861
OG0001534	ORYLA16536, ORYLA07761	XENTR05627, XENTR06763
OG0001534	ORYLA07727, ORYLA07726	XENTR05628
OG0001536	ORYLA05223	XENTR00181
OG0001536	ORYLA02265	XENTR02934
OG0001540	ORYLA03129, ORYLA04127	XENTR06044
OG0001540	ORYLA05896, ORYLA05897, ORYLA01923	XENTR15232, XENTR15233
OG0001540	ORYLA04273, ORYLA03214	XENTR13906
OG0001545	ORYLA02532	XENTR08623
OG0001545	ORYLA14957	XENTR05315
OG0001545	ORYLA05722	XENTR18196
OG0001546	ORYLA05229	XENTR05092
OG0001549	ORYLA14761, ORYLA11227	XENTR06613
OG0001549	ORYLA13790	XENTR07982
OG0001549	ORYLA13679	XENTR02588
OG0001550	ORYLA06718, ORYLA09149	XENTR12624
OG0001550	ORYLA04848	XENTR05520
OG0001552	ORYLA13846	XENTR07028
OG0001552	ORYLA13771	XENTR07027
OG0001553	ORYLA08070, ORYLA04977	XENTR09430
OG0001553	ORYLA03887	XENTR09742
OG0001554	ORYLA07551	XENTR05924
OG0001556	ORYLA12555	XENTR12703
OG0001556	ORYLA11319, ORYLA10498	XENTR11716
OG0001556	ORYLA04339	XENTR14115
OG0001557	ORYLA12490	XENTR11819
OG0001558	ORYLA02757, ORYLA18032, ORYLA19384	XENTR06488
OG0001559	ORYLA05417	XENTR13444
OG0001559	ORYLA10089	XENTR09039
OG0001559	ORYLA04343	XENTR06623
OG0001560	ORYLA18790	XENTR12473
OG0001560	ORYLA13615	XENTR04353
OG0001560	ORYLA18890	XENTR13870, XENTR12299
OG0001561	ORYLA15919	XENTR16133
OG0001561	ORYLA15392, ORYLA13862	XENTR07954
OG0001561	ORYLA10938	XENTR01341
OG0001562	ORYLA12829	XENTR03271
OG0001564	ORYLA13495	XENTR03255
OG0001564	ORYLA03594, ORYLA01019	XENTR05932
OG0001565	ORYLA05573, ORYLA05572	XENTR14497
OG0001565	ORYLA07675, ORYLA06237	XENTR12160
OG0001566	ORYLA13548	XENTR04955
OG0001568	ORYLA17084	XENTR05615
OG0001569	ORYLA12265, ORYLA09574	XENTR02711
OG0001569	ORYLA00969	XENTR00703, XENTR00702
OG0001570	ORYLA03800	XENTR05431
OG0001572	ORYLA04283	XENTR14408
OG0001572	ORYLA15272	XENTR03742
OG0001573	ORYLA20104	XENTR03987
OG0001573	ORYLA02801	XENTR08694
OG0001574	ORYLA00590, ORYLA16507	XENTR01390
OG0001574	ORYLA08178, ORYLA16646	XENTR06575
OG0001574	ORYLA05807	XENTR11497, XENTR11496
OG0001575	ORYLA17836	XENTR14038, XENTR14037
OG0001575	ORYLA13898, ORYLA15934	XENTR16150
OG0001576	ORYLA02374	XENTR15048
OG0001576	ORYLA12205	XENTR13227
OG0001577	ORYLA17371	XENTR02240
OG0001578	ORYLA17727	XENTR01969
OG0001578	ORYLA00011	XENTR09544
OG0001579	ORYLA07879	XENTR06690
OG0001580	ORYLA14282	XENTR13327
OG0001581	ORYLA10772	XENTR07619, XENTR15249
OG0001582	ORYLA04090	XENTR07708
OG0001582	ORYLA03534	XENTR17762
OG0001582	ORYLA17772	XENTR01173
OG0001583	ORYLA20413	XENTR11561
OG0001583	ORYLA00738	XENTR14641
OG0001584	ORYLA13120	XENTR09628, XENTR09629
OG0001586	ORYLA08329, ORYLA07286, ORYLA04323, ORYLA04324, ORYLA07285, ORYLA14697, ORYLA06465	XENTR02275, XENTR02269, XENTR02270, XENTR02273, XENTR02271, XENTR02272, XENTR02268, XENTR17443
OG0001586	ORYLA06268	XENTR06970
OG0001589	ORYLA16530	XENTR11338
OG0001590	ORYLA12337	XENTR10428
OG0001591	ORYLA01533	XENTR15863, XENTR18380
OG0001591	ORYLA14099, ORYLA17531	XENTR18910, XENTR14328
OG0001592	ORYLA01973	XENTR11243
OG0001593	ORYLA00447	XENTR08681, XENTR08680
OG0001593	ORYLA12153, ORYLA12152	XENTR02666
OG0001593	ORYLA19629, ORYLA01620	XENTR11433
OG0001594	ORYLA04061	XENTR11402
OG0001596	ORYLA10881, ORYLA15329	XENTR18374
OG0001596	ORYLA13783, ORYLA15922	XENTR16155
OG0001596	ORYLA16032	XENTR06371
OG0001597	ORYLA18712	XENTR05372
OG0001597	ORYLA20326	XENTR10161
OG0001599	ORYLA16526, ORYLA16525, ORYLA16314	XENTR07390, XENTR07367
OG0001600	ORYLA01865, ORYLA01864, ORYLA10572	XENTR16112
OG0001600	ORYLA11507	XENTR13590
OG0001600	ORYLA06480	XENTR11793
OG0001602	ORYLA12114	XENTR04428
OG0001603	ORYLA02090	XENTR15113
OG0001603	ORYLA05894	XENTR12927
OG0001604	ORYLA07645	XENTR11091
OG0001604	ORYLA03242	XENTR13341
OG0001605	ORYLA07546, ORYLA06239, ORYLA15168, ORYLA19098	XENTR04606
OG0001606	ORYLA02818, ORYLA02816	XENTR08318
OG0001606	ORYLA08120	XENTR10494
OG0001607	ORYLA05944	XENTR12492
OG0001607	ORYLA03162, ORYLA04084	XENTR00637
OG0001607	ORYLA04548, ORYLA03279	XENTR02637
OG0001608	ORYLA06019	XENTR00220
OG0001608	ORYLA15351	XENTR05052
OG0001609	ORYLA09645	XENTR06189
OG0001609	ORYLA14062	XENTR11285
OG0001610	ORYLA10612	XENTR16107
OG0001610	ORYLA15888	XENTR10867
OG0001610	ORYLA05347, ORYLA01728	XENTR00221
OG0001611	ORYLA11820, ORYLA10639	XENTR13532
OG0001611	ORYLA00086, ORYLA05012	XENTR13440
OG0001611	ORYLA03043	XENTR02083
OG0001612	ORYLA09961	XENTR12835
OG0001612	ORYLA05310	XENTR11391
OG0001613	ORYLA04006, ORYLA00826	XENTR00997
OG0001614	ORYLA06852	XENTR03364
OG0001614	ORYLA00725	XENTR09810
OG0001615	ORYLA15214	XENTR04468
OG0001615	ORYLA11232	XENTR16398
OG0001617	ORYLA14328, ORYLA14245	XENTR11229
OG0001617	ORYLA15099	XENTR17736
OG0001617	ORYLA19860	XENTR07959
OG0001619	ORYLA12181	XENTR08523
OG0001620	ORYLA05887	XENTR12935
OG0001620	ORYLA18071	XENTR17480
OG0001620	ORYLA06671, ORYLA13474	XENTR03941
OG0001621	ORYLA16707	XENTR01806
OG0001621	ORYLA16984, ORYLA07730	XENTR05633
OG0001622	ORYLA04887, ORYLA04886	XENTR13104
OG0001622	ORYLA17634	XENTR02280
OG0001623	ORYLA16924, ORYLA16923	XENTR17580
OG0001623	ORYLA18051	XENTR06152
OG0001624	ORYLA15861	XENTR07807
OG0001625	ORYLA12945	XENTR00351, XENTR00352
OG0001625	ORYLA00314, ORYLA07325	XENTR13943
OG0001627	ORYLA03953	XENTR13175
OG0001627	ORYLA10776	XENTR07907
OG0001628	ORYLA04697	XENTR01654
OG0001629	ORYLA13192	XENTR01307
OG0001629	ORYLA18012	XENTR12006
OG0001630	ORYLA20220	XENTR10092, XENTR10093
OG0001630	ORYLA09173	XENTR11323
OG0001630	ORYLA15131, ORYLA19441	XENTR18767
OG0001632	ORYLA13672	XENTR01250
OG0001632	ORYLA19419, ORYLA19418	XENTR01348
OG0001634	ORYLA02609	XENTR15612
OG0001634	ORYLA12522, ORYLA03396	XENTR11998
OG0001635	ORYLA01259	XENTR14373
OG0001636	ORYLA19951	XENTR00472
OG0001638	ORYLA04380, ORYLA04381	XENTR01518
OG0001639	ORYLA14796, ORYLA14797, ORYLA12628	XENTR05276
OG0001639	ORYLA12981	XENTR13285, XENTR13286
OG0001640	ORYLA11015, ORYLA14721	XENTR02367
OG0001640	ORYLA16043	XENTR10463
OG0001640	ORYLA14203	XENTR11286
OG0001641	ORYLA16416, ORYLA07882, ORYLA08892, ORYLA06223	XENTR14307
OG0001642	ORYLA07681, ORYLA02864, ORYLA07682, ORYLA02865	XENTR14535
OG0001643	ORYLA06241	XENTR18601
OG0001643	ORYLA03825	XENTR05703, XENTR05702
OG0001644	ORYLA05371	XENTR02166
OG0001645	ORYLA09673, ORYLA08608	XENTR12345
OG0001645	ORYLA08607	XENTR12346
OG0001645	ORYLA00205	XENTR17188
OG0001645	ORYLA06993, ORYLA13349	XENTR03387
OG0001646	ORYLA07909, ORYLA16380	XENTR14678
OG0001646	ORYLA17337	XENTR01950
OG0001646	ORYLA14117, ORYLA17976	XENTR13912
OG0001651	ORYLA07721, ORYLA05077	XENTR14299
OG0001651	ORYLA02543	XENTR16608
OG0001652	ORYLA10454	XENTR13535
OG0001653	ORYLA17508, ORYLA02619	XENTR11019
OG0001654	ORYLA05273	XENTR17243
OG0001654	ORYLA18745	XENTR09614
OG0001655	ORYLA07526	XENTR03302
OG0001655	ORYLA08529	XENTR02328
OG0001655	ORYLA07560	XENTR08790, XENTR08791
OG0001657	ORYLA02690, ORYLA17570, ORYLA07401, ORYLA00511	XENTR17851
OG0001658	ORYLA20274, ORYLA16069	XENTR12967
OG0001659	ORYLA05429	XENTR05457
OG0001659	ORYLA10579	XENTR00169
OG0001660	ORYLA01347	XENTR13183
OG0001660	ORYLA07223	XENTR03454
OG0001660	ORYLA00950	XENTR14380
OG0001661	ORYLA09181	XENTR10294
OG0001661	ORYLA09179	XENTR10421
OG0001662	ORYLA03581	XENTR08476
OG0001662	ORYLA03609	XENTR03671
OG0001662	ORYLA17855	XENTR14025
OG0001663	ORYLA16035	XENTR18540, XENTR18541
OG0001664	ORYLA13462	XENTR00344, XENTR00343
OG0001664	ORYLA17083	XENTR11452
OG0001664	ORYLA02772	XENTR14760
OG0001665	ORYLA17183	XENTR01674
OG0001665	ORYLA00789	XENTR10394
OG0001666	ORYLA08798	XENTR09349
OG0001667	ORYLA06157	XENTR12439
OG0001667	ORYLA15447	XENTR07091
OG0001668	ORYLA18819	XENTR00151
OG0001669	ORYLA01982	XENTR13897, XENTR13898
OG0001669	ORYLA11696	XENTR12725
OG0001671	ORYLA14195, ORYLA15872	XENTR08372
OG0001672	ORYLA09041	XENTR03686
OG0001672	ORYLA09875	XENTR05392
OG0001672	ORYLA08234, ORYLA01794	XENTR14798
OG0001673	ORYLA10157	XENTR02411
OG0001674	ORYLA14951	XENTR05318
OG0001674	ORYLA02498	XENTR08311, XENTR08310, XENTR08309
OG0001675	ORYLA05453	XENTR05024
OG0001675	ORYLA11313, ORYLA08776	XENTR15538
OG0001676	ORYLA18322	XENTR08921
OG0001676	ORYLA12813, ORYLA12814, ORYLA06876	XENTR08096
OG0001677	ORYLA17546	XENTR06345
OG0001678	ORYLA06156, ORYLA02076	XENTR12440
OG0001678	ORYLA20082	XENTR04156
OG0001680	ORYLA10183	XENTR07200
OG0001680	ORYLA03488	XENTR11670
OG0001682	ORYLA08622	XENTR12019
OG0001682	ORYLA08623	XENTR18099
OG0001683	ORYLA04284, ORYLA01459	XENTR14409
OG0001683	ORYLA19884	XENTR05463
OG0001683	ORYLA11775, ORYLA05306	XENTR11397
OG0001684	ORYLA06104	XENTR12235
OG0001684	ORYLA13071	XENTR00429
OG0001685	ORYLA01166	XENTR03486, XENTR03485
OG0001686	ORYLA17568	XENTR10802
OG0001686	ORYLA04444	XENTR10341
OG0001686	ORYLA02411	XENTR11738
OG0001686	ORYLA00739	XENTR03714
OG0001687	ORYLA04791, ORYLA04792	XENTR07300
OG0001688	ORYLA00323, ORYLA07463	XENTR12165, XENTR12164
OG0001688	ORYLA03207	XENTR17332
OG0001689	ORYLA03490	XENTR06536
OG0001689	ORYLA17599	XENTR01151, XENTR01152
OG0001690	ORYLA06791	XENTR07789
OG0001691	ORYLA08257	XENTR19286
OG0001691	ORYLA17862	XENTR00789
OG0001692	ORYLA13375	XENTR00015
OG0001692	ORYLA02392, ORYLA18112	XENTR04738
OG0001694	ORYLA08168	XENTR07593
OG0001694	ORYLA18983	XENTR06610
OG0001694	ORYLA20142, ORYLA13856	XENTR07039
OG0001696	ORYLA11202	XENTR08939
OG0001696	ORYLA18960	XENTR12073
OG0001696	ORYLA19513, ORYLA19974	XENTR12074
OG0001698	ORYLA08427	XENTR18270
OG0001699	ORYLA17210	XENTR01688, XENTR01687
OG0001699	ORYLA08884	XENTR17709
OG0001703	ORYLA15210	XENTR02667
OG0001704	ORYLA20149, ORYLA20150	XENTR03806, XENTR03805
OG0001706	ORYLA07656	XENTR05262
OG0001706	ORYLA04248	XENTR06974
OG0001706	ORYLA19896	XENTR05263
OG0001707	ORYLA07066	XENTR04513
OG0001709	ORYLA13292, ORYLA03908	XENTR06407, XENTR13040, XENTR18243, XENTR18244, XENTR13039, XENTR06408
OG0001710	ORYLA15328	XENTR16784
OG0001710	ORYLA15921	XENTR16154
OG0001711	ORYLA07542	XENTR06620
OG0001711	ORYLA05249, ORYLA10094	XENTR13096
OG0001712	ORYLA00426	XENTR05564
OG0001712	ORYLA17941, ORYLA17942	XENTR02704
OG0001713	ORYLA15056	XENTR06081
OG0001714	ORYLA16824	XENTR03907
OG0001714	ORYLA04974, ORYLA00085	XENTR16567
OG0001716	ORYLA13966, ORYLA09032	XENTR15426
OG0001718	ORYLA11821	XENTR03869
OG0001720	ORYLA03696	XENTR17421, XENTR17422
OG0001720	ORYLA17602	XENTR01149
OG0001721	ORYLA10588	XENTR07868
OG0001721	ORYLA10236	XENTR08455
OG0001722	ORYLA11864	XENTR16834
OG0001723	ORYLA00996	XENTR02045
OG0001723	ORYLA13525	XENTR09068
OG0001724	ORYLA11809, ORYLA10380	XENTR07871
OG0001725	ORYLA04457	XENTR03645
OG0001725	ORYLA08083	XENTR08140
OG0001726	ORYLA03053, ORYLA10084	XENTR10952
OG0001727	ORYLA10153	XENTR02406
OG0001727	ORYLA05228	XENTR00200, XENTR00201
OG0001728	ORYLA12189	XENTR08116
OG0001728	ORYLA17408	XENTR00572
OG0001729	ORYLA14767	XENTR02877
OG0001729	ORYLA15537, ORYLA15536	XENTR02809
OG0001730	ORYLA13643	XENTR00053
OG0001730	ORYLA07155, ORYLA12919	XENTR16791
OG0001731	ORYLA14034, ORYLA15987	XENTR15747
OG0001732	ORYLA09571	XENTR09057
OG0001733	ORYLA07298, ORYLA10783	XENTR07919
OG0001734	ORYLA14862, ORYLA14864, ORYLA14863	XENTR17630
OG0001735	ORYLA06604	XENTR05402
OG0001735	ORYLA16438	XENTR16930
OG0001736	ORYLA12393	XENTR10208
OG0001736	ORYLA08854	XENTR16350
OG0001737	ORYLA09096, ORYLA15864	XENTR19032
OG0001737	ORYLA09451	XENTR11412
OG0001737	ORYLA10634	XENTR12766
OG0001738	ORYLA07956, ORYLA17190, ORYLA20286	XENTR14124
OG0001738	ORYLA15090	XENTR16771
OG0001739	ORYLA10963	XENTR13668
OG0001739	ORYLA18962	XENTR18284
OG0001740	ORYLA12361	XENTR17497
OG0001740	ORYLA10944	XENTR16779
OG0001742	ORYLA18982	XENTR08778, XENTR18760
OG0001744	ORYLA09763, ORYLA08558	XENTR04185
OG0001744	ORYLA15746	XENTR06221
OG0001745	ORYLA05955	XENTR12852
OG0001745	ORYLA11397	XENTR09624
OG0001746	ORYLA14699	XENTR17012
OG0001747	ORYLA08806	XENTR01108
OG0001747	ORYLA03619	XENTR03213, XENTR03209, XENTR03208, XENTR03210, XENTR03212, XENTR03211, XENTR03203, XENTR03204
OG0001748	ORYLA17755	XENTR02210
OG0001749	ORYLA00160	XENTR08701
OG0001749	ORYLA09933	XENTR03971
OG0001749	ORYLA01258	XENTR14372
OG0001750	ORYLA06217, ORYLA08897	XENTR13062
OG0001750	ORYLA15569, ORYLA13931	XENTR03762
OG0001750	ORYLA19595	XENTR06525
OG0001751	ORYLA01215	XENTR09761, XENTR08965
OG0001752	ORYLA13620	XENTR05862, XENTR05863
OG0001752	ORYLA12406	XENTR10279
OG0001754	ORYLA07269, ORYLA05313	XENTR11387
OG0001754	ORYLA17472	XENTR05086
OG0001755	ORYLA15127	XENTR09873
OG0001756	ORYLA00755	XENTR08856
OG0001756	ORYLA17359	XENTR02230
OG0001757	ORYLA11442	XENTR14855
OG0001757	ORYLA10659	XENTR13413
OG0001758	ORYLA03462	XENTR07703, XENTR07702
OG0001759	ORYLA18126	XENTR08864
OG0001760	ORYLA11294	XENTR10103
OG0001760	ORYLA14142	XENTR11122
OG0001768	ORYLA20282	XENTR02663
OG0001768	ORYLA17484	XENTR00583
OG0001769	ORYLA08055	XENTR12819
OG0001769	ORYLA10120	XENTR13309
OG0001770	ORYLA09431	XENTR05192
OG0001770	ORYLA04288	XENTR05256
OG0001770	ORYLA20466	XENTR09738
OG0001772	ORYLA10773	XENTR14857
OG0001774	ORYLA14081	XENTR17983
OG0001774	ORYLA16202, ORYLA15721	XENTR10461
OG0001775	ORYLA13002, ORYLA06854	XENTR08314, XENTR15724
OG0001776	ORYLA01283	XENTR15841
OG0001776	ORYLA00187	XENTR08652
OG0001776	ORYLA17756, ORYLA17757	XENTR01913
OG0001778	ORYLA07489, ORYLA06734	XENTR16949, XENTR16948
OG0001779	ORYLA14807	XENTR10429, XENTR10432
OG0001780	ORYLA17927	XENTR00800
OG0001780	ORYLA04994	XENTR12607
OG0001781	ORYLA08227	XENTR01701
OG0001781	ORYLA06078	XENTR12943
OG0001782	ORYLA18054	XENTR03438
OG0001782	ORYLA19932	XENTR07561
OG0001783	ORYLA07986	XENTR01760
OG0001783	ORYLA00232	XENTR09127
OG0001785	ORYLA09491	XENTR09347
OG0001787	ORYLA19846	XENTR16345
OG0001787	ORYLA10342, ORYLA10343	XENTR13689
OG0001788	ORYLA19734, ORYLA11480, ORYLA11481, ORYLA19732	XENTR05179
OG0001789	ORYLA02324	XENTR01158
OG0001789	ORYLA04307	XENTR11105
OG0001790	ORYLA05921	XENTR08234
OG0001792	ORYLA13176	XENTR11934, XENTR11933
OG0001794	ORYLA15320, ORYLA11150	XENTR10714
OG0001796	ORYLA16176	XENTR03008
OG0001796	ORYLA09059	XENTR09342
OG0001797	ORYLA01495	XENTR07443
OG0001798	ORYLA13003	XENTR16775
OG0001798	ORYLA14657	XENTR10051
OG0001799	ORYLA03255	XENTR03523
OG0001799	ORYLA17548, ORYLA02347	XENTR06340
OG0001800	ORYLA14219, ORYLA15432	XENTR11113
OG0001800	ORYLA15366, ORYLA10948	XENTR10796
OG0001801	ORYLA18818	XENTR07950
OG0001801	ORYLA12359	XENTR17423, XENTR17424
OG0001801	ORYLA14693	XENTR15974
OG0001801	ORYLA15401	XENTR07415
OG0001803	ORYLA02678, ORYLA17743	XENTR06469
OG0001803	ORYLA19912, ORYLA05073	XENTR14813
OG0001803	ORYLA18163, ORYLA02796	XENTR04331
OG0001804	ORYLA06834	XENTR12189
OG0001804	ORYLA04357, ORYLA17967, ORYLA02762	XENTR00869
OG0001805	ORYLA10965	XENTR07066
OG0001805	ORYLA12084	XENTR17499
OG0001806	ORYLA10915	XENTR00733
OG0001806	ORYLA15675	XENTR02566
OG0001806	ORYLA13682	XENTR02565
OG0001807	ORYLA05933, ORYLA16459	XENTR12261
OG0001808	ORYLA17292	XENTR15385
OG0001808	ORYLA13236	XENTR00368
OG0001809	ORYLA02735	XENTR09671
OG0001809	ORYLA13184	XENTR00098
OG0001809	ORYLA10311	XENTR00099
OG0001810	ORYLA06154	XENTR11814
OG0001811	ORYLA16199	XENTR07229
OG0001812	ORYLA03723	XENTR13693
OG0001813	ORYLA12935, ORYLA10326	XENTR07439
OG0001813	ORYLA02444	XENTR05815
OG0001813	ORYLA14644, ORYLA12037	XENTR01472
OG0001814	ORYLA05930, ORYLA16454	XENTR12256
OG0001814	ORYLA06026	XENTR09203
OG0001815	ORYLA03402	XENTR11999
OG0001815	ORYLA05240	XENTR16038
OG0001815	ORYLA10747	XENTR02397
OG0001816	ORYLA13139, ORYLA07019	XENTR12357
OG0001816	ORYLA02394	XENTR04741
OG0001817	ORYLA08003	XENTR01799
OG0001817	ORYLA16327, ORYLA08302	XENTR07383
OG0001817	ORYLA15458	XENTR11210
OG0001817	ORYLA01870	XENTR16361, XENTR16279, XENTR19231, XENTR07609
OG0001818	ORYLA11838, ORYLA11837	XENTR08496, XENTR08495, XENTR08497
OG0001818	ORYLA11436	XENTR16571
OG0001819	ORYLA05649	XENTR03393
OG0001819	ORYLA09809	XENTR03154
OG0001820	ORYLA15137	XENTR11735
OG0001820	ORYLA00455	XENTR11739
OG0001820	ORYLA05274	XENTR08919
OG0001821	ORYLA00628	XENTR04786
OG0001822	ORYLA18184	XENTR17740
OG0001822	ORYLA19993, ORYLA19992	XENTR10879
OG0001823	ORYLA14970	XENTR01462
OG0001823	ORYLA17491	XENTR05709
OG0001824	ORYLA10466	XENTR12094
OG0001824	ORYLA01084	XENTR14540
OG0001825	ORYLA02212	XENTR01399
OG0001826	ORYLA03516, ORYLA06910	XENTR08576
OG0001826	ORYLA01354	XENTR11916
OG0001827	ORYLA02464	XENTR06795
OG0001828	ORYLA06034	XENTR16952
OG0001829	ORYLA12444	XENTR00483
OG0001829	ORYLA12440, ORYLA15164	XENTR14302
OG0001830	ORYLA07064	XENTR04509
OG0001830	ORYLA11486, ORYLA10821	XENTR16727
OG0001831	ORYLA08008	XENTR18275
OG0001831	ORYLA00245, ORYLA16802	XENTR17969
OG0001832	ORYLA07968	XENTR16823
OG0001832	ORYLA14636	XENTR01410
OG0001834	ORYLA08750	XENTR08408
OG0001834	ORYLA09292	XENTR02906
OG0001835	ORYLA15119	XENTR09853
OG0001838	ORYLA17914	XENTR08833, XENTR00012
OG0001841	ORYLA02969	XENTR13939, XENTR13940
OG0001841	ORYLA17448, ORYLA02968	XENTR13938
OG0001841	ORYLA02404	XENTR12150
OG0001841	ORYLA06625	XENTR00336
OG0001841	ORYLA06626	XENTR00337
OG0001846	ORYLA11365	XENTR18639
OG0001846	ORYLA15507, ORYLA16054	XENTR07601
OG0001848	ORYLA08901	XENTR14304
OG0001848	ORYLA07830	XENTR15790
OG0001849	ORYLA14379	XENTR05212
OG0001849	ORYLA16183	XENTR05214, XENTR06882
OG0001850	ORYLA10331	XENTR05476
OG0001850	ORYLA11301	XENTR03640
OG0001851	ORYLA01760	XENTR10410
OG0001852	ORYLA18631	XENTR14319
OG0001852	ORYLA13708	XENTR08373
OG0001854	ORYLA16103	XENTR07106, XENTR07105
OG0001855	ORYLA07983	XENTR01758
OG0001855	ORYLA16277	XENTR10522
OG0001856	ORYLA16776	XENTR00941
OG0001856	ORYLA19763, ORYLA16649	XENTR09781
OG0001856	ORYLA05796	XENTR05676, XENTR05677
OG0001857	ORYLA11526	XENTR18087
OG0001857	ORYLA06439	XENTR13066
OG0001858	ORYLA18116, ORYLA02339	XENTR01943
OG0001858	ORYLA04986	XENTR14436
OG0001859	ORYLA06640	XENTR03936
OG0001859	ORYLA10626	XENTR08444
OG0001860	ORYLA19940	XENTR18593
OG0001860	ORYLA17170	XENTR07653, XENTR05422
OG0001861	ORYLA11459	XENTR05532
OG0001862	ORYLA07146, ORYLA19049	XENTR05039
OG0001862	ORYLA12703, ORYLA14986	XENTR12303, XENTR03115
OG0001863	ORYLA06538	XENTR01885
OG0001864	ORYLA07070	XENTR04517
OG0001864	ORYLA16075, ORYLA16207	XENTR13336
OG0001865	ORYLA03907, ORYLA01237	XENTR06410
OG0001866	ORYLA04054	XENTR00166, XENTR11409
OG0001867	ORYLA07816	XENTR18201
OG0001868	ORYLA06312, ORYLA09323	XENTR12422
OG0001869	ORYLA15633, ORYLA15632	XENTR12915
OG0001870	ORYLA05456	XENTR05017
OG0001870	ORYLA10638, ORYLA01844	XENTR12751
OG0001870	ORYLA00025	XENTR08077, XENTR08078
OG0001871	ORYLA03159	XENTR04383
OG0001871	ORYLA01450	XENTR14454, XENTR14455
OG0001872	ORYLA09482	XENTR09061
OG0001872	ORYLA10208	XENTR13642
OG0001873	ORYLA10266	XENTR11870
OG0001874	ORYLA12280	XENTR08894
OG0001875	ORYLA06827	XENTR05396
OG0001875	ORYLA10648	XENTR05593
OG0001876	ORYLA11984, ORYLA10386	XENTR06060
OG0001877	ORYLA10467	XENTR12095
OG0001877	ORYLA19662	XENTR17619
OG0001877	ORYLA11760	XENTR15404
OG0001878	ORYLA03187, ORYLA04029	XENTR04362
OG0001878	ORYLA00382	XENTR05516
OG0001879	ORYLA17628	XENTR12513
OG0001881	ORYLA10831	XENTR16627
OG0001881	ORYLA14617, ORYLA12349	XENTR17045
OG0001881	ORYLA14230	XENTR12268
OG0001882	ORYLA16431, ORYLA07846	XENTR06860, XENTR06863
OG0001882	ORYLA12733	XENTR05412
OG0001883	ORYLA17009	XENTR04807
OG0001883	ORYLA00236, ORYLA16790	XENTR13720
OG0001884	ORYLA09005	XENTR13203
OG0001884	ORYLA16174	XENTR03005
OG0001886	ORYLA02452	XENTR06797
OG0001886	ORYLA13546	XENTR15392
OG0001887	ORYLA03916	XENTR06427
OG0001887	ORYLA09506, ORYLA12286	XENTR00912
OG0001887	ORYLA01263	XENTR12585
OG0001888	ORYLA00275, ORYLA17072	XENTR17512
OG0001888	ORYLA19725	XENTR15191
OG0001889	ORYLA16885	XENTR13126
OG0001889	ORYLA00705, ORYLA16809	XENTR01850
OG0001890	ORYLA15342	XENTR14057
OG0001890	ORYLA14441, ORYLA16143	XENTR07419
OG0001890	ORYLA12479	XENTR17098
OG0001892	ORYLA18473	XENTR13540
OG0001892	ORYLA09393	XENTR15160
OG0001892	ORYLA18474	XENTR13541
OG0001893	ORYLA06077, ORYLA06076, ORYLA06075, ORYLA01672	XENTR15523
OG0001894	ORYLA00188	XENTR08653
OG0001895	ORYLA06292	XENTR16129
OG0001896	ORYLA05593, ORYLA01899	XENTR11746
OG0001896	ORYLA02843	XENTR06164
OG0001896	ORYLA13583	XENTR03942
OG0001897	ORYLA05736	XENTR16598
OG0001897	ORYLA13601	XENTR13280
OG0001897	ORYLA02517	XENTR09183
OG0001898	ORYLA10133	XENTR15118
OG0001899	ORYLA01077	XENTR09469
OG0001900	ORYLA03382	XENTR02100
OG0001901	ORYLA19871, ORYLA00531	XENTR03557
OG0001901	ORYLA04049	XENTR18345
OG0001903	ORYLA12493	XENTR07494
OG0001905	ORYLA07296, ORYLA00380	XENTR14157
OG0001905	ORYLA16830, ORYLA07933	XENTR17951
OG0001905	ORYLA02671	XENTR01202
OG0001906	ORYLA12111, ORYLA14658	XENTR10052
OG0001906	ORYLA00898, ORYLA10646	XENTR04278
OG0001906	ORYLA13013, ORYLA06861	XENTR10632
OG0001907	ORYLA14145	XENTR02461
OG0001907	ORYLA20114	XENTR09954
OG0001907	ORYLA11406, ORYLA19728	XENTR14351
OG0001907	ORYLA01988, ORYLA20404	XENTR13006
OG0001913	ORYLA14825	XENTR01451
OG0001914	ORYLA18385	XENTR06764
OG0001915	ORYLA08820	XENTR06298
OG0001916	ORYLA10085	XENTR10953
OG0001916	ORYLA03497	XENTR12336
OG0001917	ORYLA13447	XENTR00340
OG0001917	ORYLA00851	XENTR11451
OG0001917	ORYLA19219	XENTR14754
