Orthogroup	ORYLA	SACKO_ok
OG0000106	ORYLA05764, ORYLA14913, ORYLA14914	SACKO_31163, SACKO_03309, SACKO_31157, SACKO_05024, SACKO_19089, SACKO_19090, SACKO_26319
OG0000108	ORYLA11649, ORYLA11648, ORYLA16478, ORYLA16477	SACKO_05297
OG0000108	ORYLA20108, ORYLA16484, ORYLA08061, ORYLA07077, ORYLA15731, ORYLA13754	SACKO_23326
OG0000111	ORYLA16810, ORYLA16333, ORYLA00657, ORYLA18197, ORYLA16684, ORYLA01366, ORYLA07106, ORYLA09236, ORYLA01992, ORYLA04883, ORYLA16219	SACKO_16656
OG0000113	ORYLA17645, ORYLA13433	SACKO_14235, SACKO_07253, SACKO_22562, SACKO_28107, SACKO_25640, SACKO_27005
OG0000113	ORYLA10897, ORYLA10893, ORYLA10892, ORYLA10894, ORYLA10895, ORYLA10896	SACKO_09021
OG0000113	ORYLA15283	SACKO_08824, SACKO_32049, SACKO_03802, SACKO_24392, SACKO_25438, SACKO_24416, SACKO_01082
OG0000114	ORYLA00753, ORYLA04661, ORYLA14079, ORYLA02708, ORYLA14069, ORYLA20181, ORYLA17626, ORYLA17625, ORYLA15653	SACKO_05497, SACKO_05499, SACKO_05519
OG0000116	ORYLA09389	SACKO_18613, SACKO_08085, SACKO_18612, SACKO_18615, SACKO_03400, SACKO_03390
OG0000116	ORYLA19541	SACKO_31632
OG0000117	ORYLA15132	SACKO_32122
OG0000119	ORYLA06828, ORYLA09873, ORYLA13916, ORYLA00923, ORYLA07823	SACKO_14170
OG0000119	ORYLA09647, ORYLA14223, ORYLA16119, ORYLA05654	SACKO_22937, SACKO_22948, SACKO_22971
OG0000119	ORYLA09477, ORYLA05169	SACKO_28303
OG0000120	ORYLA14915	SACKO_09614, SACKO_22704
OG0000121	ORYLA00510, ORYLA01379, ORYLA07858	SACKO_13416, SACKO_17485, SACKO_17484, SACKO_03657
OG0000121	ORYLA06690, ORYLA06688	SACKO_15163, SACKO_26268, SACKO_32139, SACKO_01099, SACKO_22905, SACKO_28129, SACKO_02275
OG0000122	ORYLA07892, ORYLA16400, ORYLA09254, ORYLA06471	SACKO_31419
OG0000123	ORYLA19007, ORYLA01318, ORYLA03924, ORYLA00364	SACKO_13259
OG0000123	ORYLA07863, ORYLA17749, ORYLA01334, ORYLA03949	SACKO_30225
OG0000123	ORYLA18505, ORYLA02793, ORYLA01508	SACKO_06537
OG0000123	ORYLA04317, ORYLA01144	SACKO_24348, SACKO_30793, SACKO_27811, SACKO_31897
OG0000124	ORYLA04499, ORYLA01264	SACKO_33754, SACKO_22345
OG0000124	ORYLA16732	SACKO_19309
OG0000124	ORYLA05871, ORYLA01892, ORYLA14227, ORYLA16018, ORYLA14228, ORYLA16019	SACKO_18436, SACKO_18432
OG0000124	ORYLA04689	SACKO_28600, SACKO_28595
OG0000124	ORYLA11954, ORYLA03395, ORYLA00019, ORYLA12516	SACKO_02327
OG0000125	ORYLA06139, ORYLA15763, ORYLA14369	SACKO_05896
OG0000125	ORYLA01994, ORYLA06133, ORYLA07833, ORYLA15765, ORYLA14368	SACKO_18622
OG0000125	ORYLA01977, ORYLA08228, ORYLA17147	SACKO_17275
OG0000125	ORYLA12115	SACKO_21397, SACKO_06987
OG0000126	ORYLA08773, ORYLA09545, ORYLA01000	SACKO_30837
OG0000126	ORYLA02839	SACKO_27653
OG0000126	ORYLA09118	SACKO_09501
OG0000127	ORYLA09546, ORYLA01017, ORYLA13298	SACKO_08426
OG0000127	ORYLA18247, ORYLA09922	SACKO_08394
OG0000127	ORYLA05476, ORYLA10382	SACKO_07799
OG0000127	ORYLA11714, ORYLA16210, ORYLA09241, ORYLA09240	SACKO_21491
OG0000127	ORYLA16687, ORYLA17012, ORYLA18446, ORYLA16683	SACKO_20351
OG0000128	ORYLA03587	SACKO_21605, SACKO_14613
OG0000129	ORYLA19656, ORYLA05200, ORYLA05199, ORYLA05198, ORYLA07545, ORYLA18786, ORYLA11464, ORYLA10766	SACKO_00164
OG0000129	ORYLA04565, ORYLA03107, ORYLA04189, ORYLA04190, ORYLA07452	SACKO_17443
OG0000130	ORYLA06999, ORYLA11637, ORYLA11367	SACKO_01253, SACKO_03874
OG0000131	ORYLA02651, ORYLA17218	SACKO_07703, SACKO_07705
OG0000131	ORYLA07842, ORYLA07843, ORYLA07841, ORYLA07898, ORYLA12828	SACKO_15194, SACKO_24290, SACKO_24313, SACKO_18924, SACKO_24307, SACKO_24292, SACKO_20765
OG0000132	ORYLA13789	SACKO_02565
OG0000132	ORYLA03852, ORYLA04393, ORYLA00046, ORYLA00081, ORYLA00043	SACKO_03725, SACKO_03718, SACKO_03729, SACKO_03732, SACKO_03727, SACKO_15011, SACKO_05386, SACKO_28049
OG0000132	ORYLA08009	SACKO_26256, SACKO_00485
OG0000133	ORYLA00265, ORYLA00686, ORYLA17015, ORYLA10172, ORYLA10173, ORYLA00363, ORYLA00362, ORYLA18060, ORYLA18105, ORYLA18069, ORYLA18695, ORYLA09247, ORYLA19563, ORYLA19564, ORYLA19562, ORYLA10721, ORYLA03547	SACKO_27248, SACKO_22010, SACKO_01398, SACKO_30346, SACKO_01385, SACKO_30367, SACKO_30343, SACKO_30332, SACKO_30344, SACKO_30349, SACKO_30360, SACKO_30351, SACKO_27310, SACKO_01384, SACKO_04858, SACKO_04857
OG0000136	ORYLA05588, ORYLA07175, ORYLA19480	SACKO_00704
OG0000137	ORYLA01561, ORYLA05405, ORYLA11449, ORYLA01560	SACKO_15706, SACKO_03335
OG0000137	ORYLA06196, ORYLA16275	SACKO_14791, SACKO_24679, SACKO_26787, SACKO_26762, SACKO_21535, SACKO_21490
OG0000137	ORYLA11370, ORYLA08706	SACKO_08934, SACKO_08979, SACKO_08926
OG0000138	ORYLA01485, ORYLA09635, ORYLA18456, ORYLA18666, ORYLA16939	SACKO_00400, SACKO_04318, SACKO_14692, SACKO_21911, SACKO_33765, SACKO_18808, SACKO_05982, SACKO_30763, SACKO_24209, SACKO_19833, SACKO_14706, SACKO_28654, SACKO_17254, SACKO_29497, SACKO_33018, SACKO_32259, SACKO_04228, SACKO_17796, SACKO_19297, SACKO_17801
OG0000139	ORYLA03997	SACKO_27972, SACKO_01854, SACKO_11499, SACKO_13298, SACKO_11505, SACKO_11502
OG0000140	ORYLA08885	SACKO_32492
OG0000141	ORYLA12784, ORYLA10524, ORYLA18451	SACKO_17562, SACKO_17573
OG0000141	ORYLA15273	SACKO_11362, SACKO_23023
OG0000142	ORYLA18004, ORYLA10671, ORYLA16620, ORYLA01917, ORYLA05889	SACKO_02155
OG0000145	ORYLA18233, ORYLA19202	SACKO_20968
OG0000147	ORYLA06944, ORYLA12833, ORYLA15636	SACKO_09609, SACKO_09597
OG0000147	ORYLA05633, ORYLA11702, ORYLA12687, ORYLA12688	SACKO_29987
OG0000147	ORYLA13100, ORYLA13101	SACKO_25321
OG0000147	ORYLA18182	SACKO_18080
OG0000147	ORYLA10192	SACKO_06120
OG0000148	ORYLA15726, ORYLA20251, ORYLA14206, ORYLA15625, ORYLA10888, ORYLA14723, ORYLA14171	SACKO_07198, SACKO_01163
OG0000148	ORYLA15624, ORYLA14208, ORYLA14207, ORYLA14204, ORYLA15626, ORYLA03132, ORYLA14172, ORYLA10887, ORYLA14722	SACKO_01164
OG0000149	ORYLA17290, ORYLA17651, ORYLA17652	SACKO_25876, SACKO_25874
OG0000149	ORYLA15235, ORYLA15236, ORYLA12701, ORYLA20319	SACKO_25452, SACKO_33731, SACKO_25477, SACKO_31812, SACKO_01160, SACKO_10629, SACKO_25873, SACKO_24272, SACKO_00593
OG0000149	ORYLA19729	SACKO_01114
OG0000151	ORYLA00584, ORYLA16576, ORYLA02429, ORYLA18300, ORYLA01900, ORYLA08949	SACKO_19813
OG0000151	ORYLA01789, ORYLA08191, ORYLA17153, ORYLA15978, ORYLA13920, ORYLA08402, ORYLA09669	SACKO_07713
OG0000151	ORYLA02467, ORYLA17249, ORYLA13261	SACKO_18655
OG0000153	ORYLA07634, ORYLA07633, ORYLA07635, ORYLA07636, ORYLA05578, ORYLA05577, ORYLA07896, ORYLA07897, ORYLA07844, ORYLA07894	SACKO_00954, SACKO_19748, SACKO_24572, SACKO_05002, SACKO_05021
OG0000154	ORYLA18264	SACKO_01624
OG0000154	ORYLA15514, ORYLA15513, ORYLA15515, ORYLA15516	SACKO_01949, SACKO_01942, SACKO_01951, SACKO_31611
OG0000154	ORYLA18107, ORYLA04056, ORYLA00974	SACKO_30029
OG0000155	ORYLA11669, ORYLA10177, ORYLA11879	SACKO_31592
OG0000155	ORYLA01962, ORYLA20370	SACKO_06509
OG0000157	ORYLA17521, ORYLA13610, ORYLA10318, ORYLA10319	SACKO_13943
OG0000157	ORYLA16681, ORYLA00723	SACKO_19300
OG0000157	ORYLA15189	SACKO_28274
OG0000158	ORYLA16215, ORYLA04882, ORYLA09237, ORYLA07104	SACKO_08920
OG0000159	ORYLA09075	SACKO_05468
OG0000159	ORYLA02590, ORYLA18122	SACKO_12615
OG0000160	ORYLA15840	SACKO_18893, SACKO_04388, SACKO_11262, SACKO_24189
OG0000160	ORYLA02669, ORYLA17886, ORYLA02668, ORYLA17884	SACKO_16994
OG0000163	ORYLA00631, ORYLA16749, ORYLA00152	SACKO_28728, SACKO_28760
OG0000163	ORYLA08374, ORYLA16276	SACKO_28733
OG0000163	ORYLA08243, ORYLA08244, ORYLA05623, ORYLA01820	SACKO_18542
OG0000164	ORYLA02097, ORYLA18775, ORYLA17709, ORYLA02317, ORYLA13180	SACKO_15470
OG0000165	ORYLA01443, ORYLA19505, ORYLA01245	SACKO_06825, SACKO_12757, SACKO_12759, SACKO_21193
OG0000166	ORYLA09960	SACKO_01793
OG0000166	ORYLA16752	SACKO_19780
OG0000166	ORYLA03503, ORYLA02712, ORYLA02713, ORYLA12775, ORYLA00549	SACKO_18225
OG0000168	ORYLA16346, ORYLA15128, ORYLA12100	SACKO_25971
OG0000168	ORYLA13628, ORYLA02944, ORYLA17507, ORYLA06652, ORYLA13431, ORYLA12906, ORYLA10223, ORYLA07700	SACKO_01287
OG0000169	ORYLA18751	SACKO_10602
OG0000171	ORYLA17814, ORYLA02334, ORYLA08117, ORYLA10775, ORYLA01499, ORYLA17815	SACKO_17743
OG0000171	ORYLA03475	SACKO_04473
OG0000171	ORYLA11273	SACKO_30895, SACKO_18626
OG0000172	ORYLA14905	SACKO_28037
OG0000172	ORYLA14355, ORYLA08506, ORYLA09443, ORYLA09676, ORYLA12248	SACKO_08175
OG0000172	ORYLA14003	SACKO_19254, SACKO_18480, SACKO_05104
OG0000174	ORYLA19814, ORYLA10779	SACKO_28192, SACKO_28201
OG0000175	ORYLA06318	SACKO_20858
OG0000175	ORYLA14503, ORYLA14504	SACKO_26661
OG0000179	ORYLA08077, ORYLA04985, ORYLA02338, ORYLA18117	SACKO_06450, SACKO_05905
OG0000179	ORYLA18062, ORYLA18061, ORYLA14649	SACKO_15469
OG0000179	ORYLA20422	SACKO_14493
OG0000179	ORYLA09852, ORYLA09146	SACKO_04822
OG0000180	ORYLA17830	SACKO_21622, SACKO_21614, SACKO_21606, SACKO_21611, SACKO_21612, SACKO_21608, SACKO_21625, SACKO_21602, SACKO_12452, SACKO_19707, SACKO_15868, SACKO_10450
OG0000180	ORYLA10201, ORYLA08835	SACKO_21610
OG0000180	ORYLA01448, ORYLA01304, ORYLA04174, ORYLA04081, ORYLA03160, ORYLA03933	SACKO_03905
OG0000181	ORYLA16498, ORYLA13742, ORYLA15752, ORYLA07049, ORYLA08335	SACKO_04152
OG0000181	ORYLA11594	SACKO_32918
OG0000182	ORYLA19632, ORYLA17681	SACKO_13611
OG0000183	ORYLA03838, ORYLA03086, ORYLA10707, ORYLA07386, ORYLA05009, ORYLA00092	SACKO_02174
OG0000183	ORYLA03426	SACKO_26873
OG0000184	ORYLA13442, ORYLA13444, ORYLA13443	SACKO_18335, SACKO_17629
OG0000185	ORYLA11527, ORYLA11528, ORYLA08516, ORYLA06434	SACKO_28399
OG0000185	ORYLA12658, ORYLA02266, ORYLA07574	SACKO_00274
OG0000185	ORYLA11753, ORYLA05335	SACKO_28410
OG0000187	ORYLA18399	SACKO_03443, SACKO_30898, SACKO_21814, SACKO_05007, SACKO_24863, SACKO_21816, SACKO_18998, SACKO_18270, SACKO_27479, SACKO_08997
OG0000190	ORYLA06271, ORYLA02455, ORYLA06273, ORYLA12967, ORYLA02454	SACKO_14522, SACKO_00368, SACKO_00373
OG0000192	ORYLA09752	SACKO_01682
OG0000192	ORYLA08947, ORYLA19527, ORYLA20454, ORYLA00818, ORYLA13158	SACKO_22597
OG0000192	ORYLA18141	SACKO_19499
OG0000192	ORYLA16694	SACKO_31547
OG0000193	ORYLA02650, ORYLA17280, ORYLA18753, ORYLA17279, ORYLA04135, ORYLA19839	SACKO_25908
OG0000194	ORYLA03335, ORYLA10209, ORYLA09317	SACKO_00029, SACKO_00051, SACKO_32303, SACKO_32313, SACKO_25043, SACKO_25042, SACKO_00049
OG0000195	ORYLA09172, ORYLA07416	SACKO_19025
OG0000197	ORYLA01697, ORYLA05763, ORYLA14664, ORYLA12127	SACKO_22226, SACKO_22224, SACKO_22174, SACKO_22266, SACKO_22140, SACKO_22156
OG0000197	ORYLA15638, ORYLA13839, ORYLA03794, ORYLA06819, ORYLA06817, ORYLA06818, ORYLA05867, ORYLA02119, ORYLA10283, ORYLA11398, ORYLA10168, ORYLA05652	SACKO_26257
OG0000200	ORYLA13420, ORYLA03633	SACKO_32070
OG0000201	ORYLA16516, ORYLA00614, ORYLA00794, ORYLA17010	SACKO_33320
OG0000201	ORYLA17554, ORYLA04556, ORYLA03543	SACKO_08895
OG0000201	ORYLA11410, ORYLA04401, ORYLA17966	SACKO_29729
OG0000202	ORYLA08109, ORYLA18114, ORYLA17987, ORYLA05097, ORYLA08265, ORYLA07710, ORYLA01328, ORYLA04936, ORYLA08130, ORYLA06184	SACKO_30211
OG0000203	ORYLA19611	SACKO_10536
OG0000203	ORYLA02186, ORYLA05651, ORYLA02226	SACKO_33009
OG0000203	ORYLA06336, ORYLA13132, ORYLA15645	SACKO_21607
OG0000204	ORYLA19568	SACKO_32823, SACKO_07430
OG0000204	ORYLA14833, ORYLA12329, ORYLA11040	SACKO_19755
OG0000204	ORYLA12759	SACKO_07433
OG0000205	ORYLA10735, ORYLA11823, ORYLA04847, ORYLA00096	SACKO_11367
OG0000205	ORYLA07839, ORYLA16466, ORYLA01806	SACKO_07102, SACKO_12864
OG0000205	ORYLA08887, ORYLA07906, ORYLA16386, ORYLA08645, ORYLA09823	SACKO_32641, SACKO_26211, SACKO_12929
OG0000206	ORYLA05181	SACKO_14797
OG0000207	ORYLA12926, ORYLA15852	SACKO_30239
OG0000208	ORYLA16091, ORYLA04477, ORYLA03969, ORYLA14541	SACKO_06806, SACKO_06801, SACKO_06805, SACKO_06827, SACKO_12788, SACKO_07539, SACKO_21983, SACKO_21989, SACKO_07554, SACKO_07549, SACKO_31156, SACKO_07529, SACKO_05740
OG0000211	ORYLA03809, ORYLA03810	SACKO_32655
OG0000211	ORYLA05322	SACKO_09451
OG0000211	ORYLA04972	SACKO_20445
OG0000211	ORYLA14089	SACKO_09187
OG0000211	ORYLA02476, ORYLA17530, ORYLA18617	SACKO_14823, SACKO_14809, SACKO_14837, SACKO_08705
OG0000211	ORYLA15118, ORYLA12450	SACKO_16984
OG0000213	ORYLA03846, ORYLA17582	SACKO_28195, SACKO_19628, SACKO_18218, SACKO_25054, SACKO_11573, SACKO_11555, SACKO_11569, SACKO_11583, SACKO_13186, SACKO_33242, SACKO_18177, SACKO_33230, SACKO_23621, SACKO_27705, SACKO_27723, SACKO_29988, SACKO_04534, SACKO_27699, SACKO_02934, SACKO_02927, SACKO_14305, SACKO_02939, SACKO_24389, SACKO_04536, SACKO_31159, SACKO_10249, SACKO_02493, SACKO_33958, SACKO_00738
OG0000215	ORYLA04441, ORYLA17376	SACKO_24652, SACKO_16614
OG0000216	ORYLA01656	SACKO_27452
OG0000218	ORYLA15885	SACKO_13048, SACKO_18813, SACKO_18841, SACKO_19249, SACKO_01440, SACKO_08052, SACKO_01447, SACKO_01430
OG0000221	ORYLA19844, ORYLA09679, ORYLA09153, ORYLA06716, ORYLA16420, ORYLA20056	SACKO_07311, SACKO_32418
OG0000221	ORYLA03306, ORYLA16226, ORYLA13864	SACKO_20289
OG0000221	ORYLA19366, ORYLA06146, ORYLA01810, ORYLA16468	SACKO_15443
OG0000223	ORYLA10038, ORYLA11518	SACKO_07484
OG0000225	ORYLA10962, ORYLA15835, ORYLA13765, ORYLA15534, ORYLA19091, ORYLA15739, ORYLA02794, ORYLA01507	SACKO_25492, SACKO_26675, SACKO_25518, SACKO_23391, SACKO_25483, SACKO_25473, SACKO_25501, SACKO_25456
OG0000226	ORYLA08515	SACKO_21639, SACKO_00395
OG0000227	ORYLA01974	SACKO_16510
OG0000227	ORYLA09705, ORYLA16473	SACKO_14267
OG0000227	ORYLA07142, ORYLA14920, ORYLA14919	SACKO_16493
OG0000227	ORYLA07005, ORYLA07006, ORYLA13332	SACKO_24661
OG0000228	ORYLA04088, ORYLA03535, ORYLA04089, ORYLA00004, ORYLA00005, ORYLA01119	SACKO_33161
OG0000228	ORYLA00170, ORYLA01127, ORYLA01126	SACKO_07614, SACKO_25155
OG0000229	ORYLA09346	SACKO_15646, SACKO_15650, SACKO_15659, SACKO_31947, SACKO_14243, SACKO_02834, SACKO_02833, SACKO_29261
OG0000230	ORYLA10690	SACKO_24726
OG0000230	ORYLA10640, ORYLA14849, ORYLA17562, ORYLA02696, ORYLA02695	SACKO_09121, SACKO_09814, SACKO_09818, SACKO_09815
OG0000231	ORYLA01387, ORYLA04281, ORYLA19832, ORYLA13508, ORYLA19448, ORYLA09456	SACKO_17320
OG0000231	ORYLA08962	SACKO_33888
OG0000233	ORYLA05663, ORYLA18003	SACKO_18656, SACKO_18643
OG0000234	ORYLA13000, ORYLA14105, ORYLA12637, ORYLA05772, ORYLA01693	SACKO_21028
OG0000234	ORYLA11249, ORYLA14751	SACKO_01549
OG0000235	ORYLA14889, ORYLA01167, ORYLA04027, ORYLA10002	SACKO_07025
OG0000235	ORYLA07335	SACKO_07031, SACKO_07024, SACKO_07029, SACKO_07026
OG0000236	ORYLA12896, ORYLA06350	SACKO_00233
OG0000236	ORYLA11551	SACKO_31312
OG0000238	ORYLA07768	SACKO_14320, SACKO_28194
OG0000238	ORYLA07061, ORYLA18743, ORYLA15964	SACKO_11714, SACKO_19006
OG0000238	ORYLA06983	SACKO_28313
OG0000239	ORYLA16412, ORYLA07887, ORYLA08904, ORYLA06616, ORYLA09375, ORYLA08385	SACKO_23050
OG0000239	ORYLA11432, ORYLA10759	SACKO_03853
OG0000239	ORYLA19462, ORYLA07829, ORYLA05627, ORYLA01800	SACKO_23070
OG0000240	ORYLA18684, ORYLA18226	SACKO_18260, SACKO_18199
OG0000242	ORYLA11284, ORYLA20306	SACKO_11564
OG0000242	ORYLA07965	SACKO_24398, SACKO_19170, SACKO_19165
OG0000242	ORYLA20204, ORYLA11050	SACKO_31437
OG0000244	ORYLA12391, ORYLA01756, ORYLA15173, ORYLA19456, ORYLA08925, ORYLA08923, ORYLA08924	SACKO_25569, SACKO_21049
OG0000245	ORYLA15217, ORYLA11246, ORYLA04509, ORYLA03682, ORYLA06224, ORYLA16414, ORYLA07883, ORYLA09803, ORYLA05566, ORYLA05567, ORYLA08317, ORYLA16849, ORYLA08043, ORYLA05783, ORYLA00278, ORYLA00279, ORYLA17013	SACKO_20346, SACKO_20359, SACKO_20349
OG0000246	ORYLA16344	SACKO_32904
OG0000246	ORYLA17250	SACKO_07496, SACKO_26312, SACKO_07493
OG0000248	ORYLA19716, ORYLA01732, ORYLA06052, ORYLA06051	SACKO_05978
OG0000250	ORYLA16891	SACKO_06222
OG0000250	ORYLA11002	SACKO_08487
OG0000251	ORYLA19579, ORYLA14495	SACKO_16959
OG0000251	ORYLA03531	SACKO_31103
OG0000251	ORYLA09347, ORYLA13883, ORYLA03324	SACKO_18952
OG0000255	ORYLA04331	SACKO_00039
OG0000255	ORYLA12113	SACKO_02560, SACKO_04653, SACKO_21059, SACKO_27247
OG0000256	ORYLA02742, ORYLA16602, ORYLA00877	SACKO_19804
OG0000256	ORYLA19550, ORYLA12202, ORYLA14805, ORYLA12201	SACKO_31234, SACKO_11114, SACKO_10962, SACKO_00717, SACKO_10964, SACKO_29212, SACKO_18022, SACKO_00855, SACKO_17003, SACKO_05084
OG0000257	ORYLA11428, ORYLA00194, ORYLA04615, ORYLA01083, ORYLA04202	SACKO_15321
OG0000258	ORYLA13731, ORYLA14055, ORYLA11238	SACKO_10833
OG0000258	ORYLA10418, ORYLA04818, ORYLA08148	SACKO_32411
OG0000259	ORYLA03307, ORYLA00956, ORYLA03309, ORYLA03308, ORYLA03323, ORYLA03315, ORYLA03642, ORYLA04173, ORYLA03317, ORYLA03318, ORYLA03312, ORYLA03322, ORYLA03310, ORYLA03314, ORYLA03313, ORYLA03311, ORYLA03321, ORYLA03320, ORYLA03319	SACKO_22682, SACKO_26999, SACKO_00545, SACKO_00544
OG0000260	ORYLA10907, ORYLA18428, ORYLA15874	SACKO_23657
OG0000260	ORYLA08131	SACKO_18171
OG0000261	ORYLA03331, ORYLA06905, ORYLA08763, ORYLA01049	SACKO_30848
OG0000263	ORYLA00024	SACKO_11637
OG0000265	ORYLA12872, ORYLA06630, ORYLA16609, ORYLA00871, ORYLA18135, ORYLA02583	SACKO_17354
OG0000265	ORYLA17739, ORYLA10912, ORYLA14726	SACKO_17458, SACKO_06245
OG0000266	ORYLA00700	SACKO_27992, SACKO_01423, SACKO_16650, SACKO_16595, SACKO_16641, SACKO_22439, SACKO_16630, SACKO_27988, SACKO_27996, SACKO_27981, SACKO_27979
OG0000266	ORYLA00565	SACKO_09729, SACKO_16601, SACKO_16590
OG0000268	ORYLA05672, ORYLA09801, ORYLA05671	SACKO_20817, SACKO_19604
OG0000269	ORYLA02548	SACKO_06422
OG0000270	ORYLA04819, ORYLA10416, ORYLA10417, ORYLA03104	SACKO_22265
OG0000270	ORYLA04109, ORYLA11496	SACKO_10346
OG0000270	ORYLA03400	SACKO_13731
OG0000272	ORYLA04557, ORYLA03537	SACKO_29715
OG0000272	ORYLA05346, ORYLA10396, ORYLA15887, ORYLA20158	SACKO_18346
OG0000273	ORYLA13171	SACKO_25860, SACKO_18590
OG0000273	ORYLA05785, ORYLA16265, ORYLA00791	SACKO_19268, SACKO_19256, SACKO_19271, SACKO_19295, SACKO_19266, SACKO_19252, SACKO_19263
OG0000273	ORYLA17595	SACKO_00732
OG0000273	ORYLA11307	SACKO_11419
OG0000275	ORYLA10602	SACKO_11935
OG0000275	ORYLA19424	SACKO_25759
OG0000275	ORYLA01109	SACKO_23614
OG0000275	ORYLA08098, ORYLA00342, ORYLA00341, ORYLA02599	SACKO_21462
OG0000276	ORYLA12948	SACKO_25211
OG0000276	ORYLA07457, ORYLA07458	SACKO_00244
OG0000277	ORYLA07913, ORYLA13592, ORYLA17906	SACKO_10207
OG0000277	ORYLA04770, ORYLA02631, ORYLA17515, ORYLA01293	SACKO_13321
OG0000278	ORYLA04407	SACKO_15807
OG0000278	ORYLA02326	SACKO_13664
OG0000278	ORYLA13179	SACKO_06388
OG0000278	ORYLA04766	SACKO_11366
OG0000280	ORYLA06577, ORYLA13201, ORYLA06120, ORYLA14981, ORYLA17698	SACKO_05086
OG0000280	ORYLA11520	SACKO_21917
OG0000280	ORYLA12009, ORYLA14903	SACKO_08611
OG0000281	ORYLA13690, ORYLA18802, ORYLA15942, ORYLA10808, ORYLA13337, ORYLA07002, ORYLA09322	SACKO_15665, SACKO_15682
OG0000281	ORYLA12563, ORYLA03894, ORYLA01378	SACKO_28155
OG0000282	ORYLA00210, ORYLA09022	SACKO_12850, SACKO_12863
OG0000282	ORYLA18951	SACKO_29302
OG0000282	ORYLA04706	SACKO_07792
OG0000282	ORYLA01496	SACKO_07779
OG0000282	ORYLA04826	SACKO_07698
OG0000284	ORYLA12966, ORYLA01651, ORYLA17103, ORYLA18256	SACKO_27406, SACKO_27401
OG0000284	ORYLA20455, ORYLA00383	SACKO_05744, SACKO_27435
OG0000285	ORYLA18449	SACKO_27700, SACKO_27727
OG0000286	ORYLA15344, ORYLA10848	SACKO_20288, SACKO_17631
OG0000286	ORYLA03638	SACKO_18102, SACKO_24666
OG0000286	ORYLA11097	SACKO_14873, SACKO_28861, SACKO_28860, SACKO_14870
OG0000288	ORYLA16173	SACKO_00022
OG0000288	ORYLA08853	SACKO_00017
OG0000289	ORYLA13565, ORYLA06948, ORYLA17464	SACKO_25627
OG0000289	ORYLA11776	SACKO_25538
OG0000290	ORYLA20080, ORYLA20081	SACKO_22064
OG0000295	ORYLA16746, ORYLA00613	SACKO_29580, SACKO_29578, SACKO_28240, SACKO_29581
OG0000296	ORYLA02357, ORYLA13209	SACKO_03886
OG0000296	ORYLA17335, ORYLA12148	SACKO_01856
OG0000296	ORYLA05484, ORYLA12730	SACKO_13390
OG0000297	ORYLA02364, ORYLA14934, ORYLA17528, ORYLA17276	SACKO_25277
OG0000299	ORYLA06308, ORYLA15623	SACKO_16759
OG0000300	ORYLA01942, ORYLA05122	SACKO_12404
OG0000300	ORYLA15284	SACKO_30124
OG0000301	ORYLA16651	SACKO_16617, SACKO_29682
OG0000301	ORYLA04812, ORYLA01309, ORYLA19598, ORYLA07696	SACKO_06456, SACKO_17860
OG0000301	ORYLA11071, ORYLA15337, ORYLA12907	SACKO_00105
OG0000301	ORYLA12506	SACKO_17869
OG0000302	ORYLA08419	SACKO_14674
OG0000303	ORYLA16302	SACKO_32886, SACKO_27038, SACKO_10765
OG0000305	ORYLA02167, ORYLA05631, ORYLA20085, ORYLA06691, ORYLA14370, ORYLA15761	SACKO_13147, SACKO_15287
OG0000306	ORYLA19413	SACKO_05951
OG0000307	ORYLA10706, ORYLA03839, ORYLA03084	SACKO_02179
OG0000307	ORYLA18993	SACKO_07086
OG0000307	ORYLA02300, ORYLA17392, ORYLA14634	SACKO_13262, SACKO_06407
OG0000308	ORYLA08644	SACKO_05538, SACKO_27953
OG0000308	ORYLA08982	SACKO_28262
OG0000309	ORYLA11241	SACKO_02717
OG0000309	ORYLA13779, ORYLA13780, ORYLA11255, ORYLA14051	SACKO_01715
OG0000310	ORYLA09618	SACKO_33497
OG0000312	ORYLA12072, ORYLA02919	SACKO_12716
OG0000312	ORYLA07558	SACKO_29942
OG0000312	ORYLA20410, ORYLA04032	SACKO_09512
OG0000313	ORYLA07713, ORYLA09993	SACKO_25102
OG0000313	ORYLA12846, ORYLA05854	SACKO_12413
OG0000314	ORYLA17105, ORYLA17107	SACKO_20267
OG0000315	ORYLA10390, ORYLA03355	SACKO_21990
OG0000315	ORYLA09757, ORYLA06311, ORYLA09200	SACKO_05539
OG0000315	ORYLA14332, ORYLA10891	SACKO_02387
OG0000316	ORYLA05028, ORYLA00489, ORYLA00488	SACKO_21373
OG0000316	ORYLA06812, ORYLA13482	SACKO_22473
OG0000317	ORYLA11482, ORYLA19885, ORYLA01724, ORYLA05343	SACKO_13987
OG0000319	ORYLA17421, ORYLA02486, ORYLA17422	SACKO_32883
OG0000321	ORYLA12958, ORYLA02627	SACKO_18163
OG0000321	ORYLA16703, ORYLA00623	SACKO_06201
OG0000321	ORYLA01005, ORYLA09493, ORYLA09170, ORYLA01006, ORYLA09494, ORYLA09171	SACKO_25342
OG0000322	ORYLA02330, ORYLA02329	SACKO_25809
OG0000323	ORYLA05750	SACKO_31194
OG0000323	ORYLA06414, ORYLA19842, ORYLA10008	SACKO_18533
OG0000325	ORYLA09822, ORYLA16463	SACKO_02602
