Orthogroup	AMPFI_ok	BRAFL
OG0001808	AMPFI_01463	bflo_26290
OG0001809	AMPFI_15697	bflo_16365
OG0001810	AMPFI_19617	bflo_04445
OG0001811	AMPFI_17459	bflo_00322
OG0001812	AMPFI_01183	bflo_13022
OG0001814	AMPFI_09086	bflo_02460
OG0001816	AMPFI_15030	bflo_25650
OG0001818	AMPFI_13689	bflo_13837, bflo_20690
OG0001819	AMPFI_01254	bflo_00271
OG0001820	AMPFI_19349	bflo_26893, bflo_08538
OG0001822	AMPFI_12887	bflo_12611
OG0001823	AMPFI_19202	bflo_07323, bflo_07199
OG0001824	AMPFI_19143	bflo_16526
OG0001824	AMPFI_02433	bflo_12159, bflo_09602
OG0001825	AMPFI_16509	bflo_05431
OG0001827	AMPFI_12500	bflo_16284
OG0001828	AMPFI_14487	bflo_18689
OG0001829	AMPFI_21635, AMPFI_14667	bflo_24896
OG0001830	AMPFI_00628	bflo_06356
OG0001831	AMPFI_22534, AMPFI_24544	bflo_22941
OG0001832	AMPFI_01169	bflo_11401
OG0001832	AMPFI_13912	bflo_07490
OG0001834	AMPFI_07413	bflo_18626
OG0001835	AMPFI_23564	bflo_02552
OG0001846	AMPFI_05493	bflo_05774
OG0001848	AMPFI_19061	bflo_00383
OG0001849	AMPFI_09620	bflo_25586
OG0001849	AMPFI_25919	bflo_18793
OG0001850	AMPFI_19567, AMPFI_02254	bflo_13727
OG0001851	AMPFI_25094	bflo_13107
OG0001852	AMPFI_09915	bflo_05001, bflo_15363
OG0001854	AMPFI_01259, AMPFI_13023, AMPFI_18179	bflo_22878
OG0001856	AMPFI_19562	bflo_22829, bflo_22828
OG0001857	AMPFI_05151	bflo_02847
OG0001858	AMPFI_25738	bflo_07097
OG0001859	AMPFI_00003	bflo_18129
OG0001860	AMPFI_06272	bflo_09180
OG0001861	AMPFI_05758	bflo_09384, bflo_09386
OG0001861	AMPFI_05546	bflo_09200
OG0001862	AMPFI_04345	bflo_06819
OG0001863	AMPFI_13121	bflo_07582
OG0001863	AMPFI_08387	bflo_25890
OG0001864	AMPFI_00388	bflo_14529
OG0001865	AMPFI_08697	bflo_14342
OG0001867	AMPFI_05628	bflo_23811
OG0001868	AMPFI_14717	bflo_13516
OG0001869	AMPFI_10638	bflo_24331
OG0001870	AMPFI_13982	bflo_01522
OG0001872	AMPFI_19147, AMPFI_00865	bflo_13155
OG0001872	AMPFI_20670	bflo_21779
OG0001873	AMPFI_03890	bflo_05374
OG0001874	AMPFI_11538	bflo_12062
OG0001875	AMPFI_04167	bflo_00268
OG0001875	AMPFI_06025	bflo_08517
OG0001876	AMPFI_19823	bflo_14517
OG0001876	AMPFI_19536, AMPFI_16540	bflo_14189
OG0001878	AMPFI_00022	bflo_14287
OG0001879	AMPFI_09991	bflo_20454
OG0001879	AMPFI_07049	bflo_23721
OG0001881	AMPFI_23664	bflo_09091
OG0001882	AMPFI_16163	bflo_19689, bflo_19803, bflo_21200, bflo_18174, bflo_19087
OG0001883	AMPFI_12079	bflo_23357
OG0001884	AMPFI_08790	bflo_13086
OG0001885	AMPFI_19913, AMPFI_03988, AMPFI_01777, AMPFI_16305, AMPFI_09142	bflo_16536, bflo_08500
OG0001886	AMPFI_21596	bflo_15916
OG0001888	AMPFI_06802	bflo_25627
OG0001889	AMPFI_19720, AMPFI_19857	bflo_22676
OG0001890	AMPFI_12534	bflo_09921
OG0001893	AMPFI_19478	bflo_15985
OG0001894	AMPFI_23829	bflo_09288
OG0001895	AMPFI_06234	bflo_13160
OG0001896	AMPFI_00391	bflo_15756
OG0001897	AMPFI_11385	bflo_05573
OG0001898	AMPFI_23331	bflo_13244
OG0001899	AMPFI_14699	bflo_07751
OG0001900	AMPFI_06753	bflo_11006
OG0001901	AMPFI_16364	bflo_14875
OG0001902	AMPFI_17690	bflo_26984, bflo_02075
OG0001903	AMPFI_22480	bflo_18870
OG0001913	AMPFI_20028	bflo_09229
OG0001914	AMPFI_03280	bflo_16891
OG0001914	AMPFI_16420	bflo_16307
OG0001914	AMPFI_23834	bflo_23119
OG0001915	AMPFI_24256	bflo_17895
OG0001916	AMPFI_05143	bflo_10960, bflo_10963
OG0001916	AMPFI_00220	bflo_10951
OG0001917	AMPFI_25940	bflo_25567
OG0001918	AMPFI_18720	bflo_18624
OG0001918	AMPFI_24620	bflo_21566
OG0001919	AMPFI_00805, AMPFI_03044	bflo_08312
OG0001919	AMPFI_20817	bflo_07415
OG0001920	AMPFI_08261	bflo_25845
OG0001922	AMPFI_02397, AMPFI_20909	bflo_21256
OG0001923	AMPFI_05606	bflo_25894
OG0001924	AMPFI_12225	bflo_17181, bflo_22369, bflo_09622, bflo_24311, bflo_21543, bflo_00498, bflo_26015, bflo_07961, bflo_04263, bflo_15315
OG0001925	AMPFI_11073, AMPFI_16226	bflo_26468
OG0001926	AMPFI_12255	bflo_26209
OG0001927	AMPFI_08028	bflo_10105
OG0001928	AMPFI_03201	bflo_01203
OG0001929	AMPFI_03571	bflo_25055
OG0001930	AMPFI_11064	bflo_05664
OG0001931	AMPFI_10100, AMPFI_04459, AMPFI_22434, AMPFI_19930	bflo_03766
OG0001932	AMPFI_22509	bflo_21308
OG0001933	AMPFI_06742	bflo_12762
OG0001934	AMPFI_10308	bflo_23095
OG0001935	AMPFI_16321	bflo_01494
OG0001935	AMPFI_05252	bflo_22557
OG0001936	AMPFI_09706	bflo_07929
OG0001936	AMPFI_20180	bflo_07010
OG0001937	AMPFI_25708	bflo_11989, bflo_11991, bflo_11771, bflo_00912, bflo_04479, bflo_04481
OG0001940	AMPFI_23874	bflo_20907
OG0001941	AMPFI_16836, AMPFI_00128, AMPFI_23257, AMPFI_25029, AMPFI_22977, AMPFI_02719	bflo_02167
OG0001943	AMPFI_17954	bflo_10186
OG0001944	AMPFI_11227	bflo_23198
OG0001945	AMPFI_00770	bflo_18022
OG0001946	AMPFI_08294	bflo_08444
OG0001947	AMPFI_19758	bflo_11420
OG0001948	AMPFI_02982	bflo_11056
OG0001949	AMPFI_14432	bflo_26707, bflo_03251
OG0001951	AMPFI_06568	bflo_00274
OG0001952	AMPFI_12492	bflo_06372
OG0001953	AMPFI_16409	bflo_22677
OG0001954	AMPFI_07951, AMPFI_04415, AMPFI_13272	bflo_21007, bflo_07549
OG0001956	AMPFI_19282, AMPFI_00676, AMPFI_14451, AMPFI_17056	bflo_06948
OG0001957	AMPFI_20892	bflo_03877
OG0001958	AMPFI_00496	bflo_01458
OG0001960	AMPFI_16239	bflo_24060
OG0001961	AMPFI_18694	bflo_02004
OG0001963	AMPFI_06610	bflo_03061
OG0001964	AMPFI_15416	bflo_21681, bflo_21674
OG0001965	AMPFI_25846	bflo_23145
OG0001966	AMPFI_23585, AMPFI_04379	bflo_13716, bflo_26347, bflo_26346, bflo_26253
OG0001967	AMPFI_04619	bflo_25323
OG0001968	AMPFI_03626	bflo_10774
OG0001968	AMPFI_02828	bflo_16081
OG0001969	AMPFI_20288	bflo_00277
OG0001970	AMPFI_00602	bflo_15659
OG0001971	AMPFI_13714	bflo_06955
OG0001972	AMPFI_15172	bflo_24069
OG0001973	AMPFI_13950	bflo_09379, bflo_09380
OG0001973	AMPFI_22159	bflo_21173, bflo_05772, bflo_04984, bflo_04963, bflo_04985, bflo_24058, bflo_04975, bflo_03165
OG0001974	AMPFI_21573	bflo_23457
OG0001975	AMPFI_25631	bflo_06446
OG0001975	AMPFI_25519	bflo_03198, bflo_03464, bflo_04083, bflo_02170, bflo_23782, bflo_22811, bflo_01629
OG0001985	AMPFI_00548	bflo_20379
OG0001986	AMPFI_06341	bflo_14597
OG0001987	AMPFI_15909	bflo_20994
OG0001988	AMPFI_17891	bflo_06652
OG0001989	AMPFI_13109	bflo_08917
OG0001990	AMPFI_22626, AMPFI_02181	bflo_06410
OG0001990	AMPFI_12158	bflo_06375
OG0001992	AMPFI_09449	bflo_11647
OG0001994	AMPFI_17060	bflo_19853
OG0001995	AMPFI_20262, AMPFI_23416, AMPFI_16632, AMPFI_16264, AMPFI_19775, AMPFI_06891, AMPFI_12847	bflo_13547
OG0001996	AMPFI_14803	bflo_25035
OG0001998	AMPFI_11941	bflo_20085
OG0002000	AMPFI_12151	bflo_26217
OG0002001	AMPFI_02709	bflo_00306
OG0002002	AMPFI_00081	bflo_18612
OG0002003	AMPFI_03786, AMPFI_24835	bflo_23282
OG0002004	AMPFI_21797	bflo_05932
OG0002004	AMPFI_00749	bflo_19112
OG0002005	AMPFI_08128	bflo_09388
OG0002006	AMPFI_06516	bflo_19600
OG0002007	AMPFI_11296	bflo_08081, bflo_26871
OG0002008	AMPFI_06546	bflo_07691
OG0002009	AMPFI_11951	bflo_06073
OG0002010	AMPFI_25840	bflo_23377
OG0002011	AMPFI_05538	bflo_13963
OG0002012	AMPFI_22305	bflo_20691
OG0002013	AMPFI_10559, AMPFI_10560	bflo_12622, bflo_17120, bflo_00734, bflo_03858, bflo_00561, bflo_00614
OG0002014	AMPFI_21176, AMPFI_02559	bflo_10880
OG0002015	AMPFI_07020	bflo_23014
OG0002016	AMPFI_07033	bflo_26862, bflo_07636
OG0002017	AMPFI_20559	bflo_24086
OG0002018	AMPFI_23650	bflo_15044
OG0002019	AMPFI_13164	bflo_19268
OG0002020	AMPFI_07498	bflo_09732
OG0002022	AMPFI_16019	bflo_16068, bflo_16757, bflo_15873
OG0002023	AMPFI_10310, AMPFI_25831	bflo_18908
OG0002024	AMPFI_12404	bflo_16686
OG0002025	AMPFI_15837	bflo_23452
OG0002026	AMPFI_07639	bflo_14327
OG0002027	AMPFI_12845	bflo_21258
OG0002028	AMPFI_05317	bflo_19599
OG0002029	AMPFI_14294	bflo_17549
OG0002030	AMPFI_02627	bflo_06088
OG0002031	AMPFI_08223	bflo_00323
OG0002032	AMPFI_07992	bflo_06420
OG0002033	AMPFI_21670, AMPFI_03570	bflo_00286
OG0002034	AMPFI_00248	bflo_12863
OG0002035	AMPFI_01549	bflo_26309
OG0002036	AMPFI_17675	bflo_21587
OG0002039	AMPFI_17657	bflo_07340
OG0002039	AMPFI_03294, AMPFI_21177	bflo_02306
OG0002041	AMPFI_04840, AMPFI_12430, AMPFI_09300	bflo_16624, bflo_16625, bflo_23798
OG0002042	AMPFI_06985	bflo_07574, bflo_19730, bflo_07576, bflo_08137
OG0002043	AMPFI_11574	bflo_06461
OG0002044	AMPFI_12742, AMPFI_20577	bflo_18388, bflo_18389, bflo_17735, bflo_16685
OG0002057	AMPFI_07261, AMPFI_19509	bflo_25207
OG0002059	AMPFI_12396	bflo_15701
OG0002060	AMPFI_08802	bflo_14027
OG0002061	AMPFI_12327	bflo_10018
OG0002062	AMPFI_20199	bflo_08319
OG0002063	AMPFI_24725	bflo_03409
OG0002064	AMPFI_02057	bflo_20424
OG0002064	AMPFI_04113	bflo_10713
OG0002065	AMPFI_25180	bflo_12280
OG0002066	AMPFI_11746	bflo_06745
OG0002067	AMPFI_16394	bflo_23122
OG0002068	AMPFI_21310	bflo_07817
OG0002069	AMPFI_07503, AMPFI_18734	bflo_01048
OG0002070	AMPFI_23708	bflo_15708
OG0002072	AMPFI_00894	bflo_01076
OG0002072	AMPFI_22281	bflo_23074
OG0002073	AMPFI_25365	bflo_05725
OG0002074	AMPFI_01458	bflo_10251
OG0002074	AMPFI_04542	bflo_07433
OG0002076	AMPFI_24244	bflo_00828
OG0002077	AMPFI_10995	bflo_18499
OG0002080	AMPFI_00131	bflo_04014
OG0002080	AMPFI_15363	bflo_04015
OG0002081	AMPFI_22236	bflo_15470
OG0002082	AMPFI_03177, AMPFI_10111, AMPFI_25993, AMPFI_17844, AMPFI_08277, AMPFI_14408, AMPFI_18231, AMPFI_23626, AMPFI_00363, AMPFI_13949, AMPFI_01717, AMPFI_25790	bflo_13213, bflo_11122, bflo_12412
OG0002085	AMPFI_25343	bflo_27259, bflo_18980
OG0002086	AMPFI_07571	bflo_05685
OG0002087	AMPFI_07836	bflo_16653
OG0002088	AMPFI_07147	bflo_10100
OG0002088	AMPFI_24909	bflo_09469
OG0002089	AMPFI_01974	bflo_00585
OG0002090	AMPFI_10383	bflo_23553
OG0002091	AMPFI_11243	bflo_20388
OG0002093	AMPFI_22177	bflo_09209
OG0002094	AMPFI_06144	bflo_12213
OG0002095	AMPFI_00396	bflo_14253
OG0002096	AMPFI_21126	bflo_20516
OG0002097	AMPFI_09945	bflo_21773
OG0002098	AMPFI_07697	bflo_03340
OG0002099	AMPFI_11854	bflo_19979
OG0002100	AMPFI_02081, AMPFI_01467, AMPFI_20845	bflo_13948
OG0002101	AMPFI_12592	bflo_25619
OG0002102	AMPFI_10163	bflo_21300
OG0002103	AMPFI_02167	bflo_22111, bflo_17829
OG0002105	AMPFI_11643	bflo_09948
OG0002106	AMPFI_23682	bflo_15862, bflo_22740, bflo_13807, bflo_22931, bflo_17019
OG0002107	AMPFI_02795	bflo_10125
OG0002108	AMPFI_14729	bflo_06308
OG0002123	AMPFI_13795	bflo_04954
OG0002124	AMPFI_11396, AMPFI_17930	bflo_05475, bflo_08511, bflo_21121, bflo_07625, bflo_09667, bflo_08292
OG0002125	AMPFI_14988	bflo_23929
OG0002125	AMPFI_19443, AMPFI_19550	bflo_10052
OG0002126	AMPFI_14824, AMPFI_24402	bflo_08489, bflo_09724
OG0002128	AMPFI_00023	bflo_21458
OG0002129	AMPFI_19463	bflo_14321
OG0002130	AMPFI_23788	bflo_24564
OG0002131	AMPFI_11577	bflo_06125
OG0002132	AMPFI_02080, AMPFI_17747, AMPFI_15005, AMPFI_18706, AMPFI_14218, AMPFI_16887, AMPFI_25156, AMPFI_13709, AMPFI_19406, AMPFI_23129, AMPFI_00964, AMPFI_24868	bflo_19005, bflo_04898
OG0002134	AMPFI_05803	bflo_13736
OG0002135	AMPFI_21688	bflo_17481
OG0002136	AMPFI_16197	bflo_09213
OG0002137	AMPFI_24466	bflo_06584
OG0002137	AMPFI_07582	bflo_24891
OG0002138	AMPFI_24662	bflo_10523
OG0002139	AMPFI_09567	bflo_16569
OG0002140	AMPFI_07045	bflo_03866
OG0002141	AMPFI_24291	bflo_14247
OG0002142	AMPFI_05160	bflo_07803
OG0002144	AMPFI_05043	bflo_20180
OG0002145	AMPFI_10121	bflo_10933
OG0002146	AMPFI_05844	bflo_11049
OG0002147	AMPFI_03644, AMPFI_12841	bflo_24379
OG0002148	AMPFI_23168	bflo_14196
OG0002149	AMPFI_04102	bflo_00548
OG0002151	AMPFI_09038	bflo_22969
OG0002152	AMPFI_09776	bflo_06723
OG0002154	AMPFI_08694	bflo_10293
OG0002155	AMPFI_11503	bflo_24404
OG0002155	AMPFI_20890	bflo_11650
OG0002156	AMPFI_05384	bflo_15422
OG0002157	AMPFI_16160	bflo_23147
OG0002158	AMPFI_18914	bflo_05978
OG0002159	AMPFI_24442	bflo_09177, bflo_10589, bflo_05019, bflo_05018
OG0002160	AMPFI_14776	bflo_22999
OG0002161	AMPFI_11380, AMPFI_19022	bflo_18627
OG0002162	AMPFI_21129	bflo_15966
OG0002164	AMPFI_09040	bflo_25463, bflo_05864
OG0002165	AMPFI_09337	bflo_13721, bflo_13797, bflo_13728
OG0002166	AMPFI_10950	bflo_20020
OG0002167	AMPFI_05378	bflo_00206
OG0002168	AMPFI_24771	bflo_01491
OG0002168	AMPFI_10928	bflo_26230
OG0002169	AMPFI_21144	bflo_10054
OG0002170	AMPFI_23281	bflo_20964
OG0002170	AMPFI_07669	bflo_23066
OG0002171	AMPFI_09465	bflo_12782
OG0002172	AMPFI_10541	bflo_26705, bflo_03089
OG0002173	AMPFI_08338	bflo_03271
OG0002174	AMPFI_13968	bflo_22899
OG0002174	AMPFI_07751	bflo_25806
OG0002175	AMPFI_25478	bflo_11846
OG0002176	AMPFI_10909	bflo_09808
OG0002177	AMPFI_19453, AMPFI_17863	bflo_08056
OG0002178	AMPFI_03485	bflo_23750, bflo_17618
OG0002179	AMPFI_15916	bflo_09950
OG0002182	AMPFI_12302	bflo_11055
OG0002183	AMPFI_11345	bflo_03053
OG0002184	AMPFI_11522	bflo_25708, bflo_27502
OG0002185	AMPFI_09801	bflo_12889
OG0002187	AMPFI_09301	bflo_15673
OG0002188	AMPFI_14506	bflo_24734
OG0002189	AMPFI_03764, AMPFI_22355	bflo_25738
OG0002190	AMPFI_00222, AMPFI_03087	bflo_07986
OG0002191	AMPFI_24980	bflo_02429
OG0002193	AMPFI_20760, AMPFI_03523	bflo_05285
OG0002194	AMPFI_19432, AMPFI_19428, AMPFI_10986	bflo_26367
OG0002195	AMPFI_12301	bflo_24545, bflo_04460
OG0002196	AMPFI_14343	bflo_08068
OG0002198	AMPFI_22778	bflo_12000, bflo_11998, bflo_14584, bflo_21238, bflo_13012, bflo_27267, bflo_24707, bflo_21973, bflo_25520, bflo_11204, bflo_21399, bflo_04066, bflo_04283
OG0002209	AMPFI_05256	bflo_11017
OG0002210	AMPFI_22590, AMPFI_13867, AMPFI_04029	bflo_19507, bflo_19529, bflo_19592, bflo_19526, bflo_16021, bflo_14932, bflo_15317, bflo_24102, bflo_09687, bflo_09490, bflo_08666
OG0002211	AMPFI_25528	bflo_00987
OG0002213	AMPFI_10801	bflo_08585
OG0002213	AMPFI_13684, AMPFI_08701	bflo_22691
OG0002215	AMPFI_02971, AMPFI_13025, AMPFI_03746, AMPFI_19351, AMPFI_19527, AMPFI_13303, AMPFI_21109, AMPFI_06214, AMPFI_18027, AMPFI_18234, AMPFI_12836	bflo_13515
OG0002216	AMPFI_22501, AMPFI_01725	bflo_18862
OG0002217	AMPFI_19805	bflo_16001
OG0002220	AMPFI_02690, AMPFI_00016	bflo_11380
OG0002221	AMPFI_05388	bflo_24458
OG0002223	AMPFI_05632, AMPFI_16615, AMPFI_04411	bflo_22378, bflo_03567
OG0002224	AMPFI_12765	bflo_07288
OG0002225	AMPFI_07786	bflo_09171
OG0002226	AMPFI_09925	bflo_25646
OG0002227	AMPFI_22780	bflo_08980
OG0002228	AMPFI_01748	bflo_13849, bflo_23702
OG0002229	AMPFI_20801	bflo_20886
OG0002233	AMPFI_20496, AMPFI_02770	bflo_14649, bflo_11361, bflo_14273, bflo_14272, bflo_03863
OG0002236	AMPFI_07523	bflo_00985, bflo_26611
OG0002237	AMPFI_16620	bflo_17969
OG0002239	AMPFI_09155	bflo_06586
OG0002240	AMPFI_00960, AMPFI_15717	bflo_24002
OG0002241	AMPFI_14262	bflo_20706
OG0002243	AMPFI_06850	bflo_08149
OG0002244	AMPFI_07452	bflo_15224
OG0002245	AMPFI_17755	bflo_01128
OG0002246	AMPFI_21351	bflo_05448
OG0002248	AMPFI_13359	bflo_07117
OG0002251	AMPFI_13110	bflo_09054
OG0002252	AMPFI_05242	bflo_22997
OG0002253	AMPFI_23762	bflo_10171
OG0002255	AMPFI_02651	bflo_12727
OG0002256	AMPFI_15874	bflo_10449
OG0002257	AMPFI_15547	bflo_11090
OG0002258	AMPFI_22049	bflo_20237
OG0002259	AMPFI_00984	bflo_20110
OG0002260	AMPFI_17623	bflo_19694
OG0002261	AMPFI_16530	bflo_23458
OG0002262	AMPFI_26072	bflo_19389
OG0002263	AMPFI_05699	bflo_21631
OG0002264	AMPFI_24071	bflo_17703
OG0002265	AMPFI_10078	bflo_01211
OG0002266	AMPFI_04811, AMPFI_03178, AMPFI_18976	bflo_23114
OG0002267	AMPFI_00143	bflo_15780
OG0002268	AMPFI_03837	bflo_19386
OG0002271	AMPFI_00109	bflo_14933
OG0002272	AMPFI_08490	bflo_03132, bflo_06911
OG0002273	AMPFI_07005, AMPFI_21523, AMPFI_24656, AMPFI_06548	bflo_14219, bflo_15749, bflo_15920, bflo_22231, bflo_22996, bflo_27277, bflo_18301, bflo_05795, bflo_27299, bflo_18638, bflo_18784, bflo_05794, bflo_08456, bflo_18920, bflo_01417, bflo_17148, bflo_27190, bflo_11451, bflo_04303, bflo_27122, bflo_18643, bflo_21671, bflo_21659, bflo_16397, bflo_21356, bflo_11084, bflo_03075, bflo_18000, bflo_23002, bflo_20150, bflo_21130, bflo_02015, bflo_25122, bflo_17478
OG0002274	AMPFI_09855	bflo_20803
OG0002275	AMPFI_06140	bflo_02038
OG0002276	AMPFI_09964	bflo_00224, bflo_26483, bflo_00626
OG0002277	AMPFI_07085	bflo_11037
OG0002278	AMPFI_05248	bflo_08399
OG0002279	AMPFI_09683	bflo_22353
OG0002280	AMPFI_10353	bflo_17412
OG0002281	AMPFI_23678, AMPFI_20673, AMPFI_23868	bflo_09442
OG0002282	AMPFI_20323	bflo_15825
OG0002283	AMPFI_12764	bflo_07055
OG0002284	AMPFI_07483	bflo_12122
OG0002285	AMPFI_17374, AMPFI_01693	bflo_09908
OG0002286	AMPFI_17604	bflo_23617
OG0002287	AMPFI_22131, AMPFI_21836, AMPFI_22336	bflo_04441, bflo_13154
OG0002288	AMPFI_05968	bflo_07962
OG0002289	AMPFI_18744	bflo_07698, bflo_21267
OG0002290	AMPFI_21391	bflo_20219
OG0002291	AMPFI_07370	bflo_25807
OG0002292	AMPFI_05908	bflo_09968
OG0002293	AMPFI_05327, AMPFI_10685	bflo_04454
OG0002294	AMPFI_12144	bflo_25668
OG0002295	AMPFI_19441, AMPFI_24151	bflo_06117
OG0002311	AMPFI_10146	bflo_25501
OG0002313	AMPFI_22771	bflo_27341
OG0002314	AMPFI_11048	bflo_14181
OG0002315	AMPFI_23116	bflo_25354, bflo_25387, bflo_25395, bflo_26059, bflo_07029, bflo_25167
OG0002316	AMPFI_02237	bflo_27221, bflo_17667, bflo_20730
OG0002317	AMPFI_23771	bflo_03550
OG0002318	AMPFI_24462, AMPFI_08489, AMPFI_21799	bflo_15753, bflo_04573, bflo_07141
OG0002319	AMPFI_08821	bflo_21275
OG0002321	AMPFI_02703	bflo_09188
OG0002322	AMPFI_21364	bflo_22947
OG0002324	AMPFI_07212, AMPFI_08976	bflo_19395
OG0002325	AMPFI_05132	bflo_11703
OG0002327	AMPFI_07418	bflo_11578
OG0002328	AMPFI_13072	bflo_25622
OG0002328	AMPFI_12465	bflo_25620
OG0002330	AMPFI_10581	bflo_06994, bflo_21027, bflo_09828
OG0002331	AMPFI_19373	bflo_13938
OG0002332	AMPFI_17423	bflo_26840, bflo_06982
OG0002333	AMPFI_15177	bflo_07164
OG0002333	AMPFI_22538	bflo_07137, bflo_07163
OG0002334	AMPFI_18713	bflo_00109
OG0002335	AMPFI_01373	bflo_02471
OG0002336	AMPFI_17565	bflo_22402, bflo_21752
OG0002337	AMPFI_11283	bflo_19851
OG0002338	AMPFI_11254	bflo_00739
OG0002338	AMPFI_11327, AMPFI_18946, AMPFI_01389	bflo_11776, bflo_00131, bflo_25512, bflo_26201
OG0002339	AMPFI_02702	bflo_19830
OG0002340	AMPFI_06594	bflo_12722
OG0002341	AMPFI_11181	bflo_14641
OG0002341	AMPFI_23909	bflo_21521
OG0002342	AMPFI_18562	bflo_01588
OG0002344	AMPFI_13957	bflo_05342
OG0002346	AMPFI_04693	bflo_03740
OG0002347	AMPFI_06301	bflo_21368, bflo_21290
OG0002348	AMPFI_04385	bflo_14911
OG0002349	AMPFI_06262	bflo_12631
OG0002350	AMPFI_14981	bflo_15844
OG0002351	AMPFI_24039	bflo_06639, bflo_05571
OG0002352	AMPFI_04346	bflo_12709
OG0002353	AMPFI_16996	bflo_25168
OG0002354	AMPFI_17029	bflo_13214
OG0002354	AMPFI_11902	bflo_13170
OG0002355	AMPFI_11767	bflo_14385
OG0002358	AMPFI_00703	bflo_10333
OG0002359	AMPFI_03938	bflo_07659
OG0002360	AMPFI_21407	bflo_02497
OG0002361	AMPFI_10352	bflo_23630, bflo_04272, bflo_17174
OG0002362	AMPFI_02961	bflo_03211
OG0002364	AMPFI_23510, AMPFI_25302	bflo_13359, bflo_13507
OG0002366	AMPFI_16566	bflo_12505
OG0002367	AMPFI_06056	bflo_25184
OG0002367	AMPFI_07894	bflo_06197
OG0002368	AMPFI_01085, AMPFI_17796, AMPFI_18726	bflo_07364
OG0002369	AMPFI_21321	bflo_17338
OG0002370	AMPFI_08335	bflo_23279
OG0002371	AMPFI_06562	bflo_22133, bflo_22130, bflo_04827, bflo_04271, bflo_00029
OG0002374	AMPFI_05495	bflo_12674
OG0002376	AMPFI_06717	bflo_15696
OG0002378	AMPFI_13507	bflo_10463
OG0002379	AMPFI_05523	bflo_22498
OG0002380	AMPFI_20726	bflo_07584
OG0002382	AMPFI_25662	bflo_19311
OG0002395	AMPFI_12287	bflo_25550
OG0002396	AMPFI_15085, AMPFI_01991	bflo_15291
OG0002398	AMPFI_06652	bflo_14682
OG0002399	AMPFI_19568	bflo_00974
OG0002400	AMPFI_03091	bflo_11518
OG0002401	AMPFI_24599	bflo_14859
OG0002404	AMPFI_08844	bflo_25216
OG0002405	AMPFI_15804	bflo_14103
OG0002406	AMPFI_17696	bflo_24870
OG0002408	AMPFI_07804	bflo_13189
OG0002409	AMPFI_23640	bflo_11396
OG0002410	AMPFI_25695, AMPFI_14224	bflo_05594
OG0002411	AMPFI_06324	bflo_08287
OG0002412	AMPFI_02976	bflo_21931, bflo_17586
OG0002413	AMPFI_15339	bflo_25614
OG0002413	AMPFI_18357	bflo_00931
OG0002414	AMPFI_13659	bflo_01680
OG0002415	AMPFI_02625, AMPFI_08209	bflo_07511
OG0002416	AMPFI_00279	bflo_17566
OG0002419	AMPFI_10140	bflo_13212
OG0002419	AMPFI_22265	bflo_01335, bflo_15730, bflo_23511
OG0002419	AMPFI_17392	bflo_27367
OG0002420	AMPFI_18939	bflo_10616
OG0002421	AMPFI_14396	bflo_06231
OG0002421	AMPFI_06900	bflo_12659
OG0002422	AMPFI_25635	bflo_17604
OG0002424	AMPFI_08256	bflo_09230
OG0002425	AMPFI_12545	bflo_00948
OG0002425	AMPFI_19580, AMPFI_21740	bflo_15829
OG0002426	AMPFI_08039	bflo_22946
OG0002427	AMPFI_19060	bflo_10456
OG0002428	AMPFI_23847	bflo_00700
OG0002429	AMPFI_15368	bflo_13260
OG0002430	AMPFI_21980, AMPFI_00856	bflo_13149, bflo_13148
OG0002432	AMPFI_24161	bflo_14225
OG0002433	AMPFI_10800	bflo_23332
OG0002434	AMPFI_22945	bflo_19349
OG0002435	AMPFI_08110	bflo_25999
OG0002436	AMPFI_17090, AMPFI_15631	bflo_20619
OG0002437	AMPFI_13223	bflo_16671
OG0002438	AMPFI_13396	bflo_18794
OG0002439	AMPFI_15683	bflo_04094
OG0002440	AMPFI_23425, AMPFI_19997, AMPFI_15814, AMPFI_15542, AMPFI_05122	bflo_09595, bflo_09594
OG0002441	AMPFI_17008	bflo_18128
OG0002442	AMPFI_12744	bflo_12847
OG0002444	AMPFI_09682	bflo_12548
OG0002444	AMPFI_00405	bflo_09696
OG0002445	AMPFI_12457	bflo_18122
OG0002446	AMPFI_09464	bflo_23291
OG0002447	AMPFI_24949, AMPFI_10657	bflo_14524
OG0002448	AMPFI_11264	bflo_07090
OG0002449	AMPFI_03769, AMPFI_02886	bflo_15594
OG0002450	AMPFI_10376	bflo_03594
OG0002451	AMPFI_06039	bflo_11446
OG0002452	AMPFI_00226	bflo_00746
OG0002453	AMPFI_24853	bflo_12392
OG0002455	AMPFI_11005	bflo_24330
OG0002457	AMPFI_06106, AMPFI_15673	bflo_12132
OG0002459	AMPFI_13793, AMPFI_16159	bflo_15121
OG0002460	AMPFI_14123	bflo_02742
OG0002461	AMPFI_20875	bflo_15469
OG0002476	AMPFI_07173	bflo_16460
OG0002476	AMPFI_08958	bflo_12860
OG0002477	AMPFI_23008	bflo_10778
OG0002478	AMPFI_12689	bflo_09371
OG0002479	AMPFI_22219	bflo_20166
OG0002480	AMPFI_19532	bflo_17881, bflo_17977, bflo_27229, bflo_02269
OG0002481	AMPFI_05604	bflo_00653
OG0002482	AMPFI_25495	bflo_20508
