Orthogroup	AMPFI_ok	NEMVE
OG0004130	AMPFI_17105	NEMVE14705
OG0004131	AMPFI_02623	NEMVE05458
OG0004132	AMPFI_13812	NEMVE23224
OG0004133	AMPFI_00729	NEMVE13985, NEMVE12851
OG0004134	AMPFI_11318	NEMVE14887
OG0004135	AMPFI_23953	NEMVE22322
OG0004136	AMPFI_23022, AMPFI_00272	NEMVE14508
OG0004138	AMPFI_07073	NEMVE00024
OG0004141	AMPFI_16850	NEMVE02353, NEMVE05890
OG0004142	AMPFI_18239	NEMVE13449
OG0004143	AMPFI_12398, AMPFI_15415	NEMVE18842
OG0004145	AMPFI_17789, AMPFI_18100, AMPFI_03194	NEMVE09487
OG0004146	AMPFI_03964	NEMVE21626, NEMVE02953
OG0004147	AMPFI_22254	NEMVE22674
OG0004148	AMPFI_12585	NEMVE19504
OG0004149	AMPFI_26020	NEMVE17931
OG0004150	AMPFI_13804	NEMVE13741
OG0004151	AMPFI_00134, AMPFI_15889	NEMVE14229
OG0004153	AMPFI_22147	NEMVE00083
OG0004154	AMPFI_13478	NEMVE05816
OG0004157	AMPFI_19370	NEMVE16426, NEMVE03019
OG0004158	AMPFI_07649	NEMVE13617
OG0004159	AMPFI_08829	NEMVE18358, NEMVE14604
OG0004160	AMPFI_00568	NEMVE23083
OG0004161	AMPFI_14248, AMPFI_05464	NEMVE22412
OG0004162	AMPFI_16383	NEMVE25750
OG0004163	AMPFI_06150	NEMVE09614
OG0004164	AMPFI_05757	NEMVE22345, NEMVE25928
OG0004166	AMPFI_19424	NEMVE14358
OG0004167	AMPFI_24252, AMPFI_22854	NEMVE10378
OG0004169	AMPFI_09723	NEMVE09703
OG0004170	AMPFI_18162	NEMVE24511, NEMVE04516
OG0004174	AMPFI_00630	NEMVE05860
OG0004175	AMPFI_13006, AMPFI_18073, AMPFI_03090, AMPFI_00672, AMPFI_01928	NEMVE16183
OG0004176	AMPFI_01331, AMPFI_23021	NEMVE13135
OG0004178	AMPFI_03249	NEMVE24562
OG0004179	AMPFI_06442	NEMVE13848
OG0004180	AMPFI_06582	NEMVE06343
OG0004181	AMPFI_10263	NEMVE18763
OG0004183	AMPFI_11544	NEMVE25375
OG0004186	AMPFI_18492	NEMVE14257, NEMVE25645
OG0004187	AMPFI_19435	NEMVE13250
OG0004188	AMPFI_24196	NEMVE15828
OG0004189	AMPFI_25484	NEMVE17967
OG0004190	AMPFI_25836	NEMVE24804
OG0004215	AMPFI_05972	NEMVE23791
OG0004216	AMPFI_02909	NEMVE11628
OG0004217	AMPFI_11613	NEMVE07703
OG0004219	AMPFI_05687	NEMVE22540, NEMVE20986
OG0004220	AMPFI_06135	NEMVE14904
OG0004222	AMPFI_22508	NEMVE22431
OG0004223	AMPFI_14106, AMPFI_14107	NEMVE14495
OG0004225	AMPFI_15711	NEMVE12928, NEMVE06699
OG0004226	AMPFI_10795	NEMVE24092, NEMVE20295
OG0004227	AMPFI_07234	NEMVE13579
OG0004228	AMPFI_24494, AMPFI_18790	NEMVE14091
OG0004229	AMPFI_04684	NEMVE10839
OG0004230	AMPFI_16103	NEMVE20221, NEMVE15013
OG0004231	AMPFI_06317, AMPFI_24209	NEMVE25640, NEMVE19289
OG0004232	AMPFI_18466	NEMVE05374
OG0004233	AMPFI_05856	NEMVE05082
OG0004234	AMPFI_16563	NEMVE17554
OG0004234	AMPFI_04170, AMPFI_09059	NEMVE18650
OG0004236	AMPFI_18952	NEMVE01769, NEMVE21449, NEMVE08213
OG0004237	AMPFI_10494	NEMVE24212
OG0004239	AMPFI_05780	NEMVE09798
OG0004240	AMPFI_18787	NEMVE02594, NEMVE02188
OG0004241	AMPFI_24897	NEMVE17443
OG0004243	AMPFI_10050	NEMVE13950
OG0004244	AMPFI_25390	NEMVE21955
OG0004245	AMPFI_14565	NEMVE22952
OG0004246	AMPFI_08562	NEMVE13565
OG0004247	AMPFI_09617	NEMVE00266
OG0004248	AMPFI_06429	NEMVE20564, NEMVE10713
OG0004249	AMPFI_13244	NEMVE07696
OG0004250	AMPFI_12407	NEMVE05051
OG0004251	AMPFI_12152, AMPFI_09987	NEMVE19617, NEMVE25778
OG0004252	AMPFI_09692	NEMVE15040
OG0004253	AMPFI_11137	NEMVE06410
OG0004254	AMPFI_23528	NEMVE02453
OG0004255	AMPFI_05607	NEMVE24360
OG0004257	AMPFI_12483	NEMVE24614
OG0004258	AMPFI_04576	NEMVE23518
OG0004259	AMPFI_05436	NEMVE22430
OG0004260	AMPFI_03269	NEMVE15889, NEMVE21330
OG0004261	AMPFI_09942	NEMVE20799, NEMVE22436
OG0004262	AMPFI_15895	NEMVE04762
OG0004263	AMPFI_19144	NEMVE05868
OG0004265	AMPFI_18948, AMPFI_24112, AMPFI_22206	NEMVE06493
OG0004266	AMPFI_00291	NEMVE06415
OG0004266	AMPFI_08243	NEMVE13429
OG0004267	AMPFI_03672	NEMVE06676
OG0004268	AMPFI_19077	NEMVE09145
OG0004269	AMPFI_02131	NEMVE11660
OG0004270	AMPFI_22607	NEMVE05372
OG0004271	AMPFI_00357	NEMVE12955, NEMVE13196
OG0004272	AMPFI_03000, AMPFI_03190	NEMVE14903
OG0004273	AMPFI_20320, AMPFI_02222, AMPFI_01584	NEMVE01963
OG0004274	AMPFI_14696	NEMVE13344
OG0004275	AMPFI_10196	NEMVE13750
OG0004276	AMPFI_07190	NEMVE18577
OG0004278	AMPFI_00741	NEMVE11125
OG0004279	AMPFI_20800	NEMVE02937, NEMVE18790
OG0004280	AMPFI_08532	NEMVE06242
OG0004281	AMPFI_08580	NEMVE01299, NEMVE02877
OG0004281	AMPFI_21877	NEMVE02375
OG0004282	AMPFI_03603	NEMVE15059
OG0004283	AMPFI_04258	NEMVE00512
OG0004284	AMPFI_07793	NEMVE10541
OG0004285	AMPFI_05686	NEMVE13116
OG0004286	AMPFI_11804, AMPFI_11033	NEMVE09457, NEMVE02864
OG0004286	AMPFI_17397	NEMVE09459
OG0004287	AMPFI_18985, AMPFI_03750, AMPFI_16572	NEMVE10700
OG0004288	AMPFI_12843	NEMVE18710
OG0004289	AMPFI_15989	NEMVE18867
OG0004290	AMPFI_20931	NEMVE01915
OG0004295	AMPFI_09939	NEMVE08615
OG0004296	AMPFI_17160	NEMVE21716
OG0004297	AMPFI_04000	NEMVE05511
OG0004298	AMPFI_01036	NEMVE18586
OG0004299	AMPFI_10108	NEMVE07833
OG0004300	AMPFI_20207	NEMVE08965
OG0004301	AMPFI_21938	NEMVE15665
OG0004302	AMPFI_16467	NEMVE13868
OG0004303	AMPFI_18613	NEMVE14939, NEMVE00925
OG0004305	AMPFI_12729	NEMVE07351, NEMVE23119, NEMVE14272
OG0004306	AMPFI_17375, AMPFI_16656	NEMVE02836
OG0004307	AMPFI_10120	NEMVE14393
OG0004308	AMPFI_06434	NEMVE20752
OG0004309	AMPFI_07893	NEMVE21890
OG0004310	AMPFI_01502	NEMVE21788
OG0004312	AMPFI_14477	NEMVE14123
OG0004314	AMPFI_17299	NEMVE10498
OG0004315	AMPFI_11714	NEMVE18139
OG0004316	AMPFI_06233	NEMVE13067
OG0004318	AMPFI_00829, AMPFI_01602, AMPFI_21243	NEMVE17782, NEMVE25004
OG0004319	AMPFI_07860	NEMVE06670
OG0004321	AMPFI_03701	NEMVE19590
OG0004322	AMPFI_05719	NEMVE08718, NEMVE05406
OG0004323	AMPFI_07446	NEMVE00970
OG0004324	AMPFI_13538	NEMVE07951
OG0004327	AMPFI_15196	NEMVE10956
OG0004328	AMPFI_06204	NEMVE25033
OG0004329	AMPFI_18366	NEMVE14876
OG0004330	AMPFI_04638	NEMVE01493
OG0004331	AMPFI_13825	NEMVE22843, NEMVE02042
OG0004332	AMPFI_12419, AMPFI_16570, AMPFI_16569	NEMVE14173
OG0004333	AMPFI_02290	NEMVE02002
OG0004334	AMPFI_04344, AMPFI_23930	NEMVE13239
OG0004335	AMPFI_01647	NEMVE03938
OG0004338	AMPFI_03726	NEMVE13087
OG0004340	AMPFI_07748	NEMVE17425
OG0004341	AMPFI_19963	NEMVE15556
OG0004341	AMPFI_12804	NEMVE05259
OG0004342	AMPFI_25181, AMPFI_12541, AMPFI_02766	NEMVE23268
OG0004343	AMPFI_14022	NEMVE01964
OG0004343	AMPFI_21404, AMPFI_23887	NEMVE15399
OG0004344	AMPFI_24893	NEMVE02635
OG0004345	AMPFI_12564	NEMVE06527
OG0004346	AMPFI_12405	NEMVE13974
OG0004348	AMPFI_02439	NEMVE25252
OG0004349	AMPFI_24895	NEMVE22471
OG0004350	AMPFI_18421	NEMVE13828
OG0004351	AMPFI_20164	NEMVE00918
OG0004352	AMPFI_25758	NEMVE24736
OG0004353	AMPFI_13654	NEMVE13665
OG0004354	AMPFI_11067	NEMVE20729, NEMVE09507
OG0004355	AMPFI_09199	NEMVE10193
OG0004356	AMPFI_05341	NEMVE00913
OG0004357	AMPFI_08395	NEMVE08918
OG0004358	AMPFI_22150	NEMVE08331
OG0004359	AMPFI_05530	NEMVE11194, NEMVE05627
OG0004360	AMPFI_14833	NEMVE21274, NEMVE08954
OG0004361	AMPFI_04236	NEMVE02934
OG0004362	AMPFI_09867	NEMVE06585
OG0004363	AMPFI_10669	NEMVE20708
OG0004364	AMPFI_11780	NEMVE22420, NEMVE15837
OG0004365	AMPFI_18925	NEMVE13126
OG0004366	AMPFI_11770	NEMVE01469
OG0004367	AMPFI_16806	NEMVE25724, NEMVE16633, NEMVE21869
OG0004368	AMPFI_05539	NEMVE24990
OG0004369	AMPFI_22531	NEMVE10451
OG0004370	AMPFI_05169	NEMVE13399, NEMVE21469
OG0004373	AMPFI_02861	NEMVE14057, NEMVE19923
OG0004374	AMPFI_07980	NEMVE23199, NEMVE20953
OG0004375	AMPFI_20500	NEMVE20939, NEMVE22727
OG0004376	AMPFI_15019	NEMVE09342
OG0004377	AMPFI_03913	NEMVE23502
OG0004378	AMPFI_09387	NEMVE08774
OG0004379	AMPFI_07942	NEMVE13525
OG0004380	AMPFI_00883	NEMVE13704
OG0004381	AMPFI_23751	NEMVE00013, NEMVE20297
OG0004383	AMPFI_10019, AMPFI_10486	NEMVE23000
OG0004384	AMPFI_21506	NEMVE10110
OG0004385	AMPFI_02615, AMPFI_24477	NEMVE05533
OG0004388	AMPFI_09652	NEMVE10684
OG0004389	AMPFI_08344	NEMVE25116
OG0004390	AMPFI_17295	NEMVE18831
OG0004391	AMPFI_10069	NEMVE25027
OG0004392	AMPFI_24108	NEMVE06757
OG0004393	AMPFI_06040	NEMVE03424
OG0004394	AMPFI_13243	NEMVE13031
OG0004395	AMPFI_20914	NEMVE01603, NEMVE20434
OG0004396	AMPFI_14937	NEMVE14513
OG0004399	AMPFI_06098	NEMVE06137
OG0004400	AMPFI_13995	NEMVE09297
OG0004401	AMPFI_12672	NEMVE15063
OG0004402	AMPFI_15887	NEMVE14293
OG0004403	AMPFI_14279	NEMVE13305
OG0004405	AMPFI_14300	NEMVE21826
OG0004406	AMPFI_11302	NEMVE07905
OG0004407	AMPFI_09013	NEMVE01541
OG0004408	AMPFI_05190	NEMVE12839
OG0004409	AMPFI_00146	NEMVE24584
OG0004410	AMPFI_04469, AMPFI_23532, AMPFI_07509, AMPFI_12178, AMPFI_10096, AMPFI_10097, AMPFI_21708, AMPFI_18732, AMPFI_22502, AMPFI_19460, AMPFI_12177, AMPFI_05679, AMPFI_12441, AMPFI_07625, AMPFI_07508, AMPFI_24915, AMPFI_13748, AMPFI_03023, AMPFI_17082, AMPFI_21658, AMPFI_00933, AMPFI_02043, AMPFI_13469, AMPFI_16008, AMPFI_06831, AMPFI_07928, AMPFI_03145, AMPFI_13465, AMPFI_06992, AMPFI_03954, AMPFI_25266	NEMVE11768
OG0004413	AMPFI_25865	NEMVE00900
OG0004414	AMPFI_19124, AMPFI_03632	NEMVE23559
OG0004415	AMPFI_04130	NEMVE22453
OG0004417	AMPFI_06225	NEMVE05869
OG0004418	AMPFI_23017, AMPFI_07133	NEMVE17982
OG0004419	AMPFI_07957	NEMVE11160
OG0004420	AMPFI_10754	NEMVE10078
OG0004423	AMPFI_14942	NEMVE08914
OG0004424	AMPFI_17270	NEMVE02966
OG0004425	AMPFI_21164	NEMVE23884
OG0004426	AMPFI_21633	NEMVE14125
OG0004427	AMPFI_22834	NEMVE09281
OG0004428	AMPFI_23245	NEMVE20992
OG0004457	AMPFI_05287	NEMVE03055
OG0004459	AMPFI_11564	NEMVE07035
OG0004460	AMPFI_25193	NEMVE18796
OG0004462	AMPFI_08624	NEMVE13727
OG0004463	AMPFI_12899	NEMVE14756
OG0004465	AMPFI_23112, AMPFI_12347	NEMVE21926
OG0004467	AMPFI_21984	NEMVE02056
OG0004468	AMPFI_16351	NEMVE08237
OG0004471	AMPFI_00393	NEMVE04795
OG0004472	AMPFI_11440	NEMVE00917
OG0004475	AMPFI_18546	NEMVE08034
OG0004476	AMPFI_14753	NEMVE06718
OG0004478	AMPFI_03975	NEMVE22692
OG0004479	AMPFI_09403	NEMVE01055
OG0004482	AMPFI_09287	NEMVE04942
OG0004483	AMPFI_19423, AMPFI_14818	NEMVE22140
OG0004484	AMPFI_19765	NEMVE13818
OG0004486	AMPFI_08587	NEMVE14675
OG0004487	AMPFI_05702	NEMVE11590
OG0004488	AMPFI_01993, AMPFI_22482, AMPFI_18991, AMPFI_17697	NEMVE08819
OG0004489	AMPFI_09296, AMPFI_09295	NEMVE22535
OG0004490	AMPFI_22429	NEMVE03491
OG0004491	AMPFI_00328, AMPFI_00308, AMPFI_15346	NEMVE23478
OG0004492	AMPFI_09360	NEMVE13230
OG0004493	AMPFI_05970	NEMVE10267
OG0004494	AMPFI_05453	NEMVE01991, NEMVE12026
OG0004495	AMPFI_07695	NEMVE18943
OG0004496	AMPFI_03101	NEMVE23787
OG0004497	AMPFI_22097, AMPFI_00339, AMPFI_25044, AMPFI_25447	NEMVE00899
OG0004498	AMPFI_06947	NEMVE10128
OG0004499	AMPFI_03990	NEMVE21044, NEMVE07898
OG0004500	AMPFI_13920	NEMVE13883
OG0004501	AMPFI_09291	NEMVE10634
OG0004502	AMPFI_03587	NEMVE17968, NEMVE07577
OG0004505	AMPFI_08535	NEMVE13485
OG0004506	AMPFI_12628, AMPFI_09386	NEMVE15612
OG0004507	AMPFI_07072	NEMVE21959
OG0004508	AMPFI_25941	NEMVE13524
OG0004509	AMPFI_09182	NEMVE14984
OG0004510	AMPFI_09345	NEMVE07681
OG0004511	AMPFI_07637	NEMVE23558
OG0004512	AMPFI_11410	NEMVE05081
OG0004513	AMPFI_09034	NEMVE22677
OG0004514	AMPFI_09041	NEMVE19912, NEMVE25850
OG0004515	AMPFI_01381	NEMVE16698
OG0004516	AMPFI_18645	NEMVE01959
OG0004517	AMPFI_15751	NEMVE09567
OG0004518	AMPFI_09048	NEMVE05509
OG0004519	AMPFI_04665	NEMVE01745
OG0004520	AMPFI_06584	NEMVE23460
OG0004521	AMPFI_01206	NEMVE25173, NEMVE25174, NEMVE02614
OG0004522	AMPFI_18039	NEMVE10390
OG0004523	AMPFI_08056	NEMVE24572
OG0004524	AMPFI_07394	NEMVE23429
OG0004525	AMPFI_07588	NEMVE09848
OG0004526	AMPFI_10087	NEMVE00195
OG0004527	AMPFI_10883	NEMVE09810
OG0004528	AMPFI_13182, AMPFI_00906	NEMVE20413
OG0004528	AMPFI_21174	NEMVE05245
OG0004529	AMPFI_09696	NEMVE14754
OG0004530	AMPFI_12855	NEMVE14962
OG0004532	AMPFI_16151	NEMVE06307
OG0004534	AMPFI_18106, AMPFI_00646	NEMVE06444
OG0004535	AMPFI_22124	NEMVE14895
OG0004536	AMPFI_09383, AMPFI_05319, AMPFI_01833	NEMVE24546
OG0004537	AMPFI_02558	NEMVE06806, NEMVE06793
OG0004540	AMPFI_19729	NEMVE14340
OG0004541	AMPFI_15230	NEMVE09057, NEMVE10568
OG0004542	AMPFI_08760	NEMVE22875
OG0004543	AMPFI_14671	NEMVE15333
OG0004544	AMPFI_08264	NEMVE13619
OG0004545	AMPFI_16865	NEMVE09905
OG0004546	AMPFI_07412	NEMVE24991
OG0004548	AMPFI_12848	NEMVE24852
OG0004549	AMPFI_12117	NEMVE23165
OG0004550	AMPFI_09809, AMPFI_09808	NEMVE24073
OG0004551	AMPFI_09413	NEMVE05944
OG0004552	AMPFI_12028	NEMVE14503
OG0004553	AMPFI_10799	NEMVE24685
OG0004554	AMPFI_11889	NEMVE24554, NEMVE20303
OG0004555	AMPFI_09909	NEMVE05464
OG0004558	AMPFI_12132	NEMVE07860, NEMVE19747
OG0004559	AMPFI_05855	NEMVE09979
OG0004560	AMPFI_08766, AMPFI_25022	NEMVE20612
OG0004561	AMPFI_23817	NEMVE09729
OG0004562	AMPFI_22675	NEMVE10816
OG0004563	AMPFI_02876	NEMVE13109, NEMVE21039
OG0004564	AMPFI_15864	NEMVE10745
OG0004565	AMPFI_12894	NEMVE09490
OG0004566	AMPFI_06008	NEMVE05423
OG0004567	AMPFI_25564	NEMVE08979
OG0004568	AMPFI_08069	NEMVE02936
OG0004569	AMPFI_06989	NEMVE11455, NEMVE25874
OG0004570	AMPFI_18640	NEMVE09472
OG0004571	AMPFI_12508, AMPFI_13100	NEMVE12245
OG0004572	AMPFI_02363, AMPFI_14593	NEMVE09747
OG0004573	AMPFI_12921	NEMVE10987, NEMVE20146
OG0004574	AMPFI_03207	NEMVE20279, NEMVE11028
OG0004576	AMPFI_18731	NEMVE24443
OG0004577	AMPFI_07656	NEMVE25631
OG0004578	AMPFI_07486	NEMVE22684
OG0004579	AMPFI_25677	NEMVE14497
OG0004580	AMPFI_24353	NEMVE01972, NEMVE13068, NEMVE12045
OG0004581	AMPFI_12919	NEMVE20283, NEMVE10061
OG0004582	AMPFI_07633	NEMVE02471, NEMVE09353
OG0004583	AMPFI_16407	NEMVE13969
OG0004584	AMPFI_09000	NEMVE24702
OG0004585	AMPFI_13089	NEMVE22328
OG0004587	AMPFI_23364, AMPFI_10457	NEMVE04673
OG0004588	AMPFI_06362	NEMVE13733, NEMVE18431
OG0004589	AMPFI_18880	NEMVE22288
OG0004590	AMPFI_08462	NEMVE25895, NEMVE18908
OG0004591	AMPFI_15332, AMPFI_13076	NEMVE22517
OG0004592	AMPFI_06517	NEMVE04397
OG0004593	AMPFI_22728	NEMVE14593
OG0004594	AMPFI_13047	NEMVE14570
OG0004595	AMPFI_20954, AMPFI_16519	NEMVE23888
OG0004596	AMPFI_07402	NEMVE03724
OG0004598	AMPFI_07952, AMPFI_21890, AMPFI_15695, AMPFI_16738, AMPFI_11549, AMPFI_17744, AMPFI_25221, AMPFI_01330	NEMVE02671
OG0004599	AMPFI_24936	NEMVE14260, NEMVE17942
OG0004600	AMPFI_15811	NEMVE18939
OG0004601	AMPFI_06159	NEMVE24185
OG0004602	AMPFI_04968	NEMVE14888
OG0004603	AMPFI_00218	NEMVE10302
OG0004605	AMPFI_03873	NEMVE13200
OG0004606	AMPFI_09369	NEMVE10087
OG0004608	AMPFI_23131	NEMVE24939
OG0004609	AMPFI_07011	NEMVE13242
OG0004610	AMPFI_23354	NEMVE14987
OG0004611	AMPFI_14900	NEMVE16538
OG0004612	AMPFI_06798	NEMVE06661
OG0004613	AMPFI_14336	NEMVE14649, NEMVE02540
OG0004614	AMPFI_01955	NEMVE16785
OG0004616	AMPFI_24754	NEMVE13537
OG0004617	AMPFI_09144	NEMVE23874
OG0004618	AMPFI_15210, AMPFI_15211	NEMVE08467, NEMVE02644, NEMVE08128
OG0004619	AMPFI_01685	NEMVE14883, NEMVE00286
OG0004620	AMPFI_03040, AMPFI_00400, AMPFI_03563	NEMVE24417
OG0004621	AMPFI_06893	NEMVE15548
OG0004623	AMPFI_22400	NEMVE23629, NEMVE12720
OG0004625	AMPFI_24418, AMPFI_01520	NEMVE07306
OG0004627	AMPFI_12291	NEMVE14505
OG0004628	AMPFI_05837	NEMVE21690
OG0004629	AMPFI_13756	NEMVE05013
OG0004631	AMPFI_06399	NEMVE10220
OG0004632	AMPFI_12681	NEMVE13130
OG0004633	AMPFI_16969	NEMVE14514, NEMVE14238
OG0004634	AMPFI_11161	NEMVE04611
OG0004635	AMPFI_08678	NEMVE12750, NEMVE15016
OG0004638	AMPFI_00853	NEMVE22582
OG0004639	AMPFI_11319	NEMVE18292
OG0004640	AMPFI_00746	NEMVE08804
OG0004641	AMPFI_00011	NEMVE11881, NEMVE13912, NEMVE08629
OG0004642	AMPFI_02074	NEMVE16068
OG0004643	AMPFI_18899	NEMVE01855
OG0004644	AMPFI_15338	NEMVE25830
OG0004646	AMPFI_07710	NEMVE06022
OG0004647	AMPFI_08211	NEMVE18102
OG0004648	AMPFI_19599	NEMVE14967
OG0004649	AMPFI_17558	NEMVE13434
OG0004651	AMPFI_25330	NEMVE14682
OG0004652	AMPFI_15198	NEMVE06739
OG0004654	AMPFI_15662	NEMVE23143
OG0004655	AMPFI_07555	NEMVE09086, NEMVE00666
OG0004656	AMPFI_14771	NEMVE08568
OG0004657	AMPFI_11594	NEMVE07292
OG0004658	AMPFI_10523	NEMVE13379
OG0004659	AMPFI_00122	NEMVE07785, NEMVE00194, NEMVE11615
OG0004660	AMPFI_20962	NEMVE15866
OG0004662	AMPFI_22692	NEMVE14599
OG0004663	AMPFI_06374	NEMVE13231
OG0004664	AMPFI_09717	NEMVE19719
OG0004665	AMPFI_01944, AMPFI_21039, AMPFI_22602, AMPFI_00259	NEMVE04963
OG0004666	AMPFI_11616	NEMVE14432
OG0004667	AMPFI_09564	NEMVE25294
OG0004669	AMPFI_05954	NEMVE14751
OG0004670	AMPFI_24511	NEMVE13348
OG0004671	AMPFI_20913, AMPFI_05739	NEMVE15017
OG0004672	AMPFI_03359	NEMVE04927
OG0004673	AMPFI_15351	NEMVE22141
OG0004674	AMPFI_07603	NEMVE15105
OG0004675	AMPFI_03184	NEMVE19531, NEMVE12308
OG0004676	AMPFI_12971	NEMVE06939
OG0004677	AMPFI_05730	NEMVE01225
OG0004678	AMPFI_09587	NEMVE09441
OG0004681	AMPFI_18210	NEMVE17985
OG0004682	AMPFI_13322	NEMVE16012
OG0004683	AMPFI_13090	NEMVE10379
OG0004684	AMPFI_05507	NEMVE15028
OG0004685	AMPFI_00210	NEMVE13564, NEMVE20938
OG0004687	AMPFI_00174	NEMVE11074
OG0004689	AMPFI_21900	NEMVE10990
OG0004691	AMPFI_01160	NEMVE07925
OG0004694	AMPFI_20042	NEMVE22054
OG0004695	AMPFI_02979, AMPFI_16067, AMPFI_13908	NEMVE08241
OG0004696	AMPFI_05610	NEMVE00069, NEMVE00975
OG0004697	AMPFI_06656	NEMVE04721
OG0004698	AMPFI_06996	NEMVE24810
OG0004699	AMPFI_08943	NEMVE08956
OG0004700	AMPFI_08984	NEMVE22202
OG0004703	AMPFI_11441	NEMVE23725
OG0004704	AMPFI_12602	NEMVE25098
OG0004705	AMPFI_13411	NEMVE13269
OG0004706	AMPFI_14171	NEMVE23038
OG0004707	AMPFI_17110	NEMVE00940
OG0004708	AMPFI_25265	NEMVE22362
OG0004710	AMPFI_21960	NEMVE13936
OG0004711	AMPFI_22007	NEMVE22209
OG0004728	AMPFI_04640	NEMVE24238
OG0004729	AMPFI_10812	NEMVE11013
OG0004729	AMPFI_10811	NEMVE00871
OG0004730	AMPFI_05571	NEMVE14157
OG0004731	AMPFI_11718	NEMVE24589
OG0004733	AMPFI_22957, AMPFI_11858	NEMVE08830
OG0004735	AMPFI_25124	NEMVE05167
OG0004736	AMPFI_11087	NEMVE25990
OG0004736	AMPFI_07818	NEMVE24657
OG0004739	AMPFI_08184	NEMVE15022
OG0004743	AMPFI_10767	NEMVE20722
OG0004744	AMPFI_19272	NEMVE21304, NEMVE02941
OG0004744	AMPFI_14663	NEMVE24723
OG0004746	AMPFI_19674, AMPFI_18690, AMPFI_16917	NEMVE06678
OG0004747	AMPFI_10895	NEMVE25622
OG0004748	AMPFI_16408	NEMVE24482, NEMVE00840
OG0004749	AMPFI_15286	NEMVE21861
OG0004750	AMPFI_10971, AMPFI_20422	NEMVE25690, NEMVE18048, NEMVE16581
OG0004752	AMPFI_22656	NEMVE07471
OG0004753	AMPFI_08914	NEMVE00501
OG0004754	AMPFI_15484	NEMVE10627, NEMVE24818
OG0004755	AMPFI_08870	NEMVE14496
OG0004756	AMPFI_06143	NEMVE14252
OG0004757	AMPFI_11259	NEMVE05633
OG0004758	AMPFI_16926	NEMVE11732, NEMVE05918
OG0004759	AMPFI_10483	NEMVE05670
OG0004760	AMPFI_11919	NEMVE22531
OG0004761	AMPFI_17626	NEMVE25752
OG0004761	AMPFI_04512	NEMVE21450
OG0004761	AMPFI_00468	NEMVE19165, NEMVE25765
OG0004762	AMPFI_12646	NEMVE23213
OG0004763	AMPFI_06171	NEMVE14983
OG0004764	AMPFI_10963	NEMVE10488
OG0004765	AMPFI_16840	NEMVE21803
OG0004766	AMPFI_09103, AMPFI_10947	NEMVE23449
OG0004767	AMPFI_03725	NEMVE13831
OG0004768	AMPFI_02297	NEMVE14625, NEMVE17029
OG0004769	AMPFI_12928	NEMVE09060
OG0004770	AMPFI_09864, AMPFI_14159	NEMVE10973
OG0004773	AMPFI_12207, AMPFI_00395	NEMVE20647
OG0004774	AMPFI_17254	NEMVE11891, NEMVE13846
OG0004775	AMPFI_08271	NEMVE21681
OG0004776	AMPFI_06080	NEMVE08011
OG0004781	AMPFI_00959, AMPFI_00874	NEMVE08486
OG0004782	AMPFI_24154, AMPFI_04116	NEMVE21349
OG0004782	AMPFI_19692, AMPFI_12306	NEMVE25347, NEMVE19579
OG0004783	AMPFI_11121	NEMVE11254, NEMVE11101
OG0004784	AMPFI_12120	NEMVE09476
OG0004785	AMPFI_04729	NEMVE14332
OG0004786	AMPFI_14608	NEMVE03480
OG0004786	AMPFI_12282	NEMVE16746
OG0004787	AMPFI_11451	NEMVE25138
OG0004789	AMPFI_21163	NEMVE00942, NEMVE12669, NEMVE13431, NEMVE01982
OG0004790	AMPFI_12637	NEMVE08026
OG0004791	AMPFI_10450	NEMVE22632, NEMVE24573
OG0004792	AMPFI_23180	NEMVE22524
OG0004793	AMPFI_02788	NEMVE16797
OG0004794	AMPFI_07779	NEMVE09539
OG0004795	AMPFI_14570	NEMVE17130
OG0004796	AMPFI_00112	NEMVE02112, NEMVE00168
OG0004797	AMPFI_08354	NEMVE14389
OG0004798	AMPFI_21019	NEMVE19963
OG0004799	AMPFI_03436	NEMVE01729, NEMVE17047
OG0004800	AMPFI_08239, AMPFI_13583, AMPFI_02779	NEMVE03303, NEMVE02807
OG0004801	AMPFI_05782	NEMVE05151
OG0004802	AMPFI_22430	NEMVE24950
OG0004803	AMPFI_01867, AMPFI_16240	NEMVE09645
OG0004805	AMPFI_10996	NEMVE06909
OG0004806	AMPFI_21112	NEMVE06084
OG0004807	AMPFI_01734	NEMVE22724
OG0004808	AMPFI_18270	NEMVE23142, NEMVE00017
OG0004809	AMPFI_01159	NEMVE10851
OG0004811	AMPFI_12149	NEMVE14893
OG0004812	AMPFI_15106	NEMVE10095, NEMVE10094
OG0004813	AMPFI_11409	NEMVE13765
OG0004814	AMPFI_09238	NEMVE22496
OG0004816	AMPFI_05512	NEMVE24963
OG0004817	AMPFI_04912	NEMVE23666
OG0004819	AMPFI_18033	NEMVE10396, NEMVE20374
OG0004820	AMPFI_10350	NEMVE22650
OG0004822	AMPFI_10239	NEMVE13105
OG0004823	AMPFI_10528	NEMVE07629
OG0004825	AMPFI_09412	NEMVE15161
OG0004826	AMPFI_16801	NEMVE14605
OG0004828	AMPFI_05734	NEMVE25343
OG0004829	AMPFI_14364	NEMVE15042, NEMVE00163
OG0004830	AMPFI_14688	NEMVE17353
OG0004831	AMPFI_23688	NEMVE07600
OG0004832	AMPFI_13436	NEMVE21691
