Orthogroup	AMPFI_ok	CAEEL
OG0004381	AMPFI_23751	CAEEL00194
OG0004382	AMPFI_13422	CAEEL06795
OG0004388	AMPFI_09652	CAEEL02922
OG0004390	AMPFI_00623, AMPFI_11133, AMPFI_17295, AMPFI_23808	CAEEL10569
OG0004391	AMPFI_10069	CAEEL09690
OG0004392	AMPFI_24108	CAEEL11311, CAEEL11312
OG0004393	AMPFI_06040	CAEEL19535
OG0004394	AMPFI_13243	CAEEL00556
OG0004396	AMPFI_14937	CAEEL05746
OG0004398	AMPFI_23415	CAEEL09179
OG0004399	AMPFI_06098	CAEEL12106
OG0004401	AMPFI_12672	CAEEL08851
OG0004402	AMPFI_17914, AMPFI_15548, AMPFI_15887	CAEEL07455
OG0004403	AMPFI_14279	CAEEL00967
OG0004404	AMPFI_14466	CAEEL00266
OG0004407	AMPFI_09013	CAEEL15656
OG0004409	AMPFI_00146	CAEEL18900
OG0004413	AMPFI_17760, AMPFI_01558	CAEEL12414
OG0004417	AMPFI_06225	CAEEL04605
OG0004419	AMPFI_07957	CAEEL07142
OG0004423	AMPFI_14942	CAEEL08323, CAEEL04481, CAEEL04480
OG0004425	AMPFI_21164	CAEEL04267
OG0004426	AMPFI_21633	CAEEL06644
OG0004459	AMPFI_11564	CAEEL09113
OG0004460	AMPFI_25193	CAEEL05618, CAEEL12160
OG0004462	AMPFI_08624	CAEEL07505
OG0004465	AMPFI_23112, AMPFI_12347	CAEEL14659
OG0004467	AMPFI_21984	CAEEL08802
OG0004468	AMPFI_16351	CAEEL08068, CAEEL00974
OG0004471	AMPFI_00393	CAEEL07653
OG0004472	AMPFI_16513, AMPFI_11440	CAEEL02040
OG0004474	AMPFI_18196	CAEEL04978, CAEEL19704
OG0004476	AMPFI_14753	CAEEL09485
OG0004479	AMPFI_09403	CAEEL01982
OG0004484	AMPFI_19765	CAEEL03718, CAEEL03716
OG0004486	AMPFI_08587	CAEEL02086
OG0004487	AMPFI_05702	CAEEL04119
OG0004489	AMPFI_09296, AMPFI_09295	CAEEL07471
OG0004490	AMPFI_22429	CAEEL15483
OG0004492	AMPFI_09360	CAEEL12152, CAEEL01223
OG0004493	AMPFI_05970	CAEEL07084
OG0004494	AMPFI_05453	CAEEL06691
OG0004495	AMPFI_07695	CAEEL00990
OG0004496	AMPFI_03101, AMPFI_01528	CAEEL17616
OG0004498	AMPFI_06947	CAEEL07493
OG0004500	AMPFI_13920	CAEEL07302, CAEEL06408
OG0004501	AMPFI_09291	CAEEL02204
OG0004505	AMPFI_08535	CAEEL02342, CAEEL10487
OG0004506	AMPFI_12628, AMPFI_09386	CAEEL09652
OG0004507	AMPFI_07072	CAEEL02892
OG0004509	AMPFI_09182	CAEEL08073, CAEEL06714
OG0004511	AMPFI_07637	CAEEL00625
OG0004513	AMPFI_09034	CAEEL02074
OG0004514	AMPFI_09041	CAEEL07361
OG0004516	AMPFI_15125, AMPFI_18645	CAEEL09798
OG0004517	AMPFI_15751	CAEEL19843
OG0004518	AMPFI_09048	CAEEL18955
OG0004519	AMPFI_04665, AMPFI_14654	CAEEL09657
OG0004520	AMPFI_06584	CAEEL04837
OG0004523	AMPFI_08056	CAEEL05687
OG0004525	AMPFI_07588	CAEEL03911
OG0004526	AMPFI_10087	CAEEL07101
OG0004532	AMPFI_16151	CAEEL10922
OG0004533	AMPFI_22456	CAEEL01233
OG0004535	AMPFI_22124	CAEEL05920
OG0004538	AMPFI_18278	CAEEL15076
OG0004542	AMPFI_08760	CAEEL08914
OG0004543	AMPFI_14671	CAEEL06797
OG0004544	AMPFI_08264	CAEEL10954
OG0004545	AMPFI_16865	CAEEL06229
OG0004546	AMPFI_07412	CAEEL12390
OG0004548	AMPFI_12848	CAEEL05049
OG0004551	AMPFI_09413	CAEEL07605
OG0004552	AMPFI_12028	CAEEL14818
OG0004554	AMPFI_11889	CAEEL12132
OG0004555	AMPFI_09909	CAEEL01286
OG0004559	AMPFI_05855	CAEEL01667
OG0004563	AMPFI_02876	CAEEL05628
OG0004564	AMPFI_15864	CAEEL15096
OG0004565	AMPFI_21296	CAEEL01480
OG0004566	AMPFI_06008	CAEEL08060
OG0004567	AMPFI_25564	CAEEL19136, CAEEL09098
OG0004569	AMPFI_06989	CAEEL05747
OG0004572	AMPFI_02363, AMPFI_14593	CAEEL15485
OG0004573	AMPFI_12921	CAEEL03080
OG0004574	AMPFI_03207	CAEEL05144
OG0004577	AMPFI_07656	CAEEL02135, CAEEL02134
OG0004579	AMPFI_25677	CAEEL12615
OG0004581	AMPFI_12919	CAEEL20357
OG0004582	AMPFI_07633	CAEEL14132
OG0004583	AMPFI_16407	CAEEL07667
OG0004584	AMPFI_09000	CAEEL07066
OG0004585	AMPFI_13089	CAEEL02092
OG0004587	AMPFI_10457	CAEEL08366
OG0004588	AMPFI_06362	CAEEL08586
OG0004589	AMPFI_18880	CAEEL09315
OG0004590	AMPFI_08462	CAEEL07891
OG0004592	AMPFI_06517	CAEEL05824
OG0004595	AMPFI_20954, AMPFI_16519	CAEEL08365
OG0004596	AMPFI_07402	CAEEL00832
OG0004597	AMPFI_21018	CAEEL15344
OG0004598	AMPFI_04292, AMPFI_16223, AMPFI_18941	CAEEL03169, CAEEL03477, CAEEL03470, CAEEL03471, CAEEL03624
OG0004598	AMPFI_21890, AMPFI_15695, AMPFI_16738, AMPFI_11549, AMPFI_17744, AMPFI_25221, AMPFI_01330	CAEEL02939
OG0004599	AMPFI_24936	CAEEL18962
OG0004602	AMPFI_04968	CAEEL17403
OG0004603	AMPFI_00218	CAEEL01453
OG0004606	AMPFI_09369	CAEEL07463
OG0004609	AMPFI_07011	CAEEL01549, CAEEL18748
OG0004610	AMPFI_23354, AMPFI_17805	CAEEL01077
OG0004611	AMPFI_02638, AMPFI_14900	CAEEL06872
OG0004612	AMPFI_06798	CAEEL17404
OG0004613	AMPFI_14336	CAEEL11219
OG0004614	AMPFI_01955	CAEEL14871
OG0004616	AMPFI_24754	CAEEL02677
OG0004618	AMPFI_15210, AMPFI_15211	CAEEL11221
OG0004619	AMPFI_01685	CAEEL07756
OG0004621	AMPFI_06893	CAEEL01185
OG0004622	AMPFI_02037, AMPFI_16727	CAEEL00340, CAEEL00339
OG0004625	AMPFI_24418	CAEEL07707
OG0004626	AMPFI_11099	CAEEL02718
OG0004628	AMPFI_05837	CAEEL08879
OG0004631	AMPFI_06399	CAEEL04543, CAEEL20866, CAEEL16837
OG0004633	AMPFI_16969	CAEEL05017, CAEEL04995, CAEEL07556
OG0004634	AMPFI_11161	CAEEL04100
OG0004635	AMPFI_08678	CAEEL00310
OG0004638	AMPFI_00853	CAEEL15951
OG0004639	AMPFI_11319	CAEEL10507
OG0004640	AMPFI_00746	CAEEL00547
OG0004641	AMPFI_00011	CAEEL19853
OG0004642	AMPFI_02074	CAEEL00483
OG0004643	AMPFI_18899	CAEEL14114
OG0004644	AMPFI_15338	CAEEL03030
OG0004648	AMPFI_19599	CAEEL08010
OG0004649	AMPFI_17558	CAEEL08731
OG0004652	AMPFI_15198	CAEEL00605
OG0004654	AMPFI_15662	CAEEL11750
OG0004655	AMPFI_07555	CAEEL08002
OG0004656	AMPFI_14771	CAEEL20024, CAEEL05907
OG0004657	AMPFI_11594	CAEEL03111
OG0004658	AMPFI_10523, AMPFI_16629	CAEEL10598, CAEEL10597
OG0004662	AMPFI_22692	CAEEL07384, CAEEL15414
OG0004663	AMPFI_06374	CAEEL07711
OG0004664	AMPFI_09717	CAEEL14781
OG0004669	AMPFI_05954	CAEEL16538
OG0004670	AMPFI_24511	CAEEL02555
OG0004671	AMPFI_20913, AMPFI_05739	CAEEL07417
OG0004672	AMPFI_03359	CAEEL13478, CAEEL04196
OG0004674	AMPFI_07603	CAEEL04819
OG0004675	AMPFI_03184	CAEEL00752
OG0004677	AMPFI_05730	CAEEL15841
OG0004678	AMPFI_09587	CAEEL08038
OG0004682	AMPFI_13322	CAEEL05023
OG0004683	AMPFI_13090	CAEEL15952
OG0004684	AMPFI_05507	CAEEL14663
OG0004685	AMPFI_00210	CAEEL09080
OG0004687	AMPFI_00174	CAEEL14139
OG0004689	AMPFI_21900	CAEEL04374
OG0004691	AMPFI_01160	CAEEL06746
OG0004694	AMPFI_02072, AMPFI_20042	CAEEL10169
OG0004697	AMPFI_06656	CAEEL08756
OG0004699	AMPFI_08943	CAEEL06377
OG0004700	AMPFI_08984	CAEEL14721
OG0004703	AMPFI_13400, AMPFI_11441	CAEEL06877
OG0004705	AMPFI_13411	CAEEL07549
OG0004708	AMPFI_19549, AMPFI_25265	CAEEL19872
OG0004711	AMPFI_22007	CAEEL00544
OG0004728	AMPFI_04640	CAEEL00538
OG0004730	AMPFI_05571	CAEEL07318
OG0004731	AMPFI_11718	CAEEL07767
OG0004733	AMPFI_22957, AMPFI_11858	CAEEL14033
OG0004735	AMPFI_25124	CAEEL15164
OG0004738	AMPFI_07087	CAEEL01347
OG0004739	AMPFI_08184	CAEEL11525, CAEEL11526
OG0004743	AMPFI_10767	CAEEL09903
OG0004744	AMPFI_19272, AMPFI_14663	CAEEL01018
OG0004746	AMPFI_19674, AMPFI_18690, AMPFI_16917	CAEEL06526, CAEEL06525
OG0004747	AMPFI_00266, AMPFI_10895	CAEEL05338
OG0004749	AMPFI_15286	CAEEL01493
OG0004752	AMPFI_22656	CAEEL01146
OG0004753	AMPFI_08914	CAEEL05745
OG0004754	AMPFI_15484	CAEEL09862
OG0004756	AMPFI_06143	CAEEL04839
OG0004758	AMPFI_16926	CAEEL07889
OG0004759	AMPFI_10483	CAEEL14427
OG0004760	AMPFI_18701, AMPFI_11919	CAEEL04521
OG0004761	AMPFI_24793	CAEEL04717
OG0004763	AMPFI_06171	CAEEL09072, CAEEL20382
OG0004764	AMPFI_10963	CAEEL08826
OG0004765	AMPFI_16840	CAEEL05458
OG0004766	AMPFI_09103, AMPFI_10947	CAEEL11340
OG0004767	AMPFI_03725	CAEEL15300
OG0004768	AMPFI_02297	CAEEL15484
OG0004769	AMPFI_12928	CAEEL12780
OG0004770	AMPFI_09864, AMPFI_14159	CAEEL01889
OG0004776	AMPFI_06080	CAEEL08387
OG0004781	AMPFI_00959, AMPFI_00874	CAEEL08433
OG0004784	AMPFI_12120	CAEEL12805
OG0004785	AMPFI_04729	CAEEL06884
OG0004786	AMPFI_14608, AMPFI_14587, AMPFI_12282	CAEEL08213
OG0004787	AMPFI_11451	CAEEL05444
OG0004789	AMPFI_21163	CAEEL02896
OG0004790	AMPFI_12637	CAEEL09153
OG0004791	AMPFI_10450	CAEEL06281
OG0004792	AMPFI_23180	CAEEL07537
OG0004793	AMPFI_02788	CAEEL04135, CAEEL04136
OG0004794	AMPFI_07779	CAEEL18384
OG0004795	AMPFI_14570	CAEEL08472
OG0004797	AMPFI_08354	CAEEL00938
OG0004798	AMPFI_08295	CAEEL13028, CAEEL13027
OG0004805	AMPFI_10996	CAEEL12139
OG0004808	AMPFI_18270	CAEEL02473, CAEEL11207
OG0004811	AMPFI_12149	CAEEL01647
OG0004812	AMPFI_15106	CAEEL13048, CAEEL18140
OG0004813	AMPFI_11409	CAEEL00671
OG0004814	AMPFI_09238	CAEEL07145
OG0004816	AMPFI_05512, AMPFI_23576	CAEEL16537
OG0004817	AMPFI_04912	CAEEL06643
OG0004818	AMPFI_00367	CAEEL19418
OG0004819	AMPFI_18033	CAEEL17427
OG0004820	AMPFI_10350	CAEEL02793
OG0004822	AMPFI_10239	CAEEL08056
OG0004825	AMPFI_09412	CAEEL11735
OG0004826	AMPFI_16801	CAEEL15579
OG0004828	AMPFI_05734	CAEEL10102
OG0004829	AMPFI_14364	CAEEL10445
OG0004830	AMPFI_14688	CAEEL14471
OG0004832	AMPFI_13436	CAEEL07284
OG0004833	AMPFI_15371	CAEEL01811, CAEEL01810, CAEEL17285, CAEEL17797, CAEEL16922
OG0004835	AMPFI_18648	CAEEL18124
OG0004836	AMPFI_09314	CAEEL07499
OG0004837	AMPFI_07200	CAEEL17416
OG0004838	AMPFI_00523	CAEEL14322
OG0004839	AMPFI_22867	CAEEL00540
OG0004840	AMPFI_15455	CAEEL00561
OG0004841	AMPFI_04987	CAEEL02557
OG0004842	AMPFI_12464	CAEEL15435
OG0004843	AMPFI_05999	CAEEL04542
OG0004844	AMPFI_06737	CAEEL14096
OG0004849	AMPFI_05494	CAEEL05685
OG0004852	AMPFI_02203, AMPFI_02204	CAEEL08142
OG0004854	AMPFI_09220	CAEEL02729
OG0004856	AMPFI_08133	CAEEL19311
OG0004858	AMPFI_04485	CAEEL09152
OG0004859	AMPFI_07001	CAEEL09290
OG0004860	AMPFI_21186	CAEEL06108
OG0004862	AMPFI_07100	CAEEL08490
OG0004863	AMPFI_07510	CAEEL15773
OG0004864	AMPFI_12101	CAEEL09721, CAEEL09722
OG0004865	AMPFI_20573, AMPFI_25525	CAEEL07300
OG0004866	AMPFI_18789	CAEEL11181
OG0004870	AMPFI_12026	CAEEL11148
OG0004871	AMPFI_25922	CAEEL08934
OG0004873	AMPFI_06741	CAEEL10496, CAEEL15348
OG0004874	AMPFI_25899, AMPFI_06148	CAEEL06394
OG0004875	AMPFI_05988	CAEEL02867
OG0004880	AMPFI_19336, AMPFI_20267	CAEEL10160
OG0004881	AMPFI_17196	CAEEL06389
OG0004882	AMPFI_23979	CAEEL20468
OG0004884	AMPFI_23984	CAEEL16735
OG0004885	AMPFI_10375	CAEEL05871
OG0004887	AMPFI_11151	CAEEL07579
OG0004889	AMPFI_09646	CAEEL04283
OG0004890	AMPFI_15395	CAEEL07834, CAEEL07833
OG0004891	AMPFI_02413	CAEEL20745
OG0004893	AMPFI_07205	CAEEL00322
OG0004896	AMPFI_11433, AMPFI_15316	CAEEL17820
OG0004897	AMPFI_08573	CAEEL08009
OG0004898	AMPFI_22671	CAEEL09548
OG0004899	AMPFI_11063	CAEEL09181
OG0004900	AMPFI_10899	CAEEL07133
OG0004901	AMPFI_17441	CAEEL20837
OG0004902	AMPFI_05534	CAEEL15345
OG0004903	AMPFI_10441	CAEEL00424
OG0004904	AMPFI_19035	CAEEL09286
OG0004906	AMPFI_19154	CAEEL14478
OG0004907	AMPFI_13675	CAEEL03774, CAEEL04312
OG0004911	AMPFI_05698	CAEEL08171
OG0004913	AMPFI_25699	CAEEL04759, CAEEL19345
OG0004917	AMPFI_25966	CAEEL02599
OG0004919	AMPFI_22764	CAEEL05201
OG0004922	AMPFI_06579	CAEEL03541
OG0004923	AMPFI_00985, AMPFI_16529, AMPFI_15260	CAEEL07594
OG0004924	AMPFI_05959	CAEEL19399, CAEEL02108
OG0004925	AMPFI_16804	CAEEL12266
OG0004926	AMPFI_00376	CAEEL03668
OG0004927	AMPFI_10471	CAEEL14292
OG0004928	AMPFI_10056	CAEEL00896
OG0004930	AMPFI_24794	CAEEL07601
OG0004931	AMPFI_16176	CAEEL18664
OG0004932	AMPFI_09178	CAEEL13052
OG0004934	AMPFI_14737	CAEEL18162
OG0004935	AMPFI_10473	CAEEL05576, CAEEL06452, CAEEL08089
OG0004939	AMPFI_24891	CAEEL07671
OG0004940	AMPFI_07448	CAEEL02013
OG0004941	AMPFI_12210	CAEEL09039
OG0004944	AMPFI_02880	CAEEL11095
OG0004946	AMPFI_16783	CAEEL04126
OG0004947	AMPFI_22715, AMPFI_02993	CAEEL00845
OG0004952	AMPFI_18107	CAEEL16397
OG0004954	AMPFI_11354	CAEEL15813
OG0004955	AMPFI_19217	CAEEL07135
OG0004960	AMPFI_24808	CAEEL10532
OG0004961	AMPFI_13431	CAEEL08261
OG0004962	AMPFI_22234	CAEEL12650
OG0004963	AMPFI_10935	CAEEL02957
OG0004964	AMPFI_02938	CAEEL08584
OG0004966	AMPFI_21838	CAEEL06497
OG0004966	AMPFI_25917	CAEEL19367
OG0004967	AMPFI_00489	CAEEL01452
OG0004968	AMPFI_11154	CAEEL01209
OG0004969	AMPFI_00493	CAEEL00449
OG0004970	AMPFI_03401, AMPFI_05471	CAEEL00883
OG0004972	AMPFI_03559	CAEEL09033, CAEEL08011
OG0004973	AMPFI_20293	CAEEL04625
OG0004975	AMPFI_21941, AMPFI_13767, AMPFI_21780	CAEEL09604, CAEEL09605, CAEEL09603
OG0004976	AMPFI_06405	CAEEL07289
OG0004978	AMPFI_08588	CAEEL08000
OG0004979	AMPFI_09688	CAEEL08214
OG0004980	AMPFI_26053	CAEEL02291
OG0004981	AMPFI_04964	CAEEL09447
OG0004982	AMPFI_14258	CAEEL04257
OG0004983	AMPFI_15064	CAEEL20664
OG0004985	AMPFI_20594, AMPFI_20593	CAEEL12156
OG0004988	AMPFI_02907	CAEEL17794, CAEEL18022
OG0004989	AMPFI_05553	CAEEL05203
OG0004991	AMPFI_20163	CAEEL09801
OG0004993	AMPFI_08507	CAEEL15309
OG0004996	AMPFI_04670, AMPFI_01816	CAEEL17438, CAEEL11752
OG0004997	AMPFI_02286	CAEEL04822
OG0004999	AMPFI_05305	CAEEL05368
OG0005000	AMPFI_06353	CAEEL11120
OG0005002	AMPFI_06863	CAEEL01672
OG0005003	AMPFI_08032	CAEEL01322, CAEEL00099
OG0005007	AMPFI_11408	CAEEL00948
OG0005009	AMPFI_12473	CAEEL18496, CAEEL07665
OG0005010	AMPFI_14613, AMPFI_14614	CAEEL16152, CAEEL15693
OG0005014	AMPFI_17363	CAEEL11918
OG0005038	AMPFI_21027	CAEEL10919
OG0005040	AMPFI_18494, AMPFI_23003, AMPFI_17337, AMPFI_25125, AMPFI_21488	CAEEL00444
OG0005044	AMPFI_13860	CAEEL18052, CAEEL08925
OG0005045	AMPFI_21358	CAEEL02865, CAEEL15654, CAEEL18839, CAEEL19319
OG0005046	AMPFI_09244	CAEEL06278
OG0005048	AMPFI_08429	CAEEL08395
OG0005049	AMPFI_06620	CAEEL05912
OG0005053	AMPFI_20121	CAEEL05072
OG0005055	AMPFI_06342	CAEEL15917
OG0005061	AMPFI_13286, AMPFI_24020	CAEEL06935
OG0005062	AMPFI_01339	CAEEL15834
OG0005067	AMPFI_06227	CAEEL09402
OG0005068	AMPFI_18887	CAEEL06007
OG0005069	AMPFI_15704	CAEEL20392, CAEEL03480, CAEEL07766, CAEEL05483, CAEEL05440
OG0005072	AMPFI_00383	CAEEL08088
OG0005075	AMPFI_08491	CAEEL12679, CAEEL12680
OG0005076	AMPFI_13565	CAEEL00314
OG0005077	AMPFI_13890	CAEEL03715
OG0005079	AMPFI_16949	CAEEL04258
OG0005081	AMPFI_11429	CAEEL00648
OG0005084	AMPFI_08022	CAEEL10424
OG0005086	AMPFI_13597	CAEEL10116
OG0005087	AMPFI_20564	CAEEL00397
OG0005089	AMPFI_24280	CAEEL01129
OG0005090	AMPFI_25021	CAEEL07862
OG0005091	AMPFI_11028	CAEEL08585
OG0005092	AMPFI_20735, AMPFI_16134	CAEEL10329
OG0005093	AMPFI_19590, AMPFI_20055	CAEEL01263
OG0005094	AMPFI_11689	CAEEL01147
OG0005095	AMPFI_07916	CAEEL09367
OG0005096	AMPFI_24183	CAEEL01063
OG0005097	AMPFI_05168	CAEEL03077
OG0005100	AMPFI_06838	CAEEL09224
OG0005102	AMPFI_23589	CAEEL01712
OG0005104	AMPFI_13576	CAEEL06404
OG0005106	AMPFI_08909	CAEEL08221
OG0005107	AMPFI_11855, AMPFI_01687, AMPFI_08427	CAEEL06519
OG0005108	AMPFI_20166	CAEEL17437
OG0005109	AMPFI_19425	CAEEL08735
OG0005110	AMPFI_01900	CAEEL00788
OG0005111	AMPFI_16304, AMPFI_20253	CAEEL06161
OG0005112	AMPFI_25235	CAEEL00664
OG0005114	AMPFI_17350	CAEEL05264
OG0005117	AMPFI_05860, AMPFI_06331	CAEEL05287
OG0005118	AMPFI_09091	CAEEL00391
OG0005119	AMPFI_17532, AMPFI_00570	CAEEL15595
OG0005120	AMPFI_02588	CAEEL00721
OG0005121	AMPFI_10900	CAEEL15242
OG0005124	AMPFI_09718	CAEEL15904
OG0005125	AMPFI_06966	CAEEL18933
OG0005126	AMPFI_19880	CAEEL01900
OG0005127	AMPFI_04608	CAEEL09162
OG0005130	AMPFI_09648	CAEEL09169
OG0005131	AMPFI_24540	CAEEL04955
OG0005134	AMPFI_19445	CAEEL05022
OG0005136	AMPFI_05964	CAEEL12272
OG0005139	AMPFI_13761	CAEEL04623
OG0005140	AMPFI_14662	CAEEL11450, CAEEL01348
OG0005142	AMPFI_10677	CAEEL08707
OG0005143	AMPFI_20935	CAEEL11317
OG0005144	AMPFI_14298	CAEEL05847
OG0005146	AMPFI_12023	CAEEL10882
OG0005147	AMPFI_06011	CAEEL09090
OG0005149	AMPFI_20136	CAEEL00546
OG0005154	AMPFI_12087	CAEEL17431, CAEEL17429
OG0005155	AMPFI_14736	CAEEL00411, CAEEL19156
OG0005157	AMPFI_18312	CAEEL08876
OG0005158	AMPFI_23836, AMPFI_24079	CAEEL08905
OG0005160	AMPFI_10649	CAEEL07790
OG0005164	AMPFI_14812	CAEEL05870, CAEEL01827, CAEEL00921
OG0005169	AMPFI_12756	CAEEL09655
OG0005172	AMPFI_09765	CAEEL02363
OG0005175	AMPFI_07010	CAEEL15716
OG0005176	AMPFI_05296, AMPFI_04056	CAEEL07557
OG0005179	AMPFI_07671	CAEEL07168
OG0005180	AMPFI_05278	CAEEL09248
OG0005181	AMPFI_19361	CAEEL07703
OG0005183	AMPFI_23269	CAEEL08543
OG0005184	AMPFI_08319	CAEEL18223
OG0005187	AMPFI_09348, AMPFI_03439, AMPFI_09349	CAEEL14730
OG0005188	AMPFI_09298	CAEEL08965
OG0005191	AMPFI_11789	CAEEL05362
OG0005192	AMPFI_11586	CAEEL04804
OG0005193	AMPFI_03208	CAEEL07091
OG0005194	AMPFI_18040	CAEEL05882
OG0005196	AMPFI_02731	CAEEL01072
OG0005197	AMPFI_16725	CAEEL08230
OG0005199	AMPFI_06607	CAEEL19265
OG0005200	AMPFI_06657	CAEEL05998
OG0005201	AMPFI_05268	CAEEL04588
OG0005202	AMPFI_23023	CAEEL08971
OG0005204	AMPFI_23698	CAEEL00557
OG0005205	AMPFI_17395	CAEEL18834
OG0005206	AMPFI_10906	CAEEL02109
OG0005207	AMPFI_05172	CAEEL05270
OG0005209	AMPFI_10041	CAEEL12392
OG0005210	AMPFI_00761, AMPFI_02127, AMPFI_16171	CAEEL01507
OG0005212	AMPFI_08569	CAEEL01431
OG0005215	AMPFI_08795	CAEEL02018
OG0005217	AMPFI_10567	CAEEL00519
OG0005221	AMPFI_15509	CAEEL13148
OG0005222	AMPFI_14140	CAEEL00417
OG0005223	AMPFI_09732, AMPFI_16932	CAEEL08867
OG0005224	AMPFI_13439	CAEEL11021
OG0005225	AMPFI_05077	CAEEL11736
OG0005228	AMPFI_06081	CAEEL02900
OG0005229	AMPFI_07754	CAEEL09302
OG0005230	AMPFI_11800	CAEEL17555
OG0005231	AMPFI_04745	CAEEL04101
OG0005232	AMPFI_21277	CAEEL14162
OG0005233	AMPFI_05586, AMPFI_05585	CAEEL03305
OG0005234	AMPFI_09847, AMPFI_21605	CAEEL03034
OG0005235	AMPFI_17418	CAEEL06659
OG0005237	AMPFI_14040	CAEEL01570
OG0005238	AMPFI_09877	CAEEL07258
OG0005239	AMPFI_06170	CAEEL15608
OG0005240	AMPFI_05432	CAEEL00076
OG0005243	AMPFI_05821	CAEEL04210
OG0005244	AMPFI_15552	CAEEL12471
OG0005248	AMPFI_11779	CAEEL10051
OG0005249	AMPFI_09697	CAEEL18813, CAEEL11117
OG0005250	AMPFI_08665	CAEEL00202
OG0005252	AMPFI_00616	CAEEL11797
OG0005253	AMPFI_04563	CAEEL07486
OG0005254	AMPFI_21910	CAEEL04182
OG0005255	AMPFI_03080	CAEEL18693
OG0005257	AMPFI_23669	CAEEL20337
OG0005258	AMPFI_18993, AMPFI_13310	CAEEL02600
OG0005259	AMPFI_23209	CAEEL12389
OG0005260	AMPFI_19075	CAEEL18095
OG0005261	AMPFI_08888, AMPFI_11038	CAEEL16553
OG0005262	AMPFI_23071	CAEEL05690
OG0005266	AMPFI_16517	CAEEL09384
OG0005267	AMPFI_08139	CAEEL15615
OG0005269	AMPFI_05591	CAEEL10603
OG0005272	AMPFI_20019, AMPFI_20011	CAEEL07617
OG0005273	AMPFI_09739	CAEEL00093
OG0005275	AMPFI_07481	CAEEL10805, CAEEL10806
OG0005276	AMPFI_07012, AMPFI_06711	CAEEL06716
OG0005277	AMPFI_10241	CAEEL02345
OG0005278	AMPFI_21768	CAEEL00673
OG0005279	AMPFI_08272	CAEEL02901
OG0005280	AMPFI_09727	CAEEL08138
OG0005281	AMPFI_20788	CAEEL07157
OG0005285	AMPFI_05313, AMPFI_18514	CAEEL03081
OG0005286	AMPFI_25925	CAEEL09226
OG0005287	AMPFI_23289	CAEEL01803
OG0005289	AMPFI_25661	CAEEL11634
OG0005290	AMPFI_05415	CAEEL08960
OG0005292	AMPFI_10109	CAEEL09126
OG0005293	AMPFI_20358	CAEEL01396
OG0005294	AMPFI_02341	CAEEL06222
OG0005298	AMPFI_16578, AMPFI_24565, AMPFI_14847	CAEEL01976, CAEEL00675
OG0005299	AMPFI_20586, AMPFI_17119, AMPFI_09670, AMPFI_03833	CAEEL15482
OG0005300	AMPFI_07358	CAEEL11534
OG0005301	AMPFI_12827	CAEEL04628
OG0005303	AMPFI_01233	CAEEL04461
OG0005305	AMPFI_20272, AMPFI_00085	CAEEL02568
OG0005309	AMPFI_01388	CAEEL11459
OG0005312	AMPFI_03986	CAEEL11093
OG0005314	AMPFI_05135	CAEEL00759
OG0005315	AMPFI_05476	CAEEL12782
OG0005316	AMPFI_05537	CAEEL12094
OG0005318	AMPFI_06606	CAEEL11412
OG0005319	AMPFI_07019	CAEEL01211
OG0005323	AMPFI_09846	CAEEL14840
OG0005324	AMPFI_15226	CAEEL15302
OG0005325	AMPFI_15967	CAEEL20386
OG0005360	AMPFI_02359, AMPFI_21290, AMPFI_17428	CAEEL01919
OG0005366	AMPFI_13735	CAEEL12942
OG0005369	AMPFI_04298, AMPFI_06347	CAEEL05707
OG0005370	AMPFI_24661	CAEEL00421
OG0005371	AMPFI_20149	CAEEL03912
OG0005373	AMPFI_13526	CAEEL09399
OG0005374	AMPFI_25660	CAEEL02806
OG0005375	AMPFI_08123	CAEEL19544, CAEEL14120
OG0005376	AMPFI_19157	CAEEL08982, CAEEL09065
OG0005377	AMPFI_13200	CAEEL06685
OG0005378	AMPFI_15931	CAEEL20215, CAEEL20216
OG0005379	AMPFI_06858	CAEEL09264
OG0005383	AMPFI_06115	CAEEL07506
OG0005384	AMPFI_21492	CAEEL02931
OG0005385	AMPFI_10667	CAEEL08714
OG0005386	AMPFI_25066, AMPFI_23674	CAEEL10538
OG0005387	AMPFI_16373	CAEEL08152
OG0005388	AMPFI_13168	CAEEL01742
OG0005389	AMPFI_09755	CAEEL06878
OG0005390	AMPFI_10607	CAEEL04490
OG0005394	AMPFI_16942	CAEEL17986
OG0005396	AMPFI_19177	CAEEL08913
OG0005398	AMPFI_23611	CAEEL07255
OG0005399	AMPFI_16827	CAEEL03245
OG0005402	AMPFI_12671	CAEEL05349
OG0005403	AMPFI_04438	CAEEL01879
OG0005404	AMPFI_05857	CAEEL05358
OG0005406	AMPFI_20901	CAEEL08083
OG0005408	AMPFI_06712	CAEEL07280
OG0005409	AMPFI_24347	CAEEL02913
OG0005411	AMPFI_06998	CAEEL16012
OG0005414	AMPFI_14882	CAEEL00252
OG0005415	AMPFI_16671	CAEEL15291
OG0005417	AMPFI_04832	CAEEL00029
OG0005421	AMPFI_24957	CAEEL14199
OG0005422	AMPFI_22263	CAEEL16015
OG0005425	AMPFI_10073	CAEEL08174
OG0005428	AMPFI_23962	CAEEL01407
OG0005431	AMPFI_12163, AMPFI_00732	CAEEL09902
