Orthogroup	STRPU_ok	HUMAN
OG0003363	STRPU_01592, STRPU_13573	HUMAN18036, HUMAN18035
OG0003364	STRPU_12256	HUMAN06821, HUMAN16054
OG0003365	STRPU_24219, STRPU_01081	HUMAN26480, HUMAN01439
OG0003366	STRPU_20477, STRPU_20476, STRPU_20479, STRPU_20478	HUMAN16863, HUMAN16862
OG0003367	STRPU_02066, STRPU_09093	HUMAN06122
OG0003368	STRPU_09309	HUMAN24222, HUMAN24221, HUMAN24219, HUMAN03562
OG0003369	STRPU_04619	HUMAN27686, HUMAN03532, HUMAN27685
OG0003370	STRPU_24791	HUMAN28060, HUMAN28061
OG0003372	STRPU_18382	HUMAN01212, HUMAN14880, HUMAN14879
OG0003373	STRPU_11782, STRPU_11541, STRPU_11733	HUMAN05820
OG0003374	STRPU_16743, STRPU_01716	HUMAN28112, HUMAN16615
OG0003375	STRPU_27269, STRPU_27284	HUMAN23698
OG0003376	STRPU_09336	HUMAN22113, HUMAN22114, HUMAN22110, HUMAN22111, HUMAN22112
OG0003377	STRPU_12932	HUMAN04348
OG0003378	STRPU_12591	HUMAN05047, HUMAN05045
OG0003379	STRPU_24222, STRPU_24221, STRPU_01079	HUMAN28285, HUMAN28287
OG0003380	STRPU_14745	HUMAN19717
OG0003381	STRPU_12349	HUMAN06184, HUMAN06185, HUMAN04158
OG0003382	STRPU_00632, STRPU_12505	HUMAN19968, HUMAN01608
OG0003383	STRPU_23796	HUMAN12827
OG0003384	STRPU_01561, STRPU_09397	HUMAN03513, HUMAN27736
OG0003385	STRPU_22039	HUMAN06417, HUMAN06419, HUMAN06418
OG0003386	STRPU_10904	HUMAN05900, HUMAN05902, HUMAN05903
OG0003387	STRPU_00430, STRPU_14199, STRPU_17499, STRPU_17500, STRPU_17502, STRPU_17498, STRPU_17501	HUMAN13643, HUMAN13638, HUMAN13640, HUMAN13639
OG0003388	STRPU_04625, STRPU_04647	HUMAN03392
OG0003391	STRPU_21082	HUMAN08974
OG0003392	STRPU_08299	HUMAN13559, HUMAN10151
OG0003393	STRPU_17374	HUMAN04338
OG0003394	STRPU_22083	HUMAN22046
OG0003396	STRPU_23105	HUMAN06037, HUMAN05048
OG0003419	STRPU_03427	HUMAN02012
OG0003420	STRPU_19692, STRPU_19622, STRPU_19693	HUMAN01559, HUMAN01556, HUMAN01560
OG0003421	STRPU_05462	HUMAN23071
OG0003422	STRPU_12647	HUMAN07007, HUMAN07008
OG0003424	STRPU_08669	HUMAN10759
OG0003425	STRPU_27213	HUMAN23668, HUMAN23669
OG0003426	STRPU_21596	HUMAN04822, HUMAN04821
OG0003428	STRPU_04993	HUMAN22929
OG0003429	STRPU_11803	HUMAN24947
OG0003430	STRPU_03710	HUMAN15764
OG0003431	STRPU_13834	HUMAN06475, HUMAN02186
OG0003432	STRPU_24262, STRPU_01043	HUMAN13669
OG0003433	STRPU_06151	HUMAN11873
OG0003434	STRPU_22971	HUMAN20686
OG0003435	STRPU_20684	HUMAN08411
OG0003437	STRPU_08656, STRPU_08360, STRPU_08658	HUMAN12122, HUMAN20061
OG0003439	STRPU_06448	HUMAN07771, HUMAN07770, HUMAN21552, HUMAN21553
OG0003440	STRPU_05917	HUMAN07852, HUMAN07851, HUMAN07850
OG0003441	STRPU_23175	HUMAN21029, HUMAN21027
OG0003442	STRPU_05359	HUMAN29894, HUMAN29583
OG0003443	STRPU_21532	HUMAN25588, HUMAN08555
OG0003445	STRPU_20383	HUMAN29343
OG0003447	STRPU_23990	HUMAN26881
OG0003448	STRPU_25380	HUMAN15205
OG0003449	STRPU_08215	HUMAN27781
OG0003450	STRPU_04502	HUMAN12087, HUMAN12089
OG0003451	STRPU_18049	HUMAN21236
OG0003453	STRPU_15285	HUMAN07081
OG0003454	STRPU_13689, STRPU_02387	HUMAN12804, HUMAN12803, HUMAN02907
OG0003455	STRPU_21218	HUMAN20526, HUMAN01754
OG0003456	STRPU_08652	HUMAN13016, HUMAN25940
OG0003457	STRPU_25059	HUMAN27789, HUMAN16567
OG0003458	STRPU_07419	HUMAN28214, HUMAN28215, HUMAN28213, HUMAN28212
OG0003459	STRPU_21409	HUMAN16899, HUMAN08550
OG0003460	STRPU_21209	HUMAN16828
OG0003461	STRPU_12813	HUMAN24927, HUMAN24928
OG0003462	STRPU_01190, STRPU_19960	HUMAN14649
OG0003463	STRPU_21459	HUMAN02584
OG0003464	STRPU_08415	HUMAN25957
OG0003465	STRPU_19515	HUMAN29422, HUMAN29421
OG0003466	STRPU_10203, STRPU_09366, STRPU_09367	HUMAN03596
OG0003467	STRPU_04466	HUMAN28399
OG0003468	STRPU_21762, STRPU_21697	HUMAN08265
OG0003469	STRPU_25927	HUMAN26180
OG0003470	STRPU_27335	HUMAN13977, HUMAN13976
OG0003471	STRPU_21792	HUMAN16952
OG0003472	STRPU_05425	HUMAN29614, HUMAN29613
OG0003473	STRPU_03744	HUMAN19355, HUMAN05515, HUMAN05516
OG0003474	STRPU_24367	HUMAN28089, HUMAN00685
OG0003475	STRPU_18099, STRPU_01787	HUMAN21366
OG0003476	STRPU_22836	HUMAN02837
OG0003477	STRPU_07450, STRPU_07441	HUMAN25241
OG0003478	STRPU_20938	HUMAN08716, HUMAN08715
OG0003479	STRPU_01940, STRPU_22782	HUMAN02334, HUMAN20427
OG0003480	STRPU_25605	HUMAN13707, HUMAN13705
OG0003481	STRPU_22807, STRPU_01966	HUMAN17835
OG0003482	STRPU_12951	HUMAN06885, HUMAN04192
OG0003483	STRPU_04672	HUMAN02672
OG0003485	STRPU_22749, STRPU_01904, STRPU_22750, STRPU_01905, STRPU_23748	HUMAN06743
OG0003486	STRPU_17601	HUMAN25368
OG0003487	STRPU_10374	HUMAN01641, HUMAN01639
OG0003488	STRPU_07310	HUMAN27887
OG0003489	STRPU_24792	HUMAN00472, HUMAN25219
OG0003490	STRPU_14276, STRPU_14293	HUMAN07486
OG0003491	STRPU_06727	HUMAN18345, HUMAN07660
OG0003492	STRPU_04886	HUMAN17154, HUMAN03405
OG0003493	STRPU_19324	HUMAN01078
OG0003495	STRPU_07616	HUMAN18833, HUMAN27823, HUMAN25685
OG0003497	STRPU_03308	HUMAN05604
OG0003498	STRPU_24846	HUMAN22332, HUMAN22333
OG0003499	STRPU_05492	HUMAN15248, HUMAN15247, HUMAN15246
OG0003500	STRPU_02909, STRPU_21217	HUMAN17492, HUMAN09263
OG0003501	STRPU_18507	HUMAN14259, HUMAN14258
OG0003502	STRPU_14905	HUMAN26410, HUMAN26411
OG0003503	STRPU_09082, STRPU_02055	HUMAN13541
OG0003504	STRPU_08880, STRPU_00941	HUMAN13209, HUMAN13210
OG0003505	STRPU_26126	HUMAN11145
OG0003506	STRPU_05341	HUMAN24134, HUMAN24135, HUMAN07475, HUMAN27460
OG0003507	STRPU_19336	HUMAN14251, HUMAN00947
OG0003508	STRPU_13552	HUMAN20681
OG0003509	STRPU_10961	HUMAN11891
OG0003511	STRPU_26830	HUMAN23502
OG0003512	STRPU_14597	HUMAN07246, HUMAN07245
OG0003513	STRPU_13821	HUMAN17574, HUMAN17572, HUMAN29015
OG0003514	STRPU_22096	HUMAN20926, HUMAN26859
OG0003515	STRPU_05774	HUMAN07599, HUMAN22879
OG0003516	STRPU_10277	HUMAN03685
OG0003517	STRPU_12195	HUMAN04692, HUMAN04691, HUMAN04694, HUMAN06798, HUMAN06796
OG0003518	STRPU_26026	HUMAN14108
OG0003519	STRPU_13946	HUMAN20557, HUMAN20556, HUMAN20554
OG0003520	STRPU_20485	HUMAN21004, HUMAN08252
OG0003521	STRPU_05389	HUMAN05179
OG0003522	STRPU_08126, STRPU_08113	HUMAN25338
OG0003523	STRPU_11145	HUMAN21871
OG0003524	STRPU_11329	HUMAN00423, HUMAN00422
OG0003525	STRPU_22611	HUMAN07937
OG0003526	STRPU_21377	HUMAN02679, HUMAN08399
OG0003528	STRPU_17490, STRPU_17491, STRPU_17489	HUMAN07458
OG0003529	STRPU_13249	HUMAN18247, HUMAN12697, HUMAN12696
OG0003530	STRPU_25170	HUMAN18072
OG0003531	STRPU_20597	HUMAN09342, HUMAN04724
OG0003532	STRPU_10739	HUMAN17410
OG0003533	STRPU_22386	HUMAN21080, HUMAN21079
OG0003534	STRPU_21654, STRPU_21719	HUMAN16987, HUMAN08770
OG0003535	STRPU_09979, STRPU_09956	HUMAN27564, HUMAN03170
OG0003536	STRPU_08040	HUMAN13845, HUMAN13847, HUMAN18837, HUMAN18836, HUMAN16704, HUMAN13846
OG0003537	STRPU_09412, STRPU_01545	HUMAN22131, HUMAN22130
OG0003538	STRPU_05821	HUMAN03691
OG0003539	STRPU_22523	HUMAN27654
OG0003541	STRPU_25471	HUMAN11651, HUMAN11648
OG0003542	STRPU_08956	HUMAN10756
OG0003543	STRPU_16716	HUMAN28052
OG0003544	STRPU_07440, STRPU_07449	HUMAN00617, HUMAN00616
OG0003545	STRPU_09297	HUMAN12962, HUMAN10596, HUMAN12961
OG0003546	STRPU_19647, STRPU_19674	HUMAN29089, HUMAN02169
OG0003547	STRPU_12469	HUMAN03917
OG0003548	STRPU_09626	HUMAN22282
OG0003549	STRPU_17894	HUMAN25713, HUMAN25712, HUMAN29713
OG0003550	STRPU_01035, STRPU_23404	HUMAN26578, HUMAN17867
OG0003551	STRPU_18972, STRPU_18959	HUMAN14799, HUMAN29003
OG0003552	STRPU_20147	HUMAN01497
OG0003553	STRPU_10274	HUMAN17100
OG0003554	STRPU_09335	HUMAN03429
OG0003555	STRPU_09097, STRPU_02068	HUMAN13236, HUMAN13235, HUMAN13238, HUMAN13237, HUMAN13240, HUMAN13241
OG0003556	STRPU_08012	HUMAN19312
OG0003557	STRPU_20157	HUMAN27746, HUMAN27748, HUMAN03307
OG0003558	STRPU_27128	HUMAN09720
OG0003560	STRPU_20500	HUMAN08292
OG0003561	STRPU_17360, STRPU_17346	HUMAN25470, HUMAN07496
OG0003562	STRPU_24859	HUMAN18584, HUMAN18585, HUMAN28168
OG0003563	STRPU_01477, STRPU_08694	HUMAN10685
OG0003564	STRPU_09624	HUMAN17366, HUMAN24302
OG0003565	STRPU_15924, STRPU_00493, STRPU_08942, STRPU_12900	HUMAN27729, HUMAN27728
OG0003566	STRPU_11918, STRPU_11878	HUMAN04196, HUMAN24973
OG0003567	STRPU_02062, STRPU_09090	HUMAN10488
OG0003568	STRPU_14841	HUMAN07272
OG0003569	STRPU_23349	HUMAN07054, HUMAN02397
OG0003570	STRPU_02794	HUMAN02024, HUMAN02025, HUMAN02026
OG0003571	STRPU_26236	HUMAN28033, HUMAN11183
OG0003572	STRPU_21159, STRPU_21167	HUMAN15595, HUMAN15596, HUMAN02513, HUMAN08691
OG0003573	STRPU_14812	HUMAN10871, HUMAN10813, HUMAN10775
OG0003576	STRPU_25516	HUMAN13837, HUMAN13836, HUMAN19144, HUMAN19146, HUMAN11580, HUMAN11579, HUMAN11577
OG0003577	STRPU_22045	HUMAN29012
OG0003578	STRPU_14245	HUMAN20028, HUMAN20029
OG0003579	STRPU_04470	HUMAN26278, HUMAN22725
OG0003581	STRPU_24378	HUMAN04085
OG0003582	STRPU_22683	HUMAN29836, HUMAN02330
OG0003597	STRPU_01702, STRPU_02662	HUMAN04460
OG0003598	STRPU_00768, STRPU_19800	HUMAN29147
OG0003600	STRPU_25452	HUMAN15217
OG0003601	STRPU_13952	HUMAN26533, HUMAN26534
OG0003603	STRPU_08310	HUMAN13251, HUMAN13246
OG0003604	STRPU_14769, STRPU_02554	HUMAN12260, HUMAN12259, HUMAN07277
OG0003607	STRPU_21163, STRPU_21155	HUMAN02686
OG0003608	STRPU_20365	HUMAN02187
OG0003610	STRPU_01053, STRPU_24252	HUMAN16758, HUMAN16759
OG0003611	STRPU_09452, STRPU_01510	HUMAN24173
OG0003612	STRPU_18969, STRPU_18956	HUMAN24816
OG0003613	STRPU_12108, STRPU_12143	HUMAN20927, HUMAN11439
OG0003615	STRPU_19046	HUMAN14433, HUMAN23272
OG0003616	STRPU_01981	HUMAN20505, HUMAN20506, HUMAN20504
OG0003617	STRPU_13092, STRPU_13104	HUMAN21414
OG0003618	STRPU_08027, STRPU_02032	HUMAN27888, HUMAN27890
OG0003619	STRPU_05456	HUMAN30124, HUMAN23959
OG0003620	STRPU_00502, STRPU_15940	HUMAN00037
OG0003621	STRPU_17041, STRPU_01807	HUMAN05310, HUMAN05311
OG0003622	STRPU_10952, STRPU_21646, STRPU_21710	HUMAN18690
OG0003623	STRPU_11446	HUMAN05857
OG0003627	STRPU_06634	HUMAN17655, HUMAN17656, HUMAN05166, HUMAN05165
OG0003628	STRPU_26819	HUMAN09742, HUMAN09740
OG0003630	STRPU_14988, STRPU_14958	HUMAN10764, HUMAN10786
OG0003631	STRPU_04940	HUMAN24131
OG0003632	STRPU_11322	HUMAN00144, HUMAN00145, HUMAN21796
OG0003633	STRPU_21224, STRPU_22507	HUMAN05293
OG0003635	STRPU_05033, STRPU_05106	HUMAN30608, HUMAN30607
OG0003638	STRPU_21025	HUMAN08782
OG0003639	STRPU_14552	HUMAN11734
OG0003640	STRPU_24148	HUMAN13431, HUMAN17671
OG0003641	STRPU_00224, STRPU_25964	HUMAN13743, HUMAN13746, HUMAN13744, HUMAN19226
OG0003642	STRPU_27230	HUMAN09836
OG0003643	STRPU_23157	HUMAN02410
OG0003644	STRPU_19783, STRPU_00787	HUMAN29286, HUMAN29287, HUMAN29285, HUMAN29284
OG0003645	STRPU_05770	HUMAN12130, HUMAN20257, HUMAN20256, HUMAN12129, HUMAN12128
OG0003646	STRPU_26839	HUMAN09524
OG0003647	STRPU_27138	HUMAN23500
OG0003648	STRPU_21139	HUMAN16787
OG0003649	STRPU_26514	HUMAN14411
OG0003650	STRPU_07527	HUMAN19279, HUMAN19278, HUMAN19276, HUMAN19277
OG0003651	STRPU_08068	HUMAN18587, HUMAN27840
OG0003652	STRPU_17587, STRPU_17563	HUMAN05434, HUMAN25517
OG0003653	STRPU_25673	HUMAN28128, HUMAN15232, HUMAN08130
OG0003654	STRPU_07070, STRPU_07065	HUMAN27868
OG0003655	STRPU_17785	HUMAN25720, HUMAN07525
OG0003656	STRPU_23061, STRPU_00647	HUMAN09498, HUMAN09499, HUMAN01632
OG0003657	STRPU_22899, STRPU_22914	HUMAN17897
OG0003658	STRPU_23985	HUMAN26110, HUMAN26109
OG0003659	STRPU_24909	HUMAN12849, HUMAN12851
OG0003660	STRPU_04268	HUMAN03330
OG0003662	STRPU_01543, STRPU_09415	HUMAN03175, HUMAN03176, HUMAN17173
OG0003663	STRPU_04833	HUMAN24345
OG0003664	STRPU_08332	HUMAN12052
OG0003665	STRPU_26573, STRPU_24787	HUMAN08464
OG0003666	STRPU_00986, STRPU_23456	HUMAN29133, HUMAN02252
OG0003668	STRPU_26719	HUMAN30167, HUMAN09900, HUMAN09899
OG0003669	STRPU_19296, STRPU_01851	HUMAN29028
OG0003671	STRPU_09909	HUMAN03501, HUMAN24226
OG0003672	STRPU_08809	HUMAN12138
OG0003673	STRPU_17282	HUMAN19535
OG0003674	STRPU_08882, STRPU_00939	HUMAN12023
OG0003675	STRPU_01019, STRPU_23417	HUMAN20720
OG0003676	STRPU_13154, STRPU_13134	HUMAN20688
OG0003677	STRPU_13383, STRPU_13363	HUMAN17731, HUMAN02931, HUMAN12515, HUMAN12514
OG0003678	STRPU_19225	HUMAN01033, HUMAN14660
OG0003679	STRPU_24398	HUMAN21403, HUMAN02922
OG0003680	STRPU_24042, STRPU_02621	HUMAN06616, HUMAN18004, HUMAN18005
OG0003681	STRPU_11705	HUMAN20399, HUMAN04398
OG0003682	STRPU_20705	HUMAN02554
OG0003683	STRPU_14243	HUMAN04992
OG0003684	STRPU_26095	HUMAN14029, HUMAN14028
OG0003685	STRPU_22192	HUMAN09512
OG0003686	STRPU_25646, STRPU_25651	HUMAN11096
OG0003687	STRPU_13921, STRPU_13934	HUMAN06582, HUMAN12545, HUMAN17984
OG0003688	STRPU_11389	HUMAN00391, HUMAN00390
OG0003689	STRPU_01600, STRPU_13582	HUMAN12564, HUMAN17888
OG0003690	STRPU_21873	HUMAN08255, HUMAN08254, HUMAN08253
OG0003691	STRPU_05039, STRPU_05113	HUMAN27486
OG0003692	STRPU_01575, STRPU_09381	HUMAN26245
OG0003693	STRPU_22769, STRPU_01926	HUMAN05789, HUMAN05791, HUMAN05790, HUMAN21038
OG0003694	STRPU_00897, STRPU_23023	HUMAN01597
OG0003695	STRPU_20388	HUMAN29320, HUMAN28471
OG0003696	STRPU_23695, STRPU_23693	HUMAN26795
OG0003697	STRPU_08308	HUMAN13631
OG0003698	STRPU_09884	HUMAN03524, HUMAN27578
OG0003700	STRPU_08820	HUMAN10461, HUMAN13432, HUMAN13433
OG0003701	STRPU_24397	HUMAN21420
OG0003702	STRPU_21023	HUMAN18794, HUMAN08385
OG0003703	STRPU_12263	HUMAN04604, HUMAN09417, HUMAN09419
OG0003704	STRPU_07662, STRPU_18902	HUMAN14829, HUMAN01005
OG0003705	STRPU_01606, STRPU_13588	HUMAN26525
OG0003706	STRPU_19455	HUMAN24793
OG0003707	STRPU_15630, STRPU_15643	HUMAN28827, HUMAN10024
OG0003709	STRPU_25377	HUMAN15204, HUMAN15203
OG0003710	STRPU_17764	HUMAN29654, HUMAN22687
OG0003711	STRPU_00659, STRPU_23074	HUMAN09536
OG0003712	STRPU_02201, STRPU_09234, STRPU_09233, STRPU_02200	HUMAN20248, HUMAN10482
OG0003713	STRPU_07731	HUMAN02247, HUMAN02248
OG0003716	STRPU_11467	HUMAN21975
OG0003717	STRPU_24884	HUMAN00711, HUMAN24583
OG0003718	STRPU_24139	HUMAN18082
OG0003719	STRPU_26767, STRPU_26753	HUMAN01524
OG0003720	STRPU_16621	HUMAN02239, HUMAN24894
OG0003721	STRPU_21833	HUMAN04841
OG0003722	STRPU_20141	HUMAN01183, HUMAN29299
OG0003724	STRPU_11103, STRPU_11128	HUMAN00259
OG0003725	STRPU_19147	HUMAN28512, HUMAN00988, HUMAN00987, HUMAN28511
OG0003726	STRPU_07524, STRPU_03374	HUMAN00634, HUMAN25217
OG0003727	STRPU_00256, STRPU_03165	HUMAN15652
OG0003728	STRPU_19719	HUMAN01158
OG0003729	STRPU_24047, STRPU_02614	HUMAN17750
OG0003730	STRPU_10330	HUMAN03774
OG0003731	STRPU_20490	HUMAN14612, HUMAN14611
OG0003733	STRPU_18985	HUMAN28575
OG0003734	STRPU_20278, STRPU_20274, STRPU_20313, STRPU_00129	HUMAN29355
OG0003735	STRPU_17084	HUMAN05437
OG0003736	STRPU_22673	HUMAN11064
OG0003737	STRPU_19671, STRPU_19650	HUMAN29411, HUMAN02196
OG0003738	STRPU_08163	HUMAN12341
OG0003739	STRPU_01491, STRPU_13756	HUMAN17673
OG0003740	STRPU_12532	HUMAN04216, HUMAN04217
OG0003741	STRPU_02688, STRPU_01677	HUMAN15538
OG0003742	STRPU_22532	HUMAN26023, HUMAN06690, HUMAN06689
OG0003743	STRPU_18134	HUMAN07084, HUMAN07087, HUMAN07083, HUMAN07085
OG0003744	STRPU_22977	HUMAN29944, HUMAN20993, HUMAN20992
OG0003745	STRPU_14449, STRPU_14432	HUMAN19746, HUMAN19745, HUMAN19747, HUMAN19744
OG0003746	STRPU_13668, STRPU_02402	HUMAN18235, HUMAN12379
OG0003748	STRPU_23161	HUMAN06965, HUMAN06967, HUMAN06966
OG0003749	STRPU_12317	HUMAN06179
OG0003750	STRPU_03777	HUMAN18942, HUMAN18943
OG0003751	STRPU_11253, STRPU_11216	HUMAN02217, HUMAN02218, HUMAN02216
OG0003752	STRPU_15768	HUMAN28947, HUMAN09871
OG0003753	STRPU_08790	HUMAN13277, HUMAN13278, HUMAN13279
OG0003754	STRPU_12707	HUMAN04680, HUMAN06799
OG0003755	STRPU_15415	HUMAN13092
OG0003756	STRPU_25349, STRPU_25348	HUMAN11263
OG0003757	STRPU_20502	HUMAN15876
OG0003758	STRPU_21990, STRPU_21988	HUMAN12883, HUMAN12882, HUMAN06530, HUMAN06529, HUMAN06528
OG0003759	STRPU_10861, STRPU_10841	HUMAN11801, HUMAN24876
OG0003760	STRPU_07722	HUMAN13770, HUMAN13772, HUMAN13771, HUMAN16625, HUMAN16624
OG0003761	STRPU_22011	HUMAN09889, HUMAN28585
OG0003762	STRPU_08506	HUMAN13397, HUMAN10438, HUMAN10436, HUMAN10437, HUMAN10440
OG0003763	STRPU_17640, STRPU_02280	HUMAN25652
OG0003764	STRPU_08733, STRPU_01439	HUMAN13587, HUMAN13588
OG0003765	STRPU_22382	HUMAN02879
OG0003766	STRPU_25294	HUMAN19093
OG0003767	STRPU_07021	HUMAN28071, HUMAN28072
OG0003768	STRPU_20453, STRPU_22059, STRPU_22060, STRPU_12340	HUMAN06974, HUMAN06975
OG0003769	STRPU_26020, STRPU_26021	HUMAN08202
OG0003770	STRPU_05108, STRPU_05035	HUMAN05134
OG0003771	STRPU_08361	HUMAN13368, HUMAN13367, HUMAN20264
OG0003772	STRPU_16769, STRPU_01739	HUMAN11534, HUMAN11536, HUMAN11535, HUMAN11537
OG0003773	STRPU_08673	HUMAN10264, HUMAN12965
OG0003776	STRPU_02898	HUMAN19372, HUMAN19371
OG0003777	STRPU_08593, STRPU_00310	HUMAN18426, HUMAN12738, HUMAN26008
OG0003778	STRPU_11538	HUMAN16925, HUMAN19684, HUMAN19685
OG0003779	STRPU_06113	HUMAN11974
OG0003780	STRPU_06748	HUMAN18353, HUMAN30243, HUMAN07642, HUMAN07641
OG0003795	STRPU_23591	HUMAN29845
OG0003798	STRPU_05134, STRPU_05061	HUMAN17950, HUMAN06536
OG0003803	STRPU_20204	HUMAN02236
OG0003806	STRPU_00975, STRPU_08841	HUMAN10280
OG0003807	STRPU_08093	HUMAN10606, HUMAN10605
OG0003808	STRPU_24251, STRPU_01054	HUMAN00688, HUMAN00686
OG0003809	STRPU_04114	HUMAN22691
OG0003810	STRPU_04942	HUMAN07745
OG0003811	STRPU_05891	HUMAN22421, HUMAN22419
OG0003812	STRPU_11207	HUMAN29819
OG0003813	STRPU_04220, STRPU_04255	HUMAN22627, HUMAN18665
OG0003816	STRPU_04323, STRPU_04293	HUMAN03485, HUMAN03484
OG0003818	STRPU_05558, STRPU_05616	HUMAN07697
OG0003820	STRPU_27077	HUMAN28538, HUMAN28537
OG0003823	STRPU_24666	HUMAN16630, HUMAN16629
OG0003824	STRPU_09421, STRPU_01538	HUMAN27737
OG0003825	STRPU_10012	HUMAN25524, HUMAN25522
OG0003826	STRPU_14827	HUMAN11781
OG0003827	STRPU_19325	HUMAN01147
OG0003828	STRPU_20403	HUMAN29062
OG0003829	STRPU_20384	HUMAN01266
OG0003830	STRPU_01759, STRPU_18068	HUMAN25373, HUMAN25370, HUMAN25371
OG0003831	STRPU_05243	HUMAN22335
OG0003832	STRPU_23140	HUMAN01432, HUMAN01433, HUMAN01434, HUMAN06725, HUMAN20997
OG0003833	STRPU_05825, STRPU_05285	HUMAN27613
OG0003834	STRPU_26294, STRPU_26268	HUMAN14036, HUMAN11315
OG0003835	STRPU_24475	HUMAN16694
OG0003836	STRPU_05030	HUMAN22326, HUMAN24116
OG0003837	STRPU_08087	HUMAN13331
OG0003838	STRPU_05727	HUMAN07732, HUMAN07731, HUMAN22348
OG0003839	STRPU_19903	HUMAN02039
OG0003840	STRPU_26799	HUMAN09600, HUMAN01591, HUMAN09601
OG0003841	STRPU_19672, STRPU_19649	HUMAN24738
OG0003842	STRPU_22707, STRPU_00691, STRPU_22706	HUMAN06944, HUMAN06942, HUMAN06943, HUMAN06945
OG0003843	STRPU_21504	HUMAN17036
OG0003844	STRPU_27219	HUMAN28532
OG0003845	STRPU_14394	HUMAN13124
OG0003846	STRPU_10200	HUMAN17115, HUMAN27512, HUMAN17116
OG0003848	STRPU_19765	HUMAN02199
OG0003849	STRPU_26764, STRPU_26750	HUMAN09691, HUMAN09692, HUMAN13933
OG0003850	STRPU_17743	HUMAN00536, HUMAN00537, HUMAN00534, HUMAN00535
OG0003851	STRPU_22235	HUMAN02979
OG0003852	STRPU_22104	HUMAN10038, HUMAN10035, HUMAN23688
OG0003853	STRPU_21495, STRPU_21486	HUMAN25110, HUMAN25109
OG0003854	STRPU_26673	HUMAN15023, HUMAN10092, HUMAN10091
OG0003855	STRPU_24429	HUMAN01643
OG0003856	STRPU_09243	HUMAN20705
OG0003857	STRPU_09242	HUMAN10555
OG0003858	STRPU_20968	HUMAN25115
OG0003859	STRPU_23995	HUMAN16757, HUMAN16755
OG0003861	STRPU_17125, STRPU_17109	HUMAN19469
OG0003862	STRPU_22604	HUMAN17772
OG0003863	STRPU_10014	HUMAN03803, HUMAN03804
OG0003864	STRPU_21449	HUMAN15578, HUMAN15577
OG0003865	STRPU_25046	HUMAN21906, HUMAN06498
OG0003866	STRPU_17669, STRPU_02253	HUMAN29685, HUMAN05999, HUMAN29686
OG0003867	STRPU_10594	HUMAN26780
OG0003868	STRPU_19663, STRPU_19655	HUMAN14809, HUMAN02201
OG0003869	STRPU_00857, STRPU_14063	HUMAN12692
OG0003870	STRPU_12851, STRPU_12861	HUMAN16083, HUMAN16082
OG0003872	STRPU_14352	HUMAN19735
OG0003873	STRPU_11352	HUMAN02732
OG0003874	STRPU_26807	HUMAN01763
OG0003876	STRPU_18481, STRPU_18439	HUMAN28953, HUMAN28954
OG0003878	STRPU_22393	HUMAN01357
OG0003880	STRPU_06845	HUMAN05339
OG0003881	STRPU_23870, STRPU_23833	HUMAN00160
OG0003882	STRPU_25867	HUMAN27065
OG0003883	STRPU_10088, STRPU_10151	HUMAN22279, HUMAN22278
OG0003884	STRPU_22886	HUMAN09697
OG0003885	STRPU_07351	HUMAN25203, HUMAN24509
OG0003886	STRPU_25179	HUMAN12711, HUMAN02704
OG0003887	STRPU_15393	HUMAN10867, HUMAN10808
OG0003887	STRPU_04757	HUMAN01579
OG0003888	STRPU_17913	HUMAN19589, HUMAN19338
OG0003889	STRPU_08854, STRPU_00968	HUMAN10468, HUMAN10467
OG0003890	STRPU_16231, STRPU_16184, STRPU_16192, STRPU_16233	HUMAN17103, HUMAN24051
OG0003892	STRPU_01952, STRPU_22793	HUMAN02849, HUMAN02848
OG0003893	STRPU_20996	HUMAN17502
OG0003894	STRPU_20332	HUMAN29298
OG0003895	STRPU_09912	HUMAN13034
OG0003896	STRPU_08792	HUMAN12343, HUMAN25890, HUMAN25891, HUMAN25892, HUMAN25889
OG0003897	STRPU_10680, STRPU_00559	HUMAN18373, HUMAN18372
OG0003898	STRPU_06593	HUMAN21809, HUMAN21810
OG0003899	STRPU_24703, STRPU_24689	HUMAN28708, HUMAN28709
OG0003900	STRPU_20822	HUMAN04893, HUMAN04894, HUMAN04892
OG0003901	STRPU_03089, STRPU_03088	HUMAN25158, HUMAN00514
OG0003903	STRPU_09773, STRPU_09730	HUMAN22257
OG0003904	STRPU_23136	HUMAN09983, HUMAN09982, HUMAN09984
OG0003906	STRPU_26939	HUMAN14951
OG0003908	STRPU_23887	HUMAN06953, HUMAN06952, HUMAN06951
OG0003910	STRPU_16982	HUMAN00725
OG0003911	STRPU_24667	HUMAN18913
OG0003912	STRPU_26148	HUMAN18812, HUMAN11530, HUMAN11531
OG0003913	STRPU_18325, STRPU_01122	HUMAN22057
OG0003915	STRPU_06949	HUMAN07885, HUMAN30288
OG0003916	STRPU_26241	HUMAN07943, HUMAN28011
OG0003917	STRPU_04930	HUMAN17384
OG0003918	STRPU_04601	HUMAN24389, HUMAN22575
OG0003919	STRPU_14836	HUMAN18228, HUMAN18229
OG0003920	STRPU_17479	HUMAN00591, HUMAN00592
OG0003921	STRPU_24499	HUMAN27803
OG0003923	STRPU_13944, STRPU_13941	HUMAN18230
OG0003924	STRPU_22928, STRPU_22927	HUMAN01820
