Orthogroup	STRPU_ok	AENJA_ok
OG0007470	STRPU_19309, STRPU_01832	AENJA_23296
OG0007471	STRPU_25367	AENJA_23384
OG0007472	STRPU_26679	AENJA_23719
OG0007473	STRPU_13248	AENJA_23755
OG0007474	STRPU_03201	AENJA_23962
OG0007475	STRPU_02943, STRPU_02956	AENJA_23966
OG0007476	STRPU_19093	AENJA_24225
OG0007477	STRPU_16441	AENJA_24292
OG0007478	STRPU_18941, STRPU_15341	AENJA_24685
OG0007479	STRPU_08775	AENJA_24748
OG0007480	STRPU_09560	AENJA_24812
OG0007481	STRPU_15553, STRPU_02246	AENJA_24944
OG0007482	STRPU_10921	AENJA_25120
OG0007483	STRPU_26428	AENJA_25192
OG0007484	STRPU_20892, STRPU_20855	AENJA_25231
OG0007485	STRPU_21383	AENJA_25331
OG0007486	STRPU_04093	AENJA_25437
OG0007487	STRPU_14724	AENJA_25922
OG0007488	STRPU_04869	AENJA_26049
OG0007489	STRPU_21564	AENJA_26107
OG0007490	STRPU_24889	AENJA_26187
OG0007491	STRPU_09776	AENJA_26237
OG0007492	STRPU_20454	AENJA_26511
OG0007493	STRPU_10208	AENJA_26529
OG0007494	STRPU_14437, STRPU_14454	AENJA_26703
OG0007495	STRPU_25133	AENJA_26715
OG0007496	STRPU_25155	AENJA_26719
OG0007497	STRPU_06101	AENJA_26773
OG0007498	STRPU_07477	AENJA_26807
OG0007582	STRPU_23581	AENJA_00047
OG0007583	STRPU_10217	AENJA_00226
OG0007584	STRPU_08534	AENJA_25290, AENJA_00242
OG0007586	STRPU_23321	AENJA_00380
OG0007587	STRPU_08054	AENJA_00432
OG0007588	STRPU_12918	AENJA_00505
OG0007589	STRPU_05858	AENJA_00571
OG0007590	STRPU_09963, STRPU_09984	AENJA_24958, AENJA_00697
OG0007591	STRPU_24089	AENJA_01019
OG0007594	STRPU_27227	AENJA_01198
OG0007595	STRPU_26820	AENJA_01322
OG0007597	STRPU_16840	AENJA_01698
OG0007598	STRPU_05871	AENJA_01726
OG0007600	STRPU_06011	AENJA_01841
OG0007601	STRPU_04895	AENJA_02054
OG0007602	STRPU_18498	AENJA_02165
OG0007603	STRPU_25672	AENJA_02214
OG0007604	STRPU_25514	AENJA_02267
OG0007605	STRPU_21432, STRPU_21431	AENJA_02353
OG0007606	STRPU_20480	AENJA_02354
OG0007607	STRPU_11445	AENJA_02368
OG0007608	STRPU_07591	AENJA_02633
OG0007609	STRPU_06155	AENJA_02689
OG0007610	STRPU_22670	AENJA_02817
OG0007611	STRPU_20758	AENJA_03132
OG0007612	STRPU_12149, STRPU_12117	AENJA_03149
OG0007613	STRPU_19078	AENJA_03179
OG0007614	STRPU_25420	AENJA_03537, AENJA_03213
OG0007615	STRPU_22841	AENJA_03386
OG0007616	STRPU_07311	AENJA_03409
OG0007617	STRPU_27119	AENJA_03469, AENJA_22388
OG0007618	STRPU_17660, STRPU_02260	AENJA_03470
OG0007619	STRPU_11082	AENJA_03762
OG0007621	STRPU_17762	AENJA_03833
OG0007622	STRPU_23712	AENJA_03944
OG0007623	STRPU_21885, STRPU_21884	AENJA_08941, AENJA_04211
OG0007624	STRPU_17423	AENJA_04295
OG0007625	STRPU_17981	AENJA_04665
OG0007626	STRPU_06813	AENJA_04777
OG0007628	STRPU_04985	AENJA_04962
OG0007629	STRPU_26798	AENJA_05160
OG0007630	STRPU_06644	AENJA_05194
OG0007631	STRPU_17252	AENJA_05278
OG0007632	STRPU_21185	AENJA_05484
OG0007633	STRPU_22913, STRPU_22898	AENJA_05570
OG0007634	STRPU_20702	AENJA_05650
OG0007635	STRPU_04820	AENJA_05652
OG0007636	STRPU_05465	AENJA_12145
OG0007637	STRPU_20893, STRPU_20856	AENJA_05864
OG0007638	STRPU_22792, STRPU_01951	AENJA_06211
OG0007639	STRPU_04817	AENJA_06285
OG0007640	STRPU_26951	AENJA_06871
OG0007641	STRPU_27406	AENJA_07028
OG0007642	STRPU_22026	AENJA_07087
OG0007643	STRPU_24615	AENJA_07280
OG0007645	STRPU_08498	AENJA_07676
OG0007646	STRPU_05885	AENJA_07683
OG0007647	STRPU_13787	AENJA_07698
OG0007648	STRPU_25029	AENJA_07744
OG0007649	STRPU_14495, STRPU_10009	AENJA_08154
OG0007650	STRPU_17007	AENJA_08417
OG0007651	STRPU_16780	AENJA_08420
OG0007652	STRPU_19601	AENJA_08655
OG0007653	STRPU_21076	AENJA_08664
OG0007654	STRPU_21932	AENJA_08743
OG0007656	STRPU_22735	AENJA_08929
OG0007657	STRPU_11676	AENJA_09241
OG0007658	STRPU_17693	AENJA_09640
OG0007659	STRPU_22169, STRPU_22176	AENJA_09749
OG0007660	STRPU_26049	AENJA_10005
OG0007661	STRPU_10655	AENJA_10023
OG0007662	STRPU_21243	AENJA_10163
OG0007663	STRPU_16698, STRPU_16669	AENJA_10256
OG0007664	STRPU_09994	AENJA_10276
OG0007665	STRPU_10331	AENJA_10282
OG0007666	STRPU_09239	AENJA_10298
OG0007667	STRPU_20524	AENJA_10341
OG0007668	STRPU_14387	AENJA_10381
OG0007669	STRPU_23356	AENJA_10464
OG0007670	STRPU_07110	AENJA_10480
OG0007671	STRPU_24947	AENJA_12064
OG0007672	STRPU_17130	AENJA_10564
OG0007673	STRPU_07544, STRPU_00576	AENJA_10620
OG0007674	STRPU_20960	AENJA_10687
OG0007675	STRPU_07164	AENJA_10689
OG0007676	STRPU_20181	AENJA_10773
OG0007677	STRPU_19821	AENJA_10946
OG0007678	STRPU_21278	AENJA_10971, AENJA_10972
OG0007679	STRPU_10417	AENJA_11083
OG0007680	STRPU_21987, STRPU_21989	AENJA_11179
OG0007681	STRPU_26557	AENJA_11196
OG0007683	STRPU_09942	AENJA_11263, AENJA_13110
OG0007684	STRPU_20671	AENJA_11323
OG0007685	STRPU_21750, STRPU_21685	AENJA_11330
OG0007686	STRPU_25432	AENJA_11496
OG0007687	STRPU_08938	AENJA_11514
OG0007688	STRPU_13812	AENJA_11595
OG0007689	STRPU_14907	AENJA_11622
OG0007690	STRPU_09461	AENJA_11693
OG0007691	STRPU_18903, STRPU_07661	AENJA_11787
OG0007692	STRPU_08445	AENJA_11895
OG0007694	STRPU_26080	AENJA_12365
OG0007695	STRPU_27322	AENJA_12489
OG0007696	STRPU_22742, STRPU_01896	AENJA_12919
OG0007697	STRPU_15422	AENJA_12952
OG0007698	STRPU_26351	AENJA_13006
OG0007699	STRPU_07472, STRPU_07483, STRPU_07644	AENJA_13050
OG0007700	STRPU_15499	AENJA_13417
OG0007701	STRPU_02521, STRPU_15139	AENJA_13421
OG0007702	STRPU_12514, STRPU_12489	AENJA_13485
OG0007703	STRPU_04278	AENJA_13780
OG0007704	STRPU_24663	AENJA_13789
OG0007705	STRPU_04695	AENJA_13836
OG0007706	STRPU_01456, STRPU_08718	AENJA_13921
OG0007708	STRPU_13276	AENJA_14019
OG0007709	STRPU_22031	AENJA_14142
OG0007710	STRPU_06170, STRPU_09195, STRPU_02163, STRPU_09193, STRPU_02165, STRPU_02164, STRPU_09196, STRPU_02168, STRPU_02167, STRPU_02157, STRPU_02160, STRPU_09188, STRPU_09190, STRPU_09189, STRPU_09191, STRPU_02161, STRPU_02804, STRPU_02803	AENJA_14147
OG0007711	STRPU_17114, STRPU_17099	AENJA_14168, AENJA_14167
OG0007712	STRPU_10119, STRPU_10045	AENJA_14241
OG0007713	STRPU_13904	AENJA_14256
OG0007714	STRPU_05559, STRPU_05617	AENJA_14298
OG0007715	STRPU_15268	AENJA_14420
OG0007716	STRPU_18371	AENJA_14436
OG0007717	STRPU_21970	AENJA_14512
OG0007718	STRPU_02380, STRPU_13696	AENJA_14607
OG0007719	STRPU_10661	AENJA_14796
OG0007721	STRPU_09464	AENJA_15418
OG0007722	STRPU_27029	AENJA_15592
OG0007723	STRPU_24016	AENJA_15656
OG0007724	STRPU_24974	AENJA_15747
OG0007725	STRPU_20289	AENJA_15798
OG0007726	STRPU_00545, STRPU_10701	AENJA_15888
OG0007727	STRPU_02375, STRPU_00445	AENJA_15914
OG0007728	STRPU_05337	AENJA_16033
OG0007729	STRPU_25886	AENJA_16470
OG0007730	STRPU_00213, STRPU_25952	AENJA_16479
OG0007731	STRPU_07301, STRPU_07288, STRPU_07295, STRPU_07287, STRPU_07300, STRPU_07281, STRPU_07286, STRPU_07306, STRPU_07305, STRPU_07298, STRPU_07285, STRPU_09351	AENJA_16519
OG0007732	STRPU_09831	AENJA_16743
OG0007733	STRPU_22633	AENJA_16976
OG0007734	STRPU_19011	AENJA_17060
OG0007735	STRPU_14336	AENJA_17384
OG0007736	STRPU_15391	AENJA_17393
OG0007737	STRPU_06889, STRPU_06913	AENJA_17429
OG0007738	STRPU_03929	AENJA_17519
OG0007739	STRPU_02301, STRPU_17620	AENJA_17580
OG0007740	STRPU_03741	AENJA_17729
OG0007741	STRPU_21247	AENJA_17929
OG0007742	STRPU_13725, STRPU_16785	AENJA_17976
OG0007742	STRPU_13726	AENJA_17975
OG0007743	STRPU_24127, STRPU_24118	AENJA_18237
OG0007744	STRPU_23575	AENJA_18288
OG0007745	STRPU_25603	AENJA_18335
OG0007746	STRPU_21712, STRPU_21648	AENJA_18434
OG0007747	STRPU_18980, STRPU_18966	AENJA_18844
OG0007748	STRPU_21768, STRPU_21704	AENJA_18894
OG0007749	STRPU_22396	AENJA_19022
OG0007750	STRPU_19182	AENJA_19185
OG0007751	STRPU_10275	AENJA_19310
OG0007752	STRPU_06635	AENJA_19359
OG0007753	STRPU_00174	AENJA_19363
OG0007754	STRPU_10555	AENJA_19398
OG0007755	STRPU_12547	AENJA_19613
OG0007756	STRPU_21181	AENJA_19709
OG0007757	STRPU_18160	AENJA_20316, AENJA_19847
OG0007758	STRPU_22297	AENJA_19933
OG0007759	STRPU_20396	AENJA_20025
OG0007760	STRPU_07851	AENJA_20050
OG0007761	STRPU_10995, STRPU_00332	AENJA_20064
OG0007762	STRPU_06431	AENJA_23767, AENJA_25729, AENJA_20187
OG0007763	STRPU_18521	AENJA_20330
OG0007764	STRPU_27386	AENJA_20732
OG0007765	STRPU_26091	AENJA_21015
OG0007765	STRPU_26090	AENJA_21016, AENJA_21017
OG0007766	STRPU_09268	AENJA_21034
OG0007767	STRPU_10899	AENJA_21313
OG0007768	STRPU_10831, STRPU_10850	AENJA_21314
OG0007769	STRPU_08985	AENJA_21372
OG0007770	STRPU_14804	AENJA_21605
OG0007771	STRPU_23888	AENJA_21609
OG0007772	STRPU_06020	AENJA_21724
OG0007773	STRPU_06714	AENJA_21739
OG0007774	STRPU_01586, STRPU_13567	AENJA_21779
OG0007775	STRPU_14887	AENJA_21848, AENJA_21916
OG0007776	STRPU_26802	AENJA_22036
OG0007777	STRPU_22477, STRPU_22502	AENJA_22082
OG0007778	STRPU_25500, STRPU_25501	AENJA_22303
OG0007779	STRPU_13722	AENJA_22377
OG0007780	STRPU_21386	AENJA_22486
OG0007781	STRPU_20710	AENJA_22495
OG0007782	STRPU_04650, STRPU_04628	AENJA_22500
OG0007783	STRPU_08382	AENJA_22584
OG0007784	STRPU_13640, STRPU_02424	AENJA_22600
OG0007785	STRPU_23337	AENJA_22648, AENJA_26088
OG0007786	STRPU_21038	AENJA_22814
OG0007787	STRPU_21930	AENJA_22832
OG0007788	STRPU_14402	AENJA_22872
OG0007789	STRPU_14189	AENJA_22873
OG0007790	STRPU_02139, STRPU_09177	AENJA_22970
OG0007791	STRPU_07083	AENJA_23000
OG0007792	STRPU_15205, STRPU_15262	AENJA_23125
OG0007792	STRPU_15148	AENJA_23126
OG0007794	STRPU_14546	AENJA_23230
OG0007795	STRPU_19188	AENJA_23273
OG0007796	STRPU_27124	AENJA_23473
OG0007797	STRPU_14188	AENJA_23789
OG0007798	STRPU_03729	AENJA_23971
OG0007799	STRPU_22231	AENJA_24305
OG0007800	STRPU_05914	AENJA_24733
OG0007801	STRPU_08682	AENJA_24750
OG0007802	STRPU_08198	AENJA_24870
OG0007803	STRPU_20812	AENJA_24900
OG0007804	STRPU_07109	AENJA_24903
OG0007805	STRPU_02864	AENJA_25156
OG0007807	STRPU_09639	AENJA_25659
OG0007808	STRPU_22704, STRPU_00688, STRPU_00690	AENJA_25757
OG0007809	STRPU_01217	AENJA_25815
OG0007810	STRPU_23899	AENJA_25829
OG0007811	STRPU_03731	AENJA_26163
OG0007812	STRPU_22426	AENJA_26416
OG0007813	STRPU_21166, STRPU_21158	AENJA_26599
OG0007814	STRPU_04174	AENJA_26751
OG0007815	STRPU_22130	AENJA_26766
OG0007907	STRPU_24934	AENJA_00085
OG0007908	STRPU_25541, STRPU_00808	AENJA_00151
OG0007911	STRPU_01387, STRPU_08771	AENJA_00247
OG0007912	STRPU_15412	AENJA_00261
OG0007913	STRPU_27355	AENJA_00323, AENJA_00322
OG0007915	STRPU_07165	AENJA_00437
OG0007916	STRPU_18067	AENJA_00507
OG0007917	STRPU_05212	AENJA_00555
OG0007918	STRPU_14375	AENJA_00566
OG0007920	STRPU_26347	AENJA_00706
OG0007921	STRPU_26448	AENJA_00713
OG0007922	STRPU_20555, STRPU_20554	AENJA_00734, AENJA_00733
OG0007924	STRPU_26419	AENJA_00993
OG0007926	STRPU_08883, STRPU_00937	AENJA_01125
OG0007927	STRPU_22375	AENJA_01458
OG0007928	STRPU_12773, STRPU_12511, STRPU_12486, STRPU_12772, STRPU_02361	AENJA_01314
OG0007929	STRPU_26184	AENJA_01377
OG0007930	STRPU_25690, STRPU_25707	AENJA_05381
OG0007931	STRPU_05870	AENJA_01727
OG0007932	STRPU_24833	AENJA_01753
OG0007933	STRPU_11844	AENJA_02051
OG0007934	STRPU_23987	AENJA_02342
OG0007935	STRPU_17390	AENJA_02345
OG0007937	STRPU_20783	AENJA_02784
OG0007938	STRPU_23539	AENJA_02811
OG0007939	STRPU_01898, STRPU_22744	AENJA_03083, AENJA_13491
OG0007940	STRPU_21856	AENJA_03128
OG0007941	STRPU_07421	AENJA_03147
OG0007942	STRPU_18585, STRPU_18624	AENJA_03272
OG0007943	STRPU_17782	AENJA_03467
OG0007944	STRPU_05221	AENJA_03606
OG0007945	STRPU_19882, STRPU_19857, STRPU_19883	AENJA_03801
OG0007946	STRPU_12944	AENJA_03832
OG0007947	STRPU_08214	AENJA_04228
OG0007948	STRPU_14560	AENJA_04332
OG0007949	STRPU_07271, STRPU_07250	AENJA_09184, AENJA_04554
OG0007950	STRPU_19371, STRPU_19373	AENJA_26320
OG0007951	STRPU_25923	AENJA_04818
OG0007952	STRPU_01876, STRPU_25192	AENJA_04832
OG0007953	STRPU_10228	AENJA_04939
OG0007954	STRPU_16949, STRPU_02017	AENJA_05279
OG0007955	STRPU_21208	AENJA_05489
OG0007956	STRPU_26493, STRPU_26482	AENJA_05510
OG0007957	STRPU_22897, STRPU_22912	AENJA_05563
OG0007958	STRPU_23999	AENJA_05678
OG0007959	STRPU_18433, STRPU_18476	AENJA_23496, AENJA_05849
OG0007961	STRPU_10714	AENJA_06200, AENJA_16860
OG0007962	STRPU_05230	AENJA_06266
OG0007963	STRPU_11066	AENJA_06564, AENJA_24525
OG0007964	STRPU_08331	AENJA_06717
OG0007965	STRPU_08251	AENJA_07054
OG0007966	STRPU_23496	AENJA_07217
OG0007967	STRPU_25118	AENJA_15664, AENJA_07274, AENJA_07275
OG0007968	STRPU_16704, STRPU_16705, STRPU_16673	AENJA_07308
OG0007969	STRPU_18693	AENJA_07425
OG0007970	STRPU_10774	AENJA_07816
OG0007971	STRPU_24401	AENJA_07915
OG0007972	STRPU_26053	AENJA_08033
OG0007973	STRPU_22392	AENJA_08075
OG0007974	STRPU_06486	AENJA_08318
OG0007975	STRPU_10654, STRPU_10646	AENJA_08715
OG0007976	STRPU_08167	AENJA_08860
OG0007977	STRPU_08102, STRPU_08116	AENJA_08865
OG0007978	STRPU_00914, STRPU_23038	AENJA_09030
OG0007979	STRPU_05418	AENJA_09318
OG0007980	STRPU_21051	AENJA_09355
OG0007981	STRPU_20974	AENJA_09647, AENJA_24645
OG0007982	STRPU_14544	AENJA_09685
OG0007983	STRPU_21626	AENJA_10038
OG0007984	STRPU_06805	AENJA_10051
OG0007985	STRPU_04501	AENJA_10225
OG0007986	STRPU_27161	AENJA_10340
OG0007987	STRPU_00432, STRPU_14197	AENJA_10379
OG0007988	STRPU_00212, STRPU_25951	AENJA_10830
OG0007990	STRPU_25244	AENJA_10859
OG0007991	STRPU_21578	AENJA_10934
OG0007992	STRPU_27350	AENJA_11203
OG0007993	STRPU_20903, STRPU_20866	AENJA_11287
OG0007994	STRPU_21302	AENJA_11379
OG0007995	STRPU_26083	AENJA_11500
OG0007996	STRPU_14493	AENJA_11555
OG0007997	STRPU_14219	AENJA_11624
OG0007998	STRPU_25023, STRPU_02658	AENJA_18597
OG0007999	STRPU_00442, STRPU_13703	AENJA_12234
OG0008000	STRPU_07107	AENJA_12523
OG0008001	STRPU_04410	AENJA_12599
OG0008003	STRPU_00351, STRPU_11012	AENJA_13113
OG0008004	STRPU_25364	AENJA_13236
OG0008005	STRPU_21442, STRPU_21441, STRPU_21443	AENJA_13251
OG0008006	STRPU_06440, STRPU_05993	AENJA_13422
OG0008007	STRPU_18169, STRPU_18152	AENJA_13516
OG0008008	STRPU_09006	AENJA_13549
OG0008009	STRPU_21986	AENJA_13677
OG0008011	STRPU_23173	AENJA_13712
OG0008012	STRPU_01585, STRPU_13566, STRPU_01584	AENJA_13763
OG0008013	STRPU_01498, STRPU_13750	AENJA_13764
OG0008014	STRPU_08889, STRPU_00932	AENJA_13875
OG0008015	STRPU_12110, STRPU_16939, STRPU_27065	AENJA_14025
OG0008016	STRPU_26699	AENJA_14093
OG0008017	STRPU_22417	AENJA_14642
OG0008018	STRPU_09880	AENJA_14739
OG0008019	STRPU_10623	AENJA_14792
OG0008020	STRPU_20510	AENJA_14835
OG0008022	STRPU_05163, STRPU_05084	AENJA_14929
OG0008023	STRPU_11509, STRPU_11507	AENJA_14935
OG0008024	STRPU_21359, STRPU_21358	AENJA_14990
OG0008025	STRPU_09009	AENJA_15451
OG0008026	STRPU_07788	AENJA_15525
OG0008027	STRPU_00198	AENJA_15598
OG0008028	STRPU_24551	AENJA_15742
OG0008029	STRPU_15046	AENJA_15949
OG0008030	STRPU_15321	AENJA_16003
OG0008031	STRPU_05008	AENJA_16038
OG0008032	STRPU_21832, STRPU_08386	AENJA_16210
OG0008033	STRPU_09722, STRPU_09766	AENJA_16424
OG0008036	STRPU_08424	AENJA_16682
OG0008037	STRPU_27256, STRPU_27272	AENJA_16697
OG0008038	STRPU_23474	AENJA_16974
OG0008039	STRPU_14997	AENJA_17386
OG0008040	STRPU_17738	AENJA_17581
OG0008041	STRPU_23915	AENJA_18132
OG0008042	STRPU_14118, STRPU_13227, STRPU_13211	AENJA_18630
OG0008043	STRPU_04958	AENJA_18655
OG0008044	STRPU_25925	AENJA_19162
OG0008045	STRPU_23375	AENJA_19218
OG0008046	STRPU_26252	AENJA_19488
OG0008047	STRPU_24493	AENJA_19880
OG0008048	STRPU_25277	AENJA_20241
OG0008049	STRPU_15388	AENJA_20688
OG0008050	STRPU_18857, STRPU_18939	AENJA_20740
OG0008051	STRPU_08564	AENJA_20858
OG0008052	STRPU_21075	AENJA_21000
OG0008053	STRPU_12802	AENJA_21398
OG0008054	STRPU_14071, STRPU_00848	AENJA_21562
OG0008055	STRPU_22383	AENJA_21571
OG0008056	STRPU_23986	AENJA_21612
OG0008057	STRPU_13507	AENJA_21692
OG0008058	STRPU_03014	AENJA_21768
OG0008060	STRPU_11516	AENJA_21856
OG0008061	STRPU_08064	AENJA_21931
OG0008062	STRPU_24838	AENJA_21983
OG0008064	STRPU_25371	AENJA_22298
OG0008065	STRPU_12835	AENJA_22503
OG0008066	STRPU_26862	AENJA_22565
OG0008067	STRPU_07880, STRPU_07879, STRPU_07873	AENJA_22996
OG0008068	STRPU_05085	AENJA_23036
OG0008069	STRPU_18561	AENJA_23295
OG0008070	STRPU_07316	AENJA_23324
OG0008071	STRPU_18691	AENJA_23380
OG0008072	STRPU_10971	AENJA_23402
OG0008073	STRPU_19495	AENJA_23533
OG0008074	STRPU_15529	AENJA_23838
OG0008075	STRPU_05647	AENJA_24721
OG0008076	STRPU_24685	AENJA_24761
OG0008077	STRPU_21507	AENJA_24893
OG0008078	STRPU_16025	AENJA_24980
OG0008079	STRPU_10602	AENJA_25100
OG0008080	STRPU_11728	AENJA_25141
OG0008081	STRPU_25423	AENJA_25170
OG0008082	STRPU_24719	AENJA_25191
OG0008083	STRPU_20792	AENJA_25219
OG0008084	STRPU_21019	AENJA_25324
OG0008085	STRPU_22984	AENJA_25493
OG0008086	STRPU_10021	AENJA_25596
OG0008087	STRPU_22236	AENJA_25872
OG0008088	STRPU_20687	AENJA_25970
OG0008089	STRPU_01939, STRPU_22781	AENJA_26262, AENJA_26264
OG0008090	STRPU_13719	AENJA_26607
OG0008091	STRPU_14230, STRPU_14237	AENJA_26699
OG0008092	STRPU_12736	AENJA_26787
OG0008194	STRPU_02878, STRPU_02868	AENJA_00146
OG0008196	STRPU_26395	AENJA_00317
OG0008198	STRPU_25950, STRPU_00210	AENJA_22905, AENJA_00866
OG0008199	STRPU_05240	AENJA_01001
OG0008200	STRPU_12279, STRPU_20305, STRPU_20302	AENJA_01010, AENJA_14827, AENJA_24557
OG0008201	STRPU_22376	AENJA_01208
OG0008202	STRPU_17834	AENJA_01325
OG0008203	STRPU_04749	AENJA_01357
OG0008204	STRPU_26185	AENJA_01376
OG0008205	STRPU_19994, STRPU_01211	AENJA_01532
OG0008206	STRPU_16714	AENJA_11972, AENJA_01666
OG0008208	STRPU_23576	AENJA_01852
OG0008209	STRPU_06066	AENJA_01880
OG0008211	STRPU_26400	AENJA_01948
OG0008212	STRPU_21908	AENJA_17139
OG0008213	STRPU_17840	AENJA_02352
OG0008214	STRPU_11043, STRPU_00381	AENJA_02373
OG0008215	STRPU_05690	AENJA_02474
OG0008216	STRPU_21481	AENJA_02643
OG0008217	STRPU_08322	AENJA_03020
OG0008219	STRPU_08830	AENJA_03031
OG0008220	STRPU_04988	AENJA_03211
OG0008221	STRPU_25774, STRPU_25791	AENJA_03408
OG0008222	STRPU_09459	AENJA_03415
OG0008223	STRPU_05864	AENJA_03483
OG0008224	STRPU_26047	AENJA_03538
OG0008225	STRPU_04941	AENJA_03573
OG0008227	STRPU_26816	AENJA_03715
OG0008228	STRPU_22094	AENJA_03787
OG0008229	STRPU_19496	AENJA_03931
OG0008230	STRPU_26192	AENJA_04035
OG0008231	STRPU_09959, STRPU_09981	AENJA_04312
OG0008232	STRPU_06639	AENJA_04401
OG0008234	STRPU_00978, STRPU_08838	AENJA_04854
OG0008235	STRPU_11051, STRPU_00391	AENJA_05077
OG0008236	STRPU_02457, STRPU_13607	AENJA_05551
OG0008237	STRPU_22078	AENJA_05577
OG0008238	STRPU_25394	AENJA_05620
OG0008239	STRPU_04714	AENJA_05646
OG0008240	STRPU_24238, STRPU_01069	AENJA_05677
OG0008241	STRPU_21347	AENJA_05722
OG0008242	STRPU_05596, STRPU_05536	AENJA_05732
OG0008243	STRPU_17185, STRPU_00183	AENJA_05790
OG0008244	STRPU_08801	AENJA_05897
OG0008245	STRPU_14717	AENJA_05910
OG0008246	STRPU_24678	AENJA_06048
OG0008247	STRPU_14875	AENJA_06106
OG0008249	STRPU_18754	AENJA_06670
OG0008250	STRPU_26602	AENJA_06779
OG0008251	STRPU_23045	AENJA_06866
OG0008252	STRPU_26447	AENJA_06985
OG0008253	STRPU_10288	AENJA_07477
OG0008254	STRPU_27154	AENJA_07508
OG0008255	STRPU_13593, STRPU_02472	AENJA_07942
OG0008256	STRPU_09311	AENJA_08183
OG0008257	STRPU_06487	AENJA_08319
OG0008258	STRPU_20943	AENJA_08403
OG0008259	STRPU_24361	AENJA_08568
OG0008260	STRPU_25766	AENJA_08627
OG0008261	STRPU_05899	AENJA_08637
OG0008262	STRPU_19539	AENJA_08652
OG0008263	STRPU_21353	AENJA_08668
OG0008264	STRPU_27244	AENJA_08758
OG0008265	STRPU_23499	AENJA_09054
OG0008266	STRPU_26018	AENJA_13356
OG0008267	STRPU_23302	AENJA_09216
OG0008268	STRPU_22864	AENJA_09330
OG0008269	STRPU_23379	AENJA_09331
OG0008270	STRPU_00220, STRPU_25959	AENJA_09342
OG0008271	STRPU_22100	AENJA_09398
OG0008272	STRPU_12792	AENJA_09453
OG0008273	STRPU_11363	AENJA_09471
OG0008274	STRPU_23528	AENJA_09504
OG0008275	STRPU_17151	AENJA_09593
OG0008276	STRPU_23572	AENJA_09753
OG0008277	STRPU_11820	AENJA_09854
OG0008278	STRPU_15382	AENJA_09972, AENJA_09971
OG0008279	STRPU_10645, STRPU_10653	AENJA_10024
OG0008280	STRPU_06804	AENJA_10050
OG0008281	STRPU_20708	AENJA_10162
OG0008282	STRPU_18517	AENJA_10248
OG0008283	STRPU_14385	AENJA_10286
OG0008284	STRPU_00433, STRPU_14196	AENJA_10377
OG0008285	STRPU_25884	AENJA_10649
OG0008286	STRPU_25481	AENJA_10651
OG0008287	STRPU_12919	AENJA_25451, AENJA_10854
OG0008288	STRPU_10665	AENJA_10917
OG0008289	STRPU_23998	AENJA_10942
OG0008290	STRPU_11584, STRPU_11581, STRPU_11590, STRPU_01357	AENJA_10991
OG0008291	STRPU_08559	AENJA_10998
OG0008292	STRPU_26389	AENJA_11346
OG0008293	STRPU_27384	AENJA_11450
OG0008294	STRPU_10355	AENJA_11713
OG0008295	STRPU_21349	AENJA_16657, AENJA_11908
OG0008296	STRPU_15507	AENJA_11913
OG0008297	STRPU_14567	AENJA_12037
OG0008298	STRPU_10445	AENJA_12089
OG0008299	STRPU_21979	AENJA_12113
OG0008300	STRPU_04816	AENJA_12144
OG0008301	STRPU_10433	AENJA_12441
OG0008303	STRPU_20774	AENJA_12536
OG0008304	STRPU_06126	AENJA_12570
OG0008305	STRPU_24911	AENJA_12858
OG0008306	STRPU_22535	AENJA_12994, AENJA_12995
OG0008307	STRPU_14474	AENJA_13011
OG0008308	STRPU_23004, STRPU_00879	AENJA_13121
OG0008309	STRPU_27303	AENJA_13239
OG0008310	STRPU_24967	AENJA_17000, AENJA_20403, AENJA_16998, AENJA_19104
OG0008311	STRPU_21084	AENJA_13375
OG0008312	STRPU_09184, STRPU_02153	AENJA_13879
OG0008313	STRPU_09450, STRPU_01512	AENJA_13915
OG0008314	STRPU_13492	AENJA_14054
OG0008315	STRPU_14415	AENJA_14416
OG0008316	STRPU_13342	AENJA_14601
OG0008317	STRPU_00799, STRPU_19770	AENJA_14783
OG0008318	STRPU_20156	AENJA_14785
OG0008319	STRPU_10660	AENJA_14790
OG0008321	STRPU_11909, STRPU_11872	AENJA_15203
OG0008321	STRPU_11093	AENJA_17446
OG0008322	STRPU_07155	AENJA_15312, AENJA_17305
OG0008323	STRPU_06817	AENJA_15382
OG0008324	STRPU_02507, STRPU_15127	AENJA_15588
OG0008325	STRPU_25839	AENJA_15718, AENJA_15717
OG0008326	STRPU_24796	AENJA_15744
OG0008327	STRPU_20125	AENJA_15788
OG0008328	STRPU_05804	AENJA_15866
OG0008329	STRPU_00446, STRPU_02376	AENJA_16020
OG0008330	STRPU_20578	AENJA_16127
OG0008332	STRPU_10364, STRPU_10363, STRPU_10362, STRPU_10361	AENJA_16512
OG0008333	STRPU_11315, STRPU_11297	AENJA_16988
OG0008334	STRPU_20359	AENJA_16992
OG0008335	STRPU_18525	AENJA_17118
OG0008336	STRPU_23707	AENJA_17129
OG0008337	STRPU_00405, STRPU_19281	AENJA_17300
OG0008338	STRPU_08070	AENJA_17786
OG0008339	STRPU_24301	AENJA_17825
OG0008340	STRPU_11747	AENJA_18345
OG0008341	STRPU_20751	AENJA_18514
OG0008343	STRPU_24543	AENJA_18563
