Orthogroup	STRPU_ok	CAPO3
OG0007343	STRPU_18619	CAPO305744
OG0007347	STRPU_10302	CAPO302872
OG0007348	STRPU_06881	CAPO307161
OG0007350	STRPU_22522	CAPO306078
OG0007352	STRPU_14587	CAPO306052
OG0007353	STRPU_25301	CAPO302025
OG0007354	STRPU_22260	CAPO303485
OG0007355	STRPU_15597, STRPU_02210	CAPO307111
OG0007356	STRPU_23252	CAPO306331
OG0007357	STRPU_13550, STRPU_13551, STRPU_21081	CAPO304967
OG0007358	STRPU_27057	CAPO304741
OG0007361	STRPU_27148	CAPO305039
OG0007363	STRPU_05741	CAPO304834
OG0007364	STRPU_05709	CAPO303075
OG0007365	STRPU_18947, STRPU_00679	CAPO306500
OG0007366	STRPU_27137	CAPO305485
OG0007367	STRPU_18783	CAPO305088
OG0007368	STRPU_12825	CAPO305250
OG0007369	STRPU_00868, STRPU_14055	CAPO300391
OG0007371	STRPU_09928	CAPO305453
OG0007372	STRPU_21524	CAPO307960
OG0007373	STRPU_13813	CAPO301099
OG0007376	STRPU_07617	CAPO302556
OG0007377	STRPU_20182	CAPO306927
OG0007378	STRPU_06538, STRPU_06562	CAPO307557
OG0007379	STRPU_21812	CAPO305130
OG0007380	STRPU_26202	CAPO300141
OG0007381	STRPU_08535	CAPO303646
OG0007382	STRPU_22220	CAPO305525
OG0007385	STRPU_12849, STRPU_16793	CAPO304120
OG0007387	STRPU_20146	CAPO304030
OG0007388	STRPU_18808, STRPU_00248	CAPO306166
OG0007391	STRPU_15363	CAPO304827
OG0007392	STRPU_18506	CAPO303501
OG0007393	STRPU_21066	CAPO301859
OG0007395	STRPU_08491	CAPO302788
OG0007396	STRPU_25330	CAPO302581
OG0007397	STRPU_19337	CAPO300434
OG0007399	STRPU_17778	CAPO306050
OG0007402	STRPU_08741, STRPU_01428	CAPO306401
OG0007405	STRPU_15404	CAPO303800
OG0007407	STRPU_04194	CAPO306953
OG0007408	STRPU_24473	CAPO303491
OG0007409	STRPU_24311	CAPO305402
OG0007411	STRPU_22952	CAPO300699
OG0007412	STRPU_17752	CAPO302107
OG0007413	STRPU_00856, STRPU_14064	CAPO305882
OG0007414	STRPU_18143	CAPO300363
OG0007415	STRPU_25101	CAPO307758, CAPO301270
OG0007417	STRPU_14291, STRPU_14275	CAPO303652
OG0007418	STRPU_02551, STRPU_14772	CAPO300947
OG0007421	STRPU_24065	CAPO301566
OG0007422	STRPU_20498	CAPO301771
OG0007424	STRPU_08374	CAPO304349
OG0007425	STRPU_05795	CAPO303896
OG0007428	STRPU_13290, STRPU_13297	CAPO301768
OG0007431	STRPU_23142	CAPO304150
OG0007432	STRPU_11355	CAPO307504
OG0007433	STRPU_22239	CAPO307042
OG0007437	STRPU_10305	CAPO302606
OG0007439	STRPU_24469	CAPO300813
OG0007440	STRPU_23267	CAPO302516
OG0007441	STRPU_24817	CAPO304615
OG0007442	STRPU_18182	CAPO308291
OG0007446	STRPU_14393	CAPO303088
OG0007447	STRPU_05721, STRPU_05714	CAPO301482
OG0007451	STRPU_09686	CAPO303173
OG0007455	STRPU_16892	CAPO303919
OG0007456	STRPU_01080, STRPU_24220	CAPO301020
OG0007457	STRPU_26729	CAPO302854
OG0007458	STRPU_18410, STRPU_18444	CAPO300350
OG0007459	STRPU_00297, STRPU_00286	CAPO304746
OG0007462	STRPU_25018	CAPO300088
OG0007463	STRPU_12572	CAPO300212
OG0007466	STRPU_02650, STRPU_16172, STRPU_02649, STRPU_16171	CAPO300471
OG0007470	STRPU_19309, STRPU_01832	CAPO304669
OG0007471	STRPU_25367	CAPO307438
OG0007472	STRPU_26679	CAPO302245
OG0007473	STRPU_13248	CAPO303433
OG0007476	STRPU_19093	CAPO303558
OG0007478	STRPU_18941, STRPU_15341	CAPO301266
OG0007480	STRPU_09560	CAPO306792
OG0007482	STRPU_10921	CAPO307266
OG0007483	STRPU_26428	CAPO300503
OG0007484	STRPU_20892, STRPU_20855	CAPO302421
OG0007488	STRPU_04869	CAPO308146
OG0007490	STRPU_24889	CAPO303421
OG0007491	STRPU_09776	CAPO304949
OG0007494	STRPU_14437, STRPU_14454	CAPO300105
OG0007496	STRPU_25155	CAPO306996
OG0007498	STRPU_07477	CAPO306301
OG0007499	STRPU_20843, STRPU_20842, STRPU_20880	CAPO302974
OG0007503	STRPU_06365	CAPO308251
OG0007506	STRPU_22153	CAPO305836
OG0007508	STRPU_19349	CAPO306367
OG0007509	STRPU_18472, STRPU_18429	CAPO301428
OG0007510	STRPU_24670	CAPO303897
OG0007513	STRPU_22835	CAPO308263
OG0007515	STRPU_18519	CAPO300264
OG0007518	STRPU_23498	CAPO304172
OG0007524	STRPU_06777, STRPU_06757	CAPO306111
OG0007525	STRPU_19058	CAPO300836
OG0007527	STRPU_25511	CAPO306220
OG0007529	STRPU_08309	CAPO307735
OG0007531	STRPU_26815	CAPO301562
OG0007539	STRPU_10480, STRPU_11377	CAPO301294
OG0007582	STRPU_23581	CAPO305253
OG0007586	STRPU_23321	CAPO305648
OG0007588	STRPU_12918	CAPO306467
OG0007591	STRPU_24089	CAPO302671
OG0007594	STRPU_27227	CAPO307951
OG0007597	STRPU_16840	CAPO302699
OG0007601	STRPU_04895	CAPO303119
OG0007602	STRPU_18498	CAPO307324
OG0007603	STRPU_25672	CAPO301881
OG0007604	STRPU_25514	CAPO302471
OG0007606	STRPU_20480	CAPO303879
OG0007607	STRPU_11445	CAPO304420
OG0007611	STRPU_20758	CAPO300602
OG0007613	STRPU_19078	CAPO304725
OG0007614	STRPU_25420	CAPO307463
OG0007615	STRPU_22841	CAPO302208
OG0007616	STRPU_07311	CAPO305524
OG0007617	STRPU_27119	CAPO306965
OG0007619	STRPU_11082	CAPO307079
OG0007621	STRPU_17762	CAPO302700
OG0007622	STRPU_23712	CAPO304123
OG0007624	STRPU_17423	CAPO306507
OG0007629	STRPU_26798	CAPO306379
OG0007633	STRPU_22913, STRPU_22898	CAPO303133
OG0007634	STRPU_20702	CAPO301291
OG0007640	STRPU_26951	CAPO305938
OG0007646	STRPU_05885	CAPO303345
OG0007648	STRPU_25029	CAPO303467
OG0007649	STRPU_14495, STRPU_10009	CAPO300338
OG0007653	STRPU_21076	CAPO304087
OG0007656	STRPU_22735	CAPO306133
OG0007657	STRPU_11676	CAPO302526
OG0007660	STRPU_26049	CAPO308074
OG0007663	STRPU_16698, STRPU_16669	CAPO303269
OG0007666	STRPU_09239	CAPO302483
OG0007673	STRPU_07544, STRPU_00576	CAPO306691
OG0007674	STRPU_20960	CAPO307516
OG0007676	STRPU_20181	CAPO301687
OG0007677	STRPU_19821	CAPO302393
OG0007680	STRPU_21987, STRPU_21989	CAPO301892
OG0007685	STRPU_21750, STRPU_21685	CAPO307242
OG0007686	STRPU_25432	CAPO307006
OG0007687	STRPU_08938	CAPO301616
OG0007690	STRPU_09461	CAPO306330
OG0007691	STRPU_18903, STRPU_07661	CAPO306763
OG0007692	STRPU_08445	CAPO304764
OG0007694	STRPU_26080	CAPO300777
OG0007698	STRPU_26351	CAPO302218
OG0007699	STRPU_07472, STRPU_07483, STRPU_07644	CAPO308210
OG0007704	STRPU_24663	CAPO307102
OG0007708	STRPU_13276	CAPO302223
OG0007709	STRPU_22031	CAPO305895
OG0007712	STRPU_10119, STRPU_10045	CAPO301491
OG0007713	STRPU_13904	CAPO305624
OG0007714	STRPU_05559, STRPU_05617	CAPO301857
OG0007721	STRPU_09464	CAPO303794
OG0007722	STRPU_27029	CAPO300661
OG0007727	STRPU_02375, STRPU_00445	CAPO301122
OG0007728	STRPU_05337	CAPO300608
OG0007729	STRPU_25886	CAPO302375
OG0007732	STRPU_09831	CAPO302232
OG0007739	STRPU_02301, STRPU_17620	CAPO306247
OG0007741	STRPU_21247	CAPO305702
OG0007744	STRPU_23575	CAPO302276
OG0007749	STRPU_22396	CAPO303871
OG0007751	STRPU_10275	CAPO306625
OG0007752	STRPU_06635	CAPO303736
OG0007754	STRPU_10555	CAPO307268
OG0007757	STRPU_18160	CAPO305840
OG0007758	STRPU_22297	CAPO302132
OG0007759	STRPU_20396	CAPO304951
OG0007760	STRPU_07851	CAPO305618, CAPO303194
OG0007765	STRPU_26091, STRPU_26090	CAPO302630
OG0007766	STRPU_09268	CAPO305894
OG0007767	STRPU_10899	CAPO304549
OG0007768	STRPU_10831, STRPU_10850	CAPO305420
OG0007769	STRPU_08985	CAPO301827
OG0007770	STRPU_14804	CAPO306211
OG0007771	STRPU_23888	CAPO302978
OG0007772	STRPU_06020	CAPO304662
OG0007773	STRPU_06714	CAPO302396
OG0007776	STRPU_26802	CAPO303389
OG0007781	STRPU_20710	CAPO301676
OG0007782	STRPU_04650, STRPU_04628	CAPO301686
OG0007783	STRPU_08382	CAPO302092
OG0007784	STRPU_13640, STRPU_02424	CAPO307704
OG0007786	STRPU_21038	CAPO302428
OG0007787	STRPU_21930	CAPO307455
OG0007789	STRPU_14189	CAPO305782
OG0007791	STRPU_07025, STRPU_07083	CAPO305711
OG0007794	STRPU_14546	CAPO300123
OG0007801	STRPU_08682	CAPO304268
OG0007802	STRPU_08198	CAPO304335, CAPO304333
OG0007803	STRPU_20812	CAPO301792
OG0007804	STRPU_07109	CAPO302116
OG0007807	STRPU_09639	CAPO300823
OG0007810	STRPU_23899	CAPO306480
OG0007811	STRPU_03731	CAPO303448
OG0007813	STRPU_21166, STRPU_21158	CAPO300842
OG0007816	STRPU_11279, STRPU_11241	CAPO300570
OG0007820	STRPU_14551	CAPO308148
OG0007823	STRPU_10202	CAPO300300
OG0007825	STRPU_22030	CAPO304573
OG0007827	STRPU_21248	CAPO305582
OG0007829	STRPU_24523	CAPO305400
OG0007830	STRPU_23024, STRPU_00898	CAPO300733
OG0007831	STRPU_09308	CAPO306309
OG0007832	STRPU_20682	CAPO301843
OG0007833	STRPU_14655	CAPO303972
OG0007835	STRPU_18438, STRPU_18480	CAPO300924
OG0007836	STRPU_11716, STRPU_02083, STRPU_09114	CAPO305319
OG0007838	STRPU_14725	CAPO305759
OG0007840	STRPU_07497	CAPO301709
OG0007849	STRPU_21446	CAPO306245
OG0007850	STRPU_11144	CAPO308200
OG0007854	STRPU_17077	CAPO300573
OG0007858	STRPU_10385	CAPO306180
OG0007859	STRPU_13382, STRPU_13362	CAPO304922
OG0007866	STRPU_08484	CAPO307919
OG0007908	STRPU_25541, STRPU_00808	CAPO305292
OG0007912	STRPU_15412	CAPO300094
OG0007913	STRPU_27355	CAPO303796
OG0007917	STRPU_05212	CAPO301739
OG0007918	STRPU_14375	CAPO306768
OG0007926	STRPU_08883, STRPU_00937	CAPO306159
OG0007929	STRPU_26184	CAPO305925
OG0007934	STRPU_23987	CAPO306627, CAPO304422
OG0007941	STRPU_07421	CAPO303397
OG0007943	STRPU_17782	CAPO303432
OG0007947	STRPU_08214	CAPO304390
OG0007948	STRPU_14560	CAPO300847
OG0007950	STRPU_19371, STRPU_19373	CAPO302604, CAPO302599, CAPO300705
OG0007952	STRPU_01876, STRPU_25192	CAPO304443
OG0007957	STRPU_22897, STRPU_22912	CAPO307185
OG0007958	STRPU_23999	CAPO307613
OG0007961	STRPU_10714	CAPO300412
OG0007962	STRPU_05230	CAPO304291
OG0007966	STRPU_23496	CAPO300853
OG0007967	STRPU_25118	CAPO303649
OG0007968	STRPU_16704, STRPU_16705, STRPU_16673	CAPO302503
OG0007971	STRPU_24401	CAPO306113
OG0007973	STRPU_22392	CAPO303148
OG0007974	STRPU_06486	CAPO308066
OG0007975	STRPU_10654, STRPU_10646	CAPO300899
OG0007978	STRPU_00914, STRPU_23038	CAPO300419
OG0007979	STRPU_05418	CAPO301049
OG0007982	STRPU_14540, STRPU_14543, STRPU_14544	CAPO306558
OG0007983	STRPU_21626	CAPO304535, CAPO302820
OG0007984	STRPU_06805	CAPO304783
OG0007986	STRPU_27161	CAPO301210
OG0007988	STRPU_00212, STRPU_25951	CAPO307013
OG0007990	STRPU_25244	CAPO302135
OG0007991	STRPU_21578	CAPO303503
OG0007994	STRPU_21302	CAPO307783
OG0007996	STRPU_14493	CAPO301705
OG0007997	STRPU_14219	CAPO302071
OG0007999	STRPU_00442, STRPU_13703	CAPO305183
OG0008000	STRPU_07107	CAPO303381
OG0008005	STRPU_21442, STRPU_21441, STRPU_21443	CAPO303144
OG0008006	STRPU_06440, STRPU_05993	CAPO303383
OG0008008	STRPU_09006	CAPO306044
OG0008011	STRPU_23173	CAPO308001
OG0008012	STRPU_13565, STRPU_01585, STRPU_13566, STRPU_01584	CAPO301194
OG0008013	STRPU_01498, STRPU_13750	CAPO300786
OG0008016	STRPU_26699	CAPO307694
OG0008017	STRPU_22417	CAPO306337
OG0008018	STRPU_09880	CAPO303249
OG0008020	STRPU_20510	CAPO300340
OG0008025	STRPU_09009	CAPO300183
OG0008027	STRPU_00198	CAPO300126
OG0008028	STRPU_24551	CAPO308036
OG0008030	STRPU_15321	CAPO303940
OG0008031	STRPU_05008	CAPO301663
OG0008038	STRPU_23474	CAPO303434
OG0008041	STRPU_23915	CAPO304528
OG0008045	STRPU_23375	CAPO304124
OG0008046	STRPU_26252	CAPO303942
OG0008049	STRPU_15388	CAPO303430
OG0008050	STRPU_18857, STRPU_18939	CAPO301839
OG0008051	STRPU_08564	CAPO306666
OG0008053	STRPU_12802	CAPO307475
OG0008055	STRPU_22383	CAPO304973
OG0008056	STRPU_23986	CAPO305715
OG0008060	STRPU_11516	CAPO301527
OG0008062	STRPU_24838	CAPO307985
OG0008069	STRPU_18561	CAPO302773
OG0008071	STRPU_18691	CAPO303085
OG0008072	STRPU_10971	CAPO304116
OG0008075	STRPU_05647	CAPO304938
OG0008077	STRPU_21507	CAPO303807
OG0008079	STRPU_10602	CAPO305873
OG0008082	STRPU_24719	CAPO303589
OG0008083	STRPU_20792	CAPO305526
OG0008085	STRPU_22984	CAPO306772, CAPO306778
OG0008088	STRPU_20687	CAPO303270
OG0008091	STRPU_14230, STRPU_14237	CAPO301577
OG0008094	STRPU_00876, STRPU_23001	CAPO302837
OG0008098	STRPU_20868, STRPU_20905	CAPO301911
OG0008100	STRPU_11576, STRPU_01365	CAPO303437
OG0008103	STRPU_21002	CAPO302032
OG0008104	STRPU_10201	CAPO303964
OG0008105	STRPU_20958	CAPO301825
OG0008106	STRPU_01988, STRPU_22827	CAPO300930
OG0008109	STRPU_14632, STRPU_14614	CAPO302029
OG0008110	STRPU_10554	CAPO307398
OG0008111	STRPU_26446	CAPO300295
OG0008113	STRPU_22759, STRPU_01915	CAPO306004
OG0008117	STRPU_20393	CAPO307273
OG0008120	STRPU_17327, STRPU_17355	CAPO306854
OG0008122	STRPU_08465	CAPO306853
OG0008125	STRPU_23740	CAPO301486
OG0008126	STRPU_26946	CAPO301598
OG0008136	STRPU_25668	CAPO306527
OG0008143	STRPU_05162, STRPU_05083	CAPO303100
OG0008196	STRPU_26395	CAPO305556
OG0008201	STRPU_22376	CAPO303869
OG0008202	STRPU_17834	CAPO303070
OG0008203	STRPU_04749	CAPO300798
OG0008204	STRPU_26185	CAPO303341
OG0008206	STRPU_16714	CAPO300194
OG0008208	STRPU_23576	CAPO301623
OG0008219	STRPU_08830	CAPO303960
OG0008230	STRPU_26192	CAPO302415
OG0008234	STRPU_00978, STRPU_08838	CAPO303355
OG0008238	STRPU_25394	CAPO301578
OG0008239	STRPU_04714	CAPO300821
OG0008244	STRPU_08801	CAPO305920
OG0008247	STRPU_14875	CAPO301105
OG0008249	STRPU_18754	CAPO305940
OG0008251	STRPU_23045	CAPO306974
OG0008252	STRPU_26447	CAPO301636
OG0008254	STRPU_27154	CAPO307977
OG0008256	STRPU_09311	CAPO302660
OG0008260	STRPU_25766	CAPO300752
OG0008263	STRPU_21353	CAPO305878
OG0008266	STRPU_26018	CAPO300538
OG0008267	STRPU_23302	CAPO305434
OG0008268	STRPU_22864	CAPO307500
OG0008269	STRPU_23379	CAPO301506
OG0008270	STRPU_00220, STRPU_25959	CAPO300872
OG0008271	STRPU_22100	CAPO300716
OG0008272	STRPU_12792	CAPO308267
OG0008273	STRPU_11363	CAPO300883
OG0008281	STRPU_20708	CAPO304839
OG0008283	STRPU_14385	CAPO300148
OG0008295	STRPU_21349	CAPO301876
OG0008297	STRPU_14567	CAPO301044
OG0008299	STRPU_21979	CAPO302513
OG0008304	STRPU_06126	CAPO304565
OG0008305	STRPU_24911	CAPO307576
OG0008307	STRPU_14474	CAPO301267
OG0008308	STRPU_23004, STRPU_00879	CAPO301770
OG0008309	STRPU_27303	CAPO301941
OG0008313	STRPU_09450, STRPU_01512	CAPO305984
OG0008318	STRPU_20156	CAPO308255
OG0008323	STRPU_06817	CAPO307881
OG0008325	STRPU_25839	CAPO305284
OG0008327	STRPU_20125	CAPO305580
OG0008332	STRPU_10364, STRPU_10363, STRPU_10362, STRPU_10361	CAPO307922
OG0008335	STRPU_18525	CAPO303407
OG0008336	STRPU_23707	CAPO301347
OG0008337	STRPU_00405, STRPU_19281	CAPO300735
OG0008339	STRPU_24301	CAPO307257
OG0008341	STRPU_20751	CAPO301643
OG0008343	STRPU_24543	CAPO302270
OG0008345	STRPU_22028	CAPO301947
OG0008346	STRPU_21445	CAPO307261
OG0008348	STRPU_20322	CAPO303902
OG0008349	STRPU_05495	CAPO301052
OG0008350	STRPU_08341	CAPO306988
OG0008354	STRPU_26363	CAPO304881
OG0008358	STRPU_25317	CAPO306438
OG0008367	STRPU_04677	CAPO303697
OG0008369	STRPU_14528	CAPO301896
OG0008381	STRPU_10051, STRPU_10124	CAPO307305
OG0008386	STRPU_19149	CAPO306554
OG0008391	STRPU_20392	CAPO306819
OG0008400	STRPU_19240	CAPO300651
OG0008401	STRPU_21916	CAPO304023
OG0008403	STRPU_01793, STRPU_18104	CAPO300621
OG0008404	STRPU_19488	CAPO307542
OG0008406	STRPU_18477, STRPU_18434	CAPO304896
OG0008416	STRPU_26315	CAPO300816
OG0008419	STRPU_20709, STRPU_20694	CAPO302047
OG0008422	STRPU_20887, STRPU_20850	CAPO301678
OG0008424	STRPU_26600	CAPO300325
OG0008432	STRPU_05661	CAPO301824
OG0008437	STRPU_11835	CAPO305258
OG0008444	STRPU_20695	CAPO305551
OG0008448	STRPU_20501	CAPO302399
OG0008516	STRPU_20906	CAPO306989
OG0008519	STRPU_22938, STRPU_09704, STRPU_09749, STRPU_09350	CAPO304309
OG0008524	STRPU_14658	CAPO305854
OG0008529	STRPU_17306, STRPU_17296, STRPU_17315	CAPO300648
OG0008532	STRPU_22676	CAPO305346
OG0008533	STRPU_17230	CAPO306433
OG0008538	STRPU_05701	CAPO308019
OG0008540	STRPU_22614	CAPO306008
OG0008542	STRPU_27159	CAPO303728
OG0008546	STRPU_25412	CAPO306328
OG0008552	STRPU_05614, STRPU_05556	CAPO306825
OG0008558	STRPU_11675	CAPO304939
OG0008568	STRPU_22559, STRPU_22558, STRPU_02697	CAPO303451
OG0008570	STRPU_27052	CAPO306028
OG0008571	STRPU_25293	CAPO306528
OG0008572	STRPU_17074	CAPO302769
OG0008589	STRPU_22301, STRPU_22300	CAPO300561
OG0008596	STRPU_13733	CAPO303431
OG0008601	STRPU_05526, STRPU_05588	CAPO308135
OG0008605	STRPU_10276	CAPO307450
OG0008616	STRPU_26968	CAPO300306
OG0008620	STRPU_27286	CAPO301626
OG0008626	STRPU_12902	CAPO305741
OG0008627	STRPU_05010	CAPO304143
OG0008633	STRPU_21548	CAPO307916
OG0008638	STRPU_22854	CAPO302585
OG0008639	STRPU_17687	CAPO304406
OG0008643	STRPU_23699	CAPO305110
OG0008645	STRPU_25488	CAPO307683
OG0008654	STRPU_08923, STRPU_00623	CAPO302567
OG0008655	STRPU_23670, STRPU_23645	CAPO303594
OG0008656	STRPU_20539	CAPO305542
OG0008658	STRPU_24474	CAPO302962
OG0008659	STRPU_17964	CAPO304842
OG0008661	STRPU_10321	CAPO305739
OG0008662	STRPU_02682, STRPU_01683	CAPO304364
OG0008663	STRPU_00292, STRPU_00291, STRPU_21638, STRPU_16061	CAPO305299
OG0008669	STRPU_13670, STRPU_02400	CAPO302940
OG0008672	STRPU_27063	CAPO301934
OG0008673	STRPU_20722	CAPO307917
OG0008675	STRPU_21091	CAPO300293
OG0008676	STRPU_15392	CAPO303608
OG0008684	STRPU_23419, STRPU_01018	CAPO306544
OG0008685	STRPU_20763	CAPO305455
OG0008696	STRPU_05417	CAPO301935
OG0008775	STRPU_12800	CAPO303006
OG0008778	STRPU_26797	CAPO306085
OG0008785	STRPU_20337	CAPO301308
OG0008792	STRPU_21947, STRPU_21935	CAPO303971
OG0008794	STRPU_05853	CAPO303046
OG0008799	STRPU_20418	CAPO304437
OG0008804	STRPU_21216	CAPO302280
OG0008816	STRPU_27134	CAPO305371
OG0008817	STRPU_04638, STRPU_04670	CAPO302532
OG0008818	STRPU_13112, STRPU_13113, STRPU_13088	CAPO306967
OG0008823	STRPU_14792	CAPO306173
OG0008829	STRPU_21974	CAPO303197
OG0008836	STRPU_14337	CAPO302250
OG0008837	STRPU_15423	CAPO307939
OG0008840	STRPU_26071	CAPO300288
OG0008855	STRPU_09887	CAPO305952
OG0008872	STRPU_18202, STRPU_01258	CAPO300021
OG0008877	STRPU_08151	CAPO307090
OG0008879	STRPU_14314	CAPO302991
OG0008882	STRPU_23617	CAPO300698, CAPO305470
OG0008883	STRPU_14831	CAPO307045
OG0008891	STRPU_09409, STRPU_01549	CAPO308327, CAPO306577
OG0008911	STRPU_23911	CAPO303875
OG0008913	STRPU_07492	CAPO300541
OG0008917	STRPU_14205, STRPU_00420	CAPO306124
OG0008923	STRPU_10400	CAPO301602
OG0008937	STRPU_17002	CAPO306450
OG0008938	STRPU_10242	CAPO300696
OG0008946	STRPU_04937	CAPO302886
OG0008953	STRPU_16715	CAPO302096
OG0008955	STRPU_09386	CAPO308117
OG0008959	STRPU_10440	CAPO308005
OG0008962	STRPU_21149	CAPO301542
OG0008969	STRPU_25956, STRPU_00217	CAPO306557
OG0008990	STRPU_24624	CAPO301077
OG0009052	STRPU_06067	CAPO308131
OG0009066	STRPU_14373	CAPO303946
OG0009069	STRPU_20325	CAPO307868
OG0009070	STRPU_24372	CAPO304616
OG0009075	STRPU_27349	CAPO302751
OG0009078	STRPU_17976	CAPO306454
OG0009082	STRPU_16169, STRPU_02646	CAPO307883
OG0009090	STRPU_21918	CAPO302052
OG0009091	STRPU_08940	CAPO302198
OG0009096	STRPU_10916	CAPO307816
OG0009102	STRPU_13415, STRPU_13413	CAPO300296
OG0009105	STRPU_20607	CAPO307554
OG0009118	STRPU_18807, STRPU_00249	CAPO306907
OG0009121	STRPU_21223	CAPO301808
OG0009128	STRPU_22817, STRPU_01976	CAPO308246
OG0009131	STRPU_23350	CAPO302501
OG0009135	STRPU_10851, STRPU_10832	CAPO302523
OG0009147	STRPU_08123, STRPU_08110	CAPO303040
OG0009151	STRPU_04151	CAPO301713
OG0009152	STRPU_04452	CAPO303724
OG0009153	STRPU_14202, STRPU_00427	CAPO300987
OG0009156	STRPU_22824, STRPU_01985, STRPU_06641	CAPO301084
OG0009164	STRPU_18496	CAPO305979
OG0009165	STRPU_05255, STRPU_05271	CAPO303917
OG0009169	STRPU_22980	CAPO307723
OG0009172	STRPU_17594	CAPO303130
OG0009175	STRPU_26390	CAPO305249
OG0009176	STRPU_27434	CAPO302260
OG0009180	STRPU_15450	CAPO308017
OG0009181	STRPU_27212	CAPO303752
OG0009188	STRPU_23236, STRPU_00177, STRPU_23226	CAPO303052
OG0009193	STRPU_24699	CAPO304674
OG0009195	STRPU_14531	CAPO302713
OG0009196	STRPU_02615, STRPU_24046	CAPO302676
OG0009203	STRPU_23886	CAPO306679
OG0009232	STRPU_00346, STRPU_11006	CAPO306362, CAPO300613
OG0009293	STRPU_18158	CAPO302359
OG0009305	STRPU_22422	CAPO304439
OG0009307	STRPU_08134	CAPO305768
OG0009310	STRPU_16756, STRPU_01731	CAPO303191
OG0009311	STRPU_05758	CAPO300670
OG0009314	STRPU_22922	CAPO303717
OG0009320	STRPU_17186, STRPU_00185	CAPO304806
OG0009334	STRPU_12573, STRPU_12577	CAPO306334
OG0009336	STRPU_05715, STRPU_05722	CAPO301042
OG0009339	STRPU_18632, STRPU_18613	CAPO303020
OG0009343	STRPU_21917	CAPO302053
OG0009344	STRPU_08941	CAPO305907
OG0009354	STRPU_26146	CAPO303841
OG0009360	STRPU_00758, STRPU_21179	CAPO305111
OG0009361	STRPU_24018	CAPO301081
OG0009370	STRPU_25379	CAPO305276
OG0009371	STRPU_07889	CAPO302126
OG0009372	STRPU_23039	CAPO307875
OG0009374	STRPU_24017	CAPO307954
OG0009382	STRPU_20072	CAPO307453
OG0009388	STRPU_09411, STRPU_01546	CAPO304763
OG0009389	STRPU_09414, STRPU_01544	CAPO302985
OG0009394	STRPU_20221	CAPO306321
OG0009398	STRPU_21601	CAPO305204
OG0009400	STRPU_06429	CAPO300534
OG0009413	STRPU_21271	CAPO307306
OG0009415	STRPU_23546	CAPO304010
OG0009419	STRPU_13653, STRPU_02413	CAPO301909
OG0009440	STRPU_21565	CAPO303442, CAPO307150, CAPO308108
OG0009451	STRPU_10306	CAPO304190
OG0009452	STRPU_24431	CAPO304474
OG0009472	STRPU_11260, STRPU_11222	CAPO304554
OG0009555	STRPU_26093	CAPO302201
OG0009590	STRPU_23755	CAPO302279
OG0009599	STRPU_16891	CAPO300676
OG0009610	STRPU_23545	CAPO306556
OG0009617	STRPU_24964	CAPO304819
OG0009620	STRPU_21369	CAPO303211
OG0009630	STRPU_15429	CAPO307063
OG0009639	STRPU_14236, STRPU_14229	CAPO302947
OG0009663	STRPU_23258	CAPO301430
OG0009677	STRPU_21820	CAPO301926, CAPO305625
OG0009683	STRPU_20848	CAPO307930
OG0009695	STRPU_01953, STRPU_22794	CAPO305380
OG0009700	STRPU_23752	CAPO301696
OG0009703	STRPU_12053	CAPO304925
OG0009865	STRPU_12494, STRPU_12523	CAPO301086
OG0009870	STRPU_09934	CAPO307177
OG0009886	STRPU_09728, STRPU_09771	CAPO306684
OG0009887	STRPU_08659	CAPO304717
OG0009890	STRPU_26416	CAPO304901
OG0009899	STRPU_20799	CAPO305540
OG0009906	STRPU_20499	CAPO304048
OG0009914	STRPU_19154	CAPO305280
OG0009916	STRPU_11292, STRPU_11307	CAPO303534
OG0009920	STRPU_12713, STRPU_12714	CAPO301007
OG0009921	STRPU_23847, STRPU_23813	CAPO301535
OG0009922	STRPU_04409	CAPO306699
OG0009957	STRPU_04120	CAPO304781
OG0009959	STRPU_17170	CAPO300346
OG0009974	STRPU_10329, STRPU_10328	CAPO303395
OG0009976	STRPU_12054	CAPO304620
OG0009994	STRPU_24668	CAPO302402
OG0010125	STRPU_14576	CAPO307044
OG0010126	STRPU_23120	CAPO301111
OG0010137	STRPU_21746, STRPU_21681	CAPO306569
OG0010150	STRPU_13412	CAPO303024
OG0010155	STRPU_24385	CAPO304770
OG0010163	STRPU_14793	CAPO302235
OG0010172	STRPU_17181, STRPU_17160	CAPO305674
OG0010189	STRPU_23611	CAPO301469
OG0010196	STRPU_11633, STRPU_01315	CAPO301661, CAPO305383
OG0010213	STRPU_06910	CAPO301027
OG0010229	STRPU_14486	CAPO300233, CAPO300527
OG0010244	STRPU_07080, STRPU_20456	CAPO301765
OG0010252	STRPU_20474	CAPO304663
OG0010253	STRPU_24030	CAPO302051
OG0010259	STRPU_00122, STRPU_12025	CAPO308092
OG0010276	STRPU_11708	CAPO303860
