Orthogroup	HELIO_ok	SCHMD
OG0002221	HELIO_00629	SCHMD20199, SCHMD06522, SCHMD25783, SCHMD06372, SCHMD03308, SCHMD03309, SCHMD11277, SCHMD18557, SCHMD20936
OG0002222	HELIO_01086	SCHMD17607, SCHMD07921
OG0002223	HELIO_09083	SCHMD11701
OG0002225	HELIO_05714	SCHMD03290
OG0002226	HELIO_03074	SCHMD00937
OG0002227	HELIO_01271	SCHMD09350, SCHMD09896
OG0002229	HELIO_11908	SCHMD09620, SCHMD21635
OG0002233	HELIO_07535, HELIO_05365, HELIO_05245	SCHMD13734
OG0002235	HELIO_04428, HELIO_01162	SCHMD15174, SCHMD00911
OG0002239	HELIO_12051	SCHMD29729
OG0002240	HELIO_06722	SCHMD15638, SCHMD19507, SCHMD19508, SCHMD15639
OG0002241	HELIO_09347	SCHMD19113
OG0002242	HELIO_03928	SCHMD23296, SCHMD15189, SCHMD19349, SCHMD21538, SCHMD18994
OG0002244	HELIO_01234	SCHMD24135
OG0002244	HELIO_09967	SCHMD25722
OG0002252	HELIO_01235	SCHMD16344
OG0002259	HELIO_12604	SCHMD08992
OG0002260	HELIO_09310	SCHMD15145, SCHMD14592, SCHMD17897, SCHMD04140, SCHMD05670
OG0002261	HELIO_06100	SCHMD15654, SCHMD22485
OG0002264	HELIO_02936	SCHMD24103
OG0002265	HELIO_01860	SCHMD27098, SCHMD25159, SCHMD22941
OG0002266	HELIO_09260	SCHMD06724
OG0002268	HELIO_10860	SCHMD10895
OG0002270	HELIO_04696	SCHMD15276
OG0002272	HELIO_11743	SCHMD08789, SCHMD22434
OG0002274	HELIO_01184	SCHMD28532, SCHMD15034
OG0002278	HELIO_09110	SCHMD20539, SCHMD10373, SCHMD15432, SCHMD10372
OG0002279	HELIO_08733	SCHMD01549
OG0002280	HELIO_07707	SCHMD12278
OG0002282	HELIO_05112	SCHMD02902, SCHMD23794
OG0002284	HELIO_12726	SCHMD15028
OG0002287	HELIO_11386	SCHMD14731, SCHMD14911
OG0002288	HELIO_07429	SCHMD19642, SCHMD22333, SCHMD13464
OG0002292	HELIO_04485	SCHMD07306
OG0002293	HELIO_02043	SCHMD09386
OG0002294	HELIO_08497	SCHMD07707
OG0002295	HELIO_11445	SCHMD06639
OG0002311	HELIO_07215	SCHMD08886, SCHMD27775
OG0002316	HELIO_12382	SCHMD00365, SCHMD09509
OG0002318	HELIO_12246, HELIO_12682	SCHMD07487, SCHMD07486, SCHMD07473
OG0002319	HELIO_07888	SCHMD03166, SCHMD04979
OG0002320	HELIO_10607	SCHMD23839, SCHMD25321
OG0002321	HELIO_05182	SCHMD19583
OG0002322	HELIO_08056	SCHMD08143, SCHMD10256
OG0002324	HELIO_10551	SCHMD17868
OG0002324	HELIO_09504	SCHMD20490, SCHMD09738
OG0002325	HELIO_01569	SCHMD12741, SCHMD02197
OG0002326	HELIO_03775	SCHMD16849
OG0002327	HELIO_05706	SCHMD04037
OG0002328	HELIO_06299	SCHMD03174, SCHMD05628, SCHMD15031, SCHMD24105, SCHMD26038, SCHMD21230
OG0002329	HELIO_07430	SCHMD14716
OG0002331	HELIO_09275	SCHMD05746, SCHMD05744
OG0002332	HELIO_10520	SCHMD15875, SCHMD15876
OG0002334	HELIO_09130	SCHMD23234
OG0002335	HELIO_02492	SCHMD10804
OG0002337	HELIO_11545	SCHMD00113
OG0002340	HELIO_07363	SCHMD04550
OG0002341	HELIO_10080, HELIO_10079	SCHMD26460, SCHMD08087, SCHMD22683
OG0002342	HELIO_12191	SCHMD22295, SCHMD21175
OG0002343	HELIO_11409	SCHMD04508
OG0002344	HELIO_01896	SCHMD18349
OG0002346	HELIO_09863	SCHMD25995
OG0002348	HELIO_04598	SCHMD29339
OG0002349	HELIO_05760	SCHMD05252
OG0002349	HELIO_03339	SCHMD15867, SCHMD00212, SCHMD28145, SCHMD06312
OG0002352	HELIO_09892	SCHMD11120
OG0002355	HELIO_07256	SCHMD13322
OG0002356	HELIO_09006	SCHMD06573, SCHMD14519
OG0002357	HELIO_07681	SCHMD07348
OG0002359	HELIO_12405	SCHMD15891
OG0002359	HELIO_06338	SCHMD07349
OG0002361	HELIO_05139	SCHMD19885, SCHMD19235, SCHMD20081, SCHMD25103
OG0002362	HELIO_10755	SCHMD13230
OG0002363	HELIO_06225	SCHMD26399
OG0002366	HELIO_04920	SCHMD20747, SCHMD23587, SCHMD15000
OG0002367	HELIO_12396	SCHMD07520
OG0002368	HELIO_02256	SCHMD19036
OG0002369	HELIO_10202	SCHMD06131, SCHMD13068
OG0002370	HELIO_01318	SCHMD03014
OG0002371	HELIO_03580	SCHMD25183
OG0002372	HELIO_10493	SCHMD13875
OG0002372	HELIO_07747	SCHMD13874, SCHMD13504
OG0002374	HELIO_00949	SCHMD10513, SCHMD09821
OG0002375	HELIO_04442	SCHMD24554
OG0002376	HELIO_06701	SCHMD18335, SCHMD24761
OG0002377	HELIO_10194	SCHMD20961
OG0002378	HELIO_10608	SCHMD10070
OG0002379	HELIO_12739, HELIO_12740	SCHMD22995, SCHMD22909
OG0002395	HELIO_10704	SCHMD00535, SCHMD01059
OG0002396	HELIO_08126, HELIO_08125	SCHMD05257
OG0002402	HELIO_01596	SCHMD14145, SCHMD21289
OG0002404	HELIO_10375	SCHMD28367, SCHMD04087
OG0002406	HELIO_01959	SCHMD19891
OG0002407	HELIO_11688	SCHMD07149
OG0002408	HELIO_08412	SCHMD05812, SCHMD19514
OG0002409	HELIO_02015	SCHMD06262
OG0002410	HELIO_00976, HELIO_04394	SCHMD00520
OG0002411	HELIO_01331	SCHMD25076, SCHMD25353
OG0002412	HELIO_10126	SCHMD16316, SCHMD05052
OG0002413	HELIO_01474	SCHMD06075
OG0002414	HELIO_10381	SCHMD15427, SCHMD24855, SCHMD21960
OG0002415	HELIO_12736, HELIO_07942	SCHMD12484
OG0002417	HELIO_05896	SCHMD08127, SCHMD04993, SCHMD08124, SCHMD08123
OG0002417	HELIO_06870	SCHMD23311, SCHMD15146
OG0002418	HELIO_11411	SCHMD13033
OG0002420	HELIO_02397	SCHMD24163
OG0002421	HELIO_06854, HELIO_01261	SCHMD10399
OG0002422	HELIO_01387	SCHMD10713, SCHMD26768
OG0002424	HELIO_12390, HELIO_12391	SCHMD02494
OG0002426	HELIO_03335	SCHMD12164
OG0002427	HELIO_05346	SCHMD25589
OG0002433	HELIO_07051	SCHMD07182, SCHMD18419, SCHMD21667
OG0002437	HELIO_01793	SCHMD26512
OG0002438	HELIO_08781	SCHMD05551
OG0002439	HELIO_09848	SCHMD17265
OG0002441	HELIO_05799	SCHMD16958, SCHMD27293, SCHMD09124
OG0002443	HELIO_09645	SCHMD01789
OG0002445	HELIO_07116	SCHMD05650
OG0002446	HELIO_06057	SCHMD14541, SCHMD28630
OG0002447	HELIO_03573	SCHMD02991
OG0002448	HELIO_04227	SCHMD00905
OG0002450	HELIO_02893	SCHMD23688
OG0002451	HELIO_05699	SCHMD14654
OG0002453	HELIO_12679	SCHMD08660, SCHMD06735
OG0002454	HELIO_09590, HELIO_09589	SCHMD10051
OG0002455	HELIO_12435	SCHMD29092
OG0002456	HELIO_03755	SCHMD12997, SCHMD01810
OG0002459	HELIO_04024	SCHMD25807, SCHMD10532
OG0002461	HELIO_00996	SCHMD06528
OG0002476	HELIO_03664, HELIO_09312	SCHMD03267
OG0002478	HELIO_06129	SCHMD10684, SCHMD02670
OG0002486	HELIO_03836	SCHMD27163
OG0002487	HELIO_00981	SCHMD08461, SCHMD18396
OG0002490	HELIO_04381	SCHMD04533
OG0002491	HELIO_01223	SCHMD27390, SCHMD26421
OG0002492	HELIO_10487	SCHMD26859, SCHMD28821, SCHMD26225, SCHMD06451, SCHMD15482, SCHMD09218, SCHMD23936, SCHMD18978, SCHMD22686, SCHMD27456, SCHMD09605, SCHMD02714
OG0002493	HELIO_12294	SCHMD11626
OG0002494	HELIO_01251	SCHMD11104
OG0002496	HELIO_09651	SCHMD10467
OG0002497	HELIO_02505	SCHMD08307
OG0002499	HELIO_10794, HELIO_00659	SCHMD15190, SCHMD14873
OG0002500	HELIO_06617	SCHMD17842
OG0002501	HELIO_10161	SCHMD00161
OG0002504	HELIO_12556	SCHMD02702, SCHMD02703
OG0002505	HELIO_10389, HELIO_10390	SCHMD16408, SCHMD16409, SCHMD16413, SCHMD16410
OG0002507	HELIO_11185	SCHMD13076
OG0002509	HELIO_05251	SCHMD16881, SCHMD26540
OG0002510	HELIO_10856	SCHMD16402, SCHMD22142
OG0002511	HELIO_01449	SCHMD22603
OG0002515	HELIO_08379	SCHMD01233
OG0002516	HELIO_09840	SCHMD13475, SCHMD03180, SCHMD03058
OG0002517	HELIO_06896	SCHMD03225, SCHMD10251
OG0002518	HELIO_01975	SCHMD04695
OG0002519	HELIO_07618	SCHMD10280
OG0002520	HELIO_02172	SCHMD21493, SCHMD24580
OG0002524	HELIO_12158	SCHMD01766
OG0002525	HELIO_12186	SCHMD03404
OG0002526	HELIO_08372, HELIO_08373	SCHMD28396
OG0002527	HELIO_00703	SCHMD25894, SCHMD01775
OG0002528	HELIO_06964	SCHMD14226, SCHMD14244, SCHMD02867, SCHMD13131
OG0002529	HELIO_12199, HELIO_12198	SCHMD03029
OG0002530	HELIO_02743	SCHMD06656, SCHMD16184
OG0002531	HELIO_08040	SCHMD16227, SCHMD14936
OG0002532	HELIO_08702	SCHMD05611
OG0002540	HELIO_02995	SCHMD03178
OG0002542	HELIO_12766	SCHMD06905, SCHMD04420
OG0002543	HELIO_01303	SCHMD13140, SCHMD07926
OG0002545	HELIO_00358	SCHMD25762, SCHMD21619
OG0002547	HELIO_00655	SCHMD29010, SCHMD22348, SCHMD17905
OG0002547	HELIO_00654	SCHMD17904
OG0002548	HELIO_03411	SCHMD18717
OG0002549	HELIO_08839	SCHMD07040
OG0002552	HELIO_01652	SCHMD03592, SCHMD03983
OG0002553	HELIO_01973	SCHMD21087, SCHMD22996, SCHMD22907
OG0002554	HELIO_12527	SCHMD28792
OG0002557	HELIO_05219	SCHMD13169, SCHMD21727
OG0002558	HELIO_02493, HELIO_02494	SCHMD00921
OG0002559	HELIO_00119	SCHMD08672
OG0002561	HELIO_11216	SCHMD12128, SCHMD12125, SCHMD22644
OG0002564	HELIO_03476	SCHMD26255, SCHMD23486
OG0002565	HELIO_04197	SCHMD17677
OG0002566	HELIO_07620	SCHMD19922, SCHMD09243, SCHMD21685
OG0002567	HELIO_10477	SCHMD21223, SCHMD26995
OG0002574	HELIO_05197	SCHMD02805
OG0002575	HELIO_04030, HELIO_10192, HELIO_06302, HELIO_06037, HELIO_05965, HELIO_07009, HELIO_07088	SCHMD08187
OG0002587	HELIO_02597	SCHMD02035
OG0002590	HELIO_02709	SCHMD26025, SCHMD20546, SCHMD22126
OG0002592	HELIO_12783	SCHMD05523
OG0002593	HELIO_07989	SCHMD16534, SCHMD08347
OG0002594	HELIO_03260	SCHMD01956
OG0002598	HELIO_09306	SCHMD12969
OG0002599	HELIO_01735	SCHMD16532, SCHMD16531, SCHMD18319
OG0002600	HELIO_08436	SCHMD24581, SCHMD08872
OG0002601	HELIO_06938, HELIO_11513, HELIO_11173	SCHMD12243, SCHMD13456, SCHMD00930
OG0002602	HELIO_11174, HELIO_02231	SCHMD11941, SCHMD17578
OG0002603	HELIO_07142, HELIO_03372	SCHMD02231
OG0002605	HELIO_03379	SCHMD16205
OG0002609	HELIO_09507	SCHMD03135
OG0002610	HELIO_08229	SCHMD10931, SCHMD09597, SCHMD07650
OG0002616	HELIO_09918	SCHMD21029, SCHMD27518
OG0002617	HELIO_10276	SCHMD08533
OG0002618	HELIO_07943	SCHMD12423, SCHMD17209, SCHMD29637, SCHMD09531, SCHMD10498, SCHMD01269
OG0002620	HELIO_07883	SCHMD00615
OG0002623	HELIO_04541	SCHMD01515
OG0002629	HELIO_10222	SCHMD20313
OG0002633	HELIO_02658	SCHMD04220
OG0002635	HELIO_11019	SCHMD22738, SCHMD21852
OG0002636	HELIO_03936	SCHMD17100, SCHMD17101
OG0002638	HELIO_10591	SCHMD17623
OG0002645	HELIO_01123	SCHMD14719
OG0002646	HELIO_02697	SCHMD02368
OG0002648	HELIO_03245, HELIO_12756	SCHMD13036, SCHMD08628
OG0002649	HELIO_09472	SCHMD03913, SCHMD04299, SCHMD18523, SCHMD13296, SCHMD12549
OG0002652	HELIO_10370, HELIO_10369	SCHMD02206
OG0002653	HELIO_03921	SCHMD03077, SCHMD03076
OG0002654	HELIO_03154	SCHMD04278
OG0002655	HELIO_10514	SCHMD15977, SCHMD23095, SCHMD15366
OG0002656	HELIO_06530	SCHMD02018
OG0002658	HELIO_11919	SCHMD15670
OG0002659	HELIO_09615	SCHMD16521
OG0002660	HELIO_03452	SCHMD15941, SCHMD29087, SCHMD18277
OG0002662	HELIO_07752	SCHMD17949
OG0002663	HELIO_09556	SCHMD27059
OG0002665	HELIO_10240	SCHMD18177
OG0002666	HELIO_11096	SCHMD26535, SCHMD26571, SCHMD26311
OG0002668	HELIO_10383	SCHMD11689
OG0002675	HELIO_11933	SCHMD07706, SCHMD00894
OG0002677	HELIO_01468	SCHMD08746
OG0002679	HELIO_05060	SCHMD04423
OG0002683	HELIO_02646	SCHMD01061, SCHMD21344
OG0002703	HELIO_03620	SCHMD02598
OG0002705	HELIO_08111	SCHMD28463, SCHMD20331, SCHMD14987
OG0002706	HELIO_10422	SCHMD18329
OG0002707	HELIO_02933, HELIO_02932	SCHMD05959, SCHMD15585
OG0002708	HELIO_08992	SCHMD07512
OG0002710	HELIO_00829	SCHMD13597
OG0002712	HELIO_00615	SCHMD14746, SCHMD26852
OG0002713	HELIO_06459	SCHMD21320
OG0002714	HELIO_02269	SCHMD08371
OG0002715	HELIO_02942	SCHMD04683
OG0002717	HELIO_07984	SCHMD04660, SCHMD19761
OG0002718	HELIO_05744	SCHMD03513, SCHMD03511, SCHMD03512, SCHMD03510
OG0002720	HELIO_07567	SCHMD16790, SCHMD09815, SCHMD28659, SCHMD28945
OG0002721	HELIO_08548	SCHMD13472
OG0002726	HELIO_03574	SCHMD29542
OG0002728	HELIO_04995	SCHMD12425
OG0002729	HELIO_12148	SCHMD13495, SCHMD04166
OG0002731	HELIO_12043	SCHMD19462
OG0002732	HELIO_10058	SCHMD22707, SCHMD23253
OG0002739	HELIO_02376, HELIO_11343	SCHMD21270, SCHMD28406
OG0002743	HELIO_06294, HELIO_10710, HELIO_12091	SCHMD05725, SCHMD09090
OG0002745	HELIO_03178	SCHMD21992, SCHMD19173, SCHMD09861, SCHMD09859, SCHMD19172, SCHMD16971
OG0002747	HELIO_03630	SCHMD01122, SCHMD01123
OG0002749	HELIO_01827	SCHMD10049, SCHMD09732, SCHMD29352, SCHMD14504, SCHMD26271
OG0002751	HELIO_10298, HELIO_10297	SCHMD16908
OG0002754	HELIO_06967	SCHMD11733, SCHMD20272
OG0002755	HELIO_12204	SCHMD05796
OG0002756	HELIO_12369	SCHMD08625
OG0002757	HELIO_06335	SCHMD00910
OG0002758	HELIO_09772, HELIO_09771	SCHMD01248, SCHMD01249
OG0002760	HELIO_01910, HELIO_05414	SCHMD04520
OG0002761	HELIO_01533	SCHMD02431
OG0002763	HELIO_07170	SCHMD26631, SCHMD10773, SCHMD10775, SCHMD10774, SCHMD10776
OG0002764	HELIO_10952	SCHMD03065
OG0002765	HELIO_11601	SCHMD01507
OG0002769	HELIO_11564	SCHMD19784, SCHMD21720, SCHMD25230, SCHMD21377, SCHMD14997
OG0002770	HELIO_11505	SCHMD03395
OG0002771	HELIO_10086	SCHMD02904, SCHMD03259, SCHMD03261, SCHMD05676, SCHMD10318, SCHMD03262, SCHMD07598, SCHMD07597, SCHMD05030
OG0002772	HELIO_06808	SCHMD09831, SCHMD01102, SCHMD01105
OG0002773	HELIO_10713	SCHMD12006, SCHMD03314, SCHMD03038
OG0002774	HELIO_01198	SCHMD14518
OG0002776	HELIO_03486	SCHMD19737, SCHMD20919
OG0002777	HELIO_07932	SCHMD15035, SCHMD20772, SCHMD29446, SCHMD26850, SCHMD08287, SCHMD06289
OG0002779	HELIO_10351	SCHMD06579
OG0002779	HELIO_06589	SCHMD06581
OG0002781	HELIO_08220	SCHMD04051, SCHMD00686
OG0002782	HELIO_06824	SCHMD12067, SCHMD08222
OG0002785	HELIO_00607	SCHMD03564, SCHMD02646
OG0002787	HELIO_10790	SCHMD04800
OG0002788	HELIO_09264	SCHMD13556, SCHMD21235, SCHMD13554, SCHMD21830
OG0002789	HELIO_06840	SCHMD29648
OG0002790	HELIO_09329	SCHMD24450
OG0002791	HELIO_10334	SCHMD13195, SCHMD14197, SCHMD04469
OG0002793	HELIO_09119	SCHMD23816, SCHMD22461
OG0002799	HELIO_09828	SCHMD21024, SCHMD19981, SCHMD22410, SCHMD19012
OG0002811	HELIO_03579	SCHMD13086, SCHMD29340, SCHMD29646, SCHMD08191, SCHMD16875, SCHMD16853, SCHMD26757, SCHMD25669, SCHMD08190
OG0002812	HELIO_10064	SCHMD21779
OG0002814	HELIO_09045	SCHMD14700
OG0002815	HELIO_01963	SCHMD12858
OG0002817	HELIO_12282	SCHMD08770
OG0002818	HELIO_00501	SCHMD19157, SCHMD14350, SCHMD19156, SCHMD27943
OG0002821	HELIO_04509	SCHMD04704
OG0002822	HELIO_10906	SCHMD08888, SCHMD21214, SCHMD14939
OG0002824	HELIO_02922	SCHMD22484, SCHMD22922
OG0002825	HELIO_02820	SCHMD04002
OG0002831	HELIO_05128, HELIO_03570	SCHMD14362, SCHMD15514
OG0002832	HELIO_10306	SCHMD26812, SCHMD06953, SCHMD06954
OG0002833	HELIO_07158	SCHMD16770
OG0002836	HELIO_02181	SCHMD15161, SCHMD12971, SCHMD15160
OG0002837	HELIO_03273	SCHMD08534
OG0002838	HELIO_12357	SCHMD00590
OG0002839	HELIO_09494	SCHMD02377
OG0002840	HELIO_02541	SCHMD06520, SCHMD05010, SCHMD06519, SCHMD06521
OG0002841	HELIO_01372, HELIO_01187	SCHMD26941, SCHMD29004
OG0002842	HELIO_01615	SCHMD00997, SCHMD05266
OG0002843	HELIO_06210	SCHMD17688, SCHMD03006, SCHMD24577
OG0002844	HELIO_07105	SCHMD03897
OG0002845	HELIO_07056	SCHMD02505
OG0002846	HELIO_04327, HELIO_04694	SCHMD05083, SCHMD10735, SCHMD07461, SCHMD05082
OG0002847	HELIO_10413	SCHMD15249, SCHMD15873, SCHMD15872, SCHMD21169
OG0002848	HELIO_11321	SCHMD05152
OG0002850	HELIO_03435	SCHMD05521
OG0002851	HELIO_03346	SCHMD04077, SCHMD04076
OG0002858	HELIO_00884	SCHMD18586, SCHMD18130, SCHMD16715
OG0002859	HELIO_11875	SCHMD26190
OG0002861	HELIO_05037	SCHMD05292
OG0002863	HELIO_03701	SCHMD13310, SCHMD14028
OG0002866	HELIO_03845	SCHMD11278
OG0002868	HELIO_12255	SCHMD21971, SCHMD27152, SCHMD21447
OG0002870	HELIO_09163	SCHMD16201, SCHMD23491
OG0002871	HELIO_11509	SCHMD23000
OG0002872	HELIO_04708	SCHMD23217, SCHMD09189, SCHMD11269, SCHMD06673
OG0002876	HELIO_11883	SCHMD10099
OG0002881	HELIO_07235	SCHMD10892
OG0002882	HELIO_01734	SCHMD10155, SCHMD26008
OG0002886	HELIO_09451	SCHMD06806
OG0002888	HELIO_00572	SCHMD09489
OG0002891	HELIO_09925	SCHMD13844
OG0002892	HELIO_10616	SCHMD14032
OG0002894	HELIO_09144	SCHMD25475
OG0002895	HELIO_08387	SCHMD19751, SCHMD11439, SCHMD07104
OG0002896	HELIO_10510	SCHMD17000
OG0002897	HELIO_04251	SCHMD13842
OG0002899	HELIO_09658	SCHMD08092
OG0002900	HELIO_00632, HELIO_10716	SCHMD25381
OG0002901	HELIO_06442, HELIO_05571, HELIO_10057, HELIO_10056	SCHMD19466
OG0002907	HELIO_08086	SCHMD11864, SCHMD21839
OG0002908	HELIO_12076	SCHMD03347
OG0002909	HELIO_11442	SCHMD13692
OG0002911	HELIO_11560	SCHMD08308
OG0002912	HELIO_10722	SCHMD11036
OG0002913	HELIO_08382	SCHMD23061, SCHMD14491, SCHMD19591, SCHMD08742, SCHMD23053, SCHMD21405
OG0002914	HELIO_04503, HELIO_09465	SCHMD27140
OG0002915	HELIO_03014	SCHMD09665
OG0002916	HELIO_01260	SCHMD27668, SCHMD21453, SCHMD23088
OG0002917	HELIO_07208	SCHMD01850
OG0002921	HELIO_00633	SCHMD09397
OG0002926	HELIO_11215	SCHMD13775, SCHMD16726
OG0002927	HELIO_04118, HELIO_11389	SCHMD02868
OG0002944	HELIO_03982	SCHMD08008
OG0002949	HELIO_00481	SCHMD00986
OG0002950	HELIO_08656	SCHMD16450
OG0002953	HELIO_00856	SCHMD15127
OG0002955	HELIO_02054	SCHMD15457, SCHMD12505
OG0002956	HELIO_00517	SCHMD03331
OG0002957	HELIO_01334	SCHMD14494, SCHMD11703
OG0002959	HELIO_11816	SCHMD27535, SCHMD20426, SCHMD03814
OG0002960	HELIO_12408	SCHMD03221
OG0002961	HELIO_07714	SCHMD25347, SCHMD24832
OG0002962	HELIO_09203	SCHMD02732
OG0002964	HELIO_09474	SCHMD23539
OG0002966	HELIO_01639	SCHMD19835
OG0002967	HELIO_01640	SCHMD14788, SCHMD14938, SCHMD14789, SCHMD28616, SCHMD12307
OG0002969	HELIO_06121	SCHMD08827
OG0002973	HELIO_02856	SCHMD02061, SCHMD03023
OG0002974	HELIO_04772	SCHMD05224
OG0002976	HELIO_01861	SCHMD04973
OG0002977	HELIO_08539	SCHMD12811, SCHMD19619, SCHMD18110, SCHMD19618
OG0002978	HELIO_02937	SCHMD21481, SCHMD17387
OG0002982	HELIO_12635	SCHMD01104
OG0002983	HELIO_04868	SCHMD13929, SCHMD10593, SCHMD18805
OG0002985	HELIO_08571	SCHMD03398, SCHMD14369
OG0002987	HELIO_07528	SCHMD01543
OG0002989	HELIO_04721	SCHMD09813, SCHMD01483
OG0002990	HELIO_01354	SCHMD04639, SCHMD10989, SCHMD24688, SCHMD10990
OG0002991	HELIO_03254	SCHMD22608, SCHMD20729
OG0002992	HELIO_10682	SCHMD05236
OG0002994	HELIO_12644, HELIO_02869	SCHMD00361
OG0002996	HELIO_07247	SCHMD04918
OG0002997	HELIO_08478	SCHMD16711
OG0002998	HELIO_07110	SCHMD04878
OG0003000	HELIO_04192	SCHMD15140, SCHMD26659, SCHMD20533, SCHMD07446
OG0003004	HELIO_11259	SCHMD18300, SCHMD21092
OG0003005	HELIO_03271	SCHMD05203
OG0003006	HELIO_11696	SCHMD08276, SCHMD27162
OG0003008	HELIO_02553	SCHMD18648, SCHMD23992
OG0003010	HELIO_03406	SCHMD10225
OG0003011	HELIO_05238	SCHMD06741
OG0003012	HELIO_05186	SCHMD08169, SCHMD01210
OG0003013	HELIO_10687	SCHMD06285, SCHMD12483, SCHMD06284
OG0003014	HELIO_11145	SCHMD10015, SCHMD02414
OG0003016	HELIO_02017	SCHMD10022
OG0003017	HELIO_02953	SCHMD26381, SCHMD19256, SCHMD28116, SCHMD11213
OG0003019	HELIO_02704	SCHMD22688
OG0003020	HELIO_00457, HELIO_06305	SCHMD01885, SCHMD16858
OG0003021	HELIO_03675	SCHMD16391
OG0003022	HELIO_09487	SCHMD11673
OG0003025	HELIO_02232	SCHMD12824
OG0003026	HELIO_08978	SCHMD02853, SCHMD01047
OG0003027	HELIO_02071	SCHMD26555, SCHMD23346
OG0003028	HELIO_06724	SCHMD00803
OG0003029	HELIO_10606	SCHMD17380
OG0003030	HELIO_00797	SCHMD14026, SCHMD14334
OG0003031	HELIO_05721	SCHMD01561, SCHMD01560
OG0003033	HELIO_00240	SCHMD17975
OG0003034	HELIO_06173	SCHMD06420
OG0003036	HELIO_04474	SCHMD00743, SCHMD00746, SCHMD00745
OG0003038	HELIO_08052	SCHMD04323, SCHMD17801, SCHMD23638
OG0003039	HELIO_05426	SCHMD14763
OG0003041	HELIO_12413	SCHMD13550, SCHMD13552, SCHMD05248
OG0003041	HELIO_06092	SCHMD13548
OG0003043	HELIO_08514	SCHMD01921
OG0003044	HELIO_01506	SCHMD18036
OG0003046	HELIO_07002, HELIO_12633	SCHMD02192
OG0003048	HELIO_01657	SCHMD04259
OG0003049	HELIO_04451	SCHMD02944
OG0003052	HELIO_08976	SCHMD10563
OG0003054	HELIO_04850	SCHMD07639
OG0003055	HELIO_03528	SCHMD02492, SCHMD02453
OG0003056	HELIO_08287	SCHMD23427, SCHMD16470
OG0003060	HELIO_05995	SCHMD03911
OG0003063	HELIO_05044	SCHMD09452
OG0003065	HELIO_03475	SCHMD16054, SCHMD23447, SCHMD19297
OG0003066	HELIO_02851	SCHMD16401
OG0003067	HELIO_06760	SCHMD13476
OG0003072	HELIO_06085	SCHMD06901
OG0003073	HELIO_04819, HELIO_06482	SCHMD17057, SCHMD08456, SCHMD10911
OG0003074	HELIO_04402	SCHMD05044
OG0003077	HELIO_08466	SCHMD16605, SCHMD02690
OG0003078	HELIO_05417	SCHMD23203
OG0003079	HELIO_12034	SCHMD21039, SCHMD16217
OG0003085	HELIO_07662	SCHMD12956
OG0003085	HELIO_07179, HELIO_00827	SCHMD16331, SCHMD28163, SCHMD28179
OG0003101	HELIO_07909	SCHMD08248
OG0003106	HELIO_01110	SCHMD02719, SCHMD29463
OG0003107	HELIO_07326	SCHMD24066, SCHMD27003
OG0003109	HELIO_01176	SCHMD11746
OG0003110	HELIO_02879	SCHMD04241
OG0003111	HELIO_06075	SCHMD13595
OG0003112	HELIO_11141	SCHMD21475, SCHMD20475
OG0003113	HELIO_07738	SCHMD02832, SCHMD29275
OG0003114	HELIO_11712	SCHMD14023, SCHMD11723, SCHMD15288
OG0003119	HELIO_00761	SCHMD29008, SCHMD21161
OG0003121	HELIO_08859	SCHMD12838, SCHMD29810, SCHMD26257
OG0003122	HELIO_06710	SCHMD20810, SCHMD20273
OG0003123	HELIO_02552	SCHMD12638
OG0003124	HELIO_08012	SCHMD00285, SCHMD25581
OG0003125	HELIO_10746	SCHMD07267
OG0003127	HELIO_03443, HELIO_03444	SCHMD22360
OG0003127	HELIO_04631	SCHMD11421
OG0003128	HELIO_06948	SCHMD19584
OG0003130	HELIO_08736	SCHMD04681
OG0003133	HELIO_09007	SCHMD01412
OG0003135	HELIO_09441	SCHMD18912, SCHMD19428, SCHMD16137
OG0003136	HELIO_01694	SCHMD12621, SCHMD24106, SCHMD11040
OG0003137	HELIO_04487	SCHMD07874
OG0003141	HELIO_02200	SCHMD00202
OG0003144	HELIO_08805, HELIO_03417	SCHMD02154
OG0003147	HELIO_02388	SCHMD17526
OG0003148	HELIO_09068	SCHMD04778
OG0003150	HELIO_04239	SCHMD20966
OG0003151	HELIO_00768	SCHMD12480, SCHMD14456
OG0003152	HELIO_05013	SCHMD15231, SCHMD19429
OG0003153	HELIO_01955	SCHMD06720, SCHMD06721
OG0003155	HELIO_11015	SCHMD26491
OG0003157	HELIO_06700	SCHMD06691
OG0003160	HELIO_04756	SCHMD15101, SCHMD28838
OG0003161	HELIO_10835	SCHMD03472
OG0003162	HELIO_02560	SCHMD16228, SCHMD15451
OG0003164	HELIO_09851	SCHMD01405
OG0003165	HELIO_04786	SCHMD04066
OG0003167	HELIO_12275	SCHMD26384, SCHMD25102, SCHMD24478
OG0003169	HELIO_08500	SCHMD10405
OG0003171	HELIO_08786	SCHMD06378
OG0003172	HELIO_04597	SCHMD01375
OG0003177	HELIO_06751	SCHMD16728, SCHMD07591
OG0003178	HELIO_01460	SCHMD14461
OG0003184	HELIO_07973	SCHMD28841, SCHMD26100
OG0003188	HELIO_07819	SCHMD17519, SCHMD17520
OG0003189	HELIO_12511	SCHMD02678
OG0003191	HELIO_09939	SCHMD03926
