Orthogroup	HELIO_ok	AENJA_ok
OG0000119	HELIO_09291	AENJA_18357, AENJA_20512
OG0000119	HELIO_08423	AENJA_08115
OG0000119	HELIO_01329	AENJA_08491
OG0000121	HELIO_11384	AENJA_09065
OG0000121	HELIO_00672	AENJA_15702
OG0000121	HELIO_05376	AENJA_15894, AENJA_19956, AENJA_09165
OG0000122	HELIO_09221	AENJA_09263
OG0000122	HELIO_00601, HELIO_11330	AENJA_14198, AENJA_09459
OG0000122	HELIO_07753	AENJA_22788
OG0000123	HELIO_00165	AENJA_13105
OG0000123	HELIO_08717	AENJA_11261
OG0000123	HELIO_08884	AENJA_22182
OG0000123	HELIO_06757	AENJA_08155
OG0000123	HELIO_09783	AENJA_01277
OG0000123	HELIO_10689	AENJA_26530
OG0000123	HELIO_09001	AENJA_04063
OG0000124	HELIO_02264	AENJA_03116, AENJA_25792
OG0000124	HELIO_07531	AENJA_04495
OG0000124	HELIO_08965	AENJA_09769
OG0000124	HELIO_01505	AENJA_05859
OG0000125	HELIO_09637, HELIO_09639	AENJA_02605
OG0000125	HELIO_08654	AENJA_16597
OG0000125	HELIO_11225	AENJA_18946
OG0000125	HELIO_03951	AENJA_04836
OG0000125	HELIO_08019	AENJA_07272
OG0000126	HELIO_05678	AENJA_24273
OG0000126	HELIO_12717	AENJA_07507
OG0000127	HELIO_00274	AENJA_11132
OG0000127	HELIO_04203	AENJA_20308
OG0000127	HELIO_00760	AENJA_04153
OG0000127	HELIO_10652	AENJA_17569
OG0000127	HELIO_03723	AENJA_00497
OG0000128	HELIO_05183	AENJA_22594
OG0000128	HELIO_04974	AENJA_17415, AENJA_17420, AENJA_17414, AENJA_17416, AENJA_26744
OG0000128	HELIO_00789	AENJA_21735
OG0000129	HELIO_05477	AENJA_11469
OG0000129	HELIO_12045	AENJA_21737
OG0000131	HELIO_04270	AENJA_26205, AENJA_07936, AENJA_02468, AENJA_18143
OG0000131	HELIO_03420	AENJA_24734
OG0000134	HELIO_06674	AENJA_11383, AENJA_09789
OG0000134	HELIO_04734	AENJA_19464, AENJA_10516
OG0000136	HELIO_05622, HELIO_10618	AENJA_13535, AENJA_13533
OG0000136	HELIO_09300	AENJA_20044
OG0000137	HELIO_10563	AENJA_26083
OG0000137	HELIO_05850	AENJA_11173
OG0000137	HELIO_01589, HELIO_12262	AENJA_09533
OG0000138	HELIO_05281	AENJA_00682, AENJA_02229
OG0000138	HELIO_11407	AENJA_08482, AENJA_03330
OG0000138	HELIO_06895	AENJA_16432
OG0000140	HELIO_00031	AENJA_08529
OG0000141	HELIO_04904, HELIO_05663, HELIO_11061, HELIO_04373	AENJA_10675, AENJA_22306, AENJA_02826, AENJA_02825, AENJA_20605, AENJA_09478, AENJA_02824
OG0000141	HELIO_03491	AENJA_15985, AENJA_19700
OG0000141	HELIO_06248, HELIO_06291, HELIO_06766	AENJA_22297, AENJA_26376
OG0000141	HELIO_00102	AENJA_05407
OG0000142	HELIO_07399	AENJA_16857
OG0000144	HELIO_10855	AENJA_03260, AENJA_06711, AENJA_06204, AENJA_19808, AENJA_26481, AENJA_24600, AENJA_26483, AENJA_21272, AENJA_26488, AENJA_26482, AENJA_26487, AENJA_01559, AENJA_00939, AENJA_11012, AENJA_01029, AENJA_14736, AENJA_10274, AENJA_24601, AENJA_23803, AENJA_18958, AENJA_13844, AENJA_03097, AENJA_24094, AENJA_23805, AENJA_11522, AENJA_25228, AENJA_06450, AENJA_18960, AENJA_06995
OG0000147	HELIO_12780	AENJA_03761
OG0000147	HELIO_07856	AENJA_12275
OG0000147	HELIO_02877	AENJA_03922
OG0000147	HELIO_07688	AENJA_03843
OG0000148	HELIO_12241	AENJA_26311, AENJA_25264, AENJA_21218
OG0000148	HELIO_01322	AENJA_21220
OG0000149	HELIO_11224	AENJA_12114
OG0000149	HELIO_09667, HELIO_05786	AENJA_12111
OG0000149	HELIO_08463, HELIO_10026	AENJA_03471, AENJA_12512
OG0000149	HELIO_08561	AENJA_18447
OG0000151	HELIO_02909	AENJA_13408
OG0000151	HELIO_11427	AENJA_03698
OG0000152	HELIO_02342	AENJA_03918
OG0000152	HELIO_05135	AENJA_26414
OG0000154	HELIO_11108	AENJA_20462
OG0000154	HELIO_00470	AENJA_18738
OG0000155	HELIO_10305	AENJA_20550
OG0000157	HELIO_10997	AENJA_03158
OG0000157	HELIO_02973	AENJA_08473
OG0000157	HELIO_02898	AENJA_07142
OG0000158	HELIO_05890	AENJA_06739
OG0000159	HELIO_11077	AENJA_16647, AENJA_17890
OG0000159	HELIO_07071, HELIO_00285, HELIO_10509	AENJA_25487
OG0000160	HELIO_11300	AENJA_20383
OG0000160	HELIO_11870	AENJA_06959
OG0000160	HELIO_09094	AENJA_13005
OG0000161	HELIO_04219	AENJA_20106, AENJA_25241, AENJA_11731, AENJA_23034, AENJA_21400, AENJA_24632, AENJA_22043, AENJA_14853, AENJA_23988, AENJA_26461
OG0000161	HELIO_10833	AENJA_24971, AENJA_23989, AENJA_26710
OG0000161	HELIO_06637	AENJA_13705, AENJA_11243, AENJA_13560, AENJA_11483
OG0000161	HELIO_04348	AENJA_10386
OG0000161	HELIO_11338	AENJA_17716
OG0000162	HELIO_02633	AENJA_01578
OG0000163	HELIO_05553	AENJA_00250
OG0000163	HELIO_02290	AENJA_14265
OG0000163	HELIO_07317	AENJA_02338
OG0000164	HELIO_04867	AENJA_15219
OG0000165	HELIO_01649	AENJA_06820, AENJA_04113
OG0000166	HELIO_10168, HELIO_00947	AENJA_09907, AENJA_09910
OG0000166	HELIO_00134	AENJA_13257
OG0000166	HELIO_03971, HELIO_11197	AENJA_22919, AENJA_01928
OG0000166	HELIO_11547	AENJA_16006
OG0000166	HELIO_03060, HELIO_06619	AENJA_11187, AENJA_24885
OG0000167	HELIO_01889	AENJA_04545
OG0000167	HELIO_11909, HELIO_08193	AENJA_12329
OG0000167	HELIO_10849	AENJA_04868
OG0000167	HELIO_07346	AENJA_12328
OG0000168	HELIO_11699	AENJA_06793
OG0000168	HELIO_07708	AENJA_16549
OG0000168	HELIO_00592	AENJA_11862, AENJA_21363
OG0000169	HELIO_04666	AENJA_15333, AENJA_16293, AENJA_11681, AENJA_08953
OG0000169	HELIO_04309, HELIO_11118, HELIO_04365, HELIO_12257	AENJA_04999, AENJA_00159, AENJA_00157, AENJA_25576, AENJA_16357, AENJA_16336
OG0000171	HELIO_09820	AENJA_00267
OG0000171	HELIO_01149	AENJA_26673, AENJA_26672
OG0000171	HELIO_03619	AENJA_09998
OG0000172	HELIO_11555	AENJA_10826
OG0000172	HELIO_09881	AENJA_10078
OG0000173	HELIO_09570, HELIO_09571	AENJA_13078, AENJA_25617, AENJA_18852
OG0000174	HELIO_09480, HELIO_04614, HELIO_10809	AENJA_09684
OG0000174	HELIO_01069	AENJA_09689
OG0000174	HELIO_01831	AENJA_02198
OG0000175	HELIO_01966	AENJA_10259
OG0000175	HELIO_02535, HELIO_08923	AENJA_12556
OG0000175	HELIO_05633	AENJA_06264, AENJA_00936, AENJA_00556
OG0000175	HELIO_11471	AENJA_05120
OG0000178	HELIO_00055	AENJA_10856, AENJA_15335, AENJA_15334
OG0000178	HELIO_09690, HELIO_09694, HELIO_07911, HELIO_06552	AENJA_21429
OG0000179	HELIO_05015	AENJA_05305
OG0000179	HELIO_04929	AENJA_25279
OG0000179	HELIO_05097	AENJA_14465
OG0000179	HELIO_08122	AENJA_09174, AENJA_18216
OG0000180	HELIO_00465	AENJA_16039, AENJA_21362
OG0000180	HELIO_01953, HELIO_06507	AENJA_25821, AENJA_16075, AENJA_21520, AENJA_21521, AENJA_22895
OG0000180	HELIO_01590, HELIO_01591	AENJA_23405
OG0000180	HELIO_10517	AENJA_16046
OG0000180	HELIO_01389	AENJA_19397
OG0000181	HELIO_03744	AENJA_22272
OG0000181	HELIO_11084, HELIO_06953	AENJA_05116, AENJA_18867, AENJA_18892
OG0000181	HELIO_03461, HELIO_03460	AENJA_04368, AENJA_08840
OG0000183	HELIO_03106, HELIO_07785	AENJA_03852
OG0000183	HELIO_12279	AENJA_18616
OG0000183	HELIO_02987	AENJA_21091
OG0000184	HELIO_10532, HELIO_07715, HELIO_02452, HELIO_01146, HELIO_07473, HELIO_06162, HELIO_04571	AENJA_12909, AENJA_16138, AENJA_12907, AENJA_16139
OG0000185	HELIO_02917	AENJA_05818
OG0000185	HELIO_08141	AENJA_06437
OG0000185	HELIO_12016	AENJA_19885
OG0000186	HELIO_09501	AENJA_16129
OG0000187	HELIO_01278	AENJA_03713, AENJA_14945, AENJA_16031, AENJA_01468, AENJA_06713, AENJA_14751, AENJA_14236, AENJA_14923, AENJA_15730, AENJA_09445, AENJA_03011, AENJA_17798, AENJA_10848, AENJA_02141
OG0000187	HELIO_00035	AENJA_15071, AENJA_13071
OG0000188	HELIO_10975	AENJA_15378
OG0000190	HELIO_05566, HELIO_11948, HELIO_07780	AENJA_04601, AENJA_21643
OG0000190	HELIO_06090	AENJA_07560
OG0000190	HELIO_11399	AENJA_03552
OG0000190	HELIO_02473	AENJA_24224
OG0000190	HELIO_08629	AENJA_02749
OG0000192	HELIO_08116	AENJA_20612
OG0000192	HELIO_04385	AENJA_06675
OG0000192	HELIO_03071	AENJA_19694
OG0000192	HELIO_03155	AENJA_11217, AENJA_11222
OG0000192	HELIO_03349	AENJA_16678
OG0000194	HELIO_06680	AENJA_10642
OG0000194	HELIO_07417	AENJA_01834
OG0000195	HELIO_05982	AENJA_16048
OG0000196	HELIO_02814	AENJA_18337, AENJA_13978, AENJA_24166, AENJA_18338, AENJA_13321, AENJA_02669, AENJA_02154, AENJA_16094, AENJA_04770, AENJA_17235, AENJA_22013, AENJA_00631, AENJA_13895, AENJA_25375, AENJA_17298, AENJA_26074, AENJA_26574, AENJA_07238, AENJA_25430, AENJA_26464, AENJA_23650, AENJA_14272, AENJA_18940, AENJA_24625
OG0000197	HELIO_03884	AENJA_03262
OG0000198	HELIO_01341	AENJA_08704
OG0000198	HELIO_03952	AENJA_19983
OG0000198	HELIO_05133	AENJA_08702
OG0000200	HELIO_07712, HELIO_04424	AENJA_00136, AENJA_00134
OG0000201	HELIO_03794	AENJA_04223
OG0000201	HELIO_07497	AENJA_12926
OG0000201	HELIO_09400	AENJA_00457
OG0000202	HELIO_09483, HELIO_08601	AENJA_10134
OG0000203	HELIO_11397	AENJA_20011
OG0000203	HELIO_01088	AENJA_10014
OG0000203	HELIO_02460	AENJA_10780
OG0000204	HELIO_05116	AENJA_01745
OG0000204	HELIO_05845	AENJA_12472
OG0000205	HELIO_00076	AENJA_05025
OG0000205	HELIO_00236	AENJA_13787, AENJA_01890
OG0000205	HELIO_00235	AENJA_13815
OG0000205	HELIO_07450	AENJA_22602
OG0000206	HELIO_05908	AENJA_04004, AENJA_21824, AENJA_15901, AENJA_19238, AENJA_08782, AENJA_08779, AENJA_05323
OG0000206	HELIO_09072, HELIO_05036, HELIO_06863, HELIO_08368	AENJA_17989, AENJA_13770
OG0000207	HELIO_04136	AENJA_24487
OG0000208	HELIO_08975	AENJA_16595
OG0000210	HELIO_02498	AENJA_13029
OG0000210	HELIO_11016	AENJA_06576
OG0000210	HELIO_10527	AENJA_19501
OG0000210	HELIO_02703	AENJA_13513
OG0000210	HELIO_08784	AENJA_07421
OG0000210	HELIO_12121	AENJA_04024
OG0000211	HELIO_11401	AENJA_25447
OG0000211	HELIO_09853	AENJA_09895
OG0000211	HELIO_00554	AENJA_19821
OG0000211	HELIO_04759	AENJA_02934
OG0000211	HELIO_11035	AENJA_21143, AENJA_10795
OG0000213	HELIO_04313	AENJA_07228
OG0000213	HELIO_06549	AENJA_04662
OG0000215	HELIO_03905	AENJA_06502
OG0000216	HELIO_08130	AENJA_05527
OG0000218	HELIO_12321	AENJA_17671, AENJA_11970, AENJA_11978, AENJA_20895, AENJA_14302, AENJA_11979, AENJA_16614, AENJA_01825
OG0000220	HELIO_04722	AENJA_25417
OG0000220	HELIO_04300	AENJA_19945
OG0000220	HELIO_10035, HELIO_12042	AENJA_19950
OG0000220	HELIO_05776	AENJA_20772
OG0000220	HELIO_08506	AENJA_08885
OG0000221	HELIO_06860	AENJA_18945
OG0000221	HELIO_06340	AENJA_12084
OG0000223	HELIO_08605, HELIO_10674	AENJA_17914
OG0000223	HELIO_07967	AENJA_25328, AENJA_19949
OG0000225	HELIO_03666, HELIO_05507	AENJA_04793
OG0000225	HELIO_12455	AENJA_18668
OG0000226	HELIO_05355, HELIO_07871	AENJA_19996, AENJA_22487, AENJA_22493
OG0000227	HELIO_06498	AENJA_15987
OG0000227	HELIO_04590	AENJA_15991
OG0000228	HELIO_05990	AENJA_00460
OG0000228	HELIO_05988	AENJA_10515
OG0000229	HELIO_12626	AENJA_26296, AENJA_26297
OG0000229	HELIO_08788, HELIO_08327	AENJA_26293
OG0000230	HELIO_01183	AENJA_06650
OG0000230	HELIO_01434	AENJA_22711
OG0000231	HELIO_05053	AENJA_15363
OG0000231	HELIO_00476	AENJA_08495
OG0000232	HELIO_10566	AENJA_10707, AENJA_18877
OG0000233	HELIO_05580	AENJA_15984
OG0000233	HELIO_03649	AENJA_13806
OG0000233	HELIO_09993	AENJA_04371
OG0000234	HELIO_06356	AENJA_02022
OG0000234	HELIO_10361	AENJA_09853
OG0000235	HELIO_06198	AENJA_03371
OG0000235	HELIO_07273	AENJA_15470
OG0000236	HELIO_10807	AENJA_25135
OG0000236	HELIO_03897, HELIO_07442	AENJA_07611, AENJA_02045, AENJA_00230
OG0000238	HELIO_10889	AENJA_24755
OG0000238	HELIO_06126	AENJA_14161
OG0000238	HELIO_04152	AENJA_17228
OG0000239	HELIO_09847	AENJA_09843
OG0000239	HELIO_06585	AENJA_06019
OG0000239	HELIO_09876	AENJA_09841
OG0000240	HELIO_07617	AENJA_19535
OG0000240	HELIO_07345, HELIO_10762	AENJA_20534, AENJA_20529, AENJA_20532
OG0000241	HELIO_06544	AENJA_25306, AENJA_19505, AENJA_12456, AENJA_12386, AENJA_21281, AENJA_08218
OG0000241	HELIO_09031	AENJA_25396, AENJA_01310
OG0000242	HELIO_07151	AENJA_12414
OG0000243	HELIO_12522, HELIO_04607	AENJA_17937, AENJA_25808, AENJA_12468
OG0000244	HELIO_05724	AENJA_09215, AENJA_09220, AENJA_18376
OG0000244	HELIO_12702	AENJA_02207
OG0000245	HELIO_09311	AENJA_03100
OG0000245	HELIO_12327	AENJA_02315
OG0000245	HELIO_04665	AENJA_03102, AENJA_02317
OG0000246	HELIO_06641	AENJA_20530
OG0000246	HELIO_06797, HELIO_02441	AENJA_23980, AENJA_21766
OG0000248	HELIO_03449	AENJA_23410, AENJA_15881
OG0000250	HELIO_03230	AENJA_21466
OG0000250	HELIO_09216	AENJA_01564
OG0000250	HELIO_02167	AENJA_18922, AENJA_05431
OG0000250	HELIO_12457	AENJA_25579
OG0000251	HELIO_12261	AENJA_02410
OG0000251	HELIO_06621	AENJA_26333
OG0000252	HELIO_10322	AENJA_17752
OG0000253	HELIO_01992	AENJA_05950, AENJA_05949
OG0000255	HELIO_09865	AENJA_23771
OG0000255	HELIO_11786	AENJA_05199
OG0000255	HELIO_04587, HELIO_06197, HELIO_12461, HELIO_12238, HELIO_00118	AENJA_20407
OG0000255	HELIO_05381, HELIO_00573	AENJA_04940, AENJA_17159, AENJA_07356
OG0000256	HELIO_11169	AENJA_24528
OG0000256	HELIO_06584, HELIO_07024, HELIO_07406, HELIO_07937	AENJA_22679, AENJA_05370, AENJA_07601
OG0000257	HELIO_10210	AENJA_21159
OG0000257	HELIO_02598	AENJA_18420
OG0000257	HELIO_08653	AENJA_06250
OG0000258	HELIO_01832	AENJA_04201
OG0000258	HELIO_07834	AENJA_21764
OG0000258	HELIO_11938	AENJA_08669
OG0000260	HELIO_02123	AENJA_02917
OG0000263	HELIO_08363, HELIO_05846, HELIO_05963, HELIO_01532	AENJA_06376, AENJA_02707, AENJA_07923, AENJA_00940, AENJA_24604, AENJA_02705, AENJA_15502, AENJA_15498, AENJA_21435, AENJA_02066
OG0000264	HELIO_06166	AENJA_15604, AENJA_05890, AENJA_19837, AENJA_21525, AENJA_08508, AENJA_14277, AENJA_09795, AENJA_08514, AENJA_14276, AENJA_08513, AENJA_15014, AENJA_15602, AENJA_03623, AENJA_01476, AENJA_25782, AENJA_08222, AENJA_26169, AENJA_12453, AENJA_19575, AENJA_08221, AENJA_15017, AENJA_05891
OG0000264	HELIO_00079	AENJA_14107, AENJA_18839
OG0000264	HELIO_06672	AENJA_07913, AENJA_21413, AENJA_25781, AENJA_25973
OG0000265	HELIO_10981	AENJA_21392, AENJA_21393
OG0000265	HELIO_02949	AENJA_02918
OG0000268	HELIO_09456	AENJA_03720
OG0000268	HELIO_00992	AENJA_14918
OG0000268	HELIO_11907	AENJA_25695
OG0000269	HELIO_04242	AENJA_26646
OG0000269	HELIO_06264	AENJA_26650
OG0000270	HELIO_08940	AENJA_16126
OG0000270	HELIO_00681	AENJA_14029
OG0000271	HELIO_10271	AENJA_07943
OG0000271	HELIO_11250	AENJA_08114
OG0000272	HELIO_06926	AENJA_06955
OG0000273	HELIO_05150	AENJA_14902
OG0000273	HELIO_03083	AENJA_10997
OG0000274	HELIO_06815	AENJA_13452, AENJA_15148, AENJA_15151
OG0000275	HELIO_08804	AENJA_05208
OG0000276	HELIO_10129	AENJA_02914
OG0000276	HELIO_12000	AENJA_24994
OG0000277	HELIO_01369	AENJA_21144
OG0000277	HELIO_01920	AENJA_08858
OG0000279	HELIO_11586	AENJA_02981, AENJA_02974
OG0000280	HELIO_10700	AENJA_20449
OG0000280	HELIO_02582	AENJA_03995
OG0000281	HELIO_07402	AENJA_10606, AENJA_10610, AENJA_10605, AENJA_10607
OG0000281	HELIO_08563	AENJA_06967
OG0000282	HELIO_10802	AENJA_08490
OG0000282	HELIO_02090	AENJA_20347
OG0000282	HELIO_06080	AENJA_07959
OG0000284	HELIO_08507	AENJA_23940, AENJA_23553, AENJA_12800, AENJA_09635, AENJA_14116, AENJA_03847, AENJA_00883
OG0000284	HELIO_03356	AENJA_14484
OG0000284	HELIO_04011	AENJA_20326
OG0000285	HELIO_08936	AENJA_13941, AENJA_20401, AENJA_20406, AENJA_19105, AENJA_07714, AENJA_19484, AENJA_02834, AENJA_06481, AENJA_21453
OG0000285	HELIO_08587	AENJA_25131
OG0000287	HELIO_05533, HELIO_06539	AENJA_16451
OG0000288	HELIO_01393	AENJA_00977, AENJA_14604
OG0000289	HELIO_07121	AENJA_13824
OG0000289	HELIO_04864	AENJA_15869
OG0000289	HELIO_08142	AENJA_15870
OG0000290	HELIO_10703	AENJA_04023, AENJA_04026, AENJA_04448, AENJA_15467
OG0000291	HELIO_06558	AENJA_20569, AENJA_07128, AENJA_03332
OG0000291	HELIO_10638	AENJA_14454, AENJA_23609
OG0000291	HELIO_05041	AENJA_22073, AENJA_25340
OG0000291	HELIO_05778	AENJA_24522, AENJA_20537
OG0000292	HELIO_00017	AENJA_08301
OG0000293	HELIO_11982	AENJA_06673
OG0000293	HELIO_02276	AENJA_20757
OG0000293	HELIO_05469	AENJA_14373, AENJA_08169
OG0000293	HELIO_02159	AENJA_23592
OG0000294	HELIO_05010	AENJA_18549
OG0000295	HELIO_07292	AENJA_18927
OG0000295	HELIO_04234	AENJA_11107
OG0000296	HELIO_03893	AENJA_22255
OG0000296	HELIO_12440	AENJA_23739
OG0000296	HELIO_07957	AENJA_25508
OG0000297	HELIO_00500, HELIO_06867, HELIO_11184, HELIO_11616	AENJA_24317
OG0000298	HELIO_10723	AENJA_06788
OG0000298	HELIO_00726	AENJA_16942
OG0000299	HELIO_09503	AENJA_07480
OG0000300	HELIO_11563	AENJA_20707
OG0000300	HELIO_11637	AENJA_25104
OG0000301	HELIO_10571	AENJA_06178, AENJA_06182
OG0000301	HELIO_11537	AENJA_18604
OG0000302	HELIO_04163	AENJA_15683
OG0000302	HELIO_10153	AENJA_19822, AENJA_19823
OG0000303	HELIO_10932	AENJA_15256
OG0000305	HELIO_11091	AENJA_01524
OG0000305	HELIO_04494	AENJA_23458
OG0000306	HELIO_09402	AENJA_01416
OG0000307	HELIO_06509	AENJA_24232
OG0000307	HELIO_04052	AENJA_10035
OG0000308	HELIO_09361, HELIO_07835	AENJA_23339
OG0000308	HELIO_08987	AENJA_04225
OG0000308	HELIO_05751	AENJA_18481
OG0000309	HELIO_05101	AENJA_22214
OG0000309	HELIO_04153	AENJA_08382, AENJA_08384
OG0000310	HELIO_04123, HELIO_12468	AENJA_13920
OG0000310	HELIO_07977	AENJA_20912
OG0000310	HELIO_10589	AENJA_20756
OG0000312	HELIO_01538	AENJA_11345
OG0000312	HELIO_09957	AENJA_19966
OG0000312	HELIO_10360	AENJA_05337
OG0000313	HELIO_11614	AENJA_16057
OG0000313	HELIO_01266	AENJA_01313
OG0000314	HELIO_00525	AENJA_10482
OG0000314	HELIO_03371	AENJA_19100
OG0000315	HELIO_09319	AENJA_08118
OG0000315	HELIO_06387	AENJA_20619
OG0000316	HELIO_00705	AENJA_23705
OG0000316	HELIO_01799, HELIO_11514, HELIO_05676	AENJA_08472
OG0000317	HELIO_05129	AENJA_15981
OG0000317	HELIO_04312	AENJA_16154
OG0000317	HELIO_09420	AENJA_18053
OG0000318	HELIO_05510	AENJA_19664, AENJA_24772
OG0000319	HELIO_04456, HELIO_04612	AENJA_15257
OG0000320	HELIO_00242	AENJA_16441, AENJA_02544
OG0000321	HELIO_08196	AENJA_07424
OG0000321	HELIO_12621	AENJA_02624
OG0000321	HELIO_08301	AENJA_23362
OG0000322	HELIO_03829, HELIO_10830, HELIO_06778	AENJA_04218
OG0000323	HELIO_02185, HELIO_02184	AENJA_15690
OG0000323	HELIO_07979	AENJA_22664
OG0000323	HELIO_09877	AENJA_20126
OG0000324	HELIO_07602, HELIO_06417, HELIO_04716, HELIO_05325	AENJA_18522
OG0000325	HELIO_06906	AENJA_16515, AENJA_05725
OG0000325	HELIO_11175, HELIO_05922	AENJA_07184, AENJA_19461
OG0000328	HELIO_01493	AENJA_09491
OG0000328	HELIO_12519	AENJA_09097
OG0000329	HELIO_09475	AENJA_14120, AENJA_25916
OG0000333	HELIO_00226	AENJA_06410, AENJA_00632
OG0000335	HELIO_01713	AENJA_20108
OG0000336	HELIO_02775	AENJA_16908, AENJA_25051
OG0000336	HELIO_05440	AENJA_13544, AENJA_25052, AENJA_12762
OG0000336	HELIO_01287	AENJA_18636, AENJA_05995
OG0000337	HELIO_03995	AENJA_25957
OG0000338	HELIO_11240	AENJA_13192
OG0000338	HELIO_11115	AENJA_22299
OG0000339	HELIO_05723, HELIO_01207	AENJA_14078
OG0000340	HELIO_11048	AENJA_06112
OG0000340	HELIO_08522, HELIO_04846	AENJA_25254
OG0000341	HELIO_08174, HELIO_08173	AENJA_00431
OG0000342	HELIO_05929	AENJA_00924
OG0000343	HELIO_11255, HELIO_11254, HELIO_11253, HELIO_04075	AENJA_04274
OG0000344	HELIO_01783	AENJA_20305
OG0000345	HELIO_07592, HELIO_01838	AENJA_23748
OG0000346	HELIO_07117, HELIO_02859	AENJA_22586, AENJA_15929
OG0000347	HELIO_01124	AENJA_01867, AENJA_13856
OG0000347	HELIO_08035	AENJA_06627, AENJA_06619
OG0000347	HELIO_12619	AENJA_05437, AENJA_00481
OG0000349	HELIO_02602	AENJA_15646, AENJA_15647
OG0000350	HELIO_10069	AENJA_19835
OG0000350	HELIO_00597	AENJA_05645
OG0000350	HELIO_10189	AENJA_06140
OG0000350	HELIO_09346	AENJA_03065
OG0000352	HELIO_07849	AENJA_13697
OG0000352	HELIO_02109	AENJA_25500
OG0000353	HELIO_03865, HELIO_04423	AENJA_12968
OG0000355	HELIO_06533, HELIO_07010	AENJA_25513, AENJA_10158, AENJA_00519
OG0000356	HELIO_07250	AENJA_04669
OG0000356	HELIO_09257	AENJA_05708
OG0000357	HELIO_02302, HELIO_12008	AENJA_16412
OG0000357	HELIO_04303	AENJA_04794
OG0000358	HELIO_08162	AENJA_15177
OG0000358	HELIO_07934	AENJA_10717
OG0000358	HELIO_07992	AENJA_12192
OG0000358	HELIO_09698	AENJA_25711
OG0000359	HELIO_08095	AENJA_14005
OG0000359	HELIO_01337	AENJA_07464
OG0000360	HELIO_05668	AENJA_08623
OG0000360	HELIO_09290	AENJA_22734
OG0000363	HELIO_04531	AENJA_12906, AENJA_18208
OG0000363	HELIO_03753	AENJA_03399
OG0000364	HELIO_07364, HELIO_06168, HELIO_10958	AENJA_08616, AENJA_07293, AENJA_05680
OG0000365	HELIO_11146	AENJA_22716
OG0000365	HELIO_04794	AENJA_08243, AENJA_08242
OG0000367	HELIO_11366	AENJA_21567
OG0000367	HELIO_00864	AENJA_15749
OG0000370	HELIO_08820, HELIO_11486, HELIO_12426	AENJA_02443, AENJA_11470
OG0000371	HELIO_07468	AENJA_14528
OG0000371	HELIO_00894	AENJA_04971
OG0000372	HELIO_08010	AENJA_14610
OG0000372	HELIO_09904	AENJA_10537
OG0000372	HELIO_12662	AENJA_22918
OG0000372	HELIO_08215	AENJA_10254
OG0000374	HELIO_12548	AENJA_24763
OG0000374	HELIO_08385	AENJA_15704
OG0000374	HELIO_07571	AENJA_10989
OG0000375	HELIO_04344	AENJA_21822
OG0000375	HELIO_02630	AENJA_14683, AENJA_14684
OG0000378	HELIO_00664	AENJA_09892
OG0000379	HELIO_02753	AENJA_25316
OG0000379	HELIO_09413	AENJA_13204
OG0000379	HELIO_10769	AENJA_16703
OG0000379	HELIO_01951	AENJA_14680
OG0000380	HELIO_05393	AENJA_15073, AENJA_11238, AENJA_23591, AENJA_06533
OG0000380	HELIO_03707	AENJA_08753, AENJA_20573, AENJA_13328, AENJA_08875
OG0000381	HELIO_12305, HELIO_06725, HELIO_00702	AENJA_17142, AENJA_17141
OG0000381	HELIO_11186, HELIO_04138, HELIO_04027	AENJA_16332, AENJA_06287, AENJA_06288, AENJA_05974, AENJA_22250, AENJA_00636
OG0000381	HELIO_08133, HELIO_03205	AENJA_12155
OG0000382	HELIO_10248	AENJA_01299
OG0000382	HELIO_06591	AENJA_05991
OG0000384	HELIO_11619	AENJA_22347
OG0000384	HELIO_06784	AENJA_22698
OG0000384	HELIO_00671	AENJA_12143
OG0000385	HELIO_06965, HELIO_07014, HELIO_02136	AENJA_16044
OG0000385	HELIO_00841, HELIO_02137	AENJA_16346
OG0000389	HELIO_05126, HELIO_04723, HELIO_01825	AENJA_06388
OG0000390	HELIO_00340, HELIO_02309, HELIO_11674	AENJA_23187, AENJA_21850
OG0000390	HELIO_05872	AENJA_23186
OG0000390	HELIO_11470	AENJA_23482
OG0000390	HELIO_06676	AENJA_23492, AENJA_06399
OG0000391	HELIO_00863	AENJA_23476
OG0000391	HELIO_10879	AENJA_11069
OG0000391	HELIO_09302	AENJA_19393
OG0000392	HELIO_05710, HELIO_07226	AENJA_11266
OG0000393	HELIO_12162, HELIO_00926, HELIO_04233, HELIO_12760	AENJA_20824
OG0000393	HELIO_07006	AENJA_11660
OG0000394	HELIO_07964	AENJA_08820
OG0000396	HELIO_11515	AENJA_23793
OG0000397	HELIO_10979	AENJA_26085
OG0000399	HELIO_09726	AENJA_09258
OG0000399	HELIO_07050	AENJA_25908
OG0000399	HELIO_04949	AENJA_11784, AENJA_23430, AENJA_13359, AENJA_24563, AENJA_03668
OG0000399	HELIO_03771	AENJA_14143
OG0000401	HELIO_07012	AENJA_10211
OG0000401	HELIO_09245	AENJA_22375
OG0000402	HELIO_08210	AENJA_01108
OG0000402	HELIO_08672, HELIO_08610	AENJA_20115
OG0000403	HELIO_12710, HELIO_12709	AENJA_04017, AENJA_04018, AENJA_10837, AENJA_13145, AENJA_22049, AENJA_05868
OG0000404	HELIO_12139	AENJA_26390
OG0000404	HELIO_05343	AENJA_13309
