Orthogroup	OWEFU	XENTR
OG0001112	OFUSG13817.3.p1, OFUSG13817.1.p1, OFUSG13817.4.p1, OFUSG13817.2.p1, OFUSG13817.5.p1	XENTR08598, XENTR07078
OG0001113	OFUSG14818.1.p1	XENTR03194
OG0001114	OFUSG04229.1.p1	XENTR05283, XENTR05282, XENTR18949
OG0001117	OFUSG16636.1.p1, OFUSG14207.1.p1	XENTR04976, XENTR19058, XENTR12412
OG0001118	OFUSG08091.2.p1, OFUSG08091.5.p1, OFUSG08091.1.p1, OFUSG08091.4.p1, OFUSG08091.3.p1	XENTR08709, XENTR12886
OG0001119	OFUSG21187.2.p1, OFUSG21187.1.p1, OFUSG21187.3.p1, OFUSG21187.5.p1, OFUSG21187.4.p1	XENTR05752
OG0001121	OFUSG00225.1.p1, OFUSG00225.2.p1	XENTR00146, XENTR15147
OG0001123	OFUSG12701.1.p1	XENTR10415
OG0001123	OFUSG22297.1.p1	XENTR03409
OG0001124	OFUSG10854.1.p1	XENTR16582
OG0001124	OFUSG07596.1.p1	XENTR06212
OG0001126	OFUSG24750.1.p1	XENTR18698
OG0001126	OFUSG06152.1.p1	XENTR17124
OG0001127	OFUSG16574.1.p1, OFUSG16574.2.p1	XENTR08219, XENTR08218, XENTR06362
OG0001128	OFUSG11491.1.p1	XENTR08508, XENTR02079, XENTR13449, XENTR13450
OG0001129	OFUSG05147.2.p1, OFUSG05147.1.p1	XENTR05147
OG0001130	OFUSG09111.1.p1, OFUSG08598.1.p1	XENTR03434
OG0001131	OFUSG21658.1.p1	XENTR08901, XENTR13407
OG0001132	OFUSG20144.1.p1	XENTR06989
OG0001133	OFUSG08388.1.p1	XENTR17678
OG0001133	OFUSG21360.1.p1	XENTR15362
OG0001134	OFUSG10062.2.p1, OFUSG10062.1.p1	XENTR10250, XENTR00965, XENTR03216, XENTR03221
OG0001135	OFUSG17784.2.p1, OFUSG17784.1.p1	XENTR14974
OG0001135	OFUSG17785.1.p1, OFUSG02833.1.p1	XENTR01797, XENTR01779
OG0001136	OFUSG20143.1.p1, OFUSG20143.4.p1, OFUSG20143.3.p1, OFUSG20143.2.p1	XENTR10642, XENTR00557, XENTR12118
OG0001137	OFUSG11347.1.p1	XENTR12668, XENTR04145
OG0001138	OFUSG13035.1.p1, OFUSG13035.2.p1	XENTR05997, XENTR02144, XENTR04471, XENTR18324, XENTR16579, XENTR16494, XENTR08552, XENTR05227, XENTR06291, XENTR15641, XENTR15640
OG0001139	OFUSG26881.1.p1	XENTR12289
OG0001139	OFUSG25576.1.p1	XENTR07646, XENTR17010
OG0001140	OFUSG20072.1.p1, OFUSG00173.1.p1	XENTR00230, XENTR13675, XENTR13933
OG0001141	OFUSG09098.2.p1, OFUSG09098.1.p1	XENTR05715
OG0001142	OFUSG10654.1.p1	XENTR06629
OG0001143	OFUSG16015.1.p1	XENTR16291, XENTR08123, XENTR08124, XENTR08673, XENTR09685
OG0001144	OFUSG23430.1.p1	XENTR08544, XENTR07178, XENTR03323, XENTR03322
OG0001146	OFUSG16918.1.p1	XENTR04404, XENTR04096, XENTR12242
OG0001148	OFUSG04841.1.p1	XENTR10476
OG0001149	OFUSG26608.1.p1, OFUSG26608.2.p1	XENTR12926, XENTR00444
OG0001155	OFUSG23517.1.p1	XENTR09180
OG0001155	OFUSG22403.1.p1	XENTR04938
OG0001156	OFUSG03954.1.p1, OFUSG03954.2.p1, OFUSG03954.3.p1	XENTR07093, XENTR06912, XENTR01092
OG0001158	OFUSG20905.2.p1, OFUSG20905.1.p1	XENTR16126, XENTR16127, XENTR07686, XENTR07685
OG0001160	OFUSG07954.1.p1	XENTR08948, XENTR07949
OG0001161	OFUSG16226.3.p1, OFUSG16226.2.p1, OFUSG16226.1.p1	XENTR05290, XENTR17947
OG0001162	OFUSG20181.1.p1	XENTR10454, XENTR14933
OG0001163	OFUSG11184.1.p1, OFUSG11184.2.p1	XENTR08141
OG0001164	OFUSG24177.1.p1	XENTR00877
OG0001165	OFUSG13166.1.p1	XENTR03624
OG0001165	OFUSG14678.1.p1, OFUSG14678.2.p1	XENTR02305
OG0001166	OFUSG02486.1.p1	XENTR18013, XENTR18012, XENTR14106
OG0001167	OFUSG21708.1.p1	XENTR07709, XENTR06636, XENTR08900
OG0001168	OFUSG18913.1.p1	XENTR12949, XENTR06904, XENTR00455
OG0001169	OFUSG23419.1.p1	XENTR00013, XENTR11448
OG0001169	OFUSG02492.1.p1	XENTR18438
OG0001170	OFUSG01257.1.p1	XENTR11874, XENTR14412, XENTR07877, XENTR14411
OG0001171	OFUSG16690.1.p1	XENTR06589
OG0001172	OFUSG24342.1.p1	XENTR06358, XENTR09420
OG0001173	OFUSG04684.1.p1	XENTR06425, XENTR01039
OG0001173	OFUSG26111.1.p1, OFUSG25326.1.p1, OFUSG04683.1.p1	XENTR06289, XENTR03346, XENTR03345
OG0001174	OFUSG06404.1.p1, OFUSG06737.1.p1	XENTR02782, XENTR11221, XENTR04237, XENTR14224, XENTR15091, XENTR01015, XENTR02796, XENTR05165, XENTR02815, XENTR11287, XENTR11289, XENTR11288, XENTR11300, XENTR02248, XENTR02246, XENTR01963
OG0001175	OFUSG26257.3.p1	XENTR04334, XENTR01937
OG0001176	OFUSG10722.1.p1	XENTR04321
OG0001177	OFUSG21019.1.p1, OFUSG21014.1.p1, OFUSG21016.1.p1	XENTR04520, XENTR01947
OG0001178	OFUSG12774.1.p1	XENTR00333
OG0001178	OFUSG25843.1.p1	XENTR02313
OG0001179	OFUSG23169.1.p1	XENTR01714
OG0001180	OFUSG19622.1.p1	XENTR11241, XENTR01431, XENTR19021
OG0001181	OFUSG04163.4.p1, OFUSG04163.3.p1, OFUSG04163.2.p1, OFUSG04163.5.p1, OFUSG04163.1.p1	XENTR02917, XENTR13969
OG0001182	OFUSG07436.2.p1, OFUSG07436.1.p1, OFUSG07437.1.p1, OFUSG21970.1.p1, OFUSG20652.1.p1	XENTR04131, XENTR14389, XENTR06978, XENTR10070
OG0001183	OFUSG16748.1.p1	XENTR15931, XENTR15930
OG0001184	OFUSG07947.1.p1, OFUSG07947.2.p1	XENTR11761
OG0001184	OFUSG05984.1.p1	XENTR16633
OG0001185	OFUSG20935.1.p1	XENTR09610, XENTR09609
OG0001186	OFUSG20257.1.p1	XENTR07680, XENTR03745
OG0001186	OFUSG20541.1.p1	XENTR03736
OG0001188	OFUSG12424.3.p1, OFUSG12424.2.p1, OFUSG12424.4.p1, OFUSG12424.1.p1	XENTR04124
OG0001189	OFUSG13393.2.p1, OFUSG13393.1.p1	XENTR16871, XENTR08031, XENTR04626
OG0001190	OFUSG17154.1.p1	XENTR06259, XENTR16660, XENTR16659
OG0001191	OFUSG19246.1.p1	XENTR02213, XENTR13144, XENTR08963
OG0001196	OFUSG09460.1.p1	XENTR18694, XENTR11054, XENTR19094
OG0001197	OFUSG12312.1.p1	XENTR14109
OG0001197	OFUSG04366.2.p1, OFUSG04366.1.p1	XENTR02293, XENTR07184
OG0001198	OFUSG09269.1.p1	XENTR13281
OG0001198	OFUSG01615.2.p1, OFUSG01615.1.p1, OFUSG01616.2.p1, OFUSG01616.1.p1	XENTR16301
OG0001199	OFUSG23535.1.p1, OFUSG23535.2.p1	XENTR12723
OG0001200	OFUSG25224.1.p1	XENTR03069
OG0001201	OFUSG05227.1.p1	XENTR05955, XENTR17812, XENTR17811
OG0001202	OFUSG14587.1.p1	XENTR11567, XENTR11566
OG0001204	OFUSG22699.1.p1	XENTR01197, XENTR13340
OG0001205	OFUSG03656.1.p1	XENTR14919
OG0001205	OFUSG02818.1.p1	XENTR03556
OG0001207	OFUSG04252.2.p1, OFUSG04252.1.p1	XENTR10602, XENTR06956, XENTR16548
OG0001208	OFUSG23596.1.p1, OFUSG23596.2.p1	XENTR05399, XENTR14797
OG0001209	OFUSG16185.1.p1	XENTR17550
OG0001210	OFUSG21803.1.p1	XENTR12983
OG0001210	OFUSG16955.1.p1	XENTR09378
OG0001211	OFUSG26423.1.p1	XENTR04154, XENTR06866
OG0001212	OFUSG02118.1.p1	XENTR17241, XENTR17240
OG0001213	OFUSG05564.1.p1	XENTR10507
OG0001213	OFUSG24083.1.p1	XENTR01205
OG0001214	OFUSG23587.1.p1, OFUSG23585.1.p1, OFUSG23586.1.p1	XENTR02921
OG0001215	OFUSG23468.1.p1	XENTR12954, XENTR16550, XENTR16549
OG0001216	OFUSG24041.1.p1	XENTR13109
OG0001216	OFUSG05379.1.p1	XENTR05946
OG0001217	OFUSG01813.2.p1, OFUSG01813.1.p1, OFUSG01813.3.p1	XENTR07688, XENTR11580, XENTR00148
OG0001218	OFUSG23686.1.p1	XENTR16071, XENTR10134, XENTR14884, XENTR14883, XENTR16396
OG0001219	OFUSG21415.1.p1	XENTR03647, XENTR18228, XENTR12113
OG0001220	OFUSG14871.1.p1	XENTR06344, XENTR06343
OG0001221	OFUSG05323.1.p1, OFUSG04940.1.p1, OFUSG20341.1.p1	XENTR15915
OG0001223	OFUSG20458.1.p1, OFUSG20458.3.p1, OFUSG20458.2.p1	XENTR07799, XENTR10652, XENTR13605, XENTR02494, XENTR02495
OG0001225	OFUSG04589.1.p1	XENTR09310, XENTR06994, XENTR15732
OG0001226	OFUSG00663.1.p1, OFUSG17943.2.p1, OFUSG17943.1.p1, OFUSG21268.1.p1	XENTR11877, XENTR07881
OG0001226	OFUSG22727.1.p1	XENTR05450
OG0001227	OFUSG00654.1.p1	XENTR02799, XENTR01332, XENTR12049, XENTR10779, XENTR05921
OG0001231	OFUSG12258.4.p1, OFUSG12258.5.p1, OFUSG12258.2.p1, OFUSG12258.3.p1, OFUSG12258.1.p1	XENTR03878, XENTR01648
OG0001232	OFUSG07641.1.p1, OFUSG07649.1.p1	XENTR01820
OG0001234	OFUSG05267.1.p1	XENTR15695, XENTR00503
OG0001237	OFUSG04283.1.p1, OFUSG04283.2.p1	XENTR03125, XENTR11439, XENTR05845
OG0001238	OFUSG19388.1.p1	XENTR08981
OG0001238	OFUSG21344.1.p1	XENTR12621, XENTR06928, XENTR03786
OG0001239	OFUSG05931.1.p1, OFUSG05931.2.p1	XENTR05992, XENTR11309
OG0001240	OFUSG20659.1.p1	XENTR01403, XENTR05719, XENTR12304, XENTR05718
OG0001241	OFUSG12948.2.p1, OFUSG12948.1.p1	XENTR12971
OG0001241	OFUSG14006.1.p1	XENTR07087, XENTR02055
OG0001243	OFUSG16186.2.p1, OFUSG16186.3.p1, OFUSG16186.1.p1, OFUSG16186.5.p1, OFUSG16186.4.p1	XENTR17516, XENTR17517
OG0001245	OFUSG10421.2.p1, OFUSG10421.4.p1, OFUSG10421.3.p1, OFUSG10421.1.p1	XENTR09296
OG0001247	OFUSG05637.1.p1, OFUSG05637.3.p1, OFUSG05637.4.p1, OFUSG05637.2.p1	XENTR19062, XENTR18189, XENTR18467, XENTR11045
OG0001249	OFUSG17354.1.p1	XENTR10238, XENTR10239, XENTR04710, XENTR00318
OG0001250	OFUSG09998.1.p1, OFUSG09998.2.p1	XENTR04777, XENTR07316
OG0001251	OFUSG04849.1.p1	XENTR12411
OG0001252	OFUSG16975.2.p1, OFUSG16975.1.p1	XENTR06520, XENTR03993, XENTR03992, XENTR09825
OG0001253	OFUSG06702.1.p1	XENTR01323, XENTR07953, XENTR11293, XENTR01322, XENTR02523
OG0001254	OFUSG24259.1.p1, OFUSG24259.5.p1, OFUSG24259.3.p1, OFUSG24259.4.p1, OFUSG24259.2.p1	XENTR03435, XENTR01471
OG0001255	OFUSG26725.1.p1	XENTR13075, XENTR00445, XENTR14530, XENTR02994, XENTR07995, XENTR10739
OG0001256	OFUSG01838.2.p1, OFUSG01838.3.p1, OFUSG01838.1.p1	XENTR12356
OG0001261	OFUSG02179.1.p1	XENTR03563, XENTR16999
OG0001262	OFUSG07691.1.p1	XENTR06170, XENTR06171, XENTR19017, XENTR15533
OG0001263	OFUSG09274.1.p1	XENTR06868
OG0001264	OFUSG23132.1.p1	XENTR02490, XENTR03731, XENTR05140
OG0001266	OFUSG16970.1.p1	XENTR10900, XENTR02450
OG0001267	OFUSG03362.1.p1	XENTR14460
OG0001267	OFUSG22343.1.p1	XENTR06333
OG0001268	OFUSG09833.1.p1	XENTR08282
OG0001268	OFUSG06589.1.p1, OFUSG06589.2.p1	XENTR18855
OG0001270	OFUSG18535.1.p1	XENTR01782
OG0001270	OFUSG05149.1.p1	XENTR12521, XENTR12522
OG0001271	OFUSG04260.2.p1, OFUSG04260.1.p1	XENTR17754, XENTR02751, XENTR07226
OG0001272	OFUSG15558.2.p1, OFUSG15558.1.p1	XENTR18340, XENTR09464, XENTR00960
OG0001273	OFUSG08474.2.p1, OFUSG08474.1.p1	XENTR13224, XENTR14752, XENTR14082
OG0001274	OFUSG26621.1.p1, OFUSG26621.2.p1	XENTR13249, XENTR15210, XENTR15211, XENTR07752
OG0001275	OFUSG00065.1.p1	XENTR14625
OG0001275	OFUSG00063.1.p1	XENTR14624
OG0001276	OFUSG02131.2.p1, OFUSG02131.1.p1	XENTR09721, XENTR13760
OG0001278	OFUSG21422.1.p1	XENTR09813
OG0001279	OFUSG11783.1.p1	XENTR11976, XENTR14916
OG0001280	OFUSG08879.1.p1	XENTR13872, XENTR04350, XENTR07156
OG0001281	OFUSG11373.1.p1	XENTR10819, XENTR07891, XENTR08370, XENTR12911, XENTR17643
OG0001282	OFUSG01601.2.p1, OFUSG01601.1.p1	XENTR16436, XENTR00274
OG0001284	OFUSG16498.1.p1	XENTR15697
OG0001284	OFUSG08836.1.p1, OFUSG08837.1.p1	XENTR01467, XENTR01466
OG0001287	OFUSG02471.1.p1	XENTR06418, XENTR10568, XENTR10975, XENTR14177
OG0001289	OFUSG23642.1.p1	XENTR03860
OG0001291	OFUSG10221.1.p1	XENTR02209, XENTR05578, XENTR07580, XENTR07579
OG0001292	OFUSG16670.1.p1	XENTR03404, XENTR01086
OG0001293	OFUSG22587.1.p1	XENTR06445, XENTR06449, XENTR06446, XENTR16665, XENTR14560
OG0001294	OFUSG12455.1.p1, OFUSG12455.2.p1, OFUSG12455.4.p1, OFUSG12455.3.p1	XENTR08985, XENTR08984
OG0001295	OFUSG26538.2.p1, OFUSG26538.1.p1	XENTR07162, XENTR07111
OG0001296	OFUSG22042.1.p1	XENTR10758, XENTR16218, XENTR01664, XENTR01665
OG0001297	OFUSG07798.1.p1	XENTR07068, XENTR07067, XENTR01254, XENTR17500
OG0001300	OFUSG06989.2.p1, OFUSG06989.1.p1, OFUSG06989.3.p1, OFUSG06989.4.p1	XENTR09380, XENTR15087, XENTR13396
OG0001302	OFUSG26569.1.p1	XENTR00019
OG0001302	OFUSG15207.1.p1	XENTR05127, XENTR05128
OG0001304	OFUSG05114.1.p1	XENTR13603, XENTR09891, XENTR07804, XENTR02497
OG0001305	OFUSG08198.1.p1	XENTR06508, XENTR06784, XENTR15394
OG0001306	OFUSG23546.1.p1	XENTR00068
OG0001306	OFUSG07657.1.p1, OFUSG07657.2.p1	XENTR06783
OG0001308	OFUSG10535.1.p1	XENTR08924, XENTR10339, XENTR11736
OG0001309	OFUSG21047.1.p1, OFUSG22086.1.p1, OFUSG25240.1.p1, OFUSG07752.1.p1	XENTR12950
OG0001310	OFUSG11461.1.p1	XENTR02393
OG0001310	OFUSG06993.1.p1, OFUSG06993.2.p1, OFUSG06993.3.p1	XENTR15418
OG0001311	OFUSG12707.3.p1, OFUSG12707.2.p1, OFUSG12707.1.p1	XENTR11767
OG0001311	OFUSG15938.2.p1, OFUSG15938.1.p1	XENTR16951
OG0001313	OFUSG00097.1.p1, OFUSG00029.1.p1	XENTR06253, XENTR05706, XENTR13563
OG0001315	OFUSG10828.1.p1	XENTR18202, XENTR00932, XENTR03902
OG0001316	OFUSG25497.3.p1, OFUSG25497.2.p1, OFUSG25497.1.p1	XENTR05492, XENTR15964, XENTR00686
OG0001317	OFUSG06662.2.p1, OFUSG06662.1.p1	XENTR06399
OG0001318	OFUSG00323.1.p1	XENTR10187
OG0001318	OFUSG00343.1.p1	XENTR00640
OG0001319	OFUSG26856.1.p1, OFUSG26856.2.p1	XENTR00669, XENTR10926, XENTR09062
OG0001320	OFUSG23083.1.p1	XENTR12547
OG0001320	OFUSG21928.1.p1, OFUSG11012.1.p1, OFUSG11010.1.p1	XENTR13078, XENTR04130
OG0001321	OFUSG16548.1.p1	XENTR11250, XENTR11532, XENTR11534
OG0001322	OFUSG07154.2.p1, OFUSG07154.1.p1	XENTR10160, XENTR16770
OG0001322	OFUSG11624.1.p1	XENTR07426
OG0001324	OFUSG16607.1.p1	XENTR08414
OG0001325	OFUSG10884.1.p1	XENTR05586, XENTR05589, XENTR05579, XENTR05585, XENTR05588, XENTR08671, XENTR05587, XENTR05590, XENTR05591, XENTR05592
OG0001326	OFUSG19214.1.p1	XENTR09549, XENTR01917, XENTR01916, XENTR08643, XENTR11848
OG0001327	OFUSG06432.1.p1	XENTR10101, XENTR14547
OG0001328	OFUSG02927.1.p1, OFUSG25134.1.p1, OFUSG25133.1.p1, OFUSG11426.1.p1, OFUSG25137.1.p1	XENTR09916
OG0001329	OFUSG19399.1.p1, OFUSG06594.1.p1	XENTR00757
OG0001330	OFUSG15141.1.p1	XENTR14976, XENTR11097, XENTR10939
OG0001331	OFUSG06502.1.p1	XENTR14937, XENTR18315
OG0001332	OFUSG17350.1.p1	XENTR11574, XENTR14153, XENTR14152
OG0001333	OFUSG07585.1.p1, OFUSG07585.2.p1	XENTR01835
OG0001337	OFUSG21230.1.p1	XENTR04761, XENTR09361
OG0001341	OFUSG06041.1.p1	XENTR17450
OG0001344	OFUSG10181.1.p1	XENTR06464
OG0001345	OFUSG06158.1.p1	XENTR02832
OG0001348	OFUSG14452.1.p1, OFUSG14452.2.p1	XENTR02721, XENTR02053
OG0001350	OFUSG13619.1.p1, OFUSG20926.1.p1	XENTR00070
OG0001351	OFUSG24766.1.p1, OFUSG24766.2.p1	XENTR06632
OG0001351	OFUSG24770.1.p1	XENTR02308
OG0001352	OFUSG21804.1.p1, OFUSG10126.1.p1	XENTR02276, XENTR07810
OG0001353	OFUSG21880.1.p1	XENTR09948
OG0001354	OFUSG09421.1.p1	XENTR09675
OG0001354	OFUSG21208.1.p1	XENTR04304
OG0001355	OFUSG06812.1.p1	XENTR08752, XENTR12634, XENTR02287, XENTR14204
OG0001356	OFUSG05861.1.p1, OFUSG19759.1.p1	XENTR11301, XENTR02362
OG0001357	OFUSG11869.2.p1, OFUSG11869.1.p1	XENTR05091, XENTR02425, XENTR12657
OG0001359	OFUSG09546.1.p1, OFUSG09546.4.p1, OFUSG09546.3.p1, OFUSG09546.2.p1	XENTR04346, XENTR10433, XENTR08085, XENTR18085
OG0001362	OFUSG10756.1.p1	XENTR09103
OG0001363	OFUSG08098.1.p1, OFUSG06851.1.p1, OFUSG04232.2.p1, OFUSG04232.1.p1, OFUSG10137.2.p1, OFUSG10137.1.p1	XENTR09917, XENTR06150
OG0001364	OFUSG21480.2.p1, OFUSG21480.1.p1	XENTR17966, XENTR03257
OG0001366	OFUSG24531.1.p1, OFUSG24531.2.p1	XENTR03370
OG0001367	OFUSG13306.3.p1, OFUSG13306.2.p1, OFUSG13306.1.p1	XENTR02449, XENTR12179, XENTR12890
OG0001368	OFUSG11560.1.p1	XENTR09946, XENTR11688
OG0001370	OFUSG26505.1.p1	XENTR01446
OG0001370	OFUSG07390.1.p1	XENTR09409
OG0001371	OFUSG17879.1.p1	XENTR09788
OG0001372	OFUSG17365.1.p1	XENTR17215
OG0001373	OFUSG10557.1.p1	XENTR01826, XENTR09130, XENTR04806
OG0001374	OFUSG04562.1.p1	XENTR15855, XENTR14140
OG0001375	OFUSG07343.1.p1	XENTR05015
OG0001375	OFUSG17328.1.p1	XENTR07997, XENTR12997
OG0001376	OFUSG09428.1.p1	XENTR13691, XENTR14498, XENTR07143
OG0001377	OFUSG05993.5.p1, OFUSG05993.1.p1, OFUSG05993.4.p1, OFUSG05993.3.p1, OFUSG05993.2.p1	XENTR07904, XENTR16306
OG0001378	OFUSG06638.1.p1	XENTR01985, XENTR01998, XENTR11085, XENTR12484
OG0001379	OFUSG25798.1.p1	XENTR05934, XENTR18078, XENTR18079, XENTR06099, XENTR06100
OG0001380	OFUSG02941.1.p1	XENTR13793, XENTR03477, XENTR03478
OG0001382	OFUSG07337.1.p1, OFUSG07337.3.p1, OFUSG07337.2.p1	XENTR05428
OG0001384	OFUSG25874.1.p1, OFUSG25878.1.p1	XENTR06196, XENTR07238
OG0001386	OFUSG04435.2.p1, OFUSG04435.1.p1	XENTR17191, XENTR01734
OG0001387	OFUSG08838.2.p1, OFUSG08838.1.p1, OFUSG09228.1.p1, OFUSG09227.1.p1, OFUSG09228.2.p1, OFUSG09228.3.p1, OFUSG09222.1.p1, OFUSG09222.2.p1, OFUSG23297.1.p1, OFUSG21160.1.p1	XENTR00111, XENTR05202
OG0001388	OFUSG02522.1.p1, OFUSG02522.2.p1, OFUSG03415.1.p1, OFUSG12507.1.p1	XENTR06312, XENTR11586, XENTR11585
OG0001389	OFUSG02820.1.p1, OFUSG02820.2.p1	XENTR05255, XENTR05190, XENTR01018, XENTR09739
OG0001390	OFUSG20512.1.p1	XENTR03382, XENTR16716, XENTR00398, XENTR02568
OG0001394	OFUSG03004.2.p1, OFUSG03004.3.p1, OFUSG03004.1.p1	XENTR16874
OG0001395	OFUSG00519.1.p1, OFUSG00519.2.p1	XENTR05456, XENTR16923, XENTR11578, XENTR07687
OG0001397	OFUSG18946.1.p1	XENTR17141, XENTR17665
OG0001397	OFUSG05696.1.p1	XENTR11843
OG0001399	OFUSG05115.2.p1, OFUSG05115.1.p1	XENTR02498, XENTR09890
OG0001400	OFUSG16752.1.p1	XENTR07182, XENTR03349, XENTR03348
OG0001402	OFUSG15266.1.p1	XENTR04534, XENTR14904, XENTR04036
OG0001403	OFUSG22106.1.p1, OFUSG22108.1.p1, OFUSG22105.1.p1, OFUSG13041.1.p1, OFUSG13041.4.p1, OFUSG13041.2.p1, OFUSG13041.3.p1, OFUSG01446.1.p1	XENTR06529, XENTR17701, XENTR10933
OG0001404	OFUSG20498.1.p1, OFUSG06110.1.p1	XENTR15166, XENTR15165
OG0001404	OFUSG13591.1.p1	XENTR10088
OG0001405	OFUSG08687.1.p1	XENTR16937, XENTR16938
OG0001406	OFUSG26862.2.p1, OFUSG26862.1.p1	XENTR09026, XENTR05268
OG0001408	OFUSG26701.3.p1, OFUSG26701.5.p1, OFUSG26701.1.p1, OFUSG26701.2.p1, OFUSG26701.4.p1	XENTR06160, XENTR13671, XENTR01315
OG0001409	OFUSG08545.1.p1	XENTR08239, XENTR15156
OG0001410	OFUSG03571.1.p1	XENTR04211, XENTR11331
OG0001410	OFUSG05214.1.p1	XENTR08205
OG0001411	OFUSG03508.1.p1	XENTR05513
OG0001412	OFUSG18887.1.p1	XENTR01134
OG0001413	OFUSG22121.1.p1	XENTR10327
OG0001413	OFUSG08829.2.p1, OFUSG08829.1.p1	XENTR01450
OG0001414	OFUSG11958.2.p1, OFUSG11958.1.p1	XENTR16760
OG0001414	OFUSG18118.1.p1	XENTR03396
OG0001415	OFUSG15519.1.p1	XENTR00799
OG0001416	OFUSG13299.1.p1, OFUSG13300.2.p1, OFUSG13300.1.p1	XENTR04093, XENTR17575
OG0001417	OFUSG23096.1.p1	XENTR16786
OG0001417	OFUSG16507.1.p1	XENTR13968
OG0001418	OFUSG17720.1.p1	XENTR11447, XENTR00014, XENTR05877, XENTR04739
OG0001419	OFUSG12217.1.p1	XENTR07503, XENTR07502, XENTR02430, XENTR02429
OG0001421	OFUSG12383.1.p1, OFUSG12383.2.p1, OFUSG12383.3.p1	XENTR11642, XENTR10761, XENTR11862
OG0001422	OFUSG26586.1.p1, OFUSG26586.2.p1	XENTR07180, XENTR03319
OG0001423	OFUSG07664.2.p1, OFUSG07664.1.p1	XENTR11753, XENTR07724, XENTR12211
OG0001424	OFUSG16407.2.p1, OFUSG16407.1.p1	XENTR09472
OG0001424	OFUSG06362.1.p1	XENTR01101
OG0001425	OFUSG07569.2.p1, OFUSG07569.1.p1	XENTR00165, XENTR10054, XENTR15292
OG0001426	OFUSG13058.1.p1	XENTR10547, XENTR11607, XENTR18289
OG0001427	OFUSG17237.1.p1, OFUSG17237.2.p1	XENTR12966
OG0001428	OFUSG13057.1.p1, OFUSG13057.2.p1	XENTR08058
OG0001429	OFUSG01117.3.p1, OFUSG01117.1.p1, OFUSG01117.5.p1, OFUSG01117.4.p1, OFUSG01117.2.p1	XENTR06303, XENTR08005
OG0001430	OFUSG12101.2.p1, OFUSG12101.1.p1	XENTR11865, XENTR09506, XENTR03841, XENTR12647
OG0001431	OFUSG13522.1.p1	XENTR12951, XENTR14198, XENTR02286, XENTR13477
OG0001432	OFUSG07030.1.p1	XENTR14704
OG0001433	OFUSG12630.1.p1	XENTR12757, XENTR01397, XENTR08074
OG0001434	OFUSG01502.1.p1, OFUSG08642.1.p1, OFUSG01505.1.p1, OFUSG01506.1.p1	XENTR14256, XENTR14257, XENTR14255
OG0001437	OFUSG20380.1.p1	XENTR08203
OG0001438	OFUSG23458.1.p1	XENTR00285
OG0001439	OFUSG09315.1.p1	XENTR02628, XENTR16250
OG0001440	OFUSG16509.1.p1	XENTR02912, XENTR02913, XENTR13967
OG0001441	OFUSG21490.1.p1	XENTR19038, XENTR08191, XENTR08190, XENTR13903, XENTR15537
OG0001442	OFUSG01726.1.p1	XENTR09401, XENTR05913, XENTR12864
OG0001445	OFUSG25750.1.p1	XENTR00603, XENTR11995
OG0001446	OFUSG14848.3.p1, OFUSG14848.1.p1, OFUSG14848.2.p1	XENTR11107
OG0001447	OFUSG12539.1.p1	XENTR06688, XENTR11993, XENTR11860
OG0001447	OFUSG24597.1.p1, OFUSG24597.2.p1	XENTR09505
OG0001449	OFUSG23473.1.p1	XENTR18530
OG0001449	OFUSG04436.1.p1	XENTR17594
OG0001451	OFUSG25146.1.p1	XENTR01133
OG0001451	OFUSG01699.1.p1	XENTR09852
OG0001452	OFUSG19630.4.p1, OFUSG19630.3.p1, OFUSG19630.2.p1, OFUSG19630.1.p1	XENTR05846, XENTR01476, XENTR12152
OG0001453	OFUSG16903.1.p1	XENTR15215, XENTR02669
OG0001453	OFUSG03018.2.p1, OFUSG03018.1.p1	XENTR09383
OG0001454	OFUSG02983.3.p1, OFUSG02983.1.p1, OFUSG02983.2.p1	XENTR01618, XENTR01050
OG0001455	OFUSG21479.1.p1	XENTR00058, XENTR11013, XENTR05881, XENTR12230
OG0001456	OFUSG19840.1.p1	XENTR09379
OG0001457	OFUSG26319.1.p1	XENTR12907, XENTR05747, XENTR02139, XENTR01401, XENTR05746
OG0001458	OFUSG01939.1.p1, OFUSG01939.2.p1	XENTR03285, XENTR14377, XENTR03961, XENTR03960
OG0001459	OFUSG26657.1.p1	XENTR19263, XENTR05668
OG0001460	OFUSG10186.1.p1, OFUSG10186.2.p1	XENTR14447
OG0001461	OFUSG06941.1.p1, OFUSG06941.2.p1	XENTR05990
OG0001462	OFUSG11538.1.p1	XENTR15395
OG0001463	OFUSG20516.1.p1, OFUSG20517.1.p1	XENTR15129, XENTR03741
OG0001464	OFUSG16469.1.p1, OFUSG16469.2.p1, OFUSG16469.3.p1, OFUSG16469.4.p1	XENTR03158, XENTR17134, XENTR06200
OG0001466	OFUSG26312.2.p1, OFUSG26312.1.p1	XENTR16300
OG0001466	OFUSG17818.1.p1	XENTR03641
OG0001467	OFUSG05528.1.p1	XENTR16639
OG0001468	OFUSG16624.1.p1	XENTR04167, XENTR10607
OG0001469	OFUSG19276.1.p1	XENTR01908
OG0001469	OFUSG01366.1.p1	XENTR01260
OG0001470	OFUSG23956.1.p1	XENTR08880, XENTR08883
OG0001472	OFUSG15801.1.p1	XENTR12389
