Orthogroup	OWEFU	APOSJ_ok
OG0008088	OFUSG11489.1.p1	APOSJ_33896
OG0008089	OFUSG18780.1.p1	APOSJ_59941
OG0008091	OFUSG24010.1.p1	APOSJ_32247
OG0008092	OFUSG07718.1.p1	APOSJ_18575, APOSJ_16461, APOSJ_16459, APOSJ_16460
OG0008093	OFUSG10745.1.p1, OFUSG06672.1.p1	APOSJ_06326, APOSJ_06324, APOSJ_06327
OG0008094	OFUSG05483.1.p1	APOSJ_05625
OG0008097	OFUSG24891.1.p1, OFUSG20699.1.p1	APOSJ_59807, APOSJ_05583, APOSJ_57114, APOSJ_63795, APOSJ_05582, APOSJ_37532, APOSJ_20326
OG0008098	OFUSG25108.1.p1	APOSJ_48607
OG0008099	OFUSG17705.2.p1, OFUSG17705.1.p1	APOSJ_53887, APOSJ_53886, APOSJ_00264, APOSJ_53885
OG0008100	OFUSG01562.1.p1	APOSJ_07191
OG0008102	OFUSG06272.1.p1	APOSJ_41826, APOSJ_41824, APOSJ_41828, APOSJ_41825, APOSJ_41823, APOSJ_41827
OG0008103	OFUSG12555.1.p1	APOSJ_62425
OG0008104	OFUSG19032.1.p1	APOSJ_62016
OG0008105	OFUSG12576.1.p1	APOSJ_38249, APOSJ_39455
OG0008107	OFUSG04089.1.p1	APOSJ_25957, APOSJ_20808, APOSJ_20809
OG0008108	OFUSG04761.1.p1	APOSJ_46545
OG0008109	OFUSG15368.1.p1	APOSJ_26570
OG0008111	OFUSG09040.1.p1	APOSJ_16263, APOSJ_16185, APOSJ_16187
OG0008112	OFUSG11684.1.p1	APOSJ_60675, APOSJ_55246
OG0008113	OFUSG04242.1.p1	APOSJ_19781
OG0008117	OFUSG07978.1.p1	APOSJ_15616
OG0008119	OFUSG22463.1.p1	APOSJ_03433
OG0008120	OFUSG00079.1.p1	APOSJ_22244, APOSJ_22243, APOSJ_22242
OG0008122	OFUSG10913.3.p1, OFUSG10913.4.p1, OFUSG10913.2.p1, OFUSG10913.1.p1	APOSJ_62606, APOSJ_47901, APOSJ_62607
OG0008125	OFUSG16587.1.p1	APOSJ_54076, APOSJ_54074, APOSJ_54075
OG0008126	OFUSG09108.1.p1	APOSJ_47109, APOSJ_47111
OG0008133	OFUSG02598.1.p1	APOSJ_01592, APOSJ_02605, APOSJ_33098, APOSJ_48343, APOSJ_29221, APOSJ_48765, APOSJ_52379, APOSJ_29222, APOSJ_55163, APOSJ_48763, APOSJ_52377, APOSJ_52378
OG0008139	OFUSG12848.1.p1	APOSJ_16432, APOSJ_38342
OG0008143	OFUSG02811.1.p1	APOSJ_46262
OG0008196	OFUSG09768.1.p1	APOSJ_10141
OG0008198	OFUSG23150.1.p1, OFUSG23085.1.p1	APOSJ_42526, APOSJ_09036
OG0008199	OFUSG02684.1.p1	APOSJ_19183
OG0008200	OFUSG15561.1.p1	APOSJ_17575
OG0008201	OFUSG06477.1.p1	APOSJ_45578
OG0008202	OFUSG01243.1.p1	APOSJ_17669
OG0008203	OFUSG18312.1.p1	APOSJ_19841
OG0008204	OFUSG22975.1.p1	APOSJ_31314, APOSJ_31315
OG0008205	OFUSG07068.1.p1	APOSJ_61503
OG0008206	OFUSG08205.1.p1	APOSJ_09377
OG0008211	OFUSG08466.2.p1, OFUSG08466.1.p1	APOSJ_63395
OG0008212	OFUSG12733.1.p1	APOSJ_21656
OG0008213	OFUSG01815.1.p1	APOSJ_22492
OG0008214	OFUSG12655.1.p1	APOSJ_26321
OG0008216	OFUSG12125.1.p1, OFUSG17191.1.p1	APOSJ_20468, APOSJ_65242
OG0008217	OFUSG10908.1.p1	APOSJ_02132, APOSJ_42758
OG0008218	OFUSG10017.1.p1	APOSJ_44699, APOSJ_56369
OG0008219	OFUSG10555.1.p1	APOSJ_02829, APOSJ_02827
OG0008220	OFUSG11032.1.p1	APOSJ_42156
OG0008222	OFUSG19358.1.p1	APOSJ_46748, APOSJ_46749
OG0008223	OFUSG14008.1.p1, OFUSG02822.1.p1	APOSJ_45810, APOSJ_17679
OG0008224	OFUSG20468.1.p1	APOSJ_32642, APOSJ_39790
OG0008227	OFUSG08560.1.p1	APOSJ_08223
OG0008228	OFUSG06885.1.p1	APOSJ_55579, APOSJ_19040
OG0008230	OFUSG22790.1.p1	APOSJ_54532
OG0008231	OFUSG06642.4.p1, OFUSG06642.2.p1, OFUSG06642.1.p1, OFUSG06642.5.p1, OFUSG06642.3.p1	APOSJ_18852
OG0008232	OFUSG01401.1.p1	APOSJ_44947
OG0008234	OFUSG10395.1.p1	APOSJ_35029
OG0008235	OFUSG23626.1.p1	APOSJ_01187, APOSJ_01186, APOSJ_01185
OG0008237	OFUSG04433.1.p1	APOSJ_48308, APOSJ_48309, APOSJ_56235, APOSJ_56236
OG0008238	OFUSG04754.1.p1	APOSJ_34517
OG0008239	OFUSG10345.1.p1	APOSJ_59066
OG0008240	OFUSG17137.1.p1	APOSJ_42384, APOSJ_61671
OG0008242	OFUSG02209.1.p1	APOSJ_64559
OG0008243	OFUSG01081.1.p1	APOSJ_40154, APOSJ_55322, APOSJ_40153
OG0008244	OFUSG17823.1.p1	APOSJ_07823
OG0008245	OFUSG14937.1.p1	APOSJ_08586, APOSJ_08587
OG0008246	OFUSG24570.1.p1	APOSJ_47543
OG0008247	OFUSG24142.1.p1, OFUSG24142.2.p1	APOSJ_15285, APOSJ_15284
OG0008248	OFUSG19184.1.p1	APOSJ_34932, APOSJ_37504, APOSJ_37503, APOSJ_56313
OG0008249	OFUSG13252.1.p1	APOSJ_36755
OG0008250	OFUSG08787.1.p1	APOSJ_06788, APOSJ_52714, APOSJ_52707, APOSJ_17508
OG0008251	OFUSG04432.1.p1	APOSJ_47958, APOSJ_46428
OG0008252	OFUSG09419.1.p1	APOSJ_45467
OG0008252	OFUSG09417.1.p1	APOSJ_27157
OG0008253	OFUSG18707.1.p1	APOSJ_01266, APOSJ_01265, APOSJ_52330, APOSJ_26064, APOSJ_01267
OG0008254	OFUSG09022.1.p1	APOSJ_62688
OG0008255	OFUSG14775.1.p1, OFUSG16048.1.p1	APOSJ_05468
OG0008258	OFUSG16139.1.p1	APOSJ_01588
OG0008259	OFUSG21447.1.p1	APOSJ_29572
OG0008260	OFUSG04814.1.p1	APOSJ_64847, APOSJ_03876, APOSJ_03877
OG0008261	OFUSG02443.1.p1	APOSJ_25486, APOSJ_25487
OG0008262	OFUSG08348.1.p1	APOSJ_51443, APOSJ_03085
OG0008263	OFUSG11752.1.p1	APOSJ_61761, APOSJ_61764
OG0008264	OFUSG19573.1.p1, OFUSG19573.2.p1	APOSJ_18110
OG0008265	OFUSG18771.1.p1	APOSJ_51433, APOSJ_07805, APOSJ_07804
OG0008266	OFUSG04753.1.p1	APOSJ_37134, APOSJ_37133
OG0008267	OFUSG05618.1.p1	APOSJ_56245
OG0008268	OFUSG12661.1.p1	APOSJ_10961, APOSJ_10959, APOSJ_10960
OG0008269	OFUSG23254.1.p1	APOSJ_56084, APOSJ_52201
OG0008270	OFUSG20693.1.p1	APOSJ_32693
OG0008271	OFUSG06332.1.p1	APOSJ_04137
OG0008272	OFUSG26020.1.p1, OFUSG26020.2.p1	APOSJ_13484, APOSJ_13483
OG0008273	OFUSG16901.1.p2	APOSJ_51333, APOSJ_51334
OG0008274	OFUSG05460.1.p1	APOSJ_28176, APOSJ_45214, APOSJ_28177
OG0008275	OFUSG00447.1.p1	APOSJ_49649
OG0008276	OFUSG13271.1.p1, OFUSG17065.1.p1, OFUSG13270.1.p1, OFUSG23242.2.p1, OFUSG23242.1.p1	APOSJ_23898
OG0008277	OFUSG00036.1.p1, OFUSG00036.2.p1	APOSJ_23521
OG0008279	OFUSG13248.1.p1	APOSJ_48103, APOSJ_07637, APOSJ_07635, APOSJ_07636, APOSJ_58275, APOSJ_07638
OG0008281	OFUSG11718.1.p1	APOSJ_09942
OG0008282	OFUSG23558.1.p1	APOSJ_27969, APOSJ_04483
OG0008283	OFUSG22210.1.p1	APOSJ_34648
OG0008286	OFUSG04755.1.p1	APOSJ_47360, APOSJ_47361, APOSJ_47359
OG0008288	OFUSG16930.1.p1	APOSJ_25113, APOSJ_25115, APOSJ_25114
OG0008289	OFUSG09255.1.p1	APOSJ_64354
OG0008290	OFUSG00598.1.p1	APOSJ_56711
OG0008291	OFUSG10968.1.p1	APOSJ_47779, APOSJ_47782, APOSJ_47784, APOSJ_47781, APOSJ_47783, APOSJ_47780
OG0008292	OFUSG09803.1.p1	APOSJ_57321, APOSJ_30094
OG0008293	OFUSG08777.1.p1, OFUSG08777.2.p1	APOSJ_39785
OG0008294	OFUSG06865.1.p1	APOSJ_49212, APOSJ_08225, APOSJ_49213
OG0008298	OFUSG23318.1.p1	APOSJ_58835, APOSJ_13781, APOSJ_13780, APOSJ_13782
OG0008299	OFUSG12957.1.p1, OFUSG12957.2.p1	APOSJ_25408
OG0008300	OFUSG17983.1.p1, OFUSG17983.2.p1	APOSJ_53660
OG0008301	OFUSG06711.2.p1, OFUSG06711.1.p1	APOSJ_08995, APOSJ_08996
OG0008303	OFUSG25244.2.p1, OFUSG25244.1.p1	APOSJ_36483
OG0008305	OFUSG04370.1.p1	APOSJ_42951
OG0008308	OFUSG19152.2.p1, OFUSG19152.1.p1, OFUSG19152.3.p1	APOSJ_54314, APOSJ_54313
OG0008312	OFUSG10887.1.p1	APOSJ_49078, APOSJ_49079
OG0008314	OFUSG03887.1.p1	APOSJ_63894, APOSJ_63895
OG0008315	OFUSG22162.1.p1	APOSJ_41386, APOSJ_41389
OG0008316	OFUSG16757.1.p1	APOSJ_36561
OG0008317	OFUSG24646.1.p1	APOSJ_59216
OG0008318	OFUSG07330.1.p1	APOSJ_11925
OG0008319	OFUSG12779.1.p1	APOSJ_45233, APOSJ_45234
OG0008320	OFUSG19134.1.p1	APOSJ_65387
OG0008321	OFUSG23372.1.p1	APOSJ_21811
OG0008322	OFUSG12624.1.p1	APOSJ_06072
OG0008324	OFUSG14931.1.p1	APOSJ_09167, APOSJ_02405
OG0008326	OFUSG21345.1.p1	APOSJ_04312, APOSJ_04315, APOSJ_04317, APOSJ_04314, APOSJ_04313, APOSJ_04311
OG0008327	OFUSG25114.1.p1	APOSJ_64229, APOSJ_09952
OG0008329	OFUSG16147.1.p1	APOSJ_03024
OG0008330	OFUSG25157.1.p1	APOSJ_54261, APOSJ_07946
OG0008332	OFUSG05493.1.p1	APOSJ_16003, APOSJ_16004
OG0008333	OFUSG13105.1.p1	APOSJ_00088
OG0008335	OFUSG12985.1.p1	APOSJ_04531
OG0008336	OFUSG06945.1.p1	APOSJ_23072, APOSJ_23073
OG0008337	OFUSG01902.1.p1	APOSJ_29289, APOSJ_29288
OG0008338	OFUSG12826.1.p1	APOSJ_44931
OG0008339	OFUSG05573.1.p1	APOSJ_03577
OG0008340	OFUSG01439.1.p1	APOSJ_59578, APOSJ_59577, APOSJ_59576
OG0008341	OFUSG21961.1.p1	APOSJ_48711
OG0008343	OFUSG12909.1.p1	APOSJ_40121, APOSJ_40116, APOSJ_40120
OG0008344	OFUSG03931.1.p1	APOSJ_64123, APOSJ_20321, APOSJ_64122, APOSJ_20320, APOSJ_32985, APOSJ_20317, APOSJ_20322, APOSJ_32983, APOSJ_20319, APOSJ_06166, APOSJ_32984, APOSJ_20318
OG0008345	OFUSG24454.1.p1	APOSJ_19742, APOSJ_19744, APOSJ_19743, APOSJ_19741
OG0008346	OFUSG21846.1.p1	APOSJ_18773
OG0008347	OFUSG03582.1.p1	APOSJ_64120, APOSJ_50941, APOSJ_50940
OG0008348	OFUSG17668.1.p1	APOSJ_31793, APOSJ_31792
OG0008350	OFUSG10074.1.p1	APOSJ_42896
OG0008351	OFUSG02204.1.p1	APOSJ_08801
OG0008352	OFUSG08757.2.p1, OFUSG08757.1.p1	APOSJ_54284, APOSJ_54286
OG0008353	OFUSG06739.1.p1	APOSJ_06826, APOSJ_06825
OG0008355	OFUSG11463.1.p1	APOSJ_63687, APOSJ_55816
OG0008356	OFUSG17504.1.p1	APOSJ_42662
OG0008357	OFUSG08444.1.p1	APOSJ_02816, APOSJ_02817
OG0008359	OFUSG13310.1.p1	APOSJ_38147, APOSJ_38148
OG0008360	OFUSG20692.1.p1	APOSJ_50584, APOSJ_40119, APOSJ_50590, APOSJ_40117, APOSJ_36933, APOSJ_50588
OG0008361	OFUSG26486.1.p1	APOSJ_35893
OG0008363	OFUSG11369.1.p1	APOSJ_38881, APOSJ_38882
OG0008366	OFUSG17926.1.p1	APOSJ_42299, APOSJ_42303, APOSJ_42300
OG0008367	OFUSG10107.1.p1	APOSJ_24443
OG0008368	OFUSG16157.1.p1	APOSJ_20046, APOSJ_62861
OG0008369	OFUSG24194.1.p1	APOSJ_44957
OG0008371	OFUSG19350.1.p1	APOSJ_56136
OG0008373	OFUSG00174.1.p1	APOSJ_44751, APOSJ_44755
OG0008374	OFUSG05656.1.p1	APOSJ_11450, APOSJ_11451
OG0008377	OFUSG24359.1.p1	APOSJ_24776
OG0008378	OFUSG12613.1.p1	APOSJ_03147
OG0008379	OFUSG13239.1.p1	APOSJ_06738, APOSJ_06739
OG0008380	OFUSG01142.1.p1	APOSJ_09579
OG0008381	OFUSG06073.1.p1	APOSJ_29515
OG0008382	OFUSG05285.1.p1	APOSJ_35901, APOSJ_35902
OG0008383	OFUSG07990.1.p1	APOSJ_34188
OG0008384	OFUSG21555.1.p1	APOSJ_44004
OG0008385	OFUSG01664.2.p1, OFUSG01664.1.p1, OFUSG01665.1.p1, OFUSG01667.1.p1, OFUSG01666.1.p1, OFUSG01663.1.p1, OFUSG24896.1.p1, OFUSG01277.1.p1, OFUSG14711.1.p1, OFUSG24897.1.p1, OFUSG00785.1.p1, OFUSG00783.1.p1, OFUSG00784.1.p1, OFUSG16426.1.p1, OFUSG17973.1.p1, OFUSG14745.1.p1, OFUSG20306.1.p1, OFUSG20305.1.p1, OFUSG06201.1.p1, OFUSG20521.1.p1	APOSJ_06268
OG0008386	OFUSG13130.1.p1	APOSJ_59458, APOSJ_44574, APOSJ_44575
OG0008387	OFUSG22265.1.p1	APOSJ_26278, APOSJ_26279
OG0008388	OFUSG12444.1.p1	APOSJ_23597
OG0008389	OFUSG18310.1.p1	APOSJ_37189, APOSJ_55819, APOSJ_37190, APOSJ_62100, APOSJ_18977, APOSJ_55145, APOSJ_18979, APOSJ_55820
OG0008390	OFUSG13468.1.p1	APOSJ_01183, APOSJ_01182, APOSJ_01184, APOSJ_21700
OG0008395	OFUSG18153.1.p1	APOSJ_16390, APOSJ_16392, APOSJ_16391
OG0008400	OFUSG23511.1.p1	APOSJ_04834
OG0008401	OFUSG06169.1.p1	APOSJ_47311
OG0008402	OFUSG23285.1.p1, OFUSG26294.1.p1	APOSJ_51504, APOSJ_51938, APOSJ_00107, APOSJ_00105, APOSJ_00108, APOSJ_00106, APOSJ_51501, APOSJ_51502, APOSJ_51939
OG0008403	OFUSG01568.1.p1	APOSJ_19467
OG0008404	OFUSG08101.1.p1	APOSJ_03514
OG0008405	OFUSG15985.1.p1	APOSJ_36267, APOSJ_36269
OG0008405	OFUSG16679.1.p1	APOSJ_50193, APOSJ_64750, APOSJ_64749
OG0008406	OFUSG23529.1.p1	APOSJ_02790, APOSJ_02791
OG0008409	OFUSG04681.1.p1, OFUSG26813.1.p1	APOSJ_05708, APOSJ_34066, APOSJ_34065, APOSJ_31917, APOSJ_31918, APOSJ_21553, APOSJ_31921, APOSJ_31922, APOSJ_21554, APOSJ_31919, APOSJ_05707, APOSJ_31916, APOSJ_15800, APOSJ_31920, APOSJ_21556, APOSJ_21555
OG0008410	OFUSG04256.1.p1	APOSJ_41449, APOSJ_41448
OG0008411	OFUSG23788.1.p1, OFUSG23788.2.p1	APOSJ_12374, APOSJ_21426, APOSJ_64169, APOSJ_21429, APOSJ_21430, APOSJ_21428
OG0008412	OFUSG09784.1.p1	APOSJ_10698, APOSJ_19436
OG0008413	OFUSG00987.1.p1, OFUSG00986.1.p1, OFUSG01159.1.p1, OFUSG01174.1.p1, OFUSG01172.1.p1, OFUSG01169.1.p1, OFUSG01164.2.p1, OFUSG01164.1.p1, OFUSG01157.1.p1, OFUSG01170.1.p1, OFUSG01175.1.p1, OFUSG01163.1.p1, OFUSG01167.1.p1, OFUSG01160.2.p1, OFUSG01160.1.p1, OFUSG00985.1.p1	APOSJ_48685
OG0008414	OFUSG00221.1.p1, OFUSG00221.2.p1	APOSJ_26567, APOSJ_26445, APOSJ_26566
OG0008415	OFUSG03075.1.p1	APOSJ_58278, APOSJ_58276, APOSJ_48691
OG0008416	OFUSG20930.1.p1	APOSJ_03126, APOSJ_53722, APOSJ_53721, APOSJ_64881
OG0008417	OFUSG01890.1.p1, OFUSG01890.2.p1	APOSJ_26520
OG0008418	OFUSG09885.1.p1	APOSJ_62728
OG0008420	OFUSG00969.1.p1	APOSJ_08045, APOSJ_08044, APOSJ_08043, APOSJ_08041, APOSJ_08047, APOSJ_27421, APOSJ_08042, APOSJ_08046, APOSJ_27422
OG0008422	OFUSG11407.1.p1	APOSJ_04987
OG0008423	OFUSG12956.1.p1	APOSJ_60987, APOSJ_60989, APOSJ_60986, APOSJ_60988, APOSJ_61686, APOSJ_38652
OG0008424	OFUSG09806.1.p1	APOSJ_55088, APOSJ_55089
OG0008427	OFUSG00470.1.p1	APOSJ_53440
OG0008437	OFUSG12540.1.p1	APOSJ_56159
OG0008443	OFUSG25088.1.p1	APOSJ_41961, APOSJ_41962
OG0008444	OFUSG21949.1.p1	APOSJ_54774
OG0008446	OFUSG13061.1.p1	APOSJ_06487
OG0008448	OFUSG11767.1.p1	APOSJ_12141
OG0008453	OFUSG25496.1.p1	APOSJ_62545
OG0008457	OFUSG26832.1.p1	APOSJ_11983, APOSJ_23476, APOSJ_11980, APOSJ_23477, APOSJ_16906, APOSJ_23478, APOSJ_06128, APOSJ_40912, APOSJ_11981
OG0008507	OFUSG19633.1.p1	APOSJ_42946, APOSJ_42945
OG0008512	OFUSG07711.1.p1	APOSJ_06980, APOSJ_06978, APOSJ_54140, APOSJ_54137, APOSJ_06979
OG0008515	OFUSG11494.1.p1	APOSJ_64969, APOSJ_41114, APOSJ_41116, APOSJ_41113
OG0008522	OFUSG04635.1.p1	APOSJ_37806, APOSJ_08412
OG0008524	OFUSG24099.1.p1	APOSJ_56996
OG0008526	OFUSG26519.1.p1, OFUSG26519.2.p1	APOSJ_24791
OG0008528	OFUSG03376.1.p1	APOSJ_56185
OG0008529	OFUSG00911.1.p1	APOSJ_34795, APOSJ_34794, APOSJ_34793
OG0008530	OFUSG10522.2.p1, OFUSG10522.3.p1, OFUSG10522.1.p1	APOSJ_37731, APOSJ_37729
OG0008531	OFUSG25783.1.p1, OFUSG25783.2.p1	APOSJ_11335, APOSJ_55282, APOSJ_52728, APOSJ_22011
OG0008532	OFUSG19195.1.p1	APOSJ_62331, APOSJ_62332
OG0008534	OFUSG26102.1.p1	APOSJ_63785, APOSJ_31185
OG0008535	OFUSG25756.2.p1, OFUSG25756.1.p1	APOSJ_28298, APOSJ_64124
OG0008538	OFUSG03338.1.p2	APOSJ_25987, APOSJ_58613
OG0008539	OFUSG12177.1.p1	APOSJ_28461
OG0008540	OFUSG16024.1.p1	APOSJ_21686
OG0008543	OFUSG04712.3.p1, OFUSG04712.2.p1, OFUSG04712.1.p1	APOSJ_10859, APOSJ_10857, APOSJ_10858, APOSJ_07347, APOSJ_13495, APOSJ_07350, APOSJ_07346
OG0008544	OFUSG10671.1.p1	APOSJ_58068, APOSJ_58069
OG0008545	OFUSG10673.1.p1, OFUSG10673.2.p1	APOSJ_45926
OG0008546	OFUSG05395.1.p1	APOSJ_60678
OG0008547	OFUSG17508.1.p1	APOSJ_18536, APOSJ_18533, APOSJ_07385, APOSJ_07386, APOSJ_07387, APOSJ_18535, APOSJ_51912, APOSJ_63365
OG0008549	OFUSG21691.1.p1, OFUSG21690.1.p1	APOSJ_31647
OG0008550	OFUSG25553.1.p1	APOSJ_06795
OG0008551	OFUSG01921.1.p1	APOSJ_12841
OG0008552	OFUSG01982.1.p1, OFUSG09869.1.p1	APOSJ_63857, APOSJ_49043, APOSJ_63860, APOSJ_50981, APOSJ_63854, APOSJ_63855
OG0008555	OFUSG21013.1.p1	APOSJ_38213
OG0008558	OFUSG00266.1.p1, OFUSG00266.2.p1	APOSJ_62848, APOSJ_32159
OG0008559	OFUSG12805.1.p1	APOSJ_35980, APOSJ_35979, APOSJ_35981
OG0008560	OFUSG00772.1.p1	APOSJ_26524
OG0008561	OFUSG24153.2.p1, OFUSG24153.1.p1	APOSJ_13362
OG0008562	OFUSG01030.1.p1	APOSJ_58166
OG0008563	OFUSG14860.1.p1	APOSJ_08515, APOSJ_08516
OG0008564	OFUSG06884.1.p1	APOSJ_55286, APOSJ_51915
OG0008565	OFUSG09048.2.p1, OFUSG09048.1.p1	APOSJ_32055, APOSJ_32056
OG0008569	OFUSG25009.1.p1	APOSJ_27128
OG0008570	OFUSG26684.1.p1	APOSJ_52673, APOSJ_63386, APOSJ_52672, APOSJ_63385
OG0008571	OFUSG04980.1.p1	APOSJ_24051
OG0008572	OFUSG01336.1.p1	APOSJ_32189
OG0008573	OFUSG09256.1.p1	APOSJ_47245, APOSJ_20660
OG0008575	OFUSG24662.1.p1	APOSJ_14684, APOSJ_44275
OG0008576	OFUSG06713.1.p1	APOSJ_16968
OG0008577	OFUSG10479.1.p1	APOSJ_09754
OG0008578	OFUSG04767.1.p1	APOSJ_17338
OG0008579	OFUSG17327.1.p1	APOSJ_33967, APOSJ_33966
OG0008580	OFUSG13566.1.p1, OFUSG17835.1.p1	APOSJ_20948, APOSJ_02530, APOSJ_15537, APOSJ_15536, APOSJ_31952, APOSJ_15538, APOSJ_02534
OG0008582	OFUSG03358.1.p1	APOSJ_11310
OG0008583	OFUSG13580.1.p1	APOSJ_26261
OG0008586	OFUSG20145.1.p1, OFUSG20145.2.p1	APOSJ_12938, APOSJ_12936, APOSJ_12935, APOSJ_12939, APOSJ_12937, APOSJ_12934
OG0008588	OFUSG18534.1.p1	APOSJ_42494, APOSJ_42495
OG0008589	OFUSG18658.1.p1, OFUSG18658.2.p1	APOSJ_60333, APOSJ_60334
OG0008590	OFUSG17975.1.p1	APOSJ_35939, APOSJ_35941, APOSJ_24815
OG0008591	OFUSG10821.1.p1	APOSJ_16605
OG0008592	OFUSG07473.1.p1	APOSJ_02717
OG0008594	OFUSG16693.1.p1, OFUSG24534.1.p1	APOSJ_64371, APOSJ_64356, APOSJ_41847
OG0008595	OFUSG01116.1.p1	APOSJ_12150
OG0008596	OFUSG03935.1.p1	APOSJ_21415, APOSJ_21413, APOSJ_21414
OG0008597	OFUSG02640.2.p1, OFUSG02640.1.p1	APOSJ_19351
OG0008602	OFUSG11976.1.p1	APOSJ_28573
OG0008603	OFUSG16427.1.p1, OFUSG16427.2.p1, OFUSG16427.3.p1	APOSJ_27793, APOSJ_27792
OG0008605	OFUSG05768.1.p1	APOSJ_38056, APOSJ_44088, APOSJ_44087
OG0008606	OFUSG20253.1.p1	APOSJ_40001, APOSJ_29213
OG0008607	OFUSG25699.1.p1	APOSJ_43499, APOSJ_43500
OG0008610	OFUSG18875.1.p1, OFUSG18876.1.p1	APOSJ_59009, APOSJ_56031, APOSJ_59013, APOSJ_59014, APOSJ_59015, APOSJ_59012, APOSJ_59011, APOSJ_50085
OG0008611	OFUSG20251.1.p1, OFUSG20251.2.p1	APOSJ_18439
OG0008612	OFUSG15215.1.p1	APOSJ_03574
OG0008613	OFUSG18811.1.p1	APOSJ_25781
OG0008614	OFUSG03370.1.p1	APOSJ_30304, APOSJ_30305
OG0008617	OFUSG06744.1.p1	APOSJ_53039, APOSJ_60953, APOSJ_60945, APOSJ_53041, APOSJ_53035, APOSJ_44491, APOSJ_12070, APOSJ_44492, APOSJ_53036
OG0008618	OFUSG06622.1.p1	APOSJ_20333
OG0008619	OFUSG11788.1.p1	APOSJ_32213, APOSJ_32214, APOSJ_56701, APOSJ_32215
OG0008620	OFUSG20037.1.p1	APOSJ_09286
OG0008621	OFUSG03559.2.p1, OFUSG03559.1.p1, OFUSG23309.1.p1	APOSJ_41804, APOSJ_41799, APOSJ_26191, APOSJ_26188, APOSJ_26190, APOSJ_26189, APOSJ_26187
OG0008623	OFUSG20180.1.p1	APOSJ_21273, APOSJ_21272
OG0008624	OFUSG10175.1.p1	APOSJ_63015, APOSJ_63016
OG0008626	OFUSG20255.1.p1	APOSJ_62447, APOSJ_50761
OG0008627	OFUSG03819.1.p1	APOSJ_20602
OG0008629	OFUSG08674.1.p1	APOSJ_63242
OG0008630	OFUSG15301.1.p1	APOSJ_09413
OG0008632	OFUSG04645.1.p1, OFUSG04645.2.p1	APOSJ_06695, APOSJ_08556, APOSJ_42210
OG0008633	OFUSG12270.1.p1	APOSJ_63318, APOSJ_52278
OG0008636	OFUSG09631.1.p1	APOSJ_16078, APOSJ_16080
OG0008638	OFUSG23488.1.p1	APOSJ_36106
OG0008640	OFUSG00237.1.p1	APOSJ_62195, APOSJ_62196, APOSJ_54077
OG0008641	OFUSG13148.1.p1, OFUSG13148.2.p1	APOSJ_20825
OG0008642	OFUSG05239.1.p1	APOSJ_42038
OG0008643	OFUSG03641.1.p1	APOSJ_00041, APOSJ_42365, APOSJ_42364
OG0008645	OFUSG20879.1.p1	APOSJ_45222
OG0008646	OFUSG18703.1.p1	APOSJ_10215
OG0008647	OFUSG17087.1.p1	APOSJ_57816, APOSJ_64228, APOSJ_14698
OG0008648	OFUSG25060.1.p1	APOSJ_34923, APOSJ_34922
OG0008649	OFUSG25067.1.p1	APOSJ_38715, APOSJ_38714, APOSJ_38717, APOSJ_38716, APOSJ_30134
OG0008651	OFUSG20199.1.p1	APOSJ_22869, APOSJ_00154
OG0008655	OFUSG05614.1.p2	APOSJ_61718, APOSJ_04351
OG0008657	OFUSG07868.1.p1	APOSJ_27607, APOSJ_14785
OG0008658	OFUSG12898.1.p1	APOSJ_55497, APOSJ_55498, APOSJ_55500, APOSJ_63042
OG0008659	OFUSG00907.1.p1	APOSJ_42576, APOSJ_42575
OG0008660	OFUSG08505.1.p1	APOSJ_61042, APOSJ_61041, APOSJ_39080, APOSJ_14619
OG0008661	OFUSG19104.3.p1, OFUSG19104.2.p1, OFUSG19104.1.p1	APOSJ_64222, APOSJ_57782, APOSJ_64223
OG0008662	OFUSG09354.1.p1	APOSJ_56565
OG0008663	OFUSG21864.2.p1, OFUSG21864.3.p1, OFUSG21864.1.p1	APOSJ_31198
OG0008664	OFUSG21883.1.p1, OFUSG21885.1.p1, OFUSG21884.1.p1, OFUSG21886.1.p1	APOSJ_60867, APOSJ_60869, APOSJ_44436, APOSJ_44446
OG0008667	OFUSG05615.1.p1	APOSJ_21232, APOSJ_06146, APOSJ_46096, APOSJ_46097, APOSJ_07331, APOSJ_07329, APOSJ_53253, APOSJ_07330
OG0008668	OFUSG24932.1.p1	APOSJ_64280
OG0008671	OFUSG21525.1.p1	APOSJ_22334, APOSJ_22335, APOSJ_22333
OG0008672	OFUSG08718.1.p1	APOSJ_19136
OG0008673	OFUSG11240.1.p1	APOSJ_19526
OG0008674	OFUSG03229.1.p1	APOSJ_10407, APOSJ_10406
OG0008677	OFUSG13748.1.p1	APOSJ_32519, APOSJ_32518, APOSJ_32520
OG0008680	OFUSG06610.1.p1	APOSJ_62066, APOSJ_62067
OG0008681	OFUSG26283.1.p1	APOSJ_09471
OG0008683	OFUSG26285.1.p1	APOSJ_61867, APOSJ_61866
OG0008684	OFUSG23694.1.p1	APOSJ_44533
OG0008693	OFUSG09320.1.p1	APOSJ_13858, APOSJ_21699
OG0008696	OFUSG02083.1.p1, OFUSG02083.2.p1	APOSJ_22970, APOSJ_22972
OG0008757	OFUSG10910.1.p1	APOSJ_49435
